energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.14707354,1.64106104,0.00077271,0.12941743,0.21073842,0.15182099,0.01696276,0.15692478,0.90833089,1.18023731
0.15307654,1.57352249,0.00070359,0.12451929,0.19772231,0.14220315,0.01650731,0.15110497,0.87909802,1.13555460
0.15907954,1.50426323,0.00065122,0.11984675,0.18554196,0.13344394,0.01614967,0.14498102,0.84653688,1.08791685
0.16508254,1.43408528,0.00061671,0.11543388,0.17427753,0.12559725,0.01589817,0.13864978,0.81110685,1.03796937
0.17108554,1.36393701,0.00060146,0.11132086,0.16402928,0.11872949,0.01576412,0.13222074,0.77336277,0.98646766
0.17708854,1.29489737,0.00060724,0.10755558,0.15491822,0.11292031,0.01576211,0.12581443,0.73393891,0.93426020
0.18309155,1.22815635,0.00063625,0.10419481,0.14708604,0.10826275,0.01591029,0.11956055,0.69353086,0.88226861
0.18909455,1.16499240,0.00069112,0.10130505,0.14069458,0.10486310,0.01623047,0.11359587,0.65287605,0.83146614
0.19509755,1.10674741,0.00077494,0.09896278,0.13592446,0.10284015,0.01674812,0.10806188,0.61273381,0.78285516
0.20110055,1.05480002,0.00089133,0.09725419,0.13297316,0.10232383,0.01749222,0.10310237,0.57386573,0.73744449
0.20710355,1.01053763,0.00104440,0.09627420,0.13205224,0.10345327,0.01849491,0.09886083,0.53701676,0.69622713
0.21310655,0.97532772,0.00123874,0.09612494,0.13338380,0.10637418,0.01979103,0.09547783,0.50289779,0.66015887
0.21910955,0.95048873,0.00147940,0.09691346,0.13719612,0.11123550,0.02141739,0.09308830,0.47216988,0.63013816
0.22511256,0.93726082,0.00177185,0.09874898,0.14371831,0.11818537,0.02341191,0.09181883,0.44543054,0.60698736
0.23111556,0.93677669,0.00212185,0.10173942,0.15317422,0.12736643,0.02581255,0.09178490,0.42320203,0.59143560
0.23711856,0.95003252,0.00253533,0.10598767,0.16577540,0.13891050,0.02865610,0.09308817,0.40592171,0.58410314
0.24312156,0.97785950,0.00301832,0.11158732,0.18171334,0.15293278,0.03197676,0.09581374,0.39393447,0.58548717
0.24912456,1.02089595,0.00357666,0.11861830,0.20115104,0.16952560,0.03580472,0.10002747,0.38748695,0.59594916
0.25512756,1.07956064,0.00421587,0.12714239,0.22421425,0.18875208,0.04016449,0.10577338,0.38672348,0.61570365
0.26113057,1.15402782,0.00494091,0.13719885,0.25098241,0.21063970,0.04507339,0.11307127,0.39168371,0.64480855
0.26713357,1.24420469,0.00575587,0.14880030,0.28147986,0.23517422,0.05053989,0.12191447,0.40230162,0.68315719
0.27313657,1.34971234,0.00666381,0.16192913,0.31566760,0.26229415,0.05656215,0.13226796,0.41840607,0.73047240
0.27913957,1.46987107,0.00766640,0.17653451,0.35343598,0.29188605,0.06312669,0.14406698,0.43972288,0.78630297
0.28514257,1.60369145,0.00876373,0.19253027,0.39459898,0.32378108,0.07020726,0.15721609,0.46587837,0.85002303
0.29114557,1.74987222,0.00995406,0.20979376,0.43889020,0.35775291,0.07776403,0.17158899,0.49640464,0.92083480
0.29714857,1.90680623,0.01123364,0.22816594,0.48596138,0.39351753,0.08574317,0.18702908,0.53074663,0.99777534
0.30315158,2.07259527,0.01259653,0.24745263,0.53538347,0.43073488,0.09407679,0.20335098,0.56827116,1.07972763
0.30915458,2.24507470,0.01403458,0.26742716,0.58665071,0.46901266,0.10268346,0.22034291,0.60827783,1.16543646
0.31515758,2.42184805,0.01553732,0.28783431,0.63918778,0.50791234,0.11146917,0.23777012,0.65001211,1.25352924
0.32116058,2.60033156,0.01709214,0.30839557,0.69236002,0.54695724,0.12032879,0.25537931,0.69268018,1.34254163
0.32716358,2.77780795,0.01868433,0.32881557,0.74548655,0.58564270,0.12914816,0.27290395,0.73546555,1.43094784
0.33316658,2.95148837,0.02029736,0.34878945,0.79785597,0.62344790,0.13780651,0.29007031,0.77754711,1.51719471
0.33916958,3.11858058,0.02191317,0.36801108,0.84874406,0.65984913,0.14617944,0.30660425,0.81811796,1.59973903
0.34517259,3.27636143,0.02351256,0.38618165,0.89743285,0.69433391,0.15414209,0.32223832,0.85640469,1.67708659
0.35117559,3.42225068,0.02507558,0.40301845,0.94323033,0.72641551,0.16157269,0.33671895,0.89168629,1.74783190
0.35717859,3.55388354,0.02658209,0.41826341,0.98548987,0.75564722,0.16835604,0.34981361,0.92331205,1.81069676
0.36318159,3.66917857,0.02801218,0.43169095,1.02362856,0.78163576,0.17438706,0.36131737,0.95071761,1.86456633
0.36918459,3.76639809,0.02934673,0.44311499,1.05714346,0.80405316,0.17957410,0.37105880,0.97343862,1.90852090
0.37518759,3.84419818,0.03056788,0.45239452,1.08562518,0.82264670,0.18384183,0.37890478,0.99112128,1.94186200
0.38119060,3.90166580,0.03165948,0.45943770,1.10876799,0.83724612,0.18713380,0.38476405,1.00352922,1.96413144
0.38719360,3.93834114,0.03260753,0.46420407,1.12637600,0.84776806,0.18941420,0.38858934,1.01054653,1.97512247
0.39319660,3.95422398,0.03340046,0.46670492,1.13836524,0.85421720,0.19066903,0.39037786,1.01217666,1.97488226
0.39919960,3.94976351,0.03402937,0.46700163,1.14476149,0.85668417,0.19090646,0.39017029,1.00853729,1.96370549
0.40520260,3.92583207,0.03448824,0.46520221,1.14569403,0.85534022,0.19015637,0.38804812,0.99985141,1.94211937
0.41120560,3.88368381,0.03477389,0.46145602,1.14138588,0.85042891,0.18846909,0.38412959,0.98643511,1.91086055
0.41720860,3.82490038,0.03488602,0.45594708,1.13214093,0.84225524,0.18591340,0.37856443,0.96868261,1.87084508
0.42321161,3.75132603,0.03482704,0.44888621,1.11832877,0.83117269,0.18257384,0.37152756,0.94704938,1.82313269
0.42921461,3.66499525,0.03460188,0.44050241,1.10036815,0.81756881,0.17854751,0.36321214,0.92203402,1.76888708
0.43521761,3.56805645,0.03421771,0.43103386,1.07870983,0.80185011,0.17394047,0.35382227,0.89415996,1.70933394
0.44122061,3.46269502,0.03368364,0.42071908,1.05381983,0.78442687,0.16886387,0.34356570,0.86395760,1.64571875
0.44722361,3.35105948,0.03301039,0.40978848,1.02616375,0.76569866,0.16343010,0.33264686,0.83194788,1.57926593
0.45322661,3.23519375,0.03220992,0.39845691,0.99619297,0.74604131,0.15774898,0.32126051,0.79862774,1.51114132
0.45922961,3.11697848,0.03129508,0.38691728,0.96433324,0.72579567,0.15192436,0.30958629,0.76445807,1.44241934
0.46523262,2.99808355,0.03027934,0.37533575,0.93097597,0.70525884,0.14605104,0.29778439,0.72985458,1.37405603
0.47123562,2.87993339,0.02917641,0.36384847,0.89647243,0.68467813,0.14021238,0.28599236,0.69518158,1.30686883
0.47723862,2.76368592,0.02800005,0.35255998,0.86113090,0.66424780,0.13447846,0.27432334,0.66074880,1.24152369
0.48324162,2.65022512,0.02676385,0.34154338,0.82521639,0.64410872,0.12890501,0.26286542,0.62681102,1.17852942
0.48924462,2.54016672,0.02548100,0.33084187,0.78895283,0.62435073,0.12353304,0.25168233,0.59357027,1.11823911
0.49524762,2.43387565,0.02416426,0.32047187,0.75252715,0.60501738,0.11838917,0.24081513,0.56118012,1.06085808
0.50125063,2.33149353,0.02282577,0.31042700,0.71609472,0.58611270,0.11348657,0.23028482,0.52975155,1.00645732
0.50725363,2.23297393,0.02147707,0.30068312,0.67978564,0.56760947,0.10882643,0.22009563,0.49936004,0.95499153
0.51325663,2.13812304,0.02012903,0.29120362,0.64371144,0.54945842,0.10439993,0.21023874,0.47005316,0.90632036
0.51925963,2.04664313,0.01879186,0.28194503,0.60797147,0.53159783,0.10019034,0.20069630,0.44185831,0.86023168
0.52526263,1.95817643,0.01747510,0.27286235,0.57265886,0.51396297,0.09617548,0.19144531,0.41479013,0.81646552
0.53126563,1.87234695,0.01618766,0.26391396,0.53786548,0.49649474,0.09232996,0.18246139,0.38885723,0.77473761
0.53726863,1.78879846,0.01493782,0.25506584,0.50368585,0.47914729,0.08862752,0.17372215,0.36406797,0.73476130
0.54327164,1.70722683,0.01373329,0.24629480,0.47021983,0.46189406,0.08504296,0.16521000,0.34043522,0.69626707
0.54927464,1.62740563,0.01258120,0.23759079,0.43757403,0.44473209,0.08155387,0.15691434,0.31797979,0.65901898
0.55527764,1.54920440,0.01148818,0.22895810,0.40586219,0.42768452,0.07814192,0.14883315,0.29673280,0.62282750
0.56128064,1.47259914,0.01046038,0.22041544,0.37520445,0.41080114,0.07479373,0.14097385,0.27673693,0.58755866
0.56728364,1.39767547,0.00950349,0.21199508,0.34572585,0.39415720,0.07150130,0.13335354,0.25804667,0.55313929
0.57328664,1.32462496,0.00862284,0.20374110,0.31755435,0.37785068,0.06826209,0.12599862,0.24072777,0.51955880
0.57928964,1.25373552,0.00782341,0.19570696,0.29081831,0.36199813,0.06507862,0.11894397,0.22485605,0.48686754
0.58529265,1.18537705,0.00710989,0.18795254,0.26564406,0.34672967,0.06195783,0.11223172,0.21051579,0.45517244
0.59129565,1.11998371,0.00648678,0.18054095,0.24215331,0.33218330,0.05891019,0.10590973,0.19779777,0.42463033
0.59729865,1.05803392,0.00595839,0.17353524,0.22046096,0.31849893,0.05594866,0.10002990,0.18679725,0.39543955
0.60330165,1.00002965,0.00552893,0.16699533,0.20067311,0.30581260,0.05308754,0.09464642,0.17761180,0.36783042
0.60930465,0.94647600,0.00520252,0.16097518,0.18288549,0.29425102,0.05034136,0.08981414,0.17033925,0.34205512
0.61530765,0.89786214,0.00498326,0.15552061,0.16718231,0.28392685,0.04772389,0.08558688,0.16507561,0.31837749
0.62131066,0.85464447,0.00487520,0.15066756,0.15363552,0.27493481,0.04524720,0.08201610,0.16191314,0.29706315
0.62731366,0.81723250,0.00488232,0.14644119,0.14230438,0.26734886,0.04292102,0.07914969,0.16093837,0.27837023
0.63331666,0.78597773,0.00500848,0.14285561,0.13323534,0.26122029,0.04075224,0.07703095,0.16223014,0.26254108
0.63931966,0.76116581,0.00525736,0.13991427,0.12646219,0.25657699,0.03874468,0.07569793,0.16585765,0.24979498
0.64532266,0.74301176,0.00563228,0.13761106,0.12200634,0.25342358,0.03689907,0.07518284,0.17187832,0.24032208
0.65132566,0.73165798,0.00613614,0.13593185,0.11987718,0.25174239,0.03521329,0.07551182,0.18033565,0.23427849
0.65732866,0.72717485,0.00677113,0.13485650,0.12007257,0.25149511,0.03368267,0.07670470,0.19125687,0.23178264
0.66333167,0.72956329,0.00753860,0.13436111,0.12257936,0.25262493,0.03230056,0.07877508,0.20465064,0.23291273
0.66933467,0.73875904,0.00843880,0.13442043,0.12737390,0.25505903,0.03105889,0.08173033,0.22050471,0.23770539
0.67533767,0.75463806,0.00947068,0.13501015,0.13442274,0.25871117,0.02994883,0.08557181,0.23878362,0.24615529
0.68134067,0.77702280,0.01063164,0.13610923,0.14368334,0.26348438,0.02896138,0.09029509,0.25942684,0.25821582
0.68734367,0.80568889,0.01191734,0.13770173,0.15510499,0.26927350,0.02808798,0.09589017,0.28234711,0.27380076
0.69334667,0.84037213,0.01332153,0.13977848,0.16862991,0.27596766,0.02732095,0.10234177,0.30742951,0.29278669
0.69934967,0.88077547,0.01483592,0.14233819,0.18419455,0.28345244,0.02665390,0.10962964,0.33453119,0.31501635
0.70535268,0.92657598,0.01645014,0.14538814,0.20173117,0.29161205,0.02608194,0.11772885,0.36348198,0.34030269
0.71135568,0.97743155,0.01815171,0.14894435,0.22116962,0.30033114,0.02560177,0.12661013,0.39408598,0.36843350
0.71735868,1.03298735,0.01992614,0.15303123,0.24243924,0.30949662,0.02521163,0.13624014,0.42612417,0.39917657
0.72336168,1.09288191,0.02175708,0.15768079,0.26547094,0.31899940,0.02491115,0.14658182,0.45935805,0.43228516
0.72936468,1.15675270,0.02362656,0.16293139,0.29019917,0.32873597,0.02470102,0.15759461,0.49353415,0.46750343
0.73536768,1.22424101,0.02551529,0.16882611,0.31656370,0.33861011,0.02458265,0.16923473,0.52838942,0.50457191
0.74137069,1.29499603,0.02740309,0.17541074,0.34451109,0.34853442,0.02455772,0.18145527,0.56365708,0.54323229
0.74737369,1.36867778,0.02926926,0.18273162,0.37399561,0.35843190,0.02462776,0.19420628,0.59907288,0.58323172
0.75337669,1.44495885,0.03109311,0.19083315,0.40497948,0.36823740,0.02479368,0.20743468,0.63438132,0.62432594
0.75937969,1.52352454,0.03285446,0.19975534,0.43743226,0.37789890,0.02505532,0.22108402,0.66934148,0.66628136
0.76538269,1.60407149,0.03453418,0.20953125,0.47132933,0.38737852,0.02541117,0.23509415,0.70373234,0.70887568
0.77138569,1.68630455,0.03611466,0.22018449,0.50664941,0.39665324,0.02585803,0.24940072,0.73735705,0.75189709
0.77738869,1.76993204,0.03758033,0.23172694,0.54337109,0.40571514,0.02639088,0.26393460,0.77004611,0.79514210
0.78339170,1.85465963,0.03891809,0.24415665,0.58146854,0.41457125,0.02700274,0.27862116,0.80165911,0.83841199
0.78939470,1.94018306,0.04011768,0.25745607,0.62090657,0.42324271,0.02768477,0.29337964,0.83208509,0.88150829
0.79539770,2.02618020,0.04117196,0.27159071,0.66163515,0.43176353,0.02842636,0.30812257,0.86124146,0.92422754
0.80140070,2.11230305,0.04207716,0.28650824,0.70358388,0.44017872,0.02921539,0.32275528,0.88907150,0.96635576
0.80740370,2.19817025,0.04283295,0.30213814,0.74665652,0.44854190,0.03003855,0.33717571,0.91554069,1.00766317
0.81340670,2.28336075,0.04344246,0.31839190,0.79072610,0.45691251,0.03088167,0.35127457,0.94063217,1.04789968
0.81940970,2.36740943,0.04391219,0.33516379,0.83563085,0.46535271,0.03173021,0.36493583,0.96434137,1.08679152
0.82541271,2.44980493,0.04425177,0.35233225,0.88117123,0.47392395,0.03256968,0.37803770,0.98667049,1.12403973
0.83141571,2.52999044,0.04447370,0.36976171,0.92710836,0.48268355,0.03338608,0.39045408,1.00762284,1.15932055
0.83741871,2.60736740,0.04459289,0.38730501,0.97316398,0.49168127,0.03416632,0.40205650,1.02719752,1.19228814
0.84342171,2.68130241,0.04462619,0.40480609,1.01902204,0.50095597,0.03489863,0.41271639,1.04538475,1.22257967
0.84942471,2.75113697,0.04459184,0.42210298,1.06433185,0.51053262,0.03557286,0.42230788,1.06216189,1.24982261
0.85542771,2.81619985,0.04450876,0.43903102,1.10871284,0.52041961,0.03618073,0.43071066,1.07749051,1.27364408
0.86143072,2.87582139,0.04439597,0.45542601,1.15176049,0.53060654,0.03671601,0.43781310,1.09131455,1.29368179
0.86743372,2.92934921,0.04427181,0.47112729,1.19305348,0.54106251,0.03717464,0.44351525,1.10355953,1.30959598
0.87343672,2.97616442,0.04415327,0.48598072,1.23216153,0.55173499,0.03755472,0.44773180,1.11413287,1.32108190
0.87943972,3.01569760,0.04405532,0.49984125,1.26865380,0.56254933,0.03785645,0.45039456,1.12292526,1.32788198
0.88544272,3.04744394,0.04399027,0.51257521,1.30210735,0.57340898,0.03808205,0.45145465,1.12981293,1.32979716
0.89144572,3.07097662,0.04396723,0.52406229,1.33211562,0.58419629,0.03823561,0.45088406,1.13466070,1.32669670
0.89744872,3.08595821,0.04399163,0.53419703,1.35829647,0.59477423,0.03832288,0.44867661,1.13732576,1.31852581
0.90345173,3.09214960,0.04406495,0.54289005,1.38029967,0.60498871,0.03835113,0.44484829,1.13766190,1.30531096
0.90945473,3.08941633,0.04418451,0.55006902,1.39781378,0.61467175,0.03832893,0.43943690,1.13552428,1.28716236
0.91545773,3.07773235,0.04434349,0.55567932,1.41057224,0.62364532,0.03826598,0.43250111,1.13077432,1.26427355
0.92146073,3.05718140,0.04453104,0.55968460,1.41835860,0.63172594,0.03817304,0.42411896,1.12328499,1.23691822
0.92746373,3.02795615,0.04473271,0.56206721,1.42101112,0.63872986,0.03806173,0.41438595,1.11294597,1.20544448
0.93346673,2.99035560,0.04493084,0.56282860,1.41842643,0.64447876,0.03794451,0.40341271,1.09966887,1.17026674
0.93946973,2.94478093,0.04510531,0.56198959,1.41056252,0.64880573,0.03783459,0.39132254,1.08339230,1.13185581
0.94547274,2.89173015,0.04523428,0.55959070,1.39744099,0.65156147,0.03774589,0.37824880,1.06408659,1.09072764
0.95147574,2.83179179,0.04529510,0.55569227,1.37914843,0.65262032,0.03769296,0.36433226,1.04175802,1.04743121
0.95747874,2.76563781,0.04526522,0.55037448,1.35583711,0.65188596,0.03769090,0.34971869,1.01645256,1.00253606
0.96348174,2.69401570,0.04512319,0.54373701,1.32772466,0.64929642,0.03775522,0.33455641,0.98825867,0.95662003
0.96948474,2.61773980,0.04484958,0.53589844,1.29509286,0.64482825,0.03790166,0.31899422,0.95730924,0.91025753
0.97548774,2.53768178,0.04442782,0.52699516,1.25828525,0.63849947,0.03814587,0.30317950,0.92378242,0.86400878
0.98149075,2.45476014,0.04384502,0.51717966,1.21770369,0.63037112,0.03850316,0.28725658,0.88790117,0.81841020
0.98749375,2.36992862,0.04309251,0.50661835,1.17380357,0.62054736,0.03898798,0.27136530,0.84993156,0.77396625
0.99349675,2.28416368,0.04216632,0.49548871,1.12708785,0.60917393,0.03961349,0.25563987,0.81017970,0.73114273
0.99949975,2.19845085,0.04106742,0.48397593,1.07809995,0.59643507,0.04039098,0.24020788,0.76898741,0.69036168
1.00550275,2.11377055,0.03980175,0.47226902,1.02741542,0.58254896,0.04132935,0.22518950,0.72672668,0.65199786
1.01150575,2.03108333,0.03838005,0.46055673,0.97563291,0.56776189,0.04243455,0.21069681,0.68379309,0.61637675
1.01750875,1.95131543,0.03681756,0.44902321,0.92336437,0.55234146,0.04370904,0.19683334,0.64059853,0.58377402
1.02351176,1.87534488,0.03513348,0.43784383,0.87122503,0.53656908,0.04515146,0.18369361,0.59756329,0.55441649
1.02951476,1.80398907,0.03335034,0.42718134,0.81982337,0.52073228,0.04675630,0.17136294,0.55510803,0.52848426
1.03551776,1.73799427,0.03149329,0.41718248,0.76975151,0.50511696,0.04851379,0.15991727,0.51364583,0.50611413
1.04152076,1.67802770,0.02958923,0.40797545,0.72157634,0.49000030,0.05041006,0.14942317,0.47357463,0.48740407
1.04752376,1.62467269,0.02766609,0.39966818,0.67583171,0.47564433,0.05242735,0.13993791,0.43527040,0.47241849
1.05352676,1.57842707,0.02575194,0.39234770,0.63301190,0.46229064,0.05454464,0.13150972,0.39908118,0.46119431
1.05952976,1.53970491,0.02387429,0.38608040,0.59356653,0.45015628,0.05673831,0.12417808,0.36532225,0.45374744
1.06553277,1.50884127,0.02205936,0.38091338,0.55789701,0.43943106,0.05898309,0.11797410,0.33427236,0.45007934
1.07153577,1.48609953,0.02033155,0.37687659,0.52635440,0.43027610,0.06125314,0.11292093,0.30617124,0.45018360
1.07753877,1.47168053,0.01871292,0.37398560,0.49923860,0.42282358,0.06352314,0.10903417,0.28121815,0.45405177
1.08354177,1.46573251,0.01722287,0.37224476,0.47679861,0.41717749,0.06576956,0.10632219,0.25957143,0.46167852
1.08954477,1.46836079,0.01587784,0.37165053,0.45923354,0.41341511,0.06797169,0.10478638,0.24134889,0.47306531
1.09554777,1.47963609,0.01469123,0.37219444,0.44669411,0.41158889,0.07011269,0.10442115,0.22662872,0.48822253
1.10155078,1.49960032,0.01367326,0.37386576,0.43928417,0.41172846,0.07218038,0.10521383,0.21545087,0.50716964
1.10755378,1.52826895,0.01283110,0.37665322,0.43706206,0.41384242,0.07416778,0.10714426,0.20781852,0.52993315
1.11355678,1.56562924,0.01216886,0.38054592,0.44004141,0.41791968,0.07607334,0.11018422,0.20369960,0.55654222
1.11955978,1.61163396,0.01168774,0.38553305,0.44819124,0.42393013,0.07790085,0.11429657,0.20302803,0.58702211
1.12556278,1.66619069,0.01138621,0.39160266,0.46143530,0.43182467,0.07965898,0.11943434,0.20570487,0.62138539
1.13156578,1.72914699,0.01126012,0.39873922,0.47965063,0.44153433,0.08136044,0.12553965,0.21159906,0.65962145
1.13756878,1.80027238,0.01130291,0.40692045,0.50266542,0.45296890,0.08302092,0.13254272,0.22054807,0.70168478
1.14357179,1.87923843,0.01150575,0.41611347,0.53025653,0.46601498,0.08465774,0.14036092,0.23235837,0.74748251
1.14957479,1.96559833,0.01185771,0.42627065,0.56214686,0.48053393,0.08628828,0.14889822,0.24680603,0.79686219
1.15557779,2.05876792,0.01234595,0.43732556,0.59800309,0.49635990,0.08792842,0.15804492,0.26363759,0.84960055
1.16158079,2.15800990,0.01295588,0.44918936,0.63743407,0.51329836,0.08959094,0.16767793,0.28257145,0.90539410
1.16758379,2.26242318,0.01367136,0.46174796,0.67999054,0.53112550,0.09128411,0.17766170,0.30330003,0.96385248
1.17358679,2.37093896,0.01447493,0.47486046,0.72516630,0.54958878,0.09301043,0.18784981,0.32549290,1.02449536
1.17958979,2.48232503,0.01534806,0.48835897,0.77240142,0.56840894,0.09476578,0.19808732,0.34880104,1.08675343
1.18559280,2.59519905,0.01627145,0.50205008,0.82108764,0.58728360,0.09653893,0.20821379,0.37286235,1.14997404
1.19159580,2.70805148,0.01722539,0.51571812,0.87057615,0.60589261,0.09831145,0.21806708,0.39730841,1.21343158
1.19759880,2.81927776,0.01819013,0.52913003,0.92018763,0.62390496,0.10005820,0.22748754,0.42177244,1.27634266
1.20360180,2.92721913,0.01914631,0.54204187,0.96922467,0.64098723,0.10174818,0.23632281,0.44589828,1.33788566
1.20960480,3.03021057,0.02007546,0.55420665,1.01698600,0.65681323,0.10334587,0.24443267,0.46935014,1.39722392
1.21560780,3.12663406,0.02096048,0.56538306,1.06278235,0.67107440,0.10481292,0.25169399,0.49182271,1.45353192
1.22161081,3.21497472,0.02178613,0.57534477,1.10595320,0.68349059,0.10611013,0.25800539,0.51305127,1.50602307
1.22761381,3.29387709,0.02253955,0.58388985,1.14588409,0.69382061,0.10719956,0.26329140,0.53282126,1.55397794
1.23361681,3.36219874,0.02321068,0.59084960,1.18202337,0.70187200,0.10804674,0.26750591,0.55097686,1.59677154
1.23961981,3.41905830,0.02379271,0.59609659,1.21389817,0.70750959,0.10862272,0.27063464,0.56742798,1.63389816
1.24562281,3.46387518,0.02428242,0.59955114,1.24112847,0.71066218,0.10890605,0.27269651,0.58215531,1.66499252
1.25162581,3.49639862,0.02468041,0.60118615,1.26343888,0.71132706,0.10888424,0.27374377,0.59521290,1.68984591
1.25762881,3.51672418,0.02499124,0.60102967,1.28066742,0.70957195,0.10855498,0.27386073,0.60672806,1.70841648
1.26363182,3.52529639,0.02522349,0.59916521,1.29277090,0.70553426,0.10792672,0.27316131,0.61689826,1.72083278
1.26963482,3.52289691,0.02538964,0.59572965,1.29982655,0.69941755,0.10701879,0.27178519,0.62598517,1.72739033
1.27563782,3.51061838,0.02550582,0.59090876,1.30202971,0.69148521,0.10586088,0.26989298,0.63430561,1.72854119
1.28164082,3.48982485,0.02559153,0.58493050,1.29968760,0.68205176,0.10449204,0.26766034,0.64222008,1.72487672
1.28764382,3.46210034,0.02566911,0.57805640,1.29320939,0.67147192,0.10295911,0.26527147,0.65011874,1.71710445
1.29364682,3.42918773,0.02576319,0.57057139,1.28309272,0.66012803,0.10131472,0.26291219,0.65840588,1.70601987
1.29964982,3.39292069,0.02590003,0.56277248,1.26990732,0.64841635,0.09961502,0.26076289,0.66748302,1.69247461
1.30565283,3.35515168,0.02610682,0.55495689,1.25427621,0.63673268,0.09791710,0.25899168,0.67773167,1.67734223
1.31165583,3.31767928,0.02641084,0.54741005,1.23685526,0.62545822,0.09627640,0.25774806,0.68949633,1.66148344
1.31765883,3.28217813,0.02683873,0.54039421,1.21831169,0.61494587,0.09474412,0.25715727,0.70306852,1.64571215
1.32366183,3.25013454,0.02741560,0.53413783,1.19930261,0.60550795,0.09336480,0.25731578,0.71867253,1.63076404
1.32966483,3.22279061,0.02816432,0.52882663,1.18045397,0.59740549,0.09217428,0.25828790,0.73645355,1.61726894
1.33566783,3.20109927,0.02910468,0.52459635,1.16234114,0.59083968,0.09119794,0.26010368,0.75646871,1.60572825
1.34167084,3.18569184,0.03025273,0.52152767,1.14547133,0.58594579,0.09044950,0.26275830,0.77868146,1.59649836
1.34767384,3.17685958,0.03162015,0.51964348,1.13026885,0.58278960,0.08993037,0.26621281,0.80295955,1.58978050
1.35367684,3.17454940,0.03321367,0.51890856,1.11706340,0.58136655,0.08962955,0.27039619,0.82907663,1.58561759
1.35967984,3.17837376,0.03503468,0.51923160,1.10608186,0.58160349,0.08952406,0.27520870,0.85671758,1.58389770
1.36568284,3.18763386,0.03707883,0.52046952,1.09744376,0.58336282,0.08957999,0.28052625,0.88548714,1.58436396
1.37168584,3.20135466,0.03933590,0.52243377,1.09116045,0.58644886,0.08975401,0.28620566,0.91492160,1.58663022
1.37768884,3.21832997,0.04178967,0.52489834,1.08713796,0.59061601,0.08999521,0.29209049,0.94450306,1.59020145
1.38369185,3.23717523,0.04441805,0.52760905,1.08518327,0.59557841,0.09024737,0.29801732,0.97367555,1.59449794
1.38969485,3.25638568,0.04719329,0.53029377,1.08501371,0.60102058,0.09045136,0.30382209,1.00186250,1.59888207
1.39569785,3.27439707,0.05008237,0.53267302,1.08626911,0.60660867,0.09054765,0.30934634,1.02848477,1.60268626
1.40170085,3.28964669,0.05304757,0.53447061,1.08852610,0.61200186,0.09047873,0.31444313,1.05297861,1.60524119
1.40770385,3.30063199,0.05604714,0.53542376,1.09131418,0.61686354,0.09019150,0.31898228,1.07481279,1.60590276
1.41370685,3.30596486,0.05903620,0.53529248,1.09413291,0.62087186,0.08963932,0.32285504,1.09350449,1.60407711
1.41970985,3.30441959,0.06196772,0.53386766,1.09646953,0.62372936,0.08878375,0.32597778,1.10863321,1.59924257
1.42571286,3.29497312,0.06479364,0.53097779,1.09781671,0.62517148,0.08759595,0.32829474,1.11985245,1.59096806
1.43171586,3.27683647,0.06746605,0.52649408,1.09768965,0.62497367,0.08605755,0.32977980,1.12689875,1.57892730
1.43771886,3.24947680,0.06993849,0.52033376,1.09564204,0.62295701,0.08416116,0.33043715,1.12959793,1.56290872
1.44372186,3.21262977,0.07216720,0.51246164,1.09128056,0.61899228,0.08191038,0.33030098,1.12786846,1.54282086
1.44972486,3.16630253,0.07411238,0.50288997,1.08427738,0.61300241,0.07931932,0.32943416,1.12172193,1.51869342
1.45572786,3.11076754,0.07573942,0.49167661,1.07438035,0.60496339,0.07641185,0.32792602,1.11126076,1.49067420
1.46173087,3.04654828,0.07701989,0.47892186,1.06142070,0.59490364,0.07322042,0.32588925,1.09667341,1.45902235
1.46773387,2.97439762,0.07793254,0.46476390,1.04531790,0.58290199,0.06978464,0.32345616,1.07822717,1.42409829
1.47373687,2.89527006,0.07846390,0.44937336,1.02608185,0.56908433,0.06614972,0.32077426,1.05625921,1.38635096
1.47973987,2.81028917,0.07860882,0.43294714,1.00381205,0.55361914,0.06236472,0.31800144,1.03116580,1.34630294
1.48574287,2.72071126,0.07837063,0.41570168,0.97869417,0.53671200,0.05848085,0.31530081,1.00339055,1.30453399
1.49174587,2.62788701,0.07776106,0.39786618,0.95099392,0.51859932,0.05454977,0.31283535,0.97341175,1.26166369
1.49774887,2.53322187,0.07679986,0.37967578,0.92104871,0.49954140,0.05062204,0.31076258,0.94172940,1.21833365
1.50375188,2.43813690,0.07551417,0.36136508,0.88925720,0.47981513,0.04674566,0.30922938,0.90885224,1.17518998
1.50975488,2.34403083,0.07393765,0.34316215,0.85606728,0.45970637,0.04296490,0.30836706,0.87528520,1.13286637
1.51575788,2.25224456,0.07210934,0.32528317,0.82196293,0.43950242,0.03931930,0.30828703,0.84151768,1.09196831
1.52176088,2.16402899,0.07007240,0.30792790,0.78745028,0.41948460,0.03584297,0.30907691,0.80801277,1.05305880
1.52776388,2.08051687,0.06787271,0.29127603,0.75304358,0.39992128,0.03256411,0.31079752,0.77519792,1.01664588
1.53376688,2.00269930,0.06555745,0.27548437,0.71925129,0.38106143,0.02950472,0.31348065,0.74345702,0.98317231
