energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.07053527,4.68544036,0.27572846,3.41927884,0.00254795,0.03979579,0.17248154,0.86497841,0.00997338,0.23865576
-3.06453227,4.60346115,0.27684105,3.36594216,0.00267923,0.03871989,0.16732965,0.84194898,0.00973207,0.23328823
-3.05852926,4.52757860,0.27842928,3.31815596,0.00281841,0.03763243,0.16242542,0.81879150,0.00951456,0.22819996
-3.05252626,4.46009130,0.28057252,3.27771672,0.00296578,0.03654735,0.15785985,0.79581464,0.00932693,0.22350699
-3.04652326,4.40314253,0.28333748,3.24629885,0.00312143,0.03547854,0.15371577,0.77331068,0.00917498,0.21931592
-3.04052026,4.35866428,0.28677483,3.22541044,0.00328519,0.03443950,0.15006568,0.75154886,0.00906414,0.21572099
-3.03451726,4.32832459,0.29091630,3.21635117,0.00345656,0.03344300,0.14697004,0.73076946,0.00899940,0.21280138
-3.02851426,4.31347984,0.29577226,3.22017370,0.00363473,0.03250077,0.14447582,0.71117892,0.00898518,0.21061879
-3.02251126,4.31513400,0.30133004,3.23765003,0.00381851,0.03162324,0.14261538,0.69294600,0.00902523,0.20921548
-3.01650825,4.33390661,0.30755312,3.26924435,0.00400634,0.03081929,0.14140597,0.67619935,0.00912253,0.20861282
-3.01050525,4.37001105,0.31438129,3.31509378,0.00419630,0.03009612,0.14084958,0.66102648,0.00927916,0.20881046
-3.00450225,4.42324476,0.32173177,3.37499801,0.00438614,0.02945916,0.14093343,0.64747432,0.00949619,0.20978616
-2.99849925,4.49299206,0.32950146,3.44841910,0.00457330,0.02891211,0.14163085,0.63555122,0.00977366,0.21149633
-2.99249625,4.57824038,0.33757016,3.53449157,0.00475499,0.02845707,0.14290281,0.62523052,0.01011042,0.21387731
-2.98649325,4.67760957,0.34580467,3.63204325,0.00492824,0.02809470,0.14469979,0.61645537,0.01050417,0.21684736
-2.98049025,4.78939378,0.35406367,3.73962625,0.00509001,0.02782454,0.14696406,0.60914471,0.01095143,0.22030930
-2.97448724,4.91161448,0.36220318,3.85555740,0.00523729,0.02764531,0.14963233,0.60320005,0.01144757,0.22415372
-2.96848424,5.04208276,0.37008224,3.97796657,0.00536718,0.02755529,0.15263848,0.59851271,0.01198687,0.22826274
-2.96248124,5.17846841,0.37756867,4.10485134,0.00547698,0.02755271,0.15591648,0.59497120,0.01256268,0.23251395
-2.95647824,5.31837310,0.38454464,4.23413573,0.00556433,0.02763610,0.15940321,0.59246823,0.01316752,0.23678466
-2.95047524,5.45940440,0.39091155,4.36373070,0.00562729,0.02780459,0.16304111,0.59090715,0.01379329,0.24095609
-2.94447224,5.59924772,0.39659433,4.49159379,0.00566439,0.02805819,0.16678060,0.59020727,0.01443150,0.24491743
-2.93846923,5.73573285,0.40154455,4.61578564,0.00567472,0.02839793,0.17058203,0.59030797,0.01507345,0.24856954
-2.93246623,5.86689252,0.40574249,4.73452085,0.00565795,0.02882592,0.17441729,0.59117126,0.01571052,0.25182819
-2.92646323,5.99101046,0.40919790,4.84621122,0.00561439,0.02934530,0.17827076,0.59278275,0.01633438,0.25462677
-2.92046023,6.10665729,0.41194946,4.94949972,0.00554494,0.02996004,0.18213974,0.59515102,0.01693721,0.25691815
-2.91445723,6.21271299,0.41406296,5.04328411,0.00545114,0.03067471,0.18603434,0.59830547,0.01751194,0.25867595
-2.90845423,6.30837557,0.41562838,5.12672943,0.00533504,0.03149406,0.18997671,0.60229277,0.01805238,0.25989490
-2.90245123,6.39315640,0.41675590,5.19926962,0.00519922,0.03242261,0.19399982,0.60717238,0.01855335,0.26059044
-2.89644822,6.46686296,0.41757115,5.26059859,0.00504668,0.03346415,0.19814573,0.61301118,0.01901082,0.26079761
-2.89044522,6.52957086,0.41820996,5.31065202,0.00488077,0.03462118,0.20246349,0.61987781,0.01942188,0.26056917
-2.88444222,6.58158728,0.41881279,5.34958133,0.00470508,0.03589447,0.20700673,0.62783693,0.01978482,0.25997323
-2.87843922,6.62340809,0.41951914,5.37772167,0.00452336,0.03728254,0.21183102,0.63694387,0.02009898,0.25909037
-2.87243622,6.65567160,0.42046223,5.39555613,0.00433941,0.03878130,0.21699123,0.64723983,0.02036478,0.25801036
-2.86643322,6.67911138,0.42176418,5.40367820,0.00415700,0.04038367,0.22253873,0.65874803,0.02058349,0.25682878
-2.86043022,6.69451077,0.42353173,5.40275461,0.00397976,0.04207948,0.22851885,0.67147087,0.02075720,0.25564345
-2.85442721,6.70266120,0.42585285,5.39349040,0.00381112,0.04385530,0.23496838,0.68538815,0.02088859,0.25455099
-2.84842421,6.70432610,0.42879417,5.37659789,0.00365421,0.04569457,0.24191337,0.70045653,0.02098080,0.25364345
-2.84242121,6.70021165,0.43239929,5.35277061,0.00351183,0.04757777,0.24936721,0.71660980,0.02103729,0.25300533
-2.83641821,6.69094507,0.43668801,5.32266305,0.00338638,0.04948274,0.25732903,0.73376020,0.02106171,0.25271078
-2.83041521,6.67706045,0.44165635,5.28687658,0.00327980,0.05138514,0.26578255,0.75180025,0.02105777,0.25282133
-2.82441221,6.65899207,0.44727730,5.24595125,0.00319359,0.05325898,0.27469522,0.77060504,0.02102913,0.25338402
-2.81840920,6.63707409,0.45350218,5.20036330,0.00312875,0.05507723,0.28401784,0.79003462,0.02097937,0.25442998
-2.81240620,6.61154581,0.46026250,5.15052723,0.00308579,0.05681254,0.29368464,0.80993649,0.02091196,0.25597359
-2.80640320,6.58256107,0.46747219,5.09680176,0.00306472,0.05843792,0.30361371,0.83014765,0.02083020,0.25801201
-2.80040020,6.55020049,0.47503003,5.03949840,0.00306509,0.05992746,0.31370795,0.85049647,0.02073728,0.26052532
-2.79439720,6.51448535,0.48282228,4.97889148,0.00308597,0.06125703,0.32385642,0.87080408,0.02063627,0.26347706
-2.78839420,6.47539188,0.49072536,4.91522880,0.00312600,0.06240492,0.33393615,0.89088543,0.02053020,0.26681522
-2.78239120,6.43286505,0.49860856,4.84874172,0.00318345,0.06335244,0.34381438,0.91054997,0.02042212,0.27047368
-2.77638819,6.38683137,0.50633672,4.77965429,0.00325620,0.06408441,0.35335119,0.92960233,0.02031509,0.27437399
-2.77038519,6.33721012,0.51377289,4.70819064,0.00334187,0.06458955,0.36240247,0.94784290,0.02021233,0.27842756
-2.76438219,6.28392313,0.52078097,4.63458069,0.00343779,0.06486081,0.37082326,0.96506877,0.02011717,0.28253802
-2.75837919,6.22690310,0.52722832,4.55906394,0.00354116,0.06489552,0.37847128,0.98107505,0.02003317,0.28660394
-2.75237619,6.16610075,0.53298830,4.48189154,0.00364904,0.06469544,0.38521063,0.99565688,0.01996407,0.29052164
-2.74637319,6.10149123,0.53794290,4.40332706,0.00375843,0.06426674,0.39091551,1.00861211,0.01991385,0.29418812
-2.74037019,6.03308010,0.54198520,4.32364609,0.00386639,0.06361978,0.39547386,1.01974489,0.01988667,0.29750395
-2.73436718,5.96090928,0.54502184,4.24313536,0.00397006,0.06276888,0.39879079,1.02886994,0.01988687,0.30037619
-2.72836418,5.88506315,0.54697535,4.16209150,0.00406673,0.06173191,0.40079163,1.03581764,0.01991893,0.30272103
-2.72236118,5.80567488,0.54778628,4.08081994,0.00415393,0.06052987,0.40142445,1.04043949,0.01998739,0.30446628
-2.71635818,5.72293300,0.54741516,3.99963417,0.00422947,0.05918635,0.40066205,1.04261393,0.02009678,0.30555345
-2.71035518,5.63708793,0.54584403,3.91885547,0.00429146,0.05772699,0.39850314,1.04225215,0.02025158,0.30593944
-2.70435218,5.54845828,0.54307764,3.83881313,0.00433841,0.05617886,0.39497277,1.03930343,0.02045606,0.30559785
-2.69834917,5.45743630,0.53914416,3.75984526,0.00436916,0.05456989,0.39012187,1.03375987,0.02071431,0.30451966
-2.69234617,5.36449221,0.53409538,3.68229985,0.00438301,0.05292828,0.38402606,1.02566016,0.02103003,0.30271348
-2.68634317,5.27017691,0.52800631,3.60653609,0.00437961,0.05128193,0.37678355,1.01509196,0.02140658,0.30020524
-2.68034017,5.17512257,0.52097424,3.53292552,0.00435904,0.04965797,0.36851246,1.00219292,0.02184681,0.29703734
-2.67433717,5.08004079,0.51311720,3.46185289,0.00432173,0.04808225,0.35934741,0.98715007,0.02235309,0.29326744
-2.66833417,4.98571811,0.50457185,3.39371638,0.00426845,0.04657905,0.34943581,0.97019752,0.02292720,0.28896673
-2.66233117,4.89300862,0.49549093,3.32892684,0.00420031,0.04517075,0.33893382,0.95161267,0.02357035,0.28421792
-2.65632816,4.80282361,0.48604016,3.26790594,0.00411867,0.04387760,0.32800220,0.93171085,0.02428313,0.27911297
-2.65032516,4.71611833,0.47639489,3.21108285,0.00402510,0.04271765,0.31680230,0.91083878,0.02506553,0.27375065
-2.64432216,4.63387601,0.46673640,3.15888931,0.00392138,0.04170667,0.30549224,0.88936689,0.02591691,0.26823402
-2.63831916,4.55708913,0.45724797,3.11175296,0.00380939,0.04085817,0.29422358,0.86768108,0.02683602,0.26266782
-2.63231616,4.48673851,0.44811090,3.07008880,0.00369113,0.04018348,0.28313838,0.84617382,0.02782101,0.25715604
-2.62631316,4.42377028,0.43950044,3.03428875,0.00356860,0.03969184,0.27236691,0.82523528,0.02886939,0.25179949
-2.62031016,4.36907126,0.43158178,3.00470958,0.00344382,0.03939052,0.26202595,0.80524447,0.02997807,0.24669361
-2.61430715,4.32344331,0.42450616,2.98165910,0.00331877,0.03928496,0.25221771,0.78656078,0.03114331,0.24192641
-2.60830415,4.28757702,0.41840716,2.96538130,0.00319534,0.03937883,0.24302929,0.76951615,0.03236069,0.23757670
-2.60230115,4.26202562,0.41339725,2.95604062,0.00307532,0.03967415,0.23453270,0.75440780,0.03362505,0.23371249
-2.59629815,4.24717983,0.40956467,2.95370614,0.00296035,0.04017122,0.22678522,0.74149201,0.03493046,0.23038973
-2.59029515,4.24324455,0.40697076,2.95833634,0.00285189,0.04086866,0.21983012,0.73097864,0.03627014,0.22765125
-2.58429215,4.25021827,0.40564775,2.96976526,0.00275123,0.04176329,0.21369758,0.72302679,0.03763637,0.22552599
-2.57828914,4.26787645,0.40559712,2.98769101,0.00265943,0.04284996,0.20840572,0.71774137,0.03902048,0.22402855
-2.57228614,4.29575968,0.40678865,3.01166744,0.00257734,0.04412142,0.20396157,0.71517075,0.04041272,0.22315903
-2.56628314,4.33316781,0.40916017,3.04109992,0.00250555,0.04556806,0.20036212,0.71530552,0.04180233,0.22290314
-2.56028014,4.37916080,0.41261816,3.07524591,0.00244442,0.04717772,0.19759521,0.71807830,0.04317744,0.22323266
-2.55427714,4.43256699,0.41703906,3.11322091,0.00239404,0.04893553,0.19564021,0.72336472,0.04452519,0.22410626
-2.54827414,4.49199936,0.42227161,3.15401018,0.00235425,0.05082369,0.19446876,0.73098549,0.04583178,0.22547057
-2.54227114,4.55587967,0.42813991,3.19648618,0.00232467,0.05282144,0.19404529,0.74070972,0.04708262,0.22726162
-2.53626813,4.62247032,0.43444731,3.23943162,0.00230466,0.05490507,0.19432749,0.75225940,0.04826249,0.22940656
-2.53026513,4.68991337,0.44098107,3.28156735,0.00229338,0.05704802,0.19526682,0.76531502,0.04935584,0.23182568
-2.52426213,4.75627542,0.44751758,3.32158443,0.00228981,0.05922117,0.19680903,0.77952243,0.05034699,0.23443455
-2.51825913,4.81959712,0.45382805,3.35817901,0.00229275,0.06139323,0.19889476,0.79450063,0.05122054,0.23714645
-2.51225613,4.87794555,0.45968450,3.39008878,0.00230089,0.06353123,0.20146031,0.80985054,0.05196168,0.23987480
-2.50625313,4.92946734,0.46486578,3.41612930,0.00231281,0.06560125,0.20443850,0.82516454,0.05255655,0.24253565
-2.50025013,4.97244066,0.46916349,3.43522883,0.00232706,0.06756917,0.20775978,0.84003643,0.05299265,0.24505005
-2.49424712,5.00532377,0.47238759,3.44645990,0.00234215,0.06940152,0.21135342,0.85407167,0.05325915,0.24734629
-2.48824412,5.02679824,0.47437137,3.44906632,0.00235663,0.07106645,0.21514890,0.86689749,0.05334728,0.24936189
-2.48224112,5.03580492,0.47497583,3.44248436,0.00236911,0.07253467,0.21907731,0.87817249,0.05325055,0.25104526
-2.47623812,5.03157124,0.47409307,3.42635719,0.00237829,0.07378035,0.22307285,0.88759558,0.05296504,0.25235694
-2.47023512,5.01362871,0.47164875,3.40054203,0.00238299,0.07478203,0.22707415,0.89491356,0.05248954,0.25327043
-2.46423212,4.98182005,0.46760356,3.36510970,0.00238221,0.07552337,0.23102565,0.89992734,0.05182564,0.25377248
-2.45822911,4.93629561,0.46195353,3.32033685,0.00237511,0.07599372,0.23487857,0.90249638,0.05097778,0.25386296
-2.45222611,4.87749963,0.45472937,3.26669129,0.00236103,0.07618858,0.23859169,0.90254117,0.04995316,0.25355418
-2.44622311,4.80614703,0.44599482,3.20481131,0.00233954,0.07610978,0.24213184,0.90004353,0.04876160,0.25286975
-2.44022011,4.72319187,0.43584412,3.13548003,0.00231041,0.07576547,0.24547387,0.89504495,0.04741538,0.25184306
-2.43421711,4.62978915,0.42439881,3.05959608,0.00227361,0.07516987,0.24860031,0.88764271,0.04592892,0.25051541
-2.42821411,4.52725165,0.41180389,2.97814212,0.00222934,0.07434272,0.25150065,0.87798419,0.04431848,0.24893383
-2.42221111,4.41700377,0.39822359,2.89215239,0.00217799,0.07330863,0.25417016,0.86625951,0.04260179,0.24714879
-2.41620810,4.30053440,0.38383698,2.80268086,0.00212017,0.07209612,0.25660845,0.85269290,0.04079770,0.24521182
-2.41020510,4.17935066,0.36883346,2.71077121,0.00205663,0.07073663,0.25881787,0.83753311,0.03892572,0.24317320
-2.40420210,4.05493452,0.35340829,2.61742970,0.00198834,0.06926334,0.26080166,0.82104346,0.03700563,0.24107979
-2.39819910,3.92870364,0.33775848,2.52360179,0.00191640,0.06770995,0.26256221,0.80349183,0.03505710,0.23897311
-2.39219610,3.80197800,0.32207888,2.43015325,0.00184204,0.06610960,0.26409937,0.78514122,0.03309931,0.23688777
-2.38619310,3.67595319,0.30655879,2.33785612,0.00176664,0.06449363,0.26540903,0.76624119,0.03115061,0.23485032
-2.38019010,3.55168101,0.29137897,2.24737956,0.00169166,0.06289071,0.26648205,0.74702069,0.02922822,0.23287861
-2.37418709,3.43005773,0.27670921,2.15928566,0.00161866,0.06132596,0.26730365,0.72768242,0.02734796,0.23098162
-2.36818409,3.31181991,0.26270637,2.07402981,0.00154927,0.05982035,0.26785332,0.70839915,0.02552410,0.22915981
-2.36218109,3.19754735,0.24951294,1.99196515,0.00148514,0.05839034,0.26810523,0.68931190,0.02376919,0.22740601
-2.35617809,3.08767252,0.23725608,1.91335049,0.00142798,0.05704773,0.26802932,0.67053016,0.02209396,0.22570673
-2.35017509,2.98249543,0.22604701,1.83836102,0.00137944,0.05579978,0.26759281,0.65213390,0.02050734,0.22404387
-2.34417209,2.88220289,0.21598085,1.76710092,0.00134118,0.05464956,0.26676224,0.63417723,0.01901642,0.22239679
-2.33816908,2.78689073,0.20713672,1.69961722,0.00131478,0.05359650,0.26550578,0.61669343,0.01762660,0.22074443
-2.33216608,2.69658773,0.19957811,1.63591391,0.00130172,0.05263709,0.26379588,0.59970093,0.01634164,0.21906767
-2.32616308,2.61127990,0.19335341,1.57596591,0.00130335,0.05176573,0.26161188,0.58320982,0.01516385,0.21735154
-2.32016008,2.53093374,0.18849673,1.51973184,0.00132084,0.05097564,0.25894259,0.56722854,0.01409424,0.21558727
-2.31415708,2.45551740,0.18502868,1.46716547,0.00135515,0.05025980,0.25578859,0.55177024,0.01313277,0.21377406
-2.30815408,2.38501881,0.18295738,1.41822514,0.00140702,0.04961180,0.25216418,0.53685848,0.01227847,0.21192047
-2.30215108,2.31945993,0.18227948,1.37288105,0.00147688,0.04902670,0.24809868,0.52253187,0.01152976,0.21004529
-2.29614807,2.25890672,0.18298132,1.33112022,0.00156486,0.04850170,0.24363729,0.50884746,0.01088456,0.20817797
-2.29014507,2.20347459,0.18504010,1.29294915,0.00167074,0.04803666,0.23884104,0.49588266,0.01034057,0.20635842
-2.28414207,2.15332933,0.18842516,1.25839427,0.00179393,0.04763448,0.23378616,0.48373562,0.00989537,0.20463631
-2.27813907,2.10868379,0.19309929,1.22750042,0.00193349,0.04730122,0.22856274,0.47252409,0.00954661,0.20306985
-2.27213607,2.06979078,0.19902009,1.20032766,0.00208806,0.04704609,0.22327261,0.46238283,0.00929216,0.20172409
-2.26613307,2.03693290,0.20614140,1.17694675,0.00225594,0.04688122,0.21802685,0.45345976,0.00913014,0.20066892
-2.26013007,2.01040985,0.21441465,1.15743372,0.00243504,0.04682125,0.21294265,0.44591111,0.00905904,0.19997672
-2.25412706,1.99052414,0.22379023,1.14186379,0.00262296,0.04688280,0.20814003,0.43989582,0.00907772,0.19971988
-2.24812406,1.97756593,0.23421869,1.13030515,0.00281701,0.04708381,0.20373828,0.43556941,0.00918539,0.19996826
-2.24212106,1.97179766,0.24565180,1.12281275,0.00301428,0.04744279,0.19985249,0.43307779,0.00938163,0.20078674
-2.23611806,1.97343920,0.25804338,1.11942244,0.00321168,0.04797803,0.19659009,0.43255115,0.00966624,0.20223282
-2.23011506,1.98265395,0.27134969,1.12014555,0.00340602,0.04870680,0.19404781,0.43409822,0.01003923,0.20435454
-2.22411206,1.99953626,0.28552955,1.12496405,0.00359411,0.04964456,0.19230886,0.43780110,0.01050065,0.20718866
-2.21810905,2.02410048,0.30054389,1.13382639,0.00377282,0.05080422,0.19144071,0.44371096,0.01105044,0.21075914
-2.21210605,2.05627177,0.31635478,1.14664385,0.00393914,0.05219543,0.19149324,0.45184443,0.01168835,0.21507610
-2.20610305,2.09587864,0.33292404,1.16328760,0.00409032,0.05382409,0.19249754,0.46218114,0.01241369,0.22013497
-2.20010005,2.14264736,0.35021114,1.18358613,0.00422389,0.05569177,0.19446524,0.47466209,0.01322520,0.22591622
-2.19409705,2.19619806,0.36817081,1.20732333,0.00433774,0.05779545,0.19738831,0.48918904,0.01412091,0.23238527
-2.18809405,2.25604259,0.38675016,1.23423696,0.00443018,0.06012723,0.20123939,0.50562487,0.01509791,0.23949284
-2.18209105,2.32158412,0.40588561,1.26401769,0.00450000,0.06267426,0.20597256,0.52379482,0.01615225,0.24717555
-2.17608804,2.39211856,0.42549970,1.29630869,0.00454645,0.06541875,0.21152444,0.54348849,0.01727878,0.25535686
-2.17008504,2.46683791,0.44549810,1.33070603,0.00456931,0.06833813,0.21781568,0.56446274,0.01847107,0.26394815
-2.16408204,2.54483573,0.46576689,1.36675987,0.00456887,0.07140529,0.22475259,0.58644517,0.01972131,0.27285018
-2.15807904,2.62511488,0.48617043,1.40397689,0.00454592,0.07458899,0.23222907,0.60913834,0.02102029,0.28195465
-2.15207604,2.70659786,0.50655008,1.44182384,0.00450175,0.07785430,0.24012861,0.63222452,0.02235740,0.29114603
-2.14607304,2.78813986,0.52672382,1.47973277,0.00443812,0.08116319,0.24832640,0.65537102,0.02372070,0.30030352
-2.14007004,2.86854468,0.54648708,1.51710775,0.00435722,0.08447520,0.25669153,0.67823594,0.02509703,0.30930330
-2.13406703,2.94658353,0.56561482,1.55333334,0.00426168,0.08774813,0.26508922,0.70047440,0.02647216,0.31802077
-2.12806403,3.02101666,0.58386489,1.58778481,0.00415450,0.09093885,0.27338303,0.72174505,0.02783104,0.32633311
-2.12206103,3.09061751,0.60098274,1.61983993,0.00403904,0.09400413,0.28143714,0.74171681,0.02915804,0.33412180
-2.11605803,3.15419894,0.61670725,1.64889204,0.00391900,0.09690148,0.28911858,0.76007583,0.03043727,0.34127530
-2.11005503,3.21064101,0.63077761,1.67436432,0.00379838,0.09959007,0.29629944,0.77653242,0.03165296,0.34769171
-2.10405203,3.25891940,0.64294106,1.69572448,0.00368150,0.10203159,0.30285904,0.79082781,0.03278981,0.35328138
-2.09804902,3.29813366,0.65296100,1.71249965,0.00357292,0.10419109,0.30868609,0.80274071,0.03383339,0.35796942
-2.09204602,3.32753438,0.66062542,1.72429069,0.00347750,0.10603783,0.31368069,0.81209339,0.03477058,0.36169801
-2.08604302,3.34654789,0.66575501,1.73078539,0.00340031,0.10754600,0.31775626,0.81875710,0.03558987,0.36442845
-2.08004002,3.35479792,0.66821081,1.73176992,0.00334664,0.10869546,0.32084131,0.82265672,0.03628183,0.36614288
-2.07403702,3.35212273,0.66790090,1.72713807,0.00332198,0.10947221,0.32288098,0.82377444,0.03683931,0.36684549
-2.06803402,3.33858724,0.66478585,1.71689758,0.00333193,0.10986896,0.32383841,0.82215224,0.03725778,0.36656337
-2.06203102,3.31448917,0.65888274,1.70117340,0.00338215,0.10988534,0.32369571,0.81789313,0.03753549,0.36534670
-2.05602801,3.28035880,0.65026732,1.68020748,0.00347830,0.10952813,0.32245471,0.81116089,0.03767356,0.36326839
-2.05002501,3.23695205,0.63907445,1.65435496,0.00362592,0.10881123,0.32013721,0.80217842,0.03767602,0.36042313
-2.04402201,3.18523674,0.62549651,1.62407698,0.00383029,0.10775550,0.31678494,0.79122436,0.03754974,0.35692578
-2.03801901,3.12637238,0.60977991,1.58992998,0.00409630,0.10638838,0.31245897,0.77862823,0.03730428,0.35290916
-2.03201601,3.06168386,0.59221986,1.55255209,0.00442830,0.10474343,0.30723878,0.76476398,0.03695162,0.34852128
-2.02601301,2.99262972,0.57315339,1.51264688,0.00482990,0.10285961,0.30122078,0.75004196,0.03650589,0.34392203
-2.02001001,2.92076591,0.55295105,1.47096505,0.00530380,0.10078048,0.29451648,0.73489970,0.03598294,0.33927946
-2.01400700,2.84770602,0.53200741,1.42828469,0.00585159,0.09855319,0.28725023,0.71979132,0.03539992,0.33476563
-2.00800400,2.77507928,0.51073079,1.38539071,0.00647357,0.09622743,0.27955659,0.70517615,0.03477478,0.33055228
-2.00200100,2.70448740,0.48953254,1.34305408,0.00716862,0.09385429,0.27157742,0.69150658,0.03412579,0.32680627
-1.99599800,2.63746174,0.46881622,1.30201167,0.00793402,0.09148494,0.26345877,0.67921566,0.03347100,0.32368507
-1.98999500,2.57542201,0.44896702,1.26294714,0.00876537,0.08916944,0.25534756,0.66870472,0.03282776,0.32133233
-1.98399200,2.51963782,0.43034174,1.22647354,0.00965656,0.08695547,0.24738832,0.66033144,0.03221223,0.31987371
-1.97798899,2.47119423,0.41325977,1.19311810,0.01059975,0.08488706,0.23971983,0.65439883,0.03163895,0.31941303
-1.97198599,2.43096258,0.39799513,1.16330970,0.01158544,0.08300348,0.23247200,0.65114553,0.03112046,0.32002905
-1.96598299,2.39957736,0.38476999,1.13736921,0.01260261,0.08133818,0.22576294,0.65073781,0.03066698,0.32177273
-1.95997999,2.37742006,0.37374976,1.11550305,0.01363893,0.07991791,0.21969635,0.65326374,0.03028620,0.32466536
-1.95397699,2.36461066,0.36503983,1.09780019,0.01468098,0.07876195,0.21435933,0.65872983,0.02998309,0.32869745
-1.94797399,2.36100697,0.35868419,1.08423241,0.01571463,0.07788167,0.20982064,0.66706036,0.02975986,0.33382853
-1.94197099,2.36621224,0.35466574,1.07465805,0.01672534,0.07728019,0.20612953,0.67809971,0.02961597,0.33998785
-1.93596798,2.37959066,0.35290844,1.06882891,0.01769861,0.07695237,0.20331512,0.69161758,0.02954822,0.34707611
-1.92996498,2.40029059,0.35328105,1.06640017,0.01862036,0.07688507,0.20138645,0.70731722,0.02955097,0.35496801
-1.92396198,2.42727465,0.35560237,1.06694294,0.01947737,0.07705760,0.20033304,0.72484637,0.02961638,0.36351571
-1.91795898,2.45935597,0.35964788,1.06995913,0.02025767,0.07744253,0.20012616,0.74381073,0.02973469,0.37255302
-1.91195598,2.49523918,0.36515729,1.07489800,0.02095089,0.07800663,0.20072062,0.76378934,0.02989466,0.38190022
-1.90595298,2.53356490,0.37184306,1.08117404,0.02154857,0.07871214,0.20205708,0.78435153,0.03008392,0.39136932
-1.89994997,2.57295614,0.37939933,1.08818541,0.02204440,0.07951806,0.20406482,0.80507469,0.03028938,0.40076962
-1.89394697,2.61206483,0.38751107,1.09533240,0.02243439,0.08038169,0.20666484,0.82556212,0.03049770,0.40991334
-1.88794397,2.64961697,0.39586315,1.10203535,0.02271691,0.08126017,0.20977320,0.84546039,0.03069564,0.41862108
-1.88194097,2.68445449,0.40414902,1.10775129,0.02289271,0.08211202,0.21330454,0.86447527,0.03087051,0.42672705
-1.87593797,2.71557243,0.41207871,1.11198887,0.02296477,0.08289862,0.21717558,0.88238567,0.03101043,0.43408365
-1.86993497,2.74215004,0.41938587,1.11432102,0.02293816,0.08358561,0.22130850,0.89905489,0.03110470,0.44056546
-1.86393197,2.76357466,0.42583382,1.11439508,0.02281978,0.08414399,0.22563414,0.91443874,0.03114398,0.44607246
-1.85792896,2.77945756,0.43122025,1.11193995,0.02261805,0.08455113,0.23009484,0.92858996,0.03112046,0.45053223
-1.85192596,2.78964141,0.43538065,1.10677025,0.02234257,0.08479139,0.23464688,0.94165892,0.03102804,0.45390137
-1.84592296,2.79419911,0.43819034,1.09878751,0.02200377,0.08485652,0.23926236,0.95389027,0.03086228,0.45616581
-1.83991996,2.79342444,0.43956514,1.08797837,0.02161257,0.08474567,0.24393054,0.96561581,0.03062047,0.45734038
-1.83391696,2.78781498,0.43946088,1.07441011,0.02118005,0.08446520,0.24865853,0.97724372,0.03030155,0.45746743
-1.82791396,2.77804824,0.43787163,1.05822386,0.02071710,0.08402808,0.25347136,0.98924445,0.02990604,0.45661474
-1.82191096,2.76495211,0.43482706,1.03962590,0.02023425,0.08345312,0.25841126,1.00213387,0.02943590,0.45487285
-1.81590795,2.74947097,0.43038895,1.01887741,0.01974138,0.08276396,0.26353638,1.01645421,0.02889443,0.45235184
-1.80990495,2.73262865,0.42464707,0.99628331,0.01924760,0.08198788,0.26891875,1.03275343,0.02828611,0.44917786
-1.80390195,2.71548986,0.41771467,0.97218057,0.01876119,0.08115457,0.27464167,1.05156373,0.02761646,0.44548931
-1.79789895,2.69912120,0.40972374,0.94692651,0.01828945,0.08029480,0.28079647,1.07337984,0.02689191,0.44143302
-1.79189595,2.68455323,0.40082015,0.92088740,0.01783881,0.07943914,0.28747880,1.09863796,0.02611967,0.43716035
-1.78589295,2.67274452,0.39115891,0.89442783,0.01741472,0.07861679,0.29478438,1.12769574,0.02530759,0.43282341
-1.77988994,2.66454883,0.38089962,0.86790097,0.01702178,0.07785444,0.30280457,1.16081423,0.02446410,0.42857140
-1.77388694,2.66068611,0.37020215,0.84164008,0.01666373,0.07717549,0.31162157,1.19814215,0.02359802,0.42454712
-1.76788394,2.66171805,0.35922276,0.81595122,0.01634350,0.07659923,0.32130369,1.23970310,0.02271852,0.42088373
-1.76188094,2.66802863,0.34811056,0.79110733,0.01606325,0.07614045,0.33190059,1.28538612,0.02183498,0.41770181
-1.75587794,2.67981010,0.33700447,0.76734369,0.01582436,0.07580917,0.34343886,1.33493998,0.02095689,0.41510664
-1.74987494,2.69705461,0.32603058,0.74485461,0.01562745,0.07561059,0.35591808,1.38797151,0.02009371,0.41318588
-1.74387194,2.71955158,0.31530010,0.72379141,0.01547235,0.07554532,0.36930741,1.44394807,0.01925472,0.41200758
-1.73786893,2.74689101,0.30490767,0.70426159,0.01535807,0.07560967,0.38354320,1.50220439,0.01844891,0.41161866
-1.73186593,2.77847252,0.29493033,0.68632901,0.01528275,0.07579623,0.39852746,1.56195373,0.01768478,0.41204379
-1.72586293,2.81351997,0.28542688,0.67001515,0.01524366,0.07609448,0.41412765,1.62230312,0.01697020,0.41328482
-1.71985993,2.85110150,0.27643782,0.65530124,0.01523715,0.07649148,0.43017767,1.68227261,0.01631223,0.41532076
-1.71385693,2.89015442,0.26798580,0.64213119,0.01525868,0.07697264,0.44648026,1.74081798,0.01571695,0.41810834
-1.70785393,2.92951443,0.26007655,0.63041532,0.01530284,0.07752247,0.46281082,1.79685643,0.01518933,0.42158321
