energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.86293147,0.44967626,-0.92358829,0.09209486,-0.19625250,0.02643177,-0.05381481,0.00000000,-0.00000031,0.01570638,-0.05148390,0.04134354,-0.10717814,0.30749832,-0.56108242,0.00000271,-0.00057094,0.22401263,-0.49328757
-3.85692846,0.40825356,-0.83929058,0.08116108,-0.17712828,0.02291573,-0.04779388,0.00000000,-0.00000024,0.01432966,-0.04460938,0.03607035,-0.09658486,0.28420997,-0.51448755,0.00000188,-0.00045188,0.20046551,-0.44890162
-3.85092546,0.37035032,-0.75922766,0.07128905,-0.15908143,0.01978631,-0.04227510,0.00000000,-0.00000018,0.01306116,-0.03863594,0.03134226,-0.08655777,0.26255501,-0.46958068,0.00000130,-0.00035537,0.17911537,-0.40625704
-3.84492246,0.33579206,-0.68361608,0.06243775,-0.14214983,0.01702804,-0.03723411,0.00000000,-0.00000014,0.01189466,-0.03344597,0.02714080,-0.07713373,0.24242770,-0.42658817,0.00000089,-0.00027769,0.15986987,-0.36561821
-3.83891946,0.30438079,-0.61262387,0.05455388,-0.12636112,0.01462219,-0.03264749,0.00000001,-0.00000010,0.01082320,-0.02893595,0.02344158,-0.06834048,0.22371811,-0.38569963,0.00000061,-0.00021561,0.14261772,-0.32720160
-3.83291646,0.27590846,-0.54636567,0.04757543,-0.11173107,0.01254808,-0.02849225,0.00000001,-0.00000008,0.00983942,-0.02501545,0.02021620,-0.06019610,0.20631926,-0.34706610,0.00000042,-0.00016635,0.12723670,-0.29117356
-3.82691346,0.25016884,-0.48490036,0.04143518,-0.09826266,0.01078425,-0.02474549,0.00000001,-0.00000006,0.00893595,-0.02160595,0.01743405,-0.05270883,0.19013299,-0.31079947,0.00000029,-0.00012752,0.11360086,-0.25765005
-3.82091046,0.22696749,-0.42823114,0.03606367,-0.08594588,0.00930958,-0.02138409,0.00000001,-0.00000004,0.00810564,-0.01863954,0.01506384,-0.04587739,0.17507452,-0.27697321,0.00000020,-0.00009713,0.10158687,-0.22669817
-3.81490745,0.20612953,-0.37630764,0.03139184,-0.07475810,0.00810426,-0.01838466,0.00000002,-0.00000003,0.00734184,-0.01605775,0.01307505,-0.03969158,0.16107552,-0.24562406,0.00000015,-0.00007352,0.09107915,-0.19833915
-3.80890445,0.18750545,-0.32902994,0.02735317,-0.06466503,0.00715057,-0.01572347,0.00000003,-0.00000002,0.00663847,-0.01381032,0.01143907,-0.03413318,0.14808590,-0.21675463,0.00000012,-0.00005529,0.08197404,-0.17255253
-3.80290145,0.17097465,-0.28625388,0.02388534,-0.05562208,0.00643360,-0.01337656,0.00000004,-0.00000002,0.00599016,-0.01185410,0.01013011,-0.02917710,0.13607431,-0.19033667,0.00000011,-0.00004131,0.07418269,-0.14928130
-3.79689845,0.15644727,-0.24779759,0.02093141,-0.04757599,0.00594169,-0.01131992,0.00000006,-0.00000001,0.00539227,-0.01015200,0.00912594,-0.02479263,0.12502759,-0.16631486,0.00000012,-0.00003067,0.06763290,-0.12843765
-3.79089545,0.14386423,-0.21344850,0.01844062,-0.04046665,0.00566680,-0.00952973,0.00000008,-0.00000001,0.00484085,-0.00867211,0.00840824,-0.02094479,0.11494935,-0.14461085,0.00000014,-0.00002263,0.06227000,-0.10990896
-3.78489245,0.13319581,-0.18297083,0.01636872,-0.03422901,0.00560471,-0.00798259,0.00000011,-0.00000001,0.00433262,-0.00738690,0.00796286,-0.01759568,0.10585779,-0.12512756,0.00000017,-0.00001659,0.05805665,-0.09356392
-3.77888944,0.12443911,-0.15611305,0.01467808,-0.02879492,0.00575508,-0.00665585,0.00000015,-0.00000000,0.00386483,-0.00627250,0.00777982,-0.01470579,0.09778310,-0.10775339,0.00000023,-0.00001208,0.05497203,-0.07925845
-3.77288644,0.11761452,-0.13261504,0.01333746,-0.02409497,0.00612136,-0.00552786,0.00000021,-0.00000000,0.00343523,-0.00530811,0.00785307,-0.01223524,0.09076451,-0.09236642,0.00000030,-0.00000874,0.05301016,-0.06684132
-3.76688344,0.11276149,-0.11221492,0.01232158,-0.02006003,0.00671067,-0.00457830,0.00000028,-0.00000000,0.00304192,-0.00447555,0.00818016,-0.01014490,0.08484721,-0.07883839,0.00000040,-0.00000629,0.05217768,-0.05615921
-3.76088044,0.10993373,-0.09465517,0.01161056,-0.01662273,0.00753343,-0.00378836,0.00000037,-0.00000000,0.00268327,-0.00375884,0.00876165,-0.00839731,0.08007922,-0.06703836,0.00000053,-0.00000449,0.05249116,-0.04706130
-3.75487744,0.10919409,-0.07968818,0.01118919,-0.01371862,0.00860303,-0.00314096,0.00000049,-0.00000000,0.00235783,-0.00314384,0.00960049,-0.00695754,0.07650835,-0.05683615,0.00000071,-0.00000319,0.05397395,-0.03940317
-3.74887444,0.11060922,-0.06708092,0.01104621,-0.01128716,0.00993535,-0.00262098,0.00000065,-0.00000000,0.00206425,-0.00261802,0.01070119,-0.00579387,0.07417926,-0.04810534,0.00000093,-0.00000225,0.05665278,-0.03305009
-3.74287144,0.11424405,-0.05661889,0.01117347,-0.00927241,0.01154822,-0.00221529,0.00000085,-0.00000000,0.00180120,-0.00217022,0.01206898,-0.00487824,0.07313073,-0.04072590,0.00000122,-0.00000158,0.06055405,-0.02787967
-3.73686843,0.12015638,-0.04810926,0.01156515,-0.00762359,0.01346081,-0.00191294,0.00000111,-0.00000000,0.00156738,-0.00179052,0.01370885,-0.00418670,0.07339317,-0.03458646,0.00000158,-0.00000110,0.06570003,-0.02378390
-3.73086543,0.12839151,-0.04138323,0.01221700,-0.00629533,0.01569295,-0.00170511,0.00000143,-0.00000000,0.00136144,-0.00147004,0.01562457,-0.00369955,0.07498626,-0.02958611,0.00000204,-0.00000076,0.07210503,-0.02067061
-3.72486243,0.13897708,-0.03629770,0.01312555,-0.00524788,0.01826451,-0.00158518,0.00000183,-0.00000000,0.00118203,-0.00120087,0.01781770,-0.00340156,0.07791700,-0.02563584,0.00000262,-0.00000052,0.07977162,-0.01846437
-3.71885943,0.15191831,-0.03273607,0.01428745,-0.00444700,0.02119464,-0.00154866,0.00000233,-0.00000000,0.00102776,-0.00097597,0.02028666,-0.00328185,0.08217789,-0.02265954,0.00000334,-0.00000036,0.08868703,-0.01710693
-3.71285643,0.16719370,-0.03060851,0.01569888,-0.00386386,0.02450107,-0.00159313,0.00000294,-0.00000000,0.00089724,-0.00078911,0.02302585,-0.00333388,0.08774550,-0.02059458,0.00000422,-0.00000024,0.09881996,-0.01655715
-3.70685343,0.18475144,-0.02985141,0.01735499,-0.00347477,0.02819947,-0.00171812,0.00000369,-0.00000000,0.00078913,-0.00063474,0.02602489,-0.00355522,0.09457939,-0.01939202,0.00000530,-0.00000016,0.11011773,-0.01679048
-3.70085043,0.20450659,-0.03042628,0.01924955,-0.00326082,0.03230280,-0.00192496,0.00000459,-0.00000000,0.00070216,-0.00050802,0.02926798,-0.00394723,0.10262141,-0.01901637,0.00000660,-0.00000011,0.12250428,-0.01779811
-3.69484742,0.22633930,-0.03231789,0.02137458,-0.00320744,0.03682069,-0.00221658,0.00000567,-0.00000000,0.00063519,-0.00040470,0.03273358,-0.00451471,0.11179552,-0.01944492,0.00000817,-0.00000007,0.13587878,-0.01958558
-3.68884442,0.25009426,-0.03553182,0.02372022,-0.00330398,0.04175902,-0.00259733,0.00000696,-0.00000000,0.00058724,-0.00032106,0.03639418,-0.00526541,0.12200807,-0.02066673,0.00001004,-0.00000005,0.15011526,-0.02217105
-3.68284142,0.27558139,-0.04009137,0.02627469,-0.00354315,0.04711942,-0.00307262,0.00000848,-0.00000000,0.00055756,-0.00025394,0.04021645,-0.00620948,0.13314870,-0.02268115,0.00001226,-0.00000003,0.16506337,-0.02558322
-3.67683842,0.30257804,-0.04603383,0.02902437,-0.00392048,0.05289907,-0.00364870,0.00001026,-0.00000000,0.00054569,-0.00020062,0.04416163,-0.00735884,0.14509192,-0.02549601,0.00001486,-0.00000002,0.18055013,-0.02985877
-3.67083542,0.33083261,-0.05340619,0.03195402,-0.00443373,0.05909043,-0.00433223,0.00001233,-0.00000000,0.00055148,-0.00015880,0.04818624,-0.00872641,0.15769923,-0.02912540,0.00001790,-0.00000001,0.19638304,-0.03503954
-3.66483242,0.36006968,-0.06226030,0.03504715,-0.00508234,0.06568120,-0.00512992,0.00001470,-0.00000000,0.00057515,-0.00012659,0.05224314,-0.01032536,0.17082197,-0.03358720,0.00002141,-0.00000001,0.21235425,-0.04116927
-3.65882941,0.38999647,-0.07264763,0.03828647,-0.00586678,0.07265436,-0.00604812,0.00001741,-0.00000000,0.00061733,-0.00010244,0.05628278,-0.01216820,0.18430470,-0.03890024,0.00002544,-0.00000001,0.22824585,-0.04829016
-3.65282641,0.42031053,-0.08461365,0.04165444,-0.00678802,0.07998829,-0.00709230,0.00002046,-0.00000000,0.00067910,-0.00008512,0.06025478,-0.01426589,0.19798918,-0.04508136,0.00003003,-0.00000000,0.24383613,-0.05643918
-3.64682341,0.45070830,-0.09819216,0.04513386,-0.00784688,0.08765704,-0.00826666,0.00002388,-0.00000000,0.00076199,-0.00007372,0.06410966,-0.01662689,0.21171859,-0.05214235,0.00003523,-0.00000000,0.25890653,-0.06564430
-3.64082041,0.48089432,-0.11339950,0.04870855,-0.00904358,0.09563063,-0.00957362,0.00002768,-0.00000000,0.00086803,-0.00006761,0.06780071,-0.01925625,0.22534215,-0.06008682,0.00004107,-0.00000000,0.27324902,-0.07592069
-3.63481741,0.51059059,-0.13022917,0.05236391,-0.01037716,0.10387543,-0.01101340,0.00003185,-0.00000000,0.00099972,-0.00006641,0.07128591,-0.02215471,0.23871969,-0.06890729,0.00004759,-0.00000000,0.28667367,-0.08726718
-3.62881441,0.53954571,-0.14864685,0.05608753,-0.01184509,0.11235465,-0.01258359,0.00003638,-0.00000000,0.00116000,-0.00007003,0.07452979,-0.02531789,0.25172602,-0.07858252,0.00005482,-0.00000000,0.29901588,-0.09966293
-3.62281141,0.56754329,-0.16858627,0.05986963,-0.01344293,0.12102882,-0.01427881,0.00004127,-0.00000000,0.00135227,-0.00007864,0.07750517,-0.02873566,0.26425506,-0.08907522,0.00006280,-0.00000000,0.31014304,-0.11306478
-3.61680840,0.59440924,-0.18994612,0.06370342,-0.01516408,0.12985631,-0.01609050,0.00004649,-0.00000000,0.00158026,-0.00009266,0.08019462,-0.03239163,0.27622317,-0.10033041,0.00007155,-0.00000000,0.31996011,-0.12740513
-3.61080540,0.62001747,-0.21258828,0.06758526,-0.01699967,0.13879393,-0.01800672,0.00005199,-0.00000000,0.00184801,-0.00011281,0.08259169,-0.03626287,0.28757184,-0.11227441,0.00008112,-0.00000000,0.32841393,-0.14259083
-3.60480240,0.64429366,-0.23633763,0.07151463,-0.01893858,0.14779755,-0.02001213,0.00005774,-0.00000000,0.00215973,-0.00014011,0.08470163,-0.04031993,0.29826933,-0.12481467,0.00009153,-0.00000000,0.33549574,-0.15850299
-3.59879940,0.66721689,-0.26098351,0.07549392,-0.02096760,0.15682271,-0.02208816,0.00006367,-0.00000000,0.00251972,-0.00017587,0.08654171,-0.04452711,0.30831116,-0.13784061,0.00010283,-0.00000000,0.34124186,-0.17499802
-3.59279640,0.68881886,-0.28628315,0.07952793,-0.02307178,0.16582533,-0.02421326,0.00006973,-0.00000000,0.00293214,-0.00022179,0.08814106,-0.04884303,0.31771953,-0.15122529,0.00011508,-0.00000000,0.34573240,-0.19190989
-3.58679340,0.70918081,-0.31196681,0.08362328,-0.02523485,0.17476243,-0.02636332,0.00007583,-0.00000000,0.00340092,-0.00027988,0.08953996,-0.05322159,0.32654143,-0.16482821,0.00012834,-0.00000000,0.34908775,-0.20905355
-3.58079040,0.72842810,-0.33774484,0.08778752,-0.02743989,0.18359286,-0.02851228,0.00008191,-0.00000000,0.00392952,-0.00035258,0.09078863,-0.05761314,0.33484564,-0.17849897,0.00014271,-0.00000000,0.35146318,-0.22622966
-3.57478739,0.74672274,-0.36331624,0.09202814,-0.02966996,0.19227813,-0.03063284,0.00008786,-0.00000000,0.00452078,-0.00044270,0.09194555,-0.06196597,0.34271871,-0.19208181,0.00015830,-0.00000000,0.35304168,-0.24323030
-3.56878439,0.76425412,-0.38837852,0.09635151,-0.03190900,0.20078316,-0.03269731,0.00009362,-0.00000000,0.00517666,-0.00055348,0.09307543,-0.06622799,0.35025998,-0.20542079,0.00017524,-0.00000000,0.35402516,-0.25984563
-3.56278139,0.78122851,-0.41263848,0.10076167,-0.03414259,0.20907715,-0.03467850,0.00009909,-0.00000000,0.00589808,-0.00068856,0.09424677,-0.07034861,0.35757603,-0.21836548,0.00019373,-0.00000000,0.35462465,-0.27587112
-3.55677839,0.79785762,-0.43582339,0.10525922,-0.03635882,0.21713429,-0.03655072,0.00010419,-0.00000000,0.00668471,-0.00085199,0.09552923,-0.07428062,0.36477467,-0.23077681,0.00021397,-0.00000000,0.35504985,-0.29111505
-3.55077539,0.81434698,-0.45769191,0.10984029,-0.03854910,0.22493449,-0.03829068,0.00010885,-0.00000000,0.00753482,-0.00104814,0.09699095,-0.07798211,0.37195885,-0.24253281,0.00023622,-0.00000000,0.35549854,-0.30540601
-3.54477239,0.83088456,-0.47804439,0.11449554,-0.04070876,0.23246401,-0.03987846,0.00011300,-0.00000000,0.00844516,-0.00128172,0.09869576,-0.08141821,0.37922072,-0.25353397,0.00026075,-0.00000000,0.35614635,-0.31859989
-3.53876938,0.84763021,-0.49673164,0.11920950,-0.04283760,0.23971587,-0.04129824,0.00011659,-0.00000000,0.00941083,-0.00155762,0.10070059,-0.08456261,0.38663614,-0.26370775,0.00028790,-0.00000000,0.35713759,-0.33058591
-3.53276638,0.86470648,-0.51366182,0.12396007,-0.04494014,0.24669013,-0.04253903,0.00011958,-0.00000000,0.01042528,-0.00188087,0.10305314,-0.08739876,0.39426003,-0.27301213,0.00031801,-0.00000000,0.35857741,-0.34129155
-3.52676338,0.88219120,-0.52880487,0.12871836,-0.04702564,0.25339392,-0.04359504,0.00012194,-0.00000000,0.01148028,-0.00225644,0.10578978,-0.08992068,0.40212252,-0.28143776,0.00035145,-0.00000000,0.36052584,-0.35068574
-3.52076038,0.90011218,-0.54219405,0.13344889,-0.04910785,0.25984122,-0.04446600,0.00012367,-0.00000000,0.01256606,-0.00268912,0.10893398,-0.09213319,0.41022640,-0.28900858,0.00038861,-0.00000000,0.36299406,-0.35878027
-3.51475738,0.91844436,-0.55392433,0.13811000,-0.05120440,0.26605237,-0.04515708,0.00012476,-0.00000000,0.01367141,-0.00318331,0.11249514,-0.09405175,0.41854578,-0.29578078,0.00042985,-0.00000000,0.36594299,-0.36562911
-3.50875438,0.93710937,-0.56414765,0.14265480,-0.05333591,0.27205330,-0.04567865,0.00012526,-0.00000000,0.01478389,-0.00374277,0.11646802,-0.09570160,0.42702613,-0.30183997,0.00047552,-0.00000000,0.36928442,-0.37132569
-3.50275138,0.95597766,-0.57306498,0.14703222,-0.05552483,0.27787457,-0.04604575,0.00012518,-0.00000000,0.01589009,-0.00437048,0.12083263,-0.09711654,0.43558562,-0.30729677,0.00052592,-0.00000000,0.37288457,-0.37599800
-3.49674837,0.97487308,-0.58091552,0.15118851,-0.05779404,0.28355016,-0.04627732,0.00012460,-0.00000000,0.01697598,-0.00506828,0.12555470,-0.09833704,0.44411786,-0.31228080,0.00058131,-0.00000000,0.37656988,-0.37980195
-3.49074537,0.99357966,-0.58796362,0.15506887,-0.06016520,0.28911619,-0.04639523,0.00012357,-0.00000000,0.01802723,-0.00583671,0.13058668,-0.09940810,0.45249572,-0.31693344,0.00064183,-0.00000000,0.38013486,-0.38291299
-3.48474237,1.01185030,-0.59448374,0.15861929,-0.06265707,0.29460957,-0.04642317,0.00012216,-0.00000000,0.01902961,-0.00667477,0.13586920,-0.10037674,0.46057620,-0.32139964,0.00070753,-0.00000000,0.38335143,-0.38551661
-3.47873937,1.02941710,-0.60074461,0.16178844,-0.06528377,0.30006674,-0.04638543,0.00012045,-0.00000000,0.01996941,-0.00757968,0.14133289,-0.10128928,0.46820614,-0.32581925,0.00077832,-0.00000000,0.38597944,-0.38779808
-3.47273637,1.04600280,-0.60699305,0.16452960,-0.06805314,0.30552254,-0.04630562,0.00011853,-0.00000000,0.02083380,-0.00854673,0.14690064,-0.10218864,0.47522847,-0.33031825,0.00085399,-0.00000000,0.38777771,-0.38993196
-3.46673337,1.06133300,-0.61343856,0.16680251,-0.07096523,0.31100941,-0.04620549,0.00011646,-0.00000000,0.02161128,-0.00956918,0.15249006,-0.10311176,0.48148884,-0.33500049,0.00093416,-0.00000000,0.38851517,-0.39207209
-3.46073037,1.07514865,-0.62023955,0.16857509,-0.07401112,0.31655689,-0.04610372,0.00011434,-0.00000000,0.02229202,-0.01063818,0.15801619,-0.10408721,0.48684228,-0.33994025,0.00101826,-0.00000000,0.38798140,-0.39434236
-3.45472736,1.08721838,-0.62749190,0.16982493,-0.07717208,0.32219156,-0.04601501,0.00011222,-0.00000000,0.02286815,-0.01174280,0.16339434,-0.10513328,0.49115977,-0.34517625,0.00110558,-0.00000000,0.38599621,-0.39682911
-3.44872436,1.09735032,-0.63522072,0.17054053,-0.08041917,0.32793756,-0.04594930,0.00011016,-0.00000000,0.02333408,-0.01287014,0.16854296,-0.10625658,0.49433443,-0.35070736,0.00119526,-0.00000001,0.38241775,-0.39957531
-3.44272136,1.10540291,-0.64337571,0.17072216,-0.08371331,0.33381743,-0.04591125,0.00010823,-0.00000000,0.02368669,-0.01400549,0.17338650,-0.10745117,0.49628708,-0.35649042,0.00128626,-0.00000001,0.37714880,-0.40257705
-3.43671836,1.11129450,-0.65183057,0.17038244,-0.08700593,0.33985353,-0.04590002,0.00010645,-0.00000000,0.02392544,-0.01513264,0.17785828,-0.10869852,0.49697123,-0.36244019,0.00137743,-0.00000002,0.37014104,-0.40578257
-3.43071536,1.11501133,-0.66038656,0.16954649,-0.09024004,0.34606977,-0.04590935,0.00010486,-0.00000000,0.02405253,-0.01623422,0.18190313,-0.10996800,0.49637705,-0.36843178,0.00146754,-0.00000003,0.36139708,-0.40909379
-3.42471236,1.11661377,-0.66878012,0.16825170,-0.09335191,0.35249361,-0.04592790,0.00010347,-0.00000000,0.02407279,-0.01729214,0.18547998,-0.11121819,0.49453459,-0.37430519,0.00155528,-0.00000004,0.35097033,-0.41237039
-3.41870935,1.11624059,-0.67669418,0.16654713,-0.09627306,0.35915816,-0.04593991,0.00010228,-0.00000000,0.02399373,-0.01828808,0.18856412,-0.11239877,0.49151587,-0.37987203,0.00163933,-0.00000006,0.33896279,-0.41543630
-3.41270635,1.11411099,-0.68377272,0.16449254,-0.09893270,0.36610416,-0.04592607,0.00010129,-0.00000001,0.02382534,-0.01920405,0.19114931,-0.11345295,0.48743615,-0.38492396,0.00171839,-0.00000009,0.32552085,-0.41808806
-3.40670335,1.11052463,-0.68963781,0.16215713,-0.10126033,0.37338169,-0.04586454,0.00010050,-0.00000001,0.02357993,-0.02002292,0.19324955,-0.11432036,0.48245402,-0.38924260,0.00179126,-0.00000013,0.31082961,-0.42010480
-3.40070035,1.10585925,-0.69390825,0.15961790,-0.10318850,0.38105133,-0.04573216,0.00009988,-0.00000001,0.02327192,-0.02072903,0.19490047,-0.11494027,0.47677075,-0.39261029,0.00185683,-0.00000019,0.29510579,-0.42125930
-3.39469735,1.10056615,-0.69621898,0.15695789,-0.10465560,0.38918465,-0.04550570,0.00009941,-0.00000002,0.02291752,-0.02130868,0.19616043,-0.11525488,0.47062857,-0.39482134,0.00191420,-0.00000028,0.27858986,-0.42132939
-3.38869435,1.09516344,-0.69624028,0.15426407,-0.10560841,0.39786376,-0.04516312,0.00009907,-0.00000003,0.02253444,-0.02175068,0.19711113,-0.11521275,0.46430824,-0.39569305,0.00196266,-0.00000040,0.26153765,-0.42010923
-3.38269135,1.09022724,-0.69369573,0.15162526,-0.10600443,0.40717989,-0.04468474,0.00009884,-0.00000004,0.02214154,-0.02204671,0.19785776,-0.11477194,0.45812574,-0.39507627,0.00200176,-0.00000058,0.24421192,-0.41741992
-3.37668834,1.08638094,-0.68837824,0.14912982,-0.10581389,0.41723092,-0.04405428,0.00009870,-0.00000006,0.02175845,-0.02219168,0.19852870,-0.11390295,0.45242834,-0.39286472,0.00203136,-0.00000082,0.22687419,-0.41311872
-3.37068534,1.08428272,-0.68016340,0.14686342,-0.10502116,0.42811772,-0.04325983,0.00009862,-0.00000008,0.02140517,-0.02218396,0.19927456,-0.11259133,0.44758998,-0.38900286,0.00205157,-0.00000115,0.20977724,-0.40710663
-3.36468234,1.08461162,-0.66901948,0.14490679,-0.10362572,0.43993959,-0.04229444,0.00009860,-0.00000011,0.02110165,-0.02202545,0.20026678,-0.11083970,0.44400609,-0.38349208,0.00206286,-0.00000162,0.19315842,-0.39933381
-3.35867934,1.08805233,-0.65501401,0.14333362,-0.10164254,0.45278881,-0.04115663,0.00009863,-0.00000015,0.02086737,-0.02172157,0.20169550,-0.10866937,0.44208786,-0.37639477,0.00206598,-0.00000225,0.17723415,-0.38980280
-3.35267634,1.09527930,-0.63831655,0.14220856,-0.09910185,0.46674458,-0.03985055,0.00009870,-0.00000021,0.02072091,-0.02128108,0.20376688,-0.10612140,0.44225608,-0.36783648,0.00206200,-0.00000311,0.16219548,-0.37856919
-3.34667334,1.10694024,-0.61919784,0.14158548,-0.09604836,0.48186655,-0.03838598,0.00009880,-0.00000029,0.02067948,-0.02071587,0.20669976,-0.10325713,0.44493455,-0.35800601,0.00205225,-0.00000427,0.14820502,-0.36574005
-3.34067034,1.12363963,-0.59802565,0.14150600,-0.09254002,0.49818849,-0.03677806,0.00009895,-0.00000040,0.02075851,-0.02004051,0.21072168,-0.10015831,0.45054312,-0.34715375,0.00203830,-0.00000582,0.13539504,-0.35147010
-3.33466733,1.14592263,-0.57525772,0.14199830,-0.08864634,0.51571218,-0.03504679,0.00009913,-0.00000054,0.02097124,-0.01927185,0.21606435,-0.09692680,0.45949041,-0.33558832,0.00202193,-0.00000788,0.12386672,-0.33595584
-3.32866433,1.17425977,-0.55143228,0.14307633,-0.08444634,0.53440213,-0.03321650,0.00009937,-0.00000072,0.02132828,-0.01842844,0.22295853,-0.09368403,0.47216630,-0.32367200,0.00200505,-0.00001058,0.11369046,-0.31942828
-3.32266133,1.20903282,-0.52715697,0.14473936,-0.08002639,0.55418139,-0.03131505,0.00009965,-0.00000096,0.02183725,-0.01752998,0.23162846,-0.09057019,0.48893415,-0.31181521,0.00198970,-0.00001412,0.10490704,-0.30214428
-3.31665833,1.25052229,-0.50309661,0.14697198,-0.07547783,0.57492871,-0.02937308,0.00009998,-0.00000127,0.02250249,-0.01659674,0.24228588,-0.08774338,0.51012298,-0.30047038,0.00197793,-0.00001870,0.09752953,-0.28437735
-3.31065533,1.29889686,-0.47996077,0.14974447,-0.07089472,0.59647741,-0.02742321,0.00010036,-0.00000167,0.02332475,-0.01564893,0.25512381,-0.08537872,0.53601952,-0.29012560,0.00197178,-0.00002460,0.09154561,-0.26640804
-3.30465233,1.35420497,-0.45849137,0.15301357,-0.06637160,0.61861606,-0.02549918,0.00010079,-0.00000218,0.02430102,-0.01470619,0.27031015,-0.08366743,0.56686039,-0.28129831,0.00197323,-0.00003214,0.08692040,-0.24851466
-3.29864932,1.41636893,-0.43945113,0.15672364,-0.06200151,0.64109106,-0.02363521,0.00010126,-0.00000282,0.02542442,-0.01378703,0.28798141,-0.08281603,0.60282438,-0.27452927,0.00198408,-0.00004169,0.08359928,-0.23096446
-3.29264632,1.48518147,-0.42361294,0.16080813,-0.05787429,0.66361114,-0.02186527,0.00010175,-0.00000364,0.02668415,-0.01290844,0.30823658,-0.08304554,0.64402513,-0.27037693,0.00200600,-0.00005371,0.08151091,-0.21400585
-3.28664332,1.56030508,-0.41175060,0.16519132,-0.05407514,0.68585353,-0.02022257,0.00010226,-0.00000465,0.02806564,-0.01208551,0.33113144,-0.08459066,0.69050426,-0.26941220,0.00204039,-0.00006870,0.08057005,-0.19786176
-3.28064032,1.64127390,-0.40463059,0.16979029,-0.05068354,0.70747174,-0.01873914,0.00010277,-0.00000590,0.02955069,-0.01133114,0.35667360,-0.08769889,0.74222517,-0.27221361,0.00208839,-0.00008726,0.08068030,-0.18272445
-3.27463732,1.72749841,-0.40300512,0.17451701,-0.04777250,0.72810453,-0.01744547,0.00010327,-0.00000744,0.03111781,-0.01065588,0.38481833,-0.09262931,0.79906788,-0.27936262,0.00215083,-0.00011007,0.08173654,-0.16875177
-3.26863432,1.81827250,-0.40760571,0.17928053,-0.04540809,0.74738581,-0.01637028,0.00010373,-0.00000932,0.03274261,-0.01006784,0.41546554,-0.09965108,0.86082487,-0.29143883,0.00222821,-0.00013787,0.08362724,-0.15606506
-3.26263132,1.91278317,-0.41913734,0.18398909,-0.04364923,0.76495489,-0.01554039,0.00010416,-0.00001159,0.03439836,-0.00957269,0.44845807,-0.10904128,0.92719847,-0.30901481,0.00232068,-0.00017150,0.08623638,-0.14474838
-3.25662831,2.01012239,-0.43827216,0.18855222,-0.04254766,0.78046689,-0.01498062,0.00010453,-0.00001432,0.03605657,-0.00917374,0.48358145,-0.12108198,0.99779990,-0.33265002,0.00242802,-0.00021185,0.08944523,-0.13484928
-3.25062531,2.10930121,-0.46564268,0.19288268,-0.04214798,0.79360271,-0.01471365,0.00010485,-0.00001756,0.03768767,-0.00887208,0.52056532,-0.13605641,1.07215029,-0.36288368,0.00254968,-0.00025989,0.09313392,-0.12638061
-3.24462231,2.20926575,-0.50183353,0.19689820,-0.04248783,0.80407821,-0.01476001,0.00010511,-0.00002139,0.03926178,-0.00866677,0.55908659,-0.15424395,1.14968378,-0.40022603,0.00268473,-0.00031660,0.09718283,-0.11932348
-3.23861931,2.30891498,-0.54737153,0.20052298,-0.04359791,0.81165235,-0.01513788,0.00010533,-0.00002589,0.04074946,-0.00855512,0.59877433,-0.17591391,1.22975314,-0.44514774,0.00283194,-0.00038303,0.10147387,-0.11363087
-3.23261631,2.40712000,-0.60271371,0.20368899,-0.04550198,0.81613383,-0.01586297,0.00010552,-0.00003111,0.04212246,-0.00853291,0.63921647,-0.20131807,1.31163777,-0.49806747,0.00298977,-0.00046020,0.10589171,-0.10923189
-3.22661331,2.50274461,-0.66823300,0.20633696,-0.04821661,0.81738625,-0.01694817,0.00010570,-0.00003712,0.04335455,-0.00859471,0.67996802,-0.23068191,1.39455424,-0.55933728,0.00315641,-0.00054911,0.11032495,-0.10603621
-3.22061031,2.59466670,-0.74420179,0.20841715,-0.05175085,0.81533150,-0.01840329,0.00010590,-0.00004400,0.04442214,-0.00873414,0.72056078,-0.26419471,1.47766944,-0.62922633,0.00332985,-0.00065068,0.11466728,-0.10393872
-3.21460730,2.68180038,-0.83077356,0.20988989,-0.05610563,0.80995135,-0.02023453,0.00010617,-0.00005179,0.04530498,-0.00894412,0.76051413,-0.30199879,1.56011589,-0.70790292,0.00350789,-0.00076575,0.11881873,-0.10282396
-3.20860430,2.76311814,-0.92796306,0.21072589,-0.06127293,0.80128738,-0.02244405,0.00010656,-0.00006055,0.04598665,-0.00921716,0.79934670,-0.34417806,1.64100923,-0.79541576,0.00368823,-0.00089500,0.12268678,-0.10257031
-3.20260130,2.83767277,-1.03562606,0.21090639,-0.06723488,0.78943925,-0.02502933,0.00010711,-0.00007031,0.04645501,-0.00954551,0.83658834,-0.39074651,1.71946734,-0.89167491,0.00386854,-0.00103890,0.12618759,-0.10305381
