energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.69984992,1.50949042,0.22310358,0.00000000,0.00482369,0.29592047,0.91001685,0.64817606,0.00862271,0.38795012
-5.69384692,1.57308294,0.24001381,0.00000000,0.00528612,0.29808800,0.92285498,0.68414423,0.00871360,0.41310812
-5.68784392,1.64071482,0.25830269,0.00000000,0.00576213,0.29935671,0.93553674,0.72280429,0.00881420,0.44062962
-5.68184092,1.71266525,0.27798829,0.00000000,0.00624751,0.29977519,0.94828362,0.76429782,0.00892516,0.47058746
-5.67583792,1.78911006,0.29906606,0.00000000,0.00673780,0.29939992,0.96128708,0.80871150,0.00904612,0.50301194
-5.66983492,1.87010832,0.32150804,0.00000000,0.00722841,0.29829356,0.97470254,0.85606843,0.00917572,0.53788808
-5.66383192,1.95559275,0.34526264,0.00000000,0.00771479,0.29652339,0.98864550,0.90632096,0.00931162,0.57515412
-5.65782891,2.04536440,0.37025527,0.00000000,0.00819267,0.29416006,1.00318962,0.95934541,0.00945059,0.61470121
-5.65182591,2.13909167,0.39638960,0.00000000,0.00865822,0.29127660,1.01836689,1.01493902,0.00958864,0.65637421
-5.64582291,2.23631396,0.42354949,0.00000000,0.00910820,0.28794788,1.03416974,1.07281936,0.00972117,0.69997369
-5.63981991,2.33644985,0.45160152,0.00000000,0.00954018,0.28425042,1.05055471,1.13262632,0.00984319,0.74525886
-5.63381691,2.43880950,0.48039793,0.00000000,0.00995263,0.28026252,1.06744749,1.19392686,0.00994951,0.79195147
-5.62781391,2.54261103,0.50977999,0.00000000,0.01034503,0.27606475,1.08474894,1.25622250,0.01003494,0.83974044
-5.62181091,2.64700039,0.53958156,0.00000000,0.01071786,0.27174064,1.10234161,1.31895939,0.01009459,0.88828732
-5.61580790,2.75107407,0.56963277,0.00000000,0.01107266,0.26737761,1.12009658,1.38154088,0.01012400,0.93723215
-5.60980490,2.85390396,0.59976370,0.00000000,0.01141191,0.26306784,1.13788010,1.44334213,0.01011939,0.98619995
-5.60380190,2.95456372,0.62980789,0.00000000,0.01173887,0.25890928,1.15555973,1.50372653,0.01007785,1.03480754
-5.59779890,3.05215564,0.65960567,0.00000000,0.01205748,0.25500645,1.17300992,1.56206328,0.00999740,1.08267054
-5.59179590,3.14583731,0.68900710,0.00000000,0.01237202,0.25147099,1.19011668,1.61774564,0.00987722,1.12941064
-5.58579290,3.23484719,0.71787455,0.00000000,0.01268694,0.24842204,1.20678125,1.67020925,0.00971761,1.17466286
-5.57978989,3.31852806,0.74608475,0.00000000,0.01300649,0.24598617,1.22292290,1.71894967,0.00952008,1.21808264
-5.57378689,3.39634785,0.77353044,0.00000000,0.01333449,0.24429688,1.23848076,1.76353870,0.00928736,1.25935276
-5.56778389,3.46791670,0.80012140,0.00000000,0.01367397,0.24349371,1.25341474,1.80363860,0.00902331,1.29818981
-5.56178089,3.53299990,0.82578504,0.00000000,0.01402699,0.24372083,1.26770575,1.83901370,0.00873287,1.33435002
-5.55577789,3.59152605,0.85046648,0.00000000,0.01439434,0.24512509,1.28135536,1.86953884,0.00842196,1.36763438
-5.54977489,3.64358991,0.87412816,0.00000000,0.01477546,0.24785371,1.29438491,1.89520417,0.00809736,1.39789273
-5.54377189,3.68944990,0.89674909,0.00000000,0.01516831,0.25205139,1.30683435,1.91611608,0.00776655,1.42502686
-5.53776888,3.72952008,0.91832367,0.00000000,0.01556940,0.25785708,1.31876084,1.93249401,0.00743754,1.44899221
-5.53176588,3.76435672,0.93886033,0.00000000,0.01597383,0.26540039,1.33023727,1.94466331,0.00711874,1.46979835
-5.52576288,3.79463996,0.95837986,0.00000000,0.01637551,0.27479767,1.34135064,1.95304417,0.00681876,1.48750797
-5.51975988,3.82115080,0.97691365,0.00000000,0.01676735,0.28614794,1.35220047,1.95813707,0.00654626,1.50223448
-5.51375688,3.84474450,0.99450174,0.00000000,0.01714162,0.29952871,1.36289714,1.96050527,0.00630973,1.51413827
-5.50775388,3.86632091,1.01119097,0.00000000,0.01749033,0.31499183,1.37356019,1.96075488,0.00611738,1.52342163
-5.50175088,3.88679297,1.02703294,0.00000000,0.01780557,0.33255949,1.38431648,1.95951336,0.00597695,1.53032270
-5.49574787,3.90705436,1.04208216,0.00000000,0.01808004,0.35222053,1.39529829,1.95740715,0.00589556,1.53510833
-5.48974487,3.92794751,1.05639418,0.00000000,0.01830738,0.37392720,1.40664116,1.95503938,0.00587959,1.53806647
-5.48374187,3.95023303,1.07002384,0.00000000,0.01848265,0.39759253,1.41848162,1.95296847,0.00593451,1.53949802
-5.47773887,3.97456183,1.08302370,0.00000000,0.01860264,0.42308850,1.43095459,1.95168833,0.00606478,1.53970863
-5.47173587,4.00145082,1.09544250,0.00000000,0.01866618,0.45024509,1.44419071,1.95161114,0.00627376,1.53900071
-5.46573287,4.03126330,1.10732398,0.00000000,0.01867436,0.47885043,1.45831341,1.95305307,0.00656357,1.53766574
-5.45972986,4.06419462,1.11870580,0.00000000,0.01863064,0.50865209,1.47343600,1.95622377,0.00693506,1.53597748
-5.45372686,4.10026388,1.12961883,0.00000000,0.01854093,0.53935968,1.48965868,1.96121969,0.00738776,1.53418589
-5.44772386,4.13931202,1.14008673,0.00000000,0.01841346,0.57064870,1.50706578,1.96802180,0.00791981,1.53251226
-5.44172086,4.18100632,1.15012591,0.00000000,0.01825866,0.60216570,1.52572318,1.97649747,0.00852800,1.53114551
-5.43571786,4.22485144,1.15974593,0.00000000,0.01808891,0.63353465,1.54567611,1.98640670,0.00920777,1.53023980
-5.42971486,4.27020651,1.16895028,0.00000000,0.01791819,0.66436448,1.56694750,1.99741228,0.00995330,1.52991340
-5.42371186,4.31630772,1.17773768,0.00000000,0.01776169,0.69425745,1.58953681,2.00909354,0.01075756,1.53024893
-5.41770885,4.36229570,1.18610368,0.00000000,0.01763533,0.72281832,1.61341954,2.02096321,0.01161249,1.53129471
-5.41170585,4.40724648,1.19404272,0.00000000,0.01755534,0.74966379,1.63854726,2.03248676,0.01250912,1.53306726
-5.40570285,4.45020506,1.20155030,0.00000000,0.01753766,0.77443210,1.66484831,2.04310339,0.01343779,1.53555458
-5.39969985,4.49022009,1.20862538,0.00000000,0.01759746,0.79679231,1.69222887,2.05224810,0.01438834,1.53872022
-5.39369685,4.52637827,1.21527253,0.00000000,0.01774863,0.81645287,1.72057440,2.05937371,0.01535033,1.54250770
-5.38769385,4.55783712,1.22150402,0.00000000,0.01800326,0.83316921,1.74975117,2.06397230,0.01631335,1.54684512
-5.38169085,4.58385467,1.22734122,0.00000000,0.01837121,0.84674992,1.77960782,2.06559504,0.01726714,1.55164968
-5.37568784,4.60381467,1.23281543,0.00000000,0.01885968,0.85706129,1.80997652,2.06386976,0.01820194,1.55683186
-5.36968484,4.61724648,1.23796784,0.00000000,0.01947285,0.86402996,1.84067383,2.05851552,0.01910861,1.56229903
-5.36368184,4.62383846,1.24284847,0.00000000,0.02021160,0.86764354,1.87150089,2.04935373,0.01997882,1.56795828
-5.35767884,4.62344462,1.24751406,0.00000000,0.02107330,0.86794918,1.90224300,2.03631525,0.02080523,1.57371840
-5.35167584,4.61608397,1.25202495,0.00000000,0.02205167,0.86505011,1.93266862,2.01944339,0.02158152,1.57949082
-5.34567284,4.60193304,1.25644100,0.00000000,0.02313674,0.85910034,1.96252772,1.99889266,0.02230245,1.58518968
-5.33966983,4.58131188,1.26081677,0.00000000,0.02431497,0.85029772,1.99154995,1.97492327,0.02296386,1.59073098
-5.33366683,4.55466435,1.26519628,0.00000000,0.02556934,0.83887576,2.01944267,1.94789194,0.02356261,1.59603097
-5.32766383,4.52253412,1.26960768,0.00000000,0.02687969,0.82509454,2.04588943,1.91823914,0.02409646,1.60100404
-5.32166083,4.48553742,1.27405825,0.00000000,0.02822305,0.80923120,2.07054913,1.88647360,0.02456395,1.60556040
-5.31565783,4.44433436,1.27853020,0.00000000,0.02957421,0.79157044,2.09305650,1.85315470,0.02496425,1.60960370
-5.30965483,4.39960030,1.28297767,0.00000000,0.03090620,0.77239551,2.11302414,1.81887343,0.02529696,1.61302904
-5.30365183,4.35199881,1.28732536,0.00000000,0.03219106,0.75198004,2.13004663,1.78423291,0.02556200,1.61572161
-5.29764882,4.30215764,1.29146903,0.00000000,0.03340048,0.73058114,2.14370683,1.74982909,0.02575941,1.61755615
-5.29164582,4.25064896,1.29527819,0.00000000,0.03450667,0.70843398,2.15358463,1.71623248,0.02588929,1.61839745
-5.28564282,4.19797454,1.29860087,0.00000000,0.03548307,0.68574809,2.15926792,1.68397158,0.02595165,1.61810201
-5.27963982,4.14455653,1.30127041,0.00000000,0.03630521,0.66270528,2.16036567,1.65351841,0.02594644,1.61652077
-5.27363682,4.09073378,1.30311407,0.00000000,0.03695143,0.63945948,2.15652252,1.62527679,0.02587350,1.61350288
-5.26763382,4.03676359,1.30396285,0.00000000,0.03740356,0.61613792,2.14743436,1.59957339,0.02573267,1.60890040
-5.26163082,3.98282794,1.30366215,0.00000000,0.03764750,0.59284382,2.13286408,1.57665181,0.02552386,1.60257335
-5.25562781,3.92904359,1.30208231,0.00000000,0.03767370,0.56966002,2.11265653,1.55666951,0.02524717,1.59439524
-5.24962481,3.87547455,1.29912860,0.00000000,0.03747745,0.54665340,2.08675175,1.53969761,0.02490307,1.58425820
-5.24362181,3.82214583,1.29474956,0.00000000,0.03705902,0.52387945,2.05519562,1.52572310,0.02449255,1.57207777
-5.23761881,3.76905711,1.28894333,0.00000000,0.03642368,0.50138700,2.01814692,1.51465321,0.02401727,1.55779673
-5.23161581,3.71619506,1.28176110,0.00000000,0.03558148,0.47922237,1.97588017,1.50632152,0.02347969,1.54138781
-5.22561281,3.66354332,1.27330737,0.00000000,0.03454687,0.45743291,1.92878382,1.50049544,0.02288321,1.52285495
-5.21960980,3.61108935,1.26373672,0.00000000,0.03333827,0.43606958,1.87735332,1.49688462,0.02223220,1.50223319
-5.21360680,3.55882771,1.25324717,0.00000000,0.03197738,0.41518850,1.82217932,1.49514994,0.02153200,1.47958699
-5.20760380,3.50675973,1.24207017,0.00000000,0.03048846,0.39485127,1.76393135,1.49491279,0.02078891,1.45500723
-5.20160080,3.45488957,1.23045791,0.00000000,0.02889758,0.37512428,1.70333735,1.49576440,0.02001005,1.42860703
-5.19559780,3.40321758,1.21866837,0.00000000,0.02723176,0.35607693,1.64116032,1.49727496,0.01920324,1.40051671
-5.18959480,3.35173148,1.20694925,0.00000000,0.02551817,0.33777907,1.57817285,1.49900257,0.01837677,1.37087828
-5.18359180,3.30039651,1.19552144,0.00000000,0.02378331,0.32029779,1.51513099,1.50050174,0.01753920,1.33983979
-5.17758879,3.24914565,1.18456327,0.00000000,0.02205235,0.30369397,1.45274866,1.50133158,0.01669905,1.30755001
-5.17158579,3.19787100,1.17419658,0.00000000,0.02034843,0.28801866,1.39167394,1.50106358,0.01586460,1.27415370
-5.16558279,3.14641737,1.16447532,0.00000000,0.01869223,0.27330980,1.33246840,1.49928904,0.01504360,1.23978784
-5.15957979,3.09457898,1.15537779,0.00000000,0.01710149,0.25958939,1.27559055,1.49562613,0.01424303,1.20457907
-5.15357679,3.04209983,1.14680280,0.00000000,0.01559082,0.24686137,1.22138414,1.48972651,0.01346893,1.16864234
-5.14757379,2.98867819,1.13857043,0.00000000,0.01417150,0.23511035,1.17007181,1.48128164,0.01272620,1.13208097
-5.14157079,2.93397518,1.13042717,0.00000000,0.01285156,0.22430136,1.12175445,1.47002848,0.01201856,1.09498782
-5.13556778,2.87762716,1.12205547,0.00000000,0.01163583,0.21438054,1.07641589,1.45575472,0.01134845,1.05744766
-5.12956478,2.81926145,1.11308711,0.00000000,0.01052616,0.20527680,1.03393278,1.43830327,0.01071705,1.01954021
-5.12356178,2.75851440,1.10311983,0.00000000,0.00952174,0.19690439,0.99408884,1.41757589,0.01012438,0.98134376
-5.11755878,2.69505092,1.09173614,0.00000000,0.00861943,0.18916615,0.95659257,1.39353592,0.00956935,0.94293897
-5.11155578,2.62858430,1.07852351,0.00000000,0.00781418,0.18195729,0.92109749,1.36620972,0.00905000,0.90441242
-5.10555278,2.55889500,1.06309467,0.00000000,0.00709942,0.17516952,0.88722360,1.33568699,0.00856359,0.86585969
-5.09954977,2.48584748,1.04510708,0.00000000,0.00646750,0.16869521,0.85457910,1.30211951,0.00810688,0.82738773
-5.09354677,2.40940379,1.02428044,0.00000000,0.00591011,0.16243149,0.82278108,1.26571859,0.00767629,0.78911611
-5.08754377,2.32963318,1.00041134,0.00000000,0.00541861,0.15628393,0.79147427,1.22675080,0.00726813,0.75117720
-5.08154077,2.24671708,0.97338447,0.00000000,0.00498440,0.15016977,0.76034709,1.18553235,0.00687878,0.71371520
-5.07553777,2.16094909,0.94317969,0.00000000,0.00459922,0.14402045,0.72914418,1.14242202,0.00650488,0.67688391
-5.06953477,2.07272987,0.90987486,0.00000000,0.00425532,0.13778341,0.69767524,1.09781281,0.00614346,0.64084349
-5.06353177,1.98255724,0.87364436,0.00000000,0.00394571,0.13142310,0.66581989,1.05212268,0.00579201,0.60575640
-5.05752876,1.89101195,0.83475346,0.00000000,0.00366424,0.12492111,0.63352861,1.00578445,0.00544860,0.57178266
-5.05152576,1.79873993,0.79354905,0.00000000,0.00340569,0.11827569,0.60082009,0.95923536,0.00511191,0.53907482
-5.04552276,1.70643192,0.75044729,0.00000000,0.00316578,0.11150041,0.56777547,0.91290667,0.00478118,0.50777285
-5.03951976,1.61480151,0.70591895,0.00000000,0.00294117,0.10462241,0.53452998,0.86721349,0.00445623,0.47799943
-5.03351676,1.52456293,0.66047319,0.00000000,0.00272940,0.09768012,0.50126267,0.82254555,0.00413738,0.44985575
-5.02751376,1.43640948,0.61464066,0.00000000,0.00252882,0.09072073,0.46818510,0.77925893,0.00382536,0.42341820
-5.02151076,1.35099375,0.56895676,0.00000000,0.00233851,0.08379750,0.43552944,0.73766934,0.00352124,0.39873612
-5.01550775,1.26891056,0.52394568,0.00000000,0.00215817,0.07696713,0.40353700,0.69804702,0.00322634,0.37583076
-5.00950475,1.19068329,0.48010609,0.00000000,0.00198802,0.07028715,0.37244747,0.66061350,0.00294209,0.35469553
-5.00350175,1.11675407,0.43789869,0.00000000,0.00182869,0.06381370,0.34248956,0.62554022,0.00266996,0.33529753
-4.99749875,1.04747807,0.39773624,0.00000000,0.00168115,0.05759950,0.31387331,0.59294910,0.00241138,0.31758025
-4.99149575,0.98312187,0.35997606,0.00000000,0.00154660,0.05169231,0.28678434,0.56291472,0.00216765,0.30146739
-4.98549275,0.92386566,0.32491525,0.00000000,0.00142643,0.04613377,0.26138014,0.53546815,0.00193987,0.28686747
-4.97948974,0.86980876,0.29278832,0.00000000,0.00132214,0.04095866,0.23778826,0.51060180,0.00172891,0.27367904
-4.97348674,0.82097787,0.26376717,0.00000000,0.00123528,0.03619459,0.21610643,0.48827531,0.00153539,0.26179619
-4.96748374,0.77733728,0.23796309,0.00000000,0.00116749,0.03186208,0.19640418,0.46842173,0.00135962,0.25111414
-4.96148074,0.73880025,0.21543039,0.00000000,0.00112040,0.02797491,0.17872582,0.45095387,0.00120165,0.24153441
-4.95547774,0.70524069,0.19617127,0.00000000,0.00109568,0.02454077,0.16309426,0.43577035,0.00106125,0.23296960
-4.94947474,0.67650454,0.18014153,0.00000000,0.00109498,0.02156205,0.14951548,0.42276095,0.00093793,0.22534722
-4.94347174,0.65241995,0.16725674,0.00000000,0.00112000,0.01903681,0.13798308,0.41181123,0.00083097,0.21861264
-4.93746873,0.63280601,0.15739850,0.00000000,0.00117239,0.01695968,0.12848275,0.40280598,0.00073947,0.21273086
-4.93146573,0.61747947,0.15042051,0.00000000,0.00125381,0.01532283,0.12099620,0.39563168,0.00066235,0.20768716
-4.92546273,0.60625935,0.14615422,0.00000000,0.00136590,0.01411679,0.11550445,0.39017777,0.00059845,0.20348647
-4.91945973,0.59896940,0.14441392,0.00000000,0.00151021,0.01333113,0.11199013,0.38633704,0.00054648,0.20015168
-4.91345673,0.59543857,0.14500104,0.00000000,0.00168820,0.01295503,0.11043880,0.38400513,0.00050514,0.19772088
-4.90745373,0.59549979,0.14770787,0.00000000,0.00190117,0.01297758,0.11083919,0.38307956,0.00047310,0.19624374
-4.90145073,0.59898737,0.15232047,0.00000000,0.00215020,0.01338797,0.11318236,0.38345836,0.00044905,0.19577726
-4.89544772,0.60573363,0.15862098,0.00000000,0.00243602,0.01417535,0.11745994,0.38503887,0.00043174,0.19638103
-4.88944472,0.61556512,0.16638940,0.00000000,0.00275902,0.01532869,0.12366150,0.38771670,0.00041997,0.19811239
-4.88344172,0.62829907,0.17540501,0.00000000,0.00311904,0.01683634,0.13177132,0.39138534,0.00041267,0.20102162
-4.87743872,0.64374047,0.18544744,0.00000000,0.00351536,0.01868558,0.14176476,0.39593645,0.00040886,0.20514743
-4.87143572,0.66168022,0.19629768,0.00000000,0.00394655,0.02086209,0.15360449,0.40126110,0.00040768,0.21051304
-4.86543272,0.68189473,0.20773912,0.00000000,0.00441041,0.02334935,0.16723694,0.40725193,0.00040843,0.21712301
-4.85942971,0.70414712,0.21955866,0.00000000,0.00490391,0.02612822,0.18258904,0.41380623,0.00041057,0.22496101
-4.85342671,0.72819019,0.23154809,0.00000000,0.00542310,0.02917643,0.19956581,0.42082983,0.00041371,0.23398861
-4.84742371,0.75377111,0.24350578,0.00000000,0.00596312,0.03246841,0.21804873,0.42824166,0.00041763,0.24414519
-4.84142071,0.78063775,0.25523869,0.00000000,0.00651821,0.03597514,0.23789534,0.43597866,0.00042229,0.25534910
-4.83541771,0.80854628,0.26656466,0.00000000,0.00708173,0.03966433,0.25893997,0.44400076,0.00042782,0.26749980
-4.82941471,0.83726977,0.27731517,0.00000000,0.00764627,0.04350077,0.28099585,0.45229564,0.00043454,0.28048116
-4.82341171,0.86660728,0.28733814,0.00000000,0.00820379,0.04744693,0.30385845,0.46088278,0.00044294,0.29416555
-4.81740870,0.89639289,0.29650108,0.00000000,0.00874573,0.05146379,0.32731004,0.46981663,0.00045369,0.30841869
-4.81140570,0.92650416,0.30469412,0.00000000,0.00926326,0.05551185,0.35112523,0.47918845,0.00046763,0.32310490
-4.80540270,0.95686937,0.31183300,0.00000000,0.00974749,0.05955233,0.37507727,0.48912650,0.00048576,0.33809256
-4.79939970,0.98747295,0.31786183,0.00000000,0.01018970,0.06354837,0.39894476,0.49979453,0.00050924,0.35325944
-4.79339670,1.01835862,0.32275533,0.00000000,0.01058164,0.06746636,0.42251855,0.51138826,0.00053936,0.36849760
-4.78739370,1.04962987,0.32652057,0.00000000,0.01091574,0.07127713,0.44560816,0.52412996,0.00057753,0.38371756
-4.78139070,1.08144725,0.32919790,0.00000000,0.01118541,0.07495710,0.46804767,0.53826109,0.00062527,0.39885146
-4.77538769,1.11402262,0.33086108,0.00000000,0.01138524,0.07848911,0.48970051,0.55403320,0.00068417,0.41385509
-4.76938469,1.14761004,0.33161640,0.00000000,0.01151121,0.08186308,0.51046285,0.57169746,0.00075587,0.42870843
-4.76338169,1.18249373,0.33160077,0.00000000,0.01156083,0.08507632,0.53026549,0.59149306,0.00084202,0.44341476
-4.75737869,1.21897333,0.33097877,0.00000000,0.01153326,0.08813344,0.54907400,0.61363502,0.00094425,0.45799836
-4.75137569,1.25734708,0.32993869,0.00000000,0.01142935,0.09104591,0.56688702,0.63830196,0.00106413,0.47250070
-4.74537269,1.29789357,0.32868756,0.00000000,0.01125162,0.09383127,0.58373299,0.66562430,0.00120312,0.48697545
-4.73936968,1.34085288,0.32744536,0.00000000,0.01100421,0.09651197,0.59966526,0.69567355,0.00136251,0.50148260
-4.73336668,1.38640801,0.32643855,0.00000000,0.01069271,0.09911390,0.61475600,0.72845314,0.00154339,0.51608173
-4.72736368,1.43466757,0.32589309,0.00000000,0.01032405,0.10166476,0.62908924,0.76389138,0.00174659,0.53082520
-4.72136068,1.48565055,0.32602715,0.00000000,0.00990620,0.10419220,0.64275338,0.80183686,0.00197262,0.54575124
-4.71535768,1.53927395,0.32704385,0.00000000,0.00944797,0.10672202,0.65583361,0.84205660,0.00222164,0.56087771
-4.70935468,1.59534407,0.32912406,0.00000000,0.00895872,0.10927634,0.66840478,0.88423712,0.00249338,0.57619657
-4.70335168,1.65355186,0.33241983,0.00000000,0.00844803,0.11187192,0.68052496,0.92798844,0.00278714,0.59166965
-4.69734867,1.71347262,0.33704829,0.00000000,0.00792549,0.11451881,0.69223007,0.97285086,0.00310170,0.60722579
-4.69134567,1.77457017,0.34308659,0.00000000,0.00740035,0.11721918,0.70352992,1.01830427,0.00343535,0.62275971
-4.68534267,1.83620533,0.35056782,0.00000000,0.00688133,0.11996661,0.71440567,1.06377956,0.00378584,0.63813244
-4.67933967,1.89764829,0.35947814,0.00000000,0.00637633,0.12274579,0.72480895,1.10867166,0.00415039,0.65317357
-4.67333667,1.95809440,0.36975528,0.00000000,0.00589232,0.12553252,0.73466249,1.15235373,0.00452569,0.66768498
-4.66733367,2.01668269,0.38128841,0.00000000,0.00543517,0.12829430,0.74386216,1.19419180,0.00490795,0.68144607
-4.66133067,2.07251634,0.39391946,0.00000000,0.00500954,0.13099115,0.75228036,1.23355938,0.00529292,0.69421998
-4.65532766,2.12468432,0.40744584,0.00000000,0.00461888,0.13357687,0.75977044,1.26985146,0.00567596,0.70576082
-4.64932466,2.17228343,0.42162459,0.00000000,0.00426537,0.13600049,0.76617182,1.30249756,0.00605212,0.71582123
-4.64332166,2.21443994,0.43617776,0.00000000,0.00395001,0.13820803,0.77131580,1.33097327,0.00641623,0.72416025
