energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.08854427,0.26054027,0.01935847,0.21809947,0.00000542,0.00000846,0.02705755,0.00028618,0.02548445
-3.08254127,0.27097575,0.02007103,0.22686420,0.00000626,0.00000988,0.02760477,0.00029696,0.02661042
-3.07653827,0.28054618,0.02071013,0.23490399,0.00000720,0.00001246,0.02796399,0.00030665,0.02767759
-3.07053527,0.28921173,0.02127265,0.24218458,0.00000824,0.00001644,0.02812818,0.00031521,0.02868378
-3.06453227,0.29695473,0.02175756,0.24868948,0.00000938,0.00002214,0.02809452,0.00032261,0.02962929
-3.05852926,0.30377827,0.02216587,0.25441873,0.00001062,0.00003004,0.02786446,0.00032886,0.03051689
-3.05252626,0.30970382,0.02250043,0.25938671,0.00001195,0.00004075,0.02744373,0.00033398,0.03135160
-3.04652326,0.31476802,0.02276585,0.26361935,0.00001336,0.00005507,0.02684210,0.00033802,0.03214052
-3.04052026,0.31901891,0.02296819,0.26715078,0.00001486,0.00007404,0.02607308,0.00034102,0.03289267
-3.03451726,0.32251181,0.02311475,0.27001967,0.00001641,0.00009892,0.02515345,0.00034306,0.03361877
-3.02851426,0.32530532,0.02321382,0.27226564,0.00001801,0.00013130,0.02410273,0.00034420,0.03433116
-3.02251126,0.32745742,0.02327440,0.27392577,0.00001964,0.00017311,0.02294257,0.00034452,0.03504370
-3.01650825,0.32902241,0.02330609,0.27503176,0.00002128,0.00022666,0.02169613,0.00034409,0.03577183
-3.01050525,0.33004857,0.02331888,0.27560773,0.00002291,0.00029474,0.02038739,0.00034295,0.03653271
-3.00450225,0.33057693,0.02332312,0.27566893,0.00002449,0.00038065,0.01904060,0.00034115,0.03734547
-2.99849925,0.33064125,0.02332952,0.27522152,0.00002600,0.00048821,0.01767967,0.00033874,0.03823159
-2.99249625,0.33026925,0.02334926,0.27426335,0.00002742,0.00062189,0.01632771,0.00033574,0.03921535
-2.98649325,0.32948494,0.02339410,0.27278590,0.00002872,0.00078676,0.01500665,0.00033215,0.04032434
-2.98049025,0.32831211,0.02347668,0.27077704,0.00002987,0.00098855,0.01373701,0.00032799,0.04158998
-2.97448724,0.32677852,0.02361068,0.26822462,0.00003086,0.00123365,0.01253766,0.00032326,0.04304802
-2.96848424,0.32492065,0.02381117,0.26512067,0.00003166,0.00152909,0.01142584,0.00031797,0.04473891
-2.96248124,0.32278858,0.02409479,0.26146579,0.00003225,0.00188246,0.01041723,0.00031211,0.04670804
-2.95647824,0.32045073,0.02447999,0.25727357,0.00003262,0.00230188,0.00952602,0.00030572,0.04900572
-2.95047524,0.31799790,0.02498711,0.25257472,0.00003277,0.00279585,0.00876521,0.00029882,0.05168691
-2.94447224,0.31554647,0.02563839,0.24742058,0.00003270,0.00337306,0.00814679,0.00029149,0.05481053
-2.93846923,0.31324022,0.02645786,0.24188577,0.00003239,0.00404229,0.00768207,0.00028379,0.05843851
-2.93246623,0.31125071,0.02747098,0.23606981,0.00003187,0.00481206,0.00738194,0.00027583,0.06263433
-2.92646323,0.30977601,0.02870422,0.23009748,0.00003115,0.00569045,0.00725705,0.00026775,0.06746127
-2.92046023,0.30903750,0.03018443,0.22411787,0.00003023,0.00668472,0.00731803,0.00025971,0.07298018
-2.91445723,0.30927514,0.03193801,0.21830213,0.00002915,0.00780103,0.00757556,0.00025189,0.07924706
-2.90845423,0.31074090,0.03398998,0.21283984,0.00002792,0.00904405,0.00804034,0.00024450,0.08631029
-2.90245123,0.31369090,0.03636290,0.20793432,0.00002658,0.01041663,0.00872297,0.00023777,0.09420775
-2.89644822,0.31837634,0.03907577,0.20379680,0.00002515,0.01191943,0.00963371,0.00023192,0.10296396
-2.89044522,0.32503364,0.04214280,0.20063989,0.00002366,0.01355058,0.01078207,0.00022721,0.11258720
-2.88444222,0.33387424,0.04557227,0.19867048,0.00002216,0.01530544,0.01217639,0.00022387,0.12306698
-2.87843922,0.34507446,0.04936545,0.19808236,0.00002065,0.01717631,0.01382324,0.00022213,0.13437182
-2.87243622,0.35876586,0.05351561,0.19904894,0.00001918,0.01915230,0.01572677,0.00022222,0.14644757
-2.86643322,0.37502662,0.05800721,0.20171633,0.00001778,0.02121921,0.01788803,0.00022431,0.15921632
-2.86043022,0.39387434,0.06281543,0.20619709,0.00001648,0.02335962,0.02030430,0.00022858,0.17257611
-2.85442721,0.41526064,0.06790580,0.21256488,0.00001530,0.02555293,0.02296844,0.00023517,0.18640142
-2.84842421,0.43906794,0.07323432,0.22085039,0.00001426,0.02777566,0.02586831,0.00024417,0.20054449
-2.84242121,0.46510859,0.07874779,0.23103865,0.00001340,0.03000179,0.02898634,0.00025564,0.21483759
-2.83641821,0.49312662,0.08438460,0.24306793,0.00001273,0.03220317,0.03229926,0.00026961,0.22909608
-2.83041521,0.52280205,0.09007577,0.25683027,0.00001228,0.03435018,0.03577801,0.00028607,0.24312228
-2.82441221,0.55375782,0.09574640,0.27217384,0.00001207,0.03641227,0.03938791,0.00030496,0.25671000
-2.81840920,0.58556908,0.10131736,0.28890683,0.00001212,0.03835875,0.04308906,0.00032623,0.26964960
-2.81240620,0.61777463,0.10670728,0.30680302,0.00001245,0.04015953,0.04683698,0.00034976,0.28173350
-2.80640320,0.64989002,0.11183470,0.32560862,0.00001309,0.04178590,0.05058354,0.00037545,0.29276172
-2.80040020,0.68142192,0.11662028,0.34505023,0.00001405,0.04321129,0.05427804,0.00040317,0.30254758
-2.79439720,0.71188310,0.12098909,0.36484355,0.00001537,0.04441206,0.05786856,0.00043279,0.31092299
-2.78839420,0.74080740,0.12487284,0.38470245,0.00001705,0.04536810,0.06130337,0.00046418,0.31774338
-2.78239120,0.76776408,0.12821185,0.40434797,0.00001913,0.04606348,0.06453242,0.00049723,0.32289197
-2.77638819,0.79237083,0.13095690,0.42351679,0.00002163,0.04648686,0.06750889,0.00053181,0.32628317
-2.77038519,0.81430480,0.13307063,0.44196887,0.00002456,0.04663187,0.07019058,0.00056783,0.32786511
-2.76438219,0.83331123,0.13452858,0.45949364,0.00002794,0.04649726,0.07254124,0.00060520,0.32762095
-2.75837919,0.84920909,0.13531984,0.47591466,0.00003179,0.04608695,0.07453163,0.00064384,0.32556923
-2.75237619,0.86189357,0.13544708,0.49109239,0.00003609,0.04540989,0.07614034,0.00068366,0.32176292
-2.74637319,0.87133522,0.13492624,0.50492490,0.00004087,0.04447978,0.07735427,0.00072457,0.31628749
-2.74037019,0.87757588,0.13378561,0.51734663,0.00004609,0.04331463,0.07816883,0.00076648,0.30925786
-2.73436718,0.88072150,0.13206458,0.52832523,0.00005175,0.04193625,0.07858770,0.00080925,0.30081455
-2.72836418,0.88093244,0.12981192,0.53785676,0.00005780,0.04036955,0.07862238,0.00085271,0.29111902
-2.72236118,0.87841165,0.12708385,0.54595951,0.00006421,0.03864186,0.07829132,0.00089666,0.28034856
-2.71635818,0.87339156,0.12394185,0.55266707,0.00007092,0.03678210,0.07761886,0.00094081,0.26869078
-2.71035518,0.86612033,0.12045041,0.55802085,0.00007785,0.03482005,0.07663398,0.00098484,0.25633812
-2.70435218,0.85684830,0.11667474,0.56206291,0.00008493,0.03278550,0.07536894,0.00102834,0.24348237
-2.69834917,0.84581541,0.11267868,0.56482932,0.00009207,0.03070758,0.07385783,0.00107084,0.23030966
-2.69234617,0.83324035,0.10852276,0.56634470,0.00009915,0.02861402,0.07213523,0.00111179,0.21699586
-2.68634317,0.81931190,0.10426253,0.56661825,0.00010607,0.02653064,0.07023492,0.00115059,0.20370274
-2.68034017,0.80418300,0.09994736,0.56564154,0.00011271,0.02448077,0.06818884,0.00118660,0.19057490
-2.67433717,0.78796780,0.09561951,0.56338829,0.00011896,0.02248496,0.06602617,0.00121915,0.17773755
-2.66833417,0.77074163,0.09131366,0.55981601,0.00012470,0.02056072,0.06377275,0.00124754,0.16529518
-2.66233117,0.75254390,0.08705692,0.55486948,0.00012982,0.01872234,0.06145070,0.00127111,0.15333112
-2.65632816,0.73338347,0.08286907,0.54848581,0.00013422,0.01698094,0.05907838,0.00128922,0.14190793
-2.65032516,0.71324615,0.07876325,0.54060062,0.00013780,0.01534451,0.05667050,0.00130131,0.13106842
-2.64432216,0.69210349,0.07474688,0.53115493,0.00014048,0.01381812,0.05423849,0.00130689,0.12083739
-2.63831916,0.66992255,0.07082270,0.52010232,0.00014222,0.01240414,0.05179103,0.00130559,0.11122373
-2.63231616,0.64667556,0.06699000,0.50741576,0.00014296,0.01110260,0.04933465,0.00129717,0.10222288
-2.62631316,0.62234907,0.06324581,0.49309369,0.00014270,0.00991147,0.04687443,0.00128151,0.09381944
-2.62031016,0.59695192,0.05958611,0.47716486,0.00014142,0.00882708,0.04441462,0.00125866,0.08598981
-2.61430715,0.57052145,0.05600679,0.45969169,0.00013917,0.00784445,0.04195934,0.00122883,0.07870468
-2.60830415,0.54312772,0.05250462,0.44077185,0.00013598,0.00695763,0.03951300,0.00119237,0.07193136
-2.60230115,0.51487544,0.04907784,0.42053799,0.00013192,0.00616008,0.03708081,0.00114976,0.06563579
-2.59629815,0.48590362,0.04572663,0.39915561,0.00012707,0.00544489,0.03466896,0.00110162,0.05978420
-2.59029515,0.45638307,0.04245335,0.37681927,0.00012153,0.00480507,0.03228479,0.00104869,0.05434438
-2.58429215,0.42651188,0.03926248,0.35374732,0.00011540,0.00423377,0.02993674,0.00099176,0.04928663
-2.57828914,0.39650940,0.03616047,0.33017554,0.00010879,0.00372438,0.02763422,0.00093170,0.04458428
-2.57228614,0.36660905,0.03315538,0.30634993,0.00010184,0.00327069,0.02538733,0.00086943,0.04021391
-2.56628314,0.33705042,0.03025641,0.28251927,0.00009464,0.00286695,0.02320654,0.00080583,0.03615533
-2.56028014,0.30807122,0.02747336,0.25892764,0.00008732,0.00250793,0.02110232,0.00074180,0.03239130
-2.55427714,0.27989949,0.02481608,0.23580742,0.00008000,0.00218889,0.01908475,0.00067818,0.02890714
-2.54827414,0.25274651,0.02229389,0.21337298,0.00007276,0.00190560,0.01716309,0.00061573,0.02569018
-2.54227114,0.22680068,0.01991512,0.19181544,0.00006570,0.00165430,0.01534552,0.00055516,0.02272928
-2.53626813,0.20222269,0.01768666,0.17129860,0.00005891,0.00143167,0.01363879,0.00049706,0.02001422
-2.53026513,0.17914207,0.01561362,0.15195614,0.00005243,0.00123475,0.01204801,0.00044193,0.01753531
-2.52426213,0.15765525,0.01369912,0.13389021,0.00004634,0.00106094,0.01057655,0.00039016,0.01528286
-2.51825913,0.13782502,0.01194420,0.11717115,0.00004066,0.00090792,0.00922597,0.00034202,0.01324700
-2.51225613,0.11968126,0.01034776,0.10183855,0.00003542,0.00077360,0.00799603,0.00029771,0.01141733
-2.50625313,0.10322292,0.00890669,0.08790310,0.00003063,0.00065612,0.00688481,0.00025731,0.00978290
-2.50025013,0.08842085,0.00761601,0.07534943,0.00002630,0.00055376,0.00588882,0.00022081,0.00833214
-2.49424712,0.07522139,0.00646913,0.06413941,0.00002242,0.00046498,0.00500326,0.00018814,0.00705291
-2.48824412,0.06355041,0.00545809,0.05421585,0.00001898,0.00038835,0.00422220,0.00015917,0.00593263
-2.48224112,0.05331754,0.00457390,0.04550644,0.00001595,0.00032255,0.00353885,0.00013370,0.00495842
-2.47623812,0.04442045,0.00380679,0.03792756,0.00001330,0.00026636,0.00294578,0.00011151,0.00411732
-2.47023512,0.03674896,0.00314657,0.03138802,0.00001102,0.00021866,0.00243521,0.00009233,0.00339641
-2.46423212,0.03018882,0.00258289,0.02579244,0.00000906,0.00017841,0.00199918,0.00007591,0.00278309
-2.45822911,0.02462505,0.00210546,0.02104428,0.00000740,0.00014467,0.00162980,0.00006196,0.00226520
-2.45222611,0.01994482,0.00170431,0.01704839,0.00000600,0.00011657,0.00131938,0.00005021,0.00183119
-2.44622311,0.01603978,0.00136993,0.01371308,0.00000483,0.00009332,0.00106060,0.00004040,0.00147022
-2.44022011,0.01280784,0.00109342,0.01095179,0.00000386,0.00007423,0.00084657,0.00003228,0.00117229
-2.43421711,0.01015448,0.00086657,0.00868419,0.00000306,0.00005865,0.00067097,0.00002560,0.00092826
-2.42821411,0.00799354,0.00068193,0.00683700,0.00000241,0.00004603,0.00052803,0.00002016,0.00072993
-2.42221111,0.00624764,0.00053284,0.00534429,0.00000188,0.00003588,0.00041260,0.00001576,0.00056996
-2.41620810,0.00484826,0.00041339,0.00414764,0.00000146,0.00002778,0.00032012,0.00001223,0.00044194
-2.41020510,0.00373547,0.00031843,0.00319592,0.00000113,0.00002136,0.00024659,0.00000943,0.00034026
-2.40420210,0.00285753,0.00024355,0.00244496,0.00000086,0.00001632,0.00018861,0.00000721,0.00026013
-2.39819910,0.00217031,0.00018495,0.00185708,0.00000065,0.00001237,0.00014323,0.00000548,0.00019746
-2.39219610,0.00163658,0.00013944,0.00140045,0.00000049,0.00000932,0.00010799,0.00000413,0.00014883
-2.38619310,0.00122527,0.00010439,0.00104854,0.00000037,0.00000697,0.00008085,0.00000309,0.00011138
-2.38019010,0.00091078,0.00007758,0.00077943,0.00000027,0.00000518,0.00006009,0.00000230,0.00008276
-2.37418709,0.00067216,0.00005725,0.00057525,0.00000020,0.00000382,0.00004435,0.00000170,0.00006106
-2.36818409,0.00049253,0.00004195,0.00042152,0.00000015,0.00000280,0.00003250,0.00000125,0.00004473
-2.36218109,0.00035834,0.00003052,0.00030668,0.00000011,0.00000204,0.00002366,0.00000091,0.00003253
-2.35617809,0.00025888,0.00002204,0.00022155,0.00000008,0.00000147,0.00001711,0.00000066,0.00002350
-2.35017509,0.00018575,0.00001581,0.00015895,0.00000006,0.00000106,0.00001231,0.00000047,0.00001686
-2.34417209,0.00013242,0.00001127,0.00011328,0.00000004,0.00000077,0.00000882,0.00000034,0.00001201
-2.33816908,0.00009389,0.00000798,0.00008027,0.00000003,0.00000056,0.00000633,0.00000025,0.00000851
-2.33216608,0.00006634,0.00000563,0.00005663,0.00000002,0.00000042,0.00000460,0.00000018,0.00000600
-2.32616308,0.00004692,0.00000396,0.00003992,0.00000001,0.00000033,0.00000344,0.00000014,0.00000423
-2.32016008,0.00003352,0.00000280,0.00002833,0.00000001,0.00000029,0.00000274,0.00000012,0.00000300
-2.31415708,0.00002465,0.00000202,0.00002054,0.00000001,0.00000029,0.00000242,0.00000012,0.00000218
-2.30815408,0.00001926,0.00000152,0.00001564,0.00000000,0.00000034,0.00000247,0.00000013,0.00000166
-2.30215108,0.00001671,0.00000124,0.00001305,0.00000000,0.00000043,0.00000291,0.00000017,0.00000138
-2.29614807,0.00001670,0.00000115,0.00001243,0.00000000,0.00000060,0.00000379,0.00000023,0.00000132
-2.29014507,0.00001923,0.00000123,0.00001369,0.00000000,0.00000086,0.00000524,0.00000032,0.00000145
-2.28414207,0.00002459,0.00000150,0.00001699,0.00000000,0.00000124,0.00000744,0.00000046,0.00000180
-2.27813907,0.00003344,0.00000199,0.00002271,0.00000000,0.00000179,0.00001068,0.00000066,0.00000241
-2.27213607,0.00004679,0.00000274,0.00003151,0.00000000,0.00000257,0.00001534,0.00000096,0.00000334
-2.26613307,0.00006616,0.00000385,0.00004437,0.00000000,0.00000369,0.00002195,0.00000137,0.00000471
-2.26013007,0.00009363,0.00000542,0.00006268,0.00000000,0.00000525,0.00003123,0.00000195,0.00000665
-2.25412706,0.00013205,0.00000764,0.00008832,0.00000000,0.00000743,0.00004416,0.00000276,0.00000937
-2.24812406,0.00018523,0.00001071,0.00012383,0.00000000,0.00001043,0.00006202,0.00000387,0.00001314
-2.24212106,0.00025814,0.00001492,0.00017255,0.00000000,0.00001455,0.00008647,0.00000540,0.00001831
-2.23611806,0.00035731,0.00002065,0.00023882,0.00000000,0.00002014,0.00011972,0.00000747,0.00002534
-2.23011506,0.00049109,0.00002838,0.00032823,0.00000000,0.00002769,0.00016456,0.00001027,0.00003482
-2.22411206,0.00067017,0.00003873,0.00044791,0.00000000,0.00003778,0.00022458,0.00001402,0.00004752
-2.21810905,0.00090801,0.00005247,0.00060686,0.00000000,0.00005119,0.00030429,0.00001900,0.00006438
-2.21210605,0.00122144,0.00007058,0.00081634,0.00000000,0.00006887,0.00040932,0.00002555,0.00008661
-2.20610305,0.00163127,0.00009426,0.00109025,0.00000000,0.00009197,0.00054667,0.00003413,0.00011567
-2.20010005,0.00216299,0.00012499,0.00144562,0.00000000,0.00012195,0.00072485,0.00004525,0.00015337
-2.19409705,0.00284744,0.00016454,0.00190306,0.00000000,0.00016054,0.00095421,0.00005957,0.00020191
-2.18809405,0.00372156,0.00021506,0.00248728,0.00000000,0.00020983,0.00124713,0.00007786,0.00026390
-2.18209105,0.00482912,0.00027907,0.00322752,0.00000000,0.00027228,0.00161826,0.00010103,0.00034244
-2.17608804,0.00622132,0.00035953,0.00415799,0.00000000,0.00035077,0.00208475,0.00013015,0.00044118
-2.17008504,0.00795736,0.00045988,0.00531829,0.00000000,0.00044866,0.00266645,0.00016647,0.00056430
-2.16408204,0.01010483,0.00058401,0.00675356,0.00000000,0.00056974,0.00338596,0.00021139,0.00071662
-2.15807904,0.01273978,0.00073634,0.00851466,0.00000000,0.00071832,0.00426876,0.00026650,0.00090354
-2.15207604,0.01594664,0.00092175,0.01065803,0.00000000,0.00089915,0.00534309,0.00033357,0.00113104
-2.14607304,0.01981763,0.00114559,0.01324531,0.00000000,0.00111743,0.00663980,0.00041453,0.00140571
-2.14007004,0.02445178,0.00141362,0.01634271,0.00000000,0.00137876,0.00819200,0.00051143,0.00173458
-2.13406703,0.02995348,0.00173190,0.02002004,0.00000001,0.00168902,0.01003452,0.00062646,0.00212510
-2.12806403,0.03643039,0.00210671,0.02434928,0.00000001,0.00205431,0.01220327,0.00076185,0.00258498
-2.12206103,0.04399085,0.00254439,0.02940293,0.00000001,0.00248074,0.01473429,0.00091986,0.00312198
-2.11605803,0.05274065,0.00305117,0.03525178,0.00000002,0.00297429,0.01766268,0.00110268,0.00374374
-2.11005503,0.06277933,0.00363295,0.04196248,0.00000002,0.00354062,0.02102129,0.00131235,0.00445748
-2.10405203,0.07419592,0.00429509,0.04959473,0.00000004,0.00418479,0.02483926,0.00155069,0.00526977
-2.09804902,0.08706443,0.00504217,0.05819822,0.00000005,0.00491101,0.02914041,0.00181919,0.00618618
-2.09204602,0.10143902,0.00587772,0.06780949,0.00000007,0.00572243,0.03394163,0.00211890,0.00721102
-2.08604302,0.11734933,0.00680399,0.07844881,0.00000011,0.00662081,0.03925108,0.00245034,0.00834700
-2.08004002,0.13479600,0.00782174,0.09011718,0.00000015,0.00760633,0.04506666,0.00281335,0.00959498
-2.07403702,0.15374672,0.00893007,0.10279382,0.00000021,0.00867734,0.05137445,0.00320706,0.01095375
-2.06803402,0.17413317,0.01012628,0.11643408,0.00000029,0.00983023,0.05814754,0.00362980,0.01241988
-2.06203102,0.19584912,0.01140588,0.13096831,0.00000041,0.01105929,0.06534507,0.00407899,0.01398770
-2.05602801,0.21874989,0.01276261,0.14630151,0.00000056,0.01235676,0.07291182,0.00455119,0.01564931
-2.05002501,0.24265363,0.01418868,0.16231433,0.00000076,0.01371286,0.08077822,0.00504201,0.01739487
-2.04402201,0.26734437,0.01567502,0.17886520,0.00000103,0.01511601,0.08886103,0.00554626,0.01921289
-2.03801901,0.29257727,0.01721178,0.19579389,0.00000139,0.01655317,0.09706456,0.00605793,0.02109084
-2.03201601,0.31808580,0.01878890,0.21292654,0.00000186,0.01801021,0.10528258,0.00657035,0.02301579
-2.02601301,0.34359105,0.02039683,0.23008194,0.00000247,0.01947254,0.11340086,0.00707636,0.02497532
-2.02001001,0.36881279,0.02202739,0.24707915,0.00000326,0.02092570,0.12130022,0.00756846,0.02695851
-2.01400700,0.39348213,0.02367471,0.26374603,0.00000427,0.02235612,0.12886013,0.00803907,0.02895708
-2.00800400,0.41735519,0.02533626,0.27992865,0.00000556,0.02375193,0.13596262,0.00848076,0.03096661
-2.00200100,0.44022746,0.02701386,0.29550094,0.00000718,0.02510380,0.14249642,0.00888648,0.03298776
-1.99599800,0.46194799,0.02871474,0.31037440,0.00000922,0.02640572,0.14836115,0.00924987,0.03502755
-1.98999500,0.48243292,0.03045248,0.32450722,0.00001175,0.02765581,0.15347134,0.00956549,0.03710047
-1.98399200,0.50167755,0.03224786,0.33791243,0.00001488,0.02885699,0.15776008,0.00982900,0.03922943
-1.97798899,0.51976613,0.03412944,0.35066452,0.00001872,0.03001754,0.16118223,0.01003744,0.04144660
-1.97198599,0.53687889,0.03613402,0.36290409,0.00002338,0.03115143,0.16371681,0.01018931,0.04379381
-1.96598299,0.55329549,0.03830666,0.37484006,0.00002902,0.03227849,0.16536864,0.01028471,0.04632263
-1.95997999,0.56939450,0.04070041,0.38674915,0.00003577,0.03342435,0.16616899,0.01032536,0.04909410
-1.95397699,0.58564857,0.04337569,0.39897235,0.00004381,0.03462002,0.16617522,0.01031457,0.05217789
-1.94797399,0.60261494,0.04639913,0.41190818,0.00005328,0.03590128,0.16546936,0.01025718,0.05565100
-1.94197099,0.62092149,0.04984206,0.42600291,0.00006438,0.03730775,0.16415574,0.01015940,0.05959595
-1.93596798,0.64124844,0.05377856,0.44173759,0.00007728,0.03888173,0.16235765,0.01002859,0.06409851
-1.92996498,0.66430608,0.05828306,0.45961253,0.00009215,0.04066672,0.16021322,0.00987300,0.06924483
-1.92396198,0.69080923,0.06342765,0.48012929,0.00010917,0.04270584,0.15787067,0.00970151,0.07511834
-1.91795898,0.72144917,0.06927907,0.50377103,0.00012847,0.04504003,0.15548307,0.00952327,0.08179617
-1.91195598,0.75686403,0.07589550,0.53098171,0.00015020,0.04770619,0.15320296,0.00934741,0.08934545
-1.90595298,0.79760873,0.08332326,0.56214490,0.00017446,0.05073527,0.15117688,0.00918264,0.09781947
-1.89994997,0.84412564,0.09159356,0.59756319,0.00020133,0.05415048,0.14954015,0.00903701,0.10725391
-1.89394697,0.89671718,0.10071944,0.63743887,0.00023084,0.05796558,0.14841205,0.00891757,0.11766335
-1.88794397,0.95552166,0.11069301,0.68185678,0.00026296,0.06218341,0.14789168,0.00883012,0.12903805
-1.88194097,1.02049330,0.12148314,0.73077030,0.00029763,0.06679468,0.14805444,0.00877904,0.14134139
-1.87593797,1.09138775,0.13303379,0.78399096,0.00033472,0.07177717,0.14894958,0.00876710,0.15450795
-1.86993497,1.16775374,0.14526304,0.84118253,0.00037403,0.07709533,0.15059856,0.00879544,0.16844255
-1.86393197,1.24893165,0.15806295,0.90185994,0.00041531,0.08270027,0.15299446,0.00886348,0.18302009
-1.85792896,1.33405938,0.17130036,0.96539332,0.00045822,0.08853029,0.15610246,0.00896901,0.19808662
-1.85192596,1.42208560,0.18481857,1.03101737,0.00050239,0.09451191,0.15986117,0.00910829,0.21346139
-1.84592296,1.51179024,0.19844007,1.09784585,0.00054735,0.10056131,0.16418485,0.00927617,0.22894002
-1.83991996,1.60181177,0.21197005,1.16489088,0.00059261,0.10658621,0.16896649,0.00946636,0.24429869
-1.83391696,1.69068037,0.22520086,1.23108649,0.00063762,0.11248820,0.17408137,0.00967161,0.25929933
-1.82791396,1.77685609,0.23791709,1.29531584,0.00068179,0.11816524,0.17939121,0.00988400,0.27369549
-1.82191096,1.85877054,0.24990119,1.35644090,0.00072452,0.12351451,0.18474858,0.01009523,0.28723886
-1.81590795,1.93487081,0.26093946,1.41333386,0.00076519,0.12843526,0.19000147,0.01029691,0.29968615
-1.80990495,2.00366387,0.27082815,1.46490893,0.00080319,0.13283174,0.19499785,0.01048080,0.31080604
-1.80390195,2.06375992,0.27937937,1.51015355,0.00083794,0.13661597,0.19959010,0.01063914,0.32038604
-1.79789895,2.11391305,0.28642681,1.54815760,0.00086890,0.13971035,0.20363905,0.01076485,0.32823877
-1.79189595,2.15305764,0.29183067,1.57813988,0.00089556,0.14204987,0.20701774,0.01085174,0.33420775
-1.78589295,2.18033923,0.29548201,1.59947053,0.00091750,0.14358403,0.20961459,0.01089467,0.33817209
-1.77988994,2.19513879,0.29730596,1.61168891,0.00093438,0.14427825,0.21133599,0.01088971,0.34005019
-1.77388694,2.19708941,0.29726402,1.61451614,0.00094594,0.14411470,0.21210835,0.01083419,0.33980215
-1.76788394,2.18608513,0.29535504,1.60786199,0.00095204,0.14309273,0.21187936,0.01072674,0.33743080
-1.76188094,2.16228156,0.29161506,1.59182603,0.00095263,0.14122862,0.21061881,0.01056732,0.33298144
-1.75587794,2.12608866,0.28611600,1.56669305,0.00094778,0.13855492,0.20831854,0.01035711,0.32654019
-1.74987494,2.07815594,0.27896320,1.53292316,0.00093767,0.13511923,0.20499202,0.01009851,0.31823108
-1.74387194,2.01935110,0.27029197,1.49113711,0.00092260,0.13098263,0.20067325,0.00979496,0.30821211
-1.73786893,1.95073300,0.26026333,1.44209738,0.00090297,0.12621773,0.19541520,0.00945086,0.29667034
-1.73186593,1.87352015,0.24905915,1.38668612,0.00087928,0.12090644,0.18928791,0.00907136,0.28381626
-1.72586293,1.78905611,0.23687678,1.32588059,0.00085210,0.11513763,0.18237617,0.00866227,0.26987774
-1.71985993,1.69877304,0.22392349,1.26072722,0.00082211,0.10900470,0.17477701,0.00822984,0.25509378
-1.71385693,1.60415486,0.21041102,1.19231515,0.00079003,0.10260311,0.16659698,0.00778059,0.23970822
-1.70785393,1.50670112,0.19655014,1.12175013,0.00075664,0.09602809,0.15794936,0.00732118,0.22396373
-1.70185093,1.40789282,0.18254575,1.05012961,0.00072275,0.08937248,0.14895139,0.00685824,0.20809628
-1.69584792,1.30916104,0.16859240,0.97851968,0.00068919,0.08272479,0.13972145,0.00639823,0.19233011
-1.68984492,1.21185922,0.15487053,0.90793428,0.00065677,0.07616756,0.13037651,0.00594729,0.17687358
-1.68384192,1.11723943,0.14154333,0.83931737,0.00062632,0.06977603,0.12102966,0.00551119,0.16191563
-1.67783892,1.02643318,0.12875444,0.77352792,0.00059860,0.06361710,0.11178789,0.00509516,0.14762330
-1.67183592,0.94043672,0.11662635,0.71132817,0.00057435,0.05774863,0.10275023,0.00470389,0.13413990
-1.66583292,0.86010082,0.10525953,0.65337493,0.00055422,0.05221907,0.09400609,0.00434143,0.12158411
-1.65982991,0.78612479,0.09473229,0.60021387,0.00053878,0.04706738,0.08563400,0.00401113,0.11004982
-1.65382691,0.71905444,0.08510112,0.55227668,0.00052853,0.04232313,0.07770065,0.00371568,0.09960653
-1.64782391,0.65928355,0.07640169,0.50988065,0.00052384,0.03800696,0.07026036,0.00345703,0.09030046
-1.64182091,0.60705829,0.06865011,0.47323058,0.00052495,0.03413113,0.06335475,0.00323641,0.08215596
-1.63581791,0.56248428,0.06184464,0.44242262,0.00053200,0.03070020,0.05701286,0.00305437,0.07517740
-1.62981491,0.52553564,0.05596757,0.41744974,0.00054497,0.02771192,0.05125146,0.00291076,0.06935118
-1.62381191,0.49606569,0.05098716,0.39820864,0.00056372,0.02515802,0.04607571,0.00280477,0.06464796
-1.61780890,0.47381890,0.04685980,0.38450768,0.00058795,0.02302520,0.04147995,0.00273500,0.06102495
-1.61180590,0.45844363,0.04353203,0.37607585,0.00061722,0.02129599,0.03744878,0.00269947,0.05842811
-1.60580290,0.44950548,0.04094260,0.37257235,0.00065097,0.01994963,0.03395817,0.00269568,0.05679439
-1.59979990,0.44650096,0.03902436,0.37359684,0.00068849,0.01896288,0.03097678,0.00272069,0.05605375
-1.59379690,0.44887116,0.03770612,0.37869992,0.00072897,0.01831079,0.02846729,0.00277120,0.05613110
-1.58779390,0.45601541,0.03691432,0.38739403,0.00077149,0.01796734,0.02638773,0.00284358,0.05694804
-1.58179090,0.46730452,0.03657457,0.39916430,0.00081508,0.01790598,0.02469286,0.00293398,0.05842440
-1.57578789,0.48209357,0.03661304,0.41347938,0.00085868,0.01810016,0.02333546,0.00303842,0.06047960
