energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.40670335,3.08123376,0.00149274,0.01948860,0.70490448,2.29852247,0.25439096,0.74393866,0.00351583,0.09856149
-3.40070035,3.03794224,0.00149202,0.01890348,0.65517490,2.29577094,0.23718849,0.73216433,0.00340595,0.09387837
-3.39469735,3.00687695,0.00149803,0.01839696,0.60853132,2.29999852,0.22110562,0.72491913,0.00332562,0.08973372
-3.38869435,2.98821685,0.00151029,0.01798094,0.56527919,2.31134947,0.20627897,0.72207577,0.00327610,0.08614381
-3.38269135,2.98190320,0.00152826,0.01766608,0.52563370,2.32984472,0.19281159,0.72342644,0.00325835,0.08311036
-3.37668834,2.98765312,0.00155135,0.01746163,0.48972264,2.35538166,0.18077337,0.72869497,0.00327302,0.08062154
-3.37068534,3.00497592,0.00157893,0.01737531,0.45759150,2.38773404,0.17020216,0.73755024,0.00332043,0.07865330
-3.36468234,3.03319138,0.00161032,0.01741324,0.42921030,2.42655222,0.16110568,0.74962026,0.00340062,0.07717100
-3.35867934,3.07144983,0.00164485,0.01757978,0.40448188,2.47136407,0.15346401,0.76450660,0.00351329,0.07613120
-3.35267634,3.11875347,0.00168185,0.01787751,0.38325120,2.52157704,0.14723254,0.78179850,0.00365784,0.07548367
-3.34667334,3.17397894,0.00172064,0.01830708,0.36531525,2.57648189,0.14234533,0.80108636,0.00383332,0.07517341
-3.34067034,3.23590095,0.00176056,0.01886721,0.35043314,2.63525892,0.13871859,0.82197422,0.00403848,0.07514267
-3.33466733,3.30321711,0.00180101,0.01955463,0.33833619,2.69698714,0.13625439,0.84409076,0.00427173,0.07533299
-3.32866433,3.37457366,0.00184139,0.02036407,0.32873756,2.76065699,0.13484425,0.86709875,0.00453116,0.07568702
-3.32266133,3.44859246,0.00188118,0.02128831,0.32134126,2.82518695,0.13437275,0.89070250,0.00481455,0.07615026
-3.31665833,3.52389859,0.00191989,0.02231819,0.31585044,2.88944414,0.13472090,0.91465338,0.00511941,0.07667258
-3.31065533,3.59914878,0.00195714,0.02344281,0.31197461,2.95226879,0.13576930,0.93875312,0.00544297,0.07720947
-3.30465233,3.67305982,0.00199259,0.02464962,0.30943596,3.01250218,0.13740108,0.96285514,0.00578224,0.07772308
-3.29864932,3.74443678,0.00202602,0.02592470,0.30797453,3.06901724,0.13950439,0.98686378,0.00613401,0.07818295
-3.29264632,3.81220009,0.00205729,0.02725300,0.30735237,3.12075089,0.14197463,1.01073171,0.00649499,0.07856649
-3.28664332,3.87541078,0.00208637,0.02861869,0.30735667,3.16673697,0.14471627,1.03445566,0.00686176,0.07885918
-3.28064032,3.93329311,0.00211331,0.03000554,0.30780186,3.20613819,0.14764426,1.05807083,0.00723092,0.07905456
-3.27463732,3.98525369,0.00213829,0.03139731,0.30853085,3.23827603,0.15068504,1.08164421,0.00759908,0.07915388
-3.26863432,4.03089625,0.00216157,0.03277823,0.30941543,3.26265677,0.15377715,1.10526721,0.00796301,0.07916563
-3.26263132,4.07003141,0.00218350,0.03413338,0.31035592,3.27899272,0.15687149,1.12904786,0.00831964,0.07910486
-3.25662831,4.10268090,0.00220451,0.03544922,0.31128023,3.28721719,0.15993116,1.15310310,0.00866617,0.07899232
-3.25062531,4.12907579,0.00222508,0.03671392,0.31214230,3.28749252,0.16293100,1.17755126,0.00900011,0.07885353
-3.24462231,4.14964866,0.00224572,0.03791777,0.31292015,3.28021055,0.16585683,1.20250513,0.00931934,0.07871768
-3.23861931,4.16501964,0.00226696,0.03905347,0.31361354,3.26598513,0.16870443,1.22806582,0.00962214,0.07861659
-3.23261631,4.17597677,0.00228931,0.04011637,0.31424131,3.24563701,0.17147834,1.25431759,0.00990724,0.07858352
-3.22661331,4.18345108,0.00231324,0.04110463,0.31483857,3.22017129,0.17419053,1.28132358,0.01017382,0.07865210
-3.22061031,4.18848708,0.00233914,0.04201920,0.31545366,3.19074838,0.17685890,1.30912272,0.01042153,0.07885518
-3.21460730,4.19220966,0.00236731,0.04286383,0.31614510,3.15864938,0.17950591,1.33772759,0.01065044,0.07922380
-3.20860430,4.19578830,0.00239791,0.04364485,0.31697847,3.12523719,0.18215706,1.36712311,0.01086107,0.07978623
-3.20260130,4.20039969,0.00243097,0.04437093,0.31802332,3.09191474,0.18483956,1.39726618,0.01105428,0.08056705
-3.19659830,4.20719007,0.00246637,0.04505272,0.31935016,3.06008183,0.18758111,1.42808587,0.01123127,0.08158639
-3.19059530,4.21723838,0.00250379,0.04570241,0.32102759,3.03109228,0.19040874,1.45948414,0.01139350,0.08285923
-3.18459230,4.23152145,0.00254276,0.04633326,0.32311958,3.00621267,0.19334792,1.49133705,0.01154260,0.08439491
-3.17858929,4.25088240,0.00258264,0.04695904,0.32568300,2.98658437,0.19642182,1.52349621,0.01168029,0.08619668
-3.17258629,4.27600332,0.00262263,0.04759350,0.32876543,2.97319009,0.19965073,1.55579061,0.01180832,0.08826148
-3.16658329,4.30738328,0.00266179,0.04824984,0.33240330,2.96682599,0.20305170,1.58802872,0.01192837,0.09057988
-3.16058029,4.34532238,0.00269906,0.04894014,0.33662038,2.96808043,0.20663831,1.62000095,0.01204197,0.09313614
-3.15457729,4.38991255,0.00273332,0.04967497,0.34142674,2.97732000,0.21042070,1.65148261,0.01215044,0.09590845
-3.14857429,4.44103557,0.00276337,0.05046292,0.34681816,2.99468318,0.21440555,1.68223732,0.01225480,0.09886941
-3.14257129,4.49836838,0.00278802,0.05131033,0.35277595,3.02008172,0.21859633,1.71202115,0.01235575,0.10198661
-3.13656828,4.56139565,0.00280609,0.05222102,0.35926743,3.05320972,0.22299356,1.74058738,0.01245363,0.10522336
-3.13056528,4.62942902,0.00281648,0.05319621,0.36624667,3.09355962,0.22759504,1.76769207,0.01254837,0.10853964
-3.12456228,4.70163250,0.00281819,0.05423446,0.37365591,3.14044459,0.23239621,1.79310012,0.01263952,0.11189307
-3.11855928,4.77705265,0.00281038,0.05533175,0.38142720,3.19302609,0.23739037,1.81659200,0.01272625,0.11524007
-3.11255628,4.85465239,0.00279235,0.05648164,0.38948449,3.25034528,0.24256890,1.83797057,0.01280740,0.11853694
-3.10655328,4.93334681,0.00276362,0.05767549,0.39774591,3.31135703,0.24792137,1.85706793,0.01288147,0.12174110
-3.10055028,5.01203909,0.00272392,0.05890278,0.40612618,3.37496462,0.25343552,1.87375171,0.01294675,0.12481214
-3.09454727,5.08965488,0.00267320,0.06015141,0.41453904,3.44005387,0.25909711,1.88793047,0.01300133,0.12771293
-3.08854427,5.16517326,0.00261167,0.06140803,0.42289959,3.50552498,0.26488961,1.89955765,0.01304320,0.13041049
-3.08254127,5.23765274,0.00253976,0.06265848,0.43112639,3.57032079,0.27079378,1.90863366,0.01307030,0.13287673
-3.07653827,5.30625099,0.00245809,0.06388801,0.43914329,3.63345027,0.27678706,1.91520583,0.01308065,0.13508902
-3.07053527,5.37023737,0.00236754,0.06508169,0.44688087,3.69400663,0.28284290,1.91936574,0.01307235,0.13703052
-3.06453227,5.42899795,0.00226913,0.06622458,0.45427748,3.75117947,0.28893002,1.92124407,0.01304369,0.13869026
-3.05852926,5.48203305,0.00216406,0.06730199,0.46127986,3.80426106,0.29501163,1.92100287,0.01299317,0.14006305
-3.05252626,5.52894805,0.00205365,0.06829964,0.46784343,3.85264728,0.30104483,1.91882558,0.01291959,0.14114913
-3.04652326,5.56943875,0.00193930,0.06920373,0.47393216,3.89583387,0.30698010,1.91490526,0.01282200,0.14195369
-3.04052026,5.60327283,0.00182248,0.07000104,0.47951840,3.93340930,0.31276101,1.90943162,0.01269982,0.14248624
-3.03451726,5.63026961,0.00170468,0.07067898,0.48458242,3.96504557,0.31832445,1.90257762,0.01255274,0.14275993
-3.02851426,5.65028006,0.00158739,0.07122561,0.48911213,3.99048841,0.32360107,1.89448667,0.01238079,0.14279084
-3.02251126,5.66316951,0.00147205,0.07162967,0.49310281,4.00954841,0.32851646,1.88526104,0.01218431,0.14259723
-3.01650825,5.66880481,0.00136007,0.07188065,0.49655708,4.02209433,0.33299264,1.87495266,0.01196390,0.14219900
-3.01050525,5.66704778,0.00125273,0.07196889,0.49948519,4.02804972,0.33695031,1.86355688,0.01172046,0.14161718
-3.00450225,5.65775591,0.00115125,0.07188570,0.50190556,4.02739332,0.34031150,1.85100997,0.01145513,0.14087361
-2.99849925,5.64079086,0.00105672,0.07162362,0.50384549,4.02016370,0.34300272,1.83719059,0.01116927,0.13999077
-2.99249625,5.61603450,0.00097011,0.07117659,0.50534223,4.00646760,0.34495848,1.82192553,0.01086449,0.13899177
-2.98649325,5.58341148,0.00089228,0.07054032,0.50644385,3.98649137,0.34612499,1.80499951,0.01054260,0.13790053
-2.98049025,5.54291681,0.00082397,0.06971259,0.50721017,3.96051417,0.34646388,1.78616857,0.01020565,0.13674200
-2.97448724,5.49464619,0.00076579,0.06869363,0.50771329,3.92892156,0.34595576,1.76517655,0.00985589,0.13554253
-2.96848424,5.43882652,0.00071827,0.06748646,0.50803764,3.89221762,0.34460336,1.74177347,0.00949581,0.13433016
-2.96248124,5.37584384,0.00068180,0.06609723,0.50827933,3.85103382,0.34243412,1.71573505,0.00912813,0.13313492
-2.95647824,5.30626597,0.00065672,0.06453547,0.50854470,3.80613305,0.33950188,1.68688192,0.00875582,0.13198901
-2.95047524,5.23085726,0.00064326,0.06281427,0.50894796,3.75840725,0.33588771,1.65509756,0.00838208,0.13092680
-2.94447224,5.15058345,0.00064158,0.06095040,0.50960787,3.70886767,0.33169952,1.62034361,0.00801036,0.12998461
-2.93846923,5.06660520,0.00065179,0.05896419,0.51064355,3.65862723,0.32707056,1.58267181,0.00764432,0.12920031
-2.93246623,4.98025947,0.00067391,0.05687938,0.51216949,3.60887493,0.32215671,1.54223154,0.00728782,0.12861260
-2.92646323,4.89302905,0.00070791,0.05472274,0.51429005,3.56084298,0.31713262,1.49927255,0.00694485,0.12826012
-2.92046023,4.80650095,0.00075368,0.05252363,0.51709362,3.51576778,0.31218669,1.45414267,0.00661951,0.12818028
-2.91445723,4.72231556,0.00081107,0.05031329,0.52064681,3.47484650,0.30751534,1.40728039,0.00631592,0.12840794
-2.90845423,4.64210878,0.00087984,0.04812417,0.52498903,3.43919113,0.30331636,1.35920278,0.00603814,0.12897401
-2.90245123,4.56744998,0.00095965,0.04598900,0.53012772,3.40978249,0.29978203,1.31048938,0.00579006,0.12990399
-2.89644822,4.49977911,0.00105011,0.04393996,0.53603466,3.38742654,0.29709191,1.26176270,0.00557533,0.13121651
-2.89044522,4.44034607,0.00115069,0.04200764,0.54264364,3.37271533,0.29540581,1.21366661,0.00539722,0.13292203
-2.88444222,4.39015555,0.00126077,0.04022019,0.54984955,3.36599471,0.29485721,1.16684345,0.00525852,0.13502171
-2.87843922,4.34992038,0.00137962,0.03860237,0.55750928,3.36734071,0.29554729,1.12191119,0.00516143,0.13750655
-2.87243622,4.32002561,0.00150636,0.03717477,0.56544426,3.37654586,0.29753995,1.07944163,0.00510750,0.14035686
-2.86643322,4.30050543,0.00163999,0.03595310,0.57344467,3.39311642,0.30085802,1.03994072,0.00509747,0.14354206
-2.86043022,4.29103393,0.00177937,0.03494764,0.58127520,3.41628073,0.30548072,1.00383186,0.00513128,0.14702088
-2.85442721,4.29093029,0.00192324,0.03416289,0.58868207,3.44500852,0.31134273,0.97144284,0.00520797,0.15074202
-2.84842421,4.29917822,0.00207019,0.03359738,0.59540104,3.47804041,0.31833463,0.94299696,0.00532566,0.15464510
-2.84242121,4.31445875,0.00221872,0.03324369,0.60116605,3.51392639,0.32630505,0.91860861,0.00548157,0.15866205
-2.83641821,4.33519491,0.00236722,0.03308867,0.60571812,3.55107169,0.33506429,0.89828327,0.00567206,0.16271878
-2.83041521,4.35960642,0.00251400,0.03311385,0.60881410,3.58778824,0.34438927,0.88192188,0.00589265,0.16673718
-2.82441221,4.38577212,0.00265734,0.03329611,0.61023493,3.62234959,0.35402992,0.86932925,0.00613813,0.17063720
-2.81840920,4.41169744,0.00279551,0.03360836,0.60979304,3.65304720,0.36371647,0.86022590,0.00640271,0.17433923
-2.81240620,4.43538454,0.00292679,0.03402055,0.60733861,3.67824604,0.37316767,0.85426282,0.00668009,0.17776635
-2.80640320,4.45490211,0.00304956,0.03450063,0.60276456,3.69643748,0.38209950,0.85103848,0.00696370,0.18084664
-2.80040020,4.46845256,0.00316231,0.03501566,0.59600995,3.70628758,0.39023417,0.85011713,0.00724682,0.18351540
-2.79439720,4.47443406,0.00326369,0.03553295,0.58706188,3.70667934,0.39730899,0.85104786,0.00752282,0.18571710
-2.78839420,4.47149538,0.00335259,0.03602111,0.57595581,3.69674746,0.40308486,0.85338348,0.00778533,0.18740712
-2.78239120,4.45858173,0.00342816,0.03645116,0.56277435,3.67590474,0.40735404,0.85669856,0.00802844,0.18855318
-2.77638819,4.43497020,0.00348984,0.03679748,0.54764469,3.64385938,0.40994690,0.86060592,0.00824689,0.18913636
-2.77038519,4.40029387,0.00353743,0.03703860,0.53073477,3.60062291,0.41073744,0.86477102,0.00843626,0.18915176
-2.76438219,4.35455389,0.00357108,0.03715791,0.51224845,3.54650874,0.40964728,0.86892377,0.00859308,0.18860870
-2.75837919,4.29811949,0.00359134,0.03714410,0.49241981,3.48212161,0.40664806,0.87286733,0.00871496,0.18753052
-2.75237619,4.23171606,0.00359912,0.03699150,0.47150698,3.40833862,0.40176211,0.87648371,0.00880071,0.18595392
-2.74637319,4.15640212,0.00359572,0.03670008,0.44978544,3.32628260,0.39506139,0.87973598,0.00885034,0.18392790
-2.74037019,4.07353588,0.00358277,0.03627536,0.42754132,3.23728896,0.38666475,0.88266715,0.00886508,0.18151239
-2.73436718,3.98473304,0.00356222,0.03572804,0.40506466,3.14286714,0.37673364,0.88539577,0.00884734,0.17877646
-2.72836418,3.89181697,0.00353623,0.03507348,0.38264293,3.04465814,0.36546642,0.88810848,0.00880064,0.17579635
-2.72236118,3.79676339,0.00350720,0.03433103,0.36055494,2.94438935,0.35309160,0.89104998,0.00872951,0.17265323
-2.71635818,3.70164100,0.00347758,0.03352321,0.33906521,2.84382815,0.33986015,0.89451059,0.00863928,0.16943089
-2.71035518,3.60855029,0.00344988,0.03267480,0.31841896,2.74473568,0.32603736,0.89881221,0.00853597,0.16621332
-2.70435218,3.51956210,0.00342652,0.03181189,0.29883775,2.64882185,0.31189439,0.90429293,0.00842606,0.16308236
-2.69834917,3.43665791,0.00340977,0.03096091,0.28051588,2.55770290,0.29770002,0.91129116,0.00831624,0.16011532
-2.69234617,3.36167346,0.00340164,0.03014765,0.26361740,2.47286236,0.28371271,0.92012968,0.00821327,0.15738291
-2.68634317,3.29624707,0.00340383,0.02939640,0.24827400,2.39561623,0.27017338,0.93110030,0.00812368,0.15494719
-2.68034017,3.24177412,0.00341763,0.02872911,0.23458347,2.32708302,0.25729907,0.94444970,0.00805360,0.15285996
-2.67433717,3.19936856,0.00344388,0.02816469,0.22260901,2.26815914,0.24527769,0.96036694,0.00800854,0.15116123
-2.66833417,3.16983237,0.00348293,0.02771848,0.21237908,2.21949980,0.23426398,0.97897303,0.00799323,0.14987826
-2.66233117,3.15363354,0.00353460,0.02740176,0.20388797,2.18150583,0.22437667,1.00031303,0.00801148,0.14902475
-2.65632816,3.15089287,0.00359821,0.02722156,0.19709692,2.15431623,0.21569700,1.02435084,0.00806603,0.14860048
-2.65032516,3.16137983,0.00367256,0.02718047,0.19193584,2.13780672,0.20826847,1.05096690,0.00815849,0.14859136
-2.64432216,3.18451742,0.00375603,0.02727673,0.18830555,2.13159390,0.20209769,1.07995878,0.00828930,0.14896980
-2.63831916,3.21939580,0.00384655,0.02750438,0.18608049,2.13504516,0.19715642,1.11104469,0.00845768,0.14969540
-2.63231616,3.26479435,0.00394176,0.02785355,0.18511195,2.14729398,0.19338437,1.14386970,0.00866171,0.15071611
-2.62631316,3.31921163,0.00403905,0.02831091,0.18523159,2.16726051,0.19069288,1.17801437,0.00889833,0.15196960
-2.62031016,3.38090257,0.00413570,0.02886019,0.18625549,2.19367708,0.18896912,1.21300563,0.00916347,0.15338493
-2.61430715,3.44792203,0.00422892,0.02948274,0.18798837,2.22511821,0.18808077,1.24832930,0.00945215,0.15488451
-2.60830415,3.51817383,0.00431603,0.03015818,0.19022812,2.26003483,0.18788088,1.28344402,0.00975864,0.15638623
-2.60230115,3.58946403,0.00439450,0.03086515,0.19277048,2.29679193,0.18821290,1.31779591,0.01007663,0.15780567
-2.59629815,3.65955731,0.00446211,0.03158191,0.19541374,2.33370904,0.18891563,1.35083369,0.01039938,0.15905855
-2.59029515,3.72623496,0.00451697,0.03228713,0.19796350,2.36910266,0.18982797,1.38202360,0.01071999,0.16006298
-2.58429215,3.78735301,0.00455763,0.03296053,0.20023711,2.40132956,0.19079345,1.41086369,0.01103154,0.16074185
-2.57828914,3.84089891,0.00458312,0.03358347,0.20206798,2.42882997,0.19166427,1.43689715,0.01132735,0.16102501
-2.57228614,3.88504518,0.00459296,0.03413959,0.20330936,2.45016929,0.19230499,1.45972410,0.01160115,0.16085120
-2.56628314,3.91819832,0.00458720,0.03461519,0.20383767,2.46407714,0.19259557,1.47901164,0.01184733,0.16016990
-2.56028014,3.93904146,0.00456636,0.03499971,0.20355510,2.46948246,0.19243389,1.49450182,0.01206107,0.15894266
-2.55427714,3.94656942,0.00453145,0.03528592,0.20239153,2.46554337,0.19173765,1.50601723,0.01223857,0.15714423
-2.54827414,3.94011486,0.00448387,0.03547009,0.20030564,2.45167077,0.19044565,1.51346424,0.01237713,0.15476320
-2.54227114,3.91936459,0.00442536,0.03555201,0.19728510,2.42754473,0.18851834,1.51683363,0.01247531,0.15180228
-2.53626813,3.88436546,0.00435789,0.03553485,0.19334602,2.39312293,0.18593787,1.51619873,0.01253300,0.14827806
-2.53026513,3.83551946,0.00428361,0.03542492,0.18853144,2.34864077,0.18270747,1.51171113,0.01255143,0.14422047
-2.52426213,3.77356824,0.00420473,0.03523131,0.18290914,2.29460309,0.17885026,1.50359409,0.01253319,0.13967171
-2.51825913,3.69956746,0.00412342,0.03496538,0.17656876,2.23176767,0.17440761,1.49213397,0.01248219,0.13468492
-2.51225613,3.61485197,0.00404172,0.03464019,0.16961828,2.16112110,0.16943703,1.47766994,0.01240355,0.12932250
-2.50625313,3.52099302,0.00396146,0.03426992,0.16218016,2.08384777,0.16400970,1.46058240,0.01230346,0.12365420
-2.50025013,3.41974905,0.00388420,0.03386915,0.15438716,2.00129331,0.15820777,1.44128052,0.01218904,0.11775501
-2.49424712,3.31301195,0.00381118,0.03345224,0.14637809,1.91492361,0.15212145,1.42018944,0.01206812,0.11170302
-2.48824412,3.20275069,0.00374326,0.03303264,0.13829349,1.82628093,0.14584606,1.39773753,0.01194896,0.10557721
-2.48224112,3.09095452,0.00368091,0.03262238,0.13027161,1.73693888,0.13947911,1.37434446,0.01184003,0.09945536
-2.47623812,2.97957757,0.00362425,0.03223153,0.12244465,1.64845752,0.13311751,1.35041020,0.01174973,0.09341207
-2.47023512,2.87048710,0.00357302,0.03186788,0.11493540,1.56234045,0.12685493,1.32630585,0.01168605,0.08751702
-2.46423212,2.76541689,0.00352665,0.03153668,0.10785443,1.47999515,0.12077957,1.30236623,0.01165636,0.08183349
-2.45822911,2.66592755,0.00348430,0.03124058,0.10129781,1.40269777,0.11497223,1.27888494,0.01166704,0.07641715
-2.45222611,2.57337480,0.00344494,0.03097971,0.09534546,1.33156370,0.10950474,1.25611169,0.01172333,0.07131522
-2.44622311,2.48888660,0.00340740,0.03075188,0.09006006,1.26752440,0.10443896,1.23425231,0.01182903,0.06656600
-2.44022011,2.41334972,0.00337047,0.03055299,0.08548667,1.21131131,0.09982611,1.21347103,0.01198633,0.06219867
-2.43421711,2.34740563,0.00333295,0.03037744,0.08165276,1.16344702,0.09570665,1.19389516,0.01219573,0.05823353
-2.42821411,2.29145567,0.00329375,0.03021879,0.07856894,1.12424375,0.09211051,1.17562156,0.01245590,0.05468242
-2.42221111,2.24567459,0.00325194,0.03007030,0.07622998,1.09380894,0.08905774,1.15872462,0.01276371,0.05154948
-2.41620810,2.21003174,0.00320682,0.02992564,0.07461641,1.07205740,0.08655951,1.14326527,0.01311425,0.04883214
-2.41020510,2.18431842,0.00315793,0.02977951,0.07369632,1.05872941,0.08461933,1.12930030,0.01350099,0.04652224
-2.40420210,2.16818013,0.00310512,0.02962821,0.07342752,1.05341394,0.08323444,1.11689149,0.01391591,0.04460724
-2.39819910,2.16115202,0.00304852,0.02947014,0.07375977,1.05557574,0.08239737,1.10611395,0.01434978,0.04307159
-2.39219610,2.16269593,0.00298859,0.02930623,0.07463729,1.06458542,0.08209738,1.09706316,0.01479244,0.04189795
-2.38619310,2.17223715,0.00292602,0.02914014,0.07600116,1.07975110,0.08232197,1.08986007,0.01523314,0.04106853
-2.38019010,2.18919953,0.00286178,0.02897838,0.07779176,1.10035036,0.08305811,1.08465417,0.01566090,0.04056616
-2.37418709,2.21303716,0.00279703,0.02883025,0.07995111,1.12566129,0.08429329,1.08162398,0.01606491,0.04037535
-2.36818409,2.24326140,0.00273307,0.02870767,0.08242500,1.15499134,0.08601632,1.08097508,0.01643490,0.04048313
-2.36218109,2.27946217,0.00267126,0.02862476,0.08516492,1.18770286,0.08821771,1.08293560,0.01676157,0.04087964
-2.35617809,2.32132263,0.00261300,0.02859741,0.08812966,1.22323438,0.09088982,1.08774938,0.01703684,0.04155862
-2.35017509,2.36862669,0.00255962,0.02864266,0.09128658,1.26111675,0.09402656,1.09566704,0.01725426,0.04251753
-2.34417209,2.42125932,0.00251236,0.02877805,0.09461243,1.30098367,0.09762282,1.10693558,0.01740919,0.04375758
-2.33816908,2.47919964,0.00247224,0.02902092,0.09809379,1.34257618,0.10167351,1.12178668,0.01749903,0.04528340
-2.33216608,2.54250745,0.00244011,0.02938765,0.10172699,1.38574121,0.10617252,1.14042463,0.01752326,0.04710267
-2.32616308,2.61130399,0.00241651,0.02989298,0.10551762,1.43042431,0.11111133,1.16301427,0.01748356,0.04922538
-2.32016008,2.68574796,0.00240172,0.03054937,0.10947957,1.47665717,0.11647764,1.18966962,0.01738370,0.05166315
-2.31415708,2.76600828,0.00239570,0.03136639,0.11363360,1.52454063,0.12225396,1.22044381,0.01722941,0.05442822
-2.30815408,2.85223497,0.00239813,0.03235027,0.11800559,1.57422430,0.12841635,1.25532071,0.01702821,0.05753255
-2.30215108,2.94452982,0.00240835,0.03350354,0.12262451,1.62588375,0.13493329,1.29420889,0.01678914,0.06098673
-2.29614807,3.04291840,0.00242549,0.03482481,0.12752007,1.67969679,0.14176484,1.33693801,0.01652242,0.06479900
-2.29014507,3.14732504,0.00244839,0.03630866,0.13272037,1.73581991,0.14886223,1.38325806,0.01623913,0.06897424
-2.28414207,3.25755202,0.00247574,0.03794570,0.13824948,1.79436630,0.15616772,1.43284140,0.01595083,0.07351301
-2.27813907,3.37326419,0.00250606,0.03972276,0.14412507,1.85538655,0.16361508,1.48528756,0.01566915,0.07841082
-2.27213607,3.49397997,0.00253781,0.04162313,0.15035635,1.91885307,0.17113033,1.54013066,0.01540542,0.08365733
-2.26613307,3.61906907,0.00256941,0.04362702,0.15694222,1.98464899,0.17863314,1.59684923,0.01517033,0.08923589
-2.26013007,3.74775725,0.00259929,0.04571195,0.16386990,2.05256208,0.18603843,1.65487780,0.01497356,0.09512310
-2.25412706,3.87913789,0.00262599,0.04785333,0.17111396,2.12228386,0.19325854,1.71362013,0.01482351,0.10128867
-2.24812406,4.01218988,0.00264816,0.05002499,0.17863595,2.19341399,0.20020545,1.77246324,0.01472702,0.10769533
-2.24212106,4.14580083,0.00266462,0.05219979,0.18638452,2.26546942,0.20679338,1.83079186,0.01468925,0.11429903
-2.23611806,4.27879476,0.00267442,0.05435016,0.19429617,2.33789798,0.21294137,1.88800278,0.01471347,0.12104927
-2.23011506,4.40996277,0.00267679,0.05644870,0.20229650,2.41009530,0.21857582,1.94351839,0.01480104,0.12788966
-2.22411206,4.53809543,0.00267126,0.05846864,0.21030202,2.48142452,0.22363292,1.99679912,0.01495137,0.13475858
-2.21810905,4.66201540,0.00265757,0.06038438,0.21822237,2.55123745,0.22806087,2.04735425,0.01516202,0.14159007
-2.21210605,4.78060902,0.00263572,0.06217190,0.22596295,2.61889629,0.23182166,2.09475085,0.01542877,0.14831484
-2.20610305,4.89285551,0.00260593,0.06380913,0.23342775,2.68379498,0.23489256,2.13862057,0.01574577,0.15486149
-2.20010005,4.99785280,0.00256867,0.06527631,0.24052242,2.74537900,0.23726704,2.17866414,0.01610585,0.16115775
-2.19409705,5.09483918,0.00252454,0.06655629,0.24715739,2.80316318,0.23895527,2.21465373,0.01650066,0.16713193
-2.18809405,5.18321011,0.00247435,0.06763474,0.25325085,2.85674660,0.23998400,2.24643309,0.01692108,0.17271443
-2.18209105,5.26253000,0.00241901,0.06850041,0.25873164,2.90582431,0.24039601,2.27391573,0.01735745,0.17783928
-2.17608804,5.33253879,0.00235951,0.06914530,0.26354178,2.95019560,0.24024902,2.29708150,0.01780001,0.18244570
-2.17008504,5.39315364,0.00229690,0.06956486,0.26763867,2.98976866,0.23961416,2.31597173,0.01823917,0.18647973
-2.16408204,5.44446597,0.00223226,0.06975806,0.27099676,3.02456180,0.23857411,2.33068350,0.01866591,0.18989564
-2.15807904,5.48673447,0.00216666,0.06972754,0.27360872,3.05470139,0.23722082,2.34136321,0.01907208,0.19265737
-2.15207604,5.52037457,0.00210111,0.06947968,0.27548598,3.08041688,0.23565311,2.34820004,0.01945074,0.19473967
-2.14607304,5.54594509,0.00203660,0.06902462,0.27665860,3.10203319,0.23397406,2.35141944,0.01979639,0.19612911
-2.14007004,5.56413266,0.00197402,0.06837619,0.27717462,3.11996091,0.23228833,2.35127711,0.02010516,0.19682474
-2.13406703,5.57573445,0.00191419,0.06755190,0.27709859,3.13468471,0.23069953,2.34805345,0.02037500,0.19683845
-2.12806403,5.58163961,0.00185784,0.06657270,0.27650972,3.14675021,0.22930766,2.34204892,0.02060575,0.19619498
-2.12206103,5.58280993,0.00180561,0.06546277,0.27549926,3.15674986,0.22820669,2.33357998,0.02079907,0.19493148
-2.11605803,5.58025976,0.00175808,0.06424918,0.27416763,3.16530781,0.22748234,2.32297578,0.02095845,0.19309675
-2.11005503,5.57503550,0.00171572,0.06296143,0.27262102,3.17306424,0.22721016,2.31057545,0.02108901,0.19075007
-2.10405203,5.56819460,0.00167899,0.06163094,0.27096787,3.18065925,0.22745386,2.29672560,0.02119725,0.18795961
-2.09804902,5.56078412,0.00164829,0.06029046,0.26931512,3.18871642,0.22826390,2.28177794,0.02129082,0.18480059
-2.09204602,5.55381896,0.00162397,0.05897333,0.26776460,3.19782642,0.22967648,2.26608665,0.02137814,0.18135318
-2.08604302,5.54825955,0.00160641,0.05771280,0.26640941,3.20853072,0.23171279,2.25000522,0.02146806,0.17770017
-2.08004002,5.54498946,0.00159597,0.05654121,0.26533078,3.22130566,0.23437857,2.23388248,0.02156941,0.17392459
-2.07403702,5.54479292,0.00159304,0.05548920,0.26459516,3.23654735,0.23766405,2.21805771,0.02169070,0.17010730
-2.06803402,5.54833270,0.00159803,0.05458494,0.26425196,3.25455748,0.24154408,2.20285458,0.02183966,0.16632467
-2.06203102,5.55612891,0.00161136,0.05385333,0.26433184,3.27553085,0.24597863,2.18857405,0.02202294,0.16264646
-2.05602801,5.56853930,0.00163352,0.05331540,0.26484572,3.29954467,0.25091351,2.17548633,0.02224579,0.15913396
-2.05002501,5.58574192,0.00166499,0.05298760,0.26578446,3.32655055,0.25628138,2.16382193,0.02251184,0.15583840
-2.04402201,5.60772093,0.00170626,0.05288139,0.26711933,3.35636927,0.26200295,2.15376249,0.02282290,0.15279984
