energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.84242121,2.32535387,0.10607118,0.07996823,0.00284015,1.53313450,0.00458987,0.24073498,3.04549868,0.38312848
-2.83641821,2.35471590,0.11586727,0.08052916,0.00284692,1.53720861,0.00457815,0.26262201,3.08137381,0.38207943
-2.83041521,2.38869047,0.12858659,0.08189582,0.00285293,1.53953818,0.00458447,0.29041813,3.11795886,0.38045082
-2.82441221,2.42895883,0.14421183,0.08408118,0.00285973,1.54129142,0.00461037,0.32423763,3.15753314,0.37854850
-2.81840920,2.47727206,0.16273478,0.08711336,0.00286895,1.54366382,0.00465818,0.36421537,3.20238094,0.37669314
-2.81240620,2.53535200,0.18414566,0.09102993,0.00288222,1.54782510,0.00473077,0.41048314,3.25468025,0.37520674
-2.80640320,2.60479124,0.20842235,0.09587211,0.00290104,1.55486608,0.00483122,0.46314519,3.31639204,0.37439897
-2.80040020,2.68695598,0.23551982,0.10167891,0.00292669,1.56574781,0.00496255,0.52225380,3.38915520,0.37455389
-2.79439720,2.78289565,0.26536015,0.10848153,0.00296016,1.58125524,0.00512749,0.58778566,3.47419173,0.37591744
-2.78839420,2.89326305,0.29782353,0.11629809,0.00300208,1.60195743,0.00532819,0.65961974,3.57222669,0.37868648
-2.78239120,3.01824835,0.33274053,0.12512879,0.00305270,1.62817617,0.00556605,0.73751766,3.68342666,0.38299952
-2.77638819,3.15752983,0.36988609,0.13495191,0.00311180,1.65996447,0.00584159,0.82110735,3.80735975,0.38892981
-2.77038519,3.31024370,0.40897546,0.14572045,0.00317875,1.69709584,0.00615430,0.90987064,3.94297933,0.39648084
-2.76438219,3.47497455,0.44966245,0.15735982,0.00325247,1.73906495,0.00650257,1.00313585,4.08863255,0.40558456
-2.75837919,3.64976727,0.49154002,0.16976660,0.00333154,1.78509975,0.00688374,1.10007565,4.24209365,0.41610239
-2.75237619,3.83216035,0.53414354,0.18280838,0.00341418,1.83418441,0.00729406,1.19971085,4.40062096,0.42782886
-2.74637319,4.01923972,0.57695654,0.19632485,0.00349838,1.88509234,0.00772887,1.30092042,4.56103550,0.44049787
-2.74037019,4.20771134,0.61941910,0.21013003,0.00358199,1.93642771,0.00818272,1.40245763,4.71981807,0.45379121
-2.73436718,4.39399016,0.66093841,0.22401570,0.00366277,1.98667389,0.00864955,1.50297219,4.87322089,0.46734908
-2.72836418,4.57430218,0.70090153,0.23775588,0.00373856,2.03424667,0.00912301,1.60103802,5.01738943,0.48078209
-2.72236118,4.74479585,0.73868967,0.25111227,0.00380734,2.07755009,0.00959669,1.69518566,5.14848931,0.49368434
-2.71635818,4.90165883,0.77369372,0.26384041,0.00386737,2.11503262,0.01006445,1.78393857,5.26283336,0.50564708
-2.71035518,5.04123551,0.80533034,0.27569644,0.00391725,2.14524135,0.01052075,1.86585205,5.35700359,0.51627236
-2.70435218,5.16014101,0.83305814,0.28644412,0.00395602,2.16687210,0.01096097,1.93955329,5.42796354,0.52518620
-2.69834917,5.25536724,0.85639314,0.29586194,0.00398323,2.17881352,0.01138174,2.00378118,5.47315641,0.53205075
-2.69234617,5.32437710,0.87492312,0.30374989,0.00399898,2.18018343,0.01178119,2.05742431,5.49058570,0.53657510
-2.68634317,5.36518327,0.88832015,0.30993583,0.00400395,2.17035637,0.01215921,2.09955554,5.47887526,0.53852418
-2.68034017,5.37640876,0.89635075,0.31428097,0.00399940,2.14898130,0.01251759,2.12946188,5.43730721,0.53772568
-2.67433717,5.35732710,0.89888340,0.31668446,0.00398715,2.11598915,0.01286013,2.14666819,5.36583657,0.53407462
-2.66833417,5.30788101,0.89589295,0.31708664,0.00396953,2.07159023,0.01319265,2.15095389,5.26508299,0.52753549
-2.66233117,5.22867903,0.88746190,0.31547111,0.00394935,2.01626209,0.01352288,2.14236183,5.13630055,0.51814209
-2.65632816,5.12097092,0.87377827,0.31186529,0.00392975,1.95072844,0.01386026,2.12119890,4.98132754,0.50599496
-2.65032516,4.98660305,0.85513049,0.30633964,0.00391415,1.87593071,0.01421570,2.08802835,4.80251912,0.49125673
-2.64432216,4.82795601,0.83189916,0.29900544,0.00390611,1.79299334,0.01460111,2.04365415,4.60266592,0.47414560
-2.63831916,4.64786731,0.80454633,0.29001136,0.00390918,1.70318470,0.01502899,1.98909792,4.38490257,0.45492734
-2.63231616,4.44954257,0.77360258,0.27953891,0.00392682,1.60787538,0.01551186,1.92556942,4.15260970,0.43390601
-2.62631316,4.23645861,0.73965238,0.26779699,0.00396219,1.50849541,0.01606162,1.85443178,3.90931382,0.41141404
-2.62031016,4.01226265,0.70331851,0.25501581,0.00401805,1.40649235,0.01668897,1.77716282,3.65858843,0.38780188
-2.61430715,3.78067097,0.66524579,0.24144035,0.00409661,1.30329161,0.01740275,1.69531397,3.40396014,0.36342777
-2.60830415,3.54537100,0.62608502,0.22732367,0.00419944,1.20026035,0.01820932,1.61046827,3.14882272,0.33864782
-2.60230115,3.30992973,0.58647742,0.21292036,0.00432734,1.09867606,0.01911202,1.52419904,2.89636150,0.31380694
-2.59629815,3.07771147,0.54704023,0.19848022,0.00448027,0.99970058,0.02011067,1.43803053,2.64948997,0.28923072
-2.59029515,2.85180684,0.50835363,0.18424250,0.00465728,0.90435999,0.02120126,1.35340182,2.41079989,0.26521854
-2.58429215,2.63497485,0.47094964,0.17043075,0.00485653,0.81353050,0.02237568,1.27163508,2.18252519,0.24203804
-2.57828914,2.42959866,0.43530284,0.15724852,0.00507523,0.72793046,0.02362166,1.19390885,1.96651982,0.21992096
-2.57228614,2.23765554,0.40182329,0.14487577,0.00530974,0.64811778,0.02492291,1.12123696,1.76424874,0.19906053
-2.56628314,2.06070056,0.37085158,0.13346631,0.00555564,0.57449255,0.02625936,1.05445336,1.57679108,0.17961009
-2.56028014,1.89986338,0.34265594,0.12314595,0.00580778,0.50730397,0.02760765,0.99420292,1.40485389,0.16168304
-2.55427714,1.75585670,0.31743134,0.11401163,0.00606051,0.44666086,0.02894168,0.94093785,1.24879489,0.14535398
-2.54827414,1.62899514,0.29530040,0.10613123,0.00630775,0.39254496,0.03023343,0.89491960,1.10865235,0.13066068
-2.54227114,1.51922264,0.27631589,0.09954414,0.00654324,0.34482608,0.03145380,0.85622557,0.98418019,0.11760692
-2.53626813,1.42614685,0.26046454,0.09426249,0.00676071,0.30327844,0.03257356,0.82476003,0.87488656,0.10616589
-2.53026513,1.34907855,0.24767216,0.09027290,0.00695409,0.26759746,0.03356431,0.80026859,0.78007418,0.09628397
-2.52426213,1.28707470,0.23780952,0.08753882,0.00711771,0.23741635,0.03439952,0.78235562,0.69888100,0.08788479
-2.51825913,1.23898353,0.23069910,0.08600325,0.00724649,0.21232215,0.03505543,0.77050379,0.63032004,0.08087336
-2.51225613,1.20349049,0.22612242,0.08559190,0.00733610,0.19187075,0.03551190,0.76409532,0.57331722,0.07514015
-2.50625313,1.17916404,0.22382773,0.08621675,0.00738312,0.17560073,0.03575316,0.76243422,0.52674678,0.07056505
-2.50025013,1.16450056,0.22353811,0.08777997,0.00738514,0.16304584,0.03576834,0.76476912,0.48946362,0.06702119
-2.49424712,1.15796763,0.22495972,0.09017808,0.00734085,0.15374621,0.03555187,0.77031636,0.46033234,0.06437837
-2.48824412,1.15804547,0.22779027,0.09330648,0.00725005,0.14725814,0.03510364,0.77828275,0.43825311,0.06250635
-2.48224112,1.16326605,0.23172741,0.09706423,0.00711367,0.14316275,0.03442900,0.78788798,0.42218415,0.06127778
-2.47623812,1.17224976,0.23647716,0.10135899,0.00693371,0.14107342,0.03353847,0.79838619,0.41116128,0.06057079
-2.47023512,1.18373935,0.24176215,0.10611206,0.00671312,0.14064229,0.03244740,0.80908642,0.40431453,0.06027136
-2.46423212,1.19663082,0.24732948,0.11126348,0.00645576,0.14156583,0.03117531,0.81937178,0.40088211,0.06027535
-2.45822911,1.21000111,0.25295826,0.11677693,0.00616619,0.14358949,0.02974523,0.82871684,0.40022192,0.06049020
-2.45222611,1.22313199,0.25846637,0.12264439,0.00584950,0.14651162,0.02818284,0.83670302,0.40182062,0.06083642
-2.44622311,1.23552975,0.26371645,0.12889027,0.00551120,0.15018652,0.02651564,0.84303147,0.40530044,0.06124869
-2.44022011,1.24693999,0.26862080,0.13557487,0.00515697,0.15452652,0.02477203,0.84753312,0.41042352,0.06167670
-2.43421711,1.25735706,0.27314503,0.14279691,0.00479254,0.15950316,0.02298045,0.85017544,0.41709372,0.06208557
-2.42821411,1.26702719,0.27731014,0.15069485,0.00442346,0.16514716,0.02116859,0.85106547,0.42535571,0.06245606
-2.42221111,1.27644484,0.28119296,0.15944690,0.00405502,0.17154716,0.01936263,0.85044888,0.43539105,0.06278427
-2.41620810,1.28634172,0.28492471,0.16926940,0.00369208,0.17884692,0.01758664,0.84870467,0.44751104,0.06308101
-2.41020510,1.29766782,0.28868764,0.18041344,0.00333900,0.18724103,0.01586212,0.84633530,0.46214598,0.06337076
-2.40420210,1.31156453,0.29270955,0.19315960,0.00299954,0.19696886,0.01420764,0.84395240,0.47983073,0.06369026
-2.39819910,1.32932957,0.29725646,0.20781077,0.00267681,0.20830667,0.01263863,0.84225797,0.50118639,0.06408667
-2.39219610,1.35237426,0.30262325,0.22468298,0.00237329,0.22155802,0.01116731,0.84202144,0.52689810,0.06461542
-2.38619310,1.38217367,0.30912272,0.24409451,0.00209081,0.23704233,0.00980277,0.84405306,0.55768906,0.06533764
-2.38019010,1.42021072,0.31707312,0.26635329,0.00183055,0.25508187,0.00855110,0.84917432,0.59429115,0.06631748
-2.37418709,1.46791560,0.32678468,0.29174302,0.00159313,0.27598742,0.00741567,0.85818617,0.63741261,0.06761909
-2.36818409,1.52660224,0.33854547,0.32050840,0.00137864,0.30004286,0.00639744,0.87183607,0.68770358,0.06930356
-2.36218109,1.59740390,0.35260712,0.35283988,0.00118673,0.32748916,0.00549531,0.89078497,0.74572034,0.07142588
-2.35617809,1.68121009,0.36917087,0.38885865,0.00101664,0.35850838,0.00470659,0.91557554,0.81188950,0.07403194
-2.35017509,1.77860750,0.38837474,0.42860235,0.00086733,0.39320812,0.00402733,0.94660279,0.88647340,0.07715574
-2.34417209,1.88982734,0.41028206,0.47201239,0.00073748,0.43160728,0.00345272,0.98408846,0.96953816,0.08081702
-2.33816908,2.01470179,0.43487218,0.51892337,0.00062565,0.47362359,0.00297752,1.02806035,1.06092589,0.08501921
-2.33216608,2.15263197,0.46203386,0.56905544,0.00053027,0.51906388,0.00259631,1.07833768,1.16023269,0.08974797
-2.32616308,2.30256952,0.49156156,0.62201015,0.00044971,0.56761749,0.00230385,1.13452354,1.26679376,0.09497041
-2.32016008,2.46301371,0.52315529,0.67727032,0.00038235,0.61885356,0.00209522,1.19600493,1.37967698,0.10063486
-2.31415708,2.63202518,0.55642397,0.73420433,0.00032661,0.67222264,0.00196608,1.26196101,1.49768603,0.10667155
-2.30815408,2.80725708,0.59089261,0.79207500,0.00028096,0.72706283,0.00191271,1.33137965,1.61937376,0.11299394
-2.30215108,2.98600339,0.62601304,0.85005310,0.00024398,0.78261078,0.00193210,1.40308195,1.74306603,0.11950078
-2.29614807,3.16526359,0.66117813,0.90723535,0.00021435,0.83801718,0.00202194,1.47575429,1.86689601,0.12607895
-2.29014507,3.34182213,0.69573905,0.96266630,0.00019084,0.89236674,0.00218055,1.54798696,1.98884820,0.13260681
-2.28414207,3.51234010,0.72902495,1.01536366,0.00017238,0.94470184,0.00240677,1.61831807,2.10681092,0.13895811
-2.27813907,3.67345613,0.76036452,1.06434601,0.00015799,0.99404926,0.00269981,1.68528120,2.21863583,0.14500627
-2.27213607,3.82189278,0.78910850,1.10866209,0.00014683,1.03944895,0.00305910,1.74745516,2.32220209,0.15062882
-2.26613307,3.95456425,0.81465236,1.14742023,0.00013816,1.07998375,0.00348402,1.80351372,2.41548296,0.15571189
-2.26013007,4.06868113,0.83645824,1.17981706,0.00013135,1.11480887,0.00397371,1.85227355,2.49661197,0.16015457
-2.25412706,4.16184775,0.85407512,1.20516392,0.00012589,1.14317982,0.00452683,1.89273822,2.56394592,0.16387285
-2.24812406,4.23214798,0.86715651,1.22291009,0.00012132,1.16447765,0.00514131,1.92413648,2.61612193,0.16680312
-2.24212106,4.27821566,0.87547485,1.23266160,0.00011731,1.17823021,0.00581413,1.94595329,2.65210602,0.16890500
-2.23611806,4.29928660,0.87893187,1.23419486,0.00011357,1.18412866,0.00654116,1.95795203,2.67123074,0.17016329
-2.23011506,4.29522978,0.87756462,1.22746447,0.00010990,1.18203829,0.00731696,1.96018717,2.67322045,0.17058917
-2.22411206,4.26655620,0.87154673,1.21260487,0.00010613,1.17200323,0.00813469,1.95300661,2.65820265,0.17022029
-2.21810905,4.21440521,0.86118487,1.18992570,0.00010218,1.15424484,0.00898609,1.93704370,2.62670504,0.16912004
-2.21210605,4.14050865,0.84691055,1.15990115,0.00009798,1.12915385,0.00986142,1.91319914,2.57963828,0.16737581
-2.20610305,4.04713451,0.82926753,1.12315385,0.00009350,1.09727665,0.01074963,1.88261361,2.51826535,0.16509636
-2.20010005,3.93701256,0.80889539,1.08043394,0.00008876,1.05929643,0.01163844,1.84663204,2.44415871,0.16240848
-2.19409705,3.81324507,0.78650978,1.03259442,0.00008377,1.01600991,0.01251460,1.80676101,2.35914735,0.15945297
-2.18809405,3.67920636,0.76288028,0.98056380,0.00007859,0.96830099,0.01336417,1.76462098,2.26525603,0.15638008
-2.18209105,3.53843529,0.73880655,0.92531720,0.00007327,0.91711223,0.01417287,1.72189495,2.16463931,0.15334475
-2.17608804,3.39452493,0.71509370,0.86784729,0.00006787,0.86341561,0.01492643,1.68027547,2.05951319,0.15050153
-2.17008504,3.25101350,0.69252775,0.80913601,0.00006246,0.80818359,0.01561104,1.64141194,1.95208715,0.14799969
-2.16408204,3.11128042,0.67185191,0.75012831,0.00005711,0.75236183,0.01621374,1.60685965,1.84449916,0.14597836
-2.15807904,2.97845110,0.65374461,0.69170867,0.00005188,0.69684426,0.01672289,1.57803242,1.73875604,0.14456214
-2.15207604,2.85531311,0.63879973,0.63468124,0.00004683,0.64245161,0.01712846,1.55615998,1.63668124,0.14385707
-2.14607304,2.74424621,0.62750966,0.57975403,0.00004202,0.58991384,0.01742246,1.54225142,1.53987144,0.14394729
-2.14007004,2.64716772,0.62025171,0.52752743,0.00003749,0.53985682,0.01759918,1.53706548,1.44966313,0.14489224
-2.13406703,2.56549424,0.61727795,0.47848719,0.00003328,0.49279352,0.01765540,1.54108835,1.36710973,0.14672474
-2.12806403,2.50011993,0.61870887,0.43300165,0.00002943,0.44911962,0.01759047,1.55451950,1.29296932,0.14944973
-2.12206103,2.45141107,0.62453083,0.39132298,0.00002597,0.40911327,0.01740638,1.57726555,1.22770271,0.15304389
-2.11605803,2.41921626,0.63459724,0.35359193,0.00002292,0.37293863,0.01710769,1.60894242,1.17148102,0.15745603
-2.11005503,2.40289089,0.64863344,0.31984560,0.00002032,0.34065265,0.01670133,1.64888529,1.12420192,0.16260825
-2.10405203,2.40133458,0.66624502,0.29002759,0.00001819,0.31221458,0.01619640,1.69616627,1.08551312,0.16839786
-2.09804902,2.41303973,0.68692925,0.26399994,0.00001657,0.28749748,0.01560385,1.74961918,1.05484195,0.17469998
-2.09204602,2.43614940,0.71008942,0.24155617,0.00001552,0.26630119,0.01493615,1.80787073,1.03142931,0.18137082
-2.08604302,2.46852263,0.73505163,0.22243490,0.00001509,0.24836607,0.01420687,1.86937747,1.01436687,0.18825139
-2.08004002,2.50780497,0.76108351,0.20633346,0.00001539,0.23338698,0.01343030,1.93246761,1.00263575,0.19517179
-2.07403702,2.55150262,0.78741454,0.19292115,0.00001653,0.22102712,0.01262108,1.99538652,0.99514568,0.20195571
-2.06803402,2.59705774,0.81325739,0.18185158,0.00001868,0.21093110,0.01179379,2.05634496,0.99077329,0.20842529
-2.06203102,2.64192345,0.83782960,0.17277405,0.00002205,0.20273711,0.01096266,2.11356877,0.98839844,0.21440591
-2.05602801,2.68363629,0.86037522,0.16534354,0.00002692,0.19608781,0.01014131,2.16534853,0.98693792,0.21973108
-2.05002501,2.71988457,0.88018569,0.15922928,0.00003362,0.19063990,0.00934249,2.21008799,0.98537545,0.22424707
-2.04402201,2.74857082,0.89661930,0.15412191,0.00004260,0.18607212,0.00857801,2.24634970,0.98278778,0.22781719
-2.03801901,2.76786684,0.90911888,0.14973902,0.00005436,0.18209168,0.00785866,2.27289652,0.97836611,0.23032568
-2.03201601,2.77625991,0.91722690,0.14582932,0.00006954,0.17843924,0.00719417,2.28872754,0.97143280,0.23168099
-2.02601301,2.77258911,0.92059767,0.14217539,0.00008890,0.17489236,0.00659335,2.29310743,0.96145314,0.23181827
-2.02001001,2.75607069,0.91900628,0.13859516,0.00011333,0.17126747,0.00606414,2.28558790,0.94804218,0.23070124
-2.01400700,2.72631200,0.91235375,0.13494219,0.00014385,0.16742061,0.00561380,2.26602066,0.93096668,0.22832305
-2.00800400,2.68331368,0.90066853,0.13110499,0.00018164,0.16324699,0.00524908,2.23456138,0.91014261,0.22470636
-2.00200100,2.62746016,0.88410401,0.12700536,0.00022804,0.15867941,0.00497642,2.19166436,0.88562826,0.21990248
-1.99599800,2.55949904,0.86293237,0.12259610,0.00028452,0.15368586,0.00480210,2.13806807,0.85761365,0.21398964
-1.98999500,2.48051001,0.83753488,0.11785802,0.00035271,0.14826628,0.00473240,2.07477219,0.82640667,0.20707055
-1.98399200,2.39186471,0.80838899,0.11279657,0.00043436,0.14244884,0.00477374,2.00300681,0.79241651,0.19926912
-1.97798899,2.29517885,0.77605287,0.10743811,0.00053131,0.13628560,0.00493273,1.92419503,0.75613512,0.19072672
-1.97198599,2.19225852,0.74114778,0.10182607,0.00064549,0.12984805,0.00521618,1.83991030,0.71811727,0.18159797
-1.96598299,2.08504240,0.70433909,0.09601699,0.00077883,0.12322241,0.00563106,1.75183003,0.67896004,0.17204618
-1.95997999,1.97554218,0.66631657,0.09007666,0.00093326,0.11650493,0.00618436,1.66168728,0.63928228,0.16223879
-1.95397699,1.86578303,0.62777463,0.08407647,0.00111060,0.10979740,0.00688295,1.57122220,0.59970478,0.15234275
-1.94797399,1.75774634,0.58939339,0.07808997,0.00131253,0.10320283,0.00773331,1.48213482,0.56083176,0.14252018
-1.94197099,1.65331634,0.55182094,0.07218979,0.00154049,0.09682156,0.00874126,1.39604107,0.52323401,0.13292434
-1.93596798,1.55423259,0.51565759,0.06644502,0.00179561,0.09074784,0.00991169,1.31443319,0.48743446,0.12369606
-1.92996498,1.46204936,0.48144250,0.06091895,0.00207867,0.08506683,0.01124818,1.23864591,0.45389611,0.11496081
-1.92396198,1.37810326,0.44964298,0.05566735,0.00238994,0.07985232,0.01275276,1.16982934,0.42301289,0.10682638
-1.91795898,1.30348967,0.42064679,0.05073717,0.00272922,0.07516495,0.01442558,1.10892915,0.39510333,0.09938123
-1.91195598,1.23904840,0.39475746,0.04616577,0.00309571,0.07105110,0.01626470,1.05667447,0.37040716,0.09269357
-1.90595298,1.18535850,0.37219270,0.04198056,0.00348800,0.06754233,0.01826593,1.01357353,0.34908478,0.08681119
-1.89994997,1.14274200,0.35308562,0.03819899,0.00390407,0.06465545,0.02042275,0.97991671,0.33121929,0.08176185
-1.89394697,1.11127575,0.33748868,0.03482902,0.00434126,0.06239303,0.02272638,0.95578660,0.31682090,0.07755432
-1.88794397,1.09081051,0.32537988,0.03186977,0.00479636,0.06074450,0.02516582,0.94107405,0.30583337,0.07417995
-1.88194097,1.08099601,0.31667091,0.02931243,0.00526558,0.05968743,0.02772819,0.93549943,0.29814213,0.07161461
-1.87593797,1.08131066,0.31121665,0.02714143,0.00574474,0.05918933,0.03039899,0.93863773,0.29358346,0.06982096
-1.86993497,1.09109432,0.30882569,0.02533558,0.00622929,0.05920947,0.03316253,0.94994625,0.29195453,0.06875094
-1.86393197,1.10958246,0.30927118,0.02386935,0.00671446,0.05970095,0.03600241,0.96879349,0.29302365,0.06834827
-1.85792896,1.13594026,0.31230170,0.02271414,0.00719544,0.06061266,0.03890199,0.99448791,0.29654032,0.06855102
-1.85192596,1.16929491,0.31765150,0.02183945,0.00766745,0.06189128,0.04184486,1.02630497,0.30224470,0.06929396
-1.84592296,1.20876480,0.32504975,0.02121397,0.00812596,0.06348309,0.04481534,1.06351158,0.30987607,0.07051073
-1.83991996,1.25348420,0.33422849,0.02080656,0.00856677,0.06533547,0.04779874,1.10538648,0.31917989,0.07213571
-1.83391696,1.30262268,0.34492893,0.02058703,0.00898616,0.06739827,0.05078168,1.15123604,0.32991336,0.07410551
-1.82791396,1.35539827,0.35690594,0.02052679,0.00938096,0.06962469,0.05375215,1.20040465,0.34184919,0.07636003
-1.82191096,1.41108438,0.36993062,0.02059931,0.00974865,0.07197195,0.05669944,1.25227964,0.35477752,0.07884323
-1.81590795,1.46901021,0.38379103,0.02078041,0.01008736,0.07440148,0.05961396,1.30629058,0.36850611,0.08150334
-1.80990495,1.52855537,0.39829121,0.02104838,0.01039587,0.07687884,0.06248682,1.36190366,0.38285881,0.08429279
-1.80390195,1.58913932,0.41324862,0.02138396,0.01067359,0.07937335,0.06530932,1.41861164,0.39767262,0.08716778
-1.79789895,1.65020692,0.42849052,0.02177025,0.01092045,0.08185738,0.06807236,1.47592058,0.41279366,0.09008763
-1.79189595,1.71121150,0.44384949,0.02219245,0.01113683,0.08430557,0.07076573,1.53333464,0.42807241,0.09301388
-1.78589295,1.77159707,0.45915869,0.02263760,0.01132342,0.08669383,0.07337749,1.59034028,0.44335865,0.09590943
-1.77988994,1.83078134,0.47424725,0.02309432,0.01148106,0.08899845,0.07589328,1.64639160,0.45849667,0.09873757
-1.77388694,1.88814143,0.48893630,0.02355252,0.01161065,0.09119516,0.07829589,1.70089815,0.47332105,0.10146124
-1.76788394,1.94300356,0.50303598,0.02400316,0.01171300,0.09325844,0.08056491,1.75321667,0.48765353,0.10404242
-1.76188094,1.99463828,0.51634395,0.02443814,0.01178869,0.09516098,0.08267662,1.80264786,0.50130141,0.10644179
-1.75587794,2.04226202,0.52864541,0.02485020,0.01183804,0.09687344,0.08460416,1.84843905,0.51405750,0.10861878
-1.74987494,2.08504559,0.53971500,0.02523304,0.01186102,0.09836455,0.08631793,1.88979300,0.52570205,0.11053193
-1.74387194,2.12212950,0.54932047,0.02558147,0.01185725,0.09960154,0.08778635,1.92588310,0.53600649,0.11213958
-1.73786893,2.15264579,0.55722803,0.02589174,0.01182602,0.10055080,0.08897673,1.95587409,0.54473897,0.11340096
-1.73186593,2.17574528,0.56320908,0.02616203,0.01176640,0.10117892,0.08985651,1.97894775,0.55167143,0.11427751
-1.72586293,2.19062886,0.56704804,0.02639292,0.01167731,0.10145389,0.09039456,1.99433196,0.55658781,0.11473445
-1.71985993,2.19658114,0.56855077,0.02658813,0.01155765,0.10134646,0.09056256,2.00133164,0.55929305,0.11474244
-1.71385693,2.19300436,0.56755309,0.02675512,0.01140648,0.10083160,0.09033647,1.99935982,0.55962223,0.11427928
-1.70785393,2.17945069,0.56392885,0.02690591,0.01122318,0.09988984,0.08969783,1.98796680,0.55744945,0.11333148
-1.70185093,2.15565068,0.55759704,0.02705773,0.01100760,0.09850854,0.08863496,1.96686573,0.55269575,0.11189576
-1.69584792,2.12153618,0.54852746,0.02723371,0.01076023,0.09668296,0.08714389,1.93595288,0.54533573,0.10998009
-1.68984492,2.07725611,0.53674465,0.02746345,0.01048233,0.09441700,0.08522908,1.89532131,0.53540227,0.10760449
-1.68384192,2.02318408,0.52232956,0.02778339,0.01017602,0.09172365,0.08290366,1.84526691,0.52298924,0.10480139
-1.67783892,1.95991699,0.50541917,0.02823714,0.00984434,0.08862500,0.08018948,1.78628642,0.50825167,0.10161544
-1.67183592,1.88826478,0.48620365,0.02887537,0.00949130,0.08515189,0.07711664,1.71906728,0.49140368,0.09810293
-1.66583292,1.80923140,0.46492151,0.02975564,0.00912181,0.08134325,0.07372278,1.64446976,0.47271395,0.09433072
-1.65982991,1.72398815,0.44185276,0.03094178,0.00874161,0.07724500,0.07005206,1.56350240,0.45249893,0.09037469
-1.65382691,1.63384036,0.41731052,0.03250301,0.00835719,0.07290874,0.06615381,1.47729177,0.43111430,0.08631791
-1.64782391,1.54018924,0.39163150,0.03451267,0.00797559,0.06839019,0.06208105,1.38704821,0.40894479,0.08224841
-1.64182091,1.44449056,0.36516578,0.03704662,0.00760424,0.06374752,0.05788893,1.29402929,0.38639293,0.07825677
-1.63581791,1.34821196,0.33826647,0.04018126,0.00725074,0.05903961,0.05363306,1.19950254,0.36386724,0.07443358
-1.62981491,1.25279091,0.31127957,0.04399120,0.00692261,0.05432435,0.04936795,1.10470943,0.34177030,0.07086686
-1.62381191,1.15959491,0.28453473,0.04854664,0.00662708,0.04965708,0.04514552,1.01083185,0.32048713,0.06763947
-1.61780890,1.06988543,0.25833694,0.05391050,0.00637083,0.04508915,0.04101381,0.91896269,0.30037434,0.06482673
-1.61180590,0.98478694,0.23295980,0.06013533,0.00615981,0.04066675,0.03701591,0.83008138,0.28175049,0.06249419
-1.60580290,0.90526177,0.20864025,0.06726022,0.00599896,0.03642998,0.03318909,0.74503509,0.26488777,0.06069562
-1.59979990,0.83209152,0.18557510,0.07530765,0.00589209,0.03241226,0.02956429,0.66452607,0.25000543,0.05947145
-1.59379690,0.76586516,0.16391921,0.08428059,0.00584170,0.02863992,0.02616579,0.58910501,0.23726498,0.05884741
-1.58779390,0.70697385,0.14378530,0.09415991,0.00584889,0.02513220,0.02301116,0.51917016,0.22676725,0.05883369
-1.58179090,0.65561212,0.12524528,0.10490221,0.00591323,0.02190142,0.02011150,0.45497181,0.21855130,0.05942444
-1.57578789,0.61178491,0.10833272,0.11643838,0.00603280,0.01895336,0.01747180,0.39662121,0.21259530,0.06059778
-1.56978489,0.57531981,0.09304647,0.12867290,0.00620416,0.01628788,0.01509151,0.34410316,0.20881894,0.06231618
-1.56378189,0.54588371,0.07935494,0.14148408,0.00642244,0.01389966,0.01296520,0.29729137,0.20708766,0.06452735
-1.55777889,0.52300296,0.06720084,0.15472539,0.00668140,0.01177893,0.01108335,0.25596553,0.20721819,0.06716551
-1.55177589,0.50608643,0.05650617,0.16822785,0.00697365,0.00991242,0.00943309,0.21982933,0.20898538,0.07015311
-1.54577289,0.49445029,0.04717724,0.18180360,0.00729077,0.00828412,0.00799904,0.18852850,0.21213015,0.07340294
-1.53976988,0.48734406,0.03910932,0.19525059,0.00762358,0.00687619,0.00676407,0.16166823,0.21636818,0.07682055
-1.53376688,0.48397707,0.03219112,0.20835834,0.00796241,0.00566965,0.00570997,0.13882940,0.22139930,0.08030698
-1.52776388,0.48354456,0.02630862,0.22091461,0.00829732,0.00464514,0.00481812,0.11958315,0.22691720,0.08376174
-1.52176088,0.48525299,0.02134843,0.23271278,0.00861848,0.00378345,0.00407004,0.10350364,0.23261930,0.08708588
-1.51575788,0.48834398,0.01720056,0.24355977,0.00891639,0.00306606,0.00344784,0.09017865,0.23821640,0.09018516
-1.50975488,0.49211627,0.01376049,0.25328416,0.00918224,0.00247556,0.00293458,0.07921818,0.24344204,0.09297315
-1.50375188,0.49594543,0.01093081,0.26174417,0.00940813,0.00199587,0.00251455,0.07026096,0.24806116,0.09537424
-1.49774887,0.49930087,0.00862226,0.26883536,0.00958740,0.00161258,0.00217349,0.06297909,0.25187787,0.09732637
-1.49174587,0.50175988,0.00675429,0.27449749,0.00971477,0.00131298,0.00189865,0.05708096,0.25474214,0.09878345
-1.48574287,0.50301837,0.00525529,0.27872043,0.00978659,0.00108622,0.00167889,0.05231263,0.25655517,0.09971736
-1.47973987,0.50289829,0.00406243,0.28154875,0.00980090,0.00092329,0.00150470,0.04845795,0.25727332,0.10011947
