energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
0.04502251,2.67285656,0.01338757,0.94601913,1.30466444,0.43073736,0.24331031,0.15637536,0.05039143,0.60449330
0.05102551,2.69224931,0.01224414,0.94708106,1.34233553,0.42491442,0.24279530,0.16545425,0.05233576,0.61972070
0.05702851,2.71865003,0.01140902,0.94911708,1.38306145,0.42023321,0.24230156,0.17572218,0.05458593,0.63641755
0.06303152,2.75045020,0.01084153,0.95162549,1.42572284,0.41639932,0.24175785,0.18703608,0.05710292,0.65436037
0.06903452,2.78612458,0.01050303,0.95413931,1.46917546,0.41314140,0.24111127,0.19924290,0.05984654,0.67335346
0.07503752,2.82424704,0.01035729,0.95623190,1.51226787,0.41021413,0.24032625,0.21218184,0.06277572,0.69322720
0.08104052,2.86350280,0.01037084,0.95752061,1.55386056,0.40739998,0.23938281,0.22568711,0.06584889,0.71383570
0.08704352,2.90269799,0.01051313,0.95766903,1.59284664,0.40450999,0.23827429,0.23959138,0.06902437,0.73505405
0.09304652,2.94076756,0.01075670,0.95638792,1.62817363,0.40138376,0.23700472,0.25372969,0.07226094,0.75677575
0.09904952,2.97678254,0.01107729,0.95343517,1.65886599,0.39788883,0.23558610,0.26794398,0.07551849,0.77891049
0.10505253,3.00995709,0.01145393,0.94861528,1.68404789,0.39391971,0.23403557,0.28208800,0.07875874,0.80138280
0.11105553,3.03965603,0.01186903,0.94177831,1.70296530,0.38939655,0.23237293,0.29603240,0.08194605,0.82413161
0.11705853,3.06540295,0.01230846,0.93281877,1.71500666,0.38426394,0.23061835,0.30967000,0.08504838,0.84711093
0.12306153,3.08688879,0.01276167,0.92167439,1.71972116,0.37848948,0.22879067,0.32292088,0.08803809,0.87029175
0.12906453,3.10398050,0.01322173,0.90832489,1.71683375,0.37206265,0.22690612,0.33573698,0.09089288,0.89366502
0.13506753,3.11672927,0.01368549,0.89279083,1.70625593,0.36499359,0.22497760,0.34810630,0.09359657,0.91724562
0.14107054,3.12537755,0.01415362,0.87513225,1.68809159,0.35731212,0.22301457,0.36005605,0.09613977,0.94107714
0.14707354,3.13036396,0.01463067,0.85544723,1.66263736,0.34906669,0.22102339,0.37165495,0.09852040,0.96523711
0.15307654,3.13232531,0.01512513,0.83387016,1.63037711,0.34032339,0.21900814,0.38301416,0.10074402,0.98984235
0.15907954,3.13209485,0.01564939,0.81056961,1.59197053,0.33116489,0.21697182,0.39428699,0.10282385,1.01505410
0.16508254,3.13069605,0.01621964,0.78574578,1.54823611,0.32168918,0.21491773,0.40566712,0.10478063,1.04108243
0.17108554,3.12933123,0.01685574,0.75962734,1.50012892,0.31200824,0.21285109,0.41738540,0.10664213,1.06818955
0.17708854,3.12936480,0.01758095,0.73246781,1.44871404,0.30224633,0.21078060,0.42970513,0.10844245,1.09669154
0.18309155,3.13230071,0.01842159,0.70454145,1.39513665,0.29253816,0.20871990,0.44291599,0.11022103,1.12695805
0.18909455,3.13975416,0.01940656,0.67613860,1.34058995,0.28302665,0.20668885,0.45732671,0.11202143,1.15940959
0.19509755,3.15341784,0.02056675,0.64756083,1.28628212,0.27386054,0.20471443,0.47325645,0.11388994,1.19451212
0.20110055,3.17502287,0.02193432,0.61911573,1.23340372,0.26519165,0.20283126,0.49102539,0.11587398,1.23276852
0.20710355,3.20629517,0.02354186,0.59111176,1.18309659,0.25717198,0.20108160,0.51094434,0.11802042,1.27470693
0.21310655,3.24890784,0.02542139,0.56385304,1.13642557,0.24995060,0.19951486,0.53330396,0.12037385,1.32086571
0.21910955,3.30443059,0.02760332,0.53763442,1.09435386,0.24367045,0.19818655,0.55836358,0.12297476,1.37177526
0.22511256,3.37427709,0.03011519,0.51273683,1.05772269,0.23846502,0.19715664,0.58634005,0.12585787,1.42793691
0.23111556,3.45965162,0.03298048,0.48942302,1.02723602,0.23445513,0.19648745,0.61739678,0.12905043,1.48979920
0.23711856,3.56149631,0.03621725,0.46793386,1.00345021,0.23174566,0.19624114,0.65163342,0.13257074,1.55773233
0.24312156,3.68044058,0.03983688,0.44848508,0.98676892,0.23042254,0.19647674,0.68907634,0.13642681,1.63200147
0.24912456,3.81675445,0.04384277,0.43126469,0.97744287,0.23054994,0.19724703,0.72967036,0.14061531,1.71273997
0.25512756,3.97030768,0.04822920,0.41643099,0.97557416,0.23216777,0.19859532,0.77327201,0.14512072,1.79992372
0.26113057,4.14053642,0.05298036,0.40411110,0.98112451,0.23528966,0.20055225,0.81964471,0.14991479,1.89334773
0.26713357,4.32641970,0.05806956,0.39440032,0.99392702,0.23990142,0.20313284,0.86845609,0.15495643,1.99260658
0.27313657,4.52646731,0.06345873,0.38736196,1.01370055,0.24596017,0.20633393,0.91927793,0.16019187,2.09707988
0.27913957,4.73872104,0.06909829,0.38302790,1.04006624,0.25339415,0.21013219,0.97158878,0.16555522,2.20592414
0.28514257,4.96077079,0.07492738,0.38139986,1.07256552,0.26210339,0.21448278,1.02477968,0.17096945,2.31807228
0.29114557,5.18978651,0.08087453,0.38245127,1.11067903,0.27196120,0.21931885,1.07816290,0.17634773,2.43224156
0.29714857,5.42256664,0.08685871,0.38612992,1.15384596,0.28281665,0.22455195,1.13098396,0.18159521,2.54695072
0.30315158,5.65560308,0.09279089,0.39236116,1.20148358,0.29449787,0.23007331,1.18243663,0.18661105,2.66054648
0.30915458,5.88516173,0.09857598,0.40105192,1.25300631,0.30681639,0.23575619,1.23168078,0.19129087,2.77123915
0.31515758,6.10737735,0.10411510,0.41209517,1.30784450,0.31957219,0.24145896,1.27786278,0.19552937,2.87714688
0.32116058,6.31836009,0.10930825,0.42537507,1.36546227,0.33255956,0.24702910,1.32013780,0.19922325,2.97634710
0.32716358,6.51431085,0.11405706,0.44077241,1.42537453,0.34557345,0.25230779,1.35769357,0.20227413,3.06693386
0.33316658,6.69164156,0.11826777,0.45817046,1.48716274,0.35841627,0.25713499,1.38977460,0.20459160,3.14707879
0.33916958,6.84709603,0.12185412,0.47746083,1.55048933,0.37090472,0.26135478,1.41570617,0.20609609,3.21509349
0.34517259,6.97786681,0.12474019,0.49854932,1.61511026,0.38287655,0.26482072,1.43491722,0.20672165,3.26949071
0.35117559,7.08170308,0.12686293,0.52136142,1.68088566,0.39419691,0.26740102,1.44696105,0.20641838,3.30904183
0.35717859,7.15700486,0.12817435,0.54584721,1.74778777,0.40476399,0.26898331,1.45153308,0.20515454,3.33282777
0.36318159,7.20289936,0.12864329,0.57198553,1.81590611,0.41451371,0.26947866,1.44848483,0.20291810,3.34028132
0.36918459,7.21929542,0.12825656,0.59978700,1.88544909,0.42342322,0.26882485,1.43783344,0.19971785,3.33121855
0.37518759,7.20691343,0.12701957,0.62929581,1.95674179,0.43151299,0.26698867,1.41976625,0.19558380,3.30585794
0.38119060,7.16728858,0.12495631,0.66059002,2.03021939,0.43884737,0.26396712,1.39464015,0.19056707,3.26482608
0.38719360,7.10274690,0.12210870,0.69378017,2.10641598,0.44553353,0.25978747,1.36297562,0.18473905,3.20914973
0.39319660,7.01635445,0.11853534,0.72900621,2.18594851,0.45171866,0.25450633,1.32544565,0.17819000,3.14023432
0.39919960,6.91184135,0.11430977,0.76643266,2.26949589,0.45758565,0.24820757,1.28285994,0.17102707,3.05983002
0.40520260,6.79350333,0.10951825,0.80624202,2.35777340,0.46334718,0.24099939,1.23614502,0.16337186,2.96998657
0.41120560,6.66608463,0.10425722,0.84862666,2.45150285,0.46923860,0.23301063,1.18632100,0.15535752,2.87299915
0.41720860,6.53464663,0.09863050,0.89377921,2.55137924,0.47550960,0.22438645,1.13447592,0.14712558,2.77134725
0.42321161,6.40442713,0.09274642,0.94188197,2.65803473,0.48241521,0.21528367,1.08173863,0.13882266,2.66762930
0.42921461,6.28069561,0.08671488,0.99309553,2.77200131,0.49020621,0.20586591,1.02925128,0.13059696,2.56449551
0.43521761,6.16860943,0.08064464,1.04754707,2.89367336,0.49911956,0.19629877,0.97814227,0.12259497,2.46458135
0.44122061,6.07307603,0.07464068,1.10531881,3.02327188,0.50936893,0.18674519,0.92950053,0.11495819,2.37044398
0.44722361,5.99862532,0.06880193,1.16643719,3.16081198,0.52113593,0.17736125,0.88435200,0.10782014,2.28450357
0.45322661,5.94929611,0.06321931,1.23086313,3.30607529,0.53456223,0.16829239,0.84363873,0.10130368,2.20899087
0.45922961,5.92853927,0.05797418,1.29848402,3.45858909,0.54974290,0.15967031,0.80820107,0.09551869,2.14590222
0.46523262,5.93913984,0.05313708,1.36910780,3.61761338,0.56672127,0.15161053,0.77876316,0.09056011,2.09696253
0.47123562,5.98315908,0.04876693,1.44245958,3.78213745,0.58548549,0.14421057,0.75592183,0.08650641,2.06359638
0.47723862,6.06189692,0.04491057,1.51818106,3.95088645,0.60596690,0.13754893,0.74013872,0.08341850,2.04690708
0.48324162,6.17587439,0.04160257,1.59583298,4.12233875,0.62804036,0.13168462,0.73173557,0.08133898,2.04766330
0.48924462,6.32483519,0.03886536,1.67490061,4.29475371,0.65152648,0.12665735,0.73089224,0.08029180,2.06629241
0.49524762,6.50776473,0.03670956,1.75480221,4.46620966,0.67619567,0.12248820,0.73764734,0.08028222,2.10288001
0.50125063,6.72292518,0.03513447,1.83490035,4.63465064,0.70177394,0.11918073,0.75190100,0.08129715,2.15717487
0.50725363,6.96790450,0.03412873,1.91451551,4.79794055,0.72795015,0.11672242,0.77341965,0.08330570,2.22859850
0.51325663,7.23967742,0.03367106,1.99294170,4.95392255,0.75438448,0.11508636,0.80184249,0.08626002,2.31625907
0.51925963,7.53467639,0.03373109,2.06946331,5.10048133,0.78071783,0.11423309,0.83668941,0.09009637,2.41896919
0.52526263,7.84887074,0.03427019,2.14337269,5.23560562,0.80658167,0.11411251,0.87737054,0.09473642,2.53526739
0.53126563,8.17785201,0.03524247,2.21398749,5.35744813,0.83160816,0.11466578,0.92319697,0.10008868,2.66344333
0.53726863,8.51692383,0.03659566,2.28066729,5.46438028,0.85543995,0.11582718,0.97339298,0.10605024,2.80156663
0.54327164,8.86119476,0.03827222,2.34282859,5.55503915,0.87773943,0.11752586,1.02710956,0.11250856,2.94751954
0.54927464,9.20567231,0.04021033,2.39995763,5.62836447,0.89819704,0.11968742,1.08343919,0.11934352,3.09903336
0.55527764,9.54535677,0.04234514,2.45162040,5.68362409,0.91653833,0.12223540,1.14143200,0.12642955,3.25372838
0.56128064,9.87533299,0.04460987,2.49746958,5.72042669,0.93252956,0.12509249,1.20011287,0.13363794,3.40915720
0.56728364,10.19085881,0.04693716,2.53724803,5.73872130,0.94598168,0.12818163,1.25849950,0.14083918,3.56285074
0.57328664,10.48744825,0.04926034,2.57078879,5.73878411,0.95675266,0.13142692,1.31562107,0.14790542,3.71236613
0.57928964,10.76094801,0.05151475,2.59801187,5.72119315,0.96474797,0.13475438,1.37053697,0.15471288,3.85533550
0.58529265,11.00760584,0.05363913,2.61891786,5.68679279,0.96991965,0.13809252,1.42235535,0.16114421,3.98951431
0.59129565,11.22412919,0.05557687,2.63357912,5.63664995,0.97226375,0.14137285,1.47025079,0.16709077,4.11282787
0.59729865,11.40773334,0.05727722,2.64212896,5.57200457,0.97181668,0.14453027,1.51348060,0.17245474,4.22341459
0.60330165,11.55617778,0.05869639,2.64474966,5.49421724,0.96865053,0.14750343,1.55139927,0.17715096,4.31966442
0.60930465,11.66779080,0.05979847,2.64165999,5.40471673,0.96286780,0.15023498,1.58347051,0.18110851,4.40025125
0.61530765,11.74148178,0.06055613,2.63310327,5.30495034,0.95459590,0.15267194,1.60927653,0.18427199,4.46415815
0.62131066,11.77674198,0.06095109,2.61933639,5.19633941,0.94398157,0.15476598,1.62852427,0.18660237,4.51069450
0.62731366,11.77363425,0.06097432,2.60062089,5.08024232,0.93118579,0.15647384,1.64104829,0.18807746,4.53950477
0.63331666,11.73277309,0.06062596,2.57721637,4.95792640,0.91637916,0.15775765,1.64681054,0.18869208,4.55056870
0.63931966,11.65529639,0.05991502,2.54937681,4.83054984,0.89973820,0.15858553,1.64589688,0.18845766,4.54419312
0.64532266,11.54283044,0.05885873,2.51734991,4.69915386,0.88144257,0.15893197,1.63851073,0.18740159,4.52099623
0.65132566,11.39744999,0.05748174,2.48137965,4.56466479,0.86167327,0.15877849,1.62496416,0.18556620,4.48188501
0.65732866,11.22163496,0.05581513,2.44171159,4.42790515,0.84061192,0.15811412,1.60566689,0.18300739,4.42802712
0.66333167,11.01822510,0.05389519,2.39860077,4.28961214,0.81844084,0.15693592,1.58111362,0.17979304,4.36081826
0.66933467,10.79037379,0.05176224,2.35232140,4.15046167,0.79534399,0.15524946,1.55187026,0.17600121,4.28184652
0.67533767,10.54150167,0.04945936,2.30317763,4.01109558,0.77150835,0.15306909,1.51855947,0.17171813,4.19285473
0.68134067,10.27525033,0.04703112,2.25151458,3.87214981,0.74712563,0.15041812,1.48184599,0.16703619,4.09570191
0.68734367,9.99543598,0.04452246,2.19772854,3.73428096,0.72239397,0.14732877,1.44242212,0.16205176,3.99232488
0.69334667,9.70600262,0.04197766,2.14227554,3.59818917,0.69751938,0.14384189,1.40099358,0.15686312,3.88470038
0.69934967,9.41097401,0.03943946,2.08567722,3.46463524,0.67271661,0.14000634,1.35826603,0.15156833,3.77480855
0.70535268,9.11440360,0.03694844,2.02852342,3.33445066,0.64820932,0.13587818,1.31493234,0.14626324,3.66459772
0.71135568,8.82032174,0.03454256,1.97147065,3.20853938,0.62422929,0.13151955,1.27166068,0.14103955,3.55595093
0.71735868,8.53267951,0.03225691,1.91523631,3.08787098,0.60101466,0.12699720,1.22908346,0.13598303,3.45065403
0.72336168,8.25528917,0.03012375,1.86058834,2.97346532,0.57880706,0.12238090,1.18778716,0.13117187,3.35036566
0.72936468,7.99176145,0.02817263,1.80833049,2.86636937,0.55784786,0.11774161,1.14830301,0.12667526,3.25658891
0.73536768,7.74544063,0.02643078,1.75928380,2.76762755,0.53837340,0.11314953,1.11109860,0.12255207,3.17064523
0.74137069,7.51933890,0.02492362,1.71426467,2.67824705,0.52060973,0.10867212,1.07657051,0.11884986,3.09365060
0.74737369,7.31607202,0.02367532,1.67406081,2.59916024,0.50476681,0.10437214,1.04503804,0.11560409,3.02649470
0.75337669,7.13779891,0.02270950,1.63940585,2.53118638,0.49103267,0.10030579,1.01673816,0.11283752,2.96982350
0.75937969,6.98616776,0.02204988,1.61095407,2.47499481,0.47956776,0.09652116,0.99182200,0.11056008,2.92402621
0.76538269,6.86227184,0.02172096,1.58925640,2.43107193,0.47049980,0.09305679,0.97035297,0.10876881,2.88922708
0.77138569,6.76661764,0.02174858,1.57473890,2.39969384,0.46391945,0.08994072,0.95230675,0.10744831,2.86528300
0.77738869,6.69910790,0.02216039,1.56768508,2.38090653,0.45987710,0.08718986,0.93757329,0.10657139,2.85178747
0.78339170,6.65904138,0.02298615,1.56822266,2.37451464,0.45838085,0.08480978,0.92596100,0.10610007,2.84808123
0.78939470,6.64513061,0.02425782,1.57631589,2.38007974,0.45939592,0.08279498,0.91720310,0.10598683,2.85326999
0.79539770,6.65553793,0.02600945,1.59176354,2.39692834,0.46284555,0.08112951,0.91096609,0.10617615,2.86624895
0.80140070,6.68792905,0.02827676,1.61420292,2.42416909,0.46861315,0.07978805,0.90686022,0.10660628,2.88573378
0.80740370,6.73954268,0.03109650,1.64311959,2.46071869,0.47654586,0.07873728,0.90445159,0.10721113,2.91029725
0.81340670,6.80727362,0.03450547,1.67786236,2.50533472,0.48645911,0.07793750,0.90327570,0.10792229,2.93841051
0.81940970,6.88776612,0.03853930,1.71766274,2.55665399,0.49814199,0.07734447,0.90285181,0.10867106,2.96848762
0.82541271,6.97751364,0.04323092,1.76165792,2.61323434,0.51136314,0.07691135,0.90269775,0.10939049,2.99893183
0.83141571,7.07296097,0.04860887,1.80891594,2.67359747,0.52587684,0.07659060,0.90234461,0.11001724,3.02818211
0.83741871,7.17060438,0.05469531,1.85846211,2.73627106,0.54142897,0.07633582,0.90135075,0.11049329,3.05475805
0.84342171,7.26708570,0.06150405,1.90930507,2.79982770,0.55776254,0.07610340,0.89931462,0.11076747,3.07730182
0.84942471,7.35927697,0.06903842,1.96046166,2.86291911,0.57462256,0.07585397,0.89588603,0.11079657,3.09461562
0.85542771,7.44435228,0.07728930,2.01097929,2.92430411,0.59176002,0.07555346,0.89077538,0.11054627,3.10569348
0.86143072,7.51984495,0.08623319,2.05995516,2.98286936,0.60893496,0.07517396,0.88376069,0.10999158,3.10974648
0.86743372,7.58368843,0.09583068,2.10655167,3.03764240,0.62591846,0.07469411,0.87469210,0.10911704,3.10622083
0.87343672,7.63424072,0.10602519,2.15000778,3.08779702,0.64249371,0.07409920,0.86349405,0.10791656,3.09480853
0.87943972,7.67029262,0.11674222,2.18964623,3.13265145,0.65845624,0.07338096,0.85016487,0.10639284,3.07545053
0.88544272,7.69106117,0.12788916,2.22487688,3.17166043,0.67361347,0.07253699,0.83477426,0.10455666,3.04833283
0.89144572,7.69617008,0.13935575,2.25519667,3.20440229,0.68778381,0.07157010,0.81745855,0.10242587,3.01387593
0.89744872,7.68561959,0.15101523,2.28018683,3.23056278,0.70079561,0.07048731,0.79841437,0.10002416,2.97271839
0.90345173,7.65974827,0.16272612,2.29950797,3.24991717,0.71248615,0.06929892,0.77789073,0.09737986,2.92569534
0.90945473,7.61918958,0.17433473,2.31289408,3.26231226,0.72270094,0.06801743,0.75618017,0.09452454,2.87381270
0.91545773,7.56482555,0.18567831,2.32014603,3.26764991,0.73129348,0.06665653,0.73360905,0.09149173,2.81821819
0.92146073,7.49774002,0.19658871,2.32112532,3.26587314,0.73812568,0.06523023,0.71052756,0.08831566,2.76016979
0.92746373,7.41917315,0.20689641,2.31574873,3.25695587,0.74306898,0.06375205,0.68729950,0.08503013,2.70100264
0.93346673,7.33047862,0.21643496,2.30398413,3.24089671,0.74600614,0.06223443,0.66429239,0.08166753,2.64209490
0.93946973,7.23308438,0.22504538,2.28584784,3.21771697,0.74683362,0.06068830,0.64186781,0.07825801,2.58483342
0.94547274,7.12845724,0.23258058,2.26140331,3.18746249,0.74546456,0.05912284,0.62037245,0.07482890,2.53057966
0.95147574,7.01807138,0.23890956,2.23076121,3.15020886,0.74183186,0.05754546,0.60012983,0.07140428,2.48063638
0.95747874,6.90338030,0.24392111,2.19408043,3.10606883,0.73589152,0.05596182,0.58143281,0.06800476,2.43621571
0.96348174,6.78579172,0.24752699,2.15156968,3.05520113,0.72762559,0.05437616,0.56453707,0.06464744,2.39840893
0.96948474,6.66664470,0.24966445,2.10348901,2.99781929,0.71704483,0.05279151,0.54965556,0.06134599,2.36815858
0.97548774,6.54718854,0.25029789,2.05015101,2.93419940,0.70419062,0.05121014,0.53695395,0.05811096,2.34623333
0.98149075,6.42856297,0.24941971,1.99192091,2.86468581,0.68913603,0.04963389,0.52654720,0.05495008,2.33320624
0.98749375,6.31177933,0.24705021,1.92921539,2.78969395,0.67198589,0.04806452,0.51849722,0.05186867,2.32943696
0.99349675,6.19770305,0.24323676,1.86249972,2.70970961,0.65287584,0.04650405,0.51281173,0.04887016,2.33505846
0.99949975,6.08703765,0.23805203,1.79228307,2.62528458,0.63197023,0.04495499,0.50944425,0.04595646,2.34996894
1.00550275,5.98031082,0.23159157,1.71911199,2.53702859,0.60945903,0.04342047,0.50829540,0.04312849,2.37382927
1.01150575,5.87786360,0.22397079,1.64356220,2.44559793,0.58555391,0.04190430,0.50921535,0.04038657,2.40606655
1.01750875,5.77984328,0.21532143,1.56622896,2.35168133,0.56048345,0.04041097,0.51200756,0.03773075,2.44588401
1.02351176,5.68620109,0.20578774,1.48771631,2.25598393,0.53448795,0.03894554,0.51643360,0.03516111,2.49227720
1.02951476,5.59669540,0.19552254,1.40862581,2.15921022,0.50781387,0.03751343,0.52221913,0.03267801,2.54405646
1.03551776,5.51090087,0.18468313,1.32954510,2.06204693,0.48070822,0.03612027,0.52906082,0.03028216,2.59987513
1.04152076,5.42822390,0.17342747,1.25103683,1.96514679,0.45341317,0.03477160,0.53663405,0.02797475,2.65826288
1.04752376,5.34792428,0.16191052,1.17362848,1.86911409,0.42616095,0.03347266,0.54460121,0.02575738,2.71766318
1.05352676,5.26914233,0.15028095,1.09780352,1.77449268,0.39916943,0.03222814,0.55262037,0.02363206,2.77647368
1.05952976,5.19093094,0.13867827,1.02399404,1.68175692,0.37263834,0.03104193,0.56035397,0.02160105,2.83308821
1.06553277,5.11229111,0.12723051,0.95257542,1.59130605,0.34674629,0.02991702,0.56747733,0.01966676,2.88593893
1.07153577,5.03220957,0.11605230,0.88386289,1.50346183,0.32164871,0.02885528,0.57368669,0.01783154,2.93353696
1.07753877,4.94969701,0.10524364,0.81811013,1.41846963,0.29747664,0.02785745,0.57870644,0.01609757,2.97451027
1.08354177,4.86382507,0.09488904,0.75550988,1.33650243,0.27433632,0.02692306,0.58229534,0.01446664,3.00763721
1.08954477,4.77376067,0.08505725,0.69619635,1.25766748,0.25230966,0.02605047,0.58425157,0.01294004,3.03187473
1.09554777,4.67879621,0.07580142,0.64024910,1.18201501,0.23145530,0.02523692,0.58441640,0.01151842,3.04638040
1.10155078,4.57837460,0.06715962,0.58769840,1.10954832,0.21181031,0.02447864,0.58267645,0.01020169,3.05052758
1.10755378,4.47210822,0.05915571,0.53853139,1.04023470,0.19339232,0.02377096,0.57896447,0.00898899,3.04391365
1.11355678,4.35979151,0.05180053,0.49269899,0.97401665,0.17620196,0.02310848,0.57325886,0.00787861,3.02636150
1.11955978,4.24140707,0.04509318,0.45012317,0.91082261,0.16022554,0.02248525,0.56558178,0.00686806,2.99791452
1.12556278,4.11712574,0.03902256,0.41070414,0.85057699,0.14543773,0.02189494,0.55599634,0.00595404,2.95882620
1.13156578,3.98730119,0.03356886,0.37432745,0.79320900,0.13180432,0.02133103,0.54460279,0.00513258,2.90954502
1.13756878,3.85245991,0.02870519,0.34087058,0.73865999,0.11928478,0.02078704,0.53153417,0.00439907,2.85069589
1.14357179,3.71328768,0.02439906,0.31020890,0.68688933,0.10783466,0.02025666,0.51695157,0.00374841,2.78305926
1.14957479,3.57061360,0.02061390,0.28222094,0.63787847,0.09740776,0.01973400,0.50103921,0.00317508,2.70754910
1.15557779,3.42539257,0.01731035,0.25679282,0.59163361,0.08795797,0.01921373,0.48399962,0.00267330,2.62519067
1.16158079,3.27868731,0.01444755,0.23382175,0.54818675,0.07944089,0.01869127,0.46604908,0.00223715,2.53709899
1.16758379,3.13165044,0.01198421,0.21321879,0.50759539,0.07181503,0.01816289,0.44741339,0.00186064,2.44445873
1.17358679,2.98550730,0.00987948,0.19491060,0.46994122,0.06504281,0.01762590,0.42832412,0.00153789,2.34850570
1.17958979,2.84153952,0.00809379,0.17884050,0.43532766,0.05909113,0.01707869,0.40901537,0.00126315,2.25051031
1.18559280,2.70106941,0.00658939,0.16496869,0.40387677,0.05393176,0.01652083,0.38972091,0.00103092,2.15176268
1.19159580,2.56544502,0.00533087,0.15327174,0.37572546,0.04954144,0.01595307,0.37067185,0.00083601,2.05355934
1.19759880,2.43602523,0.00428541,0.14374145,0.35102122,0.04590163,0.01537738,0.35209448,0.00067359,1.95719081
1.20360180,2.31416463,0.00342304,0.13638305,0.32991746,0.04299820,0.01479687,0.33420841,0.00053921,1.86392979
1.20960480,2.20119739,0.00271669,0.13121282,0.31256853,0.04082078,0.01421567,0.31722476,0.00042883,1.77501919
1.21560780,2.09841975,0.00214220,0.12825520,0.29912443,0.03936199,0.01363887,0.30134428,0.00033880,1.69165961
1.22161081,2.00707079,0.00167825,0.12753943,0.28972523,0.03861649,0.01307229,0.28675547,0.00026591,1.61499581
1.22761381,1.92831101,0.00130622,0.12909568,0.28449529,0.03857991,0.01252230,0.27363237,0.00020731,1.54610187
1.23361681,1.86319902,0.00100999,0.13295090,0.28353721,0.03924768,0.01199555,0.26213220,0.00016055,1.48596497
1.23961981,1.81266624,0.00077581,0.13912435,0.28692560,0.04061373,0.01149876,0.25239281,0.00012350,1.43546789
1.24562281,1.77749034,0.00059198,0.14762288,0.29470074,0.04266922,0.01103842,0.24452991,0.00009437,1.39537049
1.25162581,1.75826801,0.00044870,0.15843621,0.30686221,0.04540120,0.01062053,0.23863420,0.00007161,1.36629069
1.25762881,1.75538793,0.00033784,0.17153224,0.32336274,0.04879135,0.01025032,0.23476853,0.00005398,1.34868560
1.26363182,1.76900516,0.00025266,0.18685252,0.34410230,0.05281474,0.00993203,0.23296522,0.00004041,1.34283357
1.26963482,1.79901808,0.00018768,0.20430821,0.36892287,0.05743879,0.00966871,0.23322361,0.00003005,1.34881801
1.27563782,1.84504920,0.00013847,0.22377654,0.39760400,0.06262235,0.00946203,0.23550808,0.00002219,1.36651391
1.28164082,1.90643094,0.00010147,0.24509805,0.42985950,0.06831502,0.00931215,0.23974672,0.00001627,1.39557793
1.28764382,1.98219777,0.00007385,0.26807482,0.46533560,0.07445676,0.00921769,0.24583064,0.00001185,1.43544293
1.29364682,2.07108553,0.00005338,0.29246980,0.50361073,0.08097774,0.00917569,0.25361418,0.00000857,1.48531746
1.29964982,2.17153876,0.00003832,0.31800739,0.54419730,0.08779865,0.00918170,0.26291608,0.00000616,1.54419108
1.30565283,2.28172664,0.00002732,0.34437536,0.58654554,0.09483127,0.00922983,0.27352160,0.00000439,1.61084558
1.31165583,2.39956760,0.00001935,0.37122831,0.63004958,0.10197942,0.00931297,0.28518565,0.00000311,1.68387233
1.31765883,2.52276260,0.00001360,0.39819237,0.67405579,0.10914032,0.00942299,0.29763702,0.00000219,1.76169580
1.32366183,2.64883650,0.00000950,0.42487144,0.71787324,0.11620627,0.00955097,0.31058332,0.00000153,1.84260266
1.32966483,2.77518673,0.00000659,0.45085455,0.76078620,0.12306662,0.00968749,0.32371699,0.00000106,1.92477611
1.33566783,2.89913793,0.00000454,0.47572431,0.80206835,0.12960997,0.00982297,0.33672173,0.00000073,2.00633453
1.34167084,3.01800130,0.00000310,0.49906616,0.84099823,0.13572663,0.00994791,0.34927962,0.00000050,2.08537334
1.34767384,3.12913666,0.00000211,0.52047814,0.87687566,0.14131107,0.01005325,0.36107837,0.00000034,2.16000910
1.35367684,3.23001547,0.00000142,0.53958081,0.90903837,0.14626452,0.01013062,0.37181877,0.00000023,2.22842429
1.35967984,3.31828262,0.00000095,0.55602703,0.93687841,0.15049736,0.01017263,0.38122182,0.00000015,2.28891150
1.36568284,3.39181495,0.00000063,0.56951114,0.95985773,0.15393147,0.01017304,0.38903553,0.00000010,2.33991554
1.37168584,3.44877443,0.00000042,0.57977726,0.97752216,0.15650223,0.01012695,0.39504109,0.00000007,2.38007196
1.37768884,3.48765416,0.00000027,0.58662637,0.98951354,0.15816025,0.01003095,0.39905807,0.00000004,2.40824083
1.38369185,3.50731538,0.00000018,0.58992179,0.99557921,0.15887266,0.00988314,0.40094872,0.00000003,2.42353441
1.38969485,3.50701427,0.00000012,0.58959305,0.99557862,0.15862400,0.00968316,0.40062093,0.00000002,2.42533781
1.39569785,3.48641747,0.00000007,0.58563764,0.98948678,0.15741653,0.00943211,0.39803004,0.00000001,2.41332183
1.40170085,3.44560570,0.00000005,0.57812096,0.97739435,0.15527012,0.00913251,0.39317914,0.00000001,2.38744758
1.40770385,3.38506549,0.00000003,0.56717413,0.95950433,0.15222162,0.00878811,0.38611810,0.00000001,2.34796270
1.41370685,3.30566928,0.00000002,0.55298996,0.93612553,0.14832367,0.00840373,0.37694126,0.00000000,2.29538937
1.41970985,3.20864468,0.00000001,0.53581714,0.90766307,0.14364323,0.00798506,0.36578386,0.00000000,2.23050448
1.42571286,3.09553416,0.00000001,0.51595295,0.87460629,0.13825958,0.00753840,0.35281740,0.00000000,2.15431297
1.43171586,2.96814677,0.00000000,0.49373468,0.83751446,0.13226213,0.00707050,0.33824407,0.00000000,2.06801515
