energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.71285643,0.40386312,-0.18645567,0.00000046,-0.00000195,0.12596036,-0.04856502,0.09961466,-0.01277868,0.17582749,-0.08810964,0.00382278,-0.01204676,0.06784008,-0.02482747,0.00413105,-0.00308472,0.01203809,-0.02098856
-3.70685343,0.42810983,-0.16023047,0.00000057,-0.00000162,0.13324150,-0.04163616,0.10500236,-0.01068553,0.18614262,-0.07567520,0.00431493,-0.00999288,0.07203141,-0.02156011,0.00440961,-0.00264924,0.01276198,-0.01804938
-3.70085043,0.45209081,-0.13712640,0.00000069,-0.00000134,0.14051639,-0.03557570,0.11049599,-0.00894975,0.19637909,-0.06471923,0.00491314,-0.00824121,0.07603899,-0.01863638,0.00468452,-0.00226311,0.01347879,-0.01545009
-3.69484742,0.47555084,-0.11700038,0.00000084,-0.00000111,0.14770024,-0.03033723,0.11602151,-0.00753332,0.20642060,-0.05517276,0.00562955,-0.00676120,0.07981638,-0.01605119,0.00495407,-0.00192435,0.01418129,-0.01317393
-3.68884442,0.49828984,-0.09969822,0.00000102,-0.00000090,0.15472657,-0.02587379,0.12152061,-0.00640388,0.21617609,-0.04696115,0.00647858,-0.00552345,0.08332416,-0.01379636,0.00521702,-0.00163056,0.01486406,-0.01120300
-3.68284142,0.52016971,-0.08506188,0.00000123,-0.00000073,0.16154923,-0.02213964,0.12695198,-0.00553474,0.22558256,-0.04000771,0.00747661,-0.00450031,0.08653142,-0.01186148,0.00547278,-0.00137910,0.01552372,-0.00951889
-3.67683842,0.54111882,-0.07293644,0.00000148,-0.00000059,0.16814355,-0.01909192,0.13229198,-0.00490481,0.23460701,-0.03423694,0.00864167,-0.00366637,0.08941699,-0.01023486,0.00572137,-0.00116721,0.01615904,-0.00810326
-3.67083542,0.56113379,-0.06317627,0.00000176,-0.00000047,0.17450673,-0.01669221,0.13753454,-0.00449853,0.24324710,-0.02957759,0.00999298,-0.00299879,0.09197024,-0.00890434,0.00596345,-0.00099215,0.01677100,-0.00693849
-3.66483242,0.58027808,-0.05565064,0.00000209,-0.00000038,0.18065713,-0.01490778,0.14269037,-0.00430573,0.25153049,-0.02596528,0.01155035,-0.00247760,0.09419142,-0.00785809,0.00620031,-0.00085131,0.01736276,-0.00600814
-3.65882941,0.59867732,-0.05024820,0.00000246,-0.00000030,0.18663257,-0.01371267,0.14778522,-0.00432152,0.25951266,-0.02334468,0.01333349,-0.00208583,0.09609148,-0.00708537,0.00643382,-0.00074228,0.01793948,-0.00529743
-3.65282641,0.61651114,-0.04688062,0.00000288,-0.00000023,0.19248763,-0.01308850,0.15285746,-0.00454610,0.26727329,-0.02167123,0.01536123,-0.00180965,0.09769145,-0.00657704,0.00666630,-0.00066293,0.01850809,-0.00479360
-3.64682341,0.63400190,-0.04548510,0.00000334,-0.00000018,0.19828982,-0.01302496,0.15795482,-0.00498454,0.27491120,-0.02091232,0.01765062,-0.00163835,0.09902121,-0.00632603,0.00690042,-0.00061148,0.01907688,-0.00448620
-3.64082041,0.65140056,-0.04602575,0.00000384,-0.00000014,0.20411504,-0.01352009,0.16313059,-0.00564652,0.28253804,-0.02104798,0.02021594,-0.00156435,0.10011791,-0.00632761,0.00713901,-0.00058650,0.01965509,-0.00436720
-3.63481741,0.66897026,-0.04849395,0.00000440,-0.00000011,0.21004227,-0.01458021,0.16843920,-0.00654601,0.29027096,-0.02207108,0.02306770,-0.00158319,0.10102395,-0.00657952,0.00738491,-0.00058696,0.02025232,-0.00443106
-3.62881441,0.68696843,-0.05290752,0.00000500,-0.00000009,0.21614779,-0.01621955,0.17393170,-0.00770091,0.29822463,-0.02398696,0.02621164,-0.00169336,0.10178474,-0.00708191,0.00764076,-0.00061219,0.02087797,-0.00467471
-3.62281141,0.70562827,-0.05930894,0.00000563,-0.00000007,0.22249933,-0.01845964,0.17965102,-0.00913254,0.30650293,-0.02681265,0.02964775,-0.00189627,0.10244633,-0.00783714,0.00790876,-0.00066193,0.02154060,-0.00509736
-3.61680840,0.72514065,-0.06776241,0.00000631,-0.00000005,0.22915030,-0.02132837,0.18562754,-0.01086517,0.31519079,-0.03057552,0.03336940,-0.00219612,0.10305299,-0.00884942,0.00819052,-0.00073620,0.02224730,-0.00570023
-3.61080540,0.74563739,-0.07835016,0.00000702,-0.00000005,0.23613449,-0.02485878,0.19187506,-0.01292533,0.32434660,-0.03531162,0.03736267,-0.00259971,0.10364496,-0.01012434,0.00848686,-0.00083537,0.02300312,-0.00648627
-3.60480240,0.76717711,-0.09116773,0.00000775,-0.00000004,0.24346165,-0.02908767,0.19838747,-0.01534118,0.33399573,-0.04106355,0.04160586,-0.00311630,0.10425654,-0.01166821,0.00879764,-0.00096002,0.02381057,-0.00745969
-3.59879940,0.78973430,-0.10631867,0.00000850,-0.00000004,0.25111407,-0.03405391,0.20513646,-0.01814164,0.34412543,-0.04787798,0.04606927,-0.00375739,0.10491452,-0.01348738,0.00912169,-0.00111093,0.02466917,-0.00862549
-3.59279640,0.81319277,-0.12390851,0.00000925,-0.00000004,0.25904457,-0.03979662,0.21207017,-0.02135558,0.35468155,-0.05580297,0.05071533,-0.00453648,0.10563721,-0.01558747,0.00945669,-0.00128900,0.02557521,-0.00998893
-3.58679340,0.83734373,-0.14403840,0.00001001,-0.00000004,0.26717593,-0.04635321,0.21911322,-0.02501088,0.36556746,-0.06488500,0.05549909,-0.00546876,0.10643400,-0.01797253,0.00979925,-0.00149516,0.02652162,-0.01155493
-3.58079040,0.86188909,-0.16679842,0.00001075,-0.00000005,0.27540206,-0.05375735,0.22616803,-0.02913347,0.37664503,-0.07516589,0.06036905,-0.00657071,0.10730568,-0.02064425,0.01014486,-0.00173033,0.02749804,-0.01332751
-3.57478739,0.88644992,-0.19226084,0.00001147,-0.00000006,0.28359068,-0.06203683,0.23311740,-0.03374632,0.38773807,-0.08667969,0.06526846,-0.00785972,0.10824532,-0.02360114,0.01048809,-0.00199529,0.02849098,-0.01530917
-3.56878439,0.91057985,-0.22047354,0.00001216,-0.00000008,0.29158770,-0.07121160,0.23982836,-0.03886851,0.39863786,-0.09944962,0.07013687,-0.00935354,0.10923983,-0.02683781,0.01082271,-0.00229067,0.02948430,-0.01750034
-3.56278139,0.93378303,-0.25145379,0.00001281,-0.00000010,0.29922286,-0.08129180,0.24615707,-0.04451420,0.40911074,-0.11348512,0.07491215,-0.01106969,0.11027207,-0.03034439,0.01114193,-0.00261683,0.03045972,-0.01989881
-3.55677839,0.95553554,-0.28518260,0.00001340,-0.00000012,0.30631664,-0.09227601,0.25195459,-0.05069182,0.41890734,-0.12877919,0.07953266,-0.01302479,0.11132342,-0.03410603,0.01143866,-0.00297379,0.03139753,-0.02249930
-3.55077539,0.97530962,-0.32159993,0.00001394,-0.00000015,0.31268794,-0.10414973,0.25707321,-0.05740323,0.42777305,-0.14530605,0.08393964,-0.01523382,0.11237660,-0.03810258,0.01170578,-0.00336121,0.03227739,-0.02529304
-3.54477239,0.99259918,-0.36060082,0.00001442,-0.00000019,0.31816212,-0.11688416,0.26137302,-0.06464305,0.43545919,-0.16301927,0.08807974,-0.01770932,0.11341866,-0.04230851,0.01193650,-0.00377830,0.03307922,-0.02826750
-3.53876938,1.00694542,-0.40203273,0.00001484,-0.00000023,0.32257923,-0.13043534,0.26472845,-0.07239807,0.44173433,-0.18185037,0.09190743,-0.02046054,0.11444395,-0.04669296,0.01212459,-0.00422379,0.03378408,-0.03140621
-3.53276638,1.01796115,-0.44569415,0.00001519,-0.00000028,0.32580164,-0.14474362,0.26703435,-0.08064696,0.44639519,-0.20170804,0.09538731,-0.02349257,0.11545675,-0.05122006,0.01226472,-0.00469593,0.03437508,-0.03468867
-3.52676338,1.02535248,-0.49133457,0.00001547,-0.00000035,0.32772105,-0.15973365,0.26821132,-0.08935991,0.44927650,-0.22247797,0.09849611,-0.02680555,0.11647363,-0.05584948,0.01235272,-0.00519243,0.03483814,-0.03809049
-3.52076038,1.02893667,-0.53865590,0.00001570,-0.00000042,0.32826410,-0.17531467,0.26820998,-0.09849871,0.45025934,-0.24402333,0.10122430,-0.03039383,0.11752505,-0.06053705,0.01238576,-0.00571048,0.03516275,-0.04158356
-3.51475738,1.02865502,-0.58731520,0.00001587,-0.00000051,0.32739668,-0.19138135,0.26701403,-0.10801678,0.44927749,-0.26618594,0.10357714,-0.03424533,0.11865634,-0.06523573,0.01236252,-0.00624678,0.03534248,-0.04513643
-3.50875438,1.02458017,-0.63692884,0.00001601,-0.00000061,0.32512630,-0.20781488,0.26464174,-0.11785951,0.44632138,-0.28878802,0.10557517,-0.03834096,0.11992773,-0.06989654,0.01228329,-0.00679755,0.03537536,-0.04871474
-3.50275138,1.01691710,-0.68707778,0.00001611,-0.00000073,0.32150271,-0.22448461,0.26114600,-0.12796469,0.44143959,-0.31163462,0.10725401,-0.04265432,0.12141354,-0.07446972,0.01214999,-0.00735855,0.03526407,-0.05228185
-3.49674837,1.00599786,-0.73731396,0.00001620,-0.00000086,0.31661649,-0.24124986,0.25661272,-0.13826315,0.43473760,-0.33451651,0.10866337,-0.04715150,0.12320033,-0.07890582,0.01196607,-0.00792517,0.03501586,-0.05579948
-3.49074537,0.99227002,-0.78716758,0.00001628,-0.00000102,0.31059582,-0.25796209,0.25115783,-0.14867946,0.42637401,-0.35721361,0.10986549,-0.05179126,0.12538411,-0.08315689,0.01173645,-0.00849247,0.03464230,-0.05922848
-3.48474237,0.97627946,-0.83615509,0.00001638,-0.00000119,0.30360153,-0.27446730,0.24492282,-0.15913283,0.41655433,-0.37949874,0.11093275,-0.05652543,0.12806675,-0.08717750,0.01146729,-0.00905526,0.03415882,-0.06252966
-3.47873937,0.95864811,-0.88378762,0.00001650,-0.00000138,0.29582059,-0.29060858,0.23806926,-0.16953811,0.40552267,-0.40114173,0.11194477,-0.06129963,0.13135156,-0.09092578,0.01116576,-0.00960817,0.03358403,-0.06566455
-3.47273637,0.94004801,-0.92957977,0.00001668,-0.00000158,0.28745857,-0.30622871,0.23077243,-0.17980685,0.39355184,-0.42191364,0.11298502,-0.06605430,0.13533833,-0.09436422,0.01083975,-0.01014576,0.03293896,-0.06859632
-3.46673337,0.92117253,-0.97305838,0.00001691,-0.00000181,0.27873128,-0.32117298,0.22321440,-0.18984849,0.38093217,-0.44159116,0.11413700,-0.07072604,0.14011798,-0.09746036,0.01049753,-0.01066257,0.03224610,-0.07129054
-3.46073037,0.90270658,-1.01377137,0.00001722,-0.00000206,0.26985603,-0.33529182,0.21557696,-0.19957173,0.36795987,-0.45996092,0.11548035,-0.07524914,0.14576708,-0.10018729,0.01014747,-0.01115327,0.03152846,-0.07371594
-3.45472736,0.88529691,-1.05129612,0.00001760,-0.00000233,0.26104302,-0.34844358,0.20803472,-0.20888584,0.35492529,-0.47682380,0.11708684,-0.07955746,0.15234251,-0.10252389,0.00979766,-0.01161271,0.03080855,-0.07584515
-3.44872436,0.86952423,-1.08524767,0.00001808,-0.00000262,0.25248724,-0.36049711,0.20074865,-0.21770215,0.34210175,-0.49199899,0.11901669,-0.08358632,0.15987648,-0.10445500,0.00945563,-0.01203605,0.03010746,-0.07765528
-3.44272136,0.85587841,-1.11528619,0.00001865,-0.00000292,0.24436124,-0.37133432,0.19386052,-0.22593567,0.32973545,-0.50532778,0.12131517,-0.08727459,0.16837234,-0.10597131,0.00912809,-0.01241884,0.02944394,-0.07912846
-3.43671836,0.84473802,-1.14112389,0.00001931,-0.00000325,0.23680915,-0.38085251,0.18748831,-0.23350663,0.31803699,-0.51667708,0.12400990,-0.09056668,0.17780123,-0.10706917,0.00882065,-0.01275711,0.02883370,-0.08025222
-3.43071536,0.83635516,-1.16253113,0.00002006,-0.00000358,0.22994218,-0.38896658,0.18172301,-0.24034221,0.30717473,-0.52594241,0.12710880,-0.09341456,0.18809996,-0.10775020,0.00853767,-0.01304747,0.02828877,-0.08101980
-3.42471236,0.83084653,-1.17934156,0.00002089,-0.00000394,0.22383592,-0.39561098,0.17662675,-0.24637819,0.29727043,-0.53305046,0.13059898,-0.09577950,0.19917027,-0.10802094,0.00828216,-0.01328719,0.02781720,-0.08143030
-3.41870935,0.82819097,-1.19145627,0.00002179,-0.00000430,0.21852932,-0.40074137,0.17223247,-0.25156055,0.28839720,-0.53796102,0.13444666,-0.09763356,0.21087964,-0.10789236,0.00805573,-0.01347426,0.02742276,-0.08148867
-3.41270635,0.82823381,-1.19884673,0.00002274,-0.00000468,0.21402561,-0.40433591,0.16854506,-0.25584710,0.28057990,-0.54066833,0.13859808,-0.09896075,0.22306364,-0.10737933,0.00785858,-0.01360745,0.02710511,-0.08120567
-3.40670335,0.83069779,-1.20155636,0.00002372,-0.00000506,0.21029488,-0.40639620,0.16554398,-0.25920874,0.27379778,-0.54120159,0.14298150,-0.09975780,0.23552992,-0.10650021,0.00768961,-0.01368637,0.02685993,-0.08059756
-3.40070035,0.83520000,-1.19970065,0.00002471,-0.00000545,0.20727839,-0.40694772,0.16318708,-0.26163073,0.26798927,-0.53962480,0.14751023,-0.10003441,0.24806379,-0.10527635,0.00754655,-0.01371148,0.02667947,-0.07968577
-3.39469735,0.84127430,-1.19346563,0.00002569,-0.00000585,0.20489409,-0.40603967,0.16141563,-0.26311342,0.26305861,-0.53603566,0.15208659,-0.09981303,0.26043511,-0.10373170,0.00742619,-0.01368411,0.02655312,-0.07849643
-3.38869435,0.84839787,-1.18310467,0.00002663,-0.00000625,0.20304338,-0.40374436,0.16016006,-0.26367277,0.25888390,-0.53056365,0.15660667,-0.09912819,0.27240643,-0.10189241,0.00732453,-0.01360642,0.02646821,-0.07705967
-3.38269135,0.85602105,-1.16893331,0.00002750,-0.00000666,0.20161846,-0.40015575,0.15934644,-0.26334032,0.25532623,-0.52336722,0.16096568,-0.09802523,0.28374199,-0.09978653,0.00723714,-0.01348138,0.02641089,-0.07540901
-3.37668834,0.86359883,-1.15132249,0.00002829,-0.00000707,0.20051024,-0.39538754,0.15890310,-0.26216267,0.25223930,-0.51463009,0.16506380,-0.09655877,0.29421731,-0.09744365,0.00715936,-0.01331271,0.02636706,-0.07358047
-3.37068534,0.87062272,-1.13068977,0.00002897,-0.00000748,0.19961611,-0.38957048,0.15876734,-0.26020052,0.24947916,-0.50455670,0.16881209,-0.09479064,0.30362889,-0.09489459,0.00708659,-0.01310476,0.02632332,-0.07161174
-3.36468234,0.87665149,-1.10748911,0.00002952,-0.00000790,0.19884741,-0.38284905,0.15889170,-0.25752706,0.24691359,-0.49336703,0.17213846,-0.09278761,0.31180373,-0.09217110,0.00701460,-0.01286243,0.02626792,-0.06954120
-3.35867934,0.88133941,-1.08219909,0.00002993,-0.00000832,0.19813622,-0.37537764,0.15924965,-0.25422589,0.24443060,-0.48129075,0.17499318,-0.09061894,0.31860822,-0.08930550,0.00693972,-0.01259102,0.02619160,-0.06740698
-3.35267634,0.88446080,-1.05531023,0.00003018,-0.00000875,0.19744107,-0.36731632,0.15984041,-0.25038858,0.24194578,-0.46856096,0.17735398,-0.08835378,0.32395593,-0.08633028,0.00685907,-0.01229608,0.02608833,-0.06524597
-3.34667334,0.88592964,-1.02731151,0.00003027,-0.00000918,0.19675141,-0.35882620,0.16069259,-0.24611178,0.23940809,-0.45540777,0.17923022,-0.08605869,0.32781406,-0.08327768,0.00677073,-0.01198324,0.02595590,-0.06309288
-3.34067034,0.88581345,-0.99867688,0.00003020,-0.00000961,0.19609058,-0.35006484,0.16186654,-0.24149417,0.23680390,-0.44205189,0.18066623,-0.08379520,0.33020820,-0.08017924,0.00667387,-0.01165808,0.02579635,-0.06097936
-3.33466733,0.88434084,-0.96985212,0.00002998,-0.00001004,0.19551716,-0.34118161,0.16345525,-0.23663330,0.23415912,-0.42869856,0.18174337,-0.08161775,0.33122509,-0.07706526,0.00656879,-0.01132591,0.02561620,-0.05893323
-3.32866433,0.88190229,-0.94124282,0.00002961,-0.00001047,0.19512465,-0.33231351,0.16558372,-0.23162255,0.23153936,-0.41553198,0.18258099,-0.07957183,0.33101338,-0.07396434,0.00645697,-0.01099164,0.02542648,-0.05697781
-3.32266133,0.87904416,-0.91320393,0.00002912,-0.00001090,0.19503941,-0.32358141,0.16840676,-0.22654833,0.22904809,-0.40271067,0.18333597,-0.07769267,0.32978216,-0.07090287,0.00634099,-0.01065965,0.02524255,-0.05513141
-3.31665833,0.87645610,-0.88603152,0.00002854,-0.00001133,0.19541705,-0.31508714,0.17210527,-0.22148776,0.22682302,-0.39036387,0.18420103,-0.07600434,0.32779743,-0.06790458,0.00622449,-0.01033365,0.02508372,-0.05340704
-3.31065533,0.87495235,-0.85995728,0.00002791,-0.00001175,0.19643730,-0.30691148,0.17688108,-0.21650689,0.22503081,-0.37858920,0.18540162,-0.07451938,0.32537651,-0.06499019,0.00611200,-0.01001662,0.02497278,-0.05181227
-3.30465233,0.87544769,-0.83514602,0.00002726,-0.00001215,0.19829763,-0.29911323,0.18295054,-0.21165965,0.22386036,-0.36745186,0.18719171,-0.07323897,0.32288063,-0.06217712,0.00600876,-0.00971071,0.02493524,-0.05034937
-3.29864932,0.87892890,-0.81169657,0.00002665,-0.00001254,0.20120585,-0.29172953,0.19053696,-0.20698765,0.22351508,-0.35698520,0.18984840,-0.07215361,0.32070598,-0.05947938,0.00592057,-0.00941725,0.02499854,-0.04901563
-3.29264632,0.88642287,-0.78964595,0.00002613,-0.00001290,0.20537191,-0.28477736,0.19986222,-0.20252086,0.22420444,-0.34719297,0.19366558,-0.07124425,0.31927348,-0.05690761,0.00585351,-0.00913680,0.02519117,-0.04780387
-3.28664332,0.89896259,-0.76897698,0.00002578,-0.00001324,0.21099939,-0.27825623,0.21113790,-0.19827904,0.22613508,-0.33805297,0.19894675,-0.07048391,0.31901774,-0.05446926,0.00581372,-0.00886915,0.02554168,-0.04670318
-3.28064032,0.91755224,-0.74962875,0.00002566,-0.00001353,0.21827682,-0.27215203,0.22455603,-0.19427418,0.22950212,-0.32952202,0.20599739,-0.06983954,0.32037546,-0.05216894,0.00580717,-0.00861345,0.02607776,-0.04569985
-3.27463732,0.94313277,-0.73150977,0.00002586,-0.00001379,0.22736935,-0.26644181,0.24028008,-0.19051349,0.23448079,-0.32154207,0.21511676,-0.06927421,0.32377375,-0.05000898,0.00583941,-0.00836833,0.02682526,-0.04477838
-3.26863432,0.97654921,-0.71451295,0.00002648,-0.00001400,0.23841098,-0.26109920,0.25843630,-0.18700308,0.24121890,-0.31404709,0.22658971,-0.06874942,0.32961874,-0.04799002,0.00591532,-0.00813207,0.02780732,-0.04392259
-3.26263132,1.01852092,-0.69853194,0.00002760,-0.00001415,0.25149774,-0.25610043,0.27910596,-0.18375193,0.24983041,-0.30697055,0.24067846,-0.06822741,0.33828480,-0.04611184,0.00603896,-0.00790271,0.02904360,-0.04311678
-3.25662831,1.06961581,-0.68347769,0.00002934,-0.00001425,0.26668216,-0.25143041,0.30231872,-0.18077615,0.26039047,-0.30025289,0.25761472,-0.06767350,0.35010478,-0.04437411,0.00621337,-0.00767827,0.03054960,-0.04234690
-3.25062531,1.13022961,-0.66929474,0.00003182,-0.00001428,0.28396917,-0.24708862,0.32804743,-0.17810302,0.27293193,-0.29384884,0.27759230,-0.06705817,0.36536144,-0.04277730,0.00644041,-0.00745692,0.03233614,-0.04160161
-3.24462231,1.20057072,-0.65597601,0.00003515,-0.00001426,0.30331370,-0.24309461,0.35620477,-0.17577487,0.28744380,-0.28773408,0.30076047,-0.06635890,0.38428034,-0.04132340,0.00672068,-0.00723710,0.03440905,-0.04087320
-3.23861931,1.28065135,-0.64357559,0.00003947,-0.00001417,0.32462008,-0.23949260,0.38664182,-0.17385229,0.30387137,-0.28191093,0.32721816,-0.06556174,0.40702439,-0.04001670,0.00705348,-0.00701773,0.03676892,-0.04015846
-3.23261631,1.37028503,-0.63221861,0.00004492,-0.00001401,0.34774331,-0.23635504,0.41914874,-0.17241665,0.32211821,-0.27641276,0.35700928,-0.06466238,0.43369013,-0.03886433,0.00743673,-0.00679825,0.03941118,-0.03945921
-3.22661331,1.46909066,-0.62210767,0.00005164,-0.00001380,0.37249224,-0.23378490,0.45345765,-0.17157162,0.34204994,-0.27130690,0.39011924,-0.06366687,0.46430577,-0.03787670,0.00786708,-0.00657876,0.04232624,-0.03878268
-3.22061031,1.57650270,-0.61352539,0.00005977,-0.00001354,0.39863432,-0.23191640,0.48924771,-0.17144364,0.36349940,-0.26669578,0.42647274,-0.06259185,0.49883095,-0.03706768,0.00833992,-0.00636005,0.04549983,-0.03814161
-3.21460730,1.69178700,-0.60683287,0.00006947,-0.00001323,0.42590212,-0.23091421,0.52615214,-0.17218112,0.38627317,-0.26271642,0.46593295,-0.06146432,0.53715824,-0.03645459,0.00884950,-0.00614361,0.04891349,-0.03755409
-3.20860430,1.81406166,-0.60246391,0.00008087,-0.00001288,0.45400089,-0.23097097,0.56376716,-0.17395246,0.41015904,-0.25953797,0.50830212,-0.06032099,0.57911613,-0.03605789,0.00938910,-0.00593158,0.05254512,-0.03704317
-3.20260130,1.94232170,-0.60091512,0.00009411,-0.00001250,0.48261728,-0.23230332,0.60166227,-0.17694277,0.43493394,-0.25735762,0.55332353,-0.05920720,0.62447337,-0.03590071,0.00995121,-0.00572675,0.05636973,-0.03663617
-3.19659830,2.07546650,-0.60273233,0.00010933,-0.00001210,0.51142845,-0.23514628,0.63939179,-0.18134950,0.46037210,-0.25639486,0.60068481,-0.05817550,0.67294449,-0.03600809,0.01052768,-0.00553238,0.06036010,-0.03636381
-3.19059530,2.21232886,-0.60849358,0.00012664,-0.00001169,0.54011134,-0.23974641,0.67650684,-0.18737688,0.48625285,-0.25688439,0.65002250,-0.05728396,0.72419621,-0.03640605,0.01110999,-0.00535217,0.06448752,-0.03625916
-3.18459230,2.35170411,-0.61878949,0.00014615,-0.00001128,0.56835169,-0.24635388,0.71256749,-0.19522958,0.51236773,-0.25906794,0.70092767,-0.05659427,0.77785442,-0.03712045,0.01168949,-0.00519002,0.06872249,-0.03635643
-3.17858929,2.49237810,-0.63420152,0.00016793,-0.00001088,0.59585220,-0.25521358,0.74715448,-0.20510559,0.53852642,-0.26318518,0.75295252,-0.05616960,0.83351160,-0.03817580,0.01225755,-0.00504995,0.07303536,-0.03668967
-3.17258629,2.63315289,-0.65527905,0.00019203,-0.00001051,0.62233964,-0.26655582,0.77987994,-0.21718864,0.56456130,-0.26946430,0.80561770,-0.05607254,0.89073428,-0.03959394,0.01280586,-0.00493590,0.07739687,-0.03729139
-3.16658329,2.77286888,-0.68251603,0.00021848,-0.00001017,0.64757037,-0.28058675,0.81039667,-0.23164046,0.59033022,-0.27811234,0.85842015,-0.05636289,0.94907031,-0.04139272,0.01332660,-0.00485156,0.08177851,-0.03819124
-3.16058029,2.91042275,-0.71632806,0.00024726,-0.00000986,0.67133423,-0.29747888,0.83840559,-0.24859301,0.61571744,-0.28930582,0.91084132,-0.05709559,1.00805583,-0.04358475,0.01381262,-0.00480024,0.08615284,-0.03941465
-3.15457729,3.04478041,-0.75703074,0.00027834,-0.00000960,0.69345646,-0.31736206,0.86366100,-0.26814110,0.64063267,-0.30318187,0.96235544,-0.05831878,1.06722158,-0.04617623,0.01425757,-0.00478468,0.09049356,-0.04098168
-3.14857429,3.17498490,-0.80482001,0.00031161,-0.00000939,0.71379776,-0.34031525,0.88597351,-0.29033563,0.66500824,-0.31983030,1.01243770,-0.06007201,1.12609858,-0.04916591,0.01465607,-0.00480698,0.09477553,-0.04290586
-3.14257129,3.30015913,-0.85975528,0.00034697,-0.00000923,0.73225248,-0.36635934,0.90521054,-0.31517763,0.68879462,-0.33928669,1.06057224,-0.06238465,1.18422297,-0.05254432,0.01500373,-0.00486844,0.09897454,-0.04519335
-3.13656828,3.41950405,-0.92174583,0.00038424,-0.00000913,0.74874518,-0.39545124,0.92129452,-0.34261349,0.71195466,-0.36152701,1.10625964,-0.06527457,1.24114005,-0.05629317,0.01529722,-0.00496953,0.10306710,-0.04784218
-3.13056528,3.53229277,-0.99054112,0.00042322,-0.00000908,0.76322589,-0.42747960,0.93419894,-0.37253137,0.73445686,-0.38646369,1.14902397,-0.06874714,1.29640757,-0.06038506,0.01553428,-0.00510981,0.10703007,-0.05084180
-3.12456228,3.63786168,-1.06572533,0.00046367,-0.00000908,0.77566439,-0.46226227,0.94394263,-0.40475925,0.75626813,-0.41394347,1.18841913,-0.07279444,1.34959821,-0.06478350,0.01571366,-0.00528792,0.11084024,-0.05417279
-3.11855928,3.73559980,-1.14671645,0.00050530,-0.00000912,0.78604411,-0.49954555,0.95058270,-0.43906440,0.77734673,-0.44374702,1.22403465,-0.07739484,1.40030156,-0.06944323,0.01583506,-0.00550159,0.11447402,-0.05780689
-3.11255628,3.82493749,-1.23276995,0.00054782,-0.00000920,0.79435593,-0.53900551,0.95420664,-0.47515473,0.79763564,-0.47559043,1.25550074,-0.08251291,1.44812563,-0.07431079,0.01589906,-0.00574768,0.11790703,-0.06170728
-3.10655328,3.90533584,-1.32298719,0.00059089,-0.00000932,0.80059257,-0.58025125,0.95492405,-0.51268167,0.81705714,-0.50912855,1.28249265,-0.08809959,1.49269800,-0.07932545,0.01590695,-0.00602220,0.12111393,-0.06582902
-3.10055028,3.97627806,-1.41632833,0.00063416,-0.00000946,0.80474387,-0.62283008,0.95285861,-0.55124490,0.83550881,-0.54396006,1.30473442,-0.09409273,1.53366704,-0.08442037,0.01586071,-0.00632046,0.12406829,-0.07011981
-3.09454727,4.03726378,-1.51162947,0.00067725,-0.00000961,0.80679342,-0.66623464,0.94814078,-0.59039857,0.85286148,-0.57963424,1.32200195,-0.10041795,1.57070309,-0.08952399,0.01576276,-0.00663713,0.12674266,-0.07452094
-3.08854427,4.08780711,-1.60762376,0.00071977,-0.00000977,0.80671676,-0.70991171,0.94090161,-0.62965913,0.86895921,-0.61565927,1.33412549,-0.10698981,1.60349993,-0.09456157,0.01561591,-0.00696639,0.12910879,-0.07896845
-3.08254127,4.12743909,-1.70296586,0.00076135,-0.00000993,0.80448127,-0.75327262,0.93126792,-0.66851436,0.88362151,-0.65151182,1.34099147,-0.11371323,1.63177669,-0.09945691,0.01542323,-0.00730202,0.13113805,-0.08339440
-3.07653827,4.15571452,-1.79625918,0.00080158,-0.00001007,0.80004794,-0.79570486,0.91935926,-0.70643359,0.89664774,-0.68664776,1.34254385,-0.12048527,1.65528019,-0.10413410,0.01518793,-0.00763760,0.13280208,-0.08772831
-3.07053527,4.17222313,-1.88608531,0.00084008,-0.00001019,0.79337471,-0.83658480,0.90528647,-0.74287867,0.90782344,-0.72051369,1.33878477,-0.12719709,1.67378782,-0.10851930,0.01491325,-0.00796662,0.13407350,-0.09189873
-3.06453227,4.17660457,-1.97103476,0.00087647,-0.00001028,0.78442122,-0.87529103,0.88915201,-0.77731554,0.91692838,-0.75255897,1.32977471,-0.13373617,1.68711098,-0.11254248,0.01460245,-0.00828262,0.13492685,-0.09583480
-3.05852926,4.16856636,-2.04973815,0.00091039,-0.00001034,0.77315466,-0.91121806,0.87105169,-0.80922596,0.92374583,-0.78224802,1.31563194,-0.13998871,1.69509899,-0.11613902,0.01425869,-0.00857939,0.13533954,-0.09946784
-3.05252626,4.14790372,-2.12089723,0.00094147,-0.00001036,0.75955629,-0.94378999,0.85107766,-0.83811914,0.92807256,-0.80907249,1.29653134,-0.14584214,1.69764341,-0.11925117,0.01388508,-0.00885106,0.13529291,-0.10273297
