energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.20260130,4.88272452,0.00727054,1.16179732,0.43901971,1.40474292,0.11842393,1.57584986,1.68397893,1.28549215
-3.19659830,4.88616078,0.00655762,1.17239602,0.43135104,1.40051205,0.11904927,1.57248052,1.69361784,1.30127843
-3.19059530,4.88179347,0.00589676,1.18052336,0.42372106,1.39427608,0.11931180,1.56674838,1.70082028,1.31322218
-3.18459230,4.86880153,0.00528848,1.18577585,0.41608790,1.38601483,0.11923389,1.55848785,1.70491284,1.32081072
-3.17858929,4.84656537,0.00473237,1.18782080,0.40840691,1.37575760,0.11884428,1.54757922,1.70531463,1.32363017
-3.17258629,4.81469043,0.00422723,1.18641034,0.40063419,1.36358000,0.11817668,1.53395226,1.70156241,1.32138238
-3.16658329,4.77302223,0.00377124,1.18139312,0.39272980,1.34959820,0.11726826,1.51758741,1.69333187,1.31389831
-3.16058029,4.72165319,0.00336209,1.17272356,0.38466048,1.33396122,0.11615795,1.49851451,1.68045451,1.30114713
-3.15457729,4.66092182,0.00299712,1.16046808,0.37640190,1.31684180,0.11488475,1.47680960,1.66292959,1.28324110
-3.14857429,4.59140525,0.00267346,1.14480849,0.36794034,1.29842675,0.11348612,1.45259025,1.64093110,1.26043588
-3.14257129,4.51390643,0.00238812,1.12604237,0.35927399,1.27890742,0.11199657,1.42600995,1.61480980,1.23312678
-3.13656828,4.42943732,0.00213808,1.10458063,0.35041372,1.25847115,0.11044643,1.39725211,1.58509044,1.20184095
-3.13056528,4.33919930,0.00192040,1.08094234,0.34138352,1.23729417,0.10886097,1.36652431,1.55246449,1.16722617
-3.12456228,4.24456215,0.00173226,1.05574707,0.33222064,1.21553660,0.10725992,1.33405302,1.51777892,1.13003672
-3.11855928,4.14704233,0.00157103,1.02970491,0.32297537,1.19333979,0.10565725,1.30007943,1.48202126,1.09111688
-3.11255628,4.04828120,0.00143430,1.00360448,0.31371068,1.17082607,0.10406145,1.26485624,1.44630154,1.05138275
-3.10655328,3.95002331,0.00131989,0.97829909,0.30450157,1.14810081,0.10247602,1.22864569,1.41183137,1.01180284
-3.10055028,3.85409455,0.00122591,0.95469113,0.29543417,1.12525659,0.10090037,1.19171861,1.37990059,0.97337801
-3.09454727,3.76237963,0.00115074,0.93371494,0.28660466,1.10237876,0.09933086,1.15435425,1.35185165,0.93712105
-3.08854427,3.67679803,0.00109305,0.91631827,0.27811777,1.07955204,0.09776197,1.11684051,1.32905197,0.90403636
-3.08254127,3.59927754,0.00105178,0.90344230,0.27008505,1.05686728,0.09618755,1.07947424,1.31286449,0.87509974
-3.07653827,3.53172444,0.00102611,0.89600056,0.26262271,1.03442762,0.09460203,1.04256104,1.30461649,0.85123870
-3.07053527,3.47598961,0.00101551,0.89485673,0.25584907,1.01235363,0.09300143,1.00641427,1.30556702,0.83331316
-3.06453227,3.43383011,0.00101966,0.90080168,0.24988163,0.99078647,0.09138421,0.97135283,1.31687320,0.82209672
-3.05852926,3.40686626,0.00103845,0.91453020,0.24483370,0.96988892,0.08975187,0.93769751,1.33955599,0.81825876
-3.05252626,3.39653481,0.00107197,0.93661765,0.24081079,0.94984392,0.08810916,0.90576580,1.37446594,0.82234729
-3.04652326,3.40403945,0.00112047,0.96749757,0.23790675,0.93085054,0.08646405,0.87586522,1.42225005,0.83477305
-3.04052026,3.43030027,0.00118439,1.00744067,0.23619982,0.91311760,0.08482740,0.84828527,1.48332057,0.85579515
-3.03451726,3.47590475,0.00126430,1.05653638,0.23574882,0.89685533,0.08321226,0.82328856,1.55782728,0.88550870
-3.02851426,3.54106292,0.00136090,1.11467773,0.23658957,0.88226562,0.08163303,0.80110135,1.64563456,0.92383508
-3.02251126,3.62556978,0.00147509,1.18155085,0.23873181,0.86953156,0.08010449,0.78190429,1.74630474,0.97051545
-3.01650825,3.72877822,0.00160791,1.25662985,0.24215685,0.85880712,0.07864069,0.76582384,1.85908935,1.02510822
-3.01050525,3.84958526,0.00176058,1.33917818,0.24681603,0.85020779,0.07725388,0.75292506,1.98292940,1.08699114
-3.00450225,3.98643436,0.00193459,1.42825699,0.25263035,0.84380295,0.07595358,0.74320631,2.11646609,1.15536854
-2.99849925,4.13733565,0.00213165,1.52274119,0.25949113,0.83961067,0.07474579,0.73659648,2.25806242,1.22928423
-2.99249625,4.29990511,0.00235380,1.62134318,0.26726198,0.83759563,0.07363243,0.73295496,2.40583617,1.30764022
-2.98649325,4.47142288,0.00260344,1.72264397,0.27578198,0.83767033,0.07261107,0.73207459,2.55770383,1.38922125
-2.98049025,4.64890943,0.00288334,1.82513116,0.28486997,0.83969978,0.07167499,0.73368770,2.71143480,1.47272474
-2.97448724,4.82921753,0.00319674,1.92724261,0.29432991,0.84350973,0.07081351,0.73747488,2.86471404,1.55679548
-2.96848424,5.00913649,0.00354728,2.02741421,0.30395697,0.84889772,0.07001257,0.74307630,3.01521133,1.64006415
-2.96248124,5.18550437,0.00393909,2.12413005,0.31354416,0.85564678,0.06925566,0.75010484,3.16065436,1.72118814
-2.95647824,5.35532309,0.00437670,2.21597265,0.32288917,0.86354062,0.06852480,0.75816051,3.29890256,1.79889328
-2.95047524,5.51587058,0.00486500,2.30167117,0.33180109,0.87237967,0.06780168,0.76684529,3.42801839,1.87201457
-2.94447224,5.66480445,0.00540915,2.38014503,0.34010660,0.88199687,0.06706886,0.77577756,3.54633257,1.93953416
-2.93846923,5.80025122,0.00601445,2.45054075,0.34765545,0.89227212,0.06631087,0.78460544,3.65249995,2.00061452
-2.93246623,5.92087617,0.00668616,2.51226001,0.35432479,0.90314456,0.06551520,0.79301815,3.74554306,2.05462529
-2.92646323,6.02592962,0.00742927,2.56497720,0.36002217,0.91462176,0.06467310,0.80075484,3.82488074,2.10116206
-2.92046023,6.11526638,0.00824829,2.60864532,0.36468716,0.92678505,0.06378013,0.80761054,3.89034007,2.14005606
-2.91445723,6.18933690,0.00914698,2.64348960,0.36829139,0.93979079,0.06283641,0.81343874,3.94215061,2.17137389
-2.90845423,6.24914992,0.01012801,2.66998883,0.37083707,0.95386699,0.06184664,0.81815084,3.98092094,2.19540716
-2.90245123,6.29620817,0.01119271,2.68884511,0.37235424,0.96930572,0.06081976,0.82171243,4.00759822,2.21265206
-2.89644822,6.33242009,0.01234080,2.70094347,0.37289675,0.98645137,0.05976836,0.82413693,4.02341274,2.22377994
-2.89044522,6.35999205,0.01357006,2.70730293,0.37253750,1.00568537,0.05870791,0.82547707,4.02981005,2.22960003
-2.88444222,6.38130673,0.01487618,2.70902180,0.37136300,1.02740828,0.05765577,0.82581504,4.02837400,2.23101600
-2.87843922,6.39879385,0.01625256,2.70721959,0.36946790,1.05202004,0.05663007,0.82525191,4.02074461,2.22897870
-2.87243622,6.41480044,0.01769023,2.70297868,0.36694971,1.07989953,0.05564865,0.82389739,4.00853501,2.22443711
-2.86643322,6.43146728,0.01917782,2.69728870,0.36390403,1.11138445,0.05472792,0.82186055,3.99325160,2.21829028
-2.86043022,6.45061832,0.02070164,2.69099631,0.36042080,1.14675279,0.05388188,0.81924233,3.97622163,2.21134251
-2.85442721,6.47366875,0.02224588,2.68476315,0.35658156,1.18620657,0.05312125,0.81613034,3.95853173,2.20426402
-2.84842421,6.50155658,0.02379284,2.67903393,0.35245816,1.22985907,0.05245285,0.81259643,3.94098062,2.19755936
-2.84242121,6.53470113,0.02532333,2.67401620,0.34811276,1.27772584,0.05187914,0.80869724,3.92404811,2.19154477
-2.83641821,6.57299028,0.02681704,2.66967290,0.34359925,1.32972021,0.05139808,0.80447757,3.90788181,2.18633598
-2.83041521,6.61579683,0.02825313,2.66572775,0.33896589,1.38565331,0.05100320,0.79997651,3.89230199,2.18184664
-2.82441221,6.66202257,0.02961069,2.66168318,0.33425897,1.44523851,0.05068387,0.79523578,3.87682395,2.17779766
-2.81840920,6.71016720,0.03086938,2.65684965,0.32952726,1.50810005,0.05042588,0.79030962,3.86069637,2.17373657
-2.81240620,6.75841801,0.03200996,2.65038478,0.32482680,1.57378526,0.05021215,0.78527561,3.84295344,2.16906603
-2.80640320,6.80475509,0.03301483,2.64134005,0.32022576,1.64177956,0.05002350,0.78024542,3.82247759,2.16307965
-2.80040020,6.84706595,0.03386857,2.62871265,0.31580882,1.71152351,0.04983967,0.77537464,3.79806948,2.15500330
-2.79439720,6.88326349,0.03455834,2.61149979,0.31168092,1.78243091,0.04964022,0.77087098,3.76852139,2.14403964
-2.78839420,6.91140072,0.03507423,2.58875266,0.30796979,1.85390707,0.04940550,0.76699974,3.73269005,2.12941350
-2.78239120,6.92977626,0.03540949,2.55962732,0.30482708,1.92536622,0.04911755,0.76408627,3.68956542,2.11041568
-2.77638819,6.93702535,0.03556068,2.52343019,0.30242792,1.99624755,0.04876086,0.76251459,3.63833166,2.08644311
-2.77038519,6.93219180,0.03552769,2.47965591,0.30096864,2.06602901,0.04832303,0.76272202,3.57841770,2.05703321
-2.76438219,6.91477768,0.03531364,2.42801591,0.30066268,2.13423856,0.04779529,0.76518973,3.50953482,2.02189084
-2.75837919,6.88476879,0.03492469,2.36845661,0.30173479,2.20046274,0.04717275,0.77042929,3.43169988,1.98090676
-2.75237619,6.84263532,0.03436978,2.30116658,0.30441356,2.26435240,0.04645457,0.77896558,3.34524328,1.93416664
-2.74637319,6.78930831,0.03366026,2.22657264,0.30892261,2.32562586,0.04564389,0.79131668,3.25080169,1.88195056
-2.74037019,6.72613418,0.03280947,2.14532542,0.31547079,2.38406994,0.04474760,0.80797149,3.14929628,1.82472319
-2.73436718,6.65481025,0.03183235,2.05827546,0.32424175,2.43953932,0.04377596,0.82936592,3.04189789,1.76311540
-2.72836418,6.57730540,0.03074493,1.96644117,0.33538326,2.49195469,0.04274210,0.85585880,2.92998121,1.69789844
-2.72236118,6.49577053,0.02956392,1.87097052,0.34899701,2.54130059,0.04166140,0.88770863,2.81507044,1.62995225
-2.71635818,6.41244388,0.02830627,1.77309841,0.36512918,2.58762322,0.04055079,0.92505224,2.69877921,1.56022951
-2.71035518,6.32955637,0.02698879,1.67410188,0.38376242,2.63102884,0.03942808,0.96788659,2.58274779,1.48971747
-2.70435218,6.24924183,0.02562781,1.57525526,0.40480963,2.67168321,0.03831121,1.01605471,2.46858063,1.41939936
-2.69834917,6.17345667,0.02423890,1.47778730,0.42811005,2.70981197,0.03721758,1.06923675,2.35778701,1.35021739
-2.69234617,6.10391265,0.02283663,1.38284207,0.45342797,2.74570226,0.03616339,1.12694688,2.25172750,1.28303883
-2.68634317,6.04202577,0.02143443,1.29144519,0.48045431,2.77970521,0.03516312,1.18853652,2.15156838,1.21862697
-2.68034017,5.98888290,0.02004449,1.20447667,0.50881110,2.81223880,0.03422908,1.25320424,2.05824596,1.15761777
-2.67433717,5.94522727,0.01867766,1.12265101,0.53805911,2.84379078,0.03337106,1.32001220,1.97244181,1.10050337
-2.66833417,5.91146223,0.01734351,1.04650523,0.56770820,2.87492067,0.03259614,1.38790888,1.89456983,1.04762257
-2.66233117,5.88767206,0.01605027,0.97639464,0.59723023,2.90626019,0.03190858,1.45575728,1.82477507,0.99915867
-2.65632816,5.87365757,0.01480497,0.91249616,0.62607420,2.93851133,0.03130990,1.52236788,1.76294403,0.95514418
-2.65032516,5.86898340,0.01361345,0.85481847,0.65368287,2.97244110,0.03079902,1.58653486,1.70872538,0.91547178
-2.64432216,5.87303343,0.01248047,0.80321808,0.67951035,3.00887246,0.03037248,1.64707432,1.66155977,0.87991080
-2.63831916,5.88507022,0.01140976,0.75742010,0.70303997,3.04867075,0.03002484,1.70286286,1.62071694,0.84812793
-2.63231616,5.90429457,0.01040416,0.71704254,0.72380155,3.09272527,0.02974902,1.75287483,1.58533820,0.81971096
-2.62631316,5.92990107,0.00946566,0.68162265,0.74138737,3.14192606,0.02953674,1.79621656,1.55448199,0.79419437
-2.62031016,5.96112614,0.00859548,0.65064404,0.75546617,3.19713588,0.02937895,1.83215616,1.52717042,0.77108511
-2.61430715,5.99728551,0.00779413,0.62356325,0.76579448,3.25915811,0.02926630,1.86014725,1.50243450,0.74988771
-2.60830415,6.03779905,0.00706146,0.59983465,0.77222472,3.32870126,0.02918945,1.87984574,1.47935612,0.73012725
-2.60230115,6.08220140,0.00639673,0.57893259,0.77470981,3.40634132,0.02913946,1.89111881,1.45710505,0.71136939
-2.59629815,6.13013830,0.00579861,0.56037016,0.77330394,3.49248339,0.02910804,1.89404554,1.43496936,0.69323678
-2.59029515,6.18134908,0.00526526,0.54371395,0.76815953,3.58732429,0.02908771,1.88890940,1.41237835,0.67542111
-2.58429215,6.23563712,0.00479434,0.52859446,0.75952053,3.69081797,0.02907193,1.87618287,1.38891728,0.65769083
-2.57828914,6.29283063,0.00438305,0.51471219,0.74771237,3.80264582,0.02905509,1.85650499,1.36433362,0.63989435
-2.57228614,6.35273712,0.00402816,0.50183950,0.73312898,3.92219369,0.02903247,1.83065299,1.33853514,0.62195899
-2.56628314,6.41509505,0.00372607,0.48981867,0.71621758,4.04853768,0.02900013,1.79950940,1.31158033,0.60388613
-2.56028014,6.47952685,0.00347286,0.47855658,0.69746189,4.18044016,0.02895474,1.76402625,1.28366222,0.58574311
-2.55427714,6.54549716,0.00326432,0.46801678,0.67736442,4.31635749,0.02889343,1.72518805,1.25508674,0.56765267
-2.54827414,6.61227999,0.00309604,0.45820958,0.65642881,4.45446026,0.02881357,1.68397518,1.22624714,0.54978064
-2.54227114,6.67893802,0.00296346,0.44918097,0.63514276,4.59266631,0.02871266,1.64132953,1.19759611,0.53232279
-2.53626813,6.74431660,0.00286195,0.44100125,0.61396238,4.72868640,0.02858821,1.59812361,1.16961709,0.51549155
-2.53026513,6.80705375,0.00278692,0.43375385,0.59329845,4.86008153,0.02843769,1.55513453,1.14279646,0.49950347
-2.52426213,6.86560701,0.00273382,0.42752523,0.57350519,4.98433033,0.02825856,1.51302364,1.11759808,0.48456797
-2.51825913,6.91829639,0.00269834,0.42239631,0.55487170,5.09890454,0.02804840,1.47232265,1.09444135,0.47087805
-2.51225613,6.96336198,0.00267639,0.41843581,0.53761654,5.20134962,0.02780510,1.43342622,1.07368389,0.45860314
-2.50625313,6.99903359,0.00266425,0.41569581,0.52188524,5.28936765,0.02752713,1.39659127,1.05560947,0.44788461
-2.50025013,7.02360920,0.00265863,0.41420966,0.50775090,5.36089897,0.02721387,1.36194241,1.04042156,0.43883370
-2.49424712,7.03553822,0.00265672,0.41399217,0.49521755,5.41419926,0.02686606,1.32948297,1.02824268,0.43153212
-2.48824412,7.03350529,0.00265628,0.41504195,0.48422608,5.44790845,0.02648615,1.29911091,1.01911907,0.42603476
-2.48224112,7.01651007,0.00265567,0.41734559,0.47466223,5.46110857,0.02607877,1.27063829,1.01303027,0.42237441
-2.47623812,6.98393894,0.00265390,0.42088325,0.46636637,5.45336769,0.02565115,1.24381360,1.00990265,0.42056796
-2.47023512,6.93562447,0.00265063,0.42563520,0.45914445,5.42476789,0.02521343,1.21834548,1.00962599,0.42062346
-2.46423212,6.87188933,0.00264621,0.43158877,0.45277967,5.37591581,0.02477896,1.19392687,1.01207172,0.42254762
-2.45822911,6.79357216,0.00264162,0.43874516,0.44704440,5.30793518,0.02436450,1.17025850,1.01711175,0.42635296
-2.45222611,6.70203352,0.00263848,0.44712545,0.44171175,5.22244147,0.02399028,1.14707061,1.02463639,0.43206425
-2.44622311,6.59914106,0.00263898,0.45677543,0.43656651,5.12149946,0.02367993,1.12414219,1.03457034,0.43972350
-2.44022011,6.48723424,0.00264583,0.46776867,0.43141485,5.00756566,0.02346029,1.10131687,1.04688543,0.44939327
-2.43421711,6.36906937,0.00266214,0.48020749,0.42609267,4.88341753,0.02336104,1.07851505,1.06160936,0.46115769
-2.42821411,6.24774709,0.00269140,0.49422166,0.42047207,4.75207258,0.02341424,1.05574169,1.07882956,0.47512117
-2.42221111,6.12662474,0.00273729,0.50996458,0.41446593,4.61670029,0.02365368,1.03308965,1.09869197,0.49140471
-2.41620810,6.00921700,0.00280363,0.52760706,0.40803040,4.48053035,0.02411414,1.01073859,1.12139449,0.51013968
-2.41020510,5.89908833,0.00289423,0.54732883,0.40116533,4.34676042,0.02483051,0.98894927,1.14717535,0.53145960
-2.40420210,5.79974128,0.00301276,0.56930827,0.39391252,4.21846684,0.02583683,0.96805390,1.17629708,0.55549001
-2.39819910,5.71450481,0.00316266,0.59371053,0.38635219,4.09852127,0.02716530,0.94844257,1.20902666,0.58233720
-2.39219610,5.64642666,0.00334697,0.62067501,0.37859764,3.98951577,0.02884518,0.93054670,1.24561334,0.61207621
-2.38619310,5.59817377,0.00356826,0.65030266,0.37078854,3.89369885,0.03090173,0.91481983,1.28626510,0.64473904
-2.38019010,5.57194434,0.00382848,0.68264389,0.36308310,3.81292376,0.03335514,0.90171682,1.33112552,0.68030366
-2.37418709,5.56939480,0.00412890,0.71768793,0.35564955,3.74861068,0.03621955,0.89167217,1.38025229,0.71868468
-2.36818409,5.59158434,0.00447003,0.75535437,0.34865730,3.70172295,0.03950210,0.88507839,1.43359916,0.75972646
-2.36218109,5.63893899,0.00485152,0.79548750,0.34226829,3.67275782,0.04320218,0.88226543,1.49100243,0.80319915
-2.35617809,5.71123666,0.00527216,0.83785403,0.33662879,3.66175107,0.04731078,0.88348195,1.55217325,0.84879832
-2.35017509,5.80761366,0.00572985,0.88214453,0.33186220,3.66829473,0.05181004,0.88887940,1.61669653,0.89614838
-2.34417209,5.92659250,0.00622159,0.92797888,0.32806304,3.69156679,0.05667305,0.89849968,1.68403685,0.94480998
-2.33816908,6.06612991,0.00674349,0.97491544,0.32529248,3.73037112,0.06186385,0.91226686,1.75355155,0.99429117
-2.33216608,6.22368336,0.00729088,1.02246399,0.32357561,3.78318621,0.06733776,0.92998372,1.82451037,1.04406203
-2.32616308,6.39629352,0.00785831,1.07010155,0.32290048,3.84822041,0.07304186,0.95133311,1.89612101,1.09357216
-2.32016008,6.58067971,0.00843970,1.11729067,0.32321898,3.92347211,0.07891592,0.97588444,1.96755922,1.14227009
-2.31415708,6.77334456,0.00902841,1.16349909,0.32444954,4.00679255,0.08489340,1.00310501,2.03800184,1.18962387
-2.30815408,6.97068411,0.00961743,1.20821984,0.32648138,4.09594957,0.09090284,1.03237592,2.10666103,1.23514154
-2.30215108,7.16909923,0.01019946,1.25099062,0.32918012,4.18869038,0.09686935,1.06301195,2.17281771,1.27839039
-2.29614807,7.36510422,0.01076714,1.29141145,0.33239449,4.28280178,0.10271632,1.09428472,2.23585221,1.31901405
-2.29014507,7.55542877,0.01131316,1.32915953,0.33596379,4.37616638,0.10836725,1.12544809,2.29527033,1.35674615
-2.28414207,7.73710973,0.01183042,1.36400044,0.33972566,4.46681367,0.11374758,1.15576490,2.35072324,1.39141995
-2.27813907,7.90756971,0.01231226,1.39579506,0.34352385,4.55296494,0.11878652,1.18453391,2.40202007,1.42297313
-2.27213607,8.06468016,0.01275256,1.42450177,0.34721565,4.63307139,0.12341887,1.21111570,2.44913225,1.45144753
-2.26613307,8.20680740,0.01314589,1.45017387,0.35067856,4.70584497,0.12758656,1.23495668,2.49218967,1.47698372
-2.26013007,8.33284075,0.01348765,1.47295224,0.35381602,4.77028169,0.13124016,1.25560999,2.53146869,1.49981076
-2.25412706,8.44220292,0.01377420,1.49305402,0.35656185,4.82567745,0.13433998,1.27275241,2.56737300,1.52023160
-2.24812406,8.53484323,0.01400290,1.51075765,0.35888339,4.87163642,0.13685698,1.28619681,2.60040863,1.53860513
-2.24212106,8.61121543,0.01417223,1.52638556,0.36078308,4.90807240,0.13877329,1.29589930,2.63115469,1.55532576
-2.23611806,8.67224181,0.01428177,1.54028547,0.36229865,4.93520342,0.14008249,1.30196111,2.66023191,1.57080190
-2.23011506,8.71926623,0.01433227,1.55281138,0.36350178,4.95354018,0.14078943,1.30462492,2.68827099,1.58543443
-2.22411206,8.75399864,0.01432559,1.56430562,0.36449553,4.96386868,0.14090982,1.30426600,2.71588276,1.59959662
-2.21810905,8.77845362,0.01426473,1.57508287,0.36541047,4.96722769,0.14046952,1.30137838,2.74363208,1.61361637
-2.21210605,8.79488572,0.01415369,1.58541711,0.36640000,4.96488156,0.13950351,1.29655688,2.77201697,1.62776202
-2.20610305,8.80572358,0.01399747,1.59553224,0.36763478,4.95828870,0.13805475,1.29047550,2.80145397,1.64223219
-2.20010005,8.81350505,0.01380195,1.60559670,0.36929679,4.94906644,0.13617277,1.28386333,2.83227063,1.65715030
-2.19409705,8.82081440,0.01357378,1.61572224,0.37157299,4.93895252,0.13391223,1.27747867,2.86470475,1.67256368
-2.18809405,8.83022292,0.01332029,1.62596664,0.37464905,4.92976371,0.13133144,1.27208258,2.89891029,1.68844724
-2.18209105,8.84423315,0.01304937,1.63633999,0.37870325,4.92335208,0.12849080,1.26841284,2.93496864,1.70471116
-2.17608804,8.86522710,0.01276933,1.64681371,0.38390070,4.92155932,0.12545137,1.26715915,2.97290401,1.72121183
-2.17008504,8.89541812,0.01248884,1.65733153,0.39038820,4.92616978,0.12227346,1.26894062,3.01270126,1.73776515
-2.16408204,8.93680620,0.01221676,1.66782143,0.39828969,4.93886279,0.11901537,1.27428624,3.05432415,1.75416121
-2.15807904,8.99113633,0.01196205,1.67820744,0.40770256,4.96116522,0.11573227,1.28361901,3.09773241,1.77017917
-2.15207604,9.05985963,0.01173368,1.68842047,0.41869484,4.99440504,0.11247520,1.29724413,3.14289573,1.78560142
-2.14607304,9.14409723,0.01154054,1.69840730,0.43130318,5.03966702,0.10929024,1.31534168,3.18980335,1.80022608
-2.14007004,9.24460708,0.01139133,1.70813688,0.44553193,5.09775185,0.10621788,1.33796380,3.23846829,1.81387701
-2.13406703,9.36175434,0.01129453,1.71760387,0.46135297,5.16913977,0.10329252,1.36503636,3.28892568,1.82641101
-2.12806403,9.49548622,0.01125824,1.72682882,0.47870655,5.25396029,0.10054209,1.39636495,3.34122509,1.83772176
-2.12206103,9.64531240,0.01129018,1.73585548,0.49750280,5.35196912,0.09798789,1.43164466,3.39541765,1.84774057
-2.11605803,9.81029252,0.01139762,1.74474518,0.51762407,5.46253370,0.09564455,1.47047321,3.45153862,1.85643416
-2.11005503,9.98903215,0.01158722,1.75356906,0.53892778,5.58462843,0.09352008,1.51236673,3.50958712,1.86379986
-2.10405203,10.17968869,0.01186507,1.76239875,0.56124980,5.71684035,0.09161604,1.55677744,3.56950450,1.86985885
-2.09804902,10.37998832,0.01223651,1.77129621,0.58440817,5.85738602,0.08992795,1.60311238,3.63115315,1.87464808
-2.09204602,10.58725505,0.01270608,1.78030366,0.60820692,6.00413961,0.08844561,1.65075244,3.69429767,1.87821165
-2.08604302,10.79845197,0.01327742,1.78943432,0.63244005,6.15467211,0.08715365,1.69907071,3.75858994,1.88059229
-2.08004002,11.01023477,0.01395315,1.79866458,0.65689534,6.30630085,0.08603219,1.74744966,3.82355963,1.88182369
-2.07403702,11.21901664,0.01473477,1.80792830,0.68135792,6.45614843,0.08505742,1.79529616,3.88861091,1.88192398
-2.06803402,11.42104305,0.01562255,1.81711359,0.70561354,6.60120929,0.08420243,1.84205415,3.95302624,1.88089104
-2.06203102,11.61247465,0.01661543,1.82606215,0.72945145,6.73842217,0.08343800,1.88721435,4.01597706,1.87869961
-2.05602801,11.78947552,0.01771089,1.83457133,0.75266677,6.86474622,0.08273339,1.93032093,4.07654125,1.87530030
-2.05002501,11.94830432,0.01890494,1.84239874,0.77506246,6.97723841,0.08205725,1.97097515,4.13372625,1.87062059
-2.04402201,12.08540492,0.02019199,1.84926892,0.79645075,7.07312966,0.08137845,2.00883605,4.18649689,1.86456729
-2.03801901,12.19749375,0.02156489,1.85488184,0.81665431,7.14989725,0.08066691,2.04361862,4.23380640,1.85703043
-2.03201601,12.28164068,0.02301491,1.85892264,0.83550692,7.20533124,0.07989442,2.07508973,4.27462883,1.84788805
-2.02601301,12.33534089,0.02453180,1.86107197,0.85285408,7.23759258,0.07903533,2.10306263,4.30799143,1.83701155
-2.02001001,12.35657534,0.02610390,1.86101661,0.86855332,7.24526136,0.07806726,2.12739032,4.33300524,1.82427126
-2.01400700,12.34385810,0.02771830,1.85845957,0.88247458,7.22737353,0.07697161,2.14795859,4.34889244,1.80954187
-2.00800400,12.29626933,0.02936098,1.85312959,0.89450053,7.18344532,0.07573401,2.16467921,4.35500937,1.79270746
-2.00200100,12.21347325,0.03101707,1.84478940,0.90452703,7.11348477,0.07434468,2.17748381,4.35086430,1.77366602
-1.99599800,12.09572117,0.03267108,1.83324276,0.91246371,7.01799043,0.07279859,2.18631869,4.33612931,1.75233322
-1.98999500,11.94384008,0.03430717,1.81833992,0.91823463,6.89793755,0.07109553,2.19114104,4.31064633,1.72864562
-1.98399200,11.75920774,0.03590945,1.79998169,0.92177907,6.75475278,0.06924008,2.19191643,4.27442721,1.70256313
-1.97798899,11.54371592,0.03746219,1.77812195,0.92305243,6.59027850,0.06724137,2.18861777,4.22764852,1.67407097
-1.97198599,11.29972336,0.03895012,1.75276882,0.92202698,6.40672832,0.06511280,2.18122547,4.17064147,1.64318112
-1.96598299,11.03000046,0.04035861,1.72398459,0.91869258,6.20663554,0.06287168,2.16972866,4.10387805,1.60993344
-1.95997999,10.73766782,0.04167390,1.69188447,0.91305728,5.99279631,0.06053864,2.15412710,4.02795407,1.57439646
-1.95397699,10.42613058,0.04288318,1.65663444,0.90514748,5.76820953,0.05813715,2.13443359,3.94357026,1.53666792
-1.94797399,10.09901068,0.04397475,1.61844820,0.89500792,5.53601529,0.05569285,2.11067648,3.85151220,1.49687508
-1.94197099,9.76007880,0.04493805,1.57758339,0.88270122,5.29943357,0.05323294,2.08290208,3.75263003,1.45517474
-1.93596798,9.41318774,0.04576366,1.53433705,0.86830706,5.06170496,0.05078546,2.05117670,3.64781851,1.41175280
-1.92996498,9.06220857,0.04644333,1.48904052,0.85192097,4.82603463,0.04837863,2.01558827,3.53799824,1.36682342
-1.92396198,8.71097088,0.04696996,1.44205374,0.83365290,4.59554092,0.04604020,1.97624742,3.42409824,1.32062748
-1.91795898,8.36320798,0.04733754,1.39375885,0.81362543,4.37320920,0.04379680,1.93328811,3.30704030,1.27343032
-1.91195598,8.02250782,0.04754117,1.34455344,0.79197192,4.16185197,0.04167334,1.88686782,3.18772532,1.22551857
-1.90595298,7.69227009,0.04757705,1.29484316,0.76883458,3.96407527,0.03969248,1.83716744,3.06702145,1.17719615
-1.89994997,7.37566977,0.04744249,1.24503404,0.74436258,3.78225186,0.03787409,1.78439105,2.94575431,1.12877919
-1.89394697,7.07562713,0.04713600,1.19552453,0.71871031,3.61850082,0.03623486,1.72876561,2.82469898,1.08059024
-1.88794397,6.79478425,0.04665734,1.14669747,0.69203584,3.47467356,0.03478794,1.67054065,2.70457365,1.03295159
-1.88194097,6.53548755,0.04600766,1.09891218,0.66449962,3.35234556,0.03354263,1.60998819,2.58603497,0.98617814
-1.87593797,6.29977624,0.04518960,1.05249697,0.63626345,3.25281345,0.03250422,1.54740255,2.46967474,0.94056998
-1.86993497,6.08937582,0.04420748,1.00774228,0.60748966,3.17709658,0.03167389,1.48310020,2.35601806,0.89640498
-1.86393197,5.90569641,0.04306735,0.96489484,0.57834057,3.12594233,0.03104868,1.41741948,2.24552271,0.85393182
-1.85792896,5.74983494,0.04177715,0.92415301,0.54897803,3.09983428,0.03062163,1.35071992,2.13857977,0.81336374
-1.85192596,5.62258054,0.04034673,0.88566365,0.51956305,3.09900229,0.03038199,1.28338106,2.03551546,0.77487344
-1.84592296,5.52442246,0.03878787,0.84952071,0.49025545,3.12343367,0.03031553,1.21580056,1.93659417,0.73858934
-1.83991996,5.45555964,0.03711423,0.81576564,0.46121341,3.17288442,0.03040501,1.14839141,1.84202265,0.70459360
