energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-0.00300150,3.67408215,1.01954412,2.16603756,0.09235749,0.37064828,1.22574808,0.56356992,0.40518207,0.00000000
0.00300150,3.73321192,1.03375252,2.20029324,0.09364177,0.38206036,1.25502624,0.56956828,0.41679311,0.00000000
0.00900450,3.77999974,1.04381571,2.22689247,0.09460459,0.39276784,1.28029864,0.57396813,0.42688769,0.00000000
0.01500750,3.81306311,1.04952456,2.24499285,0.09521565,0.40258502,1.30093753,0.57657683,0.43524299,0.00000000
0.02101051,3.83133077,1.05075325,2.25394014,0.09545223,0.41134721,1.31641209,0.57724870,0.44167334,0.00000000
0.02701351,3.83406729,1.04746008,2.25328500,0.09529989,0.41891353,1.32630239,0.57588771,0.44603524,0.00000000
0.03301651,3.82088666,1.03968610,2.24279308,0.09475293,0.42516884,1.33030980,0.57244828,0.44823106,0.00000000
0.03901951,3.79175471,1.02755165,2.22244821,0.09381461,0.43002477,1.32826357,0.56693443,0.44821136,0.00000000
0.04502251,3.74698072,1.01125112,2.19244890,0.09249717,0.43341984,1.32012351,0.55939738,0.44597571,0.00000000
0.05102551,3.68719912,0.99104610,2.15319834,0.09082161,0.43531893,1.30597876,0.54993185,0.44157202,0.00000000
0.05702851,3.61334233,0.96725734,2.10528868,0.08881713,0.43571205,1.28604282,0.53867117,0.43509451,0.00000000
0.06303152,3.52660615,0.94025573,2.04948015,0.08652049,0.43461267,1.26064523,0.52578171,0.42668022,0.00000000
0.06903452,3.42840937,0.91045276,1.98667608,0.08397506,0.43205577,1.23022037,0.51145668,0.41650447,0.00000000
0.07503752,3.32034924,0.87829056,1.91789486,0.08122964,0.42809572,1.19529376,0.49590972,0.40477530,0.00000000
0.08104052,3.20415469,0.84423207,1.84423985,0.07833722,0.42280420,1.15646671,0.47936846,0.39172717,0.00000000
0.08704352,3.08163892,0.80875145,1.76686844,0.07535351,0.41626817,1.11439967,0.46206832,0.37761415,0.00000000
0.09304652,2.95465303,0.77232494,1.68696131,0.07233542,0.40858816,1.06979520,0.44424674,0.36270293,0.00000000
0.09904952,2.82504222,0.73542254,1.60569294,0.06933950,0.39987675,1.02338092,0.42613799,0.34726583,0.00000000
0.10505253,2.69460565,0.69850044,1.52420426,0.06642035,0.39025737,0.97589309,0.40796862,0.33157406,0.00000000
0.11105553,2.56506106,0.66199456,1.44357815,0.06362916,0.37986333,0.92806135,0.38995372,0.31589147,0.00000000
0.11705853,2.43801478,0.62631498,1.36481850,0.06101227,0.36883704,0.88059476,0.37229387,0.30046896,0.00000000
0.12306153,2.31493756,0.59184156,1.28883316,0.05860995,0.35732929,0.83416968,0.35517293,0.28553967,0.00000000
0.12906453,2.19714647,0.55892054,1.21642109,0.05645542,0.34549857,0.78941934,0.33875649,0.27131500,0.00000000
0.13506753,2.08579255,0.52786212,1.14826373,0.05457398,0.33351011,0.74692546,0.32319098,0.25798158,0.00000000
0.14107054,1.98185416,0.49893902,1.08492055,0.05298260,0.32153477,0.70721152,0.30860339,0.24569918,0.00000000
0.14707354,1.88613542,0.47238581,1.02682851,0.05168961,0.30974752,0.67073793,0.29510140,0.23459940,0.00000000
0.15307654,1.79926909,0.44839893,0.97430517,0.05069486,0.29832539,0.63789862,0.28277397,0.22478525,0.00000000
0.15907954,1.72172339,0.42713734,0.92755481,0.04999001,0.28744507,0.60901908,0.27169214,0.21633143,0.00000000
0.16508254,1.65381183,0.40872365,0.88667727,0.04955923,0.27727994,0.58435551,0.26191018,0.20928516,0.00000000
0.17108554,1.59570550,0.39324555,0.85167889,0.04938005,0.26799669,0.56409497,0.25346672,0.20366757,0.00000000
0.17708854,1.54744706,0.38075767,0.82248487,0.04942441,0.25975167,0.54835626,0.24638614,0.19947548,0.00000000
0.18309155,1.50896586,0.37128359,0.79895269,0.04965994,0.25268699,0.53719160,0.24067984,0.19668336,0.00000000
0.18909455,1.48009353,0.36481805,0.78088588,0.05005123,0.24692667,0.53058884,0.23634763,0.19524565,0.00000000
0.19509755,1.46057980,0.36132940,0.76804779,0.05056121,0.24257292,0.52847425,0.23337906,0.19509906,0.00000000
0.20110055,1.45010785,0.36076219,0.76017489,0.05115243,0.23970288,0.53071591,0.23175468,0.19616500,0.00000000
0.20710355,1.44830923,0.36303997,0.75698910,0.05178839,0.23836588,0.53712774,0.23144729,0.19835205,0.00000000
0.21310655,1.45477781,0.36806833,0.75820909,0.05243458,0.23858148,0.54747414,0.23242309,0.20155838,0.00000000
0.21910955,1.46908271,0.37573809,0.76356000,0.05305947,0.24033851,0.56147542,0.23464280,0.20567422,0.00000000
0.22511256,1.49078001,0.38592883,0.77278162,0.05363527,0.24359498,0.57881389,0.23806263,0.21058426,0.00000000
0.23111556,1.51942316,0.39851252,0.78563479,0.05413843,0.24827920,0.59914071,0.24263518,0.21617003,0.00000000
0.23711856,1.55457181,0.41335736,0.80190596,0.05454996,0.25429188,0.62208341,0.24831018,0.22231226,0.00000000
0.24312156,1.59579909,0.43033168,0.82140989,0.05485551,0.26150924,0.64725394,0.25503514,0.22889316,0.00000000
0.24912456,1.64269709,0.44930777,0.84399046,0.05504526,0.26978698,0.67425705,0.26275576,0.23579859,0.00000000
0.25512756,1.69488060,0.47016559,0.86951975,0.05511360,0.27896498,0.70269884,0.27141611,0.24292021,0.00000000
0.26113057,1.75198872,0.49279598,0.89789547,0.05505870,0.28887241,0.73219514,0.28095869,0.25015730,0.00000000
0.26713357,1.81368462,0.51710344,0.92903677,0.05488194,0.29933311,0.76237938,0.29132415,0.25741853,0.00000000
0.27313657,1.87965318,0.54300809,0.96287885,0.05458731,0.31017092,0.79290972,0.30245077,0.26462331,0.00000000
0.27913957,1.94959664,0.57044671,0.99936646,0.05418078,0.32121471,0.82347500,0.31427374,0.27170286,0.00000000
0.28514257,2.02322848,0.59937269,1.03844659,0.05366965,0.33230289,0.85379937,0.32672419,0.27860089,0.00000000
0.29114557,2.10026569,0.62975480,1.08006072,0.05306200,0.34328720,0.88364524,0.33972800,0.28527383,0.00000000
0.29714857,2.18041978,0.66157477,1.12413700,0.05236615,0.35403555,0.91281462,0.35320462,0.29169060,0.00000000
0.30315158,2.26338712,0.69482358,1.17058266,0.05159030,0.36443399,0.94114857,0.36706570,0.29783191,0.00000000
0.30915458,2.34883907,0.72949676,1.21927719,0.05074224,0.37438752,0.96852502,0.38121391,0.30368915,0.00000000
0.31515758,2.43641261,0.76558874,1.27006657,0.04982909,0.38381998,0.99485507,0.39554189,0.30926285,0.00000000
0.32116058,2.52570217,0.80308659,1.32275895,0.04885729,0.39267307,1.02007802,0.40993151,0.31456086,0.00000000
0.32716358,2.61625341,0.84196348,1.37712224,0.04783259,0.40090453,1.04415558,0.42425358,0.31959631,0.00000000
0.33316658,2.70755965,0.88217221,1.43288371,0.04676014,0.40848584,1.06706549,0.43836808,0.32438540,0.00000000
0.33916958,2.79906139,0.92363927,1.48973192,0.04564465,0.41539944,1.08879521,0.45212501,0.32894529,0.00000000
0.34517259,2.89014958,0.96625971,1.54732099,0.04449055,0.42163599,1.10933591,0.46536595,0.33329209,0.00000000
0.35117559,2.98017273,1.00989334,1.60527725,0.04330228,0.42719153,1.12867733,0.47792639,0.33743907,0.00000000
0.35717859,3.06844787,1.05436248,1.66320798,0.04208442,0.43206511,1.14680365,0.48963863,0.34139528,0.00000000
0.36318159,3.15427519,1.09945138,1.72071195,0.04084194,0.43625670,1.16369078,0.50033550,0.34516454,0.00000000
0.36918459,3.23695572,1.14490765,1.77739139,0.03958033,0.43976578,1.17930503,0.50985452,0.34874492,0.00000000
0.37518759,3.31581136,1.19044552,1.83286468,0.03830571,0.44259048,1.19360332,0.51804241,0.35212872,0.00000000
0.38119060,3.39020613,1.23575077,1.88677919,0.03702493,0.44472741,1.20653464,0.52475985,0.35530286,0.00000000
0.38719360,3.45956758,1.28048733,1.93882345,0.03574551,0.44617195,1.21804268,0.52988621,0.35824967,0.00000000
0.39319660,3.52340699,1.32430490,1.98873800,0.03447564,0.44691919,1.22806925,0.53332389,0.36094799,0.00000000
0.39919960,3.58133709,1.36684739,2.03632408,0.03322405,0.44696502,1.23655808,0.53500229,0.36337450,0.00000000
0.40520260,3.63308600,1.40776167,2.08144963,0.03199984,0.44630758,1.24345880,0.53488091,0.36550506,0.00000000
0.41120560,3.67850648,1.44670603,2.12405202,0.03081230,0.44494861,1.24873041,0.53295157,0.36731606,0.00000000
0.41720860,3.71757949,1.48335811,2.16413711,0.02967066,0.44289480,1.25234424,0.52923947,0.36878561,0.00000000
0.42321161,3.75041172,1.51742164,2.20177461,0.02858386,0.44015873,1.25428587,0.52380313,0.36989443,0.00000000
0.42921461,3.77722680,1.54863182,2.23708974,0.02756027,0.43675958,1.25455597,0.51673304,0.37062651,0.00000000
0.43521761,3.79835065,1.57675912,2.27025145,0.02660743,0.43272331,1.25316996,0.50814910,0.37096930,0.00000000
0.44122061,3.81419144,1.60161126,2.30145787,0.02573177,0.42808243,1.25015655,0.49819697,0.37091365,0.00000000
0.44722361,3.82521528,1.62303348,2.33091961,0.02493843,0.42287534,1.24555527,0.48704352,0.37045335,0.00000000
0.45322661,3.83191899,1.64090730,2.35884186,0.02423102,0.41714523,1.23941330,0.47487144,0.36958441,0.00000000
0.45922961,3.83480136,1.65514776,2.38540635,0.02361145,0.41093882,1.23178179,0.46187351,0.36830417,0.00000000
0.46523262,3.83433480,1.66569978,2.41075416,0.02307984,0.40430476,1.22271214,0.44824652,0.36661036,0.00000000
0.47123562,3.83093886,1.67253378,2.43497056,0.02263440,0.39729216,1.21225253,0.43418534,0.36450014,0.00000000
0.47723862,3.82495734,1.67564107,2.45807276,0.02227150,0.38994910,1.20044496,0.41987736,0.36196933,0.00000000
0.48324162,3.81664041,1.67502941,2.48000152,0.02198563,0.38232133,1.18732325,0.40549744,0.35901187,0.00000000
0.48924462,3.80613277,1.67071913,2.50061718,0.02176956,0.37445138,1.17291204,0.39120372,0.35561960,0.00000000
0.49524762,3.79346866,1.66274003,2.51970044,0.02161448,0.36637791,1.15722696,0.37713439,0.35178249,0.00000000
0.50125063,3.77857398,1.65112951,2.53695816,0.02151026,0.35813554,1.14027606,0.36340542,0.34748919,0.00000000
0.50725363,3.76127546,1.63593178,2.55203379,0.02144567,0.34975509,1.12206226,0.35010952,0.34272804,0.00000000
0.51325663,3.74131630,1.61719846,2.56452199,0.02140876,0.34126422,1.10258690,0.33731608,0.33748846,0.00000000
0.51925963,3.71837717,1.59499030,2.57398675,0.02138717,0.33268839,1.08185386,0.32507211,0.33176259,0.00000000
0.52526263,3.69210163,1.56938005,2.57998190,0.02136856,0.32405209,1.05987418,0.31340412,0.32554716,0.00000000
0.53126563,3.66212400,1.54045601,2.58207293,0.02134097,0.31538031,1.03667083,0.30232064,0.31884546,0.00000000
0.53726863,3.62809833,1.50832617,2.57985894,0.02129326,0.30670000,1.01228315,0.29181531,0.31166928,0.00000000
0.54327164,3.58972656,1.47312249,2.57299331,0.02121546,0.29804154,0.98677082,0.28187033,0.30404064,0.00000000
0.54927464,3.54678435,1.43500492,2.56120219,0.02109915,0.28944016,0.96021704,0.27245994,0.29599335,0.00000000
0.55527764,3.49914297,1.39416492,2.54429949,0.02093779,0.28093703,0.93273066,0.26355397,0.28757408,0.00000000
0.56128064,3.44678623,1.35082806,2.52219789,0.02072692,0.27258018,0.90444713,0.25512106,0.27884302,0.00000000
0.56728364,3.38982141,1.30525544,2.49491504,0.02046442,0.26442496,0.87552825,0.24713153,0.26987401,0.00000000
0.57328664,3.32848384,1.25774376,2.46257498,0.02015058,0.25653421,0.84616063,0.23955977,0.26075401,0.00000000
0.57928964,3.26313499,1.20862389,2.42540469,0.01978815,0.24897795,0.81655298,0.23238604,0.25158205,0.00000000
0.58529265,3.19425435,1.15825789,2.38372612,0.01938223,0.24183263,0.78693235,0.22559771,0.24246758,0.00000000
0.59129565,3.12242573,1.10703454,2.33794447,0.01894019,0.23518000,0.75753949,0.21918982,0.23352826,0.00000000
0.59729865,3.04831894,1.05536349,2.28853341,0.01847138,0.22910551,0.72862349,0.21316505,0.22488722,0.00000000
0.60330165,2.97266793,1.00366825,2.23601816,0.01798682,0.22369637,0.70043603,0.20753321,0.21667002,0.00000000
0.60930465,2.89624662,0.95237821,2.18095761,0.01749883,0.21903923,0.67322535,0.20231016,0.20900116,0.00000000
0.61530765,2.81984377,0.90192018,2.12392636,0.01702060,0.21521764,0.64723026,0.19751645,0.20200054,0.00000000
0.62131066,2.74423797,0.85270949,2.06549769,0.01656565,0.21230922,0.62267433,0.19317552,0.19577971,0.00000000
0.62731366,2.67017405,0.80514132,2.00622810,0.01614739,0.21038274,0.59976053,0.18931189,0.19043820,0.00000000
0.63331666,2.59834171,0.75958235,1.94664430,0.01577857,0.20949519,0.57866636,0.18594906,0.18606006,0.00000000
0.63931966,2.52935703,0.71636314,1.88723270,0.01547080,0.20968879,0.55953969,0.18310758,0.18271062,0.00000000
0.64532266,2.46374756,0.67577159,1.82843179,0.01523405,0.21098831,0.54249540,0.18080309,0.18043369,0.00000000
0.65132566,2.40194103,0.63804755,1.77062734,0.01507628,0.21339859,0.52761280,0.17904459,0.17924930,0.00000000
0.65732866,2.34425785,0.60337889,1.71415011,0.01500303,0.21690250,0.51493404,0.17783297,0.17915199,0.00000000
0.66333167,2.29090721,0.57189908,1.65927568,0.01501718,0.22145937,0.50446334,0.17715977,0.18010986,0.00000000
0.66933467,2.24198661,0.54368628,1.60622612,0.01511876,0.22700416,0.49616716,0.17700633,0.18206439,0.00000000
0.67533767,2.19748440,0.51876406,1.55517276,0.01530484,0.23344725,0.48997529,0.17734336,0.18493103,0.00000000
0.68134067,2.15728492,0.49710343,1.50623970,0.01556956,0.24067509,0.48578278,0.17813085,0.18860064,0.00000000
0.68734367,2.12117596,0.47862631,1.45950762,0.01590422,0.24855169,0.48345266,0.17931840,0.19294181,0.00000000
0.69334667,2.08885794,0.46321005,1.41501746,0.01629757,0.25692095,0.48281943,0.18084602,0.19780388,0.00000000
0.69934967,2.05995469,0.45069282,1.37277386,0.01673603,0.26560979,0.48369310,0.18264522,0.20302072,0.00000000
0.70535268,2.03402530,0.44087972,1.33274809,0.01720416,0.27443210,0.48586388,0.18464052,0.20841511,0.00000000
0.71135568,2.01057693,0.43354919,1.29488055,0.01768514,0.28319325,0.48910716,0.18675122,0.21380361,0.00000000
0.71735868,1.98907817,0.42845961,1.25908302,0.01816125,0.29169511,0.49318877,0.18889342,0.21900171,0.00000000
0.72336168,1.96897283,0.42535569,1.22524060,0.01861450,0.29974140,0.49787033,0.19098216,0.22382914,0.00000000
0.72936468,1.94969386,0.42397454,1.19321378,0.01902721,0.30714304,0.50291449,0.19293372,0.22811508,0.00000000
0.73536768,1.93067723,0.42405117,1.16284073,0.01938256,0.31372345,0.50808992,0.19466779,0.23170316,0.00000000
0.74137069,1.91137534,0.42532332,1.13394006,0.01966523,0.31932343,0.51317592,0.19610964,0.23445596,0.00000000
0.74737369,1.89126998,0.42753542,1.10631423,0.01986183,0.32380548,0.51796647,0.19719204,0.23625888,0.00000000
0.75337669,1.86988430,0.43044175,1.07975362,0.01996142,0.32705736,0.52227363,0.19785697,0.23702322,0.00000000
0.75937969,1.84679369,0.43380885,1.05404144,0.01995585,0.32899476,0.52593022,0.19805696,0.23668839,0.00000000
0.76538269,1.82163529,0.43741703,1.02895931,0.01984003,0.32956291,0.52879182,0.19775612,0.23522315,0.00000000
0.77138569,1.79411601,0.44106142,1.00429345,0.01961213,0.32873727,0.53073799,0.19693081,0.23262575,0.00000000
0.77738869,1.76401879,0.44455250,0.97984129,0.01927362,0.32652303,0.53167296,0.19556983,0.22892326,0.00000000
0.78339170,1.73120722,0.44771629,0.95541833,0.01882922,0.32295375,0.53152570,0.19367442,0.22416986,0.00000000
0.78939470,1.69562837,0.45039458,0.93086493,0.01828678,0.31808913,0.53024967,0.19125778,0.21844439,0.00000000
0.79539770,1.65731410,0.45244523,0.90605290,0.01765707,0.31201213,0.52782230,0.18834452,0.21184724,0.00000000
0.80140070,1.61638074,0.45374271,0.88089153,0.01695340,0.30482550,0.52424443,0.18496974,0.20449682,0.00000000
0.80740370,1.57302762,0.45417912,0.85533289,0.01619132,0.29664813,0.51953981,0.18117819,0.19652563,0.00000000
0.81340670,1.52753439,0.45366568,0.82937622,0.01538821,0.28761124,0.51375479,0.17702318,0.18807634,0.00000000
0.81940970,1.48025749,0.45213477,0.80307124,0.01456280,0.27785473,0.50695818,0.17256571,0.17929789,0.00000000
0.82541271,1.43162587,0.44954236,0.77652016,0.01373477,0.26752376,0.49924154,0.16787350,0.17034183,0.00000000
0.83141571,1.38213611,0.44587092,0.74987846,0.01292430,0.25676569,0.49071947,0.16302021,0.16135904,0.00000000
0.83741871,1.33234697,0.44113250,0.72335418,0.01215171,0.24572766,0.48153023,0.15808469,0.15249686,0.00000000
0.84342171,1.28287330,0.43537176,0.69720587,0.01143702,0.23455447,0.47183614,0.15315034,0.14389679,0.00000000
0.84942471,1.23437940,0.42866888,0.67173899,0.01079966,0.22338718,0.46182390,0.14830456,0.13569267,0.00000000
0.85542771,1.18757144,0.42114183,0.64730096,0.01025817,0.21236205,0.45170436,0.14363810,0.12800936,0.00000000
0.86143072,1.14318904,0.41294805,0.62427477,0.00982996,0.20160997,0.44171173,0.13924449,0.12096192,0.00000000
0.86743372,1.10199557,0.40428507,0.60307122,0.00953105,0.19125610,0.43210183,0.13521924,0.11465508,0.00000000
0.87343672,1.06476723,0.39538993,0.58412005,0.00937592,0.18141975,0.42314934,0.13165897,0.10918310,0.00000000
0.87943972,1.03228068,0.38653740,0.56785985,0.00937732,0.17221429,0.41514395,0.12866024,0.10462970,0.00000000
0.88544272,1.00529925,0.37803671,0.55472716,0.00954615,0.16374707,0.40838522,0.12631821,0.10106820,0.00000000
0.89144572,0.98455783,0.37022691,0.54514483,0.00989125,0.15611913,0.40317637,0.12472499,0.09856156,0.00000000
0.89744872,0.97074662,0.36347091,0.53950999,0.01041930,0.14942478,0.39981696,0.12396778,0.09716242,0.00000000
0.90345173,0.96449411,0.35814820,0.53818199,0.01113466,0.14375091,0.39859480,0.12412677,0.09691296,0.00000000
0.90945473,0.96634971,0.35464657,0.54147052,0.01203920,0.13917610,0.39977722,0.12527290,0.09784468,0.00000000
0.91545773,0.97676665,0.35335293,0.54962438,0.01313213,0.13576950,0.40360217,0.12746557,0.09997799,0.00000000
0.92146073,0.99608574,0.35464353,0.56282138,0.01440989,0.13358955,0.41026946,0.13075034,0.10332163,0.00000000
0.92746373,1.02452065,0.35887388,0.58115960,0.01586598,0.13268267,0.41993259,0.13515681,0.10787203,0.00000000
0.93346673,1.06214555,0.36636854,0.60465042,0.01749083,0.13308189,0.43269147,0.14069671,0.11361263,0.00000000
0.93946973,1.10888548,0.37741117,0.63321374,0.01927176,0.13480564,0.44858659,0.14736238,0.12051313,0.00000000
0.94547274,1.16451024,0.39223509,0.66667557,0.02119292,0.13785674,0.46759471,0.15512565,0.12852891,0.00000000
0.95147574,1.22863220,0.41101452,0.70476811,0.02323535,0.14222161,0.48962662,0.16393731,0.13760046,0.00000000
0.95747874,1.30070810,0.43385683,0.74713257,0.02537707,0.14786993,0.51452686,0.17372714,0.14765310,0.00000000
0.96348174,1.38004522,0.46079596,0.79332450,0.02759329,0.15475461,0.54207562,0.18440457,0.15859691,0.00000000
0.96948474,1.46581158,0.49178720,0.84282164,0.02985668,0.16281224,0.57199278,0.19585992,0.17032686,0.00000000
0.97548774,1.55705004,0.52670350,0.89503396,0.03213777,0.17196395,0.60394384,0.20796630,0.18272341,0.00000000
0.98149075,1.65269567,0.56533346,0.94931554,0.03440538,0.18211660,0.63754767,0.22058195,0.19565326,0.00000000
0.98749375,1.75159592,0.60738104,1.00497789,0.03662720,0.19316438,0.67238549,0.23355312,0.20897055,0.00000000
0.99349675,1.85253276,0.65246724,1.06130421,0.03877038,0.20499064,0.70801106,0.24671714,0.22251830,0.00000000
0.99949975,1.95424597,0.70013360,1.11756402,0.04080223,0.21746984,0.74396125,0.25990589,0.23613027,0.00000000
1.00550275,2.05545680,0.74984771,1.17302766,0.04269088,0.23046968,0.77976684,0.27294918,0.24963296,0.00000000
1.01150575,2.15489119,0.80101067,1.22698015,0.04440603,0.24385312,0.81496298,0.28567823,0.26284805,0.00000000
1.01750875,2.25130177,0.85296639,1.27873403,0.04591964,0.25748034,0.84909889,0.29792886,0.27559492,0.00000000
1.02351176,2.34348809,0.90501272,1.32764063,0.04720660,0.27121053,0.88174655,0.30954455,0.28769348,0.00000000
1.02951476,2.43031461,0.95641414,1.37309982,0.04824533,0.28490344,0.91250799,0.32037904,0.29896708,0.00000000
1.03551776,2.51072609,1.00641584,1.41456770,0.04901835,0.29842068,0.94102110,0.33029857,0.30924561,0.00000000
1.04152076,2.58376037,1.05425895,1.45156260,0.04951262,0.31162676,0.96696386,0.33918367,0.31836860,0.00000000
1.04752376,2.64855842,1.09919649,1.48366912,0.04971995,0.32438988,0.99005689,0.34693048,0.32618833,0.00000000
1.05352676,2.70437204,1.14050964,1.51054063,0.04963710,0.33658256,1.01006465,0.35345167,0.33257287,0.00000000
1.05952976,2.75056923,1.17752402,1.53190034,0.04926588,0.34808211,1.02679523,0.35867684,0.33740899,0.00000000
1.06553277,2.78663786,1.20962530,1.54754121,0.04861307,0.35877101,1.04009916,0.36255274,0.34060480,0.00000000
1.07153577,2.81218780,1.23627388,1.55732515,0.04769013,0.36853740,1.04986740,0.36504301,0.34209213,0.00000000
1.07753877,2.82695198,1.25701801,1.56118165,0.04651296,0.37727554,1.05602883,0.36612783,0.34182842,0.00000000
1.08354177,2.83078661,1.27150487,1.55910612,0.04510138,0.38488651,1.05854759,0.36580332,0.33979815,0.00000000
1.08954477,2.82367092,1.27948946,1.55115820,0.04347859,0.39127906,1.05742036,0.36408087,0.33601375,0.00000000
1.09554777,2.80570629,1.28084056,1.53746008,0.04167059,0.39637069,1.05267400,0.36098640,0.33051580,0.00000000
1.10155078,2.77711499,1.27554393,1.51819491,0.03970546,0.40008893,1.04436346,0.35655958,0.32337257,0.00000000
1.10755378,2.73823827,1.26370229,1.49360517,0.03761269,0.40237280,1.03257021,0.35085303,0.31467889,0.00000000
1.11355678,2.68953367,1.24553217,1.46399095,0.03542248,0.40317437,1.01740111,0.34393155,0.30455427,0.00000000
1.11955978,2.63157125,1.22135774,1.42970790,0.03316501,0.40246040,0.99898764,0.33587127,0.29314041,0.00000000
1.12556278,2.56502840,1.19160172,1.39116468,0.03086982,0.40021381,0.97748546,0.32675882,0.28059809,0.00000000
1.13156578,2.49068304,1.15677368,1.34881962,0.02856523,0.39643511,0.95307403,0.31669040,0.26710355,0.00000000
1.13756878,2.40940486,1.11745623,1.30317652,0.02627777,0.39114345,0.92595625,0.30577079,0.25284451,0.00000000
1.14357179,2.32214455,1.07428943,1.25477923,0.02403178,0.38437733,0.89635786,0.29411222,0.23801588,0.00000000
1.14957479,2.22992091,1.02795408,1.20420511,0.02184909,0.37619485,0.86452644,0.28183313,0.22281546,0.00000000
1.15557779,2.13380595,0.97915437,1.15205732,0.01974874,0.36667343,0.83072995,0.26905678,0.20743959,0.00000000
1.16158079,2.03490834,0.92860061,1.09895591,0.01774685,0.35590898,0.79525463,0.25590979,0.19207910,0.00000000
1.16758379,1.93435536,0.87699245,1.04552810,0.01585663,0.34401451,0.75840236,0.24252047,0.17691552,0.00000000
1.17358679,1.83327407,0.82500329,0.99239786,0.01408838,0.33111820,0.72048735,0.22901719,0.16211781,0.00000000
1.17958979,1.73277226,0.77326635,0.94017509,0.01244966,0.31736107,0.68183237,0.21552659,0.14783962,0.00000000
1.18559280,1.63391968,0.72236272,0.88944508,0.01094552,0.30289415,0.64276449,0.20217196,0.13421725,0.00000000
1.19159580,1.53773053,0.67281183,0.84075822,0.00957878,0.28787549,0.60361067,0.18907152,0.12136819,0.00000000
1.19759880,1.44514756,0.62506451,0.79462084,0.00835034,0.27246694,0.56469323,0.17633696,0.10939045,0.00000000
1.20360180,1.35702863,0.57949874,0.75148719,0.00725956,0.25683095,0.52632543,0.16407214,0.09836249,0.00000000
1.20960480,1.27413615,0.53641813,0.71175314,0.00630468,0.24112741,0.48880740,0.15237196,0.08834381,0.00000000
1.21560780,1.19712969,0.49605303,0.67575182,0.00548314,0.22551074,0.45242249,0.14132156,0.07937610,0.00000000
1.22161081,1.12656213,0.45856393,0.64375118,0.00479207,0.21012729,0.41743429,0.13099586,0.07148480,0.00000000
1.22761381,1.06287929,0.42404710,0.61595391,0.00422855,0.19511313,0.38408431,0.12145926,0.06468111,0.00000000
1.23361681,1.00642299,0.39254181,0.59249925,0.00379004,0.18059223,0.35259049,0.11276582,0.05896412,0.00000000
1.23961981,0.95743707,0.36403895,0.57346689,0.00347461,0.16667526,0.32314636,0.10495961,0.05432322,0.00000000
1.24562281,0.91607623,0.33849038,0.55888248,0.00328123,0.15345872,0.29592112,0.09807534,0.05074044,0.00000000
1.25162581,0.88241675,0.31581870,0.54872458,0.00320991,0.14102461,0.27106014,0.09213918,0.04819271,0.00000000
1.25762881,0.85646865,0.29592686,0.54293245,0.00326185,0.12944057,0.24868620,0.08716973,0.04665396,0.00000000
1.26363182,0.83818842,0.27870723,0.54141445,0.00343950,0.11876029,0.22890089,0.08317901,0.04609698,0.00000000
1.26963482,0.82749165,0.26404973,0.54405635,0.00374651,0.10902425,0.21178642,0.08017351,0.04649490,0.00000000
1.27563782,0.82426460,0.25184866,0.55072926,0.00418762,0.10026070,0.19740728,0.07815507,0.04782229,0.00000000
1.28164082,0.82837426,0.24200802,0.56129658,0.00476853,0.09248671,0.18581183,0.07712165,0.05005589,0.00000000
1.28764382,0.83967614,0.23444521,0.57561974,0.00549562,0.08570924,0.17703363,0.07706790,0.05317486,0.00000000
1.29364682,0.85801933,0.22909297,0.59356222,0.00637564,0.07992626,0.17109229,0.07798541,0.05716060,0.00000000
1.29964982,0.88324866,0.22589955,0.61499188,0.00741537,0.07512766,0.16799385,0.07986267,0.06199622,0.00000000
1.30565283,0.91520369,0.22482741,0.63978131,0.00862118,0.07129606,0.16773061,0.08268480,0.06766558,0.00000000
1.31165583,0.95371479,0.22585044,0.66780629,0.00999861,0.06840744,0.17028040,0.08643285,0.07415206,0.00000000
1.31765883,0.99859648,0.22895009,0.69894257,0.01155190,0.06643152,0.17560548,0.09108294,0.08143715,0.00000000
1.32366183,1.04963862,0.23411071,0.73306113,0.01328357,0.06533201,0.18365088,0.09660516,0.08949879,0.00000000
1.32966483,1.10659609,0.24131432,0.77002242,0.01519396,0.06506666,0.19434270,0.10296230,0.09830980,0.00000000
1.33566783,1.16917770,0.25053540,0.80966992,0.01728090,0.06558718,0.20758620,0.11010862,0.10783629,0.00000000
1.34167084,1.23703535,0.26173578,0.85182361,0.01953937,0.06683917,0.22326407,0.11798859,0.11803625,0.00000000
1.34767384,1.30975418,0.27486019,0.89627385,0.02196129,0.06876192,0.24123507,0.12653594,0.12885845,0.00000000
1.35367684,1.38684482,0.28983250,0.94277628,0.02453545,0.07128841,0.26133310,0.13567285,0.14024162,0.00000000
1.35967984,1.46773826,0.30655315,0.99104804,0.02724743,0.07434537,0.28336694,0.14530966,0.15211412,0.00000000
1.36568284,1.55178428,0.32489756,1.04076591,0.03007978,0.07785355,0.30712088,0.15534497,0.16439397,0.00000000
1.37168584,1.63825366,0.34471595,1.09156645,0.03301222,0.08172824,0.33235605,0.16566633,0.17698952,0.00000000
1.37768884,1.72634440,0.36583418,1.14304837,0.03602196,0.08588006,0.35881279,0.17615140,0.18980040,0.00000000
1.38369185,1.81519199,0.38805586,1.19477717,0.03908416,0.09021602,0.38621370,0.18666978,0.20271903,0.00000000
