energy_ev,total_up,Mo_p_up,Mo_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,3.57476372,2.00813990,2.43302194,1.29929658,0.02149850,0.02194516,0.25935440
-4.29514757,3.64261071,2.02666255,2.48347261,1.32552780,0.02195587,0.02239672,0.26174716
-4.28914457,3.69392864,2.03535693,2.52258136,1.34598301,0.02230445,0.02281131,0.26281324
-4.28314157,3.72810614,2.03428853,2.54982561,1.36041673,0.02253918,0.02318311,0.26256581
-4.27713857,3.74482550,2.02369672,2.56488222,1.36868799,0.02265713,0.02350564,0.26104358
-4.27113557,3.74405500,2.00397866,2.56762684,1.37075739,0.02265749,0.02377191,0.25830805
-4.26513257,3.72603498,1.97566942,2.55812865,1.36668208,0.02254156,0.02397467,0.25444013
-4.25912956,3.69125854,1.93941961,2.53664116,1.35660887,0.02231255,0.02410676,0.24953642
-4.25312656,3.64044799,1.89597165,2.50358953,1.34076603,0.02197552,0.02416136,0.24370534
-4.24712356,3.57452850,1.84613593,2.45955501,1.31945419,0.02153711,0.02413239,0.23706329
-4.24112056,3.49459995,1.79076826,2.40525736,1.29303690,0.02100539,0.02401478,0.22973103
-4.23511756,3.40190837,1.73074921,2.34153570,1.26193123,0.02038956,0.02380481,0.22183046
-4.22911456,3.29781786,1.66696655,2.26932876,1.22659863,0.01969973,0.02350034,0.21348188
-4.22311156,3.18378397,1.60030098,2.18965495,1.18753661,0.01894667,0.02310106,0.20480187
-4.21710855,3.06132902,1.53161559,2.10359286,1.14527107,0.01814160,0.02260860,0.19590179
-4.21110555,2.93201991,1.46174896,2.01226262,1.10034958,0.01729591,0.02202663,0.18688687
-4.20510255,2.79744842,1.39151156,1.91680851,1.05333553,0.01642106,0.02136082,0.17785593
-4.19909955,2.65921409,1.32168500,1.81838292,1.00480291,0.01552832,0.02061880,0.16890151
-4.19309655,2.51890926,1.25302343,1.71813181,0.95533177,0.01462868,0.01980999,0.16011044
-4.18709355,2.37810607,1.18625624,1.61718178,0.90550394,0.01373277,0.01894540,0.15156460
-4.18109055,2.23834479,1.12209123,1.51662849,0.85589892,0.01285071,0.01803736,0.14334183
-4.17508754,2.10112306,1.06121745,1.41752652,0.80708966,0.01199212,0.01709919,0.13551679
-4.16908454,1.96788554,1.00430686,1.32088035,0.75963800,0.01116605,0.01614490,0.12816163
-4.16308154,1.84001346,0.95201425,1.22763638,0.71408964,0.01038095,0.01518881,0.12134647
-4.15707854,1.71881383,0.90497488,1.13867577,0.67096863,0.00964471,0.01424524,0.11513946
-4.15107554,1.60550794,0.86379951,1.05480790,0.63077114,0.00896460,0.01332810,0.10960655
-4.14507254,1.50121920,0.82906686,0.97676450,0.59395874,0.00834726,0.01245064,0.10481076
-4.13906953,1.40696015,0.80131345,0.90519405,0.56095121,0.00779875,0.01162511,0.10081114
-4.13306653,1.32361912,0.78102131,0.84065669,0.53211901,0.00732444,0.01086258,0.09766134
-4.12706353,1.25194646,0.76860387,0.78361944,0.50777571,0.00692906,0.01017265,0.09540797
-4.12106053,1.19254108,0.76439095,0.73445182,0.48817064,0.00661656,0.00956339,0.09408875
-4.11505753,1.14583769,0.76861334,0.69342196,0.47348195,0.00639016,0.00904116,0.09373064
-4.10905453,1.11209527,0.78138820,0.66069332,0.46381063,0.00625218,0.00861061,0.09434809
-4.10305153,1.09138752,0.80270586,0.63632211,0.45917557,0.00620400,0.00827462,0.09594143
-4.09704852,1.08359590,0.83241929,0.62025570,0.45951028,0.00624600,0.00803438,0.09849568
-4.09104552,1.08840593,0.87023696,0.61233217,0.46466125,0.00637742,0.00788943,0.10197984
-4.08504252,1.10530741,0.91572000,0.61228126,0.47438860,0.00659635,0.00783778,0.10634678
-4.07903952,1.13359913,0.96828440,0.61972698,0.48836895,0.00689958,0.00787604,0.11153382
-4.07303652,1.17239854,1.02720872,0.63419209,0.50620083,0.00728266,0.00799957,0.11746408
-4.06703352,1.22065668,1.09164783,0.65510468,0.52741272,0.00773977,0.00820268,0.12404866
-4.06103052,1.27717867,1.16065253,0.68180702,0.55147366,0.00826382,0.00847879,0.13118963
-4.05502751,1.34064967,1.23319519,0.71356688,0.57780639,0.00884646,0.00882065,0.13878379
-4.04902451,1.40966603,1.30820072,0.74959117,0.60580269,0.00947822,0.00922056,0.14672716
-4.04302151,1.48277122,1.38458226,0.78904206,0.63484081,0.01014859,0.00967051,0.15492004
-4.03701851,1.55849576,1.46128054,0.83105524,0.66430422,0.01084627,0.01016246,0.16327254
-4.03101551,1.63540016,1.53730559,0.87476010,0.69360152,0.01155939,0.01068847,0.17171026
-4.02501251,1.71211950,1.61177919,0.91930134,0.72218640,0.01227576,0.01124093,0.18018007
-4.01900950,1.78740829,1.68397644,0.96386152,0.74957741,0.01298323,0.01181268,0.18865551
-4.01300650,1.86018392,1.75336447,1.00768378,0.77537627,0.01366998,0.01239718,0.19714177
-4.00700350,1.92956684,1.81963639,1.05009400,0.79928433,0.01432488,0.01298865,0.20567966
-4.00100050,1.99491572,1.88273857,1.09052154,0.82111611,0.01493786,0.01358216,0.21434860
-3.99499750,2.05585573,1.94288943,1.12851765,0.84080927,0.01550019,0.01417369,0.22326808
-3.98899450,2.11229834,2.00058819,1.16377069,0.85843043,0.01600481,0.01476023,0.23259759
-3.98299150,2.16445118,2.05661232,1.19611735,0.87417613,0.01644656,0.01533973,0.24253457
-3.97698849,2.21281679,2.11200269,1.22554911,0.88836880,0.01682238,0.01591114,0.25331053
-3.97098549,2.25817955,2.16803614,1.25221342,0.90144739,0.01713141,0.01647431,0.26518504
-3.96498249,2.30158058,2.22618547,1.27640913,0.91395278,0.01737504,0.01702997,0.27843776
-3.95897949,2.34428080,2.28806764,1.29857618,0.92650823,0.01755684,0.01757956,0.29335864
-3.95297649,2.38771291,2.35538123,1.31927948,0.93979545,0.01768243,0.01812510,0.31023638
-3.94697349,2.43342375,2.42983532,1.33918740,0.95452691,0.01775927,0.01866903,0.32934565
-3.94097049,2.48300882,2.51307184,1.35904549,0.97141540,0.01779633,0.01921397,0.35093340
-3.93496748,2.53804124,2.60658452,1.37964633,0.99114200,0.01780375,0.01976257,0.37520471
-3.92896448,2.59999799,2.71163749,1.40179646,1.01432359,0.01779245,0.02031719,0.40230888
-3.92296148,2.67018626,2.82918715,1.42628172,1.04148135,0.01777362,0.02087974,0.43232630
-3.91695848,2.74967323,2.95981083,1.45383236,1.07301160,0.01775833,0.02145143,0.46525676
-3.91095548,2.83922219,3.10364587,1.48508932,1.10916019,0.01775703,0.02203254,0.50100982
-3.90495248,2.93923819,3.26034233,1.52057306,1.15000183,0.01777914,0.02262224,0.53939792
-3.89894947,3.04972586,3.42903229,1.56065633,1.19542539,0.01783267,0.02321847,0.58013258
-3.89294647,3.17026158,3.60831809,1.60554209,1.24512584,0.01792392,0.02381779,0.62282434
-3.88694347,3.29998187,3.79628097,1.65524755,1.29860371,0.01805721,0.02441536,0.66698645
-3.88094047,3.43758885,3.99051087,1.70959509,1.35517211,0.01823471,0.02500494,0.71204264
-3.87493747,3.58137319,4.18815721,1.76821064,1.41397127,0.01845641,0.02557897,0.75733880
-3.86893447,3.72925402,4.38599925,1.83052955,1.47399035,0.01872014,0.02612872,0.80215827
-3.86293147,3.87883448,4.58053393,1.89580987,1.53409563,0.01902164,0.02664444,0.84574042
-3.85692846,4.02747100,4.76807800,1.96315268,1.59306407,0.01935481,0.02711569,0.88730175
-3.85092546,4.17235364,4.94488051,2.03152848,1.64962101,0.01971194,0.02753162,0.92605878
-3.84492246,4.31059417,5.10724128,2.09980883,1.70248051,0.02008406,0.02788129,0.96125198
-3.83891946,4.43931861,5.25163013,2.16680191,1.75038653,0.02046130,0.02815407,0.99216947
-3.83291646,4.55576024,5.37480227,2.23129057,1.79215358,0.02083329,0.02834003,1.01816978
-3.82691346,4.65734928,5.47390451,2.29207151,1.82670489,0.02118959,0.02843027,1.03870257
-3.82091046,4.74179585,5.54656813,2.34799389,1.85310681,0.02152003,0.02841728,1.05332644
-3.81490745,4.80716271,5.59098426,2.39799605,1.87059790,0.02181517,0.02829527,1.06172303
-3.80890445,4.85192509,5.60595903,2.44113884,1.87861180,0.02206657,0.02806038,1.06370691
-3.80290145,4.87501548,5.59094616,2.47663455,1.87679301,0.02226710,0.02771093,1.05923082
-3.79689845,4.87585201,5.54605639,2.50387019,1.86500512,0.02241117,0.02724747,1.04838605
-3.79089545,4.85434968,5.47204371,2.52242467,1.84333147,0.02249490,0.02667287,1.03139815
-3.78489245,4.81091468,5.37026992,2.53207934,1.81206837,0.02251618,0.02599225,1.00861804
-3.77888944,4.74642267,5.24264963,2.53282168,1.77171154,0.02247473,0.02521290,0.98050925
-3.77288644,4.66218260,5.09157909,2.52484252,1.72293651,0.02237202,0.02434410,0.94763179
-3.76688344,4.55988814,4.91985229,2.50852701,1.66657408,0.02221118,0.02339687,0.91062342
-3.76088044,4.44155942,4.73056882,2.48444025,1.60358196,0.02199684,0.02238370,0.87017925
-3.75487744,4.30947772,4.52703759,2.45330824,1.53501393,0.02173492,0.02131821,0.82703058
-3.74887444,4.16611627,4.31268057,2.41599540,1.46198773,0.02143241,0.02021488,0.78192374
-3.74287144,4.01406981,4.09094068,2.37347959,1.38565300,0.02109706,0.01908862,0.73559985
-3.73686843,3.85598593,3.86519684,2.32682590,1.30716033,0.02073717,0.01795449,0.68877622
-3.73086543,3.69450033,3.63868922,2.27716016,1.22763248,0.02036132,0.01682736,0.64212991
-3.72486243,3.53217816,3.41445636,2.22564322,1.14813856,0.01997807,0.01572164,0.59628389
-3.71885943,3.37146289,3.19528564,2.17344676,1.06967179,0.01959580,0.01465098,0.55179622
-3.71285643,3.21463380,2.98367707,2.12173124,0.99313133,0.01922246,0.01362807,0.50915212
-3.70685343,3.06377253,2.78182048,2.07162644,0.91930834,0.01886545,0.01266450,0.46875923
-3.70085043,2.92073871,2.59158480,2.02421469,0.84887641,0.01853145,0.01177054,0.43094560
-3.69484742,2.78715424,2.41451810,1.98051672,0.78238623,0.01822641,0.01095511,0.39596032
-3.68884442,2.66439548,2.25185653,1.94147998,0.72026428,0.01795543,0.01022570,0.36397650
-3.68284142,2.55359222,2.10453996,1.90796895,0.66281522,0.01772284,0.00958831,0.33509599
-3.67683842,2.45563219,1.97323241,1.88075696,0.61022759,0.01753213,0.00904747,0.30935561
-3.67083542,2.37116977,1.85834489,1.86051902,0.56258231,0.01738606,0.00860623,0.28673439
-3.66483242,2.30063758,1.76005911,1.84782507,0.51986353,0.01728673,0.00826618,0.26716142
-3.65882941,2.24425975,1.67835019,1.84313331,0.48197128,0.01723560,0.00802748,0.25052387
-3.65282641,2.20206573,1.61300734,1.84678323,0.44873547,0.01723361,0.00788888,0.23667494
-3.64682341,2.17390386,1.56365161,1.85898824,0.41993062,0.01728124,0.00784776,0.22544145
-3.64082041,2.15945422,1.52975028,1.87982797,0.39529094,0.01737853,0.00790014,0.21663078
-3.63481741,2.15824026,1.51062805,1.90924064,0.37452516,0.01752520,0.00804076,0.21003710
-3.62881441,2.16963938,1.50547516,1.94701582,0.35733087,0.01772060,0.00826304,0.20544676
-3.62281141,2.19289266,1.51335348,1.99278845,0.34340768,0.01796379,0.00855921,0.20264285
-3.61680840,2.22711411,1.53320112,2.04603481,0.33246905,0.01825346,0.00892033,0.20140879
-3.61080540,2.27130004,1.56383696,2.10607142,0.32425238,0.01858800,0.00933636,0.20153125
-3.60480240,2.32433929,1.60396606,2.17205763,0.31852703,0.01896543,0.00979632,0.20280226
-3.59879940,2.38502485,1.65218711,2.24300283,0.31510018,0.01938337,0.01028838,0.20502079
-3.59279640,2.45206758,1.70700288,2.31777872,0.31382019,0.01983905,0.01080006,0.20799374
-3.58679340,2.52411236,1.76683443,2.39513721,0.31457763,0.02032928,0.01131844,0.21153667
-3.58079040,2.59975699,1.83003957,2.47373385,0.31730371,0.02085044,0.01183039,0.21547425
-3.57478739,2.67757385,1.89493561,2.55215663,0.32196653,0.02139852,0.01232286,0.21964059
-3.56878439,2.75613399,1.95982642,2.62895945,0.32856497,0.02196912,0.01278316,0.22387956
-3.56278139,2.83403320,2.02303306,2.70269934,0.33712087,0.02255752,0.01319927,0.22804512
-3.55677839,2.90991932,2.08292708,2.77197606,0.34766953,0.02315874,0.01356019,0.23200184
-3.55077539,2.98251969,2.13796556,2.83547260,0.36024928,0.02376761,0.01385619,0.23562541
-3.54477239,3.05066788,2.18672625,2.89199487,0.37489032,0.02437884,0.01407920,0.23880340
-3.53876938,3.11332839,2.22794149,2.94050867,0.39160358,0.02498714,0.01422296,0.24143605
-3.53276638,3.16961822,2.26052933,2.98017246,0.41037014,0.02558729,0.01428335,0.24343708
-3.52676338,3.21882440,2.28362044,3.01036406,0.43113164,0.02617419,0.01425848,0.24473461
-3.52076038,3.26041656,2.29657941,3.03070026,0.45378238,0.02674300,0.01414887,0.24527186
-3.51475738,3.29405407,2.29901963,3.04104817,0.47816349,0.02728912,0.01395748,0.24500784
-3.50875438,3.31958734,2.29081071,3.04152790,0.50405957,0.02780828,0.01368969,0.24391770
-3.50275138,3.33705352,2.27207841,3.03250646,0.53119810,0.02829657,0.01335325,0.24199290
-3.49674837,3.34666680,2.24319683,3.01458327,0.55925180,0.02875042,0.01295816,0.23924106
-3.49074537,3.34880402,2.20477340,2.98856805,0.58784386,0.02916664,0.01251649,0.23568546
-3.48474237,3.34398645,2.15762738,2.95545233,0.61655603,0.02954238,0.01204215,0.23136416
-3.47873937,3.33285882,2.10276275,2.91637610,0.64493918,0.02987515,0.01155067,0.22632890
-3.47273637,3.31616664,2.04133699,2.87259115,0.67252588,0.03016282,0.01105892,0.22064360
-3.46673337,3.29473290,1.97462676,2.82542287,0.69884461,0.03040357,0.01058479,0.21438270
-3.46073037,3.26943529,1.90399218,2.77623231,0.72343474,0.03059592,0.01014697,0.20762929
-3.45472736,3.24118457,1.83084087,2.72637986,0.74586172,0.03073874,0.00976458,0.20047307
-3.44872436,3.21090490,1.75659312,2.67719195,0.76573167,0.03083127,0.00945693,0.19300836
-3.44272136,3.17951636,1.68264908,2.62993172,0.78270470,0.03087312,0.00924319,0.18533205
-3.43671836,3.14791984,1.61035897,2.58577420,0.79650625,0.03086430,0.00914214,0.17754161
-3.43071536,3.11698406,1.54099678,2.54578642,0.80693595,0.03080527,0.00917184,0.16973326
-3.42471236,3.08753451,1.47573786,2.51091215,0.81387347,0.03069696,0.00934938,0.16200027
-3.41870935,3.06034366,1.41564041,2.48196097,0.81728125,0.03054076,0.00969051,0.15443141
-3.41270635,3.03612188,1.36163086,2.45960105,0.81720377,0.03033856,0.01020937,0.14710960
-3.40670335,3.01550865,1.31449287,2.44435483,0.81376368,0.03009274,0.01091810,0.14011080
-3.40070035,2.99906335,1.27485961,2.43659680,0.80715486,0.02980610,0.01182654,0.13350297
-3.39469735,2.98725543,1.24320891,2.43655252,0.79763283,0.02948189,0.01294181,0.12734536
-3.38869435,2.98045373,1.21986096,2.44429837,0.78550315,0.02912368,0.01426796,0.12168786
-3.38269135,2.97891517,1.20497827,2.45976141,0.77110829,0.02873534,0.01580560,0.11657057
-3.37668834,2.98277300,1.19856760,2.48271923,0.75481367,0.02832089,0.01755156,0.11202354
-3.37068534,2.99202537,1.20048379,2.51279985,0.73699371,0.02788444,0.01949858,0.10806668
-3.36468234,3.00652495,1.21043563,2.54948193,0.71801830,0.02743004,0.02163509,0.10470982
-3.35867934,3.02597054,1.22799354,2.59209591,0.69824059,0.02696162,0.02394502,0.10195301
-3.35267634,3.04990189,1.25259969,2.63982677,0.67798639,0.02648282,0.02640781,0.09978700
-3.34667334,3.07769849,1.28358030,2.69171931,0.65754565,0.02599696,0.02899845,0.09819389
-3.34067034,3.10858359,1.32016066,2.74668675,0.63716643,0.02550694,0.03168777,0.09714806
-3.33466733,3.14163400,1.36148285,2.80352350,0.61705121,0.02501513,0.03444277,0.09661731
-3.32866433,3.17579632,1.40662610,2.86092266,0.59735587,0.02452344,0.03722722,0.09656415
-3.32266133,3.20990966,1.45462983,2.91749868,0.57819090,0.02403324,0.04000235,0.09694731
-3.31665833,3.24273472,1.50451887,2.97181520,0.55962477,0.02354538,0.04272773,0.09772346
-3.31065533,3.27298858,1.55533043,3.02241770,0.54168912,0.02306028,0.04536225,0.09884895
-3.30465233,3.29938418,1.60614195,3.06787037,0.52438526,0.02257798,0.04786517,0.10028161
-3.29864932,3.32067309,1.65609911,3.10679594,0.50769161,0.02209824,0.05019729,0.10198258
-3.29264632,3.33568991,1.70444270,3.13791728,0.49157157,0.02162061,0.05232209,0.10391794
-3.28664332,3.34339625,1.75053324,3.16009876,0.47598140,0.02114461,0.05420680,0.10606024
-3.28064032,3.34292235,1.79387216,3.17238587,0.46087764,0.02066980,0.05582349,0.10838968
-3.27463732,3.33360415,1.83411825,3.17404080,0.44622372,0.02019590,0.05714991,0.11089500
-3.26863432,3.31501395,1.87109842,3.16457238,0.43199543,0.01972291,0.05817021,0.11357387
-3.26263132,3.28698282,1.90481174,3.14375850,0.41818501,0.01925120,0.05887549,0.11643293
-3.25662831,3.24961345,1.93542616,3.11165962,0.40480380,0.01878151,0.05926399,0.11948719
-3.25062531,3.20328245,1.96326773,3.06862244,0.39188321,0.01831503,0.05934117,0.12275903
-3.24462231,3.14863175,1.98880224,3.01527308,0.37947423,0.01785340,0.05911940,0.12627671
-3.23861931,3.08654915,2.01260975,2.95249979,0.36764543,0.01739864,0.05861744,0.13007235
-3.23261631,3.01813868,2.03535297,2.88142571,0.35647969,0.01695309,0.05785975,0.13417967
-3.22661331,2.94468209,2.05774058,2.80337269,0.34606990,0.01651933,0.05687550,0.13863141
-3.22061031,2.86759309,2.08048719,2.71981774,0.33651382,0.01610004,0.05569744,0.14345655
-3.21460730,2.78836638,2.10427156,2.63234393,0.32790853,0.01569790,0.05436074,0.14867763
-3.20860430,2.70852385,2.12969522,2.54258794,0.32034461,0.01531539,0.05290167,0.15430808
-3.20260130,2.62956042,2.15724346,2.45218664,0.31390052,0.01495471,0.05135631,0.16034987
-3.19659830,2.55289195,2.18725066,2.36272508,0.30863733,0.01461760,0.04975940,0.16679154
-3.19059530,2.47980761,2.21987191,2.27568799,0.30459420,0.01430527,0.04814314,0.17360671
-3.18459230,2.41142871,2.25506244,2.19241709,0.30178462,0.01401829,0.04653629,0.18075322
-3.17858929,2.34867582,2.29256610,2.11407566,0.30019380,0.01375655,0.04496341,0.18817297
-3.17258629,2.29224525,2.33191387,2.04162183,0.29977719,0.01351924,0.04344424,0.19579236
-3.16658329,2.24259584,2.37243255,1.97579122,0.30046017,0.01330489,0.04199349,0.20352361
-3.16058029,2.19994609,2.41326361,1.91708947,0.30213896,0.01311142,0.04062068,0.21126659
-3.15457729,2.16428142,2.45339157,1.86579410,0.30468270,0.01293624,0.03933034,0.21891143
-3.14857429,2.13537068,2.49168061,1.82196542,0.30793653,0.01277638,0.03812234,0.22634154
-3.14257129,2.11279074,2.52691801,1.78546505,0.31172562,0.01262864,0.03699248,0.23343712
-3.13656828,2.09595740,2.55786239,1.75598085,0.31585990,0.01248975,0.03593317,0.24007886
-3.13056528,2.08416104,2.58329456,1.73305648,0.32013930,0.01235652,0.03493422,0.24615184
-3.12456228,2.07660475,2.60206864,1.71612379,0.32435937,0.01222602,0.03398373,0.25154929
-3.11855928,2.07244308,2.61316113,1.70453622,0.32831699,0.01209572,0.03306895,0.25617616
-3.11255628,2.07081948,2.61571546,1.69760146,0.33181595,0.01196357,0.03217717,0.25995237
-3.10655328,2.07090055,2.60908011,1.69461164,0.33467234,0.01182813,0.03129646,0.26281545
-3.10055028,2.07190576,2.59283842,1.69486987,0.33671937,0.01168857,0.03041640,0.26472267
-3.09454727,2.07313136,2.56682867,1.69771192,0.33781170,0.01154472,0.02952860,0.26565232
-3.08854427,2.07396772,2.53115355,1.70252236,0.33782891,0.01139700,0.02862712,0.26560430
-3.08254127,2.07390974,2.48617862,1.70874495,0.33667825,0.01124637,0.02770873,0.26459990
-3.07653827,2.07256033,2.43251985,1.71588713,0.33429645,0.01109420,0.02677292,0.26268076
-3.07053527,2.06962736,2.37102082,1.72351920,0.33065063,0.01094218,0.02582187,0.25990708
-3.06453227,2.06491484,2.30272084,1.73126874,0.32573826,0.01079212,0.02486020,0.25635516
-3.05852926,2.05830933,2.22881543,1.73881134,0.31958632,0.01064584,0.02389462,0.25211446
-3.05252626,2.04976294,2.15061105,1.74585873,0.31224955,0.01050498,0.02293341,0.24728407
-3.04652326,2.03927420,2.06947622,1.75214564,0.30380807,0.01037086,0.02198599,0.24196908
-3.04052026,2.02686831,1.98679138,1.75741651,0.29436429,0.01024437,0.02106226,0.23627668
-3.03451726,2.01257818,1.90389961,1.76141353,0.28403948,0.01012587,0.02017206,0.23031243
-3.02851426,1.99642761,1.82206050,1.76386678,0.27296989,0.01001511,0.01932460,0.22417668
-3.02251126,1.97841763,1.74240922,1.76448771,0.26130276,0.00991121,0.01852799,0.21796135
-3.01650825,1.95851697,1.66592230,1.76296626,0.24919239,0.00981272,0.01778877,0.21174728
-3.01050525,1.93665722,1.59339167,1.75897222,0.23679623,0.00971761,0.01711160,0.20560213
-3.00450225,1.91273285,1.52540771,1.75216073,0.22427141,0.00962340,0.01649906,0.19957900
-2.99849925,1.88660624,1.46235179,1.74218179,0.21177161,0.00952730,0.01595150,0.19371577
-2.99249625,1.85811708,1.40439843,1.72869306,0.19944450,0.00942633,0.01546708,0.18803524
-2.98649325,1.82709573,1.35152634,1.71137542,0.18742978,0.00931751,0.01504191,0.18254594
-2.98049025,1.79337946,1.30353770,1.68995014,0.17585792,0.00919805,0.01467024,0.17724364
-2.97448724,1.75683069,1.26008433,1.66419666,0.16484949,0.00906547,0.01434481,0.17211346
-2.96848424,1.71735580,1.22069924,1.63396987,0.15451520,0.00891784,0.01405719,0.16713237
-2.96248124,1.67492362,1.18483180,1.59921582,0.14495643,0.00875387,0.01379825,0.16227209
-2.95647824,1.62958210,1.15188472,1.55998469,0.13626631,0.00857307,0.01355857,0.15750205
-2.95047524,1.58147234,1.12125099,1.51644040,0.12853109,0.00837579,0.01332889,0.15279249
-2.94447224,1.53083888,1.09234895,1.46886598,0.12183172,0.00816330,0.01310055,0.14811729
-2.93846923,1.47803565,1.06465388,1.41766442,0.11624542,0.00793779,0.01286587,0.14345656
-2.93246623,1.42352707,1.03772475,1.36335471,0.11184721,0.00770234,0.01261843,0.13879877
-2.92646323,1.36788405,1.01122500,1.30656327,0.10871100,0.00746080,0.01235335,0.13414240
-2.92046023,1.31177496,0.98493661,1.24801091,0.10691037,0.00721775,0.01206747,0.12949695
-2.91445723,1.25595197,0.95876707,1.18849603,0.10651861,0.00697829,0.01175935,0.12488327
-2.90845423,1.20123298,0.93274922,1.12887460,0.10760823,0.00674789,0.01142936,0.12033329
-2.90245123,1.14848026,0.90703428,1.07003785,0.11024965,0.00653220,0.01107951,0.11588908
-2.89644822,1.09857621,0.88187873,1.01288854,0.11450920,0.00633684,0.01071332,0.11160132
-2.89044522,1.05239764,0.85762604,0.95831670,0.12044639,0.00616719,0.01033563,0.10752729
-2.88444222,1.01078923,0.83468427,0.90717588,0.12811059,0.00602817,0.00995228,0.10372849
-2.87843922,0.97453738,0.81350101,0.86026068,0.13753726,0.00592405,0.00956983,0.10026790
-2.87243622,0.94434553,0.79453692,0.81828637,0.14874386,0.00585828,0.00919529,0.09720719
-2.86643322,0.92081168,0.77823941,0.78187123,0.16172570,0.00583335,0.00883578,0.09460388
-2.86043022,0.90440910,0.76501771,0.75152227,0.17645205,0.00585061,0.00849825,0.09250863
-2.85442721,0.89547093,0.75522058,0.72762446,0.19286253,0.00591025,0.00818925,0.09096277
-2.84842421,0.89417922,0.74911773,0.71043402,0.21086438,0.00601125,0.00791468,0.08999623
-2.84242121,0.90055872,0.74688575,0.70007556,0.23033051,0.00615132,0.00767969,0.08962585
-2.83641821,0.91447583,0.74859905,0.69654325,0.25109884,0.00632700,0.00748853,0.08985428
-2.83041521,0.93564255,0.75422622,0.69970570,0.27297286,0.00653372,0.00734452,0.09066939
-2.82441221,0.96362545,0.76363157,0.70931431,0.29572369,0.00676593,0.00725004,0.09204431
-2.81840920,0.99785920,0.77658182,0.72501468,0.31909362,0.00701724,0.00720661,0.09393796
-2.81240620,1.03766424,0.79275711,0.74636062,0.34280100,0.00728064,0.00721493,0.09629627
-2.80640320,1.08226789,0.81176585,0.77283013,0.36654661,0.00754868,0.00727503,0.09905376
-2.80040020,1.13082820,0.83316219,0.80384283,0.39002104,0.00781376,0.00738639,0.10213562
-2.79439720,1.18245947,0.85646527,0.83877808,0.41291302,0.00806829,0.00754804,0.10546008
-2.78839420,1.23625865,0.88117901,0.87699325,0.43491831,0.00830499,0.00775874,0.10894111
-2.78239120,1.29133142,0.90681131,0.91784135,0.45574871,0.00851712,0.00801702,0.11249112
-2.77638819,1.34681707,0.93289177,0.96068748,0.47514096,0.00869865,0.00832127,0.11602379
-2.77038519,1.40191123,0.95898676,1.00492346,0.49286497,0.00884447,0.00866978,0.11945676
-2.76438219,1.45588538,0.98471136,1.04998027,0.50873108,0.00895057,0.00906072,0.12271414
-2.75837919,1.50810263,1.00973744,1.09533770,0.52259601,0.00901408,0.00949211,0.12572873
-2.75237619,1.55802913,1.03379775,1.14053115,0.53436714,0.00903339,0.00996170,0.12844385
-2.74637319,1.60524068,1.05668595,1.18515529,0.54400492,0.00900815,0.01046688,0.13081479
-2.74037019,1.64942453,1.07825274,1.22886478,0.55152340,0.00893925,0.01100454,0.13280972
-2.73436718,1.69037633,1.09839873,1.27137198,0.55698861,0.00882874,0.01157090,0.13441010
-2.72836418,1.72799272,1.11706459,1.31244212,0.56051504,0.00867973,0.01216140,0.13561063
-2.72236118,1.76225995,1.13421940,1.35188640,0.56226032,0.00849623,0.01277056,0.13641862
-2.71635818,1.79323933,1.14984805,1.38955339,0.56241826,0.00828299,0.01339189,0.13685300
-2.71035518,1.82105034,1.16393874,1.42531946,0.56121066,0.00804532,0.01401786,0.13694280
-2.70435218,1.84585235,1.17647141,1.45907883,0.55887813,0.00778883,0.01463991,0.13672541
-2.69834917,1.86782594,1.18740804,1.49073402,0.55567044,0.00751932,0.01524852,0.13624453
-2.69234617,1.88715480,1.19668540,1.52018703,0.55183678,0.00724249,0.01583337,0.13554796
-2.68634317,1.90400909,1.20421089,1.54733212,0.54761620,0.00696381,0.01638356,0.13468533
-2.68034017,1.91853120,1.20986152,1.57205039,0.54322891,0.00668836,0.01688786,0.13370587
-2.67433717,1.93082433,1.21348635,1.59420663,0.53886844,0.00642066,0.01733506,0.13265634
-2.66833417,1.94094465,1.21491203,1.61364857,0.53469531,0.00616459,0.01771433,0.13157908
-2.66233117,1.94889720,1.21395104,1.63020861,0.53083216,0.00592331,0.01801559,0.13051049
-2.65632816,1.95463574,1.21041225,1.64370793,0.52736073,0.00569923,0.01822989,0.12947975
-2.65032516,1.95806637,1.20411288,1.65396288,0.52432063,0.00549398,0.01834980,0.12850807
-2.64432216,1.95905492,1.19489133,1.66079324,0.52171005,0.00530847,0.01836972,0.12760830
-2.63831916,1.95743752,1.18261990,1.66403205,0.51948829,0.00514292,0.01828616,0.12678502
-2.63231616,1.95303401,1.16721681,1.66353655,0.51758000,0.00499695,0.01809794,0.12603513
-2.62631316,1.94566349,1.14865678,1.65919973,0.51588097,0.00486968,0.01780634,0.12534886
-2.62031016,1.93516138,1.12697955,1.65096205,0.51426523,0.00475984,0.01741508,0.12471109
-2.61430715,1.92139726,1.10229610,1.63882274,0.51259311,0.00466591,0.01693033,0.12410313
-2.60830415,1.90429269,1.07479211,1.62285020,0.51072004,0.00458624,0.01636054,0.12350463
-2.60230115,1.88383819,1.04472868,1.60319108,0.50850562,0.00451918,0.01571623,0.12289567
