energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.29264632,0.88607336,0.00062525,0.01572230,0.09560833,0.62904908,0.00132103,0.21303137,0.13287301,0.09821600
-3.28664332,0.85802847,0.00058716,0.01583306,0.09047784,0.60366564,0.00123868,0.20979184,0.13136220,0.09766961
-3.28064032,0.82950763,0.00055198,0.01584832,0.08538771,0.57843347,0.00116423,0.20566027,0.12990549,0.09695193
-3.27463732,0.80094245,0.00052059,0.01577011,0.08039844,0.55366772,0.00109974,0.20068238,0.12861714,0.09610837
-3.26863432,0.77279186,0.00049379,0.01560293,0.07556783,0.52968693,0.00104713,0.19492169,0.12762053,0.09519523
-3.26263132,0.74553825,0.00047229,0.01535375,0.07095066,0.50681103,0.00100826,0.18845856,0.12704653,0.09427900
-3.25662831,0.71968198,0.00045675,0.01503180,0.06659831,0.48535859,0.00098485,0.18138856,0.12703153,0.09343530
-3.25062531,0.69573424,0.00044771,0.01464839,0.06255854,0.46564349,0.00097852,0.17382029,0.12771498,0.09274725
-3.24462231,0.67420859,0.00044560,0.01421657,0.05887521,0.44797095,0.00099071,0.16587268,0.12923670,0.09230343
-3.23861931,0.65561127,0.00045075,0.01375087,0.05558809,0.43263304,0.00102275,0.15767190,0.13173388,0.09219560
-3.23261631,0.64043079,0.00046338,0.01326682,0.05273262,0.41990390,0.00107575,0.14934813,0.13533797,0.09251596
-3.22661331,0.62912715,0.00048355,0.01278064,0.05033975,0.41003490,0.00115069,0.14103213,0.14017144,0.09335444
-3.22061031,0.62212128,0.00051125,0.01230878,0.04843573,0.40324997,0.00124831,0.13285192,0.14634473,0.09479582
-3.21460730,0.61978523,0.00054628,0.01186758,0.04704198,0.39974137,0.00136915,0.12492972,0.15395332,0.09691702
-3.20860430,0.62243359,0.00058835,0.01147285,0.04617498,0.39966631,0.00151350,0.11737914,0.16307526,0.09978450
-3.20260130,0.63031663,0.00063701,0.01113958,0.04584618,0.40314439,0.00168143,0.11030295,0.17376917,0.10345214
-3.19659830,0.64361564,0.00069170,0.01088168,0.04606206,0.41025642,0.00187272,0.10379120,0.18607280,0.10795942
-3.19059530,0.66244059,0.00075173,0.01071169,0.04682416,0.42104435,0.00208690,0.09792006,0.20000242,0.11333027
-3.18459230,0.68683046,0.00081627,0.01064067,0.04812935,0.43551269,0.00232323,0.09275118,0.21555286,0.11957244
-3.17858929,0.71675602,0.00088442,0.01067806,0.04997007,0.45363110,0.00258071,0.08833158,0.23269835,0.12667756
-3.17258629,0.75212510,0.00095518,0.01083156,0.05233473,0.47533820,0.00285807,0.08469406,0.25139416,0.13462187
-3.16658329,0.79278980,0.00102746,0.01110717,0.05520820,0.50054619,0.00315384,0.08185800,0.27157879,0.14336758
-3.16058029,0.83855543,0.00110017,0.01150917,0.05857235,0.52914607,0.00346633,0.07983054,0.29317677,0.15286483
-3.15457729,0.88919037,0.00117217,0.01204011,0.06240663,0.56101303,0.00379372,0.07860789,0.31610176,0.16305413
-3.14857429,0.94443634,0.00124234,0.01270090,0.06668872,0.59601163,0.00413404,0.07817674,0.34025981,0.17386915
-3.14257129,1.00401826,0.00130963,0.01349082,0.07139504,0.63400033,0.00448528,0.07851568,0.36555257,0.18523984
-3.13656828,1.06765317,0.00137303,0.01440761,0.07650133,0.67483492,0.00484542,0.07959652,0.39188012,0.19709552
-3.13056528,1.13505737,0.00143168,0.01544748,0.08198305,0.71837069,0.00521246,0.08138531,0.41914339,0.20936792
-3.12456228,1.20595151,0.00148484,0.01660515,0.08781567,0.76446290,0.00558449,0.08384324,0.44724575,0.22199401
-3.11855928,1.28006303,0.00153195,0.01787388,0.09397477,0.81296569,0.00595975,0.08692719,0.47609383,0.23491834
-3.11255628,1.35712597,0.00157263,0.01924552,0.10043605,0.86372913,0.00633661,0.09058999,0.50559737,0.24809486
-3.10655328,1.43687808,0.00160669,0.02071049,0.10717510,0.91659494,0.00671365,0.09478051,0.53566812,0.26148815
-3.10055028,1.51905553,0.00163419,0.02225789,0.11416699,0.97139090,0.00708961,0.09944345,0.56621786,0.27507382
-3.09454727,1.60338567,0.00165535,0.02387552,0.12138581,1.02792460,0.00746347,0.10451912,0.59715564,0.28883820
-3.08854427,1.68957859,0.00167063,0.02554999,0.12880403,1.08597694,0.00783433,0.10994314,0.62838446,0.30277733
-3.08254127,1.77731807,0.00168064,0.02726688,0.13639185,1.14529616,0.00820151,0.11564621,0.65979774,0.31689514
-3.07653827,1.86625306,0.00168618,0.02901095,0.14411655,1.20559287,0.00856441,0.12155409,0.69127564,0.33120119
-3.07053527,1.95599043,0.00168813,0.03076638,0.15194194,1.26653689,0.00892253,0.12758776,0.72268188,0.34570776
-3.06453227,2.04608989,0.00168750,0.03251713,0.15982789,1.32775634,0.00927545,0.13366403,0.75386106,0.36042679
-3.05852926,2.13606191,0.00168530,0.03424732,0.16773011,1.38883945,0.00962273,0.13969646,0.78463701,0.37536654
-3.05252626,2.22536907,0.00168256,0.03594167,0.17560006,1.44933944,0.00996395,0.14559664,0.81481222,0.39052838
-3.04652326,2.31343131,0.00168027,0.03758602,0.18338528,1.50878244,0.01029860,0.15127602,0.84416869,0.40590372
-3.04052026,2.39963511,0.00167931,0.03916782,0.19102979,1.56667842,0.01062617,0.15664791,0.87247008,0.42147138
-3.03451726,2.48334633,0.00168044,0.04067668,0.19847496,1.62253473,0.01094605,0.16162994,0.89946535,0.43719541
-3.02851426,2.56392638,0.00168426,0.04210486,0.20566044,1.67587173,0.01125758,0.16614656,0.92489361,0.45302357
-3.02251126,2.64075076,0.00169116,0.04344772,0.21252544,1.72623974,0.01156006,0.17013172,0.94849013,0.46888655
-3.01650825,2.71322920,0.00170134,0.04470410,0.21901002,1.77323646,0.01185274,0.17353135,0.96999307,0.48469789
-3.01050525,2.78082617,0.00171479,0.04587657,0.22505655,1.81652390,0.01213489,0.17630577,0.98915082,0.50035470
-3.00450225,2.84308062,0.00173125,0.04697155,0.23061109,1.85584378,0.01240581,0.17843155,1.00572936,0.51573913
-2.99849925,2.89962373,0.00175027,0.04799932,0.23562477,1.89103040,0.01266482,0.17990302,1.01951946,0.53072051
-2.99249625,2.95019355,0.00177121,0.04897372,0.24005499,1.92202025,0.01291134,0.18073307,1.03034327,0.54515809
-2.98649325,2.99464558,0.00179325,0.04991188,0.24386639,1.94885737,0.01314486,0.18095330,1.03805998,0.55890432
-2.98049025,3.03295846,0.00181547,0.05083354,0.24703162,1.97169420,0.01336497,0.18061337,1.04257039,0.57180850
-2.97448724,3.06523436,0.00183681,0.05176041,0.24953182,1.99078737,0.01357134,0.17977961,1.04382009,0.58372063
-2.96848424,3.09169376,0.00185620,0.05271519,0.25135683,2.00648857,0.01376369,0.17853286,1.04180125,0.59449544
-2.96248124,3.11266480,0.00187254,0.05372063,0.25250507,2.01923060,0.01394183,0.17696566,1.03655298,0.60399641
-2.95647824,3.12856754,0.00188477,0.05479842,0.25298327,2.02950912,0.01410553,0.17517883,1.02816024,0.61209954
-2.95047524,3.13989387,0.00189192,0.05596801,0.25280587,2.03786081,0.01425457,0.17327760,1.01675155,0.61869698
-2.94447224,3.14718386,0.00189312,0.05724556,0.25199433,2.04483887,0.01438865,0.17136753,1.00249561,0.62370014
-2.93846923,3.15099987,0.00188766,0.05864282,0.25057630,2.05098687,0.01450736,0.16955022,0.98559708,0.62704234
-2.93246623,3.15189938,0.00187500,0.06016621,0.24858469,2.05681227,0.01461016,0.16791914,0.96629168,0.62868095
-2.92646323,3.15040816,0.00185482,0.06181604,0.24605682,2.06276065,0.01469636,0.16655582,0.94484095,0.62859876
-2.92046023,3.14699481,0.00182699,0.06358590,0.24303348,2.06919205,0.01476507,0.16552630,0.92152685,0.62680480
-2.91445723,3.14204813,0.00179159,0.06546240,0.23955814,2.07636051,0.01481526,0.16487839,0.89664637,0.62333435
-2.90845423,3.13585834,0.00174893,0.06742507,0.23567626,2.08439776,0.01484571,0.16463951,0.87050634,0.61824839
-2.90245123,3.12860319,0.00169952,0.06944661,0.23143467,2.09330209,0.01485510,0.16481546,0.84341862,0.61163231
-2.89644822,3.12033968,0.00164404,0.07149349,0.22688112,2.10293290,0.01484204,0.16539002,0.81569569,0.60359415
-2.89044522,3.11100191,0.00158332,0.07352674,0.22206395,2.11301145,0.01480510,0.16632556,0.78764673,0.59426239
-2.88444222,3.10040537,0.00151834,0.07550310,0.21703189,2.12312783,0.01474293,0.16756447,0.75957424,0.58378332
-2.87843922,3.08825750,0.00145017,0.07737632,0.21183396,2.13275411,0.01465430,0.16903147,0.73177118,0.57231834
-2.87243622,3.07417436,0.00137993,0.07909876,0.20651952,2.14126324,0.01453819,0.17063667,0.70451870,0.56004116
-2.86643322,3.05770274,0.00130877,0.08062303,0.20113836,2.14795296,0.01439387,0.17227922,0.67808432,0.54713512
-2.86043022,3.03834681,0.00123784,0.08190370,0.19574094,2.15207388,0.01422099,0.17385145,0.65272070,0.53379083
-2.85442721,3.01559842,0.00116823,0.08289907,0.19037862,2.15286055,0.01401962,0.17524325,0.62866482,0.52020410
-2.84842421,2.98896965,0.00110095,0.08357281,0.18510399,2.14956433,0.01379030,0.17634664,0.60613772,0.50657445
-2.84242121,2.95802629,0.00103692,0.08389546,0.17997125,2.14148658,0.01353409,0.17706010,0.58534463,0.49310412
-2.83641821,2.92242085,0.00097692,0.08384576,0.17503655,2.12801096,0.01325261,0.17729277,0.56647560,0.47999768
-2.83041521,2.88192362,0.00092160,0.08341168,0.17035834,2.10863321,0.01294798,0.17696816,0.54970651,0.46746215
-2.82441221,2.83645027,0.00087143,0.08259115,0.16599775,2.08298736,0.01262284,0.17602723,0.53520037,0.45570764
-2.81840920,2.78608492,0.00082673,0.08139247,0.16201880,2.05086710,0.01228032,0.17443086,0.52310902,0.44494826
-2.81240620,2.73109730,0.00078767,0.07983432,0.15848862,2.01224142,0.01192395,0.17216144,0.51357493,0.43540336
-2.80640320,2.67195325,0.00075424,0.07794547,0.15547743,1.96726388,0.01155763,0.16922368,0.50673312,0.42729858
-2.80040020,2.60931781,0.00072630,0.07576409,0.15305842,1.91627498,0.01118552,0.16564462,0.50271293,0.42086681
-2.79439720,2.54405057,0.00070356,0.07333675,0.15130734,1.85979770,0.01081198,0.16147268,0.50163959,0.41634859
-2.78839420,2.47719309,0.00068566,0.07071719,0.15030187,1.79852619,0.01044146,0.15677607,0.50363530,0.41399182
-2.78239120,2.40994882,0.00067212,0.06796476,0.15012064,1.73330828,0.01007841,0.15164048,0.50881960,0.41405049
-2.77638819,2.34365569,0.00066242,0.06514279,0.15084188,1.66512230,0.00972722,0.14616617,0.51730891,0.41678233
-2.77038519,2.27975247,0.00065599,0.06231674,0.15254178,1.59504933,0.00939209,0.14046464,0.52921495,0.42244508
-2.76438219,2.21973964,0.00065229,0.05955236,0.15529239,1.52424188,0.00907700,0.13465498,0.54464194,0.43129145
-2.75837919,2.16513612,0.00065079,0.05691382,0.15915921,1.45389018,0.00878559,0.12886008,0.56368243,0.44356256
-2.75237619,2.11743316,0.00065099,0.05446194,0.16419844,1.38518744,0.00852117,0.12320276,0.58641177,0.45948016
-2.74637319,2.07804684,0.00065252,0.05225246,0.17045396,1.31929521,0.00828660,0.11780207,0.61288122,0.47923751
-2.74037019,2.04827075,0.00065504,0.05033459,0.17795419,1.25731010,0.00808428,0.11276975,0.64310985,0.50298934
-2.73436718,2.02923035,0.00065838,0.04874961,0.18670879,1.20023301,0.00791611,0.10820710,0.67707558,0.53084122
-2.72836418,2.02184064,0.00066246,0.04752987,0.19670556,1.14894180,0.00778345,0.10420220,0.71470547,0.56283859
-2.72236118,2.02676854,0.00066734,0.04669788,0.20790751,1.10416819,0.00768714,0.10082766,0.75586608,0.59895615
-2.71635818,2.04440135,0.00067319,0.04626584,0.22025035,1.06647954,0.00762742,0.09813888,0.80035406,0.63908796
-2.71035518,2.07482263,0.00068034,0.04623531,0.23364061,1.03626606,0.00760398,0.09617288,0.84788788,0.68303901
-2.70435218,2.11779638,0.00068920,0.04659728,0.24795444,1.01373356,0.00761592,0.09494772,0.89810118,0.73051861
-2.69834917,2.17276059,0.00070030,0.04733247,0.26303741,0.99890186,0.00766177,0.09446243,0.95053837,0.78113637
-2.69234617,2.23883050,0.00071422,0.04841194,0.27870531,0.99160889,0.00773954,0.09469755,1.00465319,0.83440112
-2.68634317,2.31481211,0.00073162,0.04979792,0.29474608,0.99152000,0.00784670,0.09561611,1.05981059,0.88972325
-2.68034017,2.39922564,0.00075318,0.05144493,0.31092293,0.99814229,0.00798025,0.09716508,1.11529239,0.94642069
-2.67433717,2.49033890,0.00077956,0.05330112,0.32697860,1.01084328,0.00813677,0.09927727,1.17030691,1.00372870
-2.66833417,2.58620950,0.00081141,0.05530974,0.34264077,1.02887333,0.00831251,0.10187348,1.22400252,1.06081342
-2.66233117,2.68473512,0.00084929,0.05741079,0.35762835,1.05139102,0.00850345,0.10486499,1.27548508,1.11678897
-2.65632816,2.78371014,0.00089370,0.05954280,0.37165863,1.07749072,0.00870543,0.10815620,1.32383861,1.17073763
-2.65032516,2.88088710,0.00094498,0.06164457,0.38445489,1.10623142,0.00891425,0.11164740,1.36814872,1.22173266
-2.64432216,2.97404089,0.00100336,0.06365700,0.39575430,1.13666589,0.00912579,0.11523759,1.40752797,1.26886278
-2.63831916,3.06103334,0.00106890,0.06552480,0.40531571,1.16786928,0.00933615,0.11882722,1.44114206,1.31125772
-2.63231616,3.13987620,0.00114145,0.06719809,0.41292707,1.19896614,0.00954177,0.12232090,1.46823588,1.34811356
-2.62631316,3.20878979,0.00122072,0.06863385,0.41841214,1.22915513,0.00973955,0.12562984,1.48815822,1.37871716
-2.62031016,3.26625537,0.00130619,0.06979708,0.42163612,1.25773044,0.00992699,0.12867408,1.50038398,1.40246841
-2.61430715,3.31105905,0.00139718,0.07066179,0.42251008,1.28409927,0.01010222,0.13138440,1.50453296,1.41889949
-2.60830415,3.34232538,0.00149280,0.07121155,0.42099384,1.30779490,0.01026415,0.13370391,1.50038411,1.42769024
-2.60230115,3.35953952,0.00159203,0.07143982,0.41709724,1.32848468,0.01041244,0.13558915,1.48788469,1.42867899
-2.59629815,3.36255673,0.00169369,0.07134988,0.41087971,1.34597295,0.01054758,0.13701087,1.46715376,1.42186836
-2.59029515,3.35159911,0.00179646,0.07095440,0.40244819,1.36019867,0.01067079,0.13795428,1.43847986,1.40742559
-2.58429215,3.32723952,0.00189898,0.07027468,0.39195339,1.37122797,0.01078403,0.13841892,1.40231281,1.38567766
-2.57828914,3.29037354,0.00199979,0.06933965,0.37958478,1.37924198,0.01088989,0.13841804,1.35925012,1.35710111
-2.57228614,3.24218062,0.00209742,0.06818455,0.36556421,1.38452047,0.01099144,0.13797763,1.31001852,1.32230712
-2.56628314,3.18407607,0.00219044,0.06684938,0.35013876,1.38742212,0.01109214,0.13713506,1.25545140,1.28202246
-2.56028014,3.11765608,0.00227743,0.06537731,0.33357299,1.38836215,0.01119560,0.13593738,1.19646325,1.23706708
-2.55427714,3.04463801,0.00235706,0.06381294,0.31614083,1.38778842,0.01130549,0.13443944,1.13402212,1.18832927
-2.54827414,2.96679850,0.00242813,0.06220056,0.29811766,1.38615706,0.01142527,0.13270176,1.06912126,1.13673937
-2.54227114,2.88591201,0.00248956,0.06058256,0.27977272,1.38390868,0.01155806,0.13078834,1.00275121,1.08324311
-2.53626813,2.80369210,0.00254041,0.05899786,0.26136219,1.38144617,0.01170647,0.12876444,0.93587329,1.02877545
-2.53026513,2.72173790,0.00257995,0.05748063,0.24312314,1.37911522,0.01187245,0.12669436,0.86939545,0.97423601
-2.52426213,2.64148770,0.00260760,0.05605926,0.22526863,1.37718820,0.01205715,0.12463944,0.80415150,0.92046682
-2.51825913,2.56418109,0.00262299,0.05475551,0.20798389,1.37585223,0.01226085,0.12265620,0.74088400,0.86823303
-2.51225613,2.49083104,0.00262593,0.05358412,0.19142387,1.37520185,0.01248292,0.12079473,0.68023151,0.81820721
-2.50625313,2.42220629,0.00261643,0.05255255,0.17571193,1.37523649,0.01272182,0.11909738,0.62272011,0.77095755
-2.50025013,2.35882442,0.00259466,0.05166125,0.16093977,1.37586283,0.01297511,0.11759784,0.56875946,0.72693999
-2.49424712,2.30095516,0.00256097,0.05090395,0.14716841,1.37690170,0.01323951,0.11632052,0.51864283,0.68649452
-2.48824412,2.24863314,0.00251588,0.05026845,0.13443017,1.37809913,0.01351107,0.11528031,0.47255106,0.64984529
-2.48224112,2.20167894,0.00246001,0.04973747,0.12273128,1.37914087,0.01378523,0.11448269,0.43055966,0.61710427
-2.47623812,2.15972712,0.00239415,0.04928967,0.11205521,1.37966954,0.01405706,0.11392414,0.39264869,0.58827818
-2.47023512,2.12225928,0.00231915,0.04890086,0.10236630,1.37930352,0.01432137,0.11359291,0.35871452,0.56327802
-2.46423212,2.08864062,0.00223597,0.04854514,0.09361360,1.37765657,0.01457292,0.11346993,0.32858311,0.54193077
-2.45822911,2.05815809,0.00214563,0.04819613,0.08573477,1.37435718,0.01480660,0.11352999,0.30202381,0.52399267
-2.45222611,2.03005837,0.00204920,0.04782805,0.07865980,1.36906685,0.01501760,0.11374300,0.27876345,0.50916348
-2.44622311,2.00358417,0.00194778,0.04741679,0.07231453,1.36149623,0.01520158,0.11407530,0.25849991,0.49710122
-2.44022011,1.97800741,0.00184248,0.04694076,0.06662378,1.35141872,0.01535474,0.11449106,0.24091483,0.48743683
-2.43421711,1.95265826,0.00173442,0.04638157,0.06151407,1.33868082,0.01547400,0.11495354,0.22568522,0.47978827
-2.42821411,1.92694919,0.00162467,0.04572458,0.05691583,1.32320906,0.01555700,0.11542633,0.21249347,0.47377378
-2.42221111,1.90039361,0.00151431,0.04495923,0.05276520,1.30501330,0.01560217,0.11587441,0.20103587,0.46902385
-2.41620810,1.87261877,0.00140434,0.04407909,0.04900527,1.28418660,0.01560873,0.11626512,0.19102938,0.46519171
-2.41020510,1.84337318,0.00129571,0.04308191,0.04558695,1.26090175,0.01557666,0.11656892,0.18221676,0.46196219
-2.40420210,1.81252877,0.00118930,0.04196933,0.04246929,1.23540508,0.01550665,0.11675997,0.17437005,0.45905869
-2.39819910,1.78007828,0.00108590,0.04074656,0.03961962,1.20800781,0.01540003,0.11681661,0.16729265,0.45624847
-2.39219610,1.74612859,0.00098622,0.03942192,0.03701320,1.17907571,0.01525872,0.11672160,0.16081993,0.45334595
-2.38619310,1.71089059,0.00089087,0.03800635,0.03463273,1.14901748,0.01508508,0.11646227,0.15481887,0.45021435
-2.38019010,1.67466648,0.00080035,0.03651280,0.03246766,1.11827249,0.01488186,0.11603055,0.14918659,0.44676560
-2.37418709,1.63783508,0.00071506,0.03495572,0.03051330,1.08729846,0.01465213,0.11542288,0.14384819,0.44295866
-2.36818409,1.60083581,0.00063530,0.03335046,0.02876988,1.05655928,0.01439914,0.11464006,0.13875403,0.43879649
-2.36218109,1.56415208,0.00056127,0.03171283,0.02724163,1.02651366,0.01412628,0.11368697,0.13387656,0.43432173
-2.35617809,1.52829435,0.00049307,0.03005863,0.02593570,0.99760443,0.01383704,0.11257236,0.12920696,0.42961137
-2.35017509,1.49378341,0.00043071,0.02840330,0.02486124,0.97024912,0.01353493,0.11130845,0.12475162,0.42477052
-2.34417209,1.46113424,0.00037411,0.02676166,0.02402847,0.94483146,0.01322343,0.10991061,0.12052872,0.41992561
-2.33816908,1.43084051,0.00032314,0.02514773,0.02344782,0.92169418,0.01290603,0.10839691,0.11656478,0.41521709
-2.33216608,1.40336030,0.00027760,0.02357465,0.02312910,0.90113291,0.01258610,0.10678770,0.11289160,0.41079203
-2.32616308,1.37910286,0.00023723,0.02205467,0.02308089,0.88339125,0.01226699,0.10510514,0.10954325,0.40679666
-2.32016008,1.35841707,0.00020175,0.02059916,0.02330988,0.86865708,0.01195191,0.10337265,0.10655355,0.40336928
-2.31415708,1.34158158,0.00017084,0.01921882,0.02382045,0.85705998,0.01164399,0.10161445,0.10395380,0.40063359
-2.30815408,1.32879705,0.00014420,0.01792376,0.02461424,0.84867008,0.01134622,0.09985497,0.10177091,0.39869286
-2.30215108,1.32018092,0.00012149,0.01672375,0.02569001,0.84349831,0.01106145,0.09811837,0.10002599,0.39762497
-2.29614807,1.31576485,0.00010242,0.01562839,0.02704345,0.84149819,0.01079238,0.09642804,0.09873330,0.39747866
-2.29014507,1.31549542,0.00008668,0.01464737,0.02866726,0.84256943,0.01054152,0.09480619,0.09789971,0.39827116
-2.28414207,1.31923815,0.00007402,0.01379067,0.03055134,0.84656345,0.01031119,0.09327348,0.09752453,0.39998713
-2.27813907,1.32678521,0.00006422,0.01306871,0.03268304,0.85329080,0.01010352,0.09184886,0.09759981,0.40257933
-2.27213607,1.33786670,0.00005710,0.01249259,0.03504763,0.86253070,0.00992044,0.09054942,0.09811110,0.40597071
-2.26613307,1.35216550,0.00005253,0.01207416,0.03762881,0.87404244,0.00976371,0.08939044,0.09903846,0.41005810
-2.26013007,1.36933529,0.00005042,0.01182613,0.04040939,0.88757845,0.00963489,0.08838567,0.10035795,0.41471721
-2.25412706,1.38902114,0.00005076,0.01176214,0.04337190,0.90289881,0.00953546,0.08754756,0.10204328,0.41980886
-2.24812406,1.41088190,0.00005356,0.01189673,0.04649941,0.91978640,0.00946680,0.08688783,0.10406773,0.42518617
-2.24212106,1.43461335,0.00005891,0.01224529,0.04977618,0.93806228,0.00943026,0.08641794,0.10640608,0.43070218
-2.23611806,1.45997089,0.00006695,0.01282393,0.05318836,0.95760037,0.00942725,0.08614972,0.10903656,0.43621785
-2.23011506,1.48679050,0.00007786,0.01364932,0.05672453,0.97834059,0.00945925,0.08609592,0.11194272,0.44160968
-2.22411206,1.51500649,0.00009185,0.01473843,0.06037619,1.00029954,0.00952789,0.08627070,0.11511499,0.44677673
-2.21810905,1.54466482,0.00010920,0.01610821,0.06413799,1.02357782,0.00963499,0.08669002,0.11855188,0.45164662
-2.21210605,1.57593063,0.00013019,0.01777524,0.06800779,1.04836325,0.00978253,0.08737173,0.12226073,0.45618000
-2.20610305,1.60908911,0.00015513,0.01975519,0.07198651,1.07492915,0.00997270,0.08833553,0.12625792,0.46037330
-2.20010005,1.64453883,0.00018433,0.02206237,0.07607767,1.10362749,0.01020780,0.08960254,0.13056842,0.46425955
-2.19409705,1.68277739,0.00021807,0.02470909,0.08028675,1.13487637,0.01049018,0.09119468,0.13522472,0.46790705
-2.18809405,1.72437925,0.00025663,0.02770501,0.08462029,1.16914225,0.01082211,0.09313359,0.14026512,0.47141599
-2.18209105,1.76996651,0.00030024,0.03105641,0.08908481,1.20691699,0.01120565,0.09543947,0.14573137,0.47491308
-2.17608804,1.82017342,0.00034905,0.03476545,0.09368551,1.24869079,0.01164240,0.09812952,0.15166585,0.47854448
-2.17008504,1.87560621,0.00040314,0.03882942,0.09842495,1.29492167,0.01213339,0.10121632,0.15810828,0.48246731
-2.16408204,1.93679993,0.00046249,0.04323997,0.10330166,1.34600307,0.01267875,0.10470617,0.16509228,0.48684025
-2.15807904,2.00417445,0.00052697,0.04798238,0.10830874,1.40223101,0.01327758,0.10859738,0.17264174,0.49181373
-2.15207604,2.07799201,0.00059631,0.05303497,0.11343270,1.46377238,0.01392770,0.11287881,0.18076741,0.49752014
-2.14607304,2.15831850,0.00067011,0.05836850,0.11865234,1.53063624,0.01462544,0.11752862,0.18946383,0.50406477
-2.14007004,2.24499098,0.00074781,0.06394586,0.12393801,1.60264973,0.01536555,0.12251341,0.19870678,0.51151794
-2.13406703,2.33759349,0.00082872,0.06972185,0.12925121,1.67944025,0.01614109,0.12778787,0.20845146,0.51990868
-2.12806403,2.43544304,0.00091197,0.07564321,0.13454448,1.76042525,0.01694341,0.13329488,0.21863159,0.52922058
-2.12206103,2.53758712,0.00099660,0.08164900,0.13976182,1.84481074,0.01776218,0.13896630,0.22915948,0.53938980
-2.11605803,2.64281367,0.00108150,0.08767110,0.14483953,1.93159924,0.01858554,0.14472426,0.23992725,0.55030569
-2.11005503,2.74967380,0.00116546,0.09363522,0.14970745,2.01960737,0.01940029,0.15048312,0.25080909,0.56181377
-2.10405203,2.85651688,0.00124723,0.09946201,0.15429068,2.10749301,0.02019221,0.15615182,0.26166458,0.57372115
-2.09804902,2.96153704,0.00132550,0.10506863,0.15851165,2.19379130,0.02094634,0.16163684,0.27234292,0.58580413
-2.09204602,3.06282957,0.00139899,0.11037052,0.16229251,2.27695829,0.02164744,0.16684529,0.28268802,0.59781749
-2.08604302,3.15845491,0.00146644,0.11528336,0.16555778,2.35542075,0.02228042,0.17168832,0.29254408,0.60950526
-2.08004002,3.24650783,0.00152670,0.11972531,0.16823703,2.42763022,0.02283080,0.17608448,0.30176148,0.62061224
-2.07403702,3.32518881,0.00157875,0.12361920,0.17026776,2.49211904,0.02328519,0.17996296,0.31020274,0.63089589
-2.06803402,3.39287455,0.00162177,0.12689484,0.17159799,2.54755598,0.02363175,0.18326656,0.31774818,0.64013798
-2.06203102,3.44818444,0.00165512,0.12949122,0.17218881,2.59279916,0.02386061,0.18595413,0.32430106,0.64815538
-2.05602801,3.49004006,0.00167846,0.13135851,0.17201653,2.62694368,0.02396425,0.18800259,0.32979195,0.65480969
-2.05002501,3.51771505,0.00169170,0.13245981,0.17107444,2.64936210,0.02393777,0.18940810,0.33418196,0.66001508
-2.04402201,3.53087294,0.00169507,0.13277256,0.16937405,2.65973556,0.02377909,0.19018668,0.33746491,0.66374422
-2.03801901,3.52959128,0.00168915,0.13228951,0.16694578,2.65807436,0.02348914,0.19037387,0.33966811,0.66603184
-2.03201601,3.51437097,0.00167481,0.13101920,0.16383907,2.64472687,0.02307178,0.19002384,0.34085180,0.66697603
-2.02601301,3.48613027,0.00165328,0.12898595,0.16012180,2.62037629,0.02253378,0.18920759,0.34110727,0.66673710
-2.02001001,3.44618371,0.00162610,0.12622931,0.15587914,2.58602537,0.02188463,0.18801066,0.34055375,0.66553415
-2.01400700,3.39620686,0.00159513,0.12280298,0.15121177,2.54296973,0.02113627,0.18653026,0.33933421,0.66363954
-2.00800400,3.33818830,0.00156250,0.11877331,0.14623364,2.49276068,0.02030274,0.18487198,0.33761028,0.66137145
-2.00200100,3.27437084,0.00153060,0.11421733,0.14106915,2.43715927,0.01939980,0.18314628,0.33555655,0.65908492
-1.99599800,3.20718428,0.00150203,0.10922047,0.13585007,2.37808325,0.01844447,0.18146488,0.33335443,0.65716159
-1.98999500,3.13917236,0.00147958,0.10387403,0.13071215,2.31754905,0.01745456,0.17993717,0.33118599,0.65599867
-1.98399200,3.07291649,0.00146616,0.09827254,0.12579155,2.25761096,0.01644818,0.17866681,0.32922783,0.65599729
-1.97798899,3.01095917,0.00146478,0.09251110,0.12122128,2.20029976,0.01544332,0.17774864,0.32764548,0.65755079
-1.97198599,2.95572943,0.00147849,0.08668272,0.11712768,2.14756291,0.01445733,0.17726594,0.32658817,0.66103310
-1.96598299,2.90947294,0.00151032,0.08087599,0.11362704,2.10120821,0.01350658,0.17728822,0.32618459,0.66678761
-1.95997999,2.87418845,0.00156322,0.07517285,0.11082259,2.06285275,0.01260606,0.17786950,0.32653927,0.67511671
-1.95397699,2.85157267,0.00164002,0.06964686,0.10880173,2.03387849,0.01176912,0.17904714,0.32773007,0.68627229
-1.94797399,2.84297461,0.00174336,0.06436174,0.10763375,2.01539567,0.01100719,0.18084115,0.32980646,0.70044738
-1.94197099,2.84936033,0.00187560,0.05937041,0.10736804,2.00821468,0.01032965,0.18325410,0.33278888,0.71776904
-1.93596798,2.87128886,0.00203881,0.05471440,0.10803279,2.01282704,0.00974371,0.18627147,0.33666884,0.73829277
-1.92996498,2.90889918,0.00223465,0.05042376,0.10963422,2.02939547,0.00925435,0.18986239,0.34140992,0.76199843
