energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.05852926,5.83867733,0.00871426,0.24792166,0.25541186,3.16527408,0.87602106,1.95969788,0.69758094,0.00000000
-3.05252626,5.84602013,0.00884221,0.24243296,0.25237853,3.19726441,0.86436291,1.95199885,0.68332176,0.00000000
-3.04652326,5.85388379,0.00897731,0.23680221,0.24963093,3.22861838,0.85269914,1.94513754,0.66934364,0.00000000
-3.04052026,5.86258463,0.00912023,0.23109040,0.24718480,3.25939715,0.84119260,1.93919804,0.65580739,0.00000000
-3.03451726,5.87231622,0.00927195,0.22535407,0.24504484,3.28961899,0.82997401,1.93421066,0.64286224,0.00000000
-3.02851426,5.88314304,0.00943374,0.21964427,0.24320448,3.31925785,0.81913872,1.93015056,0.63064117,0.00000000
-3.02251126,5.89500305,0.00960720,0.21400591,0.24164650,3.34824554,0.80874571,1.92693969,0.61925743,0.00000000
-3.01650825,5.90771872,0.00979430,0.20847748,0.24034427,3.37647771,0.79881885,1.92445173,0.60880240,0.00000000
-3.01050525,5.92101592,0.00999736,0.20309113,0.23926371,3.40382305,0.78935003,1.92251990,0.59934464,0.00000000
-3.00450225,5.93454931,0.01021913,0.19787310,0.23836557,3.43013536,0.78030409,1.92094698,0.59093014,0.00000000
-2.99849925,5.94793264,0.01046270,0.19284441,0.23760807,3.45526768,0.77162500,1.91951708,0.58358351,0.00000000
-2.99249625,5.96077240,0.01073157,0.18802176,0.23694962,3.47908781,0.76324296,1.91800859,0.57731003,0.00000000
-2.98649325,5.97270263,0.01102957,0.18341859,0.23635152,3.50149410,0.75508186,1.91620754,0.57209833,0.00000000
-2.98049025,5.98341912,0.01136079,0.17904614,0.23578041,3.52243076,0.74706685,1.91392080,0.56792340,0.00000000
-2.97448724,5.99271104,0.01172958,0.17491459,0.23521036,3.54190159,0.73913127,1.91098847,0.56474983,0.00000000
-2.96848424,6.00048826,0.01214037,0.17103409,0.23462459,3.55998138,0.73122292,1.90729494,0.56253493,0.00000000
-2.96248124,6.00680279,0.01259761,0.16741568,0.23401648,3.57682411,0.72330904,1.90277809,0.56123168,0.00000000
-2.95647824,6.01186333,0.01310560,0.16407199,0.23339015,3.59266741,0.71537994,1.89743619,0.56079127,0.00000000
-2.95047524,6.01604184,0.01366836,0.16101779,0.23276032,3.60783287,0.70745113,1.89133233,0.56116507,0.00000000
-2.94447224,6.01987185,0.01428948,0.15827026,0.23215164,3.62272184,0.69956373,1.88459609,0.56230613,0.00000000
-2.93846923,6.02403831,0.01497188,0.15584900,0.23159748,3.63780692,0.69178339,1.87742237,0.56416987,0.00000000
-2.93246623,6.02935930,0.01571773,0.15377579,0.23113823,3.65361913,0.68419765,1.87006755,0.56671432,0.00000000
-2.92646323,6.03676038,0.01652821,0.15207408,0.23081929,3.67073128,0.67691204,1.86284286,0.56989971,0.00000000
-2.92046023,6.04724236,0.01740341,0.15076828,0.23068876,3.68973815,0.67004508,1.85610543,0.57368750,0.00000000
-2.91445723,6.06184396,0.01834213,0.14988282,0.23079505,3.71123412,0.66372244,1.85024722,0.57803915,0.00000000
-2.90845423,6.08160066,0.01934184,0.14944104,0.23118442,3.73578921,0.65807068,1.84568212,0.58291451,0.00000000
-2.90245123,6.10750154,0.02039857,0.14946398,0.23189870,3.76392450,0.65321076,1.84283189,0.58827019,0.00000000
-2.89644822,6.14044573,0.02150685,0.14996915,0.23297317,3.79608781,0.64925168,1.84211113,0.59405785,0.00000000
-2.89044522,6.18120024,0.02265975,0.15096917,0.23443475,3.83263080,0.64628458,1.84391203,0.60022272,0.00000000
-2.88444222,6.23036089,0.02384892,0.15247063,0.23630056,3.87378839,0.64437753,1.84858932,0.60670234,0.00000000
-2.87843922,6.28831795,0.02506464,0.15447293,0.23857693,3.91966142,0.64357124,1.85644593,0.61342571,0.00000000
-2.87243622,6.35522785,0.02629603,0.15696735,0.24125884,3.97020323,0.64387586,1.86771995,0.62031286,0.00000000
-2.86643322,6.43099228,0.02753116,0.15993638,0.24432981,4.02521105,0.64526909,1.88257325,0.62727491,0.00000000
-2.86043022,6.51524546,0.02875729,0.16335321,0.24776226,4.08432243,0.64769549,1.90108233,0.63421466,0.00000000
-2.85442721,6.60735037,0.02996113,0.16718162,0.25151829,4.14701706,0.65106722,1.92323166,0.64102768,0.00000000
-2.84842421,6.70640417,0.03112908,0.17137618,0.25555078,4.21262419,0.65526598,1.94890980,0.64760381,0.00000000
-2.84242121,6.81125281,0.03224756,0.17588272,0.25980484,4.28033528,0.66014618,1.97790858,0.65382919,0.00000000
-2.83641821,6.92051435,0.03330324,0.18063920,0.26421948,4.34922174,0.66553920,2.00992532,0.65958844,0.00000000
-2.83041521,7.03261052,0.03428340,0.18557687,0.26872945,4.41825709,0.67125850,2.04456820,0.66476731,0.00000000
-2.82441221,7.14580520,0.03517618,0.19062171,0.27326713,4.48634285,0.67710544,2.08136453,0.66925530,0.00000000
-2.81840920,7.25824876,0.03597082,0.19569608,0.27776446,4.55233728,0.68287556,2.11977180,0.67294845,0.00000000
-2.81240620,7.36802671,0.03665794,0.20072064,0.28215481,4.61508596,0.68836515,2.15919115,0.67575209,0.00000000
-2.80640320,7.47321093,0.03722972,0.20561631,0.28637471,4.67345312,0.69337775,2.19898278,0.67758344,0.00000000
-2.80040020,7.57191186,0.03768006,0.21030630,0.29036543,4.72635272,0.69773054,2.23848293,0.67837408,0.00000000
-2.79439720,7.66232983,0.03800470,0.21471820,0.29407434,4.77277804,0.70126016,2.27702180,0.67807212,0.00000000
-2.78839420,7.74280383,0.03820131,0.21878587,0.29745600,4.81182893,0.70382804,2.31394187,0.67664411,0.00000000
-2.78239120,7.81185634,0.03826952,0.22245129,0.30047310,4.84273578,0.70532490,2.34861607,0.67407650,0.00000000
-2.77638819,7.86823266,0.03821089,0.22566618,0.30309699,4.86487950,0.70567431,2.38046514,0.67037684,0.00000000
-2.77038519,7.91093382,0.03802888,0.22839328,0.30530812,4.87780695,0.70483528,2.40897385,0.66557445,0.00000000
-2.76438219,7.93924223,0.03772872,0.23060746,0.30709612,4.88124157,0.70280374,2.43370540,0.65972070,0.00000000
-2.75837919,7.95273952,0.03731732,0.23229644,0.30845977,4.87508899,0.69961298,2.45431371,0.65288878,0.00000000
-2.75237619,7.95131647,0.03680308,0.23346115,0.30940666,4.85943784,0.69533294,2.47055335,0.64517312,0.00000000
-2.74637319,7.93517497,0.03619569,0.23411579,0.30995282,4.83455587,0.69006848,2.48228671,0.63668817,0.00000000
-2.74037019,7.90482251,0.03550596,0.23428755,0.31012209,4.80088197,0.68395670,2.48948841,0.62756684,0.00000000
-2.73436718,7.86105957,0.03474556,0.23401595,0.30994546,4.75901446,0.67716331,2.49224682,0.61795840,0.00000000
-2.72836418,7.80496064,0.03392682,0.23335197,0.30946022,4.70969640,0.66987833,2.49076269,0.60802598,0.00000000
-2.72236118,7.73784963,0.03306243,0.23235686,0.30870912,4.65379835,0.66231101,2.48534499,0.59794357,0.00000000
-2.71635818,7.66127046,0.03216528,0.23110070,0.30773933,4.59229938,0.65468437,2.47640408,0.58789265,0.00000000
-2.71035518,7.57695366,0.03124817,0.22966080,0.30660144,4.52626674,0.64722934,2.46444232,0.57805851,0.00000000
-2.70435218,7.48677972,0.03032359,0.22811997,0.30534829,4.45683476,0.64017868,2.45004247,0.56862620,0.00000000
-2.69834917,7.39273991,0.02940354,0.22656464,0.30403380,4.38518329,0.63376090,2.43385400,0.55977631,0.00000000
-2.69234617,7.29689548,0.02849929,0.22508290,0.30271167,4.31251615,0.62819423,2.41657771,0.55168067,0.00000000
-2.68634317,7.20133562,0.02762122,0.22376254,0.30143410,4.24003971,0.62368096,2.39894890,0.54449795,0.00000000
-2.68034017,7.10813516,0.02677869,0.22268912,0.30025041,4.16894194,0.62040209,2.38171955,0.53836951,0.00000000
-2.67433717,7.01931262,0.02597987,0.22194404,0.29920569,4.10037207,0.61851261,2.36563991,0.53341547,0.00000000
-2.66833417,6.93678927,0.02523166,0.22160275,0.29833949,4.03542110,0.61813746,2.35143987,0.52973117,0.00000000
-2.66233117,6.86235029,0.02453964,0.22173305,0.29768451,3.97510343,0.61936833,2.33981076,0.52738422,0.00000000
-2.65632816,6.79760860,0.02390798,0.22239357,0.29726550,3.92033987,0.62226131,2.33138787,0.52641233,0.00000000
-2.65032516,6.74397256,0.02333951,0.22363242,0.29709828,3.87194241,0.62683564,2.32673444,0.52682179,0.00000000
-2.64432216,6.70261823,0.02283571,0.22548613,0.29718897,3.83060111,0.63307340,2.32632745,0.52858705,0.00000000
-2.63831916,6.67446729,0.02239678,0.22797869,0.29753358,3.79687354,0.64092035,2.33054573,0.53165114,0.00000000
-2.63231616,6.66017122,0.02202174,0.23112103,0.29811784,3.77117720,0.65028770,2.33966087,0.53592714,0.00000000
-2.62631316,6.66010246,0.02170859,0.23491060,0.29891737,3.75378522,0.66105494,2.35383105,0.54130059,0.00000000
-2.62031016,6.67435294,0.02145442,0.23933134,0.29989836,3.74482566,0.67307348,2.37309827,0.54763275,0.00000000
-2.61430715,6.70274005,0.02125562,0.24435387,0.30101840,3.74428453,0.68617098,2.39738879,0.55476468,0.00000000
-2.60830415,6.74481982,0.02110803,0.24993589,0.30222783,3.75201248,0.70015627,2.42651688,0.56252185,0.00000000
-2.60230115,6.79990679,0.02100715,0.25602295,0.30347128,3.76773500,0.71482455,2.46019161,0.57071918,0.00000000
-2.59629815,6.86709961,0.02094830,0.26254926,0.30468949,3.79106568,0.72996268,2.49802638,0.57916624,0.00000000
-2.59029515,6.94531134,0.02092680,0.26943887,0.30582126,3.82152193,0.74535445,2.53955069,0.58767244,0.00000000
-2.58429215,7.03330276,0.02093814,0.27660686,0.30680550,3.85854240,0.76078533,2.58422361,0.59605192,0.00000000
-2.57828914,7.12971745,0.02097802,0.28396077,0.30758321,3.90150528,0.77604691,2.63144840,0.60412802,0.00000000
-2.57228614,7.23311680,0.02104254,0.29140207,0.30809937,3.94974644,0.79094047,2.68058766,0.61173708,0.00000000
-2.56628314,7.34201360,0.02112814,0.29882779,0.30830462,4.00257655,0.80527990,2.73097834,0.61873148,0.00000000
-2.56028014,7.45490275,0.02123172,0.30613210,0.30815670,4.05929634,0.81889369,2.78194618,0.62498196,0.00000000
-2.55427714,7.57028813,0.02135051,0.31320809,0.30762150,4.11920928,0.83162609,2.83281915,0.63037895,0.00000000
-2.54827414,7.68670486,0.02148212,0.31994942,0.30667375,4.18163117,0.84333756,2.88293944,0.63483322,0.00000000
-2.54227114,7.80273669,0.02162439,0.32625211,0.30529745,4.24589653,0.85390447,2.93167398,0.63827568,0.00000000
-2.53626813,7.91702862,0.02177531,0.33201626,0.30348574,4.31136161,0.86321831,2.97842331,0.64065671,0.00000000
-2.53026513,8.02829530,0.02193298,0.33714776,0.30124064,4.37740468,0.87118461,3.02262895,0.64194492,0.00000000
-2.52426213,8.13532599,0.02209542,0.34156007,0.29857237,4.44342380,0.87772168,3.06377934,0.64212567,0.00000000
-2.51825913,8.23698733,0.02226055,0.34517574,0.29549854,4.50883331,0.88275948,3.10141468,0.64119947,0.00000000
-2.51225613,8.33222497,0.02242613,0.34792809,0.29204313,4.57305955,0.88623867,3.13513090,0.63918040,0.00000000
-2.50625313,8.42006556,0.02258970,0.34976258,0.28823546,4.63553727,0.88811015,3.16458305,0.63609466,0.00000000
-2.50025013,8.49962017,0.02274857,0.35063815,0.28410914,4.69570732,0.88833501,3.18948839,0.63197943,0.00000000
-2.49424712,8.57009007,0.02289989,0.35052830,0.27970109,4.75301693,0.88688519,3.20962933,0.62688199,0.00000000
-2.48824412,8.63077563,0.02304070,0.34942199,0.27505064,4.80692287,0.88374451,3.22485629,0.62085918,0.00000000
-2.48224112,8.68108860,0.02316802,0.34732428,0.27019883,4.85689834,0.87891041,3.23509070,0.61397713,0.00000000
-2.47623812,8.72056748,0.02327899,0.34425657,0.26518787,4.90244335,0.87239589,3.24032768,0.60631125,0.00000000
-2.47023512,8.74889561,0.02337102,0.34025667,0.26006068,4.94309872,0.86423183,3.24063857,0.59794630,0.00000000
-2.46423212,8.76592081,0.02344189,0.33537836,0.25486073,4.97846296,0.85446926,3.23617284,0.58897653,0.00000000
-2.45822911,8.77167553,0.02348996,0.32969073,0.24963184,5.00821127,0.84318156,3.22715908,0.57950562,0.00000000
-2.45222611,8.76639568,0.02351425,0.32327704,0.24441817,5.03211565,0.83046621,3.21390486,0.56964655,0.00000000
-2.44622311,8.75053691,0.02351458,0.31623340,0.23926420,5.05006475,0.81644606,3.19679488,0.55952101,0.00000000
-2.44022011,8.72478644,0.02349159,0.30866698,0.23421473,5.06208225,0.80126985,3.17628752,0.54925848,0.00000000
-2.43421711,8.69006919,0.02344683,0.30069411,0.22931478,5.06834241,0.78511191,3.15290915,0.53899496,0.00000000
-2.42821411,8.64754691,0.02338270,0.29243808,0.22460949,5.06918151,0.76817094,3.12724652,0.52887110,0.00000000
-2.42221111,8.59860963,0.02330244,0.28402683,0.22014383,5.06510424,0.75066787,3.09993694,0.51903014,0.00000000
-2.41620810,8.54485886,0.02320996,0.27559057,0.21596230,5.05678430,0.73284276,3.07165659,0.50961535,0.00000000
-2.41020510,8.48808266,0.02310975,0.26725933,0.21210841,5.04505851,0.71495097,3.04310718,0.50076735,0.00000000
-2.40420210,8.43022304,0.02300670,0.25916066,0.20862416,5.03091467,0.69725855,3.01500127,0.49262126,0.00000000
-2.39819910,8.37333655,0.02290588,0.25141730,0.20554932,5.01547302,0.68003716,2.98804677,0.48530388,0.00000000
-2.39219610,8.31954926,0.02281236,0.24414511,0.20292081,4.99996199,0.66355854,2.96293112,0.47893103,0.00000000
-2.38619310,8.27100765,0.02273101,0.23745116,0.20077192,4.98568905,0.64808896,2.94030560,0.47360506,0.00000000
-2.38019010,8.22982692,0.02266627,0.23143200,0.19913163,4.97400753,0.63388359,2.92077036,0.46941284,0.00000000
-2.37418709,8.19803853,0.02262203,0.22617222,0.19802394,4.96628065,0.62118111,2.90486060,0.46642402,0.00000000
-2.36818409,8.17753859,0.02260141,0.22174327,0.19746727,4.96384399,0.61019871,2.89303422,0.46468989,0.00000000
-2.36218109,8.17003843,0.02260675,0.21820243,0.19747396,4.96796756,0.60112762,2.88566141,0.46424260,0.00000000
-2.35617809,8.17701912,0.02263946,0.21559210,0.19804987,4.97981877,0.59412917,2.88301628,0.46509487,0.00000000
-2.35017509,8.19969056,0.02270003,0.21393933,0.19919407,5.00042738,0.58933158,2.88527065,0.46724015,0.00000000
-2.34417209,8.23895662,0.02278802,0.21325546,0.20089861,5.03065337,0.58682744,2.89249018,0.47065303,0.00000000
-2.33816908,8.29538660,0.02290213,0.21353602,0.20314846,5.07115874,0.58667192,2.90463271,0.47528996,0.00000000
-2.33216608,8.36919381,0.02304029,0.21476086,0.20592147,5.12238377,0.58888162,2.92154869,0.48109018,0.00000000
-2.32616308,8.46022164,0.02319971,0.21689438,0.20918841,5.18452855,0.59343422,2.94298389,0.48797672,0.00000000
-2.32016008,8.56793730,0.02337703,0.21988598,0.21291314,5.25754013,0.60026868,2.96858389,0.49585748,0.00000000
-2.31415708,8.69143361,0.02356845,0.22367073,0.21705274,5.34110572,0.60928613,2.99790058,0.50462631,0.00000000
-2.30815408,8.82943884,0.02376985,0.22817024,0.22155783,5.43465220,0.62035134,3.03040038,0.51416418,0.00000000
-2.30215108,8.98033484,0.02397693,0.23329372,0.22637293,5.53735223,0.63329479,3.06547418,0.52434030,0.00000000
-2.29614807,9.14218349,0.02418531,0.23893932,0.23143682,5.64813691,0.64791530,3.10244888,0.53501337,0.00000000
-2.29014507,9.31276136,0.02439064,0.24499572,0.23668320,5.76571519,0.66398324,3.14060051,0.54603289,0.00000000
-2.28414207,9.48960251,0.02458873,0.25134402,0.24204127,5.88859975,0.68124435,3.17916864,0.55724077,0.00000000
-2.27813907,9.67004888,0.02477557,0.25785975,0.24743666,6.01513909,0.69942403,3.21737215,0.56847308,0.00000000
-2.27213607,9.85130783,0.02494749,0.26441534,0.25279237,6.14355543,0.71823226,3.25442598,0.57956217,0.00000000
-2.26613307,10.03051569,0.02510115,0.27088254,0.25802994,6.27198765,0.73736901,3.28955860,0.59033917,0.00000000
-2.26013007,10.20480611,0.02523365,0.27713525,0.26307080,6.39853832,0.75652999,3.32202984,0.60063681,0.00000000
-2.25412706,10.37138157,0.02534259,0.28305224,0.26783776,6.52132373,0.77541287,3.35114868,0.61029258,0.00000000
-2.24812406,10.52758592,0.02542607,0.28851995,0.27225655,6.63852531,0.79372364,3.37629039,0.61915222,0.00000000
-2.24212106,10.67097587,0.02548281,0.29343526,0.27625757,6.74844103,0.81118305,3.39691246,0.62707337,0.00000000
-2.23611806,10.79938869,0.02551217,0.29770800,0.27977753,6.84953478,0.82753294,3.41256887,0.63392931,0.00000000
-2.23011506,10.91100370,0.02551419,0.30126322,0.28276113,6.94048193,0.84254226,3.42292191,0.63961262,0.00000000
-2.22411206,11.00439490,0.02548964,0.30404308,0.28516257,7.02020921,0.85601255,3.42775122,0.64403858,0.00000000
-2.21810905,11.07857229,0.02544009,0.30600828,0.28694693,7.08792705,0.86778263,3.42695942,0.64714813,0.00000000
-2.21210605,11.13300992,0.02536786,0.30713896,0.28809126,7.14315281,0.87773249,3.42057413,0.64891032,0.00000000
-2.20610305,11.16765903,0.02527608,0.30743509,0.28858536,7.18572374,0.88578593,3.40874621,0.64932388,0.00000000
-2.20010005,11.18294523,0.02516866,0.30691614,0.28843220,7.21579862,0.89191204,3.39174400,0.64841807,0.00000000
-2.19409705,11.17974941,0.02505024,0.30562032,0.28764794,7.23384783,0.89612530,3.36994398,0.64625251,0.00000000
-2.18809405,11.15937295,0.02492611,0.30360309,0.28626153,7.24063196,0.89848439,3.34381791,0.64291598,0.00000000
-2.18209105,11.12348807,0.02480215,0.30093533,0.28431390,7.23716964,0.89908956,3.31391716,0.63852435,0.00000000
-2.17608804,11.07407566,0.02468466,0.29770096,0.28185678,7.22469588,0.89807885,3.28085463,0.63321753,0.00000000
-2.17008504,11.01335264,0.02458027,0.29399424,0.27895114,7.20461253,0.89562316,3.24528513,0.62715560,0.00000000
-2.16408204,10.94369229,0.02449570,0.28991691,0.27566540,7.17843317,0.89192039,3.20788498,0.62051433,0.00000000
-2.15807904,10.86754075,0.02443761,0.28557514,0.27207339,7.14772470,0.88718899,3.16933157,0.61348017,0.00000000
-2.15207604,10.78733334,0.02441239,0.28107653,0.26825222,7.11404848,0.88166105,3.13028377,0.60624502,0.00000000
-2.14607304,10.70541440,0.02442596,0.27652715,0.26428012,7.07890341,0.87557528,3.09136393,0.59900084,0.00000000
-2.14007004,10.62396394,0.02448358,0.27202892,0.26023434,7.04367384,0.86917022,3.05314218,0.59193452,0.00000000
-2.13406703,10.54493434,0.02458962,0.26767715,0.25618920,7.00958438,0.86267787,3.01612345,0.58522304,0.00000000
-2.12806403,10.46999956,0.02474743,0.26355859,0.25221439,6.97766368,0.85631805,2.98073789,0.57902912,0.00000000
-2.12206103,10.40051883,0.02495920,0.25974977,0.24837357,6.94871874,0.85029360,2.94733474,0.57349767,0.00000000
-2.11605803,10.33751606,0.02522583,0.25631596,0.24472324,6.92332054,0.84478679,2.91617988,0.56875288,0.00000000
-2.11005503,10.28167533,0.02554689,0.25331045,0.24131213,6.90180150,0.83995674,2.88745701,0.56489629,0.00000000
-2.10405203,10.23335225,0.02592057,0.25077442,0.23818083,6.88426450,0.83593821,2.86127237,0.56200575,0.00000000
-2.09804902,10.19259998,0.02634374,0.24873718,0.23536187,6.87060257,0.83284144,2.83766243,0.56013519,0.00000000
-2.09204602,10.15920823,0.02681197,0.24721686,0.23288011,6.86052812,0.83075315,2.81660438,0.55931534,0.00000000
-2.08604302,10.13275294,0.02731971,0.24622141,0.23075347,6.85360978,0.82973854,2.79802877,0.55955513,0.00000000
-2.08004002,10.11265374,0.02786043,0.24574995,0.22899385,6.84931484,0.82984394,2.78183355,0.56084381,0.00000000
-2.07403702,10.09823630,0.02842679,0.24579427,0.22760823,6.84705501,0.83110017,2.76789901,0.56315355,0.00000000
-2.06803402,10.08879612,0.02901094,0.24634051,0.22659990,6.84623301,0.83352602,2.75610282,0.56644244,0.00000000
-2.06203102,10.08366069,0.02960475,0.24737088,0.22596963,6.84628771,0.83713190,2.74633440,0.57065768,0.00000000
-2.05602801,10.08224677,0.03020007,0.24886538,0.22571686,6.84673544,0.84192323,2.73850803,0.57573887,0.00000000
-2.05002501,10.08411006,0.03078908,0.25080337,0.22584064,6.84720553,0.84790334,2.73257400,0.58162115,0.00000000
-2.04402201,10.08898478,0.03136455,0.25316500,0.22634054,6.84746835,0.85507582,2.72852716,0.58823811,0.00000000
-2.03801901,10.09681125,0.03192009,0.25593242,0.22721716,6.84745461,0.86344591,2.72641266,0.59552439,0.00000000
-2.03201601,10.10775013,0.03245044,0.25909058,0.22847247,6.84726488,0.87302112,2.72632818,0.60341773,0.00000000
-2.02601301,10.12218261,0.03295168,0.26262784,0.23010984,6.84716924,0.88381073,2.72842284,0.61186051,0.00000000
-2.02001001,10.14069654,0.03342138,0.26653606,0.23213376,6.84759686,0.89582448,2.73289249,0.62080069,0.00000000
-2.01400700,10.16405924,0.03385875,0.27081042,0.23454938,6.84911633,0.90907026,2.73997172,0.63019216,0.00000000
-2.00800400,10.19317815,0.03426468,0.27544876,0.23736176,6.85240758,0.92355114,2.74992275,0.63999449,0.00000000
-2.00200100,10.22905144,0.03464173,0.28045066,0.24057499,6.85822691,0.93926183,2.76302190,0.65017217,0.00000000
-1.99599800,10.27271086,0.03499407,0.28581622,0.24419124,6.86736689,0.95618485,2.77954397,0.66069337,0.00000000
-1.98999500,10.32515981,0.03532737,0.29154454,0.24820968,6.88061299,0.97428666,2.79974566,0.67152844,0.00000000
-1.98399200,10.38730973,0.03564855,0.29763218,0.25262559,6.89869927,0.99351401,2.82384844,0.68264813,0.00000000
-1.97798899,10.45991805,0.03596560,0.30407150,0.25742948,6.92226522,1.01379090,2.85202218,0.69402181,0.00000000
-1.97198599,10.54353095,0.03628720,0.31084915,0.26260640,6.95181593,1.03501622,2.88437007,0.70561576,0.00000000
-1.96598299,10.63843401,0.03662249,0.31794469,0.26813551,6.98768758,1.05706251,2.92091576,0.71739164,0.00000000
-1.95997999,10.74461328,0.03698064,0.32532961,0.27398992,7.03002014,1.07977586,2.96159358,0.72930541,0.00000000
-1.95397699,10.86172901,0.03737050,0.33296661,0.28013680,7.07873839,1.10297707,3.00624209,0.74130654,0.00000000
-1.94797399,10.98910355,0.03780030,0.34080952,0.28653777,7.13354261,1.12646422,3.05460165,0.75333787,0.00000000
-1.94197099,11.12572408,0.03827725,0.34880359,0.29314956,7.19390914,1.15001645,3.10631591,0.76533589,0.00000000
-1.93596798,11.27026031,0.03880726,0.35688644,0.29992498,7.25910111,1.17339895,3.16093740,0.77723162,0.00000000
-1.92996498,11.42109630,0.03939467,0.36498949,0.30681391,7.32818860,1.19636884,3.21793678,0.78895191,0.00000000
-1.92396198,11.57637495,0.04004207,0.37303985,0.31376461,7.40007761,1.21868182,3.27671530,0.80042117,0.00000000
-1.91795898,11.73405303,0.04075010,0.38096263,0.32072490,7.47354618,1.24009922,3.33661994,0.81156337,0.00000000
-1.91195598,11.89196417,0.04151739,0.38868355,0.32764343,7.54728629,1.26039505,3.39696035,0.82230424,0.00000000
-1.90595298,12.04788684,0.04234052,0.39613167,0.33447082,7.61994937,1.27936284,3.45702686,0.83257340,0.00000000
-1.89994997,12.19961427,0.04321409,0.40324207,0.34116066,7.69019364,1.29682189,3.51610864,0.84230658,0.00000000
-1.89394697,12.34502323,0.04413081,0.40995847,0.34767036,7.75673109,1.31262259,3.57351134,0.85144743,0.00000000
-1.88794397,12.48213883,0.04508166,0.41623546,0.35396170,7.81837216,1.32665061,3.62857335,0.85994919,0.00000000
-1.88194097,12.60919283,0.04605611,0.42204028,0.36000123,7.87406651,1.33882986,3.68068034,0.86777590,0.00000000
-1.87593797,12.72467348,0.04704241,0.42735412,0.36576046,7.92293826,1.34912390,3.72927744,0.87490325,0.00000000
-1.86993497,12.82736542,0.04802785,0.43217271,0.37121582,7.96431455,1.35753605,3.77387907,0.88131902,0.00000000
-1.86393197,12.91637871,0.04899913,0.43650626,0.37634846,7.99774675,1.36410801,3.81407624,0.88702320,0.00000000
-1.85792896,12.99116664,0.04994271,0.44037873,0.38114408,8.02302369,1.36891727,3.84954144,0.89202764,0.00000000
-1.85192596,13.05153266,0.05084514,0.44382650,0.38559250,8.04017692,1.37207335,3.88003145,0.89635566,0.00000000
-1.84592296,13.09762677,0.05169344,0.44689643,0.38968746,8.04947807,1.37371328,3.90538827,0.90004122,0.00000000
-1.83991996,13.12993244,0.05247545,0.44964348,0.39342632,8.05142879,1.37399629,3.92553852,0.90312820,0.00000000
-1.83391696,13.14924504,0.05318013,0.45212808,0.39680986,8.04674378,1.37309828,3.94049179,0.90566942,0.00000000
-1.82791396,13.15664296,0.05379789,0.45441323,0.39984227,8.03632766,1.37120611,3.95033806,0.90772570,0.00000000
-1.82191096,13.15345246,0.05432081,0.45656167,0.40253109,8.02124638,1.36851191,3.95524439,0.90936492,0.00000000
-1.81590795,13.14120730,0.05474284,0.45863310,0.40488735,8.00269396,1.36520787,3.95545117,0.91066093,0.00000000
-1.80990495,13.12160395,0.05505997,0.46068169,0.40692570,7.98195533,1.36148126,3.95126755,0.91169248,0.00000000
-1.80390195,13.09645316,0.05527030,0.46275395,0.40866451,7.96036611,1.35751022,3.94306635,0.91254194,0.00000000
-1.79789895,13.06762845,0.05537402,0.46488699,0.41012593,7.93926992,1.35345999,3.93127780,0.91329390,0.00000000
-1.79189595,13.03701205,0.05537341,0.46710731,0.41133587,7.91997419,1.34947984,3.91638224,0.91403346,0.00000000
-1.78589295,13.00643909,0.05527268,0.46943010,0.41232375,7.90370531,1.34570067,3.89890128,0.91484427,0.00000000
-1.77988994,12.97764051,0.05507778,0.47185898,0.41312201,7.89156397,1.34223306,3.87938736,0.91580624,0.00000000
-1.77388694,12.95218598,0.05479617,0.47438623,0.41376550,7.88448188,1.33916594,3.85841154,0.91699300,0.00000000
-1.76788394,12.93142787,0.05443655,0.47699345,0.41429045,7.88318118,1.33656570,3.83654960,0.91846905,0.00000000
-1.76188094,12.91644797,0.05400847,0.47965248,0.41473335,7.88813770,1.33447568,3.81436672,0.92028683,0.00000000
-1.75587794,12.90800887,0.05352202,0.48232666,0.41512955,7.89954975,1.33291607,3.79240098,0.92248376,0.00000000
-1.74987494,12.90651211,0.05298747,0.48497221,0.41551173,7.91731400,1.33188420,3.77114648,0.92507947,0.00000000
-1.74387194,12.91196553,0.05241490,0.48753980,0.41590840,7.94100979,1.33135516,3.75103656,0.92807327,0.00000000
-1.73786893,12.92396200,0.05181389,0.48997608,0.41634229,7.96989358,1.33128283,3.73242823,0.93144237,0.00000000
-1.73186593,12.94167189,0.05119323,0.49222528,0.41682909,8.00290445,1.33160137,3.71558844,0.93514063,0.00000000
-1.72586293,12.96385092,0.05056065,0.49423082,0.41737621,8.03868167,1.33222715,3.70068340,0.93909840,0.00000000
-1.71985993,12.98886483,0.04992270,0.49593673,0.41798209,8.07559469,1.33306122,3.68777150,0.94322333,0.00000000
-1.71385693,13.01473113,0.04928461,0.49728916,0.41863580,8.11178523,1.33399227,3.67680064,0.94740233,0.00000000
-1.70785393,13.03917800,0.04865026,0.49823769,0.41931711,8.14522094,1.33490010,3.66761044,0.95150472,0.00000000
-1.70185093,13.05971856,0.04802223,0.49873657,0.41999715,8.17375888,1.33565964,3.65993953,0.95538642,0.00000000
-1.69584792,13.07373870,0.04740188,0.49874596,0.42063944,8.19521695,1.33614519,3.65343779,0.95889510,0.00000000
