energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
0.20110055,12.43912669,0.06393532,0.61893230,1.34277901,8.97340259,1.25237273,0.33102340,0.03337243,2.78400379
0.20710355,12.56008264,0.06685565,0.61595133,1.34585378,9.08227563,1.26252928,0.33090510,0.03486981,2.79814758
0.21310655,12.64517931,0.06962748,0.61607533,1.34362019,9.15863652,1.27732769,0.33180239,0.03651087,2.80044423
0.21910955,12.69172276,0.07219916,0.61908405,1.33606711,9.20044446,1.29658729,0.33355877,0.03825713,2.79084419
0.22511256,12.69787189,0.07452244,0.62472544,1.32329626,9.20637560,1.32004512,0.33601801,0.04006937,2.76952917
0.23111556,12.66268266,0.07655382,0.63271539,1.30551722,9.17587073,1.34734772,0.33902494,0.04190848,2.73690360
0.23711856,12.58612422,0.07825579,0.64273834,1.28303945,9.10915879,1.37804550,0.34242613,0.04373628,2.69357969
0.24312156,12.46906720,0.07959791,0.65444917,1.25626136,9.00725537,1.41159058,0.34607058,0.04551633,2.64035669
0.24912456,12.31324536,0.08055758,0.66747651,1.22565724,8.87193634,1.44733862,0.34981046,0.04721474,2.57819551
0.25512756,12.12119277,0.08112070,0.68142755,1.19176248,8.70568769,1.48455535,0.35350219,0.04880086,2.50818980
0.26113057,11.89615948,0.08128185,0.69589451,1.15515766,8.51163364,1.52242793,0.35700757,0.05024796,2.43153466
0.26713357,11.64200949,0.08104439,0.71046250,1.11645231,8.29344580,1.56008116,0.36019535,0.05153379,2.34949422
0.27313657,11.36310494,0.08042012,0.72471872,1.07626875,8.05523703,1.59659835,0.36294295,0.05264104,2.26336932
0.27913957,11.06418124,0.07942875,0.73826264,1.03522662,7.80144408,1.63104626,0.36513849,0.05355761,2.17446627
0.28514257,10.75021755,0.07809713,0.75071686,0.99392867,7.53670339,1.66250328,0.36668289,0.05427683,2.08406776
0.29114557,10.42630715,0.07645828,0.76173803,0.95294805,7.26572461,1.69008978,0.36749212,0.05479747,1.99340652
0.29714857,10.09753183,0.07455022,0.77102762,0.91281747,6.99316640,1.71299940,0.36749942,0.05512353,1.90364252
0.30315158,9.76884418,0.07241473,0.77834181,0.87402049,6.72351860,1.73052983,0.36665728,0.05526402,1.81584397
0.30915458,9.44496076,0.07009611,0.78350015,0.83698482,6.46099470,1.74211167,0.36493925,0.05523241,1.73097232
0.31515758,9.13026896,0.06763983,0.78639246,0.80207787,6.20943758,1.74733392,0.36234126,0.05504612,1.64987143
0.32116058,8.82874915,0.06509134,0.78698372,0.76960426,5.97224123,1.74596468,0.35888256,0.05472573,1.57326072
0.32716358,8.54391340,0.06249494,0.78531652,0.73980522,5.75229002,1.73796605,0.35460589,0.05429427,1.50173202
0.33316658,8.27876119,0.05989277,0.78151102,0.71285974,5.55191649,1.72350223,0.34957722,0.05377632,1.43574992
0.33916958,8.03575195,0.05732400,0.77576234,0.68888703,5.37287789,1.70294026,0.34388459,0.05319719,1.37565506
0.34517259,7.81679366,0.05482423,0.76833542,0.66795033,5.21635089,1.67684325,0.33763648,0.05258208,1.32167015
0.35117559,7.62324651,0.05242504,0.75955761,0.65006151,5.08294327,1.64595615,0.33095942,0.05195531,1.27390806
0.35717859,7.45593997,0.05015373,0.74980928,0.63518653,4.97272089,1.61118467,0.32399512,0.05133962,1.23238160
0.36318159,7.31520166,0.04803330,0.73951288,0.62325127,4.88524791,1.57356825,0.31689713,0.05075563,1.19701468
0.36918459,7.20089600,0.04608256,0.72912084,0.61414777,4.81963776,1.53424818,0.30982719,0.05022135,1.16765422
0.37518759,7.11247096,0.04431634,0.71910303,0.60774061,4.77461255,1.49443238,0.30295146,0.04975192,1.14408268
0.38119060,7.04901067,0.04274586,0.70993405,0.60387331,4.74856810,1.45535830,0.29643666,0.04935946,1.12603070
0.38719360,7.00929234,0.04137913,0.70208113,0.60237469,4.73964236,1.41825571,0.29044643,0.04905301,1.11318960
0.39319660,6.99184544,0.04022132,0.69599284,0.60306503,4.74578474,1.38431087,0.28513790,0.04883872,1.10522348
0.39919960,6.99501174,0.03927526,0.69208927,0.60576199,4.76482433,1.35463372,0.28065871,0.04871999,1.10178070
0.40520260,7.01700446,0.03854176,0.69075376,0.61028613,4.79453508,1.33022919,0.27714449,0.04869786,1.10250436
0.41120560,7.05596527,0.03801990,0.69232653,0.61646604,4.83269649,1.31197395,0.27471687,0.04877126,1.10704178
0.41720860,7.11001775,0.03770731,0.69710020,0.62414284,4.87714844,1.30059918,0.27348216,0.04893749,1.11505262
0.42321161,7.17731621,0.03760021,0.70531722,0.63317399,4.92583915,1.29667974,0.27353049,0.04919252,1.12621560
0.42921461,7.25608864,0.03769350,0.71716915,0.64343632,4.97686565,1.30062993,0.27493554,0.04953139,1.14023357
0.43521761,7.34467306,0.03798065,0.73279731,0.65482807,5.02850611,1.31270554,0.27775474,0.04994847,1.15683694
0.44122061,7.44154614,0.03845354,0.75229492,0.66726986,5.07924394,1.33301140,0.28202982,0.05043773,1.17578527
0.44722361,7.54534364,0.03910228,0.77570992,0.68070451,5.12778340,1.36151380,0.28778758,0.05099289,1.19686712
0.45322661,7.65487197,0.03991498,0.80304843,0.69509560,5.17305698,1.39805655,0.29504083,0.05160750,1.21989814
0.45922961,7.76911064,0.04087745,0.83427827,0.71042477,5.21422477,1.44237943,0.30378934,0.05227501,1.24471742
0.46523262,7.88720548,0.04197306,0.86933223,0.72668780,5.25066627,1.49413770,0.31402058,0.05298866,1.27118242
0.47123562,8.00845288,0.04318258,0.90811070,0.74388957,5.28196532,1.55292153,0.32571030,0.05374150,1.29916248
0.47723862,8.13227558,0.04448410,0.95048351,0.76203800,5.30788887,1.61827380,0.33882280,0.05452621,1.32853138
0.48324162,8.25819098,0.04585311,0.99629061,0.78113732,5.32836057,1.68970557,0.35331074,0.05533497,1.35915921
0.48924462,8.38577319,0.04726269,1.04534171,0.80118085,5.34343036,1.76670813,0.36911466,0.05615943,1.39090394
0.49524762,8.51461061,0.04868386,1.09741478,0.82214371,5.35324119,1.84876124,0.38616208,0.05699054,1.42360316
0.50125063,8.64426096,0.05008598,1.15225359,0.84397582,5.35799443,1.93533733,0.40436627,0.05781853,1.45706648
0.50725363,8.77420634,0.05143742,1.20956468,0.86659564,5.35791535,2.02590179,0.42362489,0.05863289,1.49106897
0.51325663,8.90381064,0.05270620,1.26901398,0.88988503,5.35322023,2.11990992,0.44381850,0.05942245,1.52534625
0.51925963,9.03228220,0.05386082,1.33022371,0.91368559,5.34408666,2.21680131,0.46480927,0.06017544,1.55959152
0.52526263,9.15864444,0.05487107,1.39277001,0.93779691,5.33062841,2.31599275,0.48643995,0.06087969,1.59345493
0.53126563,9.28171680,0.05570892,1.45618200,0.96197689,5.31287620,2.41687102,0.50853345,0.06152284,1.62654564
0.53726863,9.40010847,0.05634930,1.51994271,0.98594441,5.29076544,2.51878698,0.53089313,0.06209258,1.65843659
0.54327164,9.51222630,0.05677092,1.58349249,1.00938425,5.26413157,2.62105223,0.55330402,0.06257698,1.68867213
0.54927464,9.61629815,0.05695693,1.64623532,1.03195438,5.23271354,2.72293976,0.57553515,0.06296480,1.71677825
0.55527764,9.71041173,0.05689545,1.70754819,1.05329527,5.19616523,2.82368950,0.59734308,0.06324581,1.74227534
0.56128064,9.79256831,0.05657997,1.76679378,1.07304096,5.15407437,2.92251950,0.61847654,0.06341118,1.76469277
0.56728364,9.86074963,0.05600957,1.82333604,1.09083144,5.10598811,3.01864295,0.63868237,0.06345375,1.78358504
0.57328664,9.91299534,0.05518894,1.87655852,1.10632576,5.05144371,3.11129068,0.65771231,0.06336836,1.79854848
0.57928964,9.94748761,0.05412822,1.92588467,1.11921532,4.99000286,3.19973849,0.67533065,0.06315208,1.80923800
0.58529265,9.96263860,0.05284270,1.97079916,1.12923655,4.92128748,3.28333767,0.69132228,0.06280445,1.81538280
0.59129565,9.95717608,0.05135227,2.01086932,1.13618247,4.84501497,3.36154723,0.70550084,0.06232756,1.81680036
0.59729865,9.93022224,0.04968084,2.04576533,1.13991236,4.76103073,3.43396541,0.71771643,0.06172615,1.81340784
0.60330165,9.88136072,0.04785559,2.07527792,1.14035906,4.66933582,3.50035813,0.72786254,0.06100758,1.80523005
0.60930465,9.81068718,0.04590612,2.09933239,1.13753334,4.57010797,3.56068199,0.73588165,0.06018166,1.79240354
0.61530765,9.71883953,0.04386364,2.11799763,1.13152514,4.46371446,3.61509926,0.74176906,0.05926054,1.77517632
0.62131066,9.60700493,0.04176009,2.13148926,1.12250142,4.35071581,3.66398315,0.74557472,0.05825830,1.75390300
0.62731366,9.47690156,0.03962729,2.14016622,1.11070068,4.23185970,3.70791143,0.74740268,0.05719066,1.72903538
0.63331666,9.33073507,0.03749618,2.14452042,1.09642433,4.10806540,3.74764786,0.74740802,0.05607443,1.70110872
0.63931966,9.17113048,0.03539614,2.14515948,1.08002525,3.98039908,3.78411108,0.74579134,0.05492707,1.67072432
0.64532266,9.00104238,0.03335443,2.14278308,1.06189420,3.85004143,3.81833184,0.74279099,0.05376608,1.63852899
0.65132566,8.82364709,0.03139570,2.13815376,1.04244448,3.71824906,3.85140005,0.73867312,0.05260841,1.60519238
0.65732866,8.64222192,0.02954169,2.13206352,1.02209586,3.58631178,3.88440400,0.73372032,0.05146991,1.57138323
0.66333167,8.46001744,0.02781106,2.12529767,1.00125836,3.45550800,3.91836496,0.72821904,0.05036476,1.53774559
0.66933467,8.28012923,0.02621934,2.11859789,0.98031678,3.32706051,3.95417050,0.72244672,0.04930499,1.50487613
0.67533767,8.10537553,0.02477896,2.11262631,0.95961671,3.20209496,3.99251062,0.71665910,0.04830008,1.47330367
0.68134067,7.93818724,0.02349952,2.10793271,0.93945261,3.08160318,4.03382041,0.71107848,0.04735663,1.44347180
0.68734367,7.78051580,0.02238796,2.10492652,0.92005863,2.96641289,4.07823315,0.70588359,0.04647821,1.41572532
0.69334667,7.63376356,0.02144898,2.10385533,0.90160235,2.85716526,4.12554699,0.70120157,0.04566527,1.39030119
0.69934967,7.49874019,0.02068541,2.10479111,0.88418183,2.75430119,4.17520790,0.69710250,0.04491528,1.36732415
0.70535268,7.37564672,0.02009862,2.10762507,0.86782594,2.65805637,4.22631060,0.69359693,0.04422288,1.34680715
0.71135568,7.26408798,0.01968894,2.11207148,0.85249769,2.56846526,4.27761817,0.69063639,0.04358026,1.32865634
0.71735868,7.16311196,0.01945608,2.11768035,0.83810050,2.48537296,4.32760014,0.68811695,0.04297759,1.31268025
0.72336168,7.07127373,0.01939951,2.12385846,0.82448672,2.40845422,4.37448751,0.68588559,0.04240351,1.29860246
0.72936468,6.98672004,0.01951879,2.12989757,0.81146803,2.33723793,4.41634254,0.68374916,0.04184575,1.28607711
0.73536768,6.90729001,0.01981389,2.13500849,0.79882706,2.27113570,4.45113988,0.68148526,0.04129168,1.27470621
0.74137069,6.83062637,0.02028538,2.13835926,0.78632955,2.20947285,4.47685528,0.67885465,0.04072892,1.26405809
0.74737369,6.75429183,0.02093470,2.13911561,0.77373658,2.15152012,4.49155754,0.67561449,0.04014584,1.25368586
0.75337669,6.67588476,0.02176423,2.13648161,0.76081614,2.09652465,4.49349915,0.67153166,0.03953211,1.24314526
0.75937969,6.59314916,0.02277750,2.12973875,0.74735366,2.04373896,4.48120126,0.66639564,0.03887904,1.23201111
0.76538269,6.50407399,0.02397920,2.11828149,0.73316112,1.99244681,4.45352883,0.66003028,0.03817989,1.21989183
0.77138569,6.40697836,0.02537533,2.10164787,0.71808439,1.94198528,4.40975245,0.65230395,0.03743006,1.20644155
0.77738869,6.30057945,0.02697323,2.07954386,0.70200870,1.89176258,4.34959411,0.64313756,0.03662715,1.19136973
0.78339170,6.18404138,0.02878168,2.05186055,0.68486216,1.84127140,4.27325477,0.63251025,0.03577095,1.17444799
0.78939470,6.05700432,0.03081095,2.01868372,0.66661737,1.79009785,4.18142296,0.62046261,0.03486329,1.15551438
0.79539770,5.91959368,0.03307287,1.98029551,0.64729125,1.73792640,4.07526412,0.60709711,0.03390785,1.13447513
0.80140070,5.77241052,0.03558084,1.93716856,0.62694331,1.68454094,3.95639173,0.59257618,0.03290984,1.11130419
0.80740370,5.61650476,0.03834988,1.88995292,0.60567256,1.62982278,3.82682154,0.57711775,0.03187576,1.08604084
0.81340670,5.45333310,0.04139652,1.83945666,0.58361324,1.57374591,3.68891153,0.56098878,0.03081301,1.05878564
0.81940970,5.28470440,0.04473866,1.78662110,0.56092984,1.51637013,3.54529009,0.54449693,0.02972956,1.02969514
0.82541271,5.11271495,0.04839532,1.73249155,0.53781141,1.45783248,3.39877562,0.52798082,0.02863362,0.99897553
0.83141571,4.93967629,0.05238622,1.67818504,0.51446550,1.39833753,3.25229091,0.51179923,0.02753337,0.96687552
0.83741871,4.76803827,0.05673115,1.62485587,0.49111198,1.33814678,3.10877525,0.49631965,0.02643666,0.93367870
0.84342171,4.60030976,0.06144927,1.57366033,0.46797677,1.27756746,2.97109763,0.48190656,0.02535082,0.89969552
0.84942471,4.43897910,0.06655812,1.52572149,0.44528570,1.21694107,2.84197359,0.46890984,0.02428249,0.86525501
0.85542771,4.28643656,0.07207244,1.48209518,0.42325862,1.15663183,2.72388829,0.45765352,0.02323751,0.83069629
0.86143072,4.14490040,0.07800292,1.44373790,0.40210375,1.09701515,2.61902779,0.44842533,0.02222079,0.79636019
0.86743372,4.01634823,0.08435470,1.41147752,0.38201247,1.03846636,2.52922009,0.44146717,0.02123636,0.76258072
0.87343672,3.90245526,0.09112583,1.38598742,0.36315457,0.98134989,2.45588724,0.43696685,0.02028727,0.72967687
0.87943972,3.80454051,0.09830581,1.36776465,0.34567399,0.92600900,2.40000932,0.43505115,0.01937569,0.69794458
0.88544272,3.72352252,0.10587401,1.35711265,0.32968516,0.87275634,2.36210066,0.43578056,0.01850291,0.66764924
0.89144572,3.65988544,0.11379842,1.35412901,0.31527007,0.82186560,2.34219871,0.43914562,0.01766941,0.63901876
0.89744872,3.61365664,0.12203452,1.35869849,0.30247608,0.77356433,2.33986532,0.44506517,0.01687493,0.61223756
0.90345173,3.58439664,0.13052455,1.37049176,0.29131447,0.72802826,2.35420022,0.45338645,0.01611854,0.58744154
0.90945473,3.57120204,0.13919718,1.38896996,0.28176009,0.68537728,2.38386624,0.46388724,0.01539874,0.56471438
0.91545773,3.57272175,0.14796764,1.41339506,0.27375178,0.64567327,2.42712563,0.47627983,0.01471354,0.54408532
0.92146073,3.58718670,0.15673841,1.44284621,0.26719393,0.60891972,2.48188652,0.49021708,0.01406052,0.52552852
0.92746373,3.61245260,0.16540052,1.47624150,0.26195898,0.57506339,2.54575859,0.50530024,0.01343698,0.50896424
0.93346673,3.64605500,0.17383537,1.51236504,0.25789091,0.54399774,2.61611657,0.52108847,0.01284000,0.49426169
0.93946973,3.68527541,0.18191711,1.54989862,0.25480965,0.51556822,2.69017016,0.53710985,0.01226654,0.48124378
0.94547274,3.72721667,0.18951554,1.58745705,0.25251631,0.48957892,2.76503857,0.55287366,0.01171356,0.46969335
0.95147574,3.76888553,0.19649938,1.62362645,0.25079902,0.46580063,2.83782773,0.56788344,0.01117809,0.45936094
0.95747874,3.80727955,0.20273989,1.65700408,0.24943924,0.44397971,2.90570811,0.58165060,0.01065733,0.44997365
0.96348174,3.83947569,0.20811460,1.68623854,0.24821834,0.42384754,2.96599076,0.59370806,0.01014873,0.44124486
0.96948474,3.86271727,0.21251108,1.71006896,0.24692418,0.40513008,3.01619936,0.60362348,0.00965010,0.43288437
0.97548774,3.87449610,0.21583058,1.72736173,0.24535743,0.38755717,3.05413587,0.61101156,0.00915961,0.42460854
0.98149075,3.87262675,0.21799138,1.73714346,0.24333743,0.37087126,3.07793761,0.61554508,0.00867588,0.41615007
0.98749375,3.85531005,0.21893160,1.73862884,0.24070728,0.35483509,3.08612383,0.61696410,0.00819799,0.40726691
0.99349675,3.82118333,0.21861159,1.73124234,0.23733814,0.33923816,3.07763009,0.61508308,0.00772550,0.39775002
0.99949975,3.76935550,0.21701550,1.71463296,0.23313227,0.32390176,3.05182933,0.60979557,0.00725843,0.38742968
1.00550275,3.69942568,0.21415209,1.68868137,0.22802510,0.30868243,3.00853885,0.60107633,0.00679722,0.37617999
1.01150575,3.61148482,0.21005483,1.65349930,0.22198588,0.29347372,2.94801308,0.58898079,0.00634271,0.36392164
1.01750875,3.50610053,0.20478106,1.60942120,0.21501718,0.27820640,2.87092270,0.57364188,0.00589607,0.35062262
1.02351176,3.38428592,0.19841039,1.55698868,0.20715324,0.26284720,2.77832092,0.55526437,0.00545872,0.33629713
1.02951476,3.24745432,0.19104244,1.49692847,0.19845716,0.24739615,2.67159870,0.53411706,0.00503226,0.32100278
1.03551776,3.09736191,0.18279390,1.43012485,0.18901727,0.23188284,2.55243072,0.51052304,0.00461840,0.30483614
1.04152076,2.93604104,0.17379507,1.35758804,0.17894274,0.21636182,2.42271457,0.48484861,0.00421887,0.28792714
1.04752376,2.76572728,0.16418609,1.28041957,0.16835870,0.20090743,2.28450564,0.45749117,0.00383532,0.27043242
1.05352676,2.58878339,0.15411301,1.19977653,0.15740113,0.18560827,2.13995047,0.42886672,0.00346931,0.25252817
1.05952976,2.40762337,0.14372374,1.11683585,0.14621166,0.17056174,1.99122111,0.39939740,0.00312220,0.23440263
1.06553277,2.22463957,0.13316417,1.03276015,0.13493260,0.15586865,1.84045294,0.36949962,0.00279512,0.21624874
1.07153577,2.04213558,0.12257462,0.94866633,0.12370231,0.14162837,1.68968813,0.33957305,0.00248893,0.19825718
1.07753877,1.86226715,0.11208655,0.86559806,0.11265113,0.12793453,1.54082651,0.30999107,0.00220423,0.18061005
1.08354177,1.68699283,0.10181992,0.78450280,0.10189794,0.11487143,1.39558518,0.28109272,0.00194129,0.16347546
1.08954477,1.51803553,0.09188095,0.70621400,0.09154752,0.10251124,1.25546765,0.25317645,0.00170014,0.14700308
1.09554777,1.35685541,0.08236064,0.63143867,0.08168859,0.09091205,1.12174289,0.22649584,0.00148049,0.13132094
1.10155078,1.20463438,0.07333379,0.56075037,0.07239271,0.08011670,0.99543419,0.20125705,0.00128181,0.11653319
1.10755378,1.06227134,0.06485866,0.49458724,0.06371391,0.07015239,0.87731719,0.17761819,0.00110337,0.10271917
1.11355678,0.93038748,0.05697719,0.43325481,0.05568890,0.06103098,0.76792635,0.15569024,0.00094421,0.08993328
1.11955978,0.80934017,0.04971571,0.37693277,0.04833801,0.05274982,0.66756840,0.13553943,0.00080325,0.07820599
1.12556278,0.69924394,0.04308606,0.32568509,0.04166647,0.04529311,0.57634175,0.11719077,0.00067929,0.06754542
1.13156578,0.59999690,0.03708699,0.27947263,0.03566609,0.03863352,0.49416011,0.10063251,0.00057103,0.05793963
1.13756878,0.51131080,0.03170589,0.23816751,0.03031722,0.03273412,0.42077902,0.08582116,0.00047717,0.04935927
1.14357179,0.43274317,0.02692055,0.20156837,0.02559075,0.02755036,0.35582384,0.07268688,0.00039636,0.04176050
1.14957479,0.36372992,0.02270106,0.16941584,0.02145025,0.02303206,0.29881794,0.06113894,0.00032729,0.03508802
1.15557779,0.30361717,0.01901164,0.14140763,0.01785392,0.01912536,0.24920991,0.05107108,0.00026869,0.02927807
1.16158079,0.25169114,0.01581238,0.11721270,0.01475652,0.01577450,0.20639904,0.04236651,0.00021936,0.02426121
1.16758379,0.20720528,0.01306090,0.09648405,0.01211104,0.01292340,0.16975829,0.03490250,0.00017818,0.01996495
1.17358679,0.16940409,0.01071375,0.07886997,0.00987019,0.01051704,0.13865422,0.02855435,0.00014413,0.01631601
1.17958979,0.13754321,0.00872765,0.06402356,0.00798762,0.00850261,0.11246386,0.02319884,0.00011629,0.01324227
1.18559280,0.11090576,0.00706050,0.05161037,0.00641893,0.00683037,0.09058818,0.01871695,0.00009389,0.01067435
1.19159580,0.08881494,0.00567223,0.04131433,0.00512237,0.00545437,0.07246245,0.01499604,0.00007625,0.00854686
1.19759880,0.07064314,0.00452534,0.03284199,0.00405944,0.00433289,0.05756357,0.01193132,0.00006287,0.00679926
1.20360180,0.05581783,0.00358534,0.02592527,0.00319513,0.00342877,0.04541474,0.00942697,0.00005336,0.00537651
1.20960480,0.04382483,0.00282099,0.02032283,0.00249815,0.00270956,0.03558781,0.00739657,0.00004754,0.00422938
1.21560780,0.03420915,0.00220436,0.01582047,0.00194088,0.00214757,0.02770373,0.00576333,0.00004540,0.00331460
1.22161081,0.02657415,0.00171087,0.01223047,0.00149933,0.00171990,0.02143139,0.00445986,0.00004713,0.00259484
1.22761381,0.02057923,0.00131912,0.00939043,0.00115292,0.00140836,0.01648538,0.00342777,0.00005320,0.00203855
1.23361681,0.01593669,0.00101072,0.00716146,0.00088426,0.00119948,0.01262290,0.00261711,0.00006435,0.00161974
1.23961981,0.01240791,0.00077006,0.00542620,0.00067887,0.00108449,0.00964019,0.00198558,0.00008168,0.00131773
1.24562281,0.00979945,0.00058406,0.00408659,0.00052494,0.00105934,0.00736870,0.00149783,0.00010671,0.00111689
1.25162581,0.00795903,0.00044189,0.00306162,0.00041298,0.00112488,0.00567127,0.00112462,0.00014143,0.00100643
1.25762881,0.00677187,0.00033469,0.00228511,0.00033566,0.00128706,0.00443839,0.00084208,0.00018844,0.00098020
1.26363182,0.00615734,0.00025533,0.00170368,0.00028746,0.00155723,0.00358480,0.00063091,0.00025103,0.00103657
1.26963482,0.00606615,0.00019817,0.00127478,0.00026456,0.00195254,0.00304633,0.00047578,0.00033332,0.00117841
1.27563782,0.00647801,0.00015884,0.00096497,0.00026460,0.00249650,0.00277722,0.00036465,0.00044034,0.00141310
1.28164082,0.00739989,0.00013404,0.00074847,0.00028656,0.00321950,0.00274777,0.00028825,0.00057824,0.00175261
1.28764382,0.00886473,0.00012140,0.00060580,0.00033063,0.00415949,0.00294240,0.00023961,0.00075437,0.00221371
1.29364682,0.01093056,0.00011931,0.00052271,0.00039816,0.00536263,0.00335805,0.00021368,0.00097745,0.00281810
1.29964982,0.01368005,0.00012683,0.00048931,0.00049156,0.00688391,0.00400295,0.00020699,0.00125768,0.00359268
1.30565283,0.01722013,0.00014356,0.00049936,0.00061425,0.00878777,0.00489559,0.00021740,0.00160686,0.00456971
1.31165583,0.02168176,0.00016962,0.00054970,0.00077068,0.01114849,0.00606395,0.00024386,0.00203845,0.00578703
1.31765883,0.02721966,0.00020555,0.00063989,0.00096624,0.01405050,0.00754484,0.00028628,0.00256758,0.00728814
1.32366183,0.03401167,0.00025226,0.00077198,0.00120727,0.01758832,0.00938338,0.00034538,0.00321107,0.00912216
1.32966483,0.04225787,0.00031104,0.00095037,0.00150102,0.02186626,0.01163246,0.00042266,0.00398727,0.01134371
1.33566783,0.05217905,0.00038345,0.00118180,0.00185560,0.02699764,0.01435226,0.00052029,0.00491589,0.01401254
1.34167084,0.06401460,0.00047139,0.00147554,0.00227990,0.03310363,0.01760965,0.00064112,0.00601773,0.01719302
1.34767384,0.07801963,0.00057700,0.00184361,0.00278353,0.04031155,0.02147759,0.00078870,0.00731426,0.02095329
1.35367684,0.09446130,0.00070270,0.00230113,0.00337670,0.04875263,0.02603438,0.00096727,0.00882713,0.02536430
1.35967984,0.11361441,0.00085112,0.00286687,0.00407004,0.05855928,0.03136298,0.00118185,0.01057754,0.03049849
1.36568284,0.13575625,0.00102512,0.00356389,0.00487450,0.06986185,0.03755010,0.00143829,0.01258553,0.03642829
1.37168584,0.16116088,0.00122775,0.00442032,0.00580113,0.08278501,0.04468549,0.00174341,0.01486919,0.04322443
1.37768884,0.19009303,0.00146223,0.00547028,0.00686085,0.09744373,0.05286121,0.00210507,0.01744369,0.05095412
1.38369185,0.22280195,0.00173192,0.00675504,0.00806427,0.11393923,0.06217108,0.00253242,0.02032047,0.05967908
1.38969485,0.25951546,0.00204031,0.00832421,0.00942143,0.13235480,0.07271039,0.00303599,0.02350622,0.06945372
1.39569785,0.30043454,0.00239098,0.01023716,0.01094159,0.15275194,0.08457595,0.00362798,0.02700201,0.08032329
1.40170085,0.34572901,0.00278760,0.01256448,0.01263305,0.17516691,0.09786657,0.00432245,0.03080252,0.09232242
1.40770385,0.39553452,0.00323385,0.01538958,0.01450291,0.19960801,0.11268404,0.00513561,0.03489533,0.10547382
1.41370685,0.44995127,0.00373349,0.01881020,0.01655697,0.22605376,0.12913463,0.00608607,0.03926047,0.11978759
1.41970985,0.50904479,0.00429022,0.02293994,0.01879957,0.25445228,0.14733111,0.00719509,0.04387014,0.13526101
1.42571286,0.57284889,0.00490778,0.02790959,0.02123359,0.28472190,0.16739528,0.00848686,0.04868883,0.15187890
1.43171586,0.64137089,0.00558982,0.03386810,0.02386036,0.31675339,0.18946080,0.00998865,0.05367359,0.16961478
1.43771886,0.71459903,0.00633994,0.04098320,0.02667975,0.35041350,0.21367619,0.01173099,0.05877477,0.18843259
1.44372186,0.79251181,0.00716164,0.04944136,0.02969019,0.38555019,0.24020776,0.01374765,0.06393705,0.20828912
1.44972486,0.87508875,0.00805831,0.05944701,0.03288883,0.42199907,0.26924210,0.01607559,0.06910072,0.22913701
1.45572786,0.96232209,0.00903316,0.07122082,0.03627163,0.45959116,0.30098777,0.01875469,0.07420340,0.25092824
1.46173087,1.05422855,0.01008919,0.08499691,0.03983351,0.49816139,0.33567583,0.02182727,0.07918186,0.27361788
1.46773387,1.15086040,0.01122915,0.10101881,0.04356852,0.53755775,0.37355871,0.02533748,0.08397408,0.29716800
1.47373687,1.25231483,0.01245548,0.11953411,0.04746993,0.57765046,0.41490715,0.02933031,0.08852137,0.32155146
1.47973987,1.35874064,0.01377023,0.14078773,0.05153036,0.61834073,0.46000472,0.03385050,0.09277054,0.34675535
1.48574287,1.47034159,0.01517503,0.16501391,0.05574181,0.65956871,0.50913978,0.03894109,0.09667588,0.37278386
1.49174587,1.58737529,0.01667096,0.19242691,0.06009568,0.70131989,0.56259481,0.04464175,0.10020104,0.39966037
1.49774887,1.71014745,0.01825855,0.22321069,0.06458275,0.74362985,0.62063305,0.05098695,0.10332052,0.42742845
1.50375188,1.83900079,0.01993764,0.25750785,0.06919309,0.78658656,0.68348277,0.05800390,0.10602084,0.45615175
1.50975488,1.97429884,0.02170738,0.29540823,0.07391592,0.83033017,0.75131963,0.06571053,0.10830122,0.48591252
1.51575788,2.11640468,0.02356616,0.33693762,0.07873948,0.87504997,0.82424772,0.07411327,0.11017385,0.51680879
1.52176088,2.26565530,0.02551154,0.38204716,0.08365087,0.92097840,0.90228028,0.08320516,0.11166349,0.54895010
1.52776388,2.42233252,0.02754023,0.43060405,0.08863584,0.96838212,0.98532091,0.09296397,0.11280668,0.58245196
1.53376688,2.58663151,0.02964808,0.48238420,0.09367866,1.01755039,1.07314662,0.10335078,0.11365038,0.61742910
1.53976988,2.75862837,0.03183004,0.53706741,0.09876199,1.06878086,1.16539381,0.11430892,0.11425014,0.65398767
1.54577289,2.93824848,0.03408018,0.59423572,0.10386680,1.12236348,1.26154837,0.12576353,0.11466796,0.69221676
1.55177589,3.12523708,0.03639162,0.65337540,0.10897231,1.17856279,1.36094103,0.13762168,0.11496979,0.73217941
1.55777889,3.31913402,0.03875656,0.71388289,0.11405603,1.23759948,1.46274887,0.14977330,0.11522288,0.77390364
1.56378189,3.51925414,0.04116622,0.77507492,0.11909385,1.29963186,1.56600367,0.16209274,0.11549304,0.81737375
1.56978489,3.72467494,0.04361083,0.83620281,0.12406023,1.36473819,1.66960747,0.17444123,0.11584198,0.86252244
1.57578789,3.93423272,0.04607956,0.89647060,0.12892834,1.43290063,1.77235521,0.18666993,0.11632476,0.90922414
1.58179090,4.14652828,0.04856048,0.95505673,0.13367042,1.50399193,1.87296422,0.19862369,0.11698766,0.95729001
1.58779390,4.35994281,0.05104051,1.01113832,0.13825810,1.57776555,1.97010952,0.21014534,0.11786627,1.00646507
