energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.35717859,0.78309401,0.48735087,0.01840314,0.08636428,0.61819662,0.00059982,0.02191494,0.05764016,0.00000000
-0.35117559,0.81471035,0.49752399,0.01894816,0.08759665,0.64770290,0.00062163,0.02150485,0.05845415,0.00000000
-0.34517259,0.84714689,0.50857717,0.01954801,0.08952885,0.67705668,0.00064428,0.02130592,0.06003077,0.00000000
-0.33916958,0.87957634,0.52004831,0.02018254,0.09208400,0.70557032,0.00066695,0.02130891,0.06233441,0.00000000
-0.33316658,0.91119036,0.53146314,0.02083207,0.09518945,0.73257204,0.00068885,0.02150491,0.06533422,0.00000000
-0.32716358,0.94122913,0.54235463,0.02147793,0.09877876,0.75743017,0.00070926,0.02188617,0.06900460,0.00000000
-0.32116058,0.96901017,0.55228204,0.02210313,0.10279355,0.77957698,0.00072751,0.02244693,0.07332540,0.00000000
-0.31515758,0.99395531,0.56084887,0.02269283,0.10718500,0.79853122,0.00074305,0.02318413,0.07828194,0.00000000
-0.30915458,1.01561470,0.56771901,0.02323484,0.11191497,0.81391831,0.00075542,0.02409804,0.08386465,0.00000000
-0.30315158,1.03368677,0.57263049,0.02371994,0.11695675,0.82548753,0.00076428,0.02519277,0.09006861,0.00000000
-0.29714857,1.04803345,0.57540626,0.02414220,0.12229546,0.83312523,0.00076944,0.02647659,0.09689275,0.00000000
-0.29114557,1.05868978,0.57596173,0.02449909,0.12792790,0.83686354,0.00077084,0.02796217,0.10433895,0.00000000
-0.28514257,1.06586768,0.57430873,0.02479149,0.13386212,0.83688424,0.00076856,0.02966657,0.11241098,0.00000000
-0.27913957,1.06995343,0.57055584,0.02502366,0.14011658,0.83351745,0.00076280,0.03161110,0.12111339,0.00000000
-0.27313657,1.07149918,0.56490523,0.02520299,0.14671890,0.82723524,0.00075391,0.03382106,0.13045036,0.00000000
-0.26713357,1.07120856,0.55764607,0.02533967,0.15370445,0.81864024,0.00074234,0.03632523,0.14042463,0.00000000
-0.26113057,1.06991710,0.54914500,0.02544636,0.16111462,0.80844981,0.00072862,0.03915525,0.15103650,0.00000000
-0.25512756,1.06856798,0.53983391,0.02553769,0.16899499,0.79747624,0.00071339,0.04234489,0.16228295,0.00000000
-0.24912456,1.06818421,0.53019568,0.02562974,0.17739337,0.78660363,0.00069732,0.04592909,0.17415697,0.00000000
-0.24312156,1.06983793,0.52074833,0.02573951,0.18635778,0.77676248,0.00068111,0.04994302,0.18664705,0.00000000
-0.23711856,1.07461811,0.51202821,0.02588440,0.19593447,0.76890259,0.00066547,0.05442087,0.19973685,0.00000000
-0.23111556,1.08359750,0.50457272,0.02608163,0.20616591,0.76396534,0.00065110,0.05939475,0.21340499,0.00000000
-0.22511256,1.09779996,0.49890315,0.02634777,0.21708885,0.76285613,0.00063867,0.06489331,0.22762503,0.00000000
-0.21910955,1.11816899,0.49550815,0.02669830,0.22873252,0.76641790,0.00062876,0.07094052,0.24236548,0.00000000
-0.21310655,1.14553844,0.49482822,0.02714712,0.24111685,0.77540632,0.00062192,0.07755426,0.25758987,0.00000000
-0.20710355,1.18060607,0.49724168,0.02770631,0.25425079,0.79046757,0.00061860,0.08474501,0.27325676,0.00000000
-0.20110055,1.22391063,0.50305239,0.02838576,0.26813085,0.81211895,0.00061917,0.09251456,0.28931975,0.00000000
-0.19509755,1.27581305,0.51247952,0.02919299,0.28273967,0.84073313,0.00062390,0.10085476,0.30572735,0.00000000
-0.18909455,1.33648211,0.52564973,0.03013300,0.29804494,0.87652620,0.00063300,0.10974644,0.32242284,0.00000000
-0.18309155,1.40588494,0.54259167,0.03120813,0.31399842,0.91954978,0.00064657,0.11915842,0.33934398,0.00000000
-0.17708854,1.48378267,0.56323325,0.03241804,0.33053542,0.96968756,0.00066468,0.12904676,0.35642272,0.00000000
-0.17108554,1.56973128,0.58740161,0.03375973,0.34757460,1.02665610,0.00068733,0.13935432,0.37358492,0.00000000
-0.16508254,1.66308779,0.61482583,0.03522754,0.36501823,1.09001007,0.00071452,0.15001051,0.39075021,0.00000000
-0.15907954,1.76302170,0.64514256,0.03681327,0.38275311,1.15915174,0.00074623,0.16093151,0.40783193,0.00000000
-0.15307654,1.86853154,0.67790427,0.03850632,0.40065195,1.23334454,0.00078247,0.17202087,0.42473749,0.00000000
-0.14707354,1.97846623,0.71259022,0.04029382,0.41857556,1.31173035,0.00082332,0.18317043,0.44136891,0.00000000
-0.14107054,2.09155087,0.74861981,0.04216085,0.43637563,1.39335019,0.00086892,0.19426189,0.45762396,0.00000000
-0.13506753,2.20641629,0.78536802,0.04409068,0.45389815,1.47716760,0.00091952,0.20516861,0.47339759,0.00000000
-0.12906453,2.32163173,0.82218267,0.04606506,0.47098743,1.56209430,0.00097550,0.21575804,0.48858391,0.00000000
-0.12306153,2.43573967,0.85840280,0.04806447,0.48749061,1.64701723,0.00103740,0.22589441,0.50307862,0.00000000
-0.11705853,2.54729186,0.89337789,0.05006851,0.50326239,1.73082615,0.00110592,0.23544184,0.51678170,0.00000000
-0.11105553,2.65488527,0.92648695,0.05205621,0.51816992,1.81244095,0.00118193,0.24426760,0.52960040,0.00000000
-0.10505253,2.75719700,0.95715715,0.05400645,0.53209753,1.89083781,0.00126648,0.25224565,0.54145235,0.00000000
-0.09904952,2.85301657,0.98488096,0.05589833,0.54495109,1.96507308,0.00136083,0.25926007,0.55226853,0.00000000
-0.09304652,2.94127472,1.00923139,0.05771155,0.55666171,2.03430431,0.00146636,0.26520846,0.56199598,0.00000000
-0.08704352,3.02106740,1.02987455,0.05942681,0.56718859,2.09780740,0.00158465,0.27000507,0.57060009,0.00000000
-0.08104052,3.09167414,1.04657899,0.06102616,0.57652077,2.15498952,0.00171734,0.27358351,0.57806621,0.00000000
-0.07503752,3.15257005,1.05922157,0.06249337,0.58467766,2.20539710,0.00186622,0.27589905,0.58440049,0.00000000
-0.06903452,3.20343105,1.06778937,0.06381417,0.59170825,2.24871896,0.00203306,0.27693014,0.58962977,0.00000000
-0.06303152,3.24413222,1.07237776,0.06497656,0.59768891,2.28478449,0.00221966,0.27667933,0.59380057,0.00000000
-0.05702851,3.27473956,1.07318465,0.06597094,0.60272000,2.31355711,0.00242774,0.27517339,0.59697707,0.00000000
-0.05102551,3.29549556,1.07050118,0.06679029,0.60692125,2.33512375,0.00265889,0.27246263,0.59923815,0.00000000
-0.04502251,3.30679970,1.06469930,0.06743024,0.61042620,2.34968086,0.00291453,0.26861942,0.60067366,0.00000000
-0.03901951,3.30918475,1.05621694,0.06788906,0.61337610,2.35751803,0.00319580,0.26373598,0.60138008,0.00000000
-0.03301651,3.30329040,1.04554136,0.06816761,0.61591333,2.35900015,0.00350359,0.25792153,0.60145570,0.00000000
-0.02701351,3.28983547,1.03319139,0.06826928,0.61817490,2.35454917,0.00383841,0.25129894,0.60099572,0.00000000
-0.02101051,3.26959034,1.01969963,0.06819982,0.62028642,2.34462658,0.00420041,0.24400090,0.60008744,0.00000000
-0.01500750,3.24335084,1.00559507,0.06796719,0.62235664,2.32971742,0.00458937,0.23616594,0.59880588,0.00000000
-0.00900450,3.21191486,0.99138705,0.06758136,0.62447313,2.31031674,0.00500465,0.22793434,0.59721000,0.00000000
-0.00300150,3.17606275,0.97755107,0.06705408,0.62669919,2.28691887,0.00544527,0.21944421,0.59533991,0.00000000
0.00300150,3.13654208,0.96451697,0.06639867,0.62907216,2.26001007,0.00590990,0.21082771,0.59321512,0.00000000
0.00900450,3.09405721,0.95265979,0.06562983,0.63160322,2.23006432,0.00639701,0.20220783,0.59083397,0.00000000
0.01500750,3.04926366,0.94229345,0.06476336,0.63427870,2.19754226,0.00690487,0.19369562,0.58817443,0.00000000
0.02101051,3.00276683,0.93366721,0.06381601,0.63706262,2.16289258,0.00743174,0.18538801,0.58519603,0.00000000
0.02701351,2.95512464,0.92696478,0.06280523,0.63990045,2.12655536,0.00797599,0.17736637,0.58184314,0.00000000
0.03301651,2.90685294,0.92230577,0.06174895,0.64272366,2.08896635,0.00853625,0.16969569,0.57804907,0.00000000
0.03901951,2.85843285,0.91974910,0.06066544,0.64545473,2.05056148,0.00911156,0.16242450,0.57374113,0.00000000
0.04502251,2.81031870,0.91929776,0.05957300,0.64801239,2.01178052,0.00970158,0.15558538,0.56884613,0.00000000
0.05102551,2.76294558,0.92090463,0.05848981,0.65031654,1.97306918,0.01030674,0.14919598,0.56329616,0.00000000
0.05702851,2.71673531,0.92447869,0.05743363,0.65229260,1.93487893,0.01092840,0.14326054,0.55703424,0.00000000
0.06303152,2.67210011,0.92989127,0.05642157,0.65387506,1.89766414,0.01156900,0.13777178,0.55001960,0.00000000
0.06903452,2.62944326,0.93698189,0.05546982,0.65500983,1.86187624,0.01223215,0.13271290,0.54223224,0.00000000
0.07503752,2.58915657,0.94556354,0.05459333,0.65565546,1.82795514,0.01292272,0.12805979,0.53367655,0.00000000
0.08104052,2.55161450,0.95542709,0.05380553,0.65578306,1.79631807,0.01364686,0.12378319,0.52438372,0.00000000
0.08704352,2.51716541,0.96634485,0.05311800,0.65537502,1.76734661,0.01441197,0.11985069,0.51441290,0.00000000
0.09304652,2.48612055,0.97807345,0.05254023,0.65442273,1.74137265,0.01522660,0.11622866,0.50385091,0.00000000
0.09904952,2.45874152,0.99035598,0.05207928,0.65292347,1.71866429,0.01610029,0.11288383,0.49281065,0.00000000
0.10505253,2.43522739,1.00292387,0.05173964,0.65087691,1.69941264,0.01704332,0.10978461,0.48142815,0.00000000
0.11105553,2.41570247,1.01549862,0.05152297,0.64828139,1.68372073,0.01806645,0.10690217,0.46985851,0.00000000
0.11705853,2.40020587,1.02779374,0.05142806,0.64513051,1.67159527,0.01918048,0.10421113,0.45827088,0.00000000
0.12306153,2.38868390,1.03951716,0.05145078,0.64141025,1.66294230,0.02039589,0.10169006,0.44684273,0.00000000
0.12906453,2.38098600,1.05037436,0.05158411,0.63709702,1.65756703,0.02172227,0.09932171,0.43575376,0.00000000
0.13506753,2.37686506,1.06007228,0.05181837,0.63215673,1.65517844,0.02316784,0.09709303,0.42517967,0.00000000
0.14107054,2.37598208,1.06832416,0.05214140,0.62654522,1.65539847,0.02473888,0.09499511,0.41528611,0.00000000
0.14707354,2.37791550,1.07485517,0.05253894,0.62020989,1.65777556,0.02643914,0.09302295,0.40622310,0.00000000
0.15307654,2.38217468,1.07940873,0.05299503,0.61309255,1.66180198,0.02826935,0.09117523,0.39812015,0.00000000
0.15907954,2.38821700,1.08175316,0.05349245,0.60513342,1.66693406,0.03022666,0.08945398,0.39108230,0.00000000
0.16508254,2.39546771,1.08168853,0.05401333,0.59627581,1.67261441,0.03230424,0.08786436,0.38518721,0.00000000
0.17108554,2.40334147,1.07905309,0.05453960,0.58647138,1.67829486,0.03449097,0.08641434,0.38048334,0.00000000
0.17708854,2.41126455,1.07372907,0.05505360,0.57568547,1.68345895,0.03677116,0.08511446,0.37698933,0.00000000
0.18309155,2.41869627,1.06564739,0.05553855,0.56390215,1.68764282,0.03912457,0.08397755,0.37469456,0.00000000
0.18909455,2.42514873,1.05479094,0.05597908,0.55112864,1.69045343,0.04152645,0.08301843,0.37356061,0.00000000
0.19509755,2.43020371,1.04119624,0.05636162,0.53739872,1.69158307,0.04394787,0.08225356,0.37352379,0.00000000
0.20110055,2.43352580,1.02495314,0.05667469,0.52277488,1.69081953,0.04635614,0.08170063,0.37449828,0.00000000
0.20710355,2.43487120,1.00620276,0.05690922,0.50734899,1.68805141,0.04871552,0.08137804,0.37637985,0.00000000
0.21310655,2.43409168,0.98513342,0.05705860,0.49124137,1.68326836,0.05098796,0.08130426,0.37904991,0.00000000
0.21910955,2.43113364,0.96197494,0.05711875,0.47459833,1.67655632,0.05313414,0.08149705,0.38237966,0.00000000
0.22511256,2.42603226,0.93699141,0.05708806,0.45758816,1.66808806,0.05511452,0.08197258,0.38623406,0.00000000
0.23111556,2.41890124,0.91047288,0.05696717,0.44039587,1.65810949,0.05689049,0.08274440,0.39047565,0.00000000
0.23711856,2.40991859,0.88272625,0.05675874,0.42321684,1.64692270,0.05842561,0.08382234,0.39496774,0.00000000
0.24312156,2.39930939,0.85406573,0.05646711,0.40624977,1.63486637,0.05968671,0.08521137,0.39957720,0.00000000
0.24912456,2.38732629,0.82480349,0.05609791,0.38968934,1.62229478,0.06064507,0.08691044,0.40417648,0.00000000
0.25512756,2.37422895,0.79524061,0.05565762,0.37371881,1.60955636,0.06127739,0.08891141,0.40864503,0.00000000
0.26113057,2.36026338,0.76565894,0.05515318,0.35850307,1.59697293,0.06156655,0.09119810,0.41287006,0.00000000
0.26713357,2.34564238,0.73631399,0.05459146,0.34418252,1.58482063,0.06150228,0.09374555,0.41674672,0.00000000
0.27313657,2.33052811,0.70742919,0.05397896,0.33086787,1.57331353,0.06108153,0.09651951,0.42017781,0.00000000
0.27913957,2.31501771,0.67919163,0.05332135,0.31863643,1.56259073,0.06030854,0.09947637,0.42307319,0.00000000
0.28514257,2.29913286,0.65174943,0.05262324,0.30752973,1.55270753,0.05919477,0.10256332,0.42534898,0.00000000
0.29114557,2.28281389,0.62521065,0.05188792,0.29755279,1.54363125,0.05775842,0.10571905,0.42692680,0.00000000
0.29714857,2.26591890,0.59964386,0.05111725,0.28867500,1.53524185,0.05602387,0.10887480,0.42773317,0.00000000
0.30315158,2.24822804,0.57508012,0.05031160,0.28083245,1.52733734,0.05402080,0.11195583,0.42769916,0.00000000
0.30915458,2.22945286,0.55151630,0.04946995,0.27393174,1.51964380,0.05178326,0.11488331,0.42676054,0.00000000
0.31515758,2.20925033,0.52891955,0.04859003,0.26785482,1.51182946,0.04934847,0.11757646,0.42485833,0.00000000
0.32116058,2.18724103,0.50723266,0.04766855,0.26246492,1.50352215,0.04675575,0.11995501,0.42193993,0.00000000
0.32716358,2.16303036,0.48638012,0.04670157,0.25761294,1.49432932,0.04404529,0.12194173,0.41796059,0.00000000
0.33316658,2.13623193,0.46627457,0.04568482,0.25314426,1.48385946,0.04125703,0.12346506,0.41288545,0.00000000
0.33916958,2.10649170,0.44682345,0.04461417,0.24890547,1.47174385,0.03842963,0.12446156,0.40669161,0.00000000
0.34517259,2.07351163,0.42793552,0.04348600,0.24475075,1.45765750,0.03559953,0.12487827,0.39937053,0.00000000
0.35117559,2.03707133,0.40952716,0.04229765,0.24054770,1.44133809,0.03280016,0.12467466,0.39093012,0.00000000
0.35717859,1.99704664,0.39152795,0.04104776,0.23618226,1.42260182,0.03006142,0.12382419,0.38139670,0.00000000
0.36318159,1.95342383,0.37388576,0.03973660,0.23156252,1.40135543,0.02740915,0.12231540,0.37081643,0.00000000
0.36918459,1.90630858,0.35657074,0.03836629,0.22662147,1.37760351,0.02486499,0.12015238,0.35925605,0.00000000
0.37518759,1.85592921,0.33957846,0.03694093,0.22131834,1.35145087,0.02244625,0.11735474,0.34680303,0.00000000
0.38119060,1.80263379,0.32293197,0.03546661,0.21563877,1.32309976,0.02016603,0.11395691,0.33356468,0.00000000
0.38719360,1.74688128,0.30668271,0.03395135,0.20959379,1.29284212,0.01803339,0.11000699,0.31966658,0.00000000
0.39319660,1.68922722,0.29091042,0.03240493,0.20321764,1.26104734,0.01605370,0.10556500,0.30525012,0.00000000
0.39919960,1.63030468,0.27572199,0.03083858,0.19656482,1.22814631,0.01422902,0.10070085,0.29046936,0.00000000
0.40520260,1.57080160,0.26124938,0.02926463,0.18970635,1.19461268,0.01255856,0.09549192,0.27548722,0.00000000
0.41120560,1.51143579,0.24764672,0.02769615,0.18272568,1.16094243,0.01103909,0.09002048,0.26047138,0.00000000
0.41720860,1.45292897,0.23508671,0.02614645,0.17571435,1.12763294,0.00966550,0.08437109,0.24558993,0.00000000
0.42321161,1.39598136,0.22375640,0.02462868,0.16876774,1.09516283,0.00843115,0.07862798,0.23100697,0.00000000
0.42921461,1.34124800,0.21385255,0.02315536,0.16198109,1.06397352,0.00732839,0.07287266,0.21687849,0.00000000
0.43521761,1.28931824,0.20557663,0.02173802,0.15544602,1.03445363,0.00634885,0.06718176,0.20334861,0.00000000
0.44122061,1.24069904,0.19912955,0.02038682,0.14924767,1.00692690,0.00548383,0.06162525,0.19054634,0.00000000
0.44722361,1.19580307,0.19470628,0.01911034,0.14346254,0.98164406,0.00472455,0.05626496,0.17858303,0.00000000
0.45322661,1.15494163,0.19249029,0.01791536,0.13815719,0.95877904,0.00406236,0.05115364,0.16755050,0.00000000
0.45922961,1.11832262,0.19264806,0.01680678,0.13338761,0.93842921,0.00348898,0.04633437,0.15751989,0.00000000
0.46523262,1.08605309,0.19532347,0.01578760,0.12919939,0.92061950,0.00299656,0.04184040,0.14854130,0.00000000
0.47123562,1.05814584,0.20063242,0.01485896,0.12562846,0.90530977,0.00257781,0.03769537,0.14064394,0.00000000
0.47723862,1.03452927,0.20865748,0.01402033,0.12270234,0.89240460,0.00222606,0.03391389,0.13383695,0.00000000
0.48324162,1.01505945,0.21944287,0.01326962,0.12044171,0.88176479,0.00193529,0.03050228,0.12811064,0.00000000
0.48924462,0.99953344,0.23298973,0.01260344,0.11886203,0.87321947,0.00170012,0.02745965,0.12343797,0.00000000
0.49524762,0.98770292,0.24925200,0.01201736,0.11797527,0.86657807,0.00151581,0.02477894,0.11977636,0.00000000
0.50125063,0.97928707,0.26813296,0.01150611,0.11779137,0.86164124,0.00137822,0.02244812,0.11706953,0.00000000
0.50725363,0.97398408,0.28948265,0.01106384,0.11831929,0.85821014,0.00128380,0.02045134,0.11524935,0.00000000
0.51325663,0.97148059,0.31309648,0.01068439,0.11956775,0.85609348,0.00122949,0.01876997,0.11423769,0.00000000
0.51925963,0.97145892,0.33871507,0.01036140,0.12154534,0.85511221,0.00121271,0.01738360,0.11394815,0.00000000
0.52526263,0.97360180,0.36602573,0.01008853,0.12426005,0.85510153,0.00123127,0.01627085,0.11428770,0.00000000
0.53126563,0.97759475,0.39466555,0.00985960,0.12771833,0.85591067,0.00128329,0.01541000,0.11515822,0.00000000
0.53726863,0.98312657,0.42422622,0.00966861,0.13192360,0.85740051,0.00136715,0.01477947,0.11645801,0.00000000
0.54327164,0.98988825,0.45426077,0.00950991,0.13687429,0.85943960,0.00148141,0.01435815,0.11808314,0.00000000
0.54927464,0.99757096,0.48429194,0.00937814,0.14256172,0.86189918,0.00162474,0.01412558,0.11992894,0.00000000
0.55527764,1.00586373,0.51382221,0.00926830,0.14896772,0.86464785,0.00179582,0.01406193,0.12189142,0.00000000
0.56128064,1.01445140,0.54234512,0.00917575,0.15606239,0.86754634,0.00199334,0.01414803,0.12386871,0.00000000
0.56728364,1.02301351,0.56935762,0.00909620,0.16380200,0.87044329,0.00221588,0.01436518,0.12576262,0.00000000
0.57328664,1.03122450,0.59437302,0.00902573,0.17212737,0.87317222,0.00246194,0.01469501,0.12748019,0.00000000
0.57928964,1.03875561,0.61693405,0.00896077,0.18096278,0.87555036,0.00272986,0.01511935,0.12893527,0.00000000
0.58529265,1.04527867,0.63662561,0.00889815,0.19021561,0.87737936,0.00301788,0.01562006,0.13005004,0.00000000
0.59129565,1.05047186,0.65308656,0.00883511,0.19977688,0.87844823,0.00332414,0.01617901,0.13075650,0.00000000
0.59729865,1.05402728,0.66602031,0.00876935,0.20952271,0.87853824,0.00364676,0.01677802,0.13099782,0.00000000
0.60330165,1.05566013,0.67520355,0.00869909,0.21931672,0.87742979,0.00398389,0.01739896,0.13072945,0.00000000
0.60930465,1.05511911,0.68049296,0.00862318,0.22901354,0.87491085,0.00433392,0.01802393,0.12992005,0.00000000
0.61530765,1.05219773,0.68182959,0.00854112,0.23846307,0.87078662,0.00469554,0.01863545,0.12855207,0.00000000
0.62131066,1.04674581,0.67924074,0.00845320,0.24751573,0.86488998,0.00506799,0.01921687,0.12662206,0.00000000
0.62731366,1.03868087,0.67283953,0.00836060,0.25602824,0.85709208,0.00545124,0.01975266,0.12414058,0.00000000
0.63331666,1.02799877,0.66282193,0.00826544,0.26386996,0.84731275,0.00584622,0.02022891,0.12113180,0.00000000
0.63931966,1.01478316,0.64946182,0.00817094,0.27092934,0.83553012,0.00625507,0.02063371,0.11763283,0.00000000
0.64532266,0.99921317,0.63310410,0.00808142,0.27712040,0.82178898,0.00668131,0.02095767,0.11369263,0.00000000
0.65132566,0.98156916,0.61415642,0.00800243,0.28238883,0.80620744,0.00713011,0.02119425,0.10937087,0.00000000
0.65732866,0.96223588,0.59307967,0.00794077,0.28671747,0.78898167,0.00760843,0.02134019,0.10473645,0.00000000
0.66333167,0.94170316,0.57037792,0.00790450,0.29013085,0.77038828,0.00812515,0.02139573,0.09986605,0.00000000
0.66933467,0.92056348,0.54658801,0.00790296,0.29269856,0.75078429,0.00869114,0.02136485,0.09484257,0.00000000
0.67533767,0.89950678,0.52226910,0.00794668,0.29453720,0.73060449,0.00931920,0.02125535,0.08975362,0.00000000
0.68134067,0.87931204,0.49799265,0.00804736,0.29581073,0.71035625,0.01002401,0.02107879,0.08469009,0.00000000
0.68734367,0.86083589,0.47433285,0.00821766,0.29672912,0.69061172,0.01082185,0.02085034,0.07974488,0.00000000
0.69334667,0.84499828,0.45185782,0.00847109,0.29754519,0.67199771,0.01173029,0.02058854,0.07501174,0.00000000
0.69934967,0.83276537,0.43112139,0.00882177,0.29854968,0.65518330,0.01276775,0.02031487,0.07058430,0.00000000
0.70535268,0.82512977,0.41265573,0.00928413,0.30006459,0.64086549,0.01395290,0.02005329,0.06655530,0.00000000
0.71135568,0.82308862,0.39696460,0.00987261,0.30243501,0.62975324,0.01530403,0.01982964,0.06301591,0.00000000
0.71735868,0.82761974,0.38451706,0.01060129,0.30601953,0.62255019,0.01683828,0.01967097,0.06005515,0.00000000
0.72336168,0.83965638,0.37574171,0.01148347,0.31117959,0.61993648,0.01857079,0.01960488,0.05775947,0.00000000
0.72936468,0.86006107,0.37102108,0.01253123,0.31826809,0.62255014,0.02051382,0.01965871,0.05621219,0.00000000
0.73536768,0.88959922,0.37068626,0.01375498,0.32761750,0.63096845,0.02267593,0.01985880,0.05549305,0.00000000
0.74137069,0.92891316,0.37501150,0.01516298,0.33952804,0.64568980,0.02506106,0.02022974,0.05567751,0.00000000
0.74737369,0.97849733,0.38420886,0.01676086,0.35425609,0.66711652,0.02766778,0.02079362,0.05683598,0.00000000
0.75337669,1.03867543,0.39842292,0.01855124,0.37200346,0.69553917,0.03048865,0.02156935,0.05903286,0.00000000
0.75937969,1.10958033,0.41772550,0.02053324,0.39290775,0.73112283,0.03350966,0.02257201,0.06232530,0.00000000
0.76538269,1.19113755,0.44211070,0.02270225,0.41703420,0.77389580,0.03670996,0.02381230,0.06676177,0.00000000
0.77138569,1.28305307,0.47149037,0.02504961,0.44436937,0.82374115,0.04006178,0.02529605,0.07238041,0.00000000
0.77738869,1.38480608,0.50569022,0.02756247,0.47481685,0.88039159,0.04353054,0.02702390,0.07920726,0.00000000
0.78339170,1.49564739,0.54444700,0.03022376,0.50819531,0.94342784,0.04707537,0.02899098,0.08725423,0.00000000
0.78939470,1.61460373,0.58740698,0.03301227,0.54423892,1.01228084,0.05064974,0.03118686,0.09651719,0.00000000
0.79539770,1.74048840,0.63412594,0.03590283,0.58260029,1.08623790,0.05420250,0.03359549,0.10697404,0.00000000
0.80140070,1.87191807,0.68407128,0.03886668,0.62285580,1.16445284,0.05767903,0.03619542,0.11858293,0.00000000
0.80740370,2.00733582,0.73662615,0.04187191,0.66451340,1.24595991,0.06102266,0.03896001,0.13128086,0.00000000
0.81340670,2.14503971,0.79109603,0.04488403,0.70702245,1.32969141,0.06417626,0.04185796,0.14498261,0.00000000
0.81940970,2.28321643,0.84671786,0.04786668,0.74978558,1.41449855,0.06708382,0.04485381,0.15958022,0.00000000
0.82541271,2.41997918,0.90267160,0.05078234,0.79217210,1.49917506,0.06969222,0.04790870,0.17494315,0.00000000
0.83141571,2.55340847,0.95809429,0.05359321,0.83353260,1.58248295,0.07195280,0.05098121,0.19091913,0.00000000
0.83741871,2.68159503,1.01209635,0.05626199,0.87321431,1.66317980,0.07382289,0.05402825,0.20733574,0.00000000
0.84342171,2.80268310,1.06377968,0.05875276,0.91057679,1.74004660,0.07526720,0.05700614,0.22400283,0.00000000
0.84942471,2.91491306,1.11225731,0.06103180,0.94500740,1.81191552,0.07625890,0.05987166,0.24071570,0.00000000
0.85542771,3.01666187,1.15667388,0.06306837,0.97593613,1.87769662,0.07678048,0.06258315,0.25725893,0.00000000
0.86143072,3.10648012,1.19622641,0.06483537,1.00284932,1.93640276,0.07682428,0.06510164,0.27341094,0.00000000
0.86743372,3.18312444,1.23018463,0.06630997,1.02530180,1.98717188,0.07639267,0.06739188,0.28894884,0.00000000
0.87343672,3.24558438,1.25791019,0.06747403,1.04292724,2.02928605,0.07549792,0.06942339,0.30365377,0.00000000
0.87943972,3.29310300,1.27887393,0.06831449,1.05544619,2.06218656,0.07416178,0.07117130,0.31731621,0.00000000
0.88544272,3.32519061,1.29267072,0.06882355,1.06267181,2.08548488,0.07241470,0.07261715,0.32974128,0.00000000
0.89144572,3.34163138,1.29903103,0.06899874,1.06451305,2.09896898,0.07029490,0.07374951,0.34075368,0.00000000
0.89744872,3.34248302,1.29782899,0.06884287,1.06097526,2.10260509,0.06784720,0.07456445,0.35020220,0.00000000
0.90345173,3.32806970,1.28908638,0.06836379,1.05215829,2.09653495,0.06512171,0.07506579,0.35796349,0.00000000
0.90945473,3.29896866,1.27297245,0.06757417,1.03825224,2.08106867,0.06217251,0.07526526,0.36394508,0.00000000
0.91545773,3.25599153,1.24979959,0.06649102,1.01953099,2.05667381,0.05905626,0.07518244,0.36808741,0.00000000
0.92146073,3.20016091,1.22001486,0.06513523,0.99634388,2.02396102,0.05583092,0.07484452,0.37036490,0.00000000
0.92746373,3.13268337,1.18418785,0.06353106,0.96910580,1.98366695,0.05255454,0.07428599,0.37078601,0.00000000
0.93346673,3.05491998,1.14299518,0.06170553,0.93828611,1.93663505,0.04928420,0.07354817,0.36939229,0.00000000
0.93946973,2.96835517,1.09720241,0.05968780,0.90439664,1.88379497,0.04607511,0.07267864,0.36625657,0.00000000
0.94547274,2.87456508,1.04764389,0.05750858,0.86797932,1.82614126,0.04297992,0.07173058,0.36148026,0.00000000
0.95147574,2.77518619,0.99520141,0.05519951,0.82959374,1.76471207,0.04004812,0.07076209,0.35519004,0.00000000
0.95747874,2.67188505,0.94078233,0.05279256,0.78980494,1.70056824,0.03732578,0.06983538,0.34753404,0.00000000
0.96348174,2.56632948,0.88529805,0.05031947,0.74917185,1.63477355,0.03485523,0.06901598,0.33867760,0.00000000
0.96948474,2.46016201,0.82964341,0.04781127,0.70823656,1.56837624,0.03267506,0.06837181,0.32879895,0.00000000
0.97548774,2.35497554,0.77467778,0.04529773,0.66751478,1.50239227,0.03082004,0.06797224,0.31808478,0.00000000
0.98149075,2.25229141,0.72120814,0.04280701,0.62748752,1.43779037,0.02932121,0.06788702,0.30672595,0.00000000
0.98749375,2.15354004,0.66997479,0.04036523,0.58859421,1.37547899,0.02820594,0.06818515,0.29491346,0.00000000
0.99349675,2.06004382,0.62163976,0.03799620,0.55122738,1.31629521,0.02749791,0.06893355,0.28283472,0.00000000
0.99949975,1.97300234,0.57677814,0.03572115,0.51572878,1.26099539,0.02721721,0.07019568,0.27067024,0.00000000
1.00550275,1.89347966,0.53587228,0.03355853,0.48238712,1.21024759,0.02738020,0.07202995,0.25859075,0.00000000
1.01150575,1.82239348,0.49930886,0.03152385,0.45143722,1.16462559,0.02799938,0.07448802,0.24675474,0.00000000
1.01750875,1.76050632,0.46737851,0.02962969,0.42306059,1.12460434,0.02908323,0.07761301,0.23530656,0.00000000
1.02351176,1.70841835,0.44027783,0.02788557,0.39738720,1.09055689,0.03063589,0.08143761,0.22437483,0.00000000
