energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,S_s_up,S_p_up
-0.21310655,0.83853929,0.00058656,0.14944255,0.28452020,0.14190476,0.00945945,0.01799934,0.43117880
-0.20710355,0.89987995,0.00067221,0.16977389,0.30288638,0.15302092,0.01089562,0.02037698,0.44602265
-0.20110055,0.97262247,0.00076520,0.19170934,0.32557125,0.16571867,0.01247232,0.02291619,0.46859062
-0.19509755,1.05574113,0.00086527,0.21517323,0.35224631,0.17978808,0.01419038,0.02560291,0.49831966
-0.18909455,1.14808583,0.00097198,0.24005756,0.38254843,0.19499255,0.01604862,0.02841901,0.53461719
-0.18309155,1.24839265,0.00108473,0.26622184,0.41608238,0.21107129,0.01804375,0.03134240,0.57686683
-0.17708854,1.35529774,0.00120275,0.29349406,0.45242398,0.22774281,0.02017027,0.03434739,0.62443381
-0.17108554,1.46735516,0.00132510,0.32167259,0.49112411,0.24470938,0.02242055,0.03740513,0.67667080
-0.16508254,1.58305880,0.00145071,0.35052919,0.53171368,0.26166251,0.02478484,0.04048420,0.73292427
-0.15907954,1.70086829,0.00157836,0.37981288,0.57370958,0.27828934,0.02725139,0.04355142,0.79254185
-0.15307654,1.81923856,0.00170674,0.40925452,0.61662168,0.29427987,0.02980665,0.04657256,0.85488067
-0.14707354,1.93665218,0.00183447,0.43857201,0.65996067,0.30933467,0.03243540,0.04951331,0.91931680
-0.14107054,2.05165357,0.00196011,0.46747585,0.70324661,0.32317301,0.03512100,0.05234012,0.98525562
-0.13506753,2.16288374,0.00208223,0.49567480,0.74601786,0.33554089,0.03784559,0.05502106,1.05214283
-0.12906453,2.26911422,0.00219942,0.52288140,0.78784019,0.34621873,0.04059029,0.05752667,1.11947581
-0.12306153,2.36927853,0.00231033,0.54881727,0.82831557,0.35502833,0.04333537,0.05983057,1.18681476
-0.11705853,2.46249989,0.00241370,0.57321778,0.86709038,0.36183880,0.04606044,0.06191007,1.25379307
-0.11105553,2.54811358,0.00250840,0.59583617,0.90386264,0.36657097,0.04874454,0.06374656,1.32012641
-0.10505253,2.62568290,0.00259342,0.61644688,0.93838796,0.36920033,0.05136624,0.06532565,1.38561992
-0.09904952,2.69500771,0.00266792,0.63484808,0.97048384,0.36975797,0.05390370,0.06663729,1.45017279
-0.09304652,2.75612491,0.00273124,0.65086353,1.00003221,0.36832968,0.05633476,0.06767557,1.51377992
-0.08704352,2.80930059,0.00278288,0.66434364,1.02697992,0.36505301,0.05863696,0.06843845,1.57653005
-0.08104052,2.85501397,0.00282253,0.67516603,1.05133718,0.36011252,0.06078762,0.06892732,1.63860009
-0.07503752,2.89393348,0.00285004,0.68323562,1.07317394,0.35373327,0.06276400,0.06914655,1.70024549
-0.06903452,2.92688582,0.00286545,0.68848442,1.09261420,0.34617284,0.06454344,0.06910289,1.76178654
-0.06303152,2.95481912,0.00286892,0.69087117,1.10982849,0.33771223,0.06610361,0.06880493,1.82359083
-0.05702851,2.97876142,0.00286082,0.69038092,1.12502470,0.32864602,0.06742288,0.06826261,1.88605208
-0.05102551,2.99977609,0.00284164,0.68702477,1.13843747,0.31927208,0.06848070,0.06748674,1.94956606
-0.04502251,3.01891579,0.00281204,0.68083960,1.15031660,0.30988140,0.06925813,0.06648866,2.01450405
-0.03901951,3.03717669,0.00277285,0.67188806,1.16091484,0.30074828,0.06973835,0.06527999,2.08118502
-0.03301651,3.05545476,0.00272511,0.66025849,1.17047541,0.29212149,0.06990733,0.06387251,2.14984741
-0.02701351,3.07450566,0.00267007,0.64606500,1.17921977,0.28421642,0.06975440,0.06227815,2.22062179
-0.02101051,3.09490990,0.00260923,0.62944736,1.18733618,0.27720879,0.06927288,0.06050903,2.29350571
-0.01500750,3.11704464,0.00254447,0.61057072,1.19496937,0.27122998,0.06846057,0.05857769,2.36834203
-0.00900450,3.14106339,0.00247805,0.58962492,1.20221203,0.26636410,0.06732029,0.05649727,2.44480212
-0.00300150,3.16688443,0.00241275,0.56682345,1.20909823,0.26264700,0.06586010,0.05428170,2.52237501
0.00300150,3.19418880,0.00235198,0.54240177,1.21559953,0.26006705,0.06409354,0.05194600,2.60036377
0.00900450,3.22242814,0.00229994,0.51661512,1.22162373,0.25856772,0.06203962,0.04950637,2.67788968
0.01500750,3.25084238,0.00226176,0.48973575,1.22701670,0.25805184,0.05972261,0.04698035,2.75390489
0.02101051,3.27848700,0.00224372,0.46204958,1.23156738,0.25838720,0.05717171,0.04438685,2.82721366
0.02701351,3.30426920,0.00225347,0.43385260,1.23501573,0.25941343,0.05442052,0.04174609,2.89650181
0.03301651,3.32699186,0.00230028,0.40544688,1.23706370,0.26094981,0.05150636,0.03907945,2.96037384
0.03901951,3.34540391,0.00239533,0.37713664,1.23738879,0.26280368,0.04846956,0.03640925,3.01739658
0.04502251,3.35825556,0.00255200,0.34922446,1.23565972,0.26477924,0.04535256,0.03375850,3.06614774
0.05102551,3.36435629,0.00278623,0.32200785,1.23155378,0.26668631,0.04219913,0.03115054,3.10526774
0.05702851,3.36263362,0.00311680,0.29577651,1.22477514,0.26834892,0.03905353,0.02860872,3.13351255
0.06303152,3.35219042,0.00356574,0.27081029,1.21507328,0.26961325,0.03595977,0.02615608,3.14980538
0.06903452,3.33235851,0.00415862,0.24737817,1.20226103,0.27035487,0.03296099,0.02381506,3.15328501
0.07503752,3.30274658,0.00492483,0.22573823,1.18623121,0.27048488,0.03009898,0.02160725,3.14334837
0.08104052,3.26328030,0.00589788,0.20613867,1.16697131,0.26995493,0.02741389,0.01955328,3.11968565
0.08704352,3.21423315,0.00711555,0.18881994,1.14457553,0.26876083,0.02494407,0.01767271,3.08230595
0.09304652,3.15624651,0.00861993,0.17401765,1.11925357,0.26694482,0.02272612,0.01598408,3.03155244
0.09904952,3.09033815,0.01045739,0.16196639,1.09133592,0.26459628,0.02079515,0.01450504,2.96810607
0.10505253,3.01789875,0.01267832,0.15290391,1.06127526,0.26185104,0.01918505,0.01325247,2.89297764
0.11105553,2.94067620,0.01533671,0.14707565,1.02964392,0.25888923,0.01792899,0.01224282,2.80748832
0.11705853,2.86074824,0.01848949,0.14473909,0.99712754,0.25593177,0.01705990,0.01149230,2.71323952
0.12306153,2.78048431,0.02219564,0.14616765,0.96451492,0.25323563,0.01661095,0.01101721,2.61207321
0.12906453,2.70249748,0.02651499,0.15165383,0.93268463,0.25108800,0.01661606,0.01083419,2.50602428
0.13506753,2.62958822,0.03150679,0.16151113,0.90258859,0.24979950,0.01711014,0.01096036,2.39726680
0.14107054,2.56468144,0.03722799,0.17607443,0.87523322,0.24969663,0.01812935,0.01141350,2.28805638
0.14707354,2.51075855,0.04373130,0.19569859,0.85165859,0.25111357,0.01971100,0.01221197,2.18067055
0.15307654,2.47078649,0.05106296,0.22075504,0.83291620,0.25438369,0.02189327,0.01337454,2.07734948
0.15907954,2.44764541,0.05926042,0.25162608,0.82004586,0.25983069,0.02471460,0.01492011,1.98023897
0.16508254,2.44405679,0.06834984,0.28869697,0.81405213,0.26775978,0.02821285,0.01686720,1.89133747
0.17108554,2.46251369,0.07834367,0.33234572,0.81588090,0.27844900,0.03242408,0.01923326,1.81244876
0.17708854,2.50521471,0.08923817,0.38293084,0.82639649,0.29214078,0.03738112,0.02203391,1.74514145
0.18309155,2.57400294,0.10101126,0.44077723,0.84635963,0.30903405,0.04311184,0.02528196,1.69071625
0.18909455,2.67031150,0.11362051,0.50616069,0.87640687,0.32927701,0.04963730,0.02898639,1.65018155
0.19509755,2.79511671,0.12700169,0.57929150,0.91703163,0.35296068,0.05696974,0.03315126,1.62423760
0.20110055,2.94890018,0.14106772,0.66029785,0.96856744,0.38011356,0.06511061,0.03777462,1.61326925
0.20710355,3.13162078,0.15570838,0.74920963,1.03117371,0.41069742,0.07404862,0.04284746,1.61734702
0.21310655,3.34269765,0.17079060,0.84594365,1.10482448,0.44460453,0.08375807,0.04835284,1.63623596
0.21910955,3.58100505,0.18615966,0.95029100,1.18930062,0.48165636,0.09419746,0.05426516,1.66941173
0.22511256,3.84487972,0.20164113,1.06190733,1.28418593,0.52160403,0.10530850,0.06054969,1.71608309
0.23111556,4.13214155,0.21704368,1.18030701,1.38886763,0.56413058,0.11701576,0.06716243,1.77521992
0.23711856,4.44012759,0.23216266,1.30486180,1.50254151,0.60885513,0.12922683,0.07405030,1.84558590
0.24312156,4.76573956,0.24678442,1.43480451,1.62422219,0.65533894,0.14183326,0.08115174,1.92577482
0.24912456,5.10550426,0.26069122,1.56923808,1.75275863,0.70309347,0.15471216,0.08839768,2.01424951
0.25512756,5.45564608,0.27366664,1.70715014,1.88685483,0.75159012,0.16772853,0.09571291,2.10938234
0.26113057,5.81217006,0.28550123,1.84743293,2.02509557,0.80027169,0.18073830,0.10301783,2.20949623
0.26713357,6.17095354,0.29599827,1.98890800,2.16597678,0.84856520,0.19359194,0.11023051,2.31290512
0.27313657,6.52784378,0.30497941,2.13035508,2.30793977,0.89589557,0.20613853,0.11726893,2.41795272
0.27913957,6.87875850,0.31228997,2.27054385,2.44940836,0.94170004,0.21823017,0.12405346,2.52304866
0.28514257,7.21978592,0.31780359,2.40826754,2.58882774,0.98544256,0.22972649,0.13050930,2.62670085
0.29114557,7.54728036,0.32142620,2.54237666,2.72470358,1.02662770,0.24049914,0.13656886,2.72754324
0.29714857,7.85794974,0.32309901,2.67181132,2.85563988,1.06481358,0.25043594,0.14217398,2.82435815
0.30315158,8.14893096,0.32280038,2.79563046,2.98037382,1.09962309,0.25944448,0.14727779,2.91609248
0.30915458,8.41784989,0.32054662,2.91303647,3.09780611,1.13075312,0.26745513,0.15184613,3.00186736
0.31515758,8.66286280,0.31639147,3.02339354,3.20702518,1.15798107,0.27442303,0.15585851,3.08098107
0.32116058,8.88267715,0.31042444,3.12623890,3.30732403,1.18116852,0.28032913,0.15930843,3.15290520
0.32716358,9.07655049,0.30276803,3.22128578,3.39820872,1.20026166,0.28518012,0.16220312,3.21727451
0.33316658,9.24426711,0.29357392,3.30841801,3.47939787,1.21528856,0.28900719,0.16456266,3.27387095
0.33916958,9.38609349,0.28301830,3.38767614,3.55081318,1.22635323,0.29186372,0.16641843,3.32260304
0.34517259,9.50271466,0.27129661,3.45923577,3.61256112,1.23362676,0.29382197,0.16781117,3.36348146
0.35117559,9.59515462,0.25861776,3.52337911,3.66490698,1.23733602,0.29496889,0.16878848,3.39659245
0.35717859,9.66468495,0.24519826,3.58046133,3.70824228,1.23775043,0.29540127,0.16940209,3.42207045
0.36318159,9.71272672,0.23125635,3.63087357,3.74304764,1.23516735,0.29522057,0.16970497,3.44007156
0.36918459,9.74075080,0.21700642,3.67500479,3.76985288,1.22989714,0.29452753,0.16974838,3.45074930
0.37518759,9.75018241,0.20265390,3.71320470,3.78919692,1.22224826,0.29341702,0.16957911,3.45423416
0.38119060,9.74231519,0.18839089,3.74575013,3.80158953,1.21251364,0.29197327,0.16923709,3.45061802
0.38719360,9.71823969,0.17439251,3.77281698,3.80747744,1.20095861,0.29026580,0.16875333,3.43994449
0.39319660,9.67879044,0.16081414,3.79445963,3.80721670,1.18781137,0.28834634,0.16814850,3.42220558
0.39919960,9.62451455,0.14778970,3.81059927,3.80105290,1.17325621,0.28624671,0.16743213,3.39734494
0.40520260,9.55566361,0.13543072,3.82102206,3.78911068,1.15742997,0.28397799,0.16660249,3.36526740
0.41120560,9.47220929,0.12382643,3.82538760,3.77139286,1.14042178,0.28153082,0.16564713,3.32585421
0.41720860,9.37388135,0.11304459,3.82324735,3.74778954,1.12227598,0.27887698,0.16454413,3.27898288
0.42321161,9.26022582,0.10313301,3.81407219,3.71809628,1.10299810,0.27597195,0.16326385,3.22455050
0.42921461,9.13067957,0.09412161,3.79728772,3.68204059,1.08256330,0.27275844,0.16177121,3.16249879
0.43521761,8.98465656,0.08602496,3.77231532,3.63931468,1.06092670,0.26917062,0.16002825,3.09283950
0.44122061,8.82164046,0.07884491,3.73861673,3.58961280,1.03803513,0.26513880,0.15799691,3.01567835
0.44722361,8.64127795,0.07257340,3.69573962,3.53267060,1.01383925,0.26059427,0.15564180,2.93123597
0.45322661,8.44346689,0.06719513,3.64336153,3.46830416,0.98830546,0.25547408,0.15293288,2.83986450
0.45922961,8.22843404,0.06269007,3.58132967,3.39644630,0.96142686,0.24972544,0.14984780,2.74205875
0.46523262,7.99679756,0.05903556,3.50969424,3.31717792,0.93323254,0.24330958,0.14637386,2.63846103
0.47123562,7.74961051,0.05620807,3.42873338,3.23075235,0.90379465,0.23620477,0.14250951,2.52985928
0.47723862,7.48838271,0.05418448,3.33896819,3.13761135,0.87323291,0.22840851,0.13826516,2.41717851
0.48324162,7.21507951,0.05294286,3.24116690,3.03839156,0.84171628,0.21993868,0.13366352,2.30146576
0.48924462,6.93209733,0.05246273,3.13633789,2.93392115,0.80946170,0.21083371,0.12873923,2.18386930
0.49524762,6.64221724,0.05272487,3.02571172,2.82520646,0.77672998,0.20115172,0.12353797,2.06561299
0.50125063,6.34853876,0.05371076,2.91071304,2.71340959,0.74381919,0.19096889,0.11811510,1.94796702
0.50725363,6.05439723,0.05540157,2.79292362,2.59981783,0.71105579,0.18037694,0.11253381,1.83221626
0.51325663,5.76326882,0.05777697,2.67403831,2.48580642,0.67878409,0.16948013,0.10686305,1.71962756
0.51925963,5.47866755,0.06081377,2.55581578,2.37279673,0.64735454,0.15839179,0.10117525,1.61141750
0.52526263,5.20403930,0.06448438,2.44002646,2.26221155,0.61711153,0.14723074,0.09554395,1.50872165
0.53126563,4.94265738,0.06875544,2.32839973,2.15542976,0.58838126,0.13611757,0.09004156,1.41256661
0.53726863,4.69752412,0.07358650,2.22257273,2.05374248,0.56146020,0.12517122,0.08473721,1.32384571
0.54327164,4.47128252,0.07892889,2.12404267,1.95831241,0.53660477,0.11450577,0.07969486,1.24329903
0.54927464,4.26614120,0.08472491,2.03412451,1.87013833,0.51402267,0.10422776,0.07497179,1.17149832
0.55527764,4.08381524,0.09090739,1.95391553,1.79002582,0.49386608,0.09443399,0.07061733,1.10883703
0.56128064,3.92548463,0.09739960,1.88426766,1.71856550,0.47622717,0.08520990,0.06667210,1.05552546
0.56728364,3.79177122,0.10411561,1.82576849,1.65611925,0.46113581,0.07662860,0.06316750,1.01159096
0.57328664,3.68273429,0.11096106,1.77873114,1.60281483,0.44855972,0.06875038,0.06012569,0.97688285
0.57928964,3.59788394,0.11783441,1.74319299,1.55854862,0.43840679,0.06162288,0.05755976,0.95108163
0.58529265,3.53621121,0.12462850,1.71892285,1.52299621,0.43052950,0.05528160,0.05547424,0.93371197
0.59129565,3.49623290,0.13123251,1.70543592,1.49563004,0.42473116,0.04975083,0.05386581,0.92415895
0.59729865,3.47604895,0.13753424,1.70201563,1.47574304,0.42077358,0.04504485,0.05272414,0.92168692
0.60330165,3.47340981,0.14342254,1.70774129,1.46247726,0.41838594,0.04116929,0.05203282,0.92546043
0.60930465,3.48579111,0.14878990,1.72152042,1.45485614,0.41727438,0.03812255,0.05177035,0.93456658
0.61530765,3.51047298,0.15353511,1.74212442,1.45181913,0.41713196,0.03589726,0.05191108,0.94803823
0.62131066,3.54462123,0.15756580,1.76822645,1.45225721,0.41764860,0.03448156,0.05242610,0.96487767
0.62731366,3.58536788,0.16080091,1.79844024,1.45504828,0.41852070,0.03386030,0.05328412,0.98407993
0.63331666,3.62988876,0.16317284,1.83135861,1.45909098,0.41946000,0.03401602,0.05445212,1.00465563
0.63931966,3.67547602,0.16462933,1.86559081,1.46333601,0.42020164,0.03492977,0.05589607,1.02565258
0.64532266,3.71960371,0.16513495,1.89979753,1.46681405,0.42051086,0.03658159,0.05758143,1.04617594
0.65132566,3.75998509,0.16467205,1.93272288,1.46865951,0.42018854,0.03895095,0.05947364,1.06540638
0.65732866,3.79462039,0.16324131,1.96322257,1.46812960,0.41907524,0.04201693,0.06153852,1.08261604
0.66333167,3.82183426,0.16086171,1.99028779,1.46461844,0.41705368,0.04575821,0.06374264,1.09718185
0.66933467,3.84030247,0.15756997,2.01306438,1.45766599,0.41404993,0.05015312,0.06605365,1.10859596
0.67533767,3.84906765,0.15341955,2.03086691,1.44696188,0.41003298,0.05517950,0.06844061,1.11647324
0.68134067,3.84754442,0.14847906,2.04318780,1.43234442,0.40501318,0.06081458,0.07087433,1.12055543
0.68734367,3.83551411,0.14283035,2.04970122,1.41379510,0.39903939,0.06703495,0.07332772,1.12071217
0.69334667,3.81311012,0.13656622,2.05026219,1.39142912,0.39219520,0.07381652,0.07577610,1.11693874
0.69934967,3.78079465,0.12978785,2.04490090,1.36548263,0.38459436,0.08113450,0.07819760,1.10935077
0.70535268,3.73932807,0.12260210,2.03381295,1.33629721,0.37637561,0.08896357,0.08057347,1.09817601
0.71135568,3.68973217,0.11511871,2.01734575,1.30430249,0.36769717,0.09727796,0.08288840,1.08374351
0.71735868,3.63324873,0.10744751,1.99598168,1.26999760,0.35873099,0.10605162,0.08513077,1.06647063
0.72336168,3.57129484,0.09969582,1.97031886,1.23393205,0.34965713,0.11525834,0.08729286,1.04684816
0.72936468,3.50541630,0.09196596,1.94104990,1.19668694,0.34065830,0.12487182,0.08937097,1.02542426
0.73536768,3.43724077,0.08435313,1.90893955,1.15885690,0.33191472,0.13486567,0.09136538,1.00278751
0.74137069,3.36843177,0.07694356,1.87480186,1.12103333,0.32359952,0.14521318,0.09328027,0.97954980
0.74737369,3.30064487,0.06981309,1.83947750,1.08378947,0.31587471,0.15588707,0.09512344,0.95632950
0.75337669,3.23548725,0.06302612,1.80381205,1.04766749,0.30888777,0.16685896,0.09690597,0.93373542
0.75937969,3.17448163,0.05663499,1.76863566,1.01316782,0.30276896,0.17809870,0.09864177,0.91235220
0.76538269,3.11903529,0.05067976,1.73474490,0.98074093,0.29762937,0.18957367,0.10034701,0.89272728
0.77138569,3.07041508,0.04518836,1.70288700,0.95078154,0.29355966,0.20124788,0.10203949,0.87536017
0.77738869,3.02972876,0.04017708,1.67374719,0.92362515,0.29062954,0.21308121,0.10373806,0.86069399
0.78339170,2.99791312,0.03565134,1.64793918,0.89954689,0.28888791,0.22502864,0.10546198,0.84910973
0.78939470,2.97572894,0.03160675,1.62599925,0.87876241,0.28836369,0.23703975,0.10723040,0.84092310
0.79539770,2.96376282,0.02803024,1.60838375,0.86143065,0.28906714,0.24905850,0.10906187,0.83638419
0.80140070,2.96243549,0.02490144,1.59547020,0.84765821,0.29099185,0.26102337,0.11097407,0.83567967
0.80740370,2.97201602,0.02219401,1.58756171,0.83750504,0.29411704,0.27286795,0.11298362,0.83893739
0.81340670,2.99264136,0.01987704,1.58489431,0.83099108,0.29841028,0.28452203,0.11510608,0.84623298
0.81940970,3.02433987,0.01791641,1.58764678,0.82810361,0.30383048,0.29591319,0.11735612,0.85759817
0.82541271,3.06705789,0.01627605,1.59595236,0.82880488,0.31033093,0.30696879,0.11974785,0.87303014
0.83141571,3.12068763,0.01491909,1.60991148,0.83303960,0.31786246,0.31761835,0.12229520,0.89250156
0.83741871,3.18509499,0.01380893,1.62960478,0.84074209,0.32637633,0.32779618,0.12501242,0.91597050
0.84342171,3.26014542,0.01291010,1.65510540,0.85184257,0.33582697,0.33744408,0.12791455,0.94338974
0.84942471,3.34572632,0.01218900,1.68648969,0.86627231,0.34617420,0.34651394,0.13101788,0.97471485
0.85542771,3.44176409,0.01161444,1.72384531,0.88396729,0.35738492,0.35497006,0.13434019,1.00991036
0.86143072,3.54823467,0.01115813,1.76727610,0.90487024,0.36943419,0.36279100,0.13790086,1.04895377
0.86743372,3.66516614,0.01079487,1.81690279,0.92893072,0.38230539,0.36997070,0.14172074,1.09183672
0.87343672,3.79263272,0.01050275,1.87285931,0.95610320,0.39598969,0.37651892,0.14582165,1.13856337
0.87943972,3.93073970,0.01026311,1.93528426,0.98634319,0.41048460,0.38246068,0.15022559,1.18914566
0.88544272,4.07959949,0.01006053,2.00430776,1.01960147,0.42579163,0.38783483,0.15495367,1.24359563
0.89144572,4.23929936,0.00988258,2.08003378,1.05581659,0.44191324,0.39269166,0.16002466,1.30191504
0.89744872,4.40986210,0.00971963,2.16251883,1.09490613,0.45884908,0.39708973,0.16545328,1.36408261
0.90345173,4.59120121,0.00956451,2.25174765,1.13675692,0.47659169,0.40109197,0.17124842,1.43003956
0.90945473,4.78307278,0.00941226,2.34760732,1.18121494,0.49512194,0.40476134,0.17741107,1.49967402
0.91545773,4.98502653,0.00925970,2.44986089,1.22807535,0.51440425,0.40815622,0.18393246,1.57280519
0.92146073,5.19635859,0.00910513,2.55812227,1.27707326,0.53438203,0.41132583,0.19079218,1.64916810
0.92746373,5.41606906,0.00894798,2.67183378,1.32787595,0.55497350,0.41430601,0.19795661,1.72839990
0.93346673,5.64282689,0.00878849,2.79024800,1.38007703,0.57606810,0.41711548,0.20537778,1.81002849
0.93946973,5.87494492,0.00862742,2.91241536,1.43319309,0.59752383,0.41975301,0.21299261,1.89346444
0.94547274,6.11036725,0.00846579,3.03717876,1.48666343,0.61916567,0.42219553,0.22072279,1.97799692
0.95147574,6.34667091,0.00830465,3.16317618,1.53985294,0.64078522,0.42439746,0.22847527,2.06279423
0.95747874,6.58108311,0.00814493,3.28885206,1.59205855,0.66214185,0.42629123,0.23614342,2.14690936
0.96348174,6.81051473,0.00798731,3.41247770,1.64251927,0.68296520,0.42778908,0.24360890,2.22929091
0.96948474,7.03161013,0.00783210,3.53218066,1.69042951,0.70295928,0.42878600,0.25074414,2.30879931
0.97548774,7.24081238,0.00767925,3.64598256,1.73495567,0.72180794,0.42916375,0.25741537,2.38422814
0.98149075,7.43444243,0.00752828,3.75184430,1.77525537,0.73918171,0.42879573,0.26348619,2.45433013
0.98749375,7.60879004,0.00737835,3.84771755,1.81049872,0.75474577,0.42755246,0.26882148,2.51784713
0.99349675,7.76021354,0.00722829,3.93160050,1.83989111,0.76816883,0.42530739,0.27329143,2.57354307
0.99949975,7.88524489,0.00707667,4.00159612,1.86269641,0.77913266,0.42194284,0.27677576,2.62023895
1.00550275,7.98069637,0.00692189,4.05597064,1.87825999,0.78734180,0.41735564,0.27916770,2.65684847
1.01150575,8.04376457,0.00676228,4.09320991,1.88603043,0.79253335,0.41146229,0.28037769,2.68241298
1.01750875,8.07212766,0.00659619,4.11207138,1.88557917,0.79448609,0.40420339,0.28033669,2.69613440
1.02351176,8.06403160,0.00642209,4.11162938,1.87661712,0.79302885,0.39554708,0.27899885,2.69740462
1.02951476,8.01836175,0.00623863,4.09131185,1.85900761,0.78804770,0.38549144,0.27634346,2.68583021
1.03551776,7.93469632,0.00604479,4.05092671,1.83277496,0.77949144,0.37406561,0.27237615,2.66125114
1.04152076,7.81333917,0.00583983,3.99067660,1.79810829,0.76737538,0.36132978,0.26712920,2.62375265
1.04752376,7.65532997,0.00562345,3.91116113,1.75536017,0.75178303,0.34737388,0.26066099,2.57366962
1.05352676,7.46243095,0.00539572,3.81336648,1.70504024,0.73286563,0.33231524,0.25305460,2.51158289
1.05952976,7.23709015,0.00515714,3.69864235,1.64780373,0.71083950,0.31629523,0.24441569,2.43830776
1.06553277,6.98238230,0.00490861,3.56866717,1.58443542,0.68598119,0.29947505,0.23486949,2.35487467
1.07153577,6.70192929,0.00465142,3.42540283,1.51582947,0.65862069,0.28203102,0.22455743,2.26250295
1.07753877,6.39980322,0.00438717,3.27104050,1.44296587,0.62913284,0.26414938,0.21363310,2.16256837
1.08354177,6.08041556,0.00411774,3.10793974,1.36688444,0.59792738,0.24602097,0.20225804,2.05656585
1.08954477,5.74839666,0.00384521,2.93856311,1.28865716,0.56543782,0.22783604,0.19059733,1.94606863
1.09554777,5.40847020,0.00357181,2.76540879,1.20936011,0.53210981,0.20977924,0.17881517,1.83268557
1.10155078,5.06532733,0.00329983,2.59094368,1.13004572,0.49838921,0.19202510,0.16707065,1.71801806
1.10755378,4.72350504,0.00303154,2.41753945,1.05171659,0.46471049,0.17473411,0.15551383,1.60361824
1.11355678,4.38727323,0.00276912,2.24741370,0.97530158,0.43148582,0.15804955,0.14428223,1.49095006
1.11955978,4.06053432,0.00251463,2.08257822,0.90163510,0.39909518,0.14209499,0.13349785,1.38135447
1.12556278,3.74673862,0.00226993,1.92479601,0.83144004,0.36787796,0.12697274,0.12326479,1.27601990
1.13156578,3.44881795,0.00203662,1.77554808,0.76531507,0.33812618,0.11276301,0.11366757,1.17595902
1.13756878,3.16913916,0.00181606,1.63601100,0.70372630,0.31007960,0.09952383,0.10477012,1.08199221
1.14357179,2.90947835,0.00160928,1.50704535,0.64700361,0.28392276,0.08729174,0.09661536,0.99473825
1.14957479,2.67101556,0.00141704,1.38919494,0.59534145,0.25978400,0.07608296,0.08922563,0.91461200
1.15557779,2.45434927,0.00123981,1.28269635,0.54880394,0.23773640,0.06589518,0.08260350,0.84182902
1.16158079,2.25952887,0.00107776,1.18749783,0.50733378,0.21780043,0.05670961,0.07673334,0.77641643
1.16758379,2.08610302,0.00093080,1.10328636,0.47076452,0.19994819,0.04849334,0.07158315,0.71822937
1.17358679,1.93318123,0.00079861,1.02952142,0.43883561,0.18410901,0.04120182,0.06710694,0.66697210
1.17958979,1.79950556,0.00068068,0.96547399,0.41120945,0.17017596,0.03478137,0.06324724,0.62222269
1.18559280,1.68352932,0.00057631,0.91026898,0.38748990,0.15801318,0.02917164,0.05993785,0.58346030
1.19159580,1.58349965,0.00048468,0.86292946,0.36724134,0.14746360,0.02430788,0.05710663,0.55009381
1.19759880,1.49754060,0.00040489,0.82242113,0.35000780,0.13835675,0.02012308,0.05467826,0.52149081
1.20360180,1.42373407,0.00033594,0.78769534,0.33533139,0.13051637,0.01654978,0.05257688,0.49700584
1.20960480,1.36019582,0.00027685,0.75772939,0.32276954,0.12376769,0.01352166,0.05072853,0.47600703
1.21560780,1.30514430,0.00022660,0.73156299,0.31191047,0.11794398,0.01097484,0.04906326,0.45790035
1.22161081,1.25696064,0.00018421,0.70832975,0.30238662,0.11289228,0.00884886,0.04751702,0.44215071
1.22761381,1.21423825,0.00014871,0.68728316,0.29388558,0.10847824,0.00708742,0.04603309,0.42829957
1.23361681,1.17582127,0.00011924,0.66781646,0.28615854,0.10458987,0.00563887,0.04456312,0.41597861
1.23961981,1.14083131,0.00009494,0.64947631,0.27902588,0.10114020,0.00445647,0.04306789,0.40491932
1.24562281,1.10868264,0.00007507,0.63197007,0.27238021,0.09806889,0.00349845,0.04151750,0.39495847
1.25162581,1.07908600,0.00005895,0.61516709,0.26618668,0.09534274,0.00272796,0.03989136,0.38603959
1.25762881,1.05204182,0.00004597,0.59909428,0.26048085,0.09295523,0.00211287,0.03817776,0.37821065
1.26363182,1.02782387,0.00003560,0.58392660,0.25536434,0.09092515,0.00162544,0.03637318,0.37161818
1.26963482,1.00695431,0.00002738,0.56997295,0.25099844,0.08929441,0.00124201,0.03448134,0.36649836
1.27563782,0.99017173,0.00002090,0.55765844,0.24759606,0.08812518,0.00094260,0.03251216,0.36316537
1.28164082,0.97839319,0.00001585,0.54750358,0.24541231,0.08749643,0.00071051,0.03048052,0.36199752
1.28764382,0.97267199,0.00001194,0.54010127,0.24473397,0.08750013,0.00053193,0.02840500,0.36342159
1.29364682,0.97415232,0.00000892,0.53609239,0.24586828,0.08823700,0.00039552,0.02630662,0.36789587
1.29964982,0.98402211,0.00000662,0.53614063,0.24913126,0.08981219,0.00029208,0.02420769,0.37589242
1.30565283,1.00346547,0.00000488,0.54090727,0.25483590,0.09233080,0.00021422,0.02213064,0.38787881
1.31165583,1.03361555,0.00000358,0.55102650,0.26328046,0.09589347,0.00015603,0.02009712,0.40429994
1.31765883,1.07550919,0.00000260,0.56708181,0.27473716,0.10059210,0.00011287,0.01812715,0.42556017
1.32366183,1.13004405,0.00000188,0.58958407,0.28944148,0.10650570,0.00008109,0.01623850,0.45200635
