energy_ev,total_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.84842421,4.59090241,0.44608219,1.01791269,0.97009424,2.96938000,0.00433201,0.15240286,0.02512469,1.05211655
-2.84242121,4.59014065,0.43700722,1.04688818,0.99166447,2.95640972,0.00452633,0.14941816,0.02653976,1.03124005
-2.83641821,4.60627881,0.43017460,1.07646823,1.01786691,2.95375992,0.00473549,0.14713214,0.02811658,1.01750251
-2.83041521,4.63931069,0.42556578,1.10638669,1.04849896,2.96185881,0.00495664,0.14556910,0.02984608,1.01091579
-2.82441221,4.68885933,0.42314442,1.13637812,1.08324521,2.98084089,0.00518670,0.14473778,0.03171675,1.01136509
-2.81840920,4.75421985,0.42286386,1.16618665,1.12169027,3.01056458,0.00542246,0.14463280,0.03371489,1.01862432
-2.81240620,4.83441120,0.42467405,1.19557461,1.16333496,3.05063942,0.00566062,0.14523636,0.03582495,1.03237323
-2.80640320,4.92823427,0.42852743,1.22433062,1.20761500,3.10046076,0.00589794,0.14652022,0.03802981,1.05221576
-2.80040020,5.03433295,0.43438369,1.25227654,1.25392174,3.15924996,0.00613131,0.14844772,0.04031115,1.07769839
-2.79439720,5.15125515,0.44221300,1.27927297,1.30162366,3.22609779,0.00635782,0.15097603,0.04264982,1.10832781
-2.78839420,5.27751070,0.45199771,1.30522293,1.35008799,3.30000867,0.00657489,0.15405809,0.04502610,1.14358724
-2.78239120,5.41162359,0.46373246,1.33007341,1.39870146,3.37994347,0.00678025,0.15764466,0.04742009,1.18295068
-2.77638819,5.55217618,0.47742284,1.35381471,1.44688930,3.46485888,0.00697208,0.16168596,0.04981189,1.22589474
-2.77038519,5.69784388,0.49308251,1.37647760,1.49413175,3.55374159,0.00714898,0.16613320,0.05218192,1.27190785
-2.76438219,5.84741914,0.51072927,1.39812828,1.53997744,3.64563590,0.00731003,0.17093974,0.05451103,1.32049656
-2.75837919,5.99982465,0.53038017,1.41886160,1.58405329,3.73966398,0.00745481,0.17606201,0.05678074,1.37118929
-2.75237619,6.15411583,0.55204591,1.43879281,1.62607041,3.83503830,0.00758337,0.18146006,0.05897333,1.42353748
-2.74637319,6.30947385,0.57572507,1.45804834,1.66582622,3.93106639,0.00769623,0.18709797,0.06107192,1.47711471
-2.74037019,6.46519046,0.60139823,1.47675627,1.70320269,4.02714841,0.00779433,0.19294390,0.06306065,1.53151422
-2.73436718,6.62064660,0.62902252,1.49503689,1.73816105,4.12276845,0.00787902,0.19897002,0.06492471,1.58634523
-2.72836418,6.77528695,0.65852663,1.51299415,1.77073347,4.21748088,0.00795203,0.20515232,0.06665047,1.64122881
-2.72236118,6.92859255,0.68980682,1.53070827,1.80101218,4.31089302,0.00801536,0.21147022,0.06822563,1.69579363
-2.71635818,7.08005371,0.72272385,1.54823016,1.82913678,4.40264577,0.00807129,0.21790629,0.06963939,1.74967224
-2.71035518,7.22914505,0.75710108,1.56557782,1.85528040,4.49239360,0.00812228,0.22444577,0.07088258,1.80249818
-2.70435218,7.37530426,0.79272383,1.58273483,1.87963533,4.57978549,0.00817096,0.23107624,0.07194794,1.85390425
-2.69834917,7.51791581,0.82933995,1.59965107,1.90239893,4.66444778,0.00822002,0.23778717,0.07283026,1.90352205
-2.69234617,7.65630011,0.86666164,1.61624534,1.92376024,4.74597022,0.00827221,0.24456953,0.07352666,1.95098294
-2.68634317,7.78970850,0.90436836,1.63240971,1.94388792,4.82389568,0.00833022,0.25141537,0.07403673,1.99592030
-2.68034017,7.91732372,0.94211085,1.64801505,1.96291986,4.89771409,0.00839670,0.25831733,0.07436271,2.03797283
-2.67433717,8.03826539,0.97951602,1.66291737,1.98095470,4.96686069,0.00847414,0.26526809,0.07450955,2.07678888
-2.66833417,8.15159966,1.01619266,1.67696439,1.99804550,5.03071863,0.00856484,0.27225971,0.07448487,2.11203136
-2.66233117,8.25635210,1.05173788,1.69000186,2.01419560,5.08862541,0.00867087,0.27928289,0.07429894,2.14338290
-2.65632816,8.35152288,1.08574403,1.70187913,2.02935671,5.13988299,0.00879396,0.28632607,0.07396434,2.17055124
-2.65032516,8.43610352,1.11780611,1.71245378,2.04342906,5.18377084,0.00893551,0.29337447,0.07349573,2.19327436
-2.64432216,8.50909442,1.14752956,1.72159492,2.05626367,5.21956153,0.00909648,0.30040909,0.07290930,2.21132534
-2.63831916,8.56952288,1.17453825,1.72918524,2.06766641,5.24653822,0.00927736,0.30740569,0.07222232,2.22451676
-2.63231616,8.61646137,1.19848262,1.73512183,2.07740388,5.26401349,0.00947811,0.31433384,0.07145244,2.23270475
-2.62631316,8.64904612,1.21904787,1.73931601,2.08521079,5.27134907,0.00969816,0.32115622,0.07061708,2.23579248
-2.62031016,8.66649614,1.23596194,1.74169248,2.09079872,5.26797603,0.00993630,0.32782807,0.06973274,2.23373332
-2.61430715,8.66813303,1.24900330,1.74218820,2.09386611,5.25341481,0.01019078,0.33429710,0.06881438,2.22653372
-2.60830415,8.65340164,1.25800808,1.74075141,2.09410906,5.22729479,0.01045923,0.34050383,0.06787483,2.21425569
-2.60230115,8.62189165,1.26287654,1.73734120,2.09123302,5.18937288,0.01073874,0.34638234,0.06692436,2.19701906
-2.59629815,8.57335992,1.26357846,1.73192794,2.08496460,5.13955051,0.01102586,0.35186170,0.06597033,2.17500331
-2.59029515,8.50775297,1.26015711,1.72449478,2.07506366,5.07788852,0.01131676,0.35686779,0.06501706,2.14844893
-2.58429215,8.42522886,1.25273174,1.71504035,2.06133479,5.00461936,0.01160724,0.36132569,0.06406580,2.11765803
-2.57828914,8.32617715,1.24149795,1.70358250,2.04363818,4.92015570,0.01189289,0.36516239,0.06311496,2.08299400
-2.57228614,8.21123563,1.22672600,1.69016297,2.02189908,4.82509505,0.01216921,0.36830987,0.06216040,2.04487978
-2.56628314,8.08130215,1.20875675,1.67485248,1.99611562,4.72021955,0.01243175,0.37070819,0.06119596,2.00379454
-2.56028014,7.93753980,1.18799507,1.65775601,1.96636445,4.60649053,0.01267626,0.37230857,0.06021403,1.96026842
-2.55427714,7.78137408,1.16490091,1.63901742,1.93280381,4.48503726,0.01289882,0.37307625,0.05920623,1.91487507
-2.54827414,7.61448071,1.13997794,1.61882315,1.89567380,4.35713995,0.01309597,0.37299282,0.05816414,1.86822187
-2.54227114,7.43876324,1.11376018,1.59740436,1.85529364,4.22420690,0.01326485,0.37205805,0.05707993,1.82093785
-2.53626813,7.25632024,1.08679693,1.57503706,1.81205584,4.08774620,0.01340323,0.37029092,0.05594705,1.77365943
-2.53026513,7.06940240,1.05963654,1.55204001,1.76641745,3.94933279,0.01350963,0.36772984,0.05476076,1.72701441
-2.52426213,6.88036066,1.03280960,1.52877020,1.71888859,3.81057171,0.01358333,0.36443201,0.05351859,1.68160455
-2.51825913,6.69158709,1.00681217,1.50561598,1.67001878,3.67305887,0.01362433,0.36047183,0.05222055,1.63798762
-2.51225613,6.50545079,0.98208992,1.48298804,1.62038148,3.53834090,0.01363340,0.35593861,0.05086936,1.59665954
-2.50625313,6.32423175,0.95902376,1.46130870,1.57055765,3.40787556,0.01361189,0.35093353,0.04947036,1.55803763
-2.50025013,6.15005573,0.93791764,1.44099991,1.52111898,3.28299461,0.01356178,0.34556606,0.04803138,1.52244574
-2.49424712,5.98483330,0.91898927,1.42247075,1.47261157,3.16487052,0.01348543,0.33995013,0.04656241,1.49010227
-2.48824412,5.83020642,0.90236404,1.40610501,1.42554087,3.05448886,0.01338558,0.33420006,0.04507525,1.46111179
-2.48224112,5.68750502,0.88807263,1.39224953,1.38035844,2.95262729,0.01326511,0.32842671,0.04358300,1.43546095
-2.47623812,5.55771611,0.87605240,1.38120399,1.33745128,2.85984233,0.01312700,0.32273385,0.04209955,1.41301903
-2.47023512,5.44146685,0.86615253,1.37321257,1.29713399,2.77646441,0.01297415,0.31721510,0.04063906,1.39354338
-2.46423212,5.33902237,0.85814275,1.36845802,1.25964414,2.70260115,0.01280929,0.31195143,0.03921543,1.37668976
-2.45822911,5.25029827,0.85172515,1.36705809,1.22514096,2.63814876,0.01263490,0.30700946,0.03784189,1.36202697
-2.45222611,5.17488675,0.84654868,1.36906468,1.19370709,2.58281066,0.01245316,0.30244053,0.03653052,1.34905545
-2.44622311,5.11209466,0.84222542,1.37446533,1.16535328,2.53612209,0.01226586,0.29828053,0.03529201,1.33722880
-2.44022011,5.06099094,0.83834807,1.38318685,1.14002554,2.49747953,0.01207446,0.29455044,0.03413538,1.32597726
-2.43421711,5.02046069,0.83450764,1.39510070,1.11761414,2.46617287,0.01188002,0.29125754,0.03306784,1.31473199
-2.42821411,4.98926224,0.83031055,1.41002963,1.09796398,2.44141889,0.01168329,0.28839704,0.03209475,1.30294889
-2.42221111,4.96608441,0.82539449,1.42775497,1.08088547,2.42239401,0.01148475,0.28595407,0.03121959,1.29013090
-2.41620810,4.94960028,0.81944206,1.44802414,1.06616543,2.40826481,0.01128462,0.28390577,0.03044406,1.27584744
-2.41020510,4.93851507,0.81219188,1.47055788,1.05357733,2.39821478,0.01108300,0.28222341,0.02976816,1.25975034
-2.40420210,4.93160564,0.80344663,1.49505671,1.04289040,2.39146624,0.01087988,0.28087432,0.02919035,1.24158532
-2.39819910,4.92775017,0.79307779,1.52120647,1.03387717,2.38729661,0.01067522,0.27982351,0.02870768,1.22119868
-2.39219610,4.92594710,0.78102708,1.54868272,1.02631929,2.38504873,0.01046903,0.27903499,0.02831595,1.19853905
-2.38619310,4.92532350,0.76730462,1.57715397,1.02001136,2.38413537,0.01026139,0.27847254,0.02800985,1.17365420
-2.38019010,4.92513333,0.75198431,1.60628377,1.01476302,2.38403826,0.01005251,0.27810021,0.02778306,1.14668352
-2.37418709,4.92474731,0.73519662,1.63573201,1.01039930,2.38430264,0.00984273,0.27788231,0.02762840,1.11784662
-2.36818409,4.92363611,0.71711952,1.66515560,1.00675961,2.38452831,0.00963258,0.27778315,0.02753790,1.08742901
-2.36218109,4.92134931,0.69796814,1.69420879,1.00369568,2.38435865,0.00942272,0.27776653,0.02750289,1.05576589
-2.35617809,4.91749254,0.67798370,1.72254371,1.00106897,2.38346874,0.00921398,0.27779514,0.02751410,1.02322494
-2.35017509,4.91170540,0.65742247,1.74981119,0.99874777,2.38155426,0.00900730,0.27782996,0.02756172,0.99018927
-2.34417209,4.90364228,0.63654532,1.77566239,0.99660469,2.37832215,0.00880378,0.27782986,0.02763554,0.95704161
-2.33816908,4.89295827,0.61560825,1.79975123,0.99451473,2.37348427,0.00860455,0.27775130,0.02772502,0.92415028
-2.33216608,4.87930135,0.59485452,1.82173806,0.99235423,2.36675472,0.00841086,0.27754849,0.02781951,0.89185799
-2.32616308,4.86231194,0.57450845,1.84129427,0.99000101,2.35785130,0.00822395,0.27717381,0.02790836,0.86047365
-2.32016008,4.84162998,0.55477114,1.85810812,0.98733580,2.34650122,0.00804511,0.27657867,0.02798115,0.83026751
-2.31415708,4.81690916,0.53581810,1.87189135,0.98424492,2.33245080,0.00787561,0.27571469,0.02802792,0.80146963
-2.30815408,4.78783740,0.51779875,1.88238661,0.98062415,2.31547847,0.00771673,0.27453524,0.02803940,0.77427140
-2.30215108,4.75416213,0.50083742,1.88937515,0.97638365,2.29541047,0.00756970,0.27299720,0.02800726,0.74882976
-2.29614807,4.71571850,0.48503574,1.89268457,0.97145364,2.27213789,0.00743574,0.27106281,0.02792434,0.72527336
-2.29014507,4.67245847,0.47047597,1.89219618,0.96579054,2.24563411,0.00731603,0.26870163,0.02778492,0.70371021
-2.28414207,4.62447866,0.45722483,1.88785157,0.95938322,2.21597126,0.00721173,0.26589238,0.02758484,0.68423579
-2.27813907,4.57204474,0.44533756,1.87965792,0.95225898,2.18333458,0.00712394,0.26262450,0.02732172,0.66694109
-2.27213607,4.51561037,0.43486179,1.86769182,0.94448892,2.14803362,0.00705375,0.25889952,0.02699503,0.65191972
-2.26613307,4.45582925,0.42584074,1.85210113,0.93619232,2.11050935,0.00700219,0.25473191,0.02660612,0.63927356
-2.26013007,4.39355883,0.41831579,1.83310476,0.92753984,2.07133664,0.00697025,0.25014957,0.02615821,0.62911644
-2.25412706,4.32985512,0.41232784,1.81099012,0.91875511,2.03122163,0.00695890,0.24519372,0.02565627,0.62157543
-2.24812406,4.26595820,0.40791768,1.78610825,0.91011481,1.99099407,0.00696902,0.23991839,0.02510691,0.61678983
-2.24212106,4.20326894,0.40512517,1.75886673,0.90194685,1.95159466,0.00700144,0.23438930,0.02451812,0.61490757
-2.23611806,4.14331758,0.40398723,1.72972032,0.89462694,1.91405805,0.00705692,0.22868241,0.02389903,0.61607949
-2.23011506,4.08772559,0.40453505,1.69915994,0.88857334,1.87949201,0.00713615,0.22288203,0.02325961,0.62045172
-2.22411206,4.03816221,0.40679040,1.66770007,0.88424016,1.84905376,0.00723971,0.21707869,0.02261035,0.62815671
-2.21810905,3.99629787,0.41076158,1.63586517,0.88210919,1.82392433,0.00736812,0.21136678,0.02196189,0.63930341
-2.21210605,3.96375626,0.41643913,1.60417567,0.88268067,1.80528183,0.00752177,0.20584216,0.02132478,0.65396738
-2.20610305,3.94206726,0.42379176,1.57313395,0.88646317,1.79427493,0.00770098,0.20059975,0.02070909,0.67218133
-2.20010005,3.93262274,0.43276275,1.54321109,0.89396291,1.79199694,0.00790597,0.19573123,0.02012420,0.69392688
-2.19409705,3.93663687,0.44326709,1.51483473,0.90567278,1.79946170,0.00813689,0.19132297,0.01957851,0.71912796
-2.18809405,3.95511257,0.45518979,1.48837870,0.92206129,1.81758162,0.00839378,0.18745413,0.01907934,0.74764641
-2.18209105,3.98881510,0.46838529,1.46415476,0.94356176,1.84714828,0.00867664,0.18419516,0.01863275,0.77928008
-2.17608804,4.03825355,0.48267838,1.44240680,0.97056194,1.88881598,0.00898538,0.18160653,0.01824346,0.81376360
-2.17008504,4.10367047,0.49786646,1.42330769,1.00339412,1.94308812,0.00931984,0.17973784,0.01791490,0.85077192
-2.16408204,4.18503932,0.51372327,1.40695880,1.04232596,2.01030653,0.00967983,0.17862718,0.01764919,0.88992634
-2.15807904,4.28206942,0.53000384,1.39339223,1.08755211,2.09064323,0.01006506,0.17830081,0.01744723,0.93080285
-2.15207604,4.39421723,0.54645052,1.38257539,1.13918659,2.18409474,0.01047515,0.17877302,0.01730885,0.97294239
-2.14607304,4.52070291,0.56279985,1.37441778,1.19725606,2.29047828,0.01090965,0.18004627,0.01723290,1.01586234
-2.14007004,4.66053090,0.57878982,1.36877939,1.26169408,2.40942979,0.01136795,0.18211136,0.01721743,1.05906880
-2.13406703,4.81251307,0.59416737,1.36548036,1.33233623,2.54040346,0.01184932,0.18494775,0.01725990,1.10206899
-2.12806403,4.97529315,0.60869560,1.36431139,1.40891644,2.68267264,0.01235279,0.18852399,0.01735727,1.14438306
-2.12206103,5.14737150,0.62216034,1.36504424,1.49106449,2.83533211,0.01287721,0.19279814,0.01750620,1.18555494
-2.11605803,5.32712901,0.63437591,1.36744211,1.57830495,2.99730185,0.01342112,0.19771823,0.01770320,1.22516159
-2.11005503,5.51284990,0.64518967,1.37126916,1.67005780,3.16733250,0.01398279,0.20322283,0.01794474,1.26282035
-2.10405203,5.70274288,0.65448515,1.37629913,1.76564091,3.34401296,0.01456014,0.20924164,0.01822733,1.29819423
-2.09804902,5.89496098,0.66218379,1.38232258,1.86427476,3.52578034,0.01515073,0.21569623,0.01854766,1.33099502
-2.09204602,6.08762019,0.66824515,1.38915283,1.96508968,3.71093306,0.01575178,0.22250091,0.01890260,1.36098434
-2.08604302,6.27881777,0.67266566,1.39663041,2.06713568,3.89764722,0.01636012,0.22956378,0.01928926,1.38797289
-2.08004002,6.46665075,0.67547612,1.40462617,2.16939527,4.08399688,0.01697229,0.23678809,0.01970502,1.41181815
-2.07403702,6.64923556,0.67673812,1.41304322,2.27079913,4.26797832,0.01758447,0.24407372,0.02014753,1.43242108
-2.06803402,6.82472955,0.67653965,1.42181774,2.37024464,4.44753858,0.01819262,0.25131910,0.02061473,1.44972223
-2.06203102,6.99135479,0.67499017,1.43091914,2.46661699,4.62060782,0.01879251,0.25842323,0.02110478,1.46369767
-2.05602801,7.14742464,0.67221558,1.44034952,2.55881251,4.78513551,0.01937977,0.26528800,0.02161611,1.47435536
-2.05002501,7.29137283,0.66835320,1.45014280,2.64576350,4.93912929,0.01995004,0.27182071,0.02214737,1.48173210
-2.04402201,7.42178470,0.66354708,1.46036356,2.72646393,5.08069603,0.02049898,0.27793656,0.02269739,1.48589145
-2.03801901,7.53742970,0.65794405,1.47110572,2.79999490,5.20808341,0.02102241,0.28356119,0.02326519,1.48692273
-2.03201601,7.63729375,0.65169024,1.48249105,2.86554904,5.31972103,0.02151640,0.28863301,0.02384991,1.48494100
-2.02601301,7.72060999,0.64492863,1.49466740,2.92245265,5.41425916,0.02197731,0.29310530,0.02445078,1.48008801
-2.02001001,7.78688600,0.63779719,1.50780658,2.97018441,5.49060363,0.02240186,0.29694780,0.02506708,1.47253371
-2.01400700,7.83592565,0.63042792,1.52210168,3.00838989,5.54794527,0.02278722,0.30014778,0.02569806,1.46247801
-2.00800400,7.86784349,0.62294635,1.53776366,3.03689075,5.58578234,0.02313097,0.30271050,0.02634290,1.45015236
-2.00200100,7.88307019,0.61547157,1.55501700,3.05568812,5.60393471,0.02343117,0.30465884,0.02700057,1.43582068
-1.99599800,7.88234761,0.60811643,1.57409426,3.06495969,5.60254878,0.02368633,0.30603224,0.02766979,1.41977914
-1.98999500,7.86671258,0.60098786,1.59522953,3.06505044,5.58209255,0.02389540,0.30688476,0.02834888,1.40235450
-1.98399200,7.83746912,0.59418698,1.61865066,3.05645720,5.54334077,0.02405771,0.30728252,0.02903569,1.38390063
-1.97798899,7.79614959,0.58780887,1.64457043,3.03980770,5.48735026,0.02417296,0.30730041,0.02972744,1.36479307
-1.97198599,7.74446556,0.58194206,1.67317686,3.01583485,5.41542639,0.02424115,0.30701835,0.03042070,1.34542159
-1.96598299,7.68425042,0.57666733,1.70462293,2.98534749,5.32908187,0.02426254,0.30651722,0.03111125,1.32618097
-1.95997999,7.61739568,0.57205620,1.73901615,2.94919895,5.22998944,0.02423762,0.30587461,0.03179402,1.30746007
-1.95397699,7.54578392,0.56816887,1.77640846,2.90825494,5.11993035,0.02416707,0.30516069,0.03246312,1.28962989
-1.94797399,7.47122141,0.56505186,1.81678690,2.86336231,5.00074094,0.02405171,0.30443447,0.03311186,1.27303096
-1.94197099,7.39537352,0.56273556,1.86006574,2.81532020,4.87425944,0.02389256,0.30374044,0.03373279,1.25796077
-1.93596798,7.31970624,0.56123167,1.90608050,2.76485511,4.74227527,0.02369081,0.30310609,0.03431784,1.24466193
-1.92996498,7.24543668,0.56053097,1.95458435,2.71260082,4.60648294,0.02344784,0.30254019,0.03485857,1.23331169
-1.92396198,7.17349512,0.56060154,2.00524737,2.65908441,4.46844248,0.02316527,0.30203215,0.03534631,1.22401354
-1.91795898,7.10450060,0.56138757,2.05765890,2.60471868,4.32954782,0.02284502,0.30155241,0.03577253,1.21679139
-1.91195598,7.03875149,0.56280904,2.11133318,2.54980131,4.19100419,0.02248932,0.30105389,0.03612915,1.21158688
-1.90595298,6.97623145,0.56476236,2.16571834,2.49452067,4.05381529,0.02210082,0.30047448,0.03640887,1.20825998
-1.89994997,6.91663072,0.56712204,2.22020857,2.43896752,3.91878023,0.02168259,0.29974037,0.03660560,1.20659319
-1.89394697,6.85938171,0.56974341,2.27415923,2.38315199,3.78649983,0.02123816,0.29877021,0.03671478,1.20629920
-1.88794397,6.80370719,0.57246641,2.32690452,2.32702459,3.65739156,0.02077155,0.29747969,0.03673378,1.20703185
-1.88194097,6.74867863,0.57512034,2.37777699,2.27049981,3.53171175,0.02028730,0.29578648,0.03666221,1.20839988
-1.87593797,6.69328203,0.57752937,2.42612851,2.21348112,3.40958360,0.01979040,0.29361524,0.03650217,1.20998317
-1.86993497,6.63648773,0.57951866,2.47135163,2.15588558,3.29102910,0.01928628,0.29090236,0.03625846,1.21135049
-1.86393197,6.57732108,0.58092086,2.51290071,2.09766682,3.17600304,0.01878076,0.28760022,0.03593870,1.21207821
-1.85792896,6.51493013,0.58158273,2.55031191,2.03883494,3.06442704,0.01827994,0.28368085,0.03555337,1.21176904
-1.85192596,6.44864738,0.58137151,2.58322110,1.97947237,2.95622192,0.01779012,0.27913863,0.03511570,1.21006994
-1.84592296,6.37804228,0.58018093,2.61137897,1.91974470,2.85133657,0.01731769,0.27399200,0.03464153,1.20668835
-1.83991996,6.30296201,0.57793635,2.63466253,1.85990596,2.74977202,0.01686902,0.26828409,0.03414899,1.20140611
-1.83391696,6.22355852,0.57459900,2.65308233,1.80029820,2.65159954,0.01645029,0.26208217,0.03365816,1.19409016
-1.82791396,6.14030039,0.57016899,2.66678492,1.74134535,2.55697216,0.01606739,0.25547599,0.03319061,1.18469975
-1.82191096,6.05396894,0.56468693,2.67605020,1.68354181,2.46612910,0.01572580,0.24857506,0.03276880,1.17328961
-1.81590795,5.96563851,0.55823405,2.68128355,1.62743642,2.37939329,0.01543046,0.24150506,0.03241556,1.16000906
-1.80990495,5.87664197,0.55093084,2.68300271,1.57361268,2.29716237,0.01518563,0.23440344,0.03215338,1.14509688
-1.80390195,5.78852264,0.54293407,2.68181987,1.52266631,2.21989374,0.01499481,0.22741448,0.03200375,1.12887240
-1.79789895,5.70297497,0.53443246,2.67841942,1.47518123,2.14808488,0.01486067,0.22068405,0.03198650,1.11172299
-1.79189595,5.62177657,0.52564096,2.67353205,1.43170531,2.08224991,0.01478490,0.21435423,0.03211911,1.09408865
-1.78589295,5.54671442,0.51679407,2.66790634,1.39272693,2.02289384,0.01476824,0.20855806,0.03241608,1.07644431
-1.77988994,5.47950879,0.50813815,2.66227872,1.35865354,1.97048583,0.01481035,0.20341466,0.03288839,1.05928075
-1.77388694,5.42173798,0.49992337,2.65734319,1.32979318,1.92543284,0.01490980,0.19902484,0.03354294,1.04308482
-1.76788394,5.37476739,0.49239528,2.65372205,1.30633975,1.88805498,0.01506410,0.19546749,0.03438219,1.02832011
-1.76188094,5.33968585,0.48578656,2.65193880,1.28836269,1.85856360,0.01526961,0.19279672,0.03540382,1.01540866
-1.75587794,5.31725201,0.48030924,2.65239461,1.27580135,1.83704318,0.01552166,0.19103997,0.03660058,1.00471467
-1.74987494,5.30785309,0.47614756,2.65534922,1.26846431,1.82343779,0.01581450,0.19019715,0.03796023,0.99653082
-1.74387194,5.31147763,0.47345194,2.66090736,1.26603349,1.81754246,0.01614142,0.19024066,0.03946559,0.99106780
-1.73786893,5.32770329,0.47233409,2.66901117,1.26807283,1.81899994,0.01649481,0.19111647,0.04109483,0.98844737
-1.73186593,5.35570019,0.47286356,2.67943909,1.27404101,1.82730273,0.01686628,0.19274601,0.04282176,0.98869918
-1.72586293,5.39424928,0.47506584,2.69181124,1.28330763,1.84180023,0.01724677,0.19502893,0.04461639,0.99176141
-1.71985993,5.44177504,0.47892183,2.70560110,1.29517204,1.86171064,0.01762673,0.19784644,0.04644554,0.99748493
-1.71385693,5.49639078,0.48436900,2.72015297,1.30888405,1.88613711,0.01799626,0.20106526,0.04827356,1.00564082
-1.70785393,5.55595456,0.49130373,2.73470437,1.32366565,1.91408733,0.01834537,0.20454184,0.05006315,1.01593064
-1.70185093,5.61813334,0.49958503,2.74841253,1.33873281,1.94449598,0.01866411,0.20812689,0.05177631,1.02799886
-1.69584792,5.68047267,0.50903915,2.76038363,1.35331670,1.97624908,0.01894287,0.21166980,0.05337526,1.04144682
-1.68984492,5.74046898,0.51946504,2.76970372,1.36668339,2.00820957,0.01917254,0.21502313,0.05482340,1.05584745
-1.68384192,5.79564186,0.53064028,2.77546991,1.37815159,2.03924315,0.01934480,0.21804666,0.05608630,1.07076002
-1.67783892,5.84360347,0.54232715,2.77682062,1.38710779,2.06824377,0.01945226,0.22061115,0.05713260,1.08574429
-1.67183592,5.88212275,0.55427883,2.77296377,1.39301858,2.09415794,0.01948872,0.22260160,0.05793487,1.10037328
-1.66583292,5.90918231,0.56624518,2.76320181,1.39543974,2.11600738,0.01944933,0.22391988,0.05847036,1.11424440
-1.65982991,5.92302648,0.57797812,2.74695288,1.39402230,2.13290930,0.01933071,0.22448684,0.05872162,1.12698834
-1.65382691,5.92219908,0.58923635,2.72376741,1.38851534,2.14409405,0.01913107,0.22424363,0.05867699,1.13827553
-1.64782391,5.90557061,0.59978942,2.69333990,1.37876599,2.14891962,0.01885025,0.22315245,0.05833094,1.14782028
-1.64182091,5.87235433,0.60942094,2.65551561,1.36471674,2.14688292,0.01848976,0.22119663,0.05768415,1.15538241
-1.63581791,5.82211179,0.61793112,2.61029240,1.34640045,2.13762757,0.01805274,0.21838007,0.05674353,1.16076678
-1.62981491,5.75474843,0.62513858,2.55781803,1.32393363,2.12094815,0.01754386,0.21472621,0.05552197,1.16382094
-1.62381191,5.67050026,0.63088155,2.49838323,1.29750813,2.09679098,0.01696921,0.21027644,0.05403796,1.16443152
-1.61780890,5.56991302,0.63501867,2.43241138,1.26738203,2.06525160,0.01633613,0.20508818,0.05231502,1.16251953
-1.61180590,5.45381525,0.63742941,2.36044525,1.23386984,2.02656894,0.01565303,0.19923261,0.05038106,1.15803546
-1.60580290,5.32328694,0.63801431,2.28313176,1.19733259,1.98111666,0.01492912,0.19279222,0.04826752,1.15095431
-1.59979990,5.17962509,0.63669525,2.20120530,1.15816800,1.92939184,0.01417423,0.18585825,0.04600853,1.14127125
-1.59379690,5.02430789,0.63341565,2.11547039,1.11680117,1.87200139,0.01339851,0.17852802,0.04363997,1.12899810
-1.58779390,4.85895859,0.62814087,2.02678434,1.07367569,1.80964670,0.01261222,0.17090238,0.04119853,1.11416099
-1.58179090,4.68531026,0.62085872,1.93604023,1.02924563,1.74310670,0.01182547,0.16308322,0.03872074,1.09679914
-1.57578789,4.50517223,0.61158010,1.84415091,0.98396823,1.67322017,0.01104799,0.15517116,0.03624210,1.07696498
-1.56978489,4.32039871,0.60033965,1.75203407,0.93829743,1.60086733,0.01028897,0.14726346,0.03379629,1.05472528
-1.56378189,4.13286009,0.58719641,1.66059863,0.89267816,1.52695145,0.00955685,0.13945217,0.03141439,1.03016315
-1.55777889,3.94441689,0.57223426,1.57073263,0.84754138,1.45238080,0.00885922,0.13182254,0.02912433,1.00338061
-1.55177589,3.75689635,0.55556208,1.48329244,0.80329973,1.37805136,0.00820271,0.12445178,0.02695038,0.97450123
-1.54577289,3.57207147,0.53731344,1.39909334,0.76034378,1.30483057,0.00759291,0.11740806,0.02491284,0.94367263
-1.53976988,3.39164236,0.51764571,1.31890130,0.71903878,1.23354264,0.00703437,0.11074983,0.02302785,0.91106839
-1.53376688,3.21721938,0.49673855,1.24342580,0.67972183,1.16495550,0.00653058,0.10452546,0.02130732,0.87688896
-1.52776388,3.05030810,0.47479165,1.17331356,0.64269944,1.09976968,0.00608402,0.09877315,0.01975903,0.84136153
-1.52176088,2.89229569,0.45202171,1.10914311,0.60824548,1.03860935,0.00569619,0.09352105,0.01838685,0.80473855
-1.51575788,2.74443879,0.42865878,1.05141989,0.57659946,0.98201555,0.00536772,0.08878772,0.01719104,0.76729491
-1.50975488,2.60785266,0.40494199,1.00057210,0.54796523,0.93044172,0.00509843,0.08458278,0.01616865,0.72932389
-1.50375188,2.48350200,0.38111481,0.95694702,0.52250997,0.88425144,0.00488744,0.08090765,0.01531400,0.69113205
-1.49774887,2.37219329,0.35742001,0.92080799,0.50036374,0.84371845,0.00473328,0.07775665,0.01461922,0.65303319
-1.49174587,2.27456914,0.33409454,0.89233203,0.48161937,0.80902872,0.00463402,0.07511797,0.01407480,0.61534194
-1.48574287,2.19110475,0.31136452,0.87160821,0.46633285,0.78028446,0.00458734,0.07297497,0.01367012,0.57836704
