energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.92046023,4.22657132,0.00367557,0.07712642,0.38224738,2.17316700,0.18745431,1.73156987,0.01125832,0.12206080
-2.91445723,4.23365962,0.00368557,0.07680738,0.37779067,2.17109723,0.18706605,1.74483413,0.01115525,0.12130660
-2.90845423,4.22718210,0.00368198,0.07628231,0.37211402,2.16269391,0.18594204,1.75189594,0.01101443,0.12023325
-2.90245123,4.20681663,0.00366336,0.07554866,0.36524605,2.14802011,0.18409110,1.75233913,0.01083613,0.11881567
-2.89644822,4.17250671,0.00362864,0.07460803,0.35723726,2.12726517,0.18153625,1.74586764,0.01062120,0.11703491
-2.89044522,4.12447169,0.00357710,0.07346631,0.34815829,2.10074307,0.17831404,1.73231899,0.01037105,0.11487914
-2.88444222,4.06320848,0.00350845,0.07213357,0.33809774,2.06888711,0.17447353,1.71167339,0.01008761,0.11234450
-2.87843922,3.98948443,0.00342283,0.07062388,0.32715965,2.03224100,0.17007496,1.68405794,0.00977335,0.10943557
-2.87243622,3.90432125,0.00332082,0.06895496,0.31546077,1.99144669,0.16518812,1.64974552,0.00943118,0.10616555
-2.86643322,3.80897063,0.00320338,0.06714765,0.30312752,1.94722920,0.15989056,1.60914845,0.00906443,0.10255604
-2.86043022,3.70488213,0.00307187,0.06522528,0.29029294,1.90037901,0.15426559,1.56280712,0.00867677,0.09863659
-2.85442721,3.59366469,0.00292794,0.06321290,0.27709364,1.85173254,0.14840027,1.51137398,0.00827213,0.09444382
-2.84842421,3.47704304,0.00277353,0.06113655,0.26366677,1.80215135,0.14238335,1.45559376,0.00785465,0.09002039
-2.84242121,3.35681077,0.00261077,0.05902230,0.25014719,1.75250073,0.13630330,1.39628061,0.00742858,0.08541372
-2.83641821,3.23478182,0.00244191,0.05689552,0.23666492,1.70362836,0.13024644,1.33429338,0.00699819,0.08067453
-2.83041521,3.11274220,0.00226925,0.05477997,0.22334285,1.65634373,0.12429530,1.27050999,0.00656773,0.07585541
-2.82441221,2.99240377,0.00209508,0.05269715,0.21029480,1.61139885,0.11852712,1.20580211,0.00614129,0.07100928
-2.81840920,2.87536177,0.00192161,0.05066567,0.19762403,1.56947098,0.11301268,1.14101111,0.00572281,0.06618794
-2.81240620,2.76305764,0.00175091,0.04870075,0.18542210,1.53114779,0.10781536,1.07692635,0.00531594,0.06144078
-2.80640320,2.65674820,0.00158483,0.04681397,0.17376819,1.49691538,0.10299045,1.01426664,0.00492404,0.05681361
-2.80040020,2.55748231,0.00142505,0.04501307,0.16272875,1.46714958,0.09858476,0.95366526,0.00455012,0.05234770
-2.79439720,2.46608555,0.00127294,0.04330206,0.15235758,1.44211067,0.09463647,0.89565928,0.00419681,0.04807906
-2.78839420,2.38315305,0.00112963,0.04168138,0.14269620,1.42194172,0.09117518,0.84068308,0.00386632,0.04403798
-2.78239120,2.30905057,0.00099598,0.04014831,0.13377453,1.40667055,0.08822214,0.78906614,0.00356044,0.04024883
-2.77638819,2.24392329,0.00087257,0.03869744,0.12561177,1.39621528,0.08579072,0.74103486,0.00328056,0.03673001
-2.77038519,2.18771170,0.00075972,0.03732130,0.11821747,1.39039321,0.08388689,0.69671790,0.00302763,0.03349421
-2.76438219,2.14017362,0.00065752,0.03601105,0.11159271,1.38893284,0.08250993,0.65615457,0.00280219,0.03054885
-2.75837919,2.10091124,0.00056587,0.03475714,0.10573141,1.39148855,0.08165307,0.61930557,0.00260441,0.02789665
-2.75237619,2.06940202,0.00048447,0.03355009,0.10062161,1.39765757,0.08130434,0.58606530,0.00243407,0.02553628
-2.74637319,2.04503203,0.00041289,0.03238113,0.09624676,1.40699865,0.08144736,0.55627520,0.00229062,0.02346321
-2.74037019,2.02713053,0.00035057,0.03124282,0.09258702,1.41905180,0.08206221,0.52973721,0.00217320,0.02167051
-2.73436718,2.01500442,0.00029689,0.03012960,0.08962047,1.43335851,0.08312632,0.50622700,0.00208068,0.02014969
-2.72836418,2.00797151,0.00025116,0.02903820,0.08732425,1.44948176,0.08461539,0.48550626,0.00201170,0.01889154
-2.72236118,2.00539132,0.00021267,0.02796794,0.08567566,1.46702516,0.08650437,0.46733371,0.00196468,0.01788687
-2.71635818,2.00669274,0.00018073,0.02692090,0.08465313,1.48565050,0.08876837,0.45147462,0.00193792,0.01712726
-2.71035518,2.01139753,0.00015466,0.02590200,0.08423714,1.50509324,0.09138377,0.43770859,0.00192958,0.01660562
-2.70435218,2.01913934,0.00013380,0.02491896,0.08441096,1.52517520,0.09432908,0.42583559,0.00193778,0.01631673
-2.69834917,2.02967748,0.00011757,0.02398205,0.08516133,1.54581420,0.09758605,0.41568025,0.00196063,0.01625759
-2.69234617,2.04290556,0.00010545,0.02310393,0.08647904,1.56703001,0.10114048,0.40709455,0.00199626,0.01642770
-2.68634317,2.05885451,0.00009698,0.02229925,0.08835921,1.58894664,0.10498314,0.39995909,0.00204289,0.01682914
-2.68034017,2.07769026,0.00009180,0.02158428,0.09080157,1.61179047,0.10911041,0.39418301,0.00209886,0.01746657
-2.67433717,2.09970608,0.00008960,0.02097646,0.09381038,1.63588452,0.11352485,0.38970295,0.00216271,0.01834705
-2.66833417,2.12530986,0.00009020,0.02049392,0.09739421,1.66163860,0.11823536,0.38648100,0.00223313,0.01947974
-2.66233117,2.15500669,0.00009345,0.02015499,0.10156541,1.68953582,0.12325727,0.38450204,0.00230910,0.02087548
-2.65632816,2.18937717,0.00009934,0.01997767,0.10633935,1.72011549,0.12861188,0.38377049,0.00238984,0.02254621
-2.65032516,2.22905192,0.00010791,0.01997913,0.11173330,1.75395310,0.13432575,0.38430658,0.00247482,0.02450428
-2.64432216,2.27468311,0.00011930,0.02017519,0.11776512,1.79163767,0.14042954,0.38614233,0.00256381,0.02676175
-2.63831916,2.32691346,0.00013370,0.02057976,0.12445163,1.83374714,0.14695650,0.38931727,0.00265684,0.02932949
-2.63231616,2.38634379,0.00015139,0.02120442,0.13180679,1.88082266,0.15394054,0.39387390,0.00275417,0.03221634
-2.62631316,2.45349992,0.00017274,0.02205785,0.13983967,1.93334233,0.16141398,0.39985310,0.00285629,0.03542817
-2.62031016,2.52880001,0.00019815,0.02314537,0.14855241,1.99169548,0.16940508,0.40728953,0.00296386,0.03896705
-2.61430715,2.61252335,0.00022809,0.02446853,0.15793809,2.05615823,0.17793540,0.41620698,0.00307767,0.04283042
-2.60830415,2.70478197,0.00026307,0.02602471,0.16797877,2.12687135,0.18701706,0.42661402,0.00319858,0.04701032
-2.60230115,2.80549600,0.00030364,0.02780675,0.17864366,2.20382143,0.19665014,0.43849986,0.00332747,0.05149288
-2.59629815,2.91437424,0.00035035,0.02980272,0.18988773,2.28682606,0.20682024,0.45183076,0.00346518,0.05625788
-2.59029515,3.03090077,0.00040379,0.03199573,0.20165059,2.37552416,0.21749651,0.46654696,0.00361246,0.06127855
-2.58429215,3.15432886,0.00046452,0.03436390,0.21385605,2.46937180,0.22863001,0.48256051,0.00376989,0.06652159
-2.57828914,3.28368267,0.00053307,0.03688043,0.22641215,2.56764445,0.24015283,0.49975393,0.00393790,0.07194753
-2.57228614,3.41776747,0.00060992,0.03951382,0.23921188,2.66944571,0.25197786,0.51798010,0.00411666,0.07751124
-2.56628314,3.55518853,0.00069551,0.04222827,0.25213462,2.77372274,0.26399934,0.53706316,0.00430611,0.08316277
-2.56028014,3.69437846,0.00079017,0.04498422,0.26504816,2.87928821,0.27609428,0.55680084,0.00450592,0.08884846
-2.55427714,3.83363255,0.00089411,0.04773907,0.27781134,2.98484827,0.28812464,0.57696786,0.00471552,0.09451217
-2.54827414,3.97115106,0.00100744,0.05044802,0.29027731,3.08903581,0.29994033,0.59732068,0.00493408,0.10009685
-2.54227114,4.10508728,0.00113010,0.05306512,0.30229706,3.19044785,0.31138290,0.61760323,0.00516054,0.10554602
-2.53626813,4.23359950,0.00126191,0.05554436,0.31372340,3.28768580,0.32228980,0.63755354,0.00539368,0.11080557
-2.53026513,4.35490506,0.00140247,0.05784084,0.32441492,3.37939710,0.33249903,0.65691112,0.00563210,0.11582531
-2.52426213,4.46733427,0.00155125,0.05991199,0.33424004,3.46431647,0.34185407,0.67542458,0.00587433,0.12056061
-2.51825913,4.56938180,0.00170751,0.06171884,0.34308073,3.54130503,0.35020879,0.69285935,0.00611883,0.12497380
-2.51225613,4.65975352,0.00187036,0.06322707,0.35083595,3.60938562,0.35743220,0.70900514,0.00636407,0.12903539
-2.50625313,4.73740633,0.00203875,0.06440812,0.35742445,3.66777262,0.36341282,0.72368265,0.00660853,0.13272499
-2.50025013,4.80157937,0.00221147,0.06524006,0.36278705,3.71589498,0.36806244,0.73674943,0.00685080,0.13603186
-2.49424712,4.85181487,0.00238720,0.06570824,0.36688804,3.75341109,0.37131906,0.74810431,0.00708953,0.13895514
-2.48824412,4.88796764,0.00256453,0.06580579,0.36971585,3.78021507,0.37314906,0.75769040,0.00732353,0.14150365
-2.48224112,4.91020268,0.00274201,0.06553378,0.37128281,3.79643376,0.37354817,0.76549641,0.00755171,0.14369528
-2.47623812,4.91898089,0.00291813,0.06490116,0.37162422,3.80241477,0.37254152,0.77155604,0.00777311,0.14555603
-2.47023512,4.91503350,0.00309145,0.06392447,0.37079655,3.79870605,0.37018254,0.77594573,0.00798688,0.14711867
-2.46423212,4.89932644,0.00326056,0.06262719,0.36887506,3.78602794,0.36655084,0.77878058,0.00819223,0.14842115
-2.45822911,4.87301640,0.00342416,0.06103896,0.36595091,3.76523908,0.36174918,0.78020876,0.00838844,0.14950479
-2.45222611,4.83740060,0.00358109,0.05919459,0.36212785,3.73729798,0.35589963,0.78040466,0.00857481,0.15041226
-2.44622311,4.79386291,0.00373035,0.05713290,0.35751880,3.70322204,0.34913910,0.77956106,0.00875060,0.15118567
-2.44022011,4.74381886,0.00387115,0.05489546,0.35224235,3.66404614,0.34161452,0.77788077,0.00891503,0.15186459
-2.43421711,4.68866223,0.00400288,0.05252536,0.34641942,3.62078295,0.33347776,0.77556813,0.00906724,0.15248425
-2.42821411,4.62971592,0.00412519,0.05006589,0.34017025,3.57438669,0.32488065,0.77282071,0.00920628,0.15307404
-2.42221111,4.56818923,0.00423791,0.04755941,0.33361184,3.52572238,0.31597025,0.76982179,0.00933108,0.15365630
-2.41620810,4.50514373,0.00434110,0.04504622,0.32685585,3.47554173,0.30688458,0.76673382,0.00944050,0.15424541
-2.41020510,4.44146882,0.00443500,0.04256365,0.32000716,3.42446679,0.29774895,0.76369326,0.00953330,0.15484748
-2.40420210,4.37786816,0.00451999,0.04014534,0.31316307,3.37298200,0.28867313,0.76080699,0.00960824,0.15546026
-2.39819910,4.31485689,0.00459660,0.03782067,0.30641301,3.32143453,0.27974929,0.75815034,0.00966405,0.15607370
-2.39219610,4.25276940,0.00466540,0.03561444,0.29983890,3.27004262,0.27105086,0.75576693,0.00969954,0.15667075
-2.38619310,4.19177663,0.00472703,0.03354673,0.29351585,3.21891100,0.26263228,0.75367010,0.00971366,0.15722861
-2.38019010,4.13191119,0.00478211,0.03163292,0.28751330,3.16805210,0.25452955,0.75184576,0.00970554,0.15772024
-2.37418709,4.07309860,0.00483119,0.02988394,0.28189623,3.11741155,0.24676151,0.75025654,0.00967457,0.15811607
-2.36818409,4.01519224,0.00487475,0.02830660,0.27672650,3.06689608,0.23933174,0.74884677,0.00962045,0.15838584
-2.36218109,3.95800970,0.00491314,0.02690402,0.27206400,3.01640202,0.23223088,0.74754808,0.00954324,0.15850044
-2.35617809,3.90136824,0.00494657,0.02567612,0.26796763,2.96584257,0.22543930,0.74628507,0.00944342,0.15843366
-2.35017509,3.84511705,0.00497509,0.02462023,0.26449579,2.91517211,0.21892982,0.74498103,0.00932184,0.15816378
-2.34417209,3.78916469,0.00499856,0.02373156,0.26170653,2.86440616,0.21267050,0.74356296,0.00917980,0.15767492
-2.33816908,3.73349993,0.00501670,0.02300374,0.25965711,2.81363586,0.20662720,0.74196610,0.00901897,0.15695805
-2.33216608,3.67820543,0.00502910,0.02242933,0.25840308,2.76303633,0.20076595,0.74013738,0.00884141,0.15601166
-2.32616308,3.62346360,0.00503521,0.02200020,0.25799691,2.71286862,0.19505490,0.73803801,0.00864947,0.15484209
-2.32016008,3.56955483,0.00503440,0.02170791,0.25848615,2.66347540,0.18946589,0.73564495,0.00844579,0.15346340
-2.31415708,3.51684894,0.00502598,0.02154398,0.25991136,2.61527106,0.18397566,0.73295155,0.00823318,0.15189704
-2.30815408,3.46579063,0.00500926,0.02150012,0.26230395,2.56872707,0.17856658,0.72996721,0.00801460,0.15017103
-2.30215108,3.41688073,0.00498358,0.02156842,0.26568392,2.52435385,0.17322699,0.72671656,0.00779309,0.14831902
-2.29614807,3.37065456,0.00494835,0.02174145,0.27005794,2.48268047,0.16795128,0.72323808,0.00757167,0.14637914
-2.29014507,3.32765938,0.00490308,0.02201234,0.27541776,2.44423366,0.16273963,0.71958253,0.00735338,0.14439266
-2.28414207,3.28843245,0.00484745,0.02237486,0.28173909,2.40951753,0.15759762,0.71581141,0.00714117,0.14240269
-2.27813907,3.25348121,0.00478130,0.02282342,0.28898122,2.37899513,0.15253561,0.71199549,0.00693794,0.14045284
-2.27213607,3.22326682,0.00470468,0.02335310,0.29708729,2.35307303,0.14756814,0.70821366,0.00674652,0.13858598
-2.26613307,3.19819175,0.00461784,0.02395966,0.30598536,2.33208951,0.14271326,0.70455216,0.00656971,0.13684315
-2.26013007,3.17859192,0.00452127,0.02463952,0.31559019,2.31630671,0.13799191,0.70110409,0.00641028,0.13526254
-2.25412706,3.16473325,0.00441569,0.02538976,0.32580570,2.30590690,0.13342727,0.69796924,0.00627106,0.13387874
-2.24812406,3.15681225,0.00430203,0.02620806,0.33652790,2.30099239,0.12904423,0.69525410,0.00615491,0.13272210
-2.24212106,3.15495968,0.00418146,0.02709265,0.34764820,2.30158866,0.12486884,0.69307190,0.00606486,0.13181826
-2.23611806,3.15924648,0.00405532,0.02804222,0.35905694,2.30764967,0.12092784,0.69154241,0.00600406,0.13118784
-2.23011506,3.16969038,0.00392515,0.02905584,0.37064670,2.31906463,0.11724810,0.69079150,0.00597585,0.13084621
-2.22411206,3.18626233,0.00379264,0.03013278,0.38231543,2.33566502,0.11385613,0.69095007,0.00598375,0.13080335
-2.21810905,3.20889121,0.00365957,0.03127238,0.39396903,2.35723106,0.11077747,0.69215237,0.00603143,0.13106379
-2.21210605,3.23746613,0.00352785,0.03247383,0.40552321,2.38349669,0.10803604,0.69453343,0.00612267,0.13162644
-2.20610305,3.27183553,0.00339939,0.03373598,0.41690461,2.41415263,0.10565341,0.69822582,0.00626130,0.13248464
-2.20010005,3.31180268,0.00327613,0.03505710,0.42805091,2.44884698,0.10364799,0.70335550,0.00645104,0.13362593
-2.19409705,3.35711792,0.00315993,0.03643464,0.43891015,2.48718361,0.10203415,0.71003700,0.00669541,0.13503205
-2.18809405,3.40746788,0.00305258,0.03786506,0.44943912,2.52871841,0.10082132,0.71836811,0.00699754,0.13667878
-2.18209105,3.46246273,0.00295571,0.03934357,0.45960108,2.57295410,0.10001308,0.72842427,0.00736002,0.13853592
-2.17608804,3.52162261,0.00287075,0.04086400,0.46936286,2.61933445,0.09960630,0.74025291,0.00778468,0.14056722
-2.17008504,3.58436466,0.00279890,0.04241864,0.47869179,2.66723880,0.09959042,0.75386820,0.00827242,0.14273056
-2.16408204,3.64999211,0.00274104,0.04399819,0.48755240,2.71597809,0.09994681,0.76924631,0.00882302,0.14497810
-2.15807904,3.71768713,0.00269774,0.04559168,0.49590352,2.76479335,0.10064843,0.78632173,0.00943497,0.14725680
-2.15207604,3.78650857,0.00266919,0.04718658,0.50369574,2.81285769,0.10165970,0.80498479,0.01010537,0.14950899
-2.14607304,3.85539602,0.00265520,0.04876879,0.51086963,2.85928253,0.10293670,0.82508072,0.01082980,0.15167323
-2.14007004,3.92318061,0.00265516,0.05032288,0.51735494,2.90312851,0.10442766,0.84641039,0.01160234,0.15368548
-2.13406703,3.98860329,0.00266809,0.05183225,0.52307072,2.94342132,0.10607386,0.86873280,0.01241551,0.15548040
-2.12806403,4.05034005,0.00269259,0.05327940,0.52792666,2.97917225,0.10781078,0.89176938,0.01326039,0.15699291
-2.12206103,4.10703374,0.00272691,0.05464626,0.53182544,3.00940269,0.10956960,0.91521007,0.01412679,0.15815989
-2.11605803,4.15733122,0.00276897,0.05591453,0.53466610,3.03317205,0.11127898,0.93872080,0.01500339,0.15892202
-2.11005503,4.19992434,0.00281643,0.05706604,0.53634824,3.04960748,0.11286698,0.96195235,0.01587801,0.15922564
-2.10405203,4.23359292,0.00286674,0.05808320,0.53677673,3.05793432,0.11426322,0.98455002,0.01673795,0.15902454
-2.09804902,4.25724756,0.00291725,0.05894940,0.53586680,3.05750544,0.11540095,1.00616386,0.01757029,0.15828170
-2.09204602,4.26997019,0.00296523,0.05964944,0.53354912,3.04782814,0.11621923,1.02645890,0.01836226,0.15697079
-2.08604302,4.27105013,0.00300801,0.06016994,0.52977453,3.02858687,0.11666487,1.04512500,0.01910160,0.15507736
-2.08004002,4.26001372,0.00304307,0.06049977,0.52451819,2.99966061,0.11669425,1.06188575,0.01977695,0.15259976
-2.07403702,4.23664591,0.00306806,0.06063039,0.51778281,2.96113369,0.11627476,1.07650614,0.02037814,0.14954967
-2.06803402,4.20100244,0.00308096,0.06055623,0.50960083,2.91329938,0.11538598,1.08879858,0.02089648,0.14595213
-2.06203102,4.15341193,0.00308007,0.06027492,0.50003531,2.85665585,0.11402039,1.09862692,0.02132506,0.14184523
-2.05602801,4.09446760,0.00306413,0.05978757,0.48917949,2.79189450,0.11218372,1.10590850,0.02165884,0.13727934
-2.05002501,4.02500900,0.00303231,0.05909890,0.47715501,2.71988113,0.10989474,1.11061402,0.02189483,0.13231590
-2.04402201,3.94609449,0.00298423,0.05821732,0.46410891,2.64163072,0.10718474,1.11276536,0.02203207,0.12702597
-2.03801901,3.85896595,0.00292000,0.05715493,0.45020946,2.55827700,0.10409657,1.11243157,0.02207160,0.12148833
-2.03201601,3.76500734,0.00284019,0.05592743,0.43564110,2.47103817,0.10068321,1.10972322,0.02201634,0.11578752
-2.02601301,3.66569917,0.00274576,0.05455389,0.42059870,2.38118023,0.09700622,1.10478561,0.02187096,0.11001156
-2.02001001,3.56257108,0.00263808,0.05305652,0.40528152,2.28997984,0.09313379,1.09779116,0.02164159,0.10424979
-2.01400700,3.45715469,0.00251883,0.05146029,0.38988700,2.19868794,0.08913875,1.08893146,0.02133561,0.09859055
-2.00800400,3.35093888,0.00238995,0.04979244,0.37460481,2.10849607,0.08509642,1.07840945,0.02096137,0.09311910
-2.00200100,3.24532942,0.00225354,0.04808197,0.35961135,2.02050639,0.08108254,1.06643206,0.02052787,0.08791559
-1.99599800,3.14161451,0.00211184,0.04635902,0.34506508,1.93570672,0.07717120,1.05320384,0.02004450,0.08305331
-1.98999500,3.04093745,0.00196711,0.04465424,0.33110258,1.85495138,0.07343296,1.03892156,0.01952079,0.07859719
-1.98399200,2.94427716,0.00182157,0.04299805,0.31783582,1.77894818,0.06993318,1.02377022,0.01896613,0.07460259
-1.97798899,2.85243693,0.00167734,0.04141998,0.30535050,1.70825194,0.06673053,1.00792037,0.01838965,0.07111439
-1.97198599,2.76604128,0.00153640,0.03994788,0.29370547,1.64326424,0.06387586,0.99152674,0.01779998,0.06816643
-1.96598299,2.68554030,0.00140052,0.03860726,0.28293335,1.58423907,0.06141128,0.97472810,0.01720520,0.06578129
-1.95997999,2.61122073,0.00127123,0.03742063,0.27304209,1.53129361,0.05936962,0.95764806,0.01661272,0.06397026
-1.95397699,2.54322267,0.00114982,0.03640687,0.26401749,1.48442350,0.05777411,0.94039669,0.01602929,0.06273377
-1.94797399,2.48156053,0.00103733,0.03558071,0.25582638,1.44352141,0.05663842,0.92307261,0.01546096,0.06206191
-1.94197099,2.42614709,0.00093451,0.03495234,0.24842036,1.40839804,0.05596693,0.90576525,0.01491315,0.06193530
-1.93596798,2.37681908,0.00084189,0.03452709,0.24173995,1.37880440,0.05575529,0.88855724,0.01439067,0.06232605
-1.92996498,2.33336327,0.00075974,0.03430529,0.23571881,1.35445454,0.05599112,0.87152652,0.01389777,0.06319897
-1.92396198,2.29554185,0.00068816,0.03428226,0.23028802,1.33504756,0.05665504,0.85474821,0.01343826,0.06451283
-1.91795898,2.26311608,0.00062705,0.03444847,0.22538013,1.32028835,0.05772173,0.83829606,0.01301553,0.06622173
-1.91195598,2.23586768,0.00057619,0.03478982,0.22093287,1.30990614,0.05916119,0.82224360,0.01263268,0.06827654
-1.90595298,2.21361722,0.00053524,0.03528819,0.21689245,1.30367054,0.06094011,0.80666497,0.01229252,0.07062630
-1.89994997,2.19623914,0.00050382,0.03592199,0.21321625,1.30140439,0.06302328,0.79163552,0.01199773,0.07321965
-1.89394697,2.18367334,0.00048150,0.03666693,0.20987490,1.30299334,0.06537497,0.77723230,0.01175082,0.07600614
-1.88794397,2.17593302,0.00046784,0.03749688,0.20685374,1.30839187,0.06796040,0.76353459,0.01155423,0.07893753
-1.88194097,2.17310881,0.00046244,0.03838481,0.20415349,1.31762565,0.07074705,0.75062450,0.01141036,0.08196886
-1.87593797,2.17536935,0.00046494,0.03930372,0.20179031,1.33079034,0.07370593,0.73858771,0.01132160,0.08505943
-1.86993497,2.18295813,0.00047505,0.04022765,0.19979519,1.34804684,0.07681266,0.72751440,0.01129031,0.08817359
-1.86393197,2.19618701,0.00049256,0.04113262,0.19821261,1.36961321,0.08004837,0.71750022,0.01131885,0.09128127
-1.85792896,2.21542621,0.00051731,0.04199743,0.19709874,1.39575351,0.08340037,0.70864739,0.01140955,0.09435834
-1.85192596,2.24109124,0.00054925,0.04280449,0.19651903,1.42676388,0.08686261,0.70106555,0.01156466,0.09738676
-1.84592296,2.27362684,0.00058840,0.04354033,0.19654542,1.46295620,0.09043575,0.69487242,0.01178632,0.10035439
-1.83991996,2.31348822,0.00063484,0.04419611,0.19725316,1.50464001,0.09412702,0.69019394,0.01207646,0.10325471
-1.83391696,2.36112011,0.00068868,0.04476779,0.19871739,1.55210300,0.09794975,0.68716378,0.01243667,0.10608629
-1.82791396,2.41693403,0.00075010,0.04525622,0.20100962,1.60559095,0.10192262,0.68592205,0.01286815,0.10885207
-1.82191096,2.48128446,0.00081924,0.04566695,0.20419415,1.66528762,0.10606862,0.68661311,0.01337151,0.11155856
-1.81590795,2.55444467,0.00089623,0.04600986,0.20832464,1.73129553,0.11041379,0.68938243,0.01394664,0.11421491
-1.80990495,2.63658298,0.00098118,0.04629870,0.21344085,1.80361817,0.11498579,0.69437248,0.01459256,0.11683200
-1.80390195,2.72774047,0.00107408,0.04655031,0.21956575,1.88214465,0.11981233,0.70171776,0.01530724,0.11942142
-1.79789895,2.82781102,0.00117487,0.04678391,0.22670316,1.96663730,0.12491952,0.71153911,0.01608743,0.12199463
-1.79189595,2.93652463,0.00128331,0.04702017,0.23483584,2.05672296,0.13033027,0.72393759,0.01692859,0.12456211
-1.78589295,3.05343496,0.00139906,0.04728032,0.24392432,2.15188844,0.13606264,0.73898799,0.01782472,0.12713266
-1.77988994,3.17791178,0.00152160,0.04758515,0.25390643,2.25148064,0.14212848,0.75673256,0.01876830,0.12971279
-1.77388694,3.30913896,0.00165022,0.04795415,0.26469750,2.35471131,0.14853207,0.77717503,0.01975028,0.13230629
-1.76788394,3.44611851,0.00178407,0.04840468,0.27619146,2.46066680,0.15526913,0.80027540,0.02076014,0.13491396
-1.76188094,3.58768066,0.00192208,0.04895113,0.28826253,2.56832231,0.16232601,0.82594581,0.02178591,0.13753335
-1.75587794,3.73250017,0.00206305,0.04960435,0.30076772,2.67656052,0.16967922,0.85404764,0.02281438,0.14015878
-1.74987494,3.87911831,0.00220559,0.05037114,0.31354979,2.78419396,0.17729519,0.88439029,0.02383131,0.14278135
-1.74387194,4.02597014,0.00234821,0.05125387,0.32644084,2.88999042,0.18513045,0.91673159,0.02482170,0.14538899
-1.73786893,4.17141625,0.00248932,0.05225026,0.33926610,2.99270058,0.19313198,0.95078016,0.02577011,0.14796669
-1.73186593,4.31377802,0.00262723,0.05335342,0.35184808,3.09108700,0.20123796,0.98619951,0.02666108,0.15049664
-1.72586293,4.45137525,0.00276026,0.05455190,0.36401066,3.18395345,0.20937876,1.02261407,0.02747950,0.15295843
-1.71985993,4.58256511,0.00288674,0.05583002,0.37558312,3.27017363,0.21747807,1.05961685,0.02821106,0.15532931
-1.71385693,4.70578095,0.00300504,0.05716826,0.38640394,3.34871832,0.22545444,1.09677852,0.02884269,0.15758438
-1.70785393,4.81956994,0.00311364,0.05854381,0.39632418,3.41868017,0.23322276,1.13365774,0.02936292,0.15969688
-1.70185093,4.92262820,0.00321120,0.05993125,0.40521049,3.47929528,0.24069610,1.16981220,0.02976235,0.16163847
-1.69584792,5.01383235,0.00329652,0.06130327,0.41294739,3.52996099,0.24778751,1.20481021,0.03003388,0.16337959
-1.68984492,5.09226653,0.00336864,0.06263154,0.41943916,3.57024943,0.25441193,1.23824213,0.03017304,0.16488987
-1.68384192,5.15724408,0.00342686,0.06388752,0.42461096,3.59991640,0.26048815,1.26973147,0.03017813,0.16613863
-1.67783892,5.20832318,0.00347074,0.06504337,0.42840942,3.61890559,0.26594071,1.29894499,0.03005033,0.16709551
-1.67183592,5.24531611,0.00350011,0.06607281,0.43080268,3.62734797,0.27070176,1.32560156,0.02979368,0.16773109
-1.66583292,5.26829188,0.00351511,0.06695195,0.43177989,3.62555669,0.27471282,1.34947930,0.02941499,0.16801778
-1.65982991,5.27757223,0.00351613,0.06766006,0.43135034,3.61401754,0.27792635,1.37042078,0.02892359,0.16793058
-1.65382691,5.27372118,0.00350387,0.06818023,0.42954226,3.59337567,0.28030717,1.38833605,0.02833111,0.16744809
-1.64782391,5.25752863,0.00347925,0.06849993,0.42640129,3.56441876,0.28183354,1.40320341,0.02765106,0.16655334
-1.64182091,5.22998858,0.00344342,0.06861145,0.42198892,3.52805753,0.28249808,1.41506786,0.02689840,0.16523481
-1.63581791,5.19227262,0.00339772,0.06851213,0.41638072,3.48530388,0.28230821,1.42403743,0.02608908,0.16348718
-1.62981491,5.14569976,0.00334364,0.06820452,0.40966455,3.43724757,0.28128631,1.43027754,0.02523954,0.16131211
-1.62381191,5.09170346,0.00328278,0.06769630,0.40193883,3.38503198,0.27946951,1.43400372,0.02436618,0.15871882
-1.61780890,5.03179698,0.00321682,0.06700010,0.39331076,3.32982957,0.27690904,1.43547302,0.02348487,0.15572441
-1.61180590,4.96753803,0.00314747,0.06613313,0.38389458,3.27281769,0.27366921,1.43497463,0.02261050,0.15235406
-1.60580290,4.90049397,0.00307642,0.06511670,0.37380991,3.21515533,0.26982600,1.43282012,0.02175659,0.14864091
-1.59979990,4.83220829,0.00300534,0.06397563,0.36318004,3.15796117,0.26546539,1.42933374,0.02093493,0.14462569
-1.59379690,4.76416954,0.00293583,0.06273757,0.35213031,3.10229363,0.26068127,1.42484325,0.02015536,0.14035611
-1.58779390,4.69778326,0.00286937,0.06143231,0.34078639,3.04913293,0.25557329,1.41967163,0.01942556,0.13588601
-1.58179090,4.63434767,0.00280734,0.06009096,0.32927263,2.99936580,0.25024441,1.41413003,0.01875106,0.13127428
-1.57578789,4.57503345,0.00275099,0.05874522,0.31771041,2.95377270,0.24479842,1.40851197,0.01813518,0.12658360
-1.56978489,4.52086786,0.00270144,0.05742671,0.30621643,2.91301786,0.23933750,1.40308914,0.01757921,0.12187906
-1.56378189,4.47272320,0.00265964,0.05616620,0.29490110,2.87764209,0.23395977,1.39810852,0.01708257,0.11722670
-1.55777889,4.43130942,0.00262640,0.05499307,0.28386699,2.84805823,0.22875706,1.39379087,0.01664305,0.11269196
