energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-0.06903452,2.14539170,1.01035351,0.30469427,0.08867627,0.25882704,0.34943831,1.18784562,0.00000000
-0.06303152,2.14233928,1.00604362,0.30905029,0.08756387,0.26745247,0.36776513,1.15613816,0.00000000
-0.05702851,2.13998262,1.00102234,0.31359556,0.08596072,0.27691399,0.38719005,1.12448129,0.00000000
-0.05102551,2.13850813,0.99538577,0.31829143,0.08388824,0.28717698,0.40772312,1.09320691,0.00000000
-0.04502251,2.13800004,0.98919762,0.32308590,0.08137771,0.29817909,0.42935675,1.06258306,0.00000000
-0.03901951,2.13843940,0.98248808,0.32791479,0.07846897,0.30983200,0.45206493,1.03281070,0.00000000
-0.03301651,2.13970816,0.97525468,0.33270367,0.07520900,0.32202405,0.47580300,1.00402386,0.00000000
-0.02701351,2.14159800,0.96746532,0.33737025,0.07165025,0.33462373,0.50050802,0.97629307,0.00000000
-0.02101051,2.14382314,0.95906282,0.34182711,0.06784893,0.34748376,0.52609944,0.94963133,0.00000000
-0.01500750,2.14603625,0.94997102,0.34598474,0.06386333,0.36044559,0.55248032,0.92400241,0.00000000
-0.00900450,2.14784651,0.94010176,0.34975457,0.05975209,0.37334421,0.57953867,0.89933058,0.00000000
-0.00300150,2.14883867,0.92936245,0.35305196,0.05557262,0.38601285,0.60714903,0.87551120,0.00000000
0.00300150,2.14859211,0.91766368,0.35579888,0.05137976,0.39828756,0.63517406,0.85242156,0.00000000
0.00900450,2.14669889,0.90492647,0.35792627,0.04722445,0.41001147,0.66346605,0.82993113,0.00000000
0.01500750,2.14277991,0.89108877,0.35937590,0.04315283,0.42103842,0.69186833,0.80791095,0.00000000
0.02101051,2.13649847,0.87611070,0.36010167,0.03920544,0.43123607,0.72021642,0.78624152,0.00000000
0.02701351,2.12757059,0.85997852,0.36007040,0.03541673,0.44048819,0.74833889,0.76481898,0.00000000
0.03301651,2.11577209,0.84270684,0.35926193,0.03181483,0.44869624,0.77605801,0.74355940,0.00000000
0.03901951,2.10094191,0.82433923,0.35766879,0.02842151,0.45578013,0.80319007,0.72240111,0.00000000
0.04502251,2.08298211,0.80494713,0.35529536,0.02525234,0.46167823,0.82954548,0.70130518,0.00000000
0.05102551,2.06185477,0.78462718,0.35215656,0.02231707,0.46634675,0.85492872,0.68025431,0.00000000
0.05702851,2.03757613,0.76349721,0.34827640,0.01962009,0.46975843,0.87913830,0.65925023,0.00000000
0.06303152,2.01020871,0.74169114,0.34368613,0.01716106,0.47190083,0.90196670,0.63831022,0.00000000
0.06903452,1.97985199,0.71935312,0.33842254,0.01493551,0.47277423,0.92320063,0.61746278,0.00000000
0.07503752,1.94663239,0.69663133,0.33252609,0.01293556,0.47238940,0.94262159,0.59674321,0.00000000
0.08104052,1.91069324,0.67367170,0.32603928,0.01115063,0.47076529,0.96000701,0.57618909,0.00000000
0.08704352,1.87218538,0.65061209,0.31900519,0.00956806,0.46792681,0.97513195,0.55583623,0.00000000
0.09304652,1.83125907,0.62757706,0.31146624,0.00817377,0.46390291,0.98777167,0.53571526,0.00000000
0.09904952,1.78805743,0.60467368,0.30346333,0.00695280,0.45872496,0.99770489,0.51584900,0.00000000
0.10505253,1.74271207,0.58198852,0.29503524,0.00588981,0.45242560,1.00471794,0.49625081,0.00000000
0.11105553,1.69534082,0.55958587,0.28621839,0.00496949,0.44503807,1.00860973,0.47692397,0.00000000
0.11705853,1.64604767,0.53750745,0.27704689,0.00417693,0.43659606,1.00919732,0.45786195,0.00000000
0.12306153,1.59492489,0.51577336,0.26755286,0.00349784,0.42713405,1.00632206,0.43904960,0.00000000
0.12906453,1.54205688,0.49438424,0.25776701,0.00291876,0.41668809,0.99985594,0.42046506,0.00000000
0.13506753,1.48752553,0.47332449,0.24771931,0.00242723,0.40529691,0.98970801,0.40208225,0.00000000
0.14107054,1.43141654,0.45256630,0.23743980,0.00201182,0.39300335,0.97583040,0.38387363,0.00000000
0.14707354,1.37382617,0.43207409,0.22695943,0.00166217,0.37985582,0.95822364,0.36581316,0.00000000
0.15307654,1.31486787,0.41180929,0.21631079,0.00136903,0.36590975,0.93694108,0.34787916,0.00000000
0.15907954,1.25467835,0.39173495,0.20552883,0.00112417,0.35122888,0.91209181,0.33005687,0.00000000
0.16508254,1.19342238,0.37182001,0.19465132,0.00092035,0.33588626,0.88384211,0.31234061,0.00000000
0.17108554,1.13129616,0.35204301,0.18371913,0.00075127,0.31996481,0.85241498,0.29473532,0.00000000
0.17708854,1.06852887,0.33239491,0.17277630,0.00061145,0.30355736,0.81808781,0.27725751,0.00000000
0.18309155,1.00538211,0.31288106,0.16186983,0.00049618,0.28676623,0.78118808,0.25993547,0.00000000
0.18909455,0.94214742,0.29352217,0.15104920,0.00040145,0.26970215,0.74208720,0.24280879,0.00000000
0.19509755,0.87914178,0.27435418,0.14036572,0.00032382,0.25248266,0.70119270,0.22592729,0.00000000
0.20110055,0.81670143,0.25542726,0.12987164,0.00026039,0.23523012,0.65893901,0.20934936,0.00000000
0.20710355,0.75517430,0.23680397,0.11961910,0.00020871,0.21806925,0.61577724,0.19313982,0.00000000
0.21310655,0.69491141,0.21855666,0.10965900,0.00016674,0.20112442,0.57216435,0.17736757,0.00000000
0.21910955,0.63625779,0.20076449,0.10003986,0.00013275,0.18451684,0.52855218,0.16210300,0.00000000
0.22511256,0.57954341,0.18351001,0.09080665,0.00010532,0.16836177,0.48537678,0.14741546,0.00000000
0.23111556,0.52507446,0.16687580,0.08199970,0.00008325,0.15276587,0.44304847,0.13337077,0.00000000
0.23711856,0.47312561,0.15094115,0.07365385,0.00006555,0.13782481,0.40194303,0.12002912,0.00000000
0.24312156,0.42393344,0.13577902,0.06579763,0.00005140,0.12362127,0.36239439,0.10744327,0.00000000
0.24912456,0.37769149,0.12145350,0.05845278,0.00004014,0.11022347,0.32468890,0.09565721,0.00000000
0.25512756,0.33454696,0.10801781,0.05163393,0.00003122,0.09768416,0.28906152,0.08470538,0.00000000
0.26113057,0.29459932,0.09551290,0.04534856,0.00002416,0.08604015,0.25569384,0.07461241,0.00000000
0.26713357,0.25790071,0.08396671,0.03959718,0.00001862,0.07531243,0.22471390,0.06539341,0.00000000
0.27313657,0.22445799,0.07339419,0.03437377,0.00001428,0.06550676,0.19619776,0.05705482,0.00000000
0.27913957,0.19423645,0.06379775,0.02966636,0.00001090,0.05661470,0.17017249,0.04959567,0.00000000
0.28514257,0.16716476,0.05516844,0.02545778,0.00000828,0.04861502,0.14662048,0.04300939,0.00000000
0.29114557,0.14314096,0.04748751,0.02172663,0.00000627,0.04147537,0.12548467,0.03728581,0.00000000
0.29714857,0.12203917,0.04072829,0.01844819,0.00000473,0.03515421,0.10667439,0.03241358,0.00000000
0.30315158,0.10371678,0.03485844,0.01559545,0.00000356,0.02960272,0.09007162,0.02838268,0.00000000
0.30915458,0.08802171,0.02984222,0.01314019,0.00000269,0.02476686,0.07553733,0.02518705,0.00000000
0.31515758,0.07479961,0.02564286,0.01105392,0.00000206,0.02058925,0.06291758,0.02282722,0.00000000
0.32116058,0.06390058,0.02222490,0.00930885,0.00000161,0.01701098,0.05204932,0.02131284,0.00000000
0.32716358,0.05518550,0.01955631,0.00787874,0.00000133,0.01397326,0.04276562,0.02066508,0.00000000
0.33316658,0.04853144,0.01761046,0.00673967,0.00000119,0.01141883,0.03490024,0.02091874,0.00000000
0.33916958,0.04383636,0.01636777,0.00587068,0.00000119,0.00929314,0.02829156,0.02212400,0.00000000
0.34517259,0.04102288,0.01581705,0.00525428,0.00000133,0.00754538,0.02278568,0.02434778,0.00000000
0.35117559,0.04004094,0.01595651,0.00487689,0.00000164,0.00612914,0.01823886,0.02767462,0.00000000
0.35717859,0.04086963,0.01679429,0.00472911,0.00000215,0.00500303,0.01451937,0.03220689,0.00000000
0.36318159,0.04351788,0.01834872,0.00480590,0.00000292,0.00413097,0.01150861,0.03806447,0.00000000
0.36918459,0.04802416,0.02064799,0.00510660,0.00000402,0.00348246,0.00910184,0.04538361,0.00000000
0.37518759,0.05445525,0.02372959,0.00563492,0.00000558,0.00303256,0.00720852,0.05431510,0.00000000
0.38119060,0.06290401,0.02763919,0.00639877,0.00000772,0.00276193,0.00575226,0.06502161,0.00000000
0.38719360,0.07348632,0.03242919,0.00740995,0.00001065,0.00265669,0.00467068,0.07767427,0.00000000
0.39319660,0.08633709,0.03815695,0.00868387,0.00001460,0.00270825,0.00391513,0.09244842,0.00000000
0.39919960,0.10160567,0.04488258,0.01023905,0.00001988,0.00291311,0.00345036,0.10951863,0.00000000
0.40520260,0.11945050,0.05266660,0.01209658,0.00002690,0.00327267,0.00325425,0.12905319,0.00000000
0.41120560,0.14003334,0.06156722,0.01427958,0.00003614,0.00379296,0.00331767,0.15120793,0.00000000
0.41720860,0.16351305,0.07163769,0.01681243,0.00004821,0.00448444,0.00364438,0.17611984,0.00000000
0.42321161,0.19003924,0.08292337,0.01972009,0.00006385,0.00536172,0.00425117,0.20390045,0.00000000
0.42921461,0.21974583,0.09545904,0.02302728,0.00008396,0.00644337,0.00516802,0.23462934,0.00000000
0.43521761,0.25274485,0.10926623,0.02675767,0.00010961,0.00775160,0.00643843,0.26834796,0.00000000
0.44122061,0.28912051,0.12435086,0.03093304,0.00014207,0.00931201,0.00811982,0.30505407,0.00000000
0.44722361,0.32892389,0.14070113,0.03557242,0.00018282,0.01115325,0.01028384,0.34469694,0.00000000
0.45322661,0.37216826,0.15828597,0.04069129,0.00023357,0.01330667,0.01301666,0.38717364,0.00000000
0.45922961,0.41882533,0.17705378,0.04630076,0.00029626,0.01580588,0.01641905,0.43232659,0.00000000
0.46523262,0.46882235,0.19693196,0.05240689,0.00037309,0.01868623,0.02060612,0.47994247,0.00000000
0.47123562,0.52204033,0.21782673,0.05900998,0.00046647,0.02198423,0.02570666,0.52975263,0.00000000
0.47723862,0.57831311,0.23962376,0.06610404,0.00057902,0.02573680,0.03186195,0.58143499,0.00000000
0.48324162,0.63742752,0.26218920,0.07367632,0.00071358,0.02998045,0.03922386,0.63461740,0.00000000
0.48924462,0.69912433,0.28537123,0.08170692,0.00087309,0.03475030,0.04795220,0.68888238,0.00000000
0.49524762,0.76309998,0.30900203,0.09016857,0.00106058,0.04007897,0.05821122,0.74377305,0.00000000
0.50125063,0.82900877,0.33290013,0.09902645,0.00127909,0.04599532,0.07016517,0.79879999,0.00000000
0.50725363,0.89646559,0.35687290,0.10823819,0.00153153,0.05252307,0.08397300,0.85344900,0.00000000
0.51325663,0.96504878,0.38071924,0.11775390,0.00182063,0.05967928,0.09978213,0.90718918,0.00000000
0.51925963,1.03430308,0.40423231,0.12751636,0.00214876,0.06747276,0.11772149,0.95948141,0.00000000
0.52526263,1.10374263,0.42720217,0.13746121,0.00251781,0.07590243,0.13789396,1.00978673,0.00000000
0.53126563,1.17285382,0.44941838,0.14751737,0.00292906,0.08495568,0.16036842,1.05757463,0.00000000
0.53726863,1.24109820,0.47067238,0.15760739,0.00338302,0.09460678,0.18517180,1.10233094,0.00000000
0.54327164,1.30791539,0.49075979,0.16764797,0.00387927,0.10481550,0.21228135,1.14356526,0.00000000
0.54927464,1.37272619,0.50948250,0.17755064,0.00441637,0.11552584,0.24161766,1.18081789,0.00000000
0.55527764,1.43493612,0.52665068,0.18722241,0.00499173,0.12666524,0.27303883,1.21366618,0.00000000
0.56128064,1.49393964,0.54208465,0.19656668,0.00560153,0.13814406,0.30633610,1.24173032,0.00000000
0.56728364,1.54912519,0.55561683,0.20548426,0.00624068,0.14985565,0.34123161,1.26467863,0.00000000
0.57328664,1.59988145,0.56709361,0.21387453,0.00690283,0.16167700,0.37737833,1.28223235,0.00000000
0.57928964,1.64560488,0.57637733,0.22163678,0.00758040,0.17347000,0.41436275,1.29416983,0.00000000
0.58529265,1.68570859,0.58334837,0.22867181,0.00826471,0.18508337,0.45171024,1.30033039,0.00000000
0.59129565,1.71963271,0.58790728,0.23488360,0.00894608,0.19635534,0.48889341,1.30061752,0.00000000
0.59729865,1.74685599,0.58997698,0.24018119,0.00961409,0.20711690,0.52534307,1.29500149,0.00000000
0.60330165,1.76690843,0.58950497,0.24448072,0.01025778,0.21719568,0.56046181,1.28352130,0.00000000
0.60930465,1.77938447,0.58646543,0.24770748,0.01086598,0.22642032,0.59363964,1.26628571,0.00000000
0.61530765,1.78395645,0.58086110,0.24979800,0.01142759,0.23462517,0.62427125,1.24347328,0.00000000
0.62131066,1.78038739,0.57272483,0.25070207,0.01193193,0.24165515,0.65177412,1.21533129,0.00000000
0.62731366,1.76854283,0.56212068,0.25038463,0.01236908,0.24737057,0.67560688,1.18217332,0.00000000
0.63331666,1.74840077,0.54914440,0.24882740,0.01273018,0.25165180,0.69528696,1.14437542,0.00000000
0.63931966,1.72005911,0.53392314,0.24603011,0.01300777,0.25440337,0.71040692,1.10237089,0.00000000
0.64532266,1.68374023,0.51661451,0.24201147,0.01319601,0.25555752,0.72064850,1.05664352,0.00000000
0.65132566,1.63979193,0.49740460,0.23680945,0.01329092,0.25507693,0.72579387,1.00771957,0.00000000
0.65732866,1.58868468,0.47650529,0.23048120,0.01329047,0.25295639,0.72573347,0.95615845,0.00000000
0.66333167,1.53100507,0.45415067,0.22310226,0.01319474,0.24922352,0.72047005,0.90254249,0.00000000
0.66933467,1.46744532,0.43059274,0.21476527,0.01300584,0.24393830,0.71011879,0.84746602,0.00000000
0.67533767,1.39878946,0.40609654,0.20557816,0.01272788,0.23719155,0.69490337,0.79152410,0.00000000
0.68134067,1.32589644,0.38093477,0.19566174,0.01236684,0.22910231,0.67514837,0.73530135,0.00000000
0.68734367,1.24968092,0.35538227,0.18514702,0.01193034,0.21981436,0.65126828,0.67936116,0.00000000
0.69334667,1.17109252,0.32971036,0.17417216,0.01142743,0.20949190,0.62375363,0.62423577,0.00000000
0.69934967,1.09109434,0.30418145,0.16287925,0.01086825,0.19831477,0.59315514,0.57041754,0.00000000
0.70535268,1.01064177,0.27904398,0.15141102,0.01026375,0.18647323,0.56006638,0.51835165,0.00000000
0.71135568,0.93066233,0.25452798,0.13990772,0.00962537,0.17416266,0.52510599,0.46843049,0.00000000
0.71735868,0.85203749,0.23084134,0.12850413,0.00896472,0.16157845,0.48890007,0.42099000,0.00000000
0.72336168,0.77558710,0.20816693,0.11732695,0.00829325,0.14891114,0.45206561,0.37630785,0.00000000
0.72936468,0.70205695,0.18666065,0.10649257,0.00762201,0.13634218,0.41519556,0.33460353,0.00000000
0.73536768,0.63210992,0.16645048,0.09610543,0.00696143,0.12404030,0.37884609,0.29604031,0.00000000
0.74137069,0.56632082,0.14763638,0.08625678,0.00632111,0.11215872,0.34352634,0.26072875,0.00000000
0.74737369,0.50517491,0.13029122,0.07702416,0.00570970,0.10083325,0.30969099,0.22873162,0.00000000
0.75337669,0.44906994,0.11446232,0.06847126,0.00513483,0.09018122,0.27773563,0.20006997,0.00000000
0.75937969,0.39832124,0.10017380,0.06064844,0.00460305,0.08030125,0.24799483,0.17472991,0.00000000
0.76538269,0.35316931,0.08742934,0.05359355,0.00411988,0.07127382,0.22074271,0.15266982,0.00000000
0.77138569,0.31378942,0.07621536,0.04733316,0.00368982,0.06316251,0.19619561,0.13382768,0.00000000
0.77738869,0.28030230,0.06650429,0.04188407,0.00331646,0.05601575,0.17451653,0.11812810,0.00000000
0.78339170,0.25278525,0.05825790,0.03725493,0.00300253,0.04986890,0.15582062,0.10548882,0.00000000
0.78939470,0.23128291,0.05143043,0.03344787,0.00275008,0.04474663,0.14018155,0.09582630,0.00000000
0.79539770,0.21581698,0.04597149,0.03046015,0.00256051,0.04066525,0.12763789,0.08906027,0.00000000
0.80140070,0.20639422,0.04182846,0.02828554,0.00243470,0.03763498,0.11819933,0.08511701,0.00000000
0.80740370,0.20301215,0.03894843,0.02691557,0.00237309,0.03566193,0.11185214,0.08393114,0.00000000
0.81340670,0.20566218,0.03727957,0.02634033,0.00237571,0.03474970,0.10856365,0.08544610,0.00000000
0.81940970,0.21432982,0.03677186,0.02654903,0.00244226,0.03490050,0.10828547,0.08961298,0.00000000
0.82541271,0.22899184,0.03737723,0.02753012,0.00257205,0.03611570,0.11095528,0.09638804,0.00000000
0.83141571,0.24961063,0.03904918,0.02927099,0.00276401,0.03839587,0.11649726,0.10572890,0.00000000
0.83741871,0.27612592,0.04174176,0.03175738,0.00301662,0.04174007,0.12482115,0.11758968,0.00000000
0.84342171,0.30844422,0.04540825,0.03497241,0.00332785,0.04614477,0.13582019,0.13191517,0.00000000
0.84942471,0.34642677,0.04999939,0.03889535,0.00369506,0.05160213,0.14936803,0.14863454,0.00000000
0.85542771,0.38987654,0.05546152,0.04350021,0.00411489,0.05809793,0.16531520,0.16765480,0.00000000
0.86143072,0.43852520,0.06173452,0.04875428,0.00458324,0.06560918,0.18348527,0.18885437,0.00000000
0.86743372,0.49202094,0.06874999,0.05461663,0.00509508,0.07410166,0.20367120,0.21207723,0.00000000
0.87343672,0.54991797,0.07642948,0.06103674,0.00564449,0.08352738,0.22563234,0.23712796,0.00000000
0.87943972,0.61166870,0.08468322,0.06795345,0.00622460,0.09382228,0.24909237,0.26376816,0.00000000
0.88544272,0.67661940,0.09340921,0.07529412,0.00682758,0.10490427,0.27373859,0.29171433,0.00000000
0.89144572,0.74400995,0.10249300,0.08297432,0.00744472,0.11667178,0.29922283,0.32063786,0.00000000
0.89744872,0.81297826,0.11180807,0.09089802,0.00806653,0.12900298,0.32516413,0.35016695,0.00000000
0.90345173,0.88256966,0.12121690,0.09895824,0.00868288,0.14175583,0.35115340,0.37989082,0.00000000
0.90945473,0.95175134,0.13057280,0.10703840,0.00928319,0.15476897,0.37675988,0.40936611,0.00000000
0.91545773,1.01943152,0.13972240,0.11501416,0.00985668,0.16786355,0.40153941,0.43812531,0.00000000
0.92146073,1.08448307,0.14850874,0.12275586,0.01039263,0.18084606,0.42504420,0.46568709,0.00000000
0.92746373,1.14577056,0.15677488,0.13013135,0.01088065,0.19351203,0.44683379,0.49156809,0.00000000
0.93346673,1.20218003,0.16436789,0.13700927,0.01131103,0.20565050,0.46648665,0.51529580,0.00000000
0.93946973,1.25265015,0.17114302,0.14326249,0.01167496,0.21704922,0.48361207,0.53642195,0.00000000
0.94547274,1.29620344,0.17696789,0.14877176,0.01196490,0.22750030,0.49786177,0.55453587,0.00000000
0.95147574,1.33197626,0.18172658,0.15342916,0.01217477,0.23680613,0.50894053,0.56927723,0.00000000
0.95747874,1.35924622,0.18532324,0.15714149,0.01230020,0.24478524,0.51661555,0.58034754,0.00000000
0.96348174,1.37745556,0.18768534,0.15983319,0.01233868,0.25127802,0.52072388,0.58751995,0.00000000
0.96948474,1.38622958,0.18876609,0.16144879,0.01228964,0.25615181,0.52117767,0.59064669,0.00000000
0.97548774,1.38538913,0.18854616,0.16195471,0.01215454,0.25930534,0.51796688,0.58966411,0.00000000
0.98149075,1.37495655,0.18703448,0.16134042,0.01193681,0.26067208,0.51115934,0.58459468,0.00000000
0.98749375,1.35515475,0.18426821,0.15961869,0.01164179,0.26022261,0.50089819,0.57554621,0.00000000
0.99349675,1.32639962,0.18031170,0.15682521,0.01127658,0.25796558,0.48739665,0.56270811,0.00000000
0.99949975,1.28928591,0.17525474,0.15301729,0.01084985,0.25394749,0.47093065,0.54634491,0.00000000
1.00550275,1.24456750,0.16920996,0.14827200,0.01037164,0.24825114,0.45182933,0.52678750,0.00000000
1.01150575,1.19313280,0.16230969,0.14268357,0.00985307,0.24099281,0.43046413,0.50442228,0.00000000
1.01750875,1.13597669,0.15470237,0.13636034,0.00930614,0.23231846,0.40723689,0.47967890,0.00000000
1.02351176,1.07416996,0.14654861,0.12942138,0.00874345,0.22239893,0.38256736,0.45301717,0.00000000
1.02951476,1.00882797,0.13801724,0.12199285,0.00817796,0.21142452,0.35688088,0.42491355,0.00000000
1.03551776,0.94107959,0.12928136,0.11420439,0.00762277,0.19959914,0.33059653,0.39584800,0.00000000
1.04152076,0.87203784,0.12051463,0.10618549,0.00709098,0.18713428,0.30411636,0.36629164,0.00000000
1.04752376,0.80277322,0.11188791,0.09806227,0.00659552,0.17424305,0.27781592,0.33669558,0.00000000
1.05352676,0.73429076,0.10356637,0.08995446,0.00614906,0.16113462,0.25203653,0.30748152,0.00000000
1.05952976,0.66751133,0.09570706,0.08197297,0.00576396,0.14800911,0.22707928,0.27903420,0.00000000
1.06553277,0.60325770,0.08845709,0.07421791,0.00545227,0.13505324,0.20320109,0.25169592,0.00000000
1.07153577,0.54224546,0.08195231,0.06677717,0.00522570,0.12243688,0.18061250,0.22576321,0.00000000
1.07753877,0.48507873,0.07631644,0.05972561,0.00509572,0.11031036,0.15947743,0.20148556,0.00000000
1.08354177,0.43225028,0.07166070,0.05312477,0.00507353,0.09880288,0.13991441,0.17906603,0.00000000
1.08954477,0.38414557,0.06808369,0.04702309,0.00517018,0.08802173,0.12199928,0.15866356,0.00000000
1.09554777,0.34105014,0.06567162,0.04145653,0.00539654,0.07805237,0.10576894,0.14039662,0.00000000
1.10155078,0.30315943,0.06449850,0.03644962,0.00576333,0.06895934,0.09122597,0.12434795,0.00000000
1.10755378,0.27059034,0.06462654,0.03201673,0.00628111,0.06078768,0.07834374,0.11056992,0.00000000
1.11355678,0.24339376,0.06610635,0.02816347,0.00696016,0.05356488,0.06707172,0.09909024,0.00000000
1.11955978,0.22156720,0.06897703,0.02488832,0.00781038,0.04730320,0.05734087,0.08991759,0.00000000
1.12556278,0.20506691,0.07326619,0.02218407,0.00884110,0.04200209,0.04906870,0.08304702,0.00000000
1.13156578,0.19381887,0.07898958,0.02003938,0.01006081,0.03765068,0.04216396,0.07846461,0.00000000
1.13756878,0.18772827,0.08615072,0.01844005,0.01147692,0.03423025,0.03653078,0.07615143,0.00000000
1.14357179,0.18668704,0.09474022,0.01737020,0.01309539,0.03171643,0.03207222,0.07608644,0.00000000
1.14957479,0.19057941,0.10473508,0.01681318,0.01492033,0.03008118,0.02869306,0.07824836,0.00000000
1.15557779,0.19928525,0.11609794,0.01675235,0.01695366,0.02929454,0.02630203,0.08261652,0.00000000
1.16158079,0.21268160,0.12877643,0.01717148,0.01919466,0.02932591,0.02481337,0.08917056,0.00000000
1.16758379,0.23064231,0.14270270,0.01805509,0.02163959,0.03014520,0.02414777,0.09788925,0.00000000
1.17358679,0.25303628,0.15779317,0.01938852,0.02428139,0.03172352,0.02423296,0.10874857,0.00000000
1.17958979,0.27972472,0.17394883,0.02115787,0.02710933,0.03403377,0.02500377,0.12171910,0.00000000
1.18559280,0.31055781,0.19105583,0.02334983,0.03010882,0.03705096,0.02640208,0.13676315,0.00000000
1.19159580,0.34537130,0.20898682,0.02595147,0.03326133,0.04075241,0.02837646,0.15383179,0.00000000
1.19759880,0.38398353,0.22760274,0.02895003,0.03654438,0.04511797,0.03088190,0.17286204,0.00000000
1.20360180,0.42619339,0.24675535,0.03233269,0.03993171,0.05013018,0.03387946,0.19377456,0.00000000
1.20960480,0.47177956,0.26629028,0.03608648,0.04339356,0.05577453,0.03733611,0.21647204,0.00000000
1.21560780,0.52050135,0.28605072,0.04019830,0.04689714,0.06203980,0.04122470,0.24083854,0.00000000
1.22161081,0.57210147,0.30588149,0.04465503,0.05040725,0.06891859,0.04552411,0.26673991,0.00000000
1.22761381,0.62631061,0.32563351,0.04944383,0.05388698,0.07640788,0.05021962,0.29402548,0.00000000
1.23361681,0.68285394,0.34516842,0.05455250,0.05729862,0.08450979,0.05530346,0.32253097,0.00000000
1.23961981,0.74145921,0.36436319,0.05997008,0.06060459,0.09323230,0.06077538,0.35208263,0.00000000
1.24562281,0.80186606,0.38311449,0.06568740,0.06376846,0.10259005,0.06664336,0.38250238,0.00000000
1.25162581,0.86383600,0.40134259,0.07169775,0.06675605,0.11260498,0.07292417,0.41361391,0.00000000
1.25762881,0.92716247,0.41899460,0.07799742,0.06953637,0.12330674,0.07964374,0.44524920,0.00000000
1.26363182,0.99168013,0.43604676,0.08458625,0.07208266,0.13473285,0.08683724,0.47725521,0.00000000
1.26963482,1.05727256,0.45250552,0.09146794,0.07437316,0.14692834,0.09454867,0.50950040,0.00000000
1.27563782,1.12387771,0.46840743,0.09865009,0.07639181,0.15994493,0.10282995,0.54188033,0.00000000
1.28164082,1.19149013,0.48381748,0.10614397,0.07812872,0.17383950,0.11173932,0.57432224,0.00000000
1.28764382,1.26015949,0.49882589,0.11396393,0.07958041,0.18867187,0.12133900,0.60678787,0.00000000
1.29364682,1.32998485,0.51354350,0.12212635,0.08074971,0.20450193,0.13169219,0.63927435,0.00000000
1.29964982,1.40110449,0.52809552,0.13064827,0.08164555,0.22138593,0.14285936,0.67181274,0.00000000
1.30565283,1.47368123,0.54261417,0.13954557,0.08228232,0.23937222,0.15489390,0.70446421,0.00000000
1.31165583,1.54788368,0.55723013,0.14883080,0.08267907,0.25849642,0.16783728,0.73731365,0.00000000
1.31765883,1.62386399,0.57206339,0.15851077,0.08285847,0.27877615,0.18171407,0.77046103,0.00000000
1.32366183,1.70173301,0.58721368,0.16858398,0.08284560,0.30020574,0.19652675,0.80401065,0.00000000
1.32966483,1.78153412,0.60275122,0.17903800,0.08266665,0.32275092,0.21225092,0.83805883,0.00000000
1.33566783,1.86321719,0.61870794,0.18984693,0.08234757,0.34634396,0.22883095,0.87268057,0.00000000
1.34167084,1.94661407,0.63507001,0.20096922,0.08191272,0.37087955,0.24617658,0.90791594,0.00000000
1.34767384,2.03141745,0.65177192,0.21234584,0.08138370,0.39621156,0.26416060,0.94375684,0.00000000
1.35367684,2.11716447,0.66869274,0.22389911,0.08077823,0.42215129,0.28261793,0.98013517,0.00000000
1.35967984,2.20322666,0.68565475,0.23553220,0.08010942,0.44846710,0.30134639,1.01691297,0.00000000
1.36568284,2.28880727,0.70242486,0.24712946,0.07938516,0.47488588,0.32010907,1.05387536,0.00000000
1.37168584,2.37294689,0.71871871,0.25855772,0.07860796,0.50109635,0.33863860,1.09072699,0.00000000
1.37768884,2.45453774,0.73420773,0.26966844,0.07777500,0.52675432,0.35664299,1.12709228,0.00000000
1.38369185,2.53234657,0.74852870,0.28030078,0.07687858,0.55148967,0.37381320,1.16251983,0.00000000
1.38969485,2.60504556,0.76129558,0.29028545,0.07590683,0.57491507,0.38983184,1.19649103,0.00000000
1.39569785,2.67125034,0.77211320,0.29944935,0.07484465,0.59663608,0.40438298,1.22843269,0.00000000
1.40170085,2.72956347,0.78059212,0.30762061,0.07367494,0.61626226,0.41716239,1.25773322,0.00000000
1.40770385,2.77862161,0.78636402,0.31463401,0.07237982,0.63341887,0.42788798,1.28376178,0.00000000
1.41370685,2.81714435,0.78909689,0.32033648,0.07094201,0.64775876,0.43630978,1.30588970,0.00000000
1.41970985,2.84398229,0.78850931,0.32459235,0.06934616,0.65897374,0.44221909,1.32351294,0.00000000
1.42571286,2.85816219,0.78438308,0.32728835,0.06758004,0.66680516,0.44545636,1.33607490,0.00000000
1.43171586,2.85892705,0.77657365,0.32833778,0.06563562,0.67105301,0.44591726,1.34308825,0.00000000
1.43771886,2.84576913,0.76501776,0.32768402,0.06350991,0.67158327,0.44355695,1.34415494,0.00000000
1.44372186,2.81845437,0.74973801,0.32530288,0.06120551,0.66833306,0.43839202,1.33898330,0.00000000
1.44972486,2.77703714,0.73084414,0.32120399,0.05873093,0.66131344,0.43050023,1.32740157,0.00000000
1.45572786,2.72186463,0.70853098,0.31543092,0.05610055,0.65060966,0.42001802,1.30936714,0.00000000
1.46173087,2.65357081,0.68307327,0.30806024,0.05333441,0.63637894,0.40713592,1.28497112,0.00000000
1.46773387,2.57306039,0.65481757,0.29919934,0.05045760,0.61884580,0.39209215,1.25443816,0.00000000
