energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.35867934,6.39666972,0.00933498,1.28312350,0.52601184,2.16837992,2.64756371,0.00000000,1.65948357,1.08595506
-3.35267634,6.42554183,0.01002099,1.30501175,0.52428128,2.16296876,2.65040284,0.00000000,1.71004522,1.10028373
-3.34667334,6.43805898,0.01070895,1.32409878,0.52109432,2.15111802,2.64618897,0.00000000,1.75834175,1.11238424
-3.34067034,6.43487859,0.01138992,1.33993450,0.51658631,2.13373782,2.63562987,0.00000000,1.80361236,1.12203184
-3.33466733,6.41696710,0.01205421,1.35213170,0.51090307,2.11189187,2.61953667,0.00000000,1.84513224,1.12903691
-3.32866433,6.38556754,0.01269150,1.36037200,0.50419539,2.08677473,2.59879960,0.00000000,1.88222462,1.13324592
-3.32266133,6.34216157,0.01329118,1.36440944,0.49661381,2.05968649,2.57436386,0.00000000,1.91427164,1.13454143
-3.31665833,6.28842797,0.01384257,1.36407193,0.48830427,2.03200529,2.54720619,0.00000000,1.94072414,1.13284153
-3.31065533,6.22619948,0.01433529,1.35926090,0.47940461,2.00515850,2.51831307,0.00000000,1.96111043,1.12809896
-3.30465233,6.15741946,0.01475954,1.34994952,0.47004217,1.98059291,2.48866106,0.00000000,1.97504422,1.12030018
-3.29864932,6.08409967,0.01510647,1.33617995,0.46033256,1.95974444,2.45919945,0.00000000,1.98223159,1.10946460
-3.29264632,6.00827989,0.01536847,1.31805973,0.45037950,1.94400781,2.43083534,0.00000000,1.98247709,1.09564409
-3.28664332,5.93199012,0.01553945,1.29575777,0.44027573,1.93470656,2.40442108,0.00000000,1.97568862,1.07892270
-3.28064032,5.85721523,0.01561510,1.26950009,0.43010479,1.93306378,2.38074361,0.00000000,1.96188108,1.05941670
-3.27463732,5.78586213,0.01559305,1.23956520,0.41994337,1.94017401,2.36051559,0.00000000,1.94117828,1.03727470
-3.26863432,5.71972919,0.01547301,1.20627950,0.40986404,1.95697658,2.34436759,0.00000000,1.91381304,1.01267762
-3.26263132,5.66047753,0.01525679,1.17001237,0.39993811,1.98423113,2.33284125,0.00000000,1.88012505,0.98583845
-3.25662831,5.60960386,0.01494830,1.13117097,0.39023819,2.02249557,2.32638292,0.00000000,1.84055621,0.95700143
-3.25062531,5.56841476,0.01455346,1.09019475,0.38084040,2.07210714,2.32533753,0.00000000,1.79564345,0.92644048
-3.24462231,5.53800230,0.01407998,1.04754937,0.37182575,2.13316719,2.32994282,0.00000000,1.74600883,0.89445675
-3.23861931,5.51922125,0.01353718,1.00372022,0.36328087,2.20553016,2.34032376,0.00000000,1.69234713,0.86137516
-3.23261631,5.51266836,0.01293570,0.95920525,0.35529759,2.28879736,2.35648749,0.00000000,1.63541101,0.82753984
-3.22661331,5.51866418,0.01228719,0.91450736,0.34797173,2.38231604,2.37831912,0.00000000,1.57599429,0.79330855
-3.22061031,5.53723851,0.01160392,0.87012623,0.34140084,2.48518399,2.40557869,0.00000000,1.51491372,0.75904634
-3.21460730,5.56812007,0.01089850,0.82654991,0.33568122,2.59626004,2.43789987,0.00000000,1.45298989,0.72511830
-3.20860430,5.61073158,0.01018349,0.78424628,0.33090421,2.71418041,2.47479076,0.00000000,1.39102799,0.69188209
-3.20260130,5.66419097,0.00947109,0.74365455,0.32715215,2.83738085,2.51563728,0.00000000,1.32979914,0.65968019
-3.19659830,5.72731956,0.00877279,0.70517723,0.32449406,2.96412408,2.55970944,0.00000000,1.27002299,0.62883235
-3.19059530,5.79865750,0.00809921,0.66917268,0.32298146,3.09253219,2.60617071,0.00000000,1.21235224,0.59962863
-3.18459230,5.87648706,0.00745977,0.63594860,0.32264455,3.22062311,2.65409058,0.00000000,1.15735988,0.57232318
-3.17858929,5.95886340,0.00686261,0.60575678,0.32348889,3.34635029,2.70246027,0.00000000,1.10552935,0.54712916
-3.17258629,6.04365257,0.00631443,0.57878912,0.32549297,3.46764463,2.75021125,0.00000000,1.05724832,0.52421502
-3.16658329,6.12857612,0.00582047,0.55517543,0.32860676,3.58245745,2.79623634,0.00000000,1.01280611,0.50370223
-3.16058029,6.21126130,0.00538447,0.53498279,0.33275132,3.68880336,2.83941276,0.00000000,0.97239486,0.48566475
-3.15457729,6.28929555,0.00500872,0.51821690,0.33781969,3.78480201,2.87862659,0.00000000,0.93611453,0.47013012
-3.14857429,6.36028423,0.00469419,0.50482517,0.34367891,3.86871733,2.91279798,0.00000000,0.90398132,0.45708222
-3.14257129,6.42190971,0.00444057,0.49470169,0.35017331,3.93899352,2.94090638,0.00000000,0.87593925,0.44646568
-3.13656828,6.47199052,0.00424653,0.48769386,0.35712887,3.99428671,2.96201503,0.00000000,0.85187452,0.43819169
-3.13056528,6.50853892,0.00410982,0.48361061,0.36435857,4.03349166,2.97529416,0.00000000,0.83163183,0.43214513
-3.12456228,6.52981533,0.00402753,0.48223197,0.37166847,4.05576284,2.98004210,0.00000000,0.81503230,0.42819261
-3.11855928,6.53437809,0.00399631,0.48331963,0.37886449,4.06052955,2.97570382,0.00000000,0.80189199,0.42619138
-3.11255628,6.52112736,0.00401257,0.48662819,0.38575941,4.04750483,2.96188638,0.00000000,0.79204047,0.42599850
-3.10655328,6.48934163,0.00407271,0.49191676,0.39218003,4.01668815,2.93837093,0.00000000,0.78533845,0.42748007
-3.10055028,6.43870589,0.00417340,0.49896038,0.39797403,3.96836198,2.90512081,0.00000000,0.78169385,0.43052011
-3.09454727,6.36933044,0.00431173,0.50756071,0.40301645,3.90308246,2.86228566,0.00000000,0.78107539,0.43502868
-3.08854427,6.28175939,0.00448542,0.51755577,0.40721530,3.82166459,2.81020130,0.00000000,0.78352298,0.44094869
-3.08254127,6.17696835,0.00469301,0.52882779,0.41051617,3.72516243,2.74938535,0.00000000,0.78915437,0.44826130
-3.07653827,6.05635072,0.00493398,0.54130916,0.41290562,3.61484479,2.68052857,0.00000000,0.79816734,0.45698917
-3.07053527,5.92169242,0.00520884,0.55498564,0.41441300,3.49216717,2.60448210,0.00000000,0.81083707,0.46719760
-3.06453227,5.77513520,0.00551917,0.56989677,0.41511072,3.35874054,2.52224065,0.00000000,0.82750847,0.47899298
-3.05852926,5.61912872,0.00586762,0.58613304,0.41511273,3.21629764,2.43492208,0.00000000,0.84858332,0.49251865
-3.05252626,5.45637234,0.00625785,0.60382980,0.41457126,3.06665778,2.34374360,0.00000000,0.87450248,0.50794797
-3.04652326,5.28974773,0.00669439,0.62315800,0.41367183,2.91169063,2.24999517,0.00000000,0.90572345,0.52547470
-3.04052026,5.12224361,0.00718246,0.64431184,0.41262660,2.75328000,2.15501055,0.00000000,0.94269408,0.54530109
-3.03451726,4.95687496,0.00772772,0.66749388,0.41166634,2.59328835,2.06013690,0.00000000,0.98582326,0.56762371
-3.02851426,4.79659872,0.00833599,0.69289815,0.41103117,2.43352275,1.96670338,0.00000000,1.03544977,0.59261801
-3.02251126,4.64422874,0.00901288,0.72069200,0.41096053,2.27570314,1.87598987,0.00000000,1.09181075,0.62042187
-3.01650825,4.50235304,0.00976340,0.75099761,0.41168265,2.12143350,1.78919665,0.00000000,1.15501126,0.65111921
-3.01050525,4.37325628,0.01059162,0.78387424,0.41340406,1.97217668,1.70741576,0.00000000,1.22499661,0.68472434
-3.00450225,4.25885062,0.01150021,0.81930215,0.41629954,1.82923329,1.63160534,0.00000000,1.30152925,0.72116821
-2.99849925,4.16061795,0.01249006,0.85716933,0.42050302,1.69372529,1.56256746,0.00000000,1.38417169,0.76028713
-2.99249625,4.07956615,0.01355998,0.89726205,0.42609988,1.56658437,1.50093045,0.00000000,1.47227715,0.80181515
-2.98649325,4.01620160,0.01470636,0.93926003,0.43312101,1.44854546,1.44713638,0.00000000,1.56498890,0.84538065
-2.98049025,3.97051959,0.01592296,0.98273689,0.44153903,1.34014530,1.40143408,0.00000000,1.66124945,0.89050769
-2.97448724,3.94201360,0.01720080,1.02716634,0.45126692,1.24172599,1.36387811,0.00000000,1.75981971,0.93662259
-2.96848424,3.92970348,0.01852814,1.07193416,0.46215919,1.15344307,1.33433377,0.00000000,1.85930839,0.98306570
-2.96248124,3.93218187,0.01989056,1.11635576,0.47401556,1.07527789,1.31248794,0.00000000,1.95821067,1.02910827
-2.95647824,3.94767718,0.02127122,1.15969883,0.48658726,1.00705355,1.29786542,0.00000000,2.05495531,1.07397382
-2.95047524,3.97413069,0.02265113,1.20121009,0.49958541,0.94845377,1.28985015,0.00000000,2.14795825,1.11686342
-2.94447224,4.00928459,0.02400967,1.24014516,0.51269146,0.89904389,1.28771050,0.00000000,2.23568064,1.15698364
-2.93846923,4.05077724,0.02532505,1.27579996,0.52556898,0.85829337,1.29062767,0.00000000,2.31668875,1.19357616
-2.93246623,4.09624126,0.02657503,1.30754219,0.53787653,0.82559875,1.29772609,0.00000000,2.38971284,1.22594752
-2.92646323,4.14340028,0.02773749,1.33484123,0.54928071,0.80030641,1.30810457,0.00000000,2.45370223,1.25349757
-2.92046023,4.19015966,0.02879120,1.35729483,0.55946913,0.78173448,1.32086709,0.00000000,2.50787343,1.27574526
-2.91445723,4.23468724,0.02971648,1.37465099,0.56816238,0.76919301,1.33515195,0.00000000,2.55174886,1.29235035
-2.90845423,4.27548022,0.03049586,1.38682377,0.57512470,0.76200211,1.35015826,0.00000000,2.58518362,1.30312977
-2.90245123,4.31141517,0.03111468,1.39390197,0.58017259,0.75950743,1.36516870,0.00000000,2.60837874,1.30806780
-2.89644822,4.34177895,0.03156156,1.39614990,0.58318126,0.76109280,1.37956782,0.00000000,2.62187943,1.30731938
-2.89044522,4.36627910,0.03182881,1.39400006,0.58408835,0.76618982,1.39285529,0.00000000,2.62655819,1.30120610
-2.88444222,4.38503364,0.03191268,1.38803768,0.58289502,0.77428422,1.40465364,0.00000000,2.62358278,1.29020512
-2.87843922,4.39854072,0.03181343,1.37897783,0.57966418,0.78491942,1.41471054,0.00000000,2.61437046,1.27493123
-2.87243622,4.40763016,0.03153535,1.36763597,0.57451623,0.79769704,1.42289555,0.00000000,2.60053004,1.25611297
-2.86643322,4.41339931,0.03108652,1.35489320,0.56762237,0.81227501,1.42919188,0.00000000,2.58379449,1.23456375
-2.86043022,4.41713673,0.03047855,1.34165795,0.55919597,0.82836354,1.43368362,0.00000000,2.56594692,1.21114936
-2.85442721,4.42023777,0.02972613,1.32882583,0.54948242,0.84571934,1.43653926,0.00000000,2.54874354,1.18675336
-2.84842421,4.42411635,0.02884654,1.31723957,0.53874807,0.86413866,1.43799239,0.00000000,2.53383716,1.16224190
-2.84242121,4.43011758,0.02785904,1.30765110,0.52726863,0.88344973,1.43832064,0.00000000,2.52270483,1.13842968
-2.83641821,4.43943574,0.02678431,1.30068748,0.51531790,0.90350489,1.43782385,0.00000000,2.51658331,1.11604862
-2.83041521,4.45304175,0.02564378,1.29682257,0.50315705,0.92417321,1.43680265,0.00000000,2.51641531,1.09572055
-2.82441221,4.47162390,0.02445905,1.29635565,0.49102515,0.94533382,1.43553841,0.00000000,2.52280938,1.07793526
-2.81840920,4.49554481,0.02325136,1.29939825,0.47913124,0.96687038,1.43427556,0.00000000,2.53601533,1.06303488
-2.81240620,4.52481671,0.02204105,1.30586970,0.46764833,0.98866707,1.43320693,0.00000000,2.55591650,1.05120508
-2.80640320,4.55909626,0.02084719,1.31550183,0.45670939,1.01060619,1.43246301,0.00000000,2.58203931,1.04247356
-2.80040020,4.59769901,0.01968726,1.32785250,0.44640558,1.03256744,1.43210523,0.00000000,2.61357977,1.03671574
-2.79439720,4.63963268,0.01857689,1.34232740,0.43678657,1.05442888,1.43212365,0.00000000,2.64944563,1.03366720
-2.78839420,4.68364731,0.01752976,1.35820909,0.42786275,1.07606941,1.43243901,0.00000000,2.68831227,1.03294230
-2.78239120,4.72829957,0.01655754,1.37469190,0.41960933,1.09737236,1.43290881,0.00000000,2.72868969,1.03405792
-2.77638819,4.77202779,0.01566992,1.39092106,0.41197175,1.11823000,1.43333698,0.00000000,2.76899736,1.03646112
-2.77038519,4.81323356,0.01487470,1.40603420,0.40487224,1.13854837,1.43348652,0.00000000,2.80764331,1.03955944
-2.76438219,4.85036568,0.01417791,1.41920323,0.39821700,1.15825198,1.43309433,0.00000000,2.84310379,1.04275225
-2.75837919,4.88200184,0.01358398,1.42967472,0.39190368,1.17728800,1.43188734,0.00000000,2.87399959,1.04546178
-2.75237619,4.90692388,0.01309591,1.43680668,0.38582874,1.19562935,1.42959907,0.00000000,2.89916535,1.04716225
-2.74637319,4.92418256,0.01271542,1.44010029,0.37989433,1.21327628,1.42598562,0.00000000,2.91770860,1.04740588
-2.74037019,4.93314847,0.01244306,1.43922482,0.37401438,1.23025631,1.42084046,0.00000000,2.92905562,1.04584449
-2.73436718,4.93354666,0.01227836,1.43403481,0.36811971,1.24662220,1.41400701,0.00000000,2.93298197,1.04224576
-2.72836418,4.92547298,0.01221988,1.42457857,0.36216183,1.26244793,1.40538868,0.00000000,2.92962621,1.03650364
-2.72236118,4.90939166,0.01226521,1.41109771,0.35611555,1.27782288,1.39495577,0.00000000,2.91948612,1.02864214
-2.71635818,4.88611417,0.01241101,1.39401769,0.34998016,1.29284438,1.38274899,0.00000000,2.90339760,1.01881285
-2.71035518,4.85676063,0.01265293,1.37392988,0.34377936,1.30760897,1.36887971,0.00000000,2.88249723,1.00728606
-2.70435218,4.82270579,0.01298553,1.35156593,0.33755990,1.32220301,1.35352669,0.00000000,2.85817016,0.99443620
-2.69834917,4.78551242,0.01340227,1.32776567,0.33138919,1.33669291,1.33692992,0.00000000,2.83198581,0.98072225
-2.69234617,4.74685540,0.01389536,1.30344000,0.32535196,1.35111590,1.31938160,0.00000000,2.80562432,0.96666418
-2.68634317,4.70844030,0.01445576,1.27953046,0.31954624,1.36547155,1.30121501,0.00000000,2.78079708,0.95281657
-2.68034017,4.67192047,0.01507310,1.25696721,0.31407871,1.37971496,1.28279156,0.00000000,2.75916503,0.93974060
-2.67433717,4.63881636,0.01573578,1.23662750,0.30905989,1.39375175,1.26448679,0.00000000,2.74225841,0.92797588
-2.66833417,4.61044107,0.01643093,1.21929616,0.30459903,1.40743546,1.24667569,0.00000000,2.73140155,0.91801322
-2.66233117,4.58783518,0.01714465,1.20563015,0.30079921,1.42056753,1.22971807,0.00000000,2.72764618,0.91026983
-2.65632816,4.57171401,0.01786211,1.19612842,0.29775260,1.43289990,1.21394442,0.00000000,2.73171618,0.90506783
-2.65032516,4.56242928,0.01856789,1.19110857,0.29553606,1.44414042,1.19964274,0.00000000,2.74396619,0.90261712
-2.64432216,4.55994691,0.01924621,1.19069113,0.29420734,1.45396071,1.18704681,0.00000000,2.76435603,0.90300340
-2.63831916,4.56384159,0.01988135,1.19479220,0.29380186,1.46200634,1.17632625,0.00000000,2.79244198,0.90618165
-2.63231616,4.57330844,0.02045802,1.20312462,0.29433016,1.46790893,1.16757875,0.00000000,2.82738533,0.91197543
-2.62631316,4.58719088,0.02096178,1.21520759,0.29577629,1.47129970,1.16082465,0.00000000,2.86797782,0.92008206
-2.62031016,4.60402369,0.02137946,1.23038436,0.29809695,1.47182406,1.15600424,0.00000000,2.91268284,0.93008310
-2.61430715,4.62208924,0.02169957,1.24784699,0.30122165,1.46915650,1.15297782,0.00000000,2.95969068,0.94146000
-2.60830415,4.63948462,0.02191265,1.26666721,0.30505379,1.46301552,1.15152859,0.00000000,3.00698535,0.95361384
-2.60230115,4.65419703,0.02201162,1.28583200,0.30947276,1.45317775,1.15136858,0.00000000,3.05242011,0.96588860
-2.59629815,4.66418430,0.02199200,1.30428232,0.31433704,1.43949099,1.15214730,0.00000000,3.09379855,0.97759664
-2.59029515,4.66745755,0.02185214,1.32095338,0.31948817,1.42188554,1.15346316,0.00000000,3.12895775,0.98804555
-2.58429215,4.66216275,0.02159326,1.33481469,0.32475568,1.40038346,1.15487732,0.00000000,3.15584994,0.99656502
-2.57828914,4.64665811,0.02121951,1.34490839,0.32996269,1.37510541,1.15592958,0.00000000,3.17261955,1.00253285
-2.57228614,4.61958449,0.02073784,1.35038423,0.33493227,1.34627477,1.15615596,0.00000000,3.17767224,1.00539885
-2.56628314,4.57992612,0.02015787,1.35052983,0.33949409,1.31421886,1.15510725,0.00000000,3.16973353,1.00470589
-2.56028014,4.52705964,0.01949159,1.34479532,0.34349146,1.27936704,1.15236812,0.00000000,3.14789460,1.00010722
-2.55427714,4.46078955,0.01875312,1.33281136,0.34678822,1.24224584,1.14757587,0.00000000,3.11164394,0.99137951
-2.54827414,4.38136900,0.01795824,1.31440010,0.34927547,1.20347089,1.14043825,0.00000000,3.06088388,0.97843126
-2.54227114,4.28950527,0.01712407,1.28957907,0.35087775,1.16373604,1.13074953,0.00000000,2.99593180,0.96130636
-2.53626813,4.18634978,0.01626853,1.25855798,0.35155833,1.12379961,1.11840427,0.00000000,2.91750666,0.94018283
-2.53026513,4.07347329,0.01540998,1.22172899,0.35132358,1.08446832,1.10340788,0.00000000,2.82670192,0.91536707
-2.52426213,3.95282708,0.01456667,1.17965118,0.35022593,1.04657892,1.08588376,0.00000000,2.72494647,0.88728388
-2.51825913,3.82669175,0.01375638,1.13303018,0.34836540,1.01097822,1.06607643,0.00000000,2.61395595,0.85646292
-2.51225613,3.69761551,0.01299596,1.08269398,0.34588949,0.97850180,1.04435038,0.00000000,2.49567656,0.82352222
-2.50625313,3.56834399,0.01230096,1.02956618,0.34299138,0.94995206,1.02118464,0.00000000,2.37222423,0.78914948
-2.50025013,3.44174419,0.01168530,0.97463776,0.33990637,0.92607602,0.99716308,0.00000000,2.24582170,0.75408196
-2.49424712,3.32072490,0.01116099,0.91893867,0.33690661,0.90754368,0.97296076,0.00000000,2.11873594,0.71908563
-2.48824412,3.20815634,0.01073789,0.86351010,0.33429430,0.89492735,0.94932664,0.00000000,1.99321830,0.68493444
-2.48224112,3.10679131,0.01042349,0.80937846,0.33239344,0.88868281,0.92706326,0.00000000,1.87144924,0.65239020
-2.47623812,3.01919036,0.01022285,0.75753169,0.33154045,0.88913273,0.90700403,0.00000000,1.75548931,0.62218374
-2.47023512,2.94765304,0.01013848,0.70889854,0.33207385,0.89645308,0.88998898,0.00000000,1.64723728,0.59499774
-2.46423212,2.89415710,0.01017032,0.66433093,0.33432348,0.91066308,0.87683957,0.00000000,1.54839627,0.57145161
-2.45822911,2.86030713,0.01031576,0.62458975,0.33859944,0.93161911,0.86833362,0.00000000,1.46044796,0.55208861
-2.45222611,2.84729396,0.01056974,0.59033384,0.34518128,0.95901299,0.86518106,0.00000000,1.38463461,0.53736532
-2.44622311,2.85586549,0.01092486,0.56211212,0.35430777,0.99237499,0.86800131,0.00000000,1.32194853,0.52764359
-2.44022011,2.88630953,0.01137154,0.54035852,0.36616754,1.03108152,0.87730299,0.00000000,1.27312806,0.52318482
-2.43421711,2.93844884,0.01189825,0.52538932,0.38089107,1.07436769,0.89346666,0.00000000,1.23865914,0.52414648
-2.42821411,3.01164788,0.01249176,0.51740262,0.39854429,1.12134436,0.91673101,0.00000000,1.21878140,0.53058090
-2.42221111,3.10483106,0.01313740,0.51647948,0.41912395,1.17101940,0.94718302,0.00000000,1.21349783,0.54243593
-2.41620810,3.21651150,0.01381943,0.52258651,0.44255519,1.22232255,0.98475226,0.00000000,1.22258690,0.55955753
-2.41020510,3.34482929,0.01452137,0.53557958,0.46869112,1.27413329,1.02920959,0.00000000,1.24561648,0.58169399
-2.40420210,3.48759802,0.01522636,0.55520852,0.49731488,1.32531066,1.08017018,0.00000000,1.28195875,0.60850180
-2.39819910,3.64235822,0.01591754,0.58112264,0.52814372,1.37472424,1.13710085,0.00000000,1.33080588,0.63955284
-2.39219610,3.80643613,0.01657848,0.61287721,0.56083543,1.42128516,1.19933143,0.00000000,1.39118603,0.67434294
-2.38619310,3.97700622,0.01719349,0.64994074,0.59499664,1.46397607,1.26606990,0.00000000,1.46197979,0.71230171
-2.38019010,4.15115600,0.01774803,0.69170327,0.63019294,1.50187898,1.33642088,0.00000000,1.54193717,0.75280331
-2.37418709,4.32595131,0.01822903,0.73748567,0.66596044,1.53420008,1.40940691,0.00000000,1.62969532,0.79517841
-2.36818409,4.49850070,0.01862516,0.78655018,0.70181844,1.56029053,1.48399208,0.00000000,1.72379731,0.83872684
-2.36218109,4.66601746,0.01892711,0.83811200,0.73728290,1.57966257,1.55910725,0.00000000,1.82271239,0.88273099
-2.35617809,4.82587778,0.01912772,0.89135220,0.77188009,1.59200042,1.63367636,0.00000000,1.92485776,0.92646968
-2.35017509,4.97567405,0.01922215,0.94543153,0.80516021,1.59716569,1.70664291,0.00000000,2.02862221,0.96923232
-2.34417209,5.11326208,0.01920794,0.99950535,0.83671038,1.59519707,1.77699614,0.00000000,2.13239153,1.01033302
-2.33816908,5.23680138,0.01908495,1.05273905,0.86616667,1.58630475,1.84379600,0.00000000,2.23457552,1.04912435
-2.33216608,5.34478785,0.01885533,1.10432385,0.89322466,1.57085962,1.90619628,0.00000000,2.33363627,1.08501057
-2.32616308,5.43607831,0.01852340,1.15349257,0.91764834,1.54937813,1.96346526,0.00000000,2.42811718,1.11745975
-2.32016008,5.50990647,0.01809541,1.19953481,0.93927681,1.52250331,2.01500313,0.00000000,2.51667195,1.14601467
-2.31415708,5.56589040,0.01757935,1.24181116,0.95802881,1.49098300,2.06035580,0.00000000,2.59809279,1.17030206
-2.30815408,5.60403130,0.01698468,1.27976605,0.97390463,1.45564618,2.09922450,0.00000000,2.67133699,1.19003991
-2.30215108,5.62470407,0.01632206,1.31293864,0.98698553,1.41737833,2.13147086,0.00000000,2.73555075,1.20504268
-2.29614807,5.62863991,0.01560299,1.34097157,0.99743053,1.37709683,2.15711728,0.00000000,2.79008950,1.21522414
-2.29014507,5.61690166,0.01483962,1.36361720,1.00547074,1.33572728,2.17634252,0.00000000,2.83453391,1.22059784
-2.28414207,5.59085265,0.01404433,1.38074120,1.01140129,1.29418152,2.18947255,0.00000000,2.86870069,1.22127512
-2.27813907,5.55211980,0.01322960,1.39232331,1.01557124,1.25333787,2.19696699,0.00000000,2.89264790,1.21746082
-2.27213607,5.50255207,0.01240764,1.39845545,1.01837170,1.21402433,2.19940151,0.00000000,2.90667411,1.20944663
-2.26613307,5.44417520,0.01159025,1.39933716,1.02022252,1.17700467,2.19744678,0.00000000,2.91131152,1.19760263
-2.26013007,5.37914394,0.01078863,1.39526854,1.02155818,1.14296786,2.19184473,0.00000000,2.90731286,1.18236688
-2.25412706,5.30969262,0.01001320,1.38664107,1.02281309,1.11252048,2.18338283,0.00000000,2.89563238,1.16423376
-2.24812406,5.23808527,0.00927351,1.37392648,1.02440699,1.08618216,2.17286752,0.00000000,2.87740133,1.14374113
-2.24212106,5.16656614,0.00857819,1.35766408,1.02673097,1.06438349,2.16109747,0.00000000,2.85389835,1.12145684
-2.23611806,5.09731160,0.00793481,1.33844676,1.03013440,1.04746604,2.14883783,0.00000000,2.82651560,1.09796490
-2.23011506,5.03238412,0.00734995,1.31690616,1.03491342,1.03568404,2.13679635,0.00000000,2.79672134,1.07385156
-2.22411206,4.97368912,0.00682916,1.29369717,1.04130126,1.02920702,2.12560215,0.00000000,2.76601979,1.04969188
-2.21810905,4.92293540,0.00637696,1.26948215,1.04946082,1.02812320,2.11578794,0.00000000,2.73590933,1.02603687
-2.21210605,4.88159968,0.00599692,1.24491522,1.05947961,1.03244290,2.10777625,0.00000000,2.70784004,1.00340153
-2.20610305,4.85089590,0.00569168,1.22062679,1.07136744,1.04210186,2.10187015,0.00000000,2.68317172,0.98225417
-2.20010005,4.83174991,0.00546301,1.19720881,1.08505664,1.05696416,2.09824860,0.00000000,2.66313356,0.96300709
-2.19409705,4.82478018,0.00531194,1.17520096,1.10040511,1.07682469,2.09696672,0.00000000,2.64878675,0.94600892
-2.18809405,4.83028525,0.00523879,1.15507808,1.11720184,1.10141132,2.09796063,0.00000000,2.64099115,0.93153878
-2.18209105,4.84823845,0.00524333,1.13723944,1.13517483,1.13038690,2.10105687,0.00000000,2.64037754,0.91980242
-2.17608804,4.87829086,0.00532486,1.12199988,1.15400115,1.16335159,2.10598575,0.00000000,2.64732641,0.91093051
-2.17008504,4.91978283,0.00548238,1.10958348,1.17331884,1.19984578,2.11239830,0.00000000,2.66195455,0.90497911
-2.16408204,4.97176478,0.00571471,1.10011988,1.19274013,1.23935428,2.11988610,0.00000000,2.68411030,0.90193249
-2.15807904,5.03302743,0.00602069,1.09364369,1.21186577,1.28131212,2.12800326,0.00000000,2.71337824,0.90170820
-2.15207604,5.10214148,0.00639932,1.09009700,1.23029984,1.32511253,2.13628985,0.00000000,2.74909350,0.90416438
-2.14607304,5.17750631,0.00684993,1.08933524,1.24766471,1.37011735,2.14429591,0.00000000,2.79036593,0.90910905
-2.14007004,5.25740679,0.00737238,1.09113620,1.26361557,1.41566998,2.15160518,0.00000000,2.83611335,0.91631120
-2.13406703,5.34007682,0.00796721,1.09521198,1.27785410,1.46111106,2.15785787,0.00000000,2.88510314,0.92551336
-2.12806403,5.42376762,0.00863578,1.10122356,1.29014083,1.50579635,2.16277138,0.00000000,2.93600070,0.93644490
-2.12206103,5.50681825,0.00938034,1.10879733,1.30030566,1.54911648,2.16615845,0.00000000,2.98742283,0.94883587
-2.11605803,5.58772560,0.01020415,1.11754293,1.30825629,1.59051788,2.16794181,0.00000000,3.03799380,0.96243043
-2.11005503,5.66521046,0.01111140,1.12707148,1.31398398,1.62952380,2.16816473,0.00000000,3.08640162,0.97699929
-2.10405203,5.73827633,0.01210721,1.13701341,1.31756653,1.66575451,2.16699693,0.00000000,3.13145178,0.99235049
-2.09804902,5.80625769,0.01319741,1.14703491,1.31916811,1.69894543,2.16473528,0.00000000,3.17211573,1.00833782
-2.09204602,5.86885453,0.01438831,1.15685212,1.31903588,1.72896203,2.16179912,0.00000000,3.20757170,1.02486631
-2.08604302,5.92615058,0.01568640,1.16624231,1.31749331,1.75581036,2.15872001,0.00000000,3.23723556,1.04189433
-2.08004002,5.97861342,0.01709789,1.17505139,1.31493027,1.77964235,2.15612596,0.00000000,3.26078015,1.05943213
-2.07403702,6.02707526,0.01862824,1.18319746,1.31179015,1.80075500,2.15472049,0.00000000,3.27814194,1.07753657
-2.06803402,6.07269469,0.02028159,1.19067017,1.30855427,1.81958316,2.15525710,0.00000000,3.28951476,1.09630246
-2.06203102,6.11690031,0.02206018,1.19752600,1.30572407,1.83668568,2.15850979,0.00000000,3.29533093,1.11585070
-2.05602801,6.16131855,0.02396377,1.20387993,1.30380168,1.85272535,2.16524076,0.00000000,3.29623108,1.13631396
-2.05002501,6.20768897,0.02598904,1.20989404,1.30326956,1.86844316,2.17616643,0.00000000,3.29302441,1.15782073
-2.04402201,6.25777115,0.02812905,1.21576402,1.30456996,1.88462790,2.19192322,0.00000000,3.28664197,1.18047865
-2.03801901,6.31324794,0.03037290,1.22170438,1.30808512,1.90208247,2.21303443,0.00000000,3.27808568,1.20435824
-2.03201601,6.37563027,0.03270536,1.22793356,1.31411901,1.92158823,2.23987995,0.00000000,3.26837633,1.22947818
-2.02601301,6.44616862,0.03510677,1.23465994,1.32288141,1.94386928,2.27266997,0.00000000,3.25850363,1.25579297
-2.02001001,6.52577615,0.03755315,1.24206973,1.33447531,1.96955821,2.31142445,0.00000000,3.24938108,1.28318408
-2.01400700,6.61496763,0.04001638,1.25031745,1.34888795,1.99916494,2.35595906,0.00000000,3.24180844,1.31145525
-2.00800400,6.71381771,0.04246478,1.25951968,1.36598638,2.03305034,2.40587891,0.00000000,3.23644346,1.34033228
-2.00200100,6.82194056,0.04486372,1.26975230,1.38551756,2.07140553,2.46058022,0.00000000,3.23378417,1.36946762
-1.99599800,6.93849193,0.04717656,1.28105121,1.40711330,2.11423813,2.51926040,0.00000000,3.23416220,1.39844951
