energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.24462231,2.51542238,0.34246765,1.12969379,0.08446640,0.23801783,0.07725208,0.39294269,0.44041531,1.06483106
-3.23861931,2.47499125,0.33018288,1.12942322,0.08321448,0.23149128,0.07648903,0.36445840,0.43575502,1.05905785
-3.23261631,2.42794482,0.31768582,1.12393774,0.08162492,0.22433408,0.07537944,0.33853860,0.42970965,1.04883055
-3.22661331,2.37411842,0.30493807,1.11307050,0.07973717,0.21664545,0.07394958,0.31498664,0.42218119,1.03412919
-3.22061031,2.31355811,0.29192926,1.09677314,0.07759495,0.20853286,0.07223167,0.29362244,0.41311749,1.01503964
-3.21460730,2.24652590,0.27867776,1.07512070,0.07524504,0.20011000,0.07026288,0.27428685,0.40251405,0.99175515
-3.20860430,2.17349587,0.26522997,1.04831198,0.07273588,0.19149450,0.06808410,0.25684421,0.39041395,0.96457400
-3.20260130,2.09514179,0.25165831,1.01666537,0.07011634,0.18280548,0.06573867,0.24118299,0.37690597,0.93389327
-3.19659830,2.01231679,0.23805806,0.98061041,0.06743430,0.17416101,0.06327100,0.22721491,0.36212092,0.90019898
-3.19059530,1.92602630,0.22454326,0.94067544,0.06473551,0.16567549,0.06072524,0.21487278,0.34622653,0.86405313
-3.18459230,1.83739555,0.21124189,0.89747199,0.06206240,0.15745711,0.05814391,0.20410732,0.32942116,0.82607796
-3.17858929,1.74763336,0.19829067,0.85167671,0.05945314,0.14960553,0.05556680,0.19488330,0.31192660,0.78693839
-3.17258629,1.65799363,0.18582955,0.80401148,0.05694089,0.14220979,0.05302983,0.18717528,0.29398028,0.74732311
-3.16658329,1.56973644,0.17399631,0.75522287,0.05455316,0.13534654,0.05056426,0.18096313,0.27582739,0.70792518
-3.16058029,1.48409023,0.16292141,0.70606154,0.05231155,0.12907868,0.04819608,0.17622772,0.25771299,0.66942297
-3.15457729,1.40221652,0.15272321,0.65726258,0.05023154,0.12345444,0.04594557,0.17294674,0.23987468,0.63246191
-3.14857429,1.32517852,0.14350386,0.60952748,0.04832266,0.11850702,0.04382720,0.17109110,0.22253586,0.59763794
-3.14257129,1.25391452,0.13534578,0.56350829,0.04658877,0.11425454,0.04184973,0.17062172,0.20590004,0.56548301
-3.13656828,1.18921683,0.12830908,0.51979452,0.04502857,0.11070066,0.04001652,0.17148698,0.19014607,0.53645308
-3.13056528,1.13171681,0.12242965,0.47890297,0.04363622,0.10783547,0.03832609,0.17362092,0.17542463,0.51091901
-3.12456228,1.08187591,0.11771816,0.44127081,0.04240213,0.10563690,0.03677276,0.17694200,0.16185588,0.48916032
-3.11855928,1.03998291,0.11415995,0.40725168,0.04131379,0.10407235,0.03534748,0.18135264,0.14952838,0.47136211
-3.11255628,1.00615676,0.11171561,0.37711485,0.04035661,0.10310067,0.03403873,0.18673943,0.13849899,0.45761485
-3.10655328,0.98035464,0.11032240,0.35104709,0.03951478,0.10267423,0.03283340,0.19297397,0.12879397,0.44791701
-3.10055028,0.96238451,0.10989624,0.32915683,0.03877209,0.10274116,0.03171770,0.19991433,0.12041086,0.44218027
-3.09454727,0.95192133,0.11033439,0.31148028,0.03811260,0.10324751,0.03067799,0.20740702,0.11332110,0.44023695
-3.08854427,0.94852602,0.11151859,0.29798895,0.03752124,0.10413940,0.02970155,0.21528948,0.10747330,0.44184933
-3.08254127,0.95166637,0.11331854,0.28859814,0.03698428,0.10536495,0.02877718,0.22339299,0.10279686,0.44672040
-3.07653827,0.96073895,0.11559579,0.28317583,0.03648963,0.10687608,0.02789569,0.23154584,0.09920581,0.45450574
-3.07053527,0.97509103,0.11820764,0.28155164,0.03602700,0.10862991,0.02705025,0.23957680,0.09660279,0.46482586
-3.06453227,0.99404194,0.12101127,0.28352528,0.03558794,0.11058987,0.02623651,0.24731864,0.09488290,0.47727884
-3.05852926,1.01690295,0.12386766,0.28887441,0.03516572,0.11272648,0.02545266,0.25461178,0.09393744,0.49145262
-3.05252626,1.04299517,0.12664542,0.29736136,0.03475517,0.11501765,0.02469925,0.26130779,0.09365728,0.50693669
-3.04652326,1.07166499,0.12922425,0.30873876,0.03435240,0.11744863,0.02397898,0.26727266,0.09393593,0.52333276
-3.04052026,1.10229664,0.13149805,0.32275388,0.03395448,0.12001155,0.02329631,0.27238985,0.09467217,0.54026416
-3.03451726,1.13432177,0.13337750,0.33915170,0.03355916,0.12270458,0.02265704,0.27656292,0.09577213,0.55738370
-3.02851426,1.16722586,0.13479200,0.35767677,0.03316460,0.12553081,0.02206779,0.27971759,0.09715107,0.57437984
-3.02251126,1.20055177,0.13569105,0.37807398,0.03276909,0.12849677,0.02153553,0.28180338,0.09873444,0.59098110
-3.01650825,1.23390038,0.13604490,0.40008860,0.03237089,0.13161086,0.02106702,0.28279452,0.10045873,0.60695866
-3.01050525,1.26692897,0.13584448,0.42346564,0.03196818,0.13488161,0.02066841,0.28269026,0.10227169,0.62212726
-3.00450225,1.29934762,0.13510065,0.44794900,0.03155906,0.13831600,0.02034473,0.28151461,0.10413233,0.63634457
-2.99849925,1.33091431,0.13384285,0.47328061,0.03114163,0.14191777,0.02009960,0.27931531,0.10601054,0.64950915
-2.99249625,1.36142931,0.13211716,0.49920002,0.03071423,0.14568606,0.01993495,0.27616242,0.10788642,0.66155745
-2.98649325,1.39072938,0.12998384,0.52544454,0.03027563,0.14961430,0.01985083,0.27214623,0.10974957,0.67245989
-2.98049025,1.41868263,0.12751453,0.55175035,0.02982544,0.15368944,0.01984536,0.26737487,0.11159814,0.68221669
-2.97448724,1.44518428,0.12478924,0.57785467,0.02936441,0.15789176,0.01991479,0.26197152,0.11343789,0.69085343
-2.96848424,1.47015406,0.12189314,0.60349914,0.02889478,0.16219507,0.02005359,0.25607146,0.11528125,0.69841692
-2.96248124,1.49353522,0.11891341,0.62843442,0.02842069,0.16656748,0.02025474,0.24981890,0.11714645,0.70497142
-2.95647824,1.51529558,0.11593619,0.65242587,0.02794841,0.17097274,0.02051001,0.24336387,0.11905675,0.71059556
-2.95047524,1.53543034,0.11304377,0.67526022,0.02748662,0.17537194,0.02081038,0.23685905,0.12103968,0.71537998
-2.94447224,1.55396648,0.11031215,0.69675289,0.02704656,0.17972564,0.02114645,0.23045687,0.12312653,0.71942575
-2.93846923,1.57096838,0.10780886,0.71675555,0.02664206,0.18399629,0.02150894,0.22430656,0.12535177,0.72284353
-2.93246623,1.58654398,0.10559139,0.73516358,0.02628950,0.18815080,0.02188915,0.21855164,0.12775266,0.72575338
-2.92646323,1.60085095,0.10370592,0.75192288,0.02600760,0.19216301,0.02227948,0.21332742,0.13036880,0.72828485
-2.92046023,1.61410194,0.10218670,0.76703551,0.02581715,0.19601612,0.02267381,0.20875894,0.13324165,0.73057743
-2.91445723,1.62656831,0.10105568,0.78056379,0.02574058,0.19970473,0.02306793,0.20495898,0.13641405,0.73278071
-2.90845423,1.63858158,0.10032272,0.79263225,0.02580141,0.20323640,0.02345983,0.20202642,0.13992951,0.73505427
-2.90245123,1.65053193,0.09998612,0.80342726,0.02602368,0.20663267,0.02384995,0.20004479,0.14383147,0.73756690
-2.89644822,1.66286346,0.10003346,0.81319397,0.02643124,0.20992939,0.02424129,0.19908103,0.14816226,0.74049497
-2.89044522,1.67606576,0.10044275,0.82223045,0.02704700,0.21317633,0.02463944,0.19918455,0.15296198,0.74401983
-2.88444222,1.69066199,0.10118375,0.83087915,0.02789220,0.21643607,0.02505249,0.20038645,0.15826709,0.74832406
-2.87843922,1.70719347,0.10221946,0.83951575,0.02898564,0.21978213,0.02549085,0.20269904,0.16410896,0.75358680
-2.87243622,1.72620145,0.10350770,0.84853577,0.03034297,0.22329656,0.02596696,0.20611560,0.17051226,0.75997797
-2.86643322,1.74820651,0.10500275,0.85833943,0.03197598,0.22706694,0.02649493,0.21061049,0.17749333,0.76765193
-2.86043022,1.77368669,0.10665695,0.86931532,0.03389211,0.23118304,0.02709009,0.21613951,0.18505857,0.77674045
-2.85442721,1.80305515,0.10842230,0.88182360,0.03609391,0.23573323,0.02776853,0.22264063,0.19320302,0.78734569
-2.84842421,1.83663844,0.11025189,0.89617931,0.03857877,0.24080085,0.02854654,0.23003506,0.20190911,0.79953330
-2.84242121,1.87465661,0.11210129,0.91263677,0.04133869,0.24646072,0.02944013,0.23822868,0.21114574,0.81332614
-2.83641821,1.91720596,0.11392973,0.93137563,0.04436029,0.25277587,0.03046449,0.24711379,0.22086770,0.82869896
-2.83041521,1.96424556,0.11570107,0.95248924,0.04762492,0.25979469,0.03163347,0.25657117,0.23101559,0.84557442
-2.82441221,2.01558801,0.11738464,0.97597599,0.05110900,0.26754859,0.03295913,0.26647241,0.24151616,0.86382064
-2.81840920,2.07089535,0.11895572,1.00173403,0.05478436,0.27605027,0.03445130,0.27668247,0.25228313,0.88325061
-2.81240620,2.12968000,0.12039584,1.02955962,0.05861888,0.28529257,0.03611722,0.28706227,0.26321852,0.90362352
-2.80640320,2.19131109,0.12169284,1.05914935,0.06257712,0.29524800,0.03796118,0.29747150,0.27421436,0.92464811
-2.80040020,2.25502593,0.12284058,1.09010602,0.06662100,0.30586882,0.03998428,0.30777120,0.28515479,0.94598782
-2.79439720,2.31994610,0.12383849,1.12194820,0.07071065,0.31708774,0.04218418,0.31782638,0.29591847,0.96726790
-2.78839420,2.38509769,0.12469081,1.15412297,0.07480510,0.32881909,0.04455494,0.32750832,0.30638111,0.98808389
-2.78239120,2.44943486,0.12540572,1.18602131,0.07886312,0.34096044,0.04708694,0.33669670,0.31641823,1.00801151
-2.77638819,2.51186592,0.12599425,1.21699575,0.08284391,0.35339458,0.04976678,0.34528133,0.32590779,1.02661735
-2.77038519,2.57128094,0.12646912,1.24637937,0.08670778,0.36599174,0.05257738,0.35316361,0.33473285,1.04347016
-2.76438219,2.62658010,0.12684358,1.27350562,0.09041676,0.37861214,0.05549805,0.36025760,0.34278399,1.05815230
-2.75837919,2.67670176,0.12713024,1.29772805,0.09393516,0.39110868,0.05850470,0.36649080,0.34996162,1.07027092
-2.75237619,2.72064947,0.12734003,1.31843946,0.09723004,0.40332981,0.06157021,0.37180464,0.35617795,1.07946858
-2.74637319,2.75751731,0.12748136,1.33508953,0.10027165,0.41512256,0.06466484,0.37615477,0.36135878,1.08543291
-2.74037019,2.78651275,0.12755947,1.34720063,0.10303387,0.42633573,0.06775685,0.37951115,0.36544499,1.08790510
-2.73436718,2.80697678,0.12757606,1.35438107,0.10549456,0.43682324,0.07081322,0.38185814,0.36839381,1.08668691
-2.72836418,2.81840067,0.12752932,1.35633558,0.10763601,0.44644757,0.07380056,0.38319454,0.37017981,1.08164614
-2.72236118,2.82043938,0.12741413,1.35287262,0.10944535,0.45508336,0.07668611,0.38353369,0.37079580,1.07272027
-2.71635818,2.81292117,0.12722271,1.34390854,0.11091501,0.46262104,0.07943887,0.38290367,0.37025343,1.05991845
-2.71035518,2.79585350,0.12694549,1.32946839,0.11204319,0.46897049,0.08203086,0.38134764,0.36858369,1.04332162
-2.70435218,2.76942511,0.12657219,1.30968356,0.11283440,0.47406454,0.08443833,0.37892421,0.36583722,1.02308089
-2.69834917,2.73400427,0.12609314,1.28478650,0.11329996,0.47786233,0.08664306,0.37570794,0.36208442,0.99941435
-2.69234617,2.69013328,0.12550057,1.25510268,0.11345846,0.48035218,0.08863349,0.37178979,0.35741532,0.97260225
-2.68634317,2.63851936,0.12478998,1.22104021,0.11333618,0.48155407,0.09040579,0.36727744,0.35193915,0.94298093
-2.68034017,2.58002187,0.12396137,1.18307756,0.11296742,0.48152128,0.09196467,0.36229543,0.34578364,0.91093547
-2.67433717,2.51563631,0.12302022,1.14174980,0.11239459,0.48034125,0.09332399,0.35698496,0.33909383,0.87689137
-2.66833417,2.44647511,0.12197828,1.09763382,0.11166818,0.47813543,0.09450696,0.35150322,0.33203047,0.84130555
-2.66233117,2.37374565,0.12085394,1.05133304,0.11084646,0.47505799,0.09554606,0.34602220,0.32476786,0.80465674
-2.65632816,2.29872581,0.11967225,1.00346212,0.10999485,0.47129336,0.09648252,0.34072686,0.31749118,0.76743554
-2.65032516,2.22273757,0.11846452,0.95463201,0.10918512,0.46705263,0.09736542,0.33581260,0.31039330,0.73013457
-2.64432216,2.14711926,0.11726749,0.90543594,0.10849411,0.46256871,0.09825042,0.33148207,0.30367098,0.69323868
-2.63831916,2.07319703,0.11612224,0.85643652,0.10800233,0.45809057,0.09919809,0.32794133,0.29752070,0.65721562
-2.63231616,2.00225618,0.11507259,0.80815446,0.10779219,0.45387653,0.10027199,0.32539537,0.29213404,0.62250735
-2.62631316,1.93551336,0.11416350,0.76105908,0.10794604,0.45018693,0.10153651,0.32404318,0.28769290,0.58952221
-2.62031016,1.87409009,0.11343909,0.71556079,0.10854405,0.44727640,0.10305452,0.32407254,0.28436447,0.55862807
-2.61430715,1.81898858,0.11294083,0.67200573,0.10966196,0.44538608,0.10488503,0.32565455,0.28229643,0.53014664
-2.60830415,1.77107043,0.11270559,0.63067260,0.11136885,0.44473593,0.10708085,0.32893825,0.28161227,0.50434901
-2.60230115,1.73103897,0.11276398,0.59177164,0.11372493,0.44551766,0.10968640,0.33404551,0.28240706,0.48145257
-2.59629815,1.69942557,0.11313888,0.55544568,0.11677946,0.44788835,0.11273575,0.34106630,0.28474381,0.46161919
-2.59029515,1.67658039,0.11384423,0.52177314,0.12056894,0.45196512,0.11625099,0.35005464,0.28865060,0.44495478
-2.58429215,1.66266787,0.11488425,0.49077267,0.12511552,0.45782101,0.12024096,0.36102527,0.29411852,0.43150998
-2.57828914,1.65766677,0.11625302,0.46240927,0.13042575,0.46548227,0.12470044,0.37395139,0.30110066,0.42128215
-2.57228614,1.66137488,0.11793439,0.43660145,0.13648981,0.47492705,0.12960978,0.38876335,0.30951214,0.41421818
-2.56628314,1.67341798,0.11990238,0.41322927,0.14328108,0.48608555,0.13493503,0.40534850,0.31923111,0.41021828
-2.56028014,1.69326264,0.12212183,0.39214264,0.15075619,0.49884169,0.14062854,0.42355224,0.33010100,0.40914034
-2.55427714,1.72023240,0.12454937,0.37316980,0.15885551,0.51303604,0.14662998,0.44318011,0.34193359,0.41080485
-2.54827414,1.75352664,0.12713465,0.35612549,0.16750416,0.52846999,0.15286783,0.46400115,0.35451317,0.41499999
-2.54227114,1.79224143,0.12982167,0.34081846,0.17661334,0.54491092,0.15926118,0.48575213,0.36760142,0.42148703
-2.53626813,1.83539184,0.13255035,0.32705830,0.18608211,0.56209827,0.16572178,0.50814273,0.38094302,0.43000552
-2.53026513,1.88193475,0.13525798,0.31466103,0.19579946,0.57975007,0.17215639,0.53086154,0.39427173,0.44027849
-2.52426213,1.93079174,0.13788078,0.30345368,0.20564670,0.59756995,0.17846916,0.55358254,0.40731682,0.45201732
-2.51825913,1.98087134,0.14035539,0.29327753,0.21549999,0.61525422,0.18456410,0.57597205,0.41980963,0.46492632
-2.51225613,2.03109018,0.14262020,0.28399008,0.22523302,0.63249890,0.19034754,0.59769580,0.43149003,0.47870691
-2.50625313,2.08039248,0.14461665,0.27546592,0.23471970,0.64900643,0.19573037,0.61842608,0.44211271,0.49306148
-2.50025013,2.12776774,0.14629036,0.26759645,0.24383681,0.66449196,0.20063020,0.63784859,0.45145293,0.50769685
-2.49424712,2.17226620,0.14759212,0.26028877,0.25246648,0.67868902,0.20497315,0.65566890,0.45931175,0.52232733
-2.48824412,2.21301199,0.14847878,0.25346381,0.26049855,0.69135446,0.20869547,0.67161829,0.46552040,0.53667753
-2.48224112,2.24921389,0.14891394,0.24705410,0.26783249,0.70227260,0.21174467,0.68545885,0.46994392,0.55048479
-2.47623812,2.28017378,0.14886860,0.24100126,0.27437915,0.71125855,0.21408035,0.69698770,0.47248369,0.56350146
-2.47023512,2.30529278,0.14832163,0.23525342,0.28006202,0.71816062,0.21567467,0.70604022,0.47307906,0.57549690
-2.46423212,2.32407523,0.14726007,0.22976302,0.28481815,0.72286193,0.21651243,0.71249222,0.47170786,0.58625935
-2.45822911,2.33613079,0.14567946,0.22448476,0.28859866,0.72528119,0.21659073,0.71626109,0.46838594,0.59559765
-2.45222611,2.34117488,0.14358385,0.21937422,0.29136888,0.72537275,0.21591846,0.71730592,0.46316575,0.60334285
-2.44622311,2.33902759,0.14098586,0.21438696,0.29310816,0.72312598,0.21451543,0.71562662,0.45613399,0.60934970
-2.44022011,2.32961148,0.13790645,0.20947826,0.29380935,0.71856413,0.21241129,0.71126229,0.44740856,0.61349807
-2.43421711,2.31294847,0.13437470,0.20460344,0.29347809,0.71174266,0.20964436,0.70428867,0.43713483,0.61569420
-2.42821411,2.28915594,0.13042729,0.19971867,0.29213193,0.70274733,0.20626038,0.69481520,0.42548143,0.61587188
-2.42221111,2.25844242,0.12610800,0.19478231,0.28979936,0.69169190,0.20231119,0.68298145,0.41263579,0.61399345
-2.41620810,2.22110281,0.12146697,0.18975647,0.28651877,0.67871576,0.19785348,0.66895340,0.39879934,0.61005055
-2.41020510,2.17751336,0.11655986,0.18460881,0.28233751,0.66398135,0.19294767,0.65291949,0.38418284,0.60406470
-2.40420210,2.12812635,0.11144695,0.17931430,0.27731094,0.64767153,0.18765685,0.63508664,0.36900173,0.59608753
-2.39819910,2.07346443,0.10619210,0.17385700,0.27150164,0.62998691,0.18204588,0.61567640,0.35347166,0.58620064
-2.39219610,2.01411457,0.10086170,0.16823149,0.26497864,0.61114304,0.17618064,0.59492114,0.33780437,0.57451505
-2.38619310,1.95072146,0.09552360,0.16244399,0.25781681,0.59136758,0.17012739,0.57306055,0.32220387,0.56117018
-2.38019010,1.88398026,0.09024599,0.15651316,0.25009625,0.57089728,0.16395230,0.55033825,0.30686303,0.54633228
-2.37418709,1.81462848,0.08509638,0.15047026,0.24190174,0.54997485,0.15772096,0.52699859,0.29196056,0.53019230
-2.36818409,1.74343692,0.08014064,0.14435902,0.23332214,0.52884559,0.15149808,0.50328372,0.27765844,0.51296318
-2.36218109,1.67119966,0.07544210,0.13823486,0.22444970,0.50775384,0.14534700,0.47943069,0.26409965,0.49487656
-2.35617809,1.59872293,0.07106082,0.13216381,0.21537929,0.48693920,0.13932935,0.45566882,0.25140644,0.47617893
-2.35017509,1.52681315,0.06705290,0.12622096,0.20620746,0.46663258,0.13350455,0.43221703,0.23967883,0.45712735
-2.34417209,1.45626420,0.06347005,0.12048863,0.19703129,0.44705212,0.12792921,0.40928136,0.22899358,0.43798470
-2.33816908,1.38784413,0.06035919,0.11505436,0.18794711,0.42839908,0.12265649,0.38705262,0.21940348,0.41901472
-2.33216608,1.32228186,0.05776224,0.11000874,0.17904902,0.41085382,0.11773533,0.36570413,0.21093707,0.40047694
-2.32616308,1.26025414,0.05571606,0.10544319,0.17042732,0.39457200,0.11320964,0.34538970,0.20359871,0.38262158
-2.32016008,1.20237327,0.05425241,0.10144788,0.16216681,0.37968123,0.10911742,0.32624192,0.19736914,0.36568471
-2.31415708,1.14917611,0.05339810,0.09810969,0.15434514,0.36627820,0.10548991,0.30837068,0.19220644,0.34988379
-2.30815408,1.10111485,0.05317517,0.09551041,0.14703115,0.35442660,0.10235079,0.29186224,0.18804753,0.33541378
-2.30215108,1.05854993,0.05360104,0.09372515,0.14028344,0.34415593,0.09971545,0.27677873,0.18481012,0.32244388
-2.29614807,1.02174548,0.05468877,0.09282108,0.13414908,0.33546119,0.09759047,0.26315821,0.18239524,0.31111516
-2.29014507,0.99086748,0.05644726,0.09285633,0.12866264,0.32830375,0.09597326,0.25101530,0.18069012,0.30153902
-2.28414207,0.96598479,0.05888140,0.09387927,0.12384559,0.32261320,0.09485200,0.24034242,0.17957169,0.29379662
-2.27813907,0.94707301,0.06199214,0.09592801,0.11970599,0.31829034,0.09420576,0.23111158,0.17891029,0.28793923
-2.27213607,0.93402097,0.06577654,0.09903009,0.11623871,0.31521106,0.09400496,0.22327671,0.17857378,0.28398949
-2.26613307,0.92663963,0.07022763,0.10320240,0.11342591,0.31323112,0.09421214,0.21677639,0.17843182,0.28194343
-2.26013007,0.92467290,0.07533429,0.10845126,0.11123796,0.31219155,0.09478287,0.21153691,0.17836013,0.28177328
-2.25412706,0.92781001,0.08108093,0.11477257,0.10963472,0.31192460,0.09566699,0.20747559,0.17824474,0.28343070
-2.24812406,0.93569888,0.08744719,0.12215213,0.10856702,0.31225976,0.09681000,0.20450409,0.17798602,0.28685059
-2.24212106,0.94795990,0.09440757,0.13056592,0.10797841,0.31302998,0.09815457,0.20253177,0.17750226,0.29195506
-2.23611806,0.96419969,0.10193102,0.13998055,0.10780701,0.31407746,0.09964210,0.20146885,0.17673290,0.29865755
-2.23011506,0.98402442,0.10998068,0.15035361,0.10798743,0.31525911,0.10121436,0.20122931,0.17564108,0.30686692
-2.22411206,1.00705212,0.11851363,0.16163420,0.10845271,0.31645131,0.10281500,0.20173348,0.17421560,0.31649148
-2.21810905,1.03292393,0.12748086,0.17376340,0.10913614,0.31755395,0.10439104,0.20291025,0.17247212,0.32744270
-2.21210605,1.06131393,0.13682748,0.18667488,0.10997302,0.31849349,0.10589417,0.20469886,0.17045371,0.33963872
-2.20610305,1.09193738,0.14649316,0.20029555,0.11090217,0.31922513,0.10728187,0.20705030,0.16823068,0.35300746
-2.20010005,1.12455754,0.15641291,0.21454629,0.11186730,0.31973398,0.10851841,0.20992839,0.16589965,0.36748941
-2.19409705,1.15899080,0.16651825,0.22934286,0.11281819,0.32003534,0.10957551,0.21331038,0.16358218,0.38303998
-2.18809405,1.19511036,0.17673862,0.24459683,0.11371156,0.32017392,0.11043289,0.21718738,0.16142265,0.39963136
-2.18209105,1.23284843,0.18700325,0.26021665,0.11451180,0.32022242,0.11107852,0.22156439,0.15958586,0.41725405
-2.17608804,1.27219688,0.19724315,0.27610878,0.11519144,0.32027925,0.11150872,0.22646017,0.15825403,0.43591770
-2.17008504,1.31320651,0.20739338,0.29217885,0.11573145,0.32046555,0.11172800,0.23190677,0.15762364,0.45565151
-2.16408204,1.35598468,0.21739540,0.30833285,0.11612129,0.32092182,0.11174879,0.23794890,0.15790184,0.47650390
-2.15807904,1.40069145,0.22719931,0.32447820,0.11635882,0.32180386,0.11159089,0.24464290,0.15930265,0.49854153
-2.15207604,1.44753383,0.23676593,0.34052475,0.11645003,0.32327842,0.11128081,0.25205543,0.16204297,0.52184742
-2.14607304,1.49675828,0.24606854,0.35638564,0.11640853,0.32551850,0.11085101,0.26026179,0.16633832,0.54651833
-2.14007004,1.54864118,0.25509414,0.37197784,0.11625494,0.32869831,0.11033887,0.26934371,0.17239846,0.57266111
-2.13406703,1.60347739,0.26384403,0.38722257,0.11601608,0.33298802,0.10978564,0.27938672,0.18042272,0.60038829
-2.12806403,1.66156670,0.27233375,0.40204537,0.11572392,0.33854835,0.10923516,0.29047699,0.19059537,0.62981267
-2.12206103,1.72319868,0.28059217,0.41637594,0.11541448,0.34552501,0.10873259,0.30269755,0.20308071,0.66104130
-2.11605803,1.78863594,0.28865980,0.43014776,0.11512648,0.35404319,0.10832290,0.31612419,0.21801830,0.69416878
-2.11005503,1.85809649,0.29658635,0.44329754,0.11489989,0.36420206,0.10804940,0.33082080,0.23551821,0.72927033
-2.10405203,1.93173566,0.30442758,0.45576452,0.11477436,0.37606965,0.10795221,0.34683452,0.25565650,0.76639482
-2.09804902,2.00962855,0.31224162,0.46748974,0.11478757,0.38967792,0.10806667,0.36419085,0.27847122,0.80555812
-2.09204602,2.09175371,0.32008490,0.47841547,0.11497365,0.40501861,0.10842187,0.38288877,0.30395886,0.84673726
-2.08604302,2.17797912,0.32800800,0.48848466,0.11536147,0.42203980,0.10903926,0.40289634,0.33207170,0.88986563
-2.08004002,2.26805132,0.33605153,0.49764073,0.11597323,0.44064336,0.10993145,0.42414690,0.36271620,0.93482982
-2.07403702,2.36158868,0.34424239,0.50582759,0.11682307,0.46068375,0.11110116,0.44653614,0.39575251,0.98146822
-2.06803402,2.45807945,0.35259060,0.51299010,0.11791602,0.48196806,0.11254059,0.46992037,0.43099547,1.02957177
-2.06203102,2.55688523,0.36108694,0.51907479,0.11924720,0.50425750,0.11423098,0.49411611,0.46821697,1.07888700
-2.05602801,2.65725015,0.36970151,0.52403104,0.12080141,0.52727056,0.11614270,0.51890111,0.50715000,1.12912130
-2.05002501,2.75831577,0.37838340,0.52781254,0.12255307,0.55068766,0.11823563,0.54401706,0.54749406,1.17995052
-2.04402201,2.85914133,0.38706150,0.53037900,0.12446663,0.57415730,0.12046004,0.56917373,0.58892211,1.23102839
-2.03801901,2.95872898,0.39564633,0.53169802,0.12649733,0.59730367,0.12275788,0.59405472,0.63108872,1.28199770
-2.03201601,3.05605276,0.40403300,0.53174709,0.12859239,0.61973540,0.12506438,0.61832443,0.67363915,1.33250250
-2.02601301,3.15009052,0.41210502,0.53051550,0.13069254,0.64105517,0.12731005,0.64163617,0.71621909,1.38220093
-2.02001001,3.23985719,0.41973872,0.52800613,0.13273382,0.66086996,0.12942296,0.66364096,0.75848473,1.43077808
-2.01400700,3.32443817,0.42680824,0.52423699,0.13464962,0.67880149,0.13133108,0.68399685,0.80011263,1.47795810
-2.00800400,3.40302117,0.43319061,0.51924245,0.13637281,0.69449643,0.13296483,0.70237818,0.84080902,1.52351520
-2.00200100,3.47492534,0.43877078,0.51307413,0.13783796,0.70763605,0.13425948,0.71848455,0.88031828,1.56728282
-1.99599800,3.53962623,0.44344634,0.50580126,0.13898340,0.71794495,0.13515751,0.73204908,0.91843009,1.60916068
-1.98999500,3.59677566,0.44713162,0.49751075,0.13975327,0.72519845,0.13561061,0.74284558,0.95498509,1.64911943
-1.98399200,3.64621566,0.44976112,0.48830673,0.14009916,0.72922842,0.13558149,0.75069446,0.98987884,1.68720268
-1.97798899,3.68798622,0.45129198,0.47830972,0.13998164,0.72992740,0.13504512,0.75546715,1.02306415,1.72352655
-1.97198599,3.72232649,0.45170548,0.46765540,0.13937129,0.72725082,0.13398965,0.75708884,1.05455155,1.75827686
-1.96598299,3.74966988,0.45100759,0.45649315,0.13824946,0.72121722,0.13241672,0.75553954,1.08440839,1.79170438
-1.95997999,3.77063345,0.44922851,0.44498419,0.13660860,0.71190678,0.13034133,0.75085358,1.11275647,1.82411840
-1.95397699,3.78600252,0.44642133,0.43329962,0.13445220,0.69945794,0.12779119,0.74311752,1.13976888,1.85587947
-1.94797399,3.79671127,0.44265995,0.42161818,0.13179443,0.68406259,0.12480562,0.73246666,1.16566598,1.88739147
-1.94197099,3.80382073,0.43803637,0.41012394,0.12865943,0.66595994,0.12143406,0.71908053,1.19071134,1.91909398
-1.93596798,3.80849503,0.43265753,0.39900385,0.12508035,0.64542939,0.11773426,0.70317732,1.21520761,1.95145520
-1.92996498,3.81197730,0.42664188,0.38844519,0.12109823,0.62278272,0.11377029,0.68500772,1.23949293,1.98496594
-1.92396198,3.81556600,0.42011595,0.37863299,0.11676063,0.59835585,0.10961032,0.66484843,1.26393792,2.02013506
-1.91795898,3.82059285,0.41321084,0.36974733,0.11212035,0.57250062,0.10532447,0.64299533,1.28894351,2.05748649
-1.91195598,3.82840269,0.40605899,0.36196064,0.10723395,0.54557664,0.10098266,0.61975690,1.31493959,2.09755781
-1.90595298,3.84033592,0.39879128,0.35543495,0.10216042,0.51794367,0.09665259,0.59544770,1.34238442,2.14090033
-1.89994997,3.85771365,0.39153441,0.35031915,0.09695984,0.48995455,0.09239798,0.57038235,1.37176452,2.18808028
-1.89394697,3.88182528,0.38440875,0.34674623,0.09169218,0.46194894,0.08827702,0.54486992,1.40359482,2.23968076
-1.88794397,3.91391839,0.37752659,0.34483063,0.08641618,0.43424793,0.08434118,0.51920892,1.43841854,2.29630376
-1.88194097,3.95519023,0.37099080,0.34466565,0.08118840,0.40714953,0.08063428,0.49368291,1.47680640,2.35857168
