energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.94447224,22.49091056,0.07854850,0.21776404,0.49723585,8.52635615,1.82475042,12.55946775,0.10893610,1.00239423
-2.93846923,22.66353408,0.07985724,0.21749601,0.49817754,8.52509556,1.85002707,12.71892168,0.11049692,1.01989769
-2.93246623,22.78651387,0.08093409,0.21655366,0.49763025,8.51742455,1.87127394,12.83969444,0.11181870,1.03331295
-2.92646323,22.85802535,0.08175820,0.21493529,0.49554660,8.50334508,1.88817550,12.92011395,0.11289147,1.04248560
-2.92046023,22.87735389,0.08231391,0.21264822,0.49190882,8.48313039,1.90049414,12.95925613,0.11370892,1.04734433
-2.91445723,22.84485864,0.08259091,0.20970867,0.48672938,8.45728719,1.90807132,12.95694683,0.11426863,1.04790054
-2.90845423,22.76190291,0.08258426,0.20614141,0.48005065,8.42650892,1.91082640,12.91374197,0.11457210,1.04424554
-2.90245123,22.63075657,0.08229425,0.20197933,0.47194355,8.39162322,1.90875359,12.83088774,0.11462475,1.03654539
-2.89644822,22.45447677,0.08172614,0.19726285,0.46250531,8.35353726,1.90191724,12.71026361,0.11443582,1.02503377
-2.89044522,22.23677375,0.08088975,0.19203915,0.45185641,8.31318399,1.89044593,12.55431100,0.11401813,1.01000318
-2.88444222,21.98186890,0.07979902,0.18636147,0.44013693,8.27147265,1.87452586,12.36595136,0.11338785,0.99179495
-2.87843922,21.69435145,0.07847142,0.18028816,0.42750241,8.22924594,1.85439382,12.14849688,0.11256406,0.97078844
-2.87243622,21.37903992,0.07692741,0.17388186,0.41411945,8.18724598,1.83033027,11.90555760,0.11156833,0.94738997
-2.86643322,21.04085318,0.07518977,0.16720857,0.40016124,8.14609018,1.80265266,11.64094797,0.11042413,0.92202193
-2.86043022,20.68469507,0.07328300,0.16033676,0.38580323,8.10625761,1.77170949,11.35859592,0.10915628,0.89511242
-2.85442721,20.31535499,0.07123270,0.15333651,0.37121901,8.06808559,1.73787506,11.06245678,0.10779027,0.86708584
-2.84842421,19.93742592,0.06906503,0.14627870,0.35657664,8.03177557,1.70154519,10.75643419,0.10635164,0.83835474
-2.84242121,19.55523994,0.06680612,0.13923430,0.34203557,7.99740666,1.66313381,10.44430925,0.10486531,0.80931306
-2.83641821,19.17282046,0.06448169,0.13227363,0.32774411,7.96495509,1.62307054,10.12967907,0.10335495,0.78033101
-2.83041521,18.79384948,0.06211659,0.12546586,0.31383761,7.93431719,1.58179905,9.81590526,0.10184244,0.75175153
-2.82441221,18.42164793,0.05973450,0.11887849,0.30043731,7.90533374,1.53977610,9.50607238,0.10034736,0.72388833
-2.81840920,18.05916647,0.05735771,0.11257698,0.28764987,7.87781354,1.49747115,9.20295640,0.09888666,0.69702545
-2.81240620,17.70898461,0.05500690,0.10662446,0.27556745,7.85155433,1.45536623,8.90900265,0.09747432,0.67141809
-2.80640320,17.37331571,0.05270109,0.10108150,0.26426846,7.82635963,1.41395597,8.62631281,0.09612131,0.64729453
-2.80040020,17.05401617,0.05045758,0.09600599,0.25381854,7.80205056,1.37374746,8.35664016,0.09483552,0.62485884
-2.79439720,16.75259717,0.04829201,0.09145305,0.24427202,7.77847226,1.33525975,8.10139247,0.09362196,0.60429411
-2.78839420,16.47023823,0.04621839,0.08747494,0.23567351,7.75549501,1.29902269,7.86164153,0.09248299,0.58576588
-2.78239120,16.20780177,0.04424923,0.08412097,0.22805950,7.73301087,1.26557493,7.63813853,0.09141868,0.56942544
-2.77638819,15.96584871,0.04239564,0.08143738,0.22145998,7.71092670,1.23546075,7.43133431,0.09042731,0.55541281
-2.77038519,15.74465509,0.04066751,0.07946712,0.21589981,7.68915519,1.20922559,7.24140350,0.08950583,0.54385892
-2.76438219,15.54423006,0.03907355,0.07824955,0.21139988,7.66760526,1.18741001,7.06827140,0.08865040,0.53488706
-2.75837919,15.36433533,0.03762147,0.07781991,0.20797782,7.64617352,1.17054199,6.91164261,0.08785694,0.52861315
-2.75237619,15.20450656,0.03631800,0.07820877,0.20564843,7.62473821,1.15912751,6.77103027,0.08712158,0.52514486
-2.74637319,15.06407643,0.03516893,0.07944116,0.20442355,7.60315675,1.15363934,6.64578474,0.08644106,0.52457954
-2.74037019,14.94219951,0.03417910,0.08153564,0.20431162,7.58126795,1.15450437,6.53512079,0.08581309,0.52700091
-2.73436718,14.83787841,0.03335237,0.08450316,0.20531677,7.55889904,1.16208944,6.43814229,0.08523650,0.53247469
-2.72836418,14.74999077,0.03269146,0.08834582,0.20743760,7.53587783,1.17668646,6.35386387,0.08471135,0.54104330
-2.72236118,14.67731656,0.03219790,0.09305557,0.21066573,7.51204922,1.19849692,6.28122874,0.08423889,0.55271997
-2.71635818,14.61856486,0.03187183,0.09861296,0.21498426,7.48729547,1.22761688,6.21912287,0.08382136,0.56748251
-2.71035518,14.57239971,0.03171185,0.10498591,0.22036613,7.46155886,1.26402296,6.16638540,0.08346177,0.58526714
-2.70435218,14.53746457,0.03171492,0.11212874,0.22677273,7.43486526,1.30756034,6.12181583,0.08316357,0.60596294
-2.69834917,14.51240502,0.03187618,0.11998144,0.23415273,7.40734723,1.35793358,6.08417876,0.08293022,0.62940715
-2.69234617,14.49588976,0.03218894,0.12846937,0.24244131,7.37926467,1.41470136,6.05220727,0.08276488,0.65538194
-2.68634317,14.48663016,0.03264465,0.13750341,0.25155993,7.35102183,1.47727565,6.02460601,0.08266995,0.68361301
-2.68034017,14.48339838,0.03323294,0.14698065,0.26141673,7.32317899,1.54492628,6.00005545,0.08264687,0.71377029
-2.67433717,14.48504488,0.03394184,0.15678571,0.27190754,7.29645780,1.61679120,5.97721841,0.08269580,0.74547111
-2.66833417,14.49051523,0.03475794,0.16679262,0.28291763,7.27173949,1.69189256,5.95474999,0.08281558,0.77828587
-2.66233117,14.49886689,0.03566679,0.17686734,0.29432407,7.25005531,1.76915860,5.93131170,0.08300367,0.81174627
-2.65632816,14.50928552,0.03665322,0.18687079,0.30599867,7.23256917,1.84745080,5.90559016,0.08325638,0.84535592
-2.65032516,14.52110086,0.03770184,0.19666232,0.31781135,7.22055264,1.92559532,5.87632030,0.08356900,0.87860300
-2.64432216,14.53380121,0.03879753,0.20610351,0.32963379,7.21535291,2.00241774,5.84231251,0.08393629,0.91097454
-2.63831916,14.54704552,0.03992590,0.21506214,0.34134321,7.21835440,2.07677947,5.80248266,0.08435278,0.94197176
-2.63231616,14.56067184,0.04107380,0.22341603,0.35282599,7.23093536,2.14761426,5.75588353,0.08481331,0.97112572
-2.62631316,14.57470042,0.04222975,0.23105682,0.36398091,7.25442064,2.21396288,5.70173578,0.08531349,0.99801260
-2.62031016,14.58933002,0.04338427,0.23789322,0.37472188,7.29003222,2.27500428,5.63945635,0.08585007,1.02226779
-2.61430715,14.60492604,0.04453013,0.24385366,0.38497991,7.33883917,2.33008145,5.56868232,0.08642134,1.04359807
-2.60830415,14.62199931,0.04566246,0.24888831,0.39470416,7.40170889,2.37872053,5.48928820,0.08702728,1.06179126
-2.60230115,14.64117530,0.04677877,0.25297011,0.40386208,7.47926152,2.42064202,5.40139483,0.08766972,1.07672275
-2.59629815,14.66315387,0.04787872,0.25609493,0.41243844,7.57182929,2.45576341,5.30536888,0.08835217,1.08835851
-2.59029515,14.68866065,0.04896382,0.25828078,0.42043350,7.67942291,2.48419294,5.20181212,0.08907962,1.09675451
-2.58429215,14.71839203,0.05003703,0.25956609,0.42786022,7.80170655,2.50621480,5.09154039,0.08985814,1.10205240
-2.57828914,14.75295643,0.05110219,0.26000717,0.43474090,7.93798315,2.52226667,4.97555310,0.09069431,1.10447186
-2.57228614,14.79281524,0.05216337,0.25967497,0.44110323,8.08719128,2.53291065,4.85499432,0.09159462,1.10429982
-2.56628314,14.83822718,0.05322424,0.25865133,0.44697631,8.24791458,2.53879954,4.73110756,0.09256475,1.10187733
-2.56028014,14.88920005,0.05428738,0.25702498,0.45238660,8.41840427,2.54064013,4.60518630,0.09360890,1.09758470
-2.55427714,14.94545355,0.05535371,0.25488733,0.45735437,8.59661453,2.53915584,4.47852315,0.09472909,1.09182562
-2.54827414,15.00639651,0.05642186,0.25232857,0.46189074,8.78025037,2.53505072,4.35236016,0.09592462,1.08501128
-2.54227114,15.07112089,0.05748785,0.24943398,0.46599560,8.96682633,2.52897685,4.22784303,0.09719163,1.07754509
-2.53626813,15.13841389,0.05854478,0.24628086,0.46965653,9.15373427,2.52150694,4.10598156,0.09852283,1.06980883
-2.53026513,15.20678836,0.05958270,0.24293609,0.47284884,9.33831751,2.51311347,3.98761839,0.09990744,1.06215074
-2.52426213,15.27453009,0.06058881,0.23945453,0.47553676,9.51794826,2.50415536,3.87340740,0.10133137,1.05487616
-2.51825913,15.33975969,0.06154763,0.23587815,0.47767563,9.69010477,2.49487264,3.76380259,0.10277753,1.04824077
-2.51225613,15.40050517,0.06244156,0.23223616,0.47921498,9.85244446,2.48538899,3.65905759,0.10422642,1.04244671
-2.50625313,15.45478073,0.06325144,0.22854568,0.48010240,10.00286934,2.47572163,3.55923542,0.10565685,1.03764141
-2.50025013,15.50066659,0.06395733,0.22481333,0.48028770,10.13958027,2.46579759,3.46422717,0.10704677,1.03391891
-2.49424712,15.53638460,0.06453939,0.22103717,0.47972727,10.26111695,2.45547486,3.37377832,0.10837426,1.03132328
-2.48824412,15.56036442,0.06497872,0.21720915,0.47838832,10.36638153,2.44456707,3.28752048,0.10961844,1.02985374
-2.48224112,15.57129605,0.06525832,0.21331769,0.47625253,10.45464436,2.43286958,3.20500671,0.11076051,1.02947093
-2.47623812,15.56816522,0.06536394,0.20935034,0.47331916,10.52553155,2.42018562,3.12574783,0.11178453,1.03010379
-2.47023512,15.55026957,0.06528485,0.20529630,0.46960711,10.57899530,2.40635047,3.04924786,0.11267830,1.03165665
-2.46423212,15.51721498,0.06501451,0.20114864,0.46515601,10.61526869,2.39125247,2.97503653,0.11343392,1.03401604
-2.45822911,15.46889302,0.06455110,0.19690613,0.46002616,10.63480802,2.37484949,2.90269725,0.11404823,1.03705685
-2.45222611,15.40544181,0.06389782,0.19257456,0.45429737,10.63822648,2.35718024,2.83188923,0.11452306,1.04064775
-2.44622311,15.32719387,0.06306303,0.18816750,0.44806678,10.62622347,2.33836968,2.76236306,0.11486527,1.04465558
-2.44022011,15.23461560,0.06206018,0.18370650,0.44144568,10.59951439,2.31862878,2.69396935,0.11508658,1.04894879
-2.43421711,15.12824336,0.06090758,0.17922075,0.43455580,10.55876567,2.29824853,2.62666040,0.11520319,1.05339995
-2.42821411,15.00862155,0.05962794,0.17474611,0.42752490,10.50453925,2.27758910,2.56048550,0.11523526,1.05788748
-2.42221111,14.87624759,0.05824777,0.17032384,0.42048226,10.43725047,2.25706475,2.49558059,0.11520624,1.06229678
-2.41620810,14.73152807,0.05679668,0.16599887,0.41355409,10.35714202,2.23712561,2.43215320,0.11514213,1.06652090
-2.41020510,14.57474940,0.05530651,0.16181786,0.40685914,10.26427571,2.21823731,2.37046395,0.11507058,1.07046100
-2.40420210,14.40606490,0.05381047,0.15782707,0.40050477,10.15854234,2.20085978,2.31080594,0.11502005,1.07402671
-2.39819910,14.22549882,0.05234218,0.15407026,0.39458354,10.03968889,2.18542608,2.25348303,0.11501887,1.07713652
-2.39219610,14.03296664,0.05093475,0.15058660,0.38917050,9.90736077,2.17232247,2.19878849,0.11509439,1.07971821
-2.38619310,13.82830920,0.04961990,0.14740885,0.38432128,9.76115595,2.16187037,2.14698493,0.11527212,1.08170933
-2.38019010,13.61133750,0.04842707,0.14456169,0.38007084,9.60068691,2.15431109,2.09828640,0.11557495,1.08305770
-2.37418709,13.38188404,0.04738269,0.14206042,0.37643315,9.42564577,2.14979364,2.05284351,0.11602243,1.08372178
-2.36818409,13.13985605,0.04650946,0.13991015,0.37340140,9.23586776,2.14836614,2.01073199,0.11663013,1.08367081
-2.36218109,12.88528602,0.04582582,0.13810521,0.37094894,9.03138846,2.14997073,1.97194495,0.11740909,1.08288455
-2.35617809,12.61837515,0.04534544,0.13662917,0.36903069,8.81249056,2.15444216,1.93638924,0.11836535,1.08135257
-2.35017509,12.33952615,0.04507692,0.13545519,0.36758501,8.57973677,2.16150988,1.90388550,0.11949955,1.07907291
-2.34417209,12.04936254,0.04502352,0.13454683,0.36653581,8.33398655,2.17080327,1.87417206,0.12080672,1.07605023
-2.33816908,11.74873309,0.04518307,0.13385919,0.36579490,8.07639537,2.18185983,1.84691214,0.12227603,1.07229327
-2.33216608,11.43870082,0.04554793,0.13334039,0.36526445,7.80839664,2.19413591,1.82170403,0.12389081,1.06781189
-2.32616308,11.12051777,0.04610517,0.13293332,0.36483948,7.53166731,2.20701966,1.79809375,0.12562856,1.06261384
-2.32016008,10.79558729,0.04683671,0.13257758,0.36441034,7.24807973,2.21984565,1.77558966,0.12746122,1.05670139
-2.31415708,10.46541711,0.04771971,0.13221149,0.36386515,6.95964262,2.23191100,1.75367839,0.12935550,1.05006809
-2.30815408,10.13156647,0.04872697,0.13177420,0.36309210,6.66843520,2.24249249,1.73184151,0.13127345,1.04269613
-2.30215108,9.79559173,0.04982752,0.13120773,0.36198180,6.37653843,2.25086437,1.70957241,0.13317316,1.03455427
-2.29614807,9.45899403,0.05098719,0.13045884,0.36042940,6.08596771,2.25631638,1.68639276,0.13500964,1.02559696
-2.29014507,9.12317310,0.05216941,0.12948083,0.35833671,5.79861083,2.25817186,1.66186799,0.13673594,1.01576451
-2.28414207,8.78939014,0.05333604,0.12823501,0.35561424,5.51617471,2.25580534,1.63562141,0.13830435,1.00498473
-2.27813907,8.45874231,0.05444821,0.12669191,0.35218314,5.24014352,2.24865937,1.60734645,0.13966783,0.99317595
-2.27213607,8.13215020,0.05546737,0.12483214,0.34797703,4.97175012,2.23626023,1.57681673,0.14078149,0.98025143
-2.26613307,7.81035872,0.05635622,0.12264701,0.34294382,4.71196171,2.21823200,1.54389357,0.14160416,0.96612499
-2.26013007,7.49395091,0.05707974,0.12013866,0.33704728,4.46147951,2.19430876,1.50853099,0.14209999,0.95071771
-2.25412706,7.18337311,0.05760621,0.11731996,0.33026855,4.22075170,2.16434442,1.47077786,0.14224001,0.93396527
-2.24812406,6.87896940,0.05790813,0.11421407,0.32260744,3.98999778,2.12831995,1.43077738,0.14200356,0.91582571
-2.24212106,6.58102234,0.05796308,0.11085372,0.31408347,3.76924209,2.08634758,1.38876391,0.14137960,0.89628708
-2.23611806,6.28979711,0.05775451,0.10728025,0.30473665,3.55835381,2.03867196,1.34505743,0.14036778,0.87537467
-2.23011506,6.00558577,0.05727228,0.10354251,0.29462801,3.35709045,1.98566794,1.30005585,0.13897923,0.85315735
-2.22411206,5.72874870,0.05651316,0.09969559,0.28383970,3.16514206,1.92783514,1.25422552,0.13723700,0.82975271
-2.21810905,5.45975055,0.05548109,0.09579952,0.27247486,2.98217342,1.86578941,1.20809052,0.13517628,0.80533079
-2.21210605,5.19918864,0.05418717,0.09191798,0.26065705,2.80786192,1.80025133,1.16222092,0.13284410,0.78011602
-2.20610305,4.94781242,0.05264962,0.08811703,0.24852938,2.64192941,1.73203229,1.11722075,0.13029883,0.75438752
-2.20010005,4.70653317,0.05089338,0.08446397,0.23625331,2.48416662,1.66201857,1.07371599,0.12760921,0.72847752
-2.19409705,4.47642389,0.04894968,0.08102631,0.22400715,2.33444970,1.59115402,1.03234311,0.12485322,0.70276813
-2.18809405,4.25871003,0.04685534,0.07787092,0.21198427,2.19274863,1.52042206,0.99373847,0.12211657,0.67768654
-2.18209105,4.05475197,0.04465203,0.07506336,0.20039111,2.05912799,1.45082757,0.95852893,0.11949108,0.65369893
-2.17608804,3.86602077,0.04238539,0.07266739,0.18944500,1.93374102,1.38337943,0.92732387,0.11707280,0.63130320
-2.17008504,3.69406871,0.04010415,0.07074459,0.17937173,1.81681788,1.31907422,0.90070870,0.11496017,0.61102088
-2.16408204,3.54049618,0.03785917,0.06935420,0.17040304,1.70864977,1.25888159,0.87923977,0.11325198,0.59338847
-2.15807904,3.40691659,0.03570252,0.06855301,0.16277391,1.60956993,1.20373163,0.86344068,0.11204546,0.57894820
-2.15207604,3.29492023,0.03368657,0.06839530,0.15671965,1.51993320,1.15450438,0.85379942,0.11143429,0.56823858
-2.14607304,3.20603824,0.03186311,0.06893281,0.15247280,1.44009502,1.11202152,0.85076635,0.11150669,0.56178471
-2.14007004,3.14170707,0.03028258,0.07021459,0.15025979,1.37039117,1.07703990,0.85475218,0.11234363,0.56008838
-2.13406703,3.10323369,0.02899330,0.07228680,0.15029734,1.31111871,1.05024686,0.86612583,0.11401700,0.56361796
-2.12806403,3.09176145,0.02804074,0.07519234,0.15278847,1.26251877,1.03225650,0.88521139,0.11658796,0.57279808
-2.12206103,3.10823637,0.02746687,0.07897023,0.15791823,1.22476152,1.02360664,0.91228404,0.12010530,0.58799899
-2.11605803,3.15337350,0.02730952,0.08365483,0.16584910,1.19793317,1.02475576,0.94756433,0.12460391,0.60952572
-2.11005503,3.22762321,0.02760171,0.08927476,0.17671603,1.18202511,1.03607936,0.99121090,0.13010333,0.63760697
-2.10405203,3.33113731,0.02837101,0.09585163,0.19062128,1.17692506,1.05786539,1.04331132,0.13660650,0.67238392
-2.09804902,3.46373546,0.02963886,0.10339864,0.20762914,1.18240987,1.09030833,1.10387156,0.14409853,0.71389924
-2.09204602,3.62487255,0.03141989,0.11191889,0.22776064,1.19814005,1.13350181,1.17280404,0.15254586,0.76208661
-2.08604302,3.81360824,0.03372121,0.12140381,0.25098858,1.22365595,1.18742997,1.24991521,0.16189555,0.81676112
-2.08004002,4.02858023,0.03654175,0.13183152,0.27723302,1.25837550,1.25195767,1.33489309,0.17207498,0.87761127
-2.07403702,4.26798340,0.03987152,0.14316531,0.30635749,1.30159388,1.32682026,1.42729572,0.18299199,0.94419304
-2.06803402,4.52955671,0.04369112,0.15535250,0.33816629,1.35248532,1.41161362,1.52654155,0.19453546,1.01592677
-2.06203102,4.81058051,0.04797117,0.16832349,0.37240320,1.41010731,1.50578525,1.63190253,0.20657646,1.09209737
-2.05602801,5.10788603,0.05267207,0.18199142,0.40875162,1.47340772,1.60862753,1.74250108,0.21896997,1.17185860
-2.05002501,5.41787927,0.05774390,0.19625236,0.44683669,1.54123503,1.71927411,1.85731150,0.23155728,1.25424162
-2.04402201,5.73658036,0.06312655,0.21098607,0.48622934,1.61235210,1.83670046,1.97516662,0.24416890,1.33816839
-2.03801901,6.05967929,0.06875027,0.22605755,0.52645233,1.68545346,1.95972934,2.09477015,0.25662816,1.42246972
-2.03201601,6.38260775,0.07453648,0.24131917,0.56698840,1.75918621,2.08704204,2.21471476,0.26875517,1.50590802
-2.02601301,6.70062620,0.08039901,0.25661363,0.60729031,1.83217412,2.21719569,2.33350580,0.28037136,1.58720415
-2.02001001,7.00892423,0.08624558,0.27177735,0.64679255,1.90304474,2.34864678,2.44959032,0.29130413,1.66506787
-2.01400700,7.30273155,0.09197982,0.28664455,0.68492442,1.97045852,2.47978076,2.56139046,0.30139174,1.73823083
-2.00800400,7.57743601,0.09750341,0.30105163,0.72112399,2.03313935,2.60894706,2.66734038,0.31048814,1.80548113
-2.00200100,7.82870453,0.10271856,0.31484188,0.75485265,2.08990534,2.73449872,2.76592544,0.31846748,1.86569799
-1.99599800,8.05260265,0.10753063,0.32787014,0.78560938,2.13969883,2.85483526,2.85572214,0.32522839,1.91788545
-1.98999500,8.24570767,0.11185082,0.34000750,0.81294454,2.18161439,2.96844751,2.93543747,0.33069752,1.96120341
-1.98399200,8.40521107,0.11559883,0.35114553,0.83647234,2.21492375,3.07396244,3.00394599,0.33483249,1.99499492
-1.97798899,8.52900568,0.11870533,0.36120009,0.85588168,2.23909663,3.17018628,3.06032328,0.33762388,2.01880845
-1.97198599,8.61575393,0.12111422,0.37011446,0.87094481,2.25381649,3.25614400,3.10387424,0.33909639,2.03241405
-1.96598299,8.66493408,0.12278448,0.37786149,0.88152349,2.25899058,3.33111316,3.13415515,0.33930885,2.03581270
-1.95997999,8.67686212,0.12369165,0.38444492,0.88757238,2.25475388,3.39465065,3.15098854,0.33835331,2.02923841
-1.95397699,8.65268837,0.12382863,0.38989948,0.88913959,2.24146647,3.44661042,3.15447001,0.33635305,2.01315277
-1.94797399,8.59436825,0.12320607,0.39428992,0.88636431,2.21970468,3.48715135,3.14496692,0.33345960,1.98823217
-1.94197099,8.50460829,0.12185207,0.39770882,0.87947165,2.19024597,3.51673424,3.12310858,0.32984891,1.95534813
-1.93596798,8.38678897,0.11981130,0.40027335,0.86876506,2.15404827,3.53610745,3.08976848,0.32571671,1.91554144
-1.92996498,8.24486709,0.11714354,0.40212090,0.85461638,2.11222436,3.54628151,3.04603895,0.32127327,1.86999111
-1.92396198,8.08326102,0.11392179,0.40340387,0.83745420,2.06601199,3.54849297,2.99319918,0.31673768,1.81997917
-1.91795898,7.90672267,0.11022987,0.40428373,0.81775079,2.01674092,3.54415886,2.93267780,0.31233180,1.76685283
-1.91195598,7.72020068,0.10615970,0.40492449,0.79600817,1.96579766,3.53482296,2.86601114,0.30827422,1.71198506
-1.90595298,7.52869912,0.10180846,0.40548599,0.77274374,1.91458895,3.52209608,2.79479876,0.30477415,1.65673524
-1.89994997,7.33713654,0.09727550,0.40611712,0.74847610,1.86450509,3.50759247,2.72065778,0.30202571,1.60241098
-1.89394697,7.15020967,0.09265939,0.40694939,0.72371121,1.81688400,3.49286498,2.64517750,0.30020262,1.55023246
-1.88794397,6.97226604,0.08805504,0.40809096,0.69892967,1.77297690,3.47934161,2.56987589,0.29945339,1.50130035
-1.88194097,6.80718937,0.08355106,0.40962162,0.67457502,1.73391653,3.46826616,2.49615940,0.29989740,1.45656818
-1.87593797,6.65830094,0.07922741,0.41158877,0.65104380,1.70068858,3.46064563,2.42528734,0.30162166,1.41682003
-1.86993497,6.52827970,0.07515355,0.41400474,0.62867718,1.67410704,3.45720667,2.35834193,0.30467856,1.38265382
-1.86393197,6.41910320,0.07138685,0.41684547,0.60775465,1.65479405,3.45836335,2.29620497,0.30908455,1.35447076
-1.85792896,6.33201076,0.06797164,0.42005086,0.58848954,1.64316468,3.46419755,2.23954159,0.31481978,1.33247096
-1.85192596,6.26748939,0.06493861,0.42352661,0.57102679,1.63941714,3.47445334,2.18879167,0.32182874,1.31665506
-1.84592296,6.22528263,0.06230480,0.42714764,0.55544260,1.64352846,3.48854557,2.14416867,0.33002178,1.30683176
-1.83991996,6.20442145,0.06007389,0.43076292,0.54174612,1.65525616,3.50558274,2.10566600,0.33927750,1.30263066
-1.83391696,6.20327596,0.05823704,0.43420163,0.52988306,1.67414558,3.52440309,2.07307021,0.34944594,1.30352002
-1.82791396,6.21962584,0.05677398,0.43728023,0.51974098,1.69954310,3.54362270,2.04598048,0.36035244,1.30882862
-1.82191096,6.25074722,0.05565445,0.43981035,0.51115613,1.73061474,3.56169350,2.02383338,0.37180202,1.31777100
-1.81590795,6.29351288,0.05483983,0.44160705,0.50392172,1.76637007,3.57696881,2.00593204,0.38358428,1.32947532
-1.80990495,6.34450270,0.05428493,0.44249709,0.49779710,1.80569049,3.58777360,1.99147839,0.39547863,1.34301282
-1.80390195,6.40012070,0.05393993,0.44232698,0.49251794,1.84736159,3.59247662,1.97960739,0.40725963,1.35742817
-1.79789895,6.45671511,0.05375226,0.44097026,0.48780672,1.89010843,3.58956114,1.96942201,0.41870255,1.37176963
-1.79189595,6.51069778,0.05366850,0.43833398,0.48338350,1.93263287,3.57769164,1.96002773,0.42958881,1.38511836
-1.78589295,6.55865925,0.05363618,0.43436381,0.47897651,1.97365185,3.55577351,1.95056549,0.43971130,1.39661590
-1.77988994,6.59747625,0.05360543,0.42904786,0.47433215,2.01193541,3.52300362,1.94024208,0.44887944,1.40548928
-1.77388694,6.62440830,0.05353047,0.42241890,0.46922430,2.04634326,3.47890972,1.92835714,0.45692393,1.41107293
-1.76788394,6.63718095,0.05337087,0.41455504,0.46346245,2.07585865,3.42337746,1.91432596,0.46370094,1.41282702
-1.76188094,6.63405321,0.05309254,0.40557879,0.45689845,2.09961842,3.35666423,1.89769777,0.46909583,1.41035174
-1.75587794,6.61386768,0.05266859,0.39565469,0.44943176,2.11693823,3.27939963,1.87816899,0.47302616,1.40339719
-1.74987494,6.57608206,0.05207975,0.38498562,0.44101288,2.12733197,3.19257302,1.85559142,0.47544400,1.39186887
-1.74387194,6.52078184,0.05131474,0.37380799,0.43164505,2.13052486,3.09750900,1.82997532,0.47633744,1.37582863
-1.73786893,6.44867395,0.05037021,0.36238600,0.42138404,2.12645961,2.99583220,1.80148759,0.47573118,1.35549122
-1.73186593,6.36106237,0.04925058,0.35100536,0.41033617,2.11529569,2.88942304,1.77044537,0.47368633,1.33121677
-1.72586293,6.25980674,0.04796762,0.33996656,0.39865464,2.09740152,2.78036628,1.73730547,0.47029916,1.30349935
-1.71985993,6.14726582,0.04653987,0.32957801,0.38653429,2.07334027,2.67089448,1.70265012,0.46569904,1.27295232
-1.71385693,6.02622780,0.04499193,0.32014923,0.37420511,2.04384966,2.56332830,1.66716964,0.46004547,1.24029078
-1.70785393,5.89983001,0.04335361,0.31198434,0.36192460,2.00981662,2.46001566,1.63164265,0.45352429,1.20631178
-1.70185093,5.77147039,0.04165901,0.30537578,0.34996938,1.97224797,2.36327153,1.59691427,0.44634313,1.17187294
-1.69584792,5.64471372,0.03994558,0.30059859,0.33862633,1.93223810,2.27531991,1.56387314,0.43872632,1.13786996
-1.68984492,5.52319498,0.03825316,0.29790509,0.32818349,1.89093490,2.19823947,1.53342757,0.43090923,1.10521383
-1.68384192,5.41052263,0.03662296,0.29752007,0.31892109,1.84950525,2.13391387,1.50648145,0.42313235,1.07480811
-1.67783892,5.31018404,0.03509669,0.29963643,0.31110292,1.80910106,2.08398765,1.48391042,0.41563513,1.04752693
-1.67183592,5.22545536,0.03371562,0.30441123,0.30496832,1.77082718,2.04982827,1.46653850,0.40864990,1.02419413
-1.66583292,5.15931752,0.03251976,0.31196212,0.30072498,1.73571187,2.03249492,1.45511586,0.40239583,1.00556391
-1.65982991,5.11438008,0.03154705,0.32236407,0.29854274,1.70468079,2.03271411,1.45029769,0.39707335,0.99230328
-1.65382691,5.09281410,0.03083268,0.33564653,0.29854848,1.67853495,2.05086233,1.45262484,0.39285890,0.98497664
-1.64782391,5.09629501,0.03040835,0.35179082,0.30082226,1.65793308,2.08695579,1.46250616,0.38990034,0.98403258
-1.64182091,5.12595623,0.03030166,0.37072797,0.30539469,1.64337852,2.14064719,1.48020314,0.38831300,0.98979293
-1.63581791,5.18235405,0.03053556,0.39233704,0.31224554,1.63521070,2.21122937,1.50581692,0.38817656,1.00244439
-1.62981491,5.26544409,0.03112776,0.41644403,0.32130366,1.63360095,2.29764581,1.53927811,0.38953273,1.02203245
-1.62381191,5.37456963,0.03209022,0.44282152,0.33244808,1.63855243,2.39850773,1.58033970,0.39238379,1.04845788
-1.61780890,5.50846189,0.03342870,0.47118927,0.34551019,1.64990380,2.51211755,1.62857339,0.39669209,1.08147570
-1.61180590,5.66525238,0.03514235,0.50121584,0.36027705,1.66733609,2.63649853,1.68336969,0.40238036,1.12069662
-1.60580290,5.84249732,0.03722334,0.53252147,0.37649557,1.69038248,2.76943013,1.74394214,0.40933303,1.16559107
-1.59979990,6.03721417,0.03965658,0.56468235,0.39387756,1.71844040,2.90848875,1.80933579,0.41739834,1.21549589
-1.59379690,6.24592997,0.04241959,0.59723629,0.41210549,1.75078573,3.05109325,1.87844031,0.42639129,1.26962359
-1.58779390,6.46474148,0.04548243,0.62968996,0.43083882,1.78658856,3.19455465,1.95000761,0.43609743,1.32707442
-1.58179090,6.68938647,0.04880784,0.66152758,0.44972086,1.82493034,3.33612919,2.02267416,0.44627731,1.38685115
