energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.07653827,1.97818143,0.00154956,0.02759595,0.90080228,0.77249219,0.27889068,0.81704112,0.00841062,0.06695760
-3.07053527,1.92558391,0.00153251,0.02870308,0.85412294,0.75279440,0.26749220,0.80388329,0.00828816,0.06419351
-3.06453227,1.88054743,0.00152472,0.03000762,0.80987435,0.73520179,0.25670824,0.79511324,0.00817699,0.06188950
-3.05852926,1.84361429,0.00152553,0.03149912,0.76837520,0.71994095,0.24662668,0.79090980,0.00808064,0.06006999
-3.05252626,1.81513725,0.00153415,0.03316327,0.72984858,0.70718528,0.23730915,0.79135669,0.00800224,0.05874840
-3.04652326,1.79528689,0.00154963,0.03498242,0.69442485,0.69705531,0.22879167,0.79644857,0.00794453,0.05792787
-3.04052026,1.78406521,0.00157096,0.03693621,0.66214757,0.68962084,0.22108627,0.80610002,0.00790975,0.05760238
-3.03451726,1.78132471,0.00159702,0.03900232,0.63298194,0.68490494,0.21418331,0.82015707,0.00789964,0.05775801
-3.02851426,1.78679199,0.00162665,0.04115728,0.60682554,0.68288961,0.20805458,0.83841077,0.00791545,0.05837447
-3.02251126,1.80009479,0.00165869,0.04337730,0.58352062,0.68352270,0.20265690,0.86061210,0.00795796,0.05942662
-3.01650825,1.82079104,0.00169202,0.04563916,0.56286752,0.68672584,0.19793603,0.88648761,0.00802747,0.06088611
-3.01050525,1.84839862,0.00172556,0.04792101,0.54463842,0.69240273,0.19383081,0.91575496,0.00812388,0.06272285
-3.00450225,1.88242409,0.00175832,0.05020311,0.52859103,0.70044750,0.19027719,0.94813771,0.00824676,0.06490655
-2.99849925,1.92238914,0.00178947,0.05246848,0.51448140,0.71075243,0.18721202,0.98337858,0.00839536,0.06740787
-2.99249625,1.96785326,0.00181830,0.05470335,0.50207550,0.72321464,0.18457651,1.02125052,0.00856869,0.07019953
-2.98649325,2.01843144,0.00184426,0.05689749,0.49115893,0.73774127,0.18231899,1.06156511,0.00876559,0.07325706
-2.98049025,2.07380602,0.00186703,0.05904433,0.48154463,0.75425286,0.18039710,1.10417771,0.00898472,0.07655926
-2.97448724,2.13373210,0.00188644,0.06114083,0.47307803,0.77268453,0.17877914,1.14898934,0.00922467,0.08008842
-2.96848424,2.19803618,0.00190253,0.06318727,0.46563988,0.79298505,0.17744463,1.19594486,0.00948389,0.08383012
-2.96248124,2.26660830,0.00191551,0.06518671,0.45914644,0.81511371,0.17638410,1.24502791,0.00976074,0.08777288
-2.95647824,2.33938816,0.00192577,0.06714438,0.45354742,0.83903525,0.17559803,1.29625259,0.01005351,0.09190742
-2.95047524,2.41634609,0.00193385,0.06906693,0.44882183,0.86471321,0.17509528,1.34965256,0.01036031,0.09622577
-2.94447224,2.49746026,0.00194039,0.07096159,0.44497207,0.89210209,0.17489090,1.40526801,0.01067913,0.10072017
-2.93846923,2.58269147,0.00194616,0.07283528,0.44201674,0.92113900,0.17500356,1.46313142,0.01100778,0.10538189
-2.93246623,2.67195727,0.00195194,0.07469375,0.43998276,0.95173535,0.17545285,1.52325276,0.01134382,0.11020003
-2.92646323,2.76510711,0.00195858,0.07654078,0.43889714,0.98376929,0.17625656,1.58560510,0.01168459,0.11516027
-2.92046023,2.86190024,0.00196692,0.07837752,0.43877910,1.01707952,0.17742804,1.65011154,0.01202715,0.12024387
-2.91445723,2.96198787,0.00197774,0.08020194,0.43963285,1.05146103,0.17897400,1.71663413,0.01236832,0.12542668
-2.90845423,3.06490097,0.00199179,0.08200849,0.44144165,1.08666318,0.18089274,1.78496557,0.01270464,0.13067855
-2.90245123,3.17004464,0.00200973,0.08378802,0.44416332,1.12239059,0.18317295,1.85482424,0.01303244,0.13596293
-2.89644822,3.27669963,0.00203213,0.08552781,0.44772751,1.15830678,0.18579312,1.92585289,0.01334786,0.14123682
-2.89044522,3.38403117,0.00205944,0.08721192,0.45203490,1.19404066,0.18872170,1.99762111,0.01364694,0.14645111
-2.88444222,3.49110485,0.00209201,0.08882170,0.45695824,1.22919559,0.19191783,2.06963164,0.01392570,0.15155122
-2.87843922,3.59690867,0.00213005,0.09033649,0.46234521,1.26336057,0.19533269,2.14133005,0.01418022,0.15647808
-2.87243622,3.70038021,0.00217368,0.09173440,0.46802282,1.29612305,0.19891132,2.21211743,0.01440676,0.16116947
-2.86643322,3.80043736,0.00222288,0.09299324,0.47380317,1.32708260,0.20259486,2.28136542,0.01460185,0.16556154
-2.86043022,3.89601092,0.00227754,0.09409151,0.47949001,1.35586472,0.20632283,2.34843258,0.01476243,0.16959054
-2.85442721,3.98607714,0.00233743,0.09500925,0.48488595,1.38213396,0.21003567,2.41268153,0.01488589,0.17319463
-2.84842421,4.06968846,0.00240224,0.09572897,0.48979960,1.40560561,0.21367694,2.47349556,0.01497022,0.17631577
-2.84242121,4.14600049,0.00247155,0.09623634,0.49405254,1.42605517,0.21719544,2.53029410,0.01501402,0.17890148
-2.83641821,4.21429392,0.00254484,0.09652083,0.49748539,1.44332515,0.22054672,2.58254609,0.01501660,0.18090645
-2.83041521,4.27399007,0.00262150,0.09657604,0.49996303,1.45732870,0.22369427,2.62978065,0.01497795,0.18229394
-2.82441221,4.32465927,0.00270085,0.09639995,0.50137835,1.46804992,0.22661001,2.67159457,0.01489876,0.18303690
-2.81840920,4.36602197,0.00278208,0.09599486,0.50165467,1.47554075,0.22927425,2.70765630,0.01478037,0.18311871
-2.81240620,4.39794253,0.00286429,0.09536713,0.50074662,1.47991485,0.23167506,2.73770658,0.01462477,0.18253355
-2.80640320,4.42041666,0.00294650,0.09452682,0.49863950,1.48133860,0.23380712,2.76155577,0.01443443,0.18128644
-2.80040020,4.43355330,0.00302760,0.09348705,0.49534726,1.48002003,0.23567020,2.77907850,0.01421231,0.17939281
-2.79439720,4.43755270,0.00310641,0.09226331,0.49090943,1.47619633,0.23726737,2.79020613,0.01396166,0.17687784
-2.78839420,4.43268218,0.00318166,0.09087267,0.48538698,1.47012057,0.23860302,2.79491786,0.01368600,0.17377543
-2.78239120,4.41925143,0.00325201,0.08933301,0.47885771,1.46204874,0.23968099,2.79323139,0.01338893,0.17012697
-2.77638819,4.39758914,0.00331605,0.08766220,0.47141125,1.45222749,0.24050282,2.78519385,0.01307407,0.16597993
-2.77038519,4.36802262,0.00337237,0.08587740,0.46314415,1.44088368,0.24106639,2.77087392,0.01274496,0.16138635
-2.76438219,4.33086163,0.00341957,0.08399444,0.45415525,1.42821594,0.24136493,2.75035572,0.01240498,0.15640136
-2.75837919,4.28638760,0.00345626,0.08202737,0.44454164,1.41438885,0.24138656,2.72373510,0.01205725,0.15108173
-2.75237619,4.23484866,0.00348117,0.07998814,0.43439532,1.39952990,0.24111444,2.69111838,0.01170463,0.14548448
-2.74637319,4.17646061,0.00349313,0.07788645,0.42380081,1.38372921,0.24052740,2.65262390,0.01134969,0.13966572
-2.74037019,4.11141357,0.00349115,0.07572978,0.41283364,1.36704192,0.23960112,2.60838590,0.01099466,0.13367968
-2.73436718,4.03988341,0.00347443,0.07352358,0.40155975,1.34949287,0.23830974,2.55856052,0.01064150,0.12757787
-2.72836418,3.96204700,0.00344242,0.07127156,0.39003575,1.33108320,0.23662776,2.50333330,0.01029187,0.12140857
-2.72236118,3.87809978,0.00339484,0.06897612,0.37830990,1.31179818,0.23453216,2.44292736,0.00994717,0.11521641
-2.71635818,3.78827428,0.00333169,0.06663879,0.36642363,1.29161596,0.23200458,2.37761161,0.00960863,0.10904223
-2.71035518,3.69285804,0.00325330,0.06426080,0.35441340,1.27051635,0.22903332,2.30770808,0.00927726,0.10292304
-2.70435218,3.59220951,0.00316027,0.06184351,0.34231276,1.24848940,0.22561516,2.23359766,0.00895399,0.09689211
-2.69834917,3.48677067,0.00305351,0.05938892,0.33015440,1.22554301,0.22175682,2.15572357,0.00863962,0.09097916
-2.69234617,3.37707556,0.00293421,0.05690000,0.31797194,1.20170952,0.21747595,2.07459215,0.00833491,0.08521061
-2.68634317,3.26375387,0.00280379,0.05438106,0.30580151,1.17705076,0.21280155,1.99077055,0.00804057,0.07960979
-2.68034017,3.14752952,0.00266387,0.05183788,0.29368284,1.15166159,0.20777396,1.90488136,0.00775728,0.07419724
-2.67433717,3.02921412,0.00251627,0.04927779,0.28165989,1.12567176,0.20244416,1.81759412,0.00748571,0.06899089
-2.66833417,2.90969579,0.00236287,0.04670965,0.26978102,1.09924632,0.19687269,1.72961420,0.00722651,0.06400630
-2.66233117,2.78992386,0.00220563,0.04414369,0.25809861,1.07258448,0.19112798,1.64166940,0.00698029,0.05925672
-2.65632816,2.67089039,0.00204652,0.04159128,0.24666836,1.04591725,0.18528447,1.55449489,0.00674761,0.05475327
-2.65032516,2.55360931,0.00188746,0.03906466,0.23554812,1.01950399,0.17942029,1.46881711,0.00652897,0.05050496
-2.64432216,2.43909421,0.00173025,0.03657653,0.22479655,0.99362802,0.17361487,1.38533746,0.00632478,0.04651872
-2.63831916,2.32833587,0.00157659,0.03413976,0.21447154,0.96859150,0.16794651,1.30471635,0.00613532,0.04279947
-2.63231616,2.22228012,0.00142797,0.03176695,0.20462859,0.94470974,0.16248988,1.22755834,0.00596074,0.03935006
-2.62631316,2.12180711,0.00128570,0.02947009,0.19531922,0.92230493,0.15731377,1.15439885,0.00580104,0.03617138
-2.62031016,2.02771238,0.00115088,0.02726030,0.18658940,0.90169958,0.15247899,1.08569299,0.00565603,0.03326234
-2.61430715,1.94069039,0.00102435,0.02514748,0.17847827,0.88320953,0.14803659,1.02180682,0.00552531,0.03061997
-2.60830415,1.86132069,0.00090674,0.02314017,0.17101702,0.86713677,0.14402646,0.96301121,0.00540829,0.02823950
-2.60230115,1.79005702,0.00079844,0.02124536,0.16422800,0.85376202,0.14047619,0.90947854,0.00530415,0.02611453
-2.59629815,1.72721949,0.00069966,0.01946844,0.15812421,0.84333728,0.13740049,0.86128206,0.00521186,0.02423714
-2.59029515,1.67298976,0.00061037,0.01781318,0.15270904,0.83607842,0.13480095,0.81839798,0.00513018,0.02259811
-2.58429215,1.62740931,0.00053040,0.01628174,0.14797635,0.83215796,0.13266621,0.78071008,0.00505766,0.02118711
-2.57828914,1.59038064,0.00045941,0.01487478,0.14391087,0.83169842,0.13097258,0.74801654,0.00499269,0.01999294
-2.57228614,1.56167139,0.00039696,0.01359156,0.14048882,0.83476626,0.12968499,0.72003880,0.00493350,0.01900373
-2.56628314,1.54092127,0.00034251,0.01243010,0.13767885,0.84136681,0.12875832,0.69643217,0.00487824,0.01820717
-2.56028014,1.52765159,0.00029545,0.01138735,0.13544321,0.85144050,0.12813903,0.67679773,0.00482498,0.01759075
-2.55427714,1.52127735,0.00025513,0.01045934,0.13373901,0.86486048,0.12776700,0.66069528,0.00477176,0.01714186
-2.54827414,1.52112151,0.00022091,0.00964137,0.13251973,0.88143211,0.12757760,0.64765703,0.00471670,0.01684807
-2.54227114,1.52643144,0.00019213,0.00892819,0.13173670,0.90089418,0.12750383,0.63720145,0.00465800,0.01669715
-2.53626813,1.53639687,0.00016816,0.00831413,0.13134064,0.92292220,0.12747860,0.62884723,0.00459402,0.01667723
-2.53026513,1.55016938,0.00014842,0.00779328,0.13128312,0.94713370,0.12743684,0.62212663,0.00452336,0.01677685
-2.52426213,1.56688253,0.00013239,0.00735957,0.13151793,0.97309540,0.12731767,0.61659824,0.00444488,0.01698494
-2.51825913,1.58567252,0.00011960,0.00700696,0.13200228,1.00033221,0.12706631,0.61185850,0.00435775,0.01729088
-2.51225613,1.60569862,0.00010969,0.00672945,0.13269779,1.02833771,0.12663582,0.60755196,0.00426150,0.01768440
-2.50625313,1.62616297,0.00010233,0.00652124,0.13357118,1.05658594,0.12598853,0.60337978,0.00415604,0.01815552
-2.50025013,1.64632907,0.00009731,0.00637679,0.13459480,1.08454395,0.12509720,0.59910656,0.00404166,0.01869454
-2.49424712,1.66553874,0.00009451,0.00629087,0.13574682,1.11168499,0.12394586,0.59456509,0.00391904,0.01929186
-2.48824412,1.68322693,0.00009387,0.00625868,0.13701117,1.13750170,0.12253029,0.58965920,0.00378923,0.01993800
-2.48224112,1.69893419,0.00009545,0.00627590,0.13837734,1.16151908,0.12085816,0.58436458,0.00365362,0.02062348
-2.47623812,1.71231659,0.00009937,0.00633875,0.13983991,1.18330673,0.11894894,0.57872774,0.00351387,0.02133881
-2.47023512,1.72315294,0.00010585,0.00644414,0.14139812,1.20249030,0.11683349,0.57286323,0.00337193,0.02207452
-2.46423212,1.73134939,0.00011518,0.00658976,0.14305526,1.21876148,0.11455340,0.56694939,0.00322989,0.02282117
-2.45822911,1.73694136,0.00012775,0.00677416,0.14481827,1.23188673,0.11216022,0.56122277,0.00309000,0.02356948
-2.45222611,1.74009315,0.00014398,0.00699693,0.14669728,1.24171426,0.10971452,0.55597162,0.00295453,0.02431049
-2.44622311,1.74109516,0.00016439,0.00725880,0.14870545,1.24817925,0.10728484,0.55152866,0.00282576,0.02503573
-2.44022011,1.74035916,0.00018952,0.00756184,0.15085888,1.25130730,0.10494663,0.54826331,0.00270590,0.02573750
-2.43421711,1.73841151,0.00021998,0.00790954,0.15317686,1.25121587,0.10278113,0.54657380,0.00259704,0.02640914
-2.42821411,1.73588479,0.00025638,0.00830699,0.15568217,1.24811381,0.10087425,0.54687910,0.00250110,0.02704535
-2.42221111,1.73350759,0.00029935,0.00876101,0.15840163,1.24229903,0.09931540,0.54961095,0.00241978,0.02764245
-2.41620810,1.73209272,0.00034951,0.00928016,0.16136668,1.23415405,0.09819637,0.55520589,0.00235455,0.02819875
-2.41020510,1.73252373,0.00040745,0.00987489,0.16461400,1.22413981,0.09761004,0.56409748,0.00230664,0.02871475
-2.40420210,1.73573966,0.00047370,0.01055742,0.16818597,1.21278750,0.09764916,0.57670841,0.00227701,0.02919337
-2.39819910,1.74271801,0.00054872,0.01134176,0.17213101,1.20068857,0.09840490,0.59344264,0.00226635,0.02964010
-2.39219610,1.75445580,0.00063285,0.01224344,0.17650356,1.18848312,0.09996529,0.61467728,0.00227511,0.03006302
-2.38619310,1.77194884,0.00072629,0.01327935,0.18136367,1.17684665,0.10241360,0.64075426,0.00230347,0.03047277
-2.38019010,1.79616915,0.00082911,0.01446732,0.18677614,1.16647552,0.10582640,0.67197161,0.00235142,0.03088241
-2.37418709,1.82804088,0.00094115,0.01582572,0.19280915,1.15807126,0.11027156,0.70857446,0.00241871,0.03130710
-2.36818409,1.86841502,0.00106208,0.01737288,0.19953237,1.15232418,0.11580610,0.75074569,0.00250491,0.03176379
-2.36218109,1.91804332,0.00119133,0.01912647,0.20701460,1.14989649,0.12247391,0.79859647,0.00260946,0.03227076
-2.35617809,1.97755237,0.00132810,0.02110278,0.21532096,1.15140556,0.13030345,0.85215699,0.00273162,0.03284704
-2.35017509,2.04741822,0.00147134,0.02331596,0.22450977,1.15740762,0.13930552,0.91136750,0.00287059,0.03351190
-2.34417209,2.12794294,0.00161978,0.02577717,0.23462927,1.16838254,0.14947119,0.97607034,0.00302545,0.03428422
-2.33816908,2.21923382,0.00177192,0.02849381,0.24571429,1.18472012,0.16076992,1.04600325,0.00319523,0.03518190
-2.33216608,2.32118631,0.00192605,0.03146871,0.25778301,1.20670843,0.17314817,1.12079459,0.00337894,0.03622130
-2.32616308,2.43347190,0.00208031,0.03469940,0.27083409,1.23452458,0.18652839,1.19996095,0.00357557,0.03741677
-2.32016008,2.55553166,0.00223270,0.03817745,0.28484426,1.26822838,0.20080873,1.28290766,0.00378413,0.03878025
-2.31415708,2.68657634,0.00238114,0.04188802,0.29976651,1.30775922,0.21586334,1.36893269,0.00400368,0.04032098
-2.30815408,2.82559366,0.00252355,0.04580951,0.31552904,1.35293621,0.23154354,1.45723418,0.00423334,0.04204535
-2.30215108,2.97136297,0.00265785,0.04991341,0.33203506,1.40346178,0.24767968,1.54692193,0.00447232,0.04395691
-2.29614807,3.12247738,0.00278209,0.05416442,0.34916347,1.45892872,0.26408393,1.63703269,0.00471996,0.04605647
-2.29014507,3.27737311,0.00289451,0.05852075,0.36677049,1.51883035,0.28055379,1.72654931,0.00497572,0.04834237
-2.28414207,3.43436527,0.00299356,0.06293474,0.38469210,1.58257363,0.29687636,1.81442314,0.00523922,0.05081089
-2.27813907,3.59168919,0.00307800,0.06735366,0.40274731,1.64949473,0.31283316,1.89959932,0.00551023,0.05345666
-2.27213607,3.74754603,0.00314696,0.07172076,0.42074222,1.71887662,0.32820546,1.98104405,0.00578870,0.05627325
-2.26613307,3.90015102,0.00319996,0.07597656,0.43847450,1.78996799,0.34277990,2.05777294,0.00607477,0.05925373
-2.26013007,4.04778272,0.00323696,0.08006025,0.45573844,1.86200295,0.35635419,2.12887939,0.00636872,0.06239121
-2.25412706,4.18883127,0.00325840,0.08391127,0.47233008,1.93422077,0.36874270,2.19356188,0.00667103,0.06567939
-2.24812406,4.32184387,0.00326520,0.08747095,0.48805252,2.00588496,0.37978168,2.25114886,0.00698228,0.06911295
-2.24212106,4.44556541,0.00325872,0.09068411,0.50272099,2.07630104,0.38933398,2.30112026,0.00730320,0.07268792
-2.23611806,4.55897262,0.00324081,0.09350072,0.51616772,2.14483234,0.39729294,2.34312439,0.00763457,0.07640182
-2.23011506,4.66130021,0.00321373,0.09587734,0.52824622,2.21091332,0.40358548,2.37698952,0.00797724,0.08025369
-2.22411206,4.75205764,0.00318010,0.09777841,0.53883499,2.27405984,0.40817397,2.40272921,0.00833201,0.08424387
-2.21810905,4.83103585,0.00314289,0.09917740,0.54784053,2.33387606,0.41105705,2.42054122,0.00869964,0.08837369
-2.21210605,4.89830330,0.00310528,0.10005754,0.55519950,2.39005779,0.41226928,2.43079958,0.00908076,0.09264489
-2.20610305,4.95419166,0.00307064,0.10041237,0.56087996,2.44239214,0.41187946,2.43404030,0.00947579,0.09705894
-2.20010005,4.99927146,0.00304243,0.10024585,0.56488179,2.49075354,0.40998797,2.43094089,0.00988494,0.10161618
-2.19409705,5.03431884,0.00302408,0.09957223,0.56723621,2.53509650,0.40672304,2.42229475,0.01030809,0.10631493
-2.18809405,5.06027487,0.00301895,0.09841550,0.56800444,2.57544534,0.40223607,2.40898134,0.01074474,0.11115050
-2.18209105,5.07819935,0.00303020,0.09680857,0.56727565,2.61188160,0.39669647,2.39193341,0.01119403,0.11611428
-2.17608804,5.08922117,0.00306072,0.09479220,0.56516423,2.64452979,0.39028586,2.37210285,0.01165465,0.12119282
-2.17008504,5.09448768,0.00311304,0.09241363,0.56180659,2.67354217,0.38319219,2.35042654,0.01212484,0.12636712
-2.16408204,5.09511553,0.00318927,0.08972510,0.55735754,2.69908356,0.37560390,2.32779390,0.01260238,0.13161210
-2.15807904,5.09214522,0.00329100,0.08678230,0.55198643,2.72131696,0.36770426,2.30501744,0.01308466,0.13689634
-2.15207604,5.08650187,0.00341929,0.08364267,0.54587323,2.74039088,0.35966634,2.28280775,0.01356866,0.14218210
-2.14607304,5.07896368,0.00357459,0.08036386,0.53920467,2.75642899,0.35164856,2.26175392,0.01405103,0.14742565
-2.14007004,5.07014002,0.00375673,0.07700222,0.53217051,2.76952290,0.34379116,2.24231029,0.01452818,0.15257807
-2.13406703,5.06045962,0.00396488,0.07361148,0.52496007,2.77972835,0.33621354,2.22478987,0.01499635,0.15758630
-2.12806403,5.05016971,0.00419760,0.07024157,0.51775922,2.78706508,0.32901264,2.20936472,0.01545176,0.16239456
-2.12206103,5.03934546,0.00445279,0.06693778,0.51074759,2.79152045,0.32226237,2.19607287,0.01589064,0.16694612
-2.11605803,5.02790934,0.00472779,0.06374008,0.50409638,2.79305639,0.31601387,2.18483140,0.01630944,0.17118529
-2.11005503,5.01565868,0.00501936,0.06068275,0.49796648,2.79161940,0.31029681,2.17545459,0.01670486,0.17505955
-2.10405203,5.00229997,0.00532379,0.05779428,0.49250706,2.78715285,0.30512136,2.16767629,0.01707400,0.17852184
-2.09804902,4.98748760,0.00563696,0.05509746,0.48785447,2.77961076,0.30048081,2.16117491,0.01741442,0.18153279
-2.09204602,4.97086473,0.00595440,0.05260973,0.48413156,2.76897214,0.29635459,2.15559994,0.01772423,0.18406282
-2.08604302,4.95210396,0.00627142,0.05034363,0.48144718,2.75525498,0.29271168,2.15059832,0.01800211,0.18609401
-2.08004002,4.93094543,0.00658319,0.04830746,0.47989597,2.73852888,0.28951399,2.14583945,0.01824734,0.18762170
-2.07403702,4.90723017,0.00688484,0.04650588,0.47955831,2.71892554,0.28671977,2.14103759,0.01845979,0.18865556
-2.06803402,4.88092705,0.00717158,0.04494069,0.48050039,2.69664628,0.28428678,2.13597054,0.01863989,0.18922020
-2.06203102,4.85215177,0.00743879,0.04361147,0.48277443,2.67196610,0.28217515,2.13049386,0.01878856,0.18935525
-2.05602801,4.82117709,0.00768214,0.04251618,0.48641886,2.64523398,0.28034976,2.12455012,0.01890712,0.18911475
-2.05002501,4.78843382,0.00789766,0.04165171,0.49145865,2.61686915,0.27878212,2.11817275,0.01899722,0.18856604
-2.04402201,4.75450274,0.00808182,0.04101425,0.49790558,2.58735358,0.27745176,2.11148484,0.01906073,0.18778792
-2.03801901,4.72009782,0.00823164,0.04059958,0.50575847,2.55722080,0.27634689,2.10469277,0.01909961,0.18686842
-2.03201601,4.68604189,0.00834472,0.04040315,0.51500342,2.52704175,0.27546465,2.09807554,0.01911581,0.18590198
-2.02601301,4.65323591,0.00841926,0.04042007,0.52561384,2.49740803,0.27481064,2.09197025,0.01911117,0.18498630
-2.02001001,4.62262344,0.00845415,0.04064497,0.53755049,2.46891344,0.27439799,2.08675474,0.01908732,0.18421892
-2.01400700,4.59515198,0.00844894,0.04107171,0.55076119,2.44213452,0.27424597,2.08282821,0.01904563,0.18369370
-2.00800400,4.57173299,0.00840384,0.04169304,0.56518051,2.41761089,0.27437813,2.08059086,0.01898713,0.18349724
-2.00200100,4.55320240,0.00831972,0.04250024,0.58072905,2.39582622,0.27482017,2.08042354,0.01891249,0.18370557
-1.99599800,4.54028312,0.00819805,0.04348263,0.59731275,2.37719047,0.27559747,2.08266836,0.01882202,0.18438097
-1.98999500,4.53355147,0.00804088,0.04462723,0.61482182,2.36202430,0.27673260,2.08761107,0.01871567,0.18556937
-1.98399200,4.53340848,0.00785076,0.04591837,0.63312967,2.35054587,0.27824265,2.09546603,0.01859305,0.18729823
-1.97798899,4.54005763,0.00763068,0.04733742,0.65209182,2.34286094,0.28013669,2.10636447,0.01845351,0.18957497
-1.97198599,4.55348960,0.00738398,0.04886263,0.67154488,2.33895622,0.28241344,2.12034628,0.01829617,0.19238629
-1.96598299,4.57347487,0.00711429,0.05046911,0.69130578,2.33869662,0.28505921,2.13735602,0.01812004,0.19569806
-1.95997999,4.59956441,0.00682541,0.05212892,0.71117140,2.34182616,0.28804621,2.15724287,0.01792407,0.19945609
-1.95397699,4.63109855,0.00652125,0.05381135,0.73091883,2.34797284,0.29133148,2.17976489,0.01770723,0.20358763
-1.94797399,4.66722365,0.00620574,0.05548338,0.75030626,2.35665723,0.29485640,2.20459704,0.01746862,0.20800349
-1.94197099,4.70691612,0.00588273,0.05711021,0.76907484,2.36730447,0.29854682,2.23134275,0.01720753,0.21260090
-1.93596798,4.74901278,0.00555593,0.05865607,0.78695146,2.37925956,0.30231408,2.25954844,0.01692355,0.21726684
-1.92996498,4.79224662,0.00522885,0.06008496,0.80365249,2.39180526,0.30605664,2.28872030,0.01661656,0.22188167
-1.92396198,4.83528630,0.00490474,0.06136167,0.81888866,2.40418209,0.30966253,2.31834247,0.01628684,0.22632320
-1.91795898,4.87677809,0.00458654,0.06245266,0.83237075,2.41560994,0.31301246,2.34789583,0.01593508,0.23047064
-1.91195598,4.91538846,0.00427688,0.06332714,0.84381614,2.42531037,0.31598347,2.37687632,0.01556238,0.23420864
-1.90595298,4.94984556,0.00397803,0.06395791,0.85295590,2.43252897,0.31845307,2.40481214,0.01517027,0.23743102
-1.89994997,4.97897795,0.00369191,0.06432235,0.85954224,2.43655698,0.32030359,2.43127864,0.01476068,0.24004416
-1.89394697,5.00174899,0.00342011,0.06440309,0.86335598,2.43675145,0.32142666,2.45591045,0.01433586,0.24196990
-1.88794397,5.01728542,0.00316391,0.06418866,0.86421367,2.43255327,0.32172755,2.47841012,0.01389841,0.24314779
-1.88194097,5.02489915,0.00292427,0.06367390,0.86197419,2.42350230,0.32112913,2.49855295,0.01345115,0.24353670
-1.87593797,5.02410135,0.00270191,0.06286023,0.85654427,2.40924938,0.31957535,2.51618768,0.01299704,0.24311569
-1.86993497,5.01460854,0.00249731,0.06175557,0.84788284,2.38956453,0.31703392,2.53123341,0.01253917,0.24188414
-1.86393197,4.99634062,0.00231078,0.06037424,0.83600395,2.36434144,0.31349821,2.54367268,0.01208062,0.23986108
-1.85792896,4.96941126,0.00214247,0.05873644,0.82097797,2.33359797,0.30898807,2.55354150,0.01162437,0.23708399
-1.85192596,4.93411150,0.00199238,0.05686769,0.80293112,2.29747287,0.30354970,2.56091686,0.01117332,0.23360685
-1.84592296,4.89088746,0.00186046,0.05479805,0.78204325,2.25621899,0.29725438,2.56590267,0.01073013,0.22949780
-1.83991996,4.84031385,0.00174655,0.05256115,0.75854397,2.21019341,0.29019628,2.56861491,0.01029723,0.22483638
-1.83391696,4.78306449,0.00165044,0.05019324,0.73270720,2.15984493,0.28248930,2.56916708,0.00987680,0.21971052
-1.82791396,4.71988165,0.00157185,0.04773209,0.70484445,2.10569964,0.27426317,2.56765681,0.00947070,0.21421347
-1.82191096,4.65154584,0.00151044,0.04521589,0.67529714,2.04834520,0.26565898,2.56415446,0.00908055,0.20844070
-1.81590795,4.57884743,0.00146581,0.04268227,0.64442804,1.98841451,0.25682429,2.55869439,0.00870770,0.20248701
-1.80990495,4.50256163,0.00143747,0.04016731,0.61261247,1.92656947,0.24790816,2.55126947,0.00835326,0.19644387
-1.80390195,4.42342776,0.00142483,0.03770468,0.58022942,1.86348550,0.23905620,2.54182914,0.00801819,0.19039711
-1.79789895,4.34213376,0.00142719,0.03532495,0.54765294,1.79983737,0.23040593,2.53028109,0.00770332,0.18442508
-1.79189595,4.25930644,0.00144373,0.03305505,0.51524415,1.73628684,0.22208272,2.51649648,0.00740944,0.17859728
-1.78589295,4.17550752,0.00147349,0.03091788,0.48334417,1.67347245,0.21419630,2.50031840,0.00713735,0.17297344
-1.77988994,4.09123548,0.00151536,0.02893212,0.45226810,1.61200178,0.20683818,2.48157308,0.00688793,0.16760315
-1.77388694,4.00693270,0.00156810,0.02711223,0.42230024,1.55244618,0.20007995,2.46008321,0.00666223,0.16252598
-1.76788394,3.92299713,0.00163032,0.02546856,0.39369072,1.49533810,0.19397252,2.43568273,0.00646151,0.15777192
-1.76188094,3.83979766,0.00170053,0.02400762,0.36665340,1.44117073,0.18854634,2.40823221,0.00628730,0.15336233
-1.75587794,3.75769200,0.00177715,0.02273252,0.34136524,1.39039973,0.18381248,2.37763402,0.00614146,0.14931106
-1.74987494,3.67704584,0.00185855,0.02164338,0.31796673,1.34344668,0.17976462,2.34384663,0.00602619,0.14562583
-1.74387194,3.59825195,0.00194307,0.02073789,0.29656358,1.30070373,0.17638155,2.30689717,0.00594410,0.14230974
-1.73786893,3.52174800,0.00202910,0.02001183,0.27722912,1.26253890,0.17363031,2.26689161,0.00589815,0.13936269
-1.73186593,3.44803164,0.00211508,0.01945963,0.26000754,1.22930136,0.17146962,2.22402211,0.00589171,0.13678291
-1.72586293,3.37767172,0.00219961,0.01907482,0.24491738,1.20132616,0.16985336,2.17857094,0.00592850,0.13456812
-1.71985993,3.31131460,0.00228143,0.01885048,0.23195524,1.17893773,0.16873406,2.13091084,0.00601255,0.13271665
-1.71385693,3.24968459,0.00235949,0.01877955,0.22109949,1.16245154,0.16806604,2.08150154,0.00614813,0.13122817
