energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.16058029,5.55791180,0.93243867,1.45349297,0.00783581,1.05376714,0.02325746,2.74726460,2.53197279,0.42471322
-3.15457729,5.75995364,0.96206441,1.49295812,0.00799122,1.10237813,0.02537323,2.84986462,2.68447208,0.43868221
-3.14857429,5.96328919,0.99066081,1.52775394,0.00817780,1.15630058,0.02770989,2.94997352,2.84783212,0.45439543
-3.14257129,6.16513813,1.01795821,1.55763509,0.00838852,1.21442235,0.03027767,3.04662798,3.01926209,0.47145082
-3.13656828,6.36275653,1.04374391,1.58244657,0.00861560,1.27552392,0.03308674,3.13896388,3.19571539,0.48941761
-3.13056528,6.55350018,1.06786925,1.60212514,0.00885068,1.33830713,0.03614711,3.22623638,3.37395765,0.50784698
-3.12456228,6.73488497,1.09025474,1.61669820,0.00908514,1.40142632,0.03946839,3.30783671,3.55064175,0.52628308
-3.11855928,6.90464273,1.11089307,1.62628011,0.00931033,1.46352074,0.04305949,3.38330513,3.72238770,0.54427419
-3.11255628,7.06077060,1.12984982,1.63106624,0.00951787,1.52324750,0.04692822,3.45233961,3.88586511,0.56138363
-3.10655328,7.20157237,1.14726168,1.63132483,0.00969987,1.57931384,0.05108079,3.51479956,4.03787539,0.57720022
-3.10055028,7.32569007,1.16333203,1.62738699,0.00984923,1.63050799,0.05552114,3.57070431,4.17543122,0.59134778
-3.09454727,7.43212444,1.17832399,1.61963508,0.00995978,1.67572741,0.06025029,3.62022594,4.29583032,0.60349357
-3.08854427,7.52024321,1.19255068,1.60848983,0.01002649,1.71400372,0.06526547,3.66367631,4.39672111,0.61335525
-3.08254127,7.58977659,1.20636320,1.59439659,0.01004560,1.74452344,0.07055931,3.70148830,4.47615780,0.62070624
-3.07653827,7.64079996,1.22013628,1.57781100,0.01001470,1.76664400,0.07611895,3.73419174,4.53264315,0.62537935
-3.07053527,7.67370437,1.23425224,1.55918466,0.00993274,1.77990468,0.08192519,3.76238460,4.56515750,0.62726849
-3.06453227,7.68915606,1.24908356,1.53895114,0.00980005,1.78403217,0.08795169,3.78670052,4.57317327,0.62632856
-3.05852926,7.68804701,1.26497504,1.51751288,0.00961825,1.77894086,0.09416432,3.80777383,4.55665482,0.62257364
-3.05252626,7.67143900,1.28222598,1.49522946,0.00939015,1.76472816,0.10052071,3.82620392,4.51604418,0.61607354
-3.04652326,7.64050414,1.30107349,1.47240757,0.00911962,1.74166509,0.10697000,3.84252045,4.45223371,0.60694894
-3.04052026,7.59646524,1.32167763,1.44929335,0.00881137,1.71018306,0.11345292,3.85715156,4.36652737,0.59536554
-3.03451726,7.54053930,1.34410943,1.42606721,0.00847081,1.67085723,0.11990215,3.87039679,4.26059262,0.58152736
-3.02851426,7.47388752,1.36834229,1.40284162,0.00810382,1.62438756,0.12624312,3.88240661,4.13640524,0.56566958
-3.02251126,7.39757474,1.39424778,1.37966181,0.00771651,1.57157821,0.13239509,3.89316994,3.99618977,0.54805134
-3.01650825,7.31254073,1.42159600,1.35650973,0.00731507,1.51331628,0.13827270,3.90251099,3.84235783,0.52894871
-3.01050525,7.21958503,1.45006097,1.33331082,0.00690555,1.45055053,0.14378774,3.91009584,3.67744697,0.50864803
-3.00450225,7.11936618,1.47923101,1.30994365,0.00649371,1.38427103,0.14885131,3.91544909,3.50406210,0.48744012
-2.99849925,7.01241537,1.50862372,1.28625181,0.00608489,1.31548999,0.15337615,3.91797998,3.32482139,0.46561516
-2.99249625,6.89916330,1.53770528,1.26205775,0.00568388,1.24522463,0.15727910,3.91701698,3.14230810,0.44345864
-2.98649325,6.77997857,1.56591305,1.23717768,0.00529488,1.17448199,0.16048366,3.91184926,2.95902926,0.42124821
-2.98049025,6.65521479,1.59268058,1.21143709,0.00492144,1.10424616,0.16292240,3.90177296,2.77738184,0.39925151
-2.97448724,6.52526314,1.61746383,1.18468596,0.00456647,1.03546769,0.16453929,3.88613986,2.59962646,0.37772479
-2.96848424,6.39060674,1.63976738,1.15681296,0.00423226,0.96905517,0.16529167,3.86440591,2.42786830,0.35691230
-2.96248124,6.25187292,1.65916921,1.12775795,0.00392051,0.90586879,0.16515191,3.83617679,2.26404457,0.33704613
-2.95647824,6.10987956,1.67534287,1.09752203,0.00363241,0.84671533,0.16410858,3.80124814,2.10991764,0.31834643
-2.95047524,5.96567198,1.68807582,1.06617479,0.00336869,0.79234442,0.16216712,3.75963785,1.96707257,0.30102170
-2.94447224,5.82054738,1.69728302,1.03385812,0.00312974,0.74344551,0.15935000,3.71160880,1.83691804,0.28526908
-2.93846923,5.67606448,1.70301489,1.00078655,0.00291565,0.70064515,0.15569622,3.65768032,1.72068913,0.27127423
-2.93246623,5.53403674,1.70545930,0.96724392,0.00272630,0.66450415,0.15126040,3.59862762,1.61945095,0.25921092
-2.92646323,5.39650869,1.70493723,0.93357660,0.00256143,0.63551439,0.14611124,3.53546892,1.53410204,0.24924000
-2.92046023,5.26571541,1.70189236,0.90018338,0.00242070,0.61409479,0.14032961,3.46944060,1.46537660,0.24150777
-2.91445723,5.14402662,1.69687490,0.86750257,0.00230370,0.60058658,0.13400623,3.40196128,1.41384501,0.23614371
-2.90845423,5.03387722,1.69052032,0.83599687,0.00221001,0.59524760,0.12723917,3.33458644,1.37991227,0.23325761
-2.90245123,4.93768714,1.68352393,0.80613655,0.00213920,0.59824585,0.12013105,3.26895532,1.36381447,0.23293614
-2.89644822,4.85777399,1.67661240,0.77838177,0.00209078,0.60965253,0.11278632,3.20673245,1.36561349,0.23523911
-2.89044522,4.79626212,1.67051336,0.75316474,0.00206426,0.62943505,0.10530854,3.14954630,1.38519060,0.24019546
-2.88444222,4.75499251,1.66592446,0.73087247,0.00205905,0.65745028,0.09779780,3.09892762,1.42223981,0.24779930
-2.87843922,4.73543742,1.66348311,0.71183085,0.00207449,0.69343904,0.09034839,3.05624997,1.47626225,0.25800624
-2.87243622,4.73862400,1.66373826,0.69629072,0.00210974,0.73702218,0.08304685,3.02267504,1.54656249,0.27073032
-2.86643322,4.76507075,1.66712523,0.68441645,0.00216382,0.78769918,0.07597029,2.99910481,1.63224849,0.28584166
-2.86043022,4.81473997,1.67394479,0.67627759,0.00223553,0.84484990,0.06918520,2.98614254,1.73223617,0.30316531
-2.85442721,4.88700903,1.68434724,0.67184378,0.00232345,0.90774014,0.06274663,2.98406422,1.84525979,0.32248144
-2.84842421,4.98066251,1.69832218,0.67098330,0.00242592,0.97553136,0.05669784,2.99280139,1.96988908,0.34352694
-2.84242121,5.09390608,1.71569429,0.67346518,0.00254105,1.04729501,0.05107032,3.01193614,2.10455353,0.36599879
-2.83641821,5.22440255,1.73612551,0.67896484,0.00266672,1.12203137,0.04588417,3.04070850,2.24757389,0.38955902
-2.83041521,5.36932913,1.75912331,0.68707307,0.00280060,1.19869273,0.04114883,3.07803582,2.39720054,0.41384139
-2.82441221,5.52545417,1.78405494,0.69730800,0.00294023,1.27621032,0.03686402,3.12254356,2.55165768,0.43845954
-2.81840920,5.68923071,1.81016706,0.70912959,0.00308304,1.35352413,0.03302099,3.17260620,2.70919181,0.46301641
-2.81240620,5.85690342,1.83660991,0.72195614,0.00322640,1.42961457,0.02960377,3.22639695,2.86812264,0.48711464
-2.80640320,6.02462447,1.86246533,0.73518216,0.00336774,1.50353445,0.02659059,3.28194420,3.02689391,0.51036754
-2.80040020,6.18857394,1.88677731,0.74819701,0.00350456,1.57443992,0.02395531,3.33719287,3.18412148,0.53241014
-2.79439720,6.34507944,1.90858407,0.76040353,0.00363456,1.64161860,0.02166875,3.39006819,3.33863599,0.55290986
-2.78839420,6.49073003,1.92695031,0.77123604,0.00375565,1.70451334,0.01970004,3.43853974,3.48951717,0.57157633
-2.78239120,6.62247941,1.94099856,0.78017710,0.00386604,1.76274010,0.01801773,3.48068330,3.63611751,0.58816974
-2.77638819,6.73773397,1.94993811,0.78677227,0.00396430,1.81609864,0.01659084,3.51473833,3.77807296,0.60250753
-2.77038519,6.83442171,1.95309079,0.79064256,0.00404935,1.86457516,0.01538970,3.53915899,3.91529936,0.61446874
-2.76438219,6.91103929,1.94991231,0.79149400,0.00412052,1.90833609,0.01438664,3.55265697,4.04797383,0.62399606
-2.75837919,6.96667510,1.94000856,0.78912404,0.00417752,1.94771321,0.01355642,3.55423454,4.17650110,0.63109532
-2.75237619,7.00100771,1.92314624,0.78342473,0.00422045,1.98318032,0.01287660,3.54320700,4.30146589,0.63583233
-2.74637319,7.01428023,1.89925750,0.77438245,0.00424973,2.01532233,0.01232761,3.51921374,4.42357325,0.63832733
-2.74037019,7.00725205,1.86843864,0.76207448,0.00426613,2.04479822,0.01189283,3.48221804,4.54357944,0.63874735
-2.73436718,6.98113101,1.83094292,0.74666252,0.00427061,2.07229959,0.01155838,3.43249570,4.66221692,0.63729663
-2.72836418,6.93748958,1.78716819,0.72838351,0.00426439,2.09850688,0.01131293,3.37061365,4.78011726,0.63420583
-2.72236118,6.87816971,1.73763976,0.70753831,0.00424879,2.12404541,0.01114741,3.29739954,4.89773640,0.62972046
-2.71635818,6.80518125,1.68298969,0.68447863,0.00422520,2.14944387,0.01105462,3.21390411,5.01528642,0.62408907
-2.71035518,6.72059946,1.62393330,0.65959297,0.00419506,2.17509715,0.01102889,3.12135812,5.13267807,0.61755194
-2.70435218,6.62646657,1.56124412,0.63329192,0.00415979,2.20123592,0.01106570,3.02112578,5.24947768,0.61033062
-2.69834917,6.52470247,1.49572843,0.60599381,0.00412076,2.22790450,0.01116135,2.91465706,5.36488157,0.60261906
-2.69234617,6.41702865,1.42820038,0.57811088,0.00407930,2.25494839,0.01131263,2.80344064,5.47770996,0.59457654
-2.68634317,6.30490888,1.35945889,0.55003683,0.00403666,2.28201225,0.01151661,2.68895960,5.58642156,0.58632278
-2.68034017,6.18950894,1.29026699,0.52213598,0.00399404,2.30854858,0.01177040,2.57265140,5.68914883,0.57793547
-2.67433717,6.07167670,1.22133440,0.49473446,0.00395263,2.33383669,0.01207110,2.45587367,5.78375274,0.56945010
-2.66833417,5.95194251,1.15330381,0.46811370,0.00391361,2.35701117,0.01241567,2.33987653,5.86789479,0.56086222
-2.66233117,5.83053896,1.08674116,0.44250623,0.00387821,2.37709832,0.01280102,2.22578226,5.93912311,0.55213167
-2.65632816,5.70743771,1.02212986,0.41809382,0.00384773,2.39305875,0.01322398,2.11457230,5.99496856,0.54318870
-2.65032516,5.58240034,0.95986879,0.39500794,0.00382357,2.40383408,0.01368144,2.00708136,6.03304623,0.53394139
-2.64432216,5.45503958,0.90027388,0.37333213,0.00380727,2.40839521,0.01417047,1.90399807,6.05115745,0.52428407
-2.63831916,5.32488649,0.84358246,0.35310615,0.00380052,2.40578997,0.01468842,1.80587109,6.04738722,0.51410605
-2.63231616,5.19145942,0.78996008,0.33433140,0.00380511,2.39518760,0.01523301,1.71311974,6.02019232,0.50330036
-2.62631316,5.05433015,0.73950887,0.31697735,0.00382297,2.37591805,0.01580247,1.62604754,5.96847581,0.49177195
-2.62031016,4.91318339,0.69227688,0.30098838,0.00385607,2.34750419,0.01639551,1.54485758,5.89164425,0.47944483
-2.61430715,4.76786601,0.64826766,0.28629080,0.00390639,2.30968561,0.01701133,1.46966814,5.78964502,0.46626798
-2.60830415,4.61842348,0.60744946,0.27279949,0.00397580,2.26243280,0.01764956,1.40052757,5.66298199,0.45221966
-2.60230115,4.46512139,0.56976363,0.26042397,0.00406602,2.20595155,0.01831011,1.33742723,5.51270908,0.43730991
-2.59629815,4.30845150,0.53513170,0.24907352,0.00417843,2.14067739,0.01899295,1.28031182,5.34040214,0.42158133
-2.59029515,4.14912212,0.50346098,0.23866132,0.00431402,2.06726065,0.01969791,1.22908664,5.14811079,0.40510804
-2.58429215,3.98803407,0.47464856,0.22910727,0.00447325,1.98654324,0.02042434,1.18362160,4.93829287,0.38799299
-2.57828914,3.82624399,0.44858369,0.22033966,0.00465595,1.89952835,0.02117085,1.14375216,4.71373463,0.37036391
-2.57228614,3.66491768,0.42514872,0.21229575,0.00486124,1.80734473,0.02193497,1.10927749,4.47746076,0.35236809
-2.56628314,3.50527652,0.40421885,0.20492117,0.00508744,1.71120757,0.02271290,1.07995680,4.23263837,0.33416630
-2.56028014,3.34854038,0.38566104,0.19816869,0.00533205,1.61237754,0.02349927,1.05550434,3.98247942,0.31592636
-2.55427714,3.19587063,0.36933233,0.19199617,0.00559173,1.51212026,0.02428694,1.03558423,3.73014576,0.29781651
-2.54827414,3.04831662,0.35507813,0.18636428,0.00586237,1.41166760,0.02506697,1.01980607,3.47866073,0.27999910
-2.54227114,2.90676864,0.34273069,0.18123413,0.00613910,1.31218271,0.02582861,1.00772211,3.23083078,0.26262482
-2.53626813,2.77192006,0.33210820,0.17656490,0.00641643,1.21472977,0.02655948,0.99882689,2.98917977,0.24582771
-2.53026513,2.64424059,0.32301467,0.17231195,0.00668838,1.12024970,0.02724573,0.99255999,2.75589798,0.22972124
-2.52426213,2.52396170,0.31524088,0.16842545,0.00694865,1.02954218,0.02787250,0.98831206,2.53280693,0.21439555
-2.51825913,2.41107502,0.30856640,0.16484953,0.00719082,0.94325448,0.02842430,0.98543451,2.32134041,0.19991587
-2.51225613,2.30534303,0.30276269,0.16152231,0.00740855,0.86187697,0.02888555,0.98325246,2.12254115,0.18632221
-2.50625313,2.20632127,0.29759733,0.15837651,0.00759579,0.78574474,0.02924117,0.98108073,1.93707207,0.17363015
-2.50025013,2.11339039,0.29283888,0.15534082,0.00774699,0.71504499,0.02947716,0.97824197,1.76524025,0.16183268
-2.49424712,2.02579581,0.28826255,0.15234179,0.00785730,0.64982911,0.02958119,0.97408640,1.60703165,0.15090294
-2.48824412,1.94269273,0.28365599,0.14930618,0.00792275,0.59002853,0.02954319,0.96801188,1.46215375,0.14079749
-2.48224112,1.86319366,0.27882521,0.14616359,0.00794037,0.53547326,0.02935574,0.95948352,1.33008380,0.13146019
-2.47623812,1.78641596,0.27360006,0.14284915,0.00790833,0.48591207,0.02901455,0.94805163,1.21011997,0.12282618
-2.47023512,1.71152697,0.26783918,0.13930619,0.00782597,0.44103322,0.02851865,0.93336719,1.10143284,0.11482586
-2.46423212,1.63778444,0.26143401,0.13548854,0.00769383,0.40048481,0.02787054,0.91519403,1.00311521,0.10738880
-2.45822911,1.56457058,0.25431177,0.13136258,0.00751364,0.36389399,0.02707618,0.89341701,0.91422824,0.10044719
-2.45222611,1.49141847,0.24643719,0.12690862,0.00728822,0.33088429,0.02614484,0.86804598,0.83384259,0.09393884
-2.44622311,1.41803010,0.23781301,0.12212180,0.00702138,0.30109072,0.02508883,0.83921529,0.76107352,0.08780968
-2.44022011,1.34428575,0.22847913,0.11701229,0.00671779,0.27417227,0.02392306,0.80717893,0.69510940,0.08201560
-2.43421711,1.27024511,0.21851070,0.11160488,0.00638280,0.24982171,0.02266462,0.77230182,0.63523349,0.07652367
-2.42821411,1.19614094,0.20801507,0.10593804,0.00602224,0.22777282,0.02133213,0.73504760,0.58083922,0.07131281
-2.42221111,1.12236614,0.19712795,0.10006233,0.00564226,0.20780501,0.01994523,0.69596379,0.53143946,0.06637392
-2.41620810,1.04945584,0.18600894,0.09403858,0.00524908,0.18974593,0.01852390,0.65566503,0.48667056,0.06170950
-2.41020510,0.97806585,0.17483665,0.08793562,0.00484888,0.17347205,0.01708790,0.61481530,0.44629198,0.05733299
-2.40420210,0.90894904,0.16380369,0.08182797,0.00444754,0.15890783,0.01565621,0.57410994,0.41018248,0.05326775
-2.39819910,0.84293107,0.15311178,0.07579342,0.00405056,0.14602378,0.01424654,0.53425829,0.37833379,0.04954593
-2.39219610,0.78088673,0.14296704,0.06991074,0.00366291,0.13483366,0.01287492,0.49596760,0.35084253,0.04620716
-2.38619310,0.72371797,0.13357579,0.06425750,0.00328893,0.12539133,0.01155537,0.45992868,0.32790117,0.04329730
-2.38019010,0.67233428,0.12514088,0.05890832,0.00293229,0.11778716,0.01029972,0.42680380,0.30978845,0.04086716
-2.37418709,0.62763599,0.11785854,0.05393325,0.00259594,0.11214448,0.00911746,0.39721686,0.29685962,0.03897126
-2.36818409,0.59050041,0.11191590,0.04939673,0.00228210,0.10861586,0.00801570,0.37174597,0.28953664,0.03766670
-2.36218109,0.56177085,0.10748909,0.04535679,0.00199230,0.10737938,0.00699928,0.35091831,0.28829822,0.03701207
-2.35617809,0.54224798,0.10474178,0.04186469,0.00172740,0.10863469,0.00607085,0.33520690,0.29366950,0.03706646
-2.35017509,0.53268311,0.10382419,0.03896496,0.00148768,0.11259879,0.00523109,0.32502916,0.30621109,0.03788835
-2.34417209,0.53377245,0.10487238,0.03669569,0.00127288,0.11950135,0.00447895,0.32074661,0.32650682,0.03953465
-2.33816908,0.54615187,0.10800775,0.03508920,0.00108229,0.12957929,0.00381189,0.32266548,0.35515008,0.04205958
-2.33216608,0.57039135,0.11333655,0.03417289,0.00091485,0.14307057,0.00322622,0.33103775,0.39272805,0.04551345
-2.32616308,0.60698851,0.12094951,0.03397029,0.00076922,0.16020696,0.00271731,0.34606232,0.43980369,0.04994137
-2.32016008,0.65636075,0.13092120,0.03450232,0.00064383,0.18120574,0.00227992,0.36788586,0.49689528,0.05538182
-2.31415708,0.71883589,0.14330948,0.03578863,0.00053702,0.20626031,0.00190842,0.39660347,0.56445354,0.06186504
-2.30815408,0.79464110,0.15815455,0.03784907,0.00044703,0.23552982,0.00159708,0.43225864,0.64283658,0.06941141
-2.30215108,0.88389049,0.17547807,0.04070522,0.00037212,0.26912800,0.00134020,0.47484276,0.73228325,0.07802962
-2.29614807,0.98657167,0.19528205,0.04438201,0.00031056,0.30711151,0.00113233,0.52429421,0.83288559,0.08771496
-2.29014507,1.10253205,0.21754769,0.04890937,0.00026071,0.34946824,0.00096839,0.58049703,0.94456142,0.09844758
-2.28414207,1.23146556,0.24223425,0.05432393,0.00022100,0.39610608,0.00084379,0.64327951,1.06702831,0.11019092
-2.27813907,1.37290079,0.26927800,0.06067074,0.00018999,0.44684262,0.00075452,0.71241278,1.19978017,0.12289034
-2.27213607,1.52619159,0.29859136,0.06800492,0.00016637,0.50139670,0.00069717,0.78760976,1.34206811,0.13647208
-2.26613307,1.69051088,0.33006223,0.07639334,0.00014895,0.55938206,0.00066901,0.86852458,1.49288680,0.15084267
-2.26013007,1.86484883,0.36355373,0.08591603,0.00013664,0.62030406,0.00066794,0.95475275,1.65096803,0.16588876
-2.25412706,2.04801600,0.39890425,0.09666747,0.00012852,0.68355983,0.00069253,1.04583221,1.81478230,0.18147756
-2.24812406,2.23865200,0.43592800,0.10875748,0.00012374,0.74844226,0.00074199,1.14124540,1.98254974,0.19745790
-2.24212106,2.43523998,0.47441600,0.12231168,0.00012157,0.81414823,0.00081610,1.24042245,2.15226075,0.21366190
-2.23611806,2.63612696,0.51413755,0.13747132,0.00012139,0.87979113,0.00091519,1.34274540,2.32170667,0.22990729
-2.23011506,2.83954963,0.55484223,0.15439237,0.00012264,0.94441748,0.00104006,1.44755362,2.48852003,0.24600038
-2.22411206,3.04366501,0.59626229,0.17324363,0.00012485,1.00702743,0.00119189,1.55415009,2.65022380,0.26173952
-2.21810905,3.24658510,0.63811557,0.19420388,0.00012762,1.06659857,0.00137220,1.66180865,2.80428818,0.27691908
-2.21210605,3.44641407,0.68010863,0.21745780,0.00013062,1.12211216,0.00158266,1.76978189,2.94819324,0.29133384
-2.20610305,3.64128690,0.72194032,0.24319058,0.00013355,1.17258107,0.00182505,1.87730946,3.07949530,0.30478349
-2.20010005,3.82940756,0.76330542,0.27158136,0.00013620,1.21707814,0.00210110,1.98362672,3.19589452,0.31707731
-2.19409705,4.00908532,0.80389847,0.30279531,0.00013837,1.25476393,0.00241237,2.08797325,3.29530112,0.32803877
-2.18809405,4.17876749,0.84341746,0.33697464,0.00013993,1.28491267,0.00276008,2.18960115,3.37589736,0.33750982
-2.18209105,4.33706716,0.88156749,0.37422858,0.00014080,1.30693516,0.00314500,2.28778269,3.43619285,0.34535483
-2.17608804,4.48278455,0.91806409,0.41462281,0.00014091,1.32039775,0.00356729,2.38181731,3.47507066,0.35146400
-2.17008504,4.61492134,0.95263624,0.45816851,0.00014027,1.32503640,0.00402636,2.47103750,3.49182209,0.35575602
-2.16408204,4.73268706,0.98502890,0.50481160,0.00013890,1.32076521,0.00452078,2.55481365,3.48616879,0.35818000
-2.15807904,4.83549772,1.01500509,0.55442273,0.00013689,1.30767901,0.00504817,2.63255773,3.45827087,0.35871654
-2.15207604,4.92296690,1.04234737,0.60678848,0.00013434,1.28604993,0.00560514,2.70372576,3.40872093,0.35737787
-2.14607304,4.99489012,1.06685890,0.66160447,0.00013143,1.25631805,0.00618723,2.76781926,3.33852413,0.35420714
-2.14007004,5.05122368,1.08836394,0.71847090,0.00012837,1.21907663,0.00678900,2.82438592,3.24906520,0.34927680
-2.13406703,5.09205963,1.10670805,0.77689106,0.00012540,1.17505253,0.00740400,2.87301965,3.14206391,0.34268624
-2.12806403,5.11759857,1.12175797,0.83627337,0.00012285,1.12508284,0.00802496,2.91336053,3.01952105,0.33455870
-2.12206103,5.12812236,1.13340149,0.89593707,0.00012109,1.07008865,0.00864390,2.94509493,2.88365720,0.32503769
-2.11605803,5.12396850,1.14154732,0.95512198,0.00012055,1.01104715,0.00925239,2.96795630,2.73684690,0.31428295
-2.11005503,5.10550822,1.14612521,1.01300214,0.00012176,0.94896333,0.00984177,2.98172700,2.58155111,0.30246618
-2.10405203,5.07312961,1.14708646,1.06870321,0.00012532,0.88484219,0.01040345,2.98624144,2.42025046,0.28976673
-2.09804902,5.02722704,1.14440491,1.12132317,0.00013190,0.81966277,0.01092926,2.98139081,2.25538198,0.27636737
-2.09204602,4.96819756,1.13807843,1.16995576,0.00014231,0.75435478,0.01141174,2.96712932,2.08928133,0.26245027
-2.08604302,4.89644426,1.12813109,1.21371585,0.00015746,0.68977852,0.01184453,2.94348202,1.92413262,0.24819334
-2.08004002,4.81238632,1.11461561,1.25176563,0.00017839,0.62670869,0.01222265,2.91055369,1.76192697,0.23376710
-2.07403702,4.71647470,1.09761632,1.28334084,0.00020625,0.56582241,0.01254282,2.86853849,1.60443075,0.21933196
-2.06803402,4.60921198,1.07725215,1.30777569,0.00024235,0.50769147,0.01280368,2.81772955,1.45316388,0.20503623
-2.06203102,4.49117461,1.05367948,1.32452542,0.00028814,0.45277869,0.01300599,2.75852790,1.30938801,0.19101455
-2.05602801,4.36303558,1.02709458,1.33318553,0.00034518,0.40143819,0.01315276,2.69144971,1.17410410,0.17738701
-2.05002501,4.22558514,0.99773530,1.33350667,0.00041516,0.35391907,0.01324924,2.61713107,1.04805827,0.16425871
-2.04402201,4.07974773,0.96588165,1.32540449,0.00049989,0.31037198,0.01330292,2.53632951,0.93175502,0.15171980
-2.03801901,3.92659322,0.93185511,1.30896398,0.00060122,0.27085792,0.01332332,2.44992146,0.82547607,0.13984585
-2.03201601,3.76734085,0.89601638,1.28443803,0.00072107,0.23535870,0.01332184,2.35889521,0.72930357,0.12869858
-2.02601301,3.60335500,0.85876145,1.25224025,0.00086133,0.20378844,0.01331136,2.26433915,0.64314608,0.11832669
-2.02001001,3.43613237,0.82051603,1.21293229,0.00102383,0.17600544,0.01330593,2.16742523,0.56676587,0.10876684
-2.01400700,3.26728046,0.78172835,1.16720641,0.00121025,0.15182395,0.01332028,2.06938792,0.49980633,0.10004471
-2.00800400,3.09848842,0.74286060,1.11586388,0.00142209,0.13102539,0.01336940,1.97149939,0.44181834,0.09217592
-2.00200100,2.93149122,0.70437915,1.05979029,0.00166056,0.11336873,0.01346796,1.87504169,0.39228472,0.08516703
-1.99599800,2.76802904,0.66674419,0.99992891,0.00192648,0.09859967,0.01362989,1.78127709,0.35064227,0.07901630
-1.98999500,2.60980376,0.63039896,0.93725306,0.00222026,0.08645853,0.01386786,1.69141785,0.31630075,0.07371448
-1.98399200,2.45843498,0.59575920,0.87273887,0.00254179,0.07668686,0.01419284,1.60659666,0.28865900,0.06924538
-1.97798899,2.31541764,0.56320330,0.80733933,0.00289039,0.06903262,0.01461378,1.52783935,0.26711787,0.06558646
-1.97198599,2.18208355,0.53306359,0.74196066,0.00326474,0.06325416,0.01513723,1.45604091,0.25109046,0.06270932
-1.96598299,2.05956877,0.50561916,0.67744182,0.00366291,0.05912306,0.01576723,1.39194602,0.24000971,0.06058017
-1.95997999,1.94878827,0.48109055,0.61453766,0.00408228,0.05642598,0.01650513,1.33613506,0.23333398,0.05916028
-1.95397699,1.85041920,0.45963659,0.55390623,0.00451962,0.05496569,0.01734966,1.28901605,0.23055088,0.05840655
-1.94797399,1.76489317,0.44135338,0.49610027,0.00497114,0.05456149,0.01829699,1.25082276,0.23117972,0.05827204
-1.94197099,1.69239775,0.42627555,0.44156300,0.00543252,0.05504915,0.01934096,1.22161912,0.23477312,0.05870665
-1.93596798,1.63288660,0.41437947,0.39062782,0.00589907,0.05628047,0.02047337,1.20130906,0.24091792,0.05965780
-1.92996498,1.58609734,0.40558836,0.34352163,0.00636581,0.05812273,0.02168435,1.18965149,0.24923574,0.06107118
-1.92396198,1.55157576,0.39977879,0.30037125,0.00682767,0.06045788,0.02296276,1.18627899,0.25938313,0.06289163
-1.91795898,1.52870465,0.39678822,0.26121228,0.00727963,0.06318178,0.02429664,1.19071920,0.27105164,0.06506384
-1.91195598,1.51673540,0.39642314,0.22599983,0.00771685,0.06620332,0.02567364,1.20241743,0.28396752,0.06753324
-1.90595298,1.51482039,0.39846724,0.19462048,0.00813489,0.06944359,0.02708144,1.22075921,0.29789108,0.07024661
-1.89994997,1.52204435,0.40268919,0.16690474,0.00852985,0.07283496,0.02850810,1.24509130,0.31261562,0.07315275
-1.89394697,1.53745281,0.40884967,0.14263963,0.00889846,0.07632016,0.02994236,1.27474015,0.32796569,0.07620290
-1.88794397,1.56007650,0.41670719,0.12158072,0.00923823,0.07985127,0.03137382,1.30902676,0.34379462,0.07935103
-1.88194097,1.58895041,0.42602252,0.10346336,0.00954747,0.08338863,0.03279304,1.34727728,0.35998122,0.08255397
-1.87593797,1.62312714,0.43656167,0.08801273,0.00982535,0.08689966,0.03419154,1.38882919,0.37642565,0.08577134
-1.86993497,1.66168430,0.44809720,0.07495260,0.01007185,0.09035758,0.03556169,1.43303297,0.39304440,0.08896529
-1.86393197,1.70372644,0.46040824,0.06401261,0.01028772,0.09374008,0.03689650,1.47924977,0.40976463,0.09210018
-1.85792896,1.74838219,0.47327917,0.05493410,0.01047437,0.09702787,0.03818936,1.52684583,0.42651805,0.09514209
-1.85192596,1.79479786,0.48649756,0.04747453,0.01063371,0.10020331,0.03943370,1.57518466,0.44323456,0.09805837
-1.84592296,1.84212889,0.49985142,0.04141062,0.01076801,0.10324905,0.04062269,1.62361821,0.45983603,0.10081716
-1.83991996,1.88953074,0.51312652,0.03654035,0.01087971,0.10614682,0.04174888,1.67147834,0.47623067,0.10338700
-1.83391696,1.93615082,0.52610395,0.03268398,0.01097125,0.10887639,0.04280398,1.71807001,0.49230832,0.10573663
-1.82791396,1.98112292,0.53855844,0.02968430,0.01104487,0.11141477,0.04377859,1.76266714,0.50793697,0.10783494
-1.82191096,2.02356551,0.55025776,0.02740625,0.01110248,0.11373579,0.04466216,1.80451254,0.52296100,0.10965113
-1.81590795,2.06258485,0.56096346,0.02573623,0.01114550,0.11580994,0.04544297,1.84282223,0.53720128,0.11115519
-1.80990495,2.09728332,0.57043302,0.02458100,0.01117483,0.11760468,0.04610831,1.87679476,0.55045722,0.11231859
-1.80390195,2.12677326,0.57842359,0.02386658,0.01119076,0.11908502,0.04664474,1.90562540,0.56251095,0.11311511
-1.79789895,2.15019585,0.58469698,0.02353701,0.01119300,0.12021453,0.04703850,1.92852475,0.57313335,0.11352203
