energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.34067034,7.57496781,-5.32033195,0.02407284,-0.05030581,0.30847999,-0.76864953,0.01071919,-0.02131959,0.00000000,-0.00000000,1.14663395,-1.91256438,4.28000775,-1.40890110,0.07245433,-0.06082950,3.20194425,-2.89788563
-3.33466733,7.48837474,-5.23462875,0.02338665,-0.05043490,0.31981185,-0.75831061,0.01019273,-0.02068443,0.00000000,-0.00000000,1.11005184,-1.92219680,4.26937044,-1.37018274,0.07372513,-0.05910678,3.11596480,-2.85357081
-3.32866433,7.40903461,-5.16169621,0.02271716,-0.05049436,0.33331465,-0.75082313,0.00970044,-0.02014748,0.00000000,-0.00000000,1.07593047,-1.93743598,4.26497733,-1.33521109,0.07460339,-0.05729572,3.02812411,-2.81514400
-3.32266133,7.33730252,-5.10245968,0.02205696,-0.05049763,0.34888760,-0.74614687,0.00924237,-0.01971015,0.00000000,-0.00000000,1.04428303,-1.95808744,4.26739306,-1.30442514,0.07507514,-0.05543379,2.93842916,-2.78323843
-3.31665833,7.27358307,-5.05738827,0.02139981,-0.05045701,0.36638489,-0.74416346,0.00881816,-0.01937043,0.00000000,-0.00000000,1.01511686,-1.98379458,4.27720613,-1.27813032,0.07513475,-0.05355594,2.84697863,-2.75825405
-3.31065533,7.21834259,-5.02650245,0.02074104,-0.05038303,0.38561761,-0.74468380,0.00842714,-0.01912312,0.00000000,-0.00000000,0.98843674,-2.01405099,4.29502270,-1.25649899,0.07478507,-0.05169354,2.75397638,-2.74035567
-3.30465233,7.17211145,-5.00939590,0.02007790,-0.05028386,0.40635717,-0.74745728,0.00806844,-0.01896015,0.00000000,-0.00000000,0.96424687,-2.04821693,4.32145438,-1.23957506,0.07403715,-0.04987361,2.65973860,-2.72947890
-3.29864932,7.13547704,-5.00527008,0.01940980,-0.05016480,0.42834005,-0.75218224,0.00774119,-0.01887099,0.00000000,-0.00000000,0.94255158,-2.08553942,4.35710061,-1.22728228,0.07290981,-0.04811820,2.56469455,-2.72534364
-3.29264632,7.10906801,-5.01297982,0.01873851,-0.05002808,0.45127396,-0.75851732,0.00744455,-0.01884314,0.00000000,-0.00000000,0.92335466,-2.12517504,4.40252652,-1.21943559,0.07142889,-0.04644400,2.46938110,-2.72747405
-3.28664332,7.09353168,-5.03108770,0.01806826,-0.04987268,0.47484517,-0.76609304,0.00717790,-0.01886265,0.00000000,-0.00000000,0.90665756,-2.16621480,4.45823757,-1.21575493,0.06962639,-0.04486224,2.37443184,-2.73522431
-3.28064032,7.08950645,-5.05792498,0.01740568,-0.04969447,0.49872678,-0.77452340,0.00694088,-0.01891473,0.00000000,-0.00000000,0.89245660,-2.20771003,4.52465252,-1.21588088,0.06753933,-0.04337878,2.28056166,-2.74780893
-3.27463732,7.09759163,-5.09165668,0.01675975,-0.04948647,0.52258791,-0.78341698,0.00673352,-0.01898428,0.00000000,-0.00000000,0.88073972,-2.24869852,4.60207639,-1.21939133,0.06520861,-0.04199440,2.18854794,-2.76433643
-3.26863432,7.11831683,-5.13034843,0.01614163,-0.04923926,0.54610321,-0.79238720,0.00655627,-0.01905649,0.00000000,-0.00000000,0.87148297,-2.28823012,4.69067501,-1.22581875,0.06267779,-0.04070531,2.09920956,-2.78384503
-3.26263132,7.15211330,-5.17203281,0.01556444,-0.04894156,0.56896275,-0.80106165,0.00641002,-0.01911736,0.00000000,-0.00000000,0.86464724,-2.32539100,4.79045278,-1.23466734,0.05999181,-0.03950375,2.01338505,-2.80533911
-3.25662831,7.19928881,-5.21477313,0.01504296,-0.04858092,0.59088163,-0.80909011,0.00629619,-0.01915423,0.00000000,-0.00000000,0.86017558,-2.35932597,4.90123485,-1.24542959,0.05719582,-0.03837880,1.93191086,-2.82782527
-3.25062531,7.26000760,-5.25672282,0.01459335,-0.04814443,0.61160915,-0.81615131,0.00621665,-0.01915612,0.00000000,-0.00000000,0.85799136,-2.38925820,5.02265493,-1.25760193,0.05433409,-0.03731715,1.85560086,-2.85034666
-3.24462231,7.33427620,-5.29617886,0.01423274,-0.04761951,0.63093710,-0.82195838,0.00617373,-0.01911415,0.00000000,-0.00000000,0.85799756,-2.41450611,5.15414911,-1.27069895,0.05144898,-0.03630394,1.78522762,-2.87201472
-3.23861931,7.42193544,-5.33162818,0.01397886,-0.04699464,0.64870685,-0.82626287,0.00617015,-0.01902172,0.00000000,-0.00000000,0.86007724,-2.43449697,5.29495631,-1.28426614,0.04858016,-0.03532365,1.72150620,-2.89203745
-3.23261631,7.52265844,-5.36178594,0.01384965,-0.04626008,0.66481491,-0.82885760,0.00620892,-0.01887471,0.00000000,-0.00000000,0.86409525,-2.44877708,5.44412501,-1.29789090,0.04576386,-0.03436085,1.66508041,-2.90974339
-3.22661331,7.63595381,-5.38562539,0.01386286,-0.04540843,0.67921671,-0.82957830,0.00629326,-0.01867153,0.00000000,-0.00000000,0.86990095,-2.45701857,5.60052603,-1.31121163,0.04303240,-0.03340089,1.61651180,-2.92460102
-3.22061031,7.76117320,-5.40239885,0.01403553,-0.04443514,0.69192836,-0.82830426,0.00642646,-0.01841305,0.00000000,-0.00000000,0.87733195,-2.45902270,5.76287052,-1.32392507,0.04041384,-0.03243059,1.57627105,-2.93623308
-3.21460730,7.89752185,-5.41164999,0.01438367,-0.04333889,0.70302629,-0.82495796,0.00661172,-0.01810250,0.00000000,-0.00000000,0.88621832,-2.45472003,5.92973231,-1.33579165,0.03793174,-0.03143864,1.54473155,-2.94442566
-3.20860430,8.04407095,-5.41321745,0.01492173,-0.04212173,0.71264471,-0.81950407,0.00685199,-0.01774526,0.00000000,-0.00000000,0.89638724,-2.44416742,6.09957359,-1.34663901,0.03560513,-0.03041603,1.52216466,-2.94913213
-3.20260130,8.19977060,-5.40723023,0.01566219,-0.04078920,0.72097102,-0.81194767,0.00714980,-0.01734857,0.00000000,-0.00000000,0.90766746,-2.42754231,6.27077281,-1.35636376,0.03344854,-0.02935628,1.50873637,-2.95047195
-3.19659830,8.36346242,-5.39409536,0.01661514,-0.03935023,0.72823922,-0.80233196,0.00750704,-0.01692122,0.00000000,-0.00000000,0.91989349,-2.40513442,6.44165369,-1.36493131,0.03147220,-0.02825554,1.50450498,-2.94872442
-3.19059530,8.53389134,-5.37447838,0.01778782,-0.03781688,0.73472167,-0.79073544,0.00792485,-0.01647313,0.00000000,-0.00000000,0.93290909,-2.37733526,6.61051462,-1.37237402,0.02968223,-0.02711256,1.50941946,-2.94431794
-3.18459230,8.70971611,-5.34927716,0.01918426,-0.03620405,0.74071957,-0.77726874,0.00840339,-0.01601502,0.00000000,-0.00000000,0.94656985,-2.34462572,6.77565753,-1.37878763,0.02808092,-0.02592862,1.52331845,-2.93781484
-3.17858929,8.88951914,-5.31958987,0.02080485,-0.03452906,0.74655248,-0.76207101,0.00894172,-0.01555794,0.00000000,-0.00000000,0.96074484,-2.30756199,6.93541583,-1.38432594,0.02666709,-0.02470727,1.54592986,-2.92989225
-3.17258629,9.07181595,-5.28667762,0.02264606,-0.03281109,0.75254759,-0.74530599,0.00953767,-0.01511291,0.00000000,-0.00000000,0.97531715,-2.26676018,7.08818114,-1.38919382,0.02543641,-0.02345412,1.57687123,-2.92131963
-3.16658329,9.25506552,-5.25192273,0.02470010,-0.03107068,0.75902904,-0.72715779,0.01018778,-0.01469052,0.00000000,-0.00000000,0.99018349,-2.22287995,7.23242860,-1.39363875,0.02438173,-0.02217645,1.61565123,-2.91293315
-3.16058029,9.43768248,-5.21678328,0.02695477,-0.02932917,0.76630796,-0.70782632,0.01088720,-0.01430057,0.00000000,-0.00000000,1.00525293,-2.17660739,7.36674110,-1.39794073,0.02349349,-0.02088285,1.66167258,-2.90560781
-3.15457729,9.61805261,-5.18274500,0.02939326,-0.02760804,0.77467373,-0.68752262,0.01162976,-0.01395178,0.00000000,-0.00000000,1.02044512,-2.12863759,7.48983230,-1.40240098,0.02276002,-0.01958288,1.71423683,-2.90022771
-3.14857429,9.79455269,-5.15127158,0.03199417,-0.02592846,0.78438685,-0.66646387,0.01240798,-0.01365153,0.00000000,-0.00000000,1.03568811,-2.07965724,7.60056895,-1.40732951,0.02216790,-0.01828666,1.77255162,-2.89765529
-3.14257129,9.96557561,-5.12375450,0.03473155,-0.02431067,0.79567382,-0.64486843,0.01321321,-0.01340561,0.00000000,-0.00000000,1.05091618,-2.03032764,7.69799251,-1.41303189,0.02170232,-0.01700449,1.83574057,-2.89870034
-3.13656828,10.12956122,-5.10146389,0.03757512,-0.02277353,0.80872415,-0.62295085,0.01403576,-0.01321811,0.00000000,-0.00000000,1.06606797,-1.98126853,7.78133999,-1.41979556,0.02134739,-0.01574652,1.90285618,-2.90408958
-3.13056528,10.28503276,-5.08550169,0.04049058,-0.02133409,0.82368978,-0.60091704,0.01486514,-0.01309133,0.00000000,-0.00000000,1.08108516,-1.93304333,7.85006400,-1.42787618,0.02108648,-0.01452246,1.97289590,-2.91443785
-3.12456228,10.43063798,-5.07675881,0.04344007,-0.02000720,0.84068653,-0.57895971,0.01569027,-0.01302571,0.00000000,-0.00000000,1.09591179,-1.88614603,7.90385128,-1.43748435,0.02090253,-0.01334130,2.04482105,-2.93022175
-3.11855928,10.56519360,-5.07587771,0.04638278,-0.01880522,0.85979764,-0.55725433,0.01649981,-0.01301988,0.00000000,-0.00000000,1.11049454,-1.84099033,7.94263907,-1.44877346,0.02077841,-0.01221107,2.11757839,-2.95175676
-3.11255628,10.68773071,-5.08322206,0.04927565,-0.01773775,0.88107880,-0.53595554,0.01728243,-0.01307075,0.00000000,-0.00000000,1.12478379,-1.79790132,7.96662814,-1.46182900,0.02069719,-0.01113875,2.19012376,-2.97917886
-3.10655328,10.79753837,-5.09885470,0.05207423,-0.01681151,0.90456412,-0.51519442,0.01802714,-0.01317358,0.00000000,-0.00000000,1.13873539,-1.75711011,7.97629113,-1.47665997,0.02064249,-0.01013006,2.26144679,-3.01243124
-3.10055028,10.89420221,-5.12252524,0.05473358,-0.01603015,0.93027256,-0.49507651,0.01872360,-0.01332220,0.00000000,-0.00000000,1.15231312,-1.71875153,7.97237485,-1.49319284,0.02059876,-0.00918947,2.33059588,-3.05125718
-3.09454727,10.97763455,-5.15366811,0.05720928,-0.01539430,0.95821398,-0.47568076,0.01936240,-0.01350918,0.00000000,-0.00000000,1.16549131,-1.68286510,7.95589482,-1.51126852,0.02055155,-0.00832018,2.39670219,-3.09519929
-3.08854427,11.04809257,-5.19141163,0.05945850,-0.01490153,0.98839413,-0.45705948,0.01993537,-0.01372608,0.00000000,-0.00000000,1.17825746,-1.64939920,7.92812086,-1.53064259,0.02048777,-0.00752411,2.45900140,-3.14360567
-3.08254127,11.10618160,-5.23459824,0.06144106,-0.01454649,1.02081796,-0.43923914,0.02043573,-0.01396366,0.00000000,-0.00000000,1.19061449,-1.61821825,7.89055239,-1.55098906,0.02039592,-0.00680203,2.51685216,-3.19564299
-3.07653827,11.15284099,-5.28181558,0.06312044,-0.01432103,1.05549063,-0.42222222,0.02085830,-0.01421218,0.00000000,-0.00000000,1.20258213,-1.58911268,7.84488289,-1.57190768,0.02026623,-0.00615366,2.56975001,-3.25031624
-3.07053527,11.18931108,-5.33143758,0.06446478,-0.01421446,1.09241592,-0.40598970,0.02119962,-0.01446166,0.00000000,-0.00000000,1.21419730,-1.56181118,7.79295331,-1.59293464,0.02009083,-0.00557780,2.61733601,-3.30649475
-3.06453227,11.21708093,-5.38167453,0.06544776,-0.01421380,1.13159166,-0.39050438,0.02145794,-0.01470212,0.00000000,-0.00000000,1.22551311,-1.53599468,7.73669485,-1.61355653,0.01986380,-0.00507257,2.65939926,-3.36294381
-3.05852926,11.23781756,-5.43063035,0.06604935,-0.01430409,1.17300246,-0.37571458,0.02163323,-0.01492388,0.00000000,-0.00000000,1.23659645,-1.51131160,7.67806262,-1.63322706,0.01958120,-0.00463554,2.69587313,-3.41836069
-3.05252626,11.25327904,-5.47636527,0.06625638,-0.01446884,1.21660973,-0.36155830,0.02172708,-0.01511777,0.00000000,-0.00000000,1.24752403,-1.48739350,7.61896194,-1.65138603,0.01924103,-0.00426403,2.72682522,-3.47141419
-3.04652326,11.26521492,-5.51696160,0.06606295,-0.01469041,1.26233977,-0.34796741,0.02174256,-0.01527537,0.00000000,-0.00000000,1.25837713,-1.46387066,7.56117031,-1.66747983,0.01884316,-0.00395531,2.75244139,-3.52078605
-3.04052026,11.27525872,-5.55059034,0.06547064,-0.01495045,1.31007053,-0.33487187,0.02168396,-0.01538919,0.00000000,-0.00000000,1.26923517,-1.44038684,7.50625818,-1.68098286,0.01838916,-0.00370688,2.77300478,-3.56521311
-3.03451726,11.28481819,-5.57557627,0.06448841,-0.01523042,1.35961801,-0.32220372,0.02155662,-0.01545288,0.00000000,-0.00000000,1.28016863,-1.41661275,7.45551260,-1.69141889,0.01788215,-0.00351672,2.78887086,-3.60352842
-3.02851426,11.29496958,-5.59045892,0.06313245,-0.01551206,1.41072338,-0.30990066,0.02136661,-0.01546133,0.00000000,-0.00000000,1.29123164,-1.39225772,7.40986752,-1.69838157,0.01732653,-0.00338355,2.80043994,-3.63470008
-3.02251126,11.30636244,-5.59404744,0.06142562,-0.01577789,1.46304195,-0.29790921,0.02112047,-0.01541078,0.00000000,-0.00000000,1.30245489,-1.36707926,7.36984522,-1.70155334,0.01672778,-0.00330707,2.80812868,-3.65786626
-3.01650825,11.31914142,-5.58546721,0.05939685,-0.01601165,1.51613502,-0.28618720,0.02082489,-0.01529891,0.00000000,-0.00000000,1.31383933,-1.34089017,7.33551231,-1.70072186,0.01609220,-0.00328822,2.81234238,-3.67236520
-3.01050525,11.33289058,-5.56419645,0.05708027,-0.01619875,1.56946573,-0.27470572,0.02048649,-0.01512482,0.00000000,-0.00000000,1.32535122,-1.31356333,7.30645382,-1.69579315,0.01542659,-0.00332941,2.81344958,-3.67775903
-3.00450225,11.34660506,-5.53009151,0.05451428,-0.01632665,1.62239957,-0.26345040,0.02011158,-0.01488909,0.00000000,-0.00000000,1.33691900,-1.28503395,7.28176785,-1.68680110,0.01473805,-0.00343471,2.81176052,-3.67385066
-2.99849925,11.35869327,-5.48339989,0.05174041,-0.01638516,1.67421023,-0.25242198,0.01970589,-0.01459369,0.00000000,-0.00000000,1.34843236,-1.25529960,7.26008221,-1.67391253,0.01403371,-0.00360999,2.80751072,-3.66069292
-2.99249625,11.36701129,-5.42476032,0.04880224,-0.01636673,1.72409102,-0.24163643,0.01927453,-0.01424192,0.00000000,-0.00000000,1.35974361,-1.22441805,7.23959357,-1.65742772,0.01332049,-0.00386309,2.80085074,-3.63858970
-2.98649325,11.36892902,-5.35518993,0.04574420,-0.01626656,1.77117168,-0.23112442,0.01882180,-0.01383829,0.00000000,-0.00000000,1.37067155,-1.19250344,7.21812824,-1.63777608,0.01260494,-0.00420389,2.79184247,-3.60808896
-2.98049025,11.36142617,-5.27605874,0.04261046,-0.01608270,1.81454026,-0.22093040,0.01835119,-0.01338840,0.00000000,-0.00000000,1.38100758,-1.15972085,7.19322253,-1.61550707,0.01189310,-0.00464431,2.78046230,-3.56996776
-2.97448724,11.34121388,-5.18905224,0.03944386,-0.01581602,1.85326922,-0.21111134,0.01786540,-0.01289878,0.00000000,-0.00000000,1.39052391,-1.12627977,7.16221949,-1.59127653,0.01119036,-0.00519829,2.76661080,-3.52520963
-2.96848424,11.30487650,-5.09612319,0.03628496,-0.01547011,1.88644459,-0.20173515,0.01736635,-0.01237667,0.00000000,-0.00000000,1.39898327,-1.09242671,7.12237798,-1.56582871,0.01050137,-0.00588167,2.75012810,-3.47497519
-2.96248124,11.24902662,-4.99943418,0.03317115,-0.01505108,1.91319710,-0.19287891,0.01685536,-0.01182990,0.00000000,-0.00000000,1.40614967,-1.05843733,7.07098889,-1.53997467,0.00983007,-0.00671200,2.73081407,-3.42056668
-2.95647824,11.17046551,-4.90129271,0.03013605,-0.01456727,1.93273344,-0.18462707,0.01633322,-0.01126658,0.00000000,-0.00000000,1.41179962,-1.02460819,7.00549338,-1.51456767,0.00917963,-0.00770826,2.70845190,-3.36338769
-2.95047524,11.06634082,-4.80408094,0.02720894,-0.01402893,1.94436645,-0.17706953,0.01580036,-0.01069498,0.00000000,-0.00000000,1.41573295,-0.99124864,6.92359724,-1.49047631,0.00855249,-0.00889050,2.68283345,-3.30489922
-2.94447224,10.93429354,-4.71018230,0.02441443,-0.01344783,1.94754243,-0.17029976,0.01525706,-0.01012328,0.00000000,-0.00000000,1.41778286,-0.95867272,6.82337614,-1.46855656,0.00795046,-0.01027935,2.65378490,-3.24657366
-2.93846923,10.77258642,-4.62190752,0.02177231,-0.01283680,1.94186428,-0.16441305,0.01470357,-0.00955936,0.00000000,-0.00000000,1.41782441,-0.92719143,6.70336658,-1.44962342,0.00737472,-0.01189555,2.62119098,-3.18984804
-2.93246623,10.58020767,-4.54142242,0.01929754,-0.01220934,1.92710925,-0.15950479,0.01414029,-0.00901061,0.00000000,-0.00000000,1.41578102,-0.89710549,6.56263839,-1.43442344,0.00682598,-0.01375922,2.58501641,-3.13607823
-2.92646323,10.35694454,-4.47068011,0.01700041,-0.01157911,1.90324038,-0.15566896,0.01356791,-0.00848380,0.00000000,-0.00000000,1.41162873,-0.86869859,6.40084546,-1.42360914,0.00630449,-0.01588924,2.54532332,-3.08649569
-2.92046023,10.10342362,-4.41135991,0.01488678,-0.01095954,1.87041106,-0.15299676,0.01298754,-0.00798487,0.00000000,-0.00000000,1.40539801,-0.84223126,6.21825247,-1.41771623,0.00581022,-0.01830246,2.50228355,-3.04216823
-2.91445723,9.82111603,-4.36481512,0.01295850,-0.01036339,1.82896242,-0.15157534,0.01240073,-0.00751885,0.00000000,-0.00000000,1.39717303,-0.81793556,6.01573692,-1.41714461,0.00534287,-0.02101289,2.45618546,-3.00396623
-2.90845423,9.51230794,-4.33203187,0.01121384,-0.00980238,1.77941381,-0.15148687,0.01180958,-0.00708977,0.00000000,-0.00000000,1.38708865,-0.79601051,5.79476665,-1.42214398,0.00490197,-0.02403087,2.40743482,-2.97253572
-2.90245123,9.18003848,-4.31360030,0.00964803,-0.00928691,1.72244690,-0.15280757,0.01121668,-0.00670057,0.00000000,-0.00000000,1.37532541,-0.77661847,5.55735454,-1.43280466,0.00448697,-0.02736231,2.35654986,-2.94827930
-2.89644822,8.82800867,-4.30969954,0.00825373,-0.00882572,1.65888407,-0.15560708,0.01062512,-0.00635313,0.00000000,-0.00000000,1.36210281,-0.75988247,5.30599301,-1.44905401,0.00409726,-0.03100785,2.30415109,-2.93134566
-2.89044522,8.46046637,-4.32009705,0.00702164,-0.00842577,1.58966242,-0.15994785,0.01003842,-0.00604822,0.00000000,-0.00000000,1.34767150,-0.74588463,5.04357188,-1.47065871,0.00373220,-0.03496221,2.25094634,-2.92162844
-2.88444222,8.08207330,-4.34416245,0.00594099,-0.00809203,1.51580448,-0.16588469,0.00946041,-0.00578562,0.00000000,-0.00000000,1.33230480,-0.73466572,4.77328365,-1.49723292,0.00339119,-0.03921359,2.19771204,-2.91877438
-2.87843922,7.69776044,-4.38089546,0.00500004,-0.00782748,1.43838713,-0.17346440,0.00889516,-0.00556412,0.00000000,-0.00000000,1.31629003,-0.72622581,4.49852104,-1.52825195,0.00307362,-0.04374320,2.14527181,-2.92220061
-2.87243622,7.31257882,-4.42896682,0.00418647,-0.00763304,1.35851002,-0.18272538,0.00834680,-0.00538168,0.00000000,-0.00000000,1.29992014,-0.72052617,4.22277114,-1.56307093,0.00277892,-0.04852497,2.09447327,-2.93112060
-2.86643322,6.93155182,-4.48677077,0.00348786,-0.00750768,1.27726492,-0.19369729,0.00781941,-0.00523555,0.00000000,-0.00000000,1.28348600,-0.71749212,3.94951098,-1.60094784,0.00250653,-0.05352551,2.04616427,-2.94457765
-2.86043022,6.55953528,-4.55248672,0.00289191,-0.00744847,1.19570717,-0.20640059,0.00731692,-0.00512237,0.00000000,-0.00000000,1.26726960,-0.71701704,3.68210857,-1.64106979,0.00225589,-0.05870416,2.00116956,-2.96148475
-2.85442721,6.20109022,-4.62414774,0.00238679,-0.00745077,1.11483020,-0.22084602,0.00684290,-0.00503840,0.00000000,-0.00000000,1.25153842,-0.71896711,3.42373303,-1.68258157,0.00202641,-0.06401343,1.96026866,-2.98066904
-2.84842421,5.86037252,-4.69971295,0.00196128,-0.00750840,1.03554401,-0.23703389,0.00640051,-0.00497961,0.00000000,-0.00000000,1.23654088,-0.72318669,3.17727681,-1.72461523,0.00181748,-0.06939952,1.92417580,-3.00091912
-2.84242121,5.54104249,-4.77714054,0.00160494,-0.00761391,0.95865805,-0.25495319,0.00599239,-0.00494189,0.00000000,-0.00000000,1.22250303,-0.72950410,2.94529199,-1.76631931,0.00162842,-0.07480322,1.89352240,-3.02103308
-2.83641821,5.24619609,-4.85445844,0.00130821,-0.00775878,0.88486885,-0.27458053,0.00562056,-0.00492117,0.00000000,-0.00000000,1.20962629,-0.73773749,2.72994209,-1.80688659,0.00145850,-0.08016092,1.86884256,-3.03986524
-2.83041521,4.97831858,-4.92982947,0.00106243,-0.00793373,0.81475241,-0.29587889,0.00528639,-0.00491360,0.00000000,-0.00000000,1.19808614,-0.74770046,2.53296984,-1.84557916,0.00130689,-0.08540586,1.85056191,-3.05636935
-2.82441221,4.73926033,-5.00160816,0.00085990,-0.00812898,0.74876117,-0.31879617,0.00499055,-0.00491561,0.00000000,-0.00000000,1.18803154,-0.75920717,2.35568061,-1.88174961,0.00117269,-0.09046956,1.83898973,-3.06963652
-2.81840920,4.53023348,-5.06838687,0.00069380,-0.00833456,0.68722517,-0.34326369,0.00473305,-0.00492407,0.00000000,-0.00000000,1.17958500,-0.77207669,2.19894072,-1.91485770,0.00105489,-0.09528333,1.83431456,-3.07892609
-2.81240620,4.35182774,-5.12902935,0.00055819,-0.00854053,0.63035690,-0.36919464,0.00451318,-0.00493631,0.00000000,-0.00000000,1.17284308,-0.78613624,2.06318917,-1.94448165,0.00095241,-0.09977992,1.83660314,-3.08368796
-2.80640320,4.20404276,-5.18269049,0.00044794,-0.00873733,0.57825927,-0.39648268,0.00432965,-0.00495019,0.00000000,-0.00000000,1.16787726,-0.80122334,1.94846084,-1.97032388,0.00086410,-0.10389511,1.84580255,-3.08357569
-2.80040020,4.08633433,-5.22882188,0.00035866,-0.00891593,0.53093594,-0.42500073,0.00418054,-0.00496413,0.00000000,-0.00000000,1.16473504,-0.81718660,1.85441934,-1.99221106,0.00078872,-0.10756936,1.86174530,-3.07844965
-2.79439720,3.99767161,-5.26716329,0.00028663,-0.00906814,0.48830336,-0.45460014,0.00406349,-0.00497707,0.00000000,-0.00000000,1.16344131,-0.83388527,1.78039711,-2.01008866,0.00072500,-0.11074930,1.88415711,-3.06837046
-2.78839420,3.93660221,-5.29772125,0.00022870,-0.00918673,0.45020390,-0.48511041,0.00397570,-0.00498843,0.00000000,-0.00000000,1.16399982,-0.85118761,1.72544057,-2.02401053,0.00067165,-0.11338911,1.91266716,-3.05358304
-2.78239120,3.90132236,-5.32073626,0.00018227,-0.00926565,0.41641941,-0.51633963,0.00391407,-0.00499811,0.00000000,-0.00000000,1.16639497,-0.86896834,1.68835830,-2.03412434,0.00062735,-0.11545173,1.94682026,-3.03449261
-2.77638819,3.88974939,-5.33664105,0.00014516,-0.00930009,0.38668472,-0.54807563,0.00387529,-0.00500633,0.00000000,-0.00000000,1.17059367,-0.88710533,1.66777015,-2.04065367,0.00059081,-0.11690976,1.98609068,-3.01163372
-2.77038519,3.89959396,-5.34601247,0.00011557,-0.00928662,0.36070052,-0.58008815,0.00385594,-0.00501364,0.00000000,-0.00000000,1.17654743,-0.90547596,1.66215567,-2.04387805,0.00056076,-0.11774622,2.02989706,-2.98563451
-2.76438219,3.92842989,-5.34952019,0.00009205,-0.00922316,0.33814548,-0.61213196,0.00385260,-0.00502074,0.00000000,-0.00000000,1.18419456,-0.92395360,1.66990021,-2.04411191,0.00053602,-0.11795485,2.07761791,-2.95717795
-2.75837919,3.97375957,-5.34787518,0.00007339,-0.00910906,0.31868704,-0.64395096,0.00386194,-0.00502846,0.00000000,-0.00000000,1.19346234,-0.94240450,1.68933771,-2.04168387,0.00051546,-0.11754029,2.12860715,-2.92696249
-2.75237619,4.03307336,-5.34178123,0.00005861,-0.00894499,0.30199099,-0.67528327,0.00388079,-0.00503765,0.00000000,-0.00000000,1.20426917,-0.96068552,1.71878900,-2.03691740,0.00049805,-0.11651779,2.18220900,-2.89566419
-2.74637319,4.10390170,-5.33189216,0.00004693,-0.00873293,0.28772955,-0.70586721,0.00390624,-0.00504909,0.00000000,-0.00000000,1.21652639,-0.97864313,1.75659520,-2.03011385,0.00048286,-0.11491270,2.23777171,-2.86390254
-2.74037019,4.18385891,-5.31877738,0.00003772,-0.00847603,0.27558794,-0.73544800,0.00393566,-0.00506345,0.00000000,-0.00000000,1.23013967,-0.99611385,1.80114577,-2.02153889,0.00046911,-0.11275971,2.29465957,-2.83221174
-2.73436718,4.27067810,-5.30289740,0.00003046,-0.00817849,0.26526960,-0.76378496,0.00396679,-0.00508124,0.00000000,-0.00000000,1.24500981,-1.01292645,1.85090098,-2.01141274,0.00045613,-0.11010179,2.35226260,-2.80101902
-2.72836418,4.36223699,-5.28459074,0.00002474,-0.00784540,0.25649988,-0.79065906,0.00399774,-0.00510282,0.00000000,-0.00000000,1.26103269,-1.02890581,1.90440905,-1.99990491,0.00044337,-0.10698891,2.41000361,-2.77063110
-2.72236118,4.45657460,-5.26407269,0.00002023,-0.00748262,0.24902857,-0.81588046,0.00402698,-0.00512833,0.00000000,-0.00000000,1.27809833,-1.04387853,1.96031817,-1.98713333,0.00043045,-0.10347673,2.46734235,-2.74122929
-2.71635818,4.55189935,-5.24144562,0.00001669,-0.00709656,0.24263123,-0.83929573,0.00405338,-0.00515776,0.00000000,-0.00000000,1.29608900,-1.05768002,2.01738386,-1.97316781,0.00041712,-0.09962501,2.52377660,-2.71287340
-2.71035518,4.64658939,-5.21671985,0.00001390,-0.00669408,0.23710948,-0.86079452,0.00407617,-0.00519099,0.00000000,-0.00000000,1.31487627,-1.07016269,2.07447225,-1.95803751,0.00040326,-0.09549610,2.57884042,-2.68551389
-2.70435218,4.73918616,-5.18984356,0.00001170,-0.00628226,0.23229047,-0.88031530,0.00409490,-0.00522780,0.00000000,-0.00000000,1.33431738,-1.08120495,2.13056000,-1.94174174,0.00038888,-0.09115342,2.63209975,-2.65901138
-2.69834917,4.82838272,-5.16073936,0.00000997,-0.00586830,0.22802568,-0.89784992,0.00410939,-0.00526795,0.00000000,-0.00000000,1.35425083,-1.09072032,2.18473165,-1.92426323,0.00037416,-0.08665993,2.68314585,-2.63316193
-2.69234617,4.91300831,-5.12934494,0.00000861,-0.00545936,0.22418912,-0.91344668,0.00411970,-0.00531127,0.00000000,-0.00000000,1.37449185,-1.09866610,2.23617519,-1.90558302,0.00035937,-0.08207676,2.73158738,-2.60772650
-2.68634317,4.99201099,-5.09565488,0.00000756,-0.00506249,0.22067526,-0.92721186,0.00412607,-0.00535766,0.00000000,-0.00000000,1.39482788,-1.10505097,2.28417665,-1.88569589,0.00034495,-0.07746201,2.77704169,-2.58246234
-2.68034017,5.06444022,-5.05976048,0.00000677,-0.00468449,0.21739668,-0.93930930,0.00412886,-0.00540723,0.00000000,-0.00000000,1.41501468,-1.10994096,2.32811457,-1.86462528,0.00033147,-0.07286965,2.81912650,-2.55715438
