energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.26863432,0.04621800,0.00006457,0.00000000,0.00021005,0.00289123,0.03513741,0.03436527,0.00733130,0.00000000
-3.26263132,0.04828499,0.00006798,0.00000000,0.00016129,0.00336886,0.03988390,0.03551161,0.00753744,0.00000000
-3.25662831,0.05237167,0.00007471,0.00000000,0.00012357,0.00396305,0.04607493,0.03815028,0.00807138,0.00000000
-3.25062531,0.05847827,0.00008497,0.00000000,0.00009478,0.00468379,0.05380039,0.04226389,0.00893127,0.00000000
-3.24462231,0.06664391,0.00009903,0.00000000,0.00007322,0.00554233,0.06316869,0.04786340,0.01012214,0.00000000
-3.23861931,0.07694386,0.00011729,0.00000000,0.00005752,0.00655105,0.07430510,0.05498577,0.01165552,0.00000000
-3.23261631,0.08948671,0.00014026,0.00000000,0.00004657,0.00772334,0.08734976,0.06369143,0.01354903,0.00000000
-3.22661331,0.10441150,0.00016856,0.00000000,0.00003954,0.00907341,0.10245566,0.07406184,0.01582602,0.00000000
-3.22061031,0.12188476,0.00020294,0.00000000,0.00003582,0.01061615,0.11978648,0.08619697,0.01851507,0.00000000
-3.21460730,0.14209761,0.00024425,0.00000000,0.00003495,0.01236694,0.13951428,0.10021288,0.02164960,0.00000000
-3.20860430,0.16526270,0.00029348,0.00000000,0.00003666,0.01434148,0.16181720,0.11623928,0.02526736,0.00000000
-3.20260130,0.19161101,0.00035174,0.00000000,0.00004079,0.01655556,0.18687687,0.13441706,0.02940994,0.00000000
-3.19659830,0.22138828,0.00042025,0.00000000,0.00004731,0.01902490,0.21487571,0.15489570,0.03412209,0.00000000
-3.19059530,0.25485102,0.00050033,0.00000000,0.00005626,0.02176484,0.24599386,0.17783044,0.03945106,0.00000000
-3.18459230,0.29226162,0.00059338,0.00000000,0.00006778,0.02479008,0.28040567,0.20337907,0.04544568,0.00000000
-3.17858929,0.33388265,0.00070090,0.00000000,0.00008204,0.02811435,0.31827561,0.23169821,0.05215527,0.00000000
-3.17258629,0.37996993,0.00082439,0.00000000,0.00009927,0.03175002,0.35975346,0.26293891,0.05962837,0.00000000
-3.16658329,0.43076414,0.00096534,0.00000000,0.00011974,0.03570761,0.40496860,0.29724148,0.06791110,0.00000000
-3.16058029,0.48648098,0.00112520,0.00000000,0.00014372,0.03999529,0.45402339,0.33472929,0.07704537,0.00000000
-3.15457729,0.54729967,0.00130532,0.00000000,0.00017148,0.04461816,0.50698550,0.37550177,0.08706672,0.00000000
-3.14857429,0.61334991,0.00150684,0.00000000,0.00020327,0.04957760,0.56387917,0.41962626,0.09800186,0.00000000
-3.14257129,0.68469747,0.00173068,0.00000000,0.00023933,0.05487045,0.62467574,0.46712911,0.10986610,0.00000000
-3.13656828,0.76132866,0.00197744,0.00000000,0.00027983,0.06048813,0.68928332,0.51798605,0.12266049,0.00000000
-3.13056528,0.84313431,0.00224729,0.00000000,0.00032488,0.06641576,0.75753630,0.57211216,0.13636899,0.00000000
-3.12456228,0.92989389,0.00253997,0.00000000,0.00037450,0.07263130,0.82918495,0.62935194,0.15095561,0.00000000
-3.11855928,1.02126050,0.00285464,0.00000000,0.00042862,0.07910471,0.90388572,0.68946988,0.16636185,0.00000000
-3.11255628,1.11674782,0.00318987,0.00000000,0.00048705,0.08579726,0.98119303,0.75214217,0.18250444,0.00000000
-3.10655328,1.21571993,0.00354356,0.00000000,0.00054948,0.09266100,1.06055319,0.81695028,0.19927364,0.00000000
-3.10055028,1.31738517,0.00391296,0.00000000,0.00061548,0.09963850,1.14130121,0.88337693,0.21653231,0.00000000
-3.09454727,1.42079483,0.00429460,0.00000000,0.00068445,0.10666287,1.22266127,0.95080526,0.23411584,0.00000000
-3.08854427,1.52484786,0.00468435,0.00000000,0.00075570,0.11365818,1.30375153,1.01852168,0.25183310,0.00000000
-3.08254127,1.62830194,0.00507745,0.00000000,0.00082838,0.12054027,1.38359355,1.08572286,0.26946855,0.00000000
-3.07653827,1.72979149,0.00546860,0.00000000,0.00090153,0.12721797,1.46112693,1.15152716,0.28678557,0.00000000
-3.07053527,1.82785268,0.00585203,0.00000000,0.00097411,0.13359478,1.53522883,1.21499049,0.30353092,0.00000000
-3.06453227,1.92095496,0.00622167,0.00000000,0.00104498,0.13957099,1.60473832,1.27512646,0.31944032,0.00000000
-3.05852926,2.00753848,0.00657126,0.00000000,0.00111296,0.14504604,1.66848498,1.33093037,0.33424510,0.00000000
-3.05252626,2.08605627,0.00689457,0.00000000,0.00117686,0.14992136,1.72532069,1.38140618,0.34767943,0.00000000
-3.04652326,2.15501954,0.00718554,0.00000000,0.00123550,0.15410321,1.77415365,1.42559570,0.35948827,0.00000000
-3.04052026,2.21304439,0.00743847,0.00000000,0.00128776,0.15750571,1.81398317,1.46260870,0.36943528,0.00000000
-3.03451726,2.25889795,0.00764824,0.00000000,0.00133260,0.16005375,1.84393366,1.49165262,0.37731074,0.00000000
-3.02851426,2.29154170,0.00781045,0.00000000,0.00136911,0.16168572,1.86328635,1.51206059,0.38293888,0.00000000
-3.02251126,2.31016995,0.00792157,0.00000000,0.00139653,0.16235594,1.87150700,1.52331642,0.38618426,0.00000000
-3.01650825,2.31424161,0.00797912,0.00000000,0.00141428,0.16203653,1.86826839,1.52507512,0.38695710,0.00000000
-3.01050525,2.30350340,0.00798167,0.00000000,0.00142199,0.16071887,1.85346615,1.51717811,0.38521699,0.00000000
-3.00450225,2.27800356,0.00792899,0.00000000,0.00141948,0.15841426,1.82722716,1.49966208,0.38097505,0.00000000
-2.99849925,2.23809486,0.00782199,0.00000000,0.00140681,0.15515402,1.78990998,1.47276110,0.37429420,0.00000000
-2.99249625,2.18442704,0.00766276,0.00000000,0.00138427,0.15098879,1.74209710,1.43690174,0.36528766,0.00000000
-2.98649325,2.11792872,0.00745443,0.00000000,0.00135232,0.14598725,1.68457940,1.39269140,0.35411568,0.00000000
-2.98049025,2.03977967,0.00720114,0.00000000,0.00131164,0.14023413,1.61833336,1.34090034,0.34098067,0.00000000
-2.97448724,1.95137485,0.00690783,0.00000000,0.00126307,0.13382775,1.54449230,1.28243830,0.32612090,0.00000000
-2.96848424,1.85428174,0.00658016,0.00000000,0.00120760,0.12687715,1.46431273,1.21832680,0.30980321,0.00000000
-2.96248124,1.75019313,0.00622426,0.00000000,0.00114631,0.11949892,1.37913758,1.14966835,0.29231489,0.00000000
-2.95647824,1.64087745,0.00584657,0.00000000,0.00108036,0.11181388,1.29035788,1.07761410,0.27395525,0.00000000
-2.95047524,1.52812885,0.00545365,0.00000000,0.00101095,0.10394386,1.19937452,1.00333122,0.25502717,0.00000000
-2.94447224,1.41371915,0.00505200,0.00000000,0.00093928,0.09600849,1.10756189,0.92797157,0.23582902,0.00000000
-2.93846923,1.29935353,0.00464789,0.00000000,0.00086652,0.08812241,1.01623447,0.85264268,0.21664721,0.00000000
-2.93246623,1.18663162,0.00424720,0.00000000,0.00079376,0.08039273,0.92661791,0.77838229,0.19774973,0.00000000
-2.92646323,1.07701512,0.00385531,0.00000000,0.00072205,0.07291701,0.83982520,0.70613712,0.17938080,0.00000000
-2.92046023,0.97180280,0.00347700,0.00000000,0.00065228,0.06578168,0.75683862,0.63674644,0.16175675,0.00000000
-2.91445723,0.87211316,0.00311637,0.00000000,0.00058526,0.05906103,0.67849755,0.57093069,0.14506323,0.00000000
-2.90845423,0.77887481,0.00277683,0.00000000,0.00052165,0.05281667,0.60549219,0.50928510,0.12945373,0.00000000
-2.90245123,0.69282401,0.00246105,0.00000000,0.00046199,0.04709737,0.53836266,0.45227801,0.11504929,0.00000000
-2.89644822,0.61450865,0.00217103,0.00000000,0.00040669,0.04193950,0.47750282,0.40025348,0.10193929,0.00000000
-2.89044522,0.54429776,0.00190809,0.00000000,0.00035603,0.03736760,0.42316815,0.35343743,0.09018317,0.00000000
-2.88444222,0.48239526,0.00167293,0.00000000,0.00031016,0.03339534,0.37548672,0.31194668,0.07981287,0.00000000
-2.87843922,0.42885685,0.00146573,0.00000000,0.00026918,0.03002663,0.33447216,0.27580003,0.07083573,0.00000000
-2.87243622,0.38360887,0.00128619,0.00000000,0.00023304,0.02725682,0.30003798,0.24493060,0.06323781,0.00000000
-2.86643322,0.34646788,0.00113362,0.00000000,0.00020168,0.02507389,0.27201215,0.21919870,0.05698722,0.00000000
-2.86043022,0.31716011,0.00100705,0.00000000,0.00017495,0.02345970,0.25015137,0.19840465,0.05203751,0.00000000
-2.85442721,0.29534006,0.00090525,0.00000000,0.00015270,0.02239110,0.23415438,0.18230090,0.04833086,0.00000000
-2.84842421,0.28060741,0.00082686,0.00000000,0.00013473,0.02184089,0.22367402,0.17060323,0.04580097,0.00000000
-2.84242121,0.27252226,0.00077039,0.00000000,0.00012088,0.02177878,0.21832768,0.16300058,0.04437574,0.00000000
-2.83641821,0.27061816,0.00073436,0.00000000,0.00011097,0.02217209,0.21770619,0.15916365,0.04397949,0.00000000
-2.83041521,0.27441322,0.00071726,0.00000000,0.00010489,0.02298643,0.22138124,0.15875196,0.04453492,0.00000000
-2.82441221,0.28341930,0.00071768,0.00000000,0.00010255,0.02418619,0.22891140,0.16141979,0.04596468,0.00000000
-2.81840920,0.29714959,0.00073423,0.00000000,0.00010392,0.02573506,0.23984722,0.16682098,0.04819270,0.00000000
-2.81240620,0.31512486,0.00076569,0.00000000,0.00010906,0.02759639,0.25373550,0.17461277,0.05114528,0.00000000
-2.80640320,0.33687874,0.00081089,0.00000000,0.00011806,0.02973362,0.27012326,0.18445917,0.05475199,0.00000000
-2.80040020,0.36196221,0.00086885,0.00000000,0.00013115,0.03211064,0.28856159,0.19603371,0.05894639,0.00000000
-2.79439720,0.38994769,0.00093868,0.00000000,0.00014860,0.03469219,0.30860961,0.20902213,0.06366667,0.00000000
-2.78839420,0.42043271,0.00101964,0.00000000,0.00017080,0.03744429,0.32983882,0.22312489,0.06885622,0.00000000
-2.78239120,0.45304326,0.00111111,0.00000000,0.00019824,0.04033467,0.35183769,0.23805969,0.07446400,0.00000000
-2.77638819,0.48743683,0.00121260,0.00000000,0.00023147,0.04333316,0.37421676,0.25356402,0.08044494,0.00000000
-2.77038519,0.52330485,0.00132371,0.00000000,0.00027119,0.04641218,0.39661378,0.26939765,0.08676006,0.00000000
-2.76438219,0.56037451,0.00144416,0.00000000,0.00031814,0.04954702,0.41869900,0.28534501,0.09337654,0.00000000
-2.75837919,0.59840960,0.00157370,0.00000000,0.00037319,0.05271618,0.44018013,0.30121729,0.10026748,0.00000000
-2.75237619,0.63721006,0.00171218,0.00000000,0.00043726,0.05590156,0.46080681,0.31685415,0.10741148,0.00000000
-2.74637319,0.67661030,0.00185944,0.00000000,0.00051135,0.05908850,0.48037413,0.33212474,0.11479188,0.00000000
-2.74037019,0.71647576,0.00201534,0.00000000,0.00059655,0.06226568,0.49872508,0.34692810,0.12239575,0.00000000
-2.73436718,0.75669806,0.00217970,0.00000000,0.00069398,0.06542486,0.51575156,0.36119257,0.13021253,0.00000000
-2.72836418,0.79718844,0.00235232,0.00000000,0.00080480,0.06856043,0.53139380,0.37487436,0.13823247,0.00000000
-2.72236118,0.83787000,0.00253287,0.00000000,0.00093023,0.07166883,0.54563813,0.38795510,0.14644479,0.00000000
-2.71635818,0.87866878,0.00272092,0.00000000,0.00107147,0.07474778,0.55851308,0.40043847,0.15483576,0.00000000
-2.71035518,0.91950438,0.00291592,0.00000000,0.00122979,0.07779549,0.57008392,0.41234609,0.16338663,0.00000000
-2.70435218,0.96028039,0.00311715,0.00000000,0.00140643,0.08080970,0.58044583,0.42371270,0.17207174,0.00000000
-2.69834917,1.00087538,0.00332370,0.00000000,0.00160265,0.08378681,0.58971600,0.43458096,0.18085676,0.00000000
-2.69234617,1.04113504,0.00353448,0.00000000,0.00181970,0.08672099,0.59802502,0.44499604,0.18969719,0.00000000
-2.68634317,1.08086589,0.00374821,0.00000000,0.00205886,0.08960345,0.60550790,0.45500035,0.19853739,0.00000000
-2.68034017,1.11983128,0.00396343,0.00000000,0.00232138,0.09242175,0.61229526,0.46462857,0.20731000,0.00000000
-2.67433717,1.15774986,0.00417849,0.00000000,0.00260853,0.09515950,0.61850494,0.47390330,0.21593606,0.00000000
-2.66833417,1.19429687,0.00439159,0.00000000,0.00292157,0.09779605,0.62423457,0.48283151,0.22432573,0.00000000
-2.66233117,1.22910837,0.00460081,0.00000000,0.00326177,0.10030667,0.62955528,0.49140201,0.23237963,0.00000000
-2.65632816,1.26178815,0.00480410,0.00000000,0.00363038,0.10266281,0.63450697,0.49958395,0.23999084,0.00000000
-2.65032516,1.29191726,0.00499937,0.00000000,0.00402860,0.10483269,0.63909526,0.50732650,0.24704742,0.00000000
-2.64432216,1.31906547,0.00518453,0.00000000,0.00445757,0.10678211,0.64329019,0.51455960,0.25343543,0.00000000
-2.63831916,1.34280439,0.00535747,0.00000000,0.00491834,0.10847547,0.64702672,0.52119586,0.25904226,0.00000000
-2.63231616,1.36272137,0.00551618,0.00000000,0.00541177,0.10987687,0.65020705,0.52713326,0.26376009,0.00000000
-2.62631316,1.37843356,0.00565875,0.00000000,0.00593849,0.11095139,0.65270442,0.53225870,0.26748945,0.00000000
-2.62031016,1.38960145,0.00578339,0.00000000,0.00649881,0.11166632,0.65436846,0.53645213,0.27014259,0.00000000
-2.61430715,1.39594116,0.00588854,0.00000000,0.00709258,0.11199240,0.65503154,0.53959103,0.27164658,0.00000000
-2.60830415,1.39723497,0.00597282,0.00000000,0.00771915,0.11190502,0.65451604,0.54155502,0.27194591,0.00000000
-2.60230115,1.39333952,0.00603512,0.00000000,0.00837720,0.11138517,0.65264220,0.54223045,0.27100464,0.00000000
-2.59629815,1.38419145,0.00607457,0.00000000,0.00906461,0.11042035,0.64923604,0.54151481,0.26880783,0.00000000
-2.59029515,1.36981022,0.00609060,0.00000000,0.00977841,0.10900516,0.64413727,0.53932062,0.26536230,0.00000000
-2.58429215,1.35029817,0.00608291,0.00000000,0.01051461,0.10714170,0.63720670,0.53557892,0.26069667,0.00000000
-2.57828914,1.32583782,0.00605150,0.00000000,0.01126817,0.10483974,0.62833295,0.53024203,0.25486073,0.00000000
-2.57228614,1.29668681,0.00599667,0.00000000,0.01203295,0.10211661,0.61743811,0.52328562,0.24792414,0.00000000
-2.56628314,1.26317068,0.00591899,0.00000000,0.01280169,0.09899688,0.60448229,0.51471012,0.23997458,0.00000000
-2.56028014,1.22567412,0.00581932,0.00000000,0.01356605,0.09551180,0.58946676,0.50454128,0.23111539,0.00000000
-2.55427714,1.18463097,0.00569876,0.00000000,0.01431672,0.09169861,0.57243559,0.49283004,0.22146287,0.00000000
-2.54827414,1.14051360,0.00555868,0.00000000,0.01504354,0.08759959,0.55347587,0.47965176,0.21114334,0.00000000
-2.54227114,1.09382212,0.00540064,0.00000000,0.01573573,0.08326110,0.53271631,0.46510477,0.20029006,0.00000000
-2.53626813,1.04507391,0.00522643,0.00000000,0.01638208,0.07873248,0.51032452,0.44930840,0.18904015,0.00000000
-2.53026513,0.99479369,0.00503798,0.00000000,0.01697130,0.07406491,0.48650290,0.43240062,0.17753163,0.00000000
-2.52426213,0.94350469,0.00483738,0.00000000,0.01749229,0.06931029,0.46148347,0.41453526,0.16590064,0.00000000
-2.51825913,0.89172095,0.00462685,0.00000000,0.01793452,0.06452016,0.43552181,0.39587903,0.15427896,0.00000000
-2.51225613,0.83994091,0.00440866,0.00000000,0.01828837,0.05974464,0.40889027,0.37660837,0.14279186,0.00000000
-2.50625313,0.78864245,0.00418518,0.00000000,0.01854546,0.05503152,0.38187096,0.35690630,0.13155633,0.00000000
-2.50025013,0.73827920,0.00395878,0.00000000,0.01869899,0.05042544,0.35474856,0.33695929,0.12067970,0.00000000
-2.49424712,0.68927812,0.00373185,0.00000000,0.01874400,0.04596722,0.32780337,0.31695421,0.11025868,0.00000000
-2.48824412,0.64203812,0.00350673,0.00000000,0.01867762,0.04169331,0.30130481,0.29707555,0.10037878,0.00000000
-2.48224112,0.59692956,0.00328574,0.00000000,0.01849919,0.03763544,0.27550557,0.27750281,0.09111407,0.00000000
-2.47623812,0.55429430,0.00307111,0.00000000,0.01821038,0.03382037,0.25063668,0.25840819,0.08252727,0.00000000
-2.47023512,0.51444613,0.00286496,0.00000000,0.01781519,0.03026983,0.22690353,0.23995453,0.07467007,0.00000000
-2.46423212,0.47767134,0.00266930,0.00000000,0.01731989,0.02700053,0.20448294,0.22229362,0.06758369,0.00000000
-2.45822911,0.44422907,0.00248602,0.00000000,0.01673284,0.02402439,0.18352133,0.20556472,0.06129949,0.00000000
-2.45222611,0.41435133,0.00231682,0.00000000,0.01606431,0.02134877,0.16413400,0.18989335,0.05583976,0.00000000
-2.44622311,0.38824253,0.00216326,0.00000000,0.01532620,0.01897680,0.14640536,0.17539037,0.05121843,0.00000000
-2.44022011,0.36607838,0.00202668,0.00000000,0.01453171,0.01690784,0.13039003,0.16215127,0.04744179,0.00000000
-2.43421711,0.34800409,0.00190822,0.00000000,0.01369503,0.01513784,0.11611474,0.15025557,0.04450912,0.00000000
-2.42821411,0.33413197,0.00180880,0.00000000,0.01283096,0.01365989,0.10358084,0.13976652,0.04241319,0.00000000
-2.42221111,0.32453846,0.00172912,0.00000000,0.01195454,0.01246456,0.09276722,0.13073089,0.04114071,0.00000000
-2.41620810,0.31926077,0.00166960,0.00000000,0.01108080,0.01154047,0.08363364,0.12317891,0.04067254,0.00000000
-2.41020510,0.31829345,0.00163041,0.00000000,0.01022436,0.01087458,0.07612415,0.11712442,0.04098397,0.00000000
-2.40420210,0.32158502,0.00161148,0.00000000,0.00939924,0.01045269,0.07017071,0.11256520,0.04204472,0.00000000
-2.39819910,0.32903513,0.00161244,0.00000000,0.00861861,0.01025977,0.06569675,0.10948352,0.04381912,0.00000000
-2.39219610,0.34049258,0.00163267,0.00000000,0.00789468,0.01028028,0.06262068,0.10784694,0.04626616,0.00000000
-2.38619310,0.35575450,0.00167127,0.00000000,0.00723853,0.01049855,0.06085942,0.10760937,0.04933973,0.00000000
-2.38019010,0.37456711,0.00172711,0.00000000,0.00666009,0.01089906,0.06033172,0.10871251,0.05298891,0.00000000
-2.37418709,0.39662834,0.00179885,0.00000000,0.00616811,0.01146681,0.06096153,0.11108757,0.05715857,0.00000000
-2.36818409,0.42159246,0.00188494,0.00000000,0.00577014,0.01218763,0.06268120,0.11465739,0.06179014,0.00000000
-2.36218109,0.44907697,0.00198368,0.00000000,0.00547261,0.01304851,0.06543472,0.11933886,0.06682268,0.00000000
-2.35617809,0.47867173,0.00209331,0.00000000,0.00528084,0.01403804,0.06918081,0.12504572,0.07219430,0.00000000
-2.35017509,0.50995013,0.00221198,0.00000000,0.00519907,0.01514674,0.07389604,0.13169152,0.07784377,0.00000000
-2.34417209,0.54248217,0.00233792,0.00000000,0.00523054,0.01636748,0.07957775,0.13919282,0.08371254,0.00000000
-2.33816908,0.57584908,0.00246943,0.00000000,0.00537747,0.01769587,0.08624684,0.14747248,0.08974679,0.00000000
-2.33216608,0.60965879,0.00260500,0.00000000,0.00564108,0.01913068,0.09395026,0.15646283,0.09589979,0.00000000
-2.32616308,0.64356186,0.00274340,0.00000000,0.00602157,0.02067412,0.10276311,0.16610866,0.10213412,0.00000000
-2.32016008,0.67726705,0.00288370,0.00000000,0.00651809,0.02233217,0.11279016,0.17636989,0.10842395,0.00000000
-2.31415708,0.71055573,0.00302542,0.00000000,0.00712866,0.02411470,0.12416670,0.18722369,0.11475696,0.00000000
-2.30815408,0.74329447,0.00316853,0.00000000,0.00785018,0.02603555,0.13705840,0.19866592,0.12113602,0.00000000
-2.30215108,0.77544501,0.00331354,0.00000000,0.00867830,0.02811241,0.15166023,0.21071189,0.12758032,0.00000000
-2.29614807,0.80707098,0.00346152,0.00000000,0.00960740,0.03036656,0.16819399,0.22339613,0.13412591,0.00000000
-2.29014507,0.83834069,0.00361413,0.00000000,0.01063060,0.03282236,0.18690460,0.23677121,0.14082558,0.00000000
-2.28414207,0.86952581,0.00377363,0.00000000,0.01173972,0.03550661,0.20805483,0.25090568,0.14774792,0.00000000
-2.27813907,0.90099545,0.00394284,0.00000000,0.01292534,0.03844762,0.23191865,0.26588091,0.15497561,0.00000000
-2.27213607,0.93320571,0.00412510,0.00000000,0.01417690,0.04167420,0.25877297,0.28178715,0.16260293,0.00000000
-2.26613307,0.96668492,0.00432419,0.00000000,0.01548282,0.04521438,0.28888817,0.29871871,0.17073243,0.00000000
-2.26013007,1.00201472,0.00454427,0.00000000,0.01683069,0.04909408,0.32251732,0.31676860,0.17947105,0.00000000
-2.25412706,1.03980772,0.00478969,0.00000000,0.01820749,0.05333562,0.35988460,0.33602267,0.18892558,0.00000000
-2.24812406,1.08068228,0.00506494,0.00000000,0.01959981,0.05795627,0.40117305,0.35655353,0.19919774,0.00000000
-2.24212106,1.12523546,0.00537440,0.00000000,0.02099419,0.06296683,0.44651227,0.37841449,0.21037912,0.00000000
-2.23611806,1.17401483,0.00572221,0.00000000,0.02237731,0.06837023,0.49596640,0.40163384,0.22254601,0.00000000
-2.23011506,1.22749047,0.00611208,0.00000000,0.02373636,0.07416042,0.54952296,0.42620947,0.23575447,0.00000000
-2.22411206,1.28602800,0.00654707,0.00000000,0.02505921,0.08032140,0.60708312,0.45210445,0.25003583,0.00000000
-2.21810905,1.34986382,0.00702942,0.00000000,0.02633463,0.08682658,0.66845392,0.47924337,0.26539283,0.00000000
-2.21210605,1.41908361,0.00756034,0.00000000,0.02755252,0.09363852,0.73334294,0.50750992,0.28179649,0.00000000
-2.20610305,1.49360495,0.00813988,0.00000000,0.02870391,0.10070900,0.80135594,0.53674575,0.29918408,0.00000000
-2.20010005,1.57316498,0.00876673,0.00000000,0.02978110,0.10797949,0.87199784,0.56675064,0.31745813,0.00000000
-2.19409705,1.65731375,0.00943818,0.00000000,0.03077758,0.11538213,0.94467728,0.59728420,0.33648662,0.00000000
-2.18809405,1.74541383,0.01014996,0.00000000,0.03168798,0.12284100,1.01871494,0.62806896,0.35610450,0.00000000
-2.18209105,1.83664646,0.01089629,0.00000000,0.03250796,0.13027380,1.09335562,0.65879485,0.37611636,0.00000000
-2.17608804,1.93002433,0.01166989,0.00000000,0.03323404,0.13759393,1.16778382,0.68912507,0.39630040,0.00000000
-2.17008504,2.02441096,0.01246202,0.00000000,0.03386346,0.14471268,1.24114262,0.71870305,0.41641334,0.00000000
-2.16408204,2.11854618,0.01326272,0.00000000,0.03439400,0.15154176,1.31255518,0.74716048,0.43619645,0.00000000
-2.15807904,2.21107714,0.01406090,0.00000000,0.03482383,0.15799583,1.38114832,0.77412604,0.45538219,0.00000000
-2.15207604,2.30059401,0.01484471,0.00000000,0.03515144,0.16399509,1.44607725,0.79923476,0.47370146,0.00000000
-2.14607304,2.38566915,0.01560176,0.00000000,0.03537552,0.16946770,1.50655059,0.82213746,0.49089115,0.00000000
-2.14007004,2.46489862,0.01631952,0.00000000,0.03549502,0.17435207,1.56185470,0.84251025,0.50670165,0.00000000
-2.13406703,2.53694444,0.01698566,0.00000000,0.03550913,0.17859887,1.61137624,0.86006353,0.52090410,0.00000000
-2.12806403,2.60057607,0.01758848,0.00000000,0.03541744,0.18217259,1.65462196,0.87455033,0.53329720,0.00000000
-2.12206103,2.65470957,0.01811724,0.00000000,0.03522005,0.18505275,1.69123485,0.88577357,0.54371311,0.00000000
-2.11605803,2.69844275,0.01856257,0.00000000,0.03491778,0.18723455,1.72100571,0.89359202,0.55202243,0.00000000
-2.11005503,2.73108502,0.01891678,0.00000000,0.03451235,0.18872901,1.74387968,0.89792469,0.55813784,0.00000000
-2.10405203,2.75218042,0.01917414,0.00000000,0.03400655,0.18956258,1.75995710,0.89875346,0.56201652,0.00000000
-2.09804902,2.76152304,0.01933111,0.00000000,0.03340448,0.18977619,1.76948863,0.89612379,0.56366093,0.00000000
-2.09204602,2.75916396,0.01938646,0.00000000,0.03271162,0.18942379,1.77286468,0.89014344,0.56311825,0.00000000
-2.08604302,2.74540945,0.01934134,0.00000000,0.03193494,0.18857043,1.77059945,0.88097934,0.56047820,0.00000000
-2.08004002,2.72081046,0.01919928,0.00000000,0.03108292,0.18728997,1.76331022,0.86885253,0.55586953,0.00000000
-2.07403702,2.68614382,0.01896601,0.00000000,0.03016550,0.18566250,1.75169278,0.85403153,0.54945527,0.00000000
-2.06803402,2.64238614,0.01864936,0.00000000,0.02919395,0.18377149,1.73649389,0.83682426,0.54142692,0.00000000
-2.06203102,2.59068134,0.01825894,0.00000000,0.02818073,0.18170095,1.71848225,0.81756901,0.53199781,0.00000000
-2.05602801,2.53230363,0.01780584,0.00000000,0.02713920,0.17953251,1.69841907,0.79662469,0.52139603,0.00000000
-2.05002501,2.46861727,0.01730230,0.00000000,0.02608342,0.17734279,1.67702966,0.77436090,0.50985706,0.00000000
-2.04402201,2.40103521,0.01676126,0.00000000,0.02502783,0.17520082,1.65497740,0.75114814,0.49761654,0.00000000
-2.03801901,2.33097816,0.01619604,0.00000000,0.02398696,0.17316605,1.63284127,0.72734876,0.48490344,0.00000000
-2.03201601,2.25983596,0.01561991,0.00000000,0.02297521,0.17128655,1.61109789,0.70330874,0.47193388,0.00000000
-2.02601301,2.18893272,0.01504575,0.00000000,0.02200655,0.16959791,1.59010899,0.67935094,0.45890581,0.00000000
-2.02001001,2.11949687,0.01448569,0.00000000,0.02109439,0.16812258,1.57011474,0.65576985,0.44599484,0.00000000
-2.01400700,2.05263719,0.01395088,0.00000000,0.02025143,0.16686974,1.55123312,0.63282801,0.43335122,0.00000000
-2.00800400,1.98932522,0.01345122,0.00000000,0.01948954,0.16583581,1.53346532,0.61075419,0.42109800,0.00000000
-2.00200100,1.93038420,0.01299522,0.00000000,0.01881980,0.16500534,1.51670656,0.58974327,0.40933054,0.00000000
-1.99599800,1.87648436,0.01258988,0.00000000,0.01825244,0.16435246,1.50076175,0.56995759,0.39811711,0.00000000
-1.98999500,1.82814387,0.01224067,0.00000000,0.01779692,0.16384258,1.48536487,0.55152948,0.38750043,0.00000000
-1.98399200,1.78573466,0.01195147,0.00000000,0.01746197,0.16343444,1.47020101,0.53456482,0.37750019,0.00000000
-1.97798899,1.74949194,0.01172468,0.00000000,0.01725562,0.16308227,1.45492966,0.51914696,0.36811606,0.00000000
-1.97198599,1.71952631,0.01156125,0.00000000,0.01718525,0.16273798,1.43920794,0.50534090,0.35933112,0.00000000
-1.96598299,1.69583718,0.01146082,0.00000000,0.01725750,0.16235333,1.42271257,0.49319707,0.35111549,0.00000000
-1.95997999,1.67832630,0.01142179,0.00000000,0.01747830,0.16188187,1.40515919,0.48275450,0.34342974,0.00000000
-1.95397699,1.66681046,0.01144152,0.00000000,0.01785261,0.16128071,1.38631819,0.47404309,0.33622823,0.00000000
-1.94797399,1.66103254,0.01151639,0.00000000,0.01838430,0.16051189,1.36602631,0.46708458,0.32946181,0.00000000
-1.94197099,1.66067033,0.01164196,0.00000000,0.01907583,0.15954344,1.34419341,0.46189240,0.32308015,0.00000000
-1.93596798,1.66534288,0.01181309,0.00000000,0.01992792,0.15835004,1.32080434,0.45847012,0.31703344,0.00000000
-1.92996498,1.67461451,0.01202399,0.00000000,0.02093922,0.15691335,1.29591613,0.45680878,0.31127341,0.00000000
-1.92396198,1.68799678,0.01226840,0.00000000,0.02210589,0.15522192,1.26965076,0.45688325,0.30575393,0.00000000
-1.91795898,1.70494887,0.01253956,0.00000000,0.02342124,0.15327086,1.24218443,0.45864800,0.30043108,0.00000000
-1.91195598,1.72487731,0.01283040,0.00000000,0.02487536,0.15106128,1.21373404,0.46203256,0.29526291,0.00000000
-1.90595298,1.74713585,0.01313352,0.00000000,0.02645491,0.14859955,1.18454198,0.46693718,0.29020897,0.00000000
