energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-4.30115058,0.36211751,0.15670571,0.00000344,0.00168013,0.16703132,0.25692961,0.03285872
-4.29514757,0.38245107,0.16630227,0.00000258,0.00165497,0.17589466,0.27176379,0.03421147
-4.28914457,0.40163245,0.17523586,0.00000192,0.00164778,0.18433398,0.28570362,0.03556256
-4.28314157,0.41919421,0.18333553,0.00000142,0.00165235,0.19211292,0.29843009,0.03684944
-4.27713857,0.43470922,0.19044098,0.00000104,0.00166344,0.19901822,0.30965060,0.03801764
-4.27113557,0.44779923,0.19640766,0.00000076,0.00167667,0.20486290,0.31910539,0.03902065
-4.26513257,0.45814323,0.20111137,0.00000055,0.00168848,0.20948926,0.32657375,0.03981995
-4.25912956,0.46548478,0.20445249,0.00000040,0.00169600,0.21277171,0.33187961,0.04038502
-4.25312656,0.46963820,0.20635937,0.00000029,0.00169707,0.21461906,0.33489618,0.04069339
-4.24712356,0.47049275,0.20679077,0.00000020,0.00169010,0.21497609,0.33554923,0.04073057
-4.24112056,0.46801496,0.20573739,0.00000015,0.00167404,0.21382423,0.33381901,0.04048992
-4.23511756,0.46224847,0.20322215,0.00000011,0.00164833,0.21118137,0.32974043,0.03997238
-4.22911456,0.45331166,0.19929942,0.00000008,0.00161286,0.20710051,0.32340157,0.03918601
-4.22311156,0.44139295,0.19405312,0.00000006,0.00156788,0.20166762,0.31494062,0.03814544
-4.21710855,0.42674402,0.18759388,0.00000005,0.00151396,0.19499848,0.30454133,0.03687113
-4.21110555,0.40967127,0.18005528,0.00000005,0.00145195,0.18723479,0.29242717,0.03538851
-4.20510255,0.39052594,0.17158951,0.00000005,0.00138291,0.17853978,0.27885468,0.03372704
-4.19909955,0.36969334,0.16236247,0.00000006,0.00130805,0.16909339,0.26410605,0.03191920
-4.19309655,0.34758169,0.15254880,0.00000007,0.00122869,0.15908738,0.24848165,0.02999949
-4.18709355,0.32461111,0.14232677,0.00000009,0.00114621,0.14872055,0.23229259,0.02800338
-4.18109055,0.30120330,0.13187351,0.00000012,0.00106199,0.13819424,0.21585388,0.02596638
-4.17508754,0.27777216,0.12136058,0.00000016,0.00097739,0.12770847,0.19947827,0.02392322
-4.16908454,0.25471598,0.11095017,0.00000021,0.00089370,0.11745862,0.18347127,0.02190710
-4.16308154,0.23241116,0.10079204,0.00000028,0.00081213,0.10763302,0.16812733,0.01994911
-4.15707854,0.21120780,0.09102115,0.00000036,0.00073375,0.09841128,0.15372731,0.01807784
-4.15107554,0.19142719,0.08175616,0.00000047,0.00065953,0.08996352,0.14053729,0.01631913
-4.14507254,0.17336096,0.07309878,0.00000062,0.00059030,0.08245037,0.12880856,0.01469595
-4.13906953,0.15727188,0.06513375,0.00000080,0.00052676,0.07602356,0.11877864,0.01322853
-4.13306653,0.14339595,0.05792960,0.00000103,0.00046947,0.07082707,0.11067309,0.01193449
-4.12706353,0.13194542,0.05153986,0.00000131,0.00041889,0.06699861,0.10470784,0.01082919
-4.12106053,0.12311249,0.04600475,0.00000167,0.00037536,0.06467105,0.10109154,0.00992608
-4.11505753,0.11707304,0.04135312,0.00000212,0.00033913,0.06397387,0.10002785,0.00923717
-4.10905453,0.11399023,0.03760451,0.00000266,0.00031039,0.06503405,0.10171700,0.00877346
-4.10305153,0.11401743,0.03477125,0.00000334,0.00028924,0.06797650,0.10635647,0.00854543
-4.09704852,0.11730020,0.03286045,0.00000417,0.00027577,0.07292356,0.11414052,0.00856345
-4.09104552,0.12397709,0.03187576,0.00000518,0.00026999,0.07999367,0.12525815,0.00883824
-4.08504252,0.13417904,0.03181891,0.00000641,0.00027193,0.08929888,0.13988956,0.00938123
-4.07903952,0.14802734,0.03269093,0.00000791,0.00028157,0.10094142,0.15820100,0.01020488
-4.07303652,0.16563028,0.03449310,0.00000973,0.00029887,0.11500911,0.18033805,0.01132303
-4.06703352,0.18707842,0.03722755,0.00001193,0.00032378,0.13156997,0.20641748,0.01275119
-4.06103052,0.21243911,0.04089776,0.00001460,0.00035625,0.15066607,0.23651823,0.01450685
-4.05502751,0.24175034,0.04550875,0.00001781,0.00039616,0.17230697,0.27067167,0.01660982
-4.04902451,0.27501450,0.05106727,0.00002169,0.00044338,0.19646306,0.30885181,0.01908268
-4.04302151,0.31219262,0.05758207,0.00002635,0.00049776,0.22305923,0.35096605,0.02195127
-4.03701851,0.35319955,0.06506412,0.00003197,0.00055908,0.25196921,0.39684718,0.02524530
-4.03101551,0.39790072,0.07352715,0.00003871,0.00062707,0.28301113,0.44624716,0.02899914
-4.02501251,0.44611094,0.08298836,0.00004679,0.00070143,0.31594467,0.49883346,0.03325270
-4.01900950,0.49759555,0.09346946,0.00005645,0.00078180,0.35047015,0.55418841,0.03805242
-4.01300650,0.55207446,0.10499792,0.00006797,0.00086778,0.38622996,0.61181217,0.04345239
-4.00700350,0.60922888,0.11760849,0.00008168,0.00095893,0.42281240,0.67112936,0.04951551
-4.00100050,0.66871090,0.13134485,0.00009792,0.00105479,0.45975824,0.73149969,0.05631461
-3.99499750,0.73015549,0.14626122,0.00011710,0.00115490,0.49656963,0.79223225,0.06393339
-3.98899450,0.79319452,0.16242380,0.00013964,0.00125881,0.53272158,0.85260326,0.07246728
-3.98299150,0.85747196,0.17991188,0.00016600,0.00136607,0.56767524,0.91187647,0.08202378
-3.97698849,0.92265954,0.19881818,0.00019668,0.00147631,0.60089277,0.96932559,0.09272241
-3.97098549,0.98847167,0.21924848,0.00023215,0.00158920,0.63185315,1.02425764,0.10469400
-3.96498249,1.05467871,0.24132005,0.00027293,0.00170449,0.66006811,1.07603605,0.11807928
-3.95897949,1.12111747,0.26515881,0.00031949,0.00182199,0.68509760,1.12410239,0.13302659
-3.95297649,1.18769782,0.29089516,0.00037228,0.00194161,0.70656388,1.16799553,0.14968866
-3.94697349,1.25440478,0.31865820,0.00043168,0.00206330,0.72416368,1.20736702,0.16821852
-3.94097049,1.32129537,0.34856861,0.00049801,0.00218709,0.73767759,1.24199192,0.18876438
-3.93496748,1.38848996,0.38073020,0.00057146,0.00231302,0.74697645,1.27177418,0.21146376
-3.92896448,1.45615815,0.41522039,0.00065211,0.00244112,0.75202404,1.29674625,0.23643685
-3.92296148,1.52449972,0.45208008,0.00073988,0.00257139,0.75287626,1.31706283,0.26377934
-3.91695848,1.59372130,0.49130325,0.00083450,0.00270374,0.74967664,1.33298891,0.29355505
-3.91095548,1.66401003,0.53282692,0.00093551,0.00283795,0.74264845,1.34488272,0.32578854
-3.90495248,1.73550559,0.57652208,0.00104225,0.00297363,0.73208394,1.35317449,0.36045808
-3.89894947,1.80827225,0.62218618,0.00115383,0.00311017,0.71833114,1.35834213,0.39748943
-3.89294647,1.88227271,0.66953779,0.00126914,0.00324676,0.70177912,1.36088513,0.43675057
-3.88694347,1.95734536,0.71821401,0.00138686,0.00338228,0.68284240,1.36129817,0.47804796
-3.88094047,2.03318679,0.76777106,0.00150550,0.00351541,0.66194525,1.36004571,0.52112446
-3.87493747,2.10934073,0.81768835,0.00162338,0.00364452,0.63950685,1.35753915,0.56565923
-3.86893447,2.18519457,0.86737615,0.00173868,0.00376780,0.61592791,1.35411758,0.61126975
-3.86293147,2.25998409,0.91618693,0.00184952,0.00388322,0.59157929,1.35003304,0.65751607
-3.85692846,2.33280662,0.96342989,0.00195398,0.00398865,0.56679325,1.34544116,0.70390725
-3.85092546,2.40264227,1.00838856,0.00205013,0.00408190,0.54185739,1.34039732,0.74990994
-3.84492246,2.46838261,1.05034056,0.00213616,0.00416080,0.51701151,1.33485843,0.79495883
-3.83891946,2.52886543,1.08857895,0.00221037,0.00422330,0.49244735,1.32869007,0.83846885
-3.83291646,2.58291428,1.12243428,0.00227125,0.00426754,0.46831078,1.32167827,0.87984849
-3.82691346,2.62938092,1.15129635,0.00231756,0.00429199,0.44470634,1.31354525,0.91851423
-3.82091046,2.66718879,1.17463487,0.00234834,0.00429547,0.42170339,1.30396804,0.95390528
-3.81490745,2.69537551,1.19201804,0.00236296,0.00427728,0.39934358,1.29259879,0.98549838
-3.80890445,2.71313270,1.20312843,0.00236115,0.00423724,0.37764892,1.27908590,1.01282215
-3.80290145,2.71984127,1.20777531,0.00234300,0.00417572,0.35663006,1.26309455,1.03547053
-3.79689845,2.71510090,1.20590320,0.00230898,0.00409369,0.33629418,1.24432591,1.05311492
-3.79089545,2.69875253,1.19759617,0.00225993,0.00399274,0.31665205,1.22253395,1.06551462
-3.78489245,2.67089313,1.18307792,0.00219700,0.00387505,0.29772416,1.19753941,1.07252532
-3.77888944,2.63188240,1.16270775,0.00212165,0.00374335,0.27954535,1.16924026,1.07410525
-3.77288644,2.58234135,1.13697257,0.00203562,0.00360094,0.26216814,1.13761854,1.07031895
-3.76688344,2.52314302,1.10647556,0.00194083,0.00345155,0.24566452,1.10274349,1.06133837
-3.76088044,2.45539593,1.07192182,0.00183936,0.00329936,0.23012628,1.06477104,1.04744133
-3.75487744,2.38042094,1.03410176,0.00173338,0.00314889,0.21566415,1.02394007,1.02900725
-3.74887444,2.29972253,0.99387274,0.00162510,0.00300490,0.20240564,0.98056575,1.00651030
-3.74287144,2.21495543,0.95213965,0.00151672,0.00287239,0.19049205,0.93503053,0.98050993
-3.73686843,2.12788760,0.90983501,0.00141033,0.00275645,0.18007464,0.88777326,0.95163916
-3.73086543,2.04036075,0.86789908,0.00130794,0.00266224,0.17131036,0.83927713,0.92059066
-3.72486243,1.95424920,0.82726057,0.00121138,0.00259491,0.16435707,0.79005695,0.88810104
-3.71885943,1.87141826,0.78881819,0.00112230,0.00255952,0.15936872,0.74064621,0.85493378
-3.71285643,1.79368288,0.75342347,0.00104214,0.00256101,0.15649041,0.69158461,0.82186097
-3.70685343,1.72276762,0.72186508,0.00097210,0.00260412,0.15585353,0.64340631,0.78964461
-3.70085043,1.66026861,0.69485481,0.00091314,0.00269333,0.15757120,0.59662930,0.75901774
-3.69484742,1.60761837,0.67301542,0.00086599,0.00283282,0.16173391,0.55174615,0.73066613
-3.68884442,1.56605428,0.65687053,0.00083115,0.00302637,0.16840562,0.50921635,0.70521095
-3.68284142,1.53659149,0.64683650,0.00080887,0.00327732,0.17762033,0.46946025,0.68319295
-3.67683842,1.52000077,0.64321661,0.00079922,0.00358848,0.18937933,0.43285468,0.66505882
-3.67083542,1.51679218,0.64619752,0.00080205,0.00396202,0.20364898,0.39973013,0.65115009
-3.66483242,1.52720499,0.65584801,0.00081704,0.00439944,0.22035943,0.37036946,0.64169498
-3.65882941,1.55120424,0.67212024,0.00084372,0.00490141,0.23940415,0.34500780,0.63680364
-3.65282641,1.58848430,0.69485331,0.00088147,0.00546771,0.26064037,0.32383352,0.63646688
-3.64682341,1.63847941,0.72377925,0.00092958,0.00609714,0.28389055,0.30699003,0.64055860
-3.64082041,1.70038111,0.75853120,0.00098724,0.00678739,0.30894485,0.29457789,0.64884175
-3.63481741,1.77316206,0.79865359,0.00105356,0.00753500,0.33556452,0.28665734,0.66097786
-3.62881441,1.85560552,0.84361411,0.00112763,0.00833531,0.36348623,0.28325052,0.67653960
-3.62281141,1.94633967,0.89281699,0.00120848,0.00918236,0.39242708,0.28434346,0.69502610
-3.61680840,2.04387534,0.94561711,0.00129516,0.01006897,0.42209029,0.28988752,0.71588028
-3.61080540,2.14664598,1.00133462,0.00138671,0.01098670,0.45217110,0.29980004,0.73850783
-3.60480240,2.25304814,1.05926926,0.00148219,0.01192593,0.48236288,0.31396432,0.76229673
-3.59879940,2.36148100,1.11871403,0.00158068,0.01287601,0.51236301,0.33222875,0.78663685
-3.59279640,2.47038334,1.17896758,0.00168131,0.01382535,0.54187832,0.35440522,0.81093870
-3.58679340,2.57826656,1.23934492,0.00178323,0.01476164,0.57062989,0.38026713,0.83465070
-3.58079040,2.68374256,1.29918619,0.00188563,0.01567211,0.59835689,0.40954695,0.85727420
-3.57478739,2.78554555,1.35786311,0.00198773,0.01654375,0.62481950,0.44193395,0.87837583
-3.56878439,2.88254722,1.41478331,0.00208876,0.01736365,0.64980062,0.47707222,0.89759666
-3.56278139,2.97376521,1.46939240,0.00218798,0.01811929,0.67310657,0.51455950,0.91465800
-3.55677839,3.05836499,1.52117431,0.00228465,0.01879887,0.69456678,0.55394711,0.92936364
-3.55077539,3.13565584,1.56965007,0.00237801,0.01939166,0.71403261,0.59474139,0.94159873
-3.54477239,3.20508180,1.61437577,0.00246730,0.01988826,0.73137557,0.63640689,0.95132541
-3.53876938,3.26620886,1.65494004,0.00255173,0.02028092,0.74648519,0.67837153,0.95857564
-3.53276638,3.31870957,1.69096180,0.00263049,0.02056376,0.75926681,0.72003383,0.96344168
-3.52676338,3.36234660,1.72208871,0.00270273,0.02073292,0.76963956,0.76077213,0.96606477
-3.52076038,3.39695646,1.74799683,0.00276760,0.02078674,0.77753478,0.79995577,0.96662268
-3.51475738,3.42243470,1.76839177,0.00282425,0.02072577,0.78289515,0.83695770,0.96531675
-3.50875438,3.43872336,1.78301138,0.00287182,0.02055276,0.78567443,0.87116839,0.96235902
-3.50275138,3.44580151,1.79163018,0.00290950,0.02027256,0.78583820,0.90201029,0.95796006
-3.49674837,3.44367918,1.79406507,0.00293654,0.01989197,0.78336517,0.92895235,0.95231796
-3.49074537,3.43239464,1.79018211,0.00295226,0.01941949,0.77824930,0.95152398,0.94560903
-3.48474237,3.41201500,1.77990381,0.00295610,0.01886507,0.77050222,0.96932777,0.93798025
-3.47873937,3.38263931,1.76321634,0.00294765,0.01823978,0.76015601,0.98205039,0.92954405
-3.47273637,3.34440393,1.74017612,0.00292666,0.01755543,0.74726578,0.98947120,0.92037525
-3.46673337,3.29748888,1.71091506,0.00289306,0.01682429,0.73191203,0.99146807,0.91051021
-3.46073037,3.24212490,1.67564403,0.00284697,0.01605867,0.71420233,0.98802018,0.89994829
-3.45472736,3.17860004,1.63465412,0.00278874,0.01527064,0.69427226,0.97920777,0.88865517
-3.44872436,3.10726540,1.58831536,0.00271890,0.01447172,0.67228536,0.96520868,0.87656807
-3.44272136,3.02853937,1.53707292,0.00263822,0.01367267,0.64843202,0.94629206,0.86360243
-3.43671836,2.94291011,1.48144073,0.00254760,0.01288326,0.62292731,0.92280955,0.84965967
-3.43071536,2.85093605,1.42199287,0.00244816,0.01211219,0.59600788,0.89518423,0.83463591
-3.42471236,2.75324444,1.35935307,0.00234111,0.01136701,0.56792789,0.86389810,0.81843098
-3.41870935,2.65052804,1.29418272,0.00222780,0.01065414,0.53895440,0.82947848,0.80095755
-3.41270635,2.54354013,1.22716814,0.00210963,0.00997891,0.50936217,0.79248406,0.78214986
-3.40670335,2.43308817,1.15900742,0.00198805,0.00934568,0.47942839,0.75349105,0.76197175
-3.40070035,2.32002629,1.09039762,0.00186451,0.00875801,0.44942735,0.71307999,0.74042363
-3.39469735,2.20524690,1.02202263,0.00174042,0.00821878,0.41962540,0.67182369,0.71754801
-3.38869435,2.08967156,0.95454223,0.00161715,0.00773042,0.39027644,0.63027651,0.69343349
-3.38269135,1.97424133,0.88858244,0.00149595,0.00729506,0.36161790,0.58896529,0.66821676
-3.37668834,1.85990651,0.82472761,0.00137801,0.00691472,0.33386750,0.54838193,0.64208270
-3.37068534,1.74761595,0.76351400,0.00126434,0.00659140,0.30722076,0.50897773,0.61526239
-3.36468234,1.63830577,0.70542494,0.00115587,0.00632726,0.28184928,0.47115930,0.58802913
-3.35867934,1.53288759,0.65088741,0.00105336,0.00612460,0.25789966,0.43528585,0.56069246
-3.35267634,1.43223616,0.60026980,0.00095742,0.00598591,0.23549316,0.40166776,0.53359047
-3.34667334,1.33717646,0.55388056,0.00086854,0.00591380,0.21472586,0.37056608,0.50708064
-3.34067034,1.24847039,0.51196762,0.00078708,0.00591093,0.19566921,0.34219274,0.48152950
-3.33466733,1.16680332,0.47471815,0.00071324,0.00597985,0.17837094,0.31671128,0.45730153
-3.32866433,1.09277060,0.44225868,0.00064713,0.00612282,0.16285622,0.29423789,0.43474768
-3.32266133,1.02686465,0.41465531,0.00058874,0.00634162,0.14912889,0.27484260,0.41419404
-3.31665833,0.96946291,0.39191407,0.00053798,0.00663727,0.13717282,0.25855062,0.39593100
-3.31065533,0.92081727,0.37398136,0.00049464,0.00700982,0.12695322,0.24534366,0.38020342
-3.30465233,0.88104551,0.36074463,0.00045848,0.00745814,0.11841805,0.23516148,0.36720219
-3.29864932,0.85012538,0.35203344,0.00042915,0.00797963,0.11149941,0.22790345,0.35705755
-3.29264632,0.82789179,0.34762111,0.00040627,0.00857014,0.10611496,0.22343057,0.34983443
-3.28664332,0.81403754,0.34722714,0.00038942,0.00922376,0.10216944,0.22156781,0.34553014
-3.28064032,0.80811816,0.35052067,0.00037813,0.00993280,0.09955626,0.22210699,0.34407438
-3.27463732,0.80956080,0.35712513,0.00037193,0.01068778,0.09815926,0.22481039,0.34533177
-3.26863432,0.81767745,0.36662427,0.00037031,0.01147749,0.09785469,0.22941512,0.34910685
-3.26263132,0.83168224,0.37856954,0.00037278,0.01228918,0.09851331,0.23563823,0.35515122
-3.25662831,0.85071254,0.39248891,0.00037884,0.01310877,0.10000272,0.24318270,0.36317283
-3.25062531,0.87385325,0.40789700,0.00038804,0.01392120,0.10218983,0.25174415,0.37284691
-3.24462231,0.90016363,0.42430619,0.00039992,0.01471078,0.10494354,0.26101811,0.38382816
-3.23861931,0.92870566,0.44123860,0.00041409,0.01546166,0.10813735,0.27070778,0.39576380
-3.23261631,0.95857295,0.45823828,0.00043023,0.01615827,0.11165206,0.28053187,0.40830682
-3.22661331,0.98891896,0.47488343,0.00044804,0.01678586,0.11537831,0.29023237,0.42112898
-3.22061031,1.01898342,0.49079790,0.00046733,0.01733097,0.11921891,0.29958183,0.43393291
-3.21460730,1.04811568,0.50566157,0.00048797,0.01778196,0.12309087,0.30838989,0.44646284
-3.20860430,1.07579399,0.51921907,0.00050989,0.01812938,0.12692697,0.31650863,0.45851339
-3.20260130,1.10163963,0.53128640,0.00053314,0.01836642,0.13067690,0.32383657,0.46993606
-3.19659830,1.12542519,0.54175504,0.00055782,0.01848915,0.13430778,0.33032104,0.48064306
-3.19059530,1.14707658,0.55059328,0.00058408,0.01849681,0.13780410,0.33595865,0.49060829
-3.18459230,1.16666844,0.55784470,0.00061217,0.01839182,0.14116705,0.34079389,0.49986542
-3.17858929,1.18441317,0.56362371,0.00064234,0.01817988,0.14441321,0.34491586,0.50850309
-3.17258629,1.20064392,0.56810831,0.00067488,0.01786979,0.14757273,0.34845305,0.51665749
-3.16658329,1.21579233,0.57153042,0.00071007,0.01747325,0.15068703,0.35156663,0.52450270
-3.16058029,1.23036214,0.57416412,0.00074819,0.01700457,0.15380606,0.35444227,0.53223917
-3.15457729,1.24489960,0.57631236,0.00078945,0.01648027,0.15698534,0.35728102,0.54008094
-3.14857429,1.25996241,0.57829264,0.00083401,0.01591857,0.16028287,0.36028949,0.54824233
-3.14257129,1.27608838,0.58042245,0.00088194,0.01533891,0.16375592,0.36366995,0.55692456
-3.13656828,1.29376541,0.58300494,0.00093318,0.01476137,0.16745805,0.36761055,0.56630310
-3.13056528,1.31340404,0.58631548,0.00098758,0.01420608,0.17143625,0.37227629,0.57651637
-3.12456228,1.33531396,0.59058972,0.00104482,0.01369266,0.17572842,0.37780101,0.58765616
-3.11855928,1.35968521,0.59601351,0.00110448,0.01323965,0.18036125,0.38428075,0.59976043
-3.11255628,1.38657502,0.60271499,0.00116598,0.01286395,0.18534851,0.39176872,0.61280860
-3.10655328,1.41590059,0.61075928,0.00122861,0.01258037,0.19068981,0.40027205,0.62671964
-3.10055028,1.44743795,0.62014558,0.00129155,0.01240119,0.19636991,0.40975041,0.64135284
-3.09454727,1.48082677,0.63080689,0.00135388,0.01233576,0.20235835,0.42011648,0.65651132
-3.08854427,1.51558056,0.64261213,0.00141461,0.01239026,0.20860970,0.43123817,0.67194787
-3.08254127,1.55110176,0.65537045,0.00147270,0.01256748,0.21506412,0.44294242,0.68737292
-3.07653827,1.58670071,0.66883743,0.00152711,0.01286667,0.22164831,0.45502047,0.70246405
-3.07053527,1.62161761,0.68272289,0.00157680,0.01328357,0.22827688,0.46723410,0.71687676
-3.06453227,1.65504654,0.69669991,0.00162079,0.01381039,0.23485392,0.47932287,0.73025581
-3.05852926,1.68616043,0.71041472,0.00165817,0.01443606,0.24127493,0.49101185,0.74224677
-3.05252626,1.71413606,0.72349713,0.00168816,0.01514641,0.24742899,0.50201958,0.75250725
-3.04652326,1.73817834,0.73557116,0.00171009,0.01592453,0.25320115,0.51206615,0.76071743
-3.04052026,1.75754306,0.74626563,0.00172346,0.01675122,0.25847499,0.52088101,0.76658956
-3.03451726,1.77155753,0.75522442,0.00172792,0.01760544,0.26313545,0.52821032,0.76987617
-3.02851426,1.77963885,0.76211624,0.00172331,0.01846492,0.26707169,0.53382382,0.77037681
-3.02251126,1.78130926,0.76664367,0.00170964,0.01930672,0.27018019,0.53752092,0.76794324
-3.01650825,1.77620864,0.76855147,0.00168708,0.02010793,0.27236777,0.53913600,0.76248304
-3.01050525,1.76410402,0.76763381,0.00165598,0.02084627,0.27355471,0.53854279,0.75396171
-3.00450225,1.74489604,0.76374048,0.00161683,0.02150078,0.27367771,0.53565795,0.74240330
-2.99849925,1.71862257,0.75678202,0.00157025,0.02205240,0.27269271,0.53044355,0.72788974
-2.99249625,1.68545952,0.74673340,0.00151699,0.02248458,0.27057737,0.52290870,0.71055896
-2.98649325,1.64571901,0.73363656,0.00145788,0.02278371,0.26733328,0.51311023,0.69060204
-2.98049025,1.59984502,0.71760141,0.00139380,0.02293952,0.26298757,0.50115239,0.66825944
-2.97448724,1.54840678,0.69880546,0.00132569,0.02294541,0.25759404,0.48718577,0.64381651
-2.96848424,1.49208990,0.67749194,0.00125452,0.02279854,0.25123364,0.47140537,0.61759846
-2.96248124,1.43168567,0.65396655,0.00118126,0.02249991,0.24401423,0.45404793,0.58996476
-2.95647824,1.36807857,0.62859274,0.00110683,0.02205426,0.23606965,0.43538868,0.56130329
-2.95047524,1.30223227,0.60178580,0.00103217,0.02146984,0.22755804,0.41573756,0.53202416
-2.94447224,1.23517451,0.57400578,0.00095812,0.02075810,0.21865956,0.39543513,0.50255349
-2.93846923,1.16798103,0.54574945,0.00088551,0.01993328,0.20957336,0.37484820,0.47332699
-2.93246623,1.10175900,0.51754159,0.00081506,0.01901190,0.20051410,0.35436552,0.44478371
-2.92646323,1.03763023,0.48992574,0.00074744,0.01801227,0.19170794,0.33439356,0.41735990
-2.92046023,0.97671467,0.46345480,0.00068325,0.01695387,0.18338827,0.31535255,0.39148308
-2.91445723,0.92011436,0.43868165,0.00062298,0.01585685,0.17579116,0.29767297,0.36756646
-2.90845423,0.86889836,0.41615009,0.00056707,0.01474144,0.16915073,0.28179258,0.34600380
-2.90245123,0.82408899,0.39638632,0.00051588,0.01362748,0.16369461,0.26815402,0.32716473
-2.89644822,0.78664944,0.37989120,0.00046969,0.01253398,0.15963942,0.25720301,0.31139073
-2.89044522,0.75747321,0.36713334,0.00042871,0.01147877,0.15718666,0.24938709,0.29899168
-2.88444222,0.73737537,0.35854336,0.00039309,0.01047814,0.15651880,0.24515494,0.29024319
-2.87843922,0.72708580,0.35450908,0.00036294,0.00954674,0.15779585,0.24495582,0.28538457
-2.87243622,0.72724429,0.35537198,0.00033830,0.00869733,0.16115241,0.24923932,0.28461766
-2.86643322,0.73839758,0.36142467,0.00031918,0.00794083,0.16669521,0.25845473,0.28810636
-2.86043022,0.76099805,0.37290941,0.00030557,0.00728623,0.17450124,0.27305012,0.29597682
-2.85442721,0.79540389,0.39001759,0.00029741,0.00674070,0.18461647,0.29347054,0.30831845
-2.84842421,0.84188061,0.41288993,0.00029465,0.00630963,0.19705510,0.32015517,0.32518533
-2.84242121,0.90060323,0.44161733,0.00029723,0.00599679,0.21179953,0.35353300,0.34659828
-2.83641821,0.97165921,0.47624221,0.00030507,0.00580440,0.22880077,0.39401687,0.37254714
-2.83041521,1.05505138,0.51675997,0.00031813,0.00573327,0.24797954,0.44199564,0.40299332
-2.82441221,1.15070062,0.56312066,0.00033635,0.00578289,0.26922778,0.49782428,0.43787231
-2.81840920,1.25844789,0.61523035,0.00035972,0.00595155,0.29241074,0.56181198,0.47709597
-2.81240620,1.37805517,0.67295227,0.00038824,0.00623636,0.31736947,0.63420829,0.52055446
-2.80640320,1.50920511,0.73610753,0.00042193,0.00663333,0.34392361,0.71518764,0.56811752
-2.80040020,1.65149902,0.80447520,0.00046084,0.00713739,0.37187454,0.80483248,0.61963496
-2.79439720,1.80445326,0.87779188,0.00050504,0.00774238,0.40100870,0.90311580,0.67493617
-2.78839420,1.96749397,0.95575067,0.00055463,0.00844110,0.43110103,1.00988349,0.73382866
-2.78239120,2.13995039,1.03799969,0.00060971,0.00922526,0.46191850,1.12483758,0.79609550
-2.77638819,2.32104725,1.12414036,0.00067038,0.01008555,0.49322361,1.24752118,0.86149178
-2.77038519,2.50989675,1.21372559,0.00073676,0.01101164,0.52477783,1.37730616,0.92974026
-2.76438219,2.70549106,1.30625844,0.00080893,0.01199224,0.55634492,1.51338454,1.00052657
-2.75837919,2.90669613,1.40119134,0.00088696,0.01301521,0.58769415,1.65476478,1.07349410
-2.75237619,3.11224810,1.49792666,0.00097089,0.01406765,0.61860340,1.80027354,1.14823938
-2.74637319,3.32075314,1.59581867,0.00106070,0.01513612,0.64886209,1.94856398,1.22430814
-2.74037019,3.53069213,1.69417764,0.00115633,0.01620678,0.67827399,2.09813093,1.30119290
-2.73436718,3.74043068,1.79227618,0.00125763,0.01726565,0.70665991,2.24733310,1.37833237
-2.72836418,3.94823567,1.88935807,0.00136443,0.01829888,0.73386027,2.39442245,1.45511339
-2.72236118,4.15229820,1.98464971,0.00147645,0.01929301,0.75973746,2.53757992,1.53087562
-2.71635818,4.35076328,2.07737392,0.00159336,0.02023524,0.78417807,2.67495698,1.60491942
-2.71035518,4.54176563,2.16676591,0.00171476,0.02111378,0.80709481,2.80472141,1.67651672
-2.70435218,4.72347053,2.25209077,0.00184020,0.02191805,0.82842803,2.92510610,1.74492507
-2.69834917,4.89411851,2.33266181,0.00196915,0.02263893,0.84814682,3.03445868,1.80940422
-2.69234617,5.05207178,2.40785891,0.00210108,0.02326902,0.86624944,3.13129012,1.86923487
-2.68634317,5.19586046,2.47714575,0.00223538,0.02380273,0.88276303,3.21432021,1.92373873
-2.68034017,5.32422604,2.54008516,0.00237145,0.02423639,0.89774238,3.28251757,1.97229895
-2.67433717,5.43615985,2.59635131,0.00250864,0.02456831,0.91126783,3.33513258,2.01438000
-2.66833417,5.53093414,2.64573805,0.00264630,0.02479875,0.92344202,3.37172128,2.04954585
-2.66233117,5.60812384,2.68816261,0.00278377,0.02492980,0.93438573,3.39215916,2.07747552
-2.65632816,5.66761749,2.72366425,0.00292038,0.02496524,0.94423273,3.39664395,2.09797507
-2.65032516,5.70961646,2.75239766,0.00305543,0.02491034,0.95312380,3.38568725,2.11098522
-2.64432216,5.73462213,2.77462135,0.00318822,0.02477162,0.96120030,3.36009520,2.11658425
-2.63831916,5.74341160,2.79068150,0.00331799,0.02455655,0.96859737,3.32093931,2.11498589
-2.63231616,5.73700312,2.80099207,0.00344398,0.02427327,0.97543724,3.26951861,2.10653224
-2.62631316,5.71661306,2.80601238,0.00356535,0.02393031,0.98182312,3.20731513,2.09168206
-2.62031016,5.68360683,2.80622331,0.00368121,0.02353625,0.98783375,3.13594483,2.07099522
-2.61430715,5.63944642,2.80210356,0.00379062,0.02309952,0.99351940,3.05710637,2.04511384
-2.60830415,5.58563756,2.79410751,0.00389259,0.02262816,0.99889924,2.97252996,2.01474145
-2.60230115,5.52367919,2.78264573,0.00398605,0.02212960,1.00396058,2.88392879,1.98062095
