energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.24912456,1.03887498,0.47708285,0.19812505,0.11081256,0.03394052,0.00041553,0.10899918,0.00638954,0.60770929
-0.24312156,1.07125408,0.48913880,0.20063243,0.11610100,0.03672555,0.00048305,0.11885990,0.00727683,0.62031635
-0.23711856,1.10595568,0.50213748,0.20325063,0.12173106,0.03974501,0.00055818,0.12966926,0.00823585,0.63352451
-0.23111556,1.14318639,0.51620100,0.20604833,0.12770132,0.04299163,0.00064081,0.14140239,0.00926124,0.64750044
-0.22511256,1.18304976,0.53139869,0.20908208,0.13399827,0.04645175,0.00073072,0.15401050,0.01034575,0.66236166
-0.21910955,1.22552644,0.54773830,0.21239205,0.14059450,0.05010476,0.00082746,0.16741904,0.01148011,0.67816543
-0.21310655,1.27045985,0.56516001,0.21599858,0.14744760,0.05392283,0.00093041,0.18152693,0.01265310,0.69490060
-0.20710355,1.31754858,0.58353361,0.21989974,0.15449980,0.05787091,0.00103876,0.19620693,0.01385161,0.71248299
-0.20110055,1.36634607,0.60265920,0.22407009,0.16167843,0.06190711,0.00115146,0.21130723,0.01506082,0.73075467
-0.19509755,1.41626814,0.62227145,0.22846071,0.16889725,0.06598341,0.00126726,0.22665427,0.01626445,0.74948728
-0.18909455,1.46660803,0.64204733,0.23300049,0.17605864,0.07004670,0.00138472,0.24205675,0.01744508,0.76838932
-0.18309155,1.51655879,0.66161701,0.23759869,0.18305647,0.07404015,0.00150222,0.25731083,0.01858459,0.78711718
-0.17708854,1.56524178,0.68057755,0.24214860,0.18977967,0.07790486,0.00161799,0.27220611,0.01966461,0.80528938
-0.17108554,1.61174022,0.69850860,0.24653215,0.19611631,0.08158169,0.00173017,0.28653248,0.02066702,0.82250327
-0.16508254,1.65513610,0.71498950,0.25062523,0.20195788,0.08501324,0.00183686,0.30008719,0.02157448,0.83835343
-0.15907954,1.69454849,0.72961685,0.25430343,0.20720370,0.08814583,0.00193611,0.31268212,0.02237101,0.85245071
-0.15307654,1.72917147,0.74202167,0.25744785,0.21176513,0.09093147,0.00202608,0.32415067,0.02304242,0.86444093
-0.14707354,1.75830948,0.75188536,0.25995081,0.21556940,0.09332964,0.00210501,0.33435403,0.02357686,0.87402218
-0.14107054,1.78140813,0.75895349,0.26172095,0.21856278,0.09530882,0.00217130,0.34318648,0.02396516,0.88095982
-0.13506753,1.79807901,0.76304683,0.26268760,0.22071299,0.09684766,0.00222360,0.35057929,0.02420116,0.88509823
-0.12906453,1.80811678,0.76406894,0.26280412,0.22201060,0.09793580,0.00226081,0.35650316,0.02428196,0.88636874
-0.12306153,1.81150770,0.76201008,0.26205005,0.22246939,0.09857417,0.00228213,0.36096885,0.02420793,0.88479327
-0.11705853,1.80842912,0.75694703,0.26043194,0.22212564,0.09877483,0.00228711,0.36402603,0.02398280,0.88048332
-0.11105553,1.79923971,0.74903907,0.25798285,0.22103632,0.09856034,0.00227564,0.36576028,0.02361343,0.87363465
-0.10505253,1.78446117,0.73852022,0.25476054,0.21927631,0.09796261,0.00224797,0.36628844,0.02310959,0.86451757
-0.09904952,1.76475208,0.72568820,0.25084451,0.21693473,0.09702145,0.00220468,0.36575246,0.02248362,0.85346369
-0.09304652,1.74087566,0.71089077,0.24633199,0.21411068,0.09578269,0.00214671,0.36431205,0.02174997,0.84084968
-0.08704352,1.71366281,0.69451005,0.24133319,0.21090851,0.09429609,0.00207524,0.36213652,0.02092470,0.82707900
-0.08104052,1.68397278,0.67694590,0.23596602,0.20743294,0.09261317,0.00199175,0.35939629,0.02002494,0.81256258
-0.07503752,1.65265328,0.65859888,0.23035064,0.20378420,0.09078495,0.00189789,0.35625437,0.01906833,0.79769954
-0.06903452,1.62050235,0.63985403,0.22460403,0.20005364,0.08885982,0.00179547,0.35285845,0.01807245,0.78285881
-0.06303152,1.58823389,0.62106591,0.21883501,0.19631980,0.08688162,0.00168637,0.34933390,0.01705432,0.76836292
-0.05702851,1.55644860,0.60254589,0.21313980,0.19264531,0.08488805,0.00157253,0.34577810,0.01602993,0.75447438
-0.05102551,1.52561170,0.58455201,0.20759848,0.18907470,0.08290935,0.00145585,0.34225635,0.01501380,0.74138564
-0.04502251,1.49603848,0.56728199,0.20227237,0.18563326,0.08096757,0.00133814,0.33879969,0.01401871,0.72921284
-0.03901951,1.46788808,0.55086942,0.19720249,0.18232691,0.07907615,0.00122112,0.33540457,0.01305547,0.71799358
-0.03301651,1.44116563,0.53538329,0.19240916,0.17914313,0.07724004,0.00110633,0.33203447,0.01213275,0.70768886
-0.02701351,1.41573222,0.52083063,0.18789263,0.17605286,0.07545629,0.00099513,0.32862330,0.01125708,0.69818861
-0.02101051,1.39132197,0.50716191,0.18363464,0.17301314,0.07371492,0.00088869,0.32508040,0.01043290,0.68932072
-0.01500750,1.36756477,0.49427879,0.17960088,0.16997044,0.07200020,0.00078793,0.32129676,0.00966264,0.68086266
-0.00900450,1.34401338,0.48204374,0.17574401,0.16686442,0.07029214,0.00069358,0.31715215,0.00894697,0.67255514
-0.00300150,1.32017318,0.47029074,0.17200722,0.16363188,0.06856813,0.00060615,0.31252274,0.00828502,0.66411691
0.00300150,1.29553275,0.45883656,0.16832791,0.16021070,0.06680464,0.00052594,0.30728877,0.00767464,0.65525992
0.00900450,1.26959382,0.44749201,0.16464149,0.15654354,0.06497882,0.00045309,0.30134178,0.00711269,0.64570405
0.01500750,1.24189882,0.43607251,0.16088489,0.15258113,0.06307003,0.00038753,0.29459113,0.00659535,0.63519068
0.02101051,1.21205488,0.42440758,0.15699987,0.14828501,0.06106112,0.00032911,0.28696948,0.00611839,0.62349444
0.02701351,1.17975322,0.41234880,0.15293566,0.14362954,0.05893947,0.00027752,0.27843681,0.00567744,0.61043282
0.03301651,1.14478323,0.39977603,0.14865121,0.13860322,0.05669774,0.00023239,0.26898302,0.00526818,0.59587314
0.03901951,1.10704087,0.38660173,0.14411667,0.13320915,0.05433421,0.00019328,0.25862895,0.00488658,0.57973686
0.04502251,1.06653149,0.37277333,0.13931428,0.12746483,0.05185292,0.00015971,0.24742584,0.00452898,0.56200124
0.05102551,1.02336721,0.35827373,0.13423860,0.12140121,0.04926342,0.00013119,0.23545330,0.00419224,0.54269838
0.05702851,0.97775958,0.34312012,0.12889622,0.11506117,0.04658027,0.00010722,0.22281605,0.00387376,0.52191204
0.06303152,0.93000824,0.32736135,0.12330487,0.10849752,0.04382233,0.00008732,0.20963963,0.00357155,0.49977254
0.06903452,0.88048649,0.31107415,0.11749224,0.10177071,0.04101190,0.00007107,0.19606536,0.00328415,0.47645017
0.07503752,0.82962482,0.29435846,0.11149441,0.09494628,0.03817367,0.00005806,0.18224484,0.00301066,0.45214756
0.08104052,0.77789340,0.27733227,0.10535414,0.08809234,0.03533373,0.00004796,0.16833428,0.00275064,0.42709152
0.08704352,0.72578442,0.26012626,0.09911905,0.08127705,0.03251855,0.00004050,0.15448903,0.00250405,0.40152470
0.09304652,0.67379525,0.24287848,0.09283985,0.07456639,0.02975396,0.00003548,0.14085848,0.00227120,0.37569751
0.09904952,0.62241310,0.22572932,0.08656857,0.06802215,0.02706434,0.00003279,0.12758154,0.00205266,0.34986067
0.10505253,0.57210168,0.20881700,0.08035702,0.06170027,0.02447185,0.00003239,0.11478290,0.00184920,0.32425852
0.11105553,0.52329031,0.19227365,0.07425546,0.05564959,0.02199589,0.00003435,0.10257021,0.00166171,0.29912336
0.11705853,0.47636566,0.17622213,0.06831140,0.04991105,0.01965269,0.00003884,0.09103212,0.00149122,0.27467098
0.12306153,0.43166618,0.16077360,0.06256876,0.04451717,0.01745507,0.00004614,0.08023722,0.00133880,0.25109721
0.12906453,0.38947907,0.14602579,0.05706721,0.03949201,0.01541235,0.00005663,0.07023390,0.00120560,0.22857568
0.13506753,0.35003961,0.13206202,0.05184172,0.03485139,0.01353044,0.00007083,0.06105096,0.00109284,0.20725655
0.14107054,0.31353253,0.11895078,0.04692242,0.03060344,0.01181202,0.00008940,0.05269884,0.00100178,0.18726623
0.14707354,0.28009496,0.10674593,0.04233449,0.02674926,0.01025683,0.00011311,0.04517142,0.00093381,0.16870774
0.15307654,0.24982070,0.09548726,0.03809834,0.02328385,0.00886201,0.00014289,0.03844814,0.00089039,0.15166185
0.15907954,0.22276524,0.08520145,0.03422983,0.02019702,0.00762254,0.00017980,0.03249643,0.00087316,0.13618847
0.16508254,0.19895122,0.07590321,0.03074054,0.01747443,0.00653162,0.00022504,0.02727420,0.00088389,0.12232843
0.17108554,0.17837387,0.06759660,0.02763822,0.01509850,0.00558115,0.00027995,0.02273226,0.00092451,0.11010541
0.17708854,0.16100619,0.06027634,0.02492704,0.01304939,0.00476206,0.00034596,0.01881679,0.00099715,0.09952772
0.18309155,0.14680359,0.05392919,0.02260806,0.01130577,0.00406476,0.00042462,0.01547145,0.00110406,0.09059016
0.18909455,0.13570770,0.04853516,0.02067950,0.00984559,0.00347943,0.00051752,0.01263936,0.00124761,0.08327549
0.19509755,0.12764932,0.04406863,0.01913707,0.00864664,0.00299630,0.00062629,0.01026478,0.00143024,0.07755581
0.20110055,0.12255044,0.04049935,0.01797415,0.00768706,0.00260593,0.00075253,0.00829452,0.00165435,0.07339359
0.20710355,0.12032526,0.03779321,0.01718197,0.00694565,0.00229931,0.00089776,0.00667906,0.00192223,0.07074238
0.21310655,0.12088037,0.03591293,0.01674975,0.00640220,0.00206808,0.00106333,0.00537344,0.00223593,0.06954739
0.21910955,0.12411416,0.03481853,0.01666471,0.00603756,0.00190460,0.00125042,0.00433790,0.00259711,0.06974576
0.22511256,0.12991570,0.03446774,0.01691210,0.00583373,0.00180198,0.00145988,0.00353836,0.00300690,0.07126682
0.23111556,0.13816328,0.03481631,0.01747519,0.00577394,0.00175419,0.00169219,0.00294673,0.00346574,0.07403222
0.23711856,0.14872286,0.03581826,0.01833526,0.00584254,0.00175602,0.00194738,0.00254113,0.00397322,0.07795624
0.24312156,0.16144674,0.03742620,0.01947161,0.00602500,0.00180314,0.00222497,0.00230597,0.00452794,0.08294620
0.24912456,0.17617271,0.03959168,0.02086164,0.00630788,0.00189207,0.00252387,0.00223210,0.00512737,0.08890322
0.25512756,0.19272392,0.04226565,0.02248093,0.00667874,0.00202026,0.00284237,0.00231683,0.00576771,0.09572330
0.26113057,0.21090973,0.04539907,0.02430352,0.00712619,0.00218602,0.00317807,0.00256400,0.00644389,0.10329890
0.26713357,0.23052762,0.04894374,0.02630223,0.00763989,0.00238865,0.00352791,0.00298405,0.00714947,0.11152095
0.27313657,0.25136641,0.05285323,0.02844907,0.00821057,0.00262841,0.00388813,0.00359407,0.00787670,0.12028138
0.27913957,0.27321067,0.05708408,0.03071585,0.00883020,0.00290658,0.00425435,0.00441783,0.00861658,0.12947611
0.28514257,0.29584629,0.06159711,0.03307481,0.00949207,0.00322555,0.00462165,0.00548583,0.00935900,0.13900837
0.29114557,0.31906708,0.06635886,0.03549943,0.01019093,0.00358880,0.00498460,0.00683524,0.01009291,0.14879229
0.29714857,0.34268202,0.07134310,0.03796522,0.01092319,0.00400101,0.00533744,0.00850972,0.01080659,0.15875656
0.30315158,0.36652291,0.07653220,0.04045056,0.01168702,0.00446802,0.00567422,0.01055924,0.01148791,0.16884798
0.30915458,0.39045191,0.08191848,0.04293753,0.01248256,0.00499685,0.00598894,0.01303952,0.01212467,0.17903464
0.31515758,0.41436846,0.08750525,0.04541264,0.01331191,0.00559563,0.00627571,0.01601143,0.01270497,0.18930851
0.32116058,0.43821517,0.09330746,0.04786744,0.01417924,0.00627351,0.00652899,0.01954004,0.01321753,0.19968719
0.32716358,0.46198203,0.09935190,0.05029896,0.01509072,0.00704049,0.00674371,0.02369338,0.01365209,0.21021463
0.33316658,0.48570855,0.10567684,0.05270987,0.01605435,0.00790722,0.00691547,0.02854091,0.01399971,0.22096059
0.33916958,0.50948346,0.11233101,0.05510841,0.01707977,0.00888468,0.00704068,0.03415165,0.01425312,0.23201872
0.34517259,0.53344160,0.11937186,0.05750801,0.01817789,0.00998382,0.00711668,0.04059198,0.01440693,0.24350325
0.35117559,0.55775800,0.12686313,0.05992663,0.01936044,0.01121517,0.00714184,0.04792319,0.01445784,0.25554415
0.35717859,0.58263906,0.13487183,0.06238572,0.02063946,0.01258833,0.00711562,0.05619870,0.01440474,0.26828108
0.36318159,0.60831116,0.14346448,0.06490898,0.02202664,0.01411143,0.00703858,0.06546119,0.01424879,0.28185606
0.36918459,0.63500693,0.15270298,0.06752086,0.02353269,0.01579064,0.00691238,0.07573963,0.01399330,0.29640533
0.37518759,0.66294999,0.16264018,0.07024492,0.02516661,0.01762955,0.00673970,0.08704631,0.01364371,0.31205065
0.38119060,0.69233864,0.17331527,0.07310202,0.02693504,0.01962870,0.00652414,0.09937411,0.01320733,0.32889044
0.38719360,0.72332948,0.18474934,0.07610860,0.02884155,0.02178506,0.00627011,0.11269399,0.01269309,0.34699128
0.39319660,0.75602176,0.19694132,0.07927501,0.03088613,0.02409165,0.00598271,0.12695308,0.01211127,0.36638011
0.39919960,0.79044355,0.20986446,0.08260407,0.03306469,0.02653726,0.00566748,0.14207327,0.01147313,0.38703778
0.40520260,0.82654039,0.22346372,0.08608984,0.03536880,0.02910629,0.00533031,0.15795064,0.01079057,0.40889415
0.41120560,0.86416736,0.23765420,0.08971685,0.03778553,0.03177872,0.00497720,0.17445571,0.01007573,0.43182533
0.41720860,0.90308523,0.25232075,0.09345969,0.04029754,0.03453036,0.00461410,0.19143469,0.00934068,0.45565312
0.42321161,0.94296097,0.26731894,0.09728314,0.04288336,0.03733310,0.00424677,0.20871168,0.00859708,0.48014697
0.42921461,0.98337305,0.28247741,0.10114272,0.04551784,0.04015556,0.00388062,0.22609192,0.00785585,0.50502845
0.43521761,1.02382122,0.29760153,0.10498580,0.04817284,0.04296367,0.00352057,0.24336593,0.00712697,0.52997808
0.44122061,1.06374073,0.31247835,0.10875312,0.05081805,0.04572162,0.00317099,0.26031453,0.00641929,0.55464437
0.44722361,1.10252013,0.32688260,0.11238069,0.05342194,0.04839278,0.00283561,0.27671446,0.00574036,0.57865462
0.45322661,1.13952209,0.34058351,0.11580204,0.05595280,0.05094074,0.00251750,0.29234451,0.00509637,0.60162709
0.45922961,1.17410605,0.35335220,0.11895058,0.05837982,0.05333044,0.00221902,0.30699186,0.00449213,0.62318391
0.46523262,1.20565168,0.36496925,0.12176214,0.06067411,0.05552918,0.00194188,0.32045831,0.00393110,0.64296415
0.47123562,1.23358192,0.37523214,0.12417733,0.06280966,0.05750767,0.00168715,0.33256619,0.00341544,0.66063639
0.47723862,1.25738439,0.38396212,0.12614389,0.06476417,0.05924094,0.00145531,0.34316366,0.00294610,0.67591020
0.48324162,1.27663012,0.39101032,0.12761861,0.06651970,0.06070902,0.00124632,0.35212907,0.00252301,0.68854584
0.48924462,1.29098856,0.39626268,0.12856889,0.06806306,0.06189753,0.00105967,0.35937429,0.00214517,0.69836189
0.49524762,1.30023820,0.39964344,0.12897394,0.06938604,0.06279800,0.00089450,0.36484671,0.00181081,0.70524029
0.50125063,1.30427228,0.40111723,0.12882532,0.07048532,0.06340794,0.00074966,0.36852990,0.00151759,0.70912862
0.50725363,1.30309936,0.40068937,0.12812703,0.07136215,0.06373069,0.00062376,0.37044291,0.00126272,0.71003956
0.51325663,1.29683893,0.39840475,0.12689505,0.07202187,0.06377505,0.00051527,0.37063818,0.00104310,0.70804763
0.51925963,1.28571235,0.39434499,0.12515641,0.07247315,0.06355468,0.00042260,0.36919830,0.00085550,0.70328347
0.52526263,1.27002986,0.38862448,0.12294783,0.07272718,0.06308736,0.00034410,0.36623167,0.00069659,0.69592601
0.53126563,1.25017442,0.38138515,0.12031397,0.07279675,0.06239410,0.00027818,0.36186749,0.00056313,0.68619305
0.53726863,1.22658352,0.37279059,0.11730556,0.07269529,0.06149819,0.00022327,0.35625013,0.00045197,0.67433082
0.54327164,1.19972996,0.36301962,0.11397731,0.07243600,0.06042422,0.00017791,0.34953343,0.00036015,0.66060318
0.54927464,1.17010271,0.35225979,0.11038584,0.07203105,0.05919716,0.00014075,0.34187506,0.00028492,0.64528091
0.55527764,1.13818899,0.34070109,0.10658775,0.07149096,0.05784147,0.00011055,0.33343125,0.00022379,0.62863186
0.56128064,1.10445829,0.32853011,0.10263779,0.07082413,0.05638038,0.00008620,0.32435223,0.00017451,0.61091235
0.56728364,1.06934926,0.31592503,0.09858742,0.07003662,0.05483529,0.00006674,0.31477844,0.00013510,0.59236008
0.57328664,1.03325980,0.30305151,0.09448359,0.06913219,0.05322538,0.00005130,0.30483774,0.00010385,0.57318909
0.57928964,0.99654068,0.29005957,0.09036790,0.06811243,0.05156736,0.00003915,0.29464362,0.00007925,0.55358656
0.58529265,0.95949270,0.27708167,0.08627617,0.06697723,0.04987541,0.00002966,0.28429445,0.00006004,0.53371167
0.59129565,0.92236699,0.26423173,0.08223828,0.06572532,0.04816129,0.00002231,0.27387359,0.00004516,0.51369625
0.59729865,0.88536825,0.25160519,0.07827835,0.06435493,0.04643459,0.00001666,0.26345035,0.00003373,0.49364694
0.60330165,0.84866013,0.23927983,0.07441519,0.06286452,0.04470303,0.00001235,0.25308159,0.00002501,0.47364858
0.60930465,0.81237216,0.22731725,0.07066290,0.06125351,0.04297291,0.00000909,0.24281362,0.00001841,0.45376839
0.61530765,0.77660742,0.21576473,0.06703161,0.05952291,0.04124946,0.00000665,0.23268446,0.00001345,0.43406054
0.62131066,0.74145026,0.20465735,0.06352823,0.05767593,0.03953732,0.00000482,0.22272594,0.00000976,0.41457062
0.62731366,0.70697346,0.19402014,0.06015727,0.05571833,0.03784083,0.00000347,0.21296570,0.00000703,0.39533977
0.63331666,0.67324418,0.18387004,0.05692150,0.05365867,0.03616436,0.00000248,0.20342880,0.00000503,0.37640810
0.63931966,0.64032841,0.17421762,0.05382254,0.05150839,0.03451249,0.00000176,0.19413891,0.00000357,0.35781715
0.64532266,0.60829372,0.16506845,0.05086129,0.04928159,0.03289009,0.00000124,0.18511899,0.00000252,0.33961141
0.65132566,0.57721016,0.15642403,0.04803826,0.04699477,0.03130234,0.00000087,0.17639143,0.00000176,0.32183864
0.65732866,0.54714954,0.14828240,0.04535366,0.04466629,0.02975462,0.00000060,0.16797780,0.00000122,0.30454937
0.66333167,0.51818325,0.14063829,0.04280745,0.04231579,0.02825233,0.00000042,0.15989812,0.00000084,0.28779548
0.66933467,0.49037906,0.13348307,0.04039924,0.03996353,0.02680066,0.00000029,0.15216996,0.00000058,0.27162814
0.67533767,0.46379729,0.12680455,0.03812810,0.03762961,0.02540440,0.00000019,0.14480735,0.00000039,0.25609543
0.68134067,0.43848685,0.12058656,0.03599237,0.03533336,0.02406762,0.00000013,0.13781969,0.00000027,0.24123982
0.68734367,0.41448153,0.11480873,0.03398944,0.03309263,0.02279347,0.00000009,0.13121079,0.00000018,0.22709578
0.69334667,0.39179697,0.10944630,0.03211560,0.03092324,0.02158399,0.00000006,0.12497823,0.00000012,0.21368778
0.69934967,0.37042868,0.10447015,0.03036588,0.02883858,0.02044000,0.00000004,0.11911297,0.00000008,0.20102884
0.70535268,0.35035122,0.09984707,0.02873407,0.02684930,0.01936105,0.00000003,0.11359936,0.00000005,0.18911980
0.71135568,0.33151874,0.09554037,0.02721273,0.02496313,0.01834543,0.00000002,0.10841565,0.00000003,0.17794925
0.71735868,0.31386683,0.09151072,0.02579336,0.02318495,0.01739031,0.00000001,0.10353480,0.00000002,0.16749434
0.72336168,0.29731554,0.08771718,0.02446664,0.02151687,0.01649188,0.00000001,0.09892570,0.00000002,0.15772217
0.72936468,0.28177345,0.08411857,0.02322272,0.01995850,0.01564559,0.00000001,0.09455469,0.00000001,0.14859191
0.73536768,0.26714238,0.08067477,0.02205161,0.01850731,0.01484646,0.00000001,0.09038719,0.00000001,0.14005720
0.74137069,0.25332259,0.07734819,0.02094353,0.01715906,0.01408932,0.00000001,0.08638947,0.00000001,0.13206899
0.74737369,0.24021796,0.07410509,0.01988931,0.01590822,0.01336914,0.00000001,0.08253041,0.00000001,0.12457837
0.75337669,0.22774098,0.07091686,0.01888076,0.01474847,0.01268131,0.00000001,0.07878307,0.00000002,0.11753934
0.75937969,0.21581711,0.06776097,0.01791100,0.01367310,0.01202188,0.00000002,0.07512604,0.00000003,0.11091131
0.76538269,0.20438835,0.06462171,0.01697467,0.01267549,0.01138780,0.00000002,0.07154454,0.00000004,0.10466120
0.77138569,0.19341578,0.06149062,0.01606815,0.01174936,0.01077701,0.00000004,0.06803104,0.00000006,0.09876502
0.77738869,0.18288103,0.05836658,0.01518962,0.01088911,0.01018857,0.00000006,0.06458564,0.00000010,0.09320889
0.78339170,0.17278649,0.05525553,0.01433902,0.01009000,0.00962267,0.00000009,0.06121589,0.00000015,0.08798935
0.78939470,0.16315442,0.05216988,0.01351802,0.00934824,0.00908058,0.00000014,0.05793638,0.00000023,0.08311313
0.79539770,0.15402501,0.04912775,0.01272977,0.00866104,0.00856454,0.00000022,0.05476780,0.00000035,0.07859631
0.80140070,0.14545342,0.04615178,0.01197870,0.00802656,0.00807759,0.00000033,0.05173589,0.00000053,0.07446286
0.80740370,0.13750618,0.04326798,0.01127016,0.00744384,0.00762341,0.00000050,0.04887000,0.00000080,0.07074289
0.81340670,0.13025696,0.04050433,0.01061013,0.00691260,0.00720607,0.00000074,0.04620159,0.00000120,0.06747040
0.81940970,0.12378201,0.03788943,0.01000482,0.00643313,0.00682976,0.00000110,0.04376259,0.00000178,0.06468091
0.82541271,0.11815553,0.03545112,0.00946029,0.00600604,0.00649857,0.00000163,0.04158377,0.00000263,0.06240893
0.83141571,0.11344509,0.03321528,0.00898212,0.00563207,0.00621622,0.00000239,0.03969317,0.00000385,0.06068543
0.83741871,0.10970736,0.03120466,0.00857506,0.00531194,0.00598583,0.00000347,0.03811467,0.00000560,0.05953543
0.84342171,0.10698432,0.02943799,0.00824270,0.00504609,0.00580972,0.00000502,0.03686671,0.00000809,0.05897578
0.84942471,0.10530004,0.02792923,0.00798732,0.00483464,0.00568924,0.00000719,0.03596123,0.00001160,0.05901322
0.85542771,0.10465826,0.02668715,0.00780959,0.00467719,0.00562460,0.00001024,0.03540295,0.00001652,0.05964289
0.86143072,0.10504073,0.02571510,0.00770852,0.00457283,0.00561481,0.00001447,0.03518886,0.00002334,0.06084714
0.86743372,0.10640648,0.02501107,0.00768139,0.00452011,0.00565763,0.00002030,0.03530801,0.00003276,0.06259493
0.87343672,0.10869199,0.02456800,0.00772373,0.00451705,0.00574955,0.00002828,0.03574170,0.00004563,0.06484167
0.87943972,0.11181235,0.02437432,0.00782941,0.00456128,0.00588587,0.00003912,0.03646391,0.00006311,0.06752961
0.88544272,0.11566324,0.02441481,0.00799078,0.00465017,0.00606077,0.00005372,0.03744199,0.00008666,0.07058869
0.89144572,0.12012384,0.02467155,0.00819884,0.00478102,0.00626746,0.00007323,0.03863775,0.00011815,0.07393799
0.89744872,0.12506049,0.02512515,0.00844348,0.00495131,0.00649833,0.00009912,0.04000866,0.00015991,0.07748752
0.90345173,0.13033108,0.02575609,0.00871378,0.00515899,0.00674520,0.00013320,0.04150939,0.00021488,0.08114048
0.90945473,0.13578990,0.02654623,0.00899828,0.00540282,0.00699953,0.00017770,0.04309339,0.00028668,0.08479584
0.91545773,0.14129301,0.02748034,0.00928537,0.00568267,0.00725266,0.00023538,0.04471469,0.00037973,0.08835118
0.92146073,0.14670373,0.02854766,0.00956356,0.00599992,0.00749611,0.00030953,0.04632974,0.00049936,0.09170563
0.92746373,0.15189818,0.02974354,0.00982189,0.00635783,0.00772178,0.00040413,0.04789917,0.00065196,0.09476289
0.93346673,0.15677067,0.03107084,0.01005018,0.00676187,0.00792228,0.00052384,0.04938959,0.00084508,0.09743417
0.93946973,0.16123862,0.03254136,0.01023940,0.00722002,0.00809110,0.00067415,0.05077515,0.00108754,0.09964091
0.94547274,0.16524692,0.03417688,0.01038188,0.00774312,0.00822283,0.00086135,0.05203897,0.00138952,0.10131718
0.95147574,0.16877140,0.03601013,0.01047156,0.00834497,0.00831336,0.00109264,0.05317425,0.00176260,0.10241177
0.95747874,0.17182136,0.03808517,0.01050412,0.00904251,0.00835997,0.00137609,0.05418505,0.00221979,0.10288965
0.96348174,0.17444080,0.04045760,0.01047710,0.00985578,0.00836140,0.00172063,0.05508668,0.00277549,0.10273297
0.96948474,0.17670848,0.04319409,0.01038991,0.01080779,0.00831792,0.00213599,0.05590570,0.00344539,0.10194140
0.97548774,0.17873645,0.04637146,0.01024383,0.01192421,0.00823124,0.00263261,0.05667940,0.00424626,0.10053189
0.98149075,0.18066725,0.05007525,0.01004187,0.01323297,0.00810448,0.00322141,0.05745485,0.00519571,0.09853779
0.98749375,0.18266966,0.05439753,0.00978867,0.01476352,0.00794201,0.00391363,0.05828749,0.00631181,0.09600740
0.99349675,0.18493315,0.05943427,0.00949022,0.01654612,0.00774924,0.00472052,0.05923930,0.00761258,0.09300204
0.99949975,0.18766109,0.06528208,0.00915369,0.01861079,0.00753249,0.00565295,0.06037649,0.00911551,0.08959369
1.00550275,0.19106304,0.07203437,0.00878708,0.02098614,0.00729865,0.00672107,0.06176697,0.01083676,0.08586228
1.01150575,0.19534622,0.07977719,0.00839894,0.02369815,0.00705498,0.00793379,0.06347749,0.01279053,0.08189287
1.01750875,0.20070657,0.08858467,0.00799807,0.02676871,0.00680881,0.00929830,0.06557065,0.01498814,0.07777264
1.02351176,0.20731965,0.09851437,0.00759319,0.03021421,0.00656726,0.01081957,0.06810184,0.01743722,0.07358799
1.02951476,0.21533182,0.10960256,0.00719268,0.03404409,0.00633703,0.01249978,0.07111624,0.02014082,0.06942183
1.03551776,0.22485199,0.12185982,0.00680429,0.03825944,0.00612409,0.01433783,0.07464605,0.02309656,0.06535106
1.04152076,0.23594433,0.13526703,0.00643494,0.04285181,0.00593356,0.01632891,0.07870799,0.02629591,0.06144444
1.04752376,0.24862239,0.14977208,0.00609054,0.04780213,0.00576946,0.01846411,0.08330122,0.02972347,0.05776091
1.05352676,0.26284479,0.16528745,0.00577585,0.05307998,0.00563464,0.02073014,0.08840588,0.03335659,0.05434829
1.05952976,0.27851294,0.18168892,0.00549439,0.05864322,0.00553071,0.02310924,0.09398216,0.03716505,0.05124260
1.06553277,0.29547083,0.19881558,0.00524848,0.06443800,0.00545799,0.02557916,0.09997017,0.04111109,0.04846774
1.07153577,0.31350716,0.21647127,0.00503918,0.07039924,0.00541553,0.02811341,0.10629052,0.04514967,0.04603574
1.07753877,0.33235976,0.23442749,0.00486644,0.07645161,0.00540120,0.03068166,0.11284575,0.04922909,0.04394739
1.08354177,0.35172229,0.25242788,0.00472919,0.08251096,0.00541181,0.03325032,0.11952241,0.05329188,0.04219331
1.08954477,0.37125301,0.27019406,0.00462548,0.08848628,0.00544322,0.03578330,0.12619400,0.05727601,0.04075530
1.09554777,0.39058538,0.28743286,0.00455265,0.09428200,0.00549057,0.03824301,0.13272442,0.06111635,0.03960791
1.10155078,0.40934005,0.30384450,0.00450759,0.09980072,0.00554846,0.04059139,0.13897203,0.06474640,0.03872024
1.10755378,0.42713789,0.31913165,0.00448686,0.10494609,0.00561118,0.04279110,0.14479400,0.06810016,0.03805777
1.11355678,0.44361338,0.33300884,0.00448694,0.10962595,0.00567292,0.04480676,0.15005095,0.07111412,0.03758418
1.11955978,0.45842786,0.34521188,0.00450440,0.11375536,0.00572799,0.04660614,0.15461147,0.07372926,0.03726315
1.12556278,0.47128208,0.35550695,0.00453611,0.11725956,0.00577104,0.04816135,0.15835661,0.07589299,0.03705994
1.13156578,0.48192736,0.36369878,0.00457932,0.12007663,0.00579726,0.04944982,0.16118390,0.07756090,0.03694277
