energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
0.10505253,2.01203688,0.00158045,0.10113524,0.37388670,0.05073908,0.21605403,0.25799569,1.17810338
0.11105553,1.96305072,0.00157028,0.09835187,0.36905843,0.05016030,0.20915591,0.25230046,1.14422248
0.11705853,1.90718673,0.00155067,0.09523627,0.36209373,0.04927623,0.20185010,0.24561838,1.10718894
0.12306153,1.84445052,0.00152227,0.09179646,0.35307338,0.04809773,0.19410513,0.23795440,1.06696045
0.12906453,1.77507421,0.00148601,0.08804968,0.34212454,0.04664221,0.18591320,0.22934274,1.02361879
0.13506753,1.69950846,0.00144307,0.08402207,0.32941683,0.04493300,0.17729006,0.21984567,0.97736706
0.14107054,1.61840498,0.00139484,0.07974787,0.31515706,0.04299859,0.16827379,0.20955105,0.92852143
0.14707354,1.53259086,0.00134291,0.07526825,0.29958255,0.04087168,0.15892261,0.19856892,0.87749788
0.15307654,1.44303640,0.00128903,0.07062996,0.28295357,0.03858807,0.14931183,0.18702719,0.82479524
0.15907954,1.35081835,0.00123504,0.06588366,0.26554531,0.03618553,0.13953027,0.17506684,0.77097526
0.16508254,1.25708065,0.00118287,0.06108226,0.24763949,0.03370261,0.12967628,0.16283681,0.71664108
0.17108554,1.16299460,0.00113447,0.05627911,0.22951629,0.03117754,0.11985361,0.15048881,0.66241517
0.17708854,1.06972039,0.00109178,0.05152643,0.21144667,0.02864712,0.11016737,0.13817240,0.60891785
0.18309155,0.97837166,0.00105668,0.04687373,0.19368557,0.02614586,0.10072020,0.12603045,0.55674727
0.18909455,0.88998432,0.00103095,0.04236654,0.17646601,0.02370512,0.09160890,0.11419522,0.50646166
0.19509755,0.80549077,0.00101622,0.03804537,0.15999440,0.02135254,0.08292149,0.10278515,0.45856445
0.20110055,0.72569997,0.00101395,0.03394495,0.14444711,0.01911160,0.07473496,0.09190249,0.41349262
0.20710355,0.65128384,0.00102537,0.03009375,0.12996823,0.01700135,0.06711357,0.08163173,0.37160839
0.21310655,0.58276961,0.00105148,0.02651387,0.11666864,0.01503637,0.06010779,0.07203890,0.33319428
0.21910955,0.52053797,0.00109298,0.02322109,0.10462608,0.01322683,0.05375390,0.06317162,0.29845133
0.22511256,0.46482642,0.00115027,0.02022526,0.09388638,0.01157869,0.04807400,0.05505988,0.26750013
0.23111556,0.41573680,0.00122341,0.01753084,0.08446531,0.01009409,0.04307661,0.04771732,0.24038435
0.23711856,0.37324648,0.00131212,0.01513762,0.07635131,0.00877175,0.03875756,0.04114307,0.21707610
0.24312156,0.33722208,0.00141574,0.01304150,0.06950855,0.00760741,0.03510119,0.03532382,0.19748294
0.24912456,0.30743490,0.00153326,0.01123544,0.06388042,0.00659440,0.03208179,0.03023618,0.18145576
0.25512756,0.28357737,0.00166330,0.00971024,0.05939315,0.00572415,0.02966510,0.02584899,0.16879735
0.26113057,0.26527962,0.00180413,0.00845549,0.05595950,0.00498669,0.02780989,0.02212577,0.15927123
0.26713357,0.25212586,0.00195369,0.00746027,0.05348245,0.00437114,0.02646955,0.01902684,0.15261031
0.27313657,0.24366986,0.00210965,0.00671389,0.05185871,0.00386617,0.02559363,0.01651142,0.14852546
0.27913957,0.23944944,0.00226944,0.00620641,0.05098211,0.00346042,0.02512926,0.01453936,0.14671346
0.28514257,0.23899954,0.00243029,0.00592909,0.05074680,0.00314280,0.02502257,0.01307263,0.14686460
0.29114557,0.24186400,0.00258937,0.00587462,0.05105015,0.00290284,0.02521990,0.01207654,0.14866958
0.29714857,0.24760576,0.00274380,0.00603729,0.05179554,0.00273092,0.02566898,0.01152054,0.15182590
0.30315158,0.25581564,0.00289078,0.00641290,0.05289482,0.00261848,0.02631996,0.01137886,0.15604366
0.30915458,0.26611964,0.00302769,0.00699865,0.05427056,0.00255816,0.02712639,0.01163073,0.16105069
0.31515758,0.27818495,0.00315217,0.00779278,0.05585809,0.00254393,0.02804600,0.01226051,0.16659725
0.32116058,0.29172445,0.00326222,0.00879420,0.05760726,0.00257117,0.02904153,0.01325742,0.17245999
0.32716358,0.30650013,0.00335630,0.01000198,0.05948396,0.00263672,0.03008129,0.01461525,0.17844543
0.33316658,0.32232505,0.00343340,0.01141476,0.06147137,0.00273894,0.03113973,0.01633179,0.18439271
0.33916958,0.33906424,0.00349313,0.01303016,0.06357086,0.00287765,0.03219790,0.01840825,0.19017573
0.34517259,0.35663435,0.00353573,0.01484418,0.06580264,0.00305417,0.03324368,0.02084854,0.19570446
0.35117559,0.37500226,0.00356214,0.01685057,0.06820602,0.00327128,0.03427204,0.02365857,0.20092563
0.35717859,0.39418258,0.00357397,0.01904032,0.07083928,0.00353312,0.03528501,0.02684543,0.20582243
0.36318159,0.41423422,0.00357352,0.02140119,0.07377919,0.00384517,0.03629165,0.03041679,0.21041355
0.36918459,0.43525615,0.00356373,0.02391736,0.07712006,0.00421414,0.03730774,0.03438012,0.21475125
0.37518759,0.45738232,0.00354807,0.02656922,0.08097240,0.00464785,0.03835547,0.03874217,0.21891876
0.38119060,0.48077611,0.00353052,0.02933338,0.08546107,0.00515510,0.03946286,0.04350841,0.22302684
0.38719360,0.50562423,0.00351542,0.03218271,0.09072309,0.00574554,0.04066311,0.04868262,0.22720975
0.39319660,0.53213038,0.00350732,0.03508677,0.09690489,0.00642943,0.04199384,0.05426657,0.23162057
0.39919960,0.56050862,0.00351088,0.03801222,0.10415924,0.00721751,0.04349618,0.06025978,0.23642616
0.40520260,0.59097679,0.00353072,0.04092360,0.11264168,0.00812072,0.04521374,0.06665934,0.24180174
0.41120560,0.62374977,0.00357119,0.04378413,0.12250663,0.00914997,0.04719157,0.07345981,0.24792532
0.41720860,0.65903287,0.00363630,0.04655671,0.13390313,0.01031587,0.04947499,0.08065316,0.25497203
0.42321161,0.69701526,0.00372949,0.04920508,0.14697038,0.01162843,0.05210835,0.08822871,0.26310861
0.42921461,0.73786338,0.00385355,0.05169491,0.16183293,0.01309672,0.05513379,0.09617296,0.27248805
0.43521761,0.78171447,0.00401042,0.05399503,0.17859591,0.01472859,0.05858997,0.10446951,0.28324448
0.44122061,0.82866997,0.00420114,0.05607855,0.19734008,0.01653031,0.06251072,0.11309877,0.29548861
0.44722361,0.87878896,0.00442574,0.05792397,0.21811715,0.01850623,0.06692383,0.12203760,0.30930350
0.45322661,0.93208158,0.00468316,0.05951606,0.24094513,0.02065846,0.07184970,0.13125886,0.32474096
0.45922961,0.98850253,0.00497127,0.06084660,0.26580426,0.02298654,0.07730021,0.14073079,0.34181861
0.46523262,1.04794462,0.00528686,0.06191491,0.29263336,0.02548716,0.08327755,0.15041635,0.36051748
0.47123562,1.11023281,0.00562567,0.06272811,0.32132691,0.02815390,0.08977325,0.16027244,0.38078047
0.47723862,1.17511878,0.00598248,0.06330102,0.35173304,0.03097702,0.09676726,0.17024913,0.40251146
0.48324162,1.24227634,0.00635124,0.06365590,0.38365248,0.03394331,0.10422735,0.18028891,0.42557527
0.48924462,1.31129822,0.00672521,0.06382176,0.41683881,0.03703599,0.11210863,0.19032609,0.44979842
0.49524762,1.38169441,0.00709711,0.06383345,0.45099983,0.04023473,0.12035340,0.20028632,0.47497072
0.50125063,1.45289253,0.00745935,0.06373051,0.48580042,0.04351568,0.12889132,0.21008647,0.50084772
0.50725363,1.52424067,0.00780422,0.06355571,0.52086674,0.04685168,0.13763988,0.21963477,0.52715401
0.51325663,1.59501278,0.00812414,0.06335356,0.55579187,0.05021249,0.14650528,0.22883146,0.55358732
0.51925963,1.66441702,0.00841184,0.06316855,0.59014269,0.05356518,0.15538366,0.23756981,0.57982338
0.52526263,1.73160713,0.00866062,0.06304344,0.62346802,0.05687454,0.16416275,0.24573771,0.60552152
0.53126563,1.79569661,0.00886452,0.06301756,0.65530774,0.06010363,0.17272385,0.25321966,0.63033082
0.53726863,1.85577569,0.00901851,0.06312515,0.68520268,0.06321442,0.18094415,0.25989934,0.65389674
0.54327164,1.91093059,0.00911863,0.06339390,0.71270503,0.06616843,0.18869930,0.26566243,0.67586815
0.54927464,1.96026463,0.00916210,0.06384367,0.73738889,0.06892749,0.19586625,0.27039985,0.69590447
0.55527764,2.00292044,0.00914741,0.06448553,0.75886065,0.07145449,0.20232618,0.27401110,0.71368282
0.56128064,2.03810261,0.00907432,0.06532107,0.77676892,0.07371417,0.20796744,0.27640768,0.72890495
0.56728364,2.06509983,0.00894385,0.06634210,0.79081349,0.07567388,0.21268848,0.27751633,0.74130384
0.57328664,2.08330569,0.00875825,0.06753069,0.80075320,0.07730434,0.21640054,0.27728207,0.75064968
0.57928964,2.09223738,0.00852087,0.06885960,0.80641231,0.07858029,0.21903016,0.27567075,0.75675511
0.58529265,2.09155127,0.00823606,0.07029311,0.80768513,0.07948115,0.22052119,0.27267099,0.75947951
0.59129565,2.08105496,0.00790900,0.07178813,0.80453883,0.07999150,0.22083650,0.26829551,0.75873238
0.59729865,2.06071509,0.00754553,0.07329564,0.79701426,0.08010151,0.21995903,0.26258160,0.75447541
0.60330165,2.03066052,0.00715197,0.07476240,0.78522470,0.07980724,0.21789240,0.25559080,0.74672351
0.60930465,1.99118089,0.00673489,0.07613278,0.76935276,0.07911073,0.21466082,0.24740776,0.73554444
0.61530765,1.94272044,0.00630098,0.07735074,0.74964535,0.07802008,0.21030848,0.23813824,0.72105738
0.62131066,1.88586735,0.00585681,0.07836182,0.72640706,0.07654925,0.20489840,0.22790647,0.70343016
0.62731366,1.82133911,0.00540872,0.07911511,0.69999210,0.07471779,0.19851064,0.21685186,0.68287551
0.63331666,1.74996434,0.00496263,0.07956498,0.67079520,0.07255046,0.19124020,0.20512523,0.65964619
0.63931966,1.67266196,0.00452395,0.07967276,0.63924165,0.07007663,0.18319445,0.19288478,0.63402940
0.64532266,1.59041840,0.00409747,0.07940801,0.60577698,0.06732966,0.17449031,0.18029190,0.60634039
0.65132566,1.50426363,0.00368731,0.07874956,0.57085647,0.06434614,0.16525131,0.16750704,0.57691563
0.65732866,1.41524704,0.00329689,0.07768616,0.53493500,0.06116511,0.15560448,0.15468572,0.54610564
0.66333167,1.32441384,0.00292888,0.07621672,0.49845735,0.05782718,0.14567740,0.14197501,0.51426772
0.66933467,1.23278285,0.00258527,0.07435028,0.46184939,0.05437369,0.13559527,0.12951037,0.48175877
0.67533767,1.14132615,0.00226735,0.07210547,0.42551030,0.05084582,0.12547830,0.11741316,0.44892840
0.68134067,1.05095140,0.00197580,0.06950976,0.38980599,0.04728380,0.11543935,0.10578867,0.41611252
0.68734367,0.96248701,0.00171073,0.06659836,0.35506390,0.04372612,0.10558194,0.09472486,0.38362748
0.69334667,0.87667043,0.00147175,0.06341293,0.32156918,0.04020884,0.09599865,0.08429181,0.35176511
0.69934967,0.79413989,0.00125806,0.06000006,0.28956224,0.03676504,0.08676995,0.07454163,0.32078844
0.70535268,0.71542930,0.00106853,0.05640972,0.25923777,0.03342427,0.07796347,0.06550909,0.29092855
0.71135568,0.64096637,0.00090175,0.05269362,0.23074492,0.03021225,0.06963366,0.05721260,0.26238225
0.71735868,0.57107367,0.00075613,0.04890370,0.20418871,0.02715061,0.06182185,0.04965566,0.23531085
0.72336168,0.50597225,0.00062998,0.04509057,0.17963244,0.02425674,0.05455663,0.04282854,0.20983981
0.72936468,0.44578756,0.00052152,0.04130226,0.15710086,0.02154385,0.04785463,0.03671021,0.18605936
0.73536768,0.39055712,0.00042896,0.03758305,0.13658407,0.01902103,0.04172140,0.03127027,0.16402588
0.74137069,0.34023963,0.00035057,0.03397256,0.11804179,0.01669347,0.03615264,0.02647104,0.14376406
0.74737369,0.29472501,0.00028467,0.03050508,0.10140795,0.01456277,0.03113542,0.02226939,0.12526957
0.75337669,0.25384494,0.00022967,0.02720911,0.08659539,0.01262725,0.02664957,0.01861865,0.10851226
0.75937969,0.21738364,0.00018410,0.02410722,0.07350043,0.01088241,0.02266908,0.01547017,0.09343964
0.76538269,0.18508836,0.00014662,0.02121597,0.06200732,0.00932130,0.01916339,0.01277481,0.07998052
0.77138569,0.15667949,0.00011602,0.01854624,0.05199236,0.00793502,0.01609879,0.01048409,0.06804876
0.77738869,0.13185985,0.00009121,0.01610348,0.04332765,0.00671312,0.01343950,0.00855127,0.05754689
0.78339170,0.11032321,0.00007125,0.01388832,0.03588437,0.00564407,0.01114883,0.00693201,0.04836960
0.78939470,0.09176169,0.00005529,0.01189710,0.02953557,0.00471560,0.00919006,0.00558498,0.04040695
0.79539770,0.07587216,0.00004262,0.01012253,0.02415856,0.00391513,0.00752729,0.00447222,0.03354729
0.80140070,0.06236147,0.00003265,0.00855440,0.01963668,0.00323003,0.00612599,0.00355935,0.02767972
0.80740370,0.05095063,0.00002484,0.00718023,0.01586070,0.00264793,0.00495358,0.00281559,0.02269631
0.81340670,0.04137792,0.00001878,0.00598595,0.01272975,0.00215693,0.00397974,0.00221372,0.01849378
0.81940970,0.03340113,0.00001411,0.00495643,0.01015190,0.00174575,0.00317667,0.00172996,0.01497481
0.82541271,0.02679878,0.00001053,0.00407608,0.00804436,0.00140391,0.00251918,0.00134373,0.01204905
0.83141571,0.02137078,0.00000781,0.00332929,0.00633344,0.00112175,0.00198475,0.00103744,0.00963375
0.83741871,0.01693832,0.00000576,0.00270080,0.00495428,0.00089052,0.00155347,0.00079613,0.00765400
0.84342171,0.01334331,0.00000422,0.00217602,0.00385037,0.00070240,0.00120794,0.00060729,0.00604287
0.84942471,0.01044745,0.00000309,0.00174125,0.00297302,0.00055044,0.00093310,0.00046047,0.00474121
0.85542771,0.00813093,0.00000226,0.00138383,0.00228066,0.00042858,0.00071608,0.00034709,0.00369737
0.86143072,0.00629101,0.00000166,0.00109228,0.00173818,0.00033157,0.00054598,0.00026011,0.00286672
0.86743372,0.00484048,0.00000124,0.00085628,0.00131617,0.00025491,0.00041366,0.00019385,0.00221116
0.87343672,0.00370606,0.00000096,0.00066671,0.00099027,0.00019479,0.00031152,0.00014375,0.00169855
0.87943972,0.00282684,0.00000079,0.00051562,0.00074046,0.00014800,0.00023335,0.00010619,0.00130212
0.88544272,0.00215281,0.00000072,0.00039614,0.00055047,0.00011190,0.00017408,0.00007831,0.00099992
0.89144572,0.00164350,0.00000072,0.00030240,0.00040717,0.00008431,0.00012968,0.00005792,0.00077428
0.89744872,0.00126672,0.00000081,0.00022949,0.00030010,0.00006347,0.00009694,0.00004335,0.00061135
0.90345173,0.00099749,0.00000099,0.00017331,0.00022104,0.00004795,0.00007341,0.00003337,0.00050069
0.90945473,0.00081718,0.00000126,0.00013048,0.00016355,0.00003664,0.00005721,0.00002712,0.00043493
0.91545773,0.00071271,0.00000164,0.00009830,0.00012272,0.00002868,0.00004706,0.00002407,0.00040951
0.92146073,0.00067609,0.00000217,0.00007461,0.00009485,0.00002340,0.00004209,0.00002399,0.00042258
0.92746373,0.00070402,0.00000286,0.00005775,0.00007726,0.00002034,0.00004191,0.00002694,0.00047488
0.93346673,0.00079773,0.00000378,0.00004650,0.00006809,0.00001916,0.00004651,0.00003327,0.00056982
0.93946973,0.00096302,0.00000496,0.00004001,0.00006619,0.00001967,0.00005632,0.00004367,0.00071363
0.94547274,0.00121048,0.00000647,0.00003779,0.00007099,0.00002176,0.00007222,0.00005919,0.00091559
0.95147574,0.00155587,0.00000839,0.00003970,0.00008248,0.00002542,0.00009558,0.00008134,0.00118848
0.95747874,0.00202076,0.00001080,0.00004589,0.00010111,0.00003075,0.00012838,0.00011219,0.00154899
0.96348174,0.00263332,0.00001382,0.00005687,0.00012784,0.00003787,0.00017327,0.00015446,0.00201841
0.96948474,0.00342933,0.00001757,0.00007351,0.00016410,0.00004699,0.00023376,0.00021171,0.00262336
0.97548774,0.00445341,0.00002219,0.00009707,0.00021183,0.00005839,0.00031436,0.00028851,0.00339668
0.98149075,0.00576040,0.00002782,0.00012925,0.00027353,0.00007237,0.00042077,0.00039065,0.00437849
0.98749375,0.00741696,0.00003466,0.00017228,0.00035233,0.00008928,0.00056017,0.00052537,0.00561728
0.99349675,0.00950334,0.00004289,0.00022899,0.00045202,0.00010950,0.00074143,0.00070168,0.00717126
0.99949975,0.01211528,0.00005273,0.00030285,0.00057711,0.00013345,0.00097544,0.00093063,0.00910970
1.00550275,0.01536596,0.00006440,0.00039815,0.00073298,0.00016155,0.00127542,0.00122564,0.01151442
1.01150575,0.01938802,0.00007814,0.00052002,0.00092588,0.00019422,0.00165726,0.00160283,0.01448132
1.01750875,0.02433556,0.00009420,0.00067459,0.00116299,0.00023186,0.00213987,0.00208138,0.01812185
1.02351176,0.03038587,0.00011282,0.00086905,0.00145253,0.00027485,0.00274549,0.00268381,0.02256449
1.02951476,0.03774097,0.00013426,0.00111174,0.00180375,0.00032351,0.00350001,0.00343628,0.02795602
1.03551776,0.04662866,0.00015877,0.00141223,0.00222690,0.00037810,0.00443323,0.00436882,0.03446257
1.04152076,0.05730299,0.00018656,0.00178133,0.00273327,0.00043877,0.00557900,0.00551542,0.04227026
1.04752376,0.07004388,0.00021785,0.00223108,0.00333501,0.00050559,0.00697532,0.00691406,0.05158537
1.05352676,0.08515579,0.00025281,0.00277472,0.00404508,0.00057848,0.00866424,0.00860656,0.06263383
1.05952976,0.10296511,0.00029157,0.00342657,0.00487699,0.00065723,0.01069162,0.01063823,0.07565988
1.06553277,0.12381618,0.00033422,0.00420182,0.00584455,0.00074147,0.01310666,0.01305731,0.09092382
1.07153577,0.14806574,0.00038080,0.00511629,0.00696152,0.00083066,0.01596120,0.01591419,0.10869854
1.07753877,0.17607561,0.00043126,0.00618608,0.00824124,0.00092411,0.01930879,0.01926033,0.12926488
1.08354177,0.20820359,0.00048549,0.00742715,0.00969609,0.00102096,0.02320342,0.02314691,0.15290557
1.08954477,0.24479261,0.00054332,0.00885482,0.01133702,0.00112020,0.02769798,0.02762321,0.17989782
1.09554777,0.28615811,0.00060447,0.01048316,0.01317289,0.00122072,0.03284255,0.03273479,0.21050446
1.10155078,0.33257396,0.00066858,0.01232438,0.01520994,0.00132127,0.03868228,0.03852133,0.24496383
1.10755378,0.38425719,0.00073522,0.01438810,0.01745112,0.00142057,0.04525516,0.04501442,0.28347849
1.11355678,0.44135204,0.00080386,0.01668071,0.01989550,0.00151732,0.05258968,0.05223521,0.32620311
1.11955978,0.50391377,0.00087389,0.01920462,0.02253779,0.00161025,0.06070235,0.06019204,0.37323182
1.12556278,0.57189316,0.00094463,0.02195765,0.02536783,0.00169817,0.06959533,0.06887822,0.42458561
1.13156578,0.64512223,0.00101534,0.02493248,0.02837033,0.00178007,0.07925417,0.07826999,0.48020027
1.13756878,0.72330225,0.00108520,0.02811619,0.03152471,0.00185513,0.08964590,0.08832485,0.53991541
1.14357179,0.80599471,0.00115337,0.03149000,0.03480513,0.00192283,0.10071746,0.09898035,0.60346553
1.14957479,0.89261630,0.00121898,0.03502925,0.03818080,0.00198298,0.11239473,0.11015351,0.67047344
1.15557779,0.98243859,0.00128115,0.03870349,0.04161642,0.00203579,0.12458223,0.12174091,0.74044707
1.16158079,1.07459294,0.00133899,0.04247697,0.04507303,0.00208194,0.13716351,0.13361953,0.81278000
1.16758379,1.16808133,0.00139166,0.04630928,0.04850892,0.00212258,0.15000244,0.14564850,0.88675636
1.17358679,1.26179311,0.00143837,0.05015629,0.05188086,0.00215941,0.16294537,0.15767163,0.96156028
1.17958979,1.35452766,0.00147839,0.05397137,0.05514552,0.00219468,0.17582412,0.16952081,1.03629022
1.18559280,1.44502262,0.00151107,0.05770677,0.05826100,0.00223120,0.18845986,0.18102015,1.10997780
1.19159580,1.53198697,0.00153588,0.06131519,0.06118842,0.00227234,0.20066763,0.19199073,1.18161105
1.19759880,1.61413789,0.00155240,0.06475150,0.06389358,0.00232201,0.21226157,0.20225593,1.25016129
1.20360180,1.69024022,0.00156038,0.06797442,0.06634848,0.00238463,0.22306050,0.21164698,1.31461281
1.20960480,1.75914684,0.00155967,0.07094824,0.06853282,0.00246504,0.23289373,0.22000862,1.37399434
1.21560780,1.81983849,0.00155032,0.07364441,0.07043510,0.00256849,0.24160684,0.22720468,1.42741103
1.22161081,1.87146108,0.00153252,0.07604290,0.07205364,0.00270048,0.24906724,0.23312320,1.47407549
1.22761381,1.91335887,0.00150663,0.07813334,0.07339710,0.00286673,0.25516913,0.23768100,1.51333662
1.23361681,1.94510186,0.00147316,0.07991577,0.07448471,0.00307298,0.25983779,0.24082740,1.54470475
1.23961981,1.96650595,0.00143278,0.08140102,0.07534602,0.00332490,0.26303287,0.24254701,1.56787186
1.24562281,1.97764477,0.00138628,0.08261071,0.07602033,0.00362793,0.26475058,0.24286134,1.58272575
1.25162581,1.97885246,0.00133460,0.08357671,0.07655565,0.00398714,0.26502464,0.24182919,1.58935740
1.25762881,1.97071701,0.00127876,0.08434025,0.07700732,0.00440702,0.26392591,0.23954585,1.58806097
1.26363182,1.95406428,0.00121986,0.08495060,0.07743642,0.00489138,0.26156079,0.23614103,1.57932623
1.26963482,1.92993325,0.00115906,0.08546332,0.07790785,0.00544313,0.25806829,0.23177562,1.56382365
1.27563782,1.89954352,0.00109755,0.08593832,0.07848835,0.00606422,0.25361604,0.22663748,1.54238274
1.28164082,1.86425627,0.00103654,0.08643761,0.07924451,0.00675542,0.24839530,0.22093630,1.51596438
1.28764382,1.82553037,0.00097719,0.08702299,0.08024080,0.00751630,0.24261526,0.21489778,1.48562847
1.29364682,1.78487542,0.00092064,0.08775363,0.08153781,0.00834515,0.23649675,0.20875739,1.45249809
1.29964982,1.74380363,0.00086794,0.08868381,0.08319065,0.00923893,0.23026573,0.20275380,1.41772183
1.30565283,1.70378251,0.00082007,0.08986076,0.08524777,0.01019333,0.22414673,0.19712234,1.38243583
1.31165583,1.66618999,0.00077788,0.09132279,0.08775006,0.01120279,0.21835642,0.19208859,1.34772700
1.31765883,1.63227390,0.00074211,0.09309766,0.09073034,0.01226068,0.21309777,0.18786236,1.31459895
1.32366183,1.60311686,0.00071334,0.09520149,0.09421325,0.01335940,0.20855461,0.18463219,1.28394189
1.32966483,1.57960794,0.00069203,0.09763788,0.09821548,0.01449062,0.20488711,0.18256049,1.25650756
1.33566783,1.56242157,0.00067846,0.10039770,0.10274629,0.01564550,0.20222802,0.18177945,1.23288987
1.34167084,1.55200430,0.00067274,0.10345912,0.10780826,0.01681498,0.20067988,0.18238781,1.21351186
1.34767384,1.54856930,0.00067483,0.10678823,0.11339826,0.01799002,0.20031315,0.18444851,1.19861919
1.35367684,1.55209845,0.00068453,0.11033998,0.11950837,0.01916193,0.20116530,0.18798728,1.18827990
1.35967984,1.56235145,0.00070146,0.11405950,0.12612683,0.02032258,0.20324083,0.19299211,1.18239030
1.36568284,1.57888121,0.00072512,0.11788376,0.13323888,0.02146469,0.20651209,0.19941362,1.18068637
1.37168584,1.60105465,0.00075483,0.12174336,0.14082729,0.02258199,0.21092085,0.20716639,1.18275986
1.37768884,1.62807791,0.00078982,0.12556465,0.14887273,0.02366937,0.21638061,0.21613102,1.18807833
1.38369185,1.65902488,0.00082917,0.12927186,0.15735371,0.02472301,0.22277943,0.22615704,1.19600826
1.38969485,1.69286800,0.00087190,0.13278927,0.16624626,0.02574033,0.22998322,0.23706648,1.20584002
1.39569785,1.72851038,0.00091693,0.13604337,0.17552321,0.02671997,0.23783944,0.24865812,1.21681409
1.40170085,1.76481816,0.00096316,0.13896496,0.18515325,0.02766164,0.24618111,0.26071224,1.22814733
1.40770385,1.80065229,0.00100945,0.14149106,0.19509971,0.02856599,0.25483089,0.27299582,1.23905865
1.41370685,1.83489896,0.00105467,0.14356667,0.20531918,0.02943430,0.26360543,0.28526809,1.24879324
1.41970985,1.86649792,0.00109774,0.14514621,0.21576024,0.03026827,0.27231961,0.29728623,1.25664476
1.42571286,1.89446817,0.00113763,0.14619486,0.22636213,0.03106966,0.28079075,0.30881114,1.26197494
1.43171586,1.91793050,0.00117341,0.14668939,0.23705373,0.03184008,0.28884272,0.31961308,1.26423015
1.43771886,1.93612643,0.00120428,0.14661888,0.24775296,0.03258061,0.29630976,0.32947714,1.26295471
1.44372186,1.94843339,0.00122957,0.14598493,0.25836651,0.03329164,0.30304001,0.33820820,1.25780058
1.44972486,1.95437579,0.00124880,0.14480168,0.26879027,0.03397265,0.30889871,0.34563541,1.24853352
1.45572786,1.95363187,0.00126164,0.14309538,0.27891029,0.03462206,0.31377086,0.35161595,1.23503557
1.46173087,1.94603644,0.00126797,0.14090373,0.28860447,0.03523721,0.31756341,0.35603804,1.21730404
1.46773387,1.93157931,0.00126788,0.13827484,0.29774483,0.03581439,0.32020688,0.35882301,1.19544712
1.47373687,1.91039989,0.00126162,0.13526593,0.30620044,0.03634892,0.32165632,0.35992644,1.16967645
1.47973987,1.88277790,0.00124964,0.13194179,0.31384076,0.03683537,0.32189164,0.35933833,1.14029693
1.48574287,1.84912072,0.00123257,0.12837300,0.32053942,0.03726772,0.32091726,0.35708232,1.10769420
1.49174587,1.80994771,0.00121117,0.12463401,0.32617818,0.03763974,0.31876113,0.35321396,1.07232024
1.49774887,1.76587208,0.00118633,0.12080108,0.33065085,0.03794521,0.31547309,0.34781812,1.03467761
1.50375188,1.71758082,0.00115903,0.11695017,0.33386714,0.03817829,0.31112270,0.34100572,0.99530286
1.50975488,1.66581332,0.00113032,0.11315489,0.33575603,0.03833379,0.30579647,0.33290977,0.95474964
1.51575788,1.61133948,0.00110126,0.10948446,0.33626864,0.03840742,0.29959480,0.32368102,0.91357211
1.52176088,1.55493776,0.00107294,0.10600184,0.33538042,0.03839602,0.29262853,0.31348329,0.87230904
1.52776388,1.49737413,0.00104638,0.10276211,0.33309241,0.03829770,0.28501527,0.30248866,0.83146935
1.53376688,1.43938241,0.00102258,0.09981105,0.32943168,0.03811187,0.27687578,0.29087276,0.79151919
1.53976988,1.38164665,0.00100245,0.09718410,0.32445081,0.03783930,0.26833030,0.27881022,0.75287130
1.54577289,1.32478613,0.00098680,0.09490571,0.31822647,0.03748198,0.25949515,0.26647049,0.71587658
1.55177589,1.26934346,0.00097635,0.09298902,0.31085714,0.03704301,0.25047962,0.25401417,0.68081842
1.55777889,1.21577594,0.00097173,0.09143599,0.30246011,0.03652641,0.24138332,0.24158990,0.64790956
1.56378189,1.16445064,0.00097347,0.09023804,0.29316802,0.03593686,0.23229398,0.22933192,0.61729176
1.56978489,1.11564300,0.00098201,0.08937691,0.28312486,0.03527950,0.22328597,0.21735831,0.58903801
1.57578789,1.06953909,0.00099775,0.08882609,0.27248195,0.03455965,0.21441927,0.20576999,0.56315713
1.58179090,1.02624105,0.00102104,0.08855239,0.26139384,0.03378265,0.20573930,0.19465036,0.53960045
1.58779390,0.98577550,0.00105221,0.08851788,0.25001441,0.03295361,0.19727717,0.18406563,0.51827022
1.59379690,0.94810439,0.00109158,0.08868190,0.23849336,0.03207735,0.18905068,0.17406568,0.49902931
1.59979990,0.91313746,0.00113953,0.08900316,0.22697317,0.03115830,0.18106571,0.16468539,0.48171162
1.60580290,0.88074594,0.00119644,0.08944182,0.21558657,0.03020046,0.17331814,0.15594640,0.46613290
1.61180590,0.85077643,0.00126278,0.08996140,0.20445469,0.02920750,0.16579595,0.14785897,0.45210118
1.61780890,0.82306441,0.00133904,0.09053045,0.19368573,0.02818281,0.15848157,0.14042402,0.43942661
1.62381191,0.79744654,0.00142577,0.09112388,0.18337428,0.02712964,0.15135428,0.13363518,0.42793010
1.62981491,0.77377126,0.00152354,0.09172391,0.17360103,0.02605126,0.14439247,0.12748060,0.41745034
1.63581791,0.75190698,0.00163292,0.09232059,0.16443302,0.02495110,0.13757573,0.12194462,0.40784916
1.64182091,0.73174767,0.00175442,0.09291175,0.15592408,0.02383291,0.13088665,0.11700902,0.39901479
1.64782391,0.71321556,0.00188848,0.09350257,0.14811551,0.02270085,0.12431220,0.11265401,0.39086311
