energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-0.36918459,1.47478371,0.31348860,0.06027864,0.01254986,0.21143410,0.26766017,0.66077487,0.16113266,0.30462527
-0.36318159,1.55675940,0.33139800,0.06378058,0.01327956,0.22001833,0.27873517,0.69937169,0.17275625,0.31667649
-0.35717859,1.63680430,0.34838966,0.06728714,0.01395951,0.22838695,0.28971732,0.73682036,0.18395654,0.32919250
-0.35117559,1.71340741,0.36418298,0.07073227,0.01457996,0.23632207,0.30033517,0.77246485,0.19455220,0.34184876
-0.34517259,1.78513246,0.37852515,0.07405119,0.01513258,0.24362049,0.31033407,0.80569027,0.20436480,0.35432797
-0.33916958,1.85066731,0.39120062,0.07718233,0.01561090,0.25010122,0.31948518,0.83594498,0.21322417,0.36633011
-0.33316658,1.90887068,0.40203965,0.08006926,0.01601062,0.25561250,0.32759367,0.86276143,0.22097371,0.37758206
-0.32716358,1.95881437,0.41092535,0.08266253,0.01632993,0.26003792,0.33450595,0.88577481,0.22747554,0.38784615
-0.32116058,1.99981882,0.41779886,0.08492125,0.01656974,0.26330135,0.34011531,0.90473847,0.23261511,0.39692753
-0.31515758,2.03148039,0.42266240,0.08681446,0.01673379,0.26537058,0.34436595,0.91953548,0.23630530,0.40467982
-0.30915458,2.05368881,0.42557994,0.08832211,0.01682876,0.26625934,0.34725500,0.93018540,0.23848949,0.41100894
-0.30315158,2.06663382,0.42667535,0.08943564,0.01686416,0.26602776,0.34883249,0.93684608,0.23914380,0.41587474
-0.29714857,2.07080057,0.42612813,0.09015816,0.01685224,0.26478104,0.34919919,0.93981010,0.23827811,0.41929059
-0.29114557,2.06695356,0.42416676,0.09050414,0.01680776,0.26266657,0.34850242,0.93949588,0.23593599,0.42132068
-0.28514257,2.05610985,0.42105999,0.09049868,0.01674766,0.25986945,0.34692996,0.93643378,0.23219341,0.42207528
-0.27913957,2.03950246,0.41710645,0.09017639,0.01669070,0.25660668,0.34470236,0.93124767,0.22715638,0.42170412
-0.27313657,2.01853550,0.41262301,0.08957982,0.01665703,0.25312015,0.34206388,0.92463270,0.22095758,0.42038821
-0.26713357,1.99473292,0.40793239,0.08875771,0.01666774,0.24966891,0.33927256,0.91733022,0.21375212,0.41833049
-0.26113057,1.96968311,0.40335065,0.08776289,0.01674437,0.24652070,0.33658982,0.91010086,0.20571262,0.41574575
-0.25512756,1.94498171,0.39917507,0.08665019,0.01690843,0.24394345,0.33427002,0.90369691,0.19702390,0.41285031
-0.24912456,1.92217500,0.39567305,0.08547423,0.01718092,0.24219673,0.33255044,0.89883520,0.18787736,0.40985193
-0.24312156,1.90270637,0.39307241,0.08428732,0.01758191,0.24152370,0.33164219,0.89617153,0.17846540,0.40694052
-0.23711856,1.88786801,0.39155360,0.08313757,0.01813012,0.24214371,0.33172230,0.89627787,0.16897612,0.40428006
-0.23111556,1.87875971,0.39124420,0.08206718,0.01884254,0.24424592,0.33292742,0.89962292,0.15958833,0.40200204
-0.22511256,1.87625630,0.39221573,0.08111117,0.01973419,0.24798398,0.33534931,0.90655719,0.15046724,0.40020086
-0.21910955,1.88098496,0.39448310,0.08029636,0.02081776,0.25347211,0.33903234,0.91730273,0.14176083,0.39893124
-0.21310655,1.89331283,0.39800652,0.07964090,0.02210350,0.26078254,0.34397294,0.93194807,0.13359708,0.39820785
-0.20710355,1.91334526,0.40269572,0.07915411,0.02359899,0.26994441,0.35012109,0.95044839,0.12608200,0.39800698
-0.20110055,1.94093426,0.40841642,0.07883678,0.02530909,0.28094414,0.35738370,0.97263069,0.11929859,0.39827026
-0.19509755,1.97569638,0.41499842,0.07868186,0.02723579,0.29372709,0.36562956,0.99820381,0.11330657,0.39890999
-0.18909455,2.01703897,0.42224515,0.07867542,0.02937829,0.30820056,0.37469574,1.02677245,0.10814297,0.39981589
-0.18309155,2.06419320,0.42994409,0.07879794,0.03173289,0.32423785,0.38439512,1.05785488,0.10382327,0.40086284
-0.17708854,2.11625228,0.43787764,0.07902569,0.03429315,0.34168319,0.39452448,1.09090314,0.10034324,0.40191908
-0.17108554,2.17221302,0.44583397,0.07933234,0.03704989,0.36035741,0.40487305,1.12532517,0.09768107,0.40285444
-0.16508254,2.23101874,0.45361727,0.07969046,0.03999138,0.38006395,0.41523100,1.16050771,0.09579990,0.40354830
-0.15907954,2.29160184,0.46105722,0.08007306,0.04310349,0.40059511,0.42539750,1.19583916,0.09465046,0.40389662
-0.15307654,2.35292406,0.46801705,0.08045494,0.04636992,0.42173815,0.43518812,1.23073152,0.09417375,0.40381794
-0.14707354,2.41401313,0.47440017,0.08081392,0.04977246,0.44328110,0.44444120,1.26464040,0.09430369,0.40325787
-0.14107054,2.47399422,0.48015487,0.08113179,0.05329138,0.46501792,0.45302306,1.29708270,0.09496952,0.40219207
-0.13506753,2.53211523,0.48527728,0.08139499,0.05690574,0.48675296,0.46083178,1.32765098,0.09609805,0.40062756
-0.12906453,2.58776527,0.48981215,0.08159508,0.06059384,0.50830440,0.46779955,1.35602441,0.09761557,0.39860229
-0.12306153,2.64048566,0.49385184,0.08172884,0.06433370,0.52950674,0.47389346,1.38197567,0.09944940,0.39618325
-0.11705853,2.68997353,0.49753335,0.08179817,0.06810348,0.55021204,0.47911490,1.40537386,0.10152919,0.39346305
-0.11105553,2.73607808,0.50103352,0.08180967,0.07188197,0.57029013,0.48349746,1.42618332,0.10378776,0.39055546
-0.10505253,2.77879008,0.50456280,0.08177411,0.07564899,0.58962780,0.48710361,1.44445853,0.10616177,0.38758996
-0.09904952,2.81822520,0.50835755,0.08170557,0.07938577,0.60812693,0.49002029,1.46033538,0.10859198,0.38470573
-0.09304652,2.85460230,0.51267128,0.08162059,0.08307524,0.62570198,0.49235358,1.47401927,0.11102338,0.38204533
-0.08704352,2.88821762,0.51776504,0.08153709,0.08670215,0.64227686,0.49422273,1.48577052,0.11340507,0.37974841
-0.08104052,2.91941634,0.52389733,0.08147338,0.09025310,0.65778154,0.49575378,1.49588788,0.11569010,0.37794564
-0.07503752,2.94856265,0.53131370,0.08144706,0.09371644,0.67214857,0.49707305,1.50469064,0.11783517,0.37675317
-0.06903452,2.97600994,0.54023648,0.08147402,0.09708197,0.68530992,0.49830070,1.51250038,0.11980037,0.37626788
-0.06303152,3.00207233,0.55085499,0.08156751,0.10034052,0.69719424,0.49954468,1.51962290,0.12154897,0.37656334
-0.05702851,3.02699894,0.56331632,0.08173733,0.10348337,0.70772491,0.50089525,1.52633132,0.12304725,0.37768688
-0.05102551,3.05095210,0.57771734,0.08198919,0.10650165,0.71681894,0.50242040,1.53285097,0.12426447,0.37965767
-0.04502251,3.07399049,0.59409792,0.08232424,0.10938558,0.72438695,0.50416215,1.53934688,0.12517301,0.38246579
-0.03901951,3.09605820,0.61243587,0.08273881,0.11212382,0.73033423,0.50613417,1.54591432,0.12574857,0.38607246
-0.03301651,3.11698016,0.63264377,0.08322437,0.11470281,0.73456294,0.50832054,1.55257295,0.12597060,0.39041128
-0.02701351,3.13646437,0.65456780,0.08376770,0.11710626,0.73697524,0.51067603,1.55926489,0.12582274,0.39539036
-0.02101051,3.15411091,0.67798893,0.08435135,0.11931479,0.73747746,0.51312764,1.56585684,0.12529344,0.40089542
-0.01500750,3.16942749,0.70262634,0.08495423,0.12130583,0.73598475,0.51557753,1.57214613,0.12437657,0.40679356
-0.00900450,3.18185090,0.72814319,0.08555243,0.12305378,0.73242637,0.51790725,1.57787061,0.12307202,0.41293782
-0.00300150,3.19077348,0.75415462,0.08612027,0.12453044,0.72675095,0.51998304,1.58272185,0.12138630,0.41917208
0.00300150,3.19557349,0.78023776,0.08663136,0.12570574,0.71893172,0.52166196,1.58636107,0.11933297,0.42533645
0.00900450,3.19564779,0.80594352,0.08705984,0.12654876,0.70897119,0.52279880,1.58843710,0.11693292,0.43127281
0.01500750,3.19044549,0.83080975,0.08738161,0.12702895,0.69690511,0.52325314,1.58860542,0.11421452,0.43683035
0.02101051,3.17950074,0.85437533,0.08757553,0.12711757,0.68280544,0.52289658,1.58654732,0.11121338,0.44187092
0.02701351,3.16246291,0.87619471,0.08762454,0.12678921,0.66678202,0.52161942,1.58198835,0.10797202,0.44627405
0.03301651,3.13912276,0.89585231,0.08751664,0.12602333,0.64898290,0.51933681,1.57471481,0.10453912,0.44994139
0.03901951,3.10943282,0.91297621,0.08724560,0.12480571,0.62959319,0.51599372,1.56458763,0.10096855,0.45280042
0.04502251,3.07352100,0.92725057,0.08681156,0.12312979,0.60883235,0.51156866,1.55155277,0.09731817,0.45480720
0.05102551,3.03169637,0.93842630,0.08622120,0.12099769,0.58695009,0.50607589,1.53564747,0.09364833,0.45594820
0.05702851,2.98444667,0.94632949,0.08548768,0.11842097,0.56422091,0.49956583,1.51700208,0.09002029,0.45624084
0.06303152,2.93242737,0.95086720,0.08463025,0.11542093,0.54093750,0.49212379,1.49583724,0.08649443,0.45573293
0.06903452,2.87644263,0.95203038,0.08367357,0.11202861,0.51740324,0.48386700,1.47245650,0.08312849,0.45450089
0.07503752,2.81741895,0.94989382,0.08264672,0.10828422,0.49392411,0.47493998,1.44723472,0.07997575,0.45264667
0.08104052,2.75637258,0.94461303,0.08158198,0.10423632,0.47080030,0.46550859,1.42060291,0.07708340,0.45029379
0.08704352,2.69437229,0.93641824,0.08051346,0.09994047,0.44831787,0.45575298,1.39303016,0.07449103,0.44758223
0.09304652,2.63249918,0.92560573,0.07947562,0.09545771,0.42674082,0.44585989,1.36500366,0.07222932,0.44466271
0.09904952,2.57180545,0.91252688,0.07850164,0.09085267,0.40630381,0.43601457,1.33700785,0.07031917,0.44169040
0.10505253,2.51327422,0.89757537,0.07762200,0.08619170,0.38720594,0.42639292,1.30950384,0.06877098,0.43881828
0.11105553,2.45778217,0.88117305,0.07686304,0.08154079,0.36960568,0.41715409,1.28291002,0.06758451,0.43619067
0.11705853,2.40606696,0.86375510,0.07624571,0.07696367,0.35361736,0.40843407,1.25758505,0.06674897,0.43393685
0.12306153,2.35870087,0.84575506,0.07578469,0.07251997,0.33930904,0.40034053,1.23381389,0.06624360,0.43216536
0.12906453,2.31607197,0.82759028,0.07548759,0.06826367,0.32670215,0.39294912,1.21179770,0.06603860,0.43095903
0.13506753,2.27837352,0.80964856,0.07535469,0.06424184,0.31577265,0.38630154,1.19164806,0.06609639,0.43037103
0.14107054,2.24560216,0.79227613,0.07537887,0.06049371,0.30645368,0.38040526,1.17338556,0.06637320,0.43042213
0.14707354,2.21756474,0.77576790,0.07554596,0.05705009,0.29863973,0.37523504,1.15694306,0.06682083,0.43109917
0.15307654,2.19389347,0.76035988,0.07583538,0.05393327,0.29219182,0.37073599,1.14217295,0.06738860,0.43235507
0.15907954,2.17406826,0.74622430,0.07622111,0.05115720,0.28694378,0.36682798,1.12885838,0.06802543,0.43411005
0.16508254,2.15744547,0.73346752,0.07667283,0.04872805,0.28270917,0.36341120,1.11672739,0.06868181,0.43625431
0.17108554,2.14329111,0.72213062,0.07715732,0.04664507,0.27928849,0.36037241,1.10546942,0.06931178,0.43865191
0.17708854,2.13081729,0.71219273,0.07763994,0.04490168,0.27647667,0.35759163,1.09475317,0.06987470,0.44114574
0.18309155,2.11921974,0.70357670,0.07808618,0.04348669,0.27407018,0.35494877,1.08424481,0.07033676,0.44356335
0.18909455,2.10771489,0.69615699,0.07846314,0.04238563,0.27187376,0.35232998,1.07362576,0.07067226,0.44572346
0.19509755,2.09557463,0.68976914,0.07874095,0.04158207,0.26970648,0.34963324,1.06260899,0.07086447,0.44744286
0.20110055,2.08215720,0.68422044,0.07889402,0.04105888,0.26740675,0.34677310,1.05095306,0.07090616,0.44854335
0.20710355,2.06693292,0.67930130,0.07890209,0.04079932,0.26483642,0.34368413,1.03847340,0.07079963,0.44885855
0.21310655,2.04950352,0.67479656,0.07875097,0.04078795,0.26188365,0.34032313,1.02505011,0.07055646,0.44824021
0.21910955,2.02961445,0.67049646,0.07843304,0.04101126,0.25846452,0.33666994,1.01063208,0.07019676,0.44656375
0.22511256,2.00715977,0.66620641,0.07794740,0.04145806,0.25452359,0.33272691,0.99523737,0.06974807,0.44373286
0.23111556,1.98217938,0.66175535,0.07729971,0.04211952,0.25003312,0.32851706,0.97894976,0.06924399,0.43968292
0.23711856,1.95484917,0.65700225,0.07650177,0.04298894,0.24499149,0.32408121,0.96191194,0.06872247,0.43438310
0.24312156,1.92546454,0.65184030,0.07557071,0.04406126,0.23942053,0.31947410,0.94431554,0.06822397,0.42783707
0.24912456,1.89441849,0.64619897,0.07452808,0.04533226,0.23336230,0.31475992,0.92638879,0.06778947,0.42008230
0.25512756,1.86217519,0.64004364,0.07339864,0.04679769,0.22687533,0.31000754,0.90838240,0.06745846,0.41118803
0.26113057,1.82924087,0.63337306,0.07220906,0.04845211,0.22003053,0.30528551,0.89055439,0.06726701,0.40125193
0.26713357,1.79613330,0.62621488,0.07098659,0.05028782,0.21290713,0.30065743,0.87315482,0.06724596,0.39039578
0.27313657,1.76335162,0.61861968,0.06975764,0.05229373,0.20558868,0.29617774,0.85641112,0.06741936,0.37876024
0.27913957,1.73134814,0.61065378,0.06854653,0.05445436,0.19815936,0.29188817,0.84051486,0.06780318,0.36649912
0.28514257,1.70050348,0.60239164,0.06737433,0.05674902,0.19070086,0.28781523,0.82561057,0.06840449,0.35377329
0.29114557,1.67110656,0.59390808,0.06625787,0.05915122,0.18328975,0.28396864,0.81178741,0.06922090,0.34074472
0.29714857,1.64334025,0.58527118,0.06520910,0.06162842,0.17599556,0.28034088,0.79907378,0.07024057,0.32757073
0.30315158,1.61727353,0.57653609,0.06423455,0.06414203,0.16887956,0.27690792,0.78743549,0.07144261,0.31439894
0.30915458,1.59286054,0.56774031,0.06333531,0.06664791,0.16199421,0.27363098,0.77677733,0.07279796,0.30136296
0.31515758,1.56994630,0.55890074,0.06250712,0.06909712,0.15538332,0.27045923,0.76694805,0.07427063,0.28857908
0.32116058,1.54827896,0.55001257,0.06174088,0.07143706,0.14908265,0.26733328,0.75774840,0.07581929,0.27614408
0.32716358,1.52752756,0.54105020,0.06102333,0.07361290,0.14312103,0.26418925,0.74894181,0.07739920,0.26413418
0.33316658,1.50730429,0.53196992,0.06033805,0.07556925,0.13752175,0.26096310,0.74026706,0.07896427,0.25260507
0.33916958,1.48718988,0.52271426,0.05966654,0.07725198,0.13230412,0.25759508,0.73145229,0.08046918,0.24159300
0.34517259,1.46676058,0.51321751,0.05898942,0.07861014,0.12748498,0.25403395,0.72222948,0.08187151,0.23111666
0.35117559,1.44561511,0.50341215,0.05828769,0.07959778,0.12308011,0.25024066,0.71234866,0.08313380,0.22117984
0.35717859,1.42339996,0.49323549,0.05754392,0.08017578,0.11910534,0.24619144,0.70159104,0.08422520,0.21177445
0.36318159,1.39983156,0.48263620,0.05674331,0.08031333,0.11557727,0.24187997,0.68978034,0.08512295,0.20288380
0.36918459,1.37471408,0.47158013,0.05587462,0.07998919,0.11251360,0.23731853,0.67679176,0.08581337,0.19448581
0.37518759,1.34795170,0.46005508,0.05493088,0.07919260,0.10993293,0.23253808,0.66255803,0.08629241,0.18655607
0.38119060,1.31955497,0.44807405,0.05390979,0.07792376,0.10785409,0.22758728,0.64707243,0.08656566,0.17907043
0.38719360,1.28964071,0.43567687,0.05281388,0.07619387,0.10629504,0.22253041,0.63038848,0.08664789,0.17200708
0.39319660,1.25842572,0.42293008,0.05165042,0.07402480,0.10527136,0.21744444,0.61261658,0.08656214,0.16534802
0.39919960,1.22621478,0.40992494,0.05043100,0.07144830,0.10479456,0.21241528,0.59391772,0.08633829,0.15907987
0.40520260,1.19338374,0.39677395,0.04917088,0.06850487,0.10487015,0.20753353,0.57449481,0.08601136,0.15319413
0.41120560,1.16035881,0.38360593,0.04788823,0.06524235,0.10549574,0.20288990,0.55458211,0.08561949,0.14768687
0.41720860,1.12759350,0.37056011,0.04660311,0.06171420,0.10665929,0.19857058,0.53443342,0.08520177,0.14255803
0.42321161,1.09554441,0.35777960,0.04533644,0.05797778,0.10833758,0.19465282,0.51430982,0.08479605,0.13781050
0.42921461,1.06464765,0.34540474,0.04410894,0.05409241,0.11049513,0.19120092,0.49446750,0.08443679,0.13344906
0.43521761,1.03529693,0.33356666,0.04294012,0.05011760,0.11308358,0.18826295,0.47514650,0.08415313,0.12947948
0.44122061,1.00782498,0.32238159,0.04184733,0.04611125,0.11604170,0.18586825,0.45656089,0.08396720,0.12590771
0.44722361,0.98248887,0.31194617,0.04084501,0.04212817,0.11929595,0.18402592,0.43889085,0.08389286,0.12273961
0.45322661,0.95946040,0.30233417,0.03994413,0.03821866,0.12276176,0.18272436,0.42227700,0.08393481,0.11998094
0.45922961,0.93882165,0.29359463,0.03915179,0.03442753,0.12634533,0.18193187,0.40681725,0.08408824,0.11763801
0.46523262,0.92056604,0.28575168,0.03847115,0.03079327,0.12994606,0.18159825,0.39256610,0.08433886,0.11571870
0.47123562,0.90460448,0.27880586,0.03790146,0.02734757,0.13345938,0.18165743,0.37953643,0.08466352,0.11423399
0.47723862,0.89077624,0.27273701,0.03743844,0.02411514,0.13677991,0.18203071,0.36770337,0.08503119,0.11319988
0.48324162,0.87886363,0.26750832,0.03707477,0.02111380,0.13980484,0.18263087,0.35701007,0.08540431,0.11263945
0.48924462,0.86860968,0.26307139,0.03680073,0.01835473,0.14243729,0.18336646,0.34737487,0.08574051,0.11258510
0.49524762,0.85973751,0.25937195,0.03660503,0.01584301,0.14458963,0.18414645,0.33869928,0.08599444,0.11308057
0.50125063,0.85197044,0.25635585,0.03647559,0.01357824,0.14618644,0.18488475,0.33087650,0.08611983,0.11418275
0.50725363,0.84505144,0.25397497,0.03640045,0.01155533,0.14716713,0.18550458,0.32379971,0.08607146,0.11596290
0.51325663,0.83876111,0.25219275,0.03636858,0.00976528,0.14748799,0.18594227,0.31736980,0.08580719,0.11850732
0.51925963,0.83293293,0.25098893,0.03637062,0.00819603,0.14712366,0.18615053,0.31150217,0.08528967,0.12191704
0.52526263,0.82746533,0.25036332,0.03639950,0.00683330,0.14606792,0.18610095,0.30613215,0.08448802,0.12630677
0.53126563,0.82232969,0.25033833,0.03645097,0.00566134,0.14433379,0.18578560,0.30121893,0.08337903,0.13180268
0.53726863,0.81757426,0.25096032,0.03652385,0.00466371,0.14195303,0.18521782,0.29674775,0.08194815,0.13853929
0.54327164,0.81332377,0.25229940,0.03662021,0.00382385,0.13897489,0.18443198,0.29273049,0.08019015,0.14665537
0.54927464,0.80977493,0.25444810,0.03674530,0.00312573,0.13546448,0.18348252,0.28920461,0.07810931,0.15628889
0.55527764,0.80718826,0.25751877,0.03690727,0.00255422,0.13150064,0.18244208,0.28623059,0.07571940,0.16757141
0.56128064,0.80587685,0.26163996,0.03711687,0.00209557,0.12717348,0.18139910,0.28388827,0.07304327,0.18062184
0.56728364,0.80619281,0.26695205,0.03738683,0.00173765,0.12258183,0.18045484,0.28227226,0.07011219,0.19553999
0.57328664,0.80851227,0.27360243,0.03773130,0.00147021,0.11783060,0.17972009,0.28148678,0.06696498,0.21240020
0.57928964,0.81321986,0.28174043,0.03816514,0.00128505,0.11302829,0.17931174,0.28164033,0.06364697,0.23124526
0.58529265,0.82069363,0.29151243,0.03870320,0.00117616,0.10828468,0.17934941,0.28284057,0.06020885,0.25208099
0.59129565,0.83129126,0.30305738,0.03935963,0.00113978,0.10370885,0.17995225,0.28518959,0.05670547,0.27487190
0.59729865,0.84533838,0.31650298,0.04014727,0.00117444,0.09940761,0.18123620,0.28878010,0.05319466,0.29953796
0.60330165,0.86311957,0.33196277,0.04107705,0.00128101,0.09548435,0.18331165,0.29369251,0.04973606,0.32595297
0.60930465,0.88487257,0.34953431,0.04215765,0.00146270,0.09203830,0.18628178,0.29999325,0.04639010,0.35394468
0.61530765,0.91078590,0.36929836,0.04339511,0.00172504,0.08916428,0.19024157,0.30773425,0.04321706,0.38329657
0.62131066,0.94099986,0.39131923,0.04479280,0.00207582,0.08695277,0.19527741,0.31695366,0.04027624,0.41375161
0.62731366,0.97561077,0.41564612,0.04635137,0.00252507,0.08549030,0.20146746,0.32767767,0.03762528,0.44501780
0.63331666,1.01467790,0.44231519,0.04806893,0.00308498,0.08486002,0.20888244,0.33992325,0.03531963,0.47677528
0.63931966,1.05823261,0.47135218,0.04994134,0.00376975,0.08514238,0.21758701,0.35370157,0.03341209,0.50868494
0.64532266,1.10628865,0.50277531,0.05196262,0.00459552,0.08641582,0.22764131,0.36902173,0.03195242,0.54039806
0.65132566,1.15885306,0.53659789,0.05412533,0.00558016,0.08875725,0.23910279,0.38589462,0.03098709,0.57156670
0.65732866,1.21593638,0.57283051,0.05642114,0.00674302,0.09224231,0.25202784,0.40433641,0.03055890,0.60185424
0.66333167,1.27756146,0.61148228,0.05884120,0.00810476,0.09694534,0.26647327,0.42437139,0.03070674,0.63094582
0.66933467,1.34376992,0.65256088,0.06137665,0.00968697,0.10293889,0.28249739,0.44603391,0.03146521,0.65855800
0.67533767,1.41462553,0.69607122,0.06401885,0.01151183,0.11029279,0.30016042,0.46936912,0.03286419,0.68444728
0.68134067,1.49021403,0.74201239,0.06675971,0.01360178,0.11907278,0.31952436,0.49443233,0.03492837,0.70841710
0.68734367,1.57063907,0.79037316,0.06959168,0.01597901,0.12933868,0.34065199,0.52128697,0.03767668,0.73032286
0.69334667,1.65601419,0.84112586,0.07250776,0.01866504,0.14114220,0.36360512,0.55000112,0.04112160,0.75007491
0.69934967,1.74645115,0.89421906,0.07550130,0.02168021,0.15452442,0.38844201,0.58064269,0.04526847,0.76763926
0.70535268,1.84204511,0.94956940,0.07856565,0.02504316,0.16951304,0.41521415,0.61327355,0.05011473,0.78303598
0.71135568,1.94285726,1.00705293,0.08169384,0.02877030,0.18611956,0.44396234,0.64794274,0.05564922,0.79633549
0.71735868,2.04889599,1.06649669,0.08487798,0.03287528,0.20433654,0.47471231,0.68467927,0.06185143,0.80765295
0.72336168,2.16009755,1.12767097,0.08810888,0.03736841,0.22413491,0.50747011,0.72348472,0.06869097,0.81714100
0.72936468,2.27630723,1.19028308,0.09137545,0.04225613,0.24546173,0.54221728,0.76432617,0.07612708,0.82498129
0.73536768,2.39726238,1.25397292,0.09466433,0.04754044,0.26823822,0.57890621,0.80712977,0.08410840,0.83137533
0.74137069,2.52257804,1.31831112,0.09795948,0.05321841,0.29235841,0.61745575,0.85177535,0.09257296,0.83653496
0.74737369,2.65173617,1.38279998,0.10124204,0.05928158,0.31768829,0.65774732,0.89809232,0.10144839,0.84067312
0.75337669,2.78407925,1.44687743,0.10449018,0.06571550,0.34406571,0.69962173,0.94585716,0.11065249,0.84399521
0.75937969,2.91880853,1.50992422,0.10767924,0.07249921,0.37130083,0.74287673,0.99479259,0.12009403,0.84669147
0.76538269,3.05498731,1.57127396,0.11078200,0.07960477,0.39917740,0.78726568,1.04456851,0.12967387,0.84893076
0.77138569,3.19154917,1.63022599,0.11376907,0.08699690,0.42745456,0.83249715,1.09480476,0.13928634,0.85085583
0.77738869,3.32731097,1.68606046,0.11660950,0.09463258,0.45586946,0.87823576,1.14507549,0.14882085,0.85258031
0.78339170,3.46099010,1.73805503,0.11927148,0.10246085,0.48414031,0.92410430,1.19491511,0.15816370,0.85418742
0.78939470,3.59122560,1.78550260,0.12172307,0.11042272,0.51197017,0.96968699,1.24382555,0.16720005,0.85573030
0.79539770,3.71660230,1.82772926,0.12393310,0.11845119,0.53905111,1.01453417,1.29128473,0.17581592,0.85723387
0.80140070,3.83567743,1.86411177,0.12587196,0.12647158,0.56506887,1.05816819,1.33675583,0.18390032,0.85869792
0.80740370,3.94700883,1.89409383,0.12751243,0.13440197,0.58970793,1.10009060,1.37969732,0.19134728,0.86010127
0.81340670,4.04918418,1.91720058,0.12883046,0.14215409,0.61265688,1.13979048,1.41957330,0.19805778,0.86140661
0.81940970,4.14085042,1.93305072,0.12980584,0.14963436,0.63361402,1.17675385,1.45586422,0.20394164,0.86256573
0.82541271,4.22074287,1.94136603,0.13042275,0.15674530,0.65229312,1.21047401,1.48807750,0.20891911,0.86352489
0.83141571,4.28771330,1.94197780,0.13067022,0.16338732,0.66842932,1.24046254,1.51575804,0.21292242,0.86422992
0.83741871,4.34075648,1.93483039,0.13054239,0.16946070,0.68178490,1.26626077,1.53849830,0.21589692,0.86463086
0.84342171,4.37903455,1.91998164,0.13003875,0.17486790,0.69215490,1.28745131,1.55594792,0.21780206,0.86468593
0.84942471,4.40189871,1.89760050,0.12916410,0.17951603,0.69937245,1.30366942,1.56782247,0.21861212,0.86436456
0.85542771,4.40890763,1.86796202,0.12792849,0.18331945,0.70331362,1.31461362,1.57391123,0.21831657,0.86364945
0.86143072,4.39984198,1.83144000,0.12634699,0.18620236,0.70390155,1.32005530,1.57408376,0.21692026,0.86253750
0.86743372,4.37471460,1.78849774,0.12443933,0.18810134,0.70110983,1.31984681,1.56829499,0.21444324,0.86103966
0.87343672,4.33377564,1.73967709,0.12222947,0.18896764,0.69496481,1.31392765,1.55658850,0.21092035,0.85917968
0.87943972,4.27751237,1.68558639,0.11974511,0.18876915,0.68554678,1.30232839,1.53909794,0.20640054,0.85699187
0.88544272,4.20664315,1.62688749,0.11701701,0.18749200,0.67298984,1.28517212,1.51604628,0.20094588,0.85451805
0.89144572,4.12210549,1.56428222,0.11407840,0.18514153,0.65748036,1.26267319,1.48774267,0.19463043,0.85180381
0.89744872,4.02503818,1.49849868,0.11096420,0.18174277,0.63925401,1.23513313,1.45457708,0.18753877,0.84889435
0.90345173,3.91675770,1.43027765,0.10771031,0.17734023,0.61859142,1.20293402,1.41701249,0.17976442,0.84583017
0.90945473,3.79872940,1.36035927,0.10435283,0.17199704,0.59581234,1.16652926,1.37557491,0.17140804,0.84264280
0.91545773,3.67253435,1.28947041,0.10092730,0.16579354,0.57126875,1.12643226,1.33084152,0.16257549,0.83935098
0.92146073,3.53983266,1.21831286,0.09746796,0.15882516,0.54533677,1.08320342,1.28342705,0.15337588,0.83595741
0.92746373,3.40232469,1.14755255,0.09400707,0.15119997,0.51840792,1.03743588,1.23396911,0.14391949,0.83244639
0.93346673,3.26171143,1.07781018,0.09057425,0.14303573,0.49087979,0.98974072,1.18311283,0.13431577,0.82878255
0.93946973,3.11965554,1.00965316,0.08719603,0.13445676,0.46314662,0.94073219,1.13149545,0.12467138,0.82491077
0.94547274,2.97774458,0.94358936,0.08389533,0.12559064,0.43558998,0.89101351,1.07973141,0.11508838,0.82075734
0.95147574,2.83745778,0.88006250,0.08069121,0.11656497,0.40856999,0.84116390,1.02839860,0.10566257,0.81623253
0.95747874,2.70013766,0.81944941,0.07759872,0.10750428,0.38241735,0.79172719,0.97802626,0.09648207,0.81123417
0.96348174,2.56696747,0.76205921,0.07462885,0.09852722,0.35742650,0.74320255,0.92908499,0.08762621,0.80565246
0.96948474,2.43895523,0.70813423,0.07178866,0.08974408,0.33385011,0.69603745,0.88197919,0.07916463,0.79937548
0.97548774,2.31692475,0.65785271,0.06908153,0.08125484,0.31189506,0.65062296,0.83704236,0.07115673,0.79229534
0.98149075,2.20151372,0.61133301,0.06650757,0.07314768,0.29172011,0.60729158,0.79453498,0.06365147,0.78431451
0.98749375,2.09317838,0.56863915,0.06406405,0.06549799,0.27343514,0.56631715,0.75464535,0.05668739,0.77535207
0.99349675,1.99220448,0.52978729,0.06174595,0.05836796,0.25710215,0.52791686,0.71749286,0.05029299,0.76534949
0.99949975,1.89872320,0.49475300,0.05954663,0.05180656,0.24273757,0.49225489,0.68313356,0.04448727,0.75427560
1.00550275,1.81273125,0.46347870,0.05745835,0.04584999,0.23031612,0.45944726,0.65156754,0.03928055,0.74213051
1.01150575,1.73411355,0.43588115,0.05547294,0.04052249,0.21977561,0.42956754,0.62274768,0.03467533,0.72894819
