energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.83191596,3.00142134,0.30622141,1.69012324,0.00912594,0.39275345,0.01978732,0.94203569
-5.82591296,2.88820687,0.27490521,1.64060201,0.00868649,0.37836407,0.01794294,0.90497798
-5.81990995,2.78231630,0.24732856,1.59342243,0.00828479,0.36498142,0.01621238,0.87029124
-5.81390695,2.68390394,0.22330728,1.54875600,0.00792406,0.35260132,0.01460133,0.83803059
-5.80790395,2.59291146,0.20263959,1.50665973,0.00760600,0.34119040,0.01311290,0.80818509
-5.80190095,2.50910081,0.18511757,1.46709075,0.00733082,0.33069184,0.01174792,0.78068668
-5.79589795,2.43209237,0.17053756,1.42992475,0.00709742,0.32103211,0.01050518,0.75542024
-5.78989495,2.36140673,0.15870924,1.39497709,0.00690347,0.31212845,0.00938186,0.73223437
-5.78389195,2.29650785,0.14946350,1.36202543,0.00674565,0.30389667,0.00837379,0.71095230
-5.77788894,2.23684577,0.14265883,1.33083276,0.00661981,0.29625903,0.00747590,0.69138258
-5.77188594,2.18189692,0.13818623,1.30116949,0.00652125,0.28915169,0.00668247,0.67332895
-5.76588294,2.13120036,0.13597277,1.27283369,0.00644491,0.28253136,0.00598752,0.65659930
-5.75987994,2.08438844,0.13598370,1.24566851,0.00638559,0.27638101,0.00538506,0.64101324
-5.75387694,2.04121079,0.13822317,1.21957588,0.00633820,0.27071410,0.00486932,0.62640831
-5.74787394,2.00155073,0.14273362,1.19452612,0.00629794,0.26557724,0.00443501,0.61264455
-5.74187094,1.96543375,0.14959381,1.17056314,0.00626042,0.26105107,0.00407740,0.59960771
-5.73586793,1.93302776,0.15891551,1.14780487,0.00622188,0.25724935,0.00379246,0.58721083
-5.72986493,1.90463541,0.17083887,1.12643945,0.00617921,0.25431608,0.00357690,0.57539463
-5.72386193,1.88067896,0.18552652,1.10671701,0.00613006,0.25242092,0.00342819,0.56412663
-5.71785893,1.86167838,0.20315631,1.08893794,0.00607286,0.25175291,0.00334452,0.55339926
-5.71185593,1.84822364,0.22391291,1.07343796,0.00600680,0.25251277,0.00332471,0.54322716
-5.70585293,1.84094249,0.24797809,1.06057080,0.00593179,0.25490406,0.00336810,0.53364379
-5.69984992,1.84046469,0.27552018,1.05068933,0.00584839,0.25912352,0.00347444,0.52469747
-5.69384692,1.84738444,0.30668257,1.04412582,0.00575772,0.26535098,0.00364368,0.51644713
-5.68784392,1.86222217,0.34157174,1.04117239,0.00566133,0.27373922,0.00387581,0.50895780
-5.68184092,1.88538735,0.38024505,1.04206218,0.00556106,0.28440421,0.00417068,0.50229589
-5.67583792,1.91714368,0.42269885,1.04695238,0.00545895,0.29741621,0.00452776,0.49652462
-5.66983492,1.95757823,0.46885724,1.05590958,0.00535704,0.31279202,0.00494598,0.49169943
-5.66383192,2.00657590,0.51856218,1.06889824,0.00525730,0.33048886,0.00542350,0.48786371
-5.65782891,2.06380034,0.57156539,1.08577292,0.00516146,0.35040015,0.00595761,0.48504490
-5.65182591,2.12868262,0.62752274,1.10627451,0.00507096,0.37235350,0.00654448,0.48325112
-5.64582291,2.20041848,0.68599158,1.13003105,0.00498682,0.39611111,0.00717917,0.48246842
-5.63981991,2.27797467,0.74643143,1.15656307,0.00490963,0.42137265,0.00785546,0.48265898
-5.63381691,2.36010489,0.80820858,1.18529362,0.00483949,0.44778064,0.00856588,0.48376015
-5.62781391,2.44537511,0.87060452,1.21556265,0.00477603,0.47492834,0.00930175,0.48568470
-5.62181091,2.53219785,0.93282849,1.24664553,0.00471839,0.50236979,0.01005320,0.48832218
-5.61580790,2.61887457,0.99403381,1.27777495,0.00466534,0.52963183,0.01080940,0.49154155
-5.60980490,2.70364479,1.05333767,1.30816552,0.00461526,0.55622764,0.01155867,0.49519501
-5.60380190,2.78474040,1.10984379,1.33704031,0.00456629,0.58167135,0.01228878,0.49912300
-5.59779890,2.86044291,1.16266722,1.36365793,0.00451640,0.60549307,0.01298724,0.50316010
-5.59179590,2.92914164,1.21096023,1.38733948,0.00446348,0.62725393,0.01364156,0.50714188
-5.58579290,2.98939020,1.25393836,1.40749378,0.00440545,0.64656030,0.01423968,0.51091208
-5.57978989,3.03995886,1.29090545,1.42364012,0.00434038,0.66307676,0.01477028,0.51433011
-5.57378689,3.07988055,1.32127652,1.43542718,0.00426655,0.67653712,0.01522315,0.51727834
-5.56778389,3.10848809,1.34459748,1.44264752,0.00418255,0.68675311,0.01558950,0.51966881
-5.56178089,3.12544111,1.36056066,1.44524656,0.00408735,0.69362031,0.01586232,0.52144918
-5.55577789,3.13074103,1.36901547,1.44332597,0.00398031,0.69712105,0.01603658,0.52260725
-5.54977489,3.12473347,1.36997356,1.43714089,0.00386127,0.69732411,0.01610946,0.52317415
-5.54377189,3.10809770,1.36360833,1.42709131,0.00373049,0.69438132,0.01608051,0.52322564
-5.53776888,3.08182350,1.35024859,1.41370779,0.00358868,0.68852118,0.01595164,0.52288158
-5.53176588,3.04717633,1.33036687,1.39763210,0.00343698,0.68003967,0.01572720,0.52230342
-5.52576288,3.00565230,1.30456277,1.37959376,0.00327686,0.66928893,0.01541383,0.52168972
-5.51975988,2.95892481,1.27354212,1.36038319,0.00311011,0.65666401,0.01502035,0.52126994
-5.51375688,2.90878500,1.23809310,1.34082281,0.00293878,0.64258849,0.01455750,0.52129655
-5.50775388,2.85707863,1.19906009,1.32173718,0.00276505,0.62749949,0.01403771,0.52203580
-5.50175088,2.80564184,1.15731674,1.30392336,0.00259121,0.61183271,0.01347476,0.52375755
-5.49574787,2.75623834,1.11373918,1.28812255,0.00241954,0.59600803,0.01288346,0.52672440
-5.48974487,2.71050035,1.06918061,1.27499420,0.00225228,0.58041632,0.01227926,0.53118073
-5.48374187,2.66987556,1.02444813,1.26509336,0.00209152,0.56540788,0.01167796,0.53734184
-5.47773887,2.63558170,0.98028273,1.25885207,0.00193916,0.55128282,0.01109526,0.54538378
-5.47173587,2.60857035,0.93734301,1.25656521,0.00179688,0.53828374,0.01054651,0.55543428
-5.46573287,2.58950087,0.89619300,1.25838139,0.00166607,0.52659082,0.01004637,0.56756495
-5.45972986,2.57872495,0.85729432,1.26429881,0.00154784,0.51631941,0.00960854,0.58178531
-5.45372686,2.57628216,0.82100255,1.27416627,0.00144297,0.50752000,0.00924554,0.59803880
-5.44772386,2.58190600,0.78756770,1.28768899,0.00135194,0.50018054,0.00896848,0.61620088
-5.44172086,2.59504008,0.75713821,1.30443906,0.00127492,0.49423077,0.00878693,0.63607953
-5.43571786,2.61486340,0.72976815,1.32387000,0.00121181,0.48954842,0.00870879,0.65741808
-5.42971486,2.64032361,0.70542682,1.34533487,0.00116222,0.48596684,0.00874018,0.67990032
-5.42371186,2.67017700,0.68401022,1.36810736,0.00112558,0.48328377,0.00888540,0.70315783
-5.41770885,2.70303345,0.66535367,1.39140506,0.00110111,0.48127091,0.00914687,0.72677929
-5.41170585,2.73740509,0.64924495,1.41441421,0.00108788,0.47968382,0.00952511,0.75032150
-5.40570285,2.77175660,0.63543737,1.43631516,0.00108488,0.47827193,0.01001879,0.77332171
-5.39969985,2.80455575,0.62366229,1.45630763,0.00109102,0.47678818,0.01062469,0.79531094
-5.39369685,2.83432233,0.61364066,1.47363500,0.00110524,0.47499802,0.01133781,0.81582766
-5.38769385,2.85967398,0.60509326,1.48760691,0.00112647,0.47268760,0.01215137,0.83443154
-5.38169085,2.87936731,0.59774951,1.49761933,0.00115373,0.46967068,0.01305695,0.85071651
-5.37568784,2.89233318,0.59135454,1.50317141,0.00118615,0.46579425,0.01404460,0.86432289
-5.36968484,2.89770481,0.58567469,1.50387871,0.00122298,0.46094266,0.01510295,0.87494782
-5.36368184,2.89483815,0.58050138,1.49948212,0.00126364,0.45504009,0.01621938,0.88235391
-5.35767884,2.88332359,0.57565339,1.48985245,0.00130771,0.44805143,0.01738027,0.88637549
-5.35167584,2.86298923,0.57097782,1.47499028,0.00135497,0.43998155,0.01857116,0.88692236
-5.34567284,2.83389534,0.56634973,1.45502147,0.00140537,0.43087298,0.01977701,0.88398091
-5.33966983,2.79632087,0.56167077,1.43018819,0.00145904,0.42080229,0.02098248,0.87761253
-5.33366683,2.75074248,0.55686701,1.40083632,0.00151626,0.40987517,0.02217221,0.86794946
-5.32766383,2.69780740,0.55188599,1.36739952,0.00157748,0.39822065,0.02333107,0.85518831
-5.32166083,2.63830130,0.54669343,1.33038080,0.00164322,0.38598459,0.02444445,0.83958150
-5.31565783,2.57311275,0.54126960,1.29033249,0.00171410,0.37332282,0.02549855,0.82142719
-5.30965483,2.50319599,0.53560567,1.24783549,0.00179074,0.36039422,0.02648058,0.80105796
-5.30365183,2.42953357,0.52970010,1.20347870,0.00187375,0.34735405,0.02737897,0.77882892
-5.29764882,2.35310065,0.52355530,1.15783953,0.00196366,0.33434790,0.02818357,0.75510574
-5.29164582,2.27483237,0.51717474,1.11146631,0.00206089,0.32150637,0.02888579,0.73025310
-5.28564282,2.19559578,0.51056056,1.06486338,0.00216568,0.30894086,0.02947864,0.70462407
-5.27963982,2.11616717,0.50371182,1.01847921,0.00227804,0.29674052,0.02995682,0.67855075
-5.27363682,2.03721581,0.49662357,0.97269807,0.00239773,0.28497054,0.03031672,0.65233673
-5.26763382,1.95929434,0.48928666,0.92783541,0.00252423,0.27367168,0.03055639,0.62625135
-5.26163082,1.88283598,0.48168840,0.88413681,0.00265669,0.26286117,0.03067548,0.60052606
-5.25562781,1.80815821,0.47381408,0.84178043,0.00279398,0.25253472,0.03067521,0.57535298
-5.24962481,1.73547245,0.46564926,0.80088246,0.00293465,0.24266960,0.03055821,0.55088542
-5.24362181,1.66489878,0.45718269,0.76150517,0.00307700,0.23322841,0.03032853,0.52724034
-5.23761881,1.59648465,0.44840988,0.72366692,0.00321906,0.22416355,0.02999148,0.50450249
-5.23161581,1.53022636,0.43933696,0.68735339,0.00335872,0.21542186,0.02955360,0.48272990
-5.22561281,1.46609208,0.42998480,0.65252947,0.00349376,0.20694931,0.02902256,0.46196039
-5.21960980,1.40404497,0.42039297,0.61915101,0.00362193,0.19869553,0.02840717,0.44221859
-5.21360680,1.34406517,0.41062350,0.58717597,0.00374103,0.19061773,0.02771727,0.42352333
-5.20760380,1.28616962,0.40076398,0.55657424,0.00384906,0.18268414,0.02696374,0.40589467
-5.20160080,1.23042854,0.39092992,0.52733589,0.00394424,0.17487645,0.02615844,0.38936050
-5.19559780,1.17697803,0.38126605,0.49947740,0.00402513,0.16719147,0.02531417,0.37396208
-5.18959480,1.12602799,0.37194642,0.47304573,0.00409073,0.15964174,0.02444458,0.35975856
-5.18359180,1.07786523,0.36317312,0.44812021,0.00414052,0.15225526,0.02356415,0.34682997
-5.17758879,1.03285175,0.35517365,0.42481221,0.00417448,0.14507424,0.02268799,0.33527872
-5.17158579,0.99141811,0.34819674,0.40326274,0.00419319,0.13815307,0.02183172,0.32522954
-5.16558279,0.95405267,0.34250688,0.38363839,0.00419779,0.13155562,0.02101130,0.31682769
-5.15957979,0.92128688,0.33837761,0.36612560,0.00418994,0.12535201,0.02024274,0.31023582
-5.15357679,0.89367770,0.33608369,0.35092394,0.00417186,0.11961503,0.01954186,0.30562941
-5.14757379,0.87178770,0.33589258,0.33823847,0.00414618,0.11441640,0.01892401,0.30319109
-5.14157079,0.85616405,0.33805543,0.32827188,0.00411593,0.10982312,0.01840370,0.30310414
-5.13556778,0.84731700,0.34279798,0.32121642,0.00408441,0.10589387,0.01799429,0.30554546
-5.12956478,0.84569918,0.35031170,0.31724628,0.00405511,0.10267594,0.01770765,0.31067833
-5.12356178,0.85168627,0.36074566,0.31651053,0.00403158,0.10020251,0.01755385,0.31864536
-5.11755878,0.86556011,0.37419940,0.31912702,0.00401734,0.09849062,0.01754081,0.32956185
-5.11155578,0.88749475,0.39071717,0.32517738,0.00401577,0.09753974,0.01767414,0.34351001
-5.10555278,0.91754628,0.41028380,0.33470327,0.00402999,0.09733117,0.01795684,0.36053424
-5.09954977,0.95564651,0.43282252,0.34770411,0.00406281,0.09782809,0.01838923,0.38063768
-5.09354677,1.00160109,0.45819473,0.36413620,0.00411665,0.09897635,0.01896885,0.40378021
-5.08754377,1.05509195,0.48620185,0.38391341,0.00419347,0.10070603,0.01969046,0.42987806
-5.08154077,1.11568407,0.51658924,0.40690925,0.00429477,0.10293355,0.02054615,0.45880489
-5.07553777,1.18283624,0.54905196,0.43296030,0.00442154,0.10556430,0.02152549,0.49039456
-5.06953477,1.25591551,0.58324228,0.46187091,0.00457431,0.10849572,0.02261576,0.52444517
-5.06353177,1.33421471,0.61877854,0.49341896,0.00475315,0.11162066,0.02380224,0.56072453
-5.05752876,1.41697243,0.65525508,0.52736253,0.00495770,0.11483091,0.02506855,0.59897655
-5.05152576,1.50339473,0.69225289,0.56344716,0.00518725,0.11802067,0.02639705,0.63892853
-5.04552276,1.59267780,0.72935045,0.60141365,0.00544078,0.12109001,0.02776926,0.68029894
-5.03951976,1.68403075,0.76613454,0.64100596,0.00571707,0.12394797,0.02916626,0.72280549
-5.03351676,1.77669780,0.80221049,0.68197899,0.00601470,0.12651533,0.03056913,0.76617312
-5.02751376,1.86997904,0.83721163,0.72410602,0.00633220,0.12872689,0.03195936,0.81014170
-5.02151076,1.96324914,0.87080765,0.76718554,0.00666809,0.13053323,0.03331920,0.85447316
-5.01550775,2.05597331,0.90271162,0.81104709,0.00702094,0.13190185,0.03463204,0.89895782
-5.00950475,2.14772011,0.93268560,0.85555596,0.00738943,0.13281761,0.03588270,0.94341968
-5.00350175,2.23817054,0.96054466,0.90061649,0.00777241,0.13328270,0.03705765,0.98772054
-4.99749875,2.32712322,0.98615938,0.94617378,0.00816895,0.13331585,0.03814521,1.03176278
-4.99149575,2.41449535,1.00945685,0.99221354,0.00857832,0.13295111,0.03913572,1.07549066
-4.98549275,2.50031948,1.03042024,1.03876016,0.00900003,0.13223611,0.04002159,1.11889010
-4.97948974,2.58473591,1.04908695,1.08587272,0.00943383,0.13122997,0.04079737,1.16198681
-4.97348674,2.66798104,1.06554560,1.13363906,0.00987964,0.13000088,0.04145971,1.20484287
-4.96748374,2.75037177,1.07993189,1.18216804,0.01033758,0.12862353,0.04200733,1.24755158
-4.96148074,2.83228640,1.09242341,1.23158001,0.01080787,0.12717650,0.04244094,1.29023092
-4.95547774,2.91414246,1.10323354,1.28199590,0.01129076,0.12573957,0.04276314,1.33301542
-4.94947474,2.99637199,1.11260455,1.33352523,0.01178651,0.12439122,0.04297822,1.37604687
-4.94347174,3.07939526,1.12079997,1.38625345,0.01229527,0.12320623,0.04309208,1.41946404
-4.93746873,3.16359351,1.12809637,1.44022918,0.01281701,0.12225358,0.04311197,1.46339161
-4.93146573,3.24928179,1.13477455,1.49545190,0.01335145,0.12159452,0.04304632,1.50792891
-4.92546273,3.33668301,1.14111059,1.55186075,0.01389803,0.12128106,0.04290449,1.55313864
-4.91945973,3.42590419,1.14736659,1.60932500,0.01445582,0.12135464,0.04269654,1.59903636
-4.91345673,3.51691610,1.15378164,1.66763686,0.01502351,0.12184525,0.04243297,1.64558102
-4.90745373,3.60953730,1.16056313,1.72650712,0.01559942,0.12277078,0.04212444,1.69266718
-4.90145073,3.70342361,1.16787882,1.78556407,0.01618154,0.12413671,0.04178151,1.74011939
-4.89544772,3.79806382,1.17584989,1.84435600,0.01676752,0.12593614,0.04141434,1.78768922
-4.88944472,3.89278211,1.18454548,1.90235747,0.01735482,0.12815006,0.04103246,1.83505522
-4.88344172,3.98674767,1.19397887,1.95897918,0.01794076,0.13074793,0.04064451,1.88182606
-4.87743872,4.07899134,1.20410568,2.01358139,0.01852267,0.13368858,0.04025800,1.92754703
-4.87143572,4.16842900,1.21482431,2.06549029,0.01909796,0.13692126,0.03987915,1.97170974
-4.86543272,4.25389108,1.22597867,2.11401680,0.01966431,0.14038707,0.03951277,2.01376478
-4.85942971,4.33415696,1.23736330,2.15847709,0.02021972,0.14402047,0.03916217,2.05313696
-4.85342671,4.40799314,1.24873066,2.19821386,0.02076265,0.14775112,0.03882915,2.08924266
-4.84742371,4.47419355,1.25980048,2.23261748,0.02129206,0.15150575,0.03851406,2.12150836
-4.84142071,4.53162021,1.27027073,2.26114610,0.02180744,0.15521023,0.03821596,2.14938980
-4.83541771,4.57924267,1.27982979,2.28334379,0.02230880,0.15879163,0.03793274,2.17239086
-4.82941471,4.61617424,1.28816924,2.29885583,0.02279660,0.16218031,0.03766147,2.19008121
-4.82341171,4.64170362,1.29499672,2.30744066,0.02327167,0.16531196,0.03739859,2.20211209
-4.81740870,4.65532045,1.30004826,2.30897784,0.02373507,0.16812939,0.03714034,2.20822937
-4.81140570,4.65673373,1.30309939,2.30347174,0.02418790,0.17058423,0.03688305,2.20828348
-4.80540270,4.64588236,1.30397464,2.29105104,0.02463114,0.17263823,0.03662355,2.20223548
-4.79939970,4.62293753,1.30255481,2.27196400,0.02506542,0.17426434,0.03635944,2.19015947
-4.79339670,4.58829702,1.29878183,2.24657003,0.02549086,0.17544730,0.03608946,2.17224082
-4.78739370,4.54257193,1.29266092,2.21532791,0.02590688,0.17618390,0.03581372,2.14877082
-4.78139070,4.48656662,1.28425998,2.17878140,0.02631206,0.17648276,0.03553391,2.12013773
-4.77538769,4.42125296,1.27370641,2.13754306,0.02670409,0.17636376,0.03525340,2.08681489
-4.76938469,4.34774039,1.26118143,2.09227686,0.02707971,0.17585705,0.03497733,2.04934651
-4.76338169,4.26724297,1.24691237,2.04368060,0.02743474,0.17500172,0.03471253,2.00833166
-4.75737869,4.18104516,1.23116330,1.99246857,0.02776422,0.17384427,0.03446746,1.96440742
-4.75137569,4.09046759,1.21422451,1.93935542,0.02806255,0.17243673,0.03425195,1.91823157
-4.74537269,3.99683419,1.19640139,1.88504139,0.02832373,0.17083486,0.03407702,1.87046589
-4.73936968,3.90144168,1.17800316,1.83019951,0.02854162,0.16909609,0.03395449,1.82176023
-4.73336668,3.80553232,1.15933205,1.77546485,0.02871029,0.16727768,0.03389664,1.77273814
-4.72736368,3.71027053,1.14067321,1.72142590,0.02882430,0.16543484,0.03391580,1.72398424
-4.72136068,3.61672347,1.12228584,1.66861813,0.02887906,0.16361909,0.03402391,1.67603363
-4.71535768,3.52584596,1.10439570,1.61751932,0.02887115,0.16187683,0.03423208,1.62936345
-4.70935468,3.43846922,1.08718924,1.56854669,0.02879855,0.16024812,0.03455013,1.58438647
-4.70335168,3.35529344,1.07080932,1.52205536,0.02866087,0.15876576,0.03498620,1.54144682
-4.69734867,3.27688350,1.05535270,1.47833791,0.02845948,0.15745467,0.03554633,1.50081754
-4.69134567,3.20366763,1.04086906,1.43762478,0.02819758,0.15633150,0.03623412,1.46269979
-4.68534267,3.13593833,1.02736153,1.40008526,0.02788015,0.15540455,0.03705045,1.42722361
-4.67933967,3.07385541,1.01478859,1.36582890,0.02751382,0.15467396,0.03799328,1.39444984
-4.67333667,3.01745062,1.00306718,1.33490729,0.02710663,0.15413213,0.03905750,1.36437330
-4.66733367,2.96663393,0.99207679,1.30731617,0.02666778,0.15376431,0.04023490,1.33692676
-4.66133067,2.92120110,0.98166450,1.28299784,0.02620720,0.15354950,0.04151424,1.31198593
-4.65532766,2.88084275,0.97165072,1.26184404,0.02573518,0.15346136,0.04288144,1.28937508
-4.64932466,2.84515479,0.96183550,1.24369936,0.02526189,0.15346939,0.04431981,1.26887349
-4.64332166,2.81365033,0.95200531,1.22836525,0.02479691,0.15354008,0.04581048,1.25022254
-4.63731866,2.78577295,0.94194015,1.21560474,0.02434885,0.15363826,0.04733279,1.23313336
-4.63131566,2.76091139,0.93142068,1.20514783,0.02392486,0.15372833,0.04886488,1.21729502
-4.62531266,2.73841530,0.92023546,1.19669757,0.02353035,0.15377554,0.05038424,1.20238315
-4.61930965,2.71761179,0.90818784,1.18993670,0.02316873,0.15374723,0.05186830,1.18806870
-4.61330665,2.69782244,0.89510249,1.18453464,0.02284118,0.15361383,0.05329505,1.17402668
-4.60730365,2.67837999,0.88083124,1.18015464,0.02254667,0.15334982,0.05464362,1.15994473
-4.60130065,2.65864430,0.86525803,1.17646076,0.02228191,0.15293439,0.05589476,1.14553100
-4.59529765,2.63801689,0.84830274,1.17312454,0.02204158,0.15235191,0.05703129,1.13052127
-4.58929465,2.61595335,0.82992382,1.16983079,0.02181853,0.15159206,0.05803843,1.11468492
-4.58329165,2.59197315,0.81011940,1.16628262,0.02160413,0.15064977,0.05890401,1.09782946
-4.57728864,2.56566650,0.78892693,1.16220525,0.02138868,0.14952481,0.05961852,1.07980357
-4.57128564,2.53669796,0.76642138,1.15734858,0.02116184,0.14822114,0.06017511,1.06049848
-4.56528264,2.50480683,0.74271186,1.15148860,0.02091316,0.14674605,0.06056943,1.03984759
-4.55927964,2.46980446,0.71793705,1.14442758,0.02063253,0.14510914,0.06079937,1.01782459
-4.55327664,2.43156905,0.69225951,1.13599338,0.02031064,0.14332124,0.06086474,0.99444009
-4.54727364,2.39003832,0.66585922,1.12603789,0.01993944,0.14139321,0.06076690,0.96973715
-4.54127064,2.34520091,0.63892667,1.11443522,0.01951247,0.13933494,0.06050838,0.94378593
-4.53526763,2.29708728,0.61165588,1.10107971,0.01902516,0.13715441,0.06009254,0.91667796
-4.52926463,2.24576091,0.58423764,1.08588412,0.01847504,0.13485697,0.05952321,0.88852023
-4.52326163,2.19131047,0.55685345,1.06877846,0.01786180,0.13244492,0.05880446,0.85942970
-4.51725863,2.13384369,0.52967032,1.04970946,0.01718735,0.12991742,0.05794045,0.82952829
-4.51125563,2.07348339,0.50283674,1.02864092,0.01645571,0.12727063,0.05693536,0.79893893
-4.50525263,2.01036575,0.47647995,1.00555504,0.01567284,0.12449830,0.05579339,0.76778249
-4.49924962,1.94464103,0.45070455,0.98045453,0.01484642,0.12159261,0.05451895,0.73617599
-4.49324662,1.87647650,0.42559252,0.95336543,0.01398559,0.11854519,0.05311682,0.70423192
-4.48724362,1.80606107,0.40120437,0.92434045,0.01310054,0.11534845,0.05159242,0.67205860
-4.48124062,1.73361120,0.37758144,0.89346238,0.01220227,0.11199692,0.04995213,0.63976137
-4.47523762,1.65937740,0.35474902,0.86084736,0.01130218,0.10848863,0.04820360,0.60744452
-4.46923462,1.58365052,0.33271995,0.82664758,0.01041176,0.10482643,0.04635597,0.57521349
-4.46323162,1.50676726,0.31149857,0.79105320,0.00954231,0.10101916,0.04442018,0.54317724
-4.45722861,1.42911413,0.29108464,0.75429304,0.00870466,0.09708259,0.04240911,0.51145038
-4.45122561,1.35112939,0.27147696,0.71663397,0.00790897,0.09304004,0.04033763,0.48015493
-4.44522261,1.27330269,0.25267659,0.67837885,0.00716459,0.08892272,0.03822259,0.44942147
-4.43921961,1.19617202,0.23468936,0.63986297,0.00647995,0.08476971,0.03608274,0.41938954
-4.43321661,1.12031809,0.21752765,0.60144902,0.00586252,0.08062757,0.03393848,0.39020729
-4.42721361,1.04635626,0.20121139,0.56352086,0.00531877,0.07654962,0.03181155,0.36203026
-4.42121061,0.97492634,0.18576831,0.52647612,0.00485427,0.07259492,0.02972469,0.33501957
-4.41520760,0.90668065,0.17123334,0.49071807,0.00447371,0.06882698,0.02770120,0.30933936
-4.40920460,0.84227086,0.15764756,0.45664707,0.00418100,0.06531227,0.02576446,0.28515391
-4.40320160,0.78233426,0.14505652,0.42465170,0.00397933,0.06211858,0.02393754,0.26262439
-4.39719860,0.72747984,0.13350824,0.39510019,0.00387130,0.05931328,0.02224268,0.24190563
-4.39119560,0.67827498,0.12305107,0.36833223,0.00385895,0.05696156,0.02070093,0.22314292
-4.38519260,0.63523296,0.11373147,0.34465144,0.00394386,0.05512473,0.01933174,0.20646916
-4.37918959,0.59880204,0.10559184,0.32431884,0.00412715,0.05385851,0.01815273,0.19200242
-4.37318659,0.56935607,0.09866861,0.30754728,0.00440950,0.05321161,0.01717942,0.17984405
-4.36718359,0.54718726,0.09299064,0.29449709,0.00479112,0.05322428,0.01642513,0.17007746
-4.36118059,0.53250102,0.08857794,0.28527307,0.00527176,0.05392728,0.01590089,0.16276758
-4.35517759,0.52541309,0.08544086,0.27992260,0.00585057,0.05534087,0.01561551,0.15796097
-4.34917459,0.52594901,0.08357966,0.27843525,0.00652612,0.05747427,0.01557567,0.15568668
-4.34317159,0.53404582,0.08298455,0.28074351,0.00729627,0.06032524,0.01578611,0.15595772
-4.33716858,0.54955596,0.08363614,0.28672484,0.00815815,0.06388005,0.01624986,0.15877308
-4.33116558,0.57225334,0.08550622,0.29620501,0.00910806,0.06811374,0.01696856,0.16412015
-4.32516258,0.60184115,0.08855890,0.30896238,0.01014151,0.07299064,0.01794278,0.17197758
-4.31915958,0.63796152,0.09275195,0.32473345,0.01125314,0.07846527,0.01917239,0.18231826
-4.31315658,0.68020648,0.09803838,0.34321920,0.01243685,0.08448349,0.02065692,0.19511228
-4.30715358,0.72812996,0.10436801,0.36409234,0.01368579,0.09098391,0.02239595,0.21032987
