energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,S_s_up,S_p_up
-3.19659830,2.65209786,0.00123551,0.24678610,0.69575628,1.24758579,0.09345683,0.01700845,1.01598459
-3.19059530,2.54960144,0.00123273,0.23186838,0.66341746,1.22234768,0.08723020,0.01607658,0.96520699
-3.18459230,2.44586474,0.00122540,0.21706419,0.63134032,1.19481111,0.08088803,0.01514144,0.91533137
-3.17858929,2.34176261,0.00121363,0.20254489,0.59980643,1.16516031,0.07451880,0.01421244,0.86673137
-3.17258629,2.23804025,0.00119755,0.18845830,0.56904638,1.13356529,0.06820509,0.01329783,0.81970312
-3.16658329,2.13531159,0.00117731,0.17492664,0.53923829,1.10018397,0.06202188,0.01240465,0.77446558
-3.16058029,2.03406376,0.00115310,0.16204568,0.51050862,1.06516566,0.05603526,0.01153875,0.73116389
-3.15457729,1.93466710,0.00112513,0.14988489,0.48293500,1.02865559,0.05030155,0.01070479,0.68987544
-3.14857429,1.83738967,0.00109364,0.13848861,0.45655091,0.99080005,0.04486674,0.00990633,0.65061812
-3.14257129,1.74241525,0.00105890,0.12787811,0.43135179,0.95175181,0.03976642,0.00914589,0.61336038
-3.13656828,1.64986340,0.00102121,0.11805425,0.40730230,0.91167533,0.03502594,0.00842510,0.57803238
-3.13056528,1.55981046,0.00098090,0.10900073,0.38434408,0.87075135,0.03066097,0.00774483,0.54453763
-3.12456228,1.47231016,0.00093831,0.10068767,0.36240377,0.82918064,0.02667827,0.00710530,0.51276464
-3.11855928,1.38741265,0.00089383,0.09307519,0.34140075,0.78718638,0.02307667,0.00650625,0.48259784
-3.11255628,1.30518099,0.00084786,0.08611707,0.32125423,0.74501519,0.01984811,0.00594702,0.45392743
-3.10655328,1.22570427,0.00080081,0.07976406,0.30188945,0.70293650,0.01697890,0.00542672,0.42665760
-3.10055028,1.14910689,0.00075312,0.07396687,0.28324267,0.66124040,0.01445085,0.00494429,0.40071303
-3.09454727,1.07555365,0.00070521,0.06867870,0.26526480,0.62023383,0.01224241,0.00449859,0.37604323
-3.08854427,1.00525047,0.00065754,0.06385719,0.24792367,0.58023544,0.01032982,0.00408850,0.35262490
-3.08254127,0.93844119,0.00061051,0.05946583,0.23120491,0.54156921,0.00868804,0.00371290,0.33046211
-3.07653827,0.87540059,0.00056454,0.05547475,0.21511149,0.50455715,0.00729158,0.00337075,0.30958471
-3.07053527,0.81642419,0.00052001,0.05186097,0.19966214,0.46951131,0.00611531,0.00306107,0.29004487
-3.06453227,0.76181573,0.00047727,0.04860813,0.18488885,0.43672560,0.00513491,0.00278294,0.27191233
-3.05852926,0.71187274,0.00043663,0.04570583,0.17083359,0.40646755,0.00432741,0.00253551,0.25526850
-3.05252626,0.66687126,0.00039835,0.04314853,0.15754460,0.37897047,0.00367142,0.00231792,0.24019986
-3.04652326,0.62705040,0.00036265,0.04093427,0.14507246,0.35442622,0.00314732,0.00212932,0.22679096
-3.04052026,0.59259746,0.00032968,0.03906322,0.13346619,0.33297897,0.00273737,0.00196882,0.21511747
-3.03451726,0.56363439,0.00029956,0.03753609,0.12276950,0.31472010,0.00242567,0.00183544,0.20523950
-3.02851426,0.54020615,0.00027233,0.03635267,0.11301751,0.29968438,0.00219809,0.00172809,0.19719559
-3.02251126,0.52227153,0.00024800,0.03551036,0.10423399,0.28784772,0.00204212,0.00164553,0.19099751
-3.01650825,0.50969671,0.00022650,0.03500294,0.09642923,0.27912644,0.00194679,0.00158636,0.18662623
-3.01050525,0.50225212,0.00020773,0.03481955,0.08959859,0.27337822,0.00190238,0.00154900,0.18402909
-3.00450225,0.49961242,0.00019156,0.03494390,0.08372181,0.27040460,0.00190034,0.00153168,0.18311833
-2.99849925,0.50135998,0.00017780,0.03535386,0.07876298,0.26995516,0.00193305,0.00153243,0.18377101
-2.99249625,0.50699159,0.00016623,0.03602124,0.07467122,0.27173309,0.00199368,0.00154909,0.18583036
-2.98649325,0.51592831,0.00015664,0.03691203,0.07138187,0.27540225,0.00207606,0.00157935,0.18910841
-2.98049025,0.52752816,0.00014877,0.03798679,0.06881831,0.28059529,0.00217456,0.00162074,0.19338997
-2.97448724,0.54110131,0.00014237,0.03920142,0.06689406,0.28692288,0.00228399,0.00167073,0.19843767
-2.96848424,0.55592712,0.00013719,0.04050818,0.06551529,0.29398354,0.00239954,0.00172667,0.20399788
-2.96248124,0.57127271,0.00013297,0.04185681,0.06458348,0.30137404,0.00251675,0.00178596,0.20980744
-2.95647824,0.58641225,0.00012948,0.04319594,0.06399817,0.30869979,0.00263151,0.00184599,0.21560076
-2.95047524,0.60064636,0.00012650,0.04447445,0.06365969,0.31558519,0.00274004,0.00190430,0.22111723
-2.94447224,0.61332089,0.00012383,0.04564301,0.06347183,0.32168330,0.00283892,0.00195853,0.22610844
-2.93846923,0.62384450,0.00012131,0.04665546,0.06334423,0.32668473,0.00292513,0.00200658,0.23034513
-2.93246623,0.63170413,0.00011878,0.04747018,0.06319452,0.33032537,0.00299608,0.00204656,0.23362351
-2.92646323,0.63647815,0.00011613,0.04805132,0.06295020,0.33239259,0.00304963,0.00207693,0.23577074
-2.92046023,0.63784629,0.00011328,0.04836976,0.06254998,0.33272984,0.00308415,0.00209645,0.23664928
-2.91445723,0.63559630,0.00011017,0.04840390,0.06194482,0.33123938,0.00309855,0.00210426,0.23616010
-2.90845423,0.62962685,0.00010677,0.04814019,0.06109849,0.32788311,0.00309227,0.00209988,0.23424450
-2.90245123,0.61994683,0.00010308,0.04757332,0.05998766,0.32268141,0.00306526,0.00208322,0.23088454
-2.89644822,0.60667092,0.00009911,0.04670618,0.05860163,0.31571014,0.00301806,0.00205453,0.22610209
-2.89044522,0.59001180,0.00009491,0.04554948,0.05694159,0.30709593,0.00295167,0.00201445,0.21995660
-2.88444222,0.57026934,0.00009053,0.04412117,0.05501961,0.29700986,0.00286757,0.00196392,0.21254159
-2.87843922,0.54781733,0.00008603,0.04244563,0.05285726,0.28566008,0.00276765,0.00190414,0.20398024
-2.87243622,0.52308828,0.00008150,0.04055261,0.05048411,0.27328337,0.00265417,0.00183657,0.19442012
-2.86643322,0.49655706,0.00007700,0.03847614,0.04793596,0.26013629,0.00252965,0.00176282,0.18402742
-2.86043022,0.46872406,0.00007263,0.03625327,0.04525307,0.24648609,0.00239686,0.00168460,0.17298083
-2.85442721,0.44009857,0.00006845,0.03392289,0.04247841,0.23260191,0.00225868,0.00160371,0.16146551
-2.84842421,0.41118307,0.00006455,0.03152448,0.03965589,0.21874651,0.00211812,0.00152191,0.14966717
-2.84242121,0.38245898,0.00006099,0.02909703,0.03682879,0.20516883,0.00197817,0.00144092,0.13776671
-2.83641821,0.35437443,0.00005783,0.02667799,0.03403836,0.19209784,0.00184183,0.00136235,0.12593539
-2.83041521,0.32733437,0.00005512,0.02430251,0.03132261,0.17973750,0.00171201,0.00128767,0.11433091
-2.82441221,0.30169332,0.00005290,0.02200272,0.02871543,0.16826340,0.00159156,0.00121816,0.10309429
-2.81840920,0.27775078,0.00005121,0.01980729,0.02624586,0.15782075,0.00148322,0.00115492,0.09234765
-2.81240620,0.25574940,0.00005007,0.01774116,0.02393776,0.14852394,0.00138963,0.00109886,0.08219303
-2.80640320,0.23587567,0.00004949,0.01582548,0.02180963,0.14045755,0.00131336,0.00105065,0.07271201
-2.80040020,0.21826291,0.00004949,0.01407763,0.01987475,0.13367855,0.00125689,0.00101080,0.06396610
-2.79439720,0.20299625,0.00005008,0.01251153,0.01814147,0.12821965,0.00122267,0.00097964,0.05599797
-2.78839420,0.19011916,0.00005126,0.01113793,0.01661372,0.12409352,0.00121315,0.00095733,0.04883305
-2.78239120,0.17964110,0.00005304,0.00996485,0.01529162,0.12129755,0.00123079,0.00094393,0.04248174
-2.77638819,0.17154587,0.00005544,0.00899806,0.01417220,0.11981904,0.00127805,0.00093941,0.03694172
-2.77038519,0.16580011,0.00005846,0.00824157,0.01325022,0.11964037,0.00135748,0.00094368,0.03220060
-2.76438219,0.16236166,0.00006215,0.00769810,0.01251891,0.12074401,0.00147162,0.00095662,0.02823838
-2.75837919,0.16118733,0.00006651,0.00736950,0.01197076,0.12311719,0.00162308,0.00097813,0.02502999
-2.75237619,0.16223971,0.00007161,0.00725714,0.01159828,0.12675584,0.00181442,0.00100814,0.02254756
-2.74637319,0.16549292,0.00007750,0.00736217,0.01139463,0.13166784,0.00204814,0.00104663,0.02076250
-2.74037019,0.17093701,0.00008424,0.00768570,0.01135422,0.13787536,0.00232658,0.00109361,0.01964724
-2.73436718,0.17858102,0.00009192,0.00822894,0.01147318,0.14541629,0.00265186,0.00114921,0.01917673
-2.72836418,0.18845463,0.00010064,0.00899313,0.01174976,0.15434476,0.00302576,0.00121357,0.01932961
-2.72236118,0.20060855,0.00011050,0.00997951,0.01218462,0.16473079,0.00344957,0.00128692,0.02008912
-2.71635818,0.21511384,0.00012163,0.01118911,0.01278107,0.17665922,0.00392405,0.00136950,0.02144373
-2.71035518,0.23206023,0.00013417,0.01262256,0.01354513,0.19022805,0.00444923,0.00146159,0.02338754
-2.70435218,0.25155386,0.00014830,0.01427982,0.01448569,0.20554633,0.00502437,0.00156344,0.02592058
-2.69834917,0.27371462,0.00016418,0.01615990,0.01561447,0.22273196,0.00564785,0.00167529,0.02904892
-2.69234617,0.29867345,0.00018203,0.01826060,0.01694600,0.24190938,0.00631708,0.00179732,0.03278467
-2.68634317,0.32656967,0.00020207,0.02057826,0.01849760,0.26320759,0.00702854,0.00192965,0.03714598
-2.68034017,0.35754887,0.00022456,0.02310763,0.02028926,0.28675844,0.00777773,0.00207231,0.04215695
-2.67433717,0.39176111,0.00024978,0.02584166,0.02234355,0.31269546,0.00855926,0.00222524,0.04784748
-2.66833417,0.42935984,0.00027807,0.02877153,0.02468550,0.34115313,0.00936692,0.00238828,0.05425310
-2.66233117,0.47050128,0.00030978,0.03188666,0.02734234,0.37226676,0.01019386,0.00256120,0.06141470
-2.65632816,0.51534415,0.00034531,0.03517486,0.03034333,0.40617259,0.01103273,0.00274367,0.06937814
-2.65032516,0.56404961,0.00038510,0.03862249,0.03371934,0.44300820,0.01187589,0.00293532,0.07819367
-2.64432216,0.61678096,0.00042962,0.04221477,0.03750238,0.48291273,0.01271570,0.00313576,0.08791513
-2.63831916,0.67370270,0.00047938,0.04593608,0.04172503,0.52602674,0.01354467,0.00334457,0.09859881
-2.63231616,0.73497866,0.00053493,0.04977027,0.04641963,0.57249125,0.01435579,0.00356133,0.11030203
-2.62631316,0.80076850,0.00059679,0.05370102,0.05161726,0.62244561,0.01514271,0.00378567,0.12308114
-2.62031016,0.87122240,0.00066551,0.05771209,0.05734657,0.67602394,0.01589992,0.00401725,0.13698924
-2.61430715,0.94647351,0.00074161,0.06178760,0.06363239,0.73334965,0.01662292,0.00425577,0.15207334
-2.60830415,1.02662794,0.00082555,0.06591209,0.07049409,0.79452812,0.01730832,0.00450095,0.16837104
-2.60230115,1.11175234,0.00091771,0.07007064,0.07794386,0.85963721,0.01795383,0.00475252,0.18590691
-2.59629815,1.20185921,0.00101836,0.07424869,0.08598479,0.92871597,0.01855826,0.00501017,0.20468852
-2.59029515,1.29689029,0.00112764,0.07843186,0.09460898,1.00175159,0.01912138,0.00527353,0.22470228
-2.58429215,1.39669873,0.00124547,0.08260562,0.10379565,1.07866521,0.01964379,0.00554207,0.24590935
-2.57828914,1.50103084,0.00137160,0.08675482,0.11350941,1.15929715,0.02012665,0.00581506,0.26824177
-2.57228614,1.60950849,0.00150551,0.09086318,0.12369881,1.24339242,0.02057145,0.00609150,0.29159897
-2.56628314,1.72161320,0.00164642,0.09491276,0.13429521,1.33058732,0.02097973,0.00637007,0.31584507
-2.56028014,1.83667340,0.00179328,0.09888336,0.14521222,1.42039828,0.02135276,0.00664904,0.34080708
-2.55427714,1.95385586,0.00194472,0.10275208,0.15634569,1.51221374,0.02169132,0.00692626,0.36627428
-2.54827414,2.07216258,0.00209911,0.10649293,0.16757435,1.60529025,0.02199540,0.00719912,0.39199899
-2.54227114,2.19043416,0.00225455,0.11007653,0.17876131,1.69875336,0.02226408,0.00746457,0.41769885
-2.53626813,2.30736019,0.00240888,0.11347016,0.18975616,1.79160417,0.02249537,0.00771912,0.44306068
-2.53026513,2.42149732,0.00255976,0.11663787,0.20039798,1.88273174,0.02268624,0.00795891,0.46774598
-2.52426213,2.53129475,0.00270472,0.11954099,0.21051895,1.97093163,0.02283258,0.00817979,0.49139795
-2.51825913,2.63512697,0.00284118,0.12213876,0.21994856,2.05493008,0.02292943,0.00837742,0.51364981
-2.51225613,2.73133269,0.00296658,0.12438930,0.22851834,2.13341353,0.02297112,0.00854743,0.53413436
-2.50625313,2.81825885,0.00307842,0.12625072,0.23606682,2.20506235,0.02295161,0.00868553,0.55249417
-2.50025013,2.89430812,0.00317438,0.12768250,0.24244460,2.26858774,0.02286477,0.00878769,0.56839225
-2.49424712,2.95798784,0.00325234,0.12864687,0.24751926,2.32277022,0.02270479,0.00885029,0.58152271
-2.48824412,3.00795853,0.00331053,0.12911031,0.25118000,2.36649827,0.02246650,0.00887029,0.59162083
-2.48224112,3.04307971,0.00334751,0.12904504,0.25334156,2.39880531,0.02214577,0.00884536,0.59847233
-2.47623812,3.06245097,0.00336230,0.12843034,0.25394759,2.41890342,0.02173981,0.00877397,0.60192118
-2.47023512,3.06544646,0.00335438,0.12725377,0.25297291,2.42621233,0.02124745,0.00865555,0.60187580
-2.46423212,3.05174102,0.00332371,0.12551210,0.25042489,2.42038216,0.02066930,0.00849047,0.59831323
-2.45822911,3.02132689,0.00327074,0.12321202,0.24634365,2.40130905,0.02000791,0.00828009,0.59128112
-2.45222611,2.97452011,0.00319641,0.12037040,0.24080117,2.36914282,0.01926778,0.00802676,0.58089753
-2.44622311,2.91195635,0.00310209,0.11701432,0.23389939,2.32428638,0.01845524,0.00773371,0.56734839
-2.44022011,2.83457640,0.00298958,0.11318070,0.22576725,2.26738693,0.01757838,0.00740500,0.55088296
-2.43421711,2.74360202,0.00286098,0.10891553,0.21655698,2.19931942,0.01664676,0.00704539,0.53180729
-2.42821411,2.64050323,0.00271867,0.10427292,0.20643971,2.12116298,0.01567115,0.00666017,0.51047618
-2.42221111,2.52695870,0.00256525,0.09931374,0.19560060,2.03417152,0.01466318,0.00625502,0.48728383
-2.41620810,2.40481070,0.00240338,0.09410417,0.18423377,1.93973975,0.01363495,0.00583581,0.46265372
-2.41020510,2.27601689,0.00223579,0.08871403,0.17253718,1.83936600,0.01259872,0.00540846,0.43702799
-2.40420210,2.14260054,0.00206513,0.08321510,0.16070767,1.73461360,0.01156648,0.00497874,0.41085686
-2.39819910,2.00660140,0.00189394,0.07767936,0.14893638,1.62707209,0.01054964,0.00455214,0.38458833
-2.39219610,1.87002862,0.00172458,0.07217738,0.13740463,1.51831974,0.00955872,0.00413372,0.35865858
-2.38619310,1.73481755,0.00155918,0.06677676,0.12628045,1.40988869,0.00860314,0.00372802,0.33348324
-2.38019010,1.60279131,0.00139959,0.06154073,0.11571570,1.30323365,0.00769098,0.00333896,0.30944982
-2.37418709,1.47562822,0.00124736,0.05652703,0.10584400,1.19970493,0.00682888,0.00296978,0.28691133
-2.36818409,1.35483548,0.00110375,0.05178689,0.09677925,1.10052634,0.00602198,0.00262305,0.26618117
-2.36218109,1.24172935,0.00096969,0.04736435,0.08861489,1.00677819,0.00527390,0.00230063,0.24752929
-2.35617809,1.13742172,0.00084582,0.04329577,0.08142373,0.91938539,0.00458683,0.00200371,0.23117959
-2.35017509,1.04281263,0.00073250,0.03960955,0.07525822,0.83911035,0.00396155,0.00173285,0.21730835
-2.34417209,0.95858839,0.00062981,0.03632610,0.07015127,0.76655046,0.00339765,0.00148806,0.20604375
-2.33816908,0.88522431,0.00053764,0.03345796,0.06611723,0.70213936,0.00289362,0.00126883,0.19746616
-2.33216608,0.82299152,0.00045567,0.03101013,0.06315323,0.64615169,0.00244705,0.00107426,0.19160921
-2.32616308,0.77196706,0.00038343,0.02898045,0.06124059,0.59871045,0.00205484,0.00090308,0.18846150
-2.32016008,0.73204633,0.00032033,0.02736019,0.06034634,0.55979641,0.00171331,0.00075379,0.18796878
-2.31415708,0.70295748,0.00026570,0.02613466,0.06042477,0.52925910,0.00141844,0.00062471,0.19003663
-2.30815408,0.68427694,0.00021880,0.02528390,0.06141889,0.50682873,0.00116600,0.00051406,0.19453351
-2.30215108,0.67544581,0.00017889,0.02478339,0.06326197,0.49212861,0.00095169,0.00042000,0.20129417
-2.29614807,0.67578659,0.00014521,0.02460482,0.06587899,0.48468792,0.00077125,0.00034070,0.21012335
-2.29014507,0.68452016,0.00011702,0.02471683,0.06918798,0.48395442,0.00062057,0.00027440,0.22079987
-2.28414207,0.70078266,0.00009363,0.02508578,0.07310141,0.48930703,0.00049578,0.00021943,0.23308089
-2.27813907,0.72364238,0.00007438,0.02567648,0.07752752,0.50006824,0.00039326,0.00017422,0.24670645
-2.27213607,0.75211636,0.00005866,0.02645288,0.08237158,0.51551623,0.00030972,0.00013734,0.26140420
-2.26613307,0.78518684,0.00004593,0.02737879,0.08753721,0.53489684,0.00024218,0.00010749,0.27689420
-2.26013007,0.82181740,0.00003571,0.02841847,0.09292762,0.55743529,0.00018802,0.00008353,0.29289377
-2.25412706,0.86096862,0.00002756,0.02953719,0.09844678,0.58234770,0.00014493,0.00006445,0.30912219
-2.24812406,0.90161336,0.00002112,0.03070179,0.10400068,0.60885246,0.00011092,0.00004937,0.32530527
-2.24212106,0.94275133,0.00001607,0.03188104,0.10949837,0.63618128,0.00008429,0.00003755,0.34117953
-2.23611806,0.98342279,0.00001214,0.03304608,0.11485301,0.66358994,0.00006360,0.00002836,0.35649597
-2.23011506,1.02272128,0.00000910,0.03417060,0.11998282,0.69036863,0.00004766,0.00002126,0.37102330
-2.22411206,1.05980509,0.00000678,0.03523109,0.12481188,0.71585160,0.00003547,0.00001584,0.38455053
-2.21810905,1.09390732,0.00000501,0.03620691,0.12927078,0.73942617,0.00002624,0.00001172,0.39688898
-2.21210605,1.12434431,0.00000368,0.03708031,0.13329720,0.76054071,0.00001930,0.00000862,0.40787353
-2.20610305,1.15052243,0.00000268,0.03783641,0.13683630,0.77871154,0.00001415,0.00000630,0.41736335
-2.20010005,1.17194305,0.00000194,0.03846304,0.13984101,0.79352853,0.00001038,0.00000460,0.42524195
-2.19409705,1.18820568,0.00000139,0.03895064,0.14227215,0.80465933,0.00000768,0.00000337,0.43141686
-2.18809405,1.19900936,0.00000099,0.03929205,0.14409852,0.81185206,0.00000582,0.00000249,0.43581885
-2.18209105,1.20415237,0.00000070,0.03948231,0.14529686,0.81493644,0.00000464,0.00000190,0.43840096
-2.17608804,1.20353036,0.00000049,0.03951849,0.14585181,0.81382338,0.00000403,0.00000154,0.43913743
-2.17008504,1.19713309,0.00000035,0.03939948,0.14575571,0.80850297,0.00000396,0.00000138,0.43802254
-2.16408204,1.18503992,0.00000024,0.03912589,0.14500856,0.79904113,0.00000443,0.00000140,0.43506959
-2.15807904,1.16741435,0.00000017,0.03869985,0.14361779,0.78557488,0.00000551,0.00000162,0.43031000
-2.15207604,1.14449759,0.00000011,0.03812503,0.14159807,0.76830650,0.00000734,0.00000205,0.42379254
-2.14607304,1.11660160,0.00000008,0.03740651,0.13897118,0.74749669,0.00001013,0.00000276,0.41558279
-2.14007004,1.08410146,0.00000006,0.03655082,0.13576571,0.72345706,0.00001420,0.00000381,0.40576258
-2.13406703,1.04742754,0.00000004,0.03556591,0.13201681,0.69654206,0.00001999,0.00000532,0.39442962
-2.12806403,1.00705730,0.00000003,0.03446122,0.12776585,0.66714067,0.00002809,0.00000746,0.38169696
-2.12206103,0.96350704,0.00000002,0.03324770,0.12305992,0.63566804,0.00003928,0.00001041,0.36769240
-2.11605803,0.91732361,0.00000002,0.03193780,0.11795138,0.60255728,0.00005461,0.00001447,0.35255764
-2.11005503,0.86907630,0.00000002,0.03054553,0.11249715,0.56825173,0.00007543,0.00001998,0.33644712
-2.10405203,0.81934889,0.00000003,0.02908641,0.10675793,0.53319776,0.00010346,0.00002741,0.31952657
-2.09804902,0.76873212,0.00000003,0.02757749,0.10079739,0.49783837,0.00014092,0.00003734,0.30197108
-2.09204602,0.71781672,0.00000005,0.02603720,0.09468115,0.46260776,0.00019058,0.00005051,0.28396295
-2.08604302,0.66718707,0.00000006,0.02448535,0.08847576,0.42792686,0.00025589,0.00006785,0.26568910
-2.08004002,0.61741565,0.00000009,0.02294299,0.08224762,0.39420009,0.00034114,0.00009048,0.24733833
-2.07403702,0.56905859,0.00000012,0.02143229,0.07606194,0.36181324,0.00045153,0.00011981,0.22909842
-2.06803402,0.52265214,0.00000016,0.01997646,0.06998167,0.33113255,0.00059337,0.00015751,0.21115322
-2.06203102,0.47871040,0.00000023,0.01859961,0.06406656,0.30250490,0.00077418,0.00020561,0.19367982
-2.05602801,0.43772414,0.00000031,0.01732664,0.05837236,0.27625904,0.00100287,0.00026648,0.17684603
-2.05002501,0.40016080,0.00000042,0.01618322,0.05295006,0.25270770,0.00128981,0.00034290,0.16080813
-2.04402201,0.36646542,0.00000058,0.01519566,0.04784545,0.23215034,0.00164699,0.00043811,0.14570905
-2.03801901,0.33706247,0.00000079,0.01439090,0.04309872,0.21487635,0.00208806,0.00055577,0.13167710
-2.03201601,0.31235806,0.00000107,0.01379645,0.03874435,0.20116830,0.00262833,0.00070002,0.11882515
-2.02601301,0.29274254,0.00000145,0.01344030,0.03481111,0.19130509,0.00328477,0.00087546,0.10725031
-2.02001001,0.27859269,0.00000196,0.01335090,0.03132222,0.18556441,0.00407587,0.00108710,0.09703405
-2.01400700,0.27027350,0.00000264,0.01355697,0.02829571,0.18422442,0.00502146,0.00134035,0.08824280
-2.00800400,0.26813881,0.00000353,0.01408732,0.02574476,0.18756416,0.00614237,0.00164091,0.08092865
-2.00200100,0.27253053,0.00000472,0.01497060,0.02367820,0.19586241,0.00746006,0.00199469,0.07513046
-1.99599800,0.28377621,0.00000628,0.01623484,0.02210098,0.20939486,0.00899608,0.00240766,0.07087483
-1.98999500,0.30218445,0.00000832,0.01790703,0.02101463,0.22842937,0.01077143,0.00288568,0.06817720
-1.98399200,0.32803832,0.00001098,0.02001244,0.02041771,0.25321924,0.01280584,0.00343434,0.06704273
-1.97798899,0.36158659,0.00001442,0.02257388,0.02030614,0.28399470,0.01511694,0.00405870,0.06746699
-1.97198599,0.40303296,0.00001886,0.02561086,0.02067346,0.32095254,0.01771939,0.00476309,0.06943650
-1.96598299,0.45252367,0.00002455,0.02913864,0.02151106,0.36424450,0.02062389,0.00555084,0.07292889
-1.95997999,0.51013399,0.00003180,0.03316723,0.02280819,0.41396462,0.02383634,0.00642402,0.07791291
-1.95397699,0.57585404,0.00004099,0.03770035,0.02455202,0.47013620,0.02735691,0.00738322,0.08434821
-1.94797399,0.64957492,0.00005255,0.04273447,0.02672757,0.53269897,0.03117928,0.00842733,0.09218501
-1.94197099,0.73107578,0.00006703,0.04825789,0.02931758,0.60149722,0.03529000,0.00955332,0.10136369
-1.93596798,0.82001281,0.00008502,0.05424997,0.03230240,0.67626952,0.03966809,0.01075617,0.11181451
-1.92996498,0.91591091,0.00010724,0.06068055,0.03565994,0.75664084,0.04428485,0.01202872,0.12345738
-1.92396198,1.01815893,0.00013450,0.06750966,0.03936551,0.84211772,0.04910392,0.01336173,0.13620197
-1.91795898,1.12600902,0.00016771,0.07468745,0.04339189,0.93208695,0.05408177,0.01474394,0.14994811
-1.91195598,1.23858075,0.00020787,0.08215452,0.04770939,1.02581837,0.05916842,0.01616222,0.16458651
-1.90595298,1.35487007,0.00025610,0.08984250,0.05228600,1.12247189,0.06430851,0.01760186,0.17999997
-1.89994997,1.47376340,0.00031358,0.09767512,0.05708766,1.22110887,0.06944269,0.01904685,0.19606489
-1.89394697,1.59405645,0.00038159,0.10556943,0.06207859,1.32070773,0.07450930,0.02048036,0.21265319
-1.88794397,1.71447737,0.00046145,0.11343751,0.06722172,1.42018337,0.07944617,0.02188515,0.22963449
-1.88194097,1.83371357,0.00055448,0.12118832,0.07247919,1.51840994,0.08419265,0.02324412,0.24687849
-1.87593797,1.95044118,0.00066201,0.12872979,0.07781280,1.61424608,0.08869163,0.02454081,0.26425734
-1.86993497,2.06335615,0.00078531,0.13597101,0.08318457,1.70656187,0.09289154,0.02575997,0.28164810
-1.86393197,2.17120575,0.00092553,0.14282449,0.08855723,1.79426641,0.09674815,0.02688802,0.29893485
-1.85792896,2.27281923,0.00108368,0.14920838,0.09389465,1.87633506,0.10022617,0.02791353,0.31601062
-1.85192596,2.36713643,0.00126053,0.15504851,0.09916224,1.95183519,0.10330052,0.02882756,0.33277883
-1.84592296,2.45323316,0.00145659,0.16028026,0.10432724,2.01994955,0.10595716,0.02962400,0.34915432
-1.83991996,2.53034244,0.00167203,0.16485018,0.10935896,2.07999628,0.10819348,0.03029966,0.36506376
-1.83391696,2.59787072,0.00190663,0.16871718,0.11422888,2.13144491,0.11001825,0.03085438,0.38044562
-1.82791396,2.65540855,0.00215973,0.17185340,0.11891073,2.17392763,0.11145100,0.03129092,0.39524956
-1.82191096,2.70273542,0.00243018,0.17424467,0.12338040,2.20724562,0.11252106,0.03161479,0.40943538
-1.81590795,2.73981867,0.00271633,0.17589048,0.12761593,2.23137015,0.11326608,0.03183393,0.42297161
-1.80990495,2.76680671,0.00301602,0.17680363,0.13159734,2.24643863,0.11373032,0.03195835,0.43583385
-1.80390195,2.78401690,0.00332657,0.17700941,0.13530650,2.25274571,0.11396263,0.03199964,0.44800286
-1.79789895,2.79191893,0.00364481,0.17654445,0.13872701,2.25073006,0.11401433,0.03197045,0.45946278
-1.79189595,2.79111412,0.00396714,0.17545529,0.14184411,2.24095721,0.11393708,0.03188400,0.47019930
-1.78589295,2.78231197,0.00428959,0.17379667,0.14464454,2.22409935,0.11378080,0.03175352,0.48019807
-1.77988994,2.76630456,0.00460790,0.17162971,0.14711655,2.20091275,0.11359179,0.03159175,0.48944336
-1.77388694,2.74393998,0.00491762,0.16901989,0.14924990,2.17221376,0.11341117,0.03141055,0.49791707
-1.76788394,2.71609567,0.00521427,0.16603510,0.15103586,2.13885415,0.11327354,0.03122047,0.50559805
-1.76188094,2.68365264,0.00549340,0.16274365,0.15246731,2.10169672,0.11320617,0.03103052,0.51246181
-1.75587794,2.64747129,0.00575078,0.15921241,0.15353883,2.06159190,0.11322854,0.03084794,0.51848061
-1.74987494,2.60836964,0.00598250,0.15550512,0.15424675,2.01935618,0.11335223,0.03067817,0.52362380
-1.74387194,2.56710451,0.00618512,0.15168087,0.15458930,1.97575279,0.11358132,0.03052481,0.52785850
-1.73786893,2.52435609,0.00635576,0.14779285,0.15456662,1.93147543,0.11391301,0.03038975,0.53115047
-1.73186593,2.48071623,0.00649220,0.14388736,0.15418088,1.88713515,0.11433866,0.03027330,0.53346522
-1.72586293,2.43668060,0.00659297,0.14000312,0.15343622,1.84325085,0.11484491,0.03017448,0.53476914
-1.71985993,2.39264472,0.00665741,0.13617086,0.15233884,1.80024342,0.11541500,0.03009126,0.53503086
-1.71385693,2.34890379,0.00668564,0.13241325,0.15089687,1.75843344,0.11603018,0.03002086,0.53422251
-1.70785393,2.30565605,0.00667862,0.12874506,0.14912043,1.71804248,0.11667103,0.02996006,0.53232106
-1.70185093,2.26300922,0.00663804,0.12517358,0.14702149,1.67919747,0.11731868,0.02990549,0.52930965
-1.69584792,2.22098972,0.00656634,0.12169936,0.14461382,1.64193797,0.11795592,0.02985387,0.52517881
-1.68984492,2.17955395,0.00646655,0.11831698,0.14191297,1.60622576,0.11856805,0.02980226,0.51992761
-1.68384192,2.13860111,0.00634223,0.11501615,0.13893613,1.57195616,0.11914346,0.02974817,0.51356469
