energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-0.02101051,2.40555579,0.79677206,1.06141355,0.01286175,0.57232559,0.06531778,0.38954910,0.00000000
-0.01500750,2.47559899,0.80672941,1.09649120,0.01301105,0.59728046,0.07024545,0.40079295,0.00000000
-0.00900450,2.53572904,0.81207489,1.12734451,0.01310876,0.62011858,0.07579705,0.41086849,0.00000000
-0.00300150,2.58554338,0.81278181,1.15373671,0.01315411,0.64057550,0.08200874,0.41975843,0.00000000
0.00300150,2.62485304,0.80891821,1.17552330,0.01314882,0.65842920,0.08891383,0.42746537,0.00000000
0.00900450,2.65368689,0.80064445,1.19265680,0.01309710,0.67350729,0.09653981,0.43401043,0.00000000
0.01500750,2.67228947,0.78820812,1.20518874,0.01300560,0.68569302,0.10490511,0.43943134,0.00000000
0.02101051,2.68111259,0.77193656,1.21326872,0.01288337,0.69492980,0.11401605,0.44378031,0.00000000
0.02701351,2.68080085,0.75222724,1.21714046,0.01274159,0.70122401,0.12386376,0.44712162,0.00000000
0.03301651,2.67217195,0.72953666,1.21713512,0.01259350,0.70464588,0.13442169,0.44952915,0.00000000
0.03901951,2.65619219,0.70436804,1.21366185,0.01245404,0.70532850,0.14564352,0.45108390,0.00000000
0.04502251,2.63394847,0.67725839,1.20719612,0.01233971,0.70346475,0.15746184,0.45187156,0.00000000
0.05102551,2.60661751,0.64876554,1.19826600,0.01226822,0.69930231,0.16978779,0.45198029,0.00000000
0.05702851,2.57543355,0.61945535,1.18743710,0.01225825,0.69313692,0.18251151,0.45149861,0.00000000
0.06303152,2.54165561,0.58988974,1.17529648,0.01232921,0.68530398,0.19550378,0.45051366,0.00000000
0.06903452,2.50653540,0.56061565,1.16243624,0.01250095,0.67616891,0.20861865,0.44910959,0.00000000
0.07503752,2.47128689,0.53215535,1.14943734,0.01279353,0.66611652,0.22169708,0.44736631,0.00000000
0.08104052,2.43705846,0.50499809,1.13685408,0.01322705,0.65553981,0.23457148,0.44535845,0.00000000
0.08704352,2.40490836,0.47959321,1.12519999,0.01382138,0.64482853,0.24707101,0.44315460,0.00000000
0.09304652,2.37578399,0.45634479,1.11493535,0.01459603,0.63435799,0.25902738,0.44081678,0.00000000
0.09904952,2.35050554,0.43560759,1.10645686,0.01556990,0.62447848,0.27028090,0.43840010,0.00000000
0.10505253,2.32975396,0.41768425,1.10008959,0.01676111,0.61550565,0.28068653,0.43595265,0.00000000
0.11105553,2.31406335,0.40282357,1.09608156,0.01818674,0.60771211,0.29011957,0.43351545,0.00000000
0.11705853,2.30381748,0.39121963,1.09460072,0.01986256,0.60132066,0.29848069,0.43112259,0.00000000
0.12306153,2.29925016,0.38301163,1.09573449,0.02180272,0.59649915,0.30570011,0.42880143,0.00000000
0.12906453,2.30044879,0.37828412,1.09949146,0.02401933,0.59335718,0.31174051,0.42657283,0.00000000
0.13506753,2.30736057,0.37706765,1.10580516,0.02652199,0.59194467,0.31659862,0.42445140,0.00000000
0.14107054,2.31980080,0.37933955,1.11453936,0.02931729,0.59225219,0.32030529,0.42244569,0.00000000
0.14707354,2.33746234,0.38502488,1.12549465,0.03240816,0.59421304,0.32292404,0.42055842,0.00000000
0.15307654,2.35992601,0.39399739,1.13841579,0.03579323,0.59770682,0.32454805,0.41878651,0.00000000
0.15907954,2.38667110,0.40608073,1.15299945,0.03946613,0.60256436,0.32529571,0.41712114,0.00000000
0.16508254,2.41708580,0.42104973,1.16890208,0.04341479,0.60857369,0.32530502,0.41554761,0.00000000
0.17108554,2.45047721,0.43863204,1.18574743,0.04762083,0.61548690,0.32472698,0.41404522,0.00000000
0.17708854,2.48608103,0.45851028,1.20313372,0.05205893,0.62302752,0.32371831,0.41258705,0.00000000
0.18309155,2.52307088,0.48032472,1.22064017,0.05669641,0.63089829,0.32243394,0.41113974,0.00000000
0.18909455,2.56056759,0.50367687,1.23783308,0.06149299,0.63878901,0.32101955,0.40966331,0.00000000
0.19509755,2.59764879,0.52813394,1.25427133,0.06640077,0.64638433,0.31960463,0.40811113,0.00000000
0.20110055,2.63335933,0.55323447,1.26951160,0.07136446,0.65337126,0.31829629,0.40643001,0.00000000
0.20710355,2.66672287,0.57849507,1.28311343,0.07632196,0.65944634,0.31717439,0.40456063,0.00000000
0.21310655,2.69675502,0.60341838,1.29464448,0.08120524,0.66432229,0.31628786,0.40243821,0.00000000
0.21910955,2.72247853,0.62750216,1.30368596,0.08594158,0.66773413,0.31565286,0.39999359,0.00000000
0.22511256,2.74294042,0.65024933,1.30983869,0.09045508,0.66944461,0.31525247,0.39715471,0.00000000
0.23111556,2.75723113,0.67117879,1.31272969,0.09466851,0.66924904,0.31503816,0.39384848,0.00000000
0.23711856,2.76450542,0.68983672,1.31201940,0.09850531,0.66697932,0.31493294,0.39000301,0.00000000
0.24312156,2.76400440,0.70580790,1.30740948,0.10189184,0.66250731,0.31483587,0.38555019,0.00000000
0.24912456,2.75507801,0.71872675,1.29865082,0.10475959,0.65574725,0.31462790,0.38042846,0.00000000
0.25512756,2.73720706,0.72828750,1.28555173,0.10704747,0.64665749,0.31417851,0.37458573,0.00000000
0.26113057,2.71002362,0.73425317,1.26798566,0.10870383,0.63524125,0.31335300,0.36798219,0.00000000
0.26713357,2.67332890,0.73646278,1.24589820,0.10968840,0.62154645,0.31201989,0.36059301,0.00000000
0.27313657,2.62710716,0.73483654,1.21931276,0.10997376,0.60566463,0.31005814,0.35241066,0.00000000
0.27913957,2.57153505,0.72937857,1.18833462,0.10954650,0.58772887,0.30736380,0.34344670,0.00000000
0.28514257,2.50698514,0.72017706,1.15315281,0.10840786,0.56791079,0.30385577,0.33373300,0.00000000
0.29114557,2.43402344,0.70740176,1.11403961,0.10657388,0.54641660,0.29948040,0.32332221,0.00000000
0.29714857,2.35340034,0.69129875,1.07134744,0.10407502,0.52348231,0.29421476,0.31228740,0.00000000
0.30315158,2.26603522,0.67218280,1.02550306,0.10095526,0.49936821,0.28806844,0.30072091,0.00000000
0.30915458,2.17299505,0.65042742,0.97699919,0.09727076,0.47435276,0.28108384,0.28873241,0.00000000
0.31515758,2.07546767,0.62645325,0.92638377,0.09308810,0.44872597,0.27333510,0.27644618,0.00000000
0.32116058,1.97473093,0.60071497,0.87424728,0.08848217,0.42278267,0.26492562,0.26399782,0.00000000
0.32716358,1.87211868,0.57368758,0.82120846,0.08353389,0.39681559,0.25598455,0.25153044,0.00000000
0.33316658,1.76898525,0.54585232,0.76789911,0.07832777,0.37110877,0.24666231,0.23919052,0.00000000
0.33916958,1.66666967,0.51768303,0.71494856,0.07294942,0.34593128,0.23712551,0.22712366,0.00000000
0.34517259,1.56646116,0.48963339,0.66296832,0.06748325,0.32153157,0.22755157,0.21547034,0.00000000
0.35117559,1.46956719,0.46212537,0.61253755,0.06201025,0.29813255,0.21812314,0.20436194,0.00000000
0.35717859,1.37708521,0.43553956,0.56418995,0.05660604,0.27592762,0.20902270,0.19391708,0.00000000
0.36318159,1.28997898,0.41020735,0.51840230,0.05133934,0.25507767,0.20042755,0.18423852,0.00000000
0.36918459,1.20906009,0.38640533,0.47558518,0.04627064,0.23570912,0.19250521,0.17541060,0.00000000
0.37518759,1.13497504,0.36435184,0.43607596,0.04145138,0.21791300,0.18540945,0.16749743,0.00000000
0.38119060,1.06819792,0.34420571,0.40013416,0.03692346,0.20174511,0.17927696,0.16054168,0.00000000
0.38719360,1.00902854,0.32606693,0.36793923,0.03271907,0.18722702,0.17422464,0.15456413,0.00000000
0.39319660,0.95759540,0.30997922,0.33959055,0.02886092,0.17434805,0.17034755,0.14956384,0.00000000
0.39919960,0.91386331,0.29593395,0.31510956,0.02536270,0.16306780,0.16771733,0.14551895,0.00000000
0.40520260,0.87764448,0.28387537,0.29444368,0.02222979,0.15331937,0.16638115,0.14238798,0.00000000
0.41120560,0.84861281,0.27370667,0.27747181,0.01946014,0.14501294,0.16636102,0.14011163,0.00000000
0.41720860,0.82632035,0.26529663,0.26401110,0.01704525,0.13803968,0.16765346,0.13861483,0.00000000
0.42321161,0.81021534,0.25848656,0.25382468,0.01497123,0.13227577,0.17022943,0.13780926,0.00000000
0.42921461,0.79966126,0.25309725,0.24663009,0.01321990,0.12758646,0.17403448,0.13759587,0.00000000
0.43521761,0.79395635,0.24893584,0.24210822,0.01176978,0.12383003,0.17898929,0.13786769,0.00000000
0.44122061,0.79235310,0.24580227,0.23991243,0.01059713,0.12086166,0.18499038,0.13851265,0.00000000
0.44722361,0.79407757,0.24349537,0.23967775,0.00967684,0.11853700,0.19191129,0.13941646,0.00000000
0.45322661,0.79834808,0.24181844,0.24102995,0.00898323,0.11671550,0.19960416,0.14046538,0.00000000
0.45922961,0.80439320,0.24058422,0.24359438,0.00849079,0.11526339,0.20790189,0.14154906,0.00000000
0.46523262,0.81146888,0.23961933,0.24700440,0.00817476,0.11405636,0.21662079,0.14256316,0.00000000
0.47123562,0.81887438,0.23876806,0.25090926,0.00801163,0.11298181,0.22556402,0.14341181,0.00000000
0.47723862,0.82596705,0.23789556,0.25498137,0.00797961,0.11194073,0.23452552,0.14400993,0.00000000
0.48324162,0.83217554,0.23689040,0.25892287,0.00805888,0.11084916,0.24329475,0.14428522,0.00000000
0.48924462,0.83701126,0.23566646,0.26247115,0.00823188,0.10963927,0.25166181,0.14417987,0.00000000
0.49524762,0.84007781,0.23416407,0.26540356,0.00848349,0.10825988,0.25942313,0.14365183,0.00000000
0.50125063,0.84107817,0.23235052,0.26754086,0.00880114,0.10667668,0.26638737,0.14267577,0.00000000
0.50725363,0.83981912,0.23021974,0.26874958,0.00917486,0.10487186,0.27238138,0.14124345,0.00000000
0.51325663,0.83621304,0.22779120,0.26894303,0.00959734,0.10284338,0.27725599,0.13936364,0.00000000
0.51925963,0.83027652,0.22510802,0.26808107,0.01006385,0.10060376,0.28089147,0.13706157,0.00000000
0.52526263,0.82212599,0.22223430,0.26616861,0.01057220,0.09817850,0.28320222,0.13437775,0.00000000
0.53126563,0.81197033,0.21925173,0.26325283,0.01112264,0.09560412,0.28414068,0.13136644,0.00000000
0.53726863,0.80010057,0.21625550,0.25941928,0.01171768,0.09292586,0.28370024,0.12809359,0.00000000
0.54327164,0.78687711,0.21334970,0.25478708,0.01236195,0.09019530,0.28191683,0.12463445,0.00000000
0.54927464,0.77271488,0.21064232,0.24950327,0.01306202,0.08746765,0.27886942,0.12107093,0.00000000
0.55527764,0.75806696,0.20824003,0.24373660,0.01382615,0.08479912,0.27467912,0.11748875,0.00000000
0.56128064,0.74340741,0.20624302,0.23767106,0.01466412,0.08224435,0.26950711,0.11397461,0.00000000
0.56728364,0.72921403,0.20473994,0.23149937,0.01558701,0.07985392,0.26355148,0.11061333,0.00000000
0.57328664,0.71595167,0.20380346,0.22541658,0.01660694,0.07767220,0.25704294,0.10748534,0.00000000
0.57928964,0.70405701,0.20348635,0.21961429,0.01773696,0.07573547,0.25023986,0.10466430,0.00000000
0.58529265,0.69392516,0.20381850,0.21427533,0.01899078,0.07407050,0.24342261,0.10221521,0.00000000
0.59129565,0.68589892,0.20480495,0.20956934,0.02038265,0.07269361,0.23688743,0.10019299,0.00000000
0.59729865,0.68026075,0.20642504,0.20564929,0.02192718,0.07161015,0.23094013,0.09864143,0.00000000
0.60330165,0.67722782,0.20863272,0.20264881,0.02363920,0.07081457,0.22588961,0.09759281,0.00000000
0.60930465,0.67695014,0.21135808,0.20068058,0.02553353,0.07029094,0.22204140,0.09706786,0.00000000
0.61530765,0.67951140,0.21450995,0.19983550,0.02762481,0.07001387,0.21969132,0.09707619,0.00000000
0.62131066,0.68493240,0.21797945,0.20018257,0.02992724,0.06994994,0.21911929,0.09761715,0.00000000
0.62731366,0.69317637,0.22164441,0.20176940,0.03245424,0.07005928,0.22058322,0.09868085,0.00000000
0.63331666,0.70415569,0.22537424,0.20462301,0.03521807,0.07029750,0.22431315,0.10024940,0.00000000
0.63931966,0.71773927,0.22903521,0.20875086,0.03822929,0.07061760,0.23050543,0.10229820,0.00000000
0.64532266,0.73375998,0.23249571,0.21414186,0.04149619,0.07097202,0.23931716,0.10479718,0.00000000
0.65132566,0.75202154,0.23563127,0.22076725,0.04502409,0.07131451,0.25086064,0.10771190,0.00000000
0.65732866,0.77230428,0.23832915,0.22858117,0.04881453,0.07160185,0.26519824,0.11100442,0.00000000
0.66333167,0.79436950,0.24049223,0.23752090,0.05286448,0.07179533,0.28233746,0.11463397,0.00000000
0.66933467,0.81796222,0.24204201,0.24750682,0.05716547,0.07186188,0.30222660,0.11855731,0.00000000
0.67533767,0.84281233,0.24292073,0.25844206,0.06170281,0.07177490,0.32475115,0.12272887,0.00000000
0.68134067,0.86863439,0.24309246,0.27021197,0.06645482,0.07151467,0.34973120,0.12710064,0.00000000
0.68734367,0.89512638,0.24254323,0.28268372,0.07139235,0.07106849,0.37692018,0.13162200,0.00000000
0.69334667,0.92196809,0.24128030,0.29570599,0.07647842,0.07043039,0.40600518,0.13623945,0.00000000
0.69934967,0.94881959,0.23933070,0.30910925,0.08166824,0.06960061,0.43660921,0.14089643,0.00000000
0.70535268,0.97532062,0.23673922,0.32270662,0.08690951,0.06858491,0.46829564,0.14553334,0.00000000
0.71135568,1.00109151,0.23356606,0.33629564,0.09214321,0.06739360,0.50057492,0.15008779,0.00000000
0.71735868,1.02573614,0.22988436,0.34966111,0.09730476,0.06604060,0.53291370,0.15449529,0.00000000
0.72336168,1.04884743,0.22577785,0.36257894,0.10232561,0.06454241,0.56474631,0.15869028,0.00000000
0.72936468,1.07001561,0.22133875,0.37482126,0.10713529,0.06291721,0.59548832,0.16260772,0.00000000
0.73536768,1.08883921,0.21666614,0.38616246,0.11166372,0.06118400,0.62455194,0.16618504,0.00000000
0.74137069,1.10493857,0.21186480,0.39638619,0.11584392,0.05936193,0.65136268,0.16936452,0.00000000
0.74737369,1.11797140,0.20704472,0.40529299,0.11961479,0.05746979,0.67537680,0.17209602,0.00000000
0.75337669,1.12764960,0.20232103,0.41270813,0.12292401,0.05552570,0.69609868,0.17433984,0.00000000
0.75937969,1.13375659,0.19781451,0.41848951,0.12573080,0.05354699,0.71309751,0.17606968,0.00000000
0.76538269,1.13616394,0.19365238,0.42253500,0.12800850,0.05155025,0.72602248,0.17727537,0.00000000
0.77138569,1.13484634,0.18996923,0.42478878,0.12974669,0.04955147,0.73461565,0.17796539,0.00000000
0.77738869,1.12989387,0.18690793,0.42524655,0.13095292,0.04756633,0.73872201,0.17816884,0.00000000
0.78339170,1.12152041,0.18462018,0.42395883,0.13165363,0.04561054,0.73829596,0.17793674,0.00000000
0.78939470,1.11006754,0.18326665,0.42103251,0.13189452,0.04370017,0.73340402,0.17734260,0.00000000
0.79539770,1.09600323,0.18301634,0.41663006,0.13173999,0.04185194,0.72422344,0.17648200,0.00000000
0.80140070,1.07991504,0.18404502,0.41096662,0.13127183,0.04008347,0.71103676,0.17547139,0.00000000
0.80740370,1.06249768,0.18653277,0.40430483,0.13058710,0.03841344,0.69422244,0.17444577,0.00000000
0.81340670,1.04453536,0.19066040,0.39694759,0.12979523,0.03686159,0.67424210,0.17355560,0.00000000
0.81940970,1.02687937,0.19660477,0.38922900,0.12901445,0.03544871,0.65162477,0.17296293,0.00000000
0.82541271,1.01042183,0.20453333,0.38150392,0.12836776,0.03419639,0.62694894,0.17283683,0.00000000
0.83141571,0.99606661,0.21459768,0.37413644,0.12797840,0.03312681,0.60082323,0.17334847,0.00000000
0.83741871,0.98469883,0.22692674,0.36748786,0.12796522,0.03226237,0.57386650,0.17466590,0.00000000
0.84342171,0.97715415,0.24161962,0.36190470,0.12843795,0.03162535,0.54668834,0.17694901,0.00000000
0.84942471,0.97418940,0.25873858,0.35770721,0.12949273,0.03123753,0.51987065,0.18034460,0.00000000
0.85542771,0.97645585,0.27830251,0.35517898,0.13120792,0.03111991,0.49395124,0.18498222,0.00000000
0.86143072,0.98447646,0.30028131,0.35455800,0.13364057,0.03129242,0.46940995,0.19097057,0.00000000
0.86743372,0.99862818,0.32459149,0.35602964,0.13682349,0.03177380,0.44665784,0.19839496,0.00000000
0.87343672,1.01913015,0.35109342,0.35972182,0.14076328,0.03258159,0.42602978,0.20731592,0.00000000
0.87943972,1.04603838,0.37959046,0.36570256,0.14543923,0.03373222,0.40778052,0.21776889,0.00000000
0.88544272,1.07924721,0.40983026,0.37397996,0.15080324,0.03524126,0.39208434,0.22976514,0.00000000
0.89144572,1.11849741,0.44150819,0.38450464,0.15678077,0.03712380,0.37903793,0.24329391,0.00000000
0.89744872,1.16339059,0.47427310,0.39717439,0.16327285,0.03939486,0.36866630,0.25832545,0.00000000
0.90345173,1.21340904,0.50773516,0.41184078,0.17015887,0.04206991,0.36093109,0.27481495,0.00000000
0.90945473,1.26794011,0.54147554,0.42831743,0.17730038,0.04516538,0.35574085,0.29270696,0.00000000
0.91545773,1.32630372,0.57505768,0.44638937,0.18454541,0.04869908,0.35296259,0.31194006,0.00000000
0.92146073,1.38778164,0.60803960,0.46582310,0.19173339,0.05269059,0.35243390,0.33245141,0.00000000
0.92746373,1.45164675,0.63998671,0.48637664,0.19870036,0.05716135,0.35397500,0.35418073,0.00000000
0.93346673,1.51719102,0.67048461,0.50780930,0.20528422,0.06213463,0.35740015,0.37707350,0.00000000
0.93946973,1.58375024,0.69915125,0.52989024,0.21132993,0.06763518,0.36252768,0.40108291,0.00000000
0.94547274,1.65072448,0.72564777,0.55240580,0.21669432,0.07368854,0.36918834,0.42617036,0.00000000
0.95147574,1.71759290,0.74968762,0.57516484,0.22125042,0.08032004,0.37723157,0.45230430,0.00000000
0.95747874,1.78392222,0.77104339,0.59800205,0.22489109,0.08755345,0.38652932,0.47945738,0.00000000
0.96348174,1.84936828,0.78955109,0.62077891,0.22753179,0.09540930,0.39697755,0.50760179,0.00000000
0.96948474,1.91367081,0.80511165,0.64338249,0.22911246,0.10390296,0.40849518,0.53670322,0.00000000
0.97548774,1.97664167,0.81768962,0.66572195,0.22959846,0.11304251,0.42102095,0.56671349,0.00000000
0.98149075,2.03814751,0.82730915,0.68772329,0.22898050,0.12282643,0.43450830,0.59756235,0.00000000
0.98749375,2.09808801,0.83404759,0.70932254,0.22727366,0.13324142,0.44891870,0.62914909,0.00000000
0.99349675,2.15637119,0.83802708,0.73045801,0.22451562,0.14426022,0.46421403,0.66133440,0.00000000
0.99949975,2.21288762,0.83940464,0.75106211,0.22076411,0.15583973,0.48034839,0.69393312,0.00000000
1.00550275,2.26748541,0.83836138,0.77105344,0.21609388,0.16791949,0.49726007,0.72670872,0.00000000
1.01150575,2.31994768,0.83509156,0.79032967,0.21059323,0.18042066,0.51486411,0.75936988,0.00000000
1.01750875,2.36997446,0.82979188,0.80876183,0.20436035,0.19324564,0.53304602,0.79156974,0.00000000
1.02351176,2.41717036,0.82265194,0.82619055,0.19749965,0.20627830,0.55165712,0.82290828,0.00000000
1.02951476,2.46103916,0.81384604,0.84242457,0.19011825,0.21938503,0.57051182,0.85293793,0.00000000
1.03551776,2.50098606,0.80352700,0.85724169,0.18232267,0.23241646,0.58938710,0.88117247,0.00000000
1.04152076,2.53632780,0.79182204,0.87039245,0.17421602,0.24521003,0.60802429,0.90709904,0.00000000
1.04752376,2.56631021,0.77883097,0.88160617,0.16589563,0.25759317,0.62613315,0.93019277,0.00000000
1.05352676,2.59013269,0.76462660,0.89059930,0.15745123,0.26938710,0.64339806,0.94993359,0.00000000
1.05952976,2.60697803,0.74925719,0.89708554,0.14896369,0.28041110,0.65948615,0.96582435,0.00000000
1.06553277,2.61604627,0.73275067,0.90078728,0.14050427,0.29048718,0.67405693,0.97740942,0.00000000
1.07153577,2.61659058,0.71512023,0.90144765,0.13213445,0.29944477,0.68677292,0.98429284,0.00000000
1.07753877,2.60795323,0.69637076,0.89884262,0.12390607,0.30712553,0.69731103,0.98615505,0.00000000
1.08354177,2.58959961,0.67650576,0.89279236,0.11586193,0.31338791,0.70537384,0.98276741,0.00000000
1.08954477,2.56114847,0.65553421,0.88317131,0.10803655,0.31811128,0.71070052,0.97400352,0.00000000
1.09554777,2.52239668,0.63347682,0.86991632,0.10045718,0.32119961,0.71307686,0.95984693,0.00000000
1.10155078,2.47333726,0.61037148,0.85303255,0.09314483,0.32258442,0.71234387,0.94039468,0.00000000
1.10755378,2.41416960,0.58627749,0.83259667,0.08611530,0.32222695,0.70840466,0.91585652,0.00000000
1.11355678,2.34530171,0.56127838,0.80875726,0.07938022,0.32011947,0.70122943,0.88654983,0.00000000
1.11955978,2.26734414,0.53548322,0.78173250,0.07294784,0.31628571,0.69085818,0.85289042,0.00000000
1.12556278,2.18109623,0.50902642,0.75180511,0.06682382,0.31078030,0.67740126,0.81537991,0.00000000
1.13156578,2.08752542,0.48206616,0.71931503,0.06101179,0.30368744,0.66103763,0.77459007,0.00000000
1.13756878,1.98774076,0.45478147,0.68465006,0.05551371,0.29511861,0.64201098,0.73114506,0.00000000
1.14357179,1.88296201,0.42736836,0.64823509,0.05033020,0.28520970,0.62062399,0.68570243,0.00000000
1.14957479,1.77448585,0.40003512,0.61052024,0.04546065,0.27411736,0.59723068,0.63893379,0.00000000
1.15557779,1.66365065,0.37299715,0.57196872,0.04090323,0.26201500,0.57222751,0.59150586,0.00000000
1.16158079,1.55180157,0.34647149,0.53304472,0.03665494,0.24908837,0.54604322,0.54406302,0.00000000
1.16758379,1.44025711,0.32067156,0.49420186,0.03271149,0.23553096,0.51912792,0.49721171,0.00000000
1.17358679,1.33027848,0.29580193,0.45587273,0.02906724,0.22153936,0.49194175,0.45150744,0.00000000
1.17958979,1.22304278,0.27205377,0.41845974,0.02571516,0.20730874,0.46494334,0.40744473,0.00000000
1.18559280,1.11962058,0.24960078,0.38232748,0.02264682,0.19302850,0.43857853,0.36545020,0.00000000
1.19159580,1.02095854,0.22859589,0.34779701,0.01985234,0.17887834,0.41326957,0.32587878,0.00000000
1.19759880,0.92786710,0.20916872,0.31514179,0.01732055,0.16502474,0.38940496,0.28901304,0.00000000
1.20360180,0.84101329,0.19142380,0.28458547,0.01503903,0.15161796,0.36733042,0.25506533,0.00000000
1.20960480,0.76091841,0.17543970,0.25630138,0.01299430,0.13878964,0.34734090,0.22418235,0.00000000
1.21560780,0.68796012,0.16126872,0.23041355,0.01117204,0.12665105,0.32967404,0.19645177,0.00000000
1.22161081,0.62237849,0.14893744,0.20699907,0.00955723,0.11529190,0.31450508,0.17191038,0.00000000
1.22761381,0.56428532,0.13844780,0.18609159,0.00813449,0.10477984,0.30194336,0.15055326,0.00000000
1.23361681,0.51367615,0.12977873,0.16768566,0.00688823,0.09516054,0.29203051,0.13234352,0.00000000
1.23961981,0.47044419,0.12288819,0.15174181,0.00580293,0.08645836,0.28474041,0.11722212,0.00000000
1.24562281,0.43439566,0.11771571,0.13819192,0.00486337,0.07867741,0.27998079,0.10511720,0.00000000
1.25162581,0.40526582,0.11418504,0.12694490,0.00405476,0.07180324,0.27759664,0.09595291,0.00000000
1.25762881,0.38273519,0.11220712,0.11789226,0.00336299,0.06580469,0.27737516,0.08965693,0.00000000
1.26363182,0.36644536,0.11168309,0.11091360,0.00277470,0.06063615,0.27905235,0.08616691,0.00000000
1.26963482,0.35601407,0.11250736,0.10588166,0.00227741,0.05623998,0.28232091,0.08543530,0.00000000
1.27563782,0.35104908,0.11457059,0.10266701,0.00185961,0.05254904,0.28683933,0.08743264,0.00000000
1.28164082,0.35116048,0.11776256,0.10114213,0.00151078,0.04948927,0.29224193,0.09214919,0.00000000
1.28764382,0.35597121,0.12197474,0.10118482,0.00122143,0.04698222,0.29814959,0.09959482,0.00000000
1.29364682,0.36512554,0.12710264,0.10268090,0.00098306,0.04494752,0.30418074,0.10979733,0.00000000
1.29964982,0.37829532,0.13304762,0.10552620,0.00078820,0.04330512,0.30996239,0.12279921,0.00000000
1.30565283,0.39518394,0.13971841,0.10962776,0.00063034,0.04197735,0.31514080,0.13865294,0.00000000
1.31165583,0.41552788,0.14703198,0.11490416,0.00050388,0.04089075,0.31939140,0.15741509,0.00000000
1.31765883,0.43909596,0.15491391,0.12128524,0.00040413,0.03997752,0.32242767,0.17913935,0.00000000
1.32366183,0.46568636,0.16329817,0.12871102,0.00032723,0.03917677,0.32400863,0.20386877,0.00000000
1.32966483,0.49512159,0.17212644,0.13712998,0.00027014,0.03843538,0.32394475,0.23162755,0.00000000
1.33566783,0.52724175,0.18134677,0.14649683,0.00023060,0.03770853,0.32210200,0.26241263,0.00000000
1.34167084,0.56189630,0.19091195,0.15676984,0.00020709,0.03695997,0.31840402,0.29618537,0.00000000
1.34767384,0.59893499,0.20077747,0.16790787,0.00019885,0.03616197,0.31283227,0.33286383,0.00000000
1.35367684,0.63819823,0.21089927,0.17986725,0.00020589,0.03529496,0.30542436,0.37231590,0.00000000
1.35967984,0.67950763,0.22123147,0.19259875,0.00022898,0.03434710,0.29627054,0.41435356,0.00000000
1.36568284,0.72265709,0.23172417,0.20604464,0.00026971,0.03331343,0.28550872,0.45872878,0.00000000
1.37168584,0.76740517,0.24232144,0.22013629,0.00033052,0.03219513,0.27331817,0.50513117,0.00000000
1.37768884,0.81346919,0.25295980,0.23479210,0.00041478,0.03099852,0.25991233,0.55318772,0.00000000
1.38369185,0.86052149,0.26356723,0.24991628,0.00052683,0.02973407,0.24553105,0.60246469,0.00000000
1.38969485,0.90818830,0.27406272,0.26539831,0.00067204,0.02841548,0.23043270,0.65247188,0.00000000
1.39569785,0.95605140,0.28435669,0.28111330,0.00085693,0.02705866,0.21488646,0.70266910,0.00000000
1.40170085,1.00365278,0.29435209,0.29692322,0.00108917,0.02568099,0.19916508,0.75247493,0.00000000
1.40770385,1.05050216,0.30394629,0.31267906,0.00137764,0.02430050,0.18353864,0.80127741,0.00000000
1.41370685,1.09608735,0.31303364,0.32822382,0.00173245,0.02293532,0.16826920,0.84844654,0.00000000
1.41970985,1.13988692,0.32150872,0.34339622,0.00216495,0.02160322,0.15360687,0.89334814,0.00000000
1.42571286,1.18138499,0.32927000,0.35803506,0.00268760,0.02032129,0.13978709,0.93535861,0.00000000
1.43171586,1.22008722,0.33622385,0.37198398,0.00331393,0.01910584,0.12702928,0.97388028,0.00000000
1.43771886,1.25553768,0.34228861,0.38509648,0.00405833,0.01797233,0.11553675,1.00835665,0.00000000
1.44372186,1.28733562,0.34739864,0.39724096,0.00493581,0.01693548,0.10549779,1.03828706,0.00000000
1.44972486,1.31515139,0.35150796,0.40830549,0.00596170,0.01600950,0.09708753,1.06324036,0.00000000
1.45572786,1.33874096,0.35459342,0.41820223,0.00715123,0.01520826,0.09047060,1.08286694,0.00000000
1.46173087,1.35795801,0.35665711,0.42687110,0.00851910,0.01454566,0.08580400,1.09690876,0.00000000
1.46773387,1.37276318,0.35772789,0.43428265,0.01007893,0.01403584,0.08324012,1.10520695,0.00000000
1.47373687,1.38322983,0.35786184,0.44043990,0.01184267,0.01369344,0.08292933,1.10770678,0.00000000
1.47973987,1.38954587,0.35714166,0.44537899,0.01381999,0.01353379,0.08502202,1.10445959,0.00000000
1.48574287,1.39201145,0.35567486,0.44916870,0.01601761,0.01357296,0.08966967,1.09562184,0.00000000
1.49174587,1.39103237,0.35359085,0.45190857,0.01843865,0.01382772,0.09702472,1.08145102,0.00000000
1.49774887,1.38710921,0.35103692,0.45372588,0.02108205,0.01431540,0.10723911,1.06229873,0.00000000
1.50375188,1.38082250,0.34817334,0.45477142,0.02394197,0.01505349,0.12046116,1.03860095,0.00000000
1.50975488,1.37281430,0.34516763,0.45521417,0.02700735,0.01605922,0.13683101,1.01086602,0.00000000
1.51575788,1.36376671,0.34218832,0.45523512,0.03026159,0.01734891,0.15647442,0.97966053,0.00000000
1.52176088,1.35437805,0.33939839,0.45502040,0.03368233,0.01893721,0.17949515,0.94559372,0.00000000
