energy_ev,total_up,Rh_p_up,Rh_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.49574787,2.28674339,0.77735815,1.60068071,0.33842358,0.02356476,0.48484810,0.00000000
-5.48974487,2.17052862,0.73677444,1.52250398,0.32939935,0.02249733,0.45179690,0.00000000
-5.48374187,2.05224371,0.69588534,1.44252150,0.31920086,0.02136359,0.41948540,0.00000000
-5.47773887,1.93316838,0.65537247,1.36147258,0.30788730,0.02017913,0.38829717,0.00000000
-5.47173587,1.81460409,0.61591391,1.28012750,0.29555157,0.01895977,0.35859165,0.00000000
-5.46573287,1.69785044,0.57817132,1.19927354,0.28231719,0.01772114,0.33069923,0.00000000
-5.45972986,1.58418150,0.54277781,1.11970019,0.26833402,0.01647846,0.30491718,0.00000000
-5.45372686,1.47482283,0.51032678,1.04218402,0.25377312,0.01524623,0.28150649,0.00000000
-5.44772386,1.37092941,0.48136171,0.96747356,0.23882085,0.01403802,0.26068948,0.00000000
-5.44172086,1.27356512,0.45636695,0.89627480,0.22367257,0.01286625,0.24264818,0.00000000
-5.43571786,1.18368402,0.43575948,0.82923748,0.20852624,0.01174206,0.22752316,0.00000000
-5.42971486,1.10211385,0.41988154,0.76694283,0.19357611,0.01067517,0.21541283,0.00000000
-5.42371186,1.02954194,0.40899420,0.70989285,0.17900687,0.00967382,0.20637311,0.00000000
-5.41770885,0.96650393,0.40327182,0.65850154,0.16498833,0.00874475,0.20041729,0.00000000
-5.41170585,0.91337531,0.40279745,0.61308834,0.15167097,0.00789320,0.19751614,0.00000000
-5.40570285,0.87036605,0.40755935,0.57387369,0.13918232,0.00712296,0.19759827,0.00000000
-5.39969985,0.83751847,0.41744863,0.54097714,0.12762441,0.00643643,0.20055064,0.00000000
-5.39369685,0.81470838,0.43225844,0.51441770,0.11707220,0.00583475,0.20621957,0.00000000
-5.38769385,0.80164949,0.45168471,0.49411653,0.10757300,0.00531793,0.21441209,0.00000000
-5.38169085,0.79790128,0.47532893,0.47990190,0.09914689,0.00488494,0.22489794,0.00000000
-5.37568784,0.80287999,0.50270297,0.47151614,0.09178796,0.00453390,0.23741231,0.00000000
-5.36968484,0.81587290,0.53323633,0.46862446,0.08546634,0.00426220,0.25165937,0.00000000
-5.36368184,0.83605552,0.56628577,0.47082539,0.08013079,0.00406669,0.26731680,0.00000000
-5.35767884,0.86251134,0.60114746,0.47766247,0.07571178,0.00394376,0.28404125,0.00000000
-5.35167584,0.89425400,0.63707150,0.48863696,0.07212495,0.00388952,0.30147475,0.00000000
-5.34567284,0.93025110,0.67327851,0.50322120,0.06927468,0.00389989,0.31925209,0.00000000
-5.33966983,0.96944925,0.70897802,0.52087231,0.06705773,0.00397070,0.33700882,0.00000000
-5.33366683,1.01079965,0.74338805,0.54104565,0.06536686,0.00409781,0.35438980,0.00000000
-5.32766383,1.05328337,0.77575526,0.56320800,0.06409418,0.00427714,0.37105799,0.00000000
-5.32166083,1.09593567,0.80537499,0.58684980,0.06313430,0.00450474,0.38670316,0.00000000
-5.31565783,1.13786847,0.83161039,0.61149626,0.06238706,0.00477684,0.40105005,0.00000000
-5.30965483,1.17829032,0.85390977,0.63671698,0.06175995,0.00508985,0.41386581,0.00000000
-5.30365183,1.21652304,0.87182159,0.66213382,0.06116996,0.00544041,0.42496626,0.00000000
-5.29764882,1.25201453,0.88500627,0.68742683,0.06054506,0.00582538,0.43422057,0.00000000
-5.29164582,1.28434729,0.89324428,0.71233806,0.05982517,0.00624182,0.44155431,0.00000000
-5.28564282,1.31324239,0.89644023,0.73667319,0.05896265,0.00668701,0.44695055,0.00000000
-5.27963982,1.33855868,0.89462271,0.76030104,0.05792236,0.00715844,0.45044893,0.00000000
-5.27363682,1.36028756,0.88793977,0.78315100,0.05668135,0.00765377,0.45214278,0.00000000
-5.26763382,1.37854343,0.87665055,0.80520857,0.05522813,0.00817084,0.45217438,0.00000000
-5.26163082,1.39355045,0.86111306,0.82650923,0.05356172,0.00870762,0.45072853,0.00000000
-5.25562781,1.40562610,0.84176912,0.84713104,0.05169040,0.00926226,0.44802479,0.00000000
-5.24962481,1.41516257,0.81912681,0.86718623,0.04963034,0.00983298,0.44430872,0.00000000
-5.24362181,1.42260655,0.79374151,0.88681213,0.04740408,0.01041812,0.43984251,0.00000000
-5.23761881,1.42843860,0.76619622,0.90616204,0.04503904,0.01101612,0.43489552,0.00000000
-5.23161581,1.43315285,0.73708209,0.92539624,0.04256597,0.01162546,0.42973505,0.00000000
-5.22561281,1.43723788,0.70698003,0.94467364,0.04001756,0.01224467,0.42461781,0.00000000
-5.21960980,1.44115965,0.67644394,0.96414433,0.03742713,0.01287233,0.41978243,0.00000000
-5.21360680,1.44534703,0.64598643,0.98394345,0.03482743,0.01350700,0.41544330,0.00000000
-5.20760380,1.45018037,0.61606722,1.00418640,0.03224976,0.01414728,0.41178590,0.00000000
-5.20160080,1.45598356,0.58708467,1.02496580,0.02972311,0.01479175,0.40896385,0.00000000
-5.19559780,1.46301944,0.55937052,1.04634989,0.02727364,0.01543899,0.40709747,0.00000000
-5.18959480,1.47148878,0.53318774,1.06838276,0.02492428,0.01608755,0.40627402,0.00000000
-5.18359180,1.48153226,0.50873133,1.09108587,0.02269453,0.01673600,0.40654930,0.00000000
-5.17758879,1.49323535,0.48613175,1.11446094,0.02060040,0.01738289,0.40795040,0.00000000
-5.17158579,1.50663520,0.46546054,1.13849377,0.01865454,0.01802682,0.41047942,0.00000000
-5.16558279,1.52172924,0.44673756,1.16315875,0.01686636,0.01866640,0.41411765,0.00000000
-5.15957979,1.53848452,0.42993941,1.18842358,0.01524240,0.01930032,0.41883012,0.00000000
-5.15357679,1.55684724,0.41500840,1.21425390,0.01378655,0.01992733,0.42456999,0.00000000
-5.14757379,1.57675171,0.40186161,1.24061742,0.01250046,0.02054629,0.43128265,0.00000000
-5.14157079,1.59812816,0.39039942,1.26748725,0.01138386,0.02115617,0.43890920,0.00000000
-5.13556778,1.62090887,0.38051336,1.29484401,0.01043485,0.02175607,0.44738922,0.00000000
-5.12956478,1.64503232,0.37209263,1.32267677,0.00965023,0.02234520,0.45666263,0.00000000
-5.12356178,1.67044501,0.36502938,1.35098249,0.00902570,0.02292290,0.46667065,0.00000000
-5.11755878,1.69710107,0.35922241,1.37976403,0.00855604,0.02348865,0.47735593,0.00000000
-5.11155578,1.72495964,0.35457934,1.40902691,0.00823526,0.02404198,0.48866186,0.00000000
-5.10555278,1.75398039,0.35101738,1.43877493,0.00805668,0.02458252,0.50053131,0.00000000
-5.09954977,1.78411750,0.34846273,1.46900490,0.00801291,0.02510991,0.51290492,0.00000000
-5.09354677,1.81531262,0.34684892,1.49970096,0.00809591,0.02562383,0.52571914,0.00000000
-5.08754377,1.84748747,0.34611433,1.53082873,0.00829694,0.02612388,0.53890424,0.00000000
-5.08154077,1.88053642,0.34619918,1.56232968,0.00860651,0.02660963,0.55238258,0.00000000
-5.07553777,1.91431982,0.34704227,1.59411620,0.00901435,0.02708053,0.56606709,0.00000000
-5.06953477,1.94865850,0.34857776,1.62606755,0.00950943,0.02753591,0.57986033,0.00000000
-5.06353177,1.98332975,0.35073236,1.65802704,0.01007991,0.02797494,0.59365402,0.00000000
-5.05752876,2.01806522,0.35342299,1.68980050,0.01071326,0.02839661,0.60732917,0.00000000
-5.05152576,2.05255075,0.35655518,1.72115633,0.01139631,0.02879972,0.62075681,0.00000000
-5.04552276,2.08642834,0.36002234,1.75182687,0.01211543,0.02918285,0.63379914,0.00000000
-5.03951976,2.11930005,0.36370592,1.78151131,0.01285672,0.02954436,0.64631121,0.00000000
-5.03351676,2.15073370,0.36747643,1.80987982,0.01360628,0.02988237,0.65814285,0.00000000
-5.02751376,2.18027024,0.37119529,1.83657883,0.01435051,0.03019476,0.66914085,0.00000000
-5.02151076,2.20743234,0.37471752,1.86123724,0.01507643,0.03047914,0.67915119,0.00000000
-5.01550775,2.23173401,0.37789484,1.88347346,0.01577206,0.03073290,0.68802143,0.00000000
-5.00950475,2.25269096,0.38057933,1.90290296,0.01642677,0.03095317,0.69560293,0.00000000
-5.00350175,2.26983129,0.38262726,1.91914627,0.01703161,0.03113687,0.70175309,0.00000000
-4.99749875,2.28270636,0.38390300,1.93183735,0.01757966,0.03128070,0.70633748,0.00000000
-4.99149575,2.29090161,0.38428275,1.94063194,0.01806626,0.03138126,0.70923192,0.00000000
-4.98549275,2.29404692,0.38365809,1.94521608,0.01848923,0.03143507,0.71032453,0.00000000
-4.97948974,2.29182659,0.38193896,1.94531439,0.01884896,0.03143867,0.70951775,0.00000000
-4.97348674,2.28398846,0.37905616,1.94069815,0.01914847,0.03138872,0.70673040,0.00000000
-4.96748374,2.27035205,0.37496328,1.93119282,0.01939329,0.03128217,0.70189972,0.00000000
-4.96148074,2.25081556,0.36963778,1.91668487,0.01959125,0.03111633,0.69498342,0.00000000
-4.95547774,2.22536129,0.36308156,1.89712766,0.01975225,0.03088911,0.68596170,0.00000000
-4.94947474,2.19405928,0.35532063,1.87254594,0.01988780,0.03059905,0.67483908,0.00000000
-4.94347174,2.15706902,0.34640424,1.84303889,0.02001060,0.03024556,0.66164597,0.00000000
-4.93746873,2.11463870,0.33640332,1.80878113,0.02013393,0.02982895,0.64643995,0.00000000
-4.93146573,2.06710208,0.32540833,1.77002169,0.02027111,0.02935056,0.62930644,0.00000000
-4.92546273,2.01487270,0.31352670,1.72708063,0.02043487,0.02881277,0.61035876,0.00000000
-4.91945973,1.95843541,0.30087981,1.68034319,0.02063671,0.02821901,0.58973744,0.00000000
-4.91345673,1.89833550,0.28759975,1.63025162,0.02088634,0.02757369,0.56760866,0.00000000
-4.90745373,1.83516545,0.27382583,1.57729484,0.02119117,0.02688211,0.54416188,0.00000000
-4.90145073,1.76954996,0.25970111,1.52199617,0.02155583,0.02615032,0.51960648,0.00000000
-4.89544772,1.70212969,0.24536892,1.46489967,0.02198189,0.02538489,0.49416775,0.00000000
-4.88944472,1.63354435,0.23096952,1.40655573,0.02246761,0.02459276,0.46808214,0.00000000
-4.88344172,1.56441603,0.21663710,1.34750638,0.02300795,0.02378093,0.44159204,0.00000000
-4.87743872,1.49533344,0.20249699,1.28827126,0.02359458,0.02295630,0.41494024,0.00000000
-4.87143572,1.42683789,0.18866344,1.22933480,0.02421621,0.02212540,0.38836442,0.00000000
-4.86543272,1.35941174,0.17523772,1.17113537,0.02485893,0.02129424,0.36209179,0.00000000
-4.85942971,1.29346981,0.16230687,1.11405683,0.02550676,0.02046810,0.33633419,0.00000000
-4.85342671,1.22935429,0.14994293,1.05842302,0.02614229,0.01965148,0.31128386,0.00000000
-4.84742371,1.16733320,0.13820269,1.00449537,0.02674742,0.01884799,0.28710999,0.00000000
-4.84142071,1.10760255,0.12712799,0.95247363,0.02730415,0.01806043,0.26395628,0.00000000
-4.83541771,1.05029184,0.11674642,0.90249963,0.02779538,0.01729076,0.24193951,0.00000000
-4.82941471,0.99547253,0.10707254,0.85466364,0.02820574,0.01654028,0.22114908,0.00000000
-4.82341171,0.94316880,0.09810929,0.80901293,0.02852228,0.01580972,0.20164761,0.00000000
-4.81740870,0.89336984,0.08984968,0.76556174,0.02873521,0.01509948,0.18347241,0.00000000
-4.81140570,0.84604290,0.08227867,0.72430204,0.02883835,0.01440973,0.16663760,0.00000000
-4.80540270,0.80114603,0.07537500,0.68521434,0.02882957,0.01374067,0.15113689,0.00000000
-4.79939970,0.75863992,0.06911304,0.64827764,0.02871098,0.01309266,0.13694669,0.00000000
-4.79339670,0.71849782,0.06346445,0.61347815,0.02848897,0.01246639,0.12402941,0.00000000
-4.78739370,0.68071317,0.05839964,0.58081584,0.02817404,0.01186294,0.11233669,0.00000000
-4.78139070,0.64530425,0.05388900,0.55030884,0.02778042,0.01128389,0.10181255,0.00000000
-4.77538769,0.61231581,0.04990380,0.52199503,0.02732561,0.01073129,0.09239614,0.00000000
-4.76938469,0.58181744,0.04641678,0.49593113,0.02682964,0.01020762,0.08402413,0.00000000
-4.76338169,0.55389905,0.04340242,0.47218909,0.02631430,0.00971574,0.07663259,0.00000000
-4.75737869,0.52866363,0.04083691,0.45085034,0.02580224,0.00925868,0.07015835,0.00000000
-4.75137569,0.50621797,0.03869791,0.43199813,0.02531601,0.00883954,0.06453990,0.00000000
-4.74537269,0.48666182,0.03696406,0.41570854,0.02487712,0.00846126,0.05971782,0.00000000
-4.73936968,0.47007629,0.03561432,0.40204090,0.02450510,0.00812644,0.05563478,0.00000000
-4.73336668,0.45651239,0.03462731,0.39102807,0.02421666,0.00783713,0.05223533,0.00000000
-4.72736368,0.44598014,0.03398055,0.38266737,0.02402494,0.00759464,0.04946535,0.00000000
-4.72136068,0.43843929,0.03364980,0.37691276,0.02393890,0.00739939,0.04727154,0.00000000
-4.71535768,0.43379209,0.03360850,0.37366868,0.02396289,0.00725079,0.04560078,0.00000000
-4.70935468,0.43187864,0.03382739,0.37278618,0.02409643,0.00714713,0.04439965,0.00000000
-4.70335168,0.43247521,0.03427426,0.37406153,0.02433411,0.00708561,0.04361403,0.00000000
-4.69734867,0.43529565,0.03491406,0.37723742,0.02466581,0.00706228,0.04318903,0.00000000
-4.69134567,0.43999609,0.03570914,0.38200700,0.02507699,0.00707220,0.04306903,0.00000000
-4.68534267,0.44618255,0.03661977,0.38802043,0.02554928,0.00710949,0.04319809,0.00000000
-4.67933967,0.45342140,0.03760498,0.39489384,0.02606113,0.00716753,0.04352061,0.00000000
-4.67333667,0.46125209,0.03862345,0.40222019,0.02658865,0.00723916,0.04398221,0.00000000
-4.66733367,0.46920175,0.03963473,0.40958180,0.02710650,0.00731691,0.04453089,0.00000000
-4.66133067,0.47680079,0.04060050,0.41656368,0.02758889,0.00739325,0.04511831,0.00000000
-4.65532766,0.48359917,0.04148593,0.42276737,0.02801054,0.00746081,0.04570120,0.00000000
-4.64932466,0.48918230,0.04226106,0.42782454,0.02834763,0.00751268,0.04624284,0.00000000
-4.64332166,0.49318606,0.04290216,0.43140970,0.02857869,0.00754261,0.04671451,0.00000000
-4.63731866,0.49531031,0.04339298,0.43325160,0.02868541,0.00754520,0.04709691,0.00000000
-4.63131566,0.49533028,0.04372584,0.43314281,0.02865323,0.00751610,0.04738133,0.00000000
-4.62531266,0.49310529,0.04390261,0.43094693,0.02847186,0.00745214,0.04757079,0.00000000
-4.61930965,0.48858472,0.04393534,0.42660339,0.02813563,0.00735137,0.04768076,0.00000000
-4.61330665,0.48181073,0.04384676,0.42012948,0.02764354,0.00721315,0.04773973,0.00000000
-4.60730365,0.47291787,0.04367038,0.41161972,0.02699926,0.00703811,0.04778940,0.00000000
-4.60130065,0.46212957,0.04345037,0.40124248,0.02621091,0.00682808,0.04788448,0.00000000
-4.59529765,0.44975163,0.04324109,0.38923419,0.02529064,0.00658600,0.04809223,0.00000000
-4.58929465,0.43616316,0.04310635,0.37589136,0.02425414,0.00631580,0.04849151,0.00000000
-4.58329165,0.42180516,0.04311834,0.36156077,0.02311999,0.00602220,0.04917153,0.00000000
-4.57728864,0.40716738,0.04335628,0.34662821,0.02190900,0.00571055,0.05023019,0.00000000
-4.57128564,0.39277368,0.04390476,0.33150628,0.02064343,0.00538665,0.05177202,0.00000000
-4.56528264,0.37916667,0.04485192,0.31662165,0.01934628,0.00505648,0.05390584,0.00000000
-4.55927964,0.36689181,0.04628726,0.30240218,0.01804056,0.00472610,0.05674208,0.00000000
-4.55327664,0.35648172,0.04829940,0.28926440,0.01674861,0.00440136,0.06038974,0.00000000
-4.54727364,0.34844088,0.05097355,0.27760160,0.01549153,0.00408782,0.06495325,0.00000000
-4.54127064,0.34323126,0.05438899,0.26777292,0.01428865,0.00379057,0.07052906,0.00000000
-4.53526763,0.34125921,0.05861636,0.26009370,0.01315723,0.00351409,0.07720225,0.00000000
-4.52926463,0.34286388,0.06371514,0.25482719,0.01211209,0.00326219,0.08504310,0.00000000
-4.52326163,0.34830742,0.06973106,0.25217792,0.01116555,0.00303794,0.09410381,0.00000000
-4.51725863,0.35776736,0.07669382,0.25228682,0.01032735,0.00284362,0.10441560,0.00000000
-4.51125563,0.37133121,0.08461508,0.25522806,0.00960476,0.00268073,0.11598612,0.00000000
-4.50525263,0.38899354,0.09348683,0.26100779,0.00900275,0.00254997,0.12879753,0.00000000
-4.49924962,0.41065573,0.10328026,0.26956482,0.00852426,0.00245132,0.14280530,0.00000000
-4.49324662,0.43612851,0.11394531,0.28077309,0.00817054,0.00238407,0.15793785,0.00000000
-4.48724362,0.46513718,0.12541086,0.29444607,0.00794149,0.00234692,0.17409718,0.00000000
-4.48124062,0.49732982,0.13758570,0.31034293,0.00783616,0.00233801,0.19116060,0.00000000
-4.47523762,0.53228803,0.15036032,0.32817639,0.00785310,0.00235510,0.20898341,0.00000000
-4.46923462,0.56954029,0.16360946,0.34762215,0.00799084,0.00239560,0.22740280,0.00000000
-4.46323162,0.60857741,0.17719546,0.36832959,0.00824827,0.00245670,0.24624255,0.00000000
-4.45722861,0.64886984,0.19097224,0.38993362,0.00862499,0.00253554,0.26531862,0.00000000
-4.45122561,0.68988605,0.20478983,0.41206716,0.00912165,0.00262923,0.28444530,0.00000000
-4.44522261,0.73111149,0.21849922,0.43437405,0.00974017,0.00273503,0.30344161,0.00000000
-4.43921961,0.77206736,0.23195736,0.45652182,0.01048386,0.00285044,0.32213780,0.00000000
-4.43321661,0.81232824,0.24503205,0.47821394,0.01135752,0.00297327,0.34038136,0.00000000
-4.42721361,0.85153794,0.25760644,0.49920099,0.01236739,0.00310177,0.35804241,0.00000000
-4.42121061,0.88942270,0.26958293,0.51929037,0.01352098,0.00323467,0.37501803,0.00000000
-4.41520760,0.92580100,0.28088625,0.53835395,0.01482685,0.00337128,0.39123522,0.00000000
-4.40920460,0.96058954,0.29146544,0.55633357,0.01629426,0.00351148,0.40665236,0.00000000
-4.40320160,0.99380488,0.30129478,0.57324376,0.01793279,0.00365577,0.42125896,0.00000000
-4.39719860,1.02556059,0.31037337,0.58917180,0.01975182,0.00380529,0.43507371,0.00000000
-4.39119560,1.05606016,0.31872355,0.60427491,0.02176002,0.00396176,0.44814082,0.00000000
-4.38519260,1.08558569,0.32638822,0.61877469,0.02396485,0.00412747,0.46052506,0.00000000
-4.37918959,1.11448317,0.33342704,0.63294910,0.02637202,0.00430518,0.47230550,0.00000000
-4.37318659,1.14314499,0.33991213,0.64712217,0.02898502,0.00449807,0.48356863,0.00000000
-4.36718359,1.17199067,0.34592304,0.66165199,0.03180474,0.00470964,0.49440108,0.00000000
-4.36118059,1.20144673,0.35154185,0.67691754,0.03482919,0.00494354,0.50488261,0.00000000
-4.35517759,1.23192692,0.35684827,0.69330468,0.03805330,0.00520347,0.51507979,0.00000000
-4.34917459,1.26381370,0.36191536,0.71119226,0.04146893,0.00549307,0.52504072,0.00000000
-4.34317159,1.29744202,0.36680605,0.73093848,0.04506499,0.00581569,0.53479146,0.00000000
-4.33716858,1.33308606,0.37157070,0.75286829,0.04882772,0.00617431,0.54433409,0.00000000
-4.33116558,1.37094948,0.37624580,0.77726223,0.05274110,0.00657137,0.55364684,0.00000000
-4.32516258,1.41115957,0.38085399,0.80434683,0.05678739,0.00700860,0.56268618,0.00000000
-4.31915958,1.45376519,0.38540525,0.83428703,0.06094774,0.00748696,0.57139070,0.00000000
-4.31315658,1.49873834,0.38989925,0.86718062,0.06520286,0.00800644,0.57968662,0.00000000
-4.30715358,1.54597889,0.39432851,0.90305469,0.06953372,0.00856605,0.58749434,0.00000000
