energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-4.30115058,3.57051411,0.01475635,0.49438547,1.07895420,1.58042219,0.06302441,1.45261340
-4.29514757,3.60154884,0.01425947,0.49697664,1.07032013,1.60636756,0.06392271,1.45816203
-4.28914457,3.64171670,0.01381656,0.49990622,1.06596975,1.63483361,0.06501472,1.46898255
-4.28314157,3.69076311,0.01342659,0.50315619,1.06593057,1.66564342,0.06628983,1.48502567
-4.27713857,3.74823094,0.01308794,0.50671071,1.07014899,1.69855739,0.06773290,1.50612598
-4.27113557,3.81345909,0.01279856,0.51055423,1.07848981,1.73327165,0.06932434,1.53200253
-4.26513257,3.88558589,0.01255611,0.51466950,1.09073715,1.76941835,0.07104025,1.56226203
-4.25912956,3.96355817,0.01235813,0.51903553,1.10659715,1.80656834,0.07285274,1.59640476
-4.25312656,4.04614672,0.01220216,0.52362601,1.12570247,1.84423658,0.07473035,1.63383337
-4.24712356,4.13196861,0.01208581,0.52840813,1.14761877,1.88189083,0.07663857,1.67386458
-4.24112056,4.21951661,0.01200686,0.53334225,1.17185323,1.91896353,0.07854058,1.71574379
-4.23511756,4.30719530,0.01196332,0.53838226,1.19786506,1.95486691,0.08039807,1.75866245
-4.22911456,4.39336326,0.01195346,0.54347695,1.22507798,1.98901084,0.08217217,1.80177772
-4.22311156,4.47638012,0.01197587,0.54857220,1.25289426,2.02082305,0.08382450,1.84423414
-4.21710855,4.55465683,0.01202942,0.55361391,1.28071013,2.04977061,0.08531828,1.88518653
-4.21110555,4.62670721,0.01211334,0.55855154,1.30793203,2.07538182,0.08661938,1.92382346
-4.20510255,4.69119833,0.01222714,0.56334196,1.33399309,2.09726729,0.08769748,1.95939031
-4.19909955,4.74699753,0.01237063,0.56795338,1.35836931,2.11513898,0.08852703,1.99121111
-4.19309655,4.79321331,0.01254388,0.57236893,1.38059462,2.12882595,0.08908819,2.01870818
-4.18709355,4.82922805,0.01274715,0.57658968,1.40027426,2.13828571,0.08936750,2.04141862
-4.18109055,4.85472033,0.01298082,0.58063672,1.41709571,2.14361020,0.08935848,2.05900685
-4.17508754,4.86967535,0.01324532,0.58455205,1.43083666,2.14502581,0.08906186,2.07127264
-4.16908454,4.87438243,0.01354100,0.58839812,1.44136959,2.14288686,0.08848568,2.07815397
-4.16308154,4.86941915,0.01386801,0.59225577,1.44866254,2.13766264,0.08764501,2.07972464
-4.15707854,4.85562259,0.01422617,0.59622082,1.45277602,2.12991839,0.08656151,2.07618652
-4.15107554,4.83404849,0.01461480,0.60039907,1.45385615,2.12029079,0.08526263,2.06785682
-4.14507254,4.80592033,0.01503258,0.60490016,1.45212417,2.10945909,0.08378073,2.05515082
-4.13906953,4.77257036,0.01547743,0.60983044,1.44786288,2.09811324,0.08215184,2.03856087
-4.13306653,4.73537562,0.01594632,0.61528531,1.44140059,2.08692050,0.08041442,2.01863267
-4.12706353,4.69569191,0.01643524,0.62134136,1.43309334,2.07649227,0.07860797,1.99593984
-4.12106053,4.65478917,0.01693906,0.62804884,1.42330629,2.06735290,0.07677165,1.97105818
-4.11505753,4.61379144,0.01745157,0.63542498,1.41239514,2.05991206,0.07494284,1.94454069
-4.10905453,4.57362451,0.01796546,0.64344850,1.40068861,2.05444228,0.07315594,1.91689476
-4.10305153,4.53497402,0.01847244,0.65205583,1.38847273,2.05106286,0.07144116,1.88856236
-4.09704852,4.49825620,0.01896335,0.66113930,1.37597793,2.04973113,0.06982365,1.85990457
-4.09104552,4.46360262,0.01942839,0.67054752,1.36336927,2.05024168,0.06832277,1.83119069
-4.08504252,4.43085992,0.01985739,0.68008812,1.35074067,2.05223351,0.06695164,1.80259287
-4.07903952,4.39960430,0.02024005,0.68953267,1.33811298,2.05520517,0.06571700,1.77418601
-4.07303652,4.36917010,0.02056635,0.69862384,1.32543624,2.05853682,0.06461937,1.74595309
-4.06703352,4.33869080,0.02082685,0.70708429,1.31259580,2.06151840,0.06365340,1.71779535
-4.06103052,4.30715014,0.02101308,0.71462708,1.29942192,2.06338239,0.06280856,1.68954669
-4.05502751,4.27344080,0.02111787,0.72096691,1.28570221,2.06333962,0.06206995,1.66099138
-4.04902451,4.23642723,0.02113567,0.72583181,1.27119631,2.06061615,0.06141941,1.63188403
-4.04302151,4.19500942,0.02106278,0.72897465,1.25565182,2.05448964,0.06083657,1.60197052
-4.03701851,4.14818432,0.02089757,0.73018378,1.23882058,2.04432314,0.06030008,1.57100888
-4.03101551,4.09510158,0.02064062,0.72929238,1.22047460,2.02959489,0.05978878,1.53878872
-4.02501251,4.03511098,0.02029468,0.72618603,1.20042048,2.00992254,0.05928280,1.50514838
-4.01900950,3.96779916,0.01986471,0.72080808,1.17851185,1.98508079,0.05876453,1.46998864
-4.01300650,3.89301413,0.01935766,0.71316251,1.15465909,1.95501167,0.05821946,1.43328260
-4.00700350,3.81087651,0.01878227,0.70331441,1.12883592,1.91982723,0.05763677,1.39508106
-4.00100050,3.72177744,0.01814879,0.69138769,1.10108266,1.87980453,0.05700972,1.35551340
-3.99499750,3.62636362,0.01746861,0.67756058,1.07150613,1.83537365,0.05633578,1.31478403
-3.98899450,3.52551090,0.01675385,0.66205892,1.04027625,1.78709935,0.05561656,1.27316477
-3.98299150,3.42028805,0.01601698,0.64514771,1.00761990,1.73565763,0.05485749,1.23098383
-3.97698849,3.31191320,0.01527035,0.62712139,0.97381220,1.68180852,0.05406734,1.18861209
-3.97098549,3.20170537,0.01452583,0.60829332,0.93916614,1.62636661,0.05325759,1.14644762
-3.96498249,3.09103391,0.01379440,0.58898493,0.90402090,1.57017077,0.05244170,1.10489943
-3.95897949,2.98126864,0.01308586,0.56951522,0.86872979,1.51405474,0.05163432,1.06437139
-3.95297649,2.87373296,0.01240857,0.55019084,0.83364826,1.45881987,0.05085054,1.02524714
-3.94697349,2.76966235,0.01176922,0.53129730,0.79912274,1.40521112,0.05010514,0.98787701
-3.94097049,2.67016990,0.01117280,0.51309161,0.76548068,1.35389748,0.04941199,0.95256725
-3.93496748,2.57622014,0.01062251,0.49579649,0.73302224,1.30545720,0.04878356,0.91957231
-3.92896448,2.48861176,0.01011981,0.47959634,0.70201394,1.26036833,0.04823054,0.88909031
-3.92296148,2.40796953,0.00966457,0.46463499,0.67268424,1.21900461,0.04776172,0.86126156
-3.91695848,2.33474484,0.00925519,0.45101507,0.64522122,1.18163623,0.04738392,0.83617030
-3.91095548,2.26922401,0.00888887,0.43879893,0.61977211,1.14843525,0.04710219,0.81384903
-3.90495248,2.21154323,0.00856184,0.42801086,0.59644454,1.11948467,0.04692006,0.79428507
-3.89894947,2.16170853,0.00826959,0.41864038,0.57530914,1.09479046,0.04683994,0.77742877
-3.89294647,2.11961901,0.00800723,0.41064630,0.55640318,1.07429548,0.04686355,0.76320272
-3.88694347,2.08509180,0.00776967,0.40396126,0.53973492,1.05789427,0.04699241,0.75151130
-3.88094047,2.05788689,0.00755192,0.39849653,0.52528823,1.04544796,0.04722827,0.74224992
-3.87493747,2.03773041,0.00734929,0.39414680,0.51302725,1.03679806,0.04757359,0.73531341
-3.86893447,2.02433507,0.00715756,0.39079482,0.50290072,1.03177879,0.04803174,0.73060313
-3.86293147,2.01741677,0.00697314,0.38831565,0.49484577,1.03022706,0.04860732,0.72803229
-3.85692846,2.01670662,0.00679313,0.38658054,0.48879102,1.03198982,0.04930612,0.72752948
-3.85092546,2.02195826,0.00661540,0.38546029,0.48465893,1.03692863,0.05013509,0.72904005
-3.84492246,2.03295015,0.00643858,0.38482816,0.48236730,1.04492131,0.05110207,0.73252555
-3.83891946,2.04948348,0.00626202,0.38456219,0.48182999,1.05586089,0.05221543,0.73796135
-3.83291646,2.07137589,0.00608576,0.38454728,0.48295698,1.06965214,0.05348352,0.74533251
-3.82691346,2.09845208,0.00591041,0.38467666,0.48565383,1.08620614,0.05491412,0.75462852
-3.82091046,2.13053198,0.00573706,0.38485319,0.48982078,1.10543342,0.05651376,0.76583698
-3.81490745,2.16741765,0.00556719,0.38499038,0.49535157,1.12723623,0.05828701,0.77893686
-3.80890445,2.20887987,0.00540249,0.38501306,0.50213226,1.15150057,0.06023581,0.79389174
-3.80290145,2.25464548,0.00524481,0.38485805,0.51004017,1.17808865,0.06235887,0.81064331
-3.79689845,2.30438646,0.00509602,0.38447450,0.51894316,1.20683230,0.06465114,0.82910578
-3.79089545,2.35771166,0.00495791,0.38382420,0.52869929,1.23752785,0.06710343,0.84916136
-3.78489245,2.41416174,0.00483214,0.38288166,0.53915713,1.26993303,0.06970214,0.87065731
-3.77888944,2.47320807,0.00472014,0.38163412,0.55015672,1.30376597,0.07242932,0.89340457
-3.77288644,2.53425581,0.00462313,0.38008135,0.56153122,1.33870681,0.07526274,0.91717843
-3.76688344,2.59665130,0.00454202,0.37823527,0.57310933,1.37440167,0.07817629,0.94172108
-3.76088044,2.65969362,0.00447747,0.37611950,0.58471843,1.41046910,0.08114053,0.96674610
-3.75487744,2.72265004,0.00442986,0.37376866,0.59618827,1.44650866,0.08412344,0.99194490
-3.74887444,2.78477469,0.00439933,0.37122752,0.60735529,1.48211131,0.08709123,1.01699461
-3.74287144,2.84532961,0.00438581,0.36855002,0.61806724,1.51687107,0.09000939,1.04156748
-3.73686843,2.90360729,0.00438908,0.36579814,0.62818796,1.55039742,0.09284367,1.06534106
-3.73086543,2.95895351,0.00440876,0.36304055,0.63760213,1.58232767,0.09556112,1.08800892
-3.72486243,3.01078924,0.00444443,0.36035127,0.64621973,1.61233869,0.09813112,1.10929133
-3.71885943,3.05863040,0.00449562,0.35780800,0.65397989,1.64015725,0.10052627,1.12894530
-3.71285643,3.10210431,0.00456190,0.35549051,0.66085400,1.66556840,0.10272314,1.14677359
-3.70685343,3.14096174,0.00464287,0.35347876,0.66684771,1.68842121,0.10470288,1.16263199
-3.70085043,3.17508375,0.00473821,0.35185095,0.67200179,1.70863158,0.10645159,1.17643465
-3.69484742,3.20448271,0.00484774,0.35068150,0.67639151,1.72618178,0.10796051,1.18815694
-3.68884442,3.22929720,0.00497136,0.35003885,0.68012466,1.74111678,0.10922591,1.19783574
-3.68284142,3.24978104,0.00510912,0.34998333,0.68333806,1.75353730,0.11024886,1.20556699
-3.67683842,3.26628654,0.00526119,0.35056489,0.68619265,1.76359012,0.11103472,1.21150063
-3.67083542,3.27924318,0.00542785,0.35182101,0.68886743,1.77145602,0.11159254,1.21583305
-3.66483242,3.28913242,0.00560948,0.35377467,0.69155228,1.77733615,0.11193432,1.21879751
-3.65882941,3.29646015,0.00580653,0.35643258,0.69444008,1.78143745,0.11207413,1.22065293
-3.65282641,3.30172817,0.00601947,0.35978371,0.69771849,1.78395808,0.11202733,1.22167160
-3.64682341,3.30540630,0.00624880,0.36379821,0.70156159,1.78507366,0.11180973,1.22212643
-3.64082041,3.30790655,0.00649497,0.36842688,0.70612197,1.78492520,0.11143681,1.22227842
-3.63481741,3.30956067,0.00675833,0.37360117,0.71152344,1.78360920,0.11092308,1.22236490
-3.62881441,3.31060242,0.00703912,0.37923377,0.71785486,1.78117079,0.11028161,1.22258914
-3.62281141,3.31115516,0.00733740,0.38521989,0.72516522,1.77760006,0.10952359,1.22311172
-3.61680840,3.31122556,0.00765299,0.39143913,0.73346032,1.77283175,0.10865815,1.22404415
-3.61080540,3.31070340,0.00798545,0.39775799,0.74270112,1.76674854,0.10769231,1.22544482
-3.60480240,3.30936740,0.00833401,0.40403281,0.75280381,1.75918728,0.10663105,1.22731740
-3.59879940,3.30689657,0.00869754,0.41011319,0.76364168,1.74994819,0.10547746,1.22961179
-3.59279640,3.30288634,0.00907451,0.41584569,0.77504859,1.73880620,0.10423310,1.23222717
-3.58679340,3.29686834,0.00946296,0.42107765,0.78682400,1.72552382,0.10289829,1.23501722
-3.58079040,3.28833297,0.00986049,0.42566104,0.79873927,1.70986496,0.10147250,1.23779690
-3.57478739,3.27675337,0.01026427,0.42945618,0.81054501,1.69160873,0.09995476,1.24035053
-3.56878439,3.26160968,0.01067103,0.43233519,0.82197926,1.67056276,0.09834403,1.24244081
-3.56278139,3.24241258,0.01107711,0.43418504,0.83277619,1.64657525,0.09663951,1.24381826
-3.55677839,3.21872510,0.01147850,0.43491015,0.84267496,1.61954520,0.09484096,1.24423077
-3.55077539,3.19018189,0.01187092,0.43443451,0.85142858,1.58943051,0.09294887,1.24343295
-3.54477239,3.15650543,0.01224990,0.43270322,0.85881248,1.55625360,0.09096469,1.24119494
-3.53876938,3.11751876,0.01261092,0.42968344,0.86463242,1.52010435,0.08889092,1.23731045
-3.53276638,3.07315453,0.01294947,0.42536488,0.86873167,1.48114051,0.08673112,1.23160393
-3.52676338,3.02346026,0.01326125,0.41975977,0.87099723,1.43958544,0.08448998,1.22393666
-3.52076038,2.96860008,0.01354223,0.41290241,0.87136481,1.39572366,0.08217323,1.21421171
-3.51475738,2.90885299,0.01378887,0.40484834,0.86982257,1.34989427,0.07978766,1.20237771
-3.50875438,2.84460803,0.01399817,0.39567322,0.86641332,1.30248278,0.07734098,1.18843143
-3.50275138,2.77635678,0.01416782,0.38547142,0.86123540,1.25391158,0.07484175,1.17241914
-3.49674837,2.70468336,0.01429628,0.37435450,0.85444179,1.20462959,0.07229932,1.15443676
-3.49074537,2.63025260,0.01438284,0.36244947,0.84623783,1.15510151,0.06972371,1.13462884
-3.48474237,2.55379656,0.01442766,0.34989691,0.83687730,1.10579692,0.06712551,1.11318642
-3.47873937,2.47610002,0.01443176,0.33684908,0.82665715,1.05717986,0.06451580,1.09034373
-3.47273637,2.39798506,0.01439700,0.32346783,0.81591085,1.00969894,0.06190608,1.06637401
-3.46673337,2.32029547,0.01432600,0.30992253,0.80500063,0.96377858,0.05930812,1.04158424
-3.46073037,2.24388105,0.01422205,0.29638783,0.79430879,0.91981141,0.05673391,1.01630921
-3.45472736,2.16958244,0.01408897,0.28304138,0.78422834,0.87815207,0.05419557,0.99090490
-3.44872436,2.09821666,0.01393100,0.27006149,0.77515319,0.83911263,0.05170523,0.96574129
-3.44272136,2.03056384,0.01375260,0.25762474,0.76746824,0.80295963,0.04927497,0.94119505
-3.43671836,1.96735532,0.01355833,0.24590351,0.76153966,0.76991271,0.04691672,0.91764197
-3.43071536,1.90926353,0.01335265,0.23506353,0.75770556,0.74014492,0.04464221,0.89544962
-3.42471236,1.85689365,0.01313983,0.22526146,0.75626740,0.71378445,0.04246290,0.87497033
-3.41870935,1.81077741,0.01292376,0.21664252,0.75748226,0.69091765,0.04038993,0.85653461
-3.41270635,1.77136882,0.01270787,0.20933822,0.76155633,0.67159321,0.03843411,0.84044534
-3.40670335,1.73904191,0.01249507,0.20346426,0.76863952,0.65582704,0.03660589,0.82697268
-3.40070035,1.71409033,0.01228766,0.19911857,0.77882148,0.64360779,0.03491534,0.81634991
-3.39469735,1.69672843,0.01208733,0.19637962,0.79212900,0.63490244,0.03337223,0.80877013
-3.38869435,1.68709371,0.01189521,0.19530500,0.80852475,0.62966179,0.03198594,0.80438392
-3.38269135,1.68525000,0.01171185,0.19593023,0.82790743,0.62782557,0.03076553,0.80329779
-3.37668834,1.69119131,0.01153729,0.19826789,0.85011312,0.62932661,0.02971974,0.80557346
-3.37068534,1.70484558,0.01137122,0.20230715,0.87491788,0.63409425,0.02885691,0.81122776
-3.36468234,1.72607827,0.01121296,0.20801351,0.90204143,0.64205634,0.02818498,0.82023307
-3.35867934,1.75469537,0.01106166,0.21532894,0.93115179,0.65314010,0.02771137,0.83251828
-3.35267634,1.79044560,0.01091636,0.22417240,0.96187086,0.66727156,0.02744286,0.84797001
-3.34667334,1.83302177,0.01077607,0.23444065,0.99378075,0.68437373,0.02738543,0.86643413
-3.34067034,1.88206132,0.01063992,0.24600945,1.02643080,0.70436363,0.02754407,0.88771759
-3.33466733,1.93714620,0.01050719,0.25873508,1.05934528,0.72714840,0.02792251,0.91159036
-3.32866433,1.99780234,0.01037735,0.27245629,1.09203155,0.75262073,0.02852301,0.93778780
-3.32266133,2.06349912,0.01025015,0.28699659,1.12398877,0.78065401,0.02934604,0.96601325
-3.31665833,2.13364929,0.01012561,0.30216687,1.15471684,0.81109759,0.03039006,0.99594116
-3.31065533,2.20760982,0.01000400,0.31776845,1.18372573,0.84377244,0.03165124,1.02722067
-3.30465233,2.28468407,0.00988583,0.33359637,1.21054484,0.87846771,0.03312327,1.05947982
-3.29864932,2.36412583,0.00977181,0.34944308,1.23473239,0.91493850,0.03479718,1.09233053
-3.29264632,2.44514547,0.00966279,0.36510227,1.25588453,0.95290502,0.03666123,1.12537414
-3.28664332,2.52691835,0.00955969,0.38037291,1.27364408,0.99205348,0.03870093,1.15820772
-3.28064032,2.60859565,0.00946343,0.39506331,1.28770855,1.03203872,0.04089907,1.19043101
-3.27463732,2.68931725,0.00937484,0.40899518,1.29783731,1.07248865,0.04323586,1.22165371
-3.26863432,2.76822660,0.00929462,0.42200745,1.30385749,1.11301023,0.04568921,1.25150305
-3.26263132,2.84448680,0.00922322,0.43395976,1.30566855,1.15319700,0.04823500,1.27963141
-3.25662831,2.91729746,0.00916085,0.44473545,1.30324513,1.19263757,0.05084749,1.30572349
-3.25062531,2.98591153,0.00910738,0.45424402,1.29663816,1.23092504,0.05349977,1.32950296
-3.24462231,3.04965127,0.00906232,0.46242274,1.28597391,1.26766648,0.05616424,1.35073811
-3.23861931,3.10792267,0.00902485,0.46923747,1.27145116,1.30249245,0.05881314,1.36924627
-3.23261631,3.16022767,0.00899379,0.47468263,1.25333631,1.33506589,0.06141904,1.38489685
-3.22661331,3.20617349,0.00896766,0.47878024,1.23195670,1.36508999,0.06395536,1.39761273
-3.22061031,3.24547880,0.00894468,0.48157801,1.20769230,1.39231489,0.06639689,1.40737001
-3.21460730,3.27797658,0.00892291,0.48314679,1.18096606,1.41654285,0.06872016,1.41419620
-3.20860430,3.30361370,0.00890023,0.48357722,1.15223326,1.43763187,0.07090391,1.41816693
-3.20260130,3.32244744,0.00887454,0.48297598,1.12197038,1.45549766,0.07292940,1.41940145
-3.19659830,3.33463964,0.00884377,0.48146166,1.09066377,1.47011424,0.07478071,1.41805727
-3.19059530,3.34044887,0.00880603,0.47916064,1.05879877,1.48151318,0.07644499,1.41432419
-3.18459230,3.34022151,0.00875970,0.47620304,1.02684951,1.48978181,0.07791264,1.40841831
-3.17858929,3.33438246,0.00870354,0.47271902,0.99526991,1.49506079,0.07917748,1.40057614
-3.17258629,3.32342603,0.00863675,0.46883561,0.96448606,1.49754110,0.08023682,1.39104935
-3.16658329,3.30790782,0.00855910,0.46467421,0.93489026,1.49746100,0.08109155,1.38010029
-3.16058029,3.28843771,0.00847095,0.46034878,0.90683675,1.49510285,0.08174615,1.36799847
-3.15457729,3.26567432,0.00837334,0.45596479,0.88063911,1.49079016,0.08220871,1.35501803
-3.14857429,3.24032073,0.00826797,0.45161893,0.85656922,1.48488477,0.08249079,1.34143610
-3.14257129,3.21312124,0.00815723,0.44739942,0.83485759,1.47778407,0.08260736,1.32753193
-3.13656828,3.18485854,0.00804417,0.44338678,0.81569460,1.46991816,0.08257658,1.31358647
-3.13056528,3.15635086,0.00793249,0.43965502,0.79923259,1.46174668,0.08241955,1.29988203
-3.12456228,3.12844811,0.00782641,0.43627278,0.78558820,1.45375509,0.08215993,1.28670178
-3.11855928,3.10202652,0.00773064,0.43330462,0.77484475,1.44645003,0.08182352,1.27432868
-3.11255628,3.07798114,0.00765025,0.43081187,0.76705444,1.44035373,0.08143772,1.26304357
-3.10655328,3.05721568,0.00759057,0.42885324,0.76224007,1.43599707,0.08103092,1.25312224
-3.10055028,3.04062971,0.00755700,0.42748488,0.76039627,1.43391143,0.08063176,1.24483149
-3.09454727,3.02910311,0.00755494,0.42675991,0.76149021,1.43461927,0.08026844,1.23842409
-3.08854427,3.02347835,0.00758960,0.42672748,0.76546193,1.43862368,0.07996790,1.23413297
-3.08254127,3.02454123,0.00766587,0.42743139,0.77222444,1.44639721,0.07975504,1.23216489
-3.07653827,3.03300090,0.00778819,0.42890832,0.78166393,1.45837035,0.07965195,1.23269402
-3.07053527,3.04947030,0.00796037,0.43118596,0.79364029,1.47492020,0.07967728,1.23585590
-3.06453227,3.07444814,0.00818555,0.43428109,0.80798831,1.49635978,0.07984563,1.24174219
-3.05852926,3.10830340,0.00846603,0.43819785,0.82451981,1.52292860,0.08016712,1.25039677
-3.05252626,3.15126337,0.00880321,0.44292633,0.84302683,1.55478482,0.08064710,1.26181345
-3.04652326,3.20340582,0.00919751,0.44844164,0.86328601,1.59199945,0.08128607,1.27593561
-3.04052026,3.26465586,0.00964836,0.45470346,0.88506413,1.63455283,0.08207977,1.29265775
-3.03451726,3.33478730,0.01015411,0.46165625,0.90812461,1.68233345,0.08301941,1.31182908
-3.02851426,3.41342846,0.01071210,0.46923000,0.93223469,1.73513910,0.08409212,1.33325869
-3.02251126,3.50007162,0.01131860,0.47734147,0.95717289,1.79268004,0.08528148,1.35672208
-3.01650825,3.59408531,0.01196888,0.48589584,0.98273621,1.85458403,0.08656819,1.38196851
-3.01050525,3.69472830,0.01265728,0.49478865,1.00874665,1.92040270,0.08793077,1.40872854
-3.00450225,3.80116430,0.01337721,0.50390779,1.03505637,1.98961875,0.08934630,1.43672129
-2.99849925,3.91247599,0.01412132,0.51313555,1.06155110,2.06165365,0.09079109,1.46566073
-2.99249625,4.02767770,0.01488153,0.52235042,1.08815129,2.13587527,0.09224133,1.49526057
-2.98649325,4.14572581,0.01564916,0.53142866,1.11481093,2.21160524,0.09367360,1.52523742
-2.98049025,4.26552662,0.01641509,0.54024561,1.14151359,2.28812572,0.09506531,1.55531210
-2.97448724,4.38594157,0.01716982,0.54867652,1.16826616,2.36468558,0.09639494,1.58520890
-2.96848424,4.50579023,0.01790372,0.55659723,1.19509013,2.44050602,0.09764225,1.61465330
-2.96248124,4.62385173,0.01860709,0.56388457,1.22201119,2.51478592,0.09878823,1.64336828
-2.95647824,4.73886568,0.01927038,0.57041662,1.24904756,2.58670718,0.09981512,1.67106994
-2.95047524,4.84953373,0.01988434,0.57607306,1.27619773,2.65544048,0.10070622,1.69746289
-2.94447224,4.95452309,0.02044020,0.58073563,1.30342858,2.72015202,0.10144576,1.72223636
-2.93846923,5.05247326,0.02092981,0.58428896,1.33066454,2.78001149,0.10201876,1.74506145
-2.93246623,5.14200711,0.02134585,0.58662175,1.35777860,2.83420181,0.10241088,1.76559040
-2.92646323,5.22174697,0.02168191,0.58762841,1.38458589,2.88193077,0.10260839,1.78345815
-2.92046023,5.29033634,0.02193269,0.58721124,1.41084051,2.92244476,0.10259825,1.79828669
-2.91445723,5.34646705,0.02209407,0.58528304,1.43623576,2.95504434,0.10236824,1.80969220
-2.90845423,5.38891143,0.02216324,0.58177008,1.46040817,2.97910155,0.10190726,1.81729499
-2.90245123,5.41655846,0.02213873,0.57661535,1.48294530,2.99407818,0.10120568,1.82073175
-2.89644822,5.42845253,0.02202045,0.56978179,1.50339697,2.99954460,0.10025582,1.81966974
-2.89044522,5.42383291,0.02180971,0.56125547,1.52128952,2.99519810,0.09905249,1.81382204
-2.88444222,5.40217199,0.02150917,0.55104835,1.53614256,2.98087981,0.09759349,1.80296317
-2.87843922,5.36321002,0.02112282,0.53920051,1.54748728,2.95658931,0.09588017,1.78694400
-2.87243622,5.30698424,0.02065583,0.52578160,1.55488562,2.92249591,0.09391791,1.76570512
-2.86643322,5.23385045,0.02011448,0.51089141,1.55794920,2.87894563,0.09171648,1.73928778
-2.86043022,5.14449510,0.01950602,0.49465938,1.55635720,2.82646332,0.08929033,1.70784156
-2.85442721,5.03993695,0.01883849,0.47724311,1.54987233,2.76574923,0.08665863,1.67162823
-2.84842421,4.92151720,0.01812058,0.45882569,1.53835390,2.69766988,0.08384528,1.63102140
-2.84242121,4.79087811,0.01736144,0.43961218,1.52176765,2.62324319,0.08087857,1.58650166
-2.83641821,4.64993046,0.01657053,0.41982507,1.50019158,2.54361822,0.07779082,1.53864753
-2.83041521,4.50081083,0.01575741,0.39969910,1.47381766,2.46005011,0.07461771,1.48812219
-2.82441221,4.34583026,0.01493162,0.37947558,1.44294928,2.37387110,0.07139758,1.43565679
-2.81840920,4.18741645,0.01410253,0.35939640,1.40799455,2.28645883,0.06817053,1.38203097
-2.81240620,4.02805169,0.01327916,0.33969807,1.36945584,2.19920302,0.06497746,1.32805136
-2.80640320,3.87020925,0.01247013,0.32060591,1.32791594,2.11347220,0.06185914,1.27452911
-2.80040020,3.71629104,0.01168355,0.30232879,1.28402161,2.03058159,0.05885513,1.22225746
-2.79439720,3.56856898,0.01092692,0.28505444,1.23846512,1.95176379,0.05600288,1.17199021
-2.78839420,3.42913269,0.01020715,0.26894565,1.19196484,1.87814331,0.05333685,1.12442215
-2.78239120,3.29984550,0.00953047,0.25413742,1.14524536,1.81071603,0.05088772,1.08017213
-2.77638819,3.18231044,0.00890246,0.24073510,1.09901838,1.75033439,0.04868176,1.03976947
-2.77038519,3.07784734,0.00832807,0.22881368,1.05396484,1.69769868,0.04674037,1.00364412
-2.76438219,2.98748147,0.00781163,0.21841811,1.01071901,1.65335457,0.04507974,0.97212089
-2.75837919,2.91194360,0.00735691,0.20956454,0.96985519,1.61769662,0.04371073,0.94541767
-2.75237619,2.85168079,0.00696716,0.20224252,0.93187724,1.59097721,0.04263886,0.92364763
-2.74637319,2.80687665,0.00664521,0.19641790,0.89721135,1.57332000,0.04186448,0.90682489
-2.74037019,2.77747925,0.00639348,0.19203631,0.86620180,1.56473680,0.04138305,0.89487328
-2.73436718,2.76323475,0.00621408,0.18902702,0.83910994,1.56514656,0.04118554,0.88763746
-2.72836418,2.76372435,0.00610888,0.18730698,0.81611582,1.57439522,0.04125894,0.88489572
-2.72236118,2.77840230,0.00607953,0.18678489,0.79732232,1.59227488,0.04158674,0.88637378
-2.71635818,2.80663264,0.00612753,0.18736506,0.78276114,1.61854121,0.04214952,0.89175873
-2.71035518,2.84772274,0.00625426,0.18895099,0.77240022,1.65292793,0.04292553,0.90071249
-2.70435218,2.90095183,0.00646097,0.19144840,0.76615206,1.69515747,0.04389120,0.91288422
-2.69834917,2.96559328,0.00674881,0.19476781,0.76388230,1.74494739,0.04502169,0.92792116
-2.69234617,3.04093000,0.00711882,0.19882636,0.76541822,1.80201231,0.04629135,0.94547755
-2.68634317,3.12626253,0.00757183,0.20354913,0.77055676,1.86606140,0.04767416,0.96522152
-2.68034017,3.22091024,0.00810849,0.20886967,0.77907160,1.93679203,0.04914409,0.98683982
-2.67433717,3.32420634,0.00872913,0.21473001,0.79071926,2.01388017,0.05067540,1.01004059
-2.66833417,3.43548788,0.00943368,0.22108012,0.80524412,2.09696862,0.05224298,1.03455422
-2.66233117,3.55408210,0.01022162,0.22787692,0.82238220,2.18565414,0.05382251,1.06013284
-2.65632816,3.67929074,0.01109180,0.23508291,0.84186392,2.27947467,0.05539072,1.08654857
-2.65032516,3.81037409,0.01204236,0.24266465,0.86341599,2.37789775,0.05692560,1.11359104
-2.64432216,3.94653607,0.01307059,0.25059102,0.88676252,2.48031134,0.05840648,1.14106446
-2.63831916,4.08691204,0.01417281,0.25883155,0.91162557,2.58601785,0.05981429,1.16878473
-2.63231616,4.23056010,0.01534425,0.26735474,0.93772547,2.69423205,0.06113164,1.19657660
-2.62631316,4.37645700,0.01657896,0.27612667,0.96478089,2.80408326,0.06234300,1.22427129
-2.62031016,4.52349875,0.01786969,0.28510962,0.99250904,2.91462210,0.06343478,1.25170460
-2.61430715,4.67050624,0.01920785,0.29426112,1.02062592,3.02483139,0.06439547,1.27871549
-2.60830415,4.81623543,0.02058347,0.30353318,1.04884681,3.13364102,0.06521570,1.30514516
-2.60230115,4.95939158,0.02198517,0.31287178,1.07688709,3.23994605,0.06588826,1.33083649
