energy_ev,total_up,Hf_p_up,Hf_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.22061031,0.96497820,0.16153423,0.44684622,0.02106333,0.00000265,0.03333227,0.00010616,0.51335529
-3.21460730,0.97688946,0.16472815,0.45402807,0.02185563,0.00000267,0.03411752,0.00010817,0.51623371
-3.20860430,0.98325815,0.16691126,0.45838488,0.02251493,0.00000266,0.03468571,0.00010945,0.51660057
-3.20260130,0.98380747,0.16801967,0.45980103,0.02302763,0.00000264,0.03502162,0.00010998,0.51430920
-3.19659830,0.97838450,0.16801387,0.45822087,0.02338297,0.00000260,0.03511546,0.00010975,0.50927132
-3.19059530,0.96696584,0.16687985,0.45365097,0.02357344,0.00000254,0.03496312,0.00010876,0.50146036
-3.18459230,0.94965872,0.16462923,0.44616024,0.02359500,0.00000246,0.03456622,0.00010703,0.49091282
-3.17858929,0.92669785,0.16129863,0.43587795,0.02344729,0.00000237,0.03393195,0.00010461,0.47772737
-3.17258629,0.89843773,0.15694816,0.42298968,0.02313362,0.00000227,0.03307273,0.00010154,0.46206179
-3.16658329,0.86534105,0.15165914,0.40773143,0.02266085,0.00000215,0.03200576,0.00009788,0.44412786
-3.16058029,0.82796359,0.14553122,0.39038218,0.02203921,0.00000203,0.03075233,0.00009371,0.42418438
-3.15457729,0.78693635,0.13867889,0.37125519,0.02128191,0.00000190,0.02933707,0.00008911,0.40252863
-3.14857429,0.74294567,0.13122772,0.35068856,0.02040474,0.00000177,0.02778711,0.00008417,0.37948676
-3.14257129,0.69671249,0.12331030,0.32903542,0.01942557,0.00000164,0.02613120,0.00007897,0.35540343
-3.13656828,0.64897133,0.11506227,0.30665413,0.01836379,0.00000150,0.02439880,0.00007362,0.33063126
-3.13056528,0.60045021,0.10661841,0.28389905,0.01723973,0.00000137,0.02261923,0.00006820,0.30552053
-3.12456228,0.55185212,0.09810911,0.26111207,0.01607414,0.00000125,0.02082089,0.00006281,0.28040956
-3.11855928,0.50383881,0.08965718,0.23861538,0.01488764,0.00000113,0.01903055,0.00005753,0.25561611
-3.11255628,0.45701748,0.08137528,0.21670557,0.01370021,0.00000102,0.01727277,0.00005245,0.23143022
-3.10655328,0.41193054,0.07336391,0.19564931,0.01253086,0.00000092,0.01556947,0.00004763,0.20810847
-3.10055028,0.36904891,0.06571000,0.17568054,0.01139722,0.00000083,0.01393960,0.00004315,0.18587011
-3.09454727,0.32876855,0.05848620,0.15699932,0.01031538,0.00000076,0.01239901,0.00003908,0.16489476
-3.08854427,0.29141021,0.05175069,0.13977204,0.00929970,0.00000070,0.01096037,0.00003547,0.14532182
-3.08254127,0.25722205,0.04554762,0.12413294,0.00836275,0.00000065,0.00963329,0.00003238,0.12725142
-3.07653827,0.22638467,0.03990791,0.11018672,0.00751538,0.00000063,0.00842455,0.00002985,0.11074667
-3.07053527,0.19901796,0.03485053,0.09801183,0.00676675,0.00000062,0.00733829,0.00002795,0.09583701
-3.06453227,0.17518936,0.03038396,0.08766433,0.00612449,0.00000063,0.00637644,0.00002671,0.08252237
-3.05852926,0.15492277,0.02650785,0.07918185,0.00559489,0.00000067,0.00553905,0.00002617,0.07077795
-3.05252626,0.13820751,0.02321474,0.07258757,0.00518304,0.00000073,0.00482471,0.00002640,0.06055912
-3.04652326,0.12500707,0.02049175,0.06789369,0.00489305,0.00000082,0.00423093,0.00002742,0.05180655
-3.04052026,0.11526674,0.01832212,0.06510436,0.00472817,0.00000093,0.00375452,0.00002930,0.04445097
-3.03451726,0.10892018,0.01668660,0.06421789,0.00469092,0.00000107,0.00339193,0.00003207,0.03841761
-3.02851426,0.10589429,0.01556460,0.06522789,0.00478318,0.00000125,0.00313949,0.00003578,0.03363012
-3.02251126,0.10611240,0.01493504,0.06812357,0.00500617,0.00000146,0.00299367,0.00004047,0.03001375
-3.01650825,0.10949562,0.01477694,0.07288898,0.00536041,0.00000170,0.00295122,0.00004618,0.02749788
-3.01050525,0.11596244,0.01506968,0.07950125,0.00584565,0.00000198,0.00300924,0.00005294,0.02601776
-3.00450225,0.12542653,0.01579305,0.08792812,0.00646065,0.00000231,0.00316519,0.00006078,0.02551546
-2.99849925,0.13779329,0.01692699,0.09812470,0.00720302,0.00000267,0.00341686,0.00006969,0.02594013
-2.99249625,0.15295512,0.01845112,0.11002983,0.00806898,0.00000307,0.00376224,0.00007968,0.02724751
-2.98649325,0.17078595,0.02034417,0.12356226,0.00905309,0.00000351,0.00419933,0.00009071,0.02939893
-2.98049025,0.19113546,0.02258327,0.13861697,0.01014802,0.00000399,0.00472599,0.00010274,0.03235969
-2.97448724,0.21382341,0.02514315,0.15506181,0.01134435,0.00000450,0.00533967,0.00011569,0.03609718
-2.96848424,0.23863446,0.02799547,0.17273495,0.01263040,0.00000504,0.00603716,0.00012946,0.04057856
-2.96248124,0.26531413,0.03110813,0.19144326,0.01399209,0.00000562,0.00681435,0.00014393,0.04576846
-2.95647824,0.29356608,0.03444479,0.21096199,0.01541302,0.00000621,0.00766602,0.00015895,0.05162657
-2.95047524,0.32305123,0.03796452,0.23103583,0.01687447,0.00000682,0.00858559,0.00017433,0.05810536
-2.94447224,0.35338900,0.04162172,0.25138158,0.01835568,0.00000743,0.00956498,0.00018988,0.06514810
-2.93846923,0.38416065,0.04536632,0.27169246,0.01983411,0.00000805,0.01059455,0.00020536,0.07268728
-2.93246623,0.41491512,0.04914421,0.29164395,0.02128590,0.00000866,0.01166298,0.00022056,0.08064345
-2.92646323,0.44517692,0.05289795,0.31090117,0.02268642,0.00000925,0.01275739,0.00023521,0.08892475
-2.92046023,0.47445632,0.05656782,0.32912746,0.02401084,0.00000982,0.01386341,0.00024908,0.09742701
-2.91445723,0.50226110,0.06009303,0.34599387,0.02523490,0.00001035,0.01496543,0.00026193,0.10603466
-2.90845423,0.52810982,0.06341316,0.36118936,0.02633555,0.00001085,0.01604683,0.00027351,0.11462226
-2.90245123,0.55154584,0.06646975,0.37443101,0.02729175,0.00001131,0.01709041,0.00028364,0.12305682
-2.89644822,0.57215168,0.06920797,0.38547404,0.02808519,0.00001171,0.01807873,0.00029214,0.13120069
-2.89044522,0.58956301,0.07157829,0.39412107,0.02870089,0.00001208,0.01899467,0.00029886,0.13891502
-2.88444222,0.60348162,0.07353808,0.40023014,0.02912785,0.00001239,0.01982187,0.00030371,0.14606360
-2.87843922,0.61368690,0.07505305,0.40372120,0.02935945,0.00001266,0.02054524,0.00030665,0.15251709
-2.87243622,0.62004514,0.07609858,0.40458066,0.02939379,0.00001291,0.02115152,0.00030768,0.15815711
-2.86643322,0.62251618,0.07666062,0.40286374,0.02923385,0.00001313,0.02162968,0.00030685,0.16288050
-2.86043022,0.62115723,0.07673641,0.39869459,0.02888746,0.00001334,0.02197138,0.00030430,0.16660306
-2.85442721,0.61612340,0.07633477,0.39226393,0.02836719,0.00001356,0.02217129,0.00030017,0.16926295
-2.84842421,0.60766500,0.07547602,0.38382443,0.02768993,0.00001381,0.02222735,0.00029470,0.17082345
-2.84242121,0.59612167,0.07419156,0.37368395,0.02687645,0.00001412,0.02214090,0.00028814,0.17127488
-2.83641821,0.58191343,0.07252305,0.36219683,0.02595078,0.00001451,0.02191675,0.00028078,0.17063575
-2.83041521,0.56552899,0.07052125,0.34975359,0.02493948,0.00001501,0.02156307,0.00027297,0.16895286
-2.82441221,0.54751186,0.06824461,0.33676942,0.02387080,0.00001565,0.02109123,0.00026503,0.16630055
-2.81840920,0.52844458,0.06575758,0.32367185,0.02277389,0.00001646,0.02051548,0.00025734,0.16277898
-2.81240620,0.50893170,0.06312875,0.31088802,0.02167790,0.00001746,0.01985261,0.00025024,0.15851150
-2.80640320,0.48958218,0.06042891,0.29883200,0.02061112,0.00001870,0.01912144,0.00024408,0.15364132
-2.80040020,0.47099163,0.05772907,0.28789252,0.01960017,0.00002019,0.01834235,0.00023917,0.14832753
-2.79439720,0.45372511,0.05509846,0.27842157,0.01866928,0.00002196,0.01753667,0.00023581,0.14274056
-2.78839420,0.43830091,0.05260266,0.27072401,0.01783961,0.00002402,0.01672614,0.00023425,0.13705748
-2.78239120,0.42517588,0.05030190,0.26504877,0.01712873,0.00002639,0.01593232,0.00023468,0.13145695
-2.77638819,0.41473268,0.04824953,0.26158155,0.01655015,0.00002907,0.01517600,0.00023723,0.12611435
-2.77038519,0.40726926,0.04649067,0.26043944,0.01611306,0.00003206,0.01447671,0.00024199,0.12119697
-2.76438219,0.40299092,0.04506124,0.26166749,0.01582214,0.00003534,0.01385220,0.00024897,0.11685953
-2.75837919,0.40200504,0.04398716,0.26523732,0.01567752,0.00003891,0.01331805,0.00025810,0.11324014
-2.75237619,0.40431865,0.04328391,0.27104785,0.01567489,0.00004272,0.01288729,0.00026926,0.11045672
-2.74637319,0.40983892,0.04295635,0.27892806,0.01580571,0.00004674,0.01257011,0.00028226,0.10860405
-2.74037019,0.41837638,0.04299883,0.28864175,0.01605750,0.00005092,0.01237366,0.00029685,0.10775136
-2.73436718,0.42965092,0.04339556,0.29989432,0.01641437,0.00005521,0.01230191,0.00031270,0.10794071
-2.72836418,0.44330032,0.04412130,0.31234113,0.01685745,0.00005953,0.01235559,0.00032946,0.10918588
-2.72236118,0.45889107,0.04514213,0.32559750,0.01736555,0.00006382,0.01253220,0.00034672,0.11147213
-2.71635818,0.47593112,0.04641662,0.33924991,0.01791580,0.00006801,0.01282609,0.00036407,0.11475643
-2.71035518,0.49388433,0.04789696,0.35286817,0.01848436,0.00007202,0.01322861,0.00038104,0.11896854
-2.70435218,0.51218600,0.04953040,0.36601815,0.01904717,0.00007576,0.01372834,0.00039720,0.12401258
-2.69834917,0.53025920,0.05126069,0.37827468,0.01958059,0.00007917,0.01431135,0.00041211,0.12976932
-2.69234617,0.54753126,0.05302958,0.38923416,0.02006219,0.00008218,0.01496156,0.00042534,0.13609897
-2.68634317,0.56345002,0.05477842,0.39852655,0.02047132,0.00008471,0.01566109,0.00043653,0.14284457
-2.68034017,0.57749918,0.05644963,0.40582620,0.02078974,0.00008672,0.01639070,0.00044534,0.14983581
-2.67433717,0.58921241,0.05798820,0.41086114,0.02100208,0.00008815,0.01713030,0.00045149,0.15689322
-2.66833417,0.59818568,0.05934305,0.41342054,0.02109625,0.00008897,0.01785939,0.00045477,0.16383275
-2.66233117,0.60408738,0.06046827,0.41336003,0.02106370,0.00008917,0.01855759,0.00045506,0.17047045
-2.65632816,0.60666604,0.06132416,0.41060470,0.02089957,0.00008874,0.01920517,0.00045227,0.17662734
-2.65032516,0.60575531,0.06187815,0.40514962,0.02060271,0.00008767,0.01978355,0.00044643,0.18213407
-2.64432216,0.60127610,0.06210541,0.39705805,0.02017558,0.00008601,0.02027576,0.00043762,0.18683552
-2.63831916,0.59323597,0.06198928,0.38645724,0.01962402,0.00008377,0.02066691,0.00042600,0.19059492
-2.63231616,0.58172575,0.06152145,0.37353229,0.01895692,0.00008101,0.02094455,0.00041177,0.19329755
-2.62631316,0.56691373,0.06070190,0.35851818,0.01818579,0.00007778,0.02109901,0.00039521,0.19485373
-2.62031016,0.54903759,0.05953861,0.34169043,0.01732429,0.00007414,0.02112357,0.00037662,0.19520108
-2.61430715,0.52839457,0.05804701,0.32335486,0.01638769,0.00007017,0.02101467,0.00035637,0.19430595
-2.60830415,0.50533028,0.05624928,0.30383683,0.01539230,0.00006593,0.02077192,0.00033479,0.19216386
-2.60230115,0.48022665,0.05417349,0.28347050,0.01435492,0.00006151,0.02039802,0.00031228,0.18879913
-2.59629815,0.45348946,0.05185258,0.26258848,0.01329230,0.00005697,0.01989864,0.00028921,0.18426347
-2.59029515,0.42553594,0.04932323,0.24151227,0.01222065,0.00005238,0.01928216,0.00026592,0.17863377
-2.58429215,0.39678298,0.04662477,0.22054389,0.01115520,0.00004782,0.01855933,0.00024275,0.17200918
-2.57828914,0.36763618,0.04379797,0.19995886,0.01010987,0.00004335,0.01774291,0.00022002,0.16450748
-2.57228614,0.33848018,0.04088392,0.18000073,0.00909694,0.00003901,0.01684719,0.00019798,0.15626102
-2.56628314,0.30967046,0.03792297,0.16087726,0.00812689,0.00003485,0.01588754,0.00017688,0.14741233
-2.56028014,0.28152682,0.03495379,0.14275819,0.00720825,0.00003091,0.01487993,0.00015689,0.13810966
-2.55427714,0.25432856,0.03201247,0.12577461,0.00634762,0.00002722,0.01384044,0.00013816,0.12850255
-2.54827414,0.22831138,0.02913186,0.11001967,0.00554965,0.00002380,0.01278484,0.00012079,0.11873762
-2.54227114,0.20366596,0.02634102,0.09555057,0.00481719,0.00002066,0.01172812,0.00010485,0.10895475
-2.53626813,0.18053809,0.02366485,0.08239143,0.00415140,0.00001780,0.01068421,0.00009036,0.09928379
-2.53026513,0.15903007,0.02112385,0.07053701,0.00355195,0.00001523,0.00966564,0.00007731,0.08984183
-2.52426213,0.13920338,0.01873404,0.05995687,0.00301725,0.00001294,0.00868334,0.00006568,0.08073114
-2.51825913,0.12108206,0.01650707,0.05059977,0.00254464,0.00001091,0.00774650,0.00005539,0.07203783
-2.51225613,0.10465699,0.01445041,0.04239811,0.00213065,0.00000914,0.00686249,0.00004638,0.06383107
-2.50625313,0.08989041,0.01256760,0.03527230,0.00177121,0.00000760,0.00603684,0.00003855,0.05616309
-2.50025013,0.07672075,0.01085871,0.02913477,0.00146183,0.00000627,0.00527334,0.00003182,0.04906966
-2.49424712,0.06506743,0.00932070,0.02389356,0.00119783,0.00000514,0.00457410,0.00002607,0.04257102
-2.48824412,0.05483556,0.00794792,0.01945551,0.00097445,0.00000418,0.00393972,0.00002121,0.03667333
-2.48224112,0.04592028,0.00673263,0.01572891,0.00078704,0.00000338,0.00336946,0.00001713,0.03137028
-2.47623812,0.03821076,0.00566544,0.01262554,0.00063111,0.00000271,0.00286146,0.00001374,0.02664493
-2.47023512,0.03159370,0.00473577,0.01006232,0.00050244,0.00000215,0.00241293,0.00001094,0.02247169
-2.46423212,0.02595633,0.00393230,0.00796242,0.00039713,0.00000170,0.00202035,0.00000864,0.01881824
-2.45822911,0.02118886,0.00324334,0.00625593,0.00031164,0.00000134,0.00167969,0.00000678,0.01564738
-2.45222611,0.01718648,0.00265718,0.00488024,0.00024280,0.00000104,0.00138661,0.00000529,0.01291875
-2.44622311,0.01385078,0.00216234,0.00378002,0.00018780,0.00000081,0.00113657,0.00000409,0.01059042
-2.44022011,0.01109079,0.00174780,0.00290706,0.00014422,0.00000062,0.00092502,0.00000314,0.00862021
-2.43421711,0.00882355,0.00140319,0.00221985,0.00010996,0.00000047,0.00074751,0.00000239,0.00696677
-2.42821411,0.00697446,0.00111890,0.00168309,0.00008324,0.00000036,0.00059978,0.00000181,0.00559052
-2.42221111,0.00547718,0.00088615,0.00126711,0.00006255,0.00000027,0.00047784,0.00000136,0.00445428
-2.41620810,0.00427343,0.00069705,0.00094723,0.00004668,0.00000020,0.00037799,0.00000102,0.00352377
-2.41020510,0.00331258,0.00054456,0.00070317,0.00003458,0.00000015,0.00029688,0.00000075,0.00276783
-2.40420210,0.00255112,0.00042254,0.00051841,0.00002544,0.00000011,0.00023153,0.00000056,0.00215861
-2.39819910,0.00195203,0.00032564,0.00037968,0.00001859,0.00000008,0.00017929,0.00000041,0.00167153
-2.39219610,0.00148415,0.00024926,0.00027639,0.00001350,0.00000006,0.00013787,0.00000030,0.00128517
-2.38619310,0.00112151,0.00018954,0.00020022,0.00000975,0.00000004,0.00010529,0.00000022,0.00098113
-2.38019010,0.00084269,0.00014322,0.00014467,0.00000702,0.00000003,0.00007987,0.00000016,0.00074376
-2.37418709,0.00063026,0.00010759,0.00010481,0.00000506,0.00000002,0.00006023,0.00000012,0.00055994
-2.36818409,0.00047015,0.00008045,0.00007691,0.00000369,0.00000002,0.00004519,0.00000010,0.00041873
-2.36218109,0.00035125,0.00006002,0.00005827,0.00000277,0.00000001,0.00003381,0.00000009,0.00031120
-2.35617809,0.00026493,0.00004488,0.00004705,0.00000221,0.00000001,0.00002534,0.00000010,0.00023008
-2.35017509,0.00020470,0.00003395,0.00004215,0.00000194,0.00000001,0.00001918,0.00000012,0.00016956
-2.34417209,0.00016597,0.00002638,0.00004311,0.00000195,0.00000001,0.00001488,0.00000015,0.00012503
-2.33816908,0.00014584,0.00002161,0.00005012,0.00000224,0.00000001,0.00001214,0.00000021,0.00009296
-2.33216608,0.00014301,0.00001928,0.00006406,0.00000284,0.00000001,0.00001073,0.00000030,0.00007065
-2.32616308,0.00015773,0.00001923,0.00008653,0.00000382,0.00000002,0.00001058,0.00000043,0.00005614
-2.32016008,0.00019194,0.00002150,0.00012005,0.00000529,0.00000002,0.00001170,0.00000061,0.00004813
-2.31415708,0.00024939,0.00002637,0.00016819,0.00000742,0.00000003,0.00001423,0.00000086,0.00004584
-2.30815408,0.00033595,0.00003432,0.00023590,0.00001042,0.00000004,0.00001843,0.00000122,0.00004903
-2.30215108,0.00046004,0.00004613,0.00032980,0.00001460,0.00000006,0.00002470,0.00000172,0.00005793
-2.29614807,0.00063318,0.00006289,0.00045868,0.00002035,0.00000009,0.00003364,0.00000240,0.00007328
-2.29014507,0.00087066,0.00008607,0.00063399,0.00002819,0.00000012,0.00004603,0.00000333,0.00009634
-2.28414207,0.00119244,0.00011761,0.00087051,0.00003880,0.00000016,0.00006292,0.00000459,0.00012897
-2.27813907,0.00162415,0.00016003,0.00118715,0.00005305,0.00000023,0.00008566,0.00000629,0.00017372
-2.27213607,0.00219834,0.00021652,0.00160781,0.00007206,0.00000031,0.00011599,0.00000856,0.00023393
-2.26613307,0.00295589,0.00029111,0.00216247,0.00009721,0.00000041,0.00015609,0.00001157,0.00031386
-2.26013007,0.00394761,0.00038882,0.00288833,0.00013027,0.00000055,0.00020868,0.00001553,0.00041888
-2.25412706,0.00523601,0.00051581,0.00383115,0.00017341,0.00000074,0.00027712,0.00002071,0.00055565
-2.24812406,0.00689723,0.00067962,0.00504666,0.00022929,0.00000098,0.00036554,0.00002743,0.00073232
-2.24212106,0.00902314,0.00088933,0.00660202,0.00030118,0.00000128,0.00047892,0.00003610,0.00095873
-2.23611806,0.01172337,0.00115579,0.00857742,0.00039300,0.00000168,0.00062321,0.00004721,0.00124670
-2.23011506,0.01512746,0.00149185,0.01106757,0.00050945,0.00000217,0.00080552,0.00006134,0.00161022
-2.22411206,0.01938686,0.00191252,0.01418319,0.00065612,0.00000280,0.00103416,0.00007918,0.00206571
-2.21810905,0.02467666,0.00243518,0.01805224,0.00083954,0.00000358,0.00131881,0.00010157,0.00263219
-2.21210605,0.03119705,0.00307971,0.02282102,0.00106733,0.00000456,0.00167061,0.00012947,0.00333147
-2.20610305,0.03917419,0.00386862,0.02865478,0.00134826,0.00000576,0.00210221,0.00016400,0.00418832
-2.20010005,0.04886053,0.00482704,0.03573793,0.00169234,0.00000723,0.00262785,0.00020645,0.00523044
-2.19409705,0.06053417,0.00598269,0.04427356,0.00211087,0.00000902,0.00326335,0.00025829,0.00648851
-2.18809405,0.07449729,0.00736573,0.05448232,0.00261646,0.00001117,0.00402604,0.00032117,0.00799599
-2.18209105,0.09107345,0.00900852,0.06660038,0.00322304,0.00001376,0.00493471,0.00039694,0.00978892
-2.17608804,0.11060353,0.01094520,0.08087649,0.00394585,0.00001684,0.00600937,0.00048762,0.01190546
-2.17008504,0.13344036,0.01321117,0.09756799,0.00480128,0.00002048,0.00727104,0.00059546,0.01438539
-2.16408204,0.15994185,0.01584241,0.11693583,0.00580681,0.00002474,0.00874142,0.00072283,0.01726935
-2.15807904,0.19046269,0.01887470,0.13923846,0.00698078,0.00002971,0.01044245,0.00087229,0.02059799
-2.15207604,0.22534471,0.02234259,0.16472478,0.00834213,0.00003545,0.01239579,0.00104652,0.02441090
-2.14607304,0.26490595,0.02627840,0.19362616,0.00991009,0.00004205,0.01462231,0.00124827,0.02874543
-2.14007004,0.30942871,0.03071092,0.22614767,0.01170377,0.00004956,0.01714135,0.00148034,0.03363538
-2.13406703,0.35914686,0.03566424,0.26245891,0.01374171,0.00005806,0.01997004,0.00174552,0.03910951
-2.12806403,0.41423282,0.04115634,0.30268437,0.01604137,0.00006760,0.02312255,0.00204649,0.04519012
-2.12206103,0.47478442,0.04719782,0.34689402,0.01861852,0.00007823,0.02660923,0.00238579,0.05189146
-2.11605803,0.54081248,0.05379059,0.39509410,0.02148662,0.00008998,0.03043591,0.00276567,0.05921828
-2.11005503,0.61222918,0.06092670,0.44721883,0.02465616,0.00010287,0.03460303,0.00318805,0.06716439
-2.10405203,0.68883813,0.06858726,0.50312312,0.02813391,0.00011690,0.03910498,0.00365438,0.07571140
-2.09804902,0.77032636,0.07674167,0.56257679,0.03192228,0.00013204,0.04392945,0.00416555,0.08482769
-2.09204602,0.85625884,0.08534691,0.62526069,0.03601858,0.00014824,0.04905688,0.00472175,0.09446757
-2.08604302,0.94607598,0.09434735,0.69076488,0.04041439,0.00016544,0.05446008,0.00532242,0.10457081
-2.08004002,1.03909427,0.10367471,0.75858925,0.04509495,0.00018352,0.06010405,0.00596607,0.11506256
-2.07403702,1.13451061,0.11324845,0.82814673,0.05003871,0.00020235,0.06594592,0.00665026,0.12585362
-2.06803402,1.23141010,0.12297654,0.89876903,0.05521691,0.00022178,0.07193518,0.00737150,0.13684118
-2.06203102,1.32877764,0.13275660,0.96971523,0.06059342,0.00024161,0.07801408,0.00812519,0.14791001
-2.05602801,1.42551302,0.14247740,1.04018279,0.06612468,0.00026164,0.08411830,0.00890559,0.15893409
-2.05002501,1.52044933,0.15202074,1.10932108,0.07175987,0.00028162,0.09017787,0.00970586,0.16977864
-2.04402201,1.61237435,0.16126357,1.17624696,0.07744136,0.00030129,0.09611828,0.01051805,0.18030264
-2.03801901,1.70005435,0.17008049,1.24006217,0.08310534,0.00032038,0.10186185,0.01133322,0.19036156
-2.03201601,1.78225981,0.17834637,1.29987206,0.08868271,0.00033862,0.10732920,0.01214154,0.19981045
-2.02601301,1.85779232,0.18593911,1.35480517,0.09410029,0.00035571,0.11244101,0.01293245,0.20850725
-2.02001001,1.92551200,0.19274251,1.40403316,0.09928216,0.00037139,0.11711975,0.01369487,0.21631613
-2.01400700,1.98436447,0.19864905,1.44679037,0.10415130,0.00038537,0.12129155,0.01441741,0.22311084
-2.00800400,2.03340679,0.20356259,1.48239265,0.10863131,0.00039742,0.12488804,0.01508867,0.22877800
-2.00200100,2.07183133,0.20740088,1.51025465,0.11264836,0.00040732,0.12784817,0.01569748,0.23322015
-1.99599800,2.09898704,0.21009777,1.52990516,0.11613310,0.00041486,0.13011985,0.01623323,0.23635843
-1.98999500,2.11439707,0.21160500,1.54099988,0.11902262,0.00041990,0.13166144,0.01668616,0.23813487
-1.98399200,2.11777243,0.21189367,1.54333123,0.12126230,0.00042234,0.13244306,0.01704768,0.23851416
-1.97798899,2.10902096,0.21095516,1.53683474,0.12280755,0.00042212,0.13244748,0.01731059,0.23748483
-1.97198599,2.08825126,0.20880146,1.52159192,0.12362524,0.00041922,0.13167079,0.01746934,0.23505972
-1.96598299,2.05577143,0.20546507,1.49782915,0.12369492,0.00041370,0.13012268,0.01752026,0.23127590
-1.95997999,2.01208246,0.20099825,1.46591288,0.12300961,0.00040563,0.12782625,0.01746162,0.22619377
-1.95397699,1.95786649,0.19547177,1.42634102,0.12157622,0.00039517,0.12481759,0.01729381,0.21989558
-1.94797399,1.89397016,0.18897314,1.37973084,0.11941557,0.00038249,0.12114482,0.01701925,0.21248329
-1.94197099,1.82138375,0.18160439,1.32680373,0.11656188,0.00036781,0.11686690,0.01664243,0.20407592
-1.93596798,1.74121649,0.17347950,1.26836733,0.11306195,0.00035139,0.11205204,0.01616973,0.19480645
-1.92996498,1.65466919,0.16472152,1.20529555,0.10897386,0.00033351,0.10677596,0.01560925,0.18481829
-1.92396198,1.56300476,0.15545950,1.13850730,0.10436534,0.00031445,0.10111987,0.01497059,0.17426171
-1.91795898,1.46751802,0.14582536,1.06894443,0.09931187,0.00029452,0.09516841,0.01426456,0.16328999
-1.91195598,1.36950541,0.13595082,0.99754987,0.09389459,0.00027403,0.08900749,0.01350288,0.15205580
-1.90595298,1.27023595,0.12596433,0.92524653,0.08819802,0.00025326,0.08272222,0.01269782,0.14070763
-1.89994997,1.17092425,0.11598841,0.85291765,0.08230785,0.00023251,0.07639497,0.01186188,0.12938657
-1.89394697,1.07270633,0.10613721,0.78138941,0.07630872,0.00021202,0.07010354,0.01100748,0.11822351
-1.88794397,0.97661918,0.09651440,0.71141599,0.07028217,0.00019204,0.06391964,0.01014658,0.10733676
-1.88194097,0.88358433,0.08721165,0.64366769,0.06430480,0.00017277,0.05790762,0.00929051,0.09683027
-1.87593797,0.79439596,0.07830740,0.57872238,0.05844670,0.00015439,0.05212355,0.00844961,0.08679232
-1.86993497,0.70971355,0.06986626,0.51706011,0.05277023,0.00013703,0.04661452,0.00763312,0.07729490
-1.86393197,0.63005918,0.06193875,0.45906124,0.04732909,0.00012081,0.04141843,0.00684902,0.06839351
-1.85792896,0.55581900,0.05456157,0.40500752,0.04216778,0.00010579,0.03656392,0.00610392,0.06012760
-1.85192596,0.48724878,0.04775818,0.35508613,0.03732144,0.00009203,0.03207070,0.00540305,0.05252130
-1.84592296,0.42448272,0.04153980,0.30939620,0.03281594,0.00007954,0.02795011,0.00475026,0.04558474
-1.83991996,0.36754510,0.03590660,0.26795729,0.02866833,0.00006832,0.02420582,0.00414806,0.03931546
-1.83391696,0.31636408,0.03084916,0.23071945,0.02488749,0.00005833,0.02083477,0.00359773,0.03370015
-1.82791396,0.27078686,0.02634998,0.19757438,0.02147502,0.00004954,0.01782815,0.00309944,0.02871652
-1.82191096,0.23059559,0.02238513,0.16836698,0.01842621,0.00004188,0.01517252,0.00265238,0.02433517
-1.81590795,0.19552337,0.01892586,0.14290714,0.01573114,0.00003530,0.01285081,0.00225491,0.02052149
-1.80990495,0.16526980,0.01594012,0.12098109,0.01337584,0.00002971,0.01084345,0.00190474,0.01723737
-1.80390195,0.13951551,0.01339403,0.10236203,0.01134334,0.00002505,0.00912933,0.00159907,0.01444295
-1.79789895,0.11793535,0.01125317,0.08681980,0.00961479,0.00002126,0.00768671,0.00133476,0.01209798
-1.79189595,0.10020985,0.00948367,0.07412928,0.00817038,0.00001825,0.00649398,0.00110842,0.01016314
-1.78589295,0.08603482,0.00805321,0.06407737,0.00699021,0.00001598,0.00553035,0.00091660,0.00860102
-1.77988994,0.07512890,0.00693166,0.05646851,0.00605497,0.00001439,0.00477637,0.00075586,0.00737695
-1.77388694,0.06723902,0.00609169,0.05112861,0.00534656,0.00001342,0.00421430,0.00062285,0.00645955
-1.76788394,0.06214382,0.00550906,0.04790749,0.00484844,0.00001305,0.00382837,0.00051442,0.00582106
-1.76188094,0.05965514,0.00516274,0.04667976,0.00454590,0.00001325,0.00360490,0.00042760,0.00543750
-1.75587794,0.05961756,0.00503496,0.04734439,0.00442618,0.00001399,0.00353230,0.00035971,0.00528861
-1.74987494,0.06190641,0.00511094,0.04982293,0.00447843,0.00001525,0.00360094,0.00030831,0.00535763
-1.74387194,0.06642420,0.00537865,0.05405669,0.00469355,0.00001704,0.00380298,0.00027127,0.00563095
-1.73786893,0.07309589,0.00582835,0.06000289,0.00506391,0.00001934,0.00413205,0.00024669,0.00609766
-1.73186593,0.08186311,0.00645210,0.06763010,0.00558305,0.00002214,0.00458294,0.00023294,0.00674897
-1.72586293,0.09267779,0.00724318,0.07691309,0.00624517,0.00002546,0.00515117,0.00022862,0.00757762
-1.71985993,0.10549528,0.00819551,0.08782742,0.00704475,0.00002929,0.00583259,0.00023252,0.00857722
-1.71385693,0.12026741,0.00930300,0.10034394,0.00797600,0.00003361,0.00662297,0.00024361,0.00974164
-1.70785393,0.13693584,0.01055899,0.11442349,0.00903240,0.00003841,0.00751753,0.00026100,0.01106434
