energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-0.30315158,2.43692245,0.76401817,1.92230399,0.01924654,0.06455109,0.01299983,0.32491995,0.12931354,0.00003287
-0.29714857,2.44930625,0.77189983,1.93872118,0.01845851,0.06210058,0.01268352,0.32664711,0.12619183,0.00003200
-0.29114557,2.45440594,0.77740521,1.94922125,0.01759744,0.05961538,0.01231439,0.32748727,0.12264048,0.00003108
-0.28514257,2.45220872,0.78045271,1.95371854,0.01667739,0.05713209,0.01189582,0.32742998,0.11871939,0.00003012
-0.27913957,2.44278932,0.78099201,1.95220157,0.01571300,0.05468452,0.01143224,0.32647587,0.11449113,0.00002912
-0.27313657,2.42631076,0.77900431,1.94473539,0.01471913,0.05230301,0.01092903,0.32463700,0.11001977,0.00002808
-0.26713357,2.40302439,0.77450213,1.93146315,0.01371054,0.05001398,0.01039233,0.32193717,0.10536988,0.00002700
-0.26113057,2.37326950,0.76752869,1.91260712,0.01270161,0.04783969,0.00982891,0.31841206,0.10060561,0.00002589
-0.25512756,2.33747227,0.75815688,1.88846887,0.01170608,0.04579807,0.00924598,0.31410938,0.09578997,0.00002475
-0.24912456,2.29614395,0.74648810,1.85942854,0.01073684,0.04390288,0.00865101,0.30908881,0.09098423,0.00002359
-0.24312156,2.24987827,0.73265077,1.82594306,0.00980574,0.04216389,0.00805156,0.30342183,0.08624750,0.00002242
-0.23711856,2.19934772,0.71679874,1.78854317,0.00892349,0.04058733,0.00745508,0.29719142,0.08163639,0.00002123
-0.23111556,2.14529868,0.69910966,1.74782911,0.00809957,0.03917631,0.00686882,0.29049143,0.07720489,0.00002004
-0.22511256,2.08854509,0.67978314,1.70446484,0.00734218,0.03793141,0.00629965,0.28342588,0.07300413,0.00001886
-0.21910955,2.02996066,0.65903899,1.65917069,0.00665829,0.03685131,0.00575399,0.27610789,0.06908243,0.00001769
-0.21310655,1.97046944,0.63711537,1.61271448,0.00605366,0.03593340,0.00523775,0.26865844,0.06548515,0.00001653
-0.20710355,1.91103476,0.61426682,1.56590111,0.00553288,0.03517440,0.00475625,0.26120482,0.06225472,0.00001540
-0.20110055,1.85264664,0.59076234,1.51956063,0.00509952,0.03457093,0.00431425,0.25387887,0.05943048,0.00001430
-0.19509755,1.79630774,0.56688337,1.47453516,0.00475619,0.03411999,0.00391590,0.24681502,0.05704865,0.00001323
-0.18909455,1.74301815,0.54292165,1.43166475,0.00450467,0.03381945,0.00356486,0.24014819,0.05514212,0.00001221
-0.18309155,1.69375929,0.51917700,1.39177251,0.00434597,0.03366827,0.00326427,0.23401152,0.05374023,0.00001123
-0.17708854,1.64947736,0.49595496,1.35564955,0.00428052,0.03366682,0.00301683,0.22853410,0.05286854,0.00001030
-0.17108554,1.61106676,0.47356434,1.32403997,0.00430814,0.03381688,0.00282490,0.22383880,0.05254849,0.00000942
-0.16508254,1.57935395,0.45231453,1.29762644,0.00442818,0.03412173,0.00269050,0.22004008,0.05279707,0.00000860
-0.15907954,1.55508245,0.43251273,1.27701694,0.00463956,0.03458600,0.00261543,0.21724216,0.05362648,0.00000783
-0.15307654,1.53889917,0.41446098,1.26273297,0.00494075,0.03521547,0.00260124,0.21553729,0.05504375,0.00000713
-0.14707354,1.53134297,0.39845300,1.25519978,0.00532979,0.03601685,0.00264932,0.21500451,0.05705048,0.00000648
-0.14107054,1.53283549,0.38477098,1.25473898,0.00580430,0.03699744,0.00276088,0.21570871,0.05964248,0.00000590
-0.13506753,1.54367487,0.37368211,1.26156383,0.00636139,0.03816478,0.00293691,0.21770008,0.06280956,0.00000538
-0.12906453,1.56403248,0.36543510,1.27577730,0.00699766,0.03952627,0.00317817,0.22101410,0.06653542,0.00000492
-0.12306153,1.59395269,0.36025662,1.29737326,0.00770908,0.04108879,0.00348510,0.22567180,0.07079747,0.00000453
-0.11705853,1.63335588,0.35834764,1.32624040,0.00849100,0.04285836,0.00385776,0.23168052,0.07556694,0.00000420
-0.11105553,1.68204430,0.35987989,1.36216902,0.00933803,0.04483974,0.00429569,0.23903490,0.08080892,0.00000394
-0.10505253,1.73971054,0.36499231,1.40486020,0.01024398,0.04703616,0.00479783,0.24771814,0.08648256,0.00000375
-0.09904952,1.80594837,0.37378776,1.45393711,0.01120188,0.04944904,0.00536237,0.25770343,0.09254136,0.00000362
-0.09304652,1.88026517,0.38632984,1.50895779,0.01220385,0.05207774,0.00598664,0.26895536,0.09893358,0.00000356
-0.08704352,1.96209561,0.40264019,1.56942903,0.01324120,0.05491937,0.00666700,0.28143134,0.10560266,0.00000358
-0.08104052,2.05081594,0.42269610,1.63482069,0.01430436,0.05796867,0.00739875,0.29508278,0.11248781,0.00000367
-0.07503752,2.14575818,0.44642871,1.70457981,0.01538301,0.06121791,0.00817605,0.30985605,0.11952461,0.00000383
-0.06903452,2.24622395,0.47372189,1.77814414,0.01646609,0.06465681,0.00899193,0.32569314,0.12664575,0.00000407
-0.06303152,2.35149710,0.50441180,1.85495442,0.01754196,0.06827257,0.00983824,0.34253188,0.13378180,0.00000438
-0.05702851,2.46085517,0.53828736,1.93446509,0.01859853,0.07204986,0.01070576,0.36030584,0.14086202,0.00000478
-0.05102551,2.57357911,0.57509159,2.01615327,0.01962343,0.07597095,0.01158429,0.37894380,0.14781533,0.00000525
-0.04502251,2.68896133,0.61452390,2.09952554,0.02060424,0.08001580,0.01246278,0.39836889,0.15457120,0.00000581
-0.03901951,2.80631195,0.65624346,2.18412279,0.02152869,0.08416222,0.01332961,0.41849752,0.16106069,0.00000645
-0.03301651,2.92496340,0.69987343,2.26952300,0.02238494,0.08838610,0.01417275,0.43923812,0.16721743,0.00000718
-0.02701351,3.04427361,0.74500614,2.35534217,0.02316177,0.09266167,0.01498013,0.46048982,0.17297866,0.00000800
-0.02101051,3.16362788,0.79120916,2.44123364,0.02384893,0.09696182,0.01573988,0.48214127,0.17828623,0.00000890
-0.01500750,3.28243992,0.83803195,2.52688610,0.02443728,0.10125844,0.01644074,0.50406970,0.18308753,0.00000988
-0.00900450,3.40015221,0.88501312,2.61202056,0.02491909,0.10552284,0.01707231,0.52614033,0.18733639,0.00001095
-0.00300150,3.51623600,0.93168800,2.69638663,0.02528822,0.10972620,0.01762542,0.54820628,0.19099381,0.00001210
0.00300150,3.63019119,0.97759636,2.77975839,0.02554026,0.11384009,0.01809241,0.57010915,0.19402866,0.00001332
0.00900450,3.74154624,1.02228999,2.86193006,0.02567266,0.11783699,0.01846737,0.59168013,0.19641808,0.00001461
0.01500750,3.84985823,1.06534011,2.94271169,0.02568480,0.12169086,0.01874634,0.61274197,0.19814780,0.00001596
0.02101051,3.95471305,1.10634420,3.02192492,0.02557798,0.12537775,0.01892745,0.63311159,0.19921225,0.00001737
0.02701351,4.05572564,1.14493218,3.09939893,0.02535539,0.12887638,0.01901095,0.65260330,0.19961436,0.00001882
0.03301651,4.15254025,1.18077188,3.17496650,0.02502200,0.13216873,0.01899924,0.67103270,0.19936532,0.00002032
0.03901951,4.24483042,1.21357350,3.24846022,0.02458444,0.13524064,0.01889675,0.68822092,0.19848400,0.00002184
0.04502251,4.33229865,1.24309320,3.31970867,0.02405072,0.13808232,0.01870980,0.70399925,0.19699625,0.00002337
0.05102551,4.41467533,1.26913556,3.38853254,0.02343010,0.14068881,0.01844634,0.71821375,0.19493411,0.00002492
0.05702851,4.49171714,1.29155510,3.45474074,0.02273275,0.14306032,0.01811571,0.73072983,0.19233479,0.00002646
0.06303152,4.56320438,1.31025680,3.51812632,0.02196950,0.14520254,0.01772825,0.74143646,0.18923970,0.00002799
0.06903452,4.62893756,1.32519559,3.57846242,0.02115156,0.14712666,0.01729502,0.75024984,0.18569335,0.00002950
0.07503752,4.68873311,1.33637496,3.63549835,0.02029023,0.14884937,0.01682736,0.75711628,0.18174237,0.00003098
0.08104052,4.74241841,1.34384476,3.68895592,0.01939664,0.15039254,0.01633655,0.76201421,0.17743443,0.00003242
0.08704352,4.78982646,1.34769814,3.73852641,0.01848151,0.15178275,0.01583345,0.76495508,0.17281742,0.00003382
0.09304652,4.83079035,1.34806787,3.78386855,0.01755494,0.15305059,0.01532814,0.76598312,0.16793858,0.00003518
0.09904952,4.86513818,1.34512194,3.82460773,0.01662626,0.15422976,0.01482971,0.76517393,0.16284384,0.00003648
0.10505253,4.89268867,1.33905868,3.86033698,0.01570385,0.15535588,0.01434593,0.76263183,0.15757725,0.00003774
0.11105553,4.91324800,1.33010134,3.89061992,0.01479512,0.15646524,0.01388316,0.75848625,0.15218062,0.00003895
0.11705853,4.92660836,1.31849239,3.91499608,0.01390639,0.15759325,0.01344621,0.75288701,0.14669316,0.00004012
0.12306153,4.93254844,1.30448747,3.93298866,0.01304292,0.15877294,0.01303826,0.74599902,0.14115136,0.00004124
0.12906453,4.93083627,1.28834926,3.94411480,0.01220891,0.16003327,0.01266095,0.73799633,0.13558892,0.00004233
0.13506753,4.92123443,1.27034132,3.94789818,0.01140758,0.16139760,0.01231440,0.72905599,0.13003675,0.00004338
0.14107054,4.90350770,1.25072210,3.94388369,0.01064121,0.16288215,0.01199740,0.71935190,0.12452307,0.00004439
0.14707354,4.87743284,1.22973929,3.93165370,0.00991124,0.16449470,0.01170754,0.70904903,0.11907352,0.00004539
0.15307654,4.84281029,1.20762465,3.91084523,0.00921839,0.16623354,0.01144144,0.69829813,0.11371134,0.00004636
0.15907954,4.79947718,1.18458949,3.88116739,0.00856273,0.16808667,0.01119501,0.68723131,0.10845753,0.00004730
0.16508254,4.74732110,1.16082102,3.84241813,0.00794385,0.17003145,0.01096366,0.67595859,0.10333101,0.00004822
0.17108554,4.68629385,1.13647967,3.79449953,0.00736090,0.17203462,0.01074259,0.66456566,0.09834878,0.00004912
0.17708854,4.61642447,1.11169746,3.73743074,0.00681275,0.17405278,0.01052701,0.65311275,0.09352608,0.00004999
0.18309155,4.53783081,1.08657757,3.67135788,0.00629804,0.17603328,0.01031235,0.64163487,0.08887650,0.00005083
0.18909455,4.45072895,1.06119507,3.59656012,0.00581528,0.17791556,0.01009449,0.63014316,0.08441208,0.00005163
0.19509755,4.35543982,1.03559882,3.51345176,0.00536294,0.17963288,0.00986987,0.61862735,0.08014337,0.00005239
0.20110055,4.25239271,1.00981446,3.42257977,0.00493947,0.18111434,0.00963564,0.60705916,0.07607951,0.00005309
0.20710355,4.14212530,0.98384840,3.32461702,0.00454338,0.18228720,0.00938975,0.59539647,0.07222825,0.00005372
0.21310655,4.02528014,0.95769249,3.22035120,0.00417324,0.18307930,0.00913093,0.58358788,0.06859596,0.00005429
0.21910955,3.90259764,0.93132938,3.11067006,0.00382773,0.18342162,0.00885876,0.57157770,0.06518764,0.00005476
0.22511256,3.77490587,0.90473810,2.99654336,0.00350567,0.18325073,0.00857355,0.55931076,0.06200693,0.00005515
0.23111556,3.64310753,0.87789973,2.87900241,0.00320596,0.18251113,0.00827635,0.54673717,0.05905607,0.00005544
0.23711856,3.50816456,0.85080287,2.75911798,0.00292765,0.18115735,0.00796879,0.53381650,0.05633587,0.00005562
0.24312156,3.37108102,0.82344851,2.63797733,0.00266988,0.17915573,0.00765300,0.52052139,0.05384574,0.00005570
0.24912456,3.23288481,0.79585428,2.51666141,0.00243188,0.17648577,0.00733143,0.50684038,0.05158365,0.00005567
0.25512756,3.09460884,0.76805768,2.39622281,0.00221295,0.17314107,0.00700682,0.49277985,0.04954608,0.00005554
0.26113057,2.95727224,0.74011821,2.27766528,0.00201247,0.16912973,0.00668195,0.47836498,0.04772810,0.00005531
0.26713357,2.82186210,0.71211822,2.16192529,0.00182981,0.16447432,0.00635960,0.46363979,0.04612328,0.00005500
0.27313657,2.68931622,0.68416258,2.04985613,0.00166438,0.15921127,0.00604242,0.44866628,0.04472378,0.00005460
0.27913957,2.56050719,0.65637699,1.94221470,0.00151556,0.15338986,0.00573283,0.43352262,0.04352034,0.00005415
0.28514257,2.43622820,0.62890510,1.83965131,0.00138272,0.14707077,0.00543293,0.41830067,0.04250230,0.00005365
0.29114557,2.31718061,0.60190464,1.74270234,0.00126516,0.14032432,0.00514451,0.40310285,0.04165771,0.00005313
0.29714857,2.20396363,0.57554252,1.65178577,0.00116214,0.13322834,0.00486894,0.38803853,0.04097331,0.00005259
0.30315158,2.09706615,0.54998943,1.56719936,0.00107285,0.12586598,0.00460721,0.37322012,0.04043468,0.00005207
0.30915458,1.99686072,0.52541388,1.48912142,0.00099642,0.11832333,0.00435991,0.35875910,0.04002628,0.00005158
0.31515758,1.90359988,0.50197620,1.41761369,0.00093189,0.11068710,0.00412726,0.34476197,0.03973160,0.00005114
0.32116058,1.81741470,0.47982259,1.35262635,0.00087825,0.10304233,0.00390913,0.33132648,0.03953323,0.00005076
0.32716358,1.73831569,0.45907963,1.29400473,0.00083441,0.09547032,0.00370512,0.31853824,0.03941305,0.00005046
0.33316658,1.66619599,0.43984931,1.24149760,0.00079926,0.08804673,0.00351454,0.30646774,0.03935237,0.00005024
0.33916958,1.60083679,0.42220505,1.19476677,0.00077163,0.08084005,0.00333653,0.29516802,0.03933214,0.00005011
0.34517259,1.54191494,0.40618856,1.15339789,0.00075034,0.07391028,0.00317007,0.28467295,0.03933314,0.00005008
0.35117559,1.48901271,0.39180797,1.11691208,0.00073423,0.06730809,0.00301404,0.27499627,0.03933622,0.00005013
0.35717859,1.44162934,0.37903699,1.08477843,0.00072213,0.06107423,0.00286729,0.26613136,0.03932259,0.00005027
0.36318159,1.39919439,0.36781545,1.05642701,0.00071293,0.05523932,0.00272866,0.25805172,0.03927407,0.00005048
0.36918459,1.36108247,0.35805089,1.03126220,0.00070558,0.04982402,0.00259699,0.25071211,0.03917341,0.00005076
0.37518759,1.32662907,0.34962127,1.00867615,0.00069910,0.04483937,0.00247124,0.24405044,0.03900459,0.00005107
0.38119060,1.29514703,0.34237868,0.98806211,0.00069261,0.04028755,0.00235042,0.23799002,0.03875313,0.00005141
0.38719360,1.26594339,0.33615384,0.96882735,0.00068535,0.03616265,0.00223367,0.23244241,0.03840640,0.00005174
0.39319660,1.23833592,0.33076119,0.95040538,0.00067667,0.03245177,0.00212024,0.22731053,0.03795392,0.00005205
0.39919960,1.21166913,0.32600450,0.93226722,0.00066605,0.02913609,0.00200952,0.22249191,0.03738755,0.00005232
0.40520260,1.18532906,0.32168260,0.91393150,0.00065311,0.02619205,0.00190105,0.21788217,0.03670175,0.00005251
0.41120560,1.15875663,0.31759519,0.89497303,0.00063761,0.02359255,0.00179449,0.21337826,0.03589371,0.00005261
0.41720860,1.13145903,0.31354842,0.87502973,0.00061941,0.02130803,0.00168962,0.20888168,0.03496341,0.00005259
0.42321161,1.10301890,0.30936009,0.85380774,0.00059852,0.01930759,0.00158636,0.20430136,0.03391364,0.00005243
0.42921461,1.07310114,0.30486435,0.83108463,0.00057505,0.01755992,0.00148473,0.19955614,0.03274992,0.00005213
0.43521761,1.04145704,0.29991571,0.80671052,0.00054921,0.01603417,0.00138484,0.19457693,0.03148035,0.00005165
0.44122061,1.00792587,0.29439226,0.78060742,0.00052128,0.01470062,0.00128689,0.18930822,0.03011535,0.00005101
0.44722361,0.97243383,0.28819803,0.75276654,0.00049162,0.01353133,0.00119114,0.18370922,0.02866740,0.00005018
0.45322661,0.93499070,0.28126450,0.72324398,0.00046061,0.01250051,0.00109788,0.17775435,0.02715066,0.00004916
0.45922961,0.89568409,0.27355116,0.69215488,0.00042870,0.01158489,0.00100745,0.17143331,0.02558055,0.00004797
0.46523262,0.85467198,0.26504528,0.65966629,0.00039630,0.01076385,0.00092019,0.16475055,0.02397333,0.00004660
0.47123562,0.81217354,0.25576073,0.62598907,0.00036385,0.01001956,0.00083643,0.15772441,0.02234563,0.00004506
0.47723862,0.76845881,0.24573621,0.59136909,0.00033175,0.00933692,0.00075649,0.15038580,0.02071402,0.00004337
0.48324162,0.72383766,0.23503273,0.55607804,0.00030038,0.00870345,0.00068065,0.14277656,0.01909461,0.00004155
0.48924462,0.67864822,0.22373062,0.52040420,0.00027008,0.00810919,0.00060914,0.13494762,0.01750259,0.00003960
0.49524762,0.63324547,0.21192609,0.48464339,0.00024113,0.00754639,0.00054216,0.12695697,0.01595197,0.00003755
0.50125063,0.58799010,0.19972763,0.44909044,0.00021376,0.00700937,0.00047983,0.11886755,0.01445526,0.00003543
0.50725363,0.54323810,0.18725216,0.41403130,0.00018816,0.00649416,0.00042223,0.11074516,0.01302325,0.00003325
0.51325663,0.49933135,0.17462124,0.37973615,0.00016446,0.00599827,0.00036937,0.10265637,0.01166490,0.00003104
0.51925963,0.45658933,0.16195746,0.34645342,0.00014271,0.00552040,0.00032120,0.09466663,0.01038726,0.00002882
0.52526263,0.41530228,0.14938092,0.31440510,0.00012297,0.00506018,0.00027762,0.08683853,0.00919546,0.00002661
0.53126563,0.37572577,0.13700624,0.28378311,0.00010521,0.00461792,0.00023848,0.07923028,0.00809274,0.00002443
0.53726863,0.33807679,0.12493978,0.25474694,0.00008938,0.00419439,0.00020358,0.07189444,0.00708064,0.00002230
0.54327164,0.30253139,0.11327749,0.22742246,0.00007540,0.00379061,0.00017270,0.06487697,0.00615905,0.00002025
0.54927464,0.26922365,0.10210317,0.20190180,0.00006317,0.00340770,0.00014559,0.05821652,0.00532651,0.00001827
0.55527764,0.23824618,0.09148729,0.17824429,0.00005257,0.00304673,0.00012195,0.05194404,0.00458031,0.00001640
0.56128064,0.20965166,0.08148629,0.15647821,0.00004349,0.00270865,0.00010152,0.04608261,0.00391682,0.00001463
0.56728364,0.18345556,0.07214245,0.13660337,0.00003577,0.00239416,0.00008399,0.04064762,0.00333166,0.00001297
0.57328664,0.15963969,0.06348410,0.11859426,0.00002931,0.00210369,0.00006910,0.03564706,0.00281994,0.00001144
0.57928964,0.13815641,0.05552639,0.10240367,0.00002398,0.00183739,0.00005655,0.03108210,0.00237649,0.00001004
0.58529265,0.11893347,0.04827222,0.08796664,0.00001966,0.00159510,0.00004610,0.02694779,0.00199606,0.00000876
0.59129565,0.10187901,0.04171364,0.07520454,0.00001627,0.00137637,0.00003751,0.02323389,0.00167350,0.00000761
0.59729865,0.08688688,0.03583329,0.06402930,0.00001374,0.00118050,0.00003058,0.01992574,0.00140396,0.00000658
0.60330165,0.07384191,0.03060610,0.05434754,0.00001202,0.00100660,0.00002511,0.01700531,0.00118299,0.00000568
0.60930465,0.06262502,0.02600104,0.04606454,0.00001110,0.00085358,0.00002099,0.01445210,0.00100673,0.00000490
0.61530765,0.05311822,0.02198283,0.03908808,0.00001099,0.00072026,0.00001809,0.01224415,0.00087200,0.00000424
0.62131066,0.04520928,0.01851370,0.03333197,0.00001176,0.00060541,0.00001637,0.01035898,0.00077639,0.00000370
0.62731366,0.03879599,0.01555506,0.02871935,0.00001352,0.00050781,0.00001581,0.00877445,0.00071837,0.00000327
0.63331666,0.03379019,0.01306902,0.02518562,0.00001642,0.00042631,0.00001646,0.00746960,0.00069740,0.00000296
0.63931966,0.03012125,0.01101989,0.02268113,0.00002071,0.00035989,0.00001842,0.00642533,0.00071394,0.00000276
0.64532266,0.02773929,0.00937547,0.02117356,0.00002668,0.00030775,0.00002186,0.00562513,0.00076958,0.00000268
0.65132566,0.02661797,0.00810827,0.02064999,0.00003473,0.00026930,0.00002705,0.00505555,0.00086707,0.00000272
0.65732866,0.02675692,0.00719653,0.02111871,0.00004535,0.00024432,0.00003433,0.00470677,0.00101040,0.00000290
0.66333167,0.02818383,0.00662524,0.02261083,0.00005917,0.00023296,0.00004413,0.00457291,0.00120485,0.00000322
0.66933467,0.03095625,0.00638698,0.02518155,0.00007693,0.00023580,0.00005702,0.00465241,0.00145704,0.00000370
0.67533767,0.03516306,0.00648264,0.02891128,0.00009952,0.00025398,0.00007369,0.00494827,0.00177496,0.00000436
0.68134067,0.04092553,0.00692216,0.03390642,0.00012801,0.00028921,0.00009498,0.00546820,0.00216800,0.00000524
0.68734367,0.04839818,0.00772506,0.04029996,0.00016364,0.00034386,0.00012190,0.00622476,0.00264698,0.00000634
0.69334667,0.05776912,0.00892099,0.04825169,0.00020786,0.00042104,0.00015561,0.00723540,0.00322410,0.00000772
0.69934967,0.06926004,0.01055010,0.05794809,0.00026230,0.00052467,0.00019750,0.00852242,0.00391293,0.00000941
0.70535268,0.08312562,0.01266331,0.06960184,0.00032883,0.00065954,0.00024915,0.01011290,0.00472832,0.00001147
0.71135568,0.09965235,0.01532245,0.08345072,0.00040953,0.00083135,0.00031236,0.01203849,0.00568629,0.00001393
0.71735868,0.11915666,0.01860014,0.09975606,0.00050669,0.00104678,0.00038917,0.01433513,0.00680387,0.00001686
0.72336168,0.14198212,0.02257948,0.11880044,0.00062278,0.00131349,0.00048186,0.01704264,0.00809892,0.00002033
0.72936468,0.16849578,0.02735338,0.14088457,0.00076048,0.00164011,0.00059290,0.02020424,0.00958985,0.00002440
0.73536768,0.19908335,0.03302358,0.16632341,0.00092258,0.00203620,0.00072504,0.02386580,0.01129533,0.00002915
0.74137069,0.23414319,0.03969917,0.19544123,0.00111199,0.00251217,0.00088120,0.02807504,0.01323392,0.00003465
0.74737369,0.27407905,0.04749475,0.22856570,0.00133166,0.00307912,0.00106452,0.03288053,0.01542369,0.00004098
0.75337669,0.31929140,0.05652801,0.26602086,0.00158455,0.00374870,0.00127828,0.03833040,0.01788175,0.00004821
0.75937969,0.37016746,0.06691675,0.30811906,0.00187348,0.00453281,0.00152591,0.04447101,0.02062375,0.00005642
0.76538269,0.42706992,0.07877550,0.35515190,0.00220115,0.00544331,0.00181091,0.05134531,0.02366339,0.00006569
0.77138569,0.49032452,0.09221148,0.40738017,0.00256997,0.00649164,0.00213686,0.05899108,0.02701189,0.00007607
0.77738869,0.56020661,0.10732029,0.46502311,0.00298201,0.00768842,0.00250733,0.06743901,0.03067742,0.00008762
0.78339170,0.63692719,0.12418118,0.52824718,0.00343891,0.00904296,0.00292583,0.07671068,0.03466467,0.00010038
0.78939470,0.72061860,0.14285214,0.59715459,0.00394176,0.01056272,0.00339579,0.08681651,0.03897430,0.00011437
0.79539770,0.81132048,0.16336498,0.67177207,0.00449106,0.01225285,0.00392054,0.09775372,0.04360258,0.00012960
0.80140070,0.90896662,0.18572063,0.75204034,0.00508664,0.01411560,0.00450321,0.10950442,0.04854104,0.00014604
0.80740370,1.01337315,0.20988483,0.83780466,0.00572759,0.01614986,0.00514674,0.12203390,0.05377623,0.00016367
0.81340670,1.12422891,0.23578442,0.92880709,0.00641224,0.01835069,0.00585386,0.13528923,0.05928960,0.00018239
0.81940970,1.24108857,0.26330467,1.02468105,0.00713816,0.02070897,0.00662710,0.14919834,0.06505753,0.00020212
0.82541271,1.36336915,0.29228760,1.12494843,0.00790216,0.02321114,0.00746871,0.16366950,0.07105141,0.00022273
0.83141571,1.49035046,0.32253174,1.22902002,0.00870032,0.02583906,0.00838077,0.17859159,0.07723795,0.00024405
0.83741871,1.62117992,0.35379338,1.33619928,0.00952806,0.02857004,0.00936512,0.19383484,0.08357959,0.00026591
0.84342171,1.75488200,0.38578939,1.44568990,0.01038022,0.03137705,0.01042342,0.20925254,0.09003499,0.00028808
0.84942471,1.89037233,0.41820171,1.55660704,0.01125113,0.03422908,0.01155712,0.22468330,0.09655971,0.00031033
0.85542771,2.02647633,0.45068347,1.66799222,0.01213477,0.03709172,0.01276750,0.23995418,0.10310684,0.00033242
0.86143072,2.16195193,0.48286655,1.77883155,0.01302487,0.03992789,0.01405565,0.25488442,0.10962786,0.00035407
0.86743372,2.29551587,0.51437042,1.88807666,0.01391502,0.04269874,0.01542245,0.26928977,0.11607335,0.00037502
0.87343672,2.42587253,0.54481196,1.99466796,0.01479881,0.04536464,0.01686851,0.28298730,0.12239381,0.00039501
0.87943972,2.55174456,0.57381591,2.09755911,0.01566994,0.04788633,0.01839412,0.29580044,0.12854038,0.00041376
0.88544272,2.67190392,0.60102557,2.19574203,0.01652235,0.05022612,0.01999915,0.30756414,0.13446557,0.00043105
0.89144572,2.78520229,0.62611332,2.28827145,0.01735025,0.05234899,0.02168293,0.31812986,0.14012378,0.00044665
0.89744872,2.89059965,0.64879041,2.37428793,0.01814824,0.05422383,0.02344413,0.32737032,0.14547185,0.00046038
0.90345173,2.98718977,0.66881586,2.45303873,0.01891134,0.05582439,0.02528056,0.33518360,0.15046945,0.00047208
0.90945473,3.07422185,0.68600384,2.52389539,0.01963504,0.05713027,0.02718908,0.34149657,0.15507937,0.00048164
0.91545773,3.15111736,0.70022934,2.58636774,0.02031526,0.05812759,0.02916536,0.34626741,0.15926769,0.00048901
0.92146073,3.21748157,0.71143194,2.64011374,0.02094843,0.05880955,0.03120376,0.34948712,0.16300396,0.00049417
0.92746373,3.27310955,0.71961741,2.68494480,0.02153141,0.05917667,0.03329719,0.35117996,0.16626127,0.00049715
0.93346673,3.31798653,0.72485724,2.72082686,0.02206154,0.05923682,0.03543703,0.35140272,0.16901631,0.00049803
0.93946973,3.35228295,0.72728602,2.74787712,0.02253657,0.05900498,0.03761302,0.35024304,0.17124948,0.00049693
0.94547274,3.37634458,0.72709692,2.76635689,0.02295472,0.05850280,0.03981335,0.34781657,0.17294497,0.00049400
0.95147574,3.39067845,0.72453542,2.77666109,0.02331465,0.05775786,0.04202462,0.34426337,0.17409096,0.00048946
0.95747874,3.39593520,0.71989152,2.77930486,0.02361548,0.05680277,0.04423208,0.33974358,0.17467986,0.00048351
0.96348174,3.39288886,0.71349092,2.77490795,0.02385687,0.05567414,0.04641976,0.33443248,0.17470860,0.00047641
0.96948474,3.38241465,0.70568524,2.76417755,0.02403904,0.05441141,0.04857076,0.32851531,0.17417896,0.00046841
0.97548774,3.36546579,0.69684186,2.74789004,0.02416284,0.05305562,0.05066764,0.32218192,0.17309800,0.00045977
0.98149075,3.34304981,0.68733358,2.72687229,0.02422984,0.05164812,0.05269274,0.31562145,0.17147842,0.00045075
0.98749375,3.31620508,0.67752840,2.70198278,0.02424240,0.05022940,0.05462865,0.30901735,0.16933891,0.00044160
0.99349675,3.28597785,0.66777971,2.67409302,0.02420374,0.04883789,0.05645864,0.30254271,0.16670441,0.00043256
0.99949975,3.25340026,0.65841719,2.64406940,0.02411801,0.04750890,0.05816716,0.29635618,0.16360623,0.00042382
1.00550275,3.21946943,0.64973843,2.61275577,0.02399029,0.04627377,0.05974021,0.29059844,0.16008202,0.00041558
1.01150575,3.18512795,0.64200165,2.58095678,0.02382663,0.04515901,0.06116580,0.28538944,0.15617555,0.00040799
1.01750875,3.15124571,0.63541947,2.54942224,0.02363401,0.04418583,0.06243426,0.28082629,0.15193617,0.00040116
1.02351176,3.11860341,0.63015396,2.51883260,0.02342022,0.04336967,0.06353852,0.27698189,0.14741819,0.00039517
1.02951476,3.08787781,0.62631296,2.48978572,0.02319379,0.04272007,0.06447428,0.27390426,0.14267985,0.00039008
1.03551776,3.05962903,0.62394785,2.46278530,0.02296375,0.04224062,0.06524010,0.27161650,0.13778226,0.00038590
1.04152076,3.03429010,0.62305270,2.43823110,0.02273946,0.04192917,0.06583738,0.27011743,0.13278798,0.00038260
1.04752376,3.01215922,0.62356501,2.41641149,0.02253030,0.04177817,0.06627019,0.26938274,0.12775966,0.00038014
1.05352676,2.99339500,0.62536783,2.39749852,0.02234536,0.04177518,0.06654509,0.26936665,0.12275845,0.00037844
1.05952976,2.97801509,0.62829353,2.38154595,0.02219314,0.04190350,0.06667076,0.27000403,0.11784253,0.00037739
1.06553277,2.96589859,0.63212892,2.36849053,0.02208120,0.04214293,0.06665762,0.27121289,0.11306564,0.00037688
1.07153577,2.95679232,0.63662178,2.35815669,0.02201579,0.04247062,0.06651738,0.27289718,0.10847576,0.00037677
1.07753877,2.95032119,0.64148866,2.35026475,0.02200158,0.04286192,0.06626252,0.27494987,0.10411400,0.00037691
