energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,1.98448661,0.19049284,1.90258983,0.00818357,0.04986404,0.08130612,0.01736350
-4.29514757,2.08741821,0.20600080,1.99805113,0.00922290,0.05410333,0.08833819,0.01814269
-4.28914457,2.20038244,0.22353448,2.10240779,0.01038450,0.05896314,0.09636002,0.01901207
-4.28314157,2.32327895,0.24310233,2.21554454,0.01166555,0.06446168,0.10536274,0.01997318
-4.27713857,2.45586796,0.26468470,2.33722030,0.01306041,0.07061230,0.11532081,0.02102601
-4.27113557,2.59776447,0.28822982,2.46706492,0.01456049,0.07742204,0.12619070,0.02216878
-4.26513257,2.74843512,0.31365030,2.60457851,0.01615413,0.08489022,0.13790991,0.02339789
-4.25912956,2.90719783,0.34082027,2.74913307,0.01782658,0.09300713,0.15039640,0.02470784
-4.25312656,3.07322408,0.36957329,2.89997648,0.01956013,0.10175283,0.16354854,0.02609126
-4.24712356,3.24554406,0.39970138,3.05623873,0.02133427,0.11109604,0.17724555,0.02753896
-4.24112056,3.42305462,0.43095506,3.21694047,0.02312608,0.12099328,0.19134857,0.02904003
-4.23511756,3.60453024,0.46304481,3.38100376,0.02491061,0.13138830,0.20570231,0.03058206
-4.22911456,3.78863713,0.49564384,3.54726521,0.02666143,0.14221173,0.22013732,0.03215133
-4.22311156,3.97395038,0.52839234,3.71449146,0.02835132,0.15338121,0.23447287,0.03373313
-4.21710855,4.15897433,0.56090313,3.88139693,0.02995291,0.16480186,0.24852034,0.03531207
-4.21110555,4.34216576,0.59276870,4.04666360,0.03143949,0.17636719,0.26208718,0.03687246
-4.20510255,4.52195974,0.62356955,4.20896279,0.03278576,0.18796046,0.27498113,0.03839871
-4.19909955,4.69679759,0.65288338,4.36697828,0.03396863,0.19945656,0.28701477,0.03987572
-4.19309655,4.86515627,0.68029525,4.51943037,0.03496792,0.21072417,0.29801019,0.04128936
-4.18709355,5.02557840,0.70540805,4.66510016,0.03576702,0.22162842,0.30780359,0.04262679
-4.18109055,5.17670201,0.72785311,4.80285338,0.03635346,0.23203380,0.31624966,0.04387689
-4.17508754,5.31728881,0.74730052,4.93166281,0.03671927,0.24180724,0.32322563,0.04503055
-4.16908454,5.44625033,0.76346875,5.05062864,0.03686134,0.25082134,0.32863477,0.04608096
-4.16308154,5.56267050,0.77613326,5.15899585,0.03678145,0.25895763,0.33240922,0.04702377
-4.15707854,5.66582417,0.78513366,5.25616812,0.03648626,0.26610959,0.33451207,0.04785721
-4.15107554,5.75519079,0.79037923,5.34171763,0.03598708,0.27218553,0.33493853,0.04858211
-4.14507254,5.83046265,0.79185254,5.41539054,0.03529950,0.27711107,0.33371626,0.04920187
-4.13906953,5.89154777,0.78961092,5.47710797,0.03444291,0.28083117,0.33090470,0.04972225
-4.13306653,5.93856722,0.78378597,5.52696275,0.03343990,0.28331164,0.32659356,0.05015119
-4.12706353,5.97184733,0.77458077,5.56521212,0.03231557,0.28454006,0.32090048,0.05049852
-4.12106053,5.99190732,0.76226526,5.59226685,0.03109678,0.28452613,0.31396794,0.05077560
-4.11505753,5.99944292,0.74716969,5.60867758,0.02981147,0.28330139,0.30595956,0.05099497
-4.10905453,5.99530686,0.72967654,5.61511879,0.02848791,0.28091836,0.29705600,0.05116995
-4.10305153,5.98048690,0.71021120,5.61237118,0.02715403,0.27744912,0.28745055,0.05131420
-4.09704852,5.95608233,0.68923160,5.60130301,0.02583682,0.27298352,0.27734450,0.05144138
-4.09104552,5.92327944,0.66721734,5.58285090,0.02456184,0.26762685,0.26694272,0.05156474
-4.08504252,5.88332658,0.64465852,5.55800040,0.02335281,0.26149735,0.25644920,0.05169677
-4.07903952,5.83750919,0.62204465,5.52776665,0.02223129,0.25472340,0.24606309,0.05184892
-4.07303652,5.78712507,0.59985392,5.49317504,0.02121652,0.24744063,0.23597496,0.05203126
-4.06703352,5.73345996,0.57854312,5.45524205,0.02032529,0.23978894,0.22636360,0.05225229
-4.06103052,5.67776355,0.55853838,5.41495617,0.01957195,0.23190962,0.21739333,0.05251870
-4.05502751,5.62122588,0.54022691,5.37325874,0.01896843,0.22394242,0.20921173,0.05283523
-4.04902451,5.56495436,0.52394986,5.33102503,0.01852434,0.21602288,0.20194791,0.05320450
-4.04302151,5.50995137,0.50999634,5.28904542,0.01824706,0.20827970,0.19571120,0.05362694
-4.03701851,5.45709301,0.49859868,5.24800722,0.01814186,0.20083240,0.19059018,0.05410072
-4.03101551,5.40710921,0.48992885,5.20847762,0.01821200,0.19378913,0.18665207,0.05462174
-4.02501251,5.36056614,0.48409610,5.17088831,0.01845870,0.18724475,0.18394235,0.05518363
-4.01900950,5.31785144,0.48114574,5.13552280,0.01888124,0.18127912,0.18248460,0.05577786
-4.01300650,5.27916341,0.48105901,5.10250721,0.01947685,0.17595572,0.18228044,0.05639385
-4.00700350,5.24450488,0.48375412,5.07180548,0.02024065,0.17132046,0.18330965,0.05701916
-4.00100050,5.21368275,0.48908823,5.04321994,0.02116549,0.16740092,0.18553045,0.05763979
-3.99499750,5.18631383,0.49686055,5.01639772,0.02224186,0.16420587,0.18887985,0.05824047
-3.98899450,5.16183757,0.50681648,4.99084359,0.02345770,0.16172514,0.19327432,0.05880505
-3.98299150,5.13953563,0.51865271,4.96593921,0.02479828,0.15992991,0.19861058,0.05931696
-3.97698849,5.11855828,0.53202335,4.94096846,0.02624618,0.15877349,0.20476681,0.05975967
-3.97098549,5.09795690,0.54654706,4.91514820,0.02778124,0.15819240,0.21160425,0.06011724
-3.96498249,5.07672158,0.56181509,4.88766333,0.02938067,0.15810797,0.21896914,0.06037480
-3.95897949,5.05382238,0.57740012,4.85770457,0.03101931,0.15842841,0.22669531,0.06051906
-3.95297649,5.02825270,0.59286590,4.82450755,0.03266993,0.15905117,0.23460716,0.06053880
-3.94697349,4.99907269,0.60777735,4.78739094,0.03430372,0.15986578,0.24252318,0.06042523
-3.94097049,4.96545083,0.62171113,4.74579200,0.03589090,0.16075685,0.25025999,0.06017237
-3.93496748,4.92670168,0.63426615,4.69929760,0.03740143,0.16160740,0.25763661,0.05977721
-3.92896448,4.88231794,0.64507400,4.64766895,0.03880581,0.16230226,0.26447913,0.05923986
-3.92296148,4.83199530,0.65380877,4.59085898,0.04007595,0.16273138,0.27062538,0.05856353
-3.91695848,4.77564900,0.66019600,4.52902124,0.04118608,0.16279318,0.27592951,0.05775439
-3.91095548,4.71342105,0.66402042,4.46250988,0.04211357,0.16239754,0.28026639,0.05682138
-3.90495248,4.64567810,0.66513207,4.39187087,0.04283977,0.16146847,0.28353537,0.05577581
-3.89894947,4.57300004,0.66345062,4.31782481,0.04335071,0.15994630,0.28566348,0.05463099
-3.89294647,4.49615986,0.65896757,4.24124235,0.04363762,0.15778939,0.28660769,0.05340176
-3.88694347,4.41609605,0.65174615,4.16311339,0.04369731,0.15497511,0.28635623,0.05210395
-3.88094047,4.33387862,0.64191891,4.08451183,0.04353235,0.15150025,0.28492872,0.05075387
-3.87493747,4.25067058,0.62968296,4.00655734,0.04315099,0.14738073,0.28237527,0.04936785
-3.86893447,4.16768651,0.61529303,3.93037605,0.04256686,0.14265065,0.27877429,0.04796169
-3.86293147,4.08615000,0.59905251,3.85706180,0.04179849,0.13736071,0.27422938,0.04655033
-3.85692846,4.00725162,0.58130287,3.78763961,0.04086860,0.13157618,0.26886509,0.04514746
-3.85092546,3.93210916,0.56241182,3.72303255,0.03980322,0.12537433,0.26282208,0.04376526
-3.84492246,3.86173135,0.54276063,3.66403317,0.03863068,0.11884160,0.25625162,0.04241422
-3.83891946,3.79698618,0.52273126,3.61128031,0.03738057,0.11207055,0.24930975,0.04110304
-3.83291646,3.73857487,0.50269365,3.56524158,0.03608256,0.10515678,0.24215148,0.03983857
-3.82691346,3.68701188,0.48299385,3.52620196,0.03476541,0.09819585,0.23492512,0.03862585
-3.82091046,3.64261146,0.46394338,3.49425824,0.03345585,0.09128044,0.22776715,0.03746819
-3.81490745,3.60548080,0.44581023,3.46931930,0.03217776,0.08449776,0.22079771,0.03636731
-3.80890445,3.57551975,0.42881195,3.45111172,0.03095139,0.07792738,0.21411699,0.03532348
-3.80290145,3.55242696,0.41311094,3.43919037,0.02979283,0.07163944,0.20780271,0.03433568
-3.79689845,3.53571200,0.39881224,3.43295351,0.02871367,0.06569342,0.20190859,0.03340180
-3.79089545,3.52471327,0.38596364,3.43166198,0.02772085,0.06013735,0.19646402,0.03251880
-3.78489245,3.51862093,0.37455830,3.43446186,0.02681678,0.05500752,0.19147489,0.03168290
-3.77888944,3.51650450,0.36453940,3.44041034,0.02599964,0.05032873,0.18692528,0.03088975
-3.77288644,3.51734451,0.35580678,3.44850426,0.02526381,0.04611485,0.18278027,0.03013458
-3.76688344,3.52006729,0.34822509,3.45771082,0.02460053,0.04236985,0.17898925,0.02941238
-3.76088044,3.52358227,0.34163308,3.46699994,0.02399862,0.03908902,0.17548997,0.02871808
-3.75487744,3.52682080,0.33585350,3.47537769,0.02344529,0.03626049,0.17221277,0.02804663
-3.74887444,3.52877534,0.33070329,3.48191993,0.02292700,0.03386680,0.16908499,0.02739326
-3.74287144,3.52853802,0.32600347,3.48580539,0.02243022,0.03188658,0.16603522,0.02675357
-3.73686843,3.52533715,0.32158832,3.48634712,0.02194228,0.03029618,0.16299732,0.02612372
-3.73086543,3.51857030,0.31731357,3.48302115,0.02145203,0.02907114,0.15991388,0.02550058
-3.72486243,3.50783274,0.31306311,3.47549127,0.02095039,0.02818759,0.15673917,0.02488190
-3.71885943,3.49293972,0.30875406,3.46362854,0.02043084,0.02762337,0.15344126,0.02426644
-3.71285643,3.47394134,0.30434009,3.44752445,0.01988970,0.02735892,0.15000342,0.02365408
-3.70685343,3.45112903,0.29981275,3.42749660,0.01932625,0.02737787,0.14642475,0.02304590
-3.70085043,3.42503278,0.29520095,3.40408604,0.01874276,0.02766731,0.14271997,0.02244427
-3.69484742,3.39640848,0.29056855,3.37804571,0.01814431,0.02821787,0.13891844,0.02185277
-3.68884442,3.36621550,0.28601039,3.35031964,0.01753849,0.02902332,0.13506261,0.02127622
-3.68284142,3.33558466,0.28164673,3.32201321,0.01693504,0.03008008,0.13120578,0.02072052
-3.67683842,3.30577736,0.27761663,3.29435499,0.01634534,0.03138642,0.12740956,0.02019250
-3.67083542,3.27813731,0.27407041,3.26865128,0.01578188,0.03294146,0.12374091,0.01969968
-3.66483242,3.25403627,0.27116166,3.24623482,0.01525766,0.03474407,0.12026900,0.01925005
-3.65882941,3.23481604,0.26903899,3.22840961,0.01478559,0.03679171,0.11706216,0.01885167
-3.65282641,3.22172904,0.26783810,3.21639403,0.01437795,0.03907922,0.11418473,0.01851241
-3.64682341,3.21587993,0.26767429,3.21126475,0.01404581,0.04159773,0.11169429,0.01823954
-3.64082041,3.21817110,0.26863591,3.21390396,0.01379859,0.04433366,0.10963910,0.01803943
-3.63481741,3.22925445,0.27077890,3.22495257,0.01364361,0.04726795,0.10805597,0.01791712
-3.62881441,3.24949205,0.27412264,3.24477162,0.01358585,0.05037550,0.10696860,0.01787612
-3.62281141,3.27892780,0.27864746,3.27341429,0.01362772,0.05362498,0.10638649,0.01791807
-3.61680840,3.31727172,0.28429366,3.31061007,0.01376895,0.05697892,0.10630427,0.01804260
-3.61080540,3.36389818,0.29096230,3.35576238,0.01400663,0.06039415,0.10670177,0.01824722
-3.60480240,3.41785864,0.29851759,3.40796036,0.01433535,0.06382266,0.10754450,0.01852724
-3.59879940,3.47790886,0.30679097,3.46600482,0.01474744,0.06721267,0.10878469,0.01887590
-3.59279640,3.54254978,0.31558644,3.52844763,0.01523328,0.07051016,0.11036286,0.01928445
-3.58679340,3.61008073,0.32468726,3.59364331,0.01578170,0.07366047,0.11220976,0.01974246
-3.58079040,3.67866297,0.33386354,3.65981080,0.01638051,0.07661020,0.11424863,0.02023809
-3.57478739,3.74639091,0.34288039,3.72510300,0.01701699,0.07930914,0.11639781,0.02075848
-3.56878439,3.81136804,0.35150653,3.78768094,0.01767838,0.08171220,0.11857339,0.02129022
-3.56278139,3.87178417,0.35952276,3.84578960,0.01835253,0.08378122,0.12069203,0.02181978
-3.55677839,3.92599068,0.36673003,3.89783162,0.01902828,0.08548664,0.12267369,0.02233403
-3.55077539,3.97257003,0.37295677,3.94243570,0.01969602,0.08680879,0.12444418,0.02282072
-3.54477239,4.01039641,0.37806526,3.97851633,0.02034800,0.08773890,0.12593755,0.02326892
-3.53876938,4.03868456,0.38195648,4.00532178,0.02097868,0.08827965,0.12709810,0.02366942
-3.53276638,4.05702412,0.38457363,4.02246815,0.02158483,0.08844519,0.12788194,0.02401508
-3.52676338,4.06539789,0.38590375,4.02995732,0.02216562,0.08826078,0.12825819,0.02430107
-3.52076038,4.06418265,0.38597773,4.02817795,0.02272254,0.08776184,0.12820955,0.02452506
-3.51475738,4.05413245,0.38486839,4.01788894,0.02325914,0.08699260,0.12773243,0.02468720
-3.50875438,4.03634467,0.38268694,4.00018612,0.02378076,0.08600431,0.12683650,0.02479012
-3.50275138,4.01221040,0.37957786,3.97645320,0.02429398,0.08485316,0.12554372,0.02483874
-3.49674837,3.98335118,0.37571247,3.94829929,0.02480618,0.08359796,0.12388699,0.02484000
-3.49074537,3.95154479,0.37128140,3.91748570,0.02532485,0.08229760,0.12190830,0.02480251
-3.48474237,3.91864375,0.36648644,3.88584524,0.02585700,0.08100865,0.11965667,0.02473611
-3.47873937,3.88648999,0.36153189,3.85519791,0.02640852,0.07978291,0.11718584,0.02465137
-3.47273637,3.85682981,0.35661612,3.82726671,0.02698355,0.07866527,0.11455182,0.02455911
-3.46673337,3.83123308,0.35192337,3.80359773,0.02758398,0.07769184,0.11181058,0.02446986
-3.46073037,3.81102043,0.34761636,3.78548798,0.02820903,0.07688849,0.10901570,0.02439332
-3.45472736,3.79720187,0.34382998,3.77392467,0.02885495,0.07626983,0.10621637,0.02433795
-3.44872436,3.79042959,0.34066625,3.76953843,0.02951491,0.07583879,0.10345561,0.02431052
-3.44272136,3.79096720,0.33819082,3.77257279,0.03017899,0.07558661,0.10076897,0.02431577
-3.43671836,3.79867650,0.33643107,3.78287115,0.03083446,0.07549345,0.09818355,0.02435624
-3.43071536,3.81302248,0.33537592,3.79988167,0.03146612,0.07552946,0.09571759,0.02443207
-3.42471236,3.83309587,0.33497726,3.82267971,0.03205683,0.07565625,0.09338042,0.02454101
-3.41870935,3.85765199,0.33515288,3.85000641,0.03258820,0.07582882,0.09117295,0.02467848
-3.41270635,3.88516396,0.33579079,3.88032143,0.03304135,0.07599762,0.08908849,0.02483778
-3.40670335,3.91388720,0.33675465,3.91186717,0.03339774,0.07611091,0.08711397,0.02501031
-3.40070035,3.94193243,0.33789006,3.94274118,0.03364003,0.07611706,0.08523136,0.02518598
-3.39469735,3.96734328,0.33903139,3.97097338,0.03375290,0.07596686,0.08341937,0.02535355
-3.38869435,3.98817509,0.34000888,3.99460438,0.03372381,0.07561565,0.08165510,0.02550111
-3.38269135,4.00257125,0.34065566,4.01176153,0.03354369,0.07502520,0.07991586,0.02561652
-3.37668834,4.00883387,0.34081446,4.02072921,0.03320746,0.07416525,0.07818073,0.02568788
-3.37068534,4.00548590,0.34034369,4.02001077,0.03271437,0.07301469,0.07643209,0.02570397
-3.36468234,3.99132238,0.33912276,4.00837970,0.03206822,0.07156230,0.07465683,0.02565464
-3.35867934,3.96544926,0.33705632,3.98491839,0.03127733,0.06980706,0.07284735,0.02553117
-3.35267634,3.92730873,0.33407753,3.94904366,0.03035437,0.06775805,0.07100215,0.02532656
-3.34667334,3.87669090,0.33015005,3.90051856,0.02931596,0.06543392,0.06912615,0.02503578
-3.34067034,3.81373226,0.32526891,3.83945118,0.02818217,0.06286210,0.06723068,0.02465586
-3.33466733,3.73890184,0.31946018,3.76628114,0.02697584,0.06007762,0.06533309,0.02418600
-3.32866433,3.65297664,0.31277957,3.68175552,0.02572182,0.05712183,0.06345609,0.02362756
-3.32266133,3.55700823,0.30531007,3.58689594,0.02444614,0.05404092,0.06162685,0.02298401
-3.31665833,3.45228253,0.29715866,3.48295892,0.02317516,0.05088441,0.05987586,0.02226076
-3.31065533,3.34027519,0.28845244,3.37139183,0.02193470,0.04770366,0.05823564,0.02146500
-3.30465233,3.22260459,0.27933409,3.25378647,0.02074924,0.04455051,0.05673935,0.02060549
-3.29864932,3.10098451,0.26995714,3.13183242,0.01964115,0.04147597,0.05541934,0.01969223
-3.29264632,2.97717858,0.26048091,3.00727203,0.01863005,0.03852921,0.05430580,0.01873627
-3.28664332,2.85295762,0.25106560,2.88185840,0.01773227,0.03575668,0.05342535,0.01774931
-3.28064032,2.73006136,0.24186746,2.75731763,0.01696043,0.03320145,0.05279989,0.01674349
-3.27463732,2.61016523,0.23303437,2.63531608,0.01632318,0.03090284,0.05244552,0.01573104
-3.26863432,2.49485256,0.22470189,2.51743305,0.01582507,0.02889615,0.05237180,0.01472401
-3.26263132,2.38559240,0.21698990,2.40513886,0.01546653,0.02721266,0.05258111,0.01373401
-3.25662831,2.28372263,0.20999998,2.29977821,0.01524402,0.02587967,0.05306843,0.01277199
-3.25062531,2.19043800,0.20381361,2.20255830,0.01515030,0.02492075,0.05382134,0.01184803
-3.24462231,2.10678239,0.19849117,2.11454101,0.01517478,0.02435593,0.05482027,0.01097117
-3.23861931,2.03364465,0.19407184,2.03663846,0.01530395,0.02420202,0.05603918,0.01014925
-3.23261631,1.97175716,0.19057435,1.96961129,0.01552195,0.02447283,0.05744637,0.00938888
-3.22661331,1.92169663,0.18799854,1.91406874,0.01581113,0.02517941,0.05900562,0.00869530
-3.22061031,1.88388630,0.18632762,1.87047023,0.01615264,0.02633018,0.06067751,0.00807238
-3.21460730,1.85859928,0.18553115,1.83912775,0.01652707,0.02793101,0.06242091,0.00752264
-3.20860430,1.84596267,0.18556845,1.82020897,0.01691505,0.02998527,0.06419453,0.00704724
-3.20260130,1.84596228,0.18639243,1.81374084,0.01729785,0.03249377,0.06595864,0.00664606
-3.19659830,1.85844813,0.18795360,1.81961393,0.01765791,0.03545469,0.06767662,0.00631778
-3.19059530,1.88314077,0.19020410,1.83758744,0.01797931,0.03886348,0.06931656,0.00605994
-3.18459230,1.91963869,0.19310164,1.86729542,0.01824819,0.04271283,0.07085265,0.00586909
-3.17858929,1.96742712,0.19661314,1.90825432,0.01845310,0.04699258,0.07226647,0.00574090
-3.17258629,2.02588838,0.20071783,1.95987222,0.01858519,0.05168981,0.07354794,0.00567027
-3.16658329,2.09431391,0.20540982,2.02145981,0.01863843,0.05678899,0.07469611,0.00565154
-3.16058029,2.17191811,0.21069991,2.09224331,0.01860963,0.06227216,0.07571957,0.00567856
-3.15457729,2.25785349,0.21661659,2.17137885,0.01849844,0.06811932,0.07663662,0.00574491
-3.14857429,2.35122706,0.22320605,2.25796831,0.01830729,0.07430881,0.07747509,0.00584400
-3.14257129,2.45111711,0.23053133,2.35107574,0.01804124,0.08081787,0.07827189,0.00596924
-3.13656828,2.55658979,0.23867041,2.44974374,0.01770779,0.08762310,0.07907222,0.00611422
-3.13056528,2.66671447,0.24771342,2.55300899,0.01731667,0.09470102,0.07992860,0.00627277
-3.12456228,2.78057715,0.25775884,2.65991595,0.01687959,0.10202853,0.08089962,0.00643917
-3.11855928,2.89729087,0.26890902,2.76952790,0.01641007,0.10958319,0.08204850,0.00660821
-3.11255628,3.01600260,0.28126490,2.88093463,0.01592316,0.11734349,0.08344156,0.00677531
-3.10655328,3.13589599,0.29492034,2.99325631,0.01543529,0.12528876,0.08514652,0.00693657
-3.10055028,3.25618988,0.30995600,3.10564337,0.01496413,0.13339899,0.08723085,0.00708888
-3.09454727,3.37613288,0.32643333,3.21727249,0.01452843,0.14165432,0.08976002,0.00722990
-3.08854427,3.49499449,0.34438858,3.32733950,0.01414795,0.15003442,0.09279586,0.00735814
-3.08254127,3.61205384,0.36382745,3.43504990,0.01384345,0.15851761,0.09639501,0.00747289
-3.07653827,3.72658752,0.38472043,3.53960852,0.01363662,0.16707988,0.10060751,0.00757426
-3.07053527,3.83785787,0.40699922,3.64020970,0.01355007,0.17569392,0.10547557,0.00766309
-3.06453227,3.94510362,0.43055454,3.73602971,0.01360731,0.18432817,0.11103253,0.00774092
-3.05852926,4.04753458,0.45523542,3.82622310,0.01383272,0.19294597,0.11730211,0.00780992
-3.05252626,4.14433183,0.48085032,3.90992433,0.01425142,0.20150506,0.12429791,0.00787283
-3.04652326,4.23465462,0.50717004,3.98625593,0.01488912,0.20995737,0.13202317,0.00793285
-3.04052026,4.31765476,0.53393254,4.05434378,0.01577187,0.21824917,0.14047076,0.00799356
-3.03451726,4.39249846,0.56084954,4.11333962,0.01692567,0.22632180,0.14962354,0.00805887
-3.02851426,4.45839524,0.58761474,4.16245032,0.01837608,0.23411274,0.15945479,0.00813288
-3.02251126,4.51463252,0.61391342,4.20097264,0.02014752,0.24155725,0.16992897,0.00821985
-3.01650825,4.56061423,0.63943305,4.22833161,0.02226264,0.24859030,0.18100251,0.00832407
-3.01050525,4.59590088,0.66387441,4.24412050,0.02474146,0.25514896,0.19262470,0.00844982
-3.00450225,4.62024840,0.68696278,4.24813925,0.02760041,0.26117480,0.20473868,0.00860127
-2.99849925,4.63364285,0.70845870,4.24042892,0.03085143,0.26661646,0.21728230,0.00878239
-2.99249625,4.63632801,0.72816766,4.22129901,0.03450088,0.27143207,0.23018893,0.00899692
-2.98649325,4.62882316,0.74594827,4.19134510,0.03854857,0.27559140,0.24338816,0.00924822
-2.98049025,4.61192897,0.76171848,4.15145477,0.04298682,0.27907758,0.25680633,0.00953924
-2.97448724,4.58671974,0.77545938,4.10280002,0.04779966,0.28188829,0.27036694,0.00987243
-2.96848424,4.55452150,0.78721642,4.04681554,0.05296221,0.28403626,0.28399087,0.01024962
-2.96248124,4.51687583,0.79709785,3.98516297,0.05844026,0.28554911,0.29759647,0.01067200
-2.95647824,4.47549068,0.80527033,3.91968187,0.06419017,0.28646843,0.31109968,0.01114000
-2.95047524,4.43217985,0.81195202,3.85232940,0.07015910,0.28684817,0.32441402,0.01165325
-2.94447224,4.38879407,0.81740316,3.78511123,0.07628551,0.28675239,0.33745065,0.01221049
-2.93846923,4.34714665,0.82191475,3.72000665,0.08250016,0.28625249,0.35011864,0.01280955
-2.93246623,4.30893768,0.82579569,3.65889175,0.08872731,0.28542411,0.36232529,0.01344732
-2.92646323,4.27568033,0.82935907,3.60346417,0.09488630,0.28434373,0.37397675,0.01411972
-2.92046023,4.24863331,0.83290801,3.55517341,0.10089347,0.28308534,0.38497884,0.01482171
-2.91445723,4.22874281,0.83672194,3.51515997,0.10666420,0.28171715,0.39523818,0.01554733
-2.90845423,4.21659708,0.84104370,3.48420671,0.11211511,0.28029873,0.40466352,0.01628975
-2.90245123,4.21239589,0.84606822,3.46270452,0.11716636,0.27887845,0.41316729,0.01704132
-2.89644822,4.21593655,0.85193307,3.45063437,0.12174384,0.27749168,0.42066729,0.01779369
-2.89044522,4.22661716,0.85871147,3.44756633,0.12578122,0.27615949,0.42708845,0.01853790
-2.88444222,4.24345689,0.86640799,3.45267585,0.12922183,0.27488811,0.43236458,0.01926453
-2.87843922,4.26513246,0.87495700,3.46477620,0.13202016,0.27366916,0.43643999,0.01996387
-2.87243622,4.29002881,0.88422415,3.48236582,0.13414302,0.27248045,0.43927096,0.02062602
-2.86643322,4.31630178,0.89401055,3.50368802,0.13557028,0.27128751,0.44082692,0.02124116
-2.86043022,4.34194977,0.90405968,3.52680041,0.13629514,0.27004557,0.44109133,0.02179968
-2.85442721,4.36489115,0.91406657,3.54965084,0.13632398,0.26870200,0.44006219,0.02229239
-2.84842421,4.38304411,0.92368902,3.57015646,0.13567581,0.26719906,0.43775221,0.02271074
-2.84242121,4.39440537,0.93256020,3.58628252,0.13438132,0.26547680,0.43418865,0.02304702
-2.83641821,4.39712477,0.94030234,3.59611754,0.13248159,0.26347604,0.42941285,0.02329455
-2.83041521,4.38957263,0.94654082,3.59794194,0.13002662,0.26114118,0.42347945,0.02344787
-2.82441221,4.37039756,0.95091814,3.59028746,0.12707367,0.25842296,0.41645554,0.02350293
-2.81840920,4.33857265,0.95310735,3.57198532,0.12368550,0.25528077,0.40841956,0.02345719
-2.81240620,4.29342867,0.95282426,3.54220158,0.11992864,0.25168475,0.39946024,0.02330980
-2.80640320,4.23467366,0.94983815,3.50045882,0.11587173,0.24761732,0.38967549,0.02306164
-2.80040020,4.16239856,0.94398058,3.44664395,0.11158399,0.24307436,0.37917139,0.02271537
-2.79439720,4.07706928,0.93515195,3.38100242,0.10713383,0.23806581,0.36806119,0.02227543
-2.78839420,3.97950639,0.92332574,3.30411979,0.10258774,0.23261582,0.35646442,0.02174800
-2.78239120,3.87085340,0.90855022,3.21689203,0.09800931,0.22676240,0.34450610,0.02114086
-2.77638819,3.75253573,0.89094779,3.12048640,0.09345849,0.22055662,0.33231593,0.02046330
-2.77038519,3.62621202,0.87071187,3.01629480,0.08899107,0.21406137,0.32002749,0.01972585
-2.76438219,3.49372022,0.84810173,2.90588202,0.08465828,0.20734975,0.30777745,0.01894009
-2.75837919,3.35702026,0.82343534,2.79093105,0.08050648,0.20050313,0.29570453,0.01811837
-2.75237619,3.21813587,0.79708069,2.67318761,0.07657704,0.19360897,0.28394846,0.01727351
-2.74637319,3.07909710,0.76944583,2.55440615,0.07290617,0.18675844,0.27264861,0.01641849
-2.74037019,2.94188578,0.74096811,2.43629897,0.06952480,0.18004388,0.26194246,0.01556612
-2.73436718,2.80838511,0.71210289,2.32049015,0.06645847,0.17355624,0.25196386,0.01472879
-2.72836418,2.68033492,0.68331223,2.20847541,0.06372716,0.16738253,0.24284097,0.01391809
-2.72236118,2.55929341,0.65505376,2.10158885,0.06134512,0.16160338,0.23469415,0.01314463
-2.71635818,2.44660620,0.62777011,2.00097698,0.05932067,0.15629070,0.22763361,0.01241779
-2.71035518,2.34338288,0.60187921,1.90758042,0.05765600,0.15150564,0.22175711,0.01174554
-2.70435218,2.25048132,0.57776557,1.82212292,0.05634697,0.14729683,0.21714760,0.01113429
-2.69834917,2.16849958,0.55577281,1.74510760,0.05538303,0.14369894,0.21387103,0.01058888
-2.69234617,2.09777509,0.53619737,1.67681966,0.05474717,0.14073168,0.21197442,0.01011248
-2.68634317,2.03839051,0.51928376,1.61733493,0.05441602,0.13839922,0.21148418,0.00970666
-2.68034017,1.99018587,0.50522099,1.56653349,0.05436014,0.13669011,0.21240487,0.00937147
-2.67433717,1.95277593,0.49414041,1.52411734,0.05454441,0.13557767,0.21471840,0.00910556
-2.66833417,1.92557231,0.48611488,1.48963142,0.05492874,0.13502082,0.21838376,0.00890631
-2.66233117,1.90780924,0.48115902,1.46248697,0.05546885,0.13496544,0.22333732,0.00877005
-2.65632816,1.89857225,0.47923065,1.44198642,0.05611741,0.13534606,0.22949356,0.00869227
-2.65032516,1.89682879,0.48023314,1.42734907,0.05682516,0.13608803,0.23674649,0.00866780
-2.64432216,1.90146001,0.48401871,1.41773674,0.05754234,0.13710983,0.24497143,0.00869110
-2.63831916,1.91129280,0.49039249,1.41227897,0.05822012,0.13832575,0.25402730,0.00875644
-2.63231616,1.92513129,0.49911731,1.41009694,0.05881209,0.13964856,0.26375928,0.00885811
-2.62631316,1.94178717,0.50991912,1.41032591,0.05927577,0.14099229,0.27400182,0.00899066
-2.62031016,1.96010810,0.52249301,1.41213561,0.05957402,0.14227488,0.28458181,0.00914900
-2.61430715,1.97900373,0.53650975,1.41474844,0.05967629,0.14342074,0.29532202,0.00932863
-2.60830415,1.99746891,0.55162289,1.41745522,0.05955977,0.14436295,0.30604464,0.00952569
-2.60230115,2.01460373,0.56747627,1.41962838,0.05921023,0.14504532,0.31657485,0.00973708
