energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-2.91445723,3.36224893,0.00802431,0.80431851,2.35198890,1.12957909,0.59322402,0.00000000,2.19388610,0.73368696
-2.90845423,3.33078619,0.00852513,0.78968725,2.37965705,1.12263586,0.58863343,0.00000000,2.17545706,0.72520964
-2.90245123,3.29507848,0.00900683,0.77379664,2.40447692,1.11427737,0.58330762,0.00000000,2.15474760,0.71583037
-2.89644822,3.25517425,0.00946074,0.75667793,2.42589193,1.10458527,0.57735715,0.00000000,2.13148526,0.70558083
-2.89044522,3.21114194,0.00987837,0.73836639,2.44339576,1.09364546,0.57089472,0.00000000,2.10537471,0.69449938
-2.88444222,3.16307335,0.01025164,0.71890357,2.45654317,1.08154428,0.56402954,0.00000000,2.07611769,0.68263277
-2.87843922,3.11108877,0.01057311,0.69833989,2.46496002,1.06836565,0.55686219,0.00000000,2.04343474,0.67003829
-2.87243622,3.05534338,0.01083629,0.67673741,2.46835236,1.05418932,0.54948028,0.00000000,2.00708744,0.65678586
-2.86643322,2.99603453,0.01103579,0.65417265,2.46651446,1.03909018,0.54195510,0.00000000,1.96690018,0.64296011
-2.86043022,2.93340947,0.01116755,0.63073905,2.45933535,1.02313876,0.53433940,0.00000000,1.92278001,0.62866206
-2.85442721,2.86777257,0.01122899,0.60654914,2.44680374,1.00640295,0.52666645,0.00000000,1.87473365,0.61401031
-2.84842421,2.79949166,0.01121908,0.58173591,2.42901092,0.98895054,0.51895018,0.00000000,1.82288037,0.59914150
-2.84242121,2.72900252,0.01113845,0.55645350,2.40615137,0.97085268,0.51118665,0.00000000,1.76746030,0.58420979
-2.83641821,2.65681108,0.01098935,0.53087691,2.37852082,0.95218768,0.50335636,0.00000000,1.70883723,0.56938545
-2.83041521,2.58349270,0.01077558,0.50520065,2.34651167,0.93304520,0.49542754,0.00000000,1.64749599,0.55485226
-2.82441221,2.50968833,0.01050242,0.47963647,2.31060553,0.91353012,0.48735996,0.00000000,1.58403422,0.54080399
-2.81840920,2.43609734,0.01017643,0.45441010,2.27136304,0.89376610,0.47910919,0.00000000,1.51914909,0.52743984
-2.81240620,2.36346714,0.00980526,0.42975722,2.22941110,0.87389826,0.47063090,0.00000000,1.45361965,0.51495920
-2.80640320,2.29257995,0.00939745,0.40591869,2.18542772,0.85409490,0.46188510,0.00000000,1.38828559,0.50355587
-2.80040020,2.22423716,0.00896213,0.38313553,2.14012510,0.83454788,0.45284000,0.00000000,1.32402387,0.49341209
-2.79439720,2.15924203,0.00850879,0.36164360,2.09423123,0.81547157,0.44347527,0.00000000,1.26172411,0.48469271
-2.78839420,2.09838149,0.00804699,0.34166858,2.04847086,0.79710034,0.43378463,0.00000000,1.20226444,0.47753974
-2.78239120,2.04240806,0.00758615,0.32342123,2.00354650,0.77968444,0.42377766,0.00000000,1.14648881,0.47206787
-2.77638819,1.99202259,0.00713528,0.30709342,1.96012004,0.76348461,0.41348071,0.00000000,1.09518708,0.46836098
-2.77038519,1.94785890,0.00670278,0.29285497,1.91879587,0.74876530,0.40293698,0.00000000,1.04907879,0.46647003
-2.76438219,1.91047087,0.00629628,0.28085159,1.88010615,0.73578703,0.39220581,0.00000000,1.00880140,0.46641250
-2.75837919,1.88032280,0.00592249,0.27120393,1.84449871,0.72479807,0.38136133,0.00000000,0.97490331,0.46817339
-2.75237619,1.85778331,0.00558711,0.26400778,1.81232819,0.71602594,0.37049047,0.00000000,0.94784189,0.47170779
-2.74637319,1.84312298,0.00529472,0.25933539,1.78385061,0.70966902,0.35969072,0.00000000,0.92798620,0.47694485
-2.74037019,1.83651580,0.00504880,0.25723773,1.75922158,0.70588885,0.34906751,0.00000000,0.91562381,0.48379295
-2.73436718,1.83804404,0.00485167,0.25774751,1.73849822,0.70480349,0.33873169,0.00000000,0.91097100,0.49214578
-2.72836418,1.84770614,0.00470454,0.26088268,1.72164435,0.70648234,0.32879699,0.00000000,0.91418522,0.50188882
-2.72236118,1.86542682,0.00460755,0.26665010,1.70853884,0.71094275,0.31937776,0.00000000,0.92537847,0.51290597
-2.71635818,1.89106875,0.00455978,0.27504912,1.69898645,0.71814869,0.31058694,0.00000000,0.94463051,0.52508577
-2.71035518,1.92444471,0.00455937,0.28607457,1.69273056,0.72801162,0.30253445,0.00000000,0.97200041,0.53832673
-2.70435218,1.96532931,0.00460357,0.29971899,1.68946715,0.74039356,0.29532584,0.00000000,1.00753517,0.55254159
-2.69834917,2.01346939,0.00468881,0.31597373,1.68885916,0.75511225,0.28906130,0.00000000,1.05127458,0.56765998
-2.69234617,2.06859217,0.00481083,0.33482881,1.69055055,0.77194826,0.28383488,0.00000000,1.10325121,0.58362929
-2.68634317,2.13041040,0.00496473,0.35627115,1.69417941,0.79065354,0.27973378,0.00000000,1.16348521,0.60041383
-2.68034017,2.19862415,0.00514508,0.38028144,1.69938934,0.81096111,0.27683775,0.00000000,1.23197376,0.61799198
-2.67433717,2.27291874,0.00534607,0.40682949,1.70583874,0.83259521,0.27521831,0.00000000,1.30867529,0.63635170
-2.66833417,2.35295895,0.00556154,0.43586822,1.71320759,0.85528146,0.27493776,0.00000000,1.39348929,0.65548456
-2.66233117,2.43837969,0.00578515,0.46732673,1.72120152,0.87875629,0.27604792,0.00000000,1.48623251,0.67537863
-2.65632816,2.52877370,0.00601052,0.50110267,1.72955323,0.90277518,0.27858851,0.00000000,1.58661319,0.69601067
-2.65032516,2.62367709,0.00623128,0.53705436,1.73802126,0.92711916,0.28258516,0.00000000,1.69420468,0.71733821
-2.64432216,2.72255369,0.00644129,0.57499334,1.74638663,0.95159907,0.28804707,0.00000000,1.80842049,0.73929192
-2.63831916,2.82477951,0.00663469,0.61467771,1.75444762,0.97605751,0.29496452,0.00000000,1.92849260,0.76176892
-2.63231616,2.92962851,0.00680608,0.65580697,1.76201334,1.00036816,0.30330621,0.00000000,2.05345495,0.78462741
-2.62631316,3.03626109,0.00695062,0.69801884,1.76889672,1.02443265,0.31301668,0.00000000,2.18213389,0.80768318
-2.62031016,3.14371659,0.00706411,0.74088844,1.77490754,1.04817519,0.32401403,0.00000000,2.31314710,0.83070830
-2.61430715,3.25091091,0.00714314,0.78393037,1.77984620,1.07153532,0.33618811,0.00000000,2.44491198,0.85343208
-2.60830415,3.35664029,0.00718511,0.82660382,1.78349881,1.09445944,0.34939947,0.00000000,2.57566441,0.87554468
-2.60230115,3.45959180,0.00718829,0.86832072,1.78563408,1.11689161,0.36347914,0.00000000,2.70348773,0.89670298
-2.59629815,3.55836097,0.00715188,0.90845704,1.78600246,1.13876450,0.37822960,0.00000000,2.82635167,0.91653890
-2.59029515,3.65147642,0.00707596,0.94636675,1.78433775,1.15999117,0.39342690,0.00000000,2.94216014,0.93466950
-2.58429215,3.73743103,0.00696147,0.98139825,1.78036130,1.18045843,0.40882412,0.00000000,3.04880613,0.95070875
-2.57828914,3.81471885,0.00681019,1.01291238,1.77378864,1.20002235,0.42415602,0.00000000,3.14423195,0.96428024
-2.57228614,3.88187642,0.00662462,1.04030158,1.76433848,1.21850654,0.43914501,0.00000000,3.22649193,0.97503042
-2.56628314,3.93752704,0.00640790,1.06300917,1.75174349,1.23570344,0.45350810,0.00000000,3.29381516,0.98264160
-2.56028014,3.98042604,0.00616369,1.08054802,1.73576255,1.25137882,0.46696469,0.00000000,3.34466522,0.98684430
-2.55427714,4.00950534,0.00589607,1.09251759,1.71619377,1.26527938,0.47924491,0.00000000,3.37779408,0.98742827
-2.54827414,4.02391501,0.00560935,1.09861872,1.69288766,1.27714321,0.49009820,0.00000000,3.39228774,0.98425162
-2.54227114,4.02306011,0.00530803,1.09866519,1.66575970,1.28671261,0.49930167,0.00000000,3.38760105,0.97724789
-2.53626813,4.00663086,0.00499660,1.09259170,1.63480173,1.29374856,0.50666803,0.00000000,3.36358030,0.96643043
-2.53026513,3.97462467,0.00467944,1.08045763,1.60009146,1.29804614,0.51205251,0.00000000,3.32047210,0.95189420
-2.52426213,3.92735885,0.00436077,1.06244657,1.56179953,1.29944996,0.51535860,0.00000000,3.25891828,0.93381473
-2.51825913,3.86547315,0.00404448,1.03886139,1.52019372,1.29786864,0.51654224,0.00000000,3.17993690,0.91244441
-2.51225613,3.78992176,0.00373415,1.01011523,1.47563993,1.29328759,0.51561421,0.00000000,3.08489028,0.88810624
-2.50625313,3.70195499,0.00343292,0.97671878,1.42859977,1.28577907,0.51264064,0.00000000,2.97544144,0.86118536
-2.50025013,3.60309104,0.00314353,0.93926426,1.37962459,1.27550900,0.50774145,0.00000000,2.85350117,0.83211862
-2.49424712,3.49507881,0.00286825,0.89840709,1.32934630,1.26273993,0.50108685,0.00000000,2.72116794,0.80138270
-2.48824412,3.37985327,0.00260891,0.85484584,1.27846487,1.24782981,0.49289196,0.00000000,2.58066345,0.76948125
-2.48224112,3.25948475,0.00236691,0.80930139,1.22773317,1.23122647,0.48340972,0.00000000,2.43426660,0.73693132
-2.47623812,3.13612407,0.00214322,0.76249621,1.17793938,1.21345795,0.47292237,0.00000000,2.28424856,0.70424977
-2.47023512,3.01194551,0.00193844,0.71513459,1.12988772,1.19511891,0.46173185,0.00000000,2.13281166,0.67193991
-2.46423212,2.88908950,0.00175283,0.66788446,1.08437794,1.17685377,0.45014944,0.00000000,1.98203411,0.64047891
-2.45822911,2.76960705,0.00158634,0.62136157,1.04218443,1.15933713,0.43848509,0.00000000,1.83382266,0.61030609
-2.45222611,2.65540761,0.00143863,0.57611643,1.00403547,1.14325244,0.42703682,0.00000000,1.68987432,0.58181267
-2.44622311,2.54821225,0.00130917,0.53262435,0.97059345,1.12926975,0.41608056,0.00000000,1.55164815,0.55533300
-2.44022011,2.44951328,0.00119720,0.49127875,0.94243675,1.11802346,0.40586098,0.00000000,1.42034747,0.53113751
-2.43421711,2.36054175,0.00110181,0.45238786,0.92004373,1.11009122,0.39658336,0.00000000,1.29691214,0.50942756
-2.42821411,2.28224353,0.00102196,0.41617447,0.90377969,1.10597462,0.38840716,0.00000000,1.18202061,0.49033222
-2.42221111,2.21526454,0.00095651,0.38277864,0.89388705,1.10608278,0.38144122,0.00000000,1.07610048,0.47390703
-2.41620810,2.15994551,0.00090421,0.35226297,0.89047922,1.11071926,0.37574092,0.00000000,0.97934658,0.46013482
-2.41020510,2.11632605,0.00086380,0.32461995,0.89353844,1.12007303,0.37130739,0.00000000,0.89174497,0.44892836
-2.40420210,2.08415783,0.00083395,0.29978095,0.90291770,1.13421366,0.36808868,0.00000000,0.81310134,0.44013502
-2.39819910,2.06292603,0.00081332,0.27762639,0.91834665,1.15309099,0.36598304,0.00000000,0.74307227,0.43354307
-2.39219610,2.05187838,0.00080058,0.25799641,0.93944134,1.17653914,0.36484388,0.00000000,0.68119787,0.42888961
-2.38619310,2.05006042,0.00079440,0.24070183,0.96571754,1.20428457,0.36448646,0.00000000,0.62693422,0.42586989
-2.38019010,2.05635575,0.00079351,0.22553479,0.99660694,1.23595779,0.36469597,0.00000000,0.57968460,0.42414769
-2.37418709,2.06952966,0.00079671,0.21227870,1.03147574,1.27110798,0.36523651,0.00000000,0.53882829,0.42336651
-2.36818409,2.08827463,0.00080284,0.20071727,1.06964483,1.30921992,0.36586091,0.00000000,0.50374611,0.42316130
-2.36218109,2.11125581,0.00081088,0.19064237,1.11041073,1.34973215,0.36632072,0.00000000,0.47384222,0.42317017
-2.35617809,2.13715504,0.00081989,0.18186047,1.15306637,1.39205574,0.36637609,0.00000000,0.44856155,0.42304596
-2.35017509,2.16471151,0.00082908,0.17419764,1.19692090,1.43559251,0.36580521,0.00000000,0.42740288,0.42246696
-2.34417209,2.19275796,0.00083779,0.16750305,1.24131759,1.47975212,0.36441275,0.00000000,0.40992742,0.42114674
-2.33816908,2.22025079,0.00084551,0.16165095,1.28564924,1.52396711,0.36203722,0.00000000,0.39576304,0.41884244
-2.33216608,2.24629345,0.00085190,0.15654134,1.32937037,1.56770538,0.35855670,0.00000000,0.38460454,0.41536147
-2.32616308,2.27015224,0.00085677,0.15209922,1.37200577,1.61047973,0.35389302,0.00000000,0.37621029,0.41056619
-2.32016008,2.29126435,0.00086010,0.14827281,1.41315535,1.65185416,0.34801403,0.00000000,0.37039574,0.40437659
-2.31415708,2.30923819,0.00086202,0.14503076,1.45249514,1.69144702,0.34093406,0.00000000,0.36702444,0.39677075
-2.30815408,2.32384653,0.00086278,0.14235865,1.48977474,1.72893113,0.33271254,0.00000000,0.36599718,0.38778329
-2.30215108,2.33501314,0.00086279,0.14025495,1.52481164,1.76403131,0.32345094,0.00000000,0.36723990,0.37750177
-2.29614807,2.34279424,0.00086254,0.13872665,1.55748308,1.79651984,0.31328824,0.00000000,0.37069107,0.36606132
-2.29014507,2.34735590,0.00086264,0.13778480,1.58771608,1.82621043,0.30239512,0.00000000,0.37628921,0.35363784
-2.28414207,2.34894897,0.00086375,0.13744026,1.61547660,1.85295158,0.29096726,0.00000000,0.38396109,0.34043999
-2.27813907,2.34788314,0.00086657,0.13769961,1.64075865,1.87661988,0.27921798,0.00000000,0.39361143,0.32670052
-2.27213607,2.34450153,0.00087183,0.13856168,1.66357403,1.89711404,0.26737067,0.00000000,0.40511428,0.31266713
-2.26613307,2.33915730,0.00088025,0.14001465,1.68394366,1.91435021,0.25565130,0.00000000,0.41830679,0.29859349
-2.26013007,2.33219343,0.00089252,0.14203391,1.70189086,1.92825906,0.24428126,0.00000000,0.43298550,0.28473057
-2.25412706,2.32392663,0.00090928,0.14458072,1.71743711,1.93878480,0.23347092,0.00000000,0.44890539,0.27131875
-2.24812406,2.31463587,0.00093112,0.14760172,1.73060034,1.94588644,0.22341401,0.00000000,0.46578177,0.25858099
-2.24212106,2.30455596,0.00095854,0.15102936,1.74139592,1.94954096,0.21428308,0.00000000,0.48329487,0.24671712
-2.23611806,2.29387603,0.00099194,0.15478299,1.74983985,1.94974827,0.20622612,0.00000000,0.50109690,0.23589954
-2.23011506,2.28274251,0.00103161,0.15877088,1.75595402,1.94653752,0.19936430,0.00000000,0.51882127,0.22627033
-2.22411206,2.27126606,0.00107776,0.16289266,1.75977281,1.93997408,0.19379098,0.00000000,0.53609354,0.21793967
-2.21810905,2.25953145,0.00113044,0.16704242,1.76135039,1.93016676,0.18957168,0.00000000,0.55254340,0.21098573
-2.21210605,2.24760967,0.00118962,0.17111201,1.76076827,1.91727451,0.18674518,0.00000000,0.56781723,0.20545558
-2.20610305,2.23557093,0.00125516,0.17499462,1.75814216,1.90151199,0.18532536,0.00000000,0.58159052,0.20136726
-2.20010005,2.22349772,0.00132680,0.17858829,1.75362778,1.88315359,0.18530371,0.00000000,0.59357955,0.19871261
-2.19409705,2.21149699,0.00140417,0.18179929,1.74742517,1.86253537,0.18665232,0.00000000,0.60355164,0.19746073
-2.18809405,2.19971051,0.00148685,0.18454522,1.73978108,1.84005472,0.18932717,0.00000000,0.61133364,0.19756189
-2.18209105,2.18832293,0.00157433,0.18675764,1.73098932,1.81616760,0.19327142,0.00000000,0.61681807,0.19895157
-2.17608804,2.17756706,0.00166601,0.18838420,1.72138925,1.79138344,0.19841872,0.00000000,0.61996664,0.20155454
-2.17008504,2.16772611,0.00176129,0.18939017,1.71136229,1.76625790,0.20469616,0.00000000,0.62081115,0.20528876
-2.16408204,2.15913296,0.00185951,0.18975927,1.70132699,1.74138377,0.21202691,0.00000000,0.61945158,0.21006899
-2.15807904,2.15216647,0.00196000,0.18949399,1.69173285,1.71738051,0.22033227,0.00000000,0.61605158,0.21580987
-2.15207604,2.14724537,0.00206209,0.18861511,1.68305336,1.69488281,0.22953329,0.00000000,0.61083168,0.22242862
-2.14607304,2.14481982,0.00216514,0.18716077,1.67577861,1.67452878,0.23955162,0.00000000,0.60406053,0.22984699
-2.14007004,2.14536143,0.00226851,0.18518499,1.67040786,1.65694810,0.25030990,0.00000000,0.59604464,0.23799273
-2.13406703,2.14935197,0.00237162,0.18275575,1.66744231,1.64275072,0.26173144,0.00000000,0.58711722,0.24680038
-2.12806403,2.15727147,0.00247392,0.17995278,1.66737836,1.63251626,0.27373951,0.00000000,0.57762651,0.25621150
-2.12206103,2.16958607,0.00257492,0.17686507,1.67070123,1.62678460,0.28625615,0.00000000,0.56792434,0.26617438
-2.11605803,2.18673608,0.00267418,0.17358834,1.67787919,1.62604760,0.29920076,0.00000000,0.55835522,0.27664326
-2.11005503,2.20912466,0.00277133,0.17022239,1.68935810,1.63074223,0.31248851,0.00000000,0.54924656,0.28757721
-2.10405203,2.23710733,0.00286604,0.16686851,1.70555625,1.64124486,0.32602888,0.00000000,0.54090018,0.29893873
-2.09804902,2.27098266,0.00295803,0.16362705,1.72685912,1.65786693,0.33972433,0.00000000,0.53358561,0.31069224
-2.09204602,2.31098425,0.00304707,0.16059511,1.75361416,1.68085164,0.35346946,0.00000000,0.52753505,0.32280239
-2.08604302,2.35727420,0.00313297,0.15786444,1.78612511,1.71037169,0.36715061,0.00000000,0.52294020,0.33523264
-2.08004002,2.40993809,0.00321556,0.15551954,1.82464605,1.74652780,0.38064616,0.00000000,0.51995086,0.34794378
-2.07403702,2.46898151,0.00329470,0.15363605,1.86937495,1.78934800,0.39382757,0.00000000,0.51867508,0.36089285
-2.06803402,2.53432829,0.00337026,0.15227934,1.92044694,1.83878754,0.40656113,0.00000000,0.51918076,0.37403224
-2.06203102,2.60582010,0.00344215,0.15150327,1.97792730,1.89472926,0.41871056,0.00000000,0.52149824,0.38730928
-2.05602801,2.68321763,0.00351024,0.15134926,2.04180468,1.95698452,0.43014018,0.00000000,0.52562380,0.40066604
-2.05002501,2.76620309,0.00357444,0.15184551,2.11198449,2.02529454,0.44071869,0.00000000,0.53152349,0.41403964
-2.04402201,2.85438382,0.00363465,0.15300642,2.18828318,2.09933220,0.45032329,0.00000000,0.53913727,0.42736276
-2.03801901,2.94729704,0.00369077,0.15483221,2.27042354,2.17870424,0.45884401,0.00000000,0.54838290,0.44056461
-2.03201601,3.04441523,0.00374268,0.15730871,2.35803143,2.26295391,0.46618794,0.00000000,0.55915957,0.45357195
-2.02601301,3.14515219,0.00379030,0.16040743,2.45063433,2.35156409,0.47228313,0.00000000,0.57135098,0.46631047
-2.02001001,3.24886940,0.00383350,0.16408576,2.54766182,2.44396076,0.47708198,0.00000000,0.58482783,0.47870612
-2.01400700,3.35488239,0.00387216,0.16828743,2.64844827,2.53951687,0.48056381,0.00000000,0.59944957,0.49068653
-2.00800400,3.46246712,0.00390616,0.17294331,2.75223774,2.63755651,0.48273649,0.00000000,0.61506560,0.50218235
-2.00200100,3.57086592,0.00393537,0.17797238,2.85819099,2.73735940,0.48363695,0.00000000,0.63151580,0.51312847
-1.99599800,3.67929303,0.00395962,0.18328303,2.96539462,2.83816555,0.48333054,0.00000000,0.64863066,0.52346504
-1.98999500,3.78693960,0.00397873,0.18877470,3.07287194,2.93918009,0.48190916,0.00000000,0.66623118,0.53313830
-1.98399200,3.89297807,0.00399251,0.19433972,3.17959529,3.03957820,0.47948824,0.00000000,0.68412861,0.54210107
-1.97798899,3.99656593,0.00400073,0.19986547,3.28449957,3.13851009,0.47620271,0.00000000,0.70212430,0.55031299
-1.97198599,4.09684909,0.00400311,0.20523677,3.38649645,3.23510614,0.47220203,0.00000000,0.72000984,0.55774044
-1.96598299,4.19296479,0.00399938,0.21033842,3.48448896,3.32848212,0.46764457,0.00000000,0.73756762,0.56435618
-1.95997999,4.28404450,0.00398920,0.21505780,3.57738611,3.41774456,0.46269155,0.00000000,0.75457205,0.57013858
-1.95397699,4.36921680,0.00397224,0.21928762,3.66411714,3.50199658,0.45750080,0.00000000,0.77079127,0.57507077
-1.94797399,4.44761077,0.00394813,0.22292842,3.74364536,3.58034403,0.45222061,0.00000000,0.78598974,0.57913933
-1.94197099,4.51836013,0.00391653,0.22589110,3.81498117,3.65190236,0.44698397,0.00000000,0.79993145,0.58233305
-1.93596798,4.58060836,0.00387709,0.22809908,3.87719441,3.71580430,0.44190339,0.00000000,0.81238381,0.58464137
-1.92996498,4.63351528,0.00382950,0.22949016,3.92942593,3.77120854,0.43706656,0.00000000,0.82312207,0.58605295
-1.92396198,4.67626532,0.00377348,0.23001804,3.97089842,3.81730958,0.43253305,0.00000000,0.83193427,0.58655425
-1.91795898,4.70807767,0.00370886,0.22965330,4.00092675,3.85334884,0.42833215,0.00000000,0.83862641,0.58612832
-1.91195598,4.72821845,0.00363550,0.22838400,4.01892774,3.87862708,0.42446199,0.00000000,0.84302777,0.58475385
-1.90595298,4.73601497,0.00355341,0.22621572,4.02442966,3.89251806,0.42088993,0.00000000,0.84499616,0.58240465
-1.89994997,4.73087183,0.00346269,0.22317117,4.01708141,3.89448326,0.41755428,0.00000000,0.84442291,0.57904960
-1.89394697,4.71228873,0.00336356,0.21928933,3.99666140,3.88408733,0.41436719,0.00000000,0.84123744,0.57465312
-1.88794397,4.67987936,0.00325639,0.21462420,3.96308600,3.86101386,0.41121874,0.00000000,0.83541109,0.56917627
-1.88194097,4.63339081,0.00314167,0.20924326,3.91641740,3.82508093,0.40798192,0.00000000,0.82696029,0.56257847
-1.87593797,4.57272267,0.00302001,0.20322558,3.85687049,3.77625572,0.40451834,0.00000000,0.81594866,0.55481977
-1.86993497,4.49794490,0.00289216,0.19665988,3.78481833,3.71466734,0.40068461,0.00000000,0.80248802,0.54586356
-1.86393197,4.40931347,0.00275897,0.18964232,3.70079579,3.64061730,0.39633877,0.00000000,0.78673822,0.53567976
-1.85792896,4.30728260,0.00262138,0.18227436,3.60550063,3.55458662,0.39134694,0.00000000,0.76890564,0.52424816
-1.85192596,4.19251278,0.00248039,0.17466062,3.49979169,3.45723892,0.38558950,0.00000000,0.74924041,0.51156183
-1.84592296,4.06587345,0.00233708,0.16690672,3.38468350,3.34941882,0.37896683,0.00000000,0.72803217,0.49763033
-1.83991996,3.92843971,0.00219252,0.15911734,3.26133697,3.23214535,0.37140425,0.00000000,0.70560464,0.48248259
-1.83391696,3.78148258,0.00204783,0.15139433,3.13104589,3.10659979,0.36285590,0.00000000,0.68230886,0.46616920
-1.82791396,3.62645248,0.00190406,0.14383498,2.99521925,2.97410834,0.35330751,0.00000000,0.65851539,0.44876395
-1.82191096,3.46495619,0.00176227,0.13653045,2.85535932,2.83611953,0.34277787,0.00000000,0.63460555,0.43036456
-1.81590795,3.29872767,0.00162342,0.12956438,2.71303607,2.69417709,0.33131892,0.00000000,0.61096205,0.41109231
-1.80990495,3.12959357,0.00148843,0.12301160,2.56985840,2.54988904,0.31901455,0.00000000,0.58795912,0.39109088
-1.80390195,2.95943463,0.00135809,0.11693713,2.42744300,2.40489389,0.30597815,0.00000000,0.56595268,0.37052408
-1.79789895,2.79014420,0.00123312,0.11139522,2.28738191,2.26082533,0.29234897,0.00000000,0.54527066,0.34957277
-1.79189595,2.62358559,0.00111412,0.10642865,2.15120976,2.11927645,0.27828752,0.00000000,0.52620397,0.32843115
-1.78589295,2.46154996,0.00100157,0.10206826,2.02037193,1.98176508,0.26397032,0.00000000,0.50899853,0.30730236
-1.77988994,2.30571630,0.00089585,0.09833260,1.89619491,1.84970144,0.24958401,0.00000000,0.49384841,0.28639398
-1.77388694,2.15761527,0.00079722,0.09522791,1.77985979,1.72435928,0.23531932,0.00000000,0.48089075,0.26591330
-1.76788394,2.01859825,0.00070582,0.09274827,1.67238012,1.60685182,0.22136507,0.00000000,0.47020240,0.24606287
-1.76188094,1.88981295,0.00062172,0.09087608,1.57458484,1.49811302,0.20790239,0.00000000,0.46179857,0.22703637
-1.75587794,1.77218632,0.00054486,0.08958274,1.48710698,1.39888516,0.19509948,0.00000000,0.45563360,0.20901516
-1.74987494,1.66641543,0.00047514,0.08882964,1.41037847,1.30971280,0.18310705,0.00000000,0.45160367,0.19216542
-1.74387194,1.57296644,0.00041235,0.08856941,1.34463132,1.23094334,0.17205465,0.00000000,0.44955166,0.17663623
-1.73786893,1.49208144,0.00035626,0.08874732,1.28990486,1.16273389,0.16204782,0.00000000,0.44927362,0.16255846
-1.73186593,1.42379275,0.00030657,0.08930294,1.24605874,1.10506403,0.15316638,0.00000000,0.45052686,0.15004446
-1.72586293,1.36794351,0.00026298,0.09017198,1.21279114,1.05775366,0.14546362,0.00000000,0.45303913,0.13918855
-1.71985993,1.32421370,0.00022515,0.09128807,1.18966122,1.02048520,0.13896649,0.00000000,0.45651863,0.13006813
-1.71385693,1.29215009,0.00019274,0.09258474,1.17611497,0.99282882,0.13367661,0.00000000,0.46066437,0.12274530
-1.70785393,1.27119862,0.00016542,0.09399725,1.17151320,0.97426987,0.12957213,0.00000000,0.46517647,0.11726865
-1.70185093,1.26073773,0.00014289,0.09546433,1.17516068,0.96423704,0.12661014,0.00000000,0.46976593,0.11367533
-1.69584792,1.26011095,0.00012488,0.09692977,1.18633505,0.96213019,0.12472956,0.00000000,0.47416360,0.11199284
-1.68984492,1.26865749,0.00011113,0.09834379,1.20431442,0.96734668,0.12385441,0.00000000,0.47812788,0.11224061
-1.68384192,1.28573926,0.00010146,0.09966406,1.22840248,0.97930505,0.12389718,0.00000000,0.48145106,0.11443119
-1.67783892,1.31076337,0.00009573,0.10085652,1.25795020,0.99746527,0.12476218,0.00000000,0.48396386,0.11857074
-1.67183592,1.34319905,0.00009386,0.10189573,1.29237304,1.02134457,0.12634886,0.00000000,0.48553839,0.12465907
-1.66583292,1.38258849,0.00009584,0.10276496,1.33116324,1.05052843,0.12855477,0.00000000,0.48608920,0.13268886
-1.65982991,1.42855111,0.00010170,0.10345592,1.37389651,1.08467623,0.13127823,0.00000000,0.48557271,0.14264434
-1.65382691,1.48078139,0.00011159,0.10396815,1.42023293,1.12352152,0.13442062,0.00000000,0.48398504,0.15449942
-1.64782391,1.53904036,0.00012570,0.10430814,1.46991209,1.16686683,0.13788813,0.00000000,0.48135845,0.16821534
-1.64182091,1.60314147,0.00014432,0.10448818,1.52274269,1.21457348,0.14159307,0.00000000,0.47775672,0.18373813
-1.63581791,1.67293161,0.00016781,0.10452506,1.57858718,1.26654686,0.14545474,0.00000000,0.47326958,0.20099589
-1.62981491,1.74826835,0.00019664,0.10443864,1.63734222,1.32271800,0.14939981,0.00000000,0.46800668,0.21989629
-1.62381191,1.82899484,0.00023136,0.10425031,1.69891593,1.38302240,0.15336231,0.00000000,0.46209128,0.24032442
-1.61780890,1.91491369,0.00027261,0.10398155,1.76320335,1.44737719,0.15728335,0.00000000,0.45565392,0.26214116
-1.61180590,2.00576136,0.00032116,0.10365251,1.83006124,1.51565803,0.16111055,0.00000000,0.44882648,0.28518231
-1.60580290,2.10118486,0.00037787,0.10328070,1.89928395,1.58767693,0.16479730,0.00000000,0.44173667,0.30925868
-1.59979990,2.20072187,0.00044374,0.10287999,1.97058174,1.66316237,0.16830203,0.00000000,0.43450331,0.33415717
-1.59379690,2.30378606,0.00051986,0.10245972,2.04356303,1.74174307,0.17158738,0.00000000,0.42723239,0.35964294
-1.58779390,2.40965844,0.00060748,0.10202416,2.11772195,1.82293640,0.17461959,0.00000000,0.42001415,0.38546272
-1.58179090,2.51748581,0.00070793,0.10157226,2.19243218,1.90614249,0.17736793,0.00000000,0.41292108,0.41134908
-1.57578789,2.62628664,0.00082270,0.10109773,2.26694795,1.99064460,0.17980445,0.00000000,0.40600698,0.43702576
-1.56978489,2.73496466,0.00095337,0.10058936,2.34041256,2.07561613,0.18190383,0.00000000,0.39930691,0.46221358
-1.56378189,2.84232973,0.00110160,0.10003169,2.41187438,2.16013427,0.18364356,0.00000000,0.39283804,0.48663704
-1.55777889,2.94712526,0.00126914,0.09940590,2.48030999,2.24319979,0.18500426,0.00000000,0.38660120,0.51003104
-1.55177589,3.04806106,0.00145776,0.09869092,2.54465332,2.32376224,0.18597025,0.00000000,0.38058311,0.53214766
