energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,3.33648956,0.87120849,0.01571751,0.01569912,1.76505768,2.14204488,1.14162594
-4.29514757,3.32197573,0.86774188,0.01562952,0.01568762,1.75759304,2.14353821,1.12670376
-4.28914457,3.30416539,0.86235091,0.01551336,0.01562535,1.75029605,2.14410250,1.11108863
-4.28314157,3.28392886,0.85535535,0.01537445,0.01551689,1.74347242,2.14401153,1.09506252
-4.27713857,3.26215874,0.84709102,0.01521836,0.01536795,1.73741728,2.14352488,1.07890768
-4.27113557,3.23974355,0.83789983,0.01505059,0.01518532,1.73240650,2.14287826,1.06289975
-4.26513257,3.21754363,0.82812041,0.01487642,0.01497665,1.72868923,2.14227591,1.04730168
-4.25912956,3.19636956,0.81807976,0.01470084,0.01475035,1.72648155,2.14188515,1.03235842
-4.25312656,3.17696322,0.80808582,0.01452836,0.01451539,1.72596120,2.14183304,1.01829249
-4.24712356,3.15998173,0.79842122,0.01436299,0.01428111,1.72726310,2.14220479,1.00530010
-4.24112056,3.14598380,0.78933811,0.01420814,0.01405702,1.73047580,2.14304367,0.99354805
-4.23511756,3.13541865,0.78105411,0.01406655,0.01385262,1.73563836,2.14435209,0.98317100
-4.22911456,3.12861690,0.77374920,0.01394029,0.01367716,1.74273785,2.14609338,0.97426918
-4.22311156,3.12578355,0.76756354,0.01383074,0.01353944,1.75170722,2.14819409,0.96690644
-4.21710855,3.12699269,0.76259610,0.01373852,0.01344757,1.76242358,2.15054634,0.96110849
-4.21110555,3.13218395,0.75890395,0.01366356,0.01340876,1.77470710,2.15301013,0.95686156
-4.20510255,3.14116076,0.75650221,0.01360506,0.01342913,1.78832043,2.15541560,0.95411126
-4.19909955,3.15359059,0.75536445,0.01356155,0.01351349,1.80296918,2.15756499,0.95276195
-4.19309655,3.16900736,0.75542377,0.01353089,0.01366518,1.81830336,2.15923469,0.95267668
-4.18709355,3.18681637,0.75657426,0.01351032,0.01388588,1.83392035,2.16017736,0.95367778
-4.18109055,3.20630216,0.75867311,0.01349652,0.01417553,1.84936945,2.16012435,0.95554842
-4.17508754,3.22663941,0.76154326,0.01348572,0.01453219,1.86415821,2.15878873,0.95803517
-4.16908454,3.24690729,0.76497670,0.01347370,0.01495203,1.87776080,2.15586905,0.96085170
-4.16308154,3.26610724,0.76873842,0.01345598,0.01542932,1.88962817,2.15105407,0.96368372
-4.15707854,3.28318407,0.77257102,0.01342787,0.01595647,1.89920015,2.14402841,0.96619523
-4.15107554,3.29705017,0.77620009,0.01338464,0.01652413,1.90591898,2.13447925,0.96803577
-4.14507254,3.30661229,0.77934010,0.01332165,0.01712141,1.90924401,2.12210389,0.96884892
-4.13906953,3.31080012,0.78170095,0.01323447,0.01773600,1.90866703,2.10661795,0.96828142
-4.13306653,3.30859590,0.78299487,0.01311904,0.01835453,1.90372766,2.08776390,0.96599291
-4.12706353,3.29906384,0.78294367,0.01297180,0.01896284,1.89402802,2.06531954,0.96166584
-4.12106053,3.28137848,0.78128592,0.01278984,0.01954633,1.87924616,2.03910608,0.95501511
-4.11505753,3.25485048,0.77778411,0.01257096,0.02009034,1.85914749,2.00899528,0.94579718
-4.10905453,3.21894909,0.77223133,0.01231382,0.02058057,1.83359360,1.97491531,0.93381806
-4.10305153,3.17332003,0.76445725,0.01201795,0.02100345,1.80254819,1.93685498,0.91894006
-4.09704852,3.11779804,0.75433335,0.01168380,0.02134652,1.76607946,1.89486607,0.90108670
-4.09104552,3.05241361,0.74177690,0.01131276,0.02159880,1.72435915,1.84906365,0.88024584
-4.08504252,2.97739337,0.72675380,0.01090708,0.02175112,1.67765795,1.79962420,0.85647061
-4.07903952,2.89315425,0.70927992,0.01046984,0.02179634,1.62633770,1.74678182,0.82987827
-4.07303652,2.80029163,0.68942110,0.01000486,0.02172961,1.57084055,1.69082258,0.80064694
-4.06703352,2.69956204,0.66729156,0.00951656,0.02154845,1.51167585,1.63207731,0.76901046
-4.06103052,2.59186113,0.64305098,0.00900981,0.02125282,1.44940505,1.57091324,0.73525138
-4.05502751,2.47819799,0.61690024,0.00848984,0.02084513,1.38462562,1.50772483,0.69969271
-4.04902451,2.35966686,0.58907605,0.00796202,0.02033010,1.31795458,1.44292441,0.66268852
-4.04302151,2.23741749,0.55984463,0.00743173,0.01971459,1.25001228,1.37693269,0.62461389
-4.03701851,2.11262534,0.52949474,0.00690420,0.01900741,1.18140721,1.31016996,0.58585465
-4.03101551,1.98646271,0.49833025,0.00638441,0.01821899,1.11272238,1.24304799,0.54679730
-4.02501251,1.86007194,0.46666266,0.00587692,0.01736110,1.04450369,1.17596306,0.50781945
-4.01900950,1.73454150,0.43480366,0.00538582,0.01644645,0.97725060,1.10929018,0.46928109
-4.01300650,1.61088569,0.40305818,0.00491462,0.01548838,0.91140934,1.04337875,0.43151714
-4.00700350,1.49002834,0.37171799,0.00446626,0.01450045,0.84736864,0.97854949,0.39483121
-4.00100050,1.37279090,0.34105615,0.00404304,0.01349616,0.78545795,0.91509278,0.35949089
-3.99499750,1.25988491,0.31132247,0.00364664,0.01248857,0.72594785,0.85326807,0.32572465
-3.98899450,1.15190860,0.28273993,0.00327817,0.01149008,0.66905249,0.79330438,0.29372017
-3.98299150,1.04934752,0.25550237,0.00293819,0.01051218,0.61493361,0.73540166,0.26362415
-3.97698849,0.95257853,0.22977318,0.00262679,0.00956529,0.56370576,0.67973265,0.23554346
-3.97098549,0.86187681,0.20568523,0.00234366,0.00865862,0.51544236,0.62644532,0.20954745
-3.96498249,0.77742506,0.18334163,0.00208813,0.00780012,0.47018224,0.57566539,0.18567114
-3.95897949,0.69932454,0.16281761,0.00185933,0.00699647,0.42793615,0.52749903,0.16391923
-3.95297649,0.62760706,0.14416298,0.00165619,0.00625312,0.38869315,0.48203546,0.14427058
-3.94697349,0.56224754,0.12740532,0.00147755,0.00557437,0.35242650,0.43934936,0.12668293
-3.94097049,0.50317648,0.11255352,0.00132222,0.00496345,0.31909887,0.39950308,0.11109782
-3.93496748,0.45029202,0.09960168,0.00118906,0.00442272,0.28866680,0.36254855,0.09744535
-3.92896448,0.40347105,0.08853300,0.00107699,0.00395377,0.26108428,0.32852895,0.08564868
-3.92296148,0.36257920,0.07932365,0.00098504,0.00355760,0.23630557,0.29748002,0.07562817
-3.91695848,0.32747948,0.07194645,0.00091242,0.00323478,0.21428702,0.26943117,0.06730510
-3.91095548,0.29803931,0.06637414,0.00085844,0.00298561,0.19498826,0.24440627,0.06060472
-3.90495248,0.27413607,0.06258226,0.00082262,0.00281023,0.17837263,0.22242434,0.05545883
-3.89894947,0.25566094,0.06055143,0.00080461,0.00270874,0.16440704,0.20349986,0.05180768
-3.89294647,0.24252123,0.06026912,0.00080423,0.00268130,0.15306121,0.18764302,0.04960126
-3.88694347,0.23464111,0.06173069,0.00082141,0.00272815,0.14430670,0.17485977,0.04879999
-3.88094047,0.23196104,0.06493987,0.00085621,0.00284963,0.13811539,0.16515156,0.04937486
-3.87493747,0.23443585,0.06990856,0.00090876,0.00304619,0.13445790,0.15851511,0.05130702
-3.86893447,0.24203169,0.07665603,0.00097926,0.00331833,0.13330175,0.15494174,0.05458693
-3.86293147,0.25472210,0.08520760,0.00106793,0.00366652,0.13460945,0.15441670,0.05921304
-3.85692846,0.27248323,0.09559278,0.00117500,0.00409108,0.13833655,0.15691825,0.06519017
-3.85092546,0.29528855,0.10784308,0.00130067,0.00459211,0.14442981,0.16241653,0.07252760
-3.84492246,0.32310325,0.12198944,0.00144509,0.00516930,0.15282529,0.17087241,0.08123696
-3.83891946,0.35587845,0.13805954,0.00160835,0.00582181,0.16344683,0.18223619,0.09133002
-3.83291646,0.39354563,0.15607495,0.00179042,0.00654814,0.17620453,0.19644639,0.10281644
-3.82691346,0.43601143,0.17604838,0.00199119,0.00734595,0.19099370,0.21342855,0.11570158
-3.82091046,0.48315308,0.19798108,0.00221040,0.00821200,0.20769410,0.23309438,0.12998456
-3.81490745,0.53481475,0.22186056,0.00244768,0.00914202,0.22616959,0.25534109,0.14565644
-3.80890445,0.59080502,0.24765868,0.00270251,0.01013066,0.24626834,0.28005133,0.16269887
-3.80290145,0.65089566,0.27533034,0.00297423,0.01117147,0.26782355,0.30709356,0.18108310
-3.79689845,0.71482201,0.30481273,0.00326206,0.01225692,0.29065477,0.33632317,0.20076953
-3.79089545,0.78228488,0.33602535,0.00356508,0.01337845,0.31456984,0.36758430,0.22170776
-3.78489245,0.85295422,0.36887075,0.00388227,0.01452661,0.33936747,0.40071240,0.24383727
-3.77888944,0.92647441,0.40323604,0.00421251,0.01569121,0.36484038,0.43553757,0.26708862
-3.77288644,1.00247108,0.43899515,0.00455462,0.01686150,0.39077900,0.47188847,0.29138523
-3.76688344,1.08055927,0.47601172,0.00490735,0.01802646,0.41697560,0.50959682,0.31664555
-3.76088044,1.16035254,0.51414253,0.00526947,0.01917499,0.44322869,0.54850217,0.34278560
-3.75487744,1.24147271,0.55324136,0.00563973,0.02029627,0.46934766,0.58845669,0.36972173
-3.74887444,1.32355953,0.59316285,0.00601695,0.02137997,0.49515729,0.62932976,0.39737324
-3.74287144,1.40627993,0.63376637,0.00640002,0.02241660,0.52050203,0.67101182,0.42566494
-3.73686843,1.48933597,0.67491944,0.00678795,0.02339769,0.54524977,0.71341729,0.45452918
-3.73086543,1.57247105,0.71650044,0.00717986,0.02431607,0.56929491,0.75648616,0.48390717
-3.72486243,1.65547366,0.75840036,0.00757503,0.02516601,0.59256045,0.80018385,0.51374953
-3.71885943,1.73817812,0.80052336,0.00797288,0.02594331,0.61499897,0.84449912,0.54401571
-3.71285643,1.82046204,0.84278586,0.00837299,0.02664541,0.63659224,0.88943992,0.57467228
-3.70685343,1.90224018,0.88511412,0.00877505,0.02727130,0.65734951,0.93502705,0.60569002
-3.70085043,1.98345472,0.92744031,0.00917887,0.02782147,0.67730435,0.98128580,0.63703982
-3.69484742,2.06406221,0.96969709,0.00958428,0.02829772,0.69651009,1.02823578,0.66868762
-3.68884442,2.14401781,1.01181097,0.00999111,0.02870299,0.71503411,1.07587935,0.70058847
-3.68284142,2.22325732,1.05369485,0.01039910,0.02904107,0.73295107,1.12418922,0.73268017
-3.67683842,2.30167839,1.09524006,0.01080781,0.02931630,0.75033550,1.17309599,0.76487684
-3.67083542,2.37912167,1.13630857,0.01121656,0.02953331,0.76725409,1.22247623,0.79706285
-3.66483242,2.45535363,1.17672588,0.01162432,0.02969664,0.78375809,1.27214213,0.82908762
-3.65882941,2.53005201,1.21627534,0.01202966,0.02981056,0.79987629,1.32183345,0.86076176
-3.65282641,2.60279553,1.25469426,0.01243064,0.02987872,0.81560906,1.37121255,0.89185507
-3.64682341,2.67305875,1.29167270,0.01282484,0.02990403,0.83092381,1.41986315,0.92209660
-3.64082041,2.74021308,1.32685495,0.01320925,0.02988852,0.84575225,1.46729341,0.95117723
-3.63481741,2.80353454,1.35984428,0.01358038,0.02983323,0.85998968,1.51294338,0.97875470
-3.62881441,2.86221833,1.39021083,0.01393420,0.02973829,0.87349657,1.55619697,1.00446126
-3.62281141,2.91539999,1.41750262,0.01426631,0.02960296,0.88610222,1.59639818,1.02791352
-3.61680840,2.96218248,1.44125923,0.01457199,0.02942577,0.89761057,1.63287084,1.04872432
-3.61080540,3.00166797,1.46102763,0.01484637,0.02920475,0.90780787,1.66494134,1.06651607
-3.60480240,3.03299286,1.47637947,0.01508459,0.02893766,0.91647170,1.69196308,1.08093481
-3.59879940,3.05536435,1.48692891,0.01528199,0.02862220,0.92338103,1.71334155,1.09166451
-3.59279640,3.06809652,1.49235010,0.01543427,0.02825634,0.92832667,1.72855889,1.09844064
-3.58679340,3.07064401,1.49239327,0.01553773,0.02783855,0.93112151,1.73719643,1.10106242
-3.58079040,3.06263144,1.48689870,0.01558939,0.02736800,0.93161010,1.73895426,1.09940311
-3.57478739,3.04387697,1.47580751,0.01558723,0.02684478,0.92967691,1.73366665,1.09341757
-3.56878439,3.01440860,1.45916896,0.01553022,0.02627005,0.92525288,1.72131260,1.08314702
-3.56278139,2.97447249,1.43714354,0.01541847,0.02564606,0.91831995,1.70202095,1.06872038
-3.55677839,2.92453281,1.41000195,0.01525329,0.02497626,0.90891336,1.67606992,1.05035252
-3.55077539,2.86526330,1.37811980,0.01503712,0.02426521,0.89712167,1.64388109,1.02833925
-3.54477239,2.79753121,1.34196859,0.01477356,0.02351856,0.88308455,1.60600848,1.00304956
-3.53876938,2.72237457,1.30210334,0.01446724,0.02274289,0.86698870,1.56312318,0.97491561
-3.53276638,2.64097438,1.25914765,0.01412367,0.02194563,0.84906206,1.51599472,0.94442085
-3.52676338,2.55462324,1.21377706,0.01374915,0.02113483,0.82956700,1.46547018,0.91208723
-3.52076038,2.46469225,1.16670161,0.01335052,0.02031908,0.80879263,1.41245230,0.87846194
-3.51475738,2.37259807,1.11864845,0.01293501,0.01950733,0.78704714,1.35787772,0.84410445
-3.50875438,2.27977157,1.07034542,0.01251001,0.01870873,0.76465025,1.30269646,0.80957447
-3.50275138,2.18762966,1.02250629,0.01208290,0.01793254,0.74192644,1.24785367,0.77542120
-3.49674837,2.09755130,0.97581819,0.01166087,0.01718803,0.71919918,1.19427421,0.74217435
-3.49074537,2.01085825,0.93093167,0.01125077,0.01648442,0.69678645,1.14285069,0.71033701
-3.48474237,1.92880106,0.88845341,0.01085896,0.01583082,0.67499745,1.09443496,0.68038043
-3.47873937,1.85254978,0.84894173,0.01049125,0.01523619,0.65413074,1.04983305,0.65274067
-3.47273637,1.78318921,0.81290438,0.01015281,0.01470933,0.63447346,1.00980307,0.62781679
-3.46673337,1.72171756,0.78079848,0.00984815,0.01425883,0.61630137,0.97505550,0.60597024
-3.46073037,1.66904760,0.75303191,0.00958111,0.01389303,0.59987960,0.94625498,0.58752518
-3.45472736,1.62600905,0.72996554,0.00935485,0.01361997,0.58546345,0.92402280,0.57276912
-3.44872436,1.59335096,0.71191585,0.00917192,0.01344729,0.57329908,0.90893896,0.56195361
-3.44272136,1.57174308,0.69915719,0.00903427,0.01338212,0.56362360,0.90154301,0.55529453
-3.43671836,1.56177518,0.69192320,0.00894332,0.01343089,0.55666440,0.90233286,0.55297181
-3.43071536,1.56395365,0.69040717,0.00889999,0.01359921,0.55263726,0.91176083,0.55512824
-3.42471236,1.57869512,0.69476083,0.00890478,0.01389161,0.55174336,0.93022664,0.56186751
-3.41870935,1.60631702,0.70509176,0.00895774,0.01431132,0.55416505,0.95806720,0.57325138
-3.41270635,1.64702543,0.72145935,0.00905860,0.01486002,0.56006053,0.99554340,0.58929628
-3.40670335,1.70090097,0.74386964,0.00920669,0.01553764,0.56955756,1.04282429,0.60996952
-3.40070035,1.76788356,0.77226939,0.00940102,0.01634210,0.58274677,1.09996949,0.63518559
-3.39469735,1.84775738,0.80653993,0.00964027,0.01726915,0.59967463,1.16691079,0.66480283
-3.38869435,1.94013715,0.84649130,0.00992279,0.01831222,0.62033692,1.24343410,0.69862095
-3.38269135,2.04445715,0.89185735,0.01024661,0.01946236,0.64467276,1.32916305,0.73637985
-3.37668834,2.15996422,0.94229229,0.01060945,0.02070820,0.67256008,1.42354560,0.77775998
-3.37068534,2.28571578,0.99736932,0.01100871,0.02203609,0.70381265,1.52584486,0.82238451
-3.36468234,2.42058377,1.05658162,0.01144153,0.02343019,0.73817912,1.63513541,0.86982358
-3.35867934,2.56326499,1.11934612,0.01190475,0.02487277,0.77534432,1.75030586,0.91960051
-3.35267634,2.71229803,1.18501011,0.01239500,0.02634448,0.81493298,1.87006851,0.97119996
-3.34667334,2.86608653,1.25286059,0.01290870,0.02782483,0.85651569,1.99297627,1.02407769
-3.34067034,3.02292825,1.32213632,0.01344214,0.02929256,0.89961719,2.11744680,1.07767177
-3.33466733,3.18104896,1.39204205,0.01399146,0.03072623,0.94372651,2.24179350,1.13141455
-3.32866433,3.33863983,1.46176451,0.01455278,0.03210467,0.98830867,2.36426233,1.18474507
-3.32266133,3.49389698,1.53048949,0.01512217,0.03340758,1.03281745,2.48307345,1.23712122
-3.31665833,3.64506155,1.59741940,0.01569571,0.03461604,1.07670863,2.59646604,1.28803119
-3.31065533,3.79045853,1.66179057,0.01626954,0.03571297,1.11945322,2.70274464,1.33700364
-3.30465233,3.92853291,1.72288961,0.01683986,0.03668362,1.16055002,2.80032518,1.38361621
-3.29864932,4.05788172,1.78006819,0.01740294,0.03751588,1.19953707,2.88777872,1.42750199
-3.29264632,4.17728064,1.83275566,0.01795515,0.03820061,1.23600144,2.96387118,1.46835370
-3.28664332,4.28570451,1.88046920,0.01849291,0.03873182,1.26958713,3.02759730,1.50592570
-3.28064032,4.38234103,1.92282114,0.01901274,0.03910674,1.30000067,3.07820756,1.54003359
-3.27463732,4.46659755,1.95952329,0.01951123,0.03932588,1.32701447,3.11522674,1.57055195
-3.26863432,4.53810128,1.99038840,0.01998503,0.03939285,1.35046783,3.13846375,1.59741024
-3.26263132,4.59669310,2.01532886,0.02043084,0.03931423,1.37026576,3.14801206,1.62058748
-3.25662831,4.64241617,2.03435288,0.02084546,0.03909929,1.38637580,3.14424122,1.64010603
-3.25062531,4.67549995,2.04755856,0.02122579,0.03875964,1.39882325,3.12777959,1.65602502
-3.24462231,4.69634092,2.05512622,0.02156886,0.03830885,1.40768500,3.09948955,1.66843383
-3.23861931,4.70548099,2.05730950,0.02187189,0.03776204,1.41308259,3.06043599,1.67744615
-3.23261631,4.70358486,2.05442555,0.02213236,0.03713541,1.41517459,3.01184971,1.68319470
-3.22661331,4.69141692,2.04684478,0.02234808,0.03644579,1.41414897,2.95508710,1.68582702
-3.22061031,4.66981892,2.03498053,0.02251726,0.03571019,1.41021550,2.89158783,1.68550242
-3.21460730,4.63968856,2.01927878,0.02263858,0.03494538,1.40359864,2.82283201,1.68238981
-3.20860430,4.60195971,2.00020830,0.02271134,0.03416742,1.39453105,2.75029838,1.67666668
-3.20260130,4.55758426,1.97825117,0.02273545,0.03339138,1.38324773,2.67542499,1.66851861
-3.19659830,4.50751566,1.95389388,0.02271154,0.03263096,1.36998106,2.59957326,1.65813927
-3.19059530,4.45269416,1.92761901,0.02264098,0.03189821,1.35495662,2.52399680,1.64573057
-3.18459230,4.39403343,1.89989734,0.02252591,0.03120332,1.33838967,2.44981534,1.63150255
-3.17858929,4.33240853,1.87118071,0.02236920,0.03055449,1.32048254,2.37799451,1.61567281
-3.17258629,4.26864499,1.84189529,0.02217444,0.02995776,1.30142249,2.30933167,1.59846537
-3.16658329,4.20350906,1.81243553,0.02194588,0.02941701,1.28138027,2.24444776,1.58010860
-3.16058029,4.13769892,1.78315879,0.02168828,0.02893397,1.26050919,2.18378520,1.56083248
-3.15457729,4.07183720,1.75438072,0.02140684,0.02850830,1.23894472,2.12761132,1.54086505
-3.14857429,4.00646484,1.72637151,0.02110707,0.02813768,1.21680453,2.07602697,1.52042832
-3.14257129,3.94203653,1.69935317,0.02079456,0.02781805,1.19418904,2.02897965,1.49973381
-3.13656828,3.87891810,1.67349795,0.02047492,0.02754377,1.17118243,1.98628045,1.47897803
-3.13056528,3.81738594,1.64892795,0.02015355,0.02730795,1.14785412,1.94762401,1.45833825
-3.12456228,3.75762874,1.62571601,0.01983551,0.02710267,1.12426064,1.91261059,1.43796868
-3.11855928,3.69975143,1.60388791,0.01952540,0.02691937,1.10044794,1.88076955,1.41799747
-3.11255628,3.64378152,1.58342572,0.01922721,0.02674911,1.07645392,1.85158300,1.39852468
-3.10655328,3.58967730,1.56427227,0.01894423,0.02658291,1.05231122,1.82450923,1.37962125
-3.10055028,3.53733776,1.54633644,0.01867901,0.02641209,1.02805005,1.79900463,1.36132910
-3.09454727,3.48661362,1.52949914,0.01843329,0.02622848,1.00370090,1.77454377,1.34366227
-3.08854427,3.43731902,1.51361952,0.01820800,0.02602474,0.97929702,1.75063675,1.32660896
-3.08254127,3.38924307,1.49854131,0.01800326,0.02579454,0.95487647,1.72684351,1.31013428
-3.07653827,3.34216081,1.48409877,0.01781846,0.02553271,0.93048357,1.70278469,1.29418352
-3.07053527,3.29584297,1.47012217,0.01765226,0.02523535,0.90616974,1.67814896,1.27868566
-3.06453227,3.25006398,1.45644245,0.01750273,0.02489987,0.88199355,1.65269673,1.26355690
-3.05852926,3.20460819,1.44289501,0.01736740,0.02452503,0.85802002,1.62626060,1.24870409
-3.05252626,3.15927395,1.42932245,0.01724338,0.02411085,0.83431925,1.59874270,1.23402770
-3.04652326,3.11387575,1.41557644,0.01712747,0.02365853,0.81096446,1.57010969,1.21942450
-3.04052026,3.06824469,1.40151873,0.01701624,0.02317034,0.78802958,1.54038570,1.20478979
-3.03451726,3.02222773,1.38702148,0.01690620,0.02264945,0.76558668,1.50964416,1.19001923
-3.02851426,2.97568632,1.37196727,0.01679383,0.02209981,0.74370337,1.47799914,1.17501043
-3.02251126,2.92849501,1.35624894,0.01667572,0.02152592,0.72244062,1.44559679,1.15966448
-3.01650825,2.88054085,1.33976978,0.01654870,0.02093278,0.70185099,1.41260771,1.14388755
-3.01050525,2.83172410,1.32244408,0.01640986,0.02032564,0.68197772,1.37922070,1.12759275
-3.00450225,2.78196093,1.30419857,0.01625673,0.01970998,0.66285475,1.34563829,1.11070257
-2.99849925,2.73118839,1.28497475,0.01608728,0.01909138,0.64450778,1.31207437,1.09315187
-2.99249625,2.67937193,1.26473227,0.01590009,0.01847545,0.62695640,1.27875401,1.07489150
-2.98649325,2.62651532,1.24345333,0.01569435,0.01786788,0.61021734,1.24591531,1.05589278
-2.98049025,2.57267268,1.22114797,0.01547001,0.01727434,0.59430847,1.21381312,1.03615240
-2.97448724,2.51796208,1.19785999,0.01522779,0.01670061,0.57925361,1.18272410,1.01569788
-2.96848424,2.46257982,1.17367312,0.01496930,0.01615254,0.56508764,1.15295252,0.99459304
-2.96248124,2.40681441,1.14871711,0.01469700,0.01563613,0.55186164,1.12483627,0.97294344
-2.95647824,2.35105916,1.12317306,0.01441434,0.01515757,0.53964763,1.09875209,0.95090105
-2.95047524,2.29582205,1.09727762,0.01412566,0.01472324,0.52854262,1.07511953,0.92866799
-2.94447224,2.24173181,1.07132546,0.01383625,0.01433977,0.51867142,1.05440264,0.90649877
-2.93846923,2.18953905,1.04566950,0.01355224,0.01401394,0.51018800,1.03710889,0.88470059
-2.93246623,2.14011161,1.02071862,0.01328057,0.01375266,0.50327502,1.02378485,0.86363154
-2.92646323,2.09442337,0.99693246,0.01302883,0.01356284,0.49814144,1.01500810,0.84369614
-2.92046023,2.05353649,0.97481330,0.01280509,0.01345126,0.49501807,1.01137543,0.82533840
-2.91445723,2.01857680,0.95489492,0.01261776,0.01342435,0.49415110,1.01348743,0.80903217
-2.90845423,1.99070314,0.93772884,0.01247529,0.01348798,0.49579381,1.02192973,0.79526900
-2.90245123,1.97107135,0.92386821,0.01238597,0.01364722,0.50019667,1.03725160,0.78454389
-2.89644822,1.96079426,0.91384995,0.01235763,0.01390604,0.50759637,1.05994275,0.77733923
-2.89044522,1.96089918,0.90817586,0.01239735,0.01426706,0.51820415,1.09040939,0.77410762
-2.88444222,1.97228482,0.90729354,0.01251118,0.01473127,0.53219400,1.12895063,0.77525417
-2.87843922,1.99567958,0.91157799,0.01270386,0.01529783,0.54969145,1.17573676,0.78111910
-2.87243622,2.03160327,0.92131466,0.01297858,0.01596387,0.57076345,1.23079035,0.79196144
-2.86643322,2.08033427,0.93668503,0.01333677,0.01672432,0.59541000,1.29397176,0.80794449
-2.86043022,2.14188388,0.95775538,0.01377791,0.01757191,0.62355798,1.36496986,0.82912394
-2.85442721,2.21597952,0.98446930,0.01429946,0.01849717,0.65505769,1.44329901,0.85543918
-2.84842421,2.30205775,1.01664462,0.01489679,0.01948848,0.68968235,1.52830282,0.88670835
-2.84242121,2.39926789,1.05397480,0.01556327,0.02053235,0.72713065,1.61916487,0.92262755
-2.83641821,2.50648644,1.09603496,0.01629032,0.02161360,0.76703244,1.71492633,0.96277423
-2.83041521,2.62234172,1.14229230,0.01706760,0.02271579,0.80895731,1.81450985,1.00661485
-2.82441221,2.74524809,1.19212038,0.01788331,0.02382157,0.85242562,1.91674887,1.05351664
-2.81840920,2.87344799,1.24481680,0.01872441,0.02491317,0.89692168,2.02042095,1.10276281
-2.81240620,3.00506029,1.29962325,0.01957706,0.02597289,0.94190814,2.12428365,1.15357086
-2.80640320,3.13813250,1.35574716,0.02042695,0.02698361,0.98684124,2.22711113,1.20511308
-2.80040020,3.27069457,1.41238370,0.02125971,0.02792924,1.03118578,2.32772952,1.25653848
-2.79439720,3.40081179,1.46873738,0.02206131,0.02879520,1.07442934,2.42504937,1.30699519
-2.78839420,3.52663438,1.52404195,0.02281848,0.02956883,1.11609486,2.51809319,1.35565243
-2.78239120,3.64644160,1.57757788,0.02351901,0.03023967,1.15575102,2.60601680,1.40172117
-2.77638819,3.75867844,1.62868669,0.02415208,0.03079973,1.19301993,2.68812328,1.44447260
-2.77038519,3.86198371,1.67678150,0.02470849,0.03124363,1.22758185,2.76386882,1.48325394
-2.76438219,3.95520844,1.72135361,0.02518087,0.03156860,1.25917673,2.83286033,1.51750077
-2.75837919,4.03742445,1.76197506,0.02556373,0.03177447,1.28760276,2.89484514,1.54674591
-2.75237619,4.10792339,1.79829735,0.02585352,0.03186345,1.31271217,2.94969371,1.57062445
-2.74637319,4.16620713,1.83004683,0.02604859,0.03183992,1.33440466,2.99737659,1.58887513
-2.74037019,4.21197085,1.85701742,0.02614909,0.03171013,1.35261925,3.03793750,1.60133844
-2.73436718,4.24508065,1.87906136,0.02615678,0.03148179,1.36732510,3.07146443,1.60795159
-2.72836418,4.26554761,1.89607905,0.02607483,0.03116369,1.37851207,3.09806089,1.60874124
-2.72236118,4.27350054,1.90800883,0.02590764,0.03076533,1.38618195,3.11781958,1.60381436
-2.71635818,4.26915941,1.91481753,0.02566052,0.03029648,1.39034083,3.13080027,1.59334803
-2.71035518,4.25281141,1.91649266,0.02533951,0.02976684,1.39099341,3.13701363,1.57757882
-2.70435218,4.22479117,1.91303679,0.02495109,0.02918573,1.38813956,3.13641229,1.55679231
-2.69834917,4.18546625,1.90446450,0.02450204,0.02856180,1.38177340,3.12888969,1.53131330
-2.69234617,4.13522869,1.89080221,0.02399919,0.02790291,1.37188501,3.11428703,1.50149710
-2.68634317,4.07449243,1.87209059,0.02344934,0.02721597,1.35846458,3.09240769,1.46772207
-2.68034017,4.00369644,1.84838946,0.02285915,0.02650690,1.34150854,3.06303826,1.43038366
-2.67433717,3.92331256,1.81978447,0.02223508,0.02578068,1.32102739,3.02597464,1.38988972
-2.66833417,3.83385670,1.78639505,0.02158336,0.02504141,1.29705429,2.98105123,1.34665707
-2.66233117,3.73590190,1.74838275,0.02091004,0.02429244,1.26965390,2.92817130,1.30110904
-2.65632816,3.63009160,1.70595905,0.02022099,0.02353655,1.23893065,2.86733617,1.25367349
-2.65032516,3.51715127,1.65939202,0.01952197,0.02277608,1.20503567,2.79867117,1.20478129
-2.64432216,3.39789692,1.60901093,0.01881866,0.02201312,1.16817190,2.72244638,1.15486454
-2.63831916,3.27323918,1.55520821,0.01811674,0.02124969,1.12859667,2.63909063,1.10435452
-2.63231616,3.14418190,1.49843845,0.01742189,0.02048783,1.08662167,2.54919757,1.05367896
-2.62631316,3.01181482,1.43921415,0.01673981,0.01972972,1.04260993,2.45352332,1.00325856
-2.62031016,2.87730018,1.37809819,0.01607624,0.01897773,0.99697004,2.35297542,0.95350268
-2.61430715,2.74185354,1.31569337,0.01543685,0.01823446,0.95014777,2.24859377,0.90480427
-2.60830415,2.60671981,1.25262935,0.01482726,0.01750269,0.90261545,2.14152440,0.85753422
-2.60230115,2.47314549,1.18954774,0.01425287,0.01678532,0.85485983,2.03298745,0.81203531
