energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.53876938,2.36324979,0.34178965,0.36835078,0.00016998,0.13851056,0.13119855,1.64785956,0.00666449,0.19537752
-3.53276638,2.48387106,0.34794757,0.38683614,0.00018310,0.14549482,0.13799039,1.73604953,0.00701469,0.20579259
-3.52676338,2.59902252,0.35282973,0.40442852,0.00019583,0.15207011,0.14427611,1.82073588,0.00734742,0.21556057
-3.52076038,2.70667827,0.35626870,0.42080982,0.00020795,0.15812105,0.14994237,1.90046653,0.00765670,0.22451203
-3.51475738,2.80484580,0.35812098,0.43566881,0.00021927,0.16353670,0.15488301,1.97380175,0.00793671,0.23248543
-3.50875438,2.89162467,0.35827279,0.44871055,0.00022955,0.16821378,0.15900234,2.03935586,0.00818191,0.23933196
-3.50275138,2.96526424,0.35664478,0.45966559,0.00023862,0.17205980,0.16221814,2.09583861,0.00838726,0.24491991
-3.49674837,3.02421802,0.35319533,0.46829854,0.00024629,0.17499580,0.16446426,2.14209490,0.00854838,0.24913875
-3.49074537,3.06719252,0.34792238,0.47441567,0.00025241,0.17695883,0.16569281,2.17714095,0.00866163,0.25190249
-3.48474237,3.09318875,0.34086378,0.47787130,0.00025686,0.17790384,0.16587576,2.20019582,0.00872432,0.25315232
-3.47873937,3.10153452,0.33209608,0.47857254,0.00025956,0.17780503,0.16500586,2.21070667,0.00873472,0.25285842
-3.47273637,3.09190651,0.32173202,0.47648242,0.00026045,0.17665662,0.16309697,2.20836707,0.00869215,0.25102074
-3.46673337,3.06434109,0.30991667,0.47162121,0.00025954,0.17447292,0.16018363,2.19312739,0.00859699,0.24766895
-3.46073037,3.01923370,0.29682270,0.46406581,0.00025686,0.17128784,0.15632001,2.16519698,0.00845070,0.24286130
-3.45472736,2.95732681,0.28264487,0.45394742,0.00025250,0.16715373,0.15157822,2.12503813,0.00825572,0.23668273
-3.44872436,2.87968718,0.26759407,0.44144755,0.00024657,0.16213972,0.14604613,2.07335203,0.00801545,0.22924210
-3.44272136,2.78767342,0.25189116,0.42679257,0.00023924,0.15632956,0.13982475,2.01105747,0.00773409,0.22066878
-3.43671836,2.68289535,0.23576105,0.41024700,0.00023070,0.14981912,0.13302527,1.93926310,0.00741657,0.21110871
-3.43071536,2.56716685,0.21942698,0.39210602,0.00022120,0.14271357,0.12576598,1.85923450,0.00706835,0.20072013
-3.42471236,2.44245418,0.20310549,0.37268724,0.00021099,0.13512446,0.11816903,1.77235744,0.00669533,0.18966911
-3.41870935,2.31082187,0.18700207,0.35232240,0.00020035,0.12716673,0.11035742,1.68009877,0.00630363,0.17812508
-3.41270635,2.17437816,0.17130770,0.33134901,0.00018959,0.11895579,0.10245201,1.58396640,0.00589947,0.16625653
-3.40670335,2.03522214,0.15619625,0.31010244,0.00017902,0.11060471,0.09456891,1.48547000,0.00548902,0.15422700
-3.40070035,1.89539422,0.14182284,0.28890864,0.00016898,0.10222181,0.08681722,1.38608373,0.00507826,0.14219150
-3.39469735,1.75683160,0.12832306,0.26807776,0.00015979,0.09390837,0.07929720,1.28721216,0.00467285,0.13029344
-3.38869435,1.62133003,0.11581300,0.24789876,0.00015180,0.08575691,0.07209881,1.19016060,0.00427805,0.11866216
-3.38269135,1.49051264,0.10438995,0.22863519,0.00014535,0.07784969,0.06530084,1.09611037,0.00389864,0.10741112
-3.37668834,1.36580653,0.09413371,0.21052215,0.00014078,0.07025781,0.05897037,1.00609976,0.00353884,0.09663669
-3.37068534,1.24842710,0.08510824,0.19376445,0.00013844,0.06304056,0.05316270,0.92101077,0.00320233,0.08641753
-3.36468234,1.13937024,0.07736365,0.17853588,0.00013865,0.05624527,0.04792161,0.84156166,0.00289214,0.07681463
-3.35867934,1.03941164,0.07093825,0.16497947,0.00014175,0.04990747,0.04327995,0.76830512,0.00261077,0.06787182
-3.35267634,0.94911267,0.06586062,0.15320875,0.00014807,0.04405141,0.03926037,0.70163145,0.00236009,0.05961668
-3.34667334,0.86883189,0.06215154,0.14330963,0.00015791,0.03869072,0.03587634,0.64177638,0.00214145,0.05206191
-3.34067034,0.79874110,0.05982571,0.13534290,0.00017159,0.03382945,0.03313314,0.58883246,0.00195569,0.04520689
-3.33466733,0.73884490,0.05889323,0.12934721,0.00018939,0.02946311,0.03102895,0.54276354,0.00180316,0.03903944
-3.32866433,0.68900272,0.05936072,0.12534217,0.00021156,0.02557987,0.02955585,0.50342124,0.00168379,0.03353776
-3.32266133,0.64895209,0.06123219,0.12333175,0.00023836,0.02216177,0.02870082,0.47056280,0.00159711,0.02867227
-3.31665833,0.61833250,0.06450967,0.12330755,0.00026998,0.01918591,0.02844663,0.44386941,0.00154230,0.02440751
-3.31065533,0.59670886,0.06919353,0.12525210,0.00030659,0.01662568,0.02877264,0.42296448,0.00151823,0.02070395
-3.30465233,0.58359400,0.07528280,0.12914203,0.00034831,0.01445176,0.02965544,0.40743122,0.00152350,0.01751960
-3.29864932,0.57846981,0.08277530,0.13495105,0.00039521,0.01263318,0.03106955,0.39682911,0.00155642,0.01481152
-3.29264632,0.58080665,0.09166792,0.14265283,0.00044730,0.01113815,0.03298794,0.39070901,0.00161512,0.01253716
-3.28664332,0.59008094,0.10195700,0.15222375,0.00050453,0.00993482,0.03538257,0.38862670,0.00169752,0.01065543
-3.28064032,0.60579085,0.11363891,0.16364543,0.00056680,0.00899195,0.03822496,0.39015470,0.00180136,0.00912771
-3.27463732,0.62747023,0.12671097,0.17690725,0.00063392,0.00827936,0.04148677,0.39489255,0.00192427,0.00791853
-3.26863432,0.65470071,0.14117262,0.19200869,0.00070566,0.00776842,0.04514048,0.40247539,0.00206375,0.00699622
-3.26263132,0.68712228,0.15702695,0.20896151,0.00078173,0.00743232,0.04916007,0.41258111,0.00221726,0.00633333
-3.25662831,0.72444220,0.17428254,0.22779179,0.00086177,0.00724632,0.05352189,0.42493610,0.00238222,0.00590690
-3.25062531,0.76644245,0.19295542,0.24854164,0.00094540,0.00718793,0.05820552,0.43931968,0.00255610,0.00569864
-3.24462231,0.81298545,0.21307128,0.27127060,0.00103218,0.00723699,0.06319474,0.45556734,0.00273644,0.00569498
-3.23861931,0.86401805,0.23466752,0.29605647,0.00112166,0.00737577,0.06847839,0.47357266,0.00292092,0.00588703
-3.23261631,0.91957339,0.25779520,0.32299552,0.00121337,0.00758897,0.07405140,0.49328802,0.00310741,0.00627045
-3.22661331,0.97977051,0.28252048,0.35220184,0.00130684,0.00786370,0.07991544,0.51472396,0.00329403,0.00684519
-3.22061031,1.04481111,0.30892565,0.38380576,0.00140158,0.00818947,0.08607968,0.53794698,0.00347921,0.00761520
-3.21460730,1.11497328,0.33710920,0.41795104,0.00149716,0.00855808,0.09256107,0.56307582,0.00366171,0.00858805
-3.20860430,1.19060189,0.36718515,0.45479098,0.00159312,0.00896353,0.09938447,0.59027590,0.00384065,0.00977441
-3.20260130,1.27209522,0.39928121,0.49448310,0.00168905,0.00940188,0.10658233,0.61975193,0.00401555,0.01118752
-3.19659830,1.35988796,0.43353579,0.53718258,0.00178453,0.00987110,0.11419405,0.65173854,0.00418630,0.01284252
-3.19059530,1.45443054,0.47009394,0.58303454,0.00187921,0.01037082,0.12226481,0.68648909,0.00435316,0.01475575
-3.18459230,1.55616503,0.50910197,0.63216521,0.00197269,0.01090214,0.13084408,0.72426257,0.00451674,0.01694392
-3.17858929,1.66549821,0.55070117,0.68467225,0.00206461,0.01146733,0.13998360,0.76530910,0.00467790,0.01942328
-3.17258629,1.78277245,0.59502046,0.74061465,0.00215461,0.01206953,0.14973512,0.80985407,0.00483773,0.02220868
-3.16658329,1.90823540,0.64216842,0.80000235,0.00224230,0.01271243,0.16014777,0.85808170,0.00499742,0.02531265
-3.16058029,2.04200949,0.69222481,0.86278631,0.00232727,0.01339990,0.17126519,0.91011840,0.00515822,0.02874446
-3.15457729,2.18406263,0.74523185,0.92884911,0.00240908,0.01413568,0.18312265,0.96601669,0.00532132,0.03250921
-3.14857429,2.33418133,0.80118572,0.99799692,0.00248725,0.01492298,0.19574408,1.02574034,0.00548774,0.03660698
-3.14257129,2.49194760,0.86002842,1.06995301,0.00256127,0.01576417,0.20913930,1.08915163,0.00565826,0.04103209
-3.13656828,2.65672105,0.92164045,1.14435335,0.00263056,0.01666045,0.22330142,1.15600125,0.00583334,0.04577250
-3.13056528,2.82762710,0.98583458,1.22074456,0.00269453,0.01761159,0.23820471,1.22592168,0.00601305,0.05080931
-3.12456228,3.00355254,1.05235095,1.29858466,0.00275256,0.01861570,0.25380281,1.29842455,0.00619702,0.05611661
-3.11855928,3.18314897,1.12085389,1.37724652,0.00280400,0.01966907,0.27002759,1.37290239,0.00638439,0.06166136
-3.11255628,3.36484471,1.19093054,1.45602433,0.00284820,0.02076607,0.28678862,1.44863504,0.00657387,0.06740367
-3.10655328,3.54686508,1.26209156,1.53414298,0.00288452,0.02189915,0.30397320,1.52480078,0.00676369,0.07329727
-3.10055028,3.72726093,1.33377396,1.61077012,0.00291239,0.02305886,0.32144727,1.60049198,0.00695169,0.07929018
-3.09454727,3.90394484,1.40534622,1.68503072,0.00293126,0.02423400,0.33905680,1.67473494,0.00713536,0.08532568
-3.08854427,4.07473388,1.47611570,1.75602385,0.00294067,0.02541186,0.35662998,1.74651321,0.00731190,0.09134346
-3.08254127,4.23739788,1.54533813,1.82284097,0.00294027,0.02657841,0.37397999,1.81479382,0.00747837,0.09728090
-3.07653827,4.38971156,1.61222938,1.88458565,0.00292984,0.02771869,0.39090826,1.87855524,0.00763172,0.10307452
-3.07053527,4.52950896,1.67597898,1.94039365,0.00290926,0.02881716,0.40720827,1.93681626,0.00776894,0.10866148
-3.06453227,4.65473821,1.73576546,1.98945323,0.00287858,0.02985808,0.42266966,1.98866447,0.00788716,0.11398105
-3.05852926,4.76351490,1.79077288,2.03102476,0.00283800,0.03082596,0.43708263,2.03328340,0.00798374,0.11897609
-3.05252626,4.85417212,1.84020846,2.06445917,0.00278787,0.03170594,0.45024243,2.06997699,0.00805634,0.12359438
-3.04652326,4.92530539,1.88332060,2.08921466,0.00272869,0.03248420,0.46195392,2.09819072,0.00810301,0.12778980
-3.04052026,4.97581104,1.91941697,2.10487107,0.00266113,0.03314836,0.47203600,2.11752824,0.00812229,0.13152332
-3.03451726,5.00491649,1.94788202,2.11114157,0.00258594,0.03368780,0.48032582,2.12776302,0.00811315,0.13476374
-3.02851426,5.01220162,1.96819334,2.10788118,0.00250403,0.03409392,0.48668261,2.12884448,0.00807514,0.13748812
-3.02251126,4.99761023,1.97993643,2.09509185,0.00241638,0.03436041,0.49099113,2.12089844,0.00800829,0.13968208
-3.01650825,4.96145154,1.98281715,2.07292403,0.00232404,0.03448340,0.49316451,2.10422188,0.00791314,0.14133963
-3.01050525,4.90439151,1.97667144,2.04167448,0.00222811,0.03446155,0.49314647,2.07927233,0.00779075,0.14246297
-3.00450225,4.82743449,1.96147200,2.00178056,0.00212969,0.03429610,0.49091285,2.04665233,0.00764258,0.14306188
-2.99849925,4.73189588,1.93733135,1.95381102,0.00202988,0.03399083,0.48647239,2.00708970,0.00747051,0.14315307
-2.99249625,4.61936693,1.90450131,1.89845362,0.00192975,0.03355197,0.47986674,1.96141445,0.00727675,0.14275927
-2.98649325,4.49167290,1.86336875,1.83650002,0.00183028,0.03298803,0.47116962,1.91053331,0.00706379,0.14190833
-2.98049025,4.35082606,1.81444762,1.76882826,0.00173238,0.03230966,0.46048535,1.85540288,0.00683432,0.14063219
-2.97448724,4.19897540,1.75836757,1.69638353,0.00163686,0.03152932,0.44794654,1.79700242,0.00659119,0.13896588
-2.96848424,4.03835437,1.69585950,1.62015758,0.00154441,0.03066107,0.43371121,1.73630735,0.00633733,0.13694656
-2.96248124,3.87122869,1.62773848,1.54116769,0.00145559,0.02972021,0.41795927,1.67426428,0.00607570,0.13461258
-2.95647824,3.69984564,1.55488470,1.46043548,0.00137082,0.02872298,0.40088860,1.61176839,0.00580924,0.13200268
-2.95047524,3.52638630,1.47822302,1.37896636,0.00129040,0.02768622,0.38271078,1.54964387,0.00554082,0.12915525
-2.94447224,3.35292214,1.39870189,1.29773006,0.00121448,0.02662697,0.36364654,1.48862777,0.00527321,0.12610770
-2.93846923,3.18137682,1.31727235,1.21764280,0.00114312,0.02556216,0.34392123,1.42935769,0.00500903,0.12289597
-2.93246623,3.01349421,1.23486769,1.13955139,0.00107625,0.02450823,0.32376023,1.37236339,0.00475072,0.11955411
-2.92646323,2.85081296,1.15238461,1.06421975,0.00101371,0.02348082,0.30338462,1.31806228,0.00450056,0.11611394
-2.92046023,2.69464819,1.07066619,0.99231794,0.00095527,0.02249444,0.28300711,1.26675871,0.00426058,0.11260485
-2.91445723,2.54608004,0.99048734,0.92441398,0.00090062,0.02156220,0.26282837,1.21864672,0.00403261,0.10905362
-2.90845423,2.40594916,0.91254294,0.86096841,0.00084945,0.02069554,0.24303387,1.17381589,0.00381823,0.10548427
-2.90245123,2.27485877,0.83743889,0.80233170,0.00080139,0.01990401,0.22379123,1.13225993,0.00361877,0.10191807
-2.89644822,2.15318266,0.76568624,0.74874431,0.00075610,0.01919516,0.20524824,1.09388744,0.00343531,0.09837345
-2.89044522,2.04107871,0.69769828,0.70033944,0.00071325,0.01857436,0.18753149,1.05853446,0.00326869,0.09486611
-2.88444222,1.93850701,0.63379050,0.65714803,0.00067252,0.01804482,0.17074556,1.02597822,0.00311946,0.09140905
-2.87843922,1.84525203,0.57418321,0.61910603,0.00063365,0.01760756,0.15497297,0.99595174,0.00298795,0.08801270
-2.87243622,1.76094786,0.51900645,0.58606352,0.00059643,0.01726152,0.14027458,0.96815869,0.00287425,0.08468514
-2.86643322,1.68510575,0.46830691,0.55779543,0.00056069,0.01700368,0.12669059,0.94228814,0.00277822,0.08143227
-2.86043022,1.61714309,0.42205635,0.53401359,0.00052634,0.01682933,0.11424197,0.91802886,0.00269949,0.07825817
-2.85442721,1.55641299,0.38016124,0.51437973,0.00049332,0.01673229,0.10293229,0.89508265,0.00263755,0.07516537
-2.84842421,1.50223364,0.34247311,0.49851910,0.00046165,0.01670522,0.09274983,0.87317650,0.00259170,0.07215528
-2.84242121,1.45391657,0.30879922,0.48603435,0.00043138,0.01674008,0.08366992,0.85207324,0.00256114,0.06922860
-2.83641821,1.41079319,0.27891324,0.47651930,0.00040263,0.01682843,0.07565734,0.83158036,0.00254498,0.06638571
-2.83041521,1.37223868,0.25256555,0.46957226,0.00037554,0.01696189,0.06866878,0.81155681,0.00254230,0.06362715
-2.82441221,1.33769281,0.22949285,0.46480851,0.00035028,0.01713256,0.06265523,0.79191763,0.00255217,0.06095400
-2.81840920,1.30667694,0.20942698,0.46187157,0.00032705,0.01733339,0.05756423,0.77263631,0.00257370,0.05836827
-2.81240620,1.27880677,0.19210254,0.46044292,0.00030605,0.01755855,0.05334184,0.75374466,0.00260609,0.05587316
-2.80640320,1.25380061,0.17726345,0.46025000,0.00028752,0.01780378,0.04993446,0.73533053,0.00264865,0.05347332
-2.80040020,1.23148284,0.16466817,0.46107199,0.00027165,0.01806656,0.04729022,0.71753311,0.00270080,0.05117495
-2.79439720,1.21178266,0.15409358,0.46274351,0.00025866,0.01834637,0.04536004,0.70053630,0.00276214,0.04898580
-2.78839420,1.19472813,0.14533763,0.46515583,0.00024872,0.01864470,0.04409844,0.68456017,0.00283243,0.04691510
-2.78239120,1.18043598,0.13822079,0.46825579,0.00024201,0.01896509,0.04346381,0.66985105,0.00291155,0.04497335
-2.77638819,1.16909758,0.13258627,0.47204238,0.00023865,0.01931301,0.04341849,0.65667044,0.00299957,0.04317201
-2.77038519,1.16096178,0.12829933,0.47656124,0.00023875,0.01969567,0.04392848,0.64528344,0.00309664,0.04152312
-2.76438219,1.15631542,0.12524569,0.48189724,0.00024237,0.02012176,0.04496284,0.63594689,0.00320302,0.04003882
-2.75837919,1.15546245,0.12332923,0.48816568,0.00024952,0.02060112,0.04649294,0.62889805,0.00331899,0.03873094
-2.75237619,1.15870259,0.12246927,0.49550230,0.00026016,0.02114430,0.04849154,0.62434404,0.00344487,0.03761045
-2.74637319,1.16631067,0.12259737,0.50405281,0.00027422,0.02176217,0.05093175,0.62245269,0.00358092,0.03668701
-2.74037019,1.17851754,0.12365419,0.51396235,0.00029155,0.02246543,0.05378603,0.62334512,0.00372734,0.03596857
-2.73436718,1.19549357,0.12558617,0.52536543,0.00031196,0.02326421,0.05702522,0.62709045,0.00388423,0.03546098
-2.72836418,1.21733553,0.12834258,0.53837692,0.00033521,0.02416755,0.06061767,0.63370284,0.00405154,0.03516781
-2.72236118,1.24405751,0.13187276,0.55308441,0.00036098,0.02518307,0.06452865,0.64314098,0.00422910,0.03509020
-2.71635818,1.27558631,0.13612389,0.56954250,0.00038895,0.02631664,0.06871988,0.65531015,0.00441661,0.03522683
-2.71035518,1.31176163,0.14103929,0.58776922,0.00041871,0.02757203,0.07314942,0.67006663,0.00461362,0.03557409
-2.70435218,1.35234092,0.14655723,0.60774475,0.00044984,0.02895080,0.07777182,0.68722429,0.00481961,0.03612632
-2.69834917,1.39700867,0.15261040,0.62941252,0.00048191,0.03045211,0.08253855,0.70656307,0.00503399,0.03687620
-2.69234617,1.44538974,0.15912605,0.65268252,0.00051446,0.03207277,0.08739878,0.72783889,0.00525619,0.03781522
-2.68634317,1.49706574,0.16602655,0.67743676,0.00054704,0.03380721,0.09230035,0.75079448,0.00548566,0.03893420
-2.68034017,1.55159398,0.17323056,0.70353631,0.00057923,0.03564767,0.09719097,0.77517068,0.00572198,0.04022395
-2.67433717,1.60852750,0.18065454,0.73082967,0.00061065,0.03758437,0.10201961,0.80071757,0.00596489,0.04167582
-2.66833417,1.66743542,0.18821464,0.75916184,0.00064097,0.03960574,0.10673789,0.82720496,0.00621433,0.04328233
-2.66233117,1.72792231,0.19582868,0.78838348,0.00066995,0.04169874,0.11130154,0.85443167,0.00647049,0.04503768
-2.65632816,1.78964556,0.20341823,0.81835968,0.00069743,0.04384915,0.11567172,0.88223326,0.00673383,0.04693825
-2.65032516,1.85232972,0.21091061,0.84897760,0.00072337,0.04604191,0.11981624,0.91048773,0.00700507,0.04898286
-2.64432216,1.91577702,0.21824074,0.88015264,0.00074785,0.04826144,0.12371047,0.93911905,0.00728514,0.05117305
-2.63831916,1.97987349,0.22535261,0.91183248,0.00077109,0.05049196,0.12733799,0.96809836,0.00757522,0.05351306
-2.63231616,2.04459017,0.23220049,0.94399884,0.00079347,0.05271777,0.13069089,0.99744280,0.00787658,0.05600974
-2.62631316,2.10997944,0.23874957,0.97666670,0.00081550,0.05492352,0.13376969,1.02721208,0.00819056,0.05867223
-2.62031016,2.17616653,0.24497625,1.00988093,0.00083786,0.05709442,0.13658287,1.05750302,0.00851844,0.06151152
-2.61430715,2.24333664,0.25086789,1.04371040,0.00086137,0.05921643,0.13914606,1.08844237,0.00886135,0.06453982
-2.60830415,2.31171829,0.25642205,1.07823999,0.00088703,0.06127637,0.14148081,1.12017821,0.00922013,0.06776987
-2.60230115,2.38156382,0.26164542,1.11356076,0.00091595,0.06326206,0.14361324,1.15287045,0.00959526,0.07121408
-2.59629815,2.45312792,0.26655230,1.14975888,0.00094938,0.06516235,0.14557233,1.18668081,0.00998671,0.07488365
-2.59029515,2.52664537,0.27116286,1.18690394,0.00098870,0.06696712,0.14738819,1.22176278,0.01039391,0.07878769
-2.58429215,2.60230916,0.27550125,1.22503734,0.00103535,0.06866733,0.14909028,1.25825191,0.01081561,0.08293229
-2.57828914,2.68024987,0.27959356,1.26416136,0.00109085,0.07025492,0.15070574,1.29625686,0.01124992,0.08731968
-2.57228614,2.76051767,0.28346594,1.30422978,0.00115678,0.07172280,0.15225781,1.33585154,0.01169421,0.09194749
-2.56628314,2.84306745,0.28714277,1.34514039,0.00123471,0.07306477,0.15376463,1.37706854,0.01214522,0.09680809
-2.56028014,2.92774809,0.29064511,1.38673007,0.00132615,0.07427546,0.15523822,1.41989404,0.01259903,0.10188809
-2.55427714,3.01429604,0.29398942,1.42877286,0.00143258,0.07535020,0.15668401,1.46426424,0.01305120,0.10716803
-2.54827414,3.10233375,0.29718666,1.47098093,0.00155533,0.07628504,0.15810059,1.51006344,0.01349682,0.11262218
-2.54227114,3.19137269,0.30024178,1.51300889,0.00169555,0.07707660,0.15948000,1.55712359,0.01393068,0.11821857
-2.53626813,3.28082085,0.30315356,1.55446096,0.00185417,0.07772206,0.16080838,1.60522528,0.01434739,0.12391917
-2.53026513,3.36999441,0.30591486,1.59490093,0.00203184,0.07821911,0.16206695,1.65410000,0.01474154,0.12968025
-2.52426213,3.45813266,0.30851324,1.63386431,0.00222884,0.07856594,0.16323332,1.70343354,0.01510783,0.13545292
-2.51825913,3.54441587,0.31093178,1.67087227,0.00244507,0.07876121,0.16428298,1.75287043,0.01544123,0.14118378
-2.51225613,3.62798500,0.31315023,1.70544654,0.00267997,0.07880412,0.16519099,1.80201910,0.01573715,0.14681572
-2.50625313,3.70796263,0.31514622,1.73712474,0.00293247,0.07869437,0.16593366,1.85045785,0.01599150,0.15228885
-2.50025013,3.78347425,0.31689662,1.76547536,0.00320097,0.07843230,0.16649027,1.89774139,0.01620082,0.15754152
-2.49424712,3.85366918,0.31837885,1.79011171,0.00348333,0.07801892,0.16684458,1.94340785,0.01636237,0.16251140
-2.48824412,3.91774063,0.31957218,1.81070435,0.00377683,0.07745601,0.16698621,1.98698641,0.01647416,0.16713668
-2.48224112,3.97494416,0.32045882,1.82699139,0.00407822,0.07674623,0.16691176,2.02800524,0.01653496,0.17135725
-2.47623812,4.02461442,0.32102499,1.83878637,0.00438370,0.07589326,0.16662561,2.06599996,0.01654436,0.17511602
-2.47023512,4.06617965,0.32126164,1.84598348,0.00468907,0.07490189,0.16614040,2.10052241,0.01650268,0.17836014
-2.46423212,4.09917396,0.32116507,1.84856001,0.00498971,0.07377815,0.16547714,2.13114975,0.01641098,0.18104227
-2.45822911,4.12324730,0.32073729,1.84657599,0.00528075,0.07252942,0.16466498,2.15749385,0.01627099,0.18312184
-2.45222611,4.13817308,0.31998616,1.84017143,0.00555715,0.07116452,0.16374064,2.17921068,0.01608502,0.18456621
-2.44622311,4.14385345,0.31892536,1.82956112,0.00581386,0.06969377,0.16274752,2.19600963,0.01585595,0.18535173
-2.44022011,4.14032246,0.31757415,1.81502758,0.00604596,0.06812901,0.16173449,2.20766254,0.01558707,0.18546472
-2.43421711,4.12774702,0.31595703,1.79691246,0.00624881,0.06648364,0.16075449,2.21401204,0.01528207,0.18490224
-2.42821411,4.10642582,0.31410318,1.77560687,0.00641819,0.06477250,0.15986284,2.21497906,0.01494493,0.18367270
-2.42221111,4.07678621,0.31204590,1.75154103,0.00655049,0.06301178,0.15911551,2.21056893,0.01457982,0.18179619
-2.41620810,4.03937910,0.30982190,1.72517379,0.00664279,0.06121888,0.15856720,2.20087608,0.01419106,0.17930459
-2.41020510,3.99487193,0.30747052,1.69698231,0.00669299,0.05941217,0.15826938,2.18608667,0.01378303,0.17624136
-2.40420210,3.94403968,0.30503297,1.66745228,0.00669992,0.05761070,0.15826846,2.16647919,0.01336009,0.17266103
-2.39819910,3.88775413,0.30255151,1.63706899,0.00666336,0.05583391,0.15860392,2.14242262,0.01292651,0.16862843
-2.39219610,3.82697133,0.30006862,1.60630948,0.00658408,0.05410127,0.15930666,2.11437223,0.01248642,0.16421757
-2.38619310,3.76271749,0.29762621,1.57563591,0.00646383,0.05243188,0.16039758,2.08286282,0.01204373,0.15951028
-2.38019010,3.69607357,0.29526489,1.54549024,0.00630531,0.05084405,0.16188642,2.04849968,0.01160207,0.15459456
-2.37418709,3.62815871,0.29302330,1.51629021,0.00611206,0.04935497,0.16377095,2.01194733,0.01116471,0.14956283
-2.36818409,3.56011294,0.29093749,1.48842661,0.00588840,0.04798028,0.16603656,1.97391640,0.01073457,0.14450993
-2.36218109,3.49307936,0.28904051,1.46226177,0.00563926,0.04673371,0.16865635,1.93514906,0.01031409,0.13953110
-2.35617809,3.42818635,0.28736205,1.43812892,0.00537007,0.04562686,0.17159161,1.89640327,0.00990526,0.13471991
-2.35017509,3.36652992,0.28592831,1.41633247,0.00508657,0.04466886,0.17479281,1.85843656,0.00950960,0.13016624
-2.34417209,3.30915670,0.28476196,1.39714870,0.00479468,0.04386629,0.17820110,1.82198955,0.00912809,0.12595436
-2.33816908,3.25704761,0.28388236,1.38082677,0.00450029,0.04322305,0.18175016,1.78776986,0.00876123,0.12216116
-2.33216608,3.21110269,0.28330580,1.36758962,0.00420917,0.04274033,0.18536852,1.75643671,0.00840905,0.11885458
-2.32616308,3.17212683,0.28304595,1.35763460,0.00392674,0.04241673,0.18898203,1.72858661,0.00807115,0.11609223
-2.32016008,3.14081680,0.28311438,1.35113346,0.00365803,0.04224832,0.19251664,1.70474044,0.00774675,0.11392035
-2.31415708,3.11774936,0.28352101,1.34823159,0.00340749,0.04222887,0.19590116,1.68533208,0.00743476,0.11237295
-2.30815408,3.10337049,0.28427467,1.34904628,0.00317895,0.04235006,0.19906995,1.67069887,0.00713386,0.11147129
-2.30215108,3.09798588,0.28538346,1.35366398,0.00297555,0.04260179,0.20196540,1.66107383,0.00684259,0.11122361
-2.29614807,3.10175256,0.28685502,1.36213669,0.00279966,0.04297241,0.20454009,1.65657997,0.00655946,0.11162511
-2.29014507,3.11467190,0.28869660,1.37447752,0.00265290,0.04344906,0.20675852,1.65722649,0.00628300,0.11265823
-2.28414207,3.13658436,0.29091493,1.39065581,0.00253610,0.04401791,0.20859820,1.66290706,0.00601189,0.11429313
-2.27813907,3.16716612,0.29351584,1.41059208,0.00244937,0.04466453,0.21005031,1.67340032,0.00574500,0.11648845
-2.27213607,3.20592832,0.29650375,1.43415349,0.00239205,0.04537404,0.21111959,1.68837248,0.00548149,0.11919227
-2.26613307,3.25221945,0.29988087,1.46115016,0.00236286,0.04613147,0.21182374,1.70738232,0.00522084,0.12234327
-2.26013007,3.30523142,0.30364649,1.49133303,0.00235989,0.04692193,0.21219217,1.72988860,0.00496291,0.12587216
-2.25412706,3.36401007,0.30779605,1.52439379,0.00238069,0.04773088,0.21226439,1.75525999,0.00470791,0.12970324
-2.24812406,3.42747060,0.31232050,1.55996739,0.00242236,0.04854436,0.21208798,1.78278760,0.00445645,0.13375618
-2.24212106,3.49441830,0.31720572,1.59763745,0.00248166,0.04934923,0.21171632,1.81170004,0.00420947,0.13794797
-2.23611806,3.56357471,0.32243225,1.63694482,0.00255508,0.05013345,0.21120633,1.84118105,0.00396826,0.14219497
-2.23011506,3.63360892,0.32797547,1.67739922,0.00263891,0.05088633,0.21061617,1.87038925,0.00373437,0.14641510
-2.22411206,3.70317357,0.33380612,1.71849387,0.00272943,0.05159883,0.21000322,1.89847983,0.00350959,0.15053000
-2.21810905,3.77094449,0.33989134,1.75972234,0.00282291,0.05226386,0.20942229,1.92462751,0.00329585,0.15446727
-2.21210605,3.83566256,0.34619610,1.80059728,0.00291577,0.05287657,0.20892426,1.94805020,0.00309519,0.15816250
-2.20610305,3.89617620,0.35268502,1.84066978,0.00300466,0.05343463,0.20855509,1.96803238,0.00290966,0.16156118
-2.20010005,3.95148228,0.35932450,1.87954841,0.00308650,0.05393846,0.20835533,1.98394738,0.00274127,0.16462034
-2.19409705,4.00076352,0.36608490,1.91691681,0.00315863,0.05439138,0.20835993,1.99527762,0.00259194,0.16730975
-2.18809405,4.04341996,0.37294272,1.95254843,0.00321879,0.05479971,0.20859848,2.00163157,0.00246342,0.16961276
-2.18209105,4.07909253,0.37988255,1.98631749,0.00326521,0.05517272,0.20909558,2.00275688,0.00235726,0.17152659
-2.17608804,4.10767693,0.38689853,2.01820507,0.00329663,0.05552242,0.20987146,1.99854851,0.00227474,0.17306205
