energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,9.92438159,0.23052821,0.00000000,0.05364912,7.29279714,6.57334652,4.13821143
-4.29514757,9.98449944,0.23805661,0.00000000,0.05372852,7.34271573,6.61655179,4.15536642
-4.28914457,10.03329978,0.24599376,0.00000000,0.05389998,7.38354830,6.65331651,4.16443819
-4.28314157,10.07010418,0.25420799,0.00000000,0.05415277,7.41487626,6.68372147,4.16531722
-4.27713857,10.09448539,0.26256174,0.00000000,0.05447527,7.43650220,6.70792846,4.15812943
-4.27113557,10.10627250,0.27091532,0.00000000,0.05485599,7.44844821,6.72616451,4.14322550
-4.26513257,10.10554863,0.27913078,0.00000000,0.05528438,7.45094688,6.73870489,4.12116235
-4.25912956,10.09264165,0.28707601,0.00000000,0.05575164,7.44442574,6.74585615,4.09267756
-4.25312656,10.06810843,0.29462864,0.00000000,0.05625137,7.42948600,6.74794033,4.05865792
-4.24712356,10.03271358,0.30167979,0.00000000,0.05678001,7.40687667,6.74528111,4.02010332
-4.24112056,9.98740318,0.30813729,0.00000000,0.05733710,7.37746509,6.73819259,3.97808755
-4.23511756,9.93327449,0.31392838,0.00000000,0.05792524,7.34220510,6.72697083,3.93371741
-4.22911456,9.87154225,0.31900158,0.00000000,0.05854985,7.30210369,6.71188813,3.88809172
-4.22311156,9.80350218,0.32332782,0.00000000,0.05921874,7.25818715,6.69318946,3.84226161
-4.21710855,9.73049259,0.32690052,0.00000000,0.05994136,7.21146761,6.67109053,3.79719357
-4.21110555,9.65385450,0.32973475,0.00000000,0.06072800,7.16291055,6.64577653,3.75373629
-4.20510255,9.57489119,0.33186547,0.00000000,0.06158875,7.11340406,6.61740074,3.71259251
-4.19909955,9.49482780,0.33334485,0.00000000,0.06253252,7.06373036,6.58608217,3.67429658
-4.19309655,9.41477210,0.33423885,0.00000000,0.06356593,7.01454029,6.55190177,3.63919839
-4.18709355,9.33567727,0.33462315,0.00000000,0.06469233,6.96633109,6.51489677,3.60745408
-4.18109055,9.25830792,0.33457870,0.00000000,0.06591093,6.91942838,6.47505335,3.57902364
-4.17508754,9.18321060,0.33418703,0.00000000,0.06721607,6.87397264,6.43229801,3.55367548
-4.16908454,9.11069003,0.33352567,0.00000000,0.06859680,6.82991087,6.38648835,3.53099743
-4.16308154,9.04079228,0.33266373,0.00000000,0.07003659,6.78699401,6.33740448,3.51041402
-4.15707854,8.97329607,0.33165802,0.00000000,0.07151343,6.74478046,6.28474217,3.49120908
-4.15107554,8.90771295,0.33054987,0.00000000,0.07300015,6.70264589,6.22810910,3.47255303
-4.14507254,8.84329710,0.32936281,0.00000000,0.07446509,6.65979969,6.16702541,3.45353361
-4.13906953,8.77906483,0.32810115,0.00000000,0.07587294,6.61530758,6.10092961,3.43318927
-4.13306653,8.71382361,0.32674966,0.00000000,0.07718586,6.56812017,6.02919055,3.41054378
-4.12706353,8.64621003,0.32527434,0.00000000,0.07836469,6.51710671,5.95112573,3.38464086
-4.12106053,8.57473548,0.32362408,0.00000000,0.07937040,6.46109298,5.86602571,3.35457785
-4.11505753,8.49783817,0.32173337,0.00000000,0.08016540,6.39890227,5.77318411,3.31953704
-4.10905453,8.41393961,0.31952566,0.00000000,0.08071496,6.32939795,5.67193189,3.27881377
-4.10305153,8.32150364,0.31691739,0.00000000,0.08098852,6.25152633,5.56167459,3.23184046
-4.09704852,8.21909578,0.31382242,0.00000000,0.08096077,6.16435812,5.44193059,3.17820586
-4.09104552,8.10544091,0.31015648,0.00000000,0.08061262,6.06712731,5.31236869,3.11766919
-4.08504252,7.97947722,0.30584176,0.00000000,0.07993187,5.95926600,5.17284284,3.05016892
-4.07903952,7.84040476,0.30081098,0.00000000,0.07891366,5.84043432,5.02342238,2.97582624
-4.07303652,7.68772716,0.29501122,0.00000000,0.07756062,5.71054451,4.86441627,2.89494371
-4.06703352,7.52128541,0.28840689,0.00000000,0.07588274,5.56977876,4.69638996,2.80799930
-4.06103052,7.34128303,0.28098204,0.00000000,0.07389700,5.41860054,4.52017430,2.71563676
-4.05502751,7.14830232,0.27274187,0.00000000,0.07162676,5.25775954,4.33686619,2.61865290
-4.04902451,6.94331170,0.26371319,0.00000000,0.06910097,5.08829045,4.14782099,2.51798277
-4.04302151,6.72766437,0.25394421,0.00000000,0.06635321,4.91150613,3.95463733,2.41468339
-4.03701851,6.50308885,0.24350333,0.00000000,0.06342063,4.72898563,3.75913527,2.30991688
-4.03101551,6.27167192,0.23247733,0.00000000,0.06034287,4.54255779,3.56332877,2.20493361
-4.02501251,6.03583466,0.22096888,0.00000000,0.05716093,4.35428075,3.36939395,2.10105578
-4.01900950,5.79830220,0.20909360,0.00000000,0.05391612,4.16641813,3.17963412,1.99966170
-4.01300650,5.56206756,0.19697681,0.00000000,0.05064904,3.98141194,2.99644306,1.90217093
-4.00700350,5.33035023,0.18475007,0.00000000,0.04739868,3.80185242,2.82226721,1.81002995
-4.00100050,5.10654951,0.17254772,0.00000000,0.04420170,3.63044492,2.65956781,1.72469812
-3.99499750,4.89419284,0.16050353,0.00000000,0.04109176,3.46997350,2.51078314,1.64763350
-3.98899450,4.69687925,0.14874752,0.00000000,0.03809907,3.32326095,2.37829128,1.58027774
-3.98299150,4.51821773,0.13740315,0.00000000,0.03525002,3.19312506,2.26437302,1.52403956
-3.97698849,4.36176079,0.12658483,0.00000000,0.03256702,3.08233061,2.17117485,1.48027608
-3.97098549,4.23093319,0.11639584,0.00000000,0.03006843,2.99353710,2.10067146,1.45027150
-3.96498249,4.12895633,0.10692668,0.00000000,0.02776857,2.92924201,2.05462740,1.43521272
-3.95897949,4.05876896,0.09825388,0.00000000,0.02567786,2.89172009,2.03455762,1.43616175
-3.95297649,4.02294516,0.09043907,0.00000000,0.02380307,2.88295924,2.04168667,1.45402508
-3.94697349,4.02361127,0.08352863,0.00000000,0.02214750,2.90459404,2.07690702,1.48952045
-3.94097049,4.06236352,0.07755344,0.00000000,0.02071135,2.95783870,2.14073697,1.54314176
-3.93496748,4.14018900,0.07252906,0.00000000,0.01949202,3.04342127,2.23327931,1.61512347
-3.92896448,4.25739271,0.06845610,0.00000000,0.01848442,3.16152171,2.35418231,1.70540579
-3.92296148,4.41353413,0.06532079,0.00000000,0.01768137,3.31171669,2.50260501,1.81360269
-3.91695848,4.60737654,0.06309572,0.00000000,0.01707388,3.49293426,2.67718903,1.93897442
-3.91095548,4.83685295,0.06174077,0.00000000,0.01665147,3.70342154,2.87603964,2.08040700
-3.90495248,5.09905195,0.06120414,0.00000000,0.01640254,3.94072869,3.09671843,2.23640041
-3.89894947,5.39022651,0.06142349,0.00000000,0.01631462,4.20171197,3.33625016,2.40506771
-3.89294647,5.70582842,0.06232727,0.00000000,0.01637466,4.48255830,3.59114588,2.58414646
-3.88694347,6.04056984,0.06383613,0.00000000,0.01656932,4.77883284,3.85744373,2.77102378
-3.88094047,6.38851271,0.06586445,0.00000000,0.01688521,5.08555051,4.13076844,2.96277562
-3.87493747,6.74318520,0.06832199,0.00000000,0.01730914,5.39727082,4.40640915,3.15622008
-3.86893447,7.09772342,0.07111564,0.00000000,0.01782838,5.70821469,4.67941466,3.34798412
-3.86293147,7.44503479,0.07415126,0.00000000,0.01843082,6.01240028,4.94470390,3.53458195
-3.85692846,7.77797852,0.07733556,0.00000000,0.01910521,6.30379397,5.19718842,3.71250279
-3.85092546,8.08955702,0.08057799,0.00000000,0.01984133,6.57647146,5.43190288,3.87830512
-3.84492246,8.37311157,0.08379261,0.00000000,0.02063013,6.82478295,5.64413876,4.02871371
-3.83891946,8.62251443,0.08689987,0.00000000,0.02146386,7.04351615,5.82957587,4.16071560
-3.83291646,8.83234977,0.08982827,0.00000000,0.02233613,7.22805016,5.98440634,4.27165100
-3.82691346,8.99807546,0.09251579,0.00000000,0.02324198,7.37449380,6.10544549,4.35929493
-3.82091046,9.11615888,0.09491114,0.00000000,0.02417789,7.47980213,6.19022473,4.42192606
-3.81490745,9.18418041,0.09697466,0.00000000,0.02514169,7.54186600,6.23706223,4.45837938
-3.80890445,9.20090018,0.09867894,0.00000000,0.02613252,7.55957059,6.24510809,4.46808027
-3.80290145,9.16628473,0.10000910,0.00000000,0.02715067,7.53282016,6.21436191,4.45105836
-3.79689845,9.08149285,0.10096269,0.00000000,0.02819739,7.46252818,6.14566227,4.40794050
-3.79089545,8.94882104,0.10154927,0.00000000,0.02927473,7.35057336,6.04064852,4.33992323
-3.78489245,8.77161176,0.10178968,0.00000000,0.03038524,7.19972400,5.90169715,4.24872621
-3.77888944,8.55412859,0.10171499,0.00000000,0.03153174,7.01353421,5.73183579,4.13652874
-3.77288644,8.30140470,0.10136519,0.00000000,0.03271708,6.79621739,5.53463903,4.00589257
-3.76688344,8.01907141,0.10078777,0.00000000,0.03394384,6.55250260,5.31411115,3.85967467
-3.76088044,7.71317488,0.10003603,0.00000000,0.03521408,6.28748070,5.07456087,3.70093390
-3.75487744,7.38998899,0.09916745,0.00000000,0.03652919,6.00644688,4.82047383,3.53283573
-3.74887444,7.05583205,0.09824192,0.00000000,0.03788963,5.71474624,4.55638775,3.35855915
-3.74287144,6.71689490,0.09732007,0.00000000,0.03929488,5.41762853,4.28677532,3.18120944
-3.73686843,6.37908623,0.09646162,0.00000000,0.04074331,5.12011724,4.01593855,3.00373998
-3.73086543,6.04790041,0.09572389,0.00000000,0.04223224,4.82689724,3.74791800,2.82888572
-3.72486243,5.72831109,0.09516041,0.00000000,0.04375793,4.54222394,3.48641884,2.65911004
-3.71885943,5.42469251,0.09481970,0.00000000,0.04531574,4.26985561,3.23475496,2.49656611
-3.71285643,5.14076909,0.09474420,0.00000000,0.04690027,4.01300918,2.99581133,2.34307283
-3.70685343,4.87959205,0.09496941,0.00000000,0.04850560,3.77433891,2.77202374,2.20010493
-3.70085043,4.64354101,0.09552317,0.00000000,0.05012549,3.55593592,2.56537463,2.06879604
-3.69484742,4.43434718,0.09642516,0.00000000,0.05175368,3.35934607,2.37740288,1.94995300
-3.68884442,4.25313432,0.09768649,0.00000000,0.05338408,3.18560296,2.20922512,1.84407942
-3.68284142,4.10047300,0.09930956,0.00000000,0.05501101,3.03527251,2.06156606,1.75140616
-3.67683842,3.97644385,0.10128798,0.00000000,0.05662936,2.90850543,1.93479512,1.67192648
-3.67083542,3.88070532,0.10360677,0.00000000,0.05823475,2.80509412,1.82896692,1.60543336
-3.66483242,3.81256221,0.10624262,0.00000000,0.05982351,2.72453071,1.74386341,1.55155724
-3.65882941,3.77103150,0.10916440,0.00000000,0.06139268,2.66606355,1.67903558,1.50980209
-3.65282641,3.75490295,0.11233381,0.00000000,0.06293990,2.62874975,1.63384344,1.47957842
-3.64682341,3.76279243,0.11570614,0.00000000,0.06446322,2.61150227,1.60749285,1.46023231
-3.64082041,3.79318704,0.11923134,0.00000000,0.06596086,2.61313040,1.59906862,1.45106961
-3.63481741,3.84448143,0.12285508,0.00000000,0.06743091,2.63237318,1.60756322,1.45137509
-3.62881441,3.91500575,0.12652005,0.00000000,0.06887108,2.66792567,1.63190113,1.46042667
-3.62281141,4.00304586,0.13016732,0.00000000,0.07027833,2.71845853,1.67095857,1.47750495
-3.61680840,4.10685696,0.13373779,0.00000000,0.07164871,2.78263165,1.72357909,1.50189871
-3.61080540,4.22467214,0.13717368,0.00000000,0.07297712,2.85910263,1.78858507,1.53290703
-3.60480240,4.35470722,0.14041997,0.00000000,0.07425723,2.94653125,1.86478562,1.56983895
-3.59879940,4.49516341,0.14342578,0.00000000,0.07548150,3.04358096,1.95098128,1.61201135
-3.59279640,4.64422914,0.14614566,0.00000000,0.07664135,3.14891831,2.04596589,1.65874599
-3.58679340,4.80008214,0.14854065,0.00000000,0.07772735,3.26121138,2.14852614,1.70936622
-3.58079040,4.96089270,0.15057914,0.00000000,0.07872966,3.37912790,2.25743926,1.76319426
-3.57478739,5.12482879,0.15223747,0.00000000,0.07963846,3.50133371,2.37146943,1.81954913
-3.56878439,5.29006321,0.15350023,0.00000000,0.08044450,3.62649219,2.48936345,1.87774588
-3.56278139,5.45478320,0.15436025,0.00000000,0.08113964,3.75326493,2.60984640,1.93709616
-3.55677839,5.61720213,0.15481834,0.00000000,0.08171745,3.88031408,2.73161794,1.99691021
-3.55077539,5.77557347,0.15488266,0.00000000,0.08217365,4.00630659,2.85335009,2.05650037
-3.54477239,5.92820646,0.15456793,0.00000000,0.08250664,4.12992043,2.97368713,2.11518584
-3.53876938,6.07348344,0.15389442,0.00000000,0.08271768,4.24985314,3.09124863,2.17229886
-3.53276638,6.20987846,0.15288679,0.00000000,0.08281113,4.36483258,3.20463600,2.22719175
-3.52676338,6.33597678,0.15157290,0.00000000,0.08279439,4.47363005,3.31244329,2.27924500
-3.52076038,6.45049509,0.14998258,0.00000000,0.08267775,4.57507563,3.41327247,2.32787596
-3.51475738,6.55230201,0.14814652,0.00000000,0.08247398,4.66807557,3.50575335,2.37254791
-3.50875438,6.64043841,0.14609524,0.00000000,0.08219785,4.75163145,3.58856772,2.41277942
-3.50275138,6.71413708,0.14385830,0.00000000,0.08186554,4.82486039,3.66047738,2.44815345
-3.49674837,6.77284100,0.14146365,0.00000000,0.08149383,4.88701591,3.72035481,2.47832612
-3.49074537,6.81621946,0.13893726,0.00000000,0.08109943,4.93750816,3.76721553,2.50303462
-3.48474237,6.84418108,0.13630298,0.00000000,0.08069812,4.97592280,3.80025034,2.52210382
-3.47873937,6.85688249,0.13358255,0.00000000,0.08030411,5.00203704,3.81885593,2.53545134
-3.47273637,6.85473188,0.13079585,0.00000000,0.07992930,5.01583185,3.82266181,2.54309049
-3.46673337,6.83838601,0.12796122,0.00000000,0.07958280,5.01749888,3.81155198,2.54513070
-3.46073037,6.80873988,0.12509590,0.00000000,0.07927049,5.00744123,3.78567942,2.54177521
-3.45472736,6.76690846,0.12221647,0.00000000,0.07899476,4.98626701,3.74547221,2.53331563
-3.44872436,6.71419981,0.11933917,0.00000000,0.07875446,4.95477524,3.69163016,2.52012338
-3.44272136,6.65207994,0.11648028,0.00000000,0.07854491,4.91393402,3.62511151,2.50263794
-3.43671836,6.58212985,0.11365621,0.00000000,0.07835815,4.86485105,3.54710952,2.48135229
-3.43071536,6.50599576,0.11088350,0.00000000,0.07818326,4.80873759,3.45901981,2.45679577
-3.42471236,6.42533435,0.10817870,0.00000000,0.07800682,4.74686684,3.36239933,2.42951515
-3.41870935,6.34175488,0.10555795,0.00000000,0.07781341,4.68052853,3.25891872,2.40005452
-3.41270635,6.25676081,0.10303656,0.00000000,0.07758625,4.61098181,3.15031013,2.36893493
-3.40670335,6.17169354,0.10062839,0.00000000,0.07730776,4.53940848,3.03831277,2.33663477
-3.40070035,6.08768113,0.09834520,0.00000000,0.07696020,4.46686895,2.92461873,2.30357177
-3.39469735,6.00559464,0.09619602,0.00000000,0.07652626,4.39426332,2.81082159,2.27008771
-3.38869435,5.92601459,0.09418653,0.00000000,0.07598961,4.32229936,2.69837024,2.23643640
-3.38269135,5.84920958,0.09231856,0.00000000,0.07533543,4.25146933,2.58852988,2.20277584
-3.37668834,5.77512834,0.09058980,0.00000000,0.07455078,4.18203689,2.48235200,2.16916490
-3.37068534,5.70340622,0.08899367,0.00000000,0.07362504,4.11403463,2.38065444,2.13556464
-3.36468234,5.63338596,0.08751939,0.00000000,0.07255012,4.04727272,2.28401226,2.10184445
-3.35867934,5.56415204,0.08615236,0.00000000,0.07132070,3.98135792,2.19275934,2.06779246
-3.35267634,5.49457725,0.08487474,0.00000000,0.06993429,3.91572220,2.10700040,2.03312986
-3.34667334,5.42337922,0.08366627,0.00000000,0.06839131,3.84965935,2.02663220,1.99752838
-3.34067034,5.34918443,0.08250525,0.00000000,0.06669501,3.78236785,1.95137266,1.96062995
-3.33466733,5.27059669,0.08136967,0.00000000,0.06485135,3.71299761,1.88079596,1.92206765
-3.32866433,5.18626676,0.08023844,0.00000000,0.06286884,3.64069854,1.81437168,1.88148693
-3.32266133,5.09496003,0.07909261,0.00000000,0.06075826,3.56466830,1.75150583,1.83856599
-3.31665833,4.99561902,0.07791653,0.00000000,0.05853242,3.48419716,1.69158161,1.79303446
-3.31065533,4.88741793,0.07669894,0.00000000,0.05620582,3.39870790,1.63399800,1.74468957
-3.30465233,4.76980691,0.07543375,0.00000000,0.05379431,3.30778885,1.57820424,1.69340902
-3.29864932,4.64254398,0.07412078,0.00000000,0.05131475,3.21121893,1.52372896,1.63916019
-3.29264632,4.50571359,0.07276600,0.00000000,0.04878464,3.10898355,1.47020255,1.58200526
-3.28664332,4.35973101,0.07138161,0.00000000,0.04622177,3.00128101,1.41737237,1.52210226
-3.28064032,4.20533269,0.06998572,0.00000000,0.04364392,2.88851933,1.36511013,1.45970201
-3.27463732,4.04355322,0.06860173,0.00000000,0.04106854,2.77130399,1.31341177,1.39514132
-3.26863432,3.87569017,0.06725738,0.00000000,0.03851243,2.65041721,1.26239022,1.32883275
-3.26263132,3.70325844,0.06598355,0.00000000,0.03599158,2.52679022,1.21226169,1.26125157
-3.25662831,3.52793649,0.06481284,0.00000000,0.03352087,2.40146960,1.16332666,1.19292054
-3.25062531,3.35150667,0.06377792,0.00000000,0.03111398,2.27557962,1.11594677,1.12439315
-3.24462231,3.17579242,0.06290990,0.00000000,0.02878318,2.15028209,1.07051895,1.05623608
-3.23861931,3.00259497,0.06223657,0.00000000,0.02653928,2.02673563,1.02744831,0.98901161
-3.23261631,2.83363222,0.06178083,0.00000000,0.02439151,1.90605598,0.98712109,0.92326071
-3.22661331,2.67048223,0.06155913,0.00000000,0.02234751,1.78927914,0.94987929,0.85948738
-3.22061031,2.51453356,0.06158028,0.00000000,0.02041330,1.67732858,0.91599785,0.79814484
-3.21460730,2.36694425,0.06184443,0.00000000,0.01859327,1.57098789,0.88566585,0.73962402
-3.20860430,2.22861093,0.06234247,0.00000000,0.01689026,1.47087969,0.85897223,0.68424470
-3.20260130,2.10014899,0.06305581,0.00000000,0.01530556,1.37745158,0.83589677,0.63224950
-3.19659830,1.98188425,0.06395652,0.00000000,0.01383901,1.29096925,0.81630666,0.58380090
-3.19059530,1.87385604,0.06500797,0.00000000,0.01248912,1.21151686,0.79995861,0.53898115
-3.18459230,1.77583122,0.06616582,0.00000000,0.01125312,1.13900440,0.78650635,0.49779496
-3.17858929,1.68732812,0.06737933,0.00000000,0.01012716,1.07318126,0.77551297,0.46017481
-3.17258629,1.60764887,0.06859309,0.00000000,0.00910642,1.01365528,0.76646747,0.42598839
-3.16658329,1.53591860,0.06974890,0.00000000,0.00818524,0.95991623,0.75880459,0.39504786
-3.16058029,1.47112942,0.07078784,0.00000000,0.00735735,0.91136237,0.75192688,0.36712040
-3.15457729,1.41218706,0.07165237,0.00000000,0.00661598,0.86732894,0.74522799,0.34193953
-3.14857429,1.35795819,0.07228849,0.00000000,0.00595407,0.82711721,0.73811601,0.31921681
-3.14257129,1.30731624,0.07264764,0.00000000,0.00536442,0.79002278,0.73003570,0.29865325
-3.13656828,1.25918380,0.07268850,0.00000000,0.00483982,0.75536207,0.72048880,0.27995011
-3.13056528,1.21257016,0.07237846,0.00000000,0.00437326,0.72249583,0.70905130,0.26281872
-3.12456228,1.16660240,0.07169467,0.00000000,0.00395800,0.69084898,0.69538714,0.24698884
-3.11855928,1.12054930,0.07062483,0.00000000,0.00358769,0.65992614,0.67925780,0.23221551
-3.11255628,1.07383737,0.06916741,0.00000000,0.00325650,0.62932242,0.66052752,0.21828413
-3.10655328,1.02605899,0.06733155,0.00000000,0.00295909,0.59872953,0.63916401,0.20501378
-3.10055028,0.97697276,0.06513645,0.00000000,0.00269075,0.56793713,0.61523505,0.19225877
-3.09454727,0.92649680,0.06261054,0.00000000,0.00244736,0.53682991,0.58890108,0.17990857
-3.08854427,0.87469571,0.05979015,0.00000000,0.00222539,0.50538091,0.56040450,0.16788624
-3.08254127,0.82176260,0.05671809,0.00000000,0.00202187,0.47364163,0.53005642,0.15614572
-3.07653827,0.76799718,0.05344198,0.00000000,0.00183439,0.44172983,0.49822136,0.14466806
-3.07053527,0.71378142,0.05001251,0.00000000,0.00166100,0.40981571,0.46530105,0.13345701
-3.06453227,0.65955416,0.04648166,0.00000000,0.00150019,0.37810732,0.43171784,0.12253429
-3.05852926,0.60578590,0.04290109,0.00000000,0.00135079,0.34683600,0.39789870,0.11193461
-3.05252626,0.55295485,0.03932053,0.00000000,0.00121194,0.31624241,0.36426028,0.10170094
-3.04652326,0.50152535,0.03578645,0.00000000,0.00108299,0.28656388,0.33119576,0.09188002
-3.04052026,0.45192930,0.03234096,0.00000000,0.00096347,0.25802342,0.29906377,0.08251844
-3.03451726,0.40455110,0.02902093,0.00000000,0.00085304,0.23082068,0.26817977,0.07365934
-3.02851426,0.35971642,0.02585738,0.00000000,0.00075138,0.20512516,0.23880991,0.06533973
-3.02251126,0.31768481,0.02287521,0.00000000,0.00065826,0.18107159,0.21116746,0.05758859
-3.01650825,0.27864605,0.02009309,0.00000000,0.00057341,0.15875737,0.18541157,0.05042569
-3.01050525,0.24271979,0.01752363,0.00000000,0.00049656,0.13824213,0.16164821,0.04386098
-3.00450225,0.20995826,0.01517375,0.00000000,0.00042739,0.11954879,0.13993300,0.03789463
-2.99849925,0.18035122,0.01304517,0.00000000,0.00036557,0.10266622,0.12027546,0.03251755
-2.99249625,0.15383292,0.01113503,0.00000000,0.00031069,0.08755285,0.10264440,0.02771223
-2.98649325,0.13029014,0.00943660,0.00000000,0.00026233,0.07414106,0.08697403,0.02345395
-2.98049025,0.10957105,0.00793999,0.00000000,0.00022004,0.06234202,0.07317046,0.01971207
-2.97448724,0.09149425,0.00663290,0.00000000,0.00018333,0.05205067,0.06111814,0.01645144
-2.96848424,0.07585747,0.00550128,0.00000000,0.00015171,0.04315057,0.05068620,0.01363382
-2.96248124,0.06244585,0.00453002,0.00000000,0.00012469,0.03551849,0.04173418,0.01121919
-2.95647824,0.05103929,0.00370349,0.00000000,0.00010178,0.02902846,0.03411731,0.00916698
-2.95047524,0.04141878,0.00300606,0.00000000,0.00008250,0.02355538,0.02769086,0.00743711
-2.94447224,0.03337169,0.00242246,0.00000000,0.00006640,0.01897791,0.02231390,0.00599085
-2.93846923,0.02669589,0.00193815,0.00000000,0.00005308,0.01518084,0.01785216,0.00479151
-2.93246623,0.02120281,0.00153955,0.00000000,0.00004213,0.01205671,0.01418016,0.00380498
-2.92646323,0.01671949,0.00121414,0.00000000,0.00003320,0.00950703,0.01118268,0.00300002
-2.92046023,0.01308977,0.00095064,0.00000000,0.00002598,0.00744290,0.00875557,0.00234846
-2.91445723,0.01017462,0.00073899,0.00000000,0.00002018,0.00578521,0.00680606,0.00182527
-2.90845423,0.00785202,0.00057033,0.00000000,0.00001557,0.00446451,0.00525266,0.00140849
-2.90245123,0.00601616,0.00043701,0.00000000,0.00001193,0.00342062,0.00402472,0.00107910
-2.89644822,0.00457649,0.00033245,0.00000000,0.00000907,0.00260203,0.00306171,0.00082083
-2.89044522,0.00345636,0.00025109,0.00000000,0.00000685,0.00196514,0.00231240,0.00061989
-2.88444222,0.00259166,0.00018828,0.00000000,0.00000513,0.00147350,0.00173394,0.00046479
-2.87843922,0.00192935,0.00014017,0.00000000,0.00000382,0.00109693,0.00129085,0.00034600
-2.87243622,0.00142599,0.00010360,0.00000000,0.00000282,0.00081074,0.00095409,0.00025572
-2.86643322,0.00104639,0.00007602,0.00000000,0.00000207,0.00059491,0.00070012,0.00018764
-2.86043022,0.00076233,0.00005539,0.00000000,0.00000151,0.00043341,0.00051006,0.00013670
-2.85442721,0.00055139,0.00004006,0.00000000,0.00000109,0.00031349,0.00036893,0.00009887
-2.84842421,0.00039596,0.00002877,0.00000000,0.00000078,0.00022512,0.00026494,0.00007100
-2.84242121,0.00028230,0.00002051,0.00000000,0.00000056,0.00016050,0.00018889,0.00005062
-2.83641821,0.00019982,0.00001452,0.00000000,0.00000040,0.00011361,0.00013370,0.00003583
-2.83041521,0.00014043,0.00001020,0.00000000,0.00000028,0.00007984,0.00009396,0.00002518
-2.82441221,0.00009798,0.00000712,0.00000000,0.00000019,0.00005570,0.00006556,0.00001757
-2.81840920,0.00006787,0.00000493,0.00000000,0.00000013,0.00003859,0.00004541,0.00001217
-2.81240620,0.00004667,0.00000339,0.00000000,0.00000009,0.00002654,0.00003123,0.00000837
-2.80640320,0.00003187,0.00000232,0.00000000,0.00000006,0.00001812,0.00002132,0.00000571
-2.80040020,0.00002160,0.00000157,0.00000000,0.00000004,0.00001228,0.00001446,0.00000387
-2.79439720,0.00001454,0.00000106,0.00000000,0.00000003,0.00000827,0.00000973,0.00000261
-2.78839420,0.00000972,0.00000071,0.00000000,0.00000002,0.00000552,0.00000650,0.00000174
-2.78239120,0.00000644,0.00000047,0.00000000,0.00000001,0.00000366,0.00000431,0.00000116
-2.77638819,0.00000424,0.00000031,0.00000000,0.00000001,0.00000241,0.00000284,0.00000076
-2.77038519,0.00000278,0.00000020,0.00000000,0.00000001,0.00000158,0.00000186,0.00000050
-2.76438219,0.00000180,0.00000013,0.00000000,0.00000000,0.00000102,0.00000121,0.00000032
-2.75837919,0.00000116,0.00000008,0.00000000,0.00000000,0.00000066,0.00000078,0.00000021
-2.75237619,0.00000074,0.00000005,0.00000000,0.00000000,0.00000042,0.00000050,0.00000013
-2.74637319,0.00000047,0.00000003,0.00000000,0.00000000,0.00000027,0.00000032,0.00000008
-2.74037019,0.00000030,0.00000002,0.00000000,0.00000000,0.00000017,0.00000020,0.00000005
-2.73436718,0.00000019,0.00000001,0.00000000,0.00000000,0.00000011,0.00000012,0.00000003
-2.72836418,0.00000012,0.00000001,0.00000000,0.00000000,0.00000007,0.00000008,0.00000002
-2.72236118,0.00000008,0.00000001,0.00000000,0.00000000,0.00000004,0.00000005,0.00000001
-2.71635818,0.00000005,0.00000001,0.00000000,0.00000000,0.00000003,0.00000003,0.00000001
-2.71035518,0.00000004,0.00000001,0.00000000,0.00000000,0.00000002,0.00000002,0.00000001
-2.70435218,0.00000004,0.00000001,0.00000000,0.00000000,0.00000001,0.00000001,0.00000001
-2.69834917,0.00000004,0.00000002,0.00000000,0.00000000,0.00000001,0.00000001,0.00000001
-2.69234617,0.00000006,0.00000003,0.00000000,0.00000000,0.00000002,0.00000001,0.00000002
-2.68634317,0.00000009,0.00000004,0.00000000,0.00000000,0.00000002,0.00000001,0.00000003
-2.68034017,0.00000014,0.00000007,0.00000000,0.00000000,0.00000003,0.00000002,0.00000005
-2.67433717,0.00000022,0.00000011,0.00000000,0.00000000,0.00000005,0.00000003,0.00000008
-2.66833417,0.00000036,0.00000017,0.00000000,0.00000000,0.00000008,0.00000005,0.00000012
-2.66233117,0.00000056,0.00000027,0.00000000,0.00000000,0.00000013,0.00000008,0.00000020
-2.65632816,0.00000088,0.00000042,0.00000000,0.00000000,0.00000020,0.00000012,0.00000031
-2.65032516,0.00000138,0.00000065,0.00000000,0.00000000,0.00000031,0.00000019,0.00000048
-2.64432216,0.00000213,0.00000101,0.00000000,0.00000000,0.00000048,0.00000029,0.00000074
-2.63831916,0.00000327,0.00000154,0.00000000,0.00000000,0.00000074,0.00000045,0.00000114
-2.63231616,0.00000499,0.00000235,0.00000000,0.00000000,0.00000113,0.00000068,0.00000173
-2.62631316,0.00000755,0.00000357,0.00000000,0.00000000,0.00000171,0.00000103,0.00000262
-2.62031016,0.00001135,0.00000536,0.00000000,0.00000001,0.00000258,0.00000155,0.00000395
-2.61430715,0.00001694,0.00000800,0.00000000,0.00000001,0.00000384,0.00000231,0.00000589
-2.60830415,0.00002511,0.00001185,0.00000000,0.00000001,0.00000570,0.00000343,0.00000873
-2.60230115,0.00003694,0.00001744,0.00000000,0.00000002,0.00000838,0.00000504,0.00001284
