energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.08704352,2.40826891,0.21345437,1.23907595,0.01115969,0.41065472,0.55700402,0.47530050,0.03912444,0.16712174
-0.08104052,2.34585775,0.20378069,1.20380428,0.01178615,0.40140723,0.54723298,0.46356627,0.03897011,0.16164286
-0.07503752,2.28334740,0.19493513,1.16852905,0.01244573,0.39169223,0.53675308,0.45170555,0.03881512,0.15677127
-0.06903452,2.22099565,0.18694114,1.13340138,0.01314486,0.38154801,0.52559910,0.43976842,0.03866098,0.15250547
-0.06303152,2.15909887,0.17982118,1.09860202,0.01389072,0.37101388,0.51380844,0.42781338,0.03851223,0.14883436
-0.05702851,2.09800051,0.17360058,1.06434401,0.01469093,0.36013169,0.50142478,0.41590883,0.03837621,0.14574004
-0.05102551,2.03809701,0.16831077,1.03087335,0.01555336,0.34894751,0.48850189,0.40413424,0.03826282,0.14320083
-0.04502251,1.97984040,0.16399188,0.99846760,0.01648569,0.33751329,0.47510716,0.39258070,0.03818393,0.14119399
-0.03901951,1.92373776,0.16069452,0.96743232,0.01749516,0.32588854,0.46132472,0.38135105,0.03815281,0.13969836
-0.03301651,1.87034716,0.15848066,0.93809561,0.01858817,0.31414177,0.44725786,0.37055933,0.03818328,0.13869655
-0.02701351,1.82027053,0.15742365,0.91080092,0.01976996,0.30235169,0.43303058,0.36032977,0.03828897,0.13817676
-0.02101051,1.77414342,0.15760727,0.88589852,0.02104436,0.29060800,0.41878817,0.35079513,0.03848248,0.13813421
-0.01500750,1.73262243,0.15912399,0.86373581,0.02241359,0.27901175,0.40469670,0.34209463,0.03877456,0.13857196
-0.00900450,1.69637039,0.16207237,0.84464711,0.02387811,0.26767520,0.39094137,0.33437137,0.03917346,0.13950136
-0.00300150,1.66604023,0.16655384,0.82894321,0.02543664,0.25672106,0.37772382,0.32776942,0.03968432,0.14094192
0.00300150,1.64225794,0.17266878,0.81690114,0.02708620,0.24628125,0.36525848,0.32243062,0.04030875,0.14292074
0.00900450,1.62560528,0.18051226,0.80875454,0.02882237,0.23649508,0.35376798,0.31849121,0.04104461,0.14547157
0.01500750,1.61660285,0.19016935,0.80468507,0.03063952,0.22750687,0.34347793,0.31607835,0.04188598,0.14863346
0.02101051,1.61569408,0.20171035,0.80481504,0.03253124,0.21946324,0.33461119,0.31530671,0.04282327,0.15244903
0.02701351,1.62323056,0.21518591,0.80920170,0.03449073,0.21250985,0.32738190,0.31627508,0.04384355,0.15696262
0.03301651,1.63945924,0.23062235,0.81783319,0.03651134,0.20678800,0.32198932,0.31906322,0.04493109,0.16221813
0.03901951,1.66451173,0.24801721,0.83062637,0.03858697,0.20243097,0.31861200,0.32372896,0.04606793,0.16825683
0.04502251,1.69839601,0.26733529,0.84742663,0.04071260,0.19956031,0.31740218,0.33030561,0.04723467,0.17511513
0.05102551,1.74099084,0.28850531,0.86800960,0.04288463,0.19828215,0.31848078,0.33879978,0.04841116,0.18282228
0.05702851,1.79204279,0.31141731,0.89208467,0.04510118,0.19868377,0.32193313,0.34918965,0.04957740,0.19139835
0.06303152,1.85116622,0.33592101,0.91930037,0.04736229,0.20083028,0.32780549,0.36142372,0.05071423,0.20085227
0.06903452,1.91784608,0.36182516,0.94925125,0.04966990,0.20476190,0.33610262,0.37542015,0.05180411,0.21118014
0.07503752,1.99144348,0.38889819,0.98148620,0.05202780,0.21049155,0.34678637,0.39106671,0.05283168,0.22236391
0.08104052,2.07120418,0.41686994,1.01551790,0.05444130,0.21800320,0.35977533,0.40822131,0.05378430,0.23437035
0.08704352,2.15626951,0.44543489,1.05083319,0.05691684,0.22725073,0.37494566,0.42671329,0.05465243,0.24715054
0.09304652,2.24568993,0.47425659,1.08690405,0.05946144,0.23815768,0.39213304,0.44634534,0.05542979,0.26063967
0.09904952,2.33844065,0.50297340,1.12319878,0.06208204,0.25061758,0.41113562,0.46689618,0.05611350,0.27475743
0.10505253,2.43343922,0.53120543,1.15919322,0.06478480,0.26449523,0.43171798,0.48812389,0.05670395,0.28940875
0.11105553,2.52956449,0.55856249,1.19438157,0.06757429,0.27962863,0.45361600,0.50976986,0.05720469,0.30448509
0.11705853,2.62567667,0.58465284,1.22828650,0.07045279,0.29583163,0.47654240,0.53156331,0.05762207,0.31986598
0.12306153,2.72063780,0.60909254,1.26046825,0.07341956,0.31289732,0.50019281,0.55322634,0.05796489,0.33542108
0.12906453,2.81333209,0.63151499,1.29053241,0.07647018,0.33060186,0.52425227,0.57447914,0.05824397,0.35101236
0.13506753,2.90268556,0.65158040,1.31813621,0.07959609,0.34870879,0.54840179,0.59504552,0.05847166,0.36649660
0.14107054,2.98768433,0.66898484,1.34299303,0.08278420,0.36697366,0.57232488,0.61465830,0.05866141,0.38172787
0.14707354,3.06739090,0.68346845,1.36487509,0.08601669,0.38514876,0.59571374,0.63306457,0.05882725,0.39656012
0.15307654,3.14095811,0.69482257,1.38361424,0.08927102,0.40298788,0.61827498,0.65003044,0.05898339,0.41084970
0.15907954,3.20764015,0.70289537,1.39910089,0.09252006,0.42025083,0.63973464,0.66534534,0.05914382,0.42445762
0.16508254,3.26680043,0.70759591,1.41128122,0.09573250,0.43670777,0.65984235,0.67882547,0.05932196,0.43725172
0.17108554,3.31791620,0.70889626,1.42015281,0.09887337,0.45214296,0.67837461,0.69031644,0.05953038,0.44910851
0.17708854,3.36057995,0.70683179,1.42575902,0.10190474,0.46635812,0.69513697,0.69969502,0.05978055,0.45991471
0.18309155,3.39449772,0.70149945,1.42818241,0.10478659,0.47917508,0.70996536,0.70686985,0.06008268,0.46956853
0.18909455,3.41948477,0.69305422,1.42753763,0.10747771,0.49043783,0.72272629,0.71178135,0.06044558,0.47798065
0.19509755,3.43545913,0.68170391,1.42396406,0.10993681,0.50001396,0.73331638,0.71440067,0.06087651,0.48507495
0.20110055,3.44243351,0.66770244,1.41761874,0.11212356,0.50779546,0.74166102,0.71472800,0.06138116,0.49078906
0.20710355,3.44050639,0.65134201,1.40866978,0.11399972,0.51369899,0.74771264,0.71279032,0.06196358,0.49507471
0.21310655,3.42985292,0.63294451,1.39729077,0.11553024,0.51766568,0.75144853,0.70863876,0.06262612,0.49789814
0.21910955,3.41071622,0.61285239,1.38365632,0.11668427,0.51966061,0.75286861,0.70234579,0.06336940,0.49924031
0.22511256,3.38339973,0.59141955,1.36793895,0.11743609,0.51967204,0.75199313,0.69400241,0.06419233,0.49909729
0.23111556,3.34826106,0.56900245,1.35030740,0.11776600,0.51771040,0.74886070,0.68371558,0.06509208,0.49748063
0.23711856,3.30570750,0.54595193,1.33092643,0.11766091,0.51380734,0.74352660,0.67160587,0.06606409,0.49441788
0.24312156,3.25619347,0.52260575,1.30995796,0.11711494,0.50801471,0.73606146,0.65780563,0.06710213,0.48995310
0.24912456,3.20021967,0.49928241,1.28756330,0.11612968,0.50040358,0.72655045,0.64245754,0.06819839,0.48414747
0.25512756,3.13833372,0.47627603,1.26390635,0.11471432,0.49106334,0.71509283,0.62571371,0.06934357,0.47707983
0.26113057,3.07113193,0.45385264,1.23915731,0.11288561,0.48010087,0.70180189,0.60773508,0.07052711,0.46884724
0.26713357,2.99926150,0.43224771,1.21349663,0.11066756,0.46763959,0.68680507,0.58869130,0.07173737,0.45956516
0.27313657,2.92342257,0.41166497,1.18711873,0.10809100,0.45381861,0.67024416,0.56876069,0.07296199,0.44936755
0.27913957,2.84436949,0.39227625,1.16023513,0.10519295,0.43879160,0.65227548,0.54813032,0.07418821,0.43840648
0.28514257,2.76291051,0.37422238,1.13307670,0.10201583,0.42272552,0.63306970,0.52699608,0.07540332,0.42685125
0.29114557,2.67990543,0.35761473,1.10589459,0.09860665,0.40579906,0.61281139,0.50556237,0.07659507,0.41488699
0.29714857,2.59626057,0.34253732,1.07895969,0.09501599,0.38820072,0.59169790,0.48404161,0.07775218,0.40271263
0.30315158,2.51292083,0.32904933,1.05256051,0.09129703,0.37012651,0.56993775,0.46265314,0.07886482,0.39053822
0.30915458,2.43085862,0.31718759,1.02699920,0.08750454,0.35177728,0.54774827,0.44162174,0.07992504,0.37858156
0.31515758,2.35105971,0.30696907,1.00258610,0.08369386,0.33335574,0.52535269,0.42117545,0.08092720,0.36706426
0.32116058,2.27450627,0.29839320,0.97963259,0.07991998,0.31506308,0.50297655,0.40154295,0.08186829,0.35620719
0.32716358,2.20215752,0.29144375,0.95844277,0.07623663,0.29709548,0.48084370,0.38295039,0.08274817,0.34622558
0.33316658,2.13492858,0.28609041,0.93930418,0.07269544,0.27964047,0.45917201,0.36561781,0.08356964,0.33732372
0.33916958,2.07366839,0.28228986,0.92247793,0.06934529,0.26287336,0.43816888,0.34975528,0.08433848,0.32968957
0.34517259,2.01913739,0.27998645,0.90818876,0.06623157,0.24695376,0.41802684,0.33555884,0.08506327,0.32348939
0.35117559,1.97198610,0.27911254,0.89661552,0.06339565,0.23202251,0.39891951,0.32320644,0.08575506,0.31886268
0.35717859,1.93273537,0.27958851,0.88788243,0.06087440,0.21819899,0.38099790,0.31285402,0.08642699,0.31591751
0.36318159,1.90175934,0.28132261,0.88205178,0.05869969,0.20557900,0.36438744,0.30463190,0.08709375,0.31472653
0.36918459,1.87927180,0.28421074,0.87911832,0.05689805,0.19423325,0.34918582,0.29864150,0.08777092,0.31532383
0.37518759,1.86531682,0.28813635,0.87900573,0.05549027,0.18420663,0.33546165,0.29495277,0.08847436,0.31770281
0.38119060,1.85976402,0.29297044,0.88156549,0.05449109,0.17551812,0.32325410,0.29360215,0.08921944,0.32181514
0.38719360,1.86230888,0.29857201,0.88657817,0.05390890,0.16816149,0.31257345,0.29459135,0.09002041,0.32757103
0.39319660,1.87247836,0.30478879,0.89375739,0.05374552,0.16210667,0.30340259,0.29788683,0.09088970,0.33484071
0.39919960,1.88964145,0.31145856,0.90275606,0.05399595,0.15730175,0.29569924,0.30342017,0.09183736,0.34345717
0.40520260,1.91302471,0.31841089,0.91317504,0.05464827,0.15367550,0.28939891,0.31108920,0.09287058,0.35322013
0.41120560,1.94173196,0.32546949,0.92457372,0.05568359,0.15114032,0.28441829,0.32075986,0.09399336,0.36390114
0.41720860,1.97476770,0.33245498,0.93648208,0.05707610,0.14959546,0.28065900,0.33226883,0.09520622,0.37524952
0.42321161,2.01106324,0.33918818,0.94841402,0.05879331,0.14893044,0.27801152,0.34542668,0.09650613,0.38699912
0.42921461,2.04950464,0.34549360,0.95988111,0.06079635,0.14902847,0.27635894,0.36002163,0.09788655,0.39887552
0.43521761,2.08896146,0.35120325,0.97040650,0.06304052,0.14976973,0.27558064,0.37582358,0.09933758,0.41060351
0.44122061,2.12831522,0.35616042,0.97953827,0.06547597,0.15103454,0.27555544,0.39258849,0.10084619,0.42191442
0.44722361,2.16648652,0.36022344,0.98686173,0.06804858,0.15270608,0.27616435,0.41006285,0.10239659,0.43255328
0.45322661,2.20245996,0.36326908,0.99201033,0.07070093,0.15467279,0.27729266,0.42798811,0.10397067,0.44228517
0.45922961,2.23530580,0.36519565,0.99467453,0.07337355,0.15683027,0.27883148,0.44610501,0.10554835,0.45090098
0.46523262,2.26419798,0.36592544,0.99460863,0.07600608,0.15908274,0.28067853,0.46415764,0.10710817,0.45822192
0.47123562,2.28842770,0.36540651,0.99163509,0.07853871,0.16134391,0.28273841,0.48189720,0.10862763,0.46410299
0.47723862,2.30741251,0.36361381,0.98564644,0.08091344,0.16353745,0.28492230,0.49908524,0.11008376,0.46843516
0.48324162,2.32070066,0.36054935,0.97660472,0.08307550,0.16559695,0.28714723,0.51549660,0.11145342,0.47114618
0.48924462,2.32797109,0.35624162,0.96453863,0.08497451,0.16746558,0.28933501,0.53092173,0.11271379,0.47220017
0.49524762,2.32902919,0.35074423,0.94953856,0.08656572,0.16909531,0.29141108,0.54516861,0.11384262,0.47159606
0.50125063,2.32379911,0.34413376,0.93174991,0.08781088,0.17044608,0.29330327,0.55806427,0.11481861,0.46936493
0.50725363,2.31231307,0.33650698,0.91136510,0.08867906,0.17148466,0.29494073,0.56945585,0.11562168,0.46556658
0.51325663,2.29469878,0.32797759,0.88861456,0.08914718,0.17218365,0.29625312,0.57921137,0.11623319,0.46028537
0.51925963,2.27116540,0.31867252,0.86375739,0.08920034,0.17252041,0.29717018,0.58722032,0.11663626,0.45362578
0.52526263,2.24198931,0.30872810,0.83707186,0.08883186,0.17247618,0.29762174,0.59339396,0.11681597,0.44570775
0.53126563,2.20750006,0.29828602,0.80884644,0.08804315,0.17203538,0.29753829,0.59766557,0.11675962,0.43666209
0.53726863,2.16806740,0.28748959,0.77937148,0.08684336,0.17118514,0.29685202,0.59999061,0.11645701,0.42662623
0.54327164,2.12408989,0.27648000,0.74893205,0.08524880,0.16991513,0.29549836,0.60034685,0.11590066,0.41574031
0.54927464,2.07598528,0.26539314,0.71780194,0.08328229,0.16821754,0.29341792,0.59873440,0.11508612,0.40414396
0.55527764,2.02418308,0.25435670,0.68623912,0.08097234,0.16608738,0.29055874,0.59517570,0.11401215,0.39197362
0.56128064,1.96911914,0.24348792,0.65448262,0.07835232,0.16352294,0.28687874,0.58971537,0.11268100,0.37936063
0.56728364,1.91123219,0.23289180,0.62275079,0.07545954,0.16052631,0.28234818,0.58241993,0.11109852,0.36642998
0.57328664,1.85096207,0.22266000,0.59124077,0.07233439,0.15710404,0.27695196,0.57337727,0.10927435,0.35329968
0.57928964,1.78874926,0.21287021,0.56012916,0.06901948,0.15326772,0.27069173,0.56269581,0.10722192,0.34008067
0.58529265,1.72503535,0.20358613,0.52957351,0.06555885,0.14903447,0.26358750,0.55050332,0.10495845,0.32687730
0.59129565,1.66026405,0.19485804,0.49971442,0.06199733,0.14442734,0.25567876,0.53694544,0.10250481,0.31378806
0.59729865,1.59488238,0.18672366,0.47067817,0.05837985,0.13947538,0.24702500,0.52218376,0.09988533,0.30090663
0.60330165,1.52934170,0.17920959,0.44257938,0.05475103,0.13421360,0.23770556,0.50639360,0.09712751,0.28832311
0.60930465,1.46409839,0.17233303,0.41552385,0.05115471,0.12868264,0.22781884,0.48976145,0.09426167,0.27612525
0.61530765,1.39961415,0.16610370,0.38961108,0.04763368,0.12292813,0.21748087,0.47248229,0.09132051,0.26439978
0.62131066,1.33635564,0.16052614,0.36493656,0.04422946,0.11699993,0.20682331,0.45475677,0.08833868,0.25323354
0.62731366,1.27479383,0.15560195,0.34159370,0.04098216,0.11095114,0.19599108,0.43678838,0.08535230,0.24271466
0.63331666,1.21540287,0.15133226,0.31967537,0.03793040,0.10483700,0.18513951,0.41878076,0.08239848,0.23293342
0.63931966,1.15865874,0.14772006,0.29927496,0.03511125,0.09871373,0.17443140,0.40093534,0.07951490,0.22398306
0.64532266,1.10503781,0.14477251,0.28048709,0.03256023,0.09263741,0.16403390,0.38344916,0.07673934,0.21596028
0.65132566,1.05501529,0.14250304,0.26340793,0.03031126,0.08666290,0.15411551,0.36651320,0.07410939,0.20896555
0.65732866,1.00906368,0.14093316,0.24813515,0.02839669,0.08084288,0.14484317,0.35031105,0.07166203,0.20310311
0.66333167,0.96765113,0.14009392,0.23476766,0.02684715,0.07522713,0.13637955,0.33501801,0.06943341,0.19848066
0.66933467,0.93123966,0.14002694,0.22340490,0.02569147,0.06986195,0.12888069,0.32080049,0.06745854,0.19520865
0.67533767,0.90028301,0.14078486,0.21414610,0.02495648,0.06478980,0.12249386,0.30781570,0.06577103,0.19339919
0.68134067,0.87522388,0.14243123,0.20708903,0.02466673,0.06004926,0.11735576,0.29621143,0.06440286,0.19316450
0.68734367,0.85649043,0.14503969,0.20232872,0.02484410,0.05567503,0.11359098,0.28612590,0.06338405,0.19461488
0.69334667,0.84449162,0.14869247,0.19995577,0.02550740,0.05169826,0.11131072,0.27768736,0.06274236,0.19785616
0.69934967,0.83961144,0.15347824,0.20005444,0.02667174,0.04814685,0.11061165,0.27101359,0.06250284,0.20298676
0.70535268,0.84220164,0.15948917,0.20270046,0.02834799,0.04504599,0.11157487,0.26621093,0.06268745,0.21009427
0.71135568,0.85257312,0.16681749,0.20795856,0.03054201,0.04241853,0.11426500,0.26337295,0.06331447,0.21925167
0.71735868,0.87098596,0.17555145,0.21587979,0.03325398,0.04028551,0.11872922,0.26257863,0.06439797,0.23051335
0.72336168,0.89763840,0.18577092,0.22649861,0.03647762,0.03866640,0.12499629,0.26389013,0.06594721,0.24391102
0.72936468,0.93265486,0.19754272,0.23982981,0.04019955,0.03757933,0.13307555,0.26735020,0.06796599,0.25944969
0.73536768,0.97607374,0.21091590,0.25586542,0.04439858,0.03704111,0.14295590,0.27297928,0.07045210,0.27710393
0.74137069,1.02783517,0.22591711,0.27457157,0.04904529,0.03706698,0.15460471,0.28077249,0.07339674,0.29681449
0.74737369,1.08776961,0.24254632,0.29588557,0.05410162,0.03767023,0.16796683,0.29069667,0.07678409,0.31848567
0.75337669,1.15558754,0.26077305,0.31971311,0.05952078,0.03886152,0.18296367,0.30268761,0.08059096,0.34198342
0.75937969,1.23087109,0.28053323,0.34592590,0.06524730,0.04064805,0.19949242,0.31664772,0.08478662,0.36713437
0.76538269,1.31306804,0.30172696,0.37435971,0.07121745,0.04303248,0.21742558,0.33244425,0.08933274,0.39372602
0.77138569,1.40148862,0.32421723,0.40481300,0.07735987,0.04601182,0.23661072,0.34990829,0.09418358,0.42150793
0.77738869,1.49530555,0.34782965,0.43704618,0.08359654,0.04957613,0.25687076,0.36883470,0.09928631,0.45019413
0.78339170,1.59355755,0.37235339,0.47078167,0.08984397,0.05370733,0.27800464,0.38898295,0.10458155,0.47946666
0.78939470,1.69515660,0.39754313,0.50570471,0.09601472,0.05837796,0.29978861,0.41007911,0.11000409,0.50898011
0.79539770,1.79889872,0.42312222,0.54146505,0.10201908,0.06355021,0.32197806,0.43181891,0.11548372,0.53836712
0.80140070,1.90347861,0.44878680,0.57767969,0.10776693,0.06917507,0.34430999,0.45387182,0.12094624,0.56724461
0.80740370,2.00750754,0.47421093,0.61393640,0.11316974,0.07519190,0.36650617,0.47588623,0.12631463,0.59522075
0.81340670,2.10953464,0.49905251,0.64979841,0.11814256,0.08152826,0.38827684,0.49749549,0.13151022,0.62190217
0.81940970,2.20807089,0.52295988,0.68480996,0.12260604,0.08810034,0.40932506,0.51832476,0.13645399,0.64690155
0.82541271,2.30161559,0.54557895,0.71850288,0.12648825,0.09481373,0.42935166,0.53799847,0.14106793,0.66984519
0.83141571,2.38868475,0.56656068,0.75040412,0.12972645,0.10156475,0.44806049,0.55614823,0.14527638,0.69038040
0.83741871,2.46784070,0.58556871,0.78004401,0.13226853,0.10824231,0.46516420,0.57242094,0.14900741,0.70818265
0.84342171,2.53772249,0.60228698,0.80696532,0.13407424,0.11473018,0.48039016,0.58648691,0.15219419,0.72296218
0.84942471,2.59707609,0.61642708,0.83073285,0.13511603,0.12090972,0.49348643,0.59804773,0.15477627,0.73447008
0.85542771,2.64478380,0.62773531,0.85094327,0.13537959,0.12666289,0.50422769,0.60684364,0.15670088,0.74250353
0.86143072,2.67989200,0.63599901,0.86723510,0.13486400,0.13187552,0.51242087,0.61266024,0.15792405,0.74691035
0.86743372,2.70163634,0.64105225,0.87929839,0.13358158,0.13644066,0.51791027,0.61533413,0.15841167,0.74759248
0.87343672,2.70946352,0.64278050,0.88688381,0.13155727,0.14026187,0.52058211,0.61475756,0.15814043,0.74450853
0.87943972,2.70304893,0.64112429,0.88981081,0.12882786,0.14325633,0.52036807,0.61088158,0.15709846,0.73767522
0.88544272,2.68230922,0.63608158,0.88797451,0.12544082,0.14535765,0.51724797,0.60371785,0.15528590,0.72716765
0.89144572,2.64740933,0.62770890,0.88135087,0.12145293,0.14651816,0.51125116,0.59333876,0.15271512,0.71311846
0.89744872,2.59876335,0.61612103,0.87000001,0.11692876,0.14671069,0.50245672,0.57987607,0.14941071,0.69571568
0.90345173,2.53702898,0.60148928,0.85406722,0.11193896,0.14592964,0.49099228,0.56351784,0.14540915,0.67519948
0.90945473,2.46309543,0.58403841,0.83378177,0.10655856,0.14419137,0.47703150,0.54450386,0.14075823,0.65185770
0.91545773,2.37806511,0.56404209,0.80945312,0.10086518,0.14153381,0.46079032,0.52311972,0.13551611,0.62602029
0.92146073,2.28322929,0.54181721,0.78146492,0.09493730,0.13801542,0.44252190,0.49968966,0.12975008,0.59805282
0.92746373,2.18003859,0.51771705,0.75026659,0.08885261,0.13371333,0.42251063,0.47456844,0.12353517,0.56834906
0.93346673,2.07006915,0.49212349,0.71636298,0.08268648,0.12872109,0.40106522,0.44813253,0.11695240,0.53732299
0.93946973,1.95498557,0.46543864,0.68030236,0.07651058,0.12314569,0.37851128,0.42077098,0.11008697,0.50540036
0.94547274,1.83650193,0.43807595,0.64266305,0.07039167,0.11710443,0.35518343,0.39287611,0.10302630,0.47300996
0.95147574,1.71634207,0.41045121,0.60403938,0.06439064,0.11072140,0.33141747,0.36483461,0.09585804,0.44057505
0.95747874,1.59620067,0.38297369,0.56502722,0.05856173,0.10412397,0.30754276,0.33701907,0.08866819,0.40850500
0.96348174,1.47770624,0.35603761,0.52620985,0.05295193,0.09743934,0.28387502,0.30978042,0.08153920,0.37718751
0.96948474,1.36238737,0.33001428,0.48814436,0.04760073,0.09079120,0.26070993,0.28344134,0.07454841,0.34698163
0.97548774,1.25164304,0.30524509,0.45134937,0.04253995,0.08429685,0.23831758,0.25829099,0.06776659,0.31821161
0.98149075,1.14671803,0.28203555,0.41629407,0.03779385,0.07806453,0.21693809,0.23458097,0.06125681,0.29116202
0.98749375,1.04868386,0.26065044,0.38338921,0.03337940,0.07219143,0.19677828,0.21252271,0.05507370,0.26607399
0.99349675,0.95842558,0.24131028,0.35298006,0.02930672,0.06676207,0.17800968,0.19228621,0.04926286,0.24314275
0.99949975,0.87663461,0.22418906,0.32534148,0.02557967,0.06184729,0.16076767,0.17400012,0.04386080,0.22251646
1.00550275,0.80380733,0.20941326,0.30067530,0.02219649,0.05750380,0.14515184,0.15775298,0.03889501,0.20429632
1.01150575,0.74024928,0.19706220,0.27910971,0.01915061,0.05377425,0.13122735,0.14359557,0.03438447,0.18853787
1.01750875,0.68608427,0.18716949,0.26070083,0.01643143,0.05068776,0.11902732,0.13154404,0.03034027,0.17525336
1.02351176,0.64126795,0.17972562,0.24543608,0.01402520,0.04826093,0.10855594,0.12158385,0.02676655,0.16441508
1.02951476,0.60560510,0.17468148,0.23323929,0.01191584,0.04649922,0.09979223,0.11367415,0.02366148,0.15595953
1.03551776,0.57876982,0.17195278,0.22397721,0.01008576,0.04539865,0.09269430,0.10775248,0.02101843,0.14979225
1.04152076,0.56032800,0.17142509,0.21746725,0.00851667,0.04494773,0.08720381,0.10373962,0.01882709,0.14579315
1.04752376,0.54976123,0.17295947,0.21348616,0.00719026,0.04512962,0.08325068,0.10154439,0.01707470,0.14382212
1.05352676,0.54649147,0.17639845,0.21177933,0.00608887,0.04592432,0.08075763,0.10106830,0.01574706,0.14372494
1.05952976,0.54990573,0.18157225,0.21207053,0.00519606,0.04731097,0.07964471,0.10220991,0.01482965,0.14533916
1.06553277,0.55938027,0.18830506,0.21407177,0.00449706,0.04927005,0.07983343,0.10486878,0.01430844,0.14849982
1.07153577,0.57430350,0.19642127,0.21749297,0.00397920,0.05178550,0.08125058,0.10894897,0.01417066,0.15304507
1.07753877,0.59409715,0.20575132,0.22205140,0.00363211,0.05484667,0.08383146,0.11436196,0.01440540,0.15882124
1.08354177,0.61823506,0.21613724,0.22748030,0.00344800,0.05844996,0.08752267,0.12102898,0.01500395,0.16568752
1.08954477,0.64625920,0.22743752,0.23353682,0.00342166,0.06260014,0.09228413,0.12888275,0.01596006,0.17351996
1.09554777,0.67779229,0.23953120,0.24000873,0.00355046,0.06731132,0.09809045,0.13786846,0.01726996,0.18221469
1.10155078,0.71254673,0.25232108,0.24671994,0.00383424,0.07260734,0.10493149,0.14794409,0.01893218,0.19169038
1.10755378,0.75032935,0.26573586,0.25353454,0.00427509,0.07852169,0.11281218,0.15908005,0.02094720,0.20188963
1.11355678,0.79104184,0.27973107,0.26035921,0.00487702,0.08509681,0.12175140,0.17125803,0.02331701,0.21277945
1.11955978,0.83467658,0.29428874,0.26714397,0.00564556,0.09238273,0.13178011,0.18446924,0.02604438,0.22435057
1.12556278,0.88130793,0.30941582,0.27388119,0.00658725,0.10043513,0.14293856,0.19871187,0.02913211,0.23661573
1.13156578,0.93107901,0.32514120,0.28060293,0.00770913,0.10931269,0.15527284,0.21398802,0.03258209,0.24960690
1.13756878,0.98418439,0.34151154,0.28737657,0.00901804,0.11907387,0.16883055,0.23030005,0.03639434,0.26337141
1.14357179,1.04084914,0.35858589,0.29429907,0.01051999,0.12977312,0.18365602,0.24764648,0.04056591,0.27796726
1.14957479,1.10130499,0.37642940,0.30148993,0.01221944,0.14145675,0.19978504,0.26601758,0.04508981,0.29345763
1.15557779,1.16576441,0.39510624,0.30908324,0.01411863,0.15415841,0.21723928,0.28539085,0.04995398,0.30990485
1.16158079,1.23439388,0.41467203,0.31721910,0.01621684,0.16789455,0.23602075,0.30572653,0.05514022,0.32736401
1.16758379,1.30728734,0.43516618,0.32603485,0.01850984,0.18265993,0.25610648,0.32696339,0.06062340,0.34587654
1.17358679,1.38444137,0.45660443,0.33565645,0.02098932,0.19842348,0.27744366,0.34901498,0.06637070,0.36546409
1.17958979,1.46573329,0.47897196,0.34619051,0.02364251,0.21512474,0.29994566,0.37176669,0.07234115,0.38612286
1.18559280,1.55090361,0.50221752,0.35771735,0.02645189,0.23267106,0.32348901,0.39507373,0.07848544,0.40781893
1.19159580,1.63954408,0.52624888,0.37028539,0.02939515,0.25093593,0.34791188,0.41876034,0.08474605,0.43048471
1.19759880,1.73109225,0.55093000,0.38390724,0.03244531,0.26975845,0.37301396,0.44262036,0.09105772,0.45401673
1.20360180,1.82483357,0.57608003,0.39855776,0.03557107,0.28894427,0.39855823,0.46641930,0.09734834,0.47827524
1.20960480,1.91991118,0.60147458,0.41417411,0.03873737,0.30826802,0.42427445,0.48989806,0.10354026,0.50308539
1.21560780,2.01534385,0.62684905,0.43065795,0.04190615,0.32747726,0.44986450,0.51277815,0.10955186,0.52824037
1.22161081,2.11005137,0.65190428,0.44787953,0.04503734,0.34629798,0.47500955,0.53476844,0.11529966,0.55350624
1.22761381,2.20288688,0.67631418,0.46568377,0.04809001,0.36444138,0.49937866,0.55557329,0.12070051,0.57862843
1.23361681,2.29267483,0.69973521,0.48389767,0.05102355,0.38161198,0.52263873,0.57490160,0.12567420,0.60333966
1.23961981,2.37825303,0.72181734,0.50233897,0.05379903,0.39751645,0.54446529,0.59247675,0.13014603,0.62736890
1.24562281,2.45851685,0.74221595,0.52082537,0.05638052,0.41187318,0.56455370,0.60804665,0.13404949,0.65045103
1.25162581,2.53246351,0.76060426,0.53918390,0.05873632,0.42442180,0.58263026,0.62139382,0.13732881,0.67233675
1.25762881,2.59923407,0.77668559,0.55725992,0.06084012,0.43493264,0.59846270,0.63234461,0.13994127,0.69280207
1.26363182,2.65815103,0.79020498,0.57492506,0.06267195,0.44321531,0.61186938,0.64077745,0.14185914,0.71165715
1.26963482,2.70874923,0.80095945,0.59208380,0.06421892,0.44912623,0.62272694,0.64662933,0.14307120,0.72875373
1.27563782,2.75079836,0.80880639,0.60867805,0.06547561,0.45257469,0.63097565,0.64990037,0.14358370,0.74399093
1.28164082,2.78431542,0.81366974,0.62468960,0.06644427,0.45352698,0.63662234,0.65065595,0.14342061,0.75731886
1.28764382,2.80956631,0.81554342,0.64014005,0.06713460,0.45200854,0.63974061,0.64902630,0.14262335,0.76873998
1.29364682,2.82705596,0.81449194,0.65508822,0.06756321,0.44810387,0.64046815,0.64520344,0.14124974,0.77830790
