energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.11855928,1.30368509,0.00036614,0.06912403,0.90432838,0.78880147,0.00285939,0.11495679,0.09489098,0.09741043
-3.11255628,1.40067453,0.00041135,0.07308622,0.96978059,0.85115490,0.00305881,0.12427873,0.10215388,0.10328600
-3.10655328,1.49745156,0.00046267,0.07697445,1.03426469,0.91388202,0.00326013,0.13356678,0.10939772,0.10910469
-3.10055028,1.59274769,0.00052043,0.08073290,1.09692959,0.97620807,0.00346087,0.14269388,0.11652475,0.11478404
-3.09454727,1.68528313,0.00058499,0.08430660,1.15691170,1.03735449,0.00365850,0.15152926,0.12343525,0.12024214
-3.08854427,1.77380496,0.00065675,0.08764307,1.21335772,1.09656402,0.00385059,0.15994196,0.13003035,0.12540020
-3.08254127,1.85712748,0.00073611,0.09069406,1.26544905,1.15312741,0.00403480,0.16780472,0.13621501,0.13018515
-3.07653827,1.93417344,0.00082352,0.09341722,1.31242675,1.20641067,0.00420904,0.17499800,0.14190101,0.13453221
-3.07053527,2.00401425,0.00091941,0.09577767,1.35361604,1.25588174,0.00437153,0.18141395,0.14700995,0.13838733
-3.06453227,2.06590747,0.00102420,0.09774944,1.38844938,1.30113522,0.00452086,0.18696026,0.15147591,0.14170948
-3.05852926,2.11932967,0.00113827,0.09931671,1.41648685,1.34191404,0.00465607,0.19156362,0.15524785,0.14447252
-3.05252626,2.16400303,0.00126194,0.10047468,1.43743293,1.37812668,0.00477667,0.19517265,0.15829151,0.14666668
-3.04652326,2.19991387,0.00139543,0.10123021,1.45114869,1.40985893,0.00488271,0.19776019,0.16059075,0.14829957
-3.04052026,2.22732209,0.00153880,0.10160202,1.45765864,1.43737923,0.00497479,0.19932476,0.16214819,0.14939659
-3.03451726,2.24676052,0.00169198,0.10162052,1.45715180,1.46113696,0.00505403,0.19989112,0.16298527,0.15000070
-3.02851426,2.25902363,0.00185466,0.10132719,1.44997663,1.48175327,0.00512205,0.19950998,0.16314149,0.15017162
-3.02251126,2.26514579,0.00202632,0.10077360,1.43663002,1.50000456,0.00518096,0.19825666,0.16267301,0.14998430
-3.01650825,2.26636957,0.00220614,0.10001996,1.41774060,1.51679877,0.00523325,0.19622897,0.16165067,0.14952692
-3.01050525,2.26410497,0.00239304,0.09913343,1.39404708,1.53314537,0.00528174,0.19354417,0.16015737,0.14889820
-3.00450225,2.25988131,0.00258561,0.09818598,1.36637257,1.55011988,0.00532949,0.19033532,0.15828516,0.14820441
-2.99849925,2.25529335,0.00278217,0.09725216,1.33559592,1.56882446,0.00537969,0.18674705,0.15613196,0.14755588
-2.99249625,2.25194404,0.00298074,0.09640665,1.30262145,1.59034579,0.00543557,0.18293098,0.15379814,0.14706337
-2.98649325,2.25138592,0.00317906,0.09572170,1.26834846,1.61571223,0.00550029,0.17904092,0.15138323,0.14683430
-2.98049025,2.25506388,0.00337469,0.09526469,1.23364174,1.64585174,0.00557681,0.17522813,0.14898265,0.14696906
-2.97448724,2.26426133,0.00356499,0.09509567,1.19930450,1.68155252,0.00566785,0.17163672,0.14668485,0.14755736
-2.96848424,2.28005210,0.00374726,0.09526523,1.16605483,1.72342786,0.00577576,0.16839941,0.14456880,0.14867505
-2.96248124,2.30326000,0.00391877,0.09581253,1.13450658,1.77188683,0.00590245,0.16563379,0.14270203,0.15038118
-2.95647824,2.33442744,0.00407690,0.09676372,1.10515542,1.82711188,0.00604935,0.16343918,0.14113919,0.15271569
-2.95047524,2.37379459,0.00421916,0.09813077,1.07837037,1.88904461,0.00621733,0.16189421,0.13992121,0.15569766
-2.94447224,2.42128949,0.00434337,0.09991074,1.05439102,1.95738005,0.00640669,0.16105507,0.13907504,0.15932420
-2.93846923,2.47652966,0.00444768,0.10208551,1.03333028,2.03157005,0.00661712,0.16095460,0.13861396,0.16357004
-2.93246623,2.53883488,0.00453068,0.10462205,1.01518207,2.11083558,0.00684774,0.16160212,0.13853838,0.16838789
-2.92646323,2.60725064,0.00459145,0.10747314,0.99983351,2.19418762,0.00709706,0.16298398,0.13883707,0.17370951
-2.92046023,2.68058126,0.00462964,0.11057859,0.98708058,2.28045594,0.00736302,0.16506475,0.13948878,0.17944738
-2.91445723,2.75743134,0.00464547,0.11386695,0.97664651,2.36832476,0.00764305,0.16778907,0.14046404,0.18549716
-2.90845423,2.83625403,0.00463973,0.11725755,0.96820167,2.45637402,0.00793410,0.17108401,0.14172718,0.19174065
-2.90245123,2.91540415,0.00461380,0.12066296,0.96138414,2.54312481,0.00823270,0.17486180,0.14323845,0.19804920
-2.89644822,2.99319449,0.00456957,0.12399163,0.95581986,2.62708734,0.00853506,0.17902294,0.14495603,0.20428765
-2.89044522,3.06795293,0.00450940,0.12715084,0.95114161,2.70680966,0.00883711,0.18345955,0.14683802,0.21031838
-2.88444222,3.13807865,0.00443604,0.13004961,0.94700590,2.78092550,0.00913463,0.18805872,0.14884430,0.21600563
-2.87843922,3.20209532,0.00435255,0.13260169,0.94310738,2.84819930,0.00942332,0.19270605,0.15093810,0.22121976
-2.87243622,3.25869940,0.00426213,0.13472842,0.93919018,2.90756697,0.00969895,0.19728898,0.15308734,0.22584140
-2.86643322,3.30680200,0.00416810,0.13636134,0.93505599,2.95817075,0.00995739,0.20169992,0.15526579,0.22976527
-2.86043022,3.34556279,0.00407371,0.13744457,0.93056879,2.99938688,0.01019482,0.20583926,0.15745375,0.23290370
-2.85442721,3.37441487,0.00398207,0.13793674,0.92565626,3.03084511,0.01040773,0.20961780,0.15963860,0.23518948
-2.84842421,3.39307978,0.00389602,0.13781245,0.92030808,3.05243918,0.01059310,0.21295898,0.16181488,0.23657813
-2.84242121,3.40157213,0.00381806,0.13706325,0.91457142,3.06432803,0.01074844,0.21580045,0.16398423,0.23704944
-2.83641821,3.40019394,0.00375030,0.13569803,0.90854397,3.06692742,0.01087188,0.21809521,0.16615489,0.23660818
-2.83041521,3.38951881,0.00369434,0.13374283,0.90236507,3.06089262,0.01096223,0.21981219,0.16834104,0.23528400
-2.82441221,3.37036674,0.00365131,0.13124009,0.89620533,3.04709246,0.01101901,0.22093622,0.17056189,0.23313048
-2.81840920,3.34377060,0.00362180,0.12824737,0.89025530,3.02657610,0.01104246,0.22146754,0.17284052,0.23022339
-2.81240620,3.31093563,0.00360592,0.12483557,0.88471372,3.00053350,0.01103354,0.22142077,0.17520263,0.22665824
-2.80640320,3.27319358,0.00360328,0.12108671,0.87977588,2.97025151,0.01099386,0.22082349,0.17767514,0.22254709
-2.80040020,3.23195341,0.00361311,0.11709143,0.87562250,2.93706697,0.01092568,0.21971434,0.18028472,0.21801498
-2.79439720,3.18865041,0.00363425,0.11294617,0.87240961,2.90231901,0.01083179,0.21814103,0.18305631,0.21319582
-2.78839420,3.14469579,0.00366529,0.10875033,0.87025984,2.86730220,0.01071542,0.21615803,0.18601169,0.20822810
-2.78239120,3.10142882,0.00370459,0.10460327,0.86925536,2.83322256,0.01058015,0.21382423,0.18916811,0.20325056
-2.77638819,3.06007313,0.00375046,0.10060154,0.86943280,2.80115815,0.01042977,0.21120068,0.19253706,0.19839789
-2.77038519,3.02169901,0.00380115,0.09683613,0.87078031,2.77202559,0.01026817,0.20834838,0.19612323,0.19379664
-2.76438219,2.98719292,0.00385503,0.09339012,0.87323675,2.74655391,0.01009924,0.20532632,0.19992365,0.18956156
-2.75837919,2.95723531,0.00391057,0.09033657,0.87669320,2.72526661,0.00992671,0.20218984,0.20392710,0.18579244
-2.75237619,2.93228726,0.00396649,0.08773690,0.88099653,2.70847238,0.00975410,0.19898916,0.20811379,0.18257144
-2.74637319,2.91258627,0.00402176,0.08563962,0.88595498,2.69626462,0.00958464,0.19576848,0.21245532,0.17996125
-2.74037019,2.89815093,0.00407563,0.08407958,0.89134543,2.68852961,0.00942114,0.19256521,0.21691492,0.17800385
-2.73436718,2.88879408,0.00412767,0.08307767,0.89692212,2.68496270,0.00926601,0.18940970,0.22144804,0.17672005
-2.72836418,2.88414331,0.00417771,0.08264097,0.90242644,2.68509143,0.00912123,0.18632524,0.22600312,0.17610974
-2.72236118,2.88366782,0.00422589,0.08276331,0.90759729,2.68830456,0.00898830,0.18332826,0.23052274,0.17615287
-2.71635818,2.88671024,0.00427255,0.08342626,0.91218179,2.69388552,0.00886827,0.18042888,0.23494493,0.17681097
-2.71035518,2.89252166,0.00431820,0.08460039,0.91594566,2.70104859,0.00876180,0.17763148,0.23920469,0.17802931
-2.70435218,2.90029850,0.00436345,0.08624682,0.91868308,2.70897644,0.00866914,0.17493547,0.24323572,0.17973946
-2.69834917,2.90921949,0.00440895,0.08831897,0.92022558,2.71685726,0.00859020,0.17233607,0.24697218,0.18186213
-2.69234617,2.91848129,0.00445528,0.09076441,0.92044953,2.72392005,0.00852463,0.16982507,0.25035058,0.18431030
-2.68634317,2.92733137,0.00450293,0.09352681,0.91928220,2.72946670,0.00847180,0.16739165,0.25331158,0.18699239
-2.68034017,2.93509701,0.00455217,0.09654774,0.91670597,2.73289989,0.00843092,0.16502298,0.25580180,0.18981536
-2.67433717,2.94120952,0.00460303,0.09976856,0.91276080,2.73374566,0.00840102,0.16270492,0.25777548,0.19268775
-2.66833417,2.94522300,0.00465528,0.10313198,0.90754468,2.73167032,0.00838101,0.16042252,0.25919589,0.19552233
-2.66233117,2.94682728,0.00470835,0.10658358,0.90121236,2.72649120,0.00836973,0.15816049,0.26003660,0.19823857
-2.65632816,2.94585486,0.00476137,0.11007295,0.89397221,2.71818118,0.00836590,0.15590360,0.26028240,0.20076450
-2.65032516,2.94228212,0.00481315,0.11355468,0.88608150,2.70686723,0.00836820,0.15363703,0.25992986,0.20303832
-2.64432216,2.93622485,0.00486225,0.11698902,0.87784024,2.69282322,0.00837526,0.15134671,0.25898762,0.20500936
-2.63831916,2.92792885,0.00490697,0.12034227,0.86958366,2.67645766,0.00838561,0.14901961,0.25747623,0.20663865
-2.63231616,2.91775612,0.00494547,0.12358697,0.86167376,2.65829684,0.00839775,0.14664405,0.25542769,0.20789900
-2.62631316,2.90616730,0.00497581,0.12670171,0.85448990,2.63896438,0.00841011,0.14420999,0.25288457,0.20877466
-2.62031016,2.89370121,0.00499602,0.12967092,0.84841885,2.61915770,0.00842106,0.14170938,0.24989888,0.20926059
-2.61430715,2.88095225,0.00500421,0.13248434,0.84384429,2.59962244,0.00842895,0.13913644,0.24653061,0.20936149
-2.60830415,2.86854643,0.00499864,0.13513642,0.84113618,2.58112557,0.00843210,0.13648797,0.24284602,0.20909054
-2.60230115,2.85711680,0.00497776,0.13762566,0.84064008,2.56442800,0.00842882,0.13376362,0.23891589,0.20846807
-2.59629815,2.84727908,0.00494035,0.13995387,0.84266665,2.55025740,0.00841749,0.13096614,0.23481351,0.20752007
-2.59029515,2.83960811,0.00488548,0.14212545,0.84748158,2.53928215,0.00839658,0.12810152,0.23061283,0.20627684
-2.58429215,2.83461581,0.00481264,0.14414671,0.85529624,2.53208694,0.00836471,0.12517911,0.22638652,0.20477162
-2.57828914,2.83273141,0.00472172,0.14602525,0.86625913,2.52915084,0.00832069,0.12221158,0.22220427,0.20303941
-2.57228614,2.83428427,0.00461300,0.14776947,0.88044874,2.53082843,0.00826362,0.11921483,0.21813127,0.20111596
-2.56628314,2.83949019,0.00448718,0.14938817,0.89786767,2.53733458,0.00819290,0.11620775,0.21422691,0.19903697
-2.56028014,2.84844136,0.00434536,0.15089031,0.91843871,2.54873346,0.00810835,0.11321191,0.21054386,0.19683753
-2.55427714,2.86110072,0.00418898,0.15228487,0.94200284,2.56493226,0.00801018,0.11025111,0.20712750,0.19455180
-2.54827414,2.87730069,0.00401979,0.15358096,0.96831951,2.58567985,0.00789910,0.10735091,0.20401567,0.19221292
-2.54227114,2.89674685,0.00383979,0.15478798,0.99706943,2.61057081,0.00777631,0.10453802,0.20123887,0.18985313
-2.53626813,2.91902637,0.00365120,0.15591593,1.02785974,2.63905477,0.00764351,0.10183979,0.19882082,0.18750406
-2.53026513,2.94362128,0.00345637,0.15697591,1.06023188,2.67045092,0.00750292,0.09928357,0.19677935,0.18519725
-2.52426213,2.96992609,0.00325771,0.15798064,1.09367183,2.70396758,0.00735726,0.09689615,0.19512760,0.18296467
-2.51825913,2.99726956,0.00305771,0.15894509,1.12762261,2.73872604,0.00720972,0.09470333,0.19387550,0.18083937
-2.51225613,3.02493961,0.00285879,0.15988712,1.16149875,2.77378821,0.00706388,0.09272943,0.19303130,0.17885614
-2.50625313,3.05221071,0.00266332,0.16082807,1.19470219,2.80818690,0.00692372,0.09099704,0.19260330,0.17705211
-2.50025013,3.07837255,0.00247357,0.16179336,1.22663934,2.84095792,0.00679350,0.08952676,0.19260139,0.17546719
-2.49424712,3.10275896,0.00229167,0.16281287,1.25673837,2.87117253,0.00667770,0.08833712,0.19303862,0.17414446
-2.48824412,3.12477562,0.00211961,0.16392115,1.28446636,2.89796914,0.00658095,0.08744460,0.19393230,0.17313025
-2.48224112,3.14392543,0.00195921,0.16515745,1.30934562,2.92058290,0.00650792,0.08686368,0.19530496,0.17247395
-2.47623812,3.15983027,0.00181214,0.16656534,1.33096839,2.93837198,0.00646322,0.08660706,0.19718470,0.17222758
-2.47023512,3.17224805,0.00167991,0.16819210,1.34900943,2.95083937,0.00645133,0.08668581,0.19960509,0.17244496
-2.46423212,3.18108416,0.00156385,0.17008769,1.36323603,2.95764935,0.00647645,0.08710965,0.20260459,0.17318052
-2.45822911,3.18639661,0.00146519,0.17230336,1.37351492,2.95863792,0.00654243,0.08788714,0.20622526,0.17448786
-2.45222611,3.18839461,0.00138501,0.17488992,1.37981577,2.95381670,0.00665266,0.08902587,0.21051110,0.17641788
-2.44622311,3.18743040,0.00132425,0.17789576,1.38221131,2.94337023,0.00680995,0.09053258,0.21550576,0.17901677
-2.44022011,3.18398473,0.00128378,0.18136449,1.38087385,2.92764685,0.00701642,0.09241325,0.22124995,0.18232368
-2.43421711,3.17864656,0.00126434,0.18533261,1.37606842,2.90714355,0.00727343,0.09467298,0.22777858,0.18636843
-2.42821411,3.17208787,0.00126654,0.18982701,1.36814296,2.88248552,0.00758147,0.09731593,0.23511773,0.19116916
-2.42221111,3.16503462,0.00129091,0.19486261,1.35751564,2.85440140,0.00794006,0.10034501,0.24328166,0.19673011
-2.41620810,3.15823533,0.00133781,0.20044022,1.34466016,2.82369516,0.00834774,0.10376158,0.25227006,0.20303972
-2.41020510,3.15242850,0.00140744,0.20654475,1.33008940,2.79121598,0.00880198,0.10756498,0.26206561,0.21006904
-2.40420210,3.14831037,0.00149984,0.21314388,1.31433802,2.75782721,0.00929918,0.11175207,0.27263204,0.21777071
-2.39819910,3.14650443,0.00161478,0.22018727,1.29794490,2.72437568,0.00983464,0.11631666,0.28391290,0.22607844
-2.39219610,3.14753377,0.00175180,0.22760653,1.28143570,2.69166256,0.01040265,0.12124890,0.29583093,0.23490721
-2.38619310,3.15179755,0.00191011,0.23531576,1.26530642,2.66041669,0.01099650,0.12653473,0.30828834,0.24415411
-2.38019010,3.15955232,0.00208858,0.24321288,1.25000840,2.63127124,0.01160861,0.13215524,0.32116781,0.25369987
-2.37418709,3.17089881,0.00228573,0.25118163,1.23593511,2.60474454,0.01223062,0.13808621,0.33433432,0.26341109
-2.36818409,3.18577469,0.00249966,0.25909419,1.22341133,2.58122539,0.01285359,0.14429758,0.34763767,0.27314298
-2.36218109,3.20395317,0.00272806,0.26681433,1.21268475,2.56096323,0.01346812,0.15075315,0.36091569,0.28274268
-2.35617809,3.22504762,0.00296822,0.27420097,1.20392033,2.54406335,0.01406460,0.15741034,0.37399791,0.29205290
-2.35017509,3.24852168,0.00321703,0.28111198,1.19719741,2.53048697,0.01463342,0.16422012,0.38670967,0.30091577
-2.34417209,3.27370444,0.00347103,0.28740816,1.19250962,2.52005614,0.01516515,0.17112714,0.39887641,0.30917688
-2.33816908,3.29981009,0.00372645,0.29295707,1.18976742,2.51246301,0.01565080,0.17807008,0.41032808,0.31668916
-2.33216608,3.32596123,0.00397932,0.29763677,1.18880310,2.50728300,0.01608204,0.18498222,0.42090347,0.32331664
-2.32616308,3.35121514,0.00422549,0.30133915,1.18937807,2.50399154,0.01645140,0.19179220,0.43045430,0.32893782
-2.32016008,3.37459200,0.00446082,0.30397283,1.19119206,2.50198348,0.01675244,0.19842515,0.43884901,0.33344866
-2.31415708,3.39510428,0.00468122,0.30546556,1.19389395,2.50059477,0.01697994,0.20480388,0.44597610,0.33676503
-2.30815408,3.41178634,0.00488280,0.30576595,1.19709379,2.49912541,0.01713000,0.21085046,0.45174692,0.33882455
-2.30215108,3.42372336,0.00506200,0.30484456,1.20037568,2.49686322,0.01720015,0.21648778,0.45609779,0.33958789
-2.29614807,3.43007861,0.00521570,0.30269445,1.20331109,2.49310731,0.01718942,0.22164142,0.45899155,0.33903934
-2.29014507,3.43011836,0.00534129,0.29933092,1.20547210,2.48719074,0.01709834,0.22624144,0.46041831,0.33718684
-2.28414207,3.42323342,0.00543683,0.29479079,1.20644438,2.47850151,0.01692889,0.23022421,0.46039545,0.33406131
-2.27813907,3.40895669,0.00550103,0.28913113,1.20583920,2.46650102,0.01668451,0.23353414,0.45896692,0.32971552
-2.27213607,3.38697610,0.00553336,0.28242740,1.20330444,2.45073965,0.01636993,0.23612525,0.45620177,0.32422238
-2.26613307,3.35714224,0.00553405,0.27477135,1.19853398,2.43086856,0.01599107,0.23796239,0.45219187,0.31767278
-2.26013007,3.31947063,0.00550404,0.26626848,1.19127548,2.40664762,0.01555488,0.23902226,0.44704913,0.31017305
-2.25412706,3.27413823,0.00544498,0.25703528,1.18133604,2.37794893,0.01506912,0.23929393,0.44090189,0.30184212
-2.24812406,3.22147443,0.00535915,0.24719639,1.16858593,2.34475611,0.01454219,0.23877897,0.43389099,0.29280836
-2.24212106,3.16194677,0.00524934,0.23688157,1.15296006,2.30715925,0.01398290,0.23749115,0.42616528,0.28320635
-2.23611806,3.09614203,0.00511876,0.22622273,1.13445737,2.26534603,0.01340019,0.23545565,0.41787691,0.27317351
-2.23011506,3.02474342,0.00497091,0.21535101,1.11313823,2.21958944,0.01280299,0.23270792,0.40917661,0.26284674
-2.22411206,2.94850494,0.00480943,0.20439402,1.08912001,2.17023276,0.01219990,0.22929217,0.40020888,0.25235918
-2.21810905,2.86822409,0.00463801,0.19347321,1.06257113,2.11767264,0.01159906,0.22525958,0.39110758,0.24183716
-2.21210605,2.78471419,0.00446018,0.18270166,1.03370378,2.06234126,0.01100793,0.22066638,0.38199191,0.23139742
-2.20610305,2.69877757,0.00427926,0.17218200,1.00276590,2.00468840,0.01043312,0.21557181,0.37296309,0.22114473
-2.20010005,2.61118105,0.00409824,0.16200489,0.97003259,1.94516439,0.00988030,0.21003619,0.36410180,0.21116991
-2.19409705,2.52263470,0.00391968,0.15224778,0.93579738,1.88420488,0.00935403,0.20411912,0.35546659,0.20154849
-2.18809405,2.43377493,0.00374567,0.14297423,0.90036386,1.82221799,0.00885779,0.19787788,0.34709335,0.19233983
-2.18209105,2.34515267,0.00357780,0.13423360,0.86403777,1.75957454,0.00839391,0.19136621,0.33899585,0.18358693
-2.17608804,2.25722688,0.00341714,0.12606128,0.82712006,1.69660164,0.00796363,0.18463342,0.33116735,0.17531679
-2.17008504,2.17036370,0.00326428,0.11847935,0.78990090,1.63357974,0.00756710,0.17772387,0.32358328,0.16754149
-2.16408204,2.08484079,0.00311933,0.11149770,0.75265494,1.57074315,0.00720354,0.17067689,0.31620478,0.16025971
-2.15807904,2.00085654,0.00298204,0.10511547,0.71563782,1.50828353,0.00687134,0.16352704,0.30898298,0.15345878
-2.15207604,1.91854314,0.00285181,0.09932288,0.67908384,1.44635601,0.00656821,0.15630460,0.30186389,0.14711718
-2.14607304,1.83798258,0.00272780,0.09410329,0.64320478,1.38508727,0.00629132,0.14903641,0.29479344,0.14120725
-2.14007004,1.75922448,0.00260902,0.08943538,0.60818971,1.32458471,0.00603755,0.14174675,0.28772271,0.13569811
-2.13406703,1.68230443,0.00249441,0.08529549,0.57420551,1.26494612,0.00580357,0.13445837,0.28061285,0.13055859
-2.12806403,1.60726169,0.00238292,0.08165983,0.54139802,1.20626895,0.00558613,0.12719347,0.27343961,0.12576009
-2.12206103,1.53415522,0.00227355,0.07850672,0.50989344,1.14865856,0.00538212,0.11997454,0.26619716,0.12127915
-2.11605803,1.46307697,0.00216548,0.07581850,0.47979996,1.09223484,0.00518881,0.11282508,0.25890111,0.11709980
-2.11005503,1.39416194,0.00205804,0.07358326,0.45120921,1.03713679,0.00500391,0.10577012,0.25159049,0.11321533
-2.10405203,1.32759439,0.00195079,0.07179622,0.42419755,0.98352487,0.00482573,0.09883647,0.24432881,0.10962973
-2.09804902,1.26361003,0.00184355,0.07046073,0.39882706,0.93158094,0.00465319,0.09205276,0.23720393,0.10635847
-2.09204602,1.20249448,0.00173633,0.06958891,0.37514611,0.88150604,0.00448595,0.08544921,0.23032692,0.10342876
-2.08604302,1.14457805,0.00162941,0.06920175,0.35318964,0.83351618,0.00432435,0.07905728,0.22383004,0.10087930
-2.08004002,1.09022757,0.00152327,0.06932897,0.33297909,0.78783668,0.00416945,0.07290907,0.21786374,0.09875944
-2.07403702,1.03983595,0.00141858,0.07000834,0.31452218,0.74469538,0.00402298,0.06703669,0.21259303,0.09712791
-2.06803402,0.99381007,0.00131615,0.07128471,0.29781250,0.70431547,0.00388728,0.06147155,0.20819335,0.09605114
-2.06203102,0.95255805,0.00121693,0.07320863,0.28282934,0.66690839,0.00376522,0.05624368,0.20484591,0.09560123
-2.05602801,0.91647644,0.00112192,0.07583476,0.26953750,0.63266728,0.00366015,0.05138107,0.20273298,0.09585367
-2.05002501,0.88593816,0.00103221,0.07921999,0.25788757,0.60176153,0.00357574,0.04690913,0.20203302,0.09688487
-2.04402201,0.86128165,0.00094885,0.08342136,0.24781661,0.57433269,0.00351593,0.04285026,0.20291591,0.09876960
-2.03801901,0.84280169,0.00087291,0.08849387,0.23924924,0.55049188,0.00348478,0.03922356,0.20553840,0.10157842
-2.03201601,0.83074206,0.00080541,0.09448821,0.23209931,0.53031889,0.00348636,0.03604469,0.21003976,0.10537513
-2.02601301,0.82529010,0.00074730,0.10144843,0.22627205,0.51386275,0.00352469,0.03332579,0.21653786,0.11021431
-2.02001001,0.82657303,0.00069944,0.10940963,0.22166659,0.50114359,0.00360354,0.03107560,0.22512564,0.11613904
-2.01400700,0.83465593,0.00066261,0.11839577,0.21817883,0.49215555,0.00372641,0.02929957,0.23586790,0.12317882
-2.00800400,0.84954081,0.00063746,0.12841755,0.21570444,0.48687018,0.00389639,0.02800002,0.24879872,0.13134774
-2.00200100,0.87116667,0.00062455,0.13947054,0.21414193,0.48524010,0.00411603,0.02717636,0.26391925,0.14064293
-1.99599800,0.89940996,0.00062429,0.15153351,0.21339553,0.48720231,0.00438733,0.02682517,0.28119602,0.15104336
-1.98999500,0.93408529,0.00063697,0.16456709,0.21337770,0.49268088,0.00471156,0.02694036,0.30055985,0.16250895
-1.98399200,0.97494601,0.00066271,0.17851282,0.21401131,0.50158863,0.00508927,0.02751312,0.32190533,0.17498021
-1.97798899,1.02168463,0.00070151,0.19329255,0.21523113,0.51382767,0.00552013,0.02853189,0.34509089,0.18837820
-1.97198599,1.07393299,0.00075317,0.20880843,0.21698472,0.52928866,0.00600296,0.02998217,0.36993964,0.20260505
-1.96598299,1.13126244,0.00081734,0.22494338,0.21923267,0.54784884,0.00653561,0.03184633,0.39624096,0.21754495
-1.95997999,1.19318413,0.00089348,0.24156212,0.22194812,0.56936903,0.00711499,0.03410335,0.42375289,0.23306566
-1.95397699,1.25914985,0.00098085,0.25851285,0.22511573,0.59368988,0.00773701,0.03672854,0.45220538,0.24902059
-1.94797399,1.32855388,0.00107854,0.27562949,0.22873011,0.62062777,0.00839664,0.03969333,0.48130450,0.26525134
-1.94197099,1.40073610,0.00118541,0.29273456,0.23279389,0.64997082,0.00908791,0.04296511,0.51073746,0.28159076
-1.93596798,1.47498702,0.00130018,0.30964257,0.23731556,0.68147551,0.00980399,0.04650720,0.54017855,0.29786645
-1.92996498,1.55055482,0.00142137,0.32616392,0.24230723,0.71486421,0.01053731,0.05027897,0.56929584,0.31390461
-1.92396198,1.62665486,0.00154736,0.34210924,0.24778246,0.74982434,0.01127964,0.05423619,0.59775854,0.32953416
-1.91795898,1.70248145,0.00167641,0.35729396,0.25375433,0.78600918,0.01202228,0.05833152,0.62524483,0.34459099
-1.91195598,1.77722200,0.00180672,0.37154306,0.26023380,0.82304061,0.01275620,0.06251528,0.65145003,0.35892228
-1.90595298,1.85007312,0.00193645,0.38469583,0.26722845,0.86051396,0.01347226,0.06673639,0.67609469,0.37239061
-1.89994997,1.92025824,0.00206376,0.39661042,0.27474173,0.89800469,0.01416143,0.07094350,0.69893253,0.38487789
-1.89394697,1.98704595,0.00218693,0.40716814,0.28277252,0.93507672,0.01481496,0.07508630,0.71975775,0.39628875
-1.88794397,2.04976857,0.00230437,0.41627712,0.29131523,0.97129217,0.01542466,0.07911685,0.73841153,0.40655346
-1.88194097,2.10783976,0.00241467,0.42387545,0.30036011,1.00622176,0.01598307,0.08299101,0.75478735,0.41563004
-1.87593797,2.16077052,0.00251669,0.42993344,0.30989391,1.03945562,0.01648363,0.08666980,0.76883492,0.42350566
-1.86993497,2.20818266,0.00260961,0.43445504,0.31990060,1.07061374,0.01692091,0.09012068,0.78056251,0.43019711
-1.86393197,2.24981899,0.00269293,0.43747820,0.33036220,1.09935560,0.01729069,0.09331862,0.79003745,0.43575037
-1.85792896,2.28554967,0.00276653,0.43907436,0.34125948,1.12538845,0.01759007,0.09624693,0.79738483,0.44023925
-1.85192596,2.31537431,0.00283067,0.43934679,0.35257267,1.14847380,0.01781755,0.09889785,0.80278425,0.44376315
-1.84592296,2.33941968,0.00288598,0.43842808,0.36428178,1.16843196,0.01797300,0.10127273,0.80646477,0.44644405
-1.83991996,2.35793302,0.00293343,0.43647673,0.37636682,1.18514430,0.01805765,0.10338194,0.80869825,0.44842275
-1.83391696,2.37127140,0.00297432,0.43367299,0.38880770,1.19855333,0.01807405,0.10524433,0.80979111,0.44985461
-1.82791396,2.37988748,0.00301019,0.43021407,0.40158395,1.20866074,0.01802590,0.10688646,0.81007506,0.45090481
-1.82191096,2.38431246,0.00304276,0.42630898,0.41467413,1.21552355,0.01791797,0.10834138,0.80989681,0.45174345
-1.81590795,2.38513695,0.00307384,0.42217305,0.42805514,1.21924878,0.01775591,0.10964729,0.80960749,0.45254053
-1.80990495,2.38299063,0.00310525,0.41802235,0.44170140,1.21998696,0.01754606,0.11084584,0.80955177,0.45346109
-1.80390195,2.37852167,0.00313872,0.41406833,0.45558397,1.21792497,0.01729534,0.11198043,0.81005732,0.45466054
-1.79789895,2.37237653,0.00317581,0.41051252,0.46966959,1.21327856,0.01701095,0.11309437,0.81142492,0.45628042
-1.79189595,2.36518112,0.00321780,0.40754178,0.48391992,1.20628495,0.01670030,0.11422905,0.81391946,0.45844470
-1.78589295,2.35752368,0.00326563,0.40532398,0.49829065,1.19719573,0.01637076,0.11542222,0.81776214,0.46125654
-1.77988994,2.34994001,0.00331982,0.40400425,0.51273091,1.18627038,0.01602958,0.11670644,0.82312418,0.46479586
-1.77388694,2.34290128,0.00338047,0.40370196,0.52718266,1.17377057,0.01568369,0.11810770,0.83012207,0.46911742
-1.76788394,2.33680451,0.00344719,0.40450831,0.54158035,1.15995509,0.01533962,0.11964439,0.83881457,0.47424971
-1.76188094,2.33196588,0.00351911,0.40648474,0.55585060,1.14507567,0.01500342,0.12132645,0.84920148,0.48019441
-1.75587794,2.32861662,0.00359495,0.40966190,0.56991213,1.12937340,0.01468056,0.12315501,0.86122420,0.48692659
