energy_ev,total_up,Ag_p_up,Ag_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,0.62555207,0.22264102,0.35546682,0.00471832,0.02836917,0.01708713,0.16647959
-4.29514757,0.62001389,0.20815321,0.35885122,0.00453167,0.02564837,0.01671400,0.16246141
-4.28914457,0.62556847,0.19842638,0.36789722,0.00444681,0.02357687,0.01669118,0.16173669
-4.28314157,0.64095118,0.19295903,0.38188922,0.00445103,0.02208005,0.01698764,0.16398183
-4.27713857,0.66492233,0.19127127,0.40010762,0.00453265,0.02108617,0.01757471,0.16889191
-4.27113557,0.69628849,0.19291395,0.42183911,0.00468103,0.02052753,0.01842686,0.17618738
-4.26513257,0.73392331,0.19747661,0.44638745,0.00488672,0.02034139,0.01952241,0.18562040
-4.25912956,0.77678840,0.20459438,0.47308480,0.00514145,0.02047080,0.02084421,0.19698078
-4.25312656,0.82395392,0.21395379,0.50130362,0.00543824,0.02086511,0.02238025,0.21010173
-4.24712356,0.87461906,0.22529774,0.53046900,0.00577151,0.02148051,0.02412417,0.22486501
-4.24112056,0.92813166,0.23842945,0.56007121,0.00613710,0.02228032,0.02607576,0.24120568
-4.23511756,0.98400634,0.25321534,0.58967804,0.00653235,0.02323523,0.02824125,0.25911595
-4.22911456,1.04194032,0.26958671,0.61894623,0.00695619,0.02432349,0.03063351,0.27864801
-4.22311156,1.10182575,0.28754005,0.64763167,0.00740918,0.02553087,0.03327208,0.29991549
-4.21710855,1.16375745,0.30713574,0.67559746,0.00789345,0.02685062,0.03618295,0.32309325
-4.21110555,1.22803519,0.32849505,0.70281920,0.00841277,0.02828329,0.03939814,0.34841525
-4.20510255,1.29515933,0.35179519,0.72938720,0.00897238,0.02983640,0.04295503,0.37617021
-4.19909955,1.36581935,0.37726236,0.75550478,0.00957898,0.03152398,0.04689535,0.40669498
-4.19309655,1.44087493,0.40516295,0.78148268,0.01024045,0.03336606,0.05126401,0.44036558
-4.18709355,1.52132951,0.43579272,0.80772935,0.01096572,0.03538791,0.05610764,0.47758594
-4.18109055,1.60829692,0.46946461,0.83473730,0.01176446,0.03761926,0.06147290,0.51877475
-4.17508754,1.70296206,0.50649510,0.86306586,0.01264682,0.04009345,0.06740468,0.56435059
-4.16908454,1.80653691,0.54719008,0.89332101,0.01362304,0.04284648,0.07394428,0.61471607
-4.16308154,1.92021356,0.59183035,0.92613294,0.01470319,0.04591604,0.08112747,0.67024148
-4.15707854,2.04511645,0.64065778,0.96213236,0.01589675,0.04934063,0.08898279,0.73124871
-4.15107554,2.18225571,0.69386253,1.00192661,0.01721235,0.05315870,0.09752996,0.79799619
-4.14507254,2.33248394,0.75157208,1.04607651,0.01865740,0.05740793,0.10677866,0.87066556
-4.13906953,2.49645841,0.81384268,1.09507506,0.02023790,0.06212465,0.11672761,0.94935080
-4.13306653,2.67461039,0.88065359,1.14932886,0.02195820,0.06734340,0.12736411,1.03405026
-4.12706353,2.86712301,0.95190440,1.20914298,0.02382088,0.07309679,0.13866409,1.12466206
-4.12106053,3.07391840,1.02741566,1.27470987,0.02582665,0.07941536,0.15059260,1.22098306
-4.11505753,3.29465439,1.10693255,1.34610242,0.02797437,0.08632777,0.16310477,1.32271121
-4.10905453,3.52873033,1.19013139,1.42327137,0.03026104,0.09386098,0.17614718,1.42945114
-4.10305153,3.77530105,1.27662834,1.50604666,0.03268193,0.10204055,0.18965955,1.54072246
-4.09704852,4.03329737,1.36598972,1.59414227,0.03523065,0.11089085,0.20357660,1.65597002
-4.09104552,4.30145129,1.45774305,1.68716384,0.03789933,0.12043525,0.21783007,1.77457527
-4.08504252,4.57832350,1.55138789,1.78461826,0.04067864,0.13069599,0.23235052,1.89586798
-4.07903952,4.86233111,1.64640576,1.88592430,0.04355798,0.14169390,0.24706904,2.01913721
-4.07303652,5.15177321,1.74226814,1.99042352,0.04652545,0.15344765,0.26191852,2.14364086
-4.06703352,5.44485258,1.83844215,2.09739053,0.04956789,0.16597260,0.27683449,2.26861302
-4.06103052,5.73969218,1.93439331,2.20604207,0.05267080,0.17927930,0.29175539,2.39326886
-4.05502751,6.03434558,2.02958543,2.31554467,0.05581826,0.19337141,0.30662222,2.51680674
-4.04902451,6.32680161,2.12347764,2.42502047,0.05899279,0.20824335,0.32137769,2.63840790
-4.04302151,6.61498377,2.21551925,2.53355159,0.06217521,0.22387756,0.33596477,2.75723405
-4.03701851,6.89674614,2.30514300,2.64018341,0.06534447,0.24024161,0.35032483,2.87242385
-4.03101551,7.16986769,2.39175780,2.74392731,0.06847758,0.25728530,0.36439554,2.98308910
-4.02501251,7.43204774,2.47474213,2.84376370,0.07154959,0.27493786,0.37810867,3.08831205
-4.01900950,7.68090520,2.55343923,2.93864625,0.07453369,0.29310560,0.39138800,3.18714481
-4.01300650,7.91398442,2.62715536,3.02750813,0.07740142,0.31167010,0.40414760,3.27861226
-4.00700350,8.12876987,2.69516200,3.10927103,0.08012309,0.33048717,0.41629054,3.36171925
-4.00100050,8.32271174,2.75670285,3.18285755,0.08266832,0.34938682,0.42770848,3.43546296
-3.99499750,8.49326332,2.81100606,3.24720726,0.08500680,0.36817430,0.43828193,3.49885051
-3.98899450,8.63793023,2.85730155,3.30129642,0.08710917,0.38663240,0.44788158,3.55092191
-3.98299150,8.75433074,2.89484319,3.34416099,0.08894802,0.40452488,0.45637052,3.59077759
-3.97698849,8.84026498,2.92293479,3.37492223,0.09049900,0.42160118,0.46360743,3.61760948
-3.97098549,8.89379025,2.94095875,3.39281392,0.09174192,0.43760221,0.46945054,3.63073406
-3.96498249,8.91329845,2.94840577,3.39720982,0.09266185,0.45226692,0.47376226,3.62962576
-3.95897949,8.89759164,2.94490371,3.38764996,0.09325004,0.46533972,0.47641426,3.61394849
-3.95297649,8.84595077,2.93024391,3.36386431,0.09350474,0.47657803,0.47729273,3.58358324
-3.94697349,8.75819340,2.90440290,3.32579215,0.09343166,0.48576008,0.47630347,3.53864984
-3.94097049,8.63471608,2.86755789,3.27359600,0.09304428,0.49269222,0.47337672,3.47952106
-3.93496748,8.47651802,2.82009482,3.20766878,0.09236369,0.49721568,0.46847122,3.40682757
-3.92896448,8.28520368,2.76260775,3.12863367,0.09141812,0.49921227,0.46157745,3.32145304
-3.92296148,8.06296291,2.69588945,3.03733607,0.09024212,0.49860889,0.45271980,3.22451891
-3.91695848,7.81252867,2.62091300,2.93482785,0.08887543,0.49538053,0.44195750,3.11735922
-3.91095548,7.53711366,2.53880531,2.82234434,0.08736149,0.48955163,0.42938429,3.00148625
-3.90495248,7.24032844,2.45081355,2.70127490,0.08574581,0.48119585,0.41512679,2.87854864
-3.89894947,6.92608463,2.35826616,2.57312839,0.08407420,0.47043406,0.39934173,2.75028368
-3.89294647,6.59848763,2.26253045,2.43949502,0.08239089,0.45743092,0.38221205,2.61846627
-3.88694347,6.26172411,2.16496892,2.30200619,0.08073679,0.44239003,0.36394214,2.48485679
-3.88094047,5.91994936,2.06689650,2.16229430,0.07914789,0.42554791,0.34475241,2.35115067
-3.87493747,5.57717987,1.96954101,2.02195404,0.07765392,0.40716731,0.32487345,2.21893185
-3.86893447,5.23719595,1.87400886,1.88250688,0.07627733,0.38752987,0.30454003,2.08963249
-3.86293147,4.90345860,1.78125740,1.74537019,0.07503270,0.36692872,0.28398526,1.96450060
-3.85692846,4.57904381,1.69207560,1.61183195,0.07392657,0.34566118,0.26343499,1.84457693
-3.85092546,4.26659664,1.60707334,1.48303200,0.07295772,0.32402197,0.24310288,1.73068194
-3.84492246,3.96830611,1.52668001,1.35995009,0.07211790,0.30229709,0.22318608,1.62341290
-3.83891946,3.68590073,1.45115180,1.24340080,0.07139300,0.28075866,0.20386181,1.52315101
-3.83291646,3.42066375,1.38058715,1.13403505,0.07076445,0.25966077,0.18528483,1.43007731
-3.82691346,3.17346562,1.31494906,1.03234763,0.07021105,0.23923655,0.16758585,1.34419640
-3.82091046,2.94481115,1.25409282,0.93868969,0.06971077,0.21969635,0.15087083,1.26536601
-3.81490745,2.73489742,1.19779736,0.85328543,0.06924273,0.20122697,0.13522112,1.19333066
-3.80890445,2.54367897,1.14579842,0.77625152,0.06878908,0.18399201,0.12069440,1.12775746
-3.80290145,2.37093591,1.09782161,0.70761817,0.06833669,0.16813301,0.10732616,1.06827177
-3.79689845,2.21634139,1.05361365,0.64735066,0.06787860,0.15377130,0.09513175,1.01449113
-3.79089545,2.07952457,1.01297013,0.59537007,0.06741512,0.14101034,0.08410872,0.96605562
-3.78489245,1.96012621,0.97575855,0.55157229,0.06695444,0.12993836,0.07423939,0.92265330
-3.77888944,1.85784429,0.94193562,0.51584436,0.06651287,0.12063110,0.06549351,0.88403967
-3.77288644,1.77246783,0.91155812,0.48807763,0.06611458,0.11315439,0.05783079,0.85005064
-3.76688344,1.70389793,0.88478724,0.46817709,0.06579079,0.10756653,0.05120340,0.82060859
-3.76088044,1.65215561,0.86188619,0.45606678,0.06557864,0.10392020,0.04555814,0.79572170
-3.75487744,1.61737676,0.84321173,0.45169112,0.06551959,0.10226387,0.04083839,0.77547709
-3.74887444,1.59979527,0.82920016,0.45501239,0.06565753,0.10264253,0.03698571,0.76002839
-3.74287144,1.59971568,0.82034871,0.46600465,0.06603675,0.10509790,0.03394111,0.74957882
-3.73686843,1.61747728,0.81719325,0.48464457,0.06669968,0.10966779,0.03164603,0.74436088
-3.73086543,1.65341191,0.82028370,0.51089972,0.06768469,0.11638501,0.03004299,0.74461389
-3.72486243,1.70779768,0.83015796,0.54471507,0.06902402,0.12527557,0.02907598,0.75056070
-3.71885943,1.78081111,0.84731585,0.58599837,0.07074182,0.13635641,0.02869059,0.76238461
-3.71285643,1.87248013,0.87219385,0.63460524,0.07285259,0.14963287,0.02883410,0.78020792
-3.70685343,1.98264007,0.90514174,0.69032473,0.07535988,0.16509577,0.02945527,0.80407280
-3.70085043,2.11089481,0.94640197,0.75286604,0.07825554,0.18271856,0.03050416,0.83392553
-3.69484742,2.25658487,0.99609244,0.82184729,0.08151926,0.20245453,0.03193197,0.86960452
-3.68884442,2.41876392,1.05419319,0.89678676,0.08511880,0.22423429,0.03369078,0.91083279
-3.68284142,2.59618494,1.12053749,0.97709740,0.08901049,0.24796374,0.03573345,0.95721494
-3.67683842,2.78729680,1.19480753,1.06208483,0.09314034,0.27352271,0.03801355,1.00823864
-3.67083542,2.99025171,1.27653481,1.15094940,0.09744540,0.30076437,0.04048540,1.06328065
-3.66483242,3.20292372,1.36510524,1.24279236,0.10185561,0.32951556,0.04310424,1.12161691
-3.65882941,3.42293784,1.45976890,1.33662615,0.10629575,0.35957816,0.04582645,1.18243626
-3.65282641,3.64770921,1.55965398,1.43138889,0.11068771,0.39073151,0.04860994,1.24485745
-3.64682341,3.87449137,1.66378482,1.52596259,0.11495276,0.42273593,0.05141458,1.30794844
-3.64082041,4.10043212,1.77110324,1.61919479,0.11901383,0.45533721,0.05420264,1.37074768
-3.63481741,4.32263549,1.88049277,1.70992288,0.12279771,0.48827197,0.05693937,1.43228639
-3.62881441,4.53822781,1.99080496,1.79700056,0.12623712,0.52127373,0.05959349,1.49161122
-3.62281141,4.74442563,2.10088687,1.87932531,0.12927248,0.55407947,0.06213765,1.54780650
-3.61680840,4.93860331,2.20960881,1.95586607,0.13185342,0.58643627,0.06454884,1.60001543
-3.61080540,5.11835777,2.31589140,2.02569002,0.13393997,0.61810787,0.06680874,1.64745951
-3.60480240,5.28156785,2.41873074,2.08798735,0.13550336,0.64888067,0.06890387,1.68945563
-3.59879940,5.42644606,2.51722072,2.14209301,0.13652648,0.67856890,0.07082567,1.72543028
-3.59279640,5.55158051,2.61057143,2.18750440,0.13700395,0.70701859,0.07257042,1.75493049
-3.58679340,5.65596515,2.69812286,2.22389417,0.13694183,0.73411013,0.07413896,1.77763115
-3.58079040,5.73901683,2.77935306,2.25111749,0.13635706,0.75975911,0.07553639,1.79333855
-3.57478739,5.80057849,2.85388042,2.26921324,0.13527652,0.78391540,0.07677150,1.80198998
-3.56878439,5.84090794,2.92145979,2.27839902,0.13373596,0.80656045,0.07785625,1.80364972
-3.56278139,5.86065271,2.98197267,2.27905997,0.13177866,0.82770288,0.07880507,1.79850128
-3.55677839,5.86081206,3.03541196,2.27173201,0.12945398,0.84737251,0.07963422,1.78683666
-3.55077539,5.84268773,3.08186195,2.25707990,0.12681585,0.86561335,0.08036111,1.76904281
-3.54477239,5.80782585,3.12147501,2.23587130,0.12392123,0.88247568,0.08100376,1.74558606
-3.53876938,5.75795263,3.15444598,2.20894800,0.12082859,0.89800800,0.08158026,1.71699523
-3.53276638,5.69490706,3.18098620,2.17719550,0.11759647,0.91224912,0.08210843,1.68384405
-3.52676338,5.62057391,3.20129856,2.14151252,0.11428217,0.92522114,0.08260563,1.64673379
-3.52076038,5.53682015,3.21555534,2.10278186,0.11094064,0.93692366,0.08308873,1.60627673
-3.51475738,5.44543791,3.22388026,2.06184383,0.10762343,0.94732974,0.08357426,1.56308119
-3.50875438,5.34809654,3.22633595,2.01947361,0.10437799,0.95638395,0.08407874,1.51773863
-3.50275138,5.24630577,3.22291774,1.97636336,0.10124706,0.96400270,0.08461911,1.47081329
-3.49674837,5.14139129,3.21355420,1.93310972,0.09826831,0.97007686,0.08521331,1.42283455
-3.49074537,5.03448314,3.19811443,1.89020712,0.09547416,0.97447668,0.08588084,1.37429221
-3.48474237,4.92651669,3.17642159,1.84804669,0.09289176,0.97705870,0.08664341,1.32563437
-3.47873937,4.81824506,3.14827180,1.80692054,0.09054309,0.97767419,0.08752538,1.27726782
-3.47273637,4.71026102,3.11345710,1.76703061,0.08844522,0.97617875,0.08855421,1.22956048
-3.46673337,4.60302615,3.07179076,1.72850116,0.08661049,0.97244239,0.08976058,1.18284522
-3.46073037,4.49690439,3.02313338,1.69139377,0.08504689,0.96635946,0.09117834,1.13742468
-3.45472736,4.39219705,2.96741779,1.65572360,0.08375832,0.95785785,0.09284414,1.09357618
-3.44872436,4.28917629,2.90467105,1.62147567,0.08274482,0.94690677,0.09479673,1.05155642
-3.44272136,4.18811460,2.83503213,1.58861996,0.08200279,0.93352273,0.09707592,1.01160513
-3.43671836,4.08930776,2.75876392,1.55712435,0.08152506,0.91777321,0.09972129,0.97394741
-3.43071536,3.99308982,2.67625878,1.52696456,0.08130101,0.89977784,0.10277053,0.93879447
-3.42471236,3.89983905,2.58803730,1.49813056,0.08131652,0.87970703,0.10625765,0.90634244
-3.41870935,3.80997459,2.49474033,1.47062927,0.08155396,0.85777795,0.11021099,0.87676950
-3.41270635,3.72394426,2.39711476,1.44448350,0.08199212,0.83424827,0.11465117,0.85023135
-3.40670335,3.64220470,2.29599395,1.41972761,0.08260617,0.80940795,0.11958912,0.82685541
-3.40070035,3.56519548,2.19227407,1.39640035,0.08336778,0.78356945,0.12502423,0.80673418
-3.39469735,3.49330940,2.08688774,1.37453566,0.08424518,0.75705700,0.13094281,0.78991828
-3.38869435,3.42686131,1.98077655,1.35415244,0.08520345,0.73019550,0.13731687,0.77640980
-3.38269135,3.36605787,1.87486390,1.33524404,0.08620500,0.70329955,0.14410335,0.76615651
-3.37668834,3.31097086,1.77002969,1.31776862,0.08721006,0.67666323,0.15124403,0.75904750
-3.37068534,3.26151603,1.66708812,1.30164108,0.08817752,0.65055115,0.15866586,0.75491078
-3.36468234,3.21743933,1.56676947,1.28672735,0.08906579,0.62519111,0.16628204,0.75351323
-3.35867934,3.17831193,1.46970669,1.27284158,0.08983388,0.60076865,0.17399376,0.75456317
-3.35267634,3.14353475,1.37642709,1.25974659,0.09044251,0.57742381,0.18169251,0.75771562
-3.34667334,3.11235263,1.28734921,1.24715768,0.09085531,0.55525006,0.18926298,0.76258042
-3.34067034,3.08387791,1.20278467,1.23474970,0.09104005,0.53429540,0.19658647,0.76873275
-3.33466733,3.05712233,1.12294442,1.22216715,0.09096972,0.51456552,0.20354470,0.77572600
-3.32866433,3.03103602,1.04794882,1.20903672,0.09062360,0.49602867,0.21002381,0.78310637
-3.32266133,3.00455159,0.97784062,1.19498180,0.08998810,0.47862220,0.21591852,0.79042863
-3.31665833,2.97663144,0.91260007,1.17963810,0.08905749,0.46226002,0.22113623,0.79727251
-3.31065533,2.94631591,0.85216112,1.16266968,0.08783423,0.44684101,0.22560079,0.80325885
-3.30465233,2.91277005,0.79642791,1.14378459,0.08632918,0.43225763,0.22925604,0.80806487
-3.29864932,2.87532672,0.74529076,1.12274940,0.08456149,0.41840462,0.23206857,0.81143792
-3.29264632,2.83352410,0.69864096,1.09940179,0.08255814,0.40518717,0.23402993,0.81320681
-3.28664332,2.78713573,0.65638378,1.07366082,0.08035331,0.39252840,0.23515791,0.81329045
-3.28064032,2.73619161,0.61844941,1.04553422,0.07798741,0.38037577,0.23549691,0.81170310
-3.27463732,2.68098960,0.58480133,1.01512251,0.07550600,0.36870626,0.23511734,0.80855602
-3.26863432,2.62209624,0.55544227,0.98261975,0.07295846,0.35753006,0.23411396,0.80405530
-3.26263132,2.56033716,0.53041750,0.94831086,0.07039654,0.34689277,0.23260329,0.79849595
-3.25662831,2.49677727,0.50981562,0.91256568,0.06787290,0.33687596,0.23072006,0.79225229
-3.25062531,2.43269160,0.49376699,0.87583012,0.06543955,0.32759621,0.22861290,0.78576512
-3.24462231,2.36952792,0.48244003,0.83861452,0.06314639,0.31920265,0.22643933,0.77952600
-3.23861931,2.30886260,0.47603553,0.80148000,0.06103978,0.31187309,0.22436029,0.77405935
-3.23261631,2.25235141,0.47477941,0.76502313,0.05916131,0.30580899,0.22253439,0.76990305
-3.22661331,2.20167709,0.47891397,0.72985943,0.05754661,0.30122937,0.22111213,0.76758827
-3.22061031,2.15849564,0.48868807,0.69660647,0.05622450,0.29836388,0.22023026,0.76761942
-3.21460730,2.12438311,0.50434642,0.66586692,0.05521628,0.29744529,0.22000655,0.77045485
-3.20860430,2.10078479,0.52611824,0.63821214,0.05453528,0.29870159,0.22053513,0.77648923
-3.20260130,2.08896833,0.55420554,0.61416679,0.05418662,0.30234787,0.22188271,0.78603821
-3.19659830,2.08998218,0.58877127,0.59419479,0.05416731,0.30857831,0.22408562,0.79932588
-3.19059530,2.10462061,0.62992763,0.57868696,0.05446644,0.31755834,0.22714800,0.81647557
-3.18459230,2.13339607,0.67772476,0.56795069,0.05506574,0.32941730,0.23104104,0.83750424
-3.17858929,2.17651971,0.73214026,0.56220170,0.05594017,0.34424164,0.23570344,0.86232067
-3.17258629,2.23389020,0.79306970,0.56155813,0.05705881,0.36206908,0.24104292,0.89072741
-3.16658329,2.30509132,0.86031868,0.56603699,0.05838575,0.38288360,0.24693892,0.92242645
-3.16058029,2.38939797,0.93359674,0.57555307,0.05988118,0.40661176,0.25324614,0.95702830
-3.15457729,2.48579061,1.01251359,0.58992026,0.06150241,0.43312026,0.25979896,0.99406410
-3.14857429,2.59297761,1.09657800,0.60885535,0.06320503,0.46221514,0.26641657,1.03300042
-3.14257129,2.70942511,1.18519986,0.63198416,0.06494391,0.49364260,0.27290846,1.07325603
-3.13656828,2.83339355,1.27769563,0.65885003,0.06667428,0.52709164,0.27908034,1.11422024
-3.13056528,2.96298024,1.37329735,0.68892449,0.06835266,0.56219863,0.28474000,1.15527202
-3.12456228,3.09616700,1.47116542,0.72161993,0.06993771,0.59855376,0.28970316,1.19579940
-3.11855928,3.23087168,1.57040501,0.75630409,0.07139102,0.63570953,0.29379893,1.23521835
-3.11255628,3.36500244,1.67008575,0.79231602,0.07267777,0.67319088,0.29687488,1.27299063
-3.10655328,3.49651323,1.76926426,0.82898322,0.07376724,0.71050702,0.29880140,1.30863999
-3.10055028,3.62345907,1.86700888,0.86563940,0.07463332,0.74716452,0.29947541,1.34176601
-3.09454727,3.74404932,1.96242556,0.90164244,0.07525485,0.78268135,0.29882317,1.37205542
-3.08854427,3.85669722,2.05468394,0.93639193,0.07561586,0.81660126,0.29680220,1.39929011
-3.08254127,3.96006398,2.14304243,0.96934570,0.07570578,0.84850815,0.29340235,1.42335183
-3.07653827,4.05309550,2.22687094,1.00003471,0.07551954,0.87803959,0.28864585,1.44422329
-3.07053527,4.13505048,2.30567024,1.02807565,0.07505760,0.90489909,0.28258653,1.46198552
-3.06453227,4.20551831,2.37908657,1.05318079,0.07432589,0.92886635,0.27530823,1.47681184
-3.05852926,4.26442599,2.44692083,1.07516458,0.07333568,0.94980504,0.26692245,1.48895838
-3.05252626,4.31203345,2.50913142,1.09394656,0.07210334,0.96766758,0.25756537,1.49875187
-3.04652326,4.34891732,2.56583058,1.10955061,0.07065009,0.98249662,0.24739442,1.50657507
-3.04052026,4.37594368,2.61727405,1.12210036,0.06900154,0.99442296,0.23658443,1.51285052
-3.03451726,4.39423082,2.66384460,1.13181099,0.06718720,1.00365994,0.22532359,1.51802363
-3.02851426,4.40510363,2.70603007,1.13897773,0.06523988,1.01049447,0.21380941,1.52254556
-3.02251126,4.41004163,2.74439701,1.14396166,0.06319501,1.01527497,0.20224459,1.52685715
-3.01650825,4.41062298,2.77956144,1.14717339,0.06108982,1.01839668,0.19083326,1.53137443
-3.01050525,4.40846703,2.81215805,1.14905539,0.05896254,1.02028515,0.17977736,1.53647661
-3.00450225,4.40517798,2.84280970,1.15006376,0.05685148,1.02137847,0.16927345,1.54249696
-2.99849925,4.40229216,2.87209877,1.15065035,0.05479408,1.02210907,0.15950996,1.54971711
-2.99249625,4.40123097,2.90054177,1.15124593,0.05282608,1.02288612,0.15066482,1.55836483
-2.98649325,4.40326152,2.92856869,1.15224510,0.05098057,1.02407899,0.14290354,1.56861524
-2.98049025,4.40946600,2.95650789,1.15399366,0.04928723,1.02600285,0.13637762,1.58059502
-2.97448724,4.42072049,2.98457714,1.15677863,0.04777163,1.02890684,0.13122338,1.59438920
-2.96848424,4.43768348,3.01288106,1.16082142,0.04645467,1.03296532,0.12756088,1.61004959
-2.96248124,4.46079326,3.04141469,1.16627407,0.04535216,1.03827256,0.12549305,1.62760397
-2.95647824,4.49027346,3.07007260,1.17321844,0.04447458,1.04484098,0.12510486,1.64706524
-2.95047524,4.52614502,3.09866254,1.18166823,0.04382703,1.05260288,0.12646237,1.66843918
-2.94447224,4.56824311,3.12692251,1.19157331,0.04340938,1.06141556,0.12961171,1.69173031
-2.93846923,4.61623696,3.15453992,1.20282595,0.04321654,1.07106918,0.13457782,1.71694485
-2.93246623,4.66965084,3.18117135,1.21526839,0.04323900,1.08129725,0.14136308,1.74409036
-2.92646323,4.72788468,3.20646156,1.22870127,0.04346343,1.09178879,0.14994568,1.77317190
-2.92046023,4.79023281,3.23006066,1.24289229,0.04387350,1.10220174,0.16027799,1.80418470
-2.91445723,4.85590015,3.25163827,1.25758474,0.04445076,1.11217685,0.17228482,1.83710391
-2.90845423,4.92401528,3.27089413,1.27250558,0.04517556,1.12135145,0.18586197,1.87187199
-2.90245123,4.99364059,3.28756471,1.28737266,0.04602817,1.12937244,0.20087504,1.90838498
-2.89644822,5.06377996,3.30142585,1.30190108,0.04698974,1.13590805,0.21715874,1.94647866
-2.89044522,5.13338505,3.31229167,1.31580863,0.04804336,1.14065791,0.23451699,1.98591601
-2.88444222,5.20136126,3.32001047,1.32882039,0.04917506,1.14336124,0.25272387,2.02637733
-2.87843922,5.26657491,3.32445834,1.34067264,0.05037470,1.14380283,0.27152569,2.06745426
-2.87243622,5.32786288,3.32553161,1.35111623,0.05163679,1.14181698,0.29064414,2.10864866
-2.86643322,5.38404600,3.32313896,1.35991981,0.05296115,1.13728936,0.30978080,2.14937729
-2.86043022,5.43394697,3.31719461,1.36687298,0.05435342,1.13015698,0.32862276,2.18898241
-2.85442721,5.47641336,3.30761302,1.37178954,0.05582536,1.12040660,0.34684945,2.22674862
-2.84842421,5.51034554,3.29430628,1.37451112,0.05739493,1.10807178,0.36414035,2.26192509
-2.84242121,5.53472887,3.27718431,1.37491094,0.05908608,1.09322907,0.38018350,2.29375258
-2.83641821,5.54866893,3.25615815,1.37289787,0.06092837,1.07599337,0.39468433,2.32149366
-2.83041521,5.55142805,3.23114622,1.36842039,0.06295616,1.05651313,0.40737461,2.34446479
-2.82441221,5.54246095,3.20208293,1.36147037,0.06520758,1.03496528,0.41802096,2.36206812
-2.81840920,5.52144698,3.16892903,1.35208612,0.06772319,1.01155034,0.42643264,2.37382130
-2.81240620,5.48831663,3.13168259,1.34035451,0.07054431,0.98648760,0.43246818,2.37938319
-2.80640320,5.44326968,3.09038966,1.32641165,0.07371117,0.96001067,0.43604039,2.37857387
-2.80040020,5.38678305,3.04515335,1.31044181,0.07726072,0.93236311,0.43711972,2.37138731
-2.79439720,5.31960669,2.99614035,1.29267431,0.08122439,0.90379439,0.43573537,2.35799582
-2.78839420,5.24274666,2.94358395,1.27337818,0.08562575,0.87455580,0.43197442,2.33874557
-2.78239120,5.15743512,2.88778294,1.25285463,0.09047816,0.84489658,0.42597871,2.31414317
-2.77638819,5.06508816,2.82909602,1.23142731,0.09578260,0.81505984,0.41793964,2.28483383
-2.77038519,4.96725275,2.76793177,1.20943086,0.10152568,0.78527852,0.40809118,2.25157213
-2.76438219,4.86554538,2.70473454,1.18719802,0.10767811,0.75577133,0.39670121,2.21518694
-2.75837919,4.76158514,2.63996714,1.16504593,0.11419358,0.72673861,0.38406183,2.17654231
-2.75237619,4.65692493,2.57409114,1.14326239,0.12100828,0.69835843,0.37047880,2.13649648
-2.74637319,4.55298431,2.50754633,1.12209275,0.12804108,0.67078287,0.35626078,2.09586144
-2.74037019,4.45098783,2.44073051,1.10172817,0.13519443,0.64413488,0.34170879,2.05536501
-2.73436718,4.35191235,2.37398121,1.08229613,0.14235607,0.61850574,0.32710631,2.01561775
-2.72836418,4.25644630,2.30756049,1.06385355,0.14940145,0.59395341,0.31271053,1.97708647
-2.72236118,4.16496338,2.24164422,1.04638330,0.15619684,0.57050194,0.29874495,1.94007555
-2.71635818,4.07751213,2.17631628,1.02979419,0.16260307,0.54814203,0.28539379,1.90471730
-2.71035518,3.99382206,2.11156863,1.01392468,0.16847975,0.52683279,0.27279820,1.87097140
-2.70435218,3.91332594,2.04730694,0.99855007,0.17368970,0.50650478,0.26105452,1.83863351
-2.69834917,3.83519701,1.98336167,0.98339305,0.17810361,0.48706416,0.25021440,1.80735233
-2.69234617,3.75839889,1.91950395,0.96813686,0.18160453,0.46839779,0.24028681,1.77665382
-2.68634317,3.68174547,1.85546504,0.95244055,0.18409206,0.45037912,0.23124168,1.74597137
-2.68034017,3.60396729,1.79095830,0.93595552,0.18548605,0.43287457,0.22301488,1.71467976
-2.67433717,3.52378090,1.72570225,0.91834243,0.18572964,0.41575004,0.21551431,1.68213137
-2.66833417,3.43995736,1.65944311,0.89928762,0.18479138,0.39887729,0.20862670,1.64769224
-2.66233117,3.35138645,1.59197559,0.87851827,0.18266652,0.38213989,0.20222480,1.61077651
-2.65632816,3.25713336,1.52316066,0.85581549,0.17937724,0.36543829,0.19617450,1.57087722
-2.65032516,3.15648520,1.45293922,0.83102470,0.17497189,0.34869406,0.19034182,1.52759214
-2.64432216,3.04898546,1.38134100,0.80406300,0.16952326,0.33185286,0.18459910,1.48064362
-2.63831916,2.93445515,1.30848840,0.77492307,0.16312603,0.31488613,0.17883058,1.42989169
-2.63231616,2.81300022,1.23459510,0.74367369,0.15589348,0.29779161,0.17293677,1.37534012
-2.62631316,2.68500569,1.15995982,0.71045693,0.14795355,0.28059242,0.16683786,1.31713555
-2.62031016,2.55111742,1.08495580,0.67548233,0.13944470,0.26333520,0.16047585,1.25556013
-2.61430715,2.41221320,1.01001672,0.63901842,0.13051144,0.24608717,0.15381556,1.19101856
-2.60830415,2.26936535,0.93562022,0.60138228,0.12130001,0.22893252,0.14684449,1.12402026
-2.60230115,2.12379708,0.86226985,0.56292761,0.11195423,0.21196826,0.13957173,1.05515820
