energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.11855928,2.68636472,0.00406606,0.53266340,0.30104365,1.25808307,0.03046735,0.17944374,0.83609218,0.41676260
-3.11255628,2.57794130,0.00372920,0.50955295,0.29169562,1.20889952,0.02853294,0.17093089,0.80276201,0.39675480
-3.10655328,2.47543418,0.00340675,0.48730277,0.28331185,1.16250718,0.02669855,0.16319399,0.77097477,0.37763547
-3.10055028,2.37895143,0.00310174,0.46589185,0.27598429,1.11897306,0.02497037,0.15629406,0.74066757,0.35942465
-3.09454727,2.28846346,0.00281651,0.44528290,0.26978846,1.07829128,0.02335135,0.15027710,0.71174997,0.34212701
-3.08854427,2.20382725,0.00255275,0.42542728,0.26478529,1.04039378,0.02184169,0.14517563,0.68411242,0.32573467
-3.08254127,2.12481538,0.00231154,0.40627035,0.26102368,1.00516390,0.02043940,0.14101069,0.65763559,0.31023050
-3.07653827,2.05114834,0.00209336,0.38775714,0.25854342,0.97245183,0.01914089,0.13779406,0.63220014,0.29559173
-3.07053527,1.98252812,0.00189818,0.36983793,0.25737847,0.94209123,0.01794158,0.13553055,0.60769643,0.28179370
-3.06453227,1.91867149,0.00172553,0.35247344,0.25756014,0.91391595,0.01683650,0.13422031,0.58403367,0.26881352
-3.05852926,1.85934118,0.00157463,0.33563954,0.25912017,0.88777617,0.01582078,0.13386092,0.56114810,0.25663352
-3.05252626,1.80437333,0.00144438,0.31933098,0.26209340,0.86355297,0.01489020,0.13444926,0.53900962,0.24524429
-3.04652326,1.75369996,0.00133356,0.30356417,0.26651988,0.84117064,0.01404148,0.13598296,0.51762671,0.23464712
-3.04052026,1.70736538,0.00124084,0.28837879,0.27244634,0.82060631,0.01327265,0.13846149,0.49704936,0.22485580
-3.03451726,1.66553582,0.00116487,0.27383818,0.27992693,0.80189621,0.01258322,0.14188679,0.47736974,0.21589769
-3.02851426,1.62850182,0.00110437,0.26002844,0.28902308,0.78513847,0.01197425,0.14626350,0.45872075,0.20781387
-3.02251126,1.59667344,0.00105816,0.24705638,0.29980262,0.77049231,0.01144838,0.15159866,0.44127248,0.20065860
-3.01650825,1.57056845,0.00102522,0.23504636,0.31233803,0.75817362,0.01100975,0.15790120,0.42522665,0.19449792
-3.01050525,1.55079411,0.00100469,0.22413616,0.32670401,0.74844726,0.01066380,0.16518092,0.41080944,0.18940754
-3.00450225,1.53802333,0.00099594,0.21447213,0.34297436,0.74161631,0.01041708,0.17344733,0.39826288,0.18547003
-2.99849925,1.53296621,0.00099851,0.20620367,0.36121820,0.73800879,0.01027695,0.18270825,0.38783527,0.18277154
-2.99249625,1.53633813,0.00101216,0.19947749,0.38149588,0.73796244,0.01025125,0.19296823,0.37977101,0.18139804
-2.98649325,1.54882564,0.00103682,0.19443165,0.40385445,0.74180808,0.01034800,0.20422695,0.37430016,0.18143132
-2.98049025,1.57105151,0.00107258,0.19118976,0.42832293,0.74985243,0.01057496,0.21647756,0.37162820,0.18294482
-2.97448724,1.60354024,0.00111967,0.18985541,0.45490767,0.76236084,0.01093934,0.22970508,0.37192635,0.18599954
-2.96848424,1.64668542,0.00117839,0.19050715,0.48358770,0.77954086,0.01144740,0.24388487,0.37532280,0.19064001
-2.96248124,1.70072012,0.00124912,0.19319410,0.51431052,0.80152721,0.01210411,0.25898126,0.38189510,0.19689066
-2.95647824,1.76569156,0.00133225,0.19793234,0.54698834,0.82836879,0.01291288,0.27494631,0.39166406,0.20475260
-2.95047524,1.84144113,0.00142817,0.20470225,0.58149507,0.86001840,0.01387522,0.29171888,0.40458931,0.21420097
-2.94447224,1.92759053,0.00153719,0.21344685,0.61766418,0.89632554,0.01499052,0.30922388,0.42056670,0.22518296
-2.93846923,2.02353494,0.00165956,0.22407112,0.65528777,0.93703275,0.01625589,0.32737197,0.43942765,0.23761668
-2.93246623,2.12844355,0.00179542,0.23644258,0.69411682,0.98177568,0.01766595,0.34605948,0.46094064,0.25139078
-2.92646323,2.24126788,0.00194478,0.25039282,0.73386295,1.03008717,0.01921281,0.36516894,0.48481455,0.26636511
-2.92046023,2.36075778,0.00210749,0.26572027,0.77420170,1.08140506,0.02088599,0.38456989,0.51070419,0.28237223
-2.91445723,2.48548496,0.00228327,0.28219388,0.81477748,1.13508384,0.02267248,0.40412030,0.53821756,0.29921993
-2.90845423,2.61387345,0.00247166,0.29955786,0.85521003,1.19040959,0.02455683,0.42366850,0.56692495,0.31669464
-2.90245123,2.74423618,0.00267205,0.31753725,0.89510250,1.24661782,0.02652131,0.44305549,0.59636945,0.33456572
-2.89644822,2.87481669,0.00288368,0.33584421,0.93405079,1.30291375,0.02854615,0.46211791,0.62607871,0.35259048
-2.89044522,3.00383452,0.00310562,0.35418483,0.97165407,1.35849399,0.03060978,0.48069130,0.65557751,0.37051986
-2.88444222,3.12953291,0.00333685,0.37226631,1.00752603,1.41256922,0.03268923,0.49861379,0.68440081,0.38810453
-2.87843922,3.25022702,0.00357621,0.38980428,1.04130656,1.46438671,0.03476048,0.51573001,0.71210676,0.40510132
-2.87243622,3.36435108,0.00382245,0.40652998,1.07267330,1.51325208,0.03679890,0.53189521,0.73828928,0.42127963
-2.86643322,3.47050251,0.00407425,0.42219706,1.10135270,1.55854921,0.03877975,0.54697922,0.76258967,0.43642775
-2.86043022,3.56748154,0.00433023,0.43658780,1.12712995,1.59975778,0.04067862,0.56087044,0.78470676,0.45035874
-2.85442721,3.65432455,0.00458897,0.44951848,1.14985738,1.63646762,0.04247199,0.57347931,0.80440526,0.46291564
-2.84842421,3.73032984,0.00484904,0.46084366,1.16946089,1.66838924,0.04413769,0.58474140,0.82152176,0.47397587
-2.84242121,3.79507478,0.00510902,0.47045920,1.18594384,1.69536037,0.04565536,0.59461973,0.83596822,0.48345455
-2.83641821,3.84842335,0.00536750,0.47830394,1.19938837,1.71734794,0.04700698,0.60310639,0.84773268,0.49130662
-2.83041521,3.89052393,0.00562308,0.48435984,1.20995370,1.73444565,0.04817719,0.61022307,0.85687706,0.49752762
-2.82441221,3.92179687,0.00587444,0.48865071,1.21787145,1.74686711,0.04915363,0.61602068,0.86353213,0.50215308
-2.81840920,3.94291265,0.00612026,0.49123942,1.22343804,1.75493479,0.04992726,0.62057777,0.86788978,0.50525647
-2.81240620,3.95476090,0.00635929,0.49222375,1.22700426,1.75906527,0.05049245,0.62399793,0.87019288,0.50694583
-2.80640320,3.95841164,0.00659031,0.49173119,1.22896245,1.75975118,0.05084710,0.62640601,0.87072313,0.50735905
-2.80040020,3.95507011,0.00681214,0.48991261,1.22973161,1.75754070,0.05099260,0.62794349,0.86978747,0.50665816
-2.79439720,3.94602666,0.00702360,0.48693538,1.22974106,1.75301512,0.05093366,0.62876282,0.86770352,0.50502264
-2.78839420,3.93260396,0.00722354,0.48297608,1.22941324,1.74676555,0.05067815,0.62902126,0.86478482,0.50264210
-2.78239120,3.91610313,0.00741079,0.47821315,1.22914635,1.73936933,0.05023669,0.62887416,0.86132651,0.49970861
-2.77638819,3.89775129,0.00758415,0.47281975,1.22929747,1.73136736,0.04962227,0.62846813,0.85759204,0.49640904
-2.77038519,3.87865222,0.00774240,0.46695734,1.23016699,1.72324283,0.04884983,0.62793428,0.85380156,0.49291757
-2.76438219,3.85974244,0.00788424,0.46076994,1.23198492,1.71540236,0.04793565,0.62738191,0.85012262,0.48938885
-2.75837919,3.84175420,0.00800834,0.45437955,1.23489972,1.70816027,0.04689690,0.62689292,0.84666335,0.48595196
-2.75237619,3.82518699,0.00811328,0.44788285,1.23897021,1.70172637,0.04575105,0.62651717,0.84346872,0.48270553
-2.74637319,3.81028884,0.00819763,0.44134917,1.24416085,1.69619802,0.04451540,0.62626921,0.84051980,0.47971418
-2.74037019,3.79704798,0.00825991,0.43481991,1.25034079,1.69155658,0.04320656,0.62612637,0.83773614,0.47700637
-2.73436718,3.78519540,0.00829866,0.42830927,1.25728671,1.68766846,0.04184012,0.62602857,0.83498097,0.47457387
-2.72836418,3.77421810,0.00831243,0.42180628,1.26468937,1.68429076,0.04043029,0.62587975,0.83206916,0.47237275
-2.72236118,3.76338262,0.00829990,0.41527792,1.27216381,1.68108133,0.03898967,0.62555110,0.82877728,0.47032589
-2.71635818,3.75176766,0.00825988,0.40867309,1.27926267,1.67761280,0.03752914,0.62488578,0.82485537,0.46832698
-2.71035518,3.73830472,0.00819139,0.40192727,1.28549225,1.67339009,0.03605780,0.62370522,0.82003980,0.46624559
-2.70435218,3.72182485,0.00809372,0.39496760,1.29033062,1.66787072,0.03458307,0.62181658,0.81406665,0.46393337
-2.69834917,3.70110966,0.00796650,0.38771803,1.29324720,1.66048710,0.03311074,0.61902117,0.80668482,0.46123092
-2.69234617,3.67494457,0.00780972,0.38010446,1.29372292,1.65066994,0.03164526,0.61512336,0.79766859,0.45797513
-2.68634317,3.64217203,0.00762384,0.37205941,1.29127021,1.63787189,0.03018992,0.60993977,0.78682869,0.45400658
-2.68034017,3.60174264,0.00740974,0.36352630,1.28545220,1.62159043,0.02874714,0.60330824,0.77402187,0.44917684
-2.67433717,3.55276223,0.00716881,0.35446293,1.27590012,1.60138916,0.02731875,0.59509616,0.75915829,0.44335525
-2.66833417,3.49453307,0.00690291,0.34484428,1.26232855,1.57691673,0.02590630,0.58520791,0.74220667,0.43643502
-2.66233117,3.42658774,0.00661435,0.33466436,1.24454781,1.54792262,0.02451124,0.57359105,0.72319711,0.42833838
-2.65632816,3.34871462,0.00630586,0.32393729,1.22247303,1.51426931,0.02313521,0.56024099,0.70222154,0.41902056
-2.65032516,3.26097415,0.00598057,0.31269752,1.19612979,1.47594045,0.02178015,0.54520398,0.67943189,0.40847264
-2.64432216,3.16370566,0.00564185,0.30099927,1.16565608,1.43304482,0.02044844,0.52857838,0.65503632,0.39672304
-2.63831916,3.05752472,0.00529333,0.28891538,1.13130053,1.38581593,0.01914300,0.51051411,0.62929361,0.38383780
-2.63231616,2.94331155,0.00493875,0.27653546,1.09341724,1.33460768,0.01786723,0.49121040,0.60250615,0.36991951
-2.62631316,2.82219124,0.00458187,0.26396370,1.05245738,1.27988612,0.01662507,0.47091190,0.57501192,0.35510524
-2.62031016,2.69550673,0.00422641,0.25131631,1.00895786,1.22221786,0.01542086,0.44990346,0.54717560,0.33956337
-2.61430715,2.56478593,0.00387592,0.23871874,0.96352780,1.16225567,0.01425929,0.42850365,0.51937944,0.32348958
-2.60830415,2.43170422,0.00353373,0.22630279,0.91683297,1.10072193,0.01314524,0.40705738,0.49201391,0.30710223
-2.60230115,2.29804379,0.00320284,0.21420365,0.86957911,1.03839042,0.01208371,0.38592789,0.46546858,0.29063721
-2.59629815,2.16565120,0.00288593,0.20255704,0.82249443,0.97606734,0.01107963,0.36548827,0.44012341,0.27434247
-2.59029515,2.03639452,0.00258524,0.19149645,0.77631195,0.91457197,0.01013779,0.34611290,0.41634055,0.25847252
-2.58429215,1.91212116,0.00230261,0.18115042,0.73175218,0.85471773,0.00926269,0.32816894,0.39445688,0.24328282
-2.57828914,1.79461744,0.00203941,0.17164015,0.68950655,0.79729405,0.00845843,0.31200806,0.37477721,0.22902439
-2.57228614,1.68557079,0.00179660,0.16307716,0.65022207,0.74304944,0.00772867,0.29795862,0.35756845,0.21593872
-2.56628314,1.58653519,0.00157472,0.15556128,0.61448736,0.69267623,0.00707650,0.28631843,0.34305451,0.20425286
-2.56028014,1.49890031,0.00137391,0.14917879,0.58282053,0.64679707,0.00650445,0.27734812,0.33141211,0.19417509
-2.55427714,1.42386480,0.00119397,0.14400087,0.55565892,0.60595336,0.00601437,0.27126529,0.32276751,0.18589081
-2.54827414,1.36241375,0.00103439,0.14008223,0.53335085,0.57059588,0.00560746,0.26823941,0.31719412,0.17955905
-2.54227114,1.31530064,0.00089440,0.13746012,0.51614953,0.54107731,0.00528424,0.26838757,0.31471099,0.17530933
-2.53626813,1.28303369,0.00077303,0.13615353,0.50420911,0.51764690,0.00504447,0.27177120,0.31528239,0.17323900
-2.53026513,1.26586673,0.00066911,0.13616279,0.49758279,0.50044721,0.00488720,0.27839367,0.31881823,0.17341115
-2.52426213,1.26379462,0.00058140,0.13746950,0.49622310,0.48951264,0.00481072,0.28819896,0.32517559,0.17585292
-2.51825913,1.27655322,0.00050856,0.14003674,0.49998422,0.48477006,0.00481255,0.30107146,0.33416135,0.18055448
-2.51225613,1.30362409,0.00044920,0.14380972,0.50862630,0.48604121,0.00488945,0.31683687,0.34553577,0.18746849
-2.50625313,1.34424389,0.00040194,0.14871674,0.52182164,0.49304697,0.00503739,0.33526448,0.35901728,0.19651031
-2.50025013,1.39741864,0.00036542,0.15467052,0.53916272,0.50541348,0.00525156,0.35607068,0.37428818,0.20755885
-2.49424712,1.46194273,0.00033831,0.16156986,0.56017189,0.52268002,0.00552641,0.37892394,0.39100136,0.22045819
-2.48824412,1.53642285,0.00031934,0.16930157,0.58431261,0.54430870,0.00585566,0.40345108,0.40878791,0.23502003
-2.48224112,1.61930641,0.00030732,0.17774262,0.61100193,0.56969584,0.00623234,0.42924497,0.42726529,0.25102692
-2.47623812,1.70891435,0.00030110,0.18676258,0.63962418,0.59818485,0.00664890,0.45587349,0.44604618,0.26823636
-2.47023512,1.80347772,0.00029966,0.19622598,0.66954538,0.62908065,0.00709724,0.48288959,0.46474742,0.28638564
-2.46423212,1.90117739,0.00030203,0.20599494,0.70012815,0.66166510,0.00756889,0.50984226,0.48299910,0.30519744
-2.45822911,2.00018598,0.00030735,0.21593156,0.73074676,0.69521342,0.00805508,0.53628813,0.50045331,0.32438603
-2.45222611,2.09871099,0.00031484,0.22590032,0.76080189,0.72901097,0.00854694,0.56180335,0.51679236,0.34366390
-2.44622311,2.19503780,0.00032381,0.23577029,0.78973470,0.76237012,0.00903565,0.58599538,0.53173615,0.36274874
-2.44022011,2.28757140,0.00033366,0.24541705,0.81703973,0.79464657,0.00951261,0.60851425,0.54504854,0.38137040
-2.43421711,2.37487521,0.00034388,0.25472441,0.84227638,0.82525474,0.00996962,0.62906286,0.55654230,0.39927776
-2.42821411,2.45570592,0.00035405,0.26358576,0.86507843,0.85368158,0.01039906,0.64740594,0.56608271,0.41624512
-2.42221111,2.52904276,0.00036384,0.27190518,0.88516132,0.87949838,0.01079406,0.66337722,0.57358948,0.43207802
-2.41620810,2.59411036,0.00037299,0.27959816,0.90232699,0.90237008,0.01114867,0.67688448,0.57903707,0.44661819
-2.41020510,2.65039415,0.00038135,0.28659213,0.91646615,0.92206174,0.01145793,0.68791226,0.58245339,0.45974737
-2.40420210,2.69764759,0.00038883,0.29282664,0.92755770,0.93844193,0.01171804,0.69652199,0.58391685,0.47139003
-2.39819910,2.73589114,0.00039543,0.29825342,0.93566560,0.95148280,0.01192636,0.70284953,0.58355210,0.48151471
-2.39219610,2.76540269,0.00040121,0.30283620,0.94093310,0.96125687,0.01208149,0.70710004,0.58152436,0.49013397
-2.38619310,2.78669996,0.00040630,0.30655049,0.94357465,0.96793070,0.01218326,0.70954044,0.57803285,0.49730298
-2.38019010,2.80051539,0.00041090,0.30938316,0.94386578,0.97175554,0.01223266,0.71048961,0.57330334,0.50311676
-2.37418709,2.80776445,0.00041522,0.31133207,0.94213124,0.97305540,0.01223180,0.71030674,0.56758018,0.50770614
-2.36818409,2.80950845,0.00041954,0.31240562,0.93873196,0.97221294,0.01218379,0.70937810,0.56111808,0.51123260
-2.36218109,2.80691329,0.00042416,0.31262221,0.93405112,0.96965378,0.01209263,0.70810289,0.55417393,0.51388218
-2.35617809,2.80120534,0.00042938,0.31200973,0.92847989,0.96582961,0.01196303,0.70687850,0.54699879,0.51585855
-2.35017509,2.79362619,0.00043551,0.31060496,0.92240337,0.96120093,0.01180028,0.70608587,0.53983040,0.51737565
-2.34417209,2.78538758,0.00044285,0.30845282,0.91618695,0.95621984,0.01161007,0.70607530,0.53288633,0.51864991
-2.33816908,2.77762810,0.00045169,0.30560557,0.91016375,0.95131353,0.01139832,0.70715344,0.52635802,0.51989250
-2.33216608,2.77137295,0.00046228,0.30212180,0.90462344,0.94686903,0.01117101,0.70957171,0.52040565,0.52130165
-2.32616308,2.76749814,0.00047483,0.29806534,0.89980264,0.94321965,0.01093404,0.71351673,0.51515422,0.52305547
-2.32016008,2.76670013,0.00048954,0.29350388,0.89587741,0.94063364,0.01069308,0.71910301,0.51069067,0.52530540
-2.31415708,2.76947197,0.00050654,0.28850752,0.89295779,0.93930523,0.01045349,0.72636823,0.50706220,0.52817049
-2.30815408,2.77608659,0.00052595,0.28314718,0.89108480,0.93934853,0.01022018,0.73527120,0.50427581,0.53173277
-2.30215108,2.78658794,0.00054784,0.27749291,0.89022973,0.94079435,0.00999757,0.74569272,0.50229902,0.53603382
-2.29614807,2.80079008,0.00057226,0.27161221,0.89029594,0.94358997,0.00978957,0.75743915,0.50106177,0.54107278
-2.29014507,2.81828439,0.00059926,0.26556835,0.89112299,0.94760191,0.00959957,0.77024874,0.50045936,0.54680573
-2.28414207,2.83845480,0.00062888,0.25941889,0.89249303,0.95262165,0.00943045,0.78380034,0.50035654,0.55314665
-2.27813907,2.86050025,0.00066120,0.25321444,0.89413921,0.95837386,0.00928460,0.79772434,0.50059241,0.55996988
-2.27213607,2.88346396,0.00069630,0.24699760,0.89575590,0.96452713,0.00916405,0.81161531,0.50098614,0.56711408
-2.26613307,2.90626830,0.00073433,0.24080236,0.89701025,0.97070651,0.00907049,0.82504598,0.50134335,0.57438743
-2.26013007,2.92775410,0.00077551,0.23465387,0.89755486,0.97650761,0.00900542,0.83758195,0.50146284,0.58157414
-2.25412706,2.94672284,0.00082012,0.22856857,0.89704094,0.98151169,0.00897017,0.84879660,0.50114358,0.58844178
-2.24812406,2.96198028,0.00086854,0.22255478,0.89513160,0.98530105,0.00896603,0.85828575,0.50019168,0.59474935
-2.24212106,2.97237974,0.00092124,0.21661362,0.89151469,0.98747428,0.00899434,0.86568122,0.49842711,0.60025564
-2.23611806,2.97686331,0.00097874,0.21074024,0.88591478,0.98766071,0.00905651,0.87066311,0.49568987,0.60472759
-2.23011506,2.97449944,0.00104167,0.20492531,0.87810365,0.98553354,0.00915403,0.87297000,0.49184554,0.60794843
-2.22411206,2.96451531,0.00111069,0.19915659,0.86790912,0.98082113,0.00928853,0.87240700,0.48678976,0.60972494
-2.21810905,2.94632286,0.00118650,0.19342062,0.85522170,0.97331605,0.00946166,0.86885106,0.48045177,0.60989392
-2.21210605,2.91953734,0.00126978,0.18770431,0.83999884,0.96288158,0.00967506,0.86225356,0.47279658,0.60832735
-2.20610305,2.88398793,0.00136118,0.18199634,0.82226672,0.94945548,0.00993023,0.85264017,0.46382592,0.60493607
-2.20010005,2.83972004,0.00146125,0.17628848,0.80211946,0.93305095,0.01022837,0.84010781,0.45357791,0.59967198
-2.19409705,2.78698950,0.00157039,0.17057647,0.77971597,0.91375480,0.01057022,0.82481929,0.44212531,0.59252858
-2.18809405,2.72624927,0.00168883,0.16486070,0.75527449,0.89172311,0.01095587,0.80699557,0.42957277,0.58353997
-2.18209105,2.65812931,0.00181654,0.15914648,0.72906521,0.86717460,0.01138456,0.78690640,0.41605294,0.57277834
-2.17608804,2.58341104,0.00195324,0.15344409,0.70140135,0.84038211,0.01185448,0.76485947,0.40172178,0.56035019
-2.17008504,2.50299754,0.00209831,0.14776840,0.67262912,0.81166264,0.01236264,0.74118897,0.38675328,0.54639152
-2.16408204,2.41788123,0.00225081,0.14213837,0.64311699,0.78136647,0.01290472,0.71624377,0.37133378,0.53106220
-2.15807904,2.32911029,0.00240943,0.13657628,0.61324476,0.74986583,0.01347498,0.69037599,0.35565621,0.51453990
-2.15207604,2.23775565,0.00257252,0.13110681,0.58339293,0.71754360,0.01406628,0.66393022,0.33991443,0.49701385
-2.14607304,2.14487967,0.00273811,0.12575615,0.55393259,0.68478250,0.01467006,0.63723405,0.32429790,0.47867868
-2.14007004,2.05150773,0.00290391,0.12055094,0.52521637,0.65195516,0.01527653,0.61058996,0.30898687,0.45972867
-2.13406703,1.95860380,0.00306740,0.11551741,0.49757054,0.61941535,0.01587481,0.58426908,0.29414821,0.44035267
-2.12806403,1.86705037,0.00322587,0.11068048,0.47128848,0.58749050,0.01645321,0.55850661,0.27993201,0.42072971
-2.12206103,1.77763331,0.00337650,0.10606300,0.44662557,0.55647585,0.01699952,0.53349928,0.26646890,0.40102552
-2.11605803,1.69103154,0.00351646,0.10168520,0.42379554,0.52663002,0.01750141,0.50940443,0.25386824,0.38139012
-2.11005503,1.60781139,0.00364299,0.09756410,0.40296814,0.49817211,0.01794680,0.48634073,0.24221705,0.36195617
-2.10405203,1.52842523,0.00375350,0.09371322,0.38426806,0.47128011,0.01832428,0.46439025,0.23157951,0.34283835
-2.09804902,1.45321369,0.00384563,0.09014232,0.36777490,0.44609067,0.01862349,0.44360160,0.22199722,0.32413355
-2.09204602,1.38241095,0.00391739,0.08685727,0.35352405,0.42269978,0.01883551,0.42399382,0.21348985,0.30592163
-2.08604302,1.31615225,0.00396720,0.08385997,0.34150833,0.40116434,0.01895319,0.40556072,0.20605613,0.28826680
-2.08004002,1.25448300,0.00399393,0.08114844,0.33168008,0.38150445,0.01897139,0.38827541,0.19967530,0.27121938
-2.07403702,1.19736882,0.00399698,0.07871689,0.32395386,0.36370613,0.01888722,0.37209477,0.19430856,0.25481774
-2.06803402,1.14470607,0.00397629,0.07655588,0.31820939,0.34772446,0.01870009,0.35696357,0.18990085,0.23909041
-2.06203102,1.09633243,0.00393233,0.07465257,0.31429489,0.33348693,0.01841174,0.34281829,0.18638267,0.22405811
-2.05602801,1.05203733,0.00386608,0.07299105,0.31203067,0.32089705,0.01802620,0.32959038,0.18367202,0.20973577
-2.05002501,1.01157207,0.00377904,0.07155269,0.31121310,0.30983806,0.01754959,0.31720909,0.18167641,0.19613429
-2.04402201,0.97465975,0.00367314,0.07031666,0.31161890,0.30017684,0.01698990,0.30560380,0.18029512,0.18326224
-2.03801901,0.94100496,0.00355070,0.06926055,0.31300990,0.29176795,0.01635673,0.29470598,0.17942146,0.17112730
-2.03201601,0.91030353,0.00341434,0.06836105,0.31513815,0.28445789,0.01566090,0.28445087,0.17894532,0.15973756
-2.02601301,0.88225237,0.00326695,0.06759488,0.31775153,0.27808948,0.01491414,0.27477902,0.17875587,0.14910271
-2.02001001,0.85655955,0.00311158,0.06693971,0.32059972,0.27250646,0.01412867,0.26563772,0.17874442,0.13923507
-2.01400700,0.83295476,0.00295138,0.06637528,0.32344054,0.26755821,0.01331688,0.25698253,0.17880749,0.13015064
-2.00800400,0.81119989,0.00278957,0.06588456,0.32604637,0.26310457,0.01249100,0.24877885,0.17884992,0.12187006
-2.00200100,0.79109986,0.00262933,0.06545499,0.32821077,0.25902055,0.01166274,0.24100359,0.17878808,0.11441960
-1.99599800,0.77251321,0.00247382,0.06507967,0.32975467,0.25520099,0.01084314,0.23364698,0.17855294,0.10783206
-1.98999500,0.75536206,0.00232611,0.06475854,0.33053231,0.25156480,0.01004229,0.22671435,0.17809294,0.10214765
-1.98399200,0.73964118,0.00218919,0.06449939,0.33043633,0.24805877,0.00926926,0.22022787,0.17737654,0.09741485
-1.97798899,0.72542531,0.00206598,0.06431872,0.32940189,0.24466058,0.00853200,0.21422801,0.17639425,0.09369094
-1.97198599,0.71287442,0.00195927,0.06424224,0.32740961,0.24138103,0.00783732,0.20877471,0.17516008,0.09104246
-1.96598299,0.70223616,0.00187182,0.06430515,0.32448697,0.23826514,0.00719094,0.20394794,0.17371215,0.08954520
-1.95997999,0.69384514,0.00180632,0.06455196,0.32070815,0.23539201,0.00659754,0.19984762,0.17211249,0.08928384
-1.95397699,0.68811844,0.00176544,0.06503582,0.31619213,0.23287342,0.00606084,0.19659262,0.17044595,0.09035108
-1.94797399,0.68554728,0.00175183,0.06581749,0.31109912,0.23085098,0.00558375,0.19431892,0.16881805,0.09284610
-1.94197099,0.68668463,0.00176816,0.06696371,0.30562522,0.22949196,0.00516849,0.19317669,0.16735195,0.09687252
-1.93596798,0.69212878,0.00181709,0.06854516,0.29999565,0.22898373,0.00481666,0.19332635,0.16618452,0.10253560
-1.92996498,0.70250339,0.00190128,0.07063396,0.29445670,0.22952705,0.00452941,0.19493371,0.16546164,0.10993889
-1.92396198,0.71843428,0.00202339,0.07330076,0.28926658,0.23132835,0.00430751,0.19816418,0.16533284,0.11918033
-1.91795898,0.74052386,0.00218602,0.07661156,0.28468572,0.23459125,0.00415139,0.20317629,0.16594550,0.13034783
-1.91195598,0.76932403,0.00239168,0.08062431,0.28096679,0.23950759,0.00406125,0.21011474,0.16743888,0.14351469
-1.90595298,0.80530856,0.00264271,0.08538547,0.27834479,0.24624837,0.00403700,0.21910325,0.16993807,0.15873480
-1.89994997,0.84884625,0.00294123,0.09092662,0.27702782,0.25495497,0.00407833,0.23023741,0.17354832,0.17603810
-1.89394697,0.90017588,0.00328904,0.09726129,0.27718867,0.26573085,0.00418462,0.24357808,0.17834973,0.19542632
-1.88794397,0.95938444,0.00368750,0.10438224,0.27895780,0.27863437,0.00435492,0.25914537,0.18439287,0.21686941
-1.88194097,1.02638953,0.00413746,0.11225915,0.28241786,0.29367281,0.00458788,0.27691387,0.19169520,0.24030288
-1.87593797,1.10092718,0.00463914,0.12083717,0.28760009,0.31079814,0.00488169,0.29680909,0.20023870,0.26562614
-1.86993497,1.18254582,0.00519201,0.13003614,0.29448263,0.32990450,0.00523398,0.31870558,0.20996880,0.29270228
-1.86393197,1.27060708,0.00579471,0.13975080,0.30299094,0.35082790,0.00564175,0.34242691,0.22079456,0.32135910
-1.85792896,1.36429360,0.00644496,0.14985194,0.31300019,0.37334794,0.00610130,0.36774748,0.23259035,0.35139168
-1.85192596,1.46262402,0.00713945,0.16018859,0.32433956,0.39719175,0.00660821,0.39439634,0.24519871,0.38256633
-1.84592296,1.56447463,0.00787383,0.17059113,0.33679823,0.42204001,0.00715725,0.42206284,0.25843458,0.41462583
-1.83991996,1.66860704,0.00864264,0.18087537,0.35013281,0.44753474,0.00774238,0.45040412,0.27209056,0.44729576
-1.83391696,1.77370078,0.00943936,0.19084741,0.36407583,0.47328890,0.00835680,0.47905388,0.28594294,0.48029160
-1.82791396,1.87838960,0.01025636,0.20030906,0.37834491,0.49889703,0.00899294,0.50763247,0.29975854,0.51332633
-1.82191096,1.98129977,0.01108505,0.20906376,0.39265227,0.52394687,0.00964254,0.53575763,0.31330167,0.54611794
-1.81590795,2.08108883,0.01191592,0.21692270,0.40671402,0.54803125,0.01029675,0.56305542,0.32634127,0.57839675
-1.80990495,2.17648294,0.01273868,0.22371080,0.42025898,0.57075993,0.01094626,0.58917113,0.33865771,0.60991176
-1.80390195,2.26631125,0.01354247,0.22927246,0.43303655,0.59177074,0.01158142,0.61377929,0.35004902,0.64043596
-1.79789895,2.34953556,0.01431603,0.23347668,0.44482338,0.61073964,0.01219245,0.63659271,0.36033636,0.66977016
-1.79189595,2.42527416,0.01504793,0.23622142,0.45542851,0.62738936,0.01276962,0.65736990,0.36936841,0.69774508
-1.78589295,2.49281878,0.01572684,0.23743696,0.46469696,0.64149606,0.01330342,0.67592065,0.37702459,0.72422174
-1.77988994,2.55164409,0.01634179,0.23708812,0.47251160,0.65289400,0.01378483,0.69210957,0.38321702,0.74909002
-1.77388694,2.60140962,0.01688243,0.23517520,0.47879331,0.66147800,0.01420549,0.70585749,0.38789116,0.77226569
-1.76788394,2.64195442,0.01733935,0.23173376,0.48349961,0.66720358,0.01455793,0.71714064,0.39102523,0.79368601
-1.76188094,2.67328513,0.01770429,0.22683306,0.48662199,0.67008502,0.01483572,0.72598794,0.39262848,0.81330445
-1.75587794,2.69555864,0.01797041,0.22057339,0.48818205,0.67019145,0.01503374,0.73247648,0.39273851,0.83108486
