energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.11255628,15.22396806,0.02306551,4.06049637,0.66776849,5.09162799,0.07680979,1.51362764,5.85810377,3.67180581
-3.10655328,15.16940649,0.02291081,4.05149080,0.66706219,5.07929675,0.07587738,1.49796562,5.85014346,3.65375061
-3.10055028,15.10137820,0.02262823,4.03555182,0.66557462,5.07063208,0.07477964,1.48011118,5.82559513,3.63029272
-3.09454727,15.02537622,0.02222269,4.01463467,0.66327064,5.06696097,0.07355730,1.46016636,5.78739161,3.60299753
-3.08854427,14.94690664,0.02170155,3.99080085,0.66011234,5.06940429,0.07225414,1.43823084,5.73877586,3.57348939
-3.08254127,14.87129193,0.02107435,3.96614448,0.65606114,5.07883295,0.07091563,1.41440204,5.68318887,3.54339430
-3.07653827,14.80348254,0.02035246,3.94271714,0.65108025,5.09583410,0.06958762,1.38877612,5.62415058,3.51428246
-3.07053527,14.74788496,0.01954873,3.92245436,0.64513725,5.12068918,0.06831511,1.36144977,5.56513833,3.48761322
-3.06453227,14.70821400,0.01867702,3.90710690,0.63820686,5.15336529,0.06714102,1.33252270,5.50946796,3.46468470
-3.05852926,14.68737561,0.01775180,3.89817947,0.63027369,5.19352054,0.06610522,1.30210072,5.46018215,3.44659006
-3.05252626,14.68738550,0.01678772,3.89687965,0.62133491,5.24052365,0.06524365,1.27029899,5.41995061,3.43418219
-3.04652326,14.70932650,0.01579916,3.90407878,0.61140260,5.29348713,0.06458777,1.23724552,5.39098577,3.42804825
-3.04052026,14.75334629,0.01479991,3.92028654,0.60050579,5.35131269,0.06416412,1.20308428,5.37497730,3.42849489
-3.03451726,14.81869454,0.01380284,3.94563987,0.58869202,5.41274692,0.06399423,1.16797796,5.37304747,3.43554462
-3.02851426,14.90379718,0.01281964,3.97990658,0.57602825,5.47644472,0.06409465,1.13210995,5.38572891,3.44894319
-3.02251126,15.00636317,0.01186063,4.02250304,0.56260114,5.54103734,0.06447726,1.09568541,5.41296489,3.46817757
-3.01650825,15.12351800,0.01093465,4.07252505,0.54851656,5.60520178,0.06514962,1.05893118,5.45413163,3.49250338
-3.01050525,15.25195681,0.01004898,4.12879008,0.53389830,5.66772802,0.06611556,1.02209452,5.50808089,3.52098043
-3.00450225,15.38810912,0.00920938,4.18988888,0.51888606,5.72758062,0.06737567,0.98544055,5.57320061,3.55251469
-2.99849925,15.52830696,0.00842010,4.25424396,0.50363271,5.78395152,0.06892790,0.94924849,5.64749036,3.58590469
-2.99249625,15.66894793,0.00768401,4.32017222,0.48830081,5.83630128,0.07076806,0.91380670,5.72864799,3.61989024
-2.98649325,15.80664558,0.00700270,4.38594889,0.47305874,5.88438635,0.07289020,0.87940686,5.81416354,3.65320139
-2.98049025,15.93835996,0.00637664,4.44986997,0.45807629,5.92827108,0.07528683,0.84633729,5.90141617,3.68460545
-2.97448724,16.06150259,0.00580533,4.51031063,0.44352014,5.96832347,0.07794911,0.81487591,5.98776993,3.71295013
-2.96848424,16.17401160,0.00528747,4.56577694,0.42954924,6.00519495,0.08086664,0.78528301,6.07066458,3.73720116
-2.96248124,16.27439437,0.00482110,4.61494927,0.41631040,6.03978489,0.08402728,0.75779415,6.14769773,3.75647278
-2.95647824,16.36173671,0.00440377,4.65671545,0.40393416,6.07319171,0.08741670,0.73261361,6.21669539,3.77005022
-2.95047524,16.43567960,0.00403264,4.69019302,0.39253131,6.10665297,0.09101784,0.70990856,6.27576866,3.77740337
-2.94447224,16.49636600,0.00370462,4.71473986,0.38219004,6.14147735,0.09481030,0.68980435,6.32335471,3.77819151
-2.93846923,16.54436196,0.00341645,4.72995351,0.37297392,6.17897215,0.09876966,0.67238106,6.35824156,3.77225919
-2.93246623,16.58055739,0.00316479,4.73565980,0.36492086,6.22036987,0.10286689,0.65767143,6.37957643,3.75962401
-2.92646323,16.60605298,0.00294630,4.73189194,0.35804306,6.26675779,0.10706781,0.64566052,6.38685863,3.74045722
-2.92046023,16.62204040,0.00275764,4.71886183,0.35232788,6.31901404,0.11133270,0.63628673,6.37991842,3.71505852
-2.91445723,16.62968297,0.00259559,4.69692548,0.34773974,6.37775365,0.11561617,0.62944456,6.35888394,3.68382663
-2.90845423,16.63000401,0.00245699,4.66654478,0.34422282,6.44328739,0.11986723,0.62498870,6.32413893,3.64722743
-2.90245123,16.62378959,0.00233883,4.62824799,0.34170449,6.51559550,0.12402967,0.62273940,6.27627408,3.60576150
-2.89644822,16.61151109,0.00223827,4.58259117,0.34009933,6.59431785,0.12804272,0.62248892,6.21603502,3.55993288
-2.89044522,16.59327234,0.00215261,4.53012286,0.33931340,6.67876108,0.13184208,0.62400868,6.14427016,3.51022076
-2.88444222,16.56878396,0.00207931,4.47135370,0.33924868,6.76792237,0.13536115,0.62705687,6.06188108,3.45705554
-2.87843922,16.53736648,0.00201606,4.40673272,0.33980743,6.86052872,0.13853260,0.63138615,5.96977806,3.40080051
-2.87243622,16.49798159,0.00196071,4.33663120,0.34089614,6.95508973,0.14129007,0.63675111,5.86884279,3.34173982
-2.86643322,16.44928956,0.00191134,4.26133477,0.34242898,7.04996117,0.14357007,0.64291515,5.75989962,3.28007339
-2.86043022,16.38972899,0.00186622,4.18104379,0.34433051,7.14341603,0.14531391,0.64965649,5.64369633,3.21591845
-2.85442721,16.31761402,0.00182386,4.09588151,0.34653757,7.23371941,0.14646959,0.65677307,5.52089455,3.14931756
-2.84842421,16.23124276,0.00178295,4.00590903,0.34900015,7.31920339,0.14699362,0.66408609,5.39206934,3.08025204
-2.84242121,16.12901041,0.00174243,3.91114579,0.35168139,7.39833796,0.14685259,0.67144211,5.25771707,3.00865994
-2.83641821,16.00951997,0.00170143,3.81159394,0.35455650,7.46979433,0.14602453,0.67871372,5.11827008,2.93445695
-2.83041521,15.87168378,0.00165928,3.70726466,0.35761095,7.53249754,0.14449989,0.68579865,4.97411632,2.85755891
-2.82441221,15.71480980,0.00161551,3.59820455,0.36083775,7.58566561,0.14228212,0.69261763,4.82562194,2.77790421
-2.81840920,15.53866728,0.00156982,3.48452031,0.36423433,7.62883347,0.13938781,0.69911112,4.67315488,2.69547471
-2.81240620,15.34352806,0.00152206,3.36639987,0.36779897,7.66186050,0.13584647,0.70523510,4.51710725,2.61031365
-2.80640320,15.13018095,0.00147222,3.24412866,0.37152711,7.68492177,0.13169975,0.71095637,4.35791492,2.52253961
-2.80040020,14.89991855,0.00142043,3.11809994,0.37540782,7.69848350,0.12700037,0.71624765,4.19607266,2.43235548
-2.79439720,14.65449733,0.00136688,2.98881848,0.37942059,7.70326463,0.12181063,0.72108269,4.03214389,2.34005217
-2.78839420,14.39607350,0.00131185,2.85689740,0.38353271,7.70018650,0.11620063,0.72543204,3.86676419,2.24600669
-2.78239120,14.12711846,0.00125568,2.72304849,0.38769739,7.69031405,0.11024629,0.72925944,3.70063861,2.15067507
-2.77638819,13.85031898,0.00119872,2.58806645,0.39185280,7.67479138,0.10402725,0.73251934,3.53453288,2.05458045
-2.77038519,13.56846777,0.00114135,2.45280821,0.39592202,7.65477577,0.09762467,0.73515561,3.36925927,1.95829730
-2.76438219,13.28435072,0.00108394,2.31816837,0.39981405,7.63137342,0.09111913,0.73710156,3.20565806,1.86243271
-2.75837919,13.00063716,0.00102684,2.18505247,0.40342586,7.60558051,0.08458865,0.73828132,3.04457596,1.76760599
-2.75237619,12.71977894,0.00097039,2.05434931,0.40664520,7.57823266,0.07810689,0.73861252,2.88684279,1.67442775
-2.74637319,12.44392385,0.00091487,1.92690400,0.40935437,7.54996530,0.07174159,0.73801005,2.73324805,1.58347964
-2.74037019,12.17484754,0.00086056,1.80349311,0.41143448,7.52118693,0.06555332,0.73639080,2.58451863,1.49529589
-2.73436718,11.91390731,0.00080767,1.68480313,0.41277016,7.49206648,0.05959463,0.73367905,2.44129914,1.41034754
-2.72836418,11.66201952,0.00075640,1.57141318,0.41325452,7.46253516,0.05390937,0.72981224,2.30413579,1.32903008
-2.72236118,11.41966142,0.00070691,1.46378269,0.41279400,7.43230266,0.04853253,0.72474681,2.17346477,1.25165503
-2.71635818,11.18689638,0.00065932,1.36224453,0.41131309,7.40088642,0.04349023,0.71846374,2.04960558,1.17844568
-2.71035518,10.96342084,0.00061375,1.26700347,0.40875849,7.36765255,0.03880010,0.71097368,1.93275942,1.10953691
-2.70435218,10.74862961,0.00057030,1.17813988,0.40510274,7.33186603,0.03447180,0.70232118,1.82301278,1.04497896
-2.69834917,10.54169594,0.00052907,1.09561823,0.40034705,7.29274759,0.03050783,0.69258807,1.72034557,0.98474466
-2.69234617,10.34166155,0.00049016,1.01929951,0.39452326,7.24953430,0.02690437,0.68189567,1.62464324,0.92873946
-2.68634317,10.14753180,0.00045368,0.94895698,0.38769490,7.20154093,0.02365229,0.67040582,1.53571219,0.87681372
-2.68034017,9.95837099,0.00041976,0.88429405,0.37995728,7.14821874,0.02073813,0.65832076,1.45329728,0.82877624
-2.67433717,9.77339290,0.00038857,0.82496345,0.37143658,7.08920900,0.01814515,0.64588177,1.37710063,0.78440860
-2.66833417,9.59204196,0.00036029,0.77058668,0.36228822,7.02438841,0.01585430,0.63336680,1.30680053,0.74347916
-2.66233117,9.41406119,0.00033517,0.72077286,0.35269426,6.95390414,0.01384508,0.62108705,1.24206970,0.70575643
-2.65632816,9.23954360,0.00031348,0.67513612,0.34286018,6.87819665,0.01209640,0.60938275,1.18259180,0.67102099
-2.65032516,9.06896475,0.00029556,0.63331097,0.33301118,6.79800894,0.01058722,0.59861827,1.12807582,0.63907557
-2.64432216,8.90319497,0.00028180,0.59496511,0.32338790,6.71438165,0.00929723,0.58917665,1.07826745,0.60975309
-2.63831916,8.74349078,0.00027267,0.55980932,0.31424196,6.62863368,0.00820724,0.58145375,1.03295756,0.58292233
-2.63231616,8.59146589,0.00026868,0.52760447,0.30583132,6.54232910,0.00729962,0.57585214,0.99198720,0.55849133
-2.62631316,8.44904327,0.00027045,0.49816539,0.29841557,6.45723133,0.00655848,0.57277479,0.95524954,0.53640850
-2.62031016,8.31839016,0.00027865,0.47136195,0.29225133,6.37524622,0.00596994,0.57261867,0.92268875,0.51666172
-2.61430715,8.20183913,0.00029404,0.44711754,0.28758773,6.29835629,0.00552214,0.57576828,0.89429617,0.49927554
-2.60830415,8.10179823,0.00031747,0.42540530,0.28466220,6.22854853,0.00520527,0.58258911,0.87010433,0.48430695
-2.60230115,8.02065414,0.00034987,0.40624247,0.28369637,6.16773865,0.00501154,0.59342115,0.85017913,0.47183993
-2.59629815,7.96067208,0.00039225,0.38968333,0.28489236,6.11769473,0.00493506,0.60857228,0.83461075,0.46197918
-2.59029515,7.92389652,0.00044570,0.37581117,0.28842921,6.07996331,0.00497167,0.62831163,0.82350384,0.45484325
-2.58429215,7.91205647,0.00051136,0.36472953,0.29445969,6.05580092,0.00511878,0.65286293,0.81696735,0.45055750
-2.57828914,7.92647893,0.00059044,0.35655340,0.30310718,6.04611381,0.00537512,0.68239777,0.81510444,0.44924693
-2.57228614,7.96801378,0.00068418,0.35140027,0.31446292,6.05140845,0.00574047,0.71702897,0.81800272,0.45102920
-2.56628314,8.03697277,0.00079386,0.34938170,0.32858337,6.07175483,0.00621537,0.75680397,0.82572524,0.45600795
-2.56028014,8.13308479,0.00092072,0.35059526,0.34548780,6.10676425,0.00680080,0.80169862,0.83830215,0.46426648
-2.55427714,8.25546912,0.00106599,0.35511729,0.36515618,6.15558273,0.00749785,0.85161127,0.85572342,0.47586183
-2.54827414,8.40262747,0.00123081,0.36299636,0.38752730,6.21690051,0.00830733,0.90635765,0.87793249,0.49081949
-2.54227114,8.57245526,0.00141623,0.37424765,0.41249733,6.28897758,0.00922945,0.96566670,0.90482098,0.50912842
-2.53626813,8.76227169,0.00162315,0.38884822,0.43991890,6.36968451,0.01026343,1.02917766,0.93622458,0.53073691
-2.53026513,8.96886788,0.00185229,0.40673332,0.46960074,6.45655724,0.01140715,1.09643879,0.97191993,0.55554883
-2.52426213,9.18857128,0.00210412,0.42779368,0.50130815,6.54686403,0.01265685,1.16690808,1.01162285,0.58342083
-2.51825913,9.41732481,0.00237888,0.45187388,0.53476439,6.63768220,0.01400686,1.23995615,1.05498774,0.61416026
-2.51225613,9.65077785,0.00267649,0.47877184,0.56965313,6.72598188,0.01544934,1.31487178,1.10160833,0.64752414
-2.50625313,9.88438669,0.00299653,0.50823949,0.60562202,6.80871376,0.01697420,1.39087006,1.15102000,0.68321926
-2.50025013,10.11352111,0.00333824,0.53998466,0.64228760,6.88289765,0.01856896,1.46710348,1.20270355,0.72090357
-2.49424712,10.33357411,0.00370049,0.57367423,0.67924142,6.94570864,0.02021887,1.54267570,1.25609070,0.76018904
-2.48824412,10.54007135,0.00408175,0.60893853,0.71605735,6.99455771,0.02190699,1.61665806,1.31057129,0.80064603
-2.48224112,10.72877712,0.00448015,0.64537694,0.75230011,7.02716391,0.02361447,1.68810837,1.36550218,0.84180930
-2.47623812,10.89579376,0.00489343,0.68256476,0.78753462,7.04161579,0.02532086,1.75609163,1.42021780,0.88318561
-2.47023512,11.03765165,0.00531902,0.72006099,0.82133604,7.03641981,0.02700460,1.81970209,1.47404219,0.92426280
-2.46423212,11.15138729,0.00575406,0.75741708,0.85330018,7.01053457,0.02864352,1.87808588,1.52630224,0.96452026
-2.45822911,11.23460732,0.00619544,0.79418621,0.88305382,6.96338994,0.03021543,1.93046354,1.57634181,1.00344044
-2.45222611,11.28553692,0.00663987,0.82993296,0.91026460,6.89489098,0.03169874,1.97615152,1.62353642,1.04052112
-2.44622311,11.30305148,0.00708391,0.86424296,0.93465001,6.80540716,0.03307308,2.01458179,1.66730771,1.07528790
-2.44022011,11.28669107,0.00752410,0.89673216,0.95598510,6.69574795,0.03431997,2.04531886,1.70713747,1.10730666
-2.43421711,11.23665770,0.00795697,0.92705538,0.97410856,6.56712643,0.03542330,2.06807327,1.74258048,1.13619528
-2.42821411,11.15379594,0.00837910,0.95491382,0.98892683,6.42111281,0.03636992,2.08271114,1.77327558,1.16163420
-2.42221111,11.03955801,0.00878722,0.98006112,1.00041601,6.25958033,0.03714993,2.08925915,1.79895462,1.18337539
-2.41620810,10.89595498,0.00917824,1.00230779,1.00862153,6.08464576,0.03775705,2.08790482,1.81944876,1.20124926
-2.41020510,10.72549572,0.00954925,1.02152381,1.01365554,5.89860706,0.03818866,2.07899193,1.83469177,1.21516928
-2.40420210,10.53111614,0.00989763,1.03763930,1.01569214,5.70388053,0.03844589,2.06301136,1.84472030,1.22513392
-2.39819910,10.31610087,0.01022098,1.05064325,1.01496066,5.50293958,0.03853340,2.04058759,1.84967093,1.23122599
-2.39219610,10.08399995,0.01051721,1.06058035,1.01173736,5.29825684,0.03845915,2.01246152,1.84977418,1.23360931
-2.38619310,9.83854310,0.01078446,1.06754630,1.00633596,5.09225128,0.03823402,1.97947030,1.84534580,1.23252289
-2.38019010,9.58355394,0.01102114,1.07168156,0.99909736,4.88724121,0.03787130,1.94252494,1.83677558,1.22827284
-2.37418709,9.32286643,0.01122593,1.07316415,0.99037915,4.68540405,0.03738614,1.90258668,1.82451432,1.22122236
-2.36818409,9.06024547,0.01139769,1.07220166,0.98054524,4.48874315,0.03679501,1.86064290,1.80905943,1.21178029
-2.36218109,8.79931354,0.01153555,1.06902289,0.96995617,4.29906156,0.03611505,1.81768352,1.79093977,1.20038856
-2.35617809,8.54348453,0.01163881,1.06386956,0.95896029,4.11794276,0.03536353,1.77467856,1.77070035,1.18750915
-2.35017509,8.29590591,0.01170699,1.05698820,0.94788619,3.94673763,0.03455728,1.73255756,1.74888738,1.17361086
-2.34417209,8.05940984,0.01173984,1.04862283,0.93703658,3.78655722,0.03371224,1.69219126,1.72603428,1.15915640
-2.33816908,7.83647346,0.01173732,1.03900819,0.92668348,3.63827056,0.03284308,1.65437593,1.70264885,1.14459019
-2.33216608,7.62918837,0.01169969,1.02836413,0.91706491,3.50250690,0.03196289,1.61982047,1.67920214,1.13032705
-2.32616308,7.43923906,0.01162745,1.01689089,0.90838286,3.37966156,0.03108294,1.58913626,1.65611893,1.11674213
-2.32016008,7.26788969,0.01152150,1.00476542,0.90080233,3.26990486,0.03021265,1.56282961,1.63377019,1.10416220
-2.31415708,7.11597883,0.01138308,0.99213877,0.89445127,3.17319356,0.02935951,1.54129670,1.61246733,1.09285839
-2.30815408,6.98392129,0.01121387,0.97913433,0.88942113,3.08928431,0.02852914,1.52482066,1.59245816,1.08304050
-2.30215108,6.87171663,0.01101599,0.96584697,0.88576782,3.01774887,0.02772545,1.51357052,1.57392465,1.07485286
-2.29614807,6.77896366,0.01079206,0.95234301,0.88351293,2.95799062,0.02695076,1.50760177,1.55698212,1.06837182
-2.29014507,6.70488054,0.01054521,0.93866078,0.88264490,2.90926249,0.02620606,1.50685838,1.54167989,1.06360475
-2.28414207,6.64833022,0.01027904,0.92481191,0.88312030,2.87068576,0.02549120,1.51117607,1.52800320,1.06049078
-2.27813907,6.60785087,0.00999765,0.91078326,0.88486501,2.84127010,0.02480515,1.52028680,1.51587636,1.05890304
-2.27213607,6.58169128,0.00970557,0.89653933,0.88777550,2.81993433,0.02414622,1.53382453,1.50516704,1.05865254
-2.26613307,6.56785107,0.00940770,0.88202540,0.89172016,2.80552817,0.02351229,1.55133223,1.49569165,1.05949367
-2.26013007,6.56412555,0.00910926,0.86717119,0.89654105,2.79685459,0.02290103,1.57227037,1.48722189,1.06113120
-2.25412706,6.56815491,0.00881566,0.85189510,0.90205598,2.79269273,0.02231008,1.59602683,1.47949226,1.06322882
-2.24812406,6.57747740,0.00853244,0.83610898,0.90806125,2.79182106,0.02173720,1.62192854,1.47220864,1.06541898
-2.24212106,6.58958569,0.00826511,0.81972339,0.91433516,2.79304052,0.02118047,1.64925466,1.46505779,1.06731390
-2.23611806,6.60198552,0.00801908,0.80265317,0.92064227,2.79519718,0.02063833,1.67725139,1.45771757,1.06851752
-2.23011506,6.61225530,0.00779950,0.78482323,0.92673848,2.79720395,0.02010979,1.70514818,1.44986772,1.06863801
-2.22411206,6.61810534,0.00761115,0.76617424,0.93237699,2.79806085,0.01959440,1.73217509,1.44120097,1.06730046
-2.21810905,6.61743477,0.00745835,0.74666816,0.93731474,2.79687328,0.01909241,1.75758096,1.43143399,1.06415946
-2.21210605,6.60838446,0.00734484,0.72629318,0.94131947,2.79286770,0.01860476,1.78065178,1.42031793,1.05891091
-2.20610305,6.58938399,0.00727371,0.70506788,0.94417685,2.78540416,0.01813307,1.80072888,1.40764813,1.05130275
-2.20010005,6.55919100,0.00724730,0.68304442,0.94569757,2.77398537,0.01767971,1.81722619,1.39327247,1.04114419
-2.19409705,6.51692112,0.00726717,0.66031037,0.94572404,2.75826174,0.01724771,1.82964604,1.37709822,1.02831298
-2.18809405,6.46206748,0.00733402,0.63698925,0.94413634,2.73803236,0.01684070,1.83759282,1.35909673,1.01276043
-2.18209105,6.39450876,0.00744771,0.61323952,0.94085720,2.71324179,0.01646285,1.84078407,1.33930613,0.99451410
-2.17608804,6.31450559,0.00760723,0.58925198,0.93585569,2.68397272,0.01611877,1.83905855,1.31783153,0.97367786
-2.17008504,6.22268529,0.00781070,0.56524582,0.92914954,2.65043498,0.01581332,1.83238081,1.29484292,0.95042951
-2.16408204,6.12001593,0.00805539,0.54146330,0.92080585,2.61295115,0.01555150,1.82084242,1.27057082,0.92501602
-2.15807904,6.00777066,0.00833779,0.51816328,0.91094028,2.57193962,0.01533828,1.80465947,1.24529985,0.89774668
-2.15207604,5.88748425,0.00865367,0.49561397,0.89971461,2.52789577,0.01517841,1.78416678,1.21936049,0.86898447
-2.14607304,5.76090355,0.00899809,0.47408515,0.88733295,2.48137212,0.01507622,1.75980889,1.19311952,0.83913608
-2.14007004,5.62993443,0.00936557,0.45384013,0.87403662,2.43295838,0.01503551,1.73212827,1.16696948,0.80864106
-2.13406703,5.49658719,0.00975015,0.43512796,0.86009800,2.38326229,0.01505934,1.70175130,1.14131758,0.77796059
-2.12806403,5.36292294,0.01014552,0.41817599,0.84581366,2.33289206,0.01514991,1.66937247,1.11657466,0.74756630
-2.12206103,5.23100292,0.01054513,0.40318333,0.83149688,2.28244103,0.01530851,1.63573743,1.09314437,0.71792960
-2.11605803,5.10284253,0.01094234,0.39031518,0.81747000,2.23247527,0.01553536,1.60162547,1.07141322,0.68951199
-2.11005503,4.98037146,0.01133059,0.37969841,0.80405679,2.18352425,0.01582967,1.56783187,1.05174158,0.66275644
-2.10405203,4.86540085,0.01170348,0.37141843,0.79157506,2.13607492,0.01618963,1.53515085,1.03445592,0.63808026
-2.09804902,4.75959783,0.01205500,0.36551741,0.78032973,2.09056891,0.01661245,1.50435924,1.01984249,0.61586946
-2.09204602,4.66446744,0.01237958,0.36199389,0.77060655,2.04740269,0.01709451,1.47620143,1.00814239,0.59647456
-2.08604302,4.58134133,0.01267230,0.36080362,0.76266643,2.00693006,0.01763144,1.45137572,0.99954816,0.58020791
-2.08004002,4.51137233,0.01292895,0.36186167,0.75674069,1.96946647,0.01821833,1.43052233,0.99420165,0.56734218
-2.07403702,4.45553372,0.01314616,0.36504550,0.75302702,1.93529418,0.01884994,1.41421304,0.99219321,0.55810991
-2.06803402,4.41462177,0.01332145,0.37019896,0.75168625,1.90466768,0.01952084,1.40294257,0.99356207,0.55270377
-2.06203102,4.38926008,0.01345330,0.37713697,0.75283998,1.87781839,0.02022571,1.39712169,0.99829766,0.55127723
-2.05602801,4.37990449,0.01354118,0.38565063,0.75656885,1.85495799,0.02095951,1.39707194,1.00634182,0.55394542
-2.05002501,4.38684714,0.01358553,0.39551275,0.76291162,1.83627985,0.02171770,1.40302202,1.01759172,0.56078579
-2.04402201,4.41021898,0.01358775,0.40648340,0.77186480,1.82195797,0.02249641,1.41510568,1.03190349,0.57183843
-2.03801901,4.44999007,0.01355019,0.41831553,0.78338307,1.81214351,0.02329261,1.43336118,1.04909626,0.58710586
-2.03201601,4.50596755,0.01347602,0.43076030,0.79738015,1.80695869,0.02410424,1.45773227,1.06895666,0.60655228
-2.02601301,4.57779141,0.01336922,0.44357222,0.81373050,1.80648862,0.02493025,1.48807071,1.09124372,0.63010210
-2.02001001,4.66492889,0.01323445,0.45651382,0.83227140,1.81077138,0.02577067,1.52414020,1.11569392,0.65763814
-2.01400700,4.76666825,0.01307700,0.46935983,0.85280587,1.81978722,0.02662659,1.56562194,1.14202643,0.68899939
-2.00800400,4.88211310,0.01290263,0.48190078,0.87510606,1.83344772,0.02750009,1.61212156,1.16994842,0.72397872
-2.00200100,5.01017874,0.01271754,0.49394605,0.89891721,1.85158575,0.02839416,1.66317743,1.19916013,0.76232086
-1.99599800,5.14959156,0.01252823,0.50532620,0.92396225,1.87394735,0.02931252,1.71827026,1.22935982,0.80372092
-1.98999500,5.29889287,0.01234145,0.51589460,0.94994675,1.90018634,0.03025948,1.77683366,1.26024818,0.84782371
-1.98399200,5.45644804,0.01216406,0.52552845,0.97656418,1.92986238,0.03123972,1.83826537,1.29153216,0.89422442
-1.97798899,5.62046157,0.01200296,0.53412903,1.00350149,1.96244315,0.03225806,1.90193900,1.32292809,0.94247060
-1.97198599,5.78899845,0.01186502,0.54162130,1.03044454,1.99731081,0.03331926,1.96721554,1.35416375,0.99206588
-1.96598299,5.96001143,0.01175696,0.54795289,1.05708347,2.03377301,0.03442778,2.03345449,1.38497963,1.04247549
-1.95997999,6.13137390,0.01168523,0.55309252,1.08311769,2.07107795,0.03558758,2.10002392,1.41512892,1.09313344
-1.95397699,6.30091707,0.01165592,0.55702780,1.10826026,2.10843315,0.03680192,2.16630927,1.44437667,1.14345149
-1.94797399,6.46647042,0.01167464,0.55976278,1.13224166,2.14502708,0.03807324,2.23172021,1.47249790,1.19282951
-1.94197099,6.62590375,0.01174636,0.56131506,1.15481263,2.18005270,0.03940301,2.29569567,1.49927498,1.24066702
-1.93596798,6.77716911,0.01187526,0.56171278,1.17574624,2.21273175,0.04079167,2.35770658,1.52449461,1.28637553
-1.92996498,6.91834103,0.01206459,0.56099152,1.19483891,2.24233873,0.04223861,2.41725665,1.54794447,1.32939115
-1.92396198,7.04765346,0.01231654,0.55919136,1.21191076,2.26822325,0.04374216,2.47388110,1.56941014,1.36918715
-1.91795898,7.16353200,0.01263202,0.55635412,1.22680509,2.28982969,0.04529967,2.52714392,1.58867261,1.40528580
-1.91195598,7.26462042,0.01301062,0.55252105,1.23938742,2.30671337,0.04690754,2.57663409,1.60550661,1.43726920
-1.90595298,7.34980081,0.01345041,0.54773096,1.24954416,2.31855230,0.04856139,2.62196133,1.61968024,1.46478854
-1.89994997,7.41820687,0.01394795,0.54201899,1.25718123,2.32515410,0.05025616,2.66275212,1.63095621,1.48757162
-1.89394697,7.46923070,0.01449820,0.53541609,1.26222274,2.32645793,0.05198625,2.69864664,1.63909461,1.50542830
-1.88794397,7.50252327,0.01509457,0.52794917,1.26461017,2.32253141,0.05374568,2.72929733,1.64385760,1.51825371
-1.88194097,7.51798940,0.01572902,0.51964201,1.26430198,2.31356285,0.05552819,2.75436949,1.64501563,1.52602930
-1.87593797,7.51577823,0.01639217,0.51051675,1.26127398,2.29984945,0.05732741,2.77354448,1.64235526,1.52882182
-1.86993497,7.49627019,0.01707353,0.50059608,1.25552035,2.28178207,0.05913698,2.78652545,1.63568808,1.52678029
-1.86393197,7.46006150,0.01776178,0.48990573,1.24705531,2.25982761,0.06095056,2.79304577,1.62486035,1.52013134
-1.85792896,7.40794741,0.01844504,0.47847734,1.23591540,2.23450984,0.06276201,2.79287969,1.60976282,1.50917325
-1.85192596,7.34090481,0.01911130,0.46635135,1.22216199,2.20638977,0.06456534,2.78585481,1.59034022,1.49426900
-1.84592296,7.26007515,0.01974875,0.45357984,1.20588405,2.17604637,0.06635481,2.77186550,1.56659971,1.47583861
-1.83991996,7.16674789,0.02034616,0.44022899,1.18720049,2.14405863,0.06812486,2.75088651,1.53861787,1.45435136
-1.83391696,7.06234469,0.02089332,0.42638105,1.16626223,2.11098952,0.06987015,2.72298569,1.50654560,1.43031795
-1.82791396,6.94840445,0.02138133,0.41213565,1.14325321,2.07737254,0.07158549,2.68833482,1.47061055,1.40428293
-1.82191096,6.82656860,0.02180291,0.39761025,1.11839053,2.04370100,0.07326577,2.64721768,1.43111691,1.37681764
-1.81590795,6.69856653,0.02215265,0.38293975,1.09192319,2.01042043,0.07490595,2.60003445,1.38844225,1.34851359
-1.80990495,6.56620037,0.02242713,0.36827505,1.06412946,1.97792384,0.07650092,2.54730177,1.34303156,1.31997643
-1.80390195,6.43132869,0.02262500,0.35378075,1.03531286,1.94654980,0.07804543,2.48964826,1.29538870,1.29182036
-1.79789895,6.29584854,0.02274695,0.33963196,1.00579672,1.91658297,0.07953403,2.42780516,1.24606539,1.26466286
-1.79189595,6.16167554,0.02279557,0.32601033,0.97591758,1.88825653,0.08096092,2.36259240,1.19564848,1.23911953
-1.78589295,6.03072160,0.02277514,0.31309949,0.94601766,1.86175618,0.08231992,2.29490061,1.14474578,1.21579888
-1.77988994,5.90487032,0.02269138,0.30108008,0.91643660,1.83722504,0.08360436,2.22566960,1.09397123,1.19529678
-1.77388694,5.78595027,0.02255108,0.29012460,0.88750300,1.81476900,0.08480703,2.15586445,1.04392998,1.17819046
-1.76788394,5.67570651,0.02236175,0.28039227,0.85952604,1.79446200,0.08592015,2.08645015,0.99520393,1.16503177
-1.76188094,5.57577077,0.02213124,0.27202421,0.83278748,1.77635088,0.08693536,2.01836599,0.94833845,1.15633973
-1.75587794,5.48763133,0.02186732,0.26513901,0.80753464,1.76045952,0.08784378,1.95250082,0.90383058,1.15259220
-1.74987494,5.41260318,0.02157743,0.25982903,0.78397436,1.74679194,0.08863607,1.88967031,0.86211922,1.15421682
