energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.27913957,2.86686078,-4.96820127,0.22296102,-0.26637352,1.04016516,-3.53144284,0.03445239,-0.00555765,0.25816560,-0.07876960,0.08056598,-0.03330889,0.30493224,-0.22889533,0.53301483,-0.50498375,1.14780876,-1.20085871
-0.27313657,2.82597093,-4.94513736,0.22005229,-0.26517543,1.02188925,-3.53793614,0.03194946,-0.00538075,0.25794520,-0.07985134,0.08069655,-0.03267571,0.29989426,-0.22829830,0.52659103,-0.49434791,1.13331641,-1.16569850
-0.26713357,2.79223250,-4.92035176,0.21884614,-0.26408296,1.00683906,-3.54042340,0.02953860,-0.00520992,0.25832635,-0.08104940,0.08107610,-0.03203475,0.29474505,-0.22766719,0.52067708,-0.48428868,1.12142101,-1.13287992
-0.26113057,2.76553699,-4.89342520,0.21932777,-0.26305371,0.99512139,-3.53858608,0.02723900,-0.00504708,0.25931926,-0.08236519,0.08170863,-0.03139330,0.28948967,-0.22696647,0.51514975,-0.47479282,1.11183493,-1.10233646
-0.25512756,2.74566037,-4.86395951,0.22146024,-0.26204442,0.98677656,-3.53215566,0.02506636,-0.00489441,0.26091922,-0.08379961,0.08259156,-0.03075951,0.28413403,-0.22616484,0.50989266,-0.46584720,1.10425603,-1.07396336
-0.24912456,2.73227426,-4.83160044,0.22518380,-0.26101351,0.98177871,-3.52092682,0.02303271,-0.00475426,0.26310718,-0.08535238,0.08371588,-0.03014219,0.27868608,-0.22523603,0.50480036,-0.45744112,1.09837778,-1.04762777
-0.24312156,2.72495877,-4.79605811,0.23041548,-0.25992326,0.98003782,-3.50476858,0.02114636,-0.00462905,0.26585095,-0.08702132,0.08506666,-0.02955050,0.27315699,-0.22415942,0.49978138,-0.44956812,1.09389847,-1.02317916
-0.23711856,2.72321667,-4.75712386,0.23704911,-0.25874185,0.98140323,-3.48363277,0.01941195,-0.00452120,0.26910667,-0.08880166,0.08662362,-0.02899358,0.26756204,-0.22292050,0.49476041,-0.44222731,1.09052912,-1.00045913
-0.23111556,2.72648853,-4.71468314,0.24495594,-0.25744492,0.98566864,-3.45755953,0.01783064,-0.00443301,0.27282079,-0.09068519,0.08836187,-0.02848016,0.26192145,-0.22151096,0.48967960,-0.43542406,1.08800012,-0.97931050
-0.22511256,2.73416836,-4.66872357,0.25398588,-0.25601674,0.99257839,-3.42667945,0.01640039,-0.00436662,0.27693227,-0.09265967,0.09025286,-0.02801811,0.25626079,-0.21992867,0.48449886,-0.42917017,1.08606647,-0.95958511
-0.21910955,2.74561938,-4.61933802,0.26396934,-0.25445089,1.00183484,-3.39121233,0.01511629,-0.00432385,0.28137484,-0.09470823,0.09226525,-0.02761406,0.25061111,-0.21817739,0.47919547,-0.42348336,1.08451158,-0.94115021
-0.21310655,2.76018948,-4.56672252,0.27471990,-0.25275035,1.01310656,-3.35146246,0.01397100,-0.00430621,0.28607941,-0.09680898,0.09436595,-0.02727296,0.24500881,-0.21626623,0.47376298,-0.41838622,1.08314973,-0.92389294
-0.20710355,2.77722601,-4.51116905,0.28603753,-0.25092719,1.02603721,-3.30781062,0.01295521,-0.00431480,0.29097633,-0.09893482,0.09652110,-0.02699780,0.23949507,-0.21420900,0.46820945,-0.41390458,1.08182720,-0.90772313
-0.20110055,2.79608944,-4.45305370,0.29771243,-0.24900164,1.04025465,-3.26070305,0.01205811,-0.00435027,0.29599746,-0.10105352,0.09869701,-0.02678935,0.23411498,-0.21202331,0.46255538,-0.41006541,1.08042224,-0.89257406
-0.19509755,2.81616564,-4.39282075,0.30952940,-0.24700089,1.05538015,-3.21063793,0.01126786,-0.00441284,0.30107803,-0.10312808,0.10086107,-0.02664599,0.22891639,-0.20972962,0.45683118,-0.40689431,1.07884393,-0.87840146
-0.18909455,2.83687641,-4.33096350,0.32127251,-0.24495742,1.07103735,-3.15814984,0.01057203,-0.00450224,0.30615805,-0.10511738,0.10298253,-0.02656369,0.22394846,-0.20735007,0.45107462,-0.40441279,1.07703013,-0.86518084
-0.18309155,2.85768808,-4.26800303,0.33272999,-0.24290719,1.08686067,-3.10379308,0.00995807,-0.00461774,0.31118340,-0.10697705,0.10503318,-0.02653604,0.21926006,-0.20490744,0.44532806,-0.40263530,1.07494464,-0.85290343
-0.17708854,2.87811779,-4.20446586,0.34369908,-0.24088766,1.10250298,-3.04812449,0.00941365,-0.00475822,0.31610647,-0.10866068,0.10698783,-0.02655452,0.21489802,-0.20242387,0.43963585,-0.40156642,1.07257378,-0.84157115
-0.17108554,2.89773749,-4.14086198,0.35399070,-0.23893589,1.11764212,-2.99168672,0.00892699,-0.00492215,0.32088636,-0.11012121,0.10882474,-0.02660868,0.21090535,-0.19991985,0.43404178,-0.40119817,1.06992229,-0.83119092
-0.16508254,2.91617537,-4.07766446,0.36343370,-0.23708670,1.13198629,-2.93499272,0.00848715,-0.00510773,0.32548862,-0.11131248,0.11052576,-0.02668666,0.20731947,-0.19741314,0.42858676,-0.40150765,1.06700901,-0.82176878
-0.15907954,2.93311481,-4.01529188,0.37187851,-0.23537112,1.14527795,-2.87851239,0.00808422,-0.00531293,0.32988471,-0.11219086,0.11207642,-0.02677554,0.20417053,-0.19491794,0.42330668,-0.40245535,1.06386215,-0.81330439
-0.15307654,2.94829091,-3.95409465,0.37920010,-0.23381522,1.15729615,-2.82266187,0.00770947,-0.00553560,0.33405103,-0.11271695,0.11346572,-0.02686195,0.20148001,-0.19244417,0.41823062,-0.40398399,1.06051444,-0.80578612
-0.14707354,2.96148468,-3.89434616,0.38530001,-0.23243933,1.16785737,-2.76779632,0.00735545,-0.00577358,0.33796774,-0.11285717,0.11468589,-0.02693259,0.19925946,-0.18999710,0.41337930,-0.40601833,1.05699823,-0.79918735
-0.14107054,2.97251543,-3.83623933,0.39010754,-0.23125773,1.17681477,-2.71420626,0.00701605,-0.00602482,0.34161747,-0.11258526,0.11573195,-0.02697477,0.19750961,-0.18757714,0.40876383,-0.40846576,1.05334059,-0.79346410
-0.13506753,2.98123159,-3.77988876,0.39357991,-0.23027889,1.18405602,-2.66211796,0.00668643,-0.00628750,0.34498390,-0.11188355,0.11660116,-0.02697698,0.19621984,-0.18518000,0.40438480,-0.41121791,1.04955878,-0.78855427
-0.12906453,2.98750063,-3.72533855,0.39570149,-0.22950609,1.18950001,-2.61169751,0.00636305,-0.00656018,0.34805043,-0.11074395,0.11729240,-0.02692938,0.19536801,-0.18279711,0.40023173,-0.41415322,1.04565599,-0.78437862
-0.12306153,2.99119883,-3.67257518,0.39648226,-0.22893849,1.19309253,-2.56305850,0.00604353,-0.00684188,0.35079898,-0.10916864,0.11780553,-0.02682418,0.19492078,-0.18041640,0.39628276,-0.41714032,1.04161775,-0.78084334
-0.11705853,2.99220152,-3.62154471,0.39595547,-0.22857258,1.19480141,-2.51627256,0.00572657,-0.00713224,0.35320904,-0.10717040,0.11814072,-0.02665599,0.19483424,-0.17802328,0.39250487,-0.42004226,1.03740913,-0.77784417
-0.11105553,2.99037462,-3.57217323,0.39417475,-0.22840371,1.19461149,-2.47138224,0.00541178,-0.00743159,0.35525706,-0.10477252,0.11829783,-0.02642202,0.19505507,-0.17560189,0.38885432,-0.42272130,1.03297285,-0.77527173
-0.10505253,2.98556826,-3.52438904,0.39121089,-0.22842781,1.19251967,-2.42841517,0.00509961,-0.00774107,0.35691622,-0.10200841,0.11827589,-0.02612224,0.19552196,-0.17313658,0.38527764,-0.42504411,1.02822872,-0.77301775
-0.09904952,2.97761311,-3.47814522,0.38714837,-0.22864300,1.18853063,-2.38739845,0.00479113,-0.00806268,0.35815668,-0.09892081,0.11807273,-0.02575933,0.19616744,-0.17061340,0.38171291,-0.42688715,1.02307424,-0.77098163
-0.09304652,2.96631978,-3.43344080,0.38208192,-0.22905102,1.18265336,-2.34837247,0.00448790,-0.00839935,0.35894617,-0.09556068,0.11768468,-0.02533855,0.19691998,-0.16802175,0.37809155,-0.42814188,1.01738671,-0.76907709
-0.08704352,2.95148187,-3.39033909,0.37611325,-0.22965831,1.17489880,-2.31140283,0.00419185,-0.00875492,0.35925118,-0.09198582,0.11710657,-0.02486756,0.19770624,-0.16535588,0.37434043,-0.42871968,1.01102672,-0.76723816
-0.08104052,2.93288231,-3.34898172,0.36934810,-0.23047667,1.16527879,-2.27658965,0.00390511,-0.00913417,0.35903833,-0.08825930,0.11633179,-0.02435610,0.19845347,-0.16261630,0.37038433,-0.42855609,1.00384306,-0.76542419
-0.07503752,2.91030312,-3.30959714,0.36189373,-0.23152339,1.15380641,-2.24407340,0.00362987,-0.00954278,0.35827621,-0.08444769,0.11535267,-0.02381556,0.19909189,-0.15981102,0.36614874,-0.42761421,0.99567875,-0.76362349
-0.06903452,2.88353780,-3.27250290,0.35385684,-0.23282086,1.14049744,-2.21403679,0.00336831,-0.00998724,0.35693726,-0.08061933,0.11416092,-0.02325858,0.19955698,-0.15695641,0.36156273,-0.42588705,0.98637813,-0.76185522
-0.06303152,2.85240582,-3.23810103,0.34534208,-0.23439561,1.12537300,-2.18670234,0.00312247,-0.01047474,0.35499984,-0.07684245,0.11274826,-0.02269851,0.19979160,-0.15407780,0.35656202,-0.42339871,0.97579450,-0.76016928
-0.05702851,2.81676804,-3.20686669,0.33645100,-0.23627679,1.10846297,-2.16232567,0.00289419,-0.01101308,0.35245007,-0.07318344,0.11110717,-0.02214898,0.19974776,-0.15120960,0.35109184,-0.42020428,0.96379806,-0.75864433
-0.05102551,2.77654224,-3.17933043,0.32728147,-0.23849429,1.08980983,-2.14118489,0.00268502,-0.01161044,0.34928363,-0.06970524,0.10923164,-0.02162335,0.19938809,-0.14839504,0.34510975,-0.41638843,0.95028360,-0.75738376
-0.04502251,2.73171739,-3.15605491,0.31792742,-0.24107643,1.06947255,-2.12356651,0.00249620,-0.01227521,0.34550704,-0.06646584,0.10711800,-0.02113426,0.19868681,-0.14568545,0.33858799,-0.41206284,0.93517767,-0.75650989
-0.03901951,2.68236582,-3.13760734,0.30847890,-0.24404761,1.04753017,-2.10974878,0.00232863,-0.01301575,0.34113861,-0.06351707,0.10476556,-0.02069324,0.19763024,-0.14313911,0.33151544,-0.40736238,0.91844458,-0.75615684
-0.03301651,2.62865225,-3.12452907,0.29902227,-0.24742576,1.02408466,-2.09998349,0.00218286,-0.01384013,0.33620883,-0.06090354,0.10217732,-0.02031031,0.19621685,-0.14081971,0.32389899,-0.40244040,0.90009114,-0.75646222
-0.02701351,2.57083901,-3.11730414,0.28964045,-0.25122007,0.99926278,-2.09447725,0.00205909,-0.01475584,0.33076013,-0.05866184,0.09936035,-0.01999371,0.19445676,-0.13879447,0.31576424,-0.39746325,0.88016963,-0.75755841
-0.02101051,2.50928704,-3.11632868,0.28041324,-0.25542895,0.97321675,-2.09337356,0.00195718,-0.01576951,0.32484619,-0.05682007,0.09632612,-0.01974970,0.19237092,-0.13713194,0.30715557,-0.39260419,0.85877901,-0.75956374
-0.01500750,2.44445250,-3.12188270,0.27141751,-0.26003847,0.94612359,-2.09673671,0.00187673,-0.01688656,0.31853057,-0.05539753,0.09309055,-0.01958244,0.18998976,-0.13589963,0.29813547,-0.38803705,0.83606423,-0.76257421
-0.00900450,2.37687941,-3.13410626,0.26272732,-0.26502134,0.91818316,-2.10453874,0.00181709,-0.01811091,0.31188506,-0.05440466,0.08967384,-0.01949397,0.18735177,-0.13516153,0.28878326,-0.38392983,0.81221377,-0.76665629
-0.00300150,2.30718854,-3.15298128,0.25441401,-0.27033660,0.88961511,-2.11665016,0.00177742,-0.01944464,0.30498756,-0.05384322,0.08610015,-0.01948429,0.18450173,-0.13497557,0.27919323,-0.38043856,0.78745554,-0.77184117
0.00300150,2.23606373,-3.17832014,0.24654615,-0.27592996,0.86065485,-2.13283525,0.00175679,-0.02088774,0.29791988,-0.05370662,0.08239704,-0.01955150,0.18148907,-0.13539121,0.26947236,-0.37770150,0.76205155,-0.77812087
0.00900450,2.16423626,-3.20976186,0.23918946,-0.28173491,0.83154898,-2.15275225,0.00175422,-0.02243779,0.29076535,-0.05398045,0.07859479,-0.01969203,0.17836613,-0.13644713,0.25973771,-0.37583407,0.73629168,-0.78544652
0.01500750,2.09246865,-3.24677620,0.23240682,-0.28767443,0.80255045,-2.17595869,0.00176881,-0.02408976,0.28360671,-0.05464312,0.07472562,-0.01990095,0.17518676,-0.13816924,0.25011366,-0.37492454,0.71048688,-0.79372888
0.02101051,2.02153887,-3.28867555,0.22625821,-0.29366338,0.77391393,-2.20192148,0.00179980,-0.02583588,0.27652412,-0.05566658,0.07082283,-0.02017238,0.17200510,-0.14056900,0.24072918,-0.37503066,0.68496246,-0.80284116
0.02701351,1.95222606,-3.33463420,0.22080088,-0.29961130,0.74589157,-2.23003162,0.00184671,-0.02766547,0.26959358,-0.05701717,0.06691998,-0.02049984,0.16887474,-0.14364213,0.23171522,-0.37617742,0.66005158,-0.81262405
0.03301651,1.88529845,-3.38371404,0.21608959,-0.30542556,0.71872974,-2.25962252,0.00190942,-0.02956501,0.26288578,-0.05865651,0.06305008,-0.02087676,0.16584825,-0.14736785,0.22320236,-0.37835578,0.63608965,-0.82289269
0.03901951,1.82150444,-3.43489564,0.21217693,-0.31101471,0.69266663,-2.28999131,0.00198829,-0.03151821,0.25646547,-0.06054241,0.05924488,-0.02129691,0.16297708,-0.15170852,0.21531886,-0.38152273,0.61340957,-0.83344531
0.04502251,1.76156686,-3.48711317,0.20911390,-0.31629183,0.66793120,-2.32042204,0.00208428,-0.03350617,0.25039133,-0.06262978,0.05553433,-0.02175491,0.16031186,-0.15660994,0.20818916,-0.38560230,0.59233819,-0.84407316
0.05102551,1.70618059,-3.53929179,0.20695044,-0.32117768,0.64474314,-2.35020967,0.00219905,-0.03550776,0.24471629,-0.06487162,0.05194612,-0.02224670,0.15790293,-0.16200209,0.20193278,-0.39048785,0.57319402,-0.85457114
0.05702851,1.65601330,-3.59038581,0.20573609,-0.32560361,0.62331406,-2.37868372,0.00233507,-0.03749997,0.23948825,-0.06721993,0.04850546,-0.02276991,0.15580116,-0.16780048,0.19666373,-0.39604534,0.55628605,-0.86474883
0.06303152,1.61170870,-3.63941593,0.20552054,-0.32951400,0.60384950,-2.40523061,0.00249574,-0.03945849,0.23475118,-0.06962661,0.04523500,-0.02332433,0.15405881,-0.17390800,0.19249022,-0.40211752,0.54191358,-0.87444124
0.06903452,1.57389159,-3.68550418,0.20635403,-0.33286813,0.58655160,-2.42931373,0.00268546,-0.04135829,0.23054626,-0.07204439,0.04215485,-0.02391220,0.15273037,-0.18021719,0.18951477,-0.40852912,0.53036674,-0.88351890
0.07503752,1.54317369,-3.72790515,0.20828761,-0.33564154,0.57162204,-2.45049027,0.00290970,-0.04317433,0.22691326,-0.07442766,0.03928284,-0.02453841,0.15187334,-0.18661301,0.18783446,-0.41509257,0.52192748,-0.89189675
0.08104052,1.52015937,-3.76603215,0.21137297,-0.33782664,0.55926487,-2.46842442,0.00317506,-0.04488227,0.22389169,-0.07673328,0.03663480,-0.02521073,0.15154864,-0.19297583,0.18754122,-0.42161447,0.51687051,-0.89954142
0.08704352,1.50545013,-3.79947753,0.21566196,-0.33943280,0.54968892,-2.48289626,0.00348931,-0.04645929,0.22152185,-0.07892137,0.03422495,-0.02593976,0.15182078,-0.19918478,0.18872217,-0.42790223,0.51546399,-0.90647653
0.09304652,1.49964696,-3.82802630,0.22120561,-0.34048574,0.54310930,-2.49380625,0.00386138,-0.04788476,0.21984560,-0.08095596,0.03206629,-0.02673889,0.15275745,-0.20512111,0.19145962,-0.43377097,0.51796937,-0.91278574
0.09904952,1.50334977,-3.85166252,0.22805266,-0.34102641,0.53974785,-2.50117515,0.00430131,-0.04914099,0.21890670,-0.08280569,0.03017105,-0.02762407,0.15442880,-0.21067165,0.19583091,-0.43905026,0.52464037,-0.91861328
0.10505253,1.51715326,-3.87056840,0.23624767,-0.34110945,0.53983213,-2.50513967,0.00482019,-0.05021382,0.21875081,-0.08444431,0.02855098,-0.02861341,0.15690599,-0.21573211,0.20190774,-0.44359053,0.53572056,-0.92416178
0.11105553,1.54163883,-3.88511592,0.24582855,-0.34080118,0.54359290,-2.50594397,0.00543004,-0.05109314,0.21942501,-0.08585116,0.02721770,-0.02972674,0.16025944,-0.22021012,0.20975511,-0.44726887,0.55143961,-0.92968754
0.11705853,1.57736250,-3.89585141,0.25682384,-0.34017743,0.55126001,-2.50392757,0.00614361,-0.05177323,0.22097695,-0.08701152,0.02618287,-0.03098488,0.16455652,-0.22402801,0.21942972,-0.44999395,0.57200798,-0.93549297
0.12306153,1.62483897,-3.90347347,0.26924949,-0.33932107,0.56305667,-2.49951023,0.00697419,-0.05225293,0.22345360,-0.08791684,0.02545821,-0.03240896,0.16985886,-0.22712502,0.23097789,-0.45170988,0.59761027,-0.94191670
0.12906453,1.68452220,-3.90880503,0.28310566,-0.33831953,0.57919229,-2.49317438,0.00793534,-0.05253569,0.22689969,-0.08856486,0.02505549,-0.03401947,0.17621948,-0.22945901,0.24443304,-0.45239870,0.62839730,-0.94932129
0.13506753,1.75678331,-3.91276048,0.29837330,-0.33726232,0.59985414,-2.48544588,0.00904052,-0.05262936,0.23135592,-0.08895959,0.02498630,-0.03583532,0.18367970,-0.23100755,0.25981278,-0.45208148,0.66447719,-0.95807915
0.14107054,1.84188657,-3.91630888,0.31501092,-0.33623858,0.62519800,-2.47687379,0.01030277,-0.05254580,0.23685702,-0.08911114,0.02526175,-0.03787281,0.19226612,-0.23176828,0.27711577,-0.45081785,0.70590585,-0.96855689
0.14707354,1.93996464,-3.92043470,0.33295166,-0.33533475,0.65533835,-2.46800993,0.01173428,-0.05230041,0.24342976,-0.08903542,0.02589199,-0.04014459,0.20198774,-0.23175865,0.29631852,-0.44870389,0.75267731,-0.98109884
0.15307654,2.05099427,-3.92609727,0.35210081,-0.33463244,0.69033836,-2.45938891,0.01334595,-0.05191139,0.25109096,-0.08875365,0.02688569,-0.04265857,0.21283342,-0.23101495,0.31737221,-0.44586845,0.80471442,-0.99601022
0.15907954,2.17477360,-3.93419074,0.37233392,-0.33420642,0.73020023,-2.45150934,0.01514692,-0.05139899,0.25984569,-0.08829180,0.02824941,-0.04541705,0.22476986,-0.22959066,0.34019994,-0.44246811,0.86186039,-1.01354076
0.16508254,2.31090256,-3.94550568,0.39349579,-0.33412294,0.77485643,-2.44481682,0.01714412,-0.05078462,0.26968563,-0.08767983,0.02998700,-0.04841578,0.23774007,-0.22755434,0.36469441,-0.43868082,0.92387185,-1.03386937
0.17108554,2.45876752,-3.96069430,0.41540039,-0.33443810,0.82416207,-2.43968926,0.01934182,-0.05008998,0.28058771,-0.08695085,0.03209888,-0.05164333,0.25166275,-0.22498698,0.39071641,-0.43469850,0.99041378,-1.05709069
0.17708854,2.61753131,-3.98024045,0.43783180,-0.33519660,0.87788913,-2.43642506,0.02174122,-0.04933616,0.29251309,-0.08614017,0.03458142,-0.05508056,0.26643234,-0.22197897,0.41809427,-0.43071906,1.06105708,-1.08320425
0.18309155,2.78612977,-4.00443582,0.46054634,-0.33643064,0.93572288,-2.43523439,0.02434009,-0.04854283,0.30540653,-0.08528428,0.03742644,-0.05870044,0.28191999,-0.21862697,0.44662451,-0.42693800,1.13527888,-1.11210678
0.18909455,2.96327550,-4.03336363,0.48327587,-0.33815911,0.99726064,-2.43623396,0.02713250,-0.04772751,0.31919619,-0.08441974,0.04062065,-0.06246810,0.29797551,-0.21503054,0.47607373,-0.42354010,1.21246617,-1.14358837
0.19509755,3.14746944,-4.06689049,0.50573227,-0.34038699,1.06201355,-2.43944538,0.03010866,-0.04690500,0.33379382,-0.08358215,0.04414541,-0.06634117,0.31443007,-0.21128899,0.50618201,-0.42069154,1.29192282,-1.17733275
0.20110055,3.33702044,-4.10466727,0.52761303,-0.34310506,1.12941105,-2.44479711,0.03325482,-0.04608692,0.34909543,-0.08280503,0.04797655,-0.07027051,0.33109984,-0.20749826,0.53666766,-0.41853286,1.37288010,-1.21292210
0.20710355,3.53007278,-4.14613900,0.54860778,-0.34628994,1.19880852,-2.45212999,0.03655341,-0.04528150,0.36498243,-0.08211885,0.05208438,-0.07420124,0.34779027,-0.20374824,0.56723345,-0.41717295,1.45451047,-1.24984631
0.21310655,3.72464113,-4.19056387,0.56840570,-0.34990444,1.26949772,-2.46120610,0.03998320,-0.04449350,0.38132318,-0.08155011,0.05643395,-0.07807400,0.36430108,-0.20012038,0.59757400,-0.41668455,1.53594461,-1.28751662
0.21910955,3.91865201,-4.23704060,0.58670348,-0.35389825,1.34071998,-2.47172065,0.04351970,-0.04372431,0.39797490,-0.08112058,0.06098551,-0.08182662,0.38043154,-0.19668590,0.62738435,-0.41710136,1.61629091,-1.32528328
0.22511256,4.10999072,-4.28454344,0.60321357,-0.35820903,1.41168169,-2.48331652,0.04713565,-0.04297224,0.41478602,-0.08084671,0.06569516,-0.08539589,0.39598613,-0.19350442,0.65636911,-0.41841679,1.69465718,-1.36245649
0.23111556,4.29655200,-4.33196340,0.61767246,-0.36276394,1.48157170,-2.49560079,0.05080166,-0.04223296,0.43159876,-0.08073922,0.07051569,-0.08871952,0.41078012,-0.19062322,0.68425211,-0.42058463,1.77017348,-1.39833014
0.23711856,4.47629261,-4.37815407,0.62984863,-0.36748154,1.54957989,-2.50816282,0.05448693,-0.04150001,0.44825206,-0.08080296,0.07539764,-0.09173825,0.42464499,-0.18807705,0.71078585,-0.42352136,1.84201550,-1.43220709
0.24312156,4.64728392,-4.42198020,0.63954977,-0.37227410,1.61491648,-2.52059312,0.05816004,-0.04076547,0.46458454,-0.08103698,0.08029047,-0.09439783,0.43743342,-0.18588848,0.73576043,-0.42711013,1.90942737,-1.46342516
0.24912456,4.80776221,-4.46236696,0.64662908,-0.37705022,1.67683105,-2.53250224,0.06178985,-0.04002054,0.48043762,-0.08143484,0.08514372,-0.09665104,0.44902358,-0.18406867,0.75901139,-0.43120608,1.97174297,-1.49138265
0.25512756,4.95617447,-4.49834774,0.65099019,-0.38171784,1.73463072,-2.54353892,0.06534632,-0.03925625,0.49565868,-0.08198517,0.08990841,-0.09845940,0.45932262,-0.18261860,0.78042600,-0.43564287,2.02840489,-1.51556216
0.26113057,5.09121784,-4.52910812,0.65259058,-0.38618742,1.78769668,-2.55340678,0.06880127,-0.03846409,0.51010395,-0.08267245,0.09453820,-0.09979475,0.46826912,-0.18153065,0.79994754,-0.44023993,2.07897989,-1.53555179
0.26713357,5.21187059,-4.55402429,0.65144321,-0.39037515,1.83549834,-2.56187878,0.07212918,-0.03763652,0.52364137,-0.08347792,0.09899060,-0.10064039,0.47583429,-0.18079030,0.81757720,-0.44481027,2.12317040,-1.55106256
0.27313657,5.31741324,-4.57269366,0.64761629,-0.39420628,1.87760453,-2.56880862,0.07530770,-0.03676746,0.53615307,-0.08438071,0.10322795,-0.10099183,0.48202208,-0.18037807,0.83337337,-0.44916833,2.16082115,-1.56194136
0.27913957,5.40743873,-4.58495638,0.64123113,-0.39761817,1.91369129,-2.57413869,0.07831810,-0.03585264,0.54753743,-0.08535895,0.10721829,-0.10085711,0.48686786,-0.18027137,0.84744818,-0.45313756,2.19192066,-1.56817865
0.28514257,5.48185100,-4.59090627,0.63245820,-0.40056299,1.94354591,-2.57790377,0.08114551,-0.03488980,0.55771083,-0.08639097,0.11093590,-0.10025667,0.49043600,-0.18044634,0.85996130,-0.45655737,2.21659746,-1.56991065
0.29114557,5.54085190,-4.59089071,0.62151139,-0.40301003,1.96706715,-2.58023047,0.08377894,-0.03387879,0.56660874,-0.08745641,0.11436157,-0.09922267,0.49281615,-0.18087943,0.87111116,-0.45928923,2.23511084,-1.56741566
0.29714857,5.58491709,-4.58549875,0.60864086,-0.40494724,1.98426163,-2.58133187,0.08621107,-0.03282155,0.57418636,-0.08853722,0.11748261,-0.09779791,0.49411868,-0.18154880,0.88112398,-0.46122149,2.24783677,-1.56110484
0.30315158,5.61476192,-4.57553815,0.59412473,-0.40638209,1.99523661,-2.58149761,0.08843794,-0.03172192,0.58041872,-0.08961846,0.12029255,-0.09603432,0.49446921,-0.18243528,0.89024105,-0.46227294,2.25524932,-1.55150754
0.30915458,5.63129888,-4.56200158,0.57825984,-0.40734148,2.00018973,-2.58107960,0.09045833,-0.03058549,0.58530015,-0.09068894,0.12279051,-0.09399105,0.49400265,-0.18352311,0.89870484,-0.46239479,2.25789850,-1.53925188
0.31515758,5.63558887,-4.54602366,0.56135223,-0.40787077,1.99939604,-2.58047372,0.09227311,-0.02941918,0.58884332,-0.09174144,0.12498039,-0.09173235,0.49285694,-0.18480011,0.90674467,-0.46157111,2.25638536,-1.52504141
0.32116058,5.62878844,-4.52883010,0.54370750,-0.40803182,1.99319326,-2.58009830,0.09388446,-0.02823096,0.59107778,-0.09277282,0.12686975,-0.08932521,0.49116686,-0.18625758,0.91456274,-0.45981786,2.25133566,-1.50962857
0.32716358,5.61209575,-4.51168139,0.52562158,-0.40790014,1.98196583,-2.58037012,0.09529505,-0.02702942,0.59204805,-0.09378362,0.12846873,-0.08683694,0.48905816,-0.18788974,0.92232120,-0.45718038,2.24337319,-1.49378624
0.33316658,5.58669791,-4.49581325,0.50737233,-0.40756120,1.96612865,-2.58167909,0.09650729,-0.02582341,0.59181149,-0.09477756,0.12978870,-0.08433272,0.48664235,-0.18969292,0.93013104,-0.45372971,2.23309394,-1.47827834
0.33916958,5.55372225,-4.48237637,0.48921218,-0.40710615,1.94611132,-2.58436267,0.09752260,-0.02462167,0.59043586,-0.09576064,0.13084107,-0.08187334,0.48401232,-0.19166439,0.93804349,-0.44955790,2.22104245,-1.46383071
0.34517259,5.51419385,-4.47237846,0.47136219,-0.40662694,1.92234353,-2.58868145,0.09834089,-0.02343250,0.58799684,-0.09674009,0.13163613,-0.07951309,0.48123919,-0.19380104,0.94604445,-0.44477258,2.20769134,-1.45110344
0.35117559,5.46900142,-4.46663101,0.45400772,-0.40621136,1.89524229,-2.59479698,0.09896016,-0.02226351,0.58457550,-0.09772325,0.13218205,-0.07729803,0.47837036,-0.19609802,0.95405231,-0.43949107,2.19342495,-1.44066568
0.35717859,5.41887306,-4.46570344,0.43729574,-0.40593800,1.86520157,-2.60275324,0.09937638,-0.02112138,0.58025587,-0.09871626,0.13248419,-0.07526454,0.47542897,-0.19854732,0.96191941,-0.43383441,2.17852788,-1.43297387
0.36318159,5.36436275,-4.46988705,0.42133395,-0.40587156,1.83258459,-2.61246289,0.09958360,-0.02001177,0.57512271,-0.09972293,0.13254455,-0.07343836,0.47241477,-0.20113650,0.96943711,-0.42792162,2.16317884,-1.42835433
0.36918459,5.30584821,-4.47917047,0.40619154,-0.40605874,1.79771905,-2.62369905,0.09957430,-0.01893924,0.56925957,-0.10074368,0.13236165,-0.07183409,0.46930641,-0.20384758,0.97634433,-0.42186442,2.14745009,-1.42699087
0.37518759,5.24353962,-4.49322826,0.39190155,-0.40652491,1.76089526,-2.63609366,0.09933994,-0.01790723,0.56274718,-0.10177464,0.13193065,-0.07045518,0.46606486,-0.20665637,0.98233912,-0.41576276,2.13131234,-1.42891776
0.38119060,5.17749866,-4.51142336,0.37846461,-0.40727190,1.72236712,-2.64914245,0.09887181,-0.01691815,0.55566227,-0.10280714,0.13124386,-0.06929431,0.46263795,-0.20953199,0.98709269,-0.40970135,2.11464482,-1.43401858
0.38719360,5.10766630,-4.53282380,0.36585374,-0.40827691,1.68235556,-2.66221698,0.09816193,-0.01597345,0.54807681,-0.10382747,0.13029144,-0.06833431,0.45896571,-0.21243703,0.99026529,-0.40374729,2.09724989,-1.44203075
