energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-0.00300150,2.74142417,0.30986128,1.03777203,0.05424185,0.69565518,1.40107117,0.61836102,0.16069155,0.00000000
0.00300150,2.61089912,0.29215971,0.97686022,0.04877508,0.67561746,1.35989433,0.59307648,0.15151440,0.00000000
0.00900450,2.48697129,0.27561410,0.92246076,0.04361188,0.65429901,1.31553407,0.56798093,0.14272237,0.00000000
0.01500750,2.37034093,0.26036702,0.87490992,0.03878813,0.63177202,1.26828275,0.54316928,0.13440264,0.00000000
0.02101051,2.26159685,0.24653623,0.83445647,0.03433017,0.60812387,1.21849137,0.51872803,0.12663053,0.00000000
0.02701351,2.16122867,0.23421520,0.80126746,0.03025517,0.58345993,1.16656879,0.49473873,0.11946918,0.00000000
0.03301651,2.06963670,0.22347373,0.77543266,0.02657174,0.55790545,1.11297812,0.47128080,0.11296930,0.00000000
0.03901951,1.98713866,0.21435862,0.75696765,0.02328067,0.53160634,1.05823035,0.44843371,0.10716919,0.00000000
0.04502251,1.91397281,0.20689430,0.74581521,0.02037585,0.50472882,1.00287544,0.42627807,0.10209480,0.00000000
0.05102551,1.85029757,0.20108335,0.74184536,0.01784521,0.47745786,0.94749145,0.40489591,0.09775987,0.00000000
0.05702851,1.79618791,0.19690691,0.74485420,0.01567175,0.44999460,0.89267208,0.38437000,0.09416613,0.00000000
0.06303152,1.75162948,0.19432502,0.75456218,0.01383450,0.42255284,0.83901327,0.36478236,0.09130353,0.00000000
0.06903452,1.71651118,0.19327695,0.77061228,0.01230944,0.39535476,0.78709958,0.34621209,0.08915059,0.00000000
0.07503752,1.69061754,0.19368158,0.79256885,0.01107045,0.36862616,0.73749084,0.32873281,0.08767476,0.00000000
0.08104052,1.67362210,0.19543806,0.81991784,0.01009003,0.34259142,0.69070973,0.31240978,0.08683297,0.00000000
0.08704352,1.66508286,0.19842666,0.85206877,0.00934006,0.31746840,0.64723074,0.29729708,0.08657227,0.00000000
0.09304652,1.66444109,0.20251009,0.88835935,0.00879243,0.29346362,0.60747078,0.28343500,0.08683068,0.00000000
0.09904952,1.67102407,0.20753535,0.92806275,0.00841949,0.27076774,0.57178194,0.27084791,0.08753831,0.00000000
0.10505253,1.68405261,0.21333604,0.97039789,0.00819459,0.24955175,0.54044620,0.25954264,0.08861866,0.00000000
0.11105553,1.70265331,0.21973534,1.01454259,0.00809238,0.22996372,0.51367241,0.24950766,0.08999018,0.00000000
0.11705853,1.72587558,0.22654944,1.05964942,0.00808915,0.21212648,0.49159517,0.24071306,0.09156805,0.00000000
0.12306153,1.75271296,0.23359152,1.10486368,0.00816308,0.19613598,0.47427567,0.23311127,0.09326625,0.00000000
0.12906453,1.78212770,0.24067609,1.14934284,0.00829440,0.18206058,0.46170403,0.22663861,0.09499966,0.00000000
0.13506753,1.81307788,0.24762351,1.19227669,0.00846562,0.16994102,0.45380300,0.22121750,0.09668639,0.00000000
0.14107054,1.84454538,0.25426459,1.23290726,0.00866158,0.15979116,0.45043264,0.21675923,0.09825002,0.00000000
0.14707354,1.87556370,0.26044512,1.27054750,0.00886959,0.15159924,0.45139579,0.21316711,0.09962185,0.00000000
0.15307654,1.90524393,0.26602991,1.30459792,0.00907942,0.14532966,0.45644392,0.21033986,0.10074297,0.00000000
0.15907954,1.93279774,0.27090655,1.33456019,0.00928339,0.14092514,0.46528335,0.20817500,0.10156611,0.00000000
0.16508254,1.95755609,0.27498828,1.36004720,0.00947625,0.13830908,0.47758145,0.20657212,0.10205716,0.00000000
0.17108554,1.97898296,0.27821622,1.38078894,0.00965514,0.13738807,0.49297296,0.20543585,0.10219627,0.00000000
0.17708854,1.99668327,0.28056069,1.39663394,0.00981946,0.13805451,0.51106614,0.20467838,0.10197861,0.00000000
0.18309155,2.01040493,0.28202155,1.40754643,0.00997068,0.14018903,0.53144894,0.20422141,0.10141456,0.00000000
0.18909455,2.02003504,0.28262769,1.41359920,0.01011209,0.14366297,0.55369499,0.20399756,0.10052948,0.00000000
0.19509755,2.02559070,0.28243565,1.41496286,0.01024854,0.14834059,0.57736968,0.20395110,0.09936303,0.00000000
0.20110055,2.02720518,0.28152747,1.41189205,0.01038612,0.15408115,0.60203619,0.20403807,0.09796805,0.00000000
0.20710355,2.02511050,0.28000787,1.40470953,0.01053176,0.16074074,0.62726153,0.20422583,0.09640904,0.00000000
0.21310655,2.01961753,0.27800101,1.39378896,0.01069291,0.16817398,0.65262266,0.20449216,0.09476037,0.00000000
0.21910955,2.01109489,0.27564679,1.37953752,0.01087710,0.17623547,0.67771259,0.20482392,0.09310427,0.00000000
0.22511256,1.99994795,0.27309714,1.36237916,0.01109161,0.18478112,0.70214644,0.20521544,0.09152862,0.00000000
0.23111556,1.98659912,0.27051208,1.34273951,0.01134307,0.19366929,0.72556738,0.20566677,0.09012473,0.00000000
0.23711856,1.97147047,0.26805602,1.32103293,0.01163718,0.20276194,0.74765228,0.20618193,0.08898508,0.00000000
0.24312156,1.95496942,0.26589420,1.29765257,0.01197845,0.21192556,0.76811698,0.20676714,0.08820119,0.00000000
0.24912456,1.93747829,0.26418934,1.27296343,0.01237003,0.22103224,0.78672103,0.20742933,0.08786159,0.00000000
0.25512756,1.91934768,0.26309867,1.24729873,0.01281358,0.22996057,0.80327168,0.20817486,0.08804994,0.00000000
0.26113057,1.90089396,0.26277121,1.22095946,0.01330931,0.23859670,0.81762705,0.20900855,0.08884340,0.00000000
0.26713357,1.88240045,0.26334542,1.19421664,0.01385605,0.24683536,0.82969828,0.20993306,0.09031120,0.00000000
0.27313657,1.86412178,0.26494706,1.16731600,0.01445142,0.25458093,0.83945060,0.21094864,0.09251344,0.00000000
0.27913957,1.84629076,0.26768738,1.14048420,0.01509209,0.26174855,0.84690320,0.21205318,0.09550005,0.00000000
0.28514257,1.82912686,0.27166155,1.11393619,0.01577413,0.26826525,0.85212786,0.21324260,0.09931003,0.00000000
0.29114557,1.81284541,0.27694718,1.08788268,0.01649334,0.27407092,0.85524640,0.21451144,0.10397085,0.00000000
0.29714857,1.79766653,0.28360325,1.06253713,0.01724572,0.27911939,0.85642681,0.21585364,0.10949796,0.00000000
0.30315158,1.78382291,0.29166902,1.03812160,0.01802779,0.28337915,0.85587831,0.21726339,0.11589454,0.00000000
0.30915458,1.77156563,0.30116333,1.01487092,0.01883703,0.28683395,0.85384524,0.21873602,0.12315132,0.00000000
0.31515758,1.76116731,0.31208403,0.99303462,0.01967216,0.28948310,0.85060004,0.22026871,0.13124659,0.00000000
0.32116058,1.75292229,0.32440778,0.97287659,0.02053338,0.29134134,0.84643539,0.22186115,0.14014623,0.00000000
0.32716358,1.74714329,0.33809002,0.95467217,0.02142251,0.29243835,0.84165566,0.22351585,0.14980401,0.00000000
0.33316658,1.74415481,0.35306537,0.93870287,0.02234299,0.29281776,0.83656793,0.22523827,0.16016184,0.00000000
0.33916958,1.74428330,0.36924832,0.92524891,0.02329975,0.29253569,0.83147272,0.22703653,0.17115033,0.00000000
0.34517259,1.74784450,0.38653422,0.91458001,0.02429893,0.29165884,0.82665476,0.22892080,0.18268931,0.00000000
0.35117559,1.75512860,0.40480060,0.90694487,0.02534750,0.29026212,0.82237390,0.23090245,0.19468859,0.00000000
0.35717859,1.76638407,0.42390868,0.90255998,0.02645276,0.28842600,0.81885671,0.23299276,0.20704886,0.00000000
0.36318159,1.78180082,0.44370515,0.90159847,0.02762168,0.28623354,0.81628872,0.23520156,0.21966263,0.00000000
0.36918459,1.80149395,0.46402398,0.90417947,0.02886027,0.28376735,0.81480796,0.23753559,0.23241546,0.00000000
0.37518759,1.82548891,0.48468839,0.91035894,0.03017286,0.28110660,0.81449969,0.23999685,0.24518719,0.00000000
0.38119060,1.85370917,0.50551267,0.92012225,0.03156140,0.27832418,0.81539301,0.24258107,0.25785342,0.00000000
0.38719360,1.88596727,0.52630411,0.93337936,0.03302486,0.27548430,0.81745920,0.24527625,0.27028701,0.00000000
0.39319660,1.92196012,0.54686465,0.94996269,0.03455867,0.27264049,0.82061224,0.24806151,0.28235988,0.00000000
0.39919960,1.96126904,0.56699268,0.96962827,0.03615431,0.26983436,0.82471149,0.25090640,0.29394477,0.00000000
0.40520260,2.00336517,0.58648457,0.99206004,0.03779916,0.26709505,0.82956663,0.25377060,0.30491724,0.00000000
0.41120560,2.04762025,0.60513640,1.01687747,0.03947641,0.26443949,0.83494475,0.25660424,0.31515777,0.00000000
0.41720860,2.09332270,0.62274567,1.04364610,0.04116526,0.26187358,0.84057958,0.25934879,0.32455395,0.00000000
0.42321161,2.13969865,0.63911326,1.07189083,0.04284140,0.25939410,0.84618246,0.26193853,0.33300278,0.00000000
0.42921461,2.18593724,0.65404563,1.10111130,0.04447752,0.25699147,0.85145482,0.26430269,0.34041303,0.00000000
0.43521761,2.23121920,0.66735743,1.13079870,0.04604423,0.25465311,0.85610179,0.26636805,0.34670763,0.00000000
0.44122061,2.27474764,0.67887443,1.16045341,0.04751092,0.25236728,0.85984633,0.26806205,0.35182601,0.00000000
0.44722361,2.31577961,0.68843691,1.18960244,0.04884692,0.25012732,0.86244350,0.26931612,0.35572631,0.00000000
0.45322661,2.35365701,0.69590339,1.21781595,0.05002258,0.24793590,0.86369418,0.27006934,0.35838747,0.00000000
0.45922961,2.38783530,0.70115458,1.24472196,0.05101041,0.24580921,0.86345776,0.27027197,0.35981096,0.00000000
0.46523262,2.41790855,0.70409742,1.27001855,0.05178623,0.24378078,0.86166317,0.26988890,0.36002212,0.00000000
0.47123562,2.44362942,0.70466907,1.29348277,0.05233007,0.24190473,0.85831780,0.26890273,0.35907106,0.00000000
0.47723862,2.46492298,0.70284039,1.31497591,0.05262710,0.24025819,0.85351380,0.26731635,0.35703283,0.00000000
0.48324162,2.48189327,0.69861897,1.33444465,0.05266817,0.23894281,0.84743146,0.26515477,0.35400697,0.00000000
0.48924462,2.49482228,0.69205115,1.35191823,0.05245028,0.23808509,0.84033934,0.26246626,0.35011626,0.00000000
0.49524762,2.50416097,0.68322304,1.36750153,0.05197669,0.23783548,0.83259105,0.25932244,0.34550462,0.00000000
0.50125063,2.51051263,0.67226015,1.38136465,0.05125688,0.23836615,0.82461854,0.25581751,0.34033413,0.00000000
0.50725363,2.51460914,0.65932573,1.39372947,0.05030612,0.23986742,0.81692220,0.25206640,0.33478136,0.00000000
0.51325663,2.51728128,0.64461763,1.40485400,0.04914498,0.24254293,0.81005765,0.24820201,0.32903279,0.00000000
0.51925963,2.51942419,0.62836381,1.41501549,0.04779850,0.24660349,0.80461990,0.24437148,0.32327972,0.00000000
0.52526263,2.52195980,0.61081657,1.42449319,0.04629531,0.25226000,0.80122502,0.24073174,0.31771270,0.00000000
0.53126563,2.52579792,0.59224592,1.43355202,0.04466658,0.25971531,0.80048996,0.23744438,0.31251561,0.00000000
0.53726863,2.53179778,0.57293218,1.44242783,0.04294494,0.26915562,0.80301119,0.23467011,0.30785976,0.00000000
0.54327164,2.54073191,0.55315822,1.45131536,0.04116341,0.28074140,0.80934260,0.23256295,0.30389821,0.00000000
0.54927464,2.55325402,0.53320184,1.46035953,0.03935436,0.29459836,0.81997366,0.23126439,0.30076041,0.00000000
0.55527764,2.56987229,0.51332849,1.46965032,0.03754859,0.31080873,0.83530828,0.23089788,0.29854764,0.00000000
0.56128064,2.59092917,0.49378481,1.47922181,0.03577452,0.32940323,0.85564539,0.23156362,0.29732931,0.00000000
0.56728364,2.61658851,0.47479320,1.48905484,0.03405753,0.35035412,0.88116170,0.23333419,0.29714031,0.00000000
0.57328664,2.64683028,0.45654770,1.49908337,0.03241956,0.37356974,0.91189759,0.23625088,0.29797968,0.00000000
0.57928964,2.68145288,0.43921126,1.50920353,0.03087880,0.39889075,0.94774655,0.24032122,0.29981049,0.00000000
0.58529265,2.72008255,0.42291452,1.51928482,0.02944962,0.42608848,0.98844887,0.24551752,0.30256120,0.00000000
0.59129565,2.76218910,0.40775598,1.52918247,0.02814267,0.45486557,1.03358995,0.25177676,0.30612823,0.00000000
0.59729865,2.80710686,0.39380344,1.53874975,0.02696517,0.48485899,1.08260359,0.25900173,0.31037986,0.00000000
0.60330165,2.85405967,0.38109654,1.54784952,0.02592126,0.51564568,1.13478037,0.26706341,0.31516116,0.00000000
0.60930465,2.90218853,0.36965011,1.55636393,0.02501251,0.54675051,1.18928118,0.27580461,0.32029979,0.00000000
0.61530765,2.95058050,0.35945802,1.56420150,0.02423846,0.57765663,1.24515563,0.28504470,0.32561258,0.00000000
0.62131066,2.99829764,0.35049725,1.57130128,0.02359728,0.60781784,1.30136506,0.29458522,0.33091232,0.00000000
0.62731366,3.04440485,0.34273199,1.57763358,0.02308629,0.63667263,1.35680938,0.30421638,0.33601483,0.00000000
0.63331666,3.08799565,0.33611731,1.58319752,0.02270261,0.66365942,1.41035719,0.31372394,0.34074577,0.00000000
0.63931966,3.12821527,0.33060243,1.58801560,0.02244365,0.68823255,1.46087800,0.32289647,0.34494701,0.00000000
0.64532266,3.16428050,0.32613331,1.59212584,0.02230755,0.70987831,1.50727569,0.33153261,0.34848243,0.00000000
0.65132566,3.19549628,0.32265458,1.59557242,0.02229358,0.72813045,1.54852185,0.33944801,0.35124268,0.00000000
0.65732866,3.22126890,0.32011073,1.59839552,0.02240242,0.74258461,1.58368781,0.34648188,0.35314908,0.00000000
0.66333167,3.24111605,0.31844666,1.60062158,0.02263625,0.75291095,1.61197425,0.35250260,0.35415618,0.00000000
0.66933467,3.25467405,0.31760774,1.60225465,0.02299888,0.75886462,1.63273702,0.35741254,0.35425326,0.00000000
0.67533767,3.26170260,0.31753944,1.60327004,0.02349565,0.76029350,1.64550824,0.36115154,0.35346447,0.00000000
0.68134067,3.26208747,0.31818675,1.60361068,0.02413329,0.75714297,1.65001183,0.36369922,0.35184794,0.00000000
0.68734367,3.25584135,0.31949352,1.60318680,0.02491963,0.74945756,1.64617276,0.36507580,0.34949358,0.00000000
0.69334667,3.24310327,0.32140186,1.60187910,0.02586334,0.73737923,1.63411963,0.36534156,0.34652009,0.00000000
0.69934967,3.22413651,0.32385185,1.59954531,0.02697343,0.72114270,1.61418049,0.36459487,0.34307102,0.00000000
0.70535268,3.19932517,0.32678140,1.59602980,0.02825883,0.70106774,1.58687211,0.36296886,0.33931014,0.00000000
0.71135568,3.16916920,0.33012653,1.59117553,0.02972786,0.67754892,1.55288302,0.36062696,0.33541637,0.00000000
0.71735868,3.13427758,0.33382203,1.58483756,0.03138769,0.65104335,1.51305121,0.35775733,0.33157829,0.00000000
0.72336168,3.09535956,0.33780232,1.57689707,0.03324377,0.62205670,1.46833720,0.35456650,0.32798860,0.00000000
0.72936468,3.05321335,0.34200256,1.56727486,0.03529929,0.59112828,1.41979376,0.35127237,0.32483842,0.00000000
0.73536768,3.00871228,0.34635999,1.55594318,0.03755467,0.55881567,1.36853327,0.34809689,0.32231180,0.00000000
0.74137069,2.96278795,0.35081506,1.54293498,0.04000703,0.52567950,1.31569405,0.34525863,0.32058047,0.00000000
0.74737369,2.91641044,0.35531265,1.52834967,0.04264982,0.49226885,1.26240688,0.34296543,0.31979888,0.00000000
0.75337669,2.87056562,0.35980295,1.51235490,0.04547245,0.45910781,1.20976282,0.34140745,0.32009970,0.00000000
0.75937969,2.82622987,0.36424202,1.49518384,0.04846006,0.42668353,1.15878335,0.34075082,0.32158985,0.00000000
0.76538269,2.78434270,0.36859198,1.47712811,0.05159337,0.39543607,1.11039377,0.34113200,0.32434702,0.00000000
0.77138569,2.74577804,0.37282084,1.45852657,0.05484868,0.36575028,1.06540054,0.34265303,0.32841686,0.00000000
0.77738869,2.71131519,0.37690182,1.43975040,0.05819795,0.33794972,1.02447305,0.34537791,0.33381084,0.00000000
0.78339170,2.68161047,0.38081241,1.42118549,0.06160909,0.31229273,0.98813030,0.34932993,0.34050480,0.00000000
0.78939470,2.65717081,0.38453309,1.40321301,0.06504629,0.28897053,0.95673242,0.35449033,0.34843830,0.00000000
0.79539770,2.63833067,0.38804589,1.38618938,0.06847054,0.26810729,0.93047724,0.36079801,0.35751473,0.00000000
0.80140070,2.62523340,0.39133286,1.37042670,0.07184025,0.24976190,0.90940168,0.36815050,0.36760234,0.00000000
0.80740370,2.61781840,0.39437469,1.35617508,0.07511196,0.23393131,0.89338760,0.37640608,0.37853610,0.00000000
0.81340670,2.61581477,0.39714938,1.34360771,0.07824116,0.22055517,0.88217186,0.38538696,0.39012045,0.00000000
0.81940970,2.61874251,0.39963130,1.33280966,0.08118316,0.20952159,0.87536003,0.39488350,0.40213297,0.00000000
0.82541271,2.62592136,0.40179065,1.32377111,0.08389398,0.20067372,0.87244326,0.40465933,0.41432887,0.00000000
0.83141571,2.63648754,0.40359322,1.31638544,0.08633135,0.19381695,0.87281766,0.41445734,0.42644628,0.00000000
0.83741871,2.64941790,0.40500077,1.31045220,0.08845560,0.18872656,0.87580573,0.42400624,0.43821228,0.00000000
0.84342171,2.66356082,0.40597171,1.30568484,0.09023057,0.18515551,0.88067893,0.43302764,0.44934938,0.00000000
0.84942471,2.67767270,0.40646227,1.30172278,0.09162445,0.18284231,0.88668095,0.44124352,0.45958252,0.00000000
0.85542771,2.69045865,0.40642796,1.29814699,0.09261058,0.18151869,0.89305097,0.44838370,0.46864615,0.00000000
0.86143072,2.70061574,0.40582518,1.29449826,0.09316809,0.18091696,0.89904609,0.45419332,0.47629132,0.00000000
0.86743372,2.70687686,0.40461305,1.29029714,0.09328245,0.18077693,0.90396255,0.45843996,0.48229250,0.00000000
0.87343672,2.70805348,0.40275514,1.28506438,0.09294588,0.18085219,0.90715487,0.46092023,0.48645384,0.00000000
0.87943972,2.70307524,0.40022107,1.27834075,0.09215759,0.18091563,0.90805265,0.46146559,0.48861468,0.00000000
0.88544272,2.69102486,0.39698789,1.26970541,0.09092389,0.18076418,0.90617430,0.45994727,0.48865407,0.00000000
0.89144572,2.67116684,0.39304114,1.25879167,0.08925809,0.18022255,0.90113754,0.45627997,0.48649410,0.00000000
0.89744872,2.64296879,0.38837549,1.24529975,0.08718029,0.17914605,0.89266638,0.45042440,0.48210195,0.00000000
0.90345173,2.60611468,0.38299507,1.22900575,0.08471693,0.17742227,0.88059438,0.44238833,0.47549050,0.00000000
0.90945473,2.56050974,0.37691328,1.20976696,0.08190027,0.17497184,0.86486432,0.43222631,0.46671760,0.00000000
0.91545773,2.50627706,0.37015237,1.18752317,0.07876771,0.17174804,0.84552446,0.42003792,0.45588384,0.00000000
0.92146073,2.44374652,0.36274266,1.16229454,0.07536092,0.16773558,0.82272156,0.40596472,0.44312918,0.00000000
0.92746373,2.37343680,0.35472159,1.13417615,0.07172501,0.16294839,0.79669120,0.39018593,0.42862841,0.00000000
0.93346673,2.29603200,0.34613268,1.10333019,0.06790756,0.15742679,0.76774596,0.37291313,0.41258570,0.00000000
0.93946973,2.21235392,0.33702451,1.06997605,0.06395761,0.15123395,0.73626189,0.35438411,0.39522859,0.00000000
0.94547274,2.12333188,0.32744977,1.03437948,0.05992472,0.14445196,0.70266411,0.33485609,0.37680150,0.00000000
0.95147574,2.02997154,0.31746461,0.99684119,0.05585800,0.13717767,0.66741202,0.31459878,0.35755929,0.00000000
0.95747874,1.93332421,0.30712811,0.95768578,0.05180527,0.12951837,0.63098483,0.29388726,0.33776085,0.00000000
0.96348174,1.83445803,0.29650219,0.91725157,0.04781223,0.12158760,0.59386801,0.27299529,0.31766325,0.00000000
0.96948474,1.73443221,0.28565172,0.87588158,0.04392186,0.11350121,0.55654098,0.25218895,0.29751647,0.00000000
0.97548774,1.63427498,0.27464497,0.83391625,0.04017384,0.10537370,0.51946660,0.23172112,0.27755889,0.00000000
0.98149075,1.53496595,0.26355425,0.79168780,0.03660420,0.09731509,0.48308254,0.21182673,0.25801371,0.00000000
0.98749375,1.43742293,0.25245665,0.74951633,0.03324506,0.08942836,0.44779477,0.19271912,0.23908634,0.00000000
0.99349675,1.34249317,0.24143488,0.70770747,0.03012452,0.08180738,0.41397299,0.17458724,0.22096268,0.00000000
0.99949975,1.25094861,0.23057794,0.66655143,0.02726669,0.07453548,0.38194813,0.15759412,0.20380826,0.00000000
1.00550275,1.16348453,0.21998162,0.62632299,0.02469181,0.06768455,0.35201140,0.14187607,0.18776810,0.00000000
1.01150575,1.08072083,0.20974860,0.58728214,0.02241644,0.06131471,0.32441484,0.12754295,0.17296732,0.00000000
1.01750875,1.00320518,0.19998819,0.54967500,0.02045373,0.05547433,0.29937278,0.11467901,0.15951197,0.00000000
1.02351176,0.93141704,0.19081548,0.51373466,0.01881366,0.05020052,0.27706409,0.10334441,0.14749031,0.00000000
1.02951476,0.86577190,0.18235000,0.47968165,0.01750336,0.04551977,0.25763459,0.09357702,0.13697406,0.00000000
1.03551776,0.80662495,0.17471370,0.44772377,0.01652728,0.04144888,0.24119947,0.08539451,0.12801960,0.00000000
1.04152076,0.75427361,0.16802843,0.41805529,0.01588738,0.03799592,0.22784531,0.07879639,0.12066900,0.00000000
1.04752376,0.70895867,0.16241290,0.39085529,0.01558321,0.03516118,0.21763157,0.07376600,0.11495068,0.00000000
1.05352676,0.67086374,0.15797924,0.36628534,0.01561194,0.03293815,0.21059136,0.07027220,0.11087974,0.00000000
1.05952976,0.64011318,0.15482926,0.34448661,0.01596820,0.03131434,0.20673139,0.06827079,0.10845787,0.00000000
1.06553277,0.61676862,0.15305056,0.32557655,0.01664396,0.03027200,0.20603132,0.06770558,0.10767293,0.00000000
1.07153577,0.60082451,0.15271280,0.30964546,0.01762828,0.02978870,0.20844239,0.06850907,0.10849825,0.00000000
1.07753877,0.59220334,0.15386406,0.29675323,0.01890698,0.02983778,0.21388577,0.07060287,0.11089170,0.00000000
1.08354177,0.59075088,0.15652777,0.28692648,0.02046233,0.03038871,0.22225070,0.07389780,0.11479472,0.00000000
1.08954477,0.59623247,0.16070018,0.28015643,0.02227279,0.03140736,0.23339284,0.07829397,0.12013151,0.00000000
1.09554777,0.60833067,0.16634865,0.27639771,0.02431273,0.03285628,0.24713304,0.08368076,0.12680840,0.00000000
1.10155078,0.62664513,0.17341089,0.27556831,0.02655227,0.03469490,0.26325695,0.08993695,0.13471367,0.00000000
1.10755378,0.65069507,0.18179522,0.27755078,0.02895730,0.03687992,0.28151563,0.09693114,0.14371795,0.00000000
1.11355678,0.67992476,0.19138196,0.28219475,0.03148955,0.03936570,0.30162742,0.10452250,0.15367523,0.00000000
1.11955978,0.71371215,0.20202592,0.28932074,0.03410696,0.04210483,0.32328122,0.11256196,0.16442468,0.00000000
1.12556278,0.75138075,0.21356002,0.29872509,0.03676415,0.04504886,0.34614123,0.12089407,0.17579319,0.00000000
1.13156578,0.79221440,0.22579978,0.31018591,0.03941315,0.04814912,0.36985309,0.12935922,0.18759864,0.00000000
1.13756878,0.83547456,0.23854877,0.32346972,0.04200429,0.05135781,0.39405125,0.13779661,0.19965394,0.00000000
1.14357179,0.88041947,0.25160455,0.33833839,0.04448727,0.05462910,0.41836733,0.14604756,0.21177151,0.00000000
1.14957479,0.92632440,0.26476505,0.35455624,0.04681236,0.05792041,0.44243915,0.15395933,0.22376815,0.00000000
1.15557779,0.97250202,0.27783502,0.37189662,0.04893169,0.06119366,0.46591997,0.16138907,0.23547014,0.00000000
1.16158079,1.01832191,0.29063219,0.39014781,0.05080059,0.06441655,0.48848755,0.16820803,0.24671816,0.00000000
1.16758379,1.06322817,0.30299304,0.40911784,0.05237888,0.06756373,0.50985243,0.17430545,0.25737194,0.00000000
1.17358679,1.10675418,0.31477764,0.42863781,0.05363210,0.07061781,0.52976516,0.17959236,0.26731433,0.00000000
1.17958979,1.14853370,0.32587351,0.44856366,0.05453263,0.07357014,0.54802189,0.18400473,0.27645450,0.00000000
1.18559280,1.18830750,0.33619828,0.46877618,0.05506054,0.07642134,0.56446810,0.18750601,0.28473023,0.00000000
1.19159580,1.22592529,0.34570089,0.48917920,0.05520428,0.07918147,0.57900020,0.19008877,0.29210904,0.00000000
1.19759880,1.26134251,0.35436147,0.50969616,0.05496102,0.08186985,0.59156491,0.19177543,0.29858803,0.00000000
1.20360180,1.29461239,0.36218977,0.53026517,0.05433677,0.08451445,0.60215655,0.19261787,0.30419259,0.00000000
1.20960480,1.32587333,0.36922230,0.55083294,0.05334616,0.08715100,0.61081223,0.19269599,0.30897388,0.00000000
1.21560780,1.35533254,0.37551851,0.57134806,0.05201188,0.08982162,0.61760540,0.19211519,0.31300524,0.00000000
1.22161081,1.38324666,0.38115591,0.59175388,0.05036394,0.09257321,0.62263815,0.19100287,0.31637777,0.00000000
1.22761381,1.40990048,0.38622482,0.61198177,0.04843866,0.09545549,0.62603269,0.18950400,0.31919526,0.00000000
1.23361681,1.43558485,0.39082280,0.63194508,0.04627738,0.09851892,0.62792262,0.18777605,0.32156867,0.00000000
1.23961981,1.46057510,0.39504918,0.65153429,0.04392523,0.10181246,0.62844445,0.18598326,0.32361057,0.00000000
1.24562281,1.48511088,0.39899996,0.67061385,0.04142960,0.10538122,0.62772997,0.18429079,0.32542977,0.00000000
1.25162581,1.50937871,0.40276344,0.68902087,0.03883880,0.10926429,0.62589986,0.18285856,0.32712625,0.00000000
1.25762881,1.53349792,0.40641663,0.70656590,0.03620058,0.11349256,0.62305887,0.18183543,0.32878688,0.00000000
1.26363182,1.55751058,0.41002273,0.72303581,0.03356089,0.11808690,0.61929282,0.18135368,0.33048191,0.00000000
1.26963482,1.58137591,0.41362966,0.73819867,0.03096271,0.12305653,0.61466748,0.18152402,0.33226237,0.00000000
1.27563782,1.60496915,0.41726970,0.75181034,0.02844500,0.12839779,0.60922922,0.18243148,0.33415853,0.00000000
1.28164082,1.62808476,0.42096000,0.76362249,0.02604202,0.13409330,0.60300738,0.18413214,0.33617939,0.00000000
1.28764382,1.65044363,0.42470402,0.77339144,0.02378263,0.14011166,0.59601786,0.18665091,0.33831310,0.00000000
1.29364682,1.67170356,0.42849355,0.78088747,0.02169000,0.14640747,0.58826769,0.18998043,0.34052829,0.00000000
1.29964982,1.69147254,0.43231104,0.78590398,0.01978143,0.15292196,0.57976011,0.19408111,0.34277614,0.00000000
1.30565283,1.70932371,0.43613217,0.78826594,0.01806836,0.15958407,0.57049962,0.19888227,0.34499303,0.00000000
1.31165583,1.72481154,0.43992827,0.78783725,0.01655661,0.16631189,0.56049671,0.20428440,0.34710362,0.00000000
1.31765883,1.73748812,0.44366840,0.78452654,0.01524670,0.17301458,0.54977179,0.21016238,0.34902418,0.00000000
1.32366183,1.74691906,0.44732098,0.77829121,0.01413433,0.17959465,0.53835806,0.21636959,0.35066600,0.00000000
1.32966483,1.75269830,0.45085479,0.76913947,0.01321094,0.18595037,0.52630310,0.22274271,0.35193877,0.00000000
1.33566783,1.75446133,0.45423937,0.75713047,0.01246434,0.19197857,0.51366923,0.22910708,0.35275378,0.00000000
1.34167084,1.75189655,0.45744473,0.74237238,0.01187934,0.19757733,0.50053240,0.23528236,0.35302678,0.00000000
1.34767384,1.74475451,0.46044054,0.72501896,0.01143846,0.20264887,0.48698012,0.24108840,0.35268063,0.00000000
1.35367684,1.73285495,0.46319485,0.70526453,0.01112257,0.20710216,0.47310832,0.24635090,0.35164744,0.00000000
1.35967984,1.71609170,0.46567262,0.68333802,0.01091157,0.21085552,0.45901762,0.25090698,0.34987039,0.00000000
1.36568284,1.69443553,0.46783411,0.65949617,0.01078495,0.21383881,0.44480933,0.25461008,0.34730514,0.00000000
1.37168584,1.66793508,0.46963349,0.63401653,0.01072239,0.21599540,0.43058143,0.25733439,0.34392084,0.00000000
1.37768884,1.63671609,0.47101777,0.60719047,0.01070424,0.21728365,0.41642498,0.25897843,0.33970081,0.00000000
1.38369185,1.60097914,0.47192629,0.57931643,0.01071199,0.21767800,0.40242109,0.25946772,0.33464283,0.00000000
