energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.16658329,2.51990809,0.02650491,0.58430175,0.18624569,0.00572158,1.12929490,1.48894853,0.67447146
-3.16058029,2.50991384,0.02490432,0.57904285,0.18843660,0.00588909,1.12758426,1.48653138,0.67205967
-3.15457729,2.49475137,0.02331299,0.57175513,0.19042245,0.00604908,1.12465984,1.47981990,0.66803493
-3.14857429,2.47466065,0.02175238,0.56246616,0.19209743,0.00619605,1.12069779,1.46877870,0.66248980
-3.14257129,2.44992965,0.02024138,0.55122973,0.19336262,0.00632485,1.11587104,1.45342898,0.65553838
-3.13656828,2.42089846,0.01879597,0.53812704,0.19412826,0.00643083,1.11035058,1.43385513,0.64731642
-3.13056528,2.38796374,0.01742919,0.52326712,0.19431594,0.00650989,1.10430777,1.41021034,0.63798127
-3.12456228,2.35158260,0.01615110,0.50678679,0.19386076,0.00655865,1.09791734,1.38272068,0.62771141
-3.11855928,2.31227527,0.01496884,0.48884959,0.19271328,0.00657449,1.09136068,1.35168695,0.61670556
-3.11255628,2.27062584,0.01388686,0.46964404,0.19084108,0.00655563,1.08482893,1.31748423,0.60518106
-3.10655328,2.22728038,0.01290708,0.44938087,0.18823003,0.00650120,1.07852541,1.28055856,0.59337166
-3.10055028,2.18294204,0.01202924,0.42828949,0.18488494,0.00641119,1.07266702,1.24142077,0.58152443
-3.09454727,2.13836279,0.01125114,0.40661358,0.18082979,0.00628648,1.06748420,1.20063741,0.56989600
-3.08854427,2.09433177,0.01056894,0.38460611,0.17610727,0.00612881,1.06321926,1.15881900,0.55874794
-3.08254127,2.05166026,0.00997751,0.36252390,0.17077786,0.00594067,1.06012282,1.11660597,0.54834160
-3.07653827,2.01116389,0.00947064,0.34062180,0.16491828,0.00572525,1.05844855,1.07465276,0.53893234
-3.07053527,1.97364244,0.00904134,0.31914696,0.15861951,0.00548631,1.05844609,1.03361062,0.53076340
-3.06453227,1.93985818,0.00868204,0.29833326,0.15198440,0.00522806,1.06035260,0.99410992,0.52405977
-3.05852926,1.91051359,0.00838483,0.27839612,0.14512503,0.00495504,1.06438325,0.95674265,0.51902202
-3.05252626,1.88622952,0.00814157,0.25952797,0.13815988,0.00467197,1.07072110,0.92204583,0.51582061
-3.04652326,1.86752486,0.00794412,0.24189459,0.13121101,0.00438363,1.07950700,0.89048650,0.51459082
-3.04052026,1.85479872,0.00778442,0.22563225,0.12440119,0.00409474,1.09083004,0.86244906,0.51542855
-3.03451726,1.84831614,0.00765464,0.21084604,0.11785138,0.00380985,1.10471932,0.83822531,0.51838734
-3.02851426,1.84819810,0.00754729,0.19760910,0.11167833,0.00353324,1.12113739,0.81800771,0.52347656
-3.02251126,1.85441656,0.00745534,0.18596297,0.10599253,0.00326886,1.13997622,0.80188616,0.53066122
-3.01650825,1.86679487,0.00737229,0.17591892,0.10089654,0.00302027,1.16105581,0.78984817,0.53986321
-3.01050525,1.88501377,0.00729230,0.16746011,0.09648361,0.00279061,1.18412601,0.78178271,0.55096414
-3.00450225,1.90862288,0.00721026,0.16054448,0.09283660,0.00258260,1.20887147,0.77748725,0.56380962
-2.99849925,1.93705719,0.00712187,0.15510818,0.09002729,0.00239851,1.23491991,0.77667778,0.57821493
-2.99249625,1.96965806,0.00702372,0.15106944,0.08811573,0.00224020,1.26185327,0.77900131,0.59397173
-2.98649325,2.00569770,0.00691331,0.14833254,0.08714987,0.00210916,1.28922152,0.78405032,0.61085568
-2.98049025,2.04440598,0.00678911,0.14679183,0.08716517,0.00200653,1.31655842,0.79137849,0.62863445
-2.97448724,2.08499851,0.00665055,0.14633559,0.08818426,0.00193314,1.34339860,0.80051700,0.64707590
-2.96848424,2.12670443,0.00649799,0.14684957,0.09021653,0.00188960,1.36929508,0.81099081,0.66595592
-2.96248124,2.16879262,0.00633273,0.14822010,0.09325764,0.00187629,1.39383640,0.82233418,0.68506552
-2.95647824,2.21059511,0.00615687,0.15033667,0.09728899,0.00189345,1.41666231,0.83410483,0.70421691
-2.95047524,2.25152639,0.00597328,0.15309399,0.10227705,0.00194121,1.43747732,0.84589624,0.72324807
-2.94447224,2.29109780,0.00578545,0.15639342,0.10817278,0.00201966,1.45606126,0.85734763,0.74202570
-2.93846923,2.32892619,0.00559740,0.16014382,0.11491104,0.00212887,1.47227614,0.86815136,0.76044625
-2.93246623,2.36473664,0.00541354,0.16426193,0.12241020,0.00226895,1.48606903,0.87805760,0.77843513
-2.92646323,2.39835907,0.00523852,0.16867226,0.13057202,0.00244012,1.49747059,0.88687614,0.79594400
-2.92046023,2.42971922,0.00507712,0.17330660,0.13928188,0.00264271,1.50658942,0.89447562,0.81294641
-2.91445723,2.45882455,0.00493411,0.17810334,0.14840953,0.00287724,1.51360233,0.90078035,0.82943199
-2.90845423,2.48574610,0.00481411,0.18300655,0.15781041,0.00314447,1.51874121,0.90576494,0.84539970
-2.90245123,2.51059751,0.00472151,0.18796509,0.16732756,0.00344543,1.52227715,0.90944750,0.86085041
-2.89644822,2.53351255,0.00466040,0.19293167,0.17679424,0.00378148,1.52450260,0.91188147,0.87577943
-2.89044522,2.55462258,0.00463442,0.19786214,0.18603713,0.00415431,1.52571280,0.91314699,0.89016944
-2.88444222,2.57403537,0.00464678,0.20271483,0.19488022,0.00456600,1.52618723,0.91334200,0.90398436
-2.87843922,2.59181661,0.00470014,0.20745020,0.20314901,0.00501897,1.52617243,0.91257370,0.91716452
-2.87243622,2.60797511,0.00479661,0.21203057,0.21067519,0.00551600,1.52586683,0.91095068,0.92962349
-2.86643322,2.62245260,0.00493768,0.21642015,0.21730139,0.00606017,1.52540869,0.90857606,0.94124690
-2.86043022,2.63511867,0.00512422,0.22058516,0.22288585,0.00665475,1.52486756,0.90554187,0.95189323
-2.85442721,2.64577091,0.00535642,0.22449403,0.22730688,0.00730313,1.52423978,0.90192469,0.96139669
-2.84842421,2.65414016,0.00563377,0.22811765,0.23046672,0.00800864,1.52344812,0.89778273,0.96957194
-2.84242121,2.65990037,0.00595503,0.23142964,0.23229481,0.00877435,1.52234547,0.89315412,0.97622049
-2.83641821,2.66268233,0.00631817,0.23440643,0.23275007,0.00960292,1.52072231,0.88805646,0.98113826
-2.83041521,2.66209029,0.00672037,0.23702735,0.23182227,0.01049629,1.51831738,0.88248732,0.98412407
-2.82441221,2.65772035,0.00715797,0.23927453,0.22953223,0.01145550,1.51483080,0.87642559,0.98498842
-2.81840920,2.64917963,0.00762646,0.24113262,0.22593098,0.01248042,1.50993906,0.86983351,0.98356209
-2.81240620,2.63610496,0.00812047,0.24258846,0.22109779,0.01356955,1.50331070,0.86265913,0.97970418
-2.80640320,2.61818022,0.00863380,0.24363071,0.21513719,0.01471979,1.49462219,0.85483911,0.97330909
-2.80040020,2.59515146,0.00915945,0.24424931,0.20817528,0.01592633,1.48357299,0.84630178,0.96431214
-2.79439720,2.56683922,0.00968966,0.24443520,0.20035521,0.01718254,1.46989908,0.83697031,0.95269356
-2.78839420,2.53314758,0.01021607,0.24417996,0.19183234,0.01848000,1.45338464,0.82676599,0.93848069
-2.78239120,2.49406991,0.01072984,0.24347578,0.18276916,0.01980853,1.43387116,0.81561159,0.92174846
-2.77638819,2.44969113,0.01122178,0.24231552,0.17333018,0.02115640,1.41126406,0.80343476,0.90261806
-2.77038519,2.40018695,0.01168258,0.24069313,0.16367716,0.02251052,1.38553639,0.79017141,0.88125403
-2.76438219,2.34582013,0.01210306,0.23860419,0.15396469,0.02385683,1.35673001,0.77576919,0.85785996
-2.75837919,2.28693445,0.01247436,0.23604675,0.14433638,0.02518065,1.32495413,0.76019068,0.83267307
-2.75237619,2.22394662,0.01278824,0.23302233,0.13492176,0.02646713,1.29038169,0.74341660,0.80595793
-2.74637319,2.15733668,0.01303729,0.22953688,0.12583401,0.02770175,1.25324376,0.72544850,0.77799961
-2.74037019,2.08763726,0.01321520,0.22560191,0.11716838,0.02887076,1.21382238,0.70631113,0.74909654
-2.73436718,2.01542211,0.01331695,0.22123533,0.10900146,0.02996166,1.17244224,0.68605412,0.71955336
-2.72836418,1.94129402,0.01333900,0.21646218,0.10139117,0.03096358,1.12946148,0.66475286,0.68967385
-2.72236118,1.86587262,0.01327940,0.21131500,0.09437734,0.03186760,1.08526198,0.64250856,0.65975432
-2.71635818,1.78978200,0.01313791,0.20583388,0.08798279,0.03266698,1.04023954,0.61944720,0.63007735
-2.71035518,1.71363846,0.01291598,0.20006598,0.08221486,0.03335729,0.99479396,0.59571752,0.60090624
-2.70435218,1.63803854,0.01261673,0.19406478,0.07706713,0.03393641,0.94931966,0.57148797,0.57248001
-2.69834917,1.56354747,0.01224487,0.18788875,0.07252137,0.03440437,0.90419664,0.54694275,0.54500922
-2.69234617,1.49068832,0.01180653,0.18159982,0.06854946,0.03476318,0.85978230,0.52227711,0.51867248
-2.68634317,1.41993206,0.01130907,0.17526152,0.06511531,0.03501645,0.81640420,0.49769205,0.49361384
-2.68034017,1.35168891,0.01076085,0.16893700,0.06217666,0.03516904,0.77435385,0.47338891,0.46994105
-2.67433717,1.28630128,0.01017099,0.16268702,0.05968679,0.03522660,0.73388187,0.44956386,0.44772467
-2.66833417,1.22403870,0.00954904,0.15656819,0.05759594,0.03519511,0.69519453,0.42640288,0.42699816
-2.66233117,1.16509495,0.00890474,0.15063129,0.05585272,0.03508048,0.65845183,0.40407736,0.40775899
-2.65632816,1.10958786,0.00824774,0.14492017,0.05440528,0.03488812,0.62376716,0.38274070,0.38997067
-2.65032516,1.05756178,0.00758734,0.13947103,0.05320233,0.03462267,0.59120873,0.36252597,0.37356578
-2.64432216,1.00899297,0.00693226,0.13431230,0.05219415,0.03428775,0.56080245,0.34354499,0.35844999
-2.63831916,0.96379766,0.00629045,0.12946509,0.05133346,0.03388590,0.53253646,0.32588867,0.34450688
-2.63231616,0.92184277,0.00566896,0.12494421,0.05057621,0.03341853,0.50636690,0.30962865,0.33160354
-2.62631316,0.88295871,0.00507379,0.12075977,0.04988244,0.03288612,0.48222481,0.29482013,0.31959675
-2.62031016,0.84695392,0.00450988,0.11691913,0.04921704,0.03228836,0.46002382,0.28150565,0.30833956
-2.61430715,0.81363038,0.00398103,0.11342931,0.04855050,0.03162453,0.43966821,0.26971948,0.29768807
-2.60830415,0.78279948,0.00348998,0.11029945,0.04785961,0.03089382,0.42106102,0.25949237,0.28750811
-2.60230115,0.75429734,0.00303841,0.10754343,0.04712817,0.03009578,0.40411166,0.25085622,0.27768164
-2.59629815,0.72799892,0.00262705,0.10518233,0.04634757,0.02923066,0.38874280,0.24384834,0.26811257
-2.59029515,0.70383014,0.00225577,0.10324663,0.04551733,0.02829986,0.37489598,0.23851487,0.25873186
-2.58429215,0.68177738,0.00192369,0.10177797,0.04464543,0.02730618,0.36253573,0.23491320,0.24950157
-2.57828914,0.66189381,0.00162935,0.10083045,0.04374860,0.02625414,0.35165193,0.23311292,0.24041791
-2.57228614,0.64430230,0.00137075,0.10047129,0.04285238,0.02515011,0.34226025,0.23319538,0.23151295
-2.56628314,0.62919458,0.00114557,0.10078074,0.04199105,0.02400236,0.33440068,0.23525157,0.22285517
-2.56028014,0.61682679,0.00095122,0.10185137,0.04120727,0.02282102,0.32813415,0.23937852,0.21454865
-2.55427714,0.60751159,0.00078497,0.10378658,0.04055166,0.02161796,0.32353753,0.24567420,0.20673114
-2.54827414,0.60160711,0.00064406,0.10669838,0.04008206,0.02040649,0.32069718,0.25423127,0.19957090
-2.54227114,0.59950336,0.00052576,0.11070466,0.03986265,0.01920110,0.31970150,0.26512990,0.19326256
-2.53626813,0.60160654,0.00042740,0.11592573,0.03996290,0.01801704,0.32063286,0.27843007,0.18802215
-2.53026513,0.60832214,0.00034652,0.12248060,0.04045623,0.01686992,0.32355939,0.29416385,0.18408131
-2.52426213,0.62003740,0.00028077,0.13048272,0.04141864,0.01577525,0.32852716,0.31232793,0.18168102
-2.51825913,0.63710383,0.00022806,0.14003572,0.04292705,0.01474801,0.33555311,0.33287712,0.18106491
-2.51225613,0.65982067,0.00018648,0.15122891,0.04505755,0.01380221,0.34461928,0.35571899,0.18247223
-2.50625313,0.68841960,0.00015435,0.16413301,0.04788349,0.01295051,0.35566859,0.38071034,0.18613080
-2.50025013,0.72305159,0.00013018,0.17879597,0.05147340,0.01220389,0.36860250,0.40765548,0.19224988
-2.49424712,0.76377594,0.00011271,0.19523930,0.05588891,0.01157133,0.38328077,0.43630693,0.20101319
-2.48824412,0.81055229,0.00010083,0.21345472,0.06118249,0.01105962,0.39952329,0.46636832,0.21257222
-2.48224112,0.86323532,0.00009361,0.23340164,0.06739522,0.01067317,0.41711398,0.49749979,0.22703981
-2.47623812,0.92157268,0.00009025,0.25500522,0.07455451,0.01041394,0.43580670,0.52932558,0.24448434
-2.47023512,0.98520592,0.00009008,0.27815536,0.08267196,0.01028138,0.45533271,0.56144373,0.26492451
-2.46423212,1.05367439,0.00009254,0.30270655,0.09174134,0.01027248,0.47540964,0.59343745,0.28832491
-2.45822911,1.12642203,0.00009713,0.32847877,0.10173672,0.01038186,0.49575122,0.62488773,0.31459261
-2.45222611,1.20280668,0.00010344,0.35525929,0.11261107,0.01060187,0.51607769,0.65538678,0.34357486
-2.44622311,1.28211181,0.00011110,0.38280557,0.12429505,0.01092277,0.53612605,0.68455157,0.37505811
-2.44022011,1.36356022,0.00011977,0.41084903,0.13669653,0.01133299,0.55566001,0.71203697,0.40876850
-2.43421711,1.44632932,0.00012916,0.43909980,0.14970052,0.01181932,0.57447888,0.73754785,0.44437398
-2.42821411,1.52956771,0.00013900,0.46725216,0.16316981,0.01236722,0.59242526,0.76084957,0.48148814
-2.42221111,1.61241251,0.00014902,0.49499073,0.17694641,0.01296113,0.60939092,0.78177630,0.51967575
-2.41620810,1.69400702,0.00015898,0.52199704,0.19085365,0.01358478,0.62532079,0.80023681,0.55846008
-2.41020510,1.77351824,0.00016865,0.54795643,0.20469906,0.01422151,0.64021471,0.81621732,0.59733182
-2.40420210,1.85015366,0.00017779,0.57256496,0.21827802,0.01485466,0.65412694,0.82978131,0.63575956
-2.39819910,1.92317706,0.00018622,0.59553617,0.23137808,0.01546788,0.66716328,0.84106602,0.67320133
-2.39219610,1.99192252,0.00019373,0.61660743,0.24378379,0.01604551,0.67947607,0.85027601,0.70911725
-2.38619310,2.05580650,0.00020017,0.63554567,0.25528199,0.01657284,0.69125703,0.85767369,0.74298255
-2.38019010,2.11433748,0.00020539,0.65215227,0.26566741,0.01703651,0.70272835,0.86356739,0.77430081
-2.37418709,2.16712285,0.00020927,0.66626702,0.27474822,0.01742471,0.71413225,0.86829732,0.80261678
-2.36818409,2.21387297,0.00021173,0.67777094,0.28235157,0.01772746,0.72571958,0.87222001,0.82752846
-2.36218109,2.25440229,0.00021271,0.68658802,0.28832868,0.01793677,0.73773772,0.87569203,0.84869800
-2.35617809,2.28862759,0.00021219,0.69268578,0.29255938,0.01804682,0.75041847,0.87905342,0.86586097
-2.35017509,2.31656374,0.00021019,0.69607468,0.29495588,0.01805402,0.76396638,0.88261183,0.87883376
-2.34417209,2.33831716,0.00020675,0.69680669,0.29546562,0.01795704,0.77854804,0.88662801,0.88751888
-2.33816908,2.35407776,0.00020196,0.69497288,0.29407307,0.01775677,0.79428304,0.89130328,0.89190804
-2.33216608,2.36410973,0.00019592,0.69070050,0.29080030,0.01745624,0.81123683,0.89676971,0.89208291
-2.32616308,2.36874212,0.00018878,0.68414953,0.28570644,0.01706044,0.82941620,0.90308342,0.88821383
-2.32016008,2.36835980,0.00018069,0.67550918,0.27888594,0.01657619,0.84876753,0.91022152,0.88055630
-2.31415708,2.36339544,0.00017184,0.66499426,0.27046571,0.01601181,0.86917813,0.91808277,0.86944587
-2.30815408,2.35432322,0.00016242,0.65284188,0.26060135,0.01537694,0.89048079,0.92649213,0.85529140
-2.30215108,2.34165454,0.00015263,0.63930842,0.24947243,0.01468219,0.91246142,0.93520913,0.83856712
-2.29614807,2.32593606,0.00014267,0.62466702,0.23727730,0.01393886,0.93486953,0.94393953,0.81980386
-2.29014507,2.30774993,0.00013276,0.60920542,0.22422741,0.01315863,0.95743128,0.95235008,0.79957962
-2.28414207,2.28771601,0.00012309,0.59322437,0.21054145,0.01235328,0.97986429,0.96008548,0.77850971
-2.27813907,2.26649545,0.00011387,0.57703629,0.19643958,0.01153441,1.00189368,0.96678695,0.75723684
-2.27213607,2.24479492,0.00010528,0.56096405,0.18213792,0.01071319,1.02326839,0.97211135,0.73642098
-2.26613307,2.22337038,0.00009750,0.54533984,0.16784351,0.00990012,1.04377685,0.97575005,0.71672931
-2.26013007,2.20302939,0.00009068,0.53050360,0.15374984,0.00910491,1.06326103,0.97744642,0.69882605
-2.25412706,2.18463080,0.00008497,0.51680105,0.14003315,0.00833626,1.08162799,0.97701122,0.68336226
-2.24812406,2.16908064,0.00008051,0.50458086,0.12684959,0.00760184,1.09885795,0.97433474,0.67096539
-2.24212106,2.15732338,0.00007741,0.49419084,0.11433310,0.00690814,1.11500840,0.96939534,0.66222860
-2.23611806,2.15032773,0.00007576,0.48597307,0.10259429,0.00626051,1.13021347,0.96226352,0.65769978
-2.23011506,2.14906677,0.00007566,0.48025771,0.09171995,0.00566313,1.14467861,0.95310144,0.65787019
-2.22411206,2.15449225,0.00007717,0.47735564,0.08177343,0.00511902,1.15867042,0.94215767,0.66316285
-2.21810905,2.16750377,0.00008033,0.47755000,0.07279551,0.00463015,1.17250204,0.92975737,0.67392080
-2.21210605,2.18891351,0.00008517,0.48108677,0.06480590,0.00419744,1.18651475,0.91628841,0.69039557
-2.20610305,2.21940807,0.00009171,0.48816481,0.05780499,0.00382089,1.20105665,0.90218383,0.71273603
-2.20010005,2.25950898,0.00009992,0.49892559,0.05177600,0.00349965,1.21645947,0.88790177,0.74097832
-2.19409705,2.30953408,0.00010978,0.51344326,0.04668717,0.00323209,1.23301497,0.87390365,0.77503717
-2.18809405,2.36956177,0.00012121,0.53171545,0.04249406,0.00301595,1.25095201,0.86063176,0.81469925
-2.18209105,2.43940054,0.00013413,0.55365543,0.03914176,0.00284838,1.27041599,0.84848744,0.85961919
-2.17608804,2.51856591,0.00014841,0.57908608,0.03656711,0.00272605,1.29145158,0.83781092,0.90931874
-2.17008504,2.60626664,0.00016390,0.60773634,0.03470059,0.00264522,1.31399019,0.82886386,0.96318947
-2.16408204,2.70140191,0.00018043,0.63924039,0.03346823,0.00260186,1.33784277,0.82181562,1.02049960
-2.15807904,2.80257041,0.00019777,0.67314010,0.03279319,0.00259165,1.36269869,0.81673372,1.08040486
-2.15207604,2.90809208,0.00021569,0.70889072,0.03259721,0.00261012,1.38813100,0.81357937,1.14196369
-2.14607304,3.01604211,0.00023392,0.74587013,0.03280193,0.00265269,1.41360766,0.81220796,1.20415633
-2.14007004,3.12429667,0.00025218,0.78339135,0.03332998,0.00271472,1.43850875,0.81237473,1.26590769
-2.13406703,3.23058889,0.00027016,0.82071813,0.03410604,0.00279160,1.46214841,0.81374524,1.32611312
-2.12806403,3.33257314,0.00028755,0.85708310,0.03505771,0.00287880,1.48380081,0.81591020,1.38366657
-2.12206103,3.42789514,0.00030405,0.89170794,0.03611635,0.00297191,1.50272876,0.81840388,1.43749004
-2.11605803,3.51426514,0.00031933,0.92382489,0.03721785,0.00306673,1.51821358,0.82072518,1.48656334
-2.11005503,3.58953124,0.00033311,0.95269859,0.03830335,0.00315931,1.52958474,0.82236042,1.52995310
-2.10405203,3.65174963,0.00034511,0.97764759,0.03931985,0.00324600,1.53624803,0.82280666,1.56683993
-2.09804902,3.69924904,0.00035510,0.99806456,0.04022082,0.00332352,1.53771076,0.82159447,1.59654261
-2.09204602,3.73068654,0.00036288,1.01343429,0.04096674,0.00338899,1.53360301,0.81830920,1.61853857
-2.08604302,3.74509254,0.00036829,1.02334886,0.04152546,0.00343996,1.52369399,0.81260960,1.63247960
-2.08004002,3.74190324,0.00037123,1.02751919,0.04187262,0.00347447,1.50790289,0.80424312,1.63820258
-2.07403702,3.72097935,0.00037164,1.02578265,0.04199177,0.00349107,1.48630392,0.79305724,1.63573451
-2.06803402,3.68261047,0.00036955,1.01810638,0.04187451,0.00348879,1.45912542,0.77900635,1.62529191
-2.06203102,3.62750538,0.00036501,1.00458616,0.04152042,0.00346722,1.42674332,0.76215405,1.60727473
-2.05602801,3.55676878,0.00035816,0.98544112,0.04093685,0.00342642,1.38966948,0.74267081,1.58225483
-2.05002501,3.47186585,0.00034916,0.96100441,0.04013855,0.00336697,1.34853531,0.72082727,1.55095989
-2.04402201,3.37457608,0.00033824,0.93171055,0.03914725,0.00328989,1.30407183,0.69698360,1.51425301
-2.03801901,3.26693867,0.00032568,0.89807979,0.03799095,0.00319665,1.25708675,0.67157542,1.47310913
-2.03201601,3.15119143,0.00031178,0.86070048,0.03670330,0.00308907,1.20843968,0.64509704,1.42858879
-2.02601301,3.02970570,0.00029686,0.82021006,0.03532271,0.00296930,1.15901633,0.61808281,1.38181040
-2.02001001,2.90491951,0.00028129,0.77727557,0.03389148,0.00283974,1.10970271,0.59108731,1.33392157
-2.01400700,2.77927123,0.00026543,0.73257439,0.03245490,0.00270299,1.06135997,0.56466522,1.28607056
-2.00800400,2.65513569,0.00024964,0.68677597,0.03106024,0.00256179,1.01480070,0.53935180,1.23937847
-2.00200100,2.53476459,0.00023428,0.64052512,0.02975579,0.00241893,0.97076744,0.51564441,1.19491290
-1.99599800,2.42023266,0.00021970,0.59442740,0.02858987,0.00227719,0.92991359,0.49398606,1.15366360
-1.98999500,2.31339080,0.00020623,0.54903693,0.02760988,0.00213931,0.89278752,0.47475118,1.11652060
-1.98399200,2.21582705,0.00019417,0.50484691,0.02686135,0.00200788,0.85981985,0.45823426,1.08425533
-1.97798899,2.12883606,0.00018379,0.46228282,0.02638699,0.00188535,0.83131435,0.44464154,1.05750478
-1.97198599,2.05339729,0.00017533,0.42169838,0.02622583,0.00177391,0.80744244,0.43408596,1.03675924
-1.96598299,1.99016224,0.00016898,0.38337412,0.02641230,0.00167554,0.78824143,0.42658532,1.02235352
-1.95997999,1.93945037,0.00016489,0.34751813,0.02697544,0.00159189,0.77361647,0.42206379,1.01446191
-1.95397699,1.90125363,0.00016318,0.31426903,0.02793806,0.00152431,0.76334610,0.42035637,1.01309686
-1.94797399,1.87524906,0.00016391,0.28370049,0.02931604,0.00147381,0.75709117,0.42121621,1.01811140
-1.94197099,1.86081884,0.00016708,0.25582712,0.03111759,0.00144104,0.75440706,0.42432437,1.02920520
-1.93596798,1.85707712,0.00017268,0.23061131,0.03334271,0.00142631,0.75475866,0.42930167,1.04593415
-1.92996498,1.86290288,0.00018060,0.20797068,0.03598268,0.00142954,0.75753786,0.43572216,1.06772330
-1.92396198,1.87697764,0.00019073,0.18778580,0.03901973,0.00145034,0.76208295,0.44312768,1.09388278
-1.91795898,1.89782715,0.00020288,0.16990794,0.04242691,0.00148795,0.76769940,0.45104305,1.12362650
-1.91195598,1.92386589,0.00021682,0.15416655,0.04616814,0.00154129,0.77368138,0.45899135,1.15609302
-1.90595298,1.95344311,0.00023229,0.14037631,0.05019849,0.00160899,0.77933332,0.46650877,1.19036822
-1.89994997,1.98488910,0.00024898,0.12834363,0.05446477,0.00168941,0.78399083,0.47315849,1.22550910
-1.89394697,2.01656053,0.00026655,0.11787241,0.05890640,0.00178069,0.78704020,0.47854329,1.26056811
-1.88794397,2.04688353,0.00028463,0.10876910,0.06345648,0.00188079,0.78793588,0.48231625,1.29461722
-1.88194097,2.07439316,0.00030283,0.10084692,0.06804323,0.00198751,0.78621531,0.48418953,1.32677121
-1.87593797,2.09776840,0.00032077,0.09392932,0.07259160,0.00209859,0.78151057,0.48394066,1.35620923
-1.86993497,2.11586150,0.00033802,0.08785265,0.07702513,0.00221175,0.77355654,0.48141652,1.38219420
-1.86393197,2.12772091,0.00035421,0.08246811,0.08126790,0.00232472,0.76219521,0.47653468,1.40408921
-1.85792896,2.13260739,0.00036896,0.07764300,0.08524656,0.00243532,0.74737621,0.46928240,1.42137058
-1.85192596,2.13000271,0.00038191,0.07326138,0.08889237,0.00254151,0.72915359,0.45971322,1.43363708
-1.84592296,2.11961111,0.00039276,0.06922416,0.09214307,0.00264143,0.70767902,0.44794162,1.44061503
-1.83991996,2.10135361,0.00040124,0.06544875,0.09494468,0.00273345,0.68319202,0.43413576,1.44215923
-1.83391696,2.07535565,0.00040715,0.06186828,0.09725290,0.00281619,0.65600750,0.41850902,1.43824972
-1.82791396,2.04192885,0.00041032,0.05843055,0.09903428,0.00288853,0.62650143,0.40131039,1.42898462
-1.82191096,2.00154765,0.00041067,0.05509669,0.10026692,0.00294966,0.59509520,0.38281446,1.41456940
-1.81590795,1.95482214,0.00040818,0.05183973,0.10094082,0.00299904,0.56223936,0.36331119,1.39530308
-1.80990495,1.90246808,0.00040289,0.04864298,0.10105774,0.00303641,0.52839760,0.34309599,1.37156209
-1.80390195,1.84527562,0.00039490,0.04549838,0.10063068,0.00306176,0.49403132,0.32246043,1.34378246
-1.79789895,1.78407779,0.00038438,0.04240495,0.09968292,0.00307528,0.45958563,0.30168385,1.31244114
-1.79189595,1.71972017,0.00037153,0.03936718,0.09824677,0.00307737,0.42547711,0.28102629,1.27803727
-1.78589295,1.65303281,0.00035662,0.03639358,0.09636205,0.00306856,0.39208365,0.26072256,1.24107430
-1.77988994,1.58480544,0.00033993,0.03349533,0.09407437,0.00304947,0.35973666,0.24097798,1.20204353
-1.77388694,1.51576664,0.00032179,0.03068507,0.09143330,0.00302079,0.32871572,0.22196545,1.16140980
-1.76788394,1.44656776,0.00030252,0.02797589,0.08849064,0.00298324,0.29924567,0.20382404,1.11959989
-1.76188094,1.37777164,0.00028245,0.02538046,0.08529861,0.00293749,0.27149588,0.18665888,1.07699387
-1.75587794,1.30984643,0.00026192,0.02291031,0.08190841,0.00288422,0.24558175,0.17054228,1.03391969
-1.74987494,1.24316426,0.00024124,0.02057532,0.07836876,0.00282402,0.22156777,0.15551585,0.99065092
-1.74387194,1.17800431,0.00022070,0.01838337,0.07472496,0.00275742,0.19947220,0.14159343,0.94740761
-1.73786893,1.11455975,0.00020057,0.01634007,0.07101802,0.00268490,0.17927270,0.12876462,0.90435980
-1.73186593,1.05294788,0.00018107,0.01444873,0.06728424,0.00260687,0.16091269,0.11699868,0.86163330
-1.72586293,0.99322252,0.00016241,0.01271034,0.06355500,0.00252371,0.14430808,0.10624862,0.81931731
-1.71985993,0.93538776,0.00014473,0.01112368,0.05985679,0.00243575,0.12935396,0.09645528,0.77747296
-1.71385693,0.87941236,0.00012816,0.00968557,0.05621154,0.00234334,0.11593114,0.08755117,0.73614260
-1.70785393,0.82524377,0.00011278,0.00839101,0.05263698,0.00224683,0.10391207,0.07946410,0.69535872
-1.70185093,0.77282109,0.00009864,0.00723357,0.04914725,0.00214660,0.09316625,0.07212027,0.65515239
-1.69584792,0.72208648,0.00008575,0.00620560,0.04575347,0.00204309,0.08356471,0.06544703,0.61556053
-1.68984492,0.67299435,0.00007412,0.00529857,0.04246435,0.00193679,0.07498379,0.05937496,0.57663161
-1.68384192,0.62551833,0.00006370,0.00450336,0.03928677,0.00182826,0.06730798,0.05383956,0.53842983
-1.67783892,0.57965561,0.00005444,0.00381051,0.03622625,0.00171813,0.06043194,0.04878232,0.50103732
-1.67183592,0.53542898,0.00004628,0.00321048,0.03328741,0.00160709,0.05426182,0.04415142,0.46455472
-1.66583292,0.49288653,0.00003914,0.00269387,0.03047422,0.00149588,0.04871578,0.03990191,0.42910004
-1.65982991,0.45209953,0.00003293,0.00225158,0.02779023,0.00138528,0.04372405,0.03599559,0.39480624
-1.65382691,0.41315870,0.00002758,0.00187495,0.02523865,0.00127607,0.03922849,0.03240064,0.36181763
