energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.19059530,2.29707668,0.00269559,0.00000000,0.01438192,0.06720752,0.58309119,1.87022008,0.00248920,0.32147603
-3.18459230,2.41223256,0.00283109,0.00000000,0.01563179,0.07021527,0.60613088,1.96513486,0.00274517,0.33561474
-3.17858929,2.52321600,0.00295892,0.00000000,0.01693428,0.07300067,0.62761181,2.05697387,0.00301666,0.34875283
-3.17258629,2.62914760,0.00307786,0.00000000,0.01828803,0.07552900,0.64727217,2.14505062,0.00330338,0.36073947
-3.16658329,2.72933910,0.00318696,0.00000000,0.01969159,0.07777291,0.66491173,2.22882948,0.00360481,0.37145908
-3.16058029,2.82330437,0.00328556,0.00000000,0.02114337,0.07971315,0.68039536,2.30793352,0.00392021,0.38083422
-3.15457729,2.91076111,0.00337331,0.00000000,0.02264145,0.08133887,0.69365407,2.38214510,0.00424859,0.38882693
-3.14857429,2.99162314,0.00345013,0.00000000,0.02418344,0.08264774,0.70468339,2.45139870,0.00458863,0.39543837
-3.14257129,3.06598339,0.00351625,0.00000000,0.02576625,0.08364556,0.71353925,2.51576660,0.00493872,0.40070696
-3.13656828,3.13408860,0.00357213,0.00000000,0.02738589,0.08434563,0.72033147,2.57543792,0.00529691,0.40470485
-3.13056528,3.19630690,0.00361845,0.00000000,0.02903721,0.08476777,0.72521511,2.63069220,0.00566090,0.40753300
-3.12456228,3.25309000,0.00365605,0.00000000,0.03071373,0.08493706,0.72838023,2.68186885,0.00602802,0.40931506
-3.11855928,3.30493220,0.00368588,0.00000000,0.03240738,0.08488245,0.73004040,2.72933423,0.00639530,0.41019039
-3.11255628,3.35232821,0.00370893,0.00000000,0.03410840,0.08463514,0.73042067,2.77344819,0.00675940,0.41030649
-3.10655328,3.39573241,0.00372616,0.00000000,0.03580518,0.08422703,0.72974546,2.81453180,0.00711673,0.40981136
-3.10055028,3.43552158,0.00373848,0.00000000,0.03748429,0.08368909,0.72822701,2.85283823,0.00746344,0.40884593
-3.09454727,3.47196322,0.00374667,0.00000000,0.03913045,0.08304995,0.72605495,2.88852833,0.00779552,0.40753729
-3.08854427,3.50519128,0.00375133,0.00000000,0.04072674,0.08233460,0.72338752,2.92165222,0.00810884,0.40599262
-3.08254127,3.53519039,0.00375286,0.00000000,0.04225476,0.08156339,0.72034467,2.95213793,0.00839927,0.40429459
-3.07653827,3.56178961,0.00375146,0.00000000,0.04369498,0.08075127,0.71700356,2.97978767,0.00866273,0.40249801
-3.07053527,3.58466584,0.00374709,0.00000000,0.04502712,0.07990745,0.71339639,3.00428188,0.00889532,0.40062811
-3.06453227,3.60335662,0.00373948,0.00000000,0.04623060,0.07903525,0.70951077,3.02519084,0.00909339,0.39868053
-3.05852926,3.61728164,0.00372818,0.00000000,0.04728511,0.07813241,0.70529243,3.04199309,0.00925367,0.39662280
-3.05252626,3.62577173,0.00371256,0.00000000,0.04817114,0.07719160,0.70065009,3.05409985,0.00937332,0.39439735
-3.04652326,3.62810381,0.00369187,0.00000000,0.04887056,0.07620127,0.69546220,3.06088389,0.00945004,0.39192583
-3.04052026,3.62353987,0.00366526,0.00000000,0.04936723,0.07514660,0.68958515,3.06171175,0.00948215,0.38911446
-3.03451726,3.61136831,0.00363189,0.00000000,0.04964750,0.07401074,0.68286246,3.05597739,0.00946859,0.38586015
-3.02851426,3.59094539,0.00359092,0.00000000,0.04970073,0.07277596,0.67513461,3.04313605,0.00940902,0.38205707
-3.02251126,3.56173510,0.00354158,0.00000000,0.04951971,0.07142495,0.66624881,3.02273650,0.00930380,0.37760336
-3.01650825,3.52334564,0.00348327,0.00000000,0.04910094,0.06994200,0.65606854,2.99445060,0.00915400,0.37240756
-3.01050525,3.47556093,0.00341553,0.00000000,0.04844492,0.06831407,0.64448210,2.95809879,0.00896139,0.36639462
-3.00450225,3.41836614,0.00333813,0.00000000,0.04755616,0.06653174,0.63141014,2.91367063,0.00872841,0.35951116
-2.99849925,3.35196602,0.00325105,0.00000000,0.04644321,0.06458990,0.61681164,2.86133968,0.00845806,0.35172961
-2.99249625,3.27679570,0.00315455,0.00000000,0.04511846,0.06248827,0.60068820,2.80147227,0.00815390,0.34305138
-2.98649325,3.19352352,0.00304914,0.00000000,0.04359788,0.06023163,0.58308657,2.73462984,0.00781994,0.33350866
-2.98049025,3.10304586,0.00293558,0.00000000,0.04190067,0.05782989,0.56409921,2.66156492,0.00746054,0.32316494
-2.97448724,3.00647434,0.00281485,0.00000000,0.04004872,0.05529784,0.54386313,2.58321088,0.00708030,0.31211427
-2.96848424,2.90511570,0.00268816,0.00000000,0.03806610,0.05265472,0.52255683,2.50066575,0.00668399,0.30047920
-2.96248124,2.80044507,0.00255690,0.00000000,0.03597843,0.04992363,0.50039579,2.41517060,0.00627643,0.28840769
-2.95647824,2.69407343,0.00242259,0.00000000,0.03381225,0.04713082,0.47762654,2.32808304,0.00586239,0.27606891
-2.95047524,2.58771001,0.00228687,0.00000000,0.03159440,0.04430476,0.45451952,2.24084647,0.00544648,0.26364832
-2.94447224,2.48312075,0.00215142,0.00000000,0.02935135,0.04147529,0.43136124,2.15495576,0.00503310,0.25134207
-2.93846923,2.38208377,0.00201793,0.00000000,0.02710862,0.03867262,0.40844580,2.07192029,0.00462633,0.23935099
-2.93246623,2.28634297,0.00188804,0.00000000,0.02489027,0.03592644,0.38606618,1.99322499,0.00422988,0.22787434
-2.92646323,2.19756088,0.00176335,0.00000000,0.02271843,0.03326504,0.36450560,1.92029053,0.00384705,0.21710363
-2.92046023,2.11727198,0.00164529,0.00000000,0.02061290,0.03071447,0.34402920,1.85443342,0.00348065,0.20721656
-2.91445723,2.04683771,0.00153518,0.00000000,0.01859088,0.02829792,0.32487630,1.79682724,0.00313304,0.19837142
-2.90845423,1.98740446,0.00143412,0.00000000,0.01666680,0.02603507,0.30725356,1.74846595,0.00280607,0.19070198
-2.90245123,1.93986571,0.00134302,0.00000000,0.01485218,0.02394174,0.29132908,1.71013058,0.00250110,0.18431318
-2.89644822,1.90482975,0.00126255,0.00000000,0.01315567,0.02202956,0.27722780,1.68236022,0.00221903,0.17927759
-2.89044522,1.88259408,0.00119314,0.00000000,0.01158310,0.02030582,0.26502816,1.66542868,0.00196029,0.17563284
-2.88444222,1.87312756,0.00113499,0.00000000,0.01013763,0.01877352,0.25476024,1.65932769,0.00172492,0.17338009
-2.87843922,1.87606147,0.00108804,0.00000000,0.00882000,0.01743145,0.24640535,1.66375766,0.00151257,0.17248362
-2.87243622,1.89069005,0.00105198,0.00000000,0.00762871,0.01627446,0.23989706,1.67812677,0.00132256,0.17287139
-2.86643322,1.91598120,0.00102629,0.00000000,0.00656038,0.01529380,0.23512378,1.70155887,0.00115394,0.17443686
-2.86043022,1.95059742,0.00101023,0.00000000,0.00561003,0.01447757,0.23193251,1.73291056,0.00100555,0.17704178
-2.85442721,1.99292686,0.00100288,0.00000000,0.00477140,0.01381123,0.23013402,1.77079716,0.00087601,0.18051994
-2.84842421,2.04112393,0.00100314,0.00000000,0.00403723,0.01327811,0.22950893,1.81362736,0.00076386,0.18468185
-2.84242121,2.09315847,0.00100982,0.00000000,0.00339960,0.01286005,0.22981475,1.85964552,0.00066753,0.18932019
-2.83641821,2.14687210,0.00102158,0.00000000,0.00285021,0.01253793,0.23079348,1.90698063,0.00058544,0.19421574
-2.83041521,2.20003999,0.00103705,0.00000000,0.00238054,0.01229228,0.23217968,1.95370013,0.00051599,0.19914380
-2.82441221,2.25043596,0.00105484,0.00000000,0.00198217,0.01210384,0.23370851,1.99786700,0.00045763,0.20388076
-2.81840920,2.29589860,0.00107353,0.00000000,0.00164688,0.01195405,0.23512371,2.03759791,0.00040886,0.20821063
-2.81240620,2.33439596,0.00109179,0.00000000,0.00136683,0.01182556,0.23618508,2.07112025,0.00036829,0.21193128
-2.80640320,2.36408632,0.00110834,0.00000000,0.00113465,0.01170255,0.23667528,2.09682592,0.00033462,0.21486024
-2.80040020,2.38337269,0.00112203,0.00000000,0.00094354,0.01157114,0.23640564,2.11331961,0.00030668,0.21683981
-2.79439720,2.39094887,0.00113183,0.00000000,0.00078727,0.01141959,0.23522089,2.11945978,0.00028344,0.21774121
-2.78839420,2.38583523,0.00113688,0.00000000,0.00066028,0.01123848,0.23300262,2.11439055,0.00026400,0.21746785
-2.78239120,2.36740294,0.00113651,0.00000000,0.00055762,0.01102081,0.22967131,2.09756343,0.00024760,0.21595735
-2.77638819,2.33538573,0.00113021,0.00000000,0.00047495,0.01076198,0.22518701,2.06874806,0.00023364,0.21318242
-2.77038519,2.28987893,0.00111769,0.00000000,0.00040854,0.01045977,0.21954863,2.02803155,0.00022164,0.20915056
-2.76438219,2.23132606,0.00109886,0.00000000,0.00035519,0.01011420,0.21279190,1.97580697,0.00021128,0.20390259
-2.75837919,2.16049395,0.00107379,0.00000000,0.00031222,0.00972733,0.20498622,1.91275144,0.00020240,0.19751012
-2.75237619,2.07843760,0.00104275,0.00000000,0.00027741,0.00930308,0.19623051,1.83979525,0.00019497,0.19007216
-2.74637319,1.98645673,0.00100616,0.00000000,0.00024894,0.00884697,0.18664831,1.75808346,0.00018910,0.18171088
-2.74037019,1.88604614,0.00096458,0.00000000,0.00022537,0.00836583,0.17638239,1.66893196,0.00018507,0.17256693
-2.73436718,1.77884204,0.00091869,0.00000000,0.00020557,0.00786759,0.16558910,1.57378001,0.00018333,0.16279440
-2.72836418,1.66656703,0.00086924,0.00000000,0.00018866,0.00736101,0.15443271,1.47414136,0.00018449,0.15255571
-2.72236118,1.55097586,0.00081706,0.00000000,0.00017401,0.00685545,0.14308005,1.37155606,0.00018935,0.14201653
-2.71635818,1.43380416,0.00076299,0.00000000,0.00016118,0.00636071,0.13169557,1.26754493,0.00019893,0.13134114
-2.71035518,1.31672216,0.00070791,0.00000000,0.00014988,0.00588683,0.12043704,1.16356823,0.00021445,0.12068821
-2.70435218,1.20129473,0.00065265,0.00000000,0.00013996,0.00544408,0.10945208,1.06099002,0.00023742,0.11020716
-2.69834917,1.08894903,0.00059802,0.00000000,0.00013138,0.00504285,0.09887551,0.96104917,0.00026960,0.10003534
-2.69234617,0.98095029,0.00054480,0.00000000,0.00012418,0.00469366,0.08882769,0.86483753,0.00031306,0.09029589
-2.68634317,0.87838599,0.00049365,0.00000000,0.00011847,0.00440722,0.07941374,0.77328564,0.00037017,0.08109641
-2.68034017,0.78215824,0.00044522,0.00000000,0.00011442,0.00419453,0.07072367,0.68715564,0.00044367,0.07252837
-2.67433717,0.69298379,0.00040003,0.00000000,0.00011225,0.00406694,0.06283334,0.60704102,0.00053662,0.06466725
-2.66833417,0.61140078,0.00035856,0.00000000,0.00011222,0.00403632,0.05580605,0.53337253,0.00065246,0.05757323
-2.66233117,0.53778109,0.00032120,0.00000000,0.00011460,0.00411518,0.04969483,0.46642902,0.00079491,0.05129234
-2.65632816,0.47234709,0.00028827,0.00000000,0.00011969,0.00431679,0.04454505,0.40635251,0.00096804,0.04585809
-2.65032516,0.41519143,0.00026003,0.00000000,0.00012781,0.00465523,0.04039738,0.35316609,0.00117614,0.04129315
-2.64432216,0.36629855,0.00023669,0.00000000,0.00013927,0.00514550,0.03729083,0.30679353,0.00142368,0.03761125
-2.63831916,0.32556668,0.00021844,0.00000000,0.00015441,0.00580345,0.03526583,0.26707968,0.00171521,0.03481901
-2.63231616,0.29282918,0.00020542,0.00000000,0.00017354,0.00664574,0.03436705,0.23381053,0.00205525,0.03291765
-2.62631316,0.26787436,0.00019776,0.00000000,0.00019695,0.00768971,0.03464600,0.20673222,0.00244809,0.03190445
-2.62031016,0.25046292,0.00019559,0.00000000,0.00022491,0.00895308,0.03616322,0.18556820,0.00289767,0.03177394
-2.61430715,0.24034264,0.00019905,0.00000000,0.00025765,0.01045372,0.03898988,0.17003421,0.00340738,0.03251878
-2.60830415,0.23725987,0.00020828,0.00000000,0.00029535,0.01220919,0.04320892,0.15985063,0.00397982,0.03413026
-2.60230115,0.24096777,0.00022345,0.00000000,0.00033813,0.01423634,0.04891539,0.15475209,0.00461664,0.03659852
-2.59629815,0.25123153,0.00024476,0.00000000,0.00038603,0.01655075,0.05621626,0.15449441,0.00531827,0.03991238
-2.59029515,0.26783050,0.00027242,0.00000000,0.00043900,0.01916621,0.06522939,0.15885881,0.00608374,0.04405899
-2.58429215,0.29055795,0.00030670,0.00000000,0.00049690,0.02209411,0.07608183,0.16765375,0.00691052,0.04902323
-2.57828914,0.31921868,0.00034786,0.00000000,0.00055949,0.02534289,0.08890746,0.18071473,0.00779434,0.05478702
-2.57228614,0.35362515,0.00039623,0.00000000,0.00062641,0.02891752,0.10384392,0.19790217,0.00872910,0.06132858
-2.56628314,0.39359252,0.00045214,0.00000000,0.00069720,0.03281895,0.12102899,0.21909800,0.00970683,0.06862164
-2.56028014,0.43893323,0.00051596,0.00000000,0.00077130,0.03704380,0.14059643,0.24420112,0.01071770,0.07663489
-2.55427714,0.48945157,0.00058808,0.00000000,0.00084804,0.04158396,0.16267137,0.27312219,0.01175012,0.08533143
-2.54827414,0.54493857,0.00066888,0.00000000,0.00092666,0.04642650,0.18736547,0.30577796,0.01279089,0.09466854
-2.54227114,0.60516751,0.00075876,0.00000000,0.00100635,0.05155358,0.21477177,0.34208556,0.01382546,0.10459763
-2.53626813,0.66989025,0.00085813,0.00000000,0.00108623,0.05694253,0.24495961,0.38195671,0.01483823,0.11506441
-2.53026513,0.73883452,0.00096734,0.00000000,0.00116539,0.06256613,0.27796949,0.42529226,0.01581295,0.12600933
-2.52426213,0.81170197,0.00108675,0.00000000,0.00124294,0.06839291,0.31380819,0.47197697,0.01673311,0.13736819
-2.51825913,0.88816698,0.00121666,0.00000000,0.00131801,0.07438762,0.35244428,0.52187466,0.01758246,0.14907290
-2.51225613,0.96787598,0.00135728,0.00000000,0.00138976,0.08051181,0.39380399,0.57482372,0.01834546,0.16105229
-2.50625313,1.05044705,0.00150876,0.00000000,0.00145745,0.08672438,0.43776769,0.63063296,0.01900776,0.17323303
-2.50025013,1.13546946,0.00167113,0.00000000,0.00152043,0.09298223,0.48416712,0.68907773,0.01955670,0.18554037
-2.49424712,1.22250307,0.00184429,0.00000000,0.00157817,0.09924084,0.53278330,0.74989643,0.01998169,0.19789887
-2.48824412,1.31107726,0.00202795,0.00000000,0.00163026,0.10545488,0.58334535,0.81278720,0.02027458,0.21023286
-2.48224112,1.40068933,0.00222165,0.00000000,0.00167641,0.11157869,0.63553032,0.87740505,0.02042992,0.22246680
-2.47623812,1.49080250,0.00242470,0.00000000,0.00171649,0.11756674,0.68896397,0.94335938,0.02044517,0.23452531
-2.47023512,1.58084356,0.00263617,0.00000000,0.00175049,0.12337394,0.74322265,1.01021210,0.02032075,0.24633301
-2.46423212,1.67020054,0.00285485,0.00000000,0.00177848,0.12895589,0.79783645,1.07747654,0.02006001,0.25781427
-2.45822911,1.75822074,0.00307927,0.00000000,0.00180066,0.13426912,0.85229344,1.14461742,0.01966914,0.26889272
-2.45222611,1.84420974,0.00330765,0.00000000,0.00181729,0.13927117,0.90604531,1.21105219,0.01915687,0.27949083
-2.44622311,1.92743199,0.00353794,0.00000000,0.00182868,0.14392072,0.95851423,1.27615401,0.01853425,0.28952953
-2.44022011,2.00711347,0.00376781,0.00000000,0.00183513,0.14817773,1.00910112,1.33925670,0.01781420,0.29892801
-2.43421711,2.08244716,0.00399468,0.00000000,0.00183699,0.15200364,1.05719519,1.39966196,0.01701110,0.30760383
-2.42821411,2.15260165,0.00421577,0.00000000,0.00183454,0.15536161,1.10218471,1.45664888,0.01614036,0.31547344
-2.42221111,2.21673345,0.00442813,0.00000000,0.00182803,0.15821698,1.14346897,1.50948605,0.01521792,0.32245314
-2.41620810,2.27400278,0.00462874,0.00000000,0.00181766,0.16053777,1.18047111,1.55744600,0.01425979,0.32846058
-2.41020510,2.32359309,0.00481456,0.00000000,0.00180355,0.16229541,1.21265169,1.59982189,0.01328167,0.33341677
-2.40420210,2.36473365,0.00498260,0.00000000,0.00178576,0.16346561,1.23952265,1.63594595,0.01229854,0.33724867
-2.39819910,2.39672469,0.00513007,0.00000000,0.00176429,0.16402936,1.26066116,1.66520923,0.01132436,0.33989207
-2.39219610,2.41896402,0.00525442,0.00000000,0.00173907,0.16397401,1.27572308,1.68708189,0.01037182,0.34129494
-2.38619310,2.43097422,0.00535346,0.00000000,0.00171002,0.16329438,1.28445534,1.70113320,0.00945215,0.34142080
-2.38019010,2.43242877,0.00542543,0.00000000,0.00167703,0.16199396,1.28670685,1.70705038,0.00857507,0.34025220
-2.37418709,2.42317595,0.00546912,0.00000000,0.00163999,0.16008587,1.28243735,1.70465526,0.00774870,0.33779386
-2.36818409,2.40325898,0.00548389,0.00000000,0.00159883,0.15759375,1.27172367,1.69391791,0.00697962,0.33407543
-2.36218109,2.37293106,0.00546974,0.00000000,0.00155350,0.15455242,1.25476303,1.67496633,0.00627296,0.32915367
-2.35617809,2.33266417,0.00542734,0.00000000,0.00150405,0.15100817,1.23187295,1.64809142,0.00563254,0.32311370
-2.35017509,2.28315070,0.00535804,0.00000000,0.00145058,0.14701870,1.20348762,1.61374687,0.00506100,0.31606939
-2.34417209,2.22529721,0.00526383,0.00000000,0.00139331,0.14265272,1.17015054,1.57254345,0.00456003,0.30816262
-2.33816908,2.16021026,0.00514731,0.00000000,0.00133253,0.13798904,1.13250364,1.52523776,0.00413051,0.29956145
-2.33216608,2.08917429,0.00501166,0.00000000,0.00126865,0.13311522,1.09127287,1.47271565,0.00377273,0.29045709
-2.32616308,2.01362222,0.00486047,0.00000000,0.00120216,0.12812590,1.04725096,1.41597067,0.00348655,0.28105990
-2.32016008,1.93509956,0.00469773,0.00000000,0.00113364,0.12312069,1.00127755,1.35607847,0.00327156,0.27159432
-2.31415708,1.85522344,0.00452766,0.00000000,0.00106374,0.11820173,0.95421755,1.29416781,0.00312721,0.26229306
-2.30815408,1.77563791,0.00435460,0.00000000,0.00099314,0.11347108,0.90693848,1.23138952,0.00305287,0.25339067
-2.30215108,1.69796736,0.00418285,0.00000000,0.00092258,0.10902797,0.86028742,1.16888441,0.00304795,0.24511678
-2.29614807,1.62376974,0.00401661,0.00000000,0.00085280,0.10496598,0.81506859,1.10775155,0.00311188,0.23768914
-2.29014507,1.55449148,0.00385979,0.00000000,0.00078452,0.10137031,0.77202231,1.04901793,0.00324411,0.23130695
-2.28414207,1.49142582,0.00371593,0.00000000,0.00071846,0.09831528,0.73180604,0.99361084,0.00344411,0.22614452
-2.27813907,1.43567620,0.00358810,0.00000000,0.00065526,0.09586200,0.69497828,0.94233396,0.00371129,0.22234566
-2.27213607,1.38812592,0.00347881,0.00000000,0.00059555,0.09405653,0.66198577,0.89584790,0.00404488,0.22001890
-2.26613307,1.34941537,0.00338998,0.00000000,0.00053984,0.09292842,0.63315457,0.85465591,0.00444389,0.21923389
-2.26013007,1.31992748,0.00332288,0.00000000,0.00048862,0.09248975,0.60868510,0.81909528,0.00490697,0.22001894
-2.25412706,1.29978170,0.00327812,0.00000000,0.00044225,0.09273472,0.58865140,0.78933433,0.00543229,0.22235991
-2.24812406,1.28883686,0.00325568,0.00000000,0.00040106,0.09363982,0.57300446,0.76537524,0.00601740,0.22620051
-2.24212106,1.28670236,0.00325493,0.00000000,0.00036527,0.09516453,0.56157942,0.74706219,0.00665919,0.23144385
-2.23611806,1.29275722,0.00327469,0.00000000,0.00033507,0.09725256,0.55410632,0.73409446,0.00735370,0.23795542
-2.23011506,1.30617608,0.00331329,0.00000000,0.00031055,0.09983353,0.55022384,0.72604371,0.00809612,0.24556710
-2.22411206,1.32596104,0.00336867,0.00000000,0.00029178,0.10282518,0.54949552,0.72237473,0.00888068,0.25408234
-2.21810905,1.35097792,0.00343845,0.00000000,0.00027877,0.10613579,0.55142770,0.72246869,0.00970064,0.26328207
-2.21210605,1.37999561,0.00352004,0.00000000,0.00027150,0.10966693,0.55548855,0.72564788,0.01054828,0.27293125
-2.20610305,1.41172690,0.00361074,0.00000000,0.00026992,0.11331636,0.56112734,0.73120101,0.01141496,0.28278578
-2.20010005,1.44486920,0.00370783,0.00000000,0.00027396,0.11698092,0.56779330,0.73840806,0.01229116,0.29259957
-2.19409705,1.47814390,0.00380865,0.00000000,0.00028351,0.12055944,0.57495342,0.74656375,0.01316660,0.30213141
-2.18809405,1.51033262,0.00391069,0.00000000,0.00029848,0.12395544,0.58210838,0.75499888,0.01403040,0.31115145
-2.18209105,1.54030959,0.00401161,0.00000000,0.00031872,0.12707964,0.58880634,0.76309875,0.01487124,0.31944719
-2.17608804,1.56706887,0.00410938,0.00000000,0.00034407,0.12985206,0.59465399,0.77031821,0.01567758,0.32682855
-2.17008504,1.58974577,0.00420219,0.00000000,0.00037434,0.13220382,0.59932466,0.77619296,0.01643788,0.33313212
-2.16408204,1.60763216,0.00428858,0.00000000,0.00040930,0.13407848,0.60256339,0.78034691,0.01714085,0.33822433
-2.15807904,1.62018532,0.00436734,0.00000000,0.00044866,0.13543292,0.60418887,0.78249558,0.01777573,0.34200349
-2.15207604,1.62703061,0.00443758,0.00000000,0.00049211,0.13623780,0.60409258,0.78244583,0.01833253,0.34440087
-2.14607304,1.62795827,0.00449864,0.00000000,0.00053923,0.13647751,0.60223525,0.78009209,0.01880230,0.34538057
-2.14007004,1.62291509,0.00455009,0.00000000,0.00058955,0.13614977,0.59864114,0.77540977,0.01917735,0.34493853
-2.13406703,1.61199167,0.00459167,0.00000000,0.00064254,0.13526487,0.59339057,0.76844629,0.01945147,0.34310068
-2.12806403,1.59540635,0.00462325,0.00000000,0.00069756,0.13384459,0.58661132,0.75931046,0.01962009,0.33992035
-2.12206103,1.57348675,0.00464480,0.00000000,0.00075392,0.13192090,0.57846937,0.74816093,0.01968040,0.33547525
-2.11605803,1.54665017,0.00465631,0.00000000,0.00081083,0.12953453,0.56915960,0.73519431,0.01963147,0.32986398
-2.11005503,1.51538367,0.00465780,0.00000000,0.00086745,0.12673342,0.55889691,0.72063369,0.01947422,0.32320250
-2.10405203,1.48022493,0.00464930,0.00000000,0.00092290,0.12357122,0.54790823,0.70471805,0.01921142,0.31562050
-2.09804902,1.44174464,0.00463077,0.00000000,0.00097625,0.12010575,0.53642578,0.68769310,0.01884764,0.30725795
-2.09204602,1.40053092,0.00460218,0.00000000,0.00102655,0.11639770,0.52468165,0.66980375,0.01838905,0.29826184
-2.08604302,1.35717641,0.00456345,0.00000000,0.00107288,0.11250931,0.51290405,0.65128844,0.01784329,0.28878339
-2.08004002,1.31226792,0.00451453,0.00000000,0.00111434,0.10850335,0.50131491,0.63237547,0.01721928,0.27897542
-2.07403702,1.26637885,0.00445535,0.00000000,0.00115009,0.10444219,0.49012898,0.61328103,0.01652691,0.26899034
-2.06803402,1.22006413,0.00438592,0.00000000,0.00117938,0.10038705,0.47955394,0.59420885,0.01577684,0.25897835
-2.06203102,1.17385725,0.00430632,0.00000000,0.00120157,0.09639744,0.46979132,0.57535114,0.01498022,0.24908605
-2.05602801,1.12826891,0.00421676,0.00000000,0.00121615,0.09253069,0.46103790,0.55689043,0.01414842,0.23945529
-2.05002501,1.08378691,0.00411760,0.00000000,0.00122278,0.08884161,0.45348714,0.53900180,0.01329277,0.23022224
-2.04402201,1.04087651,0.00400935,0.00000000,0.00122125,0.08538214,0.44733025,0.52185533,0.01242436,0.22151655
-2.03801901,0.99998085,0.00389275,0.00000000,0.00121157,0.08220118,0.44275667,0.50561813,0.01155379,0.21346055
-2.03201601,0.96152104,0.00376871,0.00000000,0.00119388,0.07934425,0.43995368,0.49045578,0.01069102,0.20616848
-2.02601301,0.92589539,0.00363835,0.00000000,0.00116853,0.07685328,0.43910490,0.47653295,0.00984527,0.19974560
-2.02001001,0.89347773,0.00350298,0.00000000,0.00113603,0.07476630,0.44038768,0.46401293,0.00902484,0.19428722
-2.01400700,0.86461465,0.00336407,0.00000000,0.00109703,0.07311710,0.44396943,0.45305624,0.00823713,0.18987769
-2.00800400,0.83962174,0.00322321,0.00000000,0.00105236,0.07193488,0.45000300,0.44381810,0.00748857,0.18658928
-2.00200100,0.81877903,0.00308209,0.00000000,0.00100293,0.07124388,0.45862125,0.43644518,0.00678464,0.18448105
-1.99599800,0.80232590,0.00294245,0.00000000,0.00094977,0.07106299,0.46993129,0.43107166,0.00612990,0.18359779
-1.98999500,0.79045591,0.00280603,0.00000000,0.00089402,0.07140543,0.48400859,0.42781492,0.00552807,0.18396905
-1.98399200,0.78331178,0.00267453,0.00000000,0.00083686,0.07227844,0.50089130,0.42677121,0.00498208,0.18560840
-1.97798899,0.78098119,0.00254955,0.00000000,0.00077953,0.07368310,0.52057531,0.42801154,0.00449418,0.18851294
-1.97198599,0.78349364,0.00243256,0.00000000,0.00072335,0.07561424,0.54301015,0.43157805,0.00406602,0.19266317
-1.96598299,0.79081871,0.00232488,0.00000000,0.00066966,0.07806051,0.56809628,0.43748126,0.00369877,0.19802331
-1.95997999,0.80286609,0.00222766,0.00000000,0.00061988,0.08100455,0.59568374,0.44569821,0.00339321,0.20454204
-1.95397699,0.81948746,0.00214184,0.00000000,0.00057550,0.08442339,0.62557252,0.45617169,0.00314983,0.21215367
-1.94797399,0.84048026,0.00206815,0.00000000,0.00053811,0.08828897,0.65751450,0.46881072,0.00296891,0.22077989
-1.94197099,0.86559339,0.00200716,0.00000000,0.00050944,0.09256885,0.69121722,0.48349210,0.00285058,0.23033187
-1.93596798,0.89453458,0.00195924,0.00000000,0.00049138,0.09722707,0.72634903,0.50006309,0.00279495,0.24071278
-1.92996498,0.92697927,0.00192461,0.00000000,0.00048607,0.10222507,0.76254579,0.51834511,0.00280211,0.25182063
-1.92396198,0.96258060,0.00190335,0.00000000,0.00049592,0.10752278,0.79941870,0.53813813,0.00287221,0.26355135
-1.91795898,1.00098021,0.00189545,0.00000000,0.00052366,0.11307978,0.83656300,0.55922581,0.00300548,0.27580201
-1.91195598,1.04181935,0.00190084,0.00000000,0.00057244,0.11885639,0.87356736,0.58138093,0.00320230,0.28847404
-1.90595298,1.08474994,0.00191941,0.00000000,0.00064583,0.12481482,0.91002350,0.60437108,0.00346319,0.30147634
-1.89994997,1.12944512,0.00195105,0.00000000,0.00074791,0.13092029,0.94553590,0.62796433,0.00378883,0.31472821
-1.89394697,1.17560879,0.00199566,0.00000000,0.00088325,0.13714197,0.97973111,0.65193463,0.00418013,0.32816193
-1.88794397,1.22298388,0.00205320,0.00000000,0.00105697,0.14345382,1.01226646,0.67606687,0.00463813,0.34172485
-1.88194097,1.27135882,0.00212367,0.00000000,0.00127472,0.14983529,1.04283796,0.70016136,0.00516409,0.35538097
-1.87593797,1.32057201,0.00220717,0.00000000,0.00154261,0.15627172,1.07118704,0.72403759,0.00575939,0.36911187
-1.86993497,1.37051394,0.00230382,0.00000000,0.00186718,0.16275457,1.09710589,0.74753725,0.00642556,0.38291678
-1.86393197,1.42112672,0.00241381,0.00000000,0.00225526,0.16928131,1.12044142,0.77052627,0.00716415,0.39681203
-1.85792896,1.47240093,0.00253738,0.00000000,0.00271382,0.17585510,1.14109744,0.79289590,0.00797671,0.41082950
-1.85192596,1.52436970,0.00267473,0.00000000,0.00324982,0.18248406,1.15903515,0.81456275,0.00886464,0.42501427
-1.84592296,1.57710002,0.00282608,0.00000000,0.00386991,0.18918031,1.17427178,0.83546782,0.00982906,0.43942141
-1.83991996,1.63068147,0.00299153,0.00000000,0.00458024,0.19595871,1.18687750,0.85557439,0.01087064,0.45411201
-1.83391696,1.68521260,0.00317111,0.00000000,0.00538606,0.20283535,1.19697056,0.87486498,0.01198940,0.46914850
-1.82791396,1.74078542,0.00336464,0.00000000,0.00629147,0.20982578,1.20471081,0.89333738,0.01318448,0.48458939
