energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.93246623,4.29328321,0.01128147,1.23318280,0.25972460,1.22174006,0.08424216,0.98963790,2.14955337,0.66638211
-2.92646323,4.44241476,0.01168872,1.28279893,0.25683196,1.27441089,0.08595906,1.00844870,2.24669558,0.69337539
-2.92046023,4.59486394,0.01208376,1.33269670,0.25452908,1.32884194,0.08772255,1.02895465,2.34494194,0.72112584
-2.91445723,4.74890880,0.01246300,1.38218967,0.25277560,1.38465685,0.08950966,1.05089695,2.44318018,0.74930169
-2.90845423,4.90282247,0.01282323,1.43060745,0.25152760,1.44145396,0.09129481,1.07400183,2.54031593,0.77757540
-2.90245123,5.05489622,0.01316165,1.47730646,0.25073741,1.49880946,0.09305023,1.09798378,2.63528752,0.80562702
-2.89644822,5.20346281,0.01347594,1.52168053,0.25035349,1.55628116,0.09474668,1.12254893,2.72708060,0.83314749
-2.89044522,5.34691929,0.01376419,1.56317110,0.25032037,1.61341261,0.09635405,1.14739841,2.81474264,0.85984198
-2.88444222,5.48374883,0.01402496,1.60127670,0.25057882,1.66973752,0.09784219,1.17223165,2.89739665,0.88543312
-2.87843922,5.61254104,0.01425726,1.63556144,0.25106622,1.72478459,0.09918164,1.19674967,2.97425415,0.90966412
-2.87243622,5.73201028,0.01446049,1.66566212,0.25171715,1.77808238,0.10034437,1.22065819,3.04462692,0.93230160
-2.86643322,5.84101155,0.01463449,1.69129399,0.25246422,1.82916449,0.10130455,1.24367059,3.10793726,0.95313820
-2.86043022,5.93855362,0.01477947,1.71225466,0.25323912,1.87757473,0.10203912,1.26551070,3.16372647,0.97199482
-2.85442721,6.02380923,0.01489601,1.72842624,0.25397387,1.92287237,0.10252842,1.28591541,3.21166128,0.98872235
-2.84842421,6.09612192,0.01498503,1.73977557,0.25460217,1.96463736,0.10275658,1.30463699,3.25153794,1.00320306
-2.84242121,6.15500976,0.01504780,1.74635236,0.25506092,2.00247554,0.10271186,1.32144530,3.28328374,1.01535131
-2.83641821,6.20016558,0.01508585,1.74828550,0.25529161,2.03602365,0.10238686,1.33612974,3.30695573,1.02511377
-2.83041521,6.23145414,0.01510103,1.74577736,0.25524176,2.06495425,0.10177858,1.34850096,3.32273663,1.03246891
-2.82441221,6.24890605,0.01509543,1.73909651,0.25486617,2.08898042,0.10088838,1.35839250,3.33092772,1.03742598
-2.81840920,6.25270900,0.01507137,1.72856874,0.25412803,2.10786013,0.09972184,1.36566207,3.33193893,1.04002319
-2.81240620,6.24319646,0.01503134,1.71456698,0.25299967,2.12140030,0.09828849,1.37019278,3.32627625,1.04032545
-2.80640320,6.22083423,0.01497801,1.69750018,0.25146310,2.12946045,0.09660146,1.37189412,3.31452666,1.03842143
-2.80040020,6.18620552,0.01491410,1.67780167,0.24951021,2.13195584,0.09467714,1.37070274,3.29734126,1.03442025
-2.79439720,6.13999490,0.01484242,1.65591731,0.24714269,2.12886009,0.09253467,1.36658313,3.27541677,1.02844781
-2.78839420,6.08297183,0.01476574,1.63229387,0.24437151,2.12020718,0.09019550,1.35952804,3.24947643,1.02064289
-2.78239120,6.01597438,0.01468673,1.60736813,0.24121632,2.10609280,0.08768290,1.34955877,3.22025072,1.01115328
-2.77638819,5.93989362,0.01460796,1.58155696,0.23770447,2.08667494,0.08502142,1.33672533,3.18845874,1.00013195
-2.77038519,5.85565931,0.01453176,1.55524881,0.23386994,2.06217376,0.08223646,1.32110639,3.15479101,0.98773361
-2.76438219,5.76422741,0.01446023,1.52879692,0.22975219,2.03287064,0.07935376,1.30280908,3.11989440,0.97411165
-2.75837919,5.66656952,0.01439514,1.50251445,0.22539490,1.99910636,0.07639896,1.28196868,3.08435969,0.95941569
-2.75237619,5.56366483,0.01433794,1.47667168,0.22084487,1.96127843,0.07339722,1.25874803,3.04871240,0.94378978
-2.74637319,5.45649425,0.01428972,1.45149530,0.21615094,1.91983750,0.07037283,1.23333680,3.01340704,0.92737139
-2.74037019,5.34603687,0.01425117,1.42716976,0.21136304,1.87528287,0.06734888,1.20595049,2.97882507,0.91029110
-2.73436718,5.23326842,0.01422263,1.40384050,0.20653151,1.82815704,0.06434700,1.17682908,2.94527643,0.89267301
-2.72836418,5.11916126,0.01420409,1.38161884,0.20170649,1.77903929,0.06138712,1.14623534,2.91300440,0.87463585
-2.72236118,5.00468536,0.01419521,1.36058813,0.19693756,1.72853843,0.05848726,1.11445272,2.88219347,0.85629455
-2.71635818,4.89080975,0.01419538,1.34081091,0.19227356,1.67728451,0.05566345,1.08178264,2.85297946,0.83776219
-2.71035518,4.77850368,0.01420378,1.32233654,0.18776244,1.62591983,0.05292959,1.04854139,2.82546142,0.81915216
-2.70435218,4.66873685,0.01421940,1.30520888,0.18345130,1.57508920,0.05029744,1.01505621,2.79971437,0.80058034
-2.69834917,4.56247815,0.01424116,1.28947363,0.17938637,1.52542946,0.04777664,0.98166101,2.77580218,0.78216703
-2.69234617,4.46069236,0.01426794,1.27518486,0.17561301,1.47755881,0.04537474,0.94869134,2.75378977,0.76403856
-2.68634317,4.36433450,0.01429864,1.26241043,0.17217559,1.43206569,0.04309731,0.91647895,2.73375387,0.74632839
-2.68034017,4.27434157,0.01433229,1.25123589,0.16911732,1.38949788,0.04094807,0.88534590,2.71579177,0.72917752
-2.67433717,4.19162169,0.01436802,1.24176677,0.16647984,1.35035182,0.03892905,0.85559849,2.70002748,0.71273417
-2.66833417,4.11704076,0.01440520,1.23412898,0.16430273,1.31506261,0.03704077,0.82752099,2.68661493,0.69715270
-2.66233117,4.05140705,0.01444338,1.22846734,0.16262284,1.28399496,0.03528246,0.80136970,2.67573798,0.68259173
-2.65632816,3.99545408,0.01448241,1.22494218,0.16147342,1.25743547,0.03365225,0.77736721,2.66760732,0.66921142
-2.65032516,3.94982253,0.01452238,1.22372426,0.16088325,1.23558643,0.03214741,0.75569736,2.66245415,0.65717023
-2.64432216,3.91504183,0.01456362,1.22498797,0.16087564,1.21856151,0.03076455,0.73650104,2.66052107,0.64662092
-2.63831916,3.89151217,0.01460675,1.22890336,0.16146743,1.20638361,0.02949980,0.71987292,2.66205067,0.63770627
-2.63231616,3.87948787,0.01465258,1.23562698,0.16266812,1.19898485,0.02834901,0.70585948,2.66727206,0.63055446
-2.62631316,3.87906273,0.01470209,1.24529227,0.16447903,1.19620900,0.02730789,0.69445831,2.67638639,0.62527434
-2.62031016,3.89015819,0.01475640,1.25799960,0.16689275,1.19781614,0.02637211,0.68561877,2.68955176,0.62195094
-2.61430715,3.91251508,0.01481668,1.27380668,0.16989280,1.20348972,0.02553745,0.67924400,2.70686850,0.62064110
-2.60830415,3.94568935,0.01488411,1.29271960,0.17345357,1.21284554,0.02479977,0.67519438,2.72836554,0.62136980
-2.60230115,3.98905240,0.01495976,1.31468509,0.17754063,1.22544270,0.02415514,0.67329198,2.75398870,0.62412709
-2.59629815,4.04179632,0.01504459,1.33958439,0.18211133,1.24079595,0.02359976,0.67332627,2.78359165,0.62886592
-2.59029515,4.10294423,0.01513928,1.36722925,0.18711579,1.25838930,0.02313000,0.67506053,2.81693012,0.63550099
-2.58429215,4.17136574,0.01524425,1.39736018,0.19249817,1.27769022,0.02274233,0.67823888,2.85366006,0.64390880
-2.57828914,4.24579746,0.01535953,1.42964750,0.19819821,1.29816418,0.02243331,0.68259375,2.89333994,0.65392891
-2.57228614,4.32486816,0.01548477,1.46369508,0.20415304,1.31928905,0.02219955,0.68785329,2.93543756,0.66536648
-2.56628314,4.40712824,0.01561917,1.49904709,0.21029904,1.34056891,0.02203766,0.69374880,2.97934120,0.67799610
-2.56028014,4.49108272,0.01576149,1.53519740,0.21657388,1.36154681,0.02194424,0.70002161,3.02437501,0.69156689
-2.55427714,4.57522698,0.01591004,1.57160162,0.22291841,1.38181634,0.02191588,0.70642945,3.06981801,0.70580857
-2.54827414,4.65808433,0.01606272,1.60769131,0.22927855,1.40103153,0.02194915,0.71275208,3.11492614,0.72043864
-2.54227114,4.73824415,0.01621705,1.64288995,0.23560689,1.41891490,0.02204067,0.71879589,3.15895641,0.73517012
-2.53626813,4.81439955,0.01637030,1.67662995,0.24186403,1.43526363,0.02218713,0.72439767,3.20119207,0.74971980
-2.53026513,4.88538320,0.01651948,1.70837016,0.24801959,1.44995353,0.02238537,0.72942717,3.24096774,0.76381664
-2.52426213,4.95019990,0.01666154,1.73761307,0.25405279,1.46294098,0.02263245,0.73378866,3.27769318,0.77720992
-2.51825913,5.00805501,0.01679342,1.76392093,0.25995257,1.47426275,0.02292575,0.73742148,3.31087467,0.78967690
-2.51225613,5.05837713,0.01691219,1.78693013,0.26571734,1.48403383,0.02326305,0.74029943,3.34013279,0.80102964
-2.50625313,5.10083440,0.01701514,1.80636310,0.27135421,1.49244331,0.02364260,0.74242939,3.36521572,0.81112065
-2.50025013,5.13534351,0.01709994,1.82203723,0.27687789,1.49974852,0.02406315,0.74384901,3.38600745,0.81984714
-2.49424712,5.16207083,0.01716466,1.83387033,0.28230928,1.50626754,0.02452405,0.74462372,3.40253030,0.82715366
-2.48824412,5.18142562,0.01720792,1.84188247,0.28767372,1.51237037,0.02502524,0.74484314,3.41494180,0.83303299
-2.48224112,5.19404526,0.01722891,1.84619393,0.29299921,1.51846886,0.02556720,0.74461705,3.42352587,0.83752529
-2.47623812,5.20077313,0.01722742,1.84701958,0.29831454,1.52500570,0.02615096,0.74407109,3.42867904,0.84071542
-2.47023512,5.20262970,0.01720383,1.84465976,0.30364747,1.53244278,0.02677802,0.74334229,3.43089227,0.84272868
-2.46423212,5.20077810,0.01715915,1.83948825,0.30902317,1.54124904,0.02745022,0.74257464,3.43072931,0.84372507
-2.45822911,5.19648542,0.01709488,1.83193780,0.31446287,1.55188826,0.02816965,0.74191479,3.42880297,0.84389232
-2.45222611,5.19108114,0.01701300,1.82248404,0.31998290,1.56480700,0.02893850,0.74150805,3.42575019,0.84343811
-2.44622311,5.18591457,0.01691588,1.81162834,0.32559417,1.58042299,0.02975892,0.74149480,3.42220753,0.84258167
-2.44022011,5.18231271,0.01680610,1.79988057,0.33130210,1.59911432,0.03063284,0.74200738,3.41878797,0.84154528
-2.43421711,5.18154041,0.01668640,1.78774242,0.33710690,1.62120972,0.03156183,0.74316755,3.41606030,0.84054597
-2.42821411,5.18476418,0.01655954,1.77569209,0.34300440,1.64698012,0.03254697,0.74508458,3.41453190,0.83978782
-2.42221111,5.19302101,0.01642814,1.76417086,0.34898711,1.67663185,0.03358867,0.74785392,3.41463564,0.83945514
-2.41620810,5.20719334,0.01629461,1.75357220,0.35504552,1.71030158,0.03468663,0.75155649,3.41672124,0.83970685
-2.41020510,5.22799080,0.01616101,1.74423369,0.36116962,1.74805308,0.03583966,0.75625854,3.42105131,0.84067228
-2.40420210,5.25593922,0.01602901,1.73643196,0.36735024,1.78987600,0.03704567,0.76201183,3.42780188,0.84244856
-2.39819910,5.29137688,0.01589981,1.73038083,0.37358037,1.83568655,0.03830163,0.76885428,3.43706701,0.84509953
-2.39219610,5.33445778,0.01577412,1.72623242,0.37985613,1.88532993,0.03960353,0.77681071,3.44886703,0.84865641
-2.38619310,5.38516112,0.01565214,1.72408106,0.38617734,1.93858448,0.04094639,0.78589370,3.46315946,0.85311988
-2.38019010,5.44330633,0.01553363,1.72396960,0.39254756,1.99516723,0.04232431,0.79610428,3.47985181,0.85846359
-2.37418709,5.50857220,0.01541792,1.72589765,0.39897361,2.05474057,0.04373053,0.80743241,3.49881540,0.86463879
-2.36818409,5.58051902,0.01530401,1.72983119,0.40546447,2.11691974,0.04515746,0.81985716,3.51989903,0.87157985
-2.36218109,5.65861233,0.01519069,1.73571282,0.41202967,2.18128086,0.04659680,0.83334632,3.54294188,0.87921023
-2.35617809,5.74224682,0.01507661,1.74347220,0.41867717,2.24736911,0.04803961,0.84785571,3.56778455,0.88744876
-2.35017509,5.83076923,0.01496043,1.75303588,0.42541086,2.31470690,0.04947641,0.86332782,3.59427790,0.89621572
-2.34417209,5.92349897,0.01484092,1.76433602,0.43222792,2.38280171,0.05089727,0.87969023,3.62228885,0.90543840
-2.33816908,6.01974587,0.01471709,1.77731742,0.43911609,2.45115354,0.05229192,0.89685359,3.65170328,0.91505591
-2.33216608,6.11882409,0.01458827,1.79194254,0.44605119,2.51926179,0.05364982,0.91470954,3.68242554,0.92502289
-2.32616308,6.22006214,0.01445419,1.80819407,0.45299503,2.58663173,0.05496030,0.93312870,3.71437500,0.93531198
-2.32016008,6.32280886,0.01431504,1.82607505,0.45989383,2.65278040,0.05621260,0.95195886,3.74747986,0.94591484
-2.31415708,6.42643573,0.01417147,1.84560636,0.46667758,2.71724228,0.05739603,0.97102388,3.78166867,0.95684169
-2.30815408,6.53033585,0.01402461,1.86682184,0.47326017,2.77957465,0.05850003,0.99012324,3.81686024,0.96811942
-2.30215108,6.63392061,0.01387602,1.88976116,0.47954060,2.83936296,0.05951433,1.00903270,3.85295270,0.97978829
-2.29614807,6.73661460,0.01372761,1.91446102,0.48540517,2.89622623,0.06042904,1.02750608,3.88981237,0.99189749
-2.29014507,6.83784996,0.01358155,1.94094500,0.49073078,2.94982258,0.06123484,1.04527847,3.92726337,1.00449963
-2.28414207,6.93706100,0.01344020,1.96921273,0.49538900,2.99985477,0.06192312,1.06207073,3.96507869,1.01764472
-2.27813907,7.03367990,0.01330593,1.99922912,0.49925096,3.04607595,0.06248620,1.07759547,4.00297332,1.03137373
-2.27213607,7.12713439,0.01318102,2.03091412,0.50219280,3.08829508,0.06291750,1.09156416,4.04060023,1.04571223
-2.26613307,7.21684785,0.01306755,2.06413390,0.50410137,3.12638202,0.06321181,1.10369544,4.07754939,1.06066445
-2.26013007,7.30224221,0.01296727,2.09869391,0.50487989,3.16027186,0.06336546,1.11372411,4.11335038,1.07620820
-2.25412706,7.38274376,0.01288147,2.13433457,0.50445340,3.18996811,0.06337658,1.12141060,4.14747855,1.09229083
-2.24812406,7.45779179,0.01281097,2.17072978,0.50277358,3.21554428,0.06324532,1.12655047,4.17936474,1.10882671
-2.24212106,7.52684967,0.01275605,2.20748890,0.49982273,3.23714366,0.06297400,1.12898351,4.20840840,1.12569631
-2.23611806,7.58941792,0.01271639,2.24416216,0.49561672,3.25497672,0.06256729,1.12860193,4.23399365,1.14274719
-2.23011506,7.64504854,0.01269115,2.28024956,0.49020666,3.26931611,0.06203225,1.12535732,4.25550790,1.15979679
-2.22411206,7.69335995,0.01267898,2.31521316,0.48367922,3.28048905,0.06137840,1.11926586,4.27236228,1.17663714
-2.21810905,7.73405165,0.01267809,2.34849245,0.47615559,3.28886716,0.06061764,1.11041148,4.28401324,1.19304133
-2.21210605,7.76691778,0.01268634,2.37952215,0.46778903,3.29485406,0.05976406,1.09894679,4.28998454,1.20877149
-2.20610305,7.79185899,0.01270136,2.40775193,0.45876117,3.29887095,0.05883378,1.08509143,4.28988871,1.22358801
-2.20010005,7.80889174,0.01272065,2.43266725,0.44927713,3.30134102,0.05784455,1.06912801,4.28344723,1.23725968
-2.19409705,7.81815463,0.01274169,2.45381030,0.43955975,3.30267301,0.05681539,1.05139552,4.27050843,1.24957408
-2.18809405,7.81991128,0.01276210,2.47080023,0.42984309,3.30324512,0.05576605,1.03228052,4.25106244,1.26034808
-2.18209105,7.81454953,0.01277967,2.48335156,0.42036545,3.30338982,0.05471653,1.01220624,4.22525239,1.26943757
-2.17608804,7.80257669,0.01279249,2.49128992,0.41136228,3.30338058,0.05368643,0.99162019,4.19338106,1.27674617
-2.17008504,7.78461116,0.01279899,2.49456408,0.40305914,3.30342129,0.05269438,0.97098048,4.15591258,1.28223231
-2.16408204,7.76137019,0.01279802,2.49325360,0.39566493,3.30363897,0.05175747,0.95074158,4.11346877,1.28591421
-2.15807904,7.73365442,0.01278878,2.48757149,0.38936584,3.30408050,0.05089065,0.93134000,4.06681969,1.28787255
-2.15207604,7.70232938,0.01277091,2.47786138,0.38431993,3.30471337,0.05010629,0.91318041,4.01686860,1.28825038
-2.14607304,7.66830449,0.01274441,2.46458908,0.38065269,3.30543086,0.04941374,0.89662280,3.96463132,1.28725021
-2.14007004,7.63251015,0.01270959,2.44832865,0.37845363,3.30606118,0.04881902,0.88197128,3.91121053,1.28512838
-2.13406703,7.59587359,0.01266705,2.42974329,0.37777403,3.30638040,0.04832468,0.86946471,3.85776545,1.28218654
-2.12806403,7.55929404,0.01261759,2.40956169,0.37862583,3.30612824,0.04792972,0.85926985,3.80547804,1.27876080
-2.12206103,7.52361811,0.01256217,2.38855066,0.38098170,3.30502620,0.04762969,0.85147702,3.75551648,1.27520876
-2.11605803,7.48961593,0.01250183,2.36748523,0.38477624,3.30279668,0.04741692,0.84609863,3.70899741,1.27189496
-2.11005503,7.45795900,0.01243768,2.34711731,0.38990831,3.29918237,0.04728085,0.84307041,3.66694821,1.26917542
-2.10405203,7.42920034,0.01237083,2.32814446,0.39624425,3.29396455,0.04720849,0.84225544,3.63027086,1.26738176
-2.09804902,7.40375764,0.01230238,2.31117998,0.40362207,3.28697948,0.04718497,0.84345068,3.59970871,1.26680587
-2.09204602,7.38190017,0.01223343,2.29672583,0.41185629,3.27813186,0.04719418,0.84639568,3.57581786,1.26768562
-2.08604302,7.36373998,0.01216508,2.28514961,0.42074338,3.26740469,0.04721936,0.85078314,3.55894429,1.27019240
-2.08004002,7.34922775,0.01209845,2.27666681,0.43006763,3.25486503,0.04724382,0.85627079,3.54920796,1.27442107
-2.07403702,7.33815384,0.01203469,2.27132911,0.43960718,3.24066538,0.04725154,0.86249413,3.54649471,1.28038293
-2.06803402,7.33015461,0.01197505,2.26901948,0.44914013,3.22504078,0.04722781,0.86907945,3.55045672,1.28800199
-2.06203102,7.32472405,0.01192091,2.26945438,0.45845055,3.20830176,0.04715970,0.87565668,3.56052148,1.29711486
-2.05602801,7.32123056,0.01187375,2.27219305,0.46733408,3.19082374,0.04703652,0.88187145,3.57590944,1.30747440
-2.05002501,7.31893853,0.01183525,2.27665360,0.47560314,3.17303348,0.04685014,0.88739603,3.59565958,1.31875693
-2.04402201,7.31703414,0.01180723,2.28213522,0.48309147,3.15539345,0.04659522,0.89193868,3.61866210,1.33057282
-2.03801901,7.31465443,0.01179166,2.28784563,0.48965789,3.13838493,0.04626922,0.89525125,3.64369703,1.34248010
-2.03201601,7.31091897,0.01179062,2.29293248,0.49518932,3.12249075,0.04587245,0.89713469,3.66947717,1.35400041
-2.02601301,7.30496266,0.01180626,2.29651749,0.49960273,3.10817860,0.04540787,0.89744242,3.69469362,1.36463667
-2.02001001,7.29596870,0.01184071,2.29773166,0.50284624,3.09588556,0.04488083,0.89608172,3.71806208,1.37389177
-2.01400700,7.28320026,0.01189603,2.29575020,0.50489920,3.08600463,0.04429878,0.89301298,3.73836803,1.38128737
-2.00800400,7.26602971,0.01197409,2.28982548,0.50577140,3.07887361,0.04367086,0.88824726,3.75450879,1.38638200
-2.00200100,7.24396412,0.01207650,2.27931678,0.50550133,3.07476681,0.04300744,0.88184223,3.76553098,1.38878778
-1.99599800,7.21666612,0.01220452,2.26371546,0.50415374,3.07388971,0.04231969,0.87389689,3.77066166,1.38818491
-1.98999500,7.18396920,0.01235895,2.24266468,0.50181649,3.07637653,0.04161913,0.86454541,3.76933221,1.38433341
-1.98399200,7.14588695,0.01254012,2.21597283,0.49859699,3.08229088,0.04091723,0.85395033,3.76119407,1.37708169
-1.97798899,7.10261612,0.01274779,2.18362040,0.49461812,3.09162891,0.04022498,0.84229567,3.74612591,1.36637150
-1.97198599,7.05453338,0.01298118,2.14576009,0.49001411,3.10432517,0.03955262,0.82978001,3.72423236,1.35223934
-1.96598299,7.00218634,0.01323894,2.10271038,0.48492631,3.12026048,0.03890935,0.81661007,3.69583458,1.33481425
-1.95997999,6.94627947,0.01351923,2.05494325,0.47949905,3.13927173,0.03830319,0.80299473,3.66145361,1.31431226
-1.95397699,6.88765581,0.01381972,2.00306653,0.47387581,3.16116314,0.03774084,0.78913998,3.62178736,1.29102783
-1.94797399,6.82727547,0.01413774,1.94780207,0.46819570,3.18571867,0.03722768,0.77524463,3.57768268,1.26532295
-1.94197099,6.76619208,0.01447034,1.88996073,0.46259044,3.21271520,0.03676780,0.76149690,3.53010380,1.23761415
-1.93596798,6.70552837,0.01481443,1.83041536,0.45718180,3.24193598,0.03636407,0.74807203,3.48009865,1.20835852
-1.92996498,6.64645157,0.01516687,1.77007294,0.45207962,3.27318406,0.03601830,0.73513053,3.42876438,1.17803888
-1.92396198,6.59014974,0.01552462,1.70984692,0.44738034,3.30629512,0.03573138,0.72281730,3.37721338,1.14714921
-1.91795898,6.53780936,0.01588483,1.65063086,0.44316606,3.34114918,0.03550350,0.71126129,3.32654083,1.11618048
-1.91195598,6.49059458,0.01624493,1.59327410,0.43950401,3.37768068,0.03533426,0.70057556,3.27779462,1.08560769
-1.90595298,6.44962808,0.01660269,1.53856015,0.43644649,3.41588642,0.03522288,0.69085767,3.23194832,1.05587820
-1.89994997,6.41597336,0.01695625,1.48718819,0.43403102,3.45583063,0.03516835,0.68219022,3.18987733,1.02740184
-1.89394697,6.39061816,0.01730416,1.43975807,0.43228079,3.49764683,0.03516947,0.67464147,3.15233857,1.00054274
-1.88794397,6.37445832,0.01764529,1.39675878,0.43120523,3.54153597,0.03522498,0.66826579,3.11995357,0.97561306
-1.88194097,6.36828188,0.01797887,1.35856033,0.43080063,3.58776061,0.03533355,0.66310412,3.09319476,0.95286848
-1.87593797,6.37275278,0.01830433,1.32540894,0.43105090,3.63663492,0.03549378,0.65918422,3.07237488,0.93250532
-1.86993497,6.38839419,0.01862125,1.29742531,0.43192817,3.68851074,0.03570413,0.65652083,3.05763923,0.91465916
-1.86393197,6.41557125,0.01892924,1.27460555,0.43339354,3.74375992,0.03596285,0.65511571,3.04896067,0.89940476
-1.85792896,6.45447388,0.01922787,1.25682465,0.43539776,3.80275364,0.03626788,0.65495762,3.04613730,0.88675712
-1.85192596,6.50510006,0.01951649,1.24384216,0.43788194,3.86583937,0.03661674,0.65602246,3.04879303,0.87667347
-1.84592296,6.56724065,0.01979423,1.23530980,0.44077840,3.93331675,0.03700642,0.65827334,3.05638112,0.86905612
-1.83991996,6.64046697,0.02005988,1.23078101,0.44401160,4.00541347,0.03743328,0.66166106,3.06819108,0.86375608
-1.83391696,6.72412229,0.02031187,1.22972206,0.44749930,4.08226240,0.03789299,0.66612462,3.08335933,0.86057743
-1.82791396,6.81731881,0.02054824,1.23152485,0.45115394,4.16388152,0.03838049,0.67159224,3.10088385,0.85928230
-1.82191096,6.91894122,0.02076670,1.23552112,0.45488425,4.25015777,0.03888996,0.67798251,3.11964327,0.85959669
-1.81590795,7.02765793,0.02096464,1.24099806,0.45859719,4.34083594,0.03941490,0.68520595,3.13842044,0.86121692
-1.80990495,7.14194062,0.02113925,1.24721516,0.46220008,4.43551361,0.03994818,0.69316682,3.15593050,0.86381686
-1.80390195,7.26009249,0.02128761,1.25342199,0.46560301,4.53364261,0.04048215,0.70176502,3.17085307,0.86705573
-1.79789895,7.38028470,0.02140682,1.25887671,0.46872133,4.63453729,0.04100885,0.71089830,3.18186800,0.87058661
-1.79189595,7.50060051,0.02149413,1.26286490,0.47147828,4.73738948,0.04152011,0.72046430,3.18769381,0.87406535
-1.78589295,7.61908547,0.02154710,1.26471818,0.47380750,4.84128949,0.04200785,0.73036261,3.18712762,0.87715965
-1.77988994,7.73380222,0.02156371,1.26383219,0.47565542,4.94525249,0.04246422,0.74049670,3.17908508,0.87955830
-1.77388694,7.84288742,0.02154251,1.25968321,0.47698340,5.04824882,0.04288188,0.75077556,3.16263887,0.88098003
-1.76788394,7.94460875,0.02148270,1.25184301,0.47776947,5.14923706,0.04325415,0.76111503,3.13705405,0.88118187
-1.76188094,8.03741915,0.02138421,1.23999111,0.47800957,5.24719818,0.04357526,0.77143891,3.10181856,0.87996651
-1.75587794,8.12000623,0.02124775,1.22392415,0.47771830,5.34116913,0.04384053,0.78167962,3.05666747,0.87718856
-1.74987494,8.19133429,0.02107484,1.20356182,0.47692905,5.43027443,0.04404644,0.79177870,3.00159973,0.87275930
-1.74387194,8.25067737,0.02086775,1.17894909,0.47569348,5.51375427,0.04419080,0.80168693,2.93688632,0.86664977
-1.73786893,8.29764173,0.02062950,1.15025462,0.47408052,5.59098786,0.04427281,0.81136433,2.86306946,0.85889206
-1.73186593,8.33217703,0.02036373,1.11776538,0.47217468,5.66151121,0.04429304,0.82078002,2.78095263,0.84957874
-1.72586293,8.35457568,0.02007468,1.08187772,0.47007396,5.72502860,0.04425346,0.82991200,2.69158185,0.83886042
-1.71985993,8.36546086,0.01976698,1.04308522,0.46788729,5.78141752,0.04415737,0.83874700,2.59621891,0.82694161
-1.71385693,8.36576382,0.01944560,1.00196391,0.46573171,5.83072708,0.04400928,0.84728030,2.49630782,0.81407500
-1.70785393,8.35669173,0.01911568,0.95915547,0.46372930,5.87317009,0.04381481,0.85551567,2.39343598,0.80055451
-1.70185093,8.33968760,0.01878241,0.91534919,0.46200396,5.90910959,0.04358052,0.86346538,2.28929172,0.78670724
-1.69584792,8.31638419,0.01845090,0.87126345,0.46067825,5.93904042,0.04331372,0.87115026,2.18562019,0.77288476
-1.68984492,8.28855373,0.01812607,0.82762741,0.45987020,5.96356678,0.04302230,0.87859971,2.08417937,0.75945406
-1.68384192,8.25805550,0.01781257,0.78516377,0.45969032,5.98337684,0.04271446,0.88585167,1.98669796,0.74678840
-1.67783892,8.22678303,0.01751470,0.74457310,0.46023874,5.99921536,0.04239856,0.89295243,1.89483682,0.73525834
-1.67183592,8.19661280,0.01723630,0.70652028,0.46160261,6.01185546,0.04208283,0.89995613,1.81015511,0.72522339
-1.66583292,8.16935568,0.01698078,0.67162340,0.46385381,6.02207040,0.04177525,0.90692393,1.73408213,0.71702412
-1.65982991,8.14671264,0.01675105,0.64044540,0.46704683,6.03060641,0.04148325,0.91392284,1.66789552,0.71097529
-1.65382691,8.13023546,0.01654952,0.61348833,0.47121715,6.03815735,0.04121362,0.92102394,1.61270585,0.70735972
-1.64782391,8.12129337,0.01637813,0.59119029,0.47637981,6.04534201,0.04097232,0.92830030,1.56944761,0.70642329
-1.64182091,8.12104591,0.01623833,0.57392462,0.48252840,6.05268470,0.04076437,0.93582422,1.53887599,0.70837082
-1.63581791,8.13042253,0.01613112,0.56200118,0.48963449,6.06059962,0.04059377,0.94366432,1.52156882,0.71336297
-1.62981491,8.15010887,0.01605707,0.55566909,0.49764744,6.06937968,0.04046344,0.95188206,1.51793260,0.72151412
-1.62381191,8.18053981,0.01601637,0.55512056,0.50649464,6.07918992,0.04037521,0.96052830,1.52821167,0.73289114
-1.61780890,8.22189907,0.01600883,0.56049523,0.51608227,6.09006592,0.04032985,0.96963972,1.55249951,0.74751297
-1.61180590,8.27412516,0.01603393,0.57188459,0.52629657,6.10191731,0.04032709,0.97923544,1.59075077,0.76535111
-1.60580290,8.33692328,0.01609080,0.58933593,0.53700560,6.11453636,0.04036573,0.98931407,1.64279355,0.78633078
-1.59979990,8.40978262,0.01617828,0.61285556,0.54806159,6.12761130,0.04044373,0.99985120,1.70834065,0.81033278
-1.59379690,8.49199865,0.01629492,0.64241093,0.55930370,6.14074427,0.04055832,1.01079781,1.78699947,0.83719606
-1.58779390,8.58269934,0.01643895,0.67793147,0.57056138,6.15347299,0.04070611,1.02207952,1.87827994,0.86672083
-1.58179090,8.68087480,0.01660833,0.71930810,0.58165813,6.16529560,0.04088322,1.03359686,1.98160039,0.89867219
-1.57578789,8.78540898,0.01680071,0.76639140,0.59241556,6.17569752,0.04108540,1.04522680,2.09629121,0.93278422
-1.56978489,8.89511256,0.01701345,0.81898867,0.60265783,6.18417922,0.04130812,1.05682542,2.22159656,0.96876442
