energy_ev,total_up,total_down,In_p_up,In_p_down,In_d_up,In_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.94097049,1.34148783,-1.34148783,0.09104902,-0.09104902,0.00084904,-0.00084904,0.66496701,-0.66496701,0.49524149,-0.49524149,0.04124284,-0.04124284,0.86511938,-0.86511938
-3.93496748,1.31725110,-1.31725110,0.09001575,-0.09001575,0.00086818,-0.00086818,0.63521086,-0.63521086,0.48231381,-0.48231381,0.04055748,-0.04055748,0.84463123,-0.84463123
-3.92896448,1.30069166,-1.30069166,0.08948334,-0.08948334,0.00089002,-0.00089002,0.61050590,-0.61050590,0.47252957,-0.47252957,0.04001467,-0.04001467,0.82949920,-0.82949920
-3.92296148,1.29068680,-1.29068680,0.08940504,-0.08940504,0.00091380,-0.00091380,0.59035421,-0.59035421,0.46542967,-0.46542967,0.03958485,-0.03958485,0.81899442,-0.81899442
-3.91695848,1.28611448,-1.28611448,0.08973090,-0.08973090,0.00093881,-0.00093881,0.57422439,-0.57422439,0.46055570,-0.46055570,0.03923770,-0.03923770,0.81238210,-0.81238210
-3.91095548,1.28588709,-1.28588709,0.09040972,-0.09040972,0.00096441,-0.00096441,0.56157275,-0.56157275,0.45746371,-0.45746371,0.03894339,-0.03894339,0.80894447,-0.80894447
-3.90495248,1.28898035,-1.28898035,0.09139067,-0.09139067,0.00099004,-0.00099004,0.55186212,-0.55186212,0.45573608,-0.45573608,0.03867370,-0.03867370,0.80800060,-0.80800060
-3.89894947,1.29445613,-1.29445613,0.09262465,-0.09262465,0.00101523,-0.00101523,0.54457770,-0.54457770,0.45499091,-0.45499091,0.03840295,-0.03840295,0.80892220,-0.80892220
-3.89294647,1.30147847,-1.30147847,0.09406515,-0.09406515,0.00103957,-0.00103957,0.53923946,-0.53923946,0.45488891,-0.45488891,0.03810878,-0.03810878,0.81114499,-0.81114499
-3.88694347,1.30932267,-1.30932266,0.09566879,-0.09566879,0.00106276,-0.00106276,0.53541075,-0.53541075,0.45513742,-0.45513742,0.03777269,-0.03777269,0.81417545,-0.81417545
-3.88094047,1.31737749,-1.31737749,0.09739532,-0.09739532,0.00108454,-0.00108454,0.53270342,-0.53270342,0.45549188,-0.45549188,0.03738033,-0.03738033,0.81759310,-0.81759310
-3.87493747,1.32514116,-1.32514116,0.09920743,-0.09920743,0.00110473,-0.00110473,0.53077934,-0.53077934,0.45575479,-0.45575479,0.03692159,-0.03692159,0.82104865,-0.82104865
-3.86893447,1.33221203,-1.33221203,0.10107012,-0.10107012,0.00112321,-0.00112321,0.52934904,-0.52934904,0.45577264,-0.45577264,0.03639049,-0.03639049,0.82425856,-0.82425856
-3.86293147,1.33827523,-1.33827523,0.10294995,-0.10294995,0.00113988,-0.00113988,0.52816779,-0.52816779,0.45543111,-0.45543111,0.03578485,-0.03578485,0.82699700,-0.82699700
-3.85692846,1.34308662,-1.34308662,0.10481418,-0.10481418,0.00115465,-0.00115465,0.52702996,-0.52702996,0.45464920,-0.45464920,0.03510587,-0.03510587,0.82908589,-0.82908589
-3.85092546,1.34645576,-1.34645576,0.10662991,-0.10662991,0.00116746,-0.00116746,0.52576223,-0.52576223,0.45337277,-0.45337277,0.03435754,-0.03435754,0.83038413,-0.83038413
-3.84492246,1.34822916,-1.34822916,0.10836334,-0.10836334,0.00117823,-0.00117823,0.52421640,-0.52421640,0.45156800,-0.45156800,0.03354608,-0.03354608,0.83077697,-0.83077697
-3.83891946,1.34827543,-1.34827543,0.10997930,-0.10997930,0.00118687,-0.00118687,0.52226256,-0.52226256,0.44921536,-0.44921536,0.03267922,-0.03267922,0.83016638,-0.83016638
-3.83291646,1.34647340,-1.34647340,0.11144097,-0.11144097,0.00119326,-0.00119326,0.51978300,-0.51978300,0.44630450,-0.44630450,0.03176568,-0.03176568,0.82846320,-0.82846320
-3.82691346,1.34270409,-1.34270409,0.11271004,-0.11271004,0.00119725,-0.00119725,0.51666744,-0.51666744,0.44283041,-0.44283041,0.03081454,-0.03081454,0.82558166,-0.82558166
-3.82091046,1.33684721,-1.33684721,0.11374715,-0.11374715,0.00119867,-0.00119867,0.51280987,-0.51280987,0.43879097,-0.43879097,0.02983483,-0.02983483,0.82143660,-0.82143660
-3.81490745,1.32878210,-1.32878210,0.11451275,-0.11451275,0.00119734,-0.00119734,0.50810716,-0.50810716,0.43418620,-0.43418620,0.02883517,-0.02883517,0.81594352,-0.81594352
-3.80890445,1.31839321,-1.31839321,0.11496822,-0.11496822,0.00119305,-0.00119305,0.50245940,-0.50245940,0.42901892,-0.42901892,0.02782349,-0.02782349,0.80902135,-0.80902135
-3.80290145,1.30557922,-1.30557922,0.11507727,-0.11507727,0.00118559,-0.00118559,0.49577178,-0.49577178,0.42329678,-0.42329678,0.02680695,-0.02680695,0.80059763,-0.80059763
-3.79689845,1.29026514,-1.29026514,0.11480752,-0.11480752,0.00117479,-0.00117479,0.48795788,-0.48795788,0.41703543,-0.41703543,0.02579188,-0.02579188,0.79061548,-0.79061548
-3.79089545,1.27241618,-1.27241618,0.11413206,-0.11413206,0.00116047,-0.00116047,0.47894385,-0.47894385,0.41026230,-0.41026230,0.02478393,-0.02478393,0.77904177,-0.77904177
-3.78489245,1.25205209,-1.25205209,0.11303107,-0.11303107,0.00114255,-0.00114255,0.46867310,-0.46867310,0.40302072,-0.40302072,0.02378815,-0.02378815,0.76587569,-0.76587569
-3.77888944,1.22926062,-1.22926062,0.11149316,-0.11149316,0.00112096,-0.00112096,0.45711105,-0.45711105,0.39537381,-0.39537381,0.02280924,-0.02280924,0.75115680,-0.75115680
-3.77288644,1.20420889,-1.20420889,0.10951657,-0.10951657,0.00109573,-0.00109573,0.44424945,-0.44424945,0.38740782,-0.38740782,0.02185172,-0.02185172,0.73497203,-0.73497203
-3.76688344,1.17715152,-1.17715152,0.10710990,-0.10710990,0.00106696,-0.00106696,0.43010987,-0.43010987,0.37923442,-0.37923442,0.02092023,-0.02092023,0.71746056,-0.71746056
-3.76088044,1.14843446,-1.14843446,0.10429253,-0.10429253,0.00103486,-0.00103486,0.41474614,-0.41474614,0.37099159,-0.37099159,0.02001961,-0.02001961,0.69881643,-0.69881643
-3.75487744,1.11849405,-1.11849405,0.10109450,-0.10109450,0.00099970,-0.00099970,0.39824523,-0.39824523,0.36284300,-0.36284301,0.01915511,-0.01915511,0.67928808,-0.67928808
-3.74887444,1.08785100,-1.08785100,0.09755600,-0.09755600,0.00096186,-0.00096186,0.38072682,-0.38072682,0.35497565,-0.35497565,0.01833245,-0.01833245,0.65917497,-0.65917497
-3.74287144,1.05709927,-1.05709927,0.09372641,-0.09372641,0.00092180,-0.00092180,0.36234119,-0.36234119,0.34759578,-0.34759578,0.01755779,-0.01755779,0.63882108,-0.63882108
-3.73686843,1.02689035,-1.02689035,0.08966287,-0.08966287,0.00088004,-0.00088004,0.34326579,-0.34326579,0.34092325,-0.34092325,0.01683767,-0.01683767,0.61860562,-0.61860562
-3.73086543,0.99791369,-0.99791369,0.08542868,-0.08542868,0.00083716,-0.00083716,0.32370062,-0.32370062,0.33518451,-0.33518451,0.01617890,-0.01617890,0.59893140,-0.59893140
-3.72486243,0.97087436,-0.97087436,0.08109132,-0.08109132,0.00079377,-0.00079377,0.30386258,-0.30386258,0.33060469,-0.33060469,0.01558832,-0.01558832,0.58021141,-0.58021141
-3.71885943,0.94646922,-0.94646922,0.07672048,-0.07672048,0.00075053,-0.00075053,0.28397939,-0.28397939,0.32739907,-0.32739907,0.01507257,-0.01507257,0.56285442,-0.56285442
-3.71285643,0.92536295,-0.92536295,0.07238597,-0.07238597,0.00070808,-0.00070808,0.26428317,-0.26428317,0.32576453,-0.32576452,0.01463784,-0.01463784,0.54725036,-0.54725036
-3.70685343,0.90816559,-0.90816559,0.06815583,-0.06815583,0.00066706,-0.00066706,0.24500431,-0.24500431,0.32587155,-0.32587155,0.01428959,-0.01428959,0.53375640,-0.53375640
-3.70085043,0.89541303,-0.89541303,0.06409455,-0.06409455,0.00062808,-0.00062808,0.22636582,-0.22636582,0.32785730,-0.32785730,0.01403234,-0.01403234,0.52268458,-0.52268458
-3.69484742,0.88755172,-0.88755172,0.06026168,-0.06026168,0.00059171,-0.00059171,0.20857858,-0.20857858,0.33182016,-0.33182016,0.01386945,-0.01386945,0.51429180,-0.51429180
-3.68884442,0.88492904,-0.88492903,0.05671070,-0.05671070,0.00055847,-0.00055847,0.19183766,-0.19183766,0.33781652,-0.33781652,0.01380298,-0.01380298,0.50877275,-0.50877275
-3.68284142,0.88778993,-0.88778993,0.05348843,-0.05348843,0.00052886,-0.00052886,0.17632002,-0.17632002,0.34585977,-0.34585977,0.01383371,-0.01383371,0.50625646,-0.50625646
-3.67683842,0.89628075,-0.89628075,0.05063477,-0.05063477,0.00050329,-0.00050329,0.16218352,-0.16218352,0.35592218,-0.35592218,0.01396109,-0.01396109,0.50680678,-0.50680678
-3.67083542,0.91046034,-0.91046034,0.04818292,-0.04818292,0.00048216,-0.00048216,0.14956737,-0.14956737,0.36793943,-0.36793943,0.01418347,-0.01418347,0.51042690,-0.51042690
-3.66483242,0.93031818,-0.93031817,0.04616006,-0.04616006,0.00046581,-0.00046581,0.13859392,-0.13859392,0.38181809,-0.38181809,0.01449832,-0.01449832,0.51706781,-0.51706781
-3.65882941,0.95579911,-0.95579911,0.04458835,-0.04458835,0.00045458,-0.00045458,0.12937159,-0.12937159,0.39744557,-0.39744557,0.01490254,-0.01490254,0.52664056,-0.52664055
-3.65282641,0.98683362,-0.98683362,0.04348620,-0.04348620,0.00044879,-0.00044879,0.12199876,-0.12199876,0.41470247,-0.41470247,0.01539295,-0.01539295,0.53903162,-0.53903162
-3.64682341,1.02337215,-1.02337215,0.04286986,-0.04286986,0.00044880,-0.00044880,0.11656825,-0.11656825,0.43347662,-0.43347662,0.01596671,-0.01596671,0.55412076,-0.55412076
-3.64082041,1.06542187,-1.06542187,0.04275495,-0.04275495,0.00045498,-0.00045498,0.11317220,-0.11317220,0.45367830,-0.45367830,0.01662189,-0.01662189,0.57180051,-0.57180051
-3.63481741,1.11308371,-1.11308371,0.04315817,-0.04315817,0.00046775,-0.00046775,0.11190682,-0.11190682,0.47525577,-0.47525577,0.01735798,-0.01735798,0.59199608,-0.59199608
-3.62881441,1.16658762,-1.16658762,0.04409873,-0.04409873,0.00048762,-0.00048762,0.11287679,-0.11287679,0.49821042,-0.49821042,0.01817644,-0.01817644,0.61468486,-0.61468486
-3.62281141,1.22632346,-1.22632346,0.04559966,-0.04559966,0.00051518,-0.00051518,0.11619888,-0.11619888,0.52261036,-0.52261036,0.01908113,-0.01908113,0.63991404,-0.63991404
-3.61680840,1.29286544,-1.29286544,0.04768875,-0.04768875,0.00055109,-0.00055109,0.12200440,-0.12200440,0.54860186,-0.54860186,0.02007872,-0.02007872,0.66781541,-0.66781541
-3.61080540,1.36698775,-1.36698775,0.05039902,-0.05039902,0.00059614,-0.00059614,0.13044029,-0.13044029,0.57641745,-0.57641745,0.02117892,-0.02117892,0.69861617,-0.69861617
-3.60480240,1.44966947,-1.44966947,0.05376872,-0.05376872,0.00065119,-0.00065119,0.14166858,-0.14166858,0.60638015,-0.60638014,0.02239464,-0.02239464,0.73264477,-0.73264477
-3.59879940,1.54208728,-1.54208728,0.05784084,-0.05784083,0.00071719,-0.00071719,0.15586399,-0.15586399,0.63890292,-0.63890292,0.02374192,-0.02374192,0.77033116,-0.77033116
-3.59279640,1.64559480,-1.64559480,0.06266188,-0.06266188,0.00079517,-0.00079517,0.17320963,-0.17320963,0.67448311,-0.67448311,0.02523971,-0.02523971,0.81220073,-0.81220073
-3.58679340,1.76168815,-1.76168815,0.06828022,-0.06828022,0.00088617,-0.00088617,0.19389088,-0.19389088,0.71369138,-0.71369137,0.02690945,-0.02690945,0.85886196,-0.85886196
-3.58079040,1.89195805,-1.89195805,0.07474388,-0.07474388,0.00099124,-0.00099124,0.21808743,-0.21808743,0.75715536,-0.75715536,0.02877450,-0.02877450,0.91098762,-0.91098762
-3.57478739,2.03802930,-2.03802930,0.08209777,-0.08209776,0.00111138,-0.00111138,0.24596386,-0.24596386,0.80553819,-0.80553819,0.03085932,-0.03085932,0.96929015,-0.96929015
-3.56878439,2.20148947,-2.20148947,0.09038070,-0.09038070,0.00124752,-0.00124752,0.27765894,-0.27765894,0.85951245,-0.85951244,0.03318856,-0.03318856,1.03449194,-1.03449194
-3.56278139,2.38380925,-2.38380924,0.09962213,-0.09962213,0.00140040,-0.00140040,0.31327423,-0.31327423,0.91973047,-0.91973047,0.03578605,-0.03578605,1.10729145,-1.10729145
-3.55677839,2.58625752,-2.58625752,0.10983884,-0.10983884,0.00157059,-0.00157059,0.35286239,-0.35286239,0.98679211,-0.98679211,0.03867358,-0.03867358,1.18832680,-1.18832680
-3.55077539,2.80981496,-2.80981496,0.12103173,-0.12103172,0.00175838,-0.00175838,0.39641584,-0.39641583,1.06121112,-1.06121112,0.04186982,-0.04186982,1.27813819,-1.27813818
-3.54477239,3.05509008,-3.05509007,0.13318302,-0.13318302,0.00196374,-0.00196374,0.44385635,-0.44385635,1.14338188,-1.14338188,0.04538906,-0.04538906,1.37713097,-1.37713097
-3.53876938,3.32224208,-3.32224207,0.14625387,-0.14625387,0.00218627,-0.00218627,0.49502632,-0.49502632,1.23354779,-1.23354779,0.04924018,-0.04924018,1.48554131,-1.48554131
-3.53276638,3.61091480,-3.61091479,0.16018271,-0.16018271,0.00242518,-0.00242518,0.54968218,-0.54968218,1.33177315,-1.33177315,0.05342564,-0.05342564,1.60340600,-1.60340599
-3.52676338,3.92018567,-3.92018566,0.17488447,-0.17488447,0.00267922,-0.00267922,0.60749064,-0.60749064,1.43791985,-1.43791985,0.05794061,-0.05794061,1.73053824,-1.73053824
-3.52076038,4.24853326,-4.24853325,0.19025063,-0.19025063,0.00294670,-0.00294670,0.66802809,-0.66802809,1.55163040,-1.55163040,0.06277241,-0.06277241,1.86651086,-1.86651086
-3.51475738,4.59382615,-4.59382614,0.20615053,-0.20615053,0.00322547,-0.00322547,0.73078367,-0.73078367,1.67231835,-1.67231834,0.06790009,-0.06790009,2.01064791,-2.01064790
-3.50875438,4.95333510,-4.95333508,0.22243349,-0.22243349,0.00351296,-0.00351296,0.79516590,-0.79516589,1.79916693,-1.79916692,0.07329432,-0.07329432,2.16202555,-2.16202554
-3.50275138,5.32376914,-5.32376913,0.23893218,-0.23893218,0.00380617,-0.00380617,0.86051305,-0.86051305,1.93113645,-1.93113644,0.07891756,-0.07891756,2.31948248,-2.31948248
-3.49674837,5.70133538,-5.70133536,0.25546672,-0.25546672,0.00410180,-0.00410180,0.92610697,-0.92610696,2.06698043,-2.06698042,0.08472451,-0.08472451,2.48163964,-2.48163963
-3.49074537,6.08182064,-6.08182062,0.27184974,-0.27184974,0.00439625,-0.00439625,0.99118980,-0.99118980,2.20527010,-2.20527010,0.09066280,-0.09066280,2.64692858,-2.64692857
-3.48474237,6.46069242,-6.46069240,0.28789183,-0.28789183,0.00468573,-0.00468573,1.05498317,-1.05498316,2.34442656,-2.34442656,0.09667399,-0.09667399,2.81362743,-2.81362742
-3.47873937,6.83321502,-6.83321501,0.30340739,-0.30340739,0.00496635,-0.00496635,1.11670886,-1.11670886,2.48275926,-2.48275925,0.10269466,-0.10269466,2.97990281,-2.97990281
-3.47273637,7.19457622,-7.19457621,0.31822050,-0.31822050,0.00523426,-0.00523426,1.17561024,-1.17561024,2.61850938,-2.61850937,0.10865784,-0.10865784,3.14385601,-3.14385601
-3.46673337,7.54001892,-7.54001891,0.33217043,-0.33217043,0.00548570,-0.00548570,1.23097329,-1.23097329,2.74989632,-2.74989632,0.11449435,-0.11449435,3.30357122,-3.30357122
-3.46073037,7.86497219,-7.86497218,0.34511667,-0.34511667,0.00571714,-0.00571714,1.28214635,-1.28214635,2.87516527,-2.87516526,0.12013438,-0.12013438,3.45716382,-3.45716382
-3.45472736,8.16517563,-8.16517562,0.35694304,-0.35694304,0.00592538,-0.00592538,1.32855762,-1.32855762,2.99263382,-2.99263382,0.12550895,-0.12550895,3.60282650,-3.60282649
-3.44872436,8.43679181,-8.43679180,0.36756070,-0.36756070,0.00610763,-0.00610763,1.36972946,-1.36972946,3.10073583,-3.10073583,0.13055138,-0.13055138,3.73887130,-3.73887129
-3.44272136,8.67650171,-8.67650170,0.37690994,-0.37690994,0.00626159,-0.00626159,1.40528897,-1.40528896,3.19806044,-3.19806043,0.13519866,-0.13519865,3.86376588,-3.86376588
-3.43671836,8.88157940,-8.88157939,0.38496057,-0.38496057,0.00638549,-0.00638549,1.43497417,-1.43497417,3.28338494,-3.28338494,0.13939260,-0.13939260,3.97616267,-3.97616267
-3.43071536,9.04994299,-9.04994299,0.39171088,-0.39171088,0.00647816,-0.00647816,1.45863577,-1.45863577,3.35570021,-3.35570021,0.14308099,-0.14308099,4.07492005,-4.07492005
-3.42471236,9.18018051,-9.18018050,0.39718526,-0.39718526,0.00653903,-0.00653903,1.47623424,-1.47623424,3.41422785,-3.41422784,0.14621834,-0.14621834,4.15911513,-4.15911513
-3.41870935,9.27155050,-9.27155050,0.40143067,-0.40143067,0.00656811,-0.00656811,1.48783283,-1.48783283,3.45842877,-3.45842877,0.14876660,-0.14876660,4.22804826,-4.22804826
-3.41270635,9.32395870,-9.32395870,0.40451201,-0.40451201,0.00656598,-0.00656598,1.49358670,-1.49358670,3.48800338,-3.48800338,0.15069561,-0.15069561,4.28123982,-4.28123982
-3.40670335,9.33791312,-9.33791312,0.40650686,-0.40650686,0.00653373,-0.00653373,1.49372911,-1.49372911,3.50288378,-3.50288378,0.15198334,-0.15198334,4.31842023,-4.31842023
-3.40070035,9.31446127,-9.31446127,0.40749971,-0.40749971,0.00647292,-0.00647292,1.48855547,-1.48855547,3.50321901,-3.50321901,0.15261598,-0.15261598,4.33951451,-4.33951451
-3.39469735,9.25511384,-9.25511384,0.40757628,-0.40757628,0.00638547,-0.00638547,1.47840627,-1.47840627,3.48935454,-3.48935454,0.15258787,-0.15258787,4.34462288,-4.34462288
-3.38869435,9.16175957,-9.16175957,0.40681795,-0.40681795,0.00627360,-0.00627360,1.46364977,-1.46364977,3.46180752,-3.46180752,0.15190130,-0.15190130,4.33399910,-4.33399910
-3.38269135,9.03657654,-9.03657654,0.40529697,-0.40529697,0.00613975,-0.00613975,1.44466565,-1.44466565,3.42123926,-3.42123926,0.15056622,-0.15056622,4.30802795,-4.30802795
-3.37668834,8.88194460,-8.88194460,0.40307246,-0.40307246,0.00598648,-0.00598648,1.42183029,-1.42183029,3.36842665,-3.36842665,0.14859981,-0.14859981,4.26720365,-4.26720365
-3.37068534,8.70036341,-8.70036342,0.40018762,-0.40018762,0.00581639,-0.00581639,1.39550451,-1.39550451,3.30423393,-3.30423393,0.14602605,-0.14602605,4.21211011,-4.21211011
-3.36468234,8.49437976,-8.49437976,0.39666814,-0.39666814,0.00563203,-0.00563203,1.36602428,-1.36602428,3.22958616,-3.22958616,0.14287525,-0.14287525,4.14340422,-4.14340422
-3.35867934,8.26652692,-8.26652693,0.39252208,-0.39252208,0.00543587,-0.00543587,1.33369473,-1.33369473,3.14544545,-3.14544546,0.13918344,-0.13918344,4.06180266,-4.06180267
-3.35267634,8.01927782,-8.01927783,0.38774093,-0.38774093,0.00523024,-0.00523024,1.29878743,-1.29878743,3.05279075,-3.05279075,0.13499187,-0.13499187,3.96807240,-3.96807241
-3.34667334,7.75501254,-7.75501255,0.38230207,-0.38230207,0.00501728,-0.00501728,1.26154097,-1.26154097,2.95260151,-2.95260152,0.13034637,-0.13034637,3.86302482,-3.86302482
-3.34067034,7.47599987,-7.47599988,0.37617213,-0.37617213,0.00479893,-0.00479893,1.22216424,-1.22216424,2.84584554,-2.84584554,0.12529671,-0.12529671,3.74751292,-3.74751292
-3.33466733,7.18439157,-7.18439158,0.36931126,-0.36931126,0.00457692,-0.00457692,1.18084210,-1.18084210,2.73347058,-2.73347059,0.11989596,-0.11989596,3.62243091,-3.62243091
-3.32866433,6.88222713,-6.88222714,0.36167789,-0.36167789,0.00435277,-0.00435277,1.13774264,-1.13774264,2.61639944,-2.61639945,0.11419977,-0.11419977,3.48871520,-3.48871520
-3.32266133,6.57144656,-6.57144657,0.35323367,-0.35323367,0.00412782,-0.00412782,1.09302536,-1.09302536,2.49552781,-2.49552782,0.10826561,-0.10826561,3.34734584,-3.34734584
-3.31665833,6.25390815,-6.25390816,0.34394832,-0.34394832,0.00390322,-0.00390322,1.04684952,-1.04684953,2.37172410,-2.37172411,0.10215198,-0.10215198,3.19934734,-3.19934735
-3.31065533,5.93140825,-5.93140826,0.33380407,-0.33380407,0.00367999,-0.00367999,0.99938197,-0.99938197,2.24583046,-2.24583047,0.09591765,-0.09591765,3.04578798,-3.04578799
-3.30465233,5.60570032,-5.60570033,0.32279938,-0.32279938,0.00345901,-0.00345901,0.95080379,-0.95080379,2.11866415,-2.11866416,0.08962072,-0.08962072,2.88777685,-2.88777685
-3.29864932,5.27851064,-5.27851066,0.31095179,-0.31095179,0.00324108,-0.00324108,0.90131535,-0.90131535,1.99101860,-1.99101861,0.08331786,-0.08331786,2.72645808,-2.72645809
-3.29264632,4.95154901,-4.95154903,0.29829968,-0.29829968,0.00302692,-0.00302692,0.85113937,-0.85113937,1.86366352,-1.86366352,0.07706342,-0.07706342,2.56300204,-2.56300204
-3.28664332,4.62651296,-4.62651297,0.28490292,-0.28490292,0.00281722,-0.00281722,0.80052175,-0.80052175,1.73734369,-1.73734369,0.07090868,-0.07090868,2.39859344,-2.39859344
-3.28064032,4.30508498,-4.30508499,0.27084236,-0.27084236,0.00261262,-0.00261262,0.74973032,-0.74973032,1.61277629,-1.61277630,0.06490103,-0.06490103,2.23441673,-2.23441674
-3.27463732,3.98892295,-3.98892296,0.25621820,-0.25621820,0.00241374,-0.00241374,0.69905150,-0.69905150,1.49064665,-1.49064665,0.05908340,-0.05908340,2.07163929,-2.07163930
-3.26863432,3.67964418,-3.67964419,0.24114743,-0.24114743,0.00222118,-0.00222118,0.64878521,-0.64878521,1.37160261,-1.37160261,0.05349363,-0.05349363,1.91139305,-1.91139305
-3.26263132,3.37880466,-3.37880467,0.22576042,-0.22576042,0.00203552,-0.00203552,0.59923842,-0.59923843,1.25624796,-1.25624796,0.04816407,-0.04816407,1.75475554,-1.75475554
-3.25662831,3.08787469,-3.08787470,0.21019699,-0.21019699,0.00185732,-0.00185732,0.55071780,-0.55071780,1.14513518,-1.14513518,0.04312129,-0.04312129,1.60273123,-1.60273124
-3.25062531,2.80821308,-2.80821309,0.19460205,-0.19460205,0.00168708,-0.00168708,0.50352185,-0.50352185,1.03875816,-1.03875816,0.03838591,-0.03838591,1.45623409,-1.45623409
-3.24462231,2.54104146,-2.54104147,0.17912116,-0.17912116,0.00152527,-0.00152527,0.45793318,-0.45793319,0.93754534,-0.93754534,0.03397262,-0.03397262,1.31607213,-1.31607214
-3.23861931,2.28742078,-2.28742079,0.16389622,-0.16389622,0.00137231,-0.00137231,0.41421131,-0.41421131,0.84185380,-0.84185380,0.02989031,-0.02989031,1.18293496,-1.18293496
-3.23261631,2.04823145,-2.04823146,0.14906142,-0.14906142,0.00122853,-0.00122853,0.37258628,-0.37258628,0.75196475,-0.75196475,0.02614237,-0.02614237,1.05738450,-1.05738450
-3.22661331,1.82415838,-1.82415838,0.13473979,-0.13473979,0.00109418,-0.00109418,0.33325358,-0.33325358,0.66808076,-0.66808077,0.02272708,-0.02272708,0.93984965,-0.93984965
-3.22061031,1.61568203,-1.61568204,0.12104023,-0.12104023,0.00096943,-0.00096943,0.29637050,-0.29637050,0.59032501,-0.59032501,0.01963812,-0.01963812,0.83062474,-0.83062475
-3.21460730,1.42307581,-1.42307582,0.10805548,-0.10805548,0.00085435,-0.00085435,0.26205404,-0.26205404,0.51874250,-0.51874250,0.01686514,-0.01686514,0.72987201,-0.72987201
-3.20860430,1.24641001,-1.24641001,0.09586063,-0.09586063,0.00074893,-0.00074893,0.23038044,-0.23038044,0.45330353,-0.45330353,0.01439440,-0.01439440,0.63762759,-0.63762759
-3.20260130,1.08556196,-1.08556197,0.08451258,-0.08451258,0.00065305,-0.00065305,0.20138623,-0.20138623,0.39390891,-0.39390891,0.01220943,-0.01220943,0.55381085,-0.55381086
-3.19659830,0.94023187,-0.94023187,0.07405016,-0.07405016,0.00056652,-0.00056652,0.17507066,-0.17507066,0.34039702,-0.34039702,0.01029169,-0.01029169,0.47823645,-0.47823645
-3.19059530,0.80996327,-0.80996327,0.06449491,-0.06449491,0.00048907,-0.00048907,0.15139936,-0.15139937,0.29255215,-0.29255215,0.00862120,-0.00862120,0.41062842,-0.41062842
-3.18459230,0.69416725,-0.69416726,0.05585245,-0.05585245,0.00042035,-0.00042035,0.13030889,-0.13030889,0.25011389,-0.25011389,0.00717716,-0.00717716,0.35063575,-0.35063575
-3.17858929,0.59214903,-0.59214903,0.04811427,-0.04811427,0.00035999,-0.00035999,0.11171197,-0.11171197,0.21278711,-0.21278711,0.00593851,-0.00593851,0.29784869,-0.29784869
-3.17258629,0.50313574,-0.50313574,0.04125982,-0.04125983,0.00030757,-0.00030757,0.09550311,-0.09550311,0.18025212,-0.18025212,0.00488437,-0.00488437,0.25181511,-0.25181511
-3.16658329,0.42630429,-0.42630430,0.03525890,-0.03525890,0.00026263,-0.00026263,0.08156432,-0.08156432,0.15217467,-0.15217468,0.00399451,-0.00399451,0.21205635,-0.21205635
-3.16058029,0.36080804,-0.36080804,0.03007395,-0.03007395,0.00022474,-0.00022474,0.06977070,-0.06977070,0.12821535,-0.12821535,0.00324961,-0.00324961,0.17808205,-0.17808206
-3.15457729,0.30580140,-0.30580140,0.02566241,-0.02566241,0.00019345,-0.00019345,0.05999557,-0.05999557,0.10803814,-0.10803814,0.00263159,-0.00263159,0.14940350,-0.14940350
-3.14857429,0.26046157,-0.26046157,0.02197891,-0.02197891,0.00016834,-0.00016834,0.05211510,-0.05211510,0.09131792,-0.09131792,0.00212376,-0.00212376,0.12554514,-0.12554514
-3.14257129,0.22400676,-0.22400676,0.01897721,-0.01897721,0.00014903,-0.00014903,0.04601217,-0.04601217,0.07774665,-0.07774665,0.00171092,-0.00171092,0.10605412,-0.10605412
-3.13656828,0.19571042,-0.19571042,0.01661187,-0.01661187,0.00013516,-0.00013516,0.04157935,-0.04157935,0.06703814,-0.06703814,0.00137943,-0.00137943,0.09050766,-0.09050766
-3.13056528,0.17491131,-0.17491131,0.01483957,-0.01483957,0.00012643,-0.00012643,0.03872101,-0.03872101,0.05893139,-0.05893139,0.00111723,-0.00111723,0.07851823,-0.07851823
-3.12456228,0.16101925,-0.16101925,0.01362006,-0.01362006,0.00012256,-0.00012256,0.03735438,-0.03735438,0.05319250,-0.05319250,0.00091375,-0.00091375,0.06973666,-0.06973666
-3.11855928,0.15351676,-0.15351676,0.01291681,-0.01291681,0.00012335,-0.00012335,0.03740977,-0.03740977,0.04961515,-0.04961515,0.00075986,-0.00075986,0.06385316,-0.06385316
-3.11255628,0.15195667,-0.15195667,0.01269716,-0.01269716,0.00012861,-0.00012861,0.03882970,-0.03882970,0.04801975,-0.04801975,0.00064779,-0.00064779,0.06059656,-0.06059656
-3.10655328,0.15595610,-0.15595610,0.01293231,-0.01293231,0.00013822,-0.00013822,0.04156732,-0.04156732,0.04825150,-0.04825150,0.00057093,-0.00057093,0.05973193,-0.05973193
-3.10055028,0.16518734,-0.16518734,0.01359686,-0.01359686,0.00015203,-0.00015203,0.04558396,-0.04558396,0.05017732,-0.05017732,0.00052378,-0.00052378,0.06105672,-0.06105672
