energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.87843922,0.48313976,0.04872770,0.36558129,0.00001270,0.00699388,0.00013006,0.02913230,0.10815203,0.04791820
-2.87243622,0.45558201,0.04544747,0.34559696,0.00001237,0.00633939,0.00012708,0.02778462,0.10523624,0.04433780
-2.86643322,0.42755363,0.04218155,0.32513748,0.00001198,0.00570666,0.00012347,0.02636241,0.10192245,0.04080867
-2.86043022,0.39947842,0.03897477,0.30451820,0.00001155,0.00510245,0.00011934,0.02488886,0.09830733,0.03737546
-2.85442721,0.37176792,0.03586874,0.28404853,0.00001108,0.00453234,0.00011480,0.02338761,0.09449865,0.03407818
-2.84842421,0.34481592,0.03290144,0.26402751,0.00001060,0.00400068,0.00010998,0.02188228,0.09061331,0.03095191
-2.84242121,0.31899390,0.03010699,0.24473998,0.00001012,0.00351060,0.00010502,0.02039609,0.08677516,0.02802667
-2.83641821,0.29464722,0.02751546,0.22645328,0.00000964,0.00306412,0.00010007,0.01895148,0.08311260,0.02532744
-2.83041521,0.27209209,0.02515286,0.20941448,0.00000919,0.00266225,0.00009526,0.01756970,0.07975612,0.02287436
-2.82441221,0.25161309,0.02304119,0.19384801,0.00000878,0.00230507,0.00009075,0.01627058,0.07683569,0.02068295
-2.81840920,0.23346127,0.02119855,0.17995375,0.00000842,0.00199187,0.00008668,0.01507216,0.07447810,0.01876446
-2.81240620,0.21785256,0.01963924,0.16790538,0.00000812,0.00172131,0.00008318,0.01399051,0.07280434,0.01712622
-2.80640320,0.20496638,0.01837389,0.15784894,0.00000790,0.00149153,0.00008037,0.01303948,0.07192689,0.01577196
-2.80040020,0.19494443,0.01740960,0.14990160,0.00000776,0.00130028,0.00007838,0.01223056,0.07194709,0.01470220
-2.79439720,0.18788939,0.01675001,0.14415039,0.00000773,0.00114507,0.00007729,0.01157275,0.07295250,0.01391450
-2.78839420,0.18386366,0.01639530,0.14065110,0.00000779,0.00102318,0.00007719,0.01107241,0.07501442,0.01340368
-2.78239120,0.18288797,0.01634224,0.13942715,0.00000797,0.00093186,0.00007813,0.01073323,0.07818541,0.01316200
-2.77638819,0.18493994,0.01658412,0.14046846,0.00000826,0.00086828,0.00008014,0.01055614,0.08249705,0.01317928
-2.77038519,0.18995279,0.01711067,0.14373050,0.00000867,0.00082967,0.00008326,0.01053931,0.08795792,0.01344291
-2.76438219,0.19781414,0.01790795,0.14913347,0.00000919,0.00081330,0.00008745,0.01067814,0.09455186,0.01393790
-2.75837919,0.20836519,0.01895833,0.15656183,0.00000981,0.00081651,0.00009270,0.01096527,0.10223663,0.01464686
-2.75237619,0.22140046,0.02024038,0.16586422,0.00001054,0.00083674,0.00009893,0.01139070,0.11094313,0.01555000
-2.74637319,0.23666836,0.02172887,0.17685401,0.00001136,0.00087149,0.00010606,0.01194186,0.12057513,0.01662515
-2.74037019,0.25387270,0.02339493,0.18931058,0.00001226,0.00091836,0.00011399,0.01260376,0.13100983,0.01784781
-2.73436718,0.27267544,0.02520616,0.20298151,0.00001323,0.00097503,0.00012259,0.01335926,0.14209910,0.01919135
-2.72836418,0.29270083,0.02712700,0.21758572,0.00001425,0.00103924,0.00013170,0.01418926,0.15367166,0.02062721
-2.72236118,0.31354099,0.02911921,0.23281774,0.00001530,0.00110881,0.00014115,0.01507309,0.16553616,0.02212524
-2.71635818,0.33476307,0.03114244,0.24835302,0.00001637,0.00118167,0.00015078,0.01598890,0.17748516,0.02365421
-2.71035518,0.35591779,0.03315501,0.26385428,0.00001742,0.00125581,0.00016039,0.01691406,0.18929994,0.02518235
-2.70435218,0.37654939,0.03511478,0.27897886,0.00001844,0.00132934,0.00016979,0.01782575,0.20075612,0.02667806
-2.69834917,0.39620662,0.03698019,0.29338673,0.00001941,0.00140052,0.00017881,0.01870143,0.21162992,0.02811073
-2.69234617,0.41445451,0.03871128,0.30674914,0.00002031,0.00146779,0.00018726,0.01951944,0.22170481,0.02945160
-2.68634317,0.43088652,0.04027086,0.31875734,0.00002111,0.00152978,0.00019500,0.02025962,0.23077844,0.03067468
-2.68034017,0.44513658,0.04162563,0.32913136,0.00002180,0.00158539,0.00020188,0.02090381,0.23866952,0.03175773
-2.67433717,0.45689067,0.04274727,0.33762819,0.00002236,0.00163380,0.00020781,0.02143649,0.24522445,0.03268322
-2.66833417,0.46589725,0.04361340,0.34404923,0.00002278,0.00167454,0.00021272,0.02184517,0.25032331,0.03343920
-2.66233117,0.47197628,0.04420850,0.34824659,0.00002305,0.00170754,0.00021661,0.02212089,0.25388515,0.03402020
-2.65632816,0.47502632,0.04452457,0.35012786,0.00002316,0.00173316,0.00021951,0.02225852,0.25587212,0.03442789
-2.65032516,0.47502937,0.04456161,0.34965934,0.00002311,0.00175222,0.00022151,0.02225699,0.25629249,0.03467175
-2.64432216,0.47205333,0.04432794,0.34686732,0.00002290,0.00176607,0.00022276,0.02211940,0.25520220,0.03476948
-2.63831916,0.46625185,0.04384017,0.34183752,0.00002254,0.00177660,0.00022350,0.02185305,0.25270504,0.03474730
-2.63231616,0.45786158,0.04312301,0.33471257,0.00002203,0.00178625,0.00022403,0.02146927,0.24895129,0.03464008
-2.62631316,0.44719699,0.04220884,0.32568781,0.00002139,0.00179809,0.00022470,0.02098322,0.24413494,0.03449127
-2.62031016,0.43464294,0.04113707,0.31500535,0.00002064,0.00181578,0.00022598,0.02041354,0.23848964,0.03435271
-2.61430715,0.42064535,0.03995323,0.30294691,0.00001979,0.00184362,0.00022841,0.01978194,0.23228331,0.03428420
-2.60830415,0.40570022,0.03870809,0.28982551,0.00001886,0.00188654,0.00023259,0.01911270,0.22581189,0.03435303
-2.60230115,0.39034165,0.03745647,0.27597654,0.00001788,0.00195010,0.00023924,0.01843214,0.21939214,0.03463330
-2.59629815,0.37512903,0.03625607,0.26174845,0.00001687,0.00204052,0.00024915,0.01776801,0.21335393,0.03520512
-2.59029515,0.36063411,0.03516630,0.24749342,0.00001587,0.00216463,0.00026320,0.01714895,0.20803222,0.03615379
-2.58429215,0.34742808,0.03424701,0.23355842,0.00001489,0.00232987,0.00028237,0.01660388,0.20375876,0.03756877
-2.57828914,0.33606928,0.03355729,0.22027685,0.00001397,0.00254429,0.00030772,0.01616143,0.20085407,0.03954261
-2.57228614,0.32709162,0.03315436,0.20796099,0.00001313,0.00281647,0.00034040,0.01584944,0.19961958,0.04216985
-2.56628314,0.32099409,0.03309245,0.19689551,0.00001241,0.00315547,0.00038165,0.01569442,0.20033030,0.04554570
-2.56028014,0.31823139,0.03342183,0.18733210,0.00001182,0.00357077,0.00043277,0.01572117,0.20322810,0.04976476
-2.55427714,0.31920592,0.03418791,0.17948525,0.00001141,0.00407218,0.00049514,0.01595230,0.20851575,0.05491957
-2.54827414,0.32426093,0.03543040,0.17352921,0.00001119,0.00466966,0.00057018,0.01640791,0.21635189,0.06109909
-2.54227114,0.33367510,0.03718257,0.16959610,0.00001120,0.00537319,0.00065934,0.01710528,0.22684698,0.06838708
-2.53626813,0.34765829,0.03947063,0.16777498,0.00001147,0.00619255,0.00076407,0.01805854,0.24006030,0.07686037
-2.53026513,0.36634837,0.04231317,0.16811191,0.00001202,0.00713712,0.00088578,0.01927843,0.25599819,0.08658707
-2.52426213,0.38980929,0.04572063,0.17061079,0.00001289,0.00821554,0.00102583,0.02077209,0.27461350,0.09762471
-2.51825913,0.41803001,0.04969493,0.17523483,0.00001409,0.00943543,0.00118546,0.02254280,0.29580631,0.11001833
-2.51225613,0.45092452,0.05422911,0.18190859,0.00001567,0.01080302,0.00136573,0.02458982,0.31942605,0.12379858
-2.50625313,0.48833272,0.05930712,0.19052052,0.00001764,0.01232278,0.00156749,0.02690821,0.34527486,0.13897989
-2.50025013,0.53002223,0.06490365,0.20092573,0.00002003,0.01399704,0.00179130,0.02948871,0.37311233,0.15555874
-2.49424712,0.57569119,0.07098413,0.21294913,0.00002286,0.01582556,0.00203738,0.03231760,0.40266154,0.17351215
-2.48824412,0.62497208,0.07750482,0.22638881,0.00002616,0.01780517,0.00230556,0.03537670,0.43361616,0.19279641
-2.48224112,0.67743648,0.08441312,0.24101955,0.00002993,0.01992940,0.00259519,0.03864335,0.46564868,0.21334622
-2.47623812,0.73260110,0.09164802,0.25659661,0.00003420,0.02218819,0.00290514,0.04209051,0.49841952,0.23507428
-2.47023512,0.78993489,0.09914079,0.27285964,0.00003897,0.02456768,0.00323369,0.04568695,0.53158666,0.25787140
-2.46423212,0.84886739,0.10681588,0.28953681,0.00004425,0.02705006,0.00357861,0.04939757,0.56481582,0.28160730
-2.45822911,0.90879834,0.11459208,0.30634916,0.00005001,0.02961359,0.00393704,0.05318378,0.59779055,0.30613201
-2.45222611,0.96910842,0.12238394,0.32301510,0.00005627,0.03223272,0.00430559,0.05700410,0.63022229,0.33127814
-2.44622311,1.02917121,0.13010341,0.33925511,0.00006299,0.03487839,0.00468033,0.06081485,0.66185974,0.35686376
-2.44022011,1.08836600,0.13766180,0.35479665,0.00007016,0.03751844,0.00505687,0.06457098,0.69249745,0.38269610
-2.43421711,1.14609142,0.14497183,0.36937913,0.00007773,0.04011825,0.00543044,0.06822705,0.72198321,0.40857590
-2.42821411,1.20177948,0.15194995,0.38275895,0.00008567,0.04264150,0.00579600,0.07173827,0.75022394,0.43430233
-2.42221111,1.25490974,0.15851869,0.39471452,0.00009393,0.04505103,0.00614836,0.07506170,0.77718991,0.45967829
-2.41620810,1.30502306,0.16460911,0.40505115,0.00010247,0.04730988,0.00648233,0.07815746,0.80291696,0.48451603
-2.41020510,1.35173468,0.17016307,0.41360571,0.00011122,0.04938237,0.00679290,0.08098990,0.82750671,0.50864273
-2.40420210,1.39474578,0.17513550,0.42025079,0.00012013,0.05123521,0.00707537,0.08352884,0.85112448,0.53190589
-2.39819910,1.43385333,0.17949628,0.42489845,0.00012916,0.05283865,0.00732555,0.08575060,0.87399504,0.55417824
-2.39219610,1.46895750,0.18323180,0.42750317,0.00013824,0.05416749,0.00753987,0.08763896,0.89639617,0.57536191
-2.38619310,1.50006625,0.18634610,0.42806399,0.00014734,0.05520211,0.00771559,0.08918589,0.91865014,0.59539165
-2.38019010,1.52729667,0.18886139,0.42662567,0.00015642,0.05592922,0.00785087,0.09039208,0.94111326,0.61423689
-2.37418709,1.55087286,0.19081800,0.42327878,0.00016546,0.05634252,0.00794487,0.09126708,0.96416386,0.63190238
-2.36818409,1.57112013,0.19227369,0.41815855,0.00017447,0.05644305,0.00799783,0.09182926,0.98818889,0.64842750
-2.36218109,1.58845557,0.19330226,0.41144255,0.00018345,0.05623933,0.00801106,0.09210540,1.01356965,0.66388404
-2.35617809,1.60337517,0.19399153,0.40334715,0.00019246,0.05574724,0.00798697,0.09212988,1.04066709,0.67837257
-2.35017509,1.61643782,0.19444074,0.39412282,0.00020157,0.05498962,0.00792896,0.09194373,1.06980703,0.69201754
-2.34417209,1.62824676,0.19475744,0.38404828,0.00021089,0.05399559,0.00784134,0.09159328,1.10126611,0.70496131
-2.33816908,1.63942907,0.19505399,0.37342382,0.00022055,0.05279967,0.00772925,0.09112868,1.13525874,0.71735731
-2.33216608,1.65061411,0.19544380,0.36256377,0.00023076,0.05144071,0.00759843,0.09060220,1.17192575,0.72936279
-2.32616308,1.66241165,0.19603757,0.35178852,0.00024172,0.04996067,0.00745508,0.09006653,1.21132522,0.74113135
-2.32016008,1.67539071,0.19693949,0.34141622,0.00025372,0.04840330,0.00730568,0.08957305,1.25342597,0.75280580
-2.31415708,1.69005994,0.19824383,0.33175449,0.00026707,0.04681274,0.00715675,0.08917017,1.29810400,0.76451154
-2.30815408,1.70685046,0.20003186,0.32309237,0.00028213,0.04523222,0.00701470,0.08890183,1.34514223,0.77635094
-2.30215108,1.72610176,0.20236935,0.31569285,0.00029932,0.04370282,0.00688560,0.08880629,1.39423370,0.78839892
-2.29614807,1.74805147,0.20530472,0.30978618,0.00031908,0.04226227,0.00677504,0.08891511,1.44498811,0.80069994
-2.29014507,1.77282915,0.20886798,0.30556421,0.00034191,0.04094400,0.00668793,0.08925252,1.49694168,0.81326655
-2.28414207,1.80045458,0.21307037,0.30317596,0.00036834,0.03977643,0.00662848,0.08983511,1.54956990,0.82607960
-2.27813907,1.83084029,0.21790480,0.30272459,0.00039892,0.03878236,0.00659998,0.09067190,1.60230276,0.83908996
-2.27213607,1.86379839,0.22334701,0.30426584,0.00043422,0.03797870,0.00660484,0.09176473,1.65454188,0.85222170
-2.26613307,1.89905109,0.22935734,0.30780805,0.00047482,0.03737644,0.00664452,0.09310892,1.70567872,0.86537645
-2.26013007,1.93624443,0.23588302,0.31331374,0.00052133,0.03698077,0.00671951,0.09469429,1.75511330,0.87843878
-2.25412706,1.97496458,0.24286080,0.32070263,0.00057429,0.03679154,0.00682942,0.09650623,1.80227234,0.89128216
-2.24812406,2.01475578,0.25021986,0.32985613,0.00063427,0.03680376,0.00697298,0.09852702,1.84662630,0.90377525
-2.24212106,2.05513924,0.25788470,0.34062298,0.00070176,0.03700836,0.00714813,0.10073718,1.88770436,0.91578811
-2.23611806,2.09563192,0.26577793,0.35282594,0.00077722,0.03739298,0.00735213,0.10311668,1.92510684,0.92719812
-2.23011506,2.13576457,0.27382289,0.36626914,0.00086101,0.03794294,0.00758165,0.10564623,1.95851449,0.93789512
-2.22411206,2.17509814,0.28194581,0.38074599,0.00095343,0.03864205,0.00783286,0.10830827,1.98769429,0.94778573
-2.21810905,2.21323791,0.29007759,0.39604708,0.00105466,0.03947356,0.00810161,0.11108779,2.01250166,0.95679651
-2.21210605,2.24984470,0.29815501,0.41196786,0.00116476,0.04042096,0.00838349,0.11397287,2.03287909,0.96487592
-2.20610305,2.28464300,0.30612145,0.42831585,0.00128365,0.04146871,0.00867395,0.11695500,2.04885139,0.97199500
-2.20010005,2.31742541,0.31392707,0.44491672,0.00141110,0.04260277,0.00896845,0.12002896,2.06051799,0.97814679
-2.19409705,2.34805359,0.32152848,0.46161935,0.00154673,0.04381107,0.00926252,0.12319256,2.06804282,0.98334450
-2.18809405,2.37645560,0.32888801,0.47829929,0.00168996,0.04508371,0.00955186,0.12644600,2.07164241,0.98761872
-2.18209105,2.40261994,0.33597267,0.49486059,0.00184005,0.04641299,0.00983243,0.12979101,2.07157294,0.99101371
-2.17608804,2.42658665,0.34275285,0.51123589,0.00199605,0.04779330,0.01010050,0.13322985,2.06811697,0.99358301
-2.17008504,2.44843596,0.34920094,0.52738467,0.00215685,0.04922080,0.01035273,0.13676410,2.06157068,0.99538470
-2.16408204,2.46827515,0.35528996,0.54328989,0.00232114,0.05069294,0.01058616,0.14039350,2.05223210,0.99647647
-2.15807904,2.48622435,0.36099234,0.55895305,0.00248741,0.05220786,0.01079829,0.14411468,2.04039111,0.99691087
-2.15207604,2.50240203,0.36627886,0.57438812,0.00265402,0.05376376,0.01098703,0.14792013,2.02632162,0.99673091
-2.14607304,2.51691116,0.37111800,0.58961461,0.00281917,0.05535813,0.01115076,0.15179719,2.01027606,0.99596628
-2.14007004,2.52982661,0.37547564,0.60465024,0.00298094,0.05698711,0.01128827,0.15572741,1.99248264,0.99463043
-2.13406703,2.54118484,0.37931518,0.61950378,0.00313734,0.05864483,0.01139873,0.15968616,1.97314511,0.99271871
-2.12806403,2.55097640,0.38259813,0.63416847,0.00328631,0.06032287,0.01148171,0.16364256,1.95244495,0.99020755
-2.12206103,2.55914183,0.38528514,0.64861649,0.00342579,0.06200989,0.01153709,0.16755987,1.93054571,0.98705497
-2.11605803,2.56557136,0.38733747,0.66279506,0.00355377,0.06369149,0.01156503,0.17139619,1.90759890,0.98320228
-2.11005503,2.57010853,0.38871871,0.67662433,0.00366832,0.06535016,0.01156595,0.17510560,1.88375107,0.97857694
-2.10405203,2.57255769,0.38939680,0.68999742,0.00376768,0.06696559,0.01154046,0.17863957,1.85915136,0.97309655
-2.09804902,2.57269506,0.38934624,0.70278265,0.00385026,0.06851516,0.01148933,0.18194877,1.83395881,0.96667364
-2.09204602,2.57028281,0.38855012,0.71482796,0.00391473,0.06997461,0.01141345,0.18498495,1.80834889,0.95922117
-2.08604302,2.56508530,0.38700225,0.72596733,0.00396004,0.07131893,0.01131382,0.18770306,1.78251862,0.95065837
-2.08004002,2.55688668,0.38470881,0.73602875,0.00398549,0.07252338,0.01119151,0.19006325,1.75668961,0.94091661
-2.07403702,2.54550867,0.38168970,0.74484357,0.00399072,0.07356461,0.01104763,0.19203289,1.73110883,0.92994497
-2.06803402,2.53082740,0.37797930,0.75225634,0.00397577,0.07442177,0.01088336,0.19358827,1.70604659,0.91771517
-2.06203102,2.51278821,0.37362666,0.75813484,0.00394105,0.07507764,0.01069990,0.19471601,1.68179176,0.90422561
-2.05602801,2.49141738,0.36869497,0.76237948,0.00388735,0.07551962,0.01049850,0.19541403,1.65864430,0.88950406
-2.05002501,2.46682990,0.36326025,0.76493159,0.00381583,0.07574055,0.01028045,0.19569208,1.63690522,0.87360910
-2.04402201,2.43923270,0.35740946,0.76578005,0.00372799,0.07573938,0.01004710,0.19557166,1.61686453,0.85662987
-2.03801901,2.40892290,0.35123787,0.76496574,0.00362560,0.07552152,0.00979986,0.19508544,1.59878770,0.83868432
-2.03201601,2.37628111,0.34484590,0.76258361,0.00351066,0.07509895,0.00954021,0.19427614,1.58290138,0.81991590
-2.02601301,2.34175999,0.33833557,0.75878218,0.00338535,0.07449005,0.00926970,0.19319492,1.56937911,0.80048889
-2.02001001,2.30586863,0.33180672,0.75376035,0.00325196,0.07371908,0.00898997,0.19189931,1.55832810,0.78058259
-2.01400700,2.26915372,0.32535313,0.74776184,0.00311280,0.07281552,0.00870274,0.19045099,1.54977760,0.76038468
-2.00800400,2.23217824,0.31905885,0.74106731,0.00297013,0.07181306,0.00840980,0.18891315,1.54367006,0.74008411
-2.00200100,2.19549924,0.31299483,0.73398482,0.00282613,0.07074844,0.00811303,0.18734803,1.53985541,0.71986396
-1.99599800,2.15964558,0.30721617,0.72683878,0.00268279,0.06966022,0.00781437,0.18581435,1.53808927,0.69989457
-1.98999500,2.12509700,0.30175991,0.71995819,0.00254190,0.06858743,0.00751581,0.18436500,1.53803523,0.68032734
-1.98399200,2.09226560,0.29664385,0.71366455,0.00240498,0.06756816,0.00721937,0.18304507,1.53927144,0.66128966
-1.97798899,2.06148053,0.29186604,0.70826000,0.00227325,0.06663829,0.00692708,0.18189023,1.54130130,0.64288091
-1.97198599,2.03297660,0.28740533,0.70401619,0.00214767,0.06583024,0.00664094,0.18092551,1.54356788,0.62517007
-1.96598299,2.00688724,0.28322277,0.70116432,0.00202884,0.06517192,0.00636290,0.18016466,1.54547154,0.60819474
-1.95997999,1.98324183,0.27926377,0.69988653,0.00191711,0.06468575,0.00609481,0.17960995,1.54638983,0.59196163
-1.95397699,1.96196731,0.27546100,0.70030909,0.00181254,0.06438802,0.00583839,0.17925238,1.54569890,0.57644856
-1.94797399,1.94289365,0.27173776,0.70249737,0.00171495,0.06428830,0.00559520,0.17907240,1.54279530,0.56160747
-1.94197099,1.92576260,0.26801173,0.70645280,0.00162396,0.06438921,0.00536657,0.17904093,1.53711706,0.54736855
-1.93596798,1.91023911,0.26419878,0.71211169,0.00153903,0.06468630,0.00515360,0.17912059,1.52816329,0.53364496
-1.92996498,1.89592444,0.26021682,0.71934590,0.00145952,0.06516818,0.00495706,0.17926725,1.51551105,0.52033794
-1.92396198,1.88237046,0.25598925,0.72796538,0.00138470,0.06581680,0.00477743,0.17943156,1.49882902,0.50734194
-1.91795898,1.86909428,0.25144808,0.73772226,0.00131386,0.06660799,0.00461481,0.17956058,1.47788724,0.49454965
-1.91195598,1.85559262,0.24653649,0.74831653,0.00124627,0.06751203,0.00446897,0.17959936,1.45256269,0.48185648
-1.90595298,1.84135555,0.24121070,0.75940309,0.00118127,0.06849447,0.00433927,0.17949244,1.42284048,0.46916452
-1.89994997,1.82587923,0.23544118,0.77059999,0.00111829,0.06951703,0.00422471,0.17918523,1.38881094,0.45638565
-1.89394697,1.80867746,0.22921311,0.78149784,0.00105685,0.07053853,0.00412395,0.17862531,1.35066283,0.44344400
-1.88794397,1.78929208,0.22252627,0.79167002,0.00099658,0.07151603,0.00403532,0.17776353,1.30867329,0.43027750
-1.88194097,1.76730220,0.21539420,0.80068369,0.00093723,0.07240593,0.00395688,0.17655500,1.26319519,0.41683873
-1.87593797,1.74233239,0.20784300,0.80811124,0.00087868,0.07316512,0.00388646,0.17496003,1.21464263,0.40309517
-1.86993497,1.71406000,0.19990963,0.81354198,0.00082088,0.07375216,0.00382174,0.17294489,1.16347539,0.38902886
-1.86393197,1.68222159,0.19164007,0.81659379,0.00076392,0.07412846,0.00376033,0.17048248,1.11018320,0.37463563
-1.85792896,1.64661869,0.18308722,0.81692425,0.00070792,0.07425933,0.00369983,0.16755299,1.05527047,0.35992418
-1.85192596,1.60712276,0.17430889,0.81424118,0.00065310,0.07411500,0.00363791,0.16414438,0.99924209,0.34491485
-1.84592296,1.56367919,0.16536584,0.80831183,0.00059968,0.07367152,0.00357243,0.16025279,0.94259099,0.32963844
-1.83991996,1.51631040,0.15631993,0.79897070,0.00054794,0.07291151,0.00350144,0.15588287,0.88578749,0.31413495
-1.83391696,1.46511750,0.14723260,0.78612539,0.00049814,0.07182467,0.00342331,0.15104790,0.82927093,0.29845240
-1.82791396,1.41028055,0.13816347,0.76976036,0.00045052,0.07040813,0.00333676,0.14576979,0.77344347,0.28264571
-1.82191096,1.35205703,0.12916932,0.74993825,0.00040531,0.06866659,0.00324086,0.14007887,0.71866600,0.26677566
-1.81590795,1.29077826,0.12030328,0.72679875,0.00036270,0.06661215,0.00313513,0.13401345,0.66525597,0.25090780
-1.80990495,1.22684381,0.11161419,0.70055486,0.00032284,0.06426397,0.00301945,0.12761919,0.61348692,0.23511145
-1.80390195,1.16071379,0.10314634,0.67148684,0.00028582,0.06164764,0.00289415,0.12094824,0.56358935,0.21945864
-1.79789895,1.09289909,0.09493914,0.63993387,0.00025170,0.05879440,0.00275989,0.11405809,0.51575252,0.20402302
-1.79189595,1.02394991,0.08702715,0.60628384,0.00022050,0.05574019,0.00261768,0.10701037,0.47012708,0.18887871
-1.78589295,0.95444277,0.07943999,0.57096177,0.00019216,0.05252447,0.00246881,0.09986938,0.42682798,0.17409907
-1.77988994,0.88496664,0.07220249,0.53441717,0.00016663,0.04918908,0.00231479,0.09270058,0.38593762,0.15975550
-1.77388694,0.81610859,0.06533474,0.49711102,0.00014381,0.04577698,0.00215729,0.08556902,0.34750889,0.14591618
-1.76788394,0.74843966,0.05885227,0.45950287,0.00012356,0.04233101,0.00199805,0.07853779,0.31156816,0.13264488
-1.76188094,0.68250139,0.05276616,0.42203855,0.00010574,0.03889277,0.00183886,0.07166657,0.27811796,0.11999991
-1.75587794,0.61879371,0.04708320,0.38513902,0.00009021,0.03550151,0.00168144,0.06501028,0.24713943,0.10803313
-1.74987494,0.55776461,0.04180608,0.34919074,0.00007681,0.03219326,0.00152744,0.05861797,0.21859463,0.09678930
-1.74387194,0.49980200,0.03693359,0.31453785,0.00006540,0.02900006,0.00137837,0.05253193,0.19242854,0.08630558
-1.73786893,0.44522802,0.03246084,0.28147635,0.00005584,0.02594942,0.00123553,0.04678701,0.16857106,0.07661140
-1.73186593,0.39429597,0.02837953,0.25025050,0.00004803,0.02306395,0.00110006,0.04141032,0.14693888,0.06772859
-1.72586293,0.34718977,0.02467827,0.22105117,0.00004186,0.02036123,0.00097284,0.03642109,0.12743742,0.05967190
-1.71985993,0.30402604,0.02134291,0.19401632,0.00003728,0.01785382,0.00085456,0.03183089,0.10996272,0.05244977
-1.71385693,0.26485830,0.01835697,0.16923321,0.00003426,0.01554945,0.00074566,0.02764402,0.09440350,0.04606541
-1.70785393,0.22968315,0.01570205,0.14674210,0.00003283,0.01345138,0.00064639,0.02385814,0.08064327,0.04051810
-1.70185093,0.19844796,0.01335830,0.12654126,0.00003304,0.01155885,0.00055681,0.02046506,0.06856247,0.03580468
-1.69584792,0.17105971,0.01130488,0.10859276,0.00003501,0.00986762,0.00047681,0.01745164,0.05804067,0.03192120
-1.68984492,0.14739440,0.00952048,0.09282889,0.00003890,0.00837058,0.00040615,0.01480077,0.04895884,0.02886455
-1.68384192,0.12730673,0.00798377,0.07915875,0.00004493,0.00705836,0.00034451,0.01249238,0.04120151,0.02663412
-1.67783892,0.11063962,0.00667386,0.06747480,0.00005339,0.00592000,0.00029145,0.01050442,0.03465883,0.02523335
-1.67183592,0.09723311,0.00557074,0.05765908,0.00006463,0.00494347,0.00024656,0.00881384,0.02922860,0.02467119
-1.66583292,0.08693253,0.00465567,0.04958888,0.00007906,0.00411631,0.00020935,0.00739745,0.02481802,0.02496328
-1.65982991,0.07959554,0.00391152,0.04314176,0.00009715,0.00342611,0.00017942,0.00623269,0.02134529,0.02613292
-1.65382691,0.07509801,0.00332305,0.03819979,0.00011943,0.00286095,0.00015636,0.00529835,0.01874095,0.02821175
-1.64782391,0.07333852,0.00287717,0.03465289,0.00014650,0.00240976,0.00013987,0.00457507,0.01694892,0.03124014
-1.64182091,0.07424151,0.00256310,0.03240141,0.00017898,0.00206266,0.00012971,0.00404577,0.01592733,0.03526714
-1.63581791,0.07775906,0.00237249,0.03135778,0.00021754,0.00181114,0.00012575,0.00369600,0.01564897,0.04035020
-1.62981491,0.08387131,0.00229949,0.03144744,0.00026286,0.00164827,0.00012796,0.00351408,0.01610140,0.04655439
-1.62381191,0.09258560,0.00234074,0.03260904,0.00031563,0.00156872,0.00013644,0.00349120,0.01728679,0.05395140
-1.61780890,0.10393443,0.00249536,0.03479401,0.00037650,0.00156889,0.00015138,0.00362140,0.01922138,0.06261800
-1.61180590,0.11797225,0.00276476,0.03796557,0.00044608,0.00164678,0.00017311,0.00390142,0.02193449,0.07263429
-1.60580290,0.13477130,0.00315256,0.04209735,0.00052489,0.00180201,0.00020203,0.00433051,0.02546721,0.08408147
-1.59979990,0.15441647,0.00366432,0.04717153,0.00061335,0.00203560,0.00023866,0.00491016,0.02987066,0.09703940
-1.59379690,0.17699941,0.00430725,0.05317687,0.00071172,0.00234987,0.00028356,0.00564372,0.03520383,0.11158371
-1.58779390,0.20261190,0.00508994,0.06010638,0.00082009,0.00274820,0.00033734,0.00653602,0.04153100,0.12778271
-1.58179090,0.23133868,0.00602191,0.06795499,0.00093834,0.00323477,0.00040066,0.00759286,0.04891870,0.14569406
-1.57578789,0.26324984,0.00711323,0.07671705,0.00106612,0.00381425,0.00047411,0.00882058,0.05743238,0.16536117
-1.56978489,0.29839293,0.00837398,0.08638397,0.00120280,0.00449157,0.00055829,0.01022543,0.06713270,0.18680957
-1.56378189,0.33678502,0.00981382,0.09694175,0.00134750,0.00527148,0.00065366,0.01181310,0.07807151,0.21004319
-1.55777889,0.37840484,0.01144136,0.10836883,0.00149903,0.00615823,0.00076058,0.01358812,0.09028782,0.23504072
-1.55177589,0.42318535,0.01326368,0.12063395,0.00165592,0.00715525,0.00087923,0.01555329,0.10380353,0.26175217
-1.54577289,0.47100690,0.01528573,0.13369432,0.00181644,0.00826472,0.00100960,0.01770918,0.11861952,0.29009575
-1.53976988,0.52169133,0.01750982,0.14749412,0.00197861,0.00948724,0.00115140,0.02005361,0.13471180,0.31995524
-1.53376688,0.57499732,0.01993511,0.16196326,0.00214020,0.01082154,0.00130409,0.02258125,0.15202829,0.35117807
-1.52776388,0.63061724,0.02255719,0.17701662,0.00229885,0.01226416,0.00146681,0.02528323,0.17048618,0.38357410
-1.52176088,0.68817579,0.02536769,0.19255367,0.00245207,0.01380926,0.00163841,0.02814689,0.18997013,0.41691549
-1.51575788,0.74723075,0.02835406,0.20845869,0.00259730,0.01544842,0.00181738,0.03115563,0.21033152,0.45093762
