energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-0.16508254,0.69166783,0.27723010,0.45956663,0.00385545,0.00266645,0.11220978,0.00000000,0.21713813,0.00297007
-0.15907954,0.73382455,0.29053289,0.48657805,0.00400376,0.00277073,0.12016404,0.00000000,0.22777283,0.00317175
-0.15307654,0.77559184,0.30297982,0.51307547,0.00413403,0.00295447,0.12836190,0.00000000,0.23809859,0.00337197
-0.14707354,0.81650336,0.31442691,0.53874363,0.00424443,0.00321562,0.13674860,0.00000000,0.24798200,0.00356864
-0.14107054,0.85615281,0.32475978,0.56330991,0.00433364,0.00355451,0.14527763,0.00000000,0.25731012,0.00375983
-0.13506753,0.89420227,0.33389654,0.58655051,0.00440097,0.00397373,0.15391101,0.00000000,0.26599158,0.00394380
-0.12906453,0.93038903,0.34178994,0.60829558,0.00444633,0.00447792,0.16261938,0.00000000,0.27395712,0.00411904
-0.12306153,0.96453062,0.34842838,0.62843290,0.00447030,0.00507364,0.17138197,0.00000000,0.28115962,0.00428431
-0.11705853,0.99652764,0.35383605,0.64691014,0.00447410,0.00576914,0.18018627,0.00000000,0.28757359,0.00443867
-0.11105553,1.02636423,0.35807195,0.66373527,0.00445955,0.00657421,0.18902750,0.00000000,0.29319414,0.00458147
-0.10505253,1.05410611,0.36122796,0.67897529,0.00442906,0.00749986,0.19790783,0.00000000,0.29803567,0.00471240
-0.09904952,1.07989602,0.36342603,0.69275318,0.00438554,0.00855809,0.20683524,0.00000000,0.30213016,0.00483144
-0.09304652,1.10394688,0.36481454,0.70524318,0.00433236,0.00976151,0.21582228,0.00000000,0.30552536,0.00493887
-0.08704352,1.12653271,0.36556406,0.71666459,0.00427326,0.01112299,0.22488442,0.00000000,0.30828280,0.00503525
-0.08104052,1.14797774,0.36586264,0.72727425,0.00421223,0.01265520,0.23403834,0.00000000,0.31047591,0.00512137
-0.07503752,1.16864398,0.36591080,0.73735804,0.00415348,0.01437015,0.24329994,0.00000000,0.31218815,0.00519824
-0.06903452,1.18891769,0.36591643,0.74722167,0.00410132,0.01627863,0.25268231,0.00000000,0.31351132,0.00526700
-0.06303152,1.20919534,0.36608961,0.75718111,0.00406008,0.01838967,0.26219361,0.00000000,0.31454403,0.00532892
-0.05702851,1.22986933,0.36663779,0.76755284,0.00403405,0.02070999,0.27183502,0.00000000,0.31539040,0.00538529
-0.05102551,1.25131416,0.36776104,0.77864448,0.00402742,0.02324335,0.28159878,0.00000000,0.31615882,0.00543743
-0.04502251,1.27387325,0.36964785,0.79074578,0.00404420,0.02599009,0.29146643,0.00000000,0.31696098,0.00548658
-0.03901951,1.29784714,0.37247126,0.80412048,0.00408822,0.02894653,0.30140735,0.00000000,0.31791073,0.00553388
-0.03301651,1.32348301,0.37638548,0.81899895,0.00416306,0.03210458,0.31137769,0.00000000,0.31912313,0.00558034
-0.02701351,1.35096624,0.38152293,0.83557210,0.00427202,0.03545138,0.32131973,0.00000000,0.32071326,0.00562676
-0.02101051,1.38041382,0.38799187,0.85398629,0.00441814,0.03896901,0.33116189,0.00000000,0.32279484,0.00567375
-0.01500750,1.41187005,0.39587427,0.87433956,0.00460412,0.04263445,0.34081919,0.00000000,0.32547864,0.00572167
-0.00900450,1.44530430,0.40522420,0.89667903,0.00483235,0.04641959,0.35019444,0.00000000,0.32887055,0.00577065
-0.00300150,1.48061106,0.41606658,0.92099951,0.00510482,0.05029139,0.35918003,0.00000000,0.33306934,0.00582056
0.00300150,1.51761190,0.42839614,0.94724316,0.00542314,0.05421232,0.36766032,0.00000000,0.33816404,0.00587103
0.00900450,1.55605936,0.44217679,0.97530018,0.00578844,0.05814082,0.37551459,0.00000000,0.34423111,0.00592150
0.01500750,1.59564242,0.45734121,1.00501036,0.00620135,0.06203204,0.38262038,0.00000000,0.35133127,0.00597118
0.02101051,1.63599331,0.47379073,1.03616548,0.00666187,0.06583860,0.38885723,0.00000000,0.35950630,0.00601914
0.02701351,1.67669534,0.49139558,1.06851226,0.00716936,0.06951161,0.39411048,0.00000000,0.36877575,0.00606431
0.03301651,1.71729149,0.50999533,1.10175596,0.00772239,0.07300164,0.39827518,0.00000000,0.37913387,0.00610553
0.03901951,1.75729352,0.52939994,1.13556454,0.00831867,0.07625986,0.40125975,0.00000000,0.39054685,0.00614161
0.04502251,1.79619125,0.54939113,1.16957324,0.00895496,0.07923915,0.40298926,0.00000000,0.40295050,0.00617134
0.05102551,1.83346193,0.56972435,1.20338967,0.00962699,0.08189524,0.40340829,0.00000000,0.41624875,0.00619355
0.05702851,1.86857956,0.59013142,1.23659946,0.01032939,0.08418783,0.40248306,0.00000000,0.43031295,0.00620713
0.06303152,1.90102413,0.61032387,1.26877246,0.01105570,0.08608152,0.40020286,0.00000000,0.44498229,0.00621108
0.06903452,1.93029065,0.62999704,1.29946955,0.01179832,0.08754682,0.39658068,0.00000000,0.46006539,0.00620454
0.07503752,1.95589819,0.64883503,1.32825016,0.01254856,0.08856086,0.39165301,0.00000000,0.47534325,0.00618679
0.08104052,1.97739888,0.66651647,1.35468052,0.01329679,0.08910802,0.38547887,0.00000000,0.49057358,0.00615729
0.08704352,1.99438698,0.68272105,1.37834255,0.01403253,0.08918041,0.37813814,0.00000000,0.50549645,0.00611567
0.09304652,2.00650803,0.69713676,1.39884346,0.01474464,0.08877811,0.36972931,0.00000000,0.51984132,0.00606180
0.09904952,2.01346810,0.70946772,1.41582578,0.01542163,0.08790922,0.36036675,0.00000000,0.53333521,0.00599570
0.10505253,2.01504310,0.71944233,1.42897768,0.01605189,0.08658976,0.35017771,0.00000000,0.54571186,0.00591765
0.11105553,2.01108785,0.72682150,1.43804334,0.01662404,0.08484335,0.33929919,0.00000000,0.55672152,0.00582813
0.11705853,2.00154485,0.73140679,1.44283281,0.01712732,0.08270071,0.32787480,0.00000000,0.56614109,0.00572783
0.12306153,1.98645223,0.73304802,1.44323118,0.01755192,0.08019898,0.31605181,0.00000000,0.57378424,0.00561768
0.12906453,1.96595059,0.73164995,1.43920635,0.01788938,0.07738096,0.30397843,0.00000000,0.57951095,0.00549884
0.13506753,1.94028811,0.72717797,1.43081514,0.01813294,0.07429416,0.29180147,0.00000000,0.58323614,0.00537270
0.14107054,1.90982368,0.71966213,1.41820714,0.01827786,0.07098978,0.27966440,0.00000000,0.58493690,0.00524087
0.14707354,1.87502727,0.70919957,1.40162593,0.01832170,0.06752161,0.26770578,0.00000000,0.58465791,0.00510519
0.15307654,1.83647749,0.69595485,1.38140737,0.01826454,0.06394492,0.25605811,0.00000000,0.58251462,0.00496775
0.15907954,1.79485561,0.68015828,1.35797487,0.01810915,0.06031530,0.24484698,0.00000000,0.57869409,0.00483082
0.16508254,1.75093629,0.66210208,1.33183131,0.01786098,0.05668755,0.23419055,0.00000000,0.57345300,0.00469691
0.17108554,1.70557463,0.64213441,1.30354804,0.01752822,0.05311455,0.22419916,0.00000000,0.56711308,0.00456867
0.17708854,1.65968993,0.62065149,1.27375098,0.01712166,0.04964630,0.21497506,0.00000000,0.56005370,0.00444893
0.18309155,1.61424631,0.59808802,1.24310430,0.01665446,0.04632896,0.20661223,0.00000000,0.55270191,0.00434063
0.18909455,1.57023082,0.57490615,1.21229232,0.01614193,0.04320401,0.19919600,0.00000000,0.54552025,0.00424680
0.19509755,1.52862956,0.55158350,1.18200011,0.01560117,0.04030759,0.19280276,0.00000000,0.53899256,0.00417046
0.20110055,1.49040272,0.52860062,1.15289369,0.01505065,0.03766991,0.18749936,0.00000000,0.53360837,0.00411465
0.20710355,1.45645923,0.50642832,1.12560058,0.01450974,0.03531488,0.18334243,0.00000000,0.52984644,0.00408227
0.21310655,1.42763202,0.48551541,1.10069140,0.01399827,0.03325980,0.18037756,0.00000000,0.52815800,0.00407612
0.21910955,1.40465485,0.46627724,1.07866339,0.01353596,0.03151529,0.17863830,0.00000000,0.52895034,0.00409872
0.22511256,1.38814144,0.44908557,1.05992652,0.01314195,0.03008534,0.17814515,0.00000000,0.53257150,0.00415235
0.23111556,1.37856788,0.43425995,1.04479270,0.01283424,0.02896751,0.17890446,0.00000000,0.53929651,0.00423891
0.23711856,1.37625892,0.42206113,1.03346860,0.01262924,0.02815332,0.18090743,0.00000000,0.54931602,0.00435987
0.24312156,1.38137871,0.41268651,1.02605241,0.01254130,0.02762871,0.18412931,0.00000000,0.56272752,0.00451626
0.24912456,1.39392649,0.40626790,1.02253463,0.01258228,0.02737469,0.18852872,0.00000000,0.57952990,0.00470854
0.25512756,1.41373748,0.40287157,1.02280288,0.01276121,0.02736810,0.19404738,0.00000000,0.59962142,0.00493665
0.26113057,1.44048895,0.40250047,1.02665058,0.01308401,0.02758241,0.20061020,0.00000000,0.62280136,0.00519991
0.26713357,1.47371146,0.40509868,1.03378909,0.01355327,0.02798872,0.20812589,0.00000000,0.64877541,0.00549708
0.27313657,1.51280499,0.41055759,1.04386295,0.01416815,0.02855668,0.21648798,0.00000000,0.67716469,0.00582630
0.27913957,1.55705947,0.41872379,1.05646746,0.01492437,0.02925555,0.22557652,0.00000000,0.70751811,0.00618516
0.28514257,1.60567906,0.42940815,1.07116796,0.01581425,0.03005521,0.23526026,0.00000000,0.73932771,0.00657072
0.29114557,1.65780941,0.44239577,1.08752008,0.01682697,0.03092718,0.24539933,0.00000000,0.77204645,0.00697959
0.29714857,1.71256703,0.45745640,1.10509004,0.01794887,0.03184556,0.25584851,0.00000000,0.80510774,0.00740798
0.30315158,1.76906966,0.47435483,1.12347417,0.01916383,0.03278791,0.26646076,0.00000000,0.83794612,0.00785183
0.30915458,1.82646652,0.49286089,1.14231688,0.02045387,0.03373601,0.27709111,0.00000000,0.87001805,0.00830687
0.31515758,1.88396736,0.51275860,1.16132615,0.02179973,0.03467646,0.28760064,0.00000000,0.90082214,0.00876877
0.32116058,1.94086907,0.53385407,1.18028604,0.02318160,0.03560116,0.29786047,0.00000000,0.92991794,0.00923326
0.32716358,1.99657869,0.55598186,1.19906539,0.02457986,0.03650758,0.30775553,0.00000000,0.95694231,0.00969623
0.33316658,2.05063192,0.57900953,1.21762253,0.02597591,0.03739882,0.31718791,0.00000000,0.98162294,0.01015384
0.33916958,2.10270616,0.60284007,1.23600548,0.02735293,0.03828344,0.32607975,0.00000000,1.00378806,0.01060266
0.34517259,2.15262740,0.62741236,1.25434766,0.02869666,0.03917521,0.33437530,0.00000000,1.02337212,0.01103972
0.35117559,2.20037054,0.65269926,1.27285934,0.02999606,0.04009248,0.34204227,0.00000000,1.04041700,0.01146258
0.35717859,2.24605307,0.67870388,1.29181485,0.03124391,0.04105747,0.34907210,0.00000000,1.05506867,0.01186940
0.36318159,2.28992216,0.70545377,1.31153643,0.03243721,0.04209544,0.35547939,0.00000000,1.06756941,0.01225896
0.36918459,2.33233563,0.73299370,1.33237512,0.03357746,0.04323359,0.36130021,0.00000000,1.07824593,0.01263058
0.37518759,2.37373769,0.76137710,1.35468974,0.03467066,0.04450000,0.36658962,0.00000000,1.08749379,0.01298418
0.38119060,2.41463036,0.79065674,1.37882476,0.03572718,0.04592242,0.37141822,0.00000000,1.09575888,0.01332014
0.38719360,2.45554200,0.82087517,1.40508825,0.03676135,0.04752712,0.37586815,0.00000000,1.10351668,0.01363924
0.39319660,2.49699422,0.85205524,1.43373088,0.03779086,0.04933766,0.38002855,0.00000000,1.11125036,0.01394258
0.39919960,2.53946897,0.88419130,1.46492700,0.03883593,0.05137388,0.38399075,0.00000000,1.11942852,0.01423140
0.40520260,2.58337709,0.91724164,1.49875866,0.03991830,0.05365088,0.38784346,0.00000000,1.12848361,0.01450703
0.41120560,2.62903011,0.95112227,1.53520349,0.04106018,0.05617816,0.39166819,0.00000000,1.13879210,0.01477073
0.41720860,2.67661638,0.98570267,1.57412688,0.04228297,0.05895903,0.39553510,0.00000000,1.15065700,0.01502356
0.42321161,2.72618284,1.02080356,1.61527900,0.04360604,0.06199013,0.39949944,0.00000000,1.16429365,0.01526632
0.42921461,2.77762312,1.05619678,1.65829660,0.04504555,0.06526117,0.40359891,0.00000000,1.17981927,0.01549944
0.43521761,2.83067258,1.09160734,1.70270967,0.04661326,0.06875498,0.40785180,0.00000000,1.19724668,0.01572290
0.44122061,2.88491030,1.12671758,1.74795255,0.04831561,0.07244768,0.41225629,0.00000000,1.21648228,0.01593626
0.44722361,2.93976795,1.16117302,1.79337887,0.05015291,0.07630916,0.41679054,0.00000000,1.23732839,0.01613856
0.45322661,2.99454493,1.19458983,1.83827977,0.05211878,0.08030368,0.42141392,0.00000000,1.25948964,0.01632838
0.45922961,3.04842889,1.22656352,1.88190433,0.05419990,0.08439071,0.42606897,0.00000000,1.28258304,0.01650387
0.46523262,3.10052073,1.25667829,1.92348142,0.05637600,0.08852587,0.43068411,0.00000000,1.30615132,0.01666281
0.47123562,3.14986275,1.28451691,1.96224203,0.05862021,0.09266204,0.43517692,0.00000000,1.32967862,0.01680263
0.47723862,3.19546867,1.30967058,1.99744094,0.06089966,0.09675046,0.43945769,0.00000000,1.35260817,0.01692056
0.48324162,3.23635425,1.33174844,2.02837722,0.06317633,0.10074198,0.44343326,0.00000000,1.37436088,0.01701367
0.48924462,3.27156716,1.35038648,2.05441243,0.06540817,0.10458817,0.44701072,0.00000000,1.39435428,0.01707899
0.49524762,3.30021513,1.36525567,2.07498634,0.06755041,0.10824254,0.45010091,0.00000000,1.41202102,0.01711359
0.50125063,3.32149127,1.37606894,2.08962941,0.06955697,0.11166151,0.45262158,0.00000000,1.42682626,0.01711469
0.50725363,3.33469580,1.38258713,2.09797203,0.07138194,0.11480542,0.45450000,0.00000000,1.43828338,0.01707972
0.51325663,3.33925376,1.38462376,2.09975036,0.07298111,0.11763929,0.45567507,0.00000000,1.44596753,0.01700644
0.51925963,3.33472830,1.38204861,2.09480890,0.07431340,0.12013348,0.45609869,0.00000000,1.44952666,0.01689298
0.52526263,3.32082933,1.37479012,2.08309995,0.07534219,0.12226411,0.45573651,0.00000000,1.44868981,0.01673790
0.53126563,3.29741781,1.36283676,2.06468039,0.07603652,0.12401333,0.45456811,0.00000000,1.44327241,0.01654029
0.53726863,3.26450579,1.34623730,2.03970612,0.07637203,0.12536939,0.45258651,0.00000000,1.43317878,0.01629975
0.54327164,3.22225254,1.32510022,2.00842460,0.07633171,0.12632651,0.44979721,0.00000000,1.41840170,0.01601647
0.54927464,3.17095732,1.29959208,1.97116596,0.07590634,0.12688461,0.44621691,0.00000000,1.39901940,0.01569121
0.55527764,3.11104927,1.26993514,1.92833318,0.07509471,0.12704884,0.44187185,0.00000000,1.37519011,0.01532536
0.56128064,3.04307507,1.23640417,1.88039159,0.07390356,0.12682906,0.43679610,0.00000000,1.34714462,0.01492087
0.56728364,2.96768483,1.19932247,1.82785826,0.07234725,0.12623919,0.43102973,0.00000000,1.31517718,0.01448030
0.57328664,2.88561695,1.15905728,1.77129143,0.07044726,0.12529653,0.42461718,0.00000000,1.27963508,0.01400672
0.57928964,2.79768239,1.11601443,1.71128031,0.06823138,0.12402109,0.41760582,0.00000000,1.24090757,0.01350376
0.58529265,2.70474899,1.07063263,1.64843545,0.06573292,0.12243496,0.41004475,0.00000000,1.19941438,0.01297546
0.59129565,2.60772620,1.02337712,1.58337983,0.06298964,0.12056172,0.40198411,0.00000000,1.15559436,0.01242631
0.59729865,2.50755079,0.97473316,1.51674079,0.06004268,0.11842601,0.39347469,0.00000000,1.10989470,0.01186111
0.60330165,2.40517371,0.92519923,1.44914283,0.05693552,0.11605322,0.38456808,0.00000000,1.06276094,0.01128493
0.60930465,2.30154856,0.87528024,1.38120141,0.05371284,0.11346933,0.37531718,0.00000000,1.01462834,0.01070302
0.61530765,2.19762172,0.82548082,1.31351770,0.05041950,0.11070090,0.36577714,0.00000000,0.96591454,0.01012074
0.62131066,2.09432418,0.77629894,1.24667427,0.04709961,0.10777522,0.35600659,0.00000000,0.91701391,0.00954350
0.62731366,1.99256524,0.72821985,1.18123162,0.04379566,0.10472064,0.34606906,0.00000000,0.86829352,0.00897665
0.63331666,1.89322769,0.68171053,1.11772562,0.04054783,0.10156698,0.33603450,0.00000000,0.82009080,0.00842544
0.63931966,1.79716449,0.63721476,1.05666552,0.03739340,0.09834597,0.32598070,0.00000000,0.77271268,0.00789494
0.64532266,1.70519638,0.59514876,0.99853260,0.03436628,0.09509185,0.31599456,0.00000000,0.72643613,0.00739000
0.65132566,1.61811029,0.55589741,0.94377917,0.03149679,0.09184182,0.30617295,0.00000000,0.68150981,0.00691519
0.65732866,1.53665787,0.51981100,0.89282770,0.02881139,0.08863649,0.29662312,0.00000000,0.63815656,0.00647477
0.66333167,1.46155381,0.48720255,0.84606998,0.02633272,0.08552022,0.28746249,0.00000000,0.59657640,0.00607262
0.66933467,1.39347354,0.45834535,0.80386603,0.02407957,0.08254124,0.27881775,0.00000000,0.55694972,0.00571229
0.67533767,1.33304973,0.43347089,0.76654261,0.02206708,0.07975162,0.27082322,0.00000000,0.51944041,0.00539688
0.68134067,1.28086745,0.41276689,0.73439110,0.02030684,0.07720693,0.26361851,0.00000000,0.48419851,0.00512909
0.68734367,1.23745770,0.39637537,0.70766471,0.01880720,0.07496571,0.25734540,0.00000000,0.45136236,0.00491115
0.69334667,1.20328925,0.38439083,0.68657499,0.01757344,0.07308857,0.25214418,0.00000000,0.42105988,0.00474483
0.69934967,1.17875875,0.37685838,0.67128749,0.01660803,0.07163713,0.24814935,0.00000000,0.39340894,0.00463141
0.70535268,1.16417958,0.37377190,0.66191687,0.01591083,0.07067257,0.24548514,0.00000000,0.36851689,0.00457165
0.71135568,1.15976960,0.37507244,0.65852146,0.01547926,0.07025411,0.24426071,0.00000000,0.34647905,0.00456576
0.71735868,1.16563836,0.38064680,0.66109765,0.01530846,0.07043712,0.24456552,0.00000000,0.32737649,0.00461339
0.72336168,1.18177456,0.39032658,0.66957430,0.01539136,0.07127129,0.24646484,0.00000000,0.31127308,0.00471362
0.72936468,1.20803431,0.40388801,0.68380761,0.01571872,0.07279859,0.24999579,0.00000000,0.29821205,0.00486489
0.73536768,1.24413107,0.42105247,0.70357682,0.01627915,0.07505133,0.25516409,0.00000000,0.28821233,0.00506505
0.74137069,1.28962795,0.44148830,0.72858119,0.01705908,0.07805022,0.26194153,0.00000000,0.28126483,0.00531132
0.74737369,1.34393328,0.46481378,0.75843854,0.01804271,0.08180268,0.27026452,0.00000000,0.27732897,0.00560031
0.75337669,1.40629988,0.49060159,0.79268585,0.01921197,0.08630136,0.28003365,0.00000000,0.27632970,0.00592803
0.75937969,1.47582875,0.51838480,0.83078209,0.02054650,0.09152297,0.29111445,0.00000000,0.27815517,0.00628992
0.76538269,1.55147738,0.54766439,0.87211362,0.02202363,0.09742759,0.30333925,0.00000000,0.28265542,0.00668093
0.77138569,1.63207300,0.57791826,0.91600205,0.02361847,0.10395836,0.31651011,0.00000000,0.28964208,0.00709555
0.77738869,1.71633069,0.60861155,0.96171484,0.02530401,0.11104174,0.33040285,0.00000000,0.29888934,0.00752790
0.78339170,1.80287604,0.63920810,1.00847823,0.02705133,0.11858836,0.34477189,0.00000000,0.31013627,0.00797184
0.78939470,1.89027199,0.66918262,1.05549244,0.02882990,0.12649441,0.35935591,0.00000000,0.32309036,0.00842107
0.79539770,1.97704922,0.69803334,1.10194869,0.03060798,0.13464361,0.37388398,0.00000000,0.33743261,0.00886926
0.80140070,2.06173910,0.72529454,1.14704757,0.03235311,0.14290974,0.38808207,0.00000000,0.35282363,0.00931016
0.80740370,2.14290843,0.75054871,1.19001823,0.03403267,0.15115964,0.40167976,0.00000000,0.36891101,0.00973777
0.81340670,2.21919462,0.77343766,1.23013768,0.03561455,0.15925665,0.41441681,0.00000000,0.38533752,0.01014642
0.81940970,2.28934035,0.79367228,1.26674964,0.03706787,0.16706430,0.42604946,0.00000000,0.40174992,0.01053095
0.82541271,2.35222635,0.81104044,1.29928216,0.03836376,0.17445024,0.43635631,0.00000000,0.41780815,0.01088680
0.83141571,2.40690123,0.82541275,1.32726338,0.03947608,0.18129014,0.44514358,0.00000000,0.43319446,0.01121013
0.83741871,2.45260715,0.83674579,1.35033480,0.04038223,0.18747151,0.45224951,0.00000000,0.44762217,0.01149790
0.84342171,2.48880038,0.84508275,1.36826148,0.04106384,0.19289719,0.45754799,0.00000000,0.46084364,0.01174796
0.84942471,2.51516600,0.85055126,1.38093880,0.04150742,0.19748852,0.46095118,0.00000000,0.47265714,0.01195906
0.85542771,2.53162598,0.85335851,1.38839534,0.04170490,0.20118778,0.46241106,0.00000000,0.48291219,0.01213092
0.86143072,2.53834042,0.85378380,1.39079183,0.04165405,0.20396009,0.46192009,0.00000000,0.49151325,0.01226416
0.86743372,2.53570171,0.85216863,1.38841605,0.04135875,0.20579445,0.45951069,0.00000000,0.49842134,0.01236032
0.87343672,2.52432189,0.84890487,1.38167384,0.04082912,0.20670401,0.45525391,0.00000000,0.50365368,0.01242178
0.87943972,2.50501352,0.84442125,1.37107657,0.04008149,0.20672542,0.44925708,0.00000000,0.50728114,0.01245164
0.88544272,2.47876486,0.83916877,1.35722552,0.03913817,0.20591747,0.44166075,0.00000000,0.50942375,0.01245368
0.89144572,2.44671023,0.83360553,1.34079359,0.03802715,0.20435888,0.43263492,0.00000000,0.51024432,0.01243217
0.89744872,2.41009664,0.82818154,1.32250529,0.03678151,0.20214547,0.42237464,0.00000000,0.50994050,0.01239176
0.90345173,2.37024796,0.82332419,1.30311554,0.03543889,0.19938680,0.41109532,0.00000000,0.50873575,0.01233731
0.90945473,2.32852796,0.81942476,1.28338820,0.03404070,0.19620242,0.39902759,0.00000000,0.50686944,0.01227377
0.91545773,2.28630341,0.81682658,1.26407504,0.03263131,0.19271792,0.38641216,0.00000000,0.50458681,0.01220602
0.92146073,2.24490872,0.81581528,1.24589596,0.03125717,0.18906088,0.37349450,0.00000000,0.50212906,0.01213869
0.92746373,2.20561303,0.81661134,1.22952100,0.02996588,0.18535698,0.36051977,0.00000000,0.49972419,0.01207612
0.93346673,2.16959081,0.81936531,1.21555486,0.02880526,0.18172634,0.34772781,0.00000000,0.49757898,0.01202216
0.93946973,2.13789670,0.82415565,1.20452405,0.02782235,0.17828023,0.33534847,0.00000000,0.49587242,0.01198013
0.94547274,2.11144504,0.83098927,1.19686720,0.02706249,0.17511827,0.32359730,0.00000000,0.49475099,0.01195277
0.95147574,2.09099434,0.83980446,1.19292834,0.02656833,0.17232617,0.31267166,0.00000000,0.49432575,0.01194215
0.95747874,2.07713663,0.85047610,1.19295320,0.02637899,0.16997402,0.30274720,0.00000000,0.49467153,0.01194969
0.96348174,2.07029147,0.86282264,1.19708826,0.02652909,0.16811518,0.29397498,0.00000000,0.49582802,0.01197618
0.96948474,2.07070422,0.87661444,1.20538219,0.02704792,0.16678572,0.28647890,0.00000000,0.49780257,0.01202174
0.97548774,2.07844795,0.89158297,1.21778926,0.02795867,0.16600440,0.28035383,0.00000000,0.50057459,0.01208592
0.98149075,2.09342845,0.90743038,1.23417435,0.02927761,0.16577304,0.27566417,0.00000000,0.50410099,0.01216774
0.98749375,2.11539177,0.92383891,1.25431894,0.03101344,0.16607734,0.27244300,0.00000000,0.50832262,0.01226571
0.99349675,2.14393361,0.94047978,1.27792792,0.03316669,0.16688802,0.27069180,0.00000000,0.51317091,0.01237797
0.99949975,2.17851030,0.95702115,1.30463666,0.03572923,0.16816216,0.27038072,0.00000000,0.51857470,0.01250227
1.00550275,2.21845094,0.97313489,1.33401840,0.03868393,0.16984481,0.27144955,0.00000000,0.52446657,0.01263610
1.01150575,2.26297061,0.98850218,1.36559159,0.04200443,0.17187074,0.27380922,0.00000000,0.53078858,0.01277673
1.01750875,2.31118472,1.00281774,1.39882743,0.04565521,0.17416627,0.27734394,0.00000000,0.53749704,0.01292124
1.02351176,2.36212442,1.01579297,1.43315758,0.04959182,0.17665126,0.28191404,0.00000000,0.54456610,0.01306664
1.02951476,2.41475343,1.02715803,1.46798229,0.05376134,0.17924117,0.28735934,0.00000000,0.55199004,0.01320985
1.03551776,2.46798644,1.03666336,1.50267916,0.05810314,0.18184915,0.29350309,0.00000000,0.55978430,0.01334780
1.04152076,2.52070915,1.04408072,1.53661273,0.06254993,0.18438827,0.30015640,0.00000000,0.56798503,0.01347745
1.04752376,2.57180006,1.04920419,1.56914505,0.06702906,0.18677368,0.30712308,0.00000000,0.57664742,0.01359584
1.05352676,2.62015379,1.05185142,1.59964734,0.07146404,0.18892488,0.31420463,0.00000000,0.58584280,0.01370016
1.05952976,2.66470570,1.05186534,1.62751253,0.07577635,0.19076788,0.32120543,0.00000000,0.59565461,0.01378779
1.06553277,2.70445716,1.04911634,1.65216874,0.07988738,0.19223732,0.32793775,0.00000000,0.60617350,0.01385633
1.07153577,2.73850068,1.04350517,1.67309306,0.08372050,0.19327840,0.33422650,0.00000000,0.61749157,0.01390370
1.07753877,2.76604410,1.03496632,1.68982535,0.08720315,0.19384855,0.33991351,0.00000000,0.62969607,0.01392812
1.08354177,2.78643249,1.02347166,1.70198134,0.09026895,0.19391885,0.34486115,0.00000000,0.64286277,0.01392824
1.08954477,2.79916691,1.00903428,1.70926440,0.09285966,0.19347495,0.34895510,0.00000000,0.65704903,0.01390310
1.09554777,2.80391877,0.99171190,1.71147532,0.09492694,0.19251760,0.35210624,0.00000000,0.67228710,0.01385218
1.10155078,2.80053884,0.97160965,1.70851934,0.09643382,0.19106257,0.35425147,0.00000000,0.68857756,0.01377545
1.10755378,2.78906016,0.94888189,1.70041001,0.09735590,0.18914008,0.35535354,0.00000000,0.70588355,0.01367330
1.11355678,2.76969447,0.92373252,1.68726925,0.09768204,0.18679354,0.35539988,0.00000000,0.72412573,0.01354659
1.11955978,2.74282194,0.89641371,1.66932363,0.09741471,0.18407787,0.35440056,0.00000000,0.74317844,0.01339656
1.12556278,2.70897455,0.86722282,1.64689663,0.09656982,0.18105722,0.35238540,0.00000000,0.76286744,0.01322485
1.13156578,2.66881376,0.83649740,1.62039725,0.09517611,0.17780236,0.34940067,0.00000000,0.78296918,0.01303337
1.13756878,2.62310346,0.80460842,1.59030531,0.09327415,0.17438775,0.34550530,0.00000000,0.80321218,0.01282427
1.14357179,2.57267963,0.77195192,1.55715417,0.09091487,0.17088851,0.34076712,0.00000000,0.82328040,0.01259987
1.14957479,2.51841803,0.73893935,1.52151166,0.08815785,0.16737737,0.33525915,0.00000000,0.84281889,0.01236261
1.15557779,2.46120189,0.70598705,1.48396011,0.08506928,0.16392185,0.32905622,0.00000000,0.86144155,0.01211492
1.16158079,2.40189089,0.67350535,1.44507660,0.08171978,0.16058172,0.32223223,0.00000000,0.87874092,0.01185922
1.16758379,2.34129339,0.64188779,1.40541425,0.07818217,0.15740703,0.31485795,0.00000000,0.89429980,0.01159786
1.17358679,2.28014296,0.61150100,1.36548564,0.07452920,0.15443658,0.30699971,0.00000000,0.90770430,0.01133308
1.17958979,2.21908053,0.58267560,1.32574900,0.07083144,0.15169723,0.29871874,0.00000000,0.91855785,0.01106700
1.18559280,2.15864269,0.55569877,1.28659789,0.06715531,0.14920376,0.29007141,0.00000000,0.92649563,0.01080161
1.19159580,2.09925666,0.53080857,1.24835467,0.06356136,0.14695950,0.28111002,0.00000000,0.93119887,0.01053879
1.19759880,2.04124179,0.50819031,1.21126811,0.06010293,0.14495763,0.27188426,0.00000000,0.93240829,0.01028032
1.20360180,1.98481709,0.48797520,1.17551485,0.05682510,0.14318299,0.26244294,0.00000000,0.92993617,0.01002789
1.20960480,1.93011420,0.47024103,1.14120462,0.05376400,0.14161438,0.25283602,0.00000000,0.92367641,0.00978318
1.21560780,1.87719451,0.45501495,1.10838866,0.05094657,0.14022713,0.24311659,0.00000000,0.91361213,0.00954782
