energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.59629815,10.27200168,0.01016735,4.33661953,0.11890981,1.75586339,5.97895028,3.74983999
-2.59029515,9.95273678,0.00999553,4.17723468,0.11698698,1.72742771,5.93035284,3.60055792
-2.58429215,9.63180766,0.00979850,4.01178647,0.11518237,1.70470672,5.88060766,3.44880737
-2.57828914,9.31152424,0.00957659,3.84160463,0.11348218,1.68771198,5.83060181,3.29571811
-2.57228614,8.99436595,0.00933135,3.66810828,0.11187268,1.67646602,5.78148720,3.14245084
-2.56628314,8.68292721,0.00906557,3.49277606,0.11034086,1.67099882,5.73464136,2.99017548
-2.56028014,8.37985627,0.00878315,3.31711459,0.10887500,1.67134177,5.69161573,2.84004924
-2.55427714,8.08778952,0.00848895,3.14262643,0.10746506,1.67751973,5.65407361,2.69319518
-2.54827414,7.80928373,0.00818867,2.97077831,0.10610300,1.68954160,5.62372061,2.55068168
-2.54227114,7.54674831,0.00788858,2.80297051,0.10478289,1.70739016,5.60223031,2.41350348
-2.53626813,7.30238001,0.00759537,2.64050837,0.10350095,1.73101166,5.59116860,2.28256435
-2.53026513,7.07810191,0.00731586,2.48457641,0.10225540,1.76030569,5.59191961,2.15866205
-2.52426213,6.87550876,0.00705676,2.33621592,0.10104628,1.79511582,5.60561632,2.04247554
-2.51825913,6.69582019,0.00682451,2.19630637,0.09987508,1.83522149,5.63307862,1.93455477
-2.51225613,6.53984301,0.00662499,2.06555117,0.09874441,1.88033134,5.67476121,1.83531314
-2.50625313,6.40794389,0.00646333,1.94446797,0.09765758,1.93007820,5.73071318,1.74502268
-2.50025013,6.30003269,0.00634378,1.83338362,0.09661816,1.98401603,5.80055074,1.66381208
-2.49424712,6.21555722,0.00626953,1.73243396,0.09562958,2.04161872,5.88344397,1.59166733
-2.48824412,6.15350921,0.00624261,1.64156809,0.09469472,2.10228092,5.97811797,1.52843525
-2.48224112,6.11244143,0.00626381,1.56055712,0.09381562,2.16532086,6.08286836,1.47382947
-2.47623812,6.09049551,0.00633264,1.48900678,0.09299316,2.22998518,6.19559042,1.42743902
-2.47023512,6.08543977,0.00644735,1.42637373,0.09222691,2.29545578,6.31382117,1.38873910
-2.46423212,6.09471622,0.00660492,1.37198473,0.09151497,2.36085872,6.43479295,1.35710414
-2.45822911,6.11549574,0.00680117,1.32505833,0.09085396,2.42527516,6.55549709,1.33182253
-2.45222611,6.14474028,0.00703087,1.28472828,0.09023903,2.48775428,6.67275596,1.31211303
-2.44622311,6.17927070,0.00728784,1.25006798,0.08966402,2.54732824,6.78330126,1.29714245
-2.44022011,6.21583888,0.00756513,1.22011544,0.08912162,2.60302895,6.88385687,1.28604419
-2.43421711,6.25120238,0.00785523,1.19389797,0.08860362,2.65390643,6.97122362,1.27793729
-2.42821411,6.28220005,0.00815027,1.17045610,0.08810120,2.69904866,7.04236413,1.27194562
-2.42221111,6.30582664,0.00844221,1.14886595,0.08760525,2.73760213,7.09448503,1.26721665
-2.41620810,6.31930449,0.00872312,1.12825994,0.08710667,2.76879290,7.12511440,1.26293948
-2.41020510,6.32015034,0.00898537,1.10784488,0.08659678,2.79194724,7.13217205,1.25836161
-2.40420210,6.30623521,0.00922187,1.08691759,0.08606754,2.80651125,7.11403033,1.25280392
-2.39819910,6.27583559,0.00942629,1.06487739,0.08551186,2.81206855,7.06956350,1.24567367
-2.39219610,6.22767402,0.00959321,1.04123545,0.08492385,2.80835533,6.99818378,1.23647492
-2.38619310,6.16094783,0.00971831,1.01562080,0.08429895,2.79527191,6.89986269,1.22481622
-2.38019010,6.07534480,0.00979849,0.98778303,0.08363405,2.77289019,6.77513663,1.21041532
-2.37418709,5.97104513,0.00983194,0.95759163,0.08292753,2.74145652,6.62509633,1.19310082
-2.36818409,5.84870960,0.00981821,0.92503226,0.08217921,2.70138964,6.45136016,1.17281067
-2.36218109,5.70945430,0.00975820,0.89019995,0.08139030,2.65327367,6.25603226,1.14958785
-2.35617809,5.55481297,0.00965416,0.85328979,0.08056327,2.59784636,6.04164667,1.12357322
-2.35017509,5.38668831,0.00950955,0.81458517,0.07970169,2.53598292,5.81109957,1.09499608
-2.34417209,5.20729433,0.00932902,0.77444429,0.07881012,2.46867628,5.56757205,1.06416284
-2.33816908,5.01909203,0.00911824,0.73328515,0.07789397,2.39701440,5.31444634,1.03144425
-2.33216608,4.82472089,0.00888375,0.69156970,0.07695938,2.32215576,5.05521848,0.99726184
-2.32616308,4.62692893,0.00863282,0.64978756,0.07601326,2.24530397,4.79341086,0.96207401
-2.32016008,4.42850387,0.00837326,0.60843986,0.07506324,2.16768249,4.53248760,0.92636250
-2.31415708,4.23220775,0.00811328,0.56802369,0.07411782,2.09051043,4.27577570,0.89061952
-2.30815408,4.04071720,0.00786131,0.52901761,0.07318652,2.01498021,4.02639451,0.85533605
-2.30215108,3.85657083,0.00762588,0.49186855,0.07228012,1.94223764,3.78719557,0.82099170
-2.29614807,3.68212505,0.00741544,0.45698056,0.07141089,1.87336490,3.56071417,0.78804619
-2.29014507,3.51951889,0.00723833,0.42470551,0.07059291,1.80936657,3.34913344,0.75693256
-2.28414207,3.37064790,0.00710261,0.39533599,0.06984230,1.75115860,3.15426126,0.72805219
-2.27813907,3.23714688,0.00701602,0.36910053,0.06917747,1.69956026,2.97751947,0.70177140
-2.27213607,3.12038071,0.00698591,0.34616094,0.06861923,1.65528845,2.81994467,0.67841947
-2.26613307,3.02144235,0.00701920,0.32661201,0.06819090,1.61895421,2.68219902,0.65828785
-2.26013007,2.94115671,0.00712231,0.31048309,0.06791816,1.59106091,2.56458987,0.64163023
-2.25412706,2.88008951,0.00730120,0.29774161,0.06782889,1.57200370,2.46709611,0.62866327
-2.24812406,2.83855973,0.00756125,0.28829809,0.06795279,1.56207005,2.38939975,0.61956764
-2.24212106,2.81665478,0.00790733,0.28201260,0.06832091,1.56144094,2.33092094,0.61448926
-2.23611806,2.81424764,0.00834368,0.27870210,0.06896501,1.57019298,2.29085482,0.61354050
-2.23011506,2.83101533,0.00887396,0.27814862,0.06991686,1.58830109,2.26820914,0.61680131
-2.22411206,2.86645840,0.00950118,0.28010786,0.07120743,1.61564233,2.26184133,0.62432021
-2.21810905,2.91992126,0.01022769,0.28431788,0.07286611,1.65200073,2.27049436,0.63611517
-2.21210605,2.99061334,0.01105513,0.29050781,0.07491987,1.69707371,2.29283096,0.65217444
-2.20610305,3.07763108,0.01198438,0.29840613,0.07739245,1.75048009,2.32746558,0.67245747
-2.20010005,3.17998080,0.01301559,0.30774851,0.08030371,1.81176992,2.37299426,0.69689586
-2.19409705,3.29660234,0.01414808,0.31828482,0.08366899,1.88043623,2.42802198,0.72539465
-2.18809405,3.42639325,0.01538033,0.32978534,0.08749857,1.95592848,2.49118777,0.75783381
-2.18209105,3.56823308,0.01670996,0.34204595,0.09179738,2.03766735,2.56118727,0.79406998
-2.17608804,3.72100709,0.01813370,0.35489218,0.09656467,2.12506046,2.63679266,0.83393854
-2.17008504,3.88362856,0.01964734,0.36818206,0.10179390,2.21751813,2.71686990,0.87725578
-2.16408204,4.05505852,0.02124570,0.38180771,0.10747267,2.31446845,2.80039264,0.92382102
-2.15807904,4.23432177,0.02292257,0.39569561,0.11358271,2.41537068,2.88645277,0.97341873
-2.15207604,4.42051809,0.02467072,0.40980550,0.12009997,2.51972583,2.97426676,1.02582017
-2.14607304,4.61282728,0.02648179,0.42412809,0.12699462,2.62708377,3.06317764,1.08078452
-2.14007004,4.81050741,0.02834626,0.43868129,0.13423113,2.73704574,3.15265194,1.13805933
-2.13406703,5.01288542,0.03025342,0.45350545,0.14176826,2.84926202,3.24227144,1.19738017
-2.12806403,5.21934013,0.03219127,0.46865737,0.14955905,2.96342430,3.33171960,1.25846931
-2.12206103,5.42927801,0.03414650,0.48420346,0.15755078,3.07925290,3.42076280,1.32103364
-2.11605803,5.64210256,0.03610449,0.50021220,0.16568496,3.19647945,3.50922683,1.38476185
-2.11005503,5.85717896,0.03804927,0.51674616,0.17389730,3.31482582,3.59696952,1.44932116
-2.10405203,6.07379615,0.03996358,0.53385386,0.18211778,3.43398070,3.68385064,1.51435394
-2.09804902,6.29112870,0.04182897,0.55156191,0.19027090,3.55357542,3.76970051,1.57947455
-2.09204602,6.50820172,0.04362591,0.56986767,0.19827602,3.67316088,3.85428919,1.64426705
-2.08604302,6.72386155,0.04533404,0.58873294,0.20604805,3.79218758,3.93729803,1.70828416
-2.08004002,6.93675555,0.04693242,0.60807895,0.21349837,3.90999063,4.01829572,1.77104804
-2.07403702,7.14532349,0.04839986,0.62778308,0.22053605,4.02578170,4.09672069,1.83205323
-2.06803402,7.34780296,0.04971539,0.64767761,0.22706946,4.13864913,4.17187160,1.89077222
-2.06203102,7.54225023,0.05085871,0.66755059,0.23300815,4.24756744,4.24290725,1.94666382
-2.05602801,7.72657710,0.05181073,0.68714915,0.23826508,4.35141656,4.30885681,1.99918416
-2.05002501,7.89860342,0.05255412,0.70618507,0.24275900,4.44901059,4.36864054,2.04780048
-2.04402201,8.05612367,0.05307390,0.72434264,0.24641703,4.53913530,4.42110082,2.09200691
-2.03801901,8.19698498,0.05335800,0.74128839,0.24917721,4.62059273,4.46504209,2.13134199
-2.03201601,8.31917309,0.05339779,0.75668256,0.25099105,4.69225088,4.49927826,2.16540681
-2.02601301,8.42090176,0.05318854,0.77019149,0.25182569,4.75309578,4.52268505,2.19388318
-2.02001001,8.50070081,0.05272979,0.78150069,0.25166587,4.80228304,4.53425461,2.21655039
-2.01400700,8.55749754,0.05202559,0.79032766,0.25051526,4.83918578,4.53314930,2.23329986
-2.00800400,8.59068638,0.05108464,0.79643403,0.24839721,4.86343591,4.51875137,2.24414649
-2.00200100,8.60018231,0.04992028,0.79963618,0.24535491,4.87495592,4.49070568,2.24923576
-1.99599800,8.58645380,0.04855029,0.79981389,0.24145065,4.87397884,4.44895246,2.24884601
-1.98999500,8.55053265,0.04699655,0.79691648,0.23676447,4.86105471,4.39374811,2.24338533
-1.98399200,8.49399898,0.04528462,0.79096603,0.23139196,4.83704244,4.32567221,2.23338289
-1.97798899,8.41894102,0.04344311,0.78205757,0.22544154,4.80308692,4.24562020,2.21947480
-1.97198599,8.32789094,0.04150297,0.77035606,0.21903107,4.76058215,4.15478148,2.20238504
-1.96598299,8.22373934,0.03949668,0.75609049,0.21228411,4.71112159,4.05460401,2.18290202
-1.95997999,8.10963190,0.03745746,0.73954519,0.20532595,4.65643826,3.94674690,2.16185190
-1.95397699,7.98885332,0.03541835,0.72104892,0.19827952,4.59833705,3.83302335,2.14006978
-1.94797399,7.86470381,0.03341139,0.70096229,0.19126146,4.53862284,3.71533683,2.11837008
-1.94197099,7.74037415,0.03146677,0.67966415,0.18437849,4.47902752,3.59561358,2.09751752
-1.93596798,7.61882544,0.02961210,0.65753766,0.17772414,4.42113983,3.47573482,2.07819993
-1.92996498,7.50267903,0.02787174,0.63495663,0.17137623,4.36634121,3.35747190,2.06100434
-1.92396198,7.39412203,0.02626626,0.61227300,0.16539489,4.31575076,3.24242754,2.04639720
-1.91795898,7.29483245,0.02481202,0.58980579,0.15982145,4.27018198,3.13198557,2.03470973
-1.91195598,7.20592747,0.02352085,0.56783215,0.15467804,4.23011336,3.02727153,2.02612896
-1.90595298,7.12793665,0.02239994,0.54658080,0.14996810,4.19567389,2.92912538,2.02069472
-1.89994997,7.06080100,0.02145179,0.52622800,0.14567748,4.16664442,2.83808727,2.01830256
-1.89394697,7.00389739,0.02067437,0.50689616,0.14177633,4.14247444,2.75439631,2.01871248
-1.88794397,6.95608666,0.02006132,0.48865497,0.13822143,4.12231355,2.67800208,2.02156269
-1.88194097,6.91578266,0.01960233,0.47152480,0.13495909,4.10505602,2.60858744,2.02638785
-1.87593797,6.88103873,0.01928363,0.45548207,0.13192820,4.08939644,2.54560127,2.03264075
-1.86993497,6.84964719,0.01908847,0.44046614,0.12906349,4.07389381,2.48829914,2.03971637
-1.86393197,6.81924733,0.01899776,0.42638736,0.12629878,4.05704129,2.43578956,2.04697734
-1.85792896,6.78743669,0.01899070,0.41313559,0.12357013,4.03733840,2.38708365,2.05377945
-1.85192596,6.75188098,0.01904551,0.40058902,0.12081860,4.01336263,2.34114565,2.05949639
-1.84592296,6.71041780,0.01914003,0.38862250,0.11799284,3.98383735,2.29694233,2.06354259
-1.83991996,6.66114992,0.01925246,0.37711531,0.11505102,3.94769308,2.25348891,2.06539329
-1.83391696,6.60252452,0.01936197,0.36595785,0.11196246,3.90411956,2.20988998,2.06460129
-1.82791396,6.53339539,0.01944930,0.35505702,0.10870856,3.85260650,2.16537388,2.06080978
-1.82191096,6.45306609,0.01949724,0.34434024,0.10528325,3.79297128,2.11931948,2.05376096
-1.81590795,6.36131268,0.01949112,0.33375799,0.10169290,3.72537250,2.07127472,2.04330040
-1.80990495,6.25838595,0.01941910,0.32328477,0.09795574,3.65030898,2.02096665,2.02937710
-1.80390195,6.14499343,0.01927242,0.31291873,0.09410077,3.56860415,1.96830296,2.01203972
-1.79789895,6.02226282,0.01904552,0.30268001,0.09016632,3.48137678,1.91336568,1.99142914
-1.79189595,5.89168881,0.01873605,0.29260794,0.08619830,3.38999922,1.85639755,1.96776802
-1.78589295,5.75506614,0.01834476,0.28275741,0.08224816,3.29604510,1.79778229,1.94134798
-1.77988994,5.61441212,0.01787529,0.27319464,0.07837076,3.20122880,1.73801987,1.91251494
-1.77388694,5.47188220,0.01733388,0.26399245,0.07462215,3.10733931,1.67769817,1.88165350
-1.76788394,5.32968238,0.01672898,0.25522550,0.07105733,3.01617132,1.61746251,1.84917086
-1.76188094,5.18998226,0.01607081,0.24696558,0.06772818,2.92945676,1.55798443,1.81548103
-1.75587794,5.05483239,0.01537091,0.23927721,0.06468149,2.84879946,1.49993123,1.78098990
-1.74987494,4.92608934,0.01464159,0.23221368,0.06195725,2.77561595,1.44393745,1.74608174
-1.74387194,4.80535142,0.01389549,0.22581383,0.05958726,2.71108496,1.39057965,1.71110743
-1.73786893,4.69390752,0.01314506,0.22009950,0.05759401,2.65610753,1.34035529,1.67637499
-1.73186593,4.59270095,0.01240213,0.21507387,0.05598995,2.61127960,1.29366659,1.64214246
-1.72586293,4.50230949,0.01167757,0.21072069,0.05477720,2.57687805,1.25080992,1.60861343
-1.71985993,4.42294205,0.01098097,0.20700441,0.05394759,2.55286065,1.21197094,1.57593526
-1.71385693,4.35445187,0.01032036,0.20387116,0.05348309,2.53887969,1.17722551,1.54420004
-1.70785393,4.29636515,0.00970218,0.20125067,0.05335671,2.53430864,1.14654629,1.51344802
-1.70185093,4.24792383,0.00913111,0.19905873,0.05353364,2.53828027,1.11981441,1.48367365
-1.69584792,4.20814022,0.00861018,0.19720050,0.05397275,2.54973443,1.09683559,1.45483363
-1.68984492,4.17586087,0.00814085,0.19557414,0.05462838,2.56747318,1.07735994,1.42685693
-1.68384192,4.14983686,0.00772314,0.19407482,0.05545222,2.59022054,1.06110435,1.39965622
-1.67783892,4.12879718,0.00735594,0.19259898,0.05639542,2.61668412,1.04777635,1.37314030
-1.67183592,4.11152177,0.00703717,0.19104843,0.05741069,2.64561574,1.03709835,1.34722698
-1.66583292,4.09691111,0.00676413,0.18933439,0.05845432,2.67586817,1.02883089,1.32185589
-1.65982991,4.08404890,0.00653377,0.18738114,0.05948811,2.70644552,1.02279397,1.29700060
-1.65382691,4.07225518,0.00634296,0.18512908,0.06048110,2.73654492,1.01888498,1.27267941
-1.64782391,4.06112715,0.00618875,0.18253731,0.06141092,2.76558765,1.01709268,1.24896427
-1.64182091,4.05056593,0.00606860,0.17958526,0.06226488,2.79323852,1.01750596,1.22598735
-1.63581791,4.04078770,0.00598056,0.17627360,0.06304051,2.81941251,1.02031707,1.20394464
-1.62981491,4.03231854,0.00592334,0.17262427,0.06374575,2.84426863,1.02581870,1.18309638
-1.62381191,4.02597293,0.00589643,0.16867954,0.06439859,2.86819125,1.03439483,1.16376394
-1.61780890,4.02281662,0.00590005,0.16450028,0.06502619,2.89175993,1.04650547,1.14632317
-1.61180590,4.02411507,0.00593512,0.16016343,0.06566360,2.91570905,1.06266565,1.13119420
-1.60580290,4.03126959,0.00600314,0.15575873,0.06635200,2.94087906,1.08341931,1.11882797
-1.59979990,4.04574362,0.00610597,0.15138500,0.06713658,2.96816176,1.10930909,1.10968984
-1.59379690,4.06898216,0.00624572,0.14714593,0.06806416,2.99844168,1.14084309,1.10424083
-1.58779390,4.10232768,0.00642441,0.14314567,0.06918061,3.03253648,1.17846005,1.10291727
-1.58179090,4.14693623,0.00664378,0.13948446,0.07052824,3.07113882,1.22249442,1.10610947
-1.57578789,4.20369715,0.00690504,0.13625430,0.07214315,3.11476234,1.27314293,1.11414045
-1.56978489,4.27316026,0.00720860,0.13353502,0.07405290,3.16369423,1.33043441,1.12724562
-1.56378189,4.35547380,0.00755385,0.13139083,0.07627432,3.21795653,1.39420427,1.14555427
-1.55777889,4.45033621,0.00793905,0.12986753,0.07881185,3.27727808,1.46407535,1.16907378
-1.55177589,4.55696437,0.00836111,0.12899036,0.08165632,3.34107863,1.53944628,1.19767751
-1.54577289,4.67408036,0.00881563,0.12876286,0.08478431,3.40846615,1.61948843,1.23109680
-1.53976988,4.79991794,0.00929684,0.12916644,0.08815814,3.47824773,1.70315212,1.26891790
-1.53376688,4.93224949,0.00979769,0.13016101,0.09172651,3.54895430,1.78918247,1.31058411
-1.52776388,5.06843285,0.01031004,0.13168629,0.09542581,3.61887834,1.87614459,1.35540320
-1.52176088,5.20547727,0.01082483,0.13366414,0.09918202,3.68612361,1.96245778,1.40256031
-1.51575788,5.34012624,0.01133244,0.13600148,0.10291313,3.74866509,2.04643754,1.45113589
-1.50975488,5.46895461,0.01182296,0.13859388,0.10653210,3.80441710,2.12634411,1.50012833
-1.50375188,5.58847662,0.01228662,0.14132963,0.10995004,3.85130697,2.20043564,1.54848054
-1.49774887,5.69526075,0.01271421,0.14409412,0.11307974,3.88735134,2.26702414,1.59510979
-1.49174587,5.78604728,0.01309748,0.14677442,0.11583919,3.91073219,2.32453181,1.63893965
-1.48574287,5.85786383,0.01342961,0.14926390,0.11815503,3.91986925,2.37154540,1.67893306
-1.47973987,5.90813434,0.01370553,0.15146659,0.11996581,3.91348602,2.40686663,1.71412538
-1.47373687,5.93477745,0.01392236,0.15330138,0.12122488,3.89066643,2.42955613,1.74365620
-1.46773387,5.93629000,0.01407964,0.15470572,0.12190280,3.85089989,2.43896937,1.76679875
-1.46173087,5.91181259,0.01417958,0.15563876,0.12198922,3.79411267,2.43478296,1.78298596
-1.45572786,5.86117460,0.01422719,0.15608390,0.12149406,3.72068443,2.41701022,1.79183197
-1.44972486,5.78491678,0.01423034,0.15605058,0.12044799,3.63144922,2.38600550,1.79314856
-1.44372186,5.68429087,0.01419966,0.15557531,0.11890224,3.52768093,2.34245716,1.78695560
-1.43771886,5.56123609,0.01414840,0.15472190,0.11692770,3.41106392,2.28736957,1.77348526
-1.43171586,5.41833361,0.01409215,0.15358089,0.11461324,3.28365015,2.22203505,1.75317961
-1.42571286,5.25874089,0.01404848,0.15226820,0.11206355,3.14780460,2.14799691,1.72668168
-1.41970985,5.08610811,0.01403647,0.15092298,0.10939638,3.00614129,2.06700530,1.69482015
-1.41370685,4.90447999,0.01407617,0.14970475,0.10673922,2.86145242,1.98096748,1.65858803
-1.40770385,4.71818624,0.01418798,0.14878987,0.10422582,2.71663328,1.89189454,1.61911592
-1.40170085,4.53172431,0.01439198,0.14836740,0.10199227,2.57460560,1.80184638,1.57764062
-1.39569785,4.34963818,0.01470724,0.14863445,0.10017304,2.43824205,1.71287683,1.53547001
-1.38969485,4.17639679,0.01515112,0.14979106,0.09889694,2.31029405,1.62698065,1.49394505
-1.38369185,4.01627557,0.01573848,0.15203474,0.09828318,2.19332503,1.54604380,1.45440024
-1.37768884,3.87324435,0.01648111,0.15555476,0.09843755,2.08965078,1.47179828,1.41812359
-1.37168584,3.75086443,0.01738700,0.16052639,0.09944888,2.00128825,1.40578260,1.38631724
-1.36568284,3.65219733,0.01845987,0.16710504,0.10138594,1.92991357,1.34930841,1.36006012
-1.35967984,3.57972750,0.01969867,0.17542062,0.10429463,1.87682995,1.30343408,1.34027378
-1.35367684,3.53530052,0.02109726,0.18557226,0.10819584,1.84294567,1.26894514,1.32769244
-1.34767384,3.52007827,0.02264427,0.19762340,0.11308386,1.82876198,1.24634203,1.32283843
-1.34167084,3.53451206,0.02432306,0.21159765,0.11892545,1.83437074,1.23583475,1.32600393
-1.33566783,3.57833412,0.02611187,0.22747538,0.12565968,1.85946130,1.23734449,1.33723960
-1.32966483,3.65056778,0.02798420,0.24519140,0.13319848,1.90333598,1.25051180,1.35635086
-1.32366183,3.74955592,0.02990932,0.26463364,0.14142810,1.96493339,1.27471093,1.38290188
-1.31765883,3.87300702,0.03185297,0.28564324,0.15021127,2.04285885,1.30906990,1.41622751
-1.31165583,4.01805752,0.03377823,0.30801588,0.15939015,2.13542095,1.35249583,1.45545270
-1.30565283,4.18134893,0.03564654,0.33150452,0.16879012,2.24067328,1.40370480,1.49951895
-1.29964982,4.35911735,0.03741876,0.35582354,0.17822404,2.35646028,1.46125566,1.54721694
-1.29364682,4.54729300,0.03905639,0.38065419,0.18749722,2.48046611,1.52358690,1.59722412
-1.28764382,4.74160650,0.04052272,0.40565120,0.19641267,2.61026536,1.58905577,1.64814595
-1.28164082,4.93769887,0.04178402,0.43045046,0.20477656,2.74337430,1.65597868,1.69855929
-1.27563782,5.13123161,0.04281061,0.45467744,0.21240385,2.87730158,1.72267179,1.74705618
-1.26963482,5.31799327,0.04357785,0.47795612,0.21912352,3.00959703,1.78749078,1.79228637
-1.26363182,5.49399924,0.04406691,0.49991822,0.22478365,3.13789746,1.84886865,1.83299697
-1.25762881,5.65558143,0.04426543,0.52021219,0.22925576,3.25996841,1.90535059,1.86806758
-1.25162581,5.79946515,0.04416782,0.53851189,0.23243846,3.37374092,1.95562474,1.89653972
-1.24562281,5.92283104,0.04377544,0.55452445,0.23426016,3.47734266,1.99854830,1.91763942
-1.23961981,6.02336045,0.04309649,0.56799725,0.23468082,3.56912294,2.03316798,1.93079228
-1.23361681,6.09926362,0.04214563,0.57872351,0.23369251,3.64767133,2.05873458,1.93563075
-1.22761381,6.14929063,0.04094341,0.58654664,0.23131894,3.71182997,2.07471126,1.93199350
-1.22161081,6.17272595,0.03951551,0.59136298,0.22761389,3.76069984,2.08077566,1.91991755
-1.21560780,6.16936806,0.03789182,0.59312305,0.22265863,3.79364148,2.07681606,1.89962371
-1.20960480,6.13949621,0.03610542,0.59183124,0.21655854,3.81027075,2.06292200,1.87149651
-1.20360180,6.08382700,0.03419148,0.58754415,0.20943896,3.81045053,2.03937022,1.83605994
-1.19759880,6.00346326,0.03218620,0.58036757,0.20144063,3.79427904,2.00660653,1.79395029
-1.19159580,5.89983851,0.03012570,0.57045241,0.19271478,3.76207574,1.96522475,1.74588768
-1.18559280,5.77465943,0.02804512,0.55798976,0.18341821,3.71436550,1.91594359,1.69264762
-1.17958979,5.62984915,0.02597770,0.54320523,0.17370850,3.65186167,1.85958251,1.63503406
-1.17358679,5.46749334,0.02395409,0.52635300,0.16373956,3.57544868,1.79703742,1.57385477
-1.16758379,5.28979084,0.02200178,0.50770951,0.15365767,3.48616442,1.72925714,1.50990024
-1.16158079,5.09900995,0.02014474,0.48756728,0.14359820,3.38518264,1.65722116,1.44392648
-1.15557779,4.89745096,0.01840314,0.46622886,0.13368300,3.27379539,1.58191931,1.37664205
-1.14957479,4.68741484,0.01679334,0.44400104,0.12401851,3.15339553,1.50433364,1.30869938
-1.14357179,4.47117790,0.01532788,0.42118948,0.11469472,3.02545898,1.42542267,1.24069016
-1.13756878,4.25097145,0.01401572,0.39809384,0.10578476,2.89152665,1.34610803,1.17314420
-1.13156578,4.02896554,0.01286245,0.37500331,0.09734517,2.75318586,1.26726337,1.10653130
-1.12556278,3.80725558,0.01187060,0.35219273,0.08941671,2.61205095,1.18970535,1.04126533
-1.11955978,3.58785073,0.01104003,0.32991905,0.08202558,2.46974318,1.11418636,0.97770971
-1.11355678,3.37266300,0.01036821,0.30841840,0.07518497,2.32786985,1.04138878,0.91618362
-1.10755378,3.16349615,0.00985062,0.28790339,0.06889680,2.18800275,0.97192038,0.85696819
-1.10155078,2.96203391,0.00948099,0.26856096,0.06315353,2.05165628,0.90631065,0.80031216
-1.09554777,2.76982696,0.00925158,0.25055040,0.05793994,1.92026549,0.84500789,0.74643650
-1.08954477,2.58827901,0.00915338,0.23400191,0.05323478,1.79516463,0.78837680,0.69553775
-1.08354177,2.41863187,0.00917630,0.21901533,0.04901233,1.67756655,0.73669677,0.64778988
-1.07753877,2.26195035,0.00930925,0.20565935,0.04524368,1.56854364,0.69016062,0.60334484
-1.07153577,2.11910741,0.00954029,0.19397107,0.04189781,1.46901075,0.64887413,0.56233174
-1.06553277,1.99077066,0.00985665,0.18395596,0.03894249,1.37971066,0.61285637,0.52485500
-1.05952976,1.87739086,0.01024483,0.17558834,0.03634494,1.30120262,0.58204107,0.49099180
-1.05352676,1.77919355,0.01069069,0.16881243,0.03407234,1.23385425,0.55627929,0.46078920
-1.04752376,1.69617427,0.01117954,0.16354381,0.03209221,1.17783717,0.53534345,0.43426113
-1.04152076,1.62809846,0.01169627,0.15967163,0.03037268,1.13312657,0.51893304,0.41138587
-1.03551776,1.57450619,0.01222552,0.15706135,0.02888270,1.09950485,0.50668187,0.39210406
-1.02951476,1.53472216,0.01275192,0.15555804,0.02759227,1.07656923,0.49816722,0.37631769
-1.02351176,1.50787116,0.01326030,0.15499029,0.02647261,1.06374345,0.49292042,0.36389017
-1.01750875,1.49289857,0.01373601,0.15517454,0.02549644,1.06029307,0.49043902,0.35464760
-1.01150575,1.48859586,0.01416520,0.15591982,0.02463815,1.06534439,0.49020012,0.34838134
-1.00550275,1.49363024,0.01453515,0.15703277,0.02387417,1.07790641,0.49167463,0.34485179
-0.99949975,1.50657804,0.01483457,0.15832272,0.02318321,1.09689556,0.49434185,0.34379333
-0.99349675,1.52596057,0.01505394,0.15960678,0.02254661,1.12116252,0.49770416,0.34492031
-0.98749375,1.55028182,0.01518571,0.16071466,0.02194865,1.14952070,0.50130110,0.34793383
-0.98149075,1.57806674,0.01522458,0.16149319,0.02137679,1.18077564,0.50472239,0.35252922
-0.97548774,1.60789894,0.01516759,0.16181017,0.02082192,1.21375474,0.50761945,0.35840379
-0.96948474,1.63845686,0.01501426,0.16155764,0.02027851,1.24733652,0.50971489,0.36526484
-0.96348174,1.66854723,0.01476655,0.16065424,0.01974468,1.28047858,0.51080960,0.37283737
-0.95747874,1.69713472,0.01442884,0.15904674,0.01922215,1.31224373,0.51078719,0.38087158
-0.95147574,1.72336700,0.01400777,0.15671060,0.01871616,1.34182328,0.50961556,0.38914947
-0.94547274,1.74659439,0.01351205,0.15364956,0.01823523,1.36855691,0.50734554,0.39749079
-0.93946973,1.76638337,0.01295216,0.14989430,0.01779085,1.39194849,0.50410669,0.40575768
-0.93346673,1.78252364,0.01234009,0.14550029,0.01739707,1.41167721,0.50010038,0.41385808
-0.92746373,1.79502844,0.01168901,0.14054488,0.01707009,1.42760366,0.49559048,0.42174775
-0.92146073,1.80412817,0.01101286,0.13512381,0.01682769,1.43977064,0.49089205,0.42943063
-0.91545773,1.81025739,0.01032606,0.12934724,0.01668875,1.44839845,0.48635852,0.43695776
-0.90945473,1.81403583,0.00964315,0.12333560,0.01667264,1.45387492,0.48236773,0.44442444
-0.90345173,1.81624394,0.00897847,0.11721527,0.01679870,1.45674039,0.47930762,0.45196610
-0.89744872,1.81779377,0.00834586,0.11111437,0.01708573,1.45766807,0.47756186,0.45975257
