energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.11855928,1.51381036,0.31435896,0.45315890,0.00139956,0.00983201,0.09259288,0.93437113,0.00362588,0.05201514
-3.11255628,1.59957247,0.34194877,0.48278708,0.00147194,0.01026836,0.09940137,0.97792296,0.00379754,0.05652202
-3.10655328,1.68803362,0.37114625,0.51365241,0.00154035,0.01069648,0.10656119,1.02222243,0.00395856,0.06131316
-3.10055028,1.77919652,0.40204592,0.54584754,0.00160421,0.01111727,0.11409206,1.06714957,0.00410829,0.06637218
-3.09454727,1.87301242,0.43475270,0.57947151,0.00166306,0.01153233,0.12201426,1.11252054,0.00424649,0.07167437
-3.08854427,1.96937258,0.46937960,0.61462598,0.00171657,0.01194386,0.13034805,1.15808359,0.00437338,0.07718647
-3.08254127,2.06810190,0.50604421,0.65141067,0.00176451,0.01235463,0.13911285,1.20351851,0.00448961,0.08286688
-3.07653827,2.16895505,0.54486422,0.68991817,0.00180677,0.01276789,0.14832641,1.24843983,0.00459625,0.08866614
-3.07053527,2.27161526,0.58595183,0.73022820,0.00184336,0.01318721,0.15800384,1.29240387,0.00469473,0.09452781
-3.06453227,2.37569579,0.62940719,0.77240147,0.00187443,0.01361636,0.16815650,1.33491934,0.00478681,0.10038966
-3.05852926,2.48074397,0.67531107,0.81647331,0.00190018,0.01405913,0.17879093,1.37546131,0.00487449,0.10618515
-3.05252626,2.58624750,0.72371692,0.86244721,0.00192092,0.01451914,0.18990757,1.41348766,0.00495990,0.11184511
-3.04652326,2.69164247,0.77464256,0.91028864,0.00193704,0.01499968,0.20149954,1.44845755,0.00504523,0.11729969
-3.04052026,2.79632269,0.82806176,0.95991916,0.00194894,0.01550349,0.21355140,1.47985059,0.00513260,0.12248021
-3.03451726,2.89964961,0.88389610,1.01121120,0.00195708,0.01603257,0.22603789,1.50718614,0.00522398,0.12732118
-3.02851426,3.00096223,0.94200741,1.06398373,0.00196192,0.01658807,0.23892275,1.53004129,0.00532108,0.13176209
-3.02251126,3.09958665,1.00219112,1.11799892,0.00196390,0.01717011,0.25215769,1.54806696,0.00542527,0.13574903
-3.01650825,3.19484451,1.06417098,1.17296022,0.00196346,0.01777769,0.26568144,1.56100097,0.00553746,0.13923616
-3.01050525,3.28606027,1.12759536,1.22851183,0.00196098,0.01840864,0.27941907,1.56867760,0.00565811,0.14218667
-3.00450225,3.37256711,1.19203562,1.28423997,0.00195678,0.01905962,0.29328163,1.57103308,0.00578711,0.14457358
-2.99849925,3.45371151,1.25698669,1.33967582,0.00195114,0.01972610,0.30716605,1.56810689,0.00592383,0.14637997
-2.99249625,3.52885670,1.32187013,1.39430048,0.00194428,0.02040252,0.32095553,1.56003882,0.00606707,0.14759900
-2.98649325,3.59738542,1.38603991,1.44755179,0.00193631,0.02108235,0.33452032,1.54706209,0.00621512,0.14823344
-2.98049025,3.65870248,1.44879083,1.49883312,0.00192732,0.02175831,0.34771908,1.52949308,0.00636579,0.14829495
-2.97448724,3.71223751,1.50936966,1.54752391,0.00191729,0.02242260,0.36040071,1.50771834,0.00651648,0.14780310
-2.96848424,3.75744882,1.56698880,1.59299193,0.00190618,0.02306714,0.37240674,1.48217962,0.00666427,0.14678418
-2.96248124,3.79382835,1.62084225,1.63460686,0.00189386,0.02368382,0.38357426,1.45335786,0.00680604,0.14526990
-2.95647824,3.82090862,1.67012345,1.67175503,0.00188016,0.02426488,0.39373925,1.42175711,0.00693855,0.14329609
-2.95047524,3.83827151,1.71404464,1.70385473,0.00186491,0.02480316,0.40274039,1.38788903,0.00705857,0.14090137
-2.94447224,3.84555902,1.75185700,1.73037179,0.00184786,0.02529245,0.41042309,1.35225894,0.00716302,0.13812600
-2.93846923,3.84248582,1.78287109,1.75083489,0.00182878,0.02572773,0.41664373,1.31535379,0.00724909,0.13501080
-2.93246623,3.82885309,1.80647670,1.76484992,0.00180744,0.02610554,0.42127389,1.27763271,0.00731432,0.13159636
-2.92646323,3.80456298,1.82216158,1.77211307,0.00178361,0.02642410,0.42420443,1.23952011,0.00735673,0.12792239
-2.92046023,3.76963290,1.82952809,1.77242187,0.00175707,0.02668364,0.42534921,1.20140162,0.00737492,0.12402733
-2.91445723,3.72420871,1.82830732,1.76568396,0.00172766,0.02688644,0.42464843,1.16362249,0.00736809,0.11994812
-2.90845423,3.66857571,1.81836981,1.75192283,0.00169525,0.02703697,0.42207117,1.12648828,0.00733613,0.11572025
-2.90245123,3.60316658,1.79973256,1.73128056,0.00165974,0.02714192,0.41761727,1.09026740,0.00727963,0.11137785
-2.89644822,3.52856529,1.77256186,1.70401705,0.00162111,0.02721014,0.41131823,1.05519486,0.00719989,0.10695396
-2.89044522,3.44550632,1.73717173,1.67050583,0.00157939,0.02725250,0.40323725,1.02147686,0.00709885,0.10248081
-2.88444222,3.35486867,1.69401796,1.63122642,0.00153468,0.02728173,0.39346816,0.98929552,0.00697910,0.09799019
-2.87843922,3.25766454,1.64368788,1.58675354,0.00148712,0.02731216,0.38213348,0.95881336,0.00684377,0.09351367
-2.87243622,3.15502260,1.58688617,1.53774343,0.00143693,0.02735933,0.36938155,0.93017702,0.00669647,0.08908286
-2.86643322,3.04816649,1.52441725,1.48491772,0.00138440,0.02743965,0.35538281,0.90352002,0.00654115,0.08472949
-2.86043022,2.93838903,1.45716489,1.42904566,0.00132984,0.02756991,0.34032550,0.87896428,0.00638200,0.08048543
-2.85442721,2.82702325,1.38606972,1.37092500,0.00127363,0.02776679,0.32441080,0.85662043,0.00622334,0.07638252
-2.84842421,2.71541127,1.31210560,1.31136264,0.00121618,0.02804633,0.30784773,0.83658691,0.00606945,0.07245235
-2.84242121,2.60487251,1.23625564,1.25115543,0.00115792,0.02842336,0.29084792,0.81894810,0.00592446,0.06872584
-2.83641821,2.49667230,1.15948876,1.19107204,0.00109930,0.02891100,0.27362053,0.80377166,0.00579226,0.06523276
-2.83041521,2.39199249,1.08273761,1.13183639,0.00104079,0.02952009,0.25636740,0.79110558,0.00567634,0.06200119
-2.82441221,2.29190510,1.00687867,1.07411334,0.00098283,0.03025871,0.23927878,0.78097500,0.00557967,0.05905693
-2.81840920,2.19735015,0.93271497,1.01849688,0.00092589,0.03113178,0.22252955,0.77337945,0.00550471,0.05642287
-2.81240620,2.10911842,0.86096207,0.96550128,0.00087038,0.03214068,0.20627628,0.76829063,0.00545323,0.05411840
-2.80640320,2.02783975,0.79223756,0.91555527,0.00081671,0.03328302,0.19065498,0.76565108,0.00542634,0.05215889
-2.80040020,1.95397714,0.72705419,0.86899928,0.00076523,0.03455246,0.17577975,0.76537389,0.00542443,0.05055524
-2.79439720,1.88782657,0.66581669,0.82608565,0.00071628,0.03593871,0.16174215,0.76734361,0.00544720,0.04931348
-2.78839420,1.82952240,0.60882196,0.78698144,0.00067015,0.03742759,0.14861145,0.77141832,0.00549363,0.04843463
-2.78239120,1.77904763,0.55626261,0.75177374,0.00062709,0.03900130,0.13643545,0.77743291,0.00556206,0.04791450
-2.77638819,1.73624852,0.50823309,0.72047682,0.00058731,0.04063873,0.12524200,0.78520337,0.00565027,0.04774384
-2.77038519,1.70085260,0.46473821,0.69304083,0.00055098,0.04231595,0.11504094,0.79453191,0.00575547,0.04790849
-2.76438219,1.67248924,0.42570339,0.66936162,0.00051824,0.04400678,0.10582637,0.80521282,0.00587450,0.04838974
-2.75837919,1.65071185,0.39098613,0.64929105,0.00048919,0.04568347,0.09757928,0.81703866,0.00600386,0.04916485
-2.75237619,1.63502081,0.36038811,0.63264763,0.00046391,0.04731746,0.09027011,0.82980670,0.00613985,0.05020765
-2.74637319,1.62488637,0.33366754,0.61922690,0.00044246,0.04888015,0.08386148,0.84332538,0.00627869,0.05148933
-2.74037019,1.61977076,0.31055116,0.60881147,0.00042485,0.05034379,0.07831068,0.85742043,0.00641664,0.05297924
-2.73436718,1.61914898,0.29074571,0.60118030,0.00041111,0.05168231,0.07357212,0.87194075,0.00655013,0.05464586
-2.72836418,1.62252775,0.27394838,0.59611709,0.00040123,0.05287210,0.06959939,0.88676364,0.00667586,0.05645780
-2.72236118,1.62946235,0.25985614,0.59341775,0.00039522,0.05389288,0.06634718,0.90179952,0.00679094,0.05838479
-2.71635818,1.63957097,0.24817380,0.59289674,0.00039306,0.05472832,0.06377273,0.91699582,0.00689298,0.06039873
-2.71035518,1.65254654,0.23862064,0.59439232,0.00039473,0.05536675,0.06183706,0.93234018,0.00698019,0.06247469
-2.70435218,1.66816579,0.23093577,0.59777057,0.00040023,0.05580157,0.06050581,0.94786276,0.00705144,0.06459179
-2.69834917,1.68629547,0.22488202,0.60292833,0.00040957,0.05603170,0.05974973,0.96363755,0.00710635,0.06673409
-2.69234617,1.70689574,0.22024862,0.60979481,0.00042274,0.05606175,0.05954490,0.97978287,0.00714531,0.06889122
-2.68634317,1.73002050,0.21685273,0.61833207,0.00043979,0.05590210,0.05987261,0.99646054,0.00716951,0.07105891
-2.68034017,1.75581473,0.21453981,0.62853423,0.00046075,0.05556875,0.06071897,1.01387412,0.00718092,0.07323927
-2.67433717,1.78450872,0.21318310,0.64042543,0.00048569,0.05508307,0.06207435,1.03226562,0.00718231,0.07544090
-2.66833417,1.81640906,0.21268229,0.65405652,0.00051471,0.05447128,0.06393249,1.05191102,0.00717714,0.07767866
-2.66233117,1.85188664,0.21296145,0.66950058,0.00054792,0.05376388,0.06628959,1.07311422,0.00716956,0.07997322
-2.65632816,1.89136144,0.21396637,0.68684723,0.00058549,0.05299479,0.06914311,1.09619940,0.00716422,0.08235032
-2.65032516,1.93528442,0.21566144,0.70619590,0.00062757,0.05220048,0.07249063,1.12150197,0.00716626,0.08483976
-2.64432216,1.98411675,0.21802615,0.72764811,0.00067437,0.05141889,0.07632854,1.14935785,0.00718109,0.08747416
-2.63831916,2.03830673,0.22105136,0.75129914,0.00072609,0.05068832,0.08065077,1.18009141,0.00721426,0.09028742
-2.63231616,2.09826494,0.22473537,0.77722902,0.00078297,0.05004623,0.08544761,1.21400217,0.00727132,0.09331310
-2.62631316,2.16433817,0.22908003,0.80549351,0.00084522,0.04952805,0.09070448,1.25135059,0.00735760,0.09658260
-2.62031016,2.23678309,0.23408681,0.83611505,0.00091304,0.04916597,0.09640096,1.29234317,0.00747804,0.10012326
-2.61430715,2.31574035,0.23975310,0.86907422,0.00098663,0.04898782,0.10250989,1.33711759,0.00763700,0.10395655
-2.60830415,2.40121029,0.24606882,0.90430211,0.00106610,0.04901605,0.10899667,1.38572813,0.00783811,0.10809623
-2.60230115,2.49303113,0.25301336,0.94167385,0.00115154,0.04926682,0.11581887,1.43813224,0.00808405,0.11254674
-2.59629815,2.59086084,0.26055301,0.98100371,0.00124293,0.04974927,0.12292598,1.49417872,0.00837645,0.11730181
-2.59029515,2.69416368,0.26863898,1.02204211,0.00134018,0.05046501,0.13025951,1.55359831,0.00871570,0.12234334
-2.58429215,2.80220240,0.27720607,1.06447483,0.00144306,0.05140783,0.13775331,1.61599731,0.00910091,0.12764074
-2.57828914,2.91403690,0.28617200,1.10792455,0.00155125,0.05256365,0.14533425,1.68085484,0.00952980,0.13315062
-2.57228614,3.02853008,0.29543751,1.15195490,0.00166426,0.05391074,0.15292309,1.74752426,0.00999870,0.13881702
-2.56628314,3.14436127,0.30488723,1.19607709,0.00178150,0.05542021,0.16043564,1.81523922,0.01050256,0.14457212
-2.56028014,3.26004743,0.31439129,1.23975897,0.00190220,0.05705673,0.16778421,1.88312450,0.01103500,0.15033742
-2.55427714,3.37397193,0.32380759,1.28243643,0.00202547,0.05877951,0.17487917,1.95021181,0.01158841,0.15602549
-2.54827414,3.48442048,0.33298480,1.32352684,0.00215029,0.06054344,0.18163074,2.01546025,0.01215415,0.16154210
-2.54227114,3.58962327,0.34176584,1.36244420,0.00227554,0.06230052,0.18795086,2.07778116,0.01272267,0.16678872
-2.53626813,3.68780235,0.34999184,1.39861539,0.00239997,0.06400126,0.19375517,2.13606671,0.01328381,0.17166544
-2.53026513,3.77722252,0.35750641,1.43149720,0.00252227,0.06559624,0.19896498,2.18922129,0.01382704,0.17607393
-2.52426213,3.85624415,0.36416004,1.46059335,0.00264110,0.06703773,0.20350914,2.23619481,0.01434175,0.17992064
-2.51825913,3.92337587,0.36981446,1.48547086,0.00275508,0.06828118,0.20732587,2.27601650,0.01481751,0.18311989
-2.51225613,3.97732511,0.37434687,1.50577519,0.00286283,0.06928666,0.21036439,2.30782807,0.01524445,0.18559681
-2.50625313,4.01704424,0.37765379,1.52124338,0.00296303,0.07002016,0.21258630,2.33091464,0.01561349,0.18729003
-2.50025013,4.04177039,0.37965431,1.53171473,0.00305441,0.07045464,0.21396667,2.34473224,0.01591661,0.18815392
-2.49424712,4.05105694,0.38029282,1.53713824,0.00313581,0.07057091,0.21449479,2.34893046,0.01614714,0.18816038
-2.48824412,4.04479516,0.37954079,1.53757663,0.00320618,0.07035814,0.21417457,2.34336913,0.01629990,0.18730002
-2.48224112,4.02322465,0.37739778,1.53320650,0.00326462,0.06981415,0.21302449,2.32812821,0.01637138,0.18558270
-2.47623812,3.98693193,0.37389146,1.52431457,0.00331040,0.06894535,0.21107716,2.30351005,0.01635978,0.18303742
-2.47023512,3.93683676,0.36907670,1.51128995,0.00334296,0.06776640,0.20837846,2.27003388,0.01626513,0.17971147
-2.46423212,3.87416665,0.36303371,1.49461273,0.00336191,0.06629954,0.20498629,2.22842244,0.01608913,0.17566904
-2.45822911,3.80042007,0.35586533,1.47483926,0.00336707,0.06457376,0.20096895,2.17958114,0.01583519,0.17098913
-2.45222611,3.71732001,0.34769359,1.45258460,0.00335847,0.06262365,0.19640324,2.12457054,0.01550817,0.16576304
-2.44622311,3.62675945,0.33865566,1.42850296,0.00333630,0.06048813,0.19137237,2.06457299,0.01511428,0.16009140
-2.44022011,3.53074094,0.32889938,1.40326673,0.00330095,0.05820908,0.18596360,2.00085500,0.01466077,0.15408094
-2.43421711,3.43131281,0.31857851,1.37754508,0.00325300,0.05582993,0.18026599,1.93472652,0.01415576,0.14784112
-2.42821411,3.33050442,0.30784800,1.35198295,0.00319318,0.05339418,0.17436804,1.86749910,0.01360789,0.14148072
-2.42221111,3.23026323,0.29685944,1.32718129,0.00312237,0.05094404,0.16835557,1.80044426,0.01302612,0.13510458
-2.41620810,3.13239606,0.28575679,1.30367931,0.00304158,0.04851920,0.16230974,1.73475405,0.01241940,0.12881057
-2.41020510,3.03851689,0.27467273,1.28193939,0.00295195,0.04615569,0.15630540,1.67150510,0.01179651,0.12268693
-2.40420210,2.95000316,0.26372564,1.26233539,0.00285468,0.04388500,0.15040979,1.61162779,0.01116576,0.11681005
-2.39819910,2.86796209,0.25301736,1.24514437,0.00275106,0.04173335,0.14468162,1.55588141,0.01053488,0.11124277
-2.39219610,2.79320818,0.24263175,1.23054245,0.00264239,0.03972127,0.13917063,1.50483647,0.00991085,0.10603330
-2.38619310,2.72625241,0.23263421,1.21860435,0.00253002,0.03786333,0.13391745,1.45886444,0.00929982,0.10121467
-2.38019010,2.66730323,0.22307187,1.20930692,0.00241528,0.03616817,0.12895401,1.41813543,0.00870703,0.09680480
-2.37418709,2.61627905,0.21397472,1.20253615,0.00229946,0.03463875,0.12430422,1.38262343,0.00813683,0.09280713
-2.36818409,2.57283116,0.20535727,1.19809734,0.00218381,0.03327272,0.11998502,1.35211885,0.00759267,0.08921174
-2.36218109,2.53637592,0.19722082,1.19572798,0.00206951,0.03206306,0.11600760,1.32624766,0.00707717,0.08599697
-2.35617809,2.50613474,0.18955614,1.19511271,0.00195764,0.03099879,0.11237890,1.30449599,0.00659221,0.08313133
-2.35017509,2.48117970,0.18234629,1.19589971,0.00184923,0.03006581,0.10910307,1.28623923,0.00613897,0.08057571
-2.34417209,2.46048314,0.17556965,1.19771802,0.00174515,0.02924774,0.10618303,1.27077414,0.00571809,0.07828575
-2.33816908,2.44296892,0.16920275,1.20019492,0.00164624,0.02852692,0.10362191,1.25735266,0.00532975,0.07621428
-2.33216608,2.42756329,0.16322299,1.20297297,0.00155320,0.02788522,0.10142427,1.24521595,0.00497377,0.07431376
-2.32616308,2.41324350,0.15761091,1.20572597,0.00146667,0.02730497,0.09959722,1.23362723,0.00464971,0.07253851
-2.32016008,2.39908222,0.15235207,1.20817333,0.00138723,0.02676971,0.09815115,1.22190215,0.00435694,0.07084682
-2.31415708,2.38428619,0.14743848,1.21009251,0.00131541,0.02626490,0.09710019,1.20943561,0.00409476,0.06920277
-2.30815408,2.36822776,0.14286939,1.21132893,0.00125175,0.02577848,0.09646232,1.19572386,0.00386237,0.06757770
-2.30215108,2.35046842,0.13865158,1.21180321,0.00119676,0.02530129,0.09625915,1.18038136,0.00365899,0.06595135
-2.29614807,2.33077351,0.13479910,1.21151544,0.00115100,0.02482745,0.09651529,1.16315181,0.00348380,0.06431255
-2.29014507,2.30911796,0.13133252,1.21054641,0.00111510,0.02435442,0.09725755,1.14391318,0.00333602,0.06265961
-2.28414207,2.28568311,0.12827780,1.20905574,0.00108976,0.02388311,0.09851370,1.12267672,0.00321482,0.06100026
-2.27813907,2.26084501,0.12566475,1.20727705,0.00107577,0.02341774,0.10031113,1.09958047,0.00311938,0.05935123
-2.27213607,2.23515509,0.12352538,1.20551036,0.00107401,0.02296559,0.10267532,1.07487756,0.00304881,0.05773755
-2.26613307,2.20931419,0.12189198,1.20411202,0.00108549,0.02253673,0.10562828,1.04892031,0.00300212,0.05619152
-2.26013007,2.18414144,0.12079541,1.20348267,0.00111127,0.02214354,0.10918693,1.02214087,0.00297823,0.05475142
-2.25412706,2.16053934,0.12026329,1.20405360,0.00115251,0.02180026,0.11336165,0.99502956,0.00297589,0.05346016
-2.24812406,2.13945681,0.12031854,1.20627219,0.00121038,0.02152249,0.11815496,0.96811194,0.00299369,0.05236364
-2.24212106,2.12185186,0.12097822,1.21058708,0.00128605,0.02132659,0.12356049,0.94192573,0.00303001,0.05150914
-2.23611806,2.10865551,0.12225270,1.21743354,0.00138063,0.02122916,0.12956222,0.91699860,0.00308306,0.05094371
-2.23011506,2.10073851,0.12414529,1.22721979,0.00149508,0.02124653,0.13613418,0.89382780,0.00315083,0.05071249
-2.22411206,2.09888204,0.12665234,1.24031486,0.00163019,0.02139423,0.14324041,0.87286244,0.00323117,0.05085722
-2.21810905,2.10375367,0.12976375,1.25703826,0.00178649,0.02168657,0.15083550,0.85448898,0.00332173,0.05141478
-2.21210605,2.11588905,0.13346394,1.27765204,0.00196415,0.02213621,0.15886535,0.83902045,0.00342010,0.05241597
-2.20610305,2.13567993,0.13773306,1.30235528,0.00216297,0.02275392,0.16726844,0.82668952,0.00352376,0.05388436
-2.20010005,2.16336844,0.14254860,1.33128113,0.00238226,0.02354824,0.17597727,0.81764551,0.00363021,0.05583545
-2.19409705,2.19904731,0.14788698,1.36449636,0.00262084,0.02452534,0.18492017,0.81195504,0.00373700,0.05827600
-2.18809405,2.24266556,0.15372527,1.40200298,0.00287698,0.02568889,0.19402308,0.80960608,0.00384178,0.06120355
-2.18209105,2.29403851,0.16004269,1.44374179,0.00314841,0.02703996,0.20321147,0.81051477,0.00394240,0.06460633
-2.17608804,2.35286136,0.16682187,1.48959715,0.00343228,0.02857704,0.21241215,0.81453451,0.00403694,0.06846318
-2.17008504,2.41872494,0.17404974,1.53940261,0.00372527,0.03029601,0.22155493,0.82146654,0.00412376,0.07274397
-2.16408204,2.49113244,0.18171785,1.59294677,0.00402356,0.03219019,0.23057396,0.83107138,0.00420156,0.07741001
-2.15807904,2.56951613,0.18982217,1.64997880,0.00432296,0.03425036,0.23940885,0.84308046,0.00426942,0.08241487
-2.15207604,2.65325287,0.19836229,1.71021329,0.00461901,0.03646484,0.24800529,0.85720724,0.00432679,0.08770526
-2.14607304,2.74167770,0.20733995,1.77333402,0.00490709,0.03881950,0.25631545,0.87315745,0.00437350,0.09322219
-2.14007004,2.83409500,0.21675707,1.83899652,0.00518254,0.04129784,0.26429781,0.89063786,0.00440978,0.09890217
-2.13406703,2.92978685,0.22661333,1.90682931,0.00544083,0.04388103,0.27191685,0.90936351,0.00443621,0.10467863
-2.12806403,3.02801876,0.23690347,1.97643409,0.00567769,0.04654793,0.27914235,0.92906302,0.00445369,0.11048334
-2.12206103,3.12804301,0.24761440,2.04738514,0.00588929,0.04927519,0.28594856,0.94948221,0.00446340,0.11624792
-2.11605803,3.22910016,0.25872246,2.11922826,0.00607231,0.05203729,0.29231329,0.97038599,0.00446675,0.12190527
-2.11005503,3.33041954,0.27019101,2.19148002,0.00622412,0.05480674,0.29821700,0.99155880,0.00446533,0.12739105
-2.10405203,3.43121957,0.28196841,2.26362762,0.00634287,0.05755421,0.30364206,1.01280388,0.00446083,0.13264502
-2.09804902,3.53070873,0.29398690,2.33513012,0.00642752,0.06024880,0.30857219,1.03394177,0.00445500,0.13761226
-2.09204602,3.62808818,0.30616219,2.40542153,0.00647790,0.06285839,0.31299219,1.05480837,0.00444961,0.14224425
-2.08604302,3.72255660,0.31839410,2.47391602,0.00649472,0.06535003,0.31688800,1.07525290,0.00444636,0.14649980
-2.08004002,3.81331785,0.33056825,2.54001568,0.00647956,0.06769053,0.32024709,1.09513619,0.00444689,0.15034574
-2.07403702,3.89959160,0.34255876,2.60312067,0.00643473,0.06984699,0.32305917,1.11432947,0.00445271,0.15375743
-2.06803402,3.98062704,0.35423182,2.66264173,0.00636328,0.07178756,0.32531708,1.13271387,0.00446519,0.15671904
-2.06203102,4.05571910,0.36545012,2.71801454,0.00626880,0.07348217,0.32701799,1.15018084,0.00448554,0.15922363
-2.05602801,4.12422670,0.37607777,2.76871550,0.00615531,0.07490333,0.32816445,1.16663332,0.00451482,0.16127302
-2.05002501,4.18559197,0.38598554,2.81427792,0.00602713,0.07602697,0.32876563,1.18198766,0.00455390,0.16287747
-2.04402201,4.23935948,0.39505609,2.85430797,0.00588868,0.07683318,0.32883811,1.19617624,0.00460348,0.16405511
-2.03801901,4.28519408,0.40318893,2.88849930,0.00574436,0.07730699,0.32840661,1.20915030,0.00466413,0.16483135
-2.03201601,4.32289622,0.41030470,2.91664544,0.00559840,0.07743897,0.32750408,1.22088298,0.00473620,0.16523794
-2.02601301,4.35241344,0.41634863,2.93864910,0.00545469,0.07722573,0.32617153,1.23137203,0.00481992,0.16531209
-2.02001001,4.37384718,0.42129290,2.95452761,0.00531669,0.07667027,0.32445718,1.24064202,0.00491532,0.16509537
-2.01400700,4.38745382,0.42513771,2.96441401,0.00518735,0.07578210,0.32241512,1.24874585,0.00502230,0.16463250
-2.00800400,4.39363975,0.42791103,2.96855351,0.00506901,0.07457717,0.32010353,1.25576503,0.00514053,0.16397022
-2.00200100,4.39295020,0.42966701,2.96729519,0.00496337,0.07307762,0.31758242,1.26180902,0.00526953,0.16315589
-1.99599800,4.38605204,0.43048317,2.96107935,0.00487150,0.07131124,0.31491113,1.26701306,0.00540859,0.16223631
-1.98999500,4.37371129,0.43045635,2.95042085,0.00479380,0.06931082,0.31214559,1.27153492,0.00555679,0.16125634
-1.98399200,4.35676614,0.42969796,2.93588943,0.00473008,0.06711328,0.30933563,1.27555039,0.00571297,0.16025773
-1.97798899,4.33609686,0.42832850,2.91808771,0.00467957,0.06475865,0.30652242,1.27924771,0.00587574,0.15927789
-1.97198599,4.31259384,0.42647178,2.89762820,0.00464100,0.06228899,0.30373629,1.28282132,0.00604347,0.15834885
-1.96598299,4.28712559,0.42424925,2.87511029,0.00461271,0.05974727,0.30099487,1.28646501,0.00621428,0.15749631
-1.95997999,4.26050796,0.42177459,2.85109849,0.00459266,0.05717620,0.29830205,1.29036500,0.00638607,0.15673892
-1.95397699,4.23347629,0.41914896,2.82610295,0.00457860,0.05461717,0.29564740,1.29469306,0.00655654,0.15608773
-1.94797399,4.20666179,0.41645712,2.80056320,0.00456810,0.05210918,0.29300648,1.29960018,0.00672324,0.15554590
-1.94197099,4.18057316,0.41376463,2.77483595,0.00455865,0.04968804,0.29034182,1.30521099,0.00688360,0.15510865
-1.93596798,4.15558437,0.41111623,2.74918729,0.00454777,0.04738563,0.28760466,1.31161918,0.00703497,0.15476354
-1.92996498,4.13192886,0.40853550,2.72378974,0.00453305,0.04522937,0.28473725,1.31888418,0.00717473,0.15449097
-1.92396198,4.10970057,0.40602573,2.69872406,0.00451223,0.04324186,0.28167576,1.32702913,0.00730033,0.15426502
-1.91795898,4.08886120,0.40357194,2.67398561,0.00448328,0.04144079,0.27835349,1.33604026,0.00740933,0.15405449
-1.91195598,4.06925339,0.40114392,2.64949469,0.00444441,0.03983895,0.27470435,1.34586767,0.00749956,0.15382417
-1.90595298,4.05061880,0.39870011,2.62511032,0.00439416,0.03844441,0.27066635,1.35642734,0.00756910,0.15353634
-1.89994997,4.03262005,0.39619198,2.60064645,0.00433139,0.03726092,0.26618495,1.36760435,0.00761640,0.15315232
-1.89394697,4.01486533,0.39356882,2.57588983,0.00425533,0.03628832,0.26121616,1.37925697,0.00764029,0.15263412
-1.88794397,3.99693419,0.39078254,2.55061841,0.00416557,0.03552310,0.25572911,1.39122155,0.00764008,0.15194603
-1.88194097,3.97840334,0.38779228,2.52461936,0.00406209,0.03495892,0.24970812,1.40331774,0.00761555,0.15105619
-1.87593797,3.95887095,0.38456859,2.49770576,0.00394523,0.03458718,0.24315405,1.41535405,0.00756698,0.14993795
-1.86993497,3.93797848,0.38109692,2.46973110,0.00381569,0.03439760,0.23608497,1.42713321,0.00749516,0.14857102
-1.86393197,3.91542887,0.37738034,2.44060097,0.00367449,0.03437861,0.22853604,1.43845727,0.00740138,0.14694235
-1.85792896,3.89100035,0.37344116,2.41028127,0.00352297,0.03451783,0.22055870,1.44913225,0.00728739,0.14504670
-1.85192596,3.86455532,0.36932170,2.37880281,0.00336273,0.03480231,0.21221917,1.45897197,0.00715540,0.14288685
-1.84592296,3.83604410,0.36508379,2.34626192,0.00319557,0.03521881,0.20359629,1.46780123,0.00700800,0.14047348
-1.83991996,3.80550340,0.36080734,2.31281729,0.00302348,0.03575385,0.19477897,1.47545805,0.00684811,0.13782471
-1.83391696,3.77304981,0.35658785,2.27868321,0.00284856,0.03639380,0.18586313,1.48179502,0.00667895,0.13496524
-1.82791396,3.73886897,0.35253307,2.24411964,0.00267296,0.03712484,0.17694854,1.48667987,0.00650389,0.13192538
-1.82191096,3.70320081,0.34875891,2.20941963,0.00249884,0.03793287,0.16813542,1.48999533,0.00632647,0.12873971
-1.81590795,3.66632211,0.34538481,2.17489480,0.00232831,0.03880339,0.15952121,1.49163828,0.00615026,0.12544563
-1.80990495,3.62852704,0.34252874,2.14085957,0.00216338,0.03972141,0.15119741,1.49151865,0.00597878,0.12208190
-1.80390195,3.59010705,0.34030211,2.10761504,0.00200591,0.04067136,0.14324677,1.48955793,0.00581544,0.11868710
-1.79789895,3.55133109,0.33880465,2.07543321,0.00185756,0.04163704,0.13574091,1.48568775,0.00566347,0.11529818
-1.79189595,3.51242726,0.33811973,2.04454240,0.00171977,0.04260163,0.12873832,1.47984867,0.00552582,0.11194917
-1.78589295,3.47356695,0.33831014,2.01511460,0.00159373,0.04354776,0.12228305,1.47198930,0.00540509,0.10867014
-1.77988994,3.43485236,0.33941450,1.98725533,0.00148033,0.04445771,0.11640387,1.46206603,0.00530352,0.10548633
-1.77388694,3.39630814,0.34144469,1.96099659,0.00138020,0.04531363,0.11111413,1.45004344,0.00522289,0.10241764
-1.76788394,3.35787773,0.34438418,1.93629328,0.00129369,0.04609791,0.10641210,1.43589550,0.00516449,0.09947843
-1.76188094,3.31942474,0.34818752,1.91302334,0.00122085,0.04679354,0.10228198,1.41960760,0.00512913,0.09667763
-1.75587794,3.28073945,0.35278108,1.89099168,0.00116149,0.04738462,0.09869533,1.40117942,0.00511712,0.09401917
