energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.20110055,3.63456546,0.58402782,1.72527663,0.03003164,0.58023087,0.74195931,1.05158434,0.05353142,0.29850614
0.20710355,3.53406378,0.57030729,1.67907632,0.02905980,0.56388190,0.72503919,1.02220722,0.05078894,0.29180480
0.21310655,3.42963667,0.55553711,1.63098501,0.02802428,0.54684167,0.70755145,0.99160536,0.04799284,0.28485781
0.21910955,3.32179387,0.53979955,1.58103131,0.02692871,0.52930432,0.68948695,0.96005379,0.04518230,0.27764264
0.22511256,3.21116425,0.52319854,1.52932368,0.02577847,0.51147251,0.67086401,0.92785165,0.04239648,0.27014617
0.23111556,3.09849953,0.50586138,1.47605915,0.02458069,0.49355452,0.65173133,0.89531831,0.03967359,0.26236734
0.23711856,2.98467342,0.48793999,1.42152887,0.02334413,0.47576116,0.63216930,0.86278868,0.03705009,0.25431933
0.24312156,2.87067573,0.46961146,1.36612015,0.02207908,0.45830252,0.61228968,0.83060766,0.03455995,0.24603105
0.24912456,2.75760107,0.45107767,1.31031470,0.02079706,0.44138443,0.59223358,0.79912384,0.03223404,0.23754784
0.25512756,2.64663250,0.43256393,1.25468321,0.01951064,0.42520481,0.57216772,0.76868255,0.03009966,0.22893145
0.26113057,2.53902049,0.41431650,1.19987642,0.01823302,0.40994989,0.55227929,0.73961843,0.02818021,0.22025915
0.26713357,2.43605800,0.39659893,1.14661308,0.01697775,0.39579043,0.53276962,0.71224782,0.02649502,0.21162204
0.27313657,2.33905264,0.37968745,1.09566543,0.01575838,0.38287799,0.51384692,0.68686133,0.02505928,0.20312271
0.27913957,2.24929726,0.36386535,1.04784266,0.01458807,0.37134144,0.49571868,0.66371674,0.02388413,0.19487228
0.28514257,2.16803995,0.34941657,1.00397314,0.01347926,0.36128385,0.47858396,0.64303276,0.02297685,0.18698705
0.29114557,2.09645489,0.33661886,0.96488610,0.01244339,0.35277991,0.46262611,0.62498379,0.02234114,0.17958475
0.29714857,2.03561506,0.32573655,0.93139322,0.01149062,0.34587388,0.44800628,0.60969601,0.02197748,0.17278086
0.30315158,1.98646775,0.31701331,0.90427083,0.01062961,0.34057840,0.43485789,0.59724493,0.02188349,0.16668482
0.30915458,1.94981364,0.31066523,0.88424293,0.00986734,0.33687404,0.42328261,0.58765458,0.02205436,0.16139652
0.31515758,1.92628978,0.30687431,0.87196552,0.00920901,0.33470980,0.41334766,0.58089826,0.02248323,0.15700315
0.32116058,1.91635680,0.30578273,0.86801224,0.00865795,0.33400436,0.40508472,0.57690079,0.02316158,0.15357644
0.32716358,1.92029016,0.30748810,0.87286146,0.00821564,0.33464830,0.39849030,0.57554218,0.02407947,0.15117047
0.33316658,1.93817519,0.31203980,0.88688475,0.00788171,0.33650699,0.39352752,0.57666238,0.02522587,0.14982008
0.33916958,1.96990558,0.31943659,0.91033673,0.00765403,0.33942419,0.39012907,0.58006692,0.02658876,0.14953983
0.34517259,2.01518472,0.32962551,0.94334609,0.00752881,0.34322618,0.38820107,0.58553311,0.02815522,0.15032361
0.35117559,2.07352941,0.34250231,0.98590791,0.00750073,0.34772623,0.38762770,0.59281644,0.02991145,0.15214484
0.35717859,2.14427551,0.35791308,1.03787716,0.00756312,0.35272938,0.38827609,0.60165705,0.03184266,0.15495719
0.36318159,2.22658510,0.37565740,1.09896351,0.00770812,0.35803724,0.39000150,0.61178571,0.03393291,0.15869580
0.36918459,2.31945506,0.39549265,1.16872766,0.00792688,0.36345270,0.39265224,0.62292950,0.03616496,0.16327896
0.37518759,2.42172691,0.41713951,1.24657958,0.00820979,0.36878451,0.39607430,0.63481669,0.03851999,0.16861010
0.38119060,2.53209813,0.44028848,1.33177882,0.00854666,0.37385142,0.40011559,0.64718100,0.04097741,0.17458014
0.38719360,2.64913521,0.46460711,1.42343768,0.00892696,0.37848600,0.40462943,0.65976505,0.04351466,0.18107005
0.39319660,2.77128879,0.48974796,1.52052739,0.00934004,0.38253786,0.40947751,0.67232319,0.04610704,0.18795351
0.39919960,2.89691135,0.51535682,1.62188798,0.00977539,0.38587643,0.41453219,0.68462372,0.04872766,0.19509980
0.40520260,3.02427782,0.54108104,1.72624220,0.01022281,0.38839302,0.41967810,0.69645064,0.05134745,0.20237660
0.41120560,3.15160941,0.56657781,1.83221364,0.01067268,0.39000235,0.42481328,0.70760508,0.05393538,0.20965280
0.41720860,3.27710089,0.59152193,1.93834927,0.01111620,0.39064347,0.42984976,0.71790656,0.05645866,0.21680130
0.42321161,3.39895123,0.61561304,2.04314621,0.01154560,0.39028003,0.43471378,0.72719420,0.05888328,0.22370152
0.42921461,3.51539725,0.63858194,2.14508240,0.01195436,0.38890006,0.43934571,0.73532798,0.06117450,0.23024188
0.43521761,3.62474984,0.66019593,2.24265049,0.01233743,0.38651512,0.44369975,0.74219008,0.06329761,0.23632187
0.44122061,3.72543180,0.68026296,2.33439423,0.01269147,0.38315902,0.44774346,0.74768635,0.06521871,0.24185394
0.44722361,3.81601625,0.69863447,2.41894602,0.01301499,0.37888611,0.45145723,0.75174790,0.06690567,0.24676500
0.45322661,3.89526441,0.71520699,2.49506470,0.01330856,0.37376910,0.45483368,0.75433270,0.06832904,0.25099759
0.45922961,3.96216122,0.72992234,2.56167176,0.01357494,0.36789671,0.45787708,0.75542715,0.06946304,0.25451059
0.46523262,4.01594729,0.74276668,2.61788491,0.01381920,0.36137094,0.46060268,0.75504740,0.07028651,0.25727965
0.47123562,4.05614584,0.75376830,2.66304722,0.01404882,0.35430427,0.46303615,0.75324048,0.07078376,0.25929707
0.47723862,4.08258314,0.76299448,2.69675073,0.01427367,0.34681674,0.46521290,0.75008483,0.07094535,0.26057146
0.48324162,4.09540115,0.77054743,2.71885309,0.01450601,0.33903309,0.46717745,0.74569038,0.07076865,0.26112688
0.48924462,4.09506162,0.77655966,2.72948647,0.01476041,0.33107985,0.46898271,0.74019786,0.07025829,0.26100175
0.49524762,4.08234080,0.78118875,2.72905795,0.01505358,0.32308272,0.47068926,0.73377737,0.06942630,0.26024748
0.50125063,4.05831445,0.78461196,2.71824102,0.01540410,0.31516407,0.47236448,0.72662604,0.06829211,0.25892673
0.50725363,4.02433329,0.78702060,2.69795829,0.01583215,0.30744068,0.47408159,0.71896493,0.06688220,0.25711166
0.51325663,3.98198917,0.78861448,2.66935563,0.01635909,0.30002180,0.47591853,0.71103491,0.06522962,0.25488186
0.51925963,3.93307286,0.78959646,2.63376862,0.01700695,0.29300749,0.47795663,0.70309186,0.06337320,0.25232231
0.52526263,3.87952447,0.79016720,2.59268219,0.01779792,0.28648719,0.48027907,0.69540096,0.06135662,0.24952119
0.53126563,3.82337791,0.79052015,2.54768484,0.01875370,0.28053867,0.48296907,0.68823041,0.05922723,0.24656772
0.53726863,3.76670111,0.79083686,2.50041904,0.01989480,0.27522710,0.48610775,0.68184458,0.05703485,0.24355005
0.54327164,3.71153376,0.79128257,2.45252934,0.02123988,0.27060442,0.48977171,0.67649680,0.05483037,0.24055313
0.54927464,3.65982465,0.79200206,2.40561018,0.02280497,0.26670885,0.49403023,0.67242195,0.05266443,0.23765669
0.55527764,3.61337052,0.79311593,2.36115516,0.02460278,0.26356454,0.49894226,0.66982904,0.05058604,0.23493335
0.56128064,3.57375867,0.79471717,2.32050956,0.02664200,0.26118131,0.50455309,0.66889414,0.04864129,0.23244688
0.56728364,3.54231518,0.79686814,2.28482784,0.02892672,0.25955461,0.51089098,0.66975371,0.04687217,0.23025057
0.57328664,3.52006079,0.79959810,2.25503767,0.03145586,0.25866541,0.51796368,0.67249874,0.04531554,0.22838587
0.57928964,3.50767596,0.80290136,2.23181173,0.03422282,0.25848040,0.52575519,0.67716992,0.04400229,0.22688126
0.58529265,3.50547675,0.80673609,2.21554846,0.03721522,0.25895223,0.53422284,0.68375403,0.04295666,0.22575143
0.59129565,3.51340251,0.81102418,2.20636238,0.04041480,0.26002003,0.54329493,0.69218186,0.04219587,0.22499679
0.59729865,3.53101625,0.81565201,2.20408444,0.04379756,0.26161016,0.55286920,0.70232784,0.04172986,0.22460335
0.60330165,3.55751794,0.82047250,2.20827237,0.04733401,0.26363728,0.56281228,0.71401142,0.04156131,0.22454304
0.60930465,3.59177060,0.82530834,2.21823085,0.05098973,0.26600578,0.57296038,0.72700044,0.04168589,0.22477451
0.61530765,3.63233863,0.82995666,2.23304054,0.05472593,0.26861160,0.58312122,0.74101636,0.04209268,0.22524434
0.62131066,3.67753706,0.83419487,2.25159506,0.05850037,0.27134442,0.59307749,0.75574132,0.04276466,0.22588878
0.62731366,3.72549029,0.83778783,2.27264455,0.06226832,0.27409029,0.60259167,0.77082686,0.04367953,0.22663590
0.63331666,3.77419809,0.84049592,2.29484398,0.06598360,0.27673449,0.61141218,0.78590399,0.04481043,0.22740813
0.63931966,3.82160650,0.84208395,2.31680449,0.06959977,0.27916470,0.61928074,0.80059436,0.04612684,0.22812520
0.64532266,3.86568081,0.84233047,2.33714557,0.07307135,0.28127432,0.62594063,0.81452206,0.04759549,0.22870726
0.65132566,3.90447781,0.84103709,2.35454612,0.07635496,0.28296571,0.63114557,0.82732550,0.04918127,0.22907816
0.65732866,3.93621438,0.83803743,2.36779235,0.07941049,0.28415340,0.63466879,0.83866909,0.05084813,0.22916878
0.66333167,3.95932960,0.83320522,2.37582044,0.08220219,0.28476687,0.63631190,0.84825408,0.05255988,0.22892014
0.66933467,3.97253775,0.82646118,2.37775257,0.08469959,0.28475298,0.63591316,0.85582806,0.05428098,0.22828643
0.67533767,3.97487033,0.81777824,2.37292460,0.08687833,0.28407775,0.63335459,0.86119287,0.05597724,0.22723743
0.68134067,3.96570510,0.80718491,2.36090484,0.08872079,0.28272746,0.62856781,0.86421048,0.05761639,0.22576064
0.68734367,3.94478141,0.79476650,2.34150290,0.09021658,0.28070892,0.62153797,0.86480657,0.05916861,0.22386266
0.69334667,3.91220137,0.78066413,2.31476892,0.09136278,0.27804903,0.61230586,0.86297180,0.06060689,0.22156994
0.69934967,3.86841705,0.76507165,2.28098330,0.09216406,0.27479341,0.60096787,0.85876068,0.06190740,0.21892881
0.70535268,3.81420483,0.74823049,2.24063783,0.09263254,0.27100442,0.58767386,0.85228814,0.06304965,0.21600473
0.71135568,3.75062844,0.73042272,2.19440942,0.09278750,0.26675841,0.57262310,0.84372408,0.06401667,0.21288082
0.71735868,3.67899249,0.71196280,2.14312786,0.09265490,0.26214258,0.55605836,0.83328612,0.06479506,0.20965566
0.72336168,3.60078931,0.69318814,2.08773937,0.09226671,0.25725145,0.53825854,0.82123100,0.06537499,0.20644053
0.72936468,3.51764128,0.67444925,2.02926788,0.09166016,0.25218322,0.51953015,0.80784503,0.06575017,0.20335601
0.73536768,3.43124171,0.65609968,1.96877573,0.09087671,0.24703613,0.50019805,0.79343394,0.06591774,0.20052828
0.74137069,3.34329666,0.63848619,1.90732571,0.08996106,0.24190511,0.48059586,0.77831276,0.06587808,0.19808499
0.74737369,3.25547019,0.62193975,1.84594608,0.08895991,0.23687882,0.46105645,0.76279593,0.06563473,0.19615107
0.75337669,3.16933511,0.60676732,1.78559983,0.08792074,0.23203714,0.44190292,0.74718816,0.06519408,0.19484452
0.75937969,3.08633085,0.59324492,1.72715923,0.08689046,0.22744939,0.42344029,0.73177624,0.06456521,0.19427220
0.76538269,3.00772961,0.58161202,1.67138652,0.08591412,0.22317316,0.40594840,0.71682209,0.06375961,0.19452602
0.77138569,2.93461150,0.57206724,1.61892086,0.08503352,0.21925381,0.38967585,0.70255712,0.06279096,0.19567943
0.77738869,2.86784877,0.56476532,1.57027169,0.08428597,0.21572465,0.37483547,0.68917806,0.06167479,0.19778436
0.78339170,2.80809888,0.55981540,1.52581797,0.08370308,0.21260763,0.36160102,0.67684419,0.06042831,0.20086886
0.78939470,2.75580570,0.55728024,1.48581290,0.08330971,0.20991453,0.35010540,0.66567601,0.05907006,0.20493533
0.79539770,2.71120794,0.55717638,1.45039299,0.08312310,0.20764843,0.34043996,0.65575509,0.05761971,0.20995948
0.80140070,2.67435337,0.55947489,1.41959069,0.08315223,0.20580536,0.33265501,0.64712507,0.05609779,0.21589015
0.80740370,2.64511775,0.56410276,1.39334934,0.08339745,0.20437597,0.32676133,0.63979370,0.05452545,0.22264990
0.81340670,2.62322684,0.57094455,1.37153951,0.08385039,0.20334714,0.32273234,0.63373550,0.05292427,0.23013637
0.81940970,2.60828029,0.57984444,1.35397544,0.08449418,0.20270328,0.32050701,0.62889522,0.05131602,0.23822450
0.82541271,2.59977602,0.59060846,1.34043088,0.08530403,0.20242737,0.31999311,0.62519154,0.04972248,0.24676944
0.83141571,2.59713412,0.60300709,1.33065335,0.08624807,0.20250165,0.32107081,0.62252118,0.04816522,0.25561016
0.83741871,2.59971928,0.61677809,1.32437643,0.08728854,0.20290784,0.32359649,0.62076306,0.04666539,0.26457360
0.84342171,2.60686102,0.63162981,1.32132938,0.08838315,0.20362706,0.32740652,0.61978249,0.04524353,0.27347925
0.84942471,2.61787138,0.64724500,1.32124411,0.08948668,0.20463932,0.33232119,0.61943520,0.04391926,0.28214407
0.85542771,2.63205962,0.66328521,1.32385947,0.09055274,0.20592286,0.33814857,0.61957123,0.04271109,0.29038753
0.86143072,2.64874395,0.67939591,1.32892282,0.09153548,0.20745319,0.34468827,0.62003844,0.04163603,0.29803655
0.86743372,2.66726035,0.69521228,1.33618942,0.09239133,0.20920215,0.35173525,0.62068577,0.04070933,0.30493035
0.87343672,2.68696874,0.71036569,1.34541994,0.09308067,0.21113696,0.35908341,0.62136604,0.03994405,0.31092481
0.87943972,2.70725669,0.72449086,1.35637660,0.09356921,0.21321948,0.36652922,0.62193833,0.03935071,0.31589635
0.88544272,2.72754137,0.73723342,1.36881858,0.09382919,0.21540561,0.37387519,0.62226996,0.03893688,0.31974509
0.89144572,2.74726994,0.74825779,1.38249715,0.09384025,0.21764515,0.38093319,0.62223799,0.03870679,0.32239723
0.89744872,2.76591905,0.75725513,1.39715122,0.09359000,0.21988197,0.38752767,0.62173037,0.03866101,0.32380654
0.90345173,2.78299400,0.76395091,1.41250377,0.09307413,0.22205458,0.39349865,0.62064667,0.03879610,0.32395495
0.90945473,2.79802790,0.76811209,1.42825953,0.09229633,0.22409723,0.39870443,0.61889853,0.03910446,0.32285217
0.91545773,2.81058150,0.76955334,1.44410444,0.09126770,0.22594128,0.40302402,0.61640987,0.03957417,0.32053444
0.92146073,2.82024383,0.76814212,1.45970700,0.09000603,0.22751707,0.40635922,0.61311691,0.04018910,0.31706249
0.92746373,2.82663417,0.76380246,1.47472160,0.08853469,0.22875596,0.40863623,0.60896811,0.04092900,0.31251866
0.93346673,2.82940543,0.75651711,1.48879405,0.08688145,0.22959268,0.40980683,0.60392415,0.04176993,0.30700363
0.93946973,2.82824894,0.74632801,1.50156893,0.08507717,0.22996770,0.40984901,0.59795785,0.04268474,0.30063252
0.94547274,2.82290066,0.73333512,1.51269861,0.08315437,0.22982963,0.40876710,0.59105434,0.04364374,0.29353085
0.95147574,2.81314863,0.71769348,1.52185358,0.08114591,0.22913752,0.40659129,0.58321122,0.04461558,0.28583035
0.95747874,2.79884106,0.69960870,1.52873364,0.07908375,0.22786288,0.40337659,0.57443892,0.04556814,0.27766484
0.96348174,2.77989490,0.67933116,1.53307930,0.07699773,0.22599138,0.39920129,0.56476118,0.04646963,0.26916630
0.96948474,2.75630412,0.65714890,1.53468290,0.07491472,0.22352416,0.39416475,0.55421547,0.04728962,0.26046135
0.97548774,2.72814702,0.63337977,1.53339874,0.07285773,0.22047859,0.38838489,0.54285348,0.04800021,0.25166807
0.98149075,2.69559210,0.60836286,1.52915177,0.07084548,0.21688847,0.38199505,0.53074144,0.04857698,0.24289347
0.98749375,2.65890168,0.58244978,1.52194409,0.06889198,0.21280373,0.37514056,0.51796015,0.04900002,0.23423145
0.99349675,2.61843273,0.55599588,1.51185891,0.06700645,0.20828942,0.36797506,0.50460474,0.04925463,0.22576142
0.99949975,2.57463458,0.52935179,1.49906158,0.06519342,0.20342423,0.36065643,0.49078394,0.04933202,0.21754756
1.00550275,2.52804300,0.50285559,1.48379753,0.06345293,0.19829841,0.35334283,0.47661889,0.04922960,0.20963859
1.01150575,2.47927079,0.47682565,1.46638689,0.06178098,0.19301132,0.34618852,0.46224133,0.04895116,0.20206819
1.01750875,2.42899479,0.45155452,1.44721608,0.06017002,0.18766859,0.33933992,0.44779131,0.04850674,0.19485581
1.02351176,2.37793977,0.42730379,1.42672647,0.05860964,0.18237897,0.33293181,0.43341431,0.04791222,0.18800801
1.02951476,2.32685967,0.40430014,1.40540069,0.05708716,0.17725120,0.32708391,0.41925800,0.04718872,0.18152005
1.03551776,2.27651696,0.38273259,1.38374697,0.05558845,0.17239081,0.32189795,0.40546859,0.04636179,0.17537778
1.04152076,2.22766103,0.36275092,1.36228233,0.05409861,0.16789711,0.31745522,0.39218712,0.04546034,0.16955970
1.04752376,2.18100655,0.34446520,1.34151535,0.05260271,0.16386049,0.31381494,0.37954568,0.04451555,0.16403908
1.05352676,2.13721285,0.32794645,1.32192919,0.05108649,0.16036013,0.31101330,0.36766385,0.04355967,0.15878616
1.05952976,2.09686547,0.31322833,1.30396584,0.04953700,0.15746230,0.30906340,0.35664561,0.04262475,0.15377017
1.06553277,2.06046070,0.30030974,1.28801221,0.04794316,0.15521920,0.30795609,0.34657675,0.04174150,0.14896132
1.07153577,2.02839407,0.28915817,1.27438878,0.04629627,0.15366857,0.30766166,0.33752305,0.04093820,0.14433251
1.07753877,2.00095332,0.27971384,1.26334139,0.04459036,0.15283390,0.30813246,0.32952936,0.04023972,0.13986090
1.08354177,1.97831642,0.27189431,1.25503647,0.04282250,0.15272546,0.30930626,0.32261960,0.03966680,0.13552908
1.08954477,1.96055468,0.26559961,1.24956007,0.04099294,0.15334177,0.31111033,0.31679766,0.03923547,0.13132607
1.09554777,1.94764090,0.26071756,1.24692058,0.03910521,0.15467183,0.31346608,0.31204939,0.03895679,0.12724793
1.10155078,1.93946209,0.25712926,1.24705513,0.03716598,0.15669756,0.31629394,0.30834521,0.03883669,0.12329810
1.10755378,1.93583622,0.25471453,1.24983917,0.03518499,0.15939664,0.31951846,0.30564365,0.03887625,0.11948742
1.11355678,1.93653194,0.25335719,1.25509881,0.03317469,0.16274537,0.32307320,0.30389522,0.03907198,0.11583393
1.11955978,1.94129026,0.25294990,1.26262518,0.03114995,0.16672143,0.32690530,0.30304666,0.03941646,0.11236235
1.12556278,1.94984691,0.25339849,1.27219002,0.02912764,0.17130641,0.33097928,0.30304523,0.03989906,0.10910338
1.13156578,1.96195409,0.25462568,1.28356167,0.02712617,0.17648776,0.33528008,0.30384273,0.04050677,0.10609287
1.13756878,1.97740015,0.25657386,1.29652039,0.02516500,0.18226020,0.33981486,0.30539912,0.04122513,0.10337079
1.14357179,1.99602616,0.25920698,1.31087233,0.02326417,0.18862637,0.34461363,0.30768539,0.04203910,0.10098008
1.14957479,2.01773803,0.26251142,1.32646108,0.02144384,0.19559655,0.34972844,0.31068557,0.04293400,0.09896553
1.15557779,2.04251346,0.26649572,1.34317625,0.01972387,0.20318760,0.35523111,0.31439771,0.04389628,0.09737253
1.16158079,2.07040296,0.27118927,1.36095840,0.01812344,0.21142094,0.36120963,0.31883375,0.04491417,0.09624585
1.16758379,2.10152480,0.27663991,1.37980002,0.01666076,0.22031981,0.36776324,0.32401819,0.04597819,0.09562845
1.17358679,2.13605385,0.28291061,1.39974239,0.01535280,0.22990575,0.37499642,0.32998575,0.04708150,0.09556034
1.17958979,2.17420480,0.29007528,1.42086848,0.01421520,0.24019464,0.38301205,0.33677802,0.04821996,0.09607747
1.18559280,2.21621066,0.29821398,1.44329213,0.01326215,0.25119243,0.39190407,0.34443931,0.04939212,0.09721075
1.19159580,2.26229754,0.30740770,1.46714423,0.01250636,0.26289080,0.40174996,0.35301197,0.05059891,0.09898521
1.19759880,2.31265723,0.31773301,1.49255664,0.01195917,0.27526303,0.41260355,0.36253145,0.05184320,0.10141922
1.20360180,2.36741924,0.32925681,1.51964482,0.01163060,0.28826037,0.42448839,0.37302133,0.05312931,0.10452397
1.20960480,2.42662397,0.34203148,1.54849023,0.01152950,0.30180912,0.43739222,0.38448878,0.05446227,0.10830311
1.21560780,2.49019874,0.35609064,1.57912366,0.01166370,0.31580867,0.45126284,0.39692059,0.05584721,0.11275252
1.22161081,2.55793842,0.37144584,1.61151057,0.01204017,0.33013071,0.46600554,0.41028019,0.05728861,0.11786047
1.22761381,2.62949192,0.38808422,1.64553943,0.01266518,0.34461964,0.48148256,0.42450569,0.05878971,0.12360784
1.23361681,2.70435571,0.40596739,1.68101396,0.01354436,0.35909445,0.49751439,0.43950933,0.06035196,0.12996868
1.23961981,2.78187515,0.42503146,1.71764978,0.01468282,0.37335182,0.51388315,0.45517819,0.06197460,0.13691092
1.24562281,2.86125363,0.44518824,1.75507595,0.01608512,0.38717054,0.53033784,0.47137628,0.06365442,0.14439729
1.25162581,2.94156944,0.46632753,1.79284130,0.01775523,0.40031703,0.54660131,0.48794784,0.06538567,0.15238631
1.25762881,3.02179959,0.48832022,1.83042540,0.01969637,0.41255182,0.56237854,0.50472172,0.06716014,0.16083339
1.26363182,3.10084924,0.51102202,1.86725357,0.02191079,0.42363659,0.57736607,0.52151652,0.06896741,0.16969187
1.26963482,3.17758532,0.53427753,1.90271509,0.02439947,0.43334163,0.59126193,0.53814625,0.07079518,0.17891398
1.27563782,3.25087228,0.55792434,1.93618359,0.02716166,0.44145324,0.60377568,0.55442604,0.07262973,0.18845156
1.28164082,3.31960810,0.58179675,1.96703844,0.03019446,0.44778088,0.61463816,0.57017765,0.07445645,0.19825661
1.28764382,3.38275837,0.60572893,1.99468591,0.03349224,0.45216362,0.62361028,0.58523442,0.07626029,0.20828138
1.29364682,3.43938659,0.62955729,2.01857889,0.03704604,0.45447562,0.63049070,0.59944529,0.07802624,0.21847817
1.29964982,3.48867897,0.65312177,2.03823402,0.04084294,0.45463048,0.63512180,0.61267764,0.07973973,0.22879871
1.30565283,3.52996249,0.67626606,2.05324546,0.04486549,0.45258413,0.63739389,0.62481891,0.08138685,0.23919319
1.31165583,3.56271540,0.69883681,2.06329444,0.04909110,0.44833625,0.63724729,0.63577681,0.08295453,0.24960890
1.31765883,3.58656980,0.72068183,2.06815440,0.05349156,0.44193011,0.63467250,0.64547822,0.08443054,0.25998876
1.32366183,3.60130683,0.74164763,2.06769164,0.05803273,0.43345088,0.62970826,0.65386696,0.08580333,0.27026966
1.32966483,3.60684501,0.76157656,2.06186167,0.06267428,0.42302255,0.62243790,0.66090055,0.08706185,0.28038092
1.33566783,3.60322321,0.78030392,2.05070198,0.06736980,0.41080351,0.61298412,0.66654645,0.08819526,0.29024297
1.34167084,3.59057985,0.79765542,2.03432189,0.07206700,0.39698125,0.60150258,0.67077800,0.08919259,0.29976640
1.34767384,3.56913022,0.81344545,2.01289058,0.07670832,0.38176614,0.58817471,0.67357054,0.09004249,0.30885164
1.35367684,3.53914391,0.82747652,1.98662425,0.08123172,0.36538485,0.57320019,0.67489801,0.09073300,0.31738928
1.35967984,3.50092425,0.83954015,1.95577364,0.08557179,0.34807362,0.55678945,0.67473048,0.09125150,0.32526134
1.36568284,3.45479134,0.84941939,1.92061273,0.08966117,0.33007157,0.53915660,0.67303279,0.09158477,0.33234324
1.37168584,3.40107019,0.85689311,1.88142960,0.09343214,0.31161454,0.52051316,0.66976456,0.09171925,0.33850678
1.37768884,3.34008460,0.86174197,1.83851995,0.09681842,0.29292943,0.50106285,0.66488153,0.09164152,0.34362389
1.38369185,3.27215732,0.86375586,1.79218371,0.09975715,0.27422948,0.48099762,0.65833837,0.09133890,0.34757100
1.38969485,3.19761606,0.86274252,1.74272471,0.10219078,0.25571038,0.46049488,0.65009266,0.09080026,0.35023400
1.39569785,3.11680487,0.85853683,1.69045327,0.10406906,0.23754750,0.43971621,0.64010977,0.09001694,0.35151342
1.40170085,3.03009957,0.85101035,1.63569118,0.10535081,0.21989402,0.41880713,0.62836844,0.08898370,0.35132955
1.40770385,2.93792563,0.84008042,1.57877833,0.10600550,0.20288015,0.39789805,0.61486654,0.08769971,0.34962741
1.41370685,2.84077699,0.82571833,1.52008028,0.10601455,0.18661320,0.37710600,0.59962660,0.08616944,0.34638100
1.41970985,2.73923374,0.80795593,1.45999575,0.10537218,0.17117835,0.35653694,0.58270073,0.08440344,0.34159683
1.42571286,2.63397695,0.78689025,1.39896308,0.10408596,0.15664018,0.33628845,0.56417449,0.08241891,0.33531635
1.43171586,2.52579927,0.76268583,1.33746500,0.10217679,0.14304456,0.31645241,0.54416942,0.08024004,0.32761723
1.43771886,2.41560967,0.73557440,1.27603075,0.09967848,0.13042082,0.29711756,0.52284399,0.07789803,0.31861317
1.44372186,2.30443189,0.70585188,1.21523534,0.09663688,0.11878418,0.27837164,0.50039287,0.07543086,0.30845256
1.44972486,2.19339584,0.67387288,1.15569531,0.09310855,0.10813806,0.26030299,0.47704438,0.07288273,0.29731566
1.45572786,2.08372235,0.64004277,1.09806133,0.08915913,0.09847635,0.24300158,0.45305642,0.07030321,0.28541068
1.46173087,1.97670159,0.60480779,1.04300753,0.08486142,0.08978547,0.22655930,0.42871090,0.06774612,0.27296879
1.46773387,1.87366625,0.56864367,0.99121810,0.08029324,0.08204617,0.21106968,0.40430705,0.06526824,0.26023832
1.47373687,1.77596073,0.53204322,0.94337181,0.07553526,0.07523507,0.19662695,0.38015389,0.06292787,0.24747848
1.47973987,1.68490780,0.49550357,0.90012499,0.07066877,0.06932584,0.18332472,0.35656233,0.06078320,0.23495268
1.48574287,1.60177455,0.45951358,0.86209409,0.06577357,0.06429021,0.17125421,0.33383725,0.05889083,0.22292198
1.49174587,1.52773898,0.42454199,0.82983837,0.06092610,0.06009863,0.16050235,0.31226991,0.05730421,0.21163867
1.49774887,1.46385910,0.39102676,0.80384369,0.05619774,0.05672083,0.15114977,0.29213111,0.05607220,0.20134041
1.50375188,1.41104572,0.35936601,0.78450821,0.05165344,0.05412612,0.14326885,0.27366528,0.05523787,0.19224500
1.50975488,1.37004002,0.32991081,0.77213053,0.04735074,0.05228372,0.13692202,0.25708587,0.05483740,0.18454591
1.51575788,1.34139681,0.30296002,0.76690074,0.04333906,0.05116287,0.13216021,0.24257196,0.05489926,0.17840878
1.52176088,1.32547389,0.27875717,0.76889486,0.03965941,0.05073303,0.12902169,0.23026628,0.05544367,0.17396873
1.52776388,1.32242749,0.25748925,0.77807266,0.03634438,0.05096405,0.12753125,0.22027454,0.05648223,0.17132865
1.53376688,1.33221381,0.23928745,0.79427889,0.03341840,0.05182628,0.12769967,0.21266597,0.05801782,0.17055830
1.53976988,1.35459587,0.22422936,0.81724783,0.03089825,0.05329074,0.12952345,0.20747483,0.06004475,0.17169420
1.54577289,1.38915520,0.21234245,0.84661054,0.02879375,0.05532926,0.13298488,0.20470280,0.06254907,0.17474016
1.55177589,1.43530717,0.20360850,0.88190474,0.02710848,0.05791457,0.13805217,0.20432187,0.06550901,0.17966834
1.55777889,1.49231915,0.19796861,0.92258643,0.02584066,0.06102038,0.14467970,0.20627753,0.06889563,0.18642080
1.56378189,1.55933025,0.19532848,0.96804288,0.02498389,0.06462129,0.15280828,0.21049204,0.07267344,0.19491132
1.56978489,1.63537167,0.19556363,1.01760625,0.02452791,0.06869267,0.16236531,0.21686750,0.07680121,0.20502746
1.57578789,1.71938679,0.19852433,1.07056727,0.02445916,0.07321038,0.17326490,0.22528863,0.08123268,0.21663280
1.58179090,1.81024994,0.20404006,1.12618851,0.02476133,0.07815034,0.18540783,0.23562509,0.08591738,0.22956926
1.58779390,1.90678361,0.21192335,1.18371666,0.02541561,0.08348798,0.19868134,0.24773319,0.09080137,0.24365952
