energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.92646323,2.65357758,0.00250412,0.03156004,0.19304098,2.12337096,0.15701929,0.64204782,0.00486284,0.08008980
-2.92046023,2.64828636,0.00244122,0.03247494,0.19302431,2.10247657,0.15745156,0.65259353,0.00472835,0.08110828
-2.91445723,2.65776668,0.00238649,0.03357221,0.19478502,2.09356242,0.15843825,0.66669691,0.00460215,0.08249730
-2.90845423,2.68302251,0.00233985,0.03486520,0.19844333,2.09761623,0.16008937,0.68441302,0.00448692,0.08427415
-2.90245123,2.72481773,0.00230091,0.03636442,0.20408893,2.11544659,0.16250683,0.70572815,0.00438506,0.08644861
-2.89644822,2.78364094,0.00226906,0.03807680,0.21177724,2.14764984,0.16578066,0.73055681,0.00429857,0.08902216
-2.89044522,2.85967416,0.00224343,0.04000498,0.22152612,2.19457870,0.16998522,0.75874081,0.00422904,0.09198745
-2.88444222,2.95276683,0.00222301,0.04214659,0.23331330,2.25631408,0.17517555,0.79005041,0.00417761,0.09532796
-2.87843922,3.06241689,0.00220663,0.04449374,0.24707457,2.33264174,0.18138410,0.82418780,0.00414492,0.09901783
-2.87243622,3.18776036,0.00219302,0.04703261,0.26270299,2.42303543,0.18861789,0.86079279,0.00413115,0.10302207
-2.86643322,3.32757089,0.00218089,0.04974318,0.28004904,2.52664793,0.19685627,0.89945076,0.00413600,0.10729691
-2.86043022,3.48027029,0.00216897,0.05259924,0.29892214,2.64231153,0.20604952,0.93970247,0.00415868,0.11179058
-2.85442721,3.64395079,0.00215603,0.05556862,0.31909330,2.76854880,0.21611824,0.98105569,0.00419801,0.11644433
-2.84842421,3.81640929,0.00214099,0.05861364,0.34029915,2.90359453,0.22695379,1.02299808,0.00425243,0.12119377
-2.84242121,3.99519332,0.00212290,0.06169179,0.36224719,3.04542885,0.23841971,1.06501100,0.00432008,0.12597048
-2.83641821,4.17765778,0.00210104,0.06475672,0.38462234,3.19182144,0.25035423,1.10658364,0.00439885,0.13070383
-2.83041521,4.36103122,0.00207487,0.06775931,0.40709447,3.34038566,0.26257377,1.14722706,0.00448649,0.13532306
-2.82441221,4.54248945,0.00204411,0.07064905,0.42932687,3.48864136,0.27487739,1.18648741,0.00458066,0.13975938
-2.81840920,4.71923417,0.00200871,0.07337545,0.45098529,3.63408422,0.28705206,1.22395803,0.00467906,0.14394817
-2.81240620,4.88857373,0.00196885,0.07588950,0.47174727,3.77425917,0.29887859,1.25928970,0.00477947,0.14783111
-2.80640320,5.04800268,0.00192494,0.07814524,0.49131144,3.90683500,0.31013798,1.29219886,0.00487986,0.15135819
-2.80040020,5.19527712,0.00187758,0.08010117,0.50940637,4.02967713,0.32061798,1.32247337,0.00497846,0.15448947
-2.79439720,5.32848239,0.00182750,0.08172156,0.52579863,4.14091519,0.33011964,1.34997557,0.00507380,0.15719653
-2.78839420,5.44609010,0.00177561,0.08297764,0.54029966,4.23900252,0.33846351,1.37464275,0.00516477,0.15946354
-2.78239120,5.54700208,0.00172285,0.08384850,0.55277117,4.32276466,0.34549526,1.39648487,0.00525067,0.16128793
-2.77638819,5.63057889,0.00167024,0.08432172,0.56312876,4.39143442,0.35109057,1.41557985,0.00533119,0.16268045
-2.77038519,5.69665173,0.00161879,0.08439373,0.57134370,4.44467186,0.35515896,1.43206670,0.00540645,0.16366489
-2.76438219,5.74551701,0.00156948,0.08406982,0.57744250,4.48256796,0.35764647,1.44613677,0.00547693,0.16427719
-2.75837919,5.77791383,0.00152321,0.08336390,0.58150464,4.50563181,0.35853709,1.45802380,0.00554346,0.16456409
-2.75237619,5.79498538,0.00148080,0.08229788,0.58365821,4.51476174,0.35785289,1.46799300,0.00560718,0.16458143
-2.74637319,5.79822601,0.00144296,0.08090083,0.58407392,4.51120173,0.35565278,1.47632997,0.00566945,0.16439205
-2.74037019,5.78941665,0.00141025,0.07920790,0.58295757,4.49648522,0.35203013,1.48332976,0.00573181,0.16406345
-2.73436718,5.77055139,0.00138312,0.07725906,0.58054150,4.47236888,0.34710921,1.48928669,0.00579583,0.16366535
-2.72836418,5.74375882,0.00136185,0.07509776,0.57707529,4.44075956,0.34104074,1.49448533,0.00586313,0.16326718
-2.72236118,5.71122164,0.00134661,0.07276942,0.57281621,4.40363787,0.33399668,1.49919291,0.00593521,0.16293565
-2.71635818,5.67509833,0.00133745,0.07032008,0.56801984,4.36298189,0.32616455,1.50365360,0.00601343,0.16273253
-2.71035518,5.63744999,0.00133429,0.06779498,0.56293132,4.32069451,0.31774146,1.50808451,0.00609892,0.16271273
-2.70435218,5.60017568,0.00133698,0.06523732,0.55777751,4.27853749,0.30892822,1.51267372,0.00619254,0.16292274
-2.69834917,5.56495851,0.00134525,0.06268717,0.55276044,4.23807511,0.29992354,1.51758002,0.00629485,0.16339946
-2.69234617,5.53322430,0.00135882,0.06018058,0.54805225,4.20062930,0.29091879,1.52293435,0.00640605,0.16416958
-2.68634317,5.50611399,0.00137734,0.05774887,0.54379172,4.16724794,0.28209325,1.52884241,0.00652605,0.16524931
-2.68034017,5.48446977,0.00140042,0.05541821,0.54008253,4.13868678,0.27361014,1.53538833,0.00665442,0.16664472
-2.67433717,5.46883471,0.00142769,0.05320937,0.53699302,4.11540512,0.26561347,1.54263871,0.00679047,0.16835233
-2.66833417,5.45946449,0.00145875,0.05113774,0.53455750,4.09757432,0.25822568,1.55064676,0.00693325,0.17036017
-2.66233117,5.45634944,0.00149323,0.04921349,0.53277873,4.08509786,0.25154619,1.55945600,0.00708163,0.17264899
-2.65632816,5.45924471,0.00153077,0.04744197,0.53163144,4.07764086,0.24565077,1.56910311,0.00723439,0.17519376
-2.65032516,5.46770597,0.00157101,0.04582414,0.53106647,4.07466697,0.24059158,1.57961955,0.00739022,0.17796512
-2.64432216,5.48112793,0.00161366,0.04435724,0.53101534,4.07547984,0.23639788,1.59103173,0.00754786,0.18093086
-2.63831916,5.49878328,0.00165843,0.04303538,0.53139477,4.07926681,0.23307733,1.60335954,0.00770610,0.18405724
-2.63231616,5.51985946,0.00170504,0.04185023,0.53211111,4.08514226,0.23061758,1.61661321,0.00786384,0.18731010
-2.62631316,5.54349155,0.00175326,0.04079170,0.53306419,4.09218834,0.22898819,1.63078869,0.00802017,0.19065577
-2.62031016,5.56878969,0.00180286,0.03984854,0.53415067,4.09949128,0.22814278,1.64586164,0.00817433,0.19406155
-2.61430715,5.59486021,0.00185364,0.03900892,0.53526662,4.10617196,0.22802109,1.66178071,0.00832577,0.19749601
-2.60830415,5.62082023,0.00190536,0.03826092,0.53630931,4.11140965,0.22855120,1.67846033,0.00847410,0.20092888
-2.60230115,5.64580606,0.00195783,0.03759292,0.53717840,4.11445890,0.22965151,1.69577377,0.00861910,0.20433076
-2.59629815,5.66897626,0.00201078,0.03699394,0.53777639,4.11465946,0.23123271,1.71354710,0.00876065,0.20767260
-2.59029515,5.68951071,0.00206398,0.03645384,0.53800869,4.11144005,0.23319956,1.73155467,0.00889871,0.21092505
-2.58429215,5.70660726,0.00211711,0.03596350,0.53778337,4.10431703,0.23545254,1.74951673,0.00903325,0.21405782
-2.57828914,5.71947785,0.00216983,0.03551492,0.53701079,4.09288914,0.23788940,1.76709975,0.00916422,0.21703903
-2.57228614,5.72734572,0.00222175,0.03510125,0.53560337,4.07682981,0.24040660,1.78391973,0.00929146,0.21983486
-2.56628314,5.72944546,0.00227243,0.03471678,0.53347556,4.05587862,0.24290066,1.79954891,0.00941469,0.22240922
-2.56028014,5.72502713,0.00232136,0.03435697,0.53054425,4.02983309,0.24526958,1.81352569,0.00953349,0.22472393
-2.55427714,5.71336536,0.00236800,0.03401839,0.52672972,3.99854217,0.24741419,1.82536772,0.00964722,0.22673909
-2.54827414,5.69377378,0.00241174,0.03369869,0.52195701,3.96190219,0.24923949,1.83458773,0.00975508,0.22841384
-2.54227114,5.66562462,0.00245197,0.03339661,0.51615787,3.91985587,0.25065619,1.84071137,0.00985612,0.22970749
-2.53626813,5.62837278,0.00248802,0.03311188,0.50927320,3.87239449,0.25158207,1.84329653,0.00994923,0.23058088
-2.53026513,5.58158310,0.00251926,0.03284529,0.50125567,3.81956317,0.25194353,1.84195296,0.01003324,0.23099800
-2.52426213,5.52495928,0.00254507,0.03259856,0.49207265,3.76146842,0.25167702,1.83636132,0.01010696,0.23092770
-2.51825913,5.45837253,0.00256488,0.03237440,0.48170896,3.69828752,0.25073041,1.82629074,0.01016924,0.23034553
-2.51225613,5.38188781,0.00257820,0.03217637,0.47016949,3.63027827,0.24906427,1.81161373,0.01021907,0.22923536
-2.50625313,5.29578576,0.00258462,0.03200884,0.45748137,3.55778832,0.24665292,1.79231766,0.01025567,0.22759091
-2.50025013,5.20057837,0.00258389,0.03187687,0.44369545,3.48126275,0.24348525,1.76851222,0.01027851,0.22541693
-2.49424712,5.09701674,0.00257587,0.03178604,0.42888717,3.40124875,0.23956522,1.74043207,0.01028745,0.22273003
-2.48824412,4.98608988,0.00256062,0.03174225,0.41315642,3.31839666,0.23491201,1.70843475,0.01028273,0.21955903
-2.48224112,4.86901376,0.00253833,0.03175149,0.39662658,3.23345657,0.22955972,1.67299346,0.01026504,0.21594478
-2.47623812,4.74721056,0.00250941,0.03181959,0.37944262,3.14727008,0.22355677,1.63468533,0.01023552,0.21193956
-2.47023512,4.62227841,0.00247440,0.03195187,0.36176833,3.06075710,0.21696473,1.59417521,0.01019579,0.20760586
-2.46423212,4.49595262,0.00243406,0.03215291,0.34378274,2.97489793,0.20985684,1.55219599,0.01014786,0.20301477
-2.45822911,4.37005970,0.00238923,0.03242615,0.32567596,2.89071112,0.20231617,1.50952604,0.01009412,0.19824397
-2.45222611,4.24646601,0.00234093,0.03277365,0.30764449,2.80922778,0.19443342,1.46696485,0.01003728,0.19337535
-2.44622311,4.12702278,0.00229024,0.03319579,0.28988628,2.73146327,0.18630454,1.42530768,0.00998024,0.18849254
-2.44022011,4.01350991,0.00223830,0.03369107,0.27259566,2.65838751,0.17802816,1.38532037,0.00992602,0.18367816
-2.43421711,3.90758052,0.00218628,0.03425591,0.25595834,2.59089479,0.16970295,1.34771517,0.00987762,0.17901128
-2.42821411,3.81070835,0.00213533,0.03488456,0.24014675,2.52977460,0.16142505,1.31312849,0.00983791,0.17456484
-2.42221111,3.72414001,0.00208654,0.03556907,0.22531575,2.47568429,0.15328559,1.28210128,0.00980952,0.17040338
-2.41620810,3.64885371,0.00204091,0.03629934,0.21159886,2.42912492,0.14536844,1.25506264,0.00979466,0.16658105
-2.41020510,3.58552588,0.00199932,0.03706324,0.19910522,2.39042101,0.13774822,1.23231722,0.00979510,0.16314000
-2.40420210,3.53450680,0.00196249,0.03784685,0.18791724,2.35970524,0.13048868,1.21403656,0.00981199,0.16010921
-2.39819910,3.49580612,0.00193096,0.03863469,0.17808900,2.33690846,0.12364146,1.20025468,0.00984582,0.15750377
-2.39219610,3.46908849,0.00190509,0.03941008,0.16964551,2.32175577,0.11724527,1.19086788,0.00989637,0.15532464
-2.38619310,3.45367981,0.00188502,0.04015553,0.16258269,2.31376876,0.11132554,1.18563857,0.00996266,0.15355893
-2.38019010,3.44858363,0.00187072,0.04085314,0.15686811,2.31227406,0.10589444,1.18420323,0.01004293,0.15218058
-2.37418709,3.45250753,0.00186192,0.04148505,0.15244251,2.31641813,0.10095142,1.18608379,0.01013473,0.15115146
-2.36818409,3.46389866,0.00185822,0.04203389,0.14922194,2.32518810,0.09648405,1.19070245,0.01023489,0.15042293
-2.36218109,3.48098767,0.00185899,0.04248319,0.14710048,2.33743797,0.09246921,1.19739934,0.01033970,0.14993759
-2.35617809,3.50183966,0.00186352,0.04281786,0.14595355,2.35191979,0.08887460,1.20545248,0.01044492,0.14963142
-2.35017509,3.52441102,0.00187096,0.04302451,0.14564158,2.36731882,0.08566046,1.21409961,0.01054599,0.14943599
-2.34417209,3.54661037,0.00188037,0.04309184,0.14601415,2.38229177,0.08278145,1.22256132,0.01063817,0.14928083
-2.33816908,3.56636190,0.00189080,0.04301095,0.14691428,2.39550687,0.08018859,1.23006464,0.01071666,0.14909590
-2.33216608,3.58166922,0.00190128,0.04277554,0.14818291,2.40568461,0.07783124,1.23586667,0.01077682,0.14881385
-2.32616308,3.59067769,0.00191088,0.04238214,0.14966345,2.41163775,0.07565905,1.23927742,0.01081435,0.14837236
-2.32016008,3.59173305,0.00191876,0.04183021,0.15120619,2.41230908,0.07362378,1.23968115,0.01082540,0.14771613
-2.31415708,3.58343447,0.00192420,0.04112220,0.15267254,2.40680576,0.07168092,1.23655563,0.01080677,0.14679872
-2.30815408,3.56468001,0.00192661,0.04026356,0.15393894,2.39442867,0.06979115,1.22948856,0.01075604,0.14558399
-2.30215108,3.53470285,0.00192562,0.03926262,0.15490030,2.37469578,0.06792151,1.21819072,0.01067164,0.14404725
-2.29614807,3.49309668,0.00192106,0.03813047,0.15547284,2.34735836,0.06604630,1.20250525,0.01055297,0.14217595
-2.29014507,3.43982955,0.00191300,0.03688076,0.15559635,2.31240954,0.06414768,1.18241286,0.01040042,0.13996996
-2.28414207,3.37524519,0.00190180,0.03552942,0.15523562,2.27008455,0.06221594,1.15803266,0.01021537,0.13744140
-2.27813907,3.30005204,0.00188804,0.03409431,0.15438104,2.22085277,0.06024949,1.12961871,0.01000019,0.13461408
-2.27213607,3.21530018,0.00187262,0.03259488,0.15304844,2.16540172,0.05825456,1.09755235,0.00975812,0.13152246
-2.26613307,3.12234716,0.00185667,0.03105174,0.15127802,2.10461366,0.05624462,1.06233073,0.00949324,0.12821033
-2.26013007,3.02281420,0.00184160,0.02948620,0.14913248,2.03953589,0.05423963,1.02455185,0.00921030,0.12472912
-2.25412706,2.91853440,0.00182904,0.02791984,0.14669435,1.97134568,0.05226503,0.98489701,0.00891460,0.12113602
-2.24812406,2.81149518,0.00182082,0.02637398,0.14406278,1.90131163,0.05035062,0.94411105,0.00861180,0.11749186
-2.24212106,2.70377735,0.00181893,0.02486926,0.14134963,1.83075283,0.04852938,0.90298143,0.00830777,0.11385905
-2.23611806,2.59749296,0.00182549,0.02342516,0.13867528,1.76099751,0.04683624,0.86231680,0.00800841,0.11029938
-2.23011506,2.49472458,0.00184266,0.02205960,0.13616414,1.69334294,0.04530679,0.82292580,0.00771948,0.10687202
-2.22411206,2.39746800,0.00187265,0.02078856,0.13394005,1.62901793,0.04397613,0.78559694,0.00744643,0.10363165
-2.21810905,2.30758044,0.00191757,0.01962576,0.13212185,1.56914941,0.04287775,0.75108009,0.00719426,0.10062681
-2.21210605,2.22673578,0.00197946,0.01858242,0.13081913,1.51473416,0.04204254,0.72006994,0.00696739,0.09789863
-2.20610305,2.15638801,0.00206012,0.01766707,0.13012837,1.46661649,0.04149797,0.69319214,0.00676953,0.09547972
-2.20010005,2.09774372,0.00216116,0.01688547,0.13012970,1.42547245,0.04126736,0.67099186,0.00660366,0.09339363
-2.19409705,2.05174390,0.00228382,0.01624056,0.13088417,1.39180066,0.04136940,0.65392536,0.00647190,0.09165446
-2.18809405,2.01905498,0.00242900,0.01573253,0.13243189,1.36591988,0.04181780,0.64235403,0.00637553,0.09026699
-2.18209105,2.00006863,0.00259714,0.01535897,0.13479080,1.34797273,0.04262108,0.63654120,0.00631496,0.08922701
-2.17608804,1.99490965,0.00278820,0.01511507,0.13795634,1.33793503,0.04378257,0.63665121,0.00628977,0.08852199
-2.17008504,2.00345072,0.00300160,0.01499385,0.14190190,1.33563003,0.04530051,0.64275058,0.00629875,0.08813202
-2.16408204,2.02533323,0.00323620,0.01498652,0.14657999,1.34074654,0.04716830,0.65481112,0.00633993,0.08803092
-2.15807904,2.05999247,0.00349028,0.01508279,0.15192409,1.35285990,0.04937488,0.67271445,0.00641070,0.08818745
-2.15207604,2.10668639,0.00376150,0.01527130,0.15785116,1.37145483,0.05190514,0.69625796,0.00650791,0.08856669
-2.14607304,2.16452634,0.00404698,0.01553996,0.16426455,1.39594912,0.05474044,0.72516182,0.00662791,0.08913135
-2.14007004,2.23250878,0.00434325,0.01587640,0.17105734,1.42571708,0.05785924,0.75907692,0.00676677,0.08984318
-2.13406703,2.30954699,0.00464635,0.01626829,0.17811585,1.46011196,0.06123761,0.79759361,0.00692032,0.09066416
-2.12806403,2.39450177,0.00495186,0.01670377,0.18532323,1.49848663,0.06484994,0.84025113,0.00708428,0.09155778
-2.12206103,2.48621032,0.00525502,0.01717170,0.19256299,1.54021166,0.06866951,0.88654754,0.00725444,0.09248996
-2.11605803,2.58351285,0.00555080,0.01766200,0.19972234,1.58469055,0.07266909,0.93595023,0.00742672,0.09343001
-2.11005503,2.68527618,0.00583402,0.01816585,0.20669517,1.63137170,0.07682155,0.98790668,0.00759732,0.09435129
-2.10405203,2.79041421,0.00609949,0.01867589,0.21338460,1.67975685,0.08110032,1.04185546,0.00776278,0.09523170
-2.09804902,2.89790481,0.00634215,0.01918633,0.21970506,1.72940615,0.08547986,1.09723723,0.00792009,0.09605401
-2.09204602,3.00680313,0.00655722,0.01969301,0.22558381,1.77993993,0.08993605,1.15350553,0.00806679,0.09680598
-2.08604302,3.11625130,0.00674029,0.02019343,0.23096182,1.83103741,0.09444644,1.21013708,0.00820097,0.09748032
-2.08004002,3.22548463,0.00688753,0.02068668,0.23579413,1.88243289,0.09899047,1.26664135,0.00832133,0.09807448
-2.07403702,3.33383464,0.00699576,0.02117340,0.24004969,1.93390993,0.10354957,1.32256909,0.00842722,0.09859033
-2.06803402,3.44072919,0.00706258,0.02165564,0.24371069,1.98529408,0.10810716,1.37751956,0.00851863,0.09903370
-2.06203102,3.54569025,0.00708646,0.02213672,0.24677156,2.03644498,0.11264862,1.43114623,0.00859618,0.09941394
-2.05602801,3.64832988,0.00706678,0.02262106,0.24923764,2.08724850,0.11716113,1.48316081,0.00866111,0.09974336
-2.05002501,3.74834508,0.00700388,0.02311406,0.25112378,2.13760955,0.12163354,1.53333548,0.00871524,0.10003672
-2.04402201,3.84551218,0.00689905,0.02362187,0.25245278,2.18744638,0.12605618,1.58150340,0.00876095,0.10031074
-2.03801901,3.93968137,0.00675452,0.02415131,0.25325401,2.23668676,0.13042069,1.62755747,0.00880114,0.10058367
-2.03201601,4.03077211,0.00657336,0.02470970,0.25356214,2.28526646,0.13471987,1.67144763,0.00883921,0.10087500
-2.02601301,4.11876971,0.00635943,0.02530474,0.25341606,2.33313023,0.13894765,1.71317693,0.00887900,0.10120513
-2.02001001,4.20372357,0.00611724,0.02594447,0.25285814,2.38023537,0.14309905,1.75279661,0.00892475,0.10159531
-2.01400700,4.28574698,0.00585186,0.02663716,0.25193373,2.42655738,0.14717027,1.79040063,0.00898113,0.10206752
-2.00800400,4.36501846,0.00556871,0.02739127,0.25069100,2.47209748,0.15115890,1.82611990,0.00905311,0.10264449
-2.00200100,4.44178411,0.00527348,0.02821543,0.24918089,2.51689116,0.15506416,1.86011644,0.00914600,0.10334972
-1.99599800,4.51636034,0.00497190,0.02911835,0.24745734,2.56101686,0.15888718,1.89257782,0.00926536,0.10420754
-1.98999500,4.58913607,0.00466965,0.03010884,0.24557749,2.60460388,0.16263137,1.92371192,0.00941696,0.10524309
-1.98399200,4.66057336,0.00437218,0.03119563,0.24360186,2.64783843,0.16630275,1.95374204,0.00960667,0.10648215
-1.97798899,4.73120539,0.00408458,0.03238734,0.24159447,2.69096680,0.16991014,1.98290227,0.00984040,0.10795100
-1.97198599,4.80163065,0.00381147,0.03369225,0.23962253,2.73429482,0.17346536,2.01143309,0.01012394,0.10967591
-1.96598299,4.87250255,0.00355691,0.03511815,0.23775603,2.77818276,0.17698319,2.03957678,0.01046281,0.11168258
-1.95997999,4.94451357,0.00332431,0.03667200,0.23606676,2.82303555,0.18048115,2.06757250,0.01086215,0.11399535
-1.95397699,5.01837387,0.00311639,0.03835966,0.23462703,2.86928790,0.18397906,2.09565078,0.01132642,0.11663614
-1.94797399,5.09478427,0.00293516,0.04018549,0.23350796,2.91738490,0.18749832,2.12402717,0.01185930,0.11962331
-1.94197099,5.17440437,0.00278187,0.04215199,0.23277743,2.96775860,0.19106104,2.15289491,0.01246341,0.12297039
-1.93596798,5.25781670,0.00265708,0.04425934,0.23249773,3.02080171,0.19468886,2.18241663,0.01314013,0.12668470
-1.92996498,5.34548862,0.00256062,0.04650504,0.23272311,3.07683972,0.19840169,2.21271526,0.01388940,0.13076602
-1.92396198,5.43773377,0.00249170,0.04888357,0.23349724,3.13610301,0.20221629,2.24386426,0.01470956,0.13520542
-1.91795898,5.53467535,0.00244892,0.05138602,0.23485083,3.19870073,0.20614486,2.27587779,0.01559724,0.13998416
-1.91195598,5.63621353,0.00243038,0.05399996,0.23679956,3.26459811,0.21019370,2.30870125,0.01654725,0.14507304
-1.90595298,5.74199929,0.00243371,0.05670931,0.23934236,3.33359881,0.21436198,2.34220284,0.01755262,0.15043196
-1.89994997,5.85141682,0.00245622,0.05949438,0.24246029,3.40533379,0.21864083,2.37616694,0.01860462,0.15601004
-1.89394697,5.96357633,0.00249492,0.06233211,0.24611606,3.47925765,0.22301266,2.41028989,0.01969291,0.16174609
-1.88794397,6.07731827,0.00254668,0.06519637,0.25025425,3.55465304,0.22745094,2.44417878,0.02080574,0.16756964
-1.88194097,6.19122986,0.00260827,0.06805852,0.25480224,3.63064348,0.23192033,2.47735396,0.02193019,0.17340241
-1.87593797,6.30367368,0.00267647,0.07088799,0.25967191,3.70621391,0.23637725,2.50925539,0.02305253,0.17916019
-1.86993497,6.41282756,0.00274819,0.07365311,0.26476188,3.78023842,0.24077088,2.53925305,0.02415852,0.18475508
-1.86393197,6.51673431,0.00282048,0.07632190,0.26996041,3.85151364,0.24504451,2.56666138,0.02523389,0.19009794
-1.85792896,6.61335920,0.00289067,0.07886305,0.27514856,3.91879628,0.24913716,2.59075731,0.02626465,0.19510105
-1.85192596,6.70065264,0.00295637,0.08124676,0.28020375,3.98084287,0.25298548,2.61080132,0.02723755,0.19968071
-1.84592296,6.77661504,0.00301559,0.08344571,0.28500331,4.03644969,0.25652567,2.62606081,0.02814040,0.20375973
-1.83991996,6.83936106,0.00306670,0.08543580,0.28942793,4.08449085,0.25969549,2.63583468,0.02896242,0.20726971
-1.83391696,6.88717997,0.00310853,0.08719691,0.29336497,4.12395285,0.26243611,2.63947817,0.02969448,0.21015293
-1.82791396,6.91858965,0.00314032,0.08871341,0.29671130,4.15396377,0.26469382,2.63642685,0.03032931,0.21236381
-1.82191096,6.93238173,0.00316172,0.08997456,0.29937575,4.17381622,0.26642148,2.62621843,0.03086161,0.21386992
-1.81590795,6.92765614,0.00317282,0.09097468,0.30128091,4.18298292,0.26757957,2.60851169,0.03128811,0.21465238
-1.80990495,6.90384394,0.00317406,0.09171314,0.30236452,4.18112493,0.26813702,2.58310134,0.03160750,0.21470578
-1.80390195,6.86071782,0.00316624,0.09219410,0.30258010,4.16809246,0.26807156,2.54992830,0.03182035,0.21403765
-1.79789895,6.79839064,0.00315042,0.09242615,0.30189724,4.14391888,0.26736986,2.50908486,0.03192895,0.21266742
-1.79189595,6.71730272,0.00312794,0.09242173,0.30030125,4.10880900,0.26602724,2.46081457,0.03193711,0.21062508
-1.78589295,6.61819915,0.00310028,0.09219644,0.29779258,4.06312263,0.26404725,2.40550687,0.03184993,0.20794959
-1.77988994,6.50209920,0.00306909,0.09176824,0.29438586,4.00735485,0.26144103,2.34368684,0.03167356,0.20468719
-1.77388694,6.37025949,0.00303608,0.09115667,0.29010878,3.94211458,0.25822655,2.27600060,0.03141495,0.20088955
-1.76788394,6.22413343,0.00300299,0.09038197,0.28500095,3.86810249,0.25442786,2.20319712,0.03108167,0.19661216
-1.76188094,6.06532900,0.00297159,0.08946438,0.27911259,3.78608988,0.25007435,2.12610736,0.03068167,0.19191270
-1.75587794,5.89556685,0.00294358,0.08842339,0.27250346,3.69689922,0.24520004,2.04562179,0.03022316,0.18684976
-1.74987494,5.71664063,0.00292064,0.08727720,0.26524174,3.60138725,0.23984307,1.96266722,0.02971450,0.18148175
-1.74387194,5.53038094,0.00290436,0.08604230,0.25740306,3.50043119,0.23404520,1.87818410,0.02916412,0.17586606
-1.73786893,5.33862392,0.00289628,0.08473322,0.24906964,3.39491794,0.22785156,1.79310521,0.02858049,0.17005860
-1.73186593,5.14318530,0.00289785,0.08336248,0.24032949,3.28573650,0.22131041,1.70833655,0.02797212,0.16411347
-1.72586293,4.94583988,0.00291048,0.08194068,0.23127567,3.17377294,0.21447302,1.62474106,0.02734757,0.15808292
-1.71985993,4.74830665,0.00293550,0.08047676,0.22200551,3.05990764,0.20739362,1.54312583,0.02671548,0.15201746
-1.71385693,4.55223875,0.00297421,0.07897844,0.21261987,2.94501393,0.20012930,1.46423281,0.02608461,0.14596602
-1.70785393,4.35921784,0.00302786,0.07745271,0.20322215,2.82995765,0.19273990,1.38873334,0.02546385,0.13997619
-1.70185093,4.17075179,0.00309765,0.07590647,0.19391738,2.71559674,0.18528784,1.31722616,0.02486219,0.13409447
-1.69584792,3.98827484,0.00318473,0.07434715,0.18481103,2.60278031,0.17783785,1.25023874,0.02428871,0.12836638
-1.68984492,3.81314913,0.00329022,0.07278333,0.17600772,2.49234674,0.17045648,1.18823120,0.02375245,0.12283653
-1.68384192,3.64666662,0.00341513,0.07122539,0.16760984,2.38512032,0.16321161,1.13160257,0.02326234,0.11754850
-1.67783892,3.49005065,0.00356041,0.06968593,0.15971605,2.28190637,0.15617169,1.08069830,0.02282701,0.11254470
-1.67183592,3.34445633,0.00372687,0.06818023,0.15241967,2.18348468,0.14940492,1.03581865,0.02245462,0.10786595
-1.66583292,3.21096929,0.00391516,0.06672646,0.14580722,2.09060159,0.14297834,0.99722700,0.02215262,0.10355102
-1.65982991,3.09060260,0.00412577,0.06534574,0.13995685,2.00396081,0.13695671,0.96515761,0.02192754,0.09963610
-1.65382691,2.98429162,0.00435897,0.06406205,0.13493705,1.92421364,0.13140154,0.93982206,0.02178473,0.09615420
-1.64782391,2.89288713,0.00461481,0.06290193,0.13080543,1.85194893,0.12636993,0.92141414,0.02172819,0.09313445
-1.64182091,2.81714684,0.00489310,0.06189405,0.12760781,1.78768336,0.12191359,0.91011268,0.02176034,0.09060158
-1.63581791,2.75772602,0.00519342,0.06106855,0.12537758,1.73185283,0.11807784,0.90608226,0.02188191,0.08857531
-1.62981491,2.71516755,0.00551509,0.06045631,0.12413535,1.68480517,0.11490080,0.90947170,0.02209183,0.08706996
-1.62381191,2.68989231,0.00585727,0.06008807,0.12388900,1.64679500,0.11241268,0.92041053,0.02238721,0.08609407
-1.61780890,2.68219024,0.00621891,0.05999357,0.12463400,1.61798079,0.11063531,0.93900357,0.02276344,0.08565026
-1.61180590,2.69221294,0.00659888,0.06020048,0.12635407,1.59842462,0.10958179,0.96532403,0.02321425,0.08573518
-1.60580290,2.71996806,0.00699597,0.06073353,0.12902216,1.58809448,0.10925643,0.99940554,0.02373196,0.08633966
-1.59979990,2.76531592,0.00740899,0.06161355,0.13260160,1.58686924,0.10965484,1.04123352,0.02430776,0.08744893
-1.59379690,2.82796854,0.00783683,0.06285659,0.13704752,1.59454577,0.11076424,1.09073642,0.02493199,0.08904306
-1.58779390,2.90749106,0.00827849,0.06447322,0.14230836,1.61084805,0.11256398,1.14777725,0.02559458,0.09109740
-1.58179090,3.00330535,0.00873320,0.06646785,0.14832736,1.63543759,0.11502618,1.21214592,0.02628536,0.09358321
-1.57578789,3.11469563,0.00920037,0.06883827,0.15504416,1.66792445,0.11811651,1.28355269,0.02699454,0.09646822
-1.56978489,3.24081555,0.00967968,0.07157529,0.16239621,1.70787842,0.12179506,1.36162320,0.02771302,0.09971726
-1.56378189,3.38069634,0.01017102,0.07466264,0.17032002,1.75483935,0.12601725,1.44589525,0.02843279,0.10329288
