energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.30115058,1.97685477,0.56207738,0.00162610,0.60122363,1.41918927,0.01319851,0.06105824
-4.29514757,1.90822958,0.54016866,0.00157158,0.57241505,1.37284837,0.01272878,0.05978867
-4.28914457,1.83941567,0.51816050,0.00151884,0.54398373,1.32634370,0.01219896,0.05881454
-4.28314157,1.77222678,0.49646622,0.00146980,0.51637701,1.28105309,0.01162081,0.05820786
-4.27713857,1.70845834,0.47548341,0.00142637,0.49001703,1.23834801,0.01100674,0.05803948
-4.27113557,1.64984420,0.45558432,0.00139040,0.46529232,1.19956008,0.01036949,0.05837754
-4.26513257,1.59801460,0.43710677,0.00136363,0.44254998,1.16594829,0.00972174,0.05928582
-4.25912956,1.55445636,0.42034575,0.00134768,0.42208872,1.13866797,0.00907575,0.06082209
-4.25312656,1.52047638,0.40554617,0.00134395,0.40415282,1.11874220,0.00844305,0.06303636
-4.24712356,1.49716950,0.39289680,0.00135364,0.38892725,1.10703643,0.00783414,0.06596913
-4.24112056,1.48539143,0.38252586,0.00137771,0.37653420,1.10423687,0.00725831,0.06964970
-4.23511756,1.48573749,0.37449828,0.00141683,0.36703098,1.11083329,0.00672339,0.07409458
-4.22911456,1.49852776,0.36881479,0.00147137,0.36040961,1.12710639,0.00623569,0.07930599
-4.22311156,1.52379888,0.36541298,0.00154139,0.35659783,1.15312029,0.00579990,0.08527063
-4.21710855,1.56130272,0.36417023,0.00162663,0.35546194,1.18872004,0.00541908,0.09195867
-4.21110555,1.61051201,0.36490847,0.00172650,0.35681099,1.23353436,0.00509469,0.09932310
-4.20510255,1.67063271,0.36740069,0.00184009,0.36040259,1.28698340,0.00482668,0.10729942
-4.19909955,1.74062275,0.37137886,0.00196616,0.36594999,1.34829141,0.00461356,0.11580585
-4.19309655,1.81921681,0.37654318,0.00210318,0.37313033,1.41650396,0.00445258,0.12474394
-4.18709355,1.90495644,0.38257220,0.00224936,0.38159379,1.49050935,0.00433989,0.13399976
-4.18109055,1.99622487,0.38913359,0.00240264,0.39097350,1.56906371,0.00427068,0.14344559
-4.17508754,2.09128562,0.39589519,0.00256080,0.40089583,1.65081922,0.00423940,0.15294210
-4.16908454,2.18832403,0.40253591,0.00272141,0.41099089,1.73435481,0.00423994,0.16234111
-4.16308154,2.28549071,0.40875634,0.00288197,0.42090285,1.81820870,0.00426583,0.17148867
-4.15707854,2.38094584,0.41428842,0.00303992,0.43029989,1.90091184,0.00431044,0.18022862
-4.15107554,2.47290320,0.41890424,0.00319269,0.43888345,1.98102165,0.00436713,0.18840634
-4.14507254,2.55967289,0.42242342,0.00333779,0.44639658,2.05715513,0.00442945,0.19587268
-4.13906953,2.63970145,0.42471900,0.00347285,0.45263103,2.12802046,0.00449128,0.20248790
-4.13306653,2.71160847,0.42572170,0.00359569,0.45743306,2.19244628,0.00454696,0.20812548
-4.12706353,2.77421855,0.42542226,0.00370437,0.46070759,2.24940791,0.00459145,0.21267570
-4.12106053,2.82658766,0.42387201,0.00379722,0.46242065,2.29804960,0.00462038,0.21604877
-4.11505753,2.86802306,0.42118148,0.00387292,0.46260007,2.33770228,0.00463017,0.21817744
-4.10905453,2.89809618,0.41751718,0.00393049,0.46133423,2.36789612,0.00461803,0.21901891
-4.10305153,2.91664791,0.41309657,0.00396936,0.45876894,2.38836756,0.00458205,0.21855613
-4.09704852,2.92378596,0.40818136,0.00398933,0.45510254,2.39906045,0.00452116,0.21679815
-4.09104552,2.91987447,0.40306931,0.00399059,0.45057917,2.40012126,0.00443512,0.21377975
-4.08504252,2.90551591,0.39808466,0.00397372,0.44548056,2.39188849,0.00432449,0.20956028
-4.07903952,2.88152583,0.39356759,0.00393965,0.44011644,2.37487646,0.00419055,0.20422169
-4.07303652,2.84890138,0.38986274,0.00388963,0.43481375,2.34975417,0.00403523,0.19786590
-4.06703352,2.80878448,0.38730742,0.00382516,0.42990529,2.31731990,0.00386103,0.19061171
-4.06103052,2.76242107,0.38621952,0.00374797,0.42571775,2.27847244,0.00367088,0.18259117
-4.05502751,2.71111786,0.38688573,0.00365997,0.42255991,2.23417998,0.00346809,0.17394575
-4.04902451,2.65619821,0.38955043,0.00356315,0.42071112,2.18544804,0.00325617,0.16482246
-4.04302151,2.59895887,0.39440547,0.00345954,0.42041077,2.13328742,0.00303880,0.15536988
-4.03701851,2.54062937,0.40158156,0.00335117,0.42184894,2.07868368,0.00281967,0.14573456
-4.03101551,2.48233552,0.41114129,0.00323997,0.42515878,2.02256919,0.00260241,0.13605767
-4.02501251,2.42506859,0.42307442,0.00312777,0.43041087,1.96579890,0.00239055,0.12647210
-4.01900950,2.36966142,0.43729553,0.00301626,0.43760996,1.90913082,0.00218739,0.11710009
-4.01300650,2.31677232,0.45364435,0.00290689,0.44669413,1.85321179,0.00199600,0.10805151
-4.00700350,2.26687725,0.47188883,0.00280096,0.45753666,1.79856901,0.00181918,0.09942258
-4.00100050,2.22027052,0.49173098,0.00269952,0.46995037,1.74560749,0.00165944,0.09129533
-3.99499750,2.17707363,0.51281529,0.00260342,0.48369448,1.69461330,0.00151898,0.08373749
-3.98899450,2.13725153,0.53473963,0.00251329,0.49848365,1.64576195,0.00139972,0.07680285
-3.98299150,2.10063528,0.55706812,0.00242958,0.51399883,1.59913144,0.00130328,0.07053207
-3.97698849,2.06694962,0.57934550,0.00235260,0.52989943,1.55471881,0.00123104,0.06495372
-3.97098549,2.03584380,0.60111252,0.00228249,0.54583637,1.51245916,0.00118414,0.06008551
-3.96498249,2.00692394,0.62192154,0.00221931,0.56146520,1.47224588,0.00116349,0.05593561
-3.95897949,1.97978498,0.64135185,0.00216303,0.57645895,1.43395088,0.00116984,0.05250401
-3.95297649,1.95404056,0.65902374,0.00211359,0.59051984,1.39744363,0.00120375,0.04978373
-3.94697349,1.92934920,0.67461102,0.00207088,0.60338948,1.36260788,0.00126564,0.04776196
-3.94097049,1.90543546,0.68785108,0.00203480,0.61485704,1.32935534,0.00135583,0.04642096
-3.93496748,1.88210519,0.69855233,0.00200528,0.62476503,1.29763554,0.00147451,0.04573884
-3.92896448,1.85925439,0.70659844,0.00198222,0.63301253,1.26744173,0.00162179,0.04569007
-3.92296148,1.83687138,0.71194951,0.00196559,0.63955571,1.23881252,0.00179773,0.04624585
-3.91695848,1.81503286,0.71463995,0.00195533,0.64440589,1.21182970,0.00200232,0.04737437
-3.91095548,1.79389433,0.71477352,0.00195141,0.64762522,1.18661257,0.00223556,0.04904085
-3.90495248,1.77367607,0.71251566,0.00195380,0.64932047,1.16330954,0.00249750,0.05120772
-3.89894947,1.75464583,0.70808379,0.00196241,0.64963531,1.14208778,0.00278821,0.05383461
-3.89294647,1.73709970,0.70173609,0.00197718,0.64874164,1.12312177,0.00310793,0.05687852
-3.88694347,1.72134252,0.69375942,0.00199795,0.64683058,1.10658179,0.00345707,0.06029401
-3.88094047,1.70766926,0.68445710,0.00202452,0.64410355,1.09262298,0.00383626,0.06403353
-3.87493747,1.69634840,0.67413710,0.00205666,0.64076396,1.08137588,0.00424646,0.06804787
-3.86893447,1.68760839,0.66310130,0.00209403,0.63701001,1.07293890,0.00468898,0.07228671
-3.86293147,1.68162766,0.65163618,0.00213626,0.63302875,1.06737298,0.00516553,0.07669934
-3.85692846,1.67852847,0.64000534,0.00218290,0.62899154,1.06469881,0.00567825,0.08123537
-3.85092546,1.67837463,0.62844400,0.00223347,0.62505113,1.06489620,0.00622970,0.08584550
-3.84492246,1.68117252,0.61715552,0.00228743,0.62134005,1.06790562,0.00682284,0.09048233
-3.83891946,1.68687495,0.60630984,0.00234424,0.61797017,1.07363125,0.00746096,0.09510101
-3.83291646,1.69538693,0.59604359,0.00240334,0.61503323,1.08194517,0.00814758,0.09965983
-3.82691346,1.70657247,0.58646158,0.00246415,0.61260190,1.09269204,0.00888625,0.10412065
-3.82091046,1.72026153,0.57763938,0.00252613,0.61073109,1.10569361,0.00968043,0.10844908
-3.81490745,1.73625618,0.56962639,0.00258874,0.60945919,1.12075278,0.01053318,0.11261454
-3.80890445,1.75433539,0.56244934,0.00265147,0.60880897,1.13765656,0.01144692,0.11659004
-3.80290145,1.77425798,0.55611554,0.00271382,0.60878800,1.15617783,0.01242313,0.12035180
-3.79689845,1.79576347,0.55061595,0.00277531,0.60938846,1.17607574,0.01346204,0.12387871
-3.79089545,1.81857099,0.54592762,0.00283546,0.61058648,1.19709489,0.01456232,0.12715173
-3.78489245,1.84237652,0.54201563,0.00289381,0.61234097,1.21896348,0.01572080,0.13015313
-3.77888944,1.86684909,0.53883442,0.00294987,0.61459234,1.24139087,0.01693222,0.13286590
-3.77288644,1.89162663,0.53632867,0.00300314,0.61726132,1.26406497,0.01818906,0.13527313
-3.76688344,1.91631237,0.53443379,0.00305306,0.62024812,1.28665010,0.01948141,0.13735766
-3.76088044,1.94047253,0.53307645,0.00309906,0.62343233,1.30878583,0.02079693,0.13910181
-3.75487744,1.96363635,0.53217507,0.00314053,0.62667389,1.33008722,0.02212100,0.14048748
-3.74887444,1.98529884,0.53164078,0.00317680,0.62981521,1.35014711,0.02343684,0.14149647
-3.74287144,2.00492701,0.53137884,0.00320719,0.63268460,1.36854049,0.02472584,0.14211109
-3.73686843,2.02196957,0.53129081,0.00323099,0.63510121,1.38483128,0.02596794,0.14231505
-3.73086543,2.03587027,0.53127742,0.00324751,0.63688111,1.39858139,0.02714218,0.14209452
-3.72486243,2.04608438,0.53124219,0.00325609,0.63784453,1.40936180,0.02822722,0.14143941
-3.71885943,2.05209782,0.53109583,0.00325611,0.63782388,1.41676538,0.02920200,0.14034473
-3.71285643,2.05344802,0.53076103,0.00324706,0.63667211,1.42042075,0.03004641,0.13881191
-3.70685343,2.04974561,0.53017771,0.00322857,0.63427114,1.42000668,0.03074195,0.13685013
-3.70085043,2.04069558,0.52930820,0.00320041,0.63053963,1.41526614,0.03127236,0.13447742
-3.69484742,2.02611706,0.52814225,0.00316254,0.62543999,1.40601939,0.03162423,0.13172154
-3.68884442,2.00596014,0.52670146,0.00311515,0.61898385,1.39217520,0.03178747,0.12862056
-3.68284142,1.98031910,0.52504277,0.00305866,0.61123594,1.37373978,0.03175570,0.12522306
-3.67683842,1.94944091,0.52326094,0.00299373,0.60231596,1.35082259,0.03152654,0.12158791
-3.67083542,1.91372837,0.52148954,0.00292128,0.59239830,1.32363890,0.03110171,0.11778374
-3.66483242,1.87373772,0.51990041,0.00284247,0.58170967,1.29250863,0.03048701,0.11388787
-3.65882941,1.83017042,0.51870159,0.00275869,0.57052470,1.25785173,0.02969216,0.10998500
-3.65282641,1.78385938,0.51813342,0.00267153,0.55915953,1.22017989,0.02873048,0.10616547
-3.64682341,1.73575030,0.51846322,0.00258276,0.54796403,1.18008534,0.02761852,0.10252334
-3.64082041,1.68687865,0.51997850,0.00249427,0.53731266,1.13822689,0.02637545,0.09915428
-3.63481741,1.63834348,0.52297889,0.00240802,0.52759460,1.09531396,0.02502256,0.09615337
-3.62881441,1.59127908,0.52776731,0.00232602,0.51920364,1.05208948,0.02358254,0.09361289
-3.62281141,1.54682576,0.53464049,0.00225024,0.51252810,1.00931213,0.02207886,0.09162022
-3.61680840,1.50610109,0.54387936,0.00218258,0.50794138,0.96773888,0.02053513,0.09025597
-3.61080540,1.47017257,0.55573973,0.00212481,0.50579349,0.92810858,0.01897443,0.08959230
-3.60480240,1.44003319,0.57044351,0.00207851,0.50640389,0.89112705,0.01741880,0.08969164
-3.59879940,1.41658044,0.58817106,0.00204506,0.51005581,0.85745442,0.01588873,0.09060576
-3.59279640,1.40059977,0.60905478,0.00202560,0.51699233,0.82769492,0.01440281,0.09237524
-3.58679340,1.39275272,0.63317443,0.00202095,0.52741413,0.80238939,0.01297739,0.09502932
-3.58079040,1.39357010,0.66055411,0.00203170,0.54147894,0.78201052,0.01162644,0.09858624
-3.57478739,1.40344986,0.69116128,0.00205811,0.55930250,0.76696078,0.01036141,0.10305379
-3.56878439,1.42265944,0.72490754,0.00210015,0.58096069,0.75757253,0.00919128,0.10843027
-3.56278139,1.45134183,0.76165124,0.00215752,0.60649266,0.75411007,0.00812262,0.11470553
-3.55677839,1.48952453,0.80120160,0.00222967,0.63590437,0.75677295,0.00715976,0.12186219
-3.55077539,1.53713030,0.84332414,0.00231582,0.66917230,0.76570005,0.00630498,0.12987685
-3.54477239,1.59398879,0.88774696,0.00241497,0.70624670,0.78097368,0.00555877,0.13872114
-3.53876938,1.65984769,0.93416752,0.00252599,0.74705421,0.80262314,0.00492012,0.14836256
-3.53276638,1.73438255,0.98225943,0.00264761,0.79149925,0.83062729,0.00438675,0.15876510
-3.52676338,1.81720441,1.03167895,0.00277846,0.83946415,0.86491549,0.00395543,0.16988931
-3.52076038,1.90786442,1.08207072,0.00291713,0.89080770,0.90536698,0.00362221,0.18169214
-3.51475738,2.00585531,1.13307249,0.00306217,0.94536232,0.95180827,0.00338270,0.19412625
-3.50875438,2.11060955,1.18431867,0.00321216,1.00292971,1.00400892,0.00323219,0.20713896
-3.50275138,2.22149456,1.23544263,0.00336565,1.06327560,1.06167592,0.00316591,0.22067089
-3.49674837,2.33780564,1.28607777,0.00352128,1.12612375,1.12444724,0.00317911,0.23465437
-3.49074537,2.45875757,1.33585766,0.00367770,1.19114995,1.19188516,0.00326718,0.24901180
-3.48474237,2.58347615,1.38441539,0.00383365,1.25797649,1.26347031,0.00342570,0.26365411
-3.47873937,2.71099097,1.43138266,0.00398792,1.32616786,1.33859716,0.00365048,0.27847943
-3.47273637,2.84023087,1.47638894,0.00413935,1.39522834,1.41657196,0.00393759,0.29337225
-3.46673337,2.97002349,1.51906120,0.00428688,1.46460192,1.49661390,0.00428330,0.30820316
-3.46073037,3.09909998,1.55902465,0.00442949,1.53367523,1.57786016,0.00468408,0.32282929
-3.45472736,3.22610592,1.59590477,0.00456625,1.60178355,1.65937529,0.00513652,0.33709560
-3.44872436,3.34961879,1.62933089,0.00469632,1.66822017,1.74016534,0.00563728,0.35083704
-3.44272136,3.46817209,1.65894143,0.00481892,1.73224890,1.81919635,0.00618306,0.36388154
-3.43671836,3.58028574,1.68439082,0.00493337,1.79311935,1.89541716,0.00677044,0.37605373
-3.43071536,3.68450165,1.70535766,0.00503913,1.85008451,1.96778563,0.00739590,0.38717943
-3.42471236,3.77942324,1.72155404,0.00513574,1.90241977,2.03529725,0.00805571,0.39709044
-3.41870935,3.86375698,1.73273529,0.00522288,1.94944264,2.09701524,0.00874586,0.40562971
-3.41270635,3.93635408,1.73870975,0.00530038,1.99053202,2.15210029,0.00946203,0.41265642
-3.40670335,3.99624997,1.73934783,0.00536821,2.02514628,2.19983890,0.01019957,0.41805082
-3.40070035,4.04269954,1.73458983,0.00542649,2.05283903,2.23966857,0.01095345,0.42171855
-3.39469735,4.07520611,1.72445181,0.00547548,2.07327198,2.27119857,0.01171826,0.42359420
-3.38869435,4.09354234,1.70902928,0.00551560,2.08622409,2.29422512,0.01248827,0.42364394
-3.38269135,4.09776195,1.68849809,0.00554737,2.09159676,2.30874007,0.01325742,0.42186707
-3.37668834,4.08820125,1.66311263,0.00557143,2.08941479,2.31493243,0.01401943,0.41829640
-3.37068534,4.06547044,1.63320111,0.00558849,2.07982327,2.31318259,0.01476782,0.41299750
-3.36468234,4.03043487,1.59915827,0.00559931,2.06308062,2.30404942,0.01549609,0.40606678
-3.35867934,3.98418718,1.56143573,0.00560468,2.03954835,2.28825070,0.01619775,0.39762854
-3.35267634,3.92801164,1.52053055,0.00560535,2.00967807,2.26663781,0.01686652,0.38783128
-3.34667334,3.86334238,1.47697243,0.00560205,1.97399667,2.24016581,0.01749637,0.37684314
-3.34067034,3.79171748,1.43131027,0.00559541,1.93309023,2.20986029,0.01808170,0.36484708
-3.33466733,3.71473097,1.38409864,0.00558598,1.88758762,2.17678239,0.01861745,0.35203570
-3.32866433,3.63398487,1.33588472,0.00557417,1.83814430,2.14199357,0.01909914,0.33860612
-3.32266133,3.55104324,1.28719625,0.00556030,1.78542706,2.10652168,0.01952299,0.32475502
-3.31665833,3.46738988,1.23853094,0.00554452,1.73010008,2.07132942,0.01988596,0.31067401
-3.31065533,3.38439126,1.19034752,0.00552689,1.67281255,2.03728668,0.02018576,0.29654559
-3.30465233,3.30326565,1.14305872,0.00550734,1.61418824,2.00514742,0.02042084,0.28253966
-3.29864932,3.22505921,1.09702611,0.00548572,1.55481672,1.97553185,0.02059038,0.26881065
-3.29264632,3.15062936,1.05255690,0.00546178,1.49524654,1.94891438,0.02069420,0.25549541
-3.28664332,3.08063541,1.00990242,0.00543525,1.43597985,1.92561731,0.02073275,0.24271176
-3.28064032,3.01553607,0.96925819,0.00540581,1.37746863,1.90581012,0.02070696,0.23055764
-3.27463732,2.95559343,0.93076523,0.00537317,1.32011200,1.88951422,0.02061824,0.21911092
-3.26863432,2.90088250,0.89451243,0.00533703,1.26425461,1.87661227,0.02046836,0.20842959
-3.26263132,2.85130554,0.86053977,0.00529711,1.21018592,1.86686176,0.02025940,0.19855258
-3.25662831,2.80661029,0.82884204,0.00525320,1.15814020,1.85991179,0.01999375,0.18950076
-3.25062531,2.76641114,0.79937305,0.00520513,1.10829718,1.85532244,0.01967404,0.18127831
-3.24462231,2.73021247,0.77205004,0.00515276,1.06078347,1.85258584,0.01930319,0.17387434
-3.23861931,2.69743329,0.74675834,0.00509600,1.01567450,1.85114821,0.01888442,0.16726460
-3.23261631,2.66743253,0.72335611,0.00503479,0.97299735,1.85043211,0.01842133,0.16141335
-3.22661331,2.63953441,0.70167923,0.00496910,0.93273419,1.84985823,0.01791791,0.15627531
-3.22061031,2.61305333,0.68154633,0.00489891,0.89482663,1.84886630,0.01737869,0.15179761
-3.21460730,2.58731784,0.66276386,0.00482419,0.85918087,1.84693447,0.01680870,0.14792182
-3.20860430,2.56169336,0.64513144,0.00474494,0.82567354,1.84359686,0.01621363,0.14458592
-3.20260130,2.53560329,0.62844717,0.00466114,0.79415837,1.83845899,0.01559979,0.14172628
-3.19659830,2.50854812,0.61251313,0.00457276,0.76447335,1.83121074,0.01497413,0.13927953
-3.19059530,2.48012227,0.59714086,0.00447981,0.73644830,1.82163668,0.01434425,0.13718441
-3.18459230,2.45002842,0.58215675,0.00438230,0.70991262,1.80962369,0.01371829,0.13538346
-3.17858929,2.41808882,0.56740724,0.00428029,0.68470296,1.79516557,0.01310482,0.13382461
-3.17258629,2.38425337,0.55276365,0.00417387,0.66067055,1.77836471,0.01251277,0.13246258
-3.16658329,2.34860417,0.53812651,0.00406324,0.63768792,1.75943061,0.01195117,0.13126000
-3.16058029,2.31135619,0.52342919,0.00394866,0.61565478,1.73867533,0.01142902,0.13018840
-3.15457729,2.27285393,0.50864072,0.00383053,0.59450279,1.71650582,0.01095507,0.12922885
-3.14857429,2.23356383,0.49376765,0.00370934,0.57419909,1.69341317,0.01053759,0.12837226
-3.14257129,2.19406253,0.47885475,0.00358570,0.55474856,1.66995904,0.01018416,0.12761944
-3.13656828,2.15502105,0.46398469,0.00346036,0.53619451,1.64675929,0.00990151,0.12698074
-3.13056528,2.11718518,0.44927638,0.00333417,0.51861809,1.62446537,0.00969531,0.12647543
-3.12456228,2.08135250,0.43488233,0.00320807,0.50213630,1.60374364,0.00957010,0.12613068
-3.11855928,2.04834668,0.42098472,0.00308306,0.48689869,1.58525345,0.00952912,0.12598033
-3.11255628,2.01898982,0.40779063,0.00296020,0.47308310,1.56962423,0.00957435,0.12606332
-3.10655328,1.99407365,0.39552625,0.00284053,0.46089035,1.55743273,0.00970643,0.12642196
-3.10055028,1.97433068,0.38443054,0.00272506,0.45053822,1.54918079,0.00992477,0.12710008
-3.09454727,1.96040630,0.37474823,0.00261474,0.44225487,1.54527475,0.01022760,0.12814099
-3.08854427,1.95283272,0.36672256,0.00251040,0.43627185,1.54600714,0.01061210,0.12958556
-3.08254127,1.95200601,0.36058787,0.00241272,0.43281685,1.55154144,0.01107454,0.13147021
-3.07653827,1.95816690,0.35656212,0.00232224,0.43210627,1.56190071,0.01161047,0.13382510
-3.07053527,1.97138616,0.35483976,0.00223928,0.43433775,1.57696038,0.01221482,0.13667247
-3.06453227,1.99155509,0.35558484,0.00216396,0.43968281,1.59644596,0.01288215,0.14002514
-3.05852926,2.01838161,0.35892464,0.00209621,0.44827940,1.61993558,0.01360671,0.14388531
-3.05252626,2.05139184,0.36494395,0.00203574,0.46022483,1.64686751,0.01438263,0.14824361
-3.04652326,2.08993736,0.37368001,0.00198208,0.47556876,1.67655252,0.01520401,0.15307847
-3.04052026,2.13320758,0.38511845,0.00193457,0.49430671,1.70819062,0.01606492,0.15835575
-3.03451726,2.18024709,0.39919001,0.00189243,0.51637400,1.74089165,0.01695951,0.16402874
-3.02851426,2.22997703,0.41576851,0.00185475,0.54164049,1.77369903,0.01788198,0.17003838
-3.02251126,2.28122000,0.43466990,0.00182056,0.56990630,1.80561582,0.01882652,0.17631382
-3.01650825,2.33272766,0.45565273,0.00178883,0.60089875,1.83563220,0.01978732,0.18277329
-3.01050525,2.38321015,0.47841992,0.00175855,0.63427104,1.86275350,0.02075847,0.18932521
-3.00450225,2.43136655,0.50262212,0.00172872,0.66960267,1.88602771,0.02173394,0.19586959
-2.99849925,2.47591563,0.52786264,0.00169845,0.70640226,1.90457177,0.02270750,0.20229969
-2.99249625,2.51562609,0.55370392,0.00166689,0.74411267,1.91759580,0.02367270,0.20850390
-2.98649325,2.54934566,0.57967558,0.00163338,0.78211891,1.92442447,0.02462288,0.21436791
-2.98049025,2.57602844,0.60528393,0.00159735,0.81975864,1.92451518,0.02555117,0.21977706
-2.97448724,2.59475988,0.63002280,0.00155841,0.85633530,1.91747240,0.02645059,0.22461884
-2.96848424,2.60477895,0.65338531,0.00151634,0.89113362,1.90305811,0.02731408,0.22878552
-2.96248124,2.60549709,0.67487643,0.00147109,0.92343717,1.88119793,0.02813466,0.23217692
-2.95647824,2.59651345,0.69402587,0.00142278,0.95254729,1.85198327,0.02890553,0.23470310
-2.95047524,2.57762603,0.71040076,0.00137166,0.97780284,1.81566914,0.02962023,0.23628701
-2.94447224,2.54883865,0.72361784,0.00131815,0.99860002,1.77266829,0.03027276,0.23686693
-2.93846923,2.51036318,0.73335450,0.00126282,1.01441129,1.72354153,0.03085773,0.23639868
-2.93246623,2.46261712,0.73935823,0.00120631,1.02480272,1.66898484,0.03137041,0.23485744
-2.92646323,2.40621639,0.74145424,0.00114938,1.02944882,1.60981355,0.03180686,0.23223908
-2.92046023,2.34196327,0.73955062,0.00109287,1.02814428,1.54694411,0.03216392,0.22856102
-2.91445723,2.27082986,0.73364102,0.00103764,1.02081181,1.48137383,0.03243927,0.22386244
-2.90845423,2.19393728,0.72380472,0.00098459,1.00750602,1.41415919,0.03263130,0.21820385
-2.90245123,2.11253107,0.71020388,0.00093463,0.98841274,1.34639330,0.03273914,0.21166608
-2.89644822,2.02795350,0.69307840,0.00088865,0.96384414,1.27918283,0.03276254,0.20434859
-2.89044522,1.94161352,0.67273836,0.00084750,0.93422967,1.21362529,0.03270174,0.19636723
-2.88444222,1.85495521,0.64955467,0.00081197,0.90010335,1.15078683,0.03255746,0.18785160
-2.87843922,1.76942564,0.62394808,0.00078278,0.86208799,1.09168136,0.03233074,0.17894190
-2.87243622,1.68644319,0.59637732,0.00076057,0.82087711,1.03725123,0.03202294,0.16978566
-2.86643322,1.60736720,0.56732671,0.00074588,0.77721530,0.98835001,0.03163571,0.16053429
-2.86043022,1.53346986,0.53729380,0.00073915,0.73187807,0.94572759,0.03117100,0.15133969
-2.85442721,1.46591112,0.50677760,0.00074068,0.68565177,0.91001800,0.03063109,0.14235099
-2.84842421,1.40571724,0.47626759,0.00075066,0.63931459,0.88172986,0.03001874,0.13371158
-2.84242121,1.35376336,0.44623414,0.00076917,0.59361913,0.86123988,0.02933723,0.12555648
-2.83641821,1.31076047,0.41712024,0.00079613,0.54927718,0.84878899,0.02859053,0.11801018
-2.83041521,1.27724668,0.38933489,0.00083136,0.50694688,0.84448137,0.02778344,0.11118490
-2.82441221,1.25358277,0.36324803,0.00087453,0.46722270,0.84828585,0.02692166,0.10517935
-2.81840920,1.23995172,0.33918702,0.00092521,0.43062801,0.86003977,0.02601190,0.10007788
-2.81240620,1.23636170,0.31743444,0.00098284,0.39761020,0.87945469,0.02506191,0.09595005
-2.80640320,1.24265212,0.29822699,0.00104674,0.36853812,0.90612397,0.02408050,0.09285049
-2.80040020,1.25850221,0.28175534,0.00111615,0.34370149,0.93953164,0.02307741,0.09081896
-2.79439720,1.28344140,0.26816457,0.00119019,0.32331177,0.97906247,0.02206319,0.08988056
-2.78839420,1.31686127,0.25755500,0.00126794,0.30750423,1.02401288,0.02104902,0.09004593
-2.78239120,1.35802839,0.24998322,0.00134837,0.29634074,1.07360258,0.02004639,0.09131150
-2.77638819,1.40609786,0.24546309,0.00143044,0.28981294,1.12698672,0.01906685,0.09365952
-2.77038519,1.46012737,0.24396675,0.00151304,0.28784553,1.18326845,0.01812159,0.09705808
-2.76438219,1.51909153,0.24542541,0.00159507,0.29029958,1.24151195,0.01722112,0.10146100
-2.75837919,1.58189659,0.24973015,0.00167543,0.29697563,1.30075578,0.01637493,0.10680754
-2.75237619,1.64739566,0.25673266,0.00175304,0.30761680,1.36002665,0.01559108,0.11302223
-2.74637319,1.71440441,0.26624615,0.00182686,0.32191180,1.41835350,0.01487596,0.12001469
-2.74037019,1.78171754,0.27804653,0.00189593,0.33949826,1.47478207,0.01423402,0.12767962
-2.73436718,1.84812604,0.29187410,0.00195936,0.35996634,1.52838968,0.01366762,0.13589708
-2.72836418,1.91243539,0.30743589,0.00201637,0.38286304,1.57830026,0.01317690,0.14453321
-2.72236118,1.97348460,0.32440878,0.00206631,0.40769740,1.62369938,0.01275985,0.15344136
-2.71635818,2.03016594,0.34244358,0.00210867,0.43394673,1.66384909,0.01241232,0.16246383
-2.71035518,2.08144517,0.36117012,0.00214309,0.46106400,1.69810218,0.01212824,0.17143422
-2.70435218,2.12638187,0.38020339,0.00216935,0.48848650,1.72591559,0.01189985,0.18018037
-2.69834917,2.16414927,0.39915055,0.00218743,0.51564566,1.74686242,0.01171803,0.18852791
-2.69234617,2.19405314,0.41761897,0.00219746,0.54197795,1.76064229,0.01157269,0.19630421
-2.68634317,2.21554901,0.43522482,0.00219975,0.56693655,1.76708943,0.01145314,0.20334282
-2.68034017,2.22825709,0.45160222,0.00219474,0.59000355,1.76617828,0.01134850,0.20948805
-2.67433717,2.23197420,0.46641256,0.00218307,0.61070225,1.75802616,0.01124820,0.21459953
-2.66833417,2.22668227,0.47935376,0.00216549,0.62860912,1.74289282,0.01114231,0.21855671
-2.66233117,2.21255278,0.49016913,0.00214286,0.64336502,1.72117680,0.01102194,0.22126288
-2.65632816,2.18994695,0.49865551,0.00211618,0.65468519,1.69340848,0.01087957,0.22264863
-2.65032516,2.15941148,0.50467052,0.00208651,0.66236759,1.66024003,0.01070928,0.22267459
-2.64432216,2.12166979,0.50813843,0.00205498,0.66629924,1.62243255,0.01050698,0.22133324
-2.63831916,2.07760913,0.50905472,0.00202277,0.66646036,1.58084068,0.01027051,0.21864977
-2.63231616,2.02826375,0.50748886,0.00199108,0.66292595,1.53639517,0.00999966,0.21468181
-2.62631316,1.97479471,0.50358550,0.00196112,0.65586489,1.49008406,0.00969619,0.20951826
-2.62031016,1.91846701,0.49756365,0.00193409,0.64553640,1.44293293,0.00936371,0.20327696
-2.61430715,1.86062461,0.48971420,0.00191114,0.63228419,1.39598477,0.00900753,0.19610162
-2.60830415,1.80266412,0.48039548,0.00189342,0.61652820,1.35028029,0.00863442,0.18815785
-2.60230115,1.74600790,0.47002709,0.00188199,0.59875445,1.30683878,0.00825243,0.17962868
