energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.95047524,4.14689511,0.01425663,0.57776899,2.79074449,3.36676842,0.01079336,0.75531527,0.24945521,0.11241583
-2.94447224,4.14401494,0.01360936,0.59789638,2.78417232,3.34435793,0.01045014,0.75920460,0.24616841,0.10866017
-2.93846923,4.15232951,0.01307119,0.62051767,2.78178949,3.32465096,0.01018409,0.76859860,0.24486969,0.10584434
-2.93246623,4.17046710,0.01264274,0.64506019,2.78268457,3.30700753,0.00999252,0.78310006,0.24551173,0.10395406
-2.92646323,4.19685740,0.01232273,0.67089722,2.78585660,3.29072770,0.00987169,0.80221429,0.24801139,0.10297055
-2.92046023,4.22977171,0.01210810,0.69736261,2.79024322,3.27507001,0.00981696,0.82536392,0.25225220,0.10287033
-2.91445723,4.26736839,0.01199421,0.72376717,2.79475097,3.25927188,0.00982304,0.85190576,0.25808770,0.10362487
-2.90845423,4.30774244,0.01197502,0.74941657,2.79828679,3.24257170,0.00988419,0.88114952,0.26534535,0.10520027
-2.90245123,4.34897761,0.01204325,0.77363002,2.79978972,3.22423174,0.00999444,0.91237757,0.27383114,0.10755699
-2.89644822,4.38919965,0.01219053,0.79575917,2.79826184,3.20356131,0.01014779,0.94486535,0.28333445,0.11064957
-2.89044522,4.42662883,0.01240757,0.81520648,2.79279735,3.17993914,0.01033835,0.97790177,0.29363339,0.11442656
-2.88444222,4.45963006,0.01268433,0.83144242,2.78260875,3.15283442,0.01056054,1.01080902,0.30450019,0.11883063
-2.87843922,4.48675897,0.01301014,0.84402076,2.76704927,3.12182548,0.01080916,1.04296117,0.31570665,0.12379886
-2.87243622,4.50680247,0.01337386,0.85259135,2.74563079,3.08661563,0.01107955,1.07380108,0.32702957,0.12926332
-2.86643322,4.51881245,0.01376407,0.85690984,2.71803657,3.04704551,0.01136766,1.10285500,0.33825585,0.13515192
-2.86043022,4.52213164,0.01416920,0.85684408,2.68412859,3.00310160,0.01167008,1.12974455,0.34918739,0.14138953
-2.85442721,4.51641099,0.01457772,0.85237671,2.64394937,2.95492070,0.01198411,1.15419570,0.35964545,0.14789939
-2.84842421,4.50161797,0.01497837,0.84360414,2.59771823,2.90279026,0.01230777,1.17604442,0.36947460,0.15460466
-2.84242121,4.47803586,0.01536032,0.83073173,2.54582257,2.84714469,0.01263977,1.19523887,0.37854596,0.16143026
-2.83641821,4.44625398,0.01571339,0.81406566,2.48880441,2.78855785,0.01297953,1.21183812,0.38675974,0.16830466
-2.83041521,4.40714942,0.01602829,0.79400158,2.42734309,2.72773189,0.01332715,1.22600732,0.39404704,0.17516179
-2.82441221,4.36186061,0.01629679,0.77101082,2.36223464,2.66548297,0.01368330,1.23800942,0.40037071,0.18194270
-2.81840920,4.31175356,0.01651193,0.74562452,2.29436867,2.60272393,0.01404919,1.24819385,0.40572541,0.18859710
-2.81240620,4.25838165,0.01666821,0.71841639,2.22470364,2.54044446,0.01442649,1.25698211,0.41013657,0.19508453
-2.80640320,4.20343966,0.01676165,0.68998474,2.15424106,2.47968899,0.01481719,1.26485104,0.41365847,0.20137505
-2.80040020,4.14871333,0.01678998,0.66093443,2.08399947,2.42153260,0.01522351,1.27231396,0.41637131,0.20744945
-2.79439720,4.09602541,0.01675257,0.63185934,2.01498874,2.36705532,0.01564771,1.27990035,0.41837736,0.21329885
-2.78839420,4.04717941,0.01665053,0.60332583,1.94818513,2.31731510,0.01609201,1.28813464,0.41979629,0.21892377
-2.78239120,4.00390252,0.01648654,0.57585779,1.88450781,2.27331988,0.01655838,1.29751500,0.42075968,0.22433248
-2.77638819,3.96778906,0.01626477,0.54992351,1.82479696,2.23599927,0.01704839,1.30849252,0.42140510,0.22953898
-2.77038519,3.94024610,0.01599070,0.52592477,1.76979412,2.20617634,0.01756305,1.32145193,0.42186971,0.23456039
-2.76438219,3.92244302,0.01567088,0.50418833,1.72012491,2.18454042,0.01810271,1.33669446,0.42228382,0.23941416
-2.75837919,3.91526675,0.01531268,0.48495981,1.67628467,2.17162163,0.01866686,1.35442355,0.42276460,0.24411504
-2.75237619,3.91928451,0.01492402,0.46840022,1.63862718,2.16776814,0.01925411,1.37473436,0.42341015,0.24867215
-2.74637319,3.93471591,0.01451306,0.45458493,1.60735699,2.17312724,0.01986208,1.39760733,0.42429440,0.25308628
-2.74037019,3.96141576,0.01408789,0.44350509,1.58252550,2.18763133,0.02048744,1.42290657,0.42546293,0.25734754
-2.73436718,3.99886915,0.01365632,0.43507132,1.56403108,2.21098963,0.02112591,1.45038313,0.42693005,0.26143369
-2.72836418,4.04619942,0.01322559,0.42911955,1.55162351,2.24268678,0.02177235,1.47968323,0.42867728,0.26530910
-2.72236118,4.10218968,0.01280218,0.42541875,1.54491256,2.28198869,0.02242092,1.51036130,0.43065347,0.26892468
-2.71635818,4.16531733,0.01239165,0.42368026,1.54338091,2.32795619,0.02306522,1.54189726,0.43277640,0.27221854
-2.71035518,4.23380096,0.01199853,0.42356858,1.54640080,2.37946633,0.02369854,1.57371743,0.43493605,0.27511762
-2.70435218,4.30565793,0.01162630,0.42471309,1.55325426,2.43524100,0.02431408,1.60521800,0.43699927,0.27754014
-2.69834917,4.37877042,0.01127733,0.42672059,1.56315601,2.49388188,0.02490517,1.63578994,0.43881571,0.27939874
-2.69234617,4.45095722,0.01095296,0.42918804,1.57527840,2.55391063,0.02546556,1.66484411,0.44022473,0.28060416
-2.68634317,4.52004802,0.01065358,0.43171532,1.58877727,2.61381244,0.02598959,1.69183518,0.44106288,0.28106930
-2.68034017,4.58395673,0.01037874,0.43391752,1.60281777,2.67208134,0.02647240,1.71628300,0.44117167,0.28071337
-2.67433717,4.64075034,0.01012725,0.43543635,1.61659900,2.72726490,0.02691004,1.73779026,0.44040514,0.27946594
-2.66833417,4.68870996,0.00989739,0.43595038,1.62937636,2.77800637,0.02729955,1.75605547,0.43863683,0.27727070
-2.66233117,4.72638098,0.00968700,0.43518369,1.64048070,2.82308219,0.02763898,1.77088033,0.43576582,0.27408859
-2.65632816,4.75261017,0.00949362,0.43291274,1.64933349,2.86143311,0.02792731,1.78217125,0.43172149,0.26990025
-2.65032516,4.76656794,0.00931466,0.42897121,1.65545737,2.89218744,0.02816434,1.78993486,0.42646677,0.26470760
-2.64432216,4.76775504,0.00914746,0.42325267,1.65848186,2.91467557,0.02835050,1.79426799,0.41999965,0.25853450
-2.63831916,4.75599411,0.00898941,0.41571106,1.65814416,2.92843522,0.02848664,1.79534263,0.41235305,0.25142641
-2.63231616,4.73140695,0.00883796,0.40635906,1.65428545,2.93320770,0.02857381,1.79338712,0.40359285,0.24344913
-2.62631316,4.69437972,0.00869073,0.39526450,1.64684317,2.92892578,0.02861298,1.78866478,0.39381452,0.23468672
-2.62031016,4.64551873,0.00854549,0.38254496,1.63584022,2.91569445,0.02860482,1.78145154,0.38313829,0.22523869
-2.61430715,4.58560005,0.00840018,0.36836095,1.62137193,2.89376611,0.02854953,1.77201414,0.37170334,0.21521661
-2.60830415,4.51551648,0.00825291,0.35290811,1.60359205,2.86351216,0.02844665,1.76059041,0.35966139,0.20474047
-2.60230115,4.43622545,0.00810198,0.33640855,1.58269882,2.82539301,0.02829501,1.74737311,0.34716990,0.19393473
-2.59629815,4.34870123,0.00794584,0.31910213,1.55892215,2.77992858,0.02809272,1.73249842,0.33438545,0.18292460
-2.59029515,4.25389428,0.00778313,0.30123766,1.53251285,2.72767109,0.02783722,1.71604001,0.32145760,0.17183238
-2.58429215,4.15270010,0.00761266,0.28306481,1.50373463,2.66918186,0.02752545,1.69800897,0.30852350,0.16077434
-2.57828914,4.04593892,0.00743346,0.26482668,1.47285921,2.60501328,0.02715403,1.67835986,0.29570357,0.14985799
-2.57228614,3.93434696,0.00724481,0.24675354,1.44016472,2.53569662,0.02671954,1.65700215,0.28309852,0.13918003
-2.56628314,3.81857884,0.00704626,0.22905779,1.40593732,2.46173606,0.02621883,1.63381658,0.27078754,0.12882495
-2.56028014,3.69922022,0.00683770,0.21193034,1.37047536,2.38360859,0.02564932,1.60867500,0.25882803,0.11886425
-2.55427714,3.57680861,0.00661944,0.19553829,1.33409568,2.30176918,0.02500929,1.58146246,0.24725647,0.10935631
-2.54827414,3.45186027,0.00639221,0.18002401,1.29714093,2.21666012,0.02429823,1.55209993,0.23609049,0.10034682
-2.54227114,3.32490030,0.00615725,0.16550544,1.25998710,2.12872326,0.02351699,1.52056595,0.22533191,0.09186972
-2.53626813,3.19649317,0.00591640,0.15207742,1.22305020,2.03841372,0.02266805,1.48691578,0.21497037,0.08394846
-2.53026513,3.06727102,0.00567209,0.13981386,1.18679106,1.94621356,0.02175558,1.45129660,0.20498744,0.07659761
-2.52426213,2.93795716,0.00542737,0.12877059,1.15171758,1.85264414,0.02078547,1.41395756,0.19536087,0.06982457
-2.51825913,2.80938292,0.00518599,0.11898850,1.11838359,1.75827590,0.01976526,1.37525406,0.18606863,0.06363138
-2.51225613,2.68249627,0.00495237,0.11049692,1.08738403,1.66373473,0.01870407,1.33564566,0.17709269,0.05801642
-2.50625313,2.55836161,0.00473158,0.10331692,1.05934627,1.56970432,0.01761233,1.29568770,0.16842212,0.05297615
-2.50025013,2.43815046,0.00452932,0.09746434,1.03491768,1.47692428,0.01650155,1.25601707,0.16005559,0.04850645
-2.49424712,2.32312362,0.00435191,0.09295244,1.01474984,1.38618398,0.01538404,1.21733270,0.15200297,0.04460394
-2.48824412,2.21460583,0.00420617,0.08979405,0.99948005,1.29831270,0.01427252,1.18037204,0.14428614,0.04126694
-2.48224112,2.11395449,0.00409939,0.08800311,0.98971088,1.21416638,0.01317984,1.14588457,0.13693902,0.03849613
-2.47623812,2.02252400,0.00403921,0.08759557,0.98598883,1.13461197,0.01211863,1.11460396,0.13000673,0.03629503
-2.47023512,1.94162791,0.00403348,0.08858964,0.98878308,1.06051002,0.01110096,1.08722024,0.12354419,0.03467016
-2.46423212,1.87250057,0.00409016,0.09100538,0.99846529,0.99269646,0.01013810,1.06435338,0.11761410,0.03363088
-2.45822911,1.81626021,0.00421712,0.09486365,1.01529163,0.93196423,0.00924026,1.04652961,0.11228453,0.03318911
-2.45222611,1.77387494,0.00442196,0.10018460,1.03938776,0.87904557,0.00841641,1.03416168,0.10762627,0.03335869
-2.44622311,1.74613287,0.00471183,0.10698556,1.07073757,0.83459534,0.00767412,1.02753361,0.10370994,0.03415463
-2.44022011,1.73361738,0.00509315,0.11527858,1.10917614,0.79917588,0.00701949,1.02679081,0.10060316,0.03559213
-2.43421711,1.73668783,0.00557142,0.12506763,1.15438743,0.77324362,0.00645707,1.03193552,0.09836777,0.03768542
-2.42821411,1.75546616,0.00615092,0.13634566,1.20590654,0.75713752,0.00598990,1.04282772,0.09705721,0.04044649
-2.42221111,1.78982902,0.00683444,0.14909149,1.26312672,0.75106940,0.00561947,1.05919095,0.09671412,0.04388372
-2.41620810,1.83940533,0.00762306,0.16326678,1.32531065,0.75511626,0.00534585,1.08062271,0.09736821,0.04800044
-2.41020510,1.90357873,0.00851588,0.17881322,1.39160568,0.76921432,0.00516771,1.10660840,0.09903445,0.05279346
-2.40420210,1.98149450,0.00950978,0.19564994,1.46106247,0.79315520,0.00508244,1.13653814,0.10171160,0.05825169
-2.39819910,2.07207048,0.01059928,0.21367154,1.53265638,0.82658399,0.00508626,1.16972547,0.10538106,0.06435481
-2.39219610,2.17401169,0.01177639,0.23274668,1.60531093,0.86899963,0.00517435,1.20542690,0.11000614,0.07107217
-2.38619310,2.28582851,0.01303057,0.25271751,1.67792294,0.91975785,0.00534097,1.24286172,0.11553170,0.07836200
-2.38019010,2.40585833,0.01434880,0.27340008,1.74938835,0.97807701,0.00557964,1.28123108,0.12188420,0.08617082
-2.37418709,2.53229075,0.01571563,0.29458577,1.81862863,1.04304723,0.00588329,1.31973603,0.12897223,0.09443347
-2.36818409,2.66319669,0.01711349,0.31604398,1.88461702,1.11364327,0.00624443,1.35759393,0.13668752,0.10307343
-2.36218109,2.79656148,0.01852300,0.33752602,1.94640430,1.18874149,0.00665544,1.39405315,0.14490644,0.11200384
-2.35617809,2.93032221,0.01992338,0.35877021,2.00314383,1.26714104,0.00710869,1.42840605,0.15349201,0.12112900
-2.35017509,3.06240934,0.02129301,0.37950826,2.05411548,1.34758938,0.00759692,1.46000019,0.16229652,0.13034643
-2.34417209,3.19079233,0.02261003,0.39947259,2.09874822,1.42881195,0.00811344,1.48824807,0.17116460,0.13954954
-2.33816908,3.31352882,0.02385299,0.41840462,2.13664099,1.50954535,0.00865246,1.51263566,0.17993677,0.14863070
-2.33216608,3.42881642,0.02500159,0.43606359,2.16758162,1.58857341,0.00920943,1.53272984,0.18845342,0.15748474
-2.32616308,3.53504579,0.02603732,0.45223570,2.19156327,1.66476499,0.00978132,1.54818502,0.19655915,0.16601265
-2.32016008,3.63085335,0.02694420,0.46674309,2.20879791,1.73711211,0.01036694,1.55874904,0.20410719,0.17412540
-2.31415708,3.71517144,0.02770935,0.47945242,2.21972628,1.80476690,0.01096723,1.56426830,0.21096396,0.18174767
-2.30815408,3.78727385,0.02832355,0.49028239,2.22502372,1.86707561,0.01158550,1.56469200,0.21701341,0.18882125
-2.30215108,3.84681401,0.02878166,0.49920997,2.22560100,1.92360785,0.01222757,1.56007529,0.22216111,0.19530804
-2.29614807,3.89385357,0.02908285,0.50627492,2.22259972,1.97417941,0.01290195,1.55058088,0.22633773,0.20119229
-2.29014507,3.92887904,0.02923078,0.51158218,2.21738143,2.01886703,0.01361977,1.53647883,0.22950193,0.20648211
-2.28414207,3.95280460,0.02923349,0.51530199,2.21151002,2.05801383,0.01439471,1.51814394,0.23164238,0.21120995
-2.27813907,3.96695971,0.02910325,0.51766752,2.20672711,2.09222453,0.01524277,1.49605046,0.23277871,0.21543209
-2.27213607,3.97306064,0.02885613,0.51897002,2.20492016,2.12234995,0.01618195,1.47076382,0.23296158,0.21922709
-2.26613307,3.97316610,0.02851151,0.51955147,2.20808367,2.14946083,0.01723170,1.44292907,0.23227150,0.22269307
-2.26013007,3.96961766,0.02809141,0.51979509,2.21827376,2.17481168,0.01841238,1.41325622,0.23081668,0.22594418
-2.25412706,3.96496668,0.02761977,0.52011381,2.23755722,2.19979560,0.01974454,1.38250251,0.22872983,0.22910609
-2.24812406,3.96189018,0.02712164,0.52093730,2.26795599,2.22589192,0.02124803,1.35145222,0.22616410,0.23231095
-2.24212106,3.96309862,0.02662233,0.52269796,2.31138875,2.25460853,0.02294123,1.32089445,0.22328830,0.23569181
-2.23611806,3.97123952,0.02614656,0.52581643,2.36961147,2.28742141,0.02484004,1.29159985,0.22028159,0.23937693
-2.23011506,3.98880071,0.02571769,0.53068719,2.44415884,2.32571397,0.02695701,1.26429710,0.21732788,0.24348415
-2.22411206,4.01801735,0.02535699,0.53766493,2.53628900,2.37071873,0.02930041,1.23965032,0.21461021,0.24811560
-2.21810905,4.06078707,0.02508298,0.54705209,2.64693364,2.42346418,0.03187347,1.21823828,0.21230526,0.25335305
-2.21210605,4.11859664,0.02491093,0.55908829,2.77665584,2.48472903,0.03467368,1.20053652,0.21057826,0.25925398
-2.20610305,4.19246370,0.02485246,0.57394187,2.92561764,2.55500602,0.03769225,1.18690318,0.20957850,0.26584876
-2.20010005,4.28289602,0.02491528,0.59170395,3.09355901,2.63447699,0.04091380,1.17756925,0.20943559,0.27313891
-2.19409705,4.38987001,0.02510309,0.61238535,3.27978977,2.72300010,0.04431624,1.17263371,0.21025653,0.28109648
-2.18809405,4.51282930,0.02541559,0.63591617,3.48319507,2.82011000,0.04787096,1.17206359,0.21212374,0.28966479
-2.18209105,4.65070322,0.02584861,0.66214830,3.70225499,2.92503058,0.05154314,1.17569916,0.21509395,0.29876012
-2.17608804,4.80194400,0.02639435,0.69086047,3.93507759,3.03669978,0.05529245,1.18326352,0.21919805,0.30827464
-2.17008504,4.96458079,0.02704172,0.72176567,4.17944464,3.15380516,0.05907391,1.19437629,0.22444167,0.31808007
-2.16408204,5.13628755,0.02777676,0.75452053,4.43286832,3.27482832,0.06283893,1.20857038,0.23080651,0.32803212
-2.15807904,5.31446156,0.02858308,0.78873620,4.69265651,3.39809622,0.06653658,1.22531093,0.23825221,0.33797533
-2.15207604,5.49630861,0.02944237,0.82399021,4.95598421,3.52183674,0.07011494,1.24401543,0.24671854,0.34774823
-2.14607304,5.67893094,0.03033486,0.85983878,5.21996764,3.64423604,0.07352252,1.26407388,0.25612792,0.35718838
-2.14007004,5.85941392,0.03123987,0.89582909,5.48173795,3.76349492,0.07670964,1.28486799,0.26638793,0.36613726
-2.13406703,6.03490763,0.03213627,0.93151082,5.73851109,3.87788182,0.07962986,1.30578863,0.27739371,0.37444471
-2.12806403,6.20270015,0.03300297,0.96644676,5.98765062,3.98578016,0.08224116,1.32625071,0.28903029,0.38197272
-2.12206103,6.36027969,0.03381934,1.00022188,6.22672064,4.08572809,0.08450707,1.34570514,0.30117445,0.38859860
-2.11605803,6.50538366,0.03456560,1.03245069,6.45352657,4.17644925,0.08639750,1.36364744,0.31369636,0.39421718
-2.11005503,6.63603357,0.03522320,1.06278270,6.66614220,4.25687370,0.08788940,1.37962327,0.32646085,0.39874237
-2.10405203,6.75055533,0.03577517,1.09090583,6.86292227,4.32614857,0.08896710,1.39323080,0.33932827,0.40210774
-2.09804902,6.84758552,0.03620634,1.11654801,7.04250064,4.38363878,0.08962245,1.40412061,0.35215515,0.40426641
-2.09204602,6.92606509,0.03650364,1.13947690,7.20377526,4.42891855,0.08985464,1.41199351,0.36479470,0.40519027
-2.08604302,6.98522208,0.03665631,1.15949813,7.34588170,4.46175497,0.08966983,1.41659702,0.37709709,0.40486864
-2.08004002,7.02454623,0.03665604,1.17645244,7.46815801,4.48208525,0.08908056,1.41772119,0.38890997,0.40330654
-2.07403702,7.04375788,0.03649710,1.19021186,7.57010404,4.48998969,0.08810498,1.41519441,0.40007905,0.40052268
-2.06803402,7.04277423,0.03617647,1.20067570,7.65133881,4.48566221,0.08676604,1.40887988,0.41044898,0.39654742
-2.06203102,7.02167563,0.03569381,1.20776642,7.71155969,4.46938087,0.08509048,1.39867302,0.41986463,0.39142065
-2.05602801,6.98067454,0.03505153,1.21142594,7.75050662,4.44148000,0.08310798,1.38450029,0.42817287,0.38518999
-2.05002501,6.92008911,0.03425467,1.21161270,7.76793474,4.40232594,0.08085014,1.36631945,0.43522474,0.37790907
-2.04402201,6.84032304,0.03331081,1.20829962,7.76359758,4.35229767,0.07834968,1.34412116,0.44087816,0.36963625
-2.03801901,6.74185258,0.03222992,1.20147323,7.73724251,4.29177333,0.07563963,1.31793181,0.44500102,0.36043367
-2.03201601,6.62522090,0.03102414,1.19113390,7.68861888,4.22112304,0.07275273,1.28781704,0.44747460,0.35036661
-2.02601301,6.49103947,0.02970748,1.17729724,7.61749858,4.14070823,0.06972082,1.25388567,0.44819712,0.33950319
-2.02001001,6.33999554,0.02829556,1.15999637,7.52370751,4.05088682,0.06657453,1.21629334,0.44708734,0.32791440
-2.01400700,6.17286410,0.02680523,1.13928497,7.40716558,3.95202355,0.06334292,1.17524557,0.44408797,0.31567423
-2.00800400,5.99052277,0.02525421,1.11524077,7.26793238,3.84450411,0.06005335,1.13099951,0.43916867,0.30286007
-2.00200100,5.79396753,0.02366069,1.08796908,7.10625485,3.72875185,0.05673143,1.08386425,0.43232852,0.28955298
-1.99599800,5.58432732,0.02204291,1.05760609,6.92261338,3.60524536,0.05340095,1.03419932,0.42359774,0.27583805
-1.98999500,5.36287580,0.02041885,1.02432161,6.71776253,3.47453541,0.05008398,0.98241119,0.41303854,0.26180464
-1.98399200,5.13103862,0.01880576,0.98832082,6.49276317,3.33725989,0.04680095,0.92894803,0.40074499,0.24754638
-1.97798899,4.89039507,0.01721991,0.94984501,6.24900316,3.19415546,0.04357075,0.87429271,0.38684188,0.23316106
-1.97198599,4.64267353,0.01567629,0.90917092,5.98820468,3.04606497,0.04041079,0.81895444,0.37148260,0.21875031
-1.96598299,4.38974034,0.01418833,0.86660871,5.71241706,2.89394010,0.03733717,0.76345951,0.35484603,0.20441904
-1.95997999,4.13358262,0.01276780,0.82249862,5.42399495,2.73883893,0.03436467,0.70834150,0.33713265,0.19027477
-1.95397699,3.87628558,0.01142466,0.77720629,5.12556272,2.58191860,0.03150686,0.65413154,0.31855989,0.17642686
-1.94797399,3.62000567,0.01016703,0.73111696,4.81996665,2.42442354,0.02877616,0.60134918,0.29935713,0.16298559
-1.94197099,3.36694068,0.00900122,0.68462892,4.51021734,2.26766981,0.02618382,0.55049415,0.27976028,0.15006140
-1.93596798,3.11929857,0.00793182,0.63814624,4.19942539,2.11302675,0.02373995,0.50203952,0.26000643,0.13776405
-1.92996498,2.87926635,0.00696179,0.59207136,3.89073321,1.96189670,0.02145361,0.45642648,0.24032858,0.12620199
-1.92396198,2.64898056,0.00609272,0.54679773,3.58724668,1.81569395,0.01933275,0.41406083,0.22095080,0.11548183
-1.91795898,2.43050044,0.00532494,0.50270276,3.29196945,1.67582387,0.01738432,0.37531121,0.20208394,0.10570801
-1.91195598,2.22578474,0.00465781,0.46014149,3.00774280,1.54366310,0.01561429,0.34050902,0.18392193,0.09698264
-1.90595298,2.03667260,0.00408994,0.41944109,2.73719329,1.42054132,0.01402770,0.30994962,0.16663899,0.08940541
-1.89994997,1.86486866,0.00361943,0.38089639,2.48268983,1.30772516,0.01262878,0.28389465,0.15038749,0.08307365
-1.89394697,1.71193205,0.00324406,0.34476657,2.24631107,1.20640419,0.01142100,0.26257492,0.13529679,0.07808235
-1.88794397,1.57926869,0.00296154,0.31127292,2.02982333,1.11767910,0.01040713,0.24619351,0.12147273,0.07452410
-1.88194097,1.46812588,0.00276960,0.28059781,1.83466867,1.04255156,0.00958937,0.23492857,0.10899784,0.07248884
-1.87593797,1.37958805,0.00266620,0.25288457,1.66196210,0.98191532,0.00896932,0.22893534,0.09793219,0.07206332
-1.86993497,1.31457256,0.00264954,0.22823830,1.51249652,0.93654802,0.00854805,0.22834708,0.08831459,0.07333016
-1.86393197,1.27382415,0.00271817,0.20672732,1.38675369,0.90710287,0.00832608,0.23327458,0.08016414,0.07636645
-1.85792896,1.25790725,0.00287091,0.18838510,1.28491940,0.89409986,0.00830328,0.24380394,0.07348199,0.08124185
-1.85192596,1.26719513,0.00310688,0.17321249,1.20690107,0.89791571,0.00847879,0.25999266,0.06825306,0.08801609
-1.84592296,1.30185552,0.00342534,0.16118000,1.15234606,0.91877251,0.00885082,0.28186407,0.06444773,0.09673601
-1.83991996,1.36183282,0.00382559,0.15223003,1.12065961,0.95672484,0.00941651,0.30940015,0.06202335,0.10743211
-1.83391696,1.44682708,0.00430681,0.14627889,1.11102109,1.01164560,0.01017159,0.34253331,0.06092555,0.12011476
-1.82791396,1.55627089,0.00486788,0.14321844,1.12239845,1.08321104,0.01111020,0.38113724,0.06108922,0.13477022
-1.82191096,1.68930539,0.00550717,0.14291754,1.15356035,1.17088581,0.01222451,0.42501768,0.06243935,0.15135674
-1.81590795,1.84475718,0.00622234,0.14522305,1.20308673,1.27390892,0.01350454,0.47390351,0.06489154,0.16980077
-1.80990495,2.02111815,0.00701016,0.14996061,1.26937812,1.39128195,0.01493779,0.52743894,0.06835240,0.18999386
-1.80390195,2.21653036,0.00786629,0.15693525,1.35066490,1.52176072,0.01650916,0.58517735,0.07271987,0.21179014
-1.79789895,2.42877817,0.00878516,0.16593194,1.44501751,1.66385176,0.01820072,0.64657755,0.07788346,0.23500500
-1.79189595,2.65528976,0.00975981,0.17671632,1.55035883,1.81581497,0.01999170,0.71100285,0.08372466,0.25941490
-1.78589295,2.89314969,0.01078186,0.18903557,1.66447979,1.97567346,0.02185855,0.77772360,0.09011746,0.28475868
-1.77988994,3.13912389,0.01184144,0.20261978,1.78505928,2.14123135,0.02377511,0.84592326,0.09692915,0.31074043
-1.77388694,3.38969782,0.01292725,0.21718389,1.90968876,2.31010023,0.02571293,0.91470839,0.10402139,0.33703394
-1.76788394,3.64112803,0.01402664,0.23243018,2.03590226,2.47973417,0.02764169,0.98312234,0.11125169,0.36328884
-1.76188094,3.88950627,0.01512579,0.24805153,2.16121135,2.64747294,0.02952972,1.05016241,0.11847521,0.38913801
-1.75587794,4.13083505,0.01620989,0.26373542,2.28314482,2.81059266,0.03134473,1.11480021,0.12554686,0.41420645
-1.74987494,4.36111239,0.01726348,0.27916854,2.39929205,2.96636248,0.03305447,1.17600439,0.13232382,0.43812090
-1.74387194,4.57642322,0.01827072,0.29404201,2.50734893,3.11210574,0.03462758,1.23276510,0.13866818,0.46052016
-1.73786893,4.77303407,0.01921579,0.30805712,2.60516468,3.24526337,0.03603441,1.28411933,0.14444980,0.48106545
-1.73186593,4.94748766,0.02008330,0.32093119,2.69078791,3.36345737,0.03724784,1.32917604,0.14954912,0.49945050
-1.72586293,5.09669342,0.02085873,0.33240357,2.76250995,3.46455200,0.03824405,1.36714024,0.15386000,0.51541080
-1.71985993,5.21801046,0.02152879,0.34224145,2.81890381,3.54671011,0.03900324,1.39733498,0.15729223,0.52873161
-1.71385693,5.30931930,0.02208190,0.35024516,2.85885678,3.60844255,0.03951023,1.41922031,0.15977383,0.53925438
-1.70785393,5.36907937,0.02250857,0.35625281,2.88159543,3.64864839,0.03975494,1.43240861,0.16125282,0.54688105
-1.70185093,5.39636984,0.02280170,0.36014408,2.88670161,3.66664446,0.03973263,1.43667541,0.16169857,0.55157634
-1.69584792,5.39091195,0.02295690,0.36184283,2.87411888,3.66218296,0.03944411,1.43196557,0.16110244,0.55336751
-1.68984492,5.35307192,0.02297270,0.36131860,2.84414883,3.63545628,0.03889567,1.41839435,0.15947793,0.55234199
-1.68384192,5.28384451,0.02285070,0.35858665,2.79743745,3.58708910,0.03809882,1.39624345,0.15686012,0.54864266
-1.67783892,5.18481783,0.02259564,0.35370684,2.73495216,3.51811802,0.03706997,1.36595235,0.15330452,0.54246130
-1.67183592,5.05812137,0.02221535,0.34678111,2.65795033,3.42995962,0.03582986,1.32810508,0.14888535,0.53403038
-1.66583292,4.90635920,0.02172069,0.33794978,2.56794072,3.32436850,0.03440291,1.28341332,0.14369333,0.52361368
-1.65982991,4.73253168,0.02112532,0.32738688,2.46663930,3.20338686,0.03281651,1.23269627,0.13783312,0.51149623
-1.65382691,4.53994872,0.02044548,0.31529455,2.35592134,3.06928786,0.03110018,1.17685829,0.13142038,0.49797406
-1.64782391,4.33213832,0.01969965,0.30189690,2.23777154,2.92451494,0.02928477,1.11686509,0.12457879,0.48334425
-1.64182091,4.11275388,0.01890817,0.28743348,2.11423401,2.77161936,0.02740165,1.05371939,0.11743685,0.46789580
-1.63581791,3.88548376,0.01809286,0.27215269,1.98736395,2.61319822,0.02548193,0.98843687,0.11012488,0.45190163
-1.62981491,3.65396624,0.01727652,0.25630533,1.85918241,2.45183504,0.02355575,0.92202328,0.10277211,0.43561207
-1.62381191,3.42171228,0.01648251,0.24013849,1.73163557,2.29004464,0.02165168,0.85545322,0.09550401,0.41925010
-1.61780890,3.19203839,0.01573426,0.22389015,1.60655935,2.13022381,0.01979620,0.78965136,0.08843992,0.40300834
-1.61180590,2.96801086,0.01505476,0.20778435,1.48565007,1.97460891,0.01801332,0.72547632,0.08169106,0.38704782
-1.60580290,2.75240198,0.01446617,0.19202739,1.37044141,1.82524092,0.01632428,0.66370759,0.07535888,0.37149842
-1.59979990,2.54765863,0.01398930,0.17680480,1.26228765,1.68393839,0.01474742,0.60503550,0.06953379,0.35646079
-1.59379690,2.35588234,0.01364322,0.16227932,1.16235283,1.55227799,0.01329808,0.55005428,0.06429424,0.34200935
-1.58779390,2.17882012,0.01344486,0.14858973,1.07160523,1.43158243,0.01198869,0.49925803,0.05970614,0.32819616
