energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.02251126,1.77914166,0.35267282,0.79973145,0.00151598,0.04267039,0.11045045,0.78117783,0.00728892,0.11071029
-3.01650825,1.80675139,0.35460984,0.82136507,0.00165018,0.04222429,0.11243285,0.78892949,0.00739564,0.11254517
-3.01050525,1.83538708,0.35680801,0.84311534,0.00178509,0.04181748,0.11426238,0.79759261,0.00751297,0.11445708
-3.00450225,1.86483809,0.35918452,0.86480074,0.00191874,0.04145221,0.11591171,0.80716411,0.00763911,0.11644216
-2.99849925,1.89489384,0.36165085,0.88625132,0.00204908,0.04113080,0.11735624,0.81763092,0.00777206,0.11849900
-2.99249625,1.92535334,0.36411503,0.90731633,0.00217402,0.04085564,0.11857463,0.82897170,0.00790963,0.12062840
-2.98649325,1.95603637,0.36648473,0.92787190,0.00229146,0.04062920,0.11954954,0.84115972,0.00804957,0.12283330
-2.98049025,1.98679550,0.36867082,0.94782843,0.00239941,0.04045405,0.12026827,0.85416657,0.00818963,0.12511866
-2.97448724,2.01752783,0.37059136,0.96713701,0.00249602,0.04033289,0.12072337,0.86796623,0.00832767,0.12749128
-2.96848424,2.04818535,0.37217544,0.98579440,0.00257964,0.04026862,0.12091311,0.88253921,0.00846178,0.12995962
-2.96248124,2.07878288,0.37336678,1.00384605,0.00264890,0.04026432,0.12084184,0.89787611,0.00859036,0.13253350
-2.95647824,2.10940262,0.37412684,1.02138676,0.00270274,0.04032322,0.12052002,0.91398025,0.00871222,0.13522366
-2.95047524,2.14019455,0.37443699,1.03855878,0.00274044,0.04044866,0.11996409,0.93086897,0.00882667,0.13804114
-2.94447224,2.17137225,0.37429978,1.05554715,0.00276170,0.04064396,0.11919607,0.94857335,0.00893351,0.14099664
-2.93846923,2.20320391,0.37373913,1.07257240,0.00276658,0.04091228,0.11824287,0.96713610,0.00903312,0.14409956
-2.93246623,2.23599863,0.37279929,1.08988081,0.00275554,0.04125636,0.11713535,0.98660765,0.00912641,0.14735714
-2.92646323,2.27008869,0.37154281,1.10773246,0.00272942,0.04167833,0.11590722,1.00704058,0.00921479,0.15077332
-2.92046023,2.30580818,0.37004735,1.12638775,0.00268941,0.04217939,0.11459375,1.02848255,0.00930008,0.15434782
-2.91445723,2.34346938,0.36840171,1.14609280,0.00263697,0.04275949,0.11323038,1.05096823,0.00938444,0.15807500
-2.90845423,2.38333781,0.36670122,1.16706454,0.00257384,0.04341709,0.11185129,1.07451050,0.00947022,0.16194310
-2.90245123,2.42560743,0.36504261,1.18947609,0.00250191,0.04414884,0.11048808,1.09909171,0.00955983,0.16593341
-2.89644822,2.47037723,0.36351883,1.21344326,0.00242319,0.04494934,0.10916843,1.12465524,0.00965558,0.17001978
-2.89044522,2.51763053,0.36221394,1.23901273,0.00233973,0.04581100,0.10791501,1.15109819,0.00975957,0.17416840
-2.88444222,2.56721831,0.36119838,1.26615264,0.00225354,0.04672393,0.10674464,1.17826543,0.00987348,0.17833777
-2.87843922,2.61884735,0.36052483,1.29474603,0.00216655,0.04767589,0.10566761,1.20594569,0.00999848,0.18247911
-2.87243622,2.67207412,0.36022491,1.32458757,0.00208050,0.04865241,0.10468734,1.23386981,0.01013512,0.18653699
-2.86643322,2.72630488,0.36030682,1.35538380,0.00199697,0.04963693,0.10380040,1.26171149,0.01028322,0.19045027
-2.86043022,2.78080220,0.36075402,1.38675710,0.00191726,0.05061107,0.10299669,1.28909055,0.01044184,0.19415337
-2.85442721,2.83469788,0.36152508,1.41825310,0.00184241,0.05155499,0.10226000,1.31557874,0.01060923,0.19757768
-2.84842421,2.88701175,0.36255462,1.44935167,0.00177318,0.05244777,0.10156879,1.34070793,0.01078286,0.20065318
-2.84242121,2.93667604,0.36375524,1.47948078,0.00171002,0.05326792,0.10089720,1.36398042,0.01095946,0.20331028
-2.83641821,2.98256415,0.36502055,1.50803315,0.00165314,0.05399388,0.10021617,1.38488104,0.01113511,0.20548156
-2.83041521,3.02352311,0.36622891,1.53438468,0.00160245,0.05460459,0.09949470,1.40289064,0.01130533,0.20710360
-2.82441221,3.05840833,0.36724793,1.55791444,0.00155766,0.05508000,0.09870122,1.41750046,0.01146522,0.20811879
-2.81840920,3.08611960,0.36793939,1.57802515,0.00151827,0.05540163,0.09780484,1.42822693,0.01160961,0.20847696
-2.81240620,3.10563696,0.36816452,1.59416365,0.00148365,0.05555308,0.09677672,1.43462639,0.01173326,0.20813686
-2.80640320,3.11605510,0.36778928,1.60584043,0.00145306,0.05552049,0.09559117,1.43630918,0.01183099,0.20706746
-2.80040020,3.11661532,0.36668966,1.61264769,0.00142568,0.05529293,0.09422678,1.43295259,0.01189790,0.20524896
-2.79439720,3.10673367,0.36475656,1.61427517,0.00140070,0.05486277,0.09266725,1.42431228,0.01192951,0.20267359
-2.78839420,3.08602440,0.36190034,1.61052320,0.00137733,0.05422592,0.09090216,1.41023175,0.01192197,0.19934606
-2.78239120,3.05431802,0.35805467,1.60131263,0.00135486,0.05338199,0.08892741,1.39064940,0.01187219,0.19528371
-2.77638819,3.01167310,0.35317969,1.58669116,0.00133267,0.05233439,0.08674556,1.36560315,0.01177797,0.19051634
-2.77038519,2.95838172,0.34726440,1.56683603,0.00131027,0.05109031,0.08436588,1.33523211,0.01163811,0.18508577
-2.76438219,2.89496818,0.34032815,1.54205299,0.00128732,0.04966062,0.08180422,1.29977555,0.01145247,0.17904501
-2.75837919,2.82218113,0.33242118,1.51277161,0.00126365,0.04805970,0.07908272,1.25956883,0.01122206,0.17245725
-2.75237619,2.74097955,0.32362442,1.47953727,0.00123925,0.04630510,0.07622928,1.21503673,0.01094901,0.16539447
-2.74637319,2.65251284,0.31404822,1.44300009,0.00121427,0.04441727,0.07327693,1.16668409,0.01063656,0.15793596
-2.74037019,2.55809599,0.30383050,1.40390130,0.00118902,0.04241907,0.07026313,1.11508427,0.01028901,0.15016651
-2.73436718,2.45918058,0.29313395,1.36305756,0.00116395,0.04033533,0.06722881,1.06086565,0.00991165,0.14217464
-2.72836418,2.35732259,0.28214279,1.32134377,0.00113963,0.03819230,0.06421760,1.00469674,0.00951062,0.13405059
-2.72236118,2.25414809,0.27105892,1.27967493,0.00111670,0.03601715,0.06127478,0.94727035,0.00909279,0.12588441
-2.71635818,2.15131789,0.26009758,1.23898756,0.00109589,0.03383734,0.05844641,0.88928730,0.00866559,0.11776401
-2.71035518,2.05049215,0.24948290,1.20022116,0.00107791,0.03168014,0.05577840,0.83144031,0.00823682,0.10977340
-2.70435218,1.95329588,0.23944303,1.16430017,0.00106352,0.02957202,0.05331564,0.77439850,0.00781451,0.10199096
-2.69834917,1.86128627,0.23020541,1.13211666,0.00105338,0.02753815,0.05110118,0.71879302,0.00740668,0.09448804
-2.69234617,1.77592244,0.22199183,1.10451406,0.00104810,0.02560197,0.04917549,0.66520425,0.00702115,0.08732773
-2.68634317,1.69853820,0.21501373,1.08227202,0.00104819,0.02378470,0.04757581,0.61415082,0.00666540,0.08056388
-2.68034017,1.63031822,0.20946763,1.06609255,0.00105401,0.02210506,0.04633551,0.56608086,0.00634632,0.07424049
-2.67433717,1.57227786,0.20553073,1.05658738,0.00106575,0.02057890,0.04548360,0.52136552,0.00607007,0.06839133
-2.66833417,1.52524665,0.20335684,1.05426658,0.00108345,0.01921901,0.04504422,0.48029482,0.00584194,0.06303983
-2.66233117,1.48985565,0.20307272,1.05952845,0.00110695,0.01803495,0.04503626,0.44307594,0.00566623,0.05819934
-2.65632816,1.46652828,0.20477467,1.07265060,0.00113590,0.01703296,0.04547299,0.40983365,0.00554608,0.05387355
-2.65032516,1.45547489,0.20852571,1.09378233,0.00116978,0.01621588,0.04636170,0.38061285,0.00548347,0.05005714
-2.64432216,1.45669059,0.21435321,1.12293843,0.00120789,0.01558326,0.04770346,0.35538296,0.00547907,0.04673661
-2.63831916,1.46995647,0.22224710,1.15999441,0.00124937,0.01513134,0.04949285,0.33404378,0.00553231,0.04389126
-2.63231616,1.49484395,0.23215875,1.20468359,0.00129325,0.01485326,0.05171781,0.31643265,0.00564131,0.04149427
-2.62631316,1.53072233,0.24400052,1.25659611,0.00133845,0.01473921,0.05435947,0.30233258,0.00580292,0.03951374
-2.62031016,1.57676947,0.25764608,1.31518032,0.00138385,0.01477664,0.05739215,0.29148100,0.00601280,0.03791389
-2.61430715,1.63198547,0.27293154,1.37974665,0.00142830,0.01495057,0.06078340,0.28357893,0.00626553,0.03665608
-2.60830415,1.69520957,0.28965744,1.44947450,0.00147067,0.01524384,0.06449418,0.27830019,0.00655466,0.03569992
-2.60230115,1.76514003,0.30759164,1.52342204,0.00150993,0.01563750,0.06847919,0.27530063,0.00687292,0.03500427
-2.59629815,1.84035690,0.32647293,1.60053934,0.00154512,0.01611117,0.07268732,0.27422699,0.00721238,0.03452809
-2.59029515,1.91934764,0.34601564,1.67968461,0.00157548,0.01664347,0.07706232,0.27472531,0.00756458,0.03423131
-2.58429215,2.00053514,0.36591486,1.75964355,0.00160041,0.01721243,0.08154360,0.27644882,0.00792081,0.03407558
-2.57828914,2.08230777,0.38585238,1.83915151,0.00161958,0.01779599,0.08606722,0.27906507,0.00827229,0.03402485
-2.57228614,2.16305106,0.40550310,1.91691806,0.00163290,0.01837242,0.09056699,0.28226233,0.00861037,0.03404601
-2.56628314,2.24118021,0.42454187,1.99165333,0.00164057,0.01892086,0.09497576,0.28575520,0.00892678,0.03410928
-2.56028014,2.31517282,0.44265045,2.06209564,0.00164312,0.01942174,0.09922679,0.28928927,0.00921382,0.03418869
-2.55427714,2.38360102,0.45952456,2.12703953,0.00164139,0.01985723,0.10325511,0.29264493,0.00946453,0.03426237
-2.54827414,2.44516222,0.47488061,2.18536350,0.00163656,0.02021168,0.10699896,0.29564021,0.00967288,0.03431283
-2.54227114,2.49870759,0.48846221,2.23605657,0.00163016,0.02047197,0.11040120,0.29813279,0.00983390,0.03432714
-2.53626813,2.54326760,0.50004604,2.27824301,0.00162406,0.02062783,0.11341056,0.30002102,0.00994378,0.03429713
-2.53026513,2.57807391,0.50944703,2.31120433,0.00162045,0.02067206,0.11598288,0.30124408,0.00999995,0.03421940
-2.52426213,2.60257697,0.51652270,2.33439814,0.00162186,0.02060073,0.11808203,0.30178131,0.01000109,0.03409541
-2.51825913,2.61645893,0.52117663,2.34747310,0.00163110,0.02041323,0.11968077,0.30165082,0.00994713,0.03393139
-2.51225613,2.61964163,0.52336086,2.35027973,0.00165128,0.02011229,0.12076133,0.30090729,0.00983922,0.03373823
-2.50625313,2.61228934,0.52307731,2.34287673,0.00168575,0.01970392,0.12131574,0.29963924,0.00967963,0.03353129
-2.50025013,2.59480640,0.52037814,2.32553266,0.00173803,0.01919723,0.12134594,0.29796577,0.00947164,0.03333010
-2.49424712,2.56782977,0.51536507,2.29872295,0.00181183,0.01860425,0.12086372,0.29603290,0.00921941,0.03315802
-2.48824412,2.53221679,0.50818778,2.26312238,0.00191093,0.01793968,0.11989032,0.29400957,0.00892786,0.03304172
-2.48224112,2.48902843,0.49904131,2.21959307,0.00203913,0.01722054,0.11845597,0.29208348,0.00860247,0.03301067
-2.47623812,2.43950845,0.48816267,2.16916844,0.00220014,0.01646591,0.11659914,0.29045686,0.00824911,0.03309641
-2.47023512,2.38505891,0.47582658,2.11303331,0.00239752,0.01569658,0.11436575,0.28934220,0.00787392,0.03333183
-2.46423212,2.32721255,0.46234058,2.05250066,0.00263452,0.01493470,0.11180821,0.28895812,0.00748311,0.03375029
-2.45822911,2.26760249,0.44803944,1.98898542,0.00291399,0.01420352,0.10898432,0.28952528,0.00708283,0.03438466
-2.45222611,2.20792990,0.43327900,1.92397584,0.00323823,0.01352707,0.10595616,0.29126262,0.00667906,0.03526637
-2.44622311,2.14993004,0.41842955,1.85900298,0.00360885,0.01292991,0.10278891,0.29438370,0.00627747,0.03642429
-2.44022011,2.09533737,0.40386878,1.79560884,0.00402661,0.01243687,0.09954957,0.29909333,0.00588335,0.03788375
-2.43421711,2.04585016,0.38997439,1.73531381,0.00449135,0.01207288,0.09630575,0.30558444,0.00550153,0.03966545
-2.42821411,2.00309537,0.37711643,1.67958403,0.00500179,0.01186269,0.09312432,0.31403508,0.00513635,0.04178452
-2.42221111,1.96859418,0.36564964,1.62979936,0.00555545,0.01183073,0.09007016,0.32460569,0.00479162,0.04424961
-2.41620810,1.94372907,0.35590560,1.58722266,0.00614861,0.01200081,0.08720485,0.33743652,0.00447058,0.04706216
-2.41020510,1.92971287,0.34818519,1.55297100,0.00677621,0.01239593,0.08458543,0.35264511,0.00417595,0.05021587
-2.40420210,1.92756054,0.34275127,1.52798967,0.00743188,0.01303793,0.08226319,0.37032397,0.00390991,0.05369631
-2.39819910,1.93806439,0.33982188,1.51302944,0.00810798,0.01394718,0.08028253,0.39053826,0.00367411,0.05748088
-2.39219610,1.96177327,0.33956415,1.50862797,0.00879570,0.01514208,0.07867998,0.41332364,0.00346973,0.06153895
-2.38619310,1.99897640,0.34208906,1.51509572,0.00948520,0.01663864,0.07748325,0.43868415,0.00329748,0.06583232
-2.38019010,2.04969241,0.34744737,1.53250710,0.01016580,0.01844988,0.07671055,0.46659020,0.00315767,0.07031600
-2.37418709,2.11366398,0.35562684,1.56069704,0.01082626,0.02058521,0.07637007,0.49697677,0.00305019,0.07493915
-2.36818409,2.19035854,0.36655090,1.59926344,0.01145503,0.02304975,0.07645971,0.52974177,0.00297457,0.07964635
-2.36218109,2.27897506,0.38007902,1.64757551,0.01204060,0.02584368,0.07696701,0.56474470,0.00293001,0.08437905
-2.35617809,2.37845725,0.39600878,1.70478798,0.01257182,0.02896152,0.07786941,0.60180571,0.00291540,0.08907710
-2.35017509,2.48751282,0.41407971,1.76986100,0.01303823,0.03239152,0.07913477,0.64070505,0.00292935,0.09368042
-2.34417209,2.60463864,0.43397895,1.84158523,0.01343044,0.03611512,0.08072217,0.68118322,0.00297017,0.09813067
-2.33816908,2.72815126,0.45534856,1.91861163,0.01374039,0.04010652,0.08258292,0.72294168,0.00303597,0.10237284
-2.33216608,2.85622217,0.47779433,1.99948507,0.01396166,0.04433243,0.08466187,0.76564441,0.00312458,0.10635673
-2.32616308,2.98691687,0.50089592,2.08268087,0.01408967,0.04875205,0.08689889,0.80892034,0.00323363,0.11003823
-2.32016008,3.11823686,0.52421801,2.16664327,0.01412184,0.05331727,0.08923047,0.85236673,0.00336055,0.11338036
-2.31415708,3.24816345,0.54732199,2.24982450,0.01405770,0.05797316,0.09159147,0.89555352,0.00350261,0.11635405
-2.30815408,3.37470206,0.56977799,2.33072346,0.01389888,0.06265871,0.09391687,0.93802874,0.00365688,0.11893859
-2.30215108,3.49592596,0.59117664,2.40792263,0.01364904,0.06730792,0.09614349,0.97932485,0.00382037,0.12112177
-2.29614807,3.61001809,0.61114025,2.48012207,0.01331378,0.07185108,0.09821172,1.01896607,0.00398994,0.12289977
-2.29014507,3.71530987,0.62933296,2.54616952,0.01290040,0.07621636,0.10006696,1.05647653,0.00416245,0.12427665
-2.28414207,3.81031583,0.64546941,2.60508552,0.01241767,0.08033157,0.10166101,1.09138899,0.00433476,0.12526378
-2.27813907,3.89376326,0.65932170,2.65608296,0.01187553,0.08412604,0.10295320,1.12325416,0.00450379,0.12587888
-2.27213607,3.96461585,0.67072438,2.69858038,0.01128475,0.08753265,0.10391121,1.15165014,0.00466658,0.12614513
-2.26613307,4.02209111,0.67957717,2.73220879,0.01065664,0.09048976,0.10451168,1.17619194,0.00482042,0.12609000
-2.26013007,4.06567079,0.68584558,2.75681204,0.01000264,0.09294314,0.10474049,1.19654054,0.00496283,0.12574424
-2.25412706,4.09510463,0.68955917,2.77244074,0.00933405,0.09484766,0.10459282,1.21241148,0.00509171,0.12514081
-2.24812406,4.11040710,0.69080787,2.77934039,0.00866175,0.09616882,0.10407283,1.22358244,0.00520537,0.12431389
-2.24212106,4.11184782,0.68973631,2.77793422,0.00799586,0.09688390,0.10319324,1.22989965,0.00530263,0.12329807
-2.23611806,4.09993595,0.68653667,2.76880167,0.00734564,0.09698280,0.10197457,1.23128290,0.00538283,0.12212763
-2.23011506,4.07539940,0.68144024,2.75265342,0.00671924,0.09646840,0.10044423,1.22772889,0.00544592,0.12083598
-2.22411206,4.03915959,0.67470820,2.73030398,0.00612362,0.09535659,0.09863555,1.21931279,0.00549245,0.11945529
-2.21810905,3.99230278,0.66662201,2.70264302,0.00556450,0.09367581,0.09658658,1.20618793,0.00552359,0.11801623
-2.21210605,3.93604898,0.65747372,2.67060655,0.00504634,0.09146621,0.09433890,1.18858359,0.00554113,0.11654781
-2.20610305,3.87171946,0.64755680,2.63514877,0.00457236,0.08877841,0.09193645,1.16680097,0.00554743,0.11507740
-2.20010005,3.80070394,0.63715760,2.59721578,0.00414465,0.08567201,0.08942426,1.14120739,0.00554535,0.11363074
-2.19409705,3.72442837,0.62654796,2.55772180,0.00376419,0.08221377,0.08684736,1.11222899,0.00553819,0.11223201
-2.18809405,3.64432437,0.61597898,2.51752860,0.00343105,0.07847568,0.08424966,1.08034212,0.00552959,0.11090394
-2.18209105,3.56180093,0.60567628,2.47742860,0.00314449,0.07453297,0.08167302,1.04606369,0.00552342,0.10966783
-2.17608804,3.47821927,0.59583669,2.43813198,0.00290306,0.07046201,0.07915639,1.00994087,0.00552365,0.10854364
-2.17008504,3.39487124,0.58662639,2.40025794,0.00270483,0.06633841,0.07673511,0.97254039,0.00553424,0.10754994
-2.16408204,3.31296172,0.57818051,2.36433000,0.00254743,0.06223520,0.07444041,0.93443781,0.00555901,0.10670389
-2.15807904,3.23359520,0.57060393,2.33077524,0.00242824,0.05822120,0.07229900,0.89620710,0.00560155,0.10602111
-2.15207604,3.15776657,0.56397311,2.29992710,0.00234449,0.05435972,0.07033287,0.85841086,0.00566507,0.10551557
-2.14607304,3.08635610,0.55833885,2.27203123,0.00229335,0.05070743,0.06855931,0.82159123,0.00575235,0.10519946
-2.14007004,3.02012817,0.55372956,2.24725402,0.00227203,0.04731362,0.06699101,0.78626200,0.00586569,0.10508302
-2.13406703,2.95973346,0.55015497,2.22569296,0.00227782,0.04421970,0.06563639,0.75290177,0.00600684,0.10517444
-2.12806403,2.90571400,0.54760985,2.20738840,0.00230820,0.04145900,0.06450003,0.72194843,0.00617701,0.10547978
-2.12206103,2.85851047,0.54607773,2.19233591,0.00236080,0.03905677,0.06358331,0.69379477,0.00637684,0.10600294
-2.11605803,2.81847094,0.54553428,2.18049859,0.00243349,0.03703047,0.06288505,0.66878542,0.00660651,0.10674572
-2.11005503,2.78586050,0.54595020,2.17181875,0.00252436,0.03539015,0.06240230,0.64721478,0.00686570,0.10770791
-2.10405203,2.76087085,0.54729365,2.16622840,0.00263170,0.03413900,0.06213120,0.62932592,0.00715370,0.10888748
-2.09804902,2.74362922,0.54953194,2.16365802,0.00275400,0.03327396,0.06206773,0.61531023,0.00746949,0.11028083
-2.09204602,2.73420608,0.55263265,2.16404329,0.00288992,0.03278638,0.06220860,0.60530770,0.00781176,0.11188305
-2.08604302,2.73262098,0.55656401,2.16732943,0.00303825,0.03266269,0.06255192,0.59940759,0.00817904,0.11368822
-2.08004002,2.73884633,0.56129478,2.17347316,0.00319787,0.03288501,0.06309783,0.59764932,0.00856970,0.11568969
-2.07403702,2.75280889,0.56679349,2.18244212,0.00336771,0.03343178,0.06384897,0.60002354,0.00898201,0.11788038
-2.06803402,2.77438883,0.57302734,2.19421197,0.00354669,0.03427832,0.06481078,0.60647328,0.00941418,0.12025293
-2.06203102,2.80341688,0.57996076,2.20876144,0.00373368,0.03539731,0.06599158,0.61689503,0.00986435,0.12279990
-2.05602801,2.83966958,0.58755383,2.22606570,0.00392746,0.03675925,0.06740242,0.63113998,0.01033055,0.12551381
-2.05002501,2.88286344,0.59576059,2.24608842,0.00412670,0.03833298,0.06905674,0.64901536,0.01081071,0.12838710
-2.04402201,2.93264854,0.60452758,2.26877326,0.00432988,0.04008604,0.07096980,0.67028598,0.01130260,0.13141200
-2.03801901,2.98860236,0.61379248,2.29403525,0.00453534,0.04198516,0.07315789,0.69467623,0.01180379,0.13458037
-2.03201601,3.05022467,0.62348321,2.32175263,0.00474123,0.04399676,0.07563740,0.72187255,0.01231156,0.13788342
-2.02601301,3.11693411,0.63351739,2.35175992,0.00494553,0.04608748,0.07842378,0.75152668,0.01282291,0.14131144
-2.02001001,3.18806738,0.64380241,2.38384251,0.00514608,0.04822478,0.08153038,0.78325972,0.01333450,0.14485354
-2.01400700,3.26288139,0.65423601,2.41773343,0.00534061,0.05037758,0.08496731,0.81666710,0.01384264,0.14849740
-2.00800400,3.34055896,0.66470746,2.45311240,0.00552677,0.05251701,0.08874040,0.85132460,0.01434332,0.15222908
-2.00200100,3.42021821,0.67509938,2.48960765,0.00570219,0.05461711,0.09285016,0.88679528,0.01483220,0.15603298
-1.99599800,3.50092550,0.68529005,2.52680020,0.00586456,0.05665564,0.09729100,0.92263741,0.01530477,0.15989186
-1.98999500,3.58171192,0.69515620,2.56423088,0.00601167,0.05861475,0.10205067,0.95841298,0.01575635,0.16378704
-1.98399200,3.66159263,0.70457618,2.60140947,0.00614145,0.06048171,0.10710992,0.99369689,0.01618226,0.16769868
-1.97798899,3.73958840,0.71343339,2.63782586,0.00625210,0.06224947,0.11244250,1.02808627,0.01657799,0.17160624
-1.97198599,3.81474849,0.72161976,2.67296251,0.00634207,0.06391705,0.11801546,1.06120973,0.01693929,0.17548898
-1.96598299,3.88617388,0.72903919,2.70630777,0.00641013,0.06548978,0.12378972,1.09273611,0.01726235,0.17932660
-1.95997999,3.95303965,0.73561072,2.73736926,0.00645543,0.06697931,0.12972094,1.12238241,0.01754400,0.18309984
-1.95397699,4.01461552,0.74127131,2.76568670,0.00647746,0.06840333,0.13576067,1.14992041,0.01778179,0.18679106
-1.94797399,4.07028333,0.74597802,2.79084356,0.00647613,0.06978505,0.14185758,1.17518175,0.01797412,0.19038477
-1.94197099,4.11955053,0.74970944,2.81247681,0.00645169,0.07115235,0.14795892,1.19806101,0.01812035,0.19386801
-1.93596798,4.16205897,0.75246626,2.83028430,0.00640479,0.07253675,0.15401191,1.21851670,0.01822082,0.19723053
-1.92996498,4.19758813,0.75427092,2.84402946,0.00633637,0.07397200,0.15996513,1.23656979,0.01827688,0.20046483
-1.92396198,4.22605275,0.75516625,2.85354284,0.00624768,0.07549265,0.16576980,1.25229991,0.01829083,0.20356587
-1.91795898,4.24749452,0.75521307,2.85872069,0.00614021,0.07713227,0.17138083,1.26583912,0.01826583,0.20653062
-1.91195598,4.26206832,0.75448693,2.85952048,0.00601563,0.07892176,0.17675755,1.27736342,0.01820580,0.20935734
-1.90595298,4.27002342,0.75307395,2.85595372,0.00587577,0.08088756,0.18186430,1.28708226,0.01811525,0.21204469
-1.89994997,4.27168060,0.75106602,2.84807651,0.00572253,0.08304995,0.18667049,1.29522652,0.01799909,0.21459065
-1.89394697,4.26740624,0.74855549,2.83597847,0.00555784,0.08542154,0.19115047,1.30203520,0.01786239,0.21699144
-1.88794397,4.25758489,0.74562970,2.81977070,0.00538363,0.08800595,0.19528305,1.30774171,0.01771021,0.21924039
-1.88194097,4.24259160,0.74236555,2.79957362,0.00520179,0.09079683,0.19905077,1.31256012,0.01754733,0.22132684
-1.87593797,4.22276583,0.73882436,2.77550555,0.00501413,0.09377724,0.20243902,1.31667211,0.01737808,0.22323537
-1.86993497,4.19838839,0.73504754,2.74767278,0.00482234,0.09691943,0.20543499,1.32021548,0.01720613,0.22494512
-1.86393197,4.16966289,0.73105304,2.71616189,0.00462801,0.10018511,0.20802673,1.32327459,0.01703434,0.22642957
-1.85792896,4.13670307,0.72683311,2.68103508,0.00443264,0.10352610,0.21020223,1.32587352,0.01686464,0.22765663
-1.85192596,4.09952692,0.72235342,2.64232874,0.00423756,0.10688551,0.21194872,1.32797244,0.01669798,0.22858924
-1.84592296,4.05805835,0.71755373,2.60005573,0.00404407,0.11019930,0.21325231,1.32946740,0.01653431,0.22918633
-1.83991996,4.01213661,0.71235011,2.55421126,0.00385334,0.11339816,0.21409790,1.33019396,0.01637261,0.22940429
-1.83391696,3.96153321,0.70663889,2.50478222,0.00366652,0.11640977,0.21446954,1.32993442,0.01621098,0.22919877
-1.82791396,3.90597587,0.70030186,2.45175955,0.00348473,0.11916125,0.21435117,1.32842873,0.01604678,0.22852686
-1.82191096,3.84517822,0.69321295,2.39515285,0.00330910,0.12158168,0.21372779,1.32538849,0.01587682,0.22734948
-1.81590795,3.77887393,0.68524575,2.33500656,0.00314080,0.12360472,0.21258690,1.32051353,0.01569756,0.22563386
-1.80990495,3.70685337,0.67628172,2.27141656,0.00298109,0.12517110,0.21092028,1.31351045,0.01550536,0.22335606
-1.80390195,3.62900095,0.66621867,2.20454630,0.00283130,0.12623093,0.20872587,1.30411198,0.01529670,0.22050333
-1.79789895,3.54533076,0.65497898,2.13464121,0.00269292,0.12674579,0.20600968,1.29209654,0.01506849,0.21707624
-1.79189595,3.45601870,0.64251720,2.06204050,0.00256754,0.12669035,0.20278768,1.27730664,0.01481822,0.21309038
-1.78589295,3.36142874,0.62882658,1.98718532,0.00245693,0.12605367,0.19908740,1.25966543,0.01454426,0.20857756
-1.77988994,3.26213191,0.61394413,1.91062265,0.00236295,0.12483994,0.19494914,1.23919024,0.01424599,0.20358646
-1.77388694,3.15891621,0.59795391,1.83300417,0.00228763,0.12306875,0.19042678,1.21600248,0.01392394,0.19818261
-1.76788394,3.05278678,0.58098827,1.75508007,0.00223306,0.12077483,0.18558798,1.19033315,0.01357987,0.19244766
-1.76188094,2.94495557,0.56322694,1.67768753,0.00220137,0.11800727,0.18051375,1.16252355,0.01321683,0.18647801
-1.75587794,2.83682053,0.54489384,1.60173413,0.00219473,0.11482826,0.17529738,1.13302103,0.01283908,0.18038273
-1.74987494,2.72993499,0.52625178,1.52817677,0.00221518,0.11131140,0.17004267,1.10236983,0.01245205,0.17428092
-1.74387194,2.62596797,0.50759515,1.45799671,0.00226466,0.10753972,0.16486161,1.07119719,0.01206219,0.16829854
-1.73786893,2.52665714,0.48924089,1.39217163,0.00234487,0.10360329,0.15987143,1.04019550,0.01167676,0.16256483
-1.73186593,2.43375606,0.47151806,1.33164576,0.00245715,0.09959675,0.15519127,1.01010087,0.01130368,0.15720848
-1.72586293,2.34897797,0.45475652,1.27729934,0.00260246,0.09561676,0.15093851,0.98166942,0.01095123,0.15235361
-1.71985993,2.27393831,0.43927510,1.22991846,0.00278124,0.09175934,0.14722497,0.95565197,0.01062781,0.14811588
-1.71385693,2.21009851,0.42536976,1.19016669,0.00299331,0.08811738,0.14415308,0.93276841,0.01034169,0.14459869
-1.70785393,2.15871324,0.41330238,1.15855953,0.00323782,0.08477838,0.14181220,0.91368284,0.01010075,0.14188970
-1.70185093,2.12078354,0.40329038,1.13544281,0.00351318,0.08182229,0.14027531,0.89898042,0.00991226,0.14005784
-1.69584792,2.09701761,0.39549796,1.12097609,0.00381700,0.07931978,0.13959612,0.88914706,0.00978267,0.13915090
-1.68984492,2.08780114,0.39002899,1.11512159,0.00414606,0.07733078,0.13980685,0.88455256,0.00971749,0.13919374
-1.68384192,2.09317819,0.38692217,1.11763951,0.00449636,0.07590344,0.14091660,0.88543811,0.00972109,0.14018731
-1.67783892,2.11284373,0.38614836,1.12808982,0.00486309,0.07507345,0.14291062,0.89190829,0.00979674,0.14210837
-1.67183592,2.14614789,0.38761052,1.14584070,0.00524075,0.07486370,0.14575034,0.90392803,0.00994649,0.14491007
-1.66583292,2.19211192,0.39114595,1.17008355,0.00562321,0.07528435,0.14937422,0.92132435,0.01017124,0.14852325
-1.65982991,2.24945516,0.39653101,1.19985387,0.00600384,0.07633315,0.15369940,0.94379272,0.01047081,0.15285850
