energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
0.07503752,1.60919261,0.64780167,0.10445081,0.01658965,0.29213821,0.32485242,0.45919800,0.04805765,0.50445602
0.08104052,1.56930937,0.62825517,0.10396121,0.01622827,0.28756881,0.31610123,0.44495852,0.04731572,0.48841832
0.08704352,1.52667106,0.60772590,0.10360298,0.01599333,0.28283382,0.30698835,0.42942885,0.04648457,0.47123707
0.09304652,1.48226347,0.58658794,0.10343406,0.01590815,0.27805843,0.29774826,0.41290677,0.04558550,0.45326686
0.09904952,1.43715037,0.56523119,0.10351886,0.01599584,0.27338022,0.28863769,0.39571140,0.04464154,0.43488730
0.10505253,1.39244976,0.54405396,0.10392728,0.01627874,0.26894741,0.27992960,0.37817505,0.04367681,0.41649359
0.11105553,1.34930890,0.52345551,0.10473350,0.01677777,0.26491670,0.27190637,0.36063513,0.04271593,0.39848676
0.11705853,1.30887844,0.50382867,0.10601441,0.01751177,0.26145068,0.26485245,0.34342611,0.04178354,0.38126389
0.12306153,1.27228616,0.48555270,0.10784779,0.01849676,0.25871463,0.25904663,0.32687199,0.04090382,0.36520856
0.12906453,1.24061084,0.46898620,0.11031012,0.01974518,0.25687304,0.25475408,0.31127921,0.04010000,0.35068168
0.13506753,1.21485662,0.45446042,0.11347412,0.02126517,0.25608554,0.25221852,0.29693029,0.03939403,0.33801302
0.14107054,1.19592824,0.44227269,0.11740608,0.02305984,0.25650254,0.25165453,0.28407824,0.03880611,0.32749343
0.14707354,1.18460773,0.43268019,0.12216295,0.02512663,0.25826052,0.25324045,0.27294179,0.03835435,0.31936807
0.15307654,1.18153282,0.42589404,0.12778938,0.02745680,0.26147720,0.25711190,0.26370152,0.03805435,0.31383065
0.15907954,1.18717767,0.42207380,0.13431475,0.03003497,0.26624667,0.26335629,0.25649687,0.03791886,0.31101878
0.16508254,1.20183637,0.42132256,0.14175030,0.03283893,0.27263468,0.27200836,0.25142401,0.03795731,0.31101062
0.17108554,1.22560983,0.42368268,0.15008659,0.03583953,0.28067431,0.28304712,0.24853469,0.03817551,0.31382279
0.17708854,1.25839644,0.42913247,0.15929132,0.03900093,0.29036226,0.29639417,0.24783586,0.03857523,0.31940967
0.18309155,1.29988734,0.43758400,0.16930775,0.04228096,0.30165590,0.31191367,0.24929025,0.03915391,0.32766412
0.18909455,1.34956653,0.44888228,0.18005376,0.04563180,0.31447145,0.32941392,0.25281775,0.03990445,0.33841968
0.19509755,1.40671641,0.46280604,0.19142178,0.04900088,0.32868336,0.34865068,0.25829762,0.04081500,0.35145423
0.20110055,1.47042903,0.47907041,0.20327959,0.05233196,0.34412509,0.36933216,0.26557158,0.04186900,0.36649511
0.20710355,1.53962312,0.49733151,0.21547208,0.05556654,0.36059137,0.39112558,0.27444760,0.04304528,0.38322570
0.21310655,1.61306692,0.51719316,0.22782404,0.05864525,0.37784209,0.41366527,0.28470449,0.04431833,0.40129319
0.21910955,1.68940641,0.53821574,0.24014380,0.06150950,0.39560765,0.43656189,0.29609713,0.04565879,0.42031771
0.22511256,1.76719848,0.55992698,0.25222779,0.06410309,0.41359568,0.45941274,0.30836232,0.04703406,0.43990225
0.23111556,1.84494808,0.58183460,0.26386587,0.06637386,0.43149908,0.48181263,0.32122505,0.04840906,0.45964340
0.23711856,1.92114835,0.60344037,0.27484711,0.06827523,0.44900491,0.50336513,0.33440519,0.04974721,0.47914254
0.24312156,1.99432252,0.62425532,0.28496600,0.06976758,0.46580402,0.52369369,0.34762429,0.05101141,0.49801705
0.24912456,2.06306601,0.64381527,0.29402877,0.07081951,0.48160084,0.54245226,0.36061238,0.05216520,0.51591132
0.25512756,2.12608728,0.66169655,0.30185947,0.07140869,0.49612313,0.55933505,0.37311464,0.05317385,0.53250709
0.26113057,2.18224592,0.67753074,0.30830576,0.07152256,0.50913115,0.57408514,0.38489754,0.05400547,0.54753270
0.26713357,2.23058636,0.69101825,0.31324398,0.07115864,0.52042590,0.58650142,0.39575451,0.05463209,0.56077112
0.27313657,2.27036600,0.70193985,0.31658338,0.07032444,0.52985606,0.59644386,0.40551070,0.05503054,0.57206609
0.27913957,2.30107650,0.71016560,0.31826925,0.06903716,0.53732337,0.60383680,0.41402685,0.05518322,0.58132651
0.28514257,2.32245743,0.71566088,0.31828496,0.06732298,0.54278618,0.60867019,0.42120200,0.05507871,0.58852852
0.29114557,2.33450165,0.71848897,0.31665261,0.06521610,0.54626103,0.61099877,0.42697504,0.05471208,0.59371541
0.29714857,2.33745227,0.71881009,0.31343246,0.06275752,0.54782213,0.61093928,0.43132495,0.05408504,0.59699530
0.30315158,2.33179130,0.71687682,0.30872111,0.05999372,0.54759894,0.60866591,0.43426982,0.05320582,0.59853653
0.30915458,2.31822047,0.71302596,0.30264845,0.05697511,0.54577175,0.60440403,0.43586458,0.05208887,0.59856104
0.31515758,2.29763492,0.70766717,0.29537359,0.05375449,0.54256555,0.59842262,0.43619762,0.05075430,0.59733598
0.32116058,2.27109095,0.70126865,0.28707994,0.05038555,0.53824248,0.59102566,0.43538633,0.04922718,0.59516369
0.32716358,2.23976889,0.69434059,0.27796961,0.04692140,0.53309296,0.58254269,0.43357188,0.04753669,0.59237060
0.33316658,2.20493261,0.68741671,0.26825736,0.04341321,0.52742607,0.57331900,0.43091321,0.04571516,0.58929534
0.33916958,2.16788707,0.68103490,0.25816431,0.03990903,0.52155931,0.56370555,0.42758064,0.04379705,0.58627641
0.34517259,2.12993532,0.67571741,0.24791167,0.03645285,0.51580820,0.55404911,0.42374929,0.04181787,0.58363997
0.35117559,2.09233647,0.67195146,0.23771464,0.03308381,0.51047594,0.54468267,0.41959239,0.03981320,0.58168801
0.35717859,2.05626587,0.67017086,0.22777670,0.02983569,0.50584359,0.53591637,0.41527496,0.03781766,0.58068741
0.36318159,2.02277871,0.67073945,0.21828442,0.02673658,0.50216083,0.52802928,0.41094788,0.03586399,0.58086009
0.36918459,1.99277810,0.67393675,0.20940297,0.02380879,0.49963780,0.52126196,0.40674257,0.03398227,0.58237472
0.37518759,1.96698844,0.67994643,0.20127230,0.02106894,0.49843801,0.51581001,0.40276657,0.03219917,0.58534008
0.38119060,1.94593481,0.68884792,0.19400421,0.01852824,0.49867264,0.51181886,0.39910002,0.03053745,0.58980043
0.38719360,1.92992878,0.70061146,0.18768031,0.01619285,0.50039632,0.50937965,0.39579321,0.02901543,0.59573285
0.39319660,1.91906106,0.71509680,0.18235075,0.01406442,0.50360461,0.50852653,0.39286530,0.02764680,0.60304684
0.39919960,1.91320099,0.73205546,0.17803393,0.01214061,0.50823311,0.50923526,0.39030410,0.02644039,0.61158600
0.40520260,1.91200295,0.75113662,0.17471703,0.01041576,0.51415835,0.51142341,0.38806716,0.02540018,0.62113195
0.41120560,1.91491934,0.77189643,0.17235736,0.00888146,0.52120054,0.51495204,0.38608382,0.02452540,0.63141021
0.41720860,1.92121983,0.79381037,0.17088445,0.00752720,0.52912804,0.51962890,0.38425840,0.02381076,0.64209797
0.42321161,1.93001634,0.81628843,0.17020291,0.00634093,0.53766349,0.52521334,0.38247422,0.02324681,0.65283363
0.42921461,1.94029298,0.83869252,0.17019587,0.00530961,0.54649161,0.53142270,0.38059845,0.02282035,0.66322763
0.43521761,1.95094009,0.86035569,0.17072897,0.00441969,0.55526833,0.53794010,0.37848747,0.02251497,0.67287438
0.44122061,1.96079144,0.88060244,0.17165481,0.00365750,0.56363112,0.54442366,0.37599271,0.02231166,0.68136502
0.44722361,1.96866343,0.89876959,0.17281766,0.00300965,0.57121018,0.55051671,0.37296661,0.02218948,0.68830032
0.45322661,1.97339499,0.91422699,0.17405847,0.00246328,0.57764020,0.55585880,0.36926859,0.02212622,0.69330365
0.45922961,1.97388701,0.92639732,0.17521982,0.00200632,0.58257228,0.56009727,0.36477069,0.02209919,0.69603333
0.46523262,1.96913999,0.93477455,0.17615084,0.00162762,0.58568557,0.56289880,0.35936286,0.02208588,0.69619405
0.47123562,1.95828855,0.93894014,0.17671185,0.00131714,0.58669833,0.56396069,0.35295752,0.02206471,0.69354700
0.47723862,1.94063168,0.93857666,0.17677870,0.00106599,0.58537781,0.56302137,0.34549336,0.02201566,0.68791823
0.48324162,1.91565776,0.93347835,0.17624643,0.00086653,0.58154880,0.55986972,0.33693819,0.02192094,0.67920513
0.48924462,1.88306342,0.92355810,0.17503247,0.00071237,0.57510031,0.55435287,0.32729079,0.02176545,0.66738060
0.49524762,1.84276565,0.90885088,0.17307894,0.00059847,0.56599021,0.54638208,0.31658172,0.02153725,0.65249508
0.50125063,1.79490700,0.88951341,0.17035422,0.00052109,0.55424773,0.53593655,0.30487301,0.02122792,0.63467607
0.50725363,1.73985358,0.86582011,0.16685368,0.00047788,0.53997358,0.52306491,0.29225700,0.02083272,0.61412552
0.51325663,1.67818648,0.83815571,0.16259951,0.00046788,0.52333782,0.50788445,0.27885414,0.02035074,0.59111504
0.51925963,1.61068688,0.80700473,0.15763976,0.00049160,0.50457559,0.49057801,0.26481012,0.01978489,0.56597936
0.52526263,1.53831586,0.77293832,0.15204662,0.00055105,0.48398087,0.47138888,0.25029237,0.01914177,0.53910821
0.53126563,1.46218986,0.73659911,0.14591408,0.00064984,0.46189862,0.45061375,0.23548612,0.01843150,0.51093714
0.53726863,1.38355304,0.69868455,0.13935501,0.00079325,0.43871569,0.42859430,0.22059030,0.01766738,0.48193758
0.54327164,1.30374761,0.65992956,0.13249787,0.00098833,0.41485074,0.40570752,0.20581328,0.01686560,0.45260670
0.54927464,1.22418361,0.62108896,0.12548316,0.00124400,0.39074389,0.38235547,0.19136884,0.01604485,0.42345726
0.55527764,1.14630902,0.58292035,0.11845984,0.00157113,0.36684618,0.35895472,0.17747237,0.01522586,0.39500810
0.56128064,1.07158148,0.54616810,0.11158165,0.00198260,0.34360949,0.33592599,0.16433741,0.01443105,0.36777520
0.56728364,1.00144218,0.51154863,0.10500376,0.00249333,0.32147714,0.31368423,0.15217270,0.01368409,0.34226394
0.57328664,0.93729275,0.47973761,0.09887949,0.00312028,0.30087544,0.29262962,0.14117967,0.01300950,0.31896225
0.57928964,0.88047516,0.45135911,0.09335755,0.00388239,0.28220648,0.27313963,0.13155042,0.01243231,0.29833506
0.58529265,0.83225498,0.42697689,0.08857951,0.00480039,0.26584213,0.25556219,0.12346612,0.01197774,0.28081973
0.59129565,0.79380760,0.40708781,0.08467769,0.00589656,0.25211940,0.24021033,0.11709568,0.01167086,0.26682243
0.59729865,0.76620710,0.39211730,0.08177349,0.00719442,0.24133715,0.22735795,0.11259473,0.01153630,0.25671526
0.60330165,0.75041718,0.38241667,0.07997593,0.00871819,0.23375385,0.21723692,0.11010461,0.01159801,0.25083383
0.60930465,0.74728355,0.37826203,0.07938060,0.01049226,0.22958647,0.21003517,0.10975138,0.01187894,0.24947499
0.61530765,0.75752697,0.37985461,0.08006869,0.01254041,0.22901016,0.20589578,0.11164462,0.01240072,0.25289460
0.62131066,0.78173650,0.38732205,0.08210632,0.01488500,0.23215856,0.20491670,0.11587607,0.01318341,0.26130489
0.62731366,0.82036223,0.40072060,0.08554379,0.01754601,0.23912442,0.20715110,0.12251781,0.01424505,0.27487141
0.63331666,0.87370726,0.42003769,0.09041500,0.02054000,0.24996057,0.21260804,0.13162028,0.01560132,0.29370942
0.63931966,0.94191867,0.44519490,0.09673672,0.02387899,0.26468071,0.22125333,0.14320978,0.01726503,0.31787962
0.64532266,1.02497757,0.47605096,0.10450799,0.02756939,0.28326019,0.23301055,0.15728595,0.01924567,0.34738347
0.65132566,1.12268859,0.51240467,0.11370931,0.03161084,0.30563645,0.24776209,0.17381887,0.02154883,0.38215821
0.65732866,1.23466919,0.55399778,0.12430199,0.03599528,0.33170924,0.26535022,0.19274641,0.02417573,0.42207181
0.66333167,1.36033967,0.60051751,0.13622738,0.04070600,0.36134043,0.28557831,0.21397165,0.02712262,0.46691829
0.66933467,1.49891467,0.65159904,0.14940637,0.04571699,0.39435354,0.30821214,0.23736081,0.03038030,0.51641389
0.67533767,1.64939718,0.70682765,0.16373893,0.05099252,0.43053314,0.33298153,0.26274179,0.03393367,0.57019433
0.68134067,1.81057603,0.76574094,0.17910400,0.05648694,0.46962409,0.35958242,0.28990365,0.03776140,0.62781387
0.68734367,1.98102784,0.82783087,0.19535969,0.06214493,0.51133080,0.38767940,0.31859706,0.04183570,0.68874634
0.69334667,2.15912423,0.89254601,0.21234398,0.06790207,0.55531683,0.41690908,0.34853601,0.04612225,0.75238867
0.69934967,2.34304505,0.95929401,0.22987584,0.07368574,0.60120482,0.44688411,0.37940085,0.05058029,0.81806709
0.70535268,2.53079791,1.02744446,0.24775697,0.07941647,0.64857702,0.47719817,0.41084261,0.05516300,0.88504607
0.71135568,2.72024414,1.09633236,0.26577414,0.08500965,0.69697672,0.50743177,0.44248868,0.05981794,0.95254003
0.71735868,2.90913103,1.16526221,0.28370211,0.09037748,0.74591055,0.53715896,0.47394965,0.06448784,1.01972771
0.72336168,3.09512979,1.23351310,0.30130707,0.09543123,0.79485196,0.56595472,0.50482714,0.06911157,1.08576861
0.72936468,3.27587829,1.30034476,0.31835067,0.10008366,0.84324596,0.59340296,0.53472245,0.07362519,1.14982137
0.73536768,3.44902747,1.36500475,0.33459444,0.10425152,0.89051517,0.61910490,0.56324558,0.07796331,1.21106313
0.74137069,3.61229006,1.42673690,0.34980451,0.10785804,0.93606721,0.64268750,0.59002449,0.08206053,1.26870936
0.74737369,3.76348995,1.48479094,0.36375652,0.11083529,0.97930335,0.66381173,0.61471397,0.08585288,1.32203335
0.75337669,3.90061057,1.53843337,0.37624056,0.11312631,1.01962848,0.68218024,0.63700403,0.08927940,1.37038451
0.75937969,4.02184056,1.58695937,0.38706595,0.11468696,1.05646193,0.69754426,0.65662730,0.09228367,1.41320475
0.76538269,4.12561510,1.62970560,0.39606577,0.11548735,1.08924922,0.70970930,0.67336523,0.09481523,1.45004219
0.77138569,4.21065138,1.66606361,0.40310088,0.11551278,1.11747411,0.71853943,0.68705273,0.09683095,1.48056168
0.77738869,4.27597696,1.69549342,0.40806333,0.11476423,1.14067087,0.72395999,0.69758126,0.09829610,1.50455164
0.78339170,4.32094997,1.71753693,0.41087911,0.11325830,1.15843618,0.72595843,0.70490007,0.09918537,1.52192688
0.78939470,4.34527053,1.73183056,0.41150997,0.11102663,1.17044021,0.72458350,0.70901572,0.09948350,1.53272743
0.79539770,4.34898305,1.73811664,0.40995440,0.10811482,1.17643661,0.71994247,0.70998993,0.09918568,1.53711344
0.80140070,4.33246945,1.73625305,0.40624766,0.10458098,1.17627074,0.71219681,0.70793576,0.09829770,1.53535634
0.80740370,4.29643364,1.72622048,0.40046082,0.10049383,1.16988598,0.70155636,0.70301257,0.09683572,1.52782686
0.81340670,4.24187815,1.70812694,0.39269896,0.09593059,1.15732762,0.68827220,0.69541976,0.09482586,1.51498044
0.81940970,4.17007373,1.68220915,0.38309849,0.09097469,1.13874417,0.67262872,0.68538980,0.09230341,1.49734073
0.82541271,4.08252327,1.64883058,0.37182368,0.08571340,1.11438595,0.65493510,0.67318070,0.08931190,1.47548184
0.83141571,3.98092144,1.60847593,0.35906271,0.08023545,1.08460085,0.63551654,0.65906835,0.08590192,1.45001034
0.83741871,3.86711155,1.56174225,0.34502309,0.07462883,1.04982752,0.61470577,0.64333897,0.08212977,1.42154749
0.84342171,3.74304120,1.50932682,0.32992686,0.06897876,1.01058601,0.59283492,0.62628192,0.07805607,1.39071257
0.84942471,3.61071811,1.45201225,0.31400565,0.06336595,0.96746626,0.57022831,0.60818320,0.07374427,1.35810778
0.85542771,3.47216770,1.39064915,0.29749572,0.05786516,0.92111493,0.54719615,0.58931968,0.06925913,1.32430524
0.86143072,3.32939352,1.32613726,0.28063319,0.05254418,0.87222094,0.52402949,0.56995435,0.06466532,1.28983636
0.86743372,3.18434164,1.25940543,0.26364965,0.04746305,0.82150031,0.50099634,0.55033250,0.06002606,1.25518378
0.87343672,3.03886973,1.19139148,0.24676813,0.04267381,0.76968090,0.47833921,0.53067898,0.05540191,1.22077588
0.87943972,2.89472145,1.12302254,0.23019968,0.03822040,0.71748747,0.45627374,0.51119640,0.05084973,1.18698381
0.88544272,2.75350637,1.05519651,0.21414055,0.03413905,0.66562775,0.43498850,0.49206437,0.04642180,1.15412084
0.89144572,2.61668551,0.98876544,0.19877000,0.03045875,0.61477969,0.41464576,0.47343943,0.04216519,1.12244360
0.89744872,2.48556216,0.92452115,0.18424876,0.02720201,0.56558051,0.39538299,0.45545574,0.03812127,1.09215508
0.90345173,2.36127764,0.86318350,0.17071817,0.02438568,0.51861751,0.37731488,0.43822629,0.03432547,1.06340880
0.90945473,2.24481131,0.80539153,0.15829976,0.02202188,0.47442104,0.36053571,0.42184453,0.03080721,1.03631385
0.91545773,2.13698411,0.75169749,0.14709548,0.02011886,0.43345927,0.34512173,0.40638614,0.02758998,1.01094042
0.92146073,2.03846473,0.70256357,0.13718815,0.01868183,0.39613503,0.33113355,0.39191098,0.02469160,0.98732539
0.92746373,1.94977750,0.65836116,0.12864230,0.01771368,0.36278421,0.31861813,0.37846491,0.02212451,0.96547775
0.93346673,1.87131105,0.61937228,0.12150508,0.01721548,0.33367564,0.30761042,0.36608146,0.01989620,0.94538361
0.93946973,1.80332709,0.58579255,0.11580726,0.01718680,0.30901198,0.29813449,0.35478326,0.01800966,0.92701044
0.94547274,1.74596820,0.55773548,0.11156412,0.01762584,0.28893143,0.29020403,0.34458310,0.01646385,0.91031069
0.95147574,1.69926443,0.53523736,0.10877621,0.01852934,0.27350981,0.28382236,0.33548465,0.01525411,0.89522443
0.95747874,1.66313795,0.51826242,0.10742986,0.01989221,0.26276274,0.27898184,0.32748274,0.01437255,0.88168116
0.96348174,1.63740577,0.50670779,0.10749745,0.02170704,0.25664775,0.27566279,0.32056336,0.01380844,0.86960080
0.96948474,1.62178034,0.50040803,0.10893742,0.02396338,0.25506607,0.27383211,0.31470324,0.01354844,0.85889386
0.97548774,1.61586843,0.49913903,0.11169403,0.02664700,0.25786416,0.27344160,0.30986918,0.01357681,0.84946098
0.98149075,1.61916865,0.50262114,0.11569692,0.02973901,0.26483485,0.27442616,0.30601726,0.01387555,0.84119196
0.98749375,1.63106821,0.51052176,0.12086067,0.03321500,0.27571838,0.27670217,0.30309189,0.01442450,0.83396444
0.99349675,1.65083988,0.52245743,0.12708426,0.03704430,0.29020338,0.28016601,0.30102493,0.01520137,0.82764248
0.99949975,1.67763986,0.53799579,0.13425077,0.04118931,0.30792824,0.28469306,0.29973500,0.01618180,0.82207522
1.00550275,1.71050766,0.55665766,0.14222733,0.04560507,0.32848296,0.29013730,0.29912703,0.01733940,0.81709579
1.01150575,1.74836892,0.57791981,0.15086547,0.05023913,0.35141193,0.29633157,0.29909227,0.01864581,0.81252084
1.01750875,1.79004195,0.60121857,0.16000199,0.05503165,0.37621792,0.30308871,0.29950875,0.02007087,0.80815073
1.02351176,1.83424865,0.62595479,0.16946045,0.05991587,0.40236740,0.31020363,0.30024233,0.02158279,0.80377069
1.02951476,1.87963045,0.65150044,0.17905334,0.06481901,0.42929752,0.31745628,0.30114848,0.02314847,0.79915292
1.03551776,1.92476917,0.67720687,0.18858495,0.06966338,0.45642465,0.32461554,0.30207456,0.02473387,0.79405992
1.04152076,1.96821279,0.70241489,0.19785482,0.07436799,0.48315457,0.33144404,0.30286287,0.02630452,0.78824887
1.04752376,2.00850568,0.72646664,0.20666188,0.07885033,0.50889398,0.33770358,0.30335420,0.02782608,0.78147711
1.05352676,2.04422229,0.74871872,0.21480901,0.08302842,0.53306317,0.34316121,0.30339179,0.02926499,0.77350856
1.05952976,2.07400324,0.76855656,0.22210789,0.08682302,0.55510943,0.34759557,0.30282569,0.03058919,0.76412077
1.06553277,2.09659245,0.78540923,0.22838403,0.09015990,0.57452059,0.35080335,0.30151721,0.03176883,0.75311250
1.07153577,2.11087364,0.79876419,0.23348163,0.09297204,0.59083834,0.35260548,0.29934333,0.03277698,0.74031134
1.07753877,2.11590462,0.80818144,0.23726815,0.09520173,0.60367053,0.35285296,0.29620079,0.03359038,0.72558101
1.08354177,2.11094759,0.81330614,0.23963839,0.09680242,0.61270205,0.35143178,0.29200978,0.03418997,0.70882814
1.08954477,2.09549414,0.81387932,0.24051777,0.09774022,0.61770376,0.34826700,0.28671697,0.03456146,0.69000787
1.09554777,2.06928343,0.80974600,0.23986473,0.09799503,0.61853885,0.34332556,0.28029766,0.03469570,0.66912820
1.10155078,2.03231265,0.80086020,0.23767207,0.09756118,0.61516652,0.33661771,0.27275706,0.03458889,0.64625268
1.10755378,1.98483920,0.78728673,0.23396726,0.09644760,0.60764264,0.32819718,0.26413050,0.03424264,0.62150136
1.11355678,1.92737428,0.76919944,0.22881150,0.09467747,0.59611740,0.31815972,0.25448268,0.03366390,0.59504981
1.11955978,1.86066820,0.74687607,0.22229776,0.09228742,0.58082999,0.30664048,0.24390581,0.03286461,0.56712628
1.12556278,1.78568814,0.72068988,0.21454783,0.08932619,0.56210061,0.29380999,0.23251691,0.03186132,0.53800714
1.13156578,1.70358917,0.69109849,0.20570845,0.08585302,0.54032015,0.27986925,0.22045427,0.03067462,0.50801078
1.13756878,1.61568022,0.65863035,0.19594677,0.08193564,0.51593801,0.26504387,0.20787331,0.02932838,0.47749018
1.14357179,1.52338619,0.62386956,0.18544534,0.07764808,0.48944867,0.24957782,0.19494197,0.02784906,0.44682468
1.14957479,1.42820812,0.58743960,0.17439689,0.07306835,0.46137746,0.23372677,0.18183591,0.02626485,0.41641109
1.15557779,1.33168306,0.54998679,0.16299896,0.06827611,0.43226633,0.21775157,0.16873361,0.02460482,0.38665462
1.16158079,1.23534510,0.51216400,0.15144881,0.06335037,0.40265996,0.20191191,0.15581175,0.02289815,0.35796006
1.16758379,1.14068912,0.47461534,0.13993866,0.05836745,0.37309286,0.18646052,0.14324083,0.02117333,0.33072327
1.17358679,1.04913827,0.43796220,0.12865146,0.05339904,0.34407780,0.17163799,0.13118132,0.01945751,0.30532346
1.17958979,0.96201614,0.40279112,0.11775726,0.04851069,0.31609586,0.15766835,0.11978039,0.01777586,0.28211628
1.18559280,0.88052394,0.36964369,0.10741031,0.04376056,0.28958836,0.14475553,0.10916926,0.01615113,0.26142786
1.19159580,0.80572306,0.33900849,0.09774688,0.03919852,0.26495054,0.13308063,0.09946123,0.01460329,0.24354972
1.19759880,0.73852266,0.31131524,0.08888381,0.03486566,0.24252719,0.12279992,0.09075033,0.01314926,0.22873464
1.20360180,0.67967202,0.28693074,0.08091770,0.03079411,0.22260991,0.11404365,0.08311061,0.01180281,0.21719323
1.20960480,0.62975696,0.26615657,0.07392466,0.02700715,0.20543582,0.10691534,0.07659589,0.01057454,0.20909115
1.21560780,0.58919961,0.24922814,0.06796062,0.02351968,0.19118743,0.10149156,0.07123997,0.00947193,0.20454677
1.22161081,0.55826077,0.23631479,0.06306191,0.02033881,0.17999346,0.09782205,0.06705718,0.00849953,0.20362919
1.22761381,0.53704402,0.22752053,0.05924613,0.01746468,0.17193025,0.09593000,0.06404318,0.00765910,0.20635650
1.23361681,0.52550100,0.22288529,0.05651326,0.01489146,0.16702346,0.09581240,0.06217586,0.00694993,0.21269414
1.23961981,0.52343725,0.22238626,0.05484669,0.01260825,0.16524995,0.09744048,0.06141646,0.00636903,0.22255357
1.24562281,0.53051835,0.22593925,0.05421437,0.01060018,0.16653964,0.10076004,0.06171058,0.00591148,0.23579107
1.25162581,0.54627612,0.23340007,0.05456987,0.00884937,0.17077727,0.10569191,0.06298935,0.00557067,0.25220705
1.25762881,0.57011507,0.24456584,0.05585339,0.00733588,0.17780410,0.11213230,0.06517060,0.00533858,0.27154584
1.26363182,0.60131920,0.25917643,0.05799273,0.00603854,0.18741959,0.11995337,0.06815995,0.00520602,0.29349638
1.26963482,0.63905964,0.27691619,0.06090426,0.00493574,0.19938319,0.12900400,0.07185220,0.00516288,0.31769395
1.27563782,0.68240351,0.29741628,0.06449389,0.00400601,0.21341646,0.13911087,0.07613260,0.00519833,0.34372320
1.28164082,0.73032454,0.32025778,0.06865809,0.00322858,0.22920571,0.15008002,0.08087842,0.00530103,0.37112268
1.28764382,0.78171585,0.34497588,0.07328517,0.00258375,0.24640529,0.16169896,0.08596063,0.00545931,0.39939106
1.29364682,0.83540538,0.37106546,0.07825660,0.00205319,0.26464179,0.17373939,0.09124590,0.00566135,0.42799504
1.29964982,0.89017389,0.39798806,0.08344865,0.00162011,0.28351925,0.18596065,0.09659862,0.00589534,0.45637901
1.30565283,0.94477590,0.42518051,0.08873428,0.00126940,0.30262540,0.19811385,0.10188339,0.00614968,0.48397620
1.31165583,0.99796299,0.45206505,0.09398526,0.00098763,0.32153896,0.20994660,0.10696744,0.00641309,0.51022115
1.31765883,1.04850925,0.47806077,0.09907449,0.00076300,0.33983796,0.22120830,0.11172334,0.00667481,0.53456315
1.32366183,1.09523810,0.50259634,0.10387857,0.00058532,0.35710868,0.23165589,0.11603169,0.00692476,0.55648009
1.32966483,1.13704960,0.52512323,0.10828044,0.00044585,0.37295524,0.24105967,0.11978375,0.00715370,0.57549229
1.33566783,1.17294724,0.54512944,0.11217203,0.00033724,0.38700920,0.24920924,0.12288394,0.00735337,0.59117573
1.34167084,1.20206316,0.56215277,0.11545685,0.00025328,0.39893905,0.25591905,0.12525212,0.00751662,0.60317405
1.34767384,1.22368053,0.57579332,0.11805236,0.00018889,0.40845898,0.26103356,0.12682541,0.00763753,0.61120876
1.35367684,1.23725219,0.58572453,0.11989203,0.00013988,0.41533667,0.26443153,0.12755971,0.00771150,0.61508724
1.35967984,1.24241452,0.59170227,0.12092703,0.00010286,0.41939957,0.26602942,0.12743051,0.00773533,0.61470808
1.36568284,1.23899578,0.59357151,0.12112736,0.00007510,0.42053945,0.26578359,0.12643329,0.00770721,0.61006347
1.37168584,1.22701848,0.59127014,0.12048243,0.00005445,0.41871503,0.26369129,0.12458319,0.00762673,0.60123848
1.37768884,1.20669550,0.58482988,0.11900107,0.00003920,0.41395226,0.25979025,0.12191413,0.00749483,0.58840729
1.38369185,1.17842022,0.57437393,0.11671086,0.00002802,0.40634259,0.25415698,0.11847734,0.00731369,0.57182653
1.38969485,1.14275074,0.56011181,0.11365688,0.00001989,0.39603893,0.24690384,0.11433937,0.00708667,0.55182596
1.39569785,1.10038923,0.54233117,0.10989996,0.00001402,0.38324968,0.23817487,0.10957967,0.00681807,0.52879695
1.40170085,1.05215701,0.52138737,0.10551440,0.00000981,0.36823111,0.22814080,0.10428782,0.00651303,0.50317928
1.40770385,0.99896671,0.49769095,0.10058530,0.00000682,0.35127822,0.21699324,0.09856061,0.00617729,0.47544689
1.41370685,0.94179248,0.47169378,0.09520574,0.00000471,0.33271480,0.20493847,0.09249897,0.00581702,0.44609308
1.41970985,0.88163972,0.44387436,0.08947371,0.00000322,0.31288285,0.19219095,0.08620491,0.00543858,0.41561593
1.42571286,0.81951548,0.41472308,0.08348912,0.00000219,0.29213198,0.17896700,0.07977873,0.00504836,0.38450434
1.43171586,0.75640061,0.38472779,0.07735085,0.00000148,0.27080922,0.16547872,0.07331634,0.00465256,0.35322542
1.43771886,0.69322477,0.35436050,0.07115412,0.00000100,0.24924945,0.15192851,0.06690705,0.00425704,0.32221346
1.44372186,0.63084508,0.32406545,0.06498813,0.00000067,0.22776712,0.13850428,0.06063164,0.00386721,0.29186083
1.44972486,0.57002888,0.29424920,0.05893405,0.00000045,0.20664914,0.12537555,0.05456098,0.00348788,0.26251121
1.45572786,0.51144111,0.26527263,0.05306355,0.00000030,0.18614943,0.11269047,0.04875503,0.00312318,0.23445487
1.46173087,0.45563620,0.23744540,0.04743770,0.00000021,0.16648504,0.10057392,0.04326237,0.00277654,0.20792635
